ID;Geslacht;Leeftijd;Migratieachtergrond;Generatie;RegioS;Perioden;BevolkingOp1Januari_1
9330;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;'s-Gravenhage (gemeente);2019;244357.0
9331;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;'s-Gravenhage (gemeente);2020;242441.0
9332;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;'s-Gravenhage (gemeente);2021;240767.0
9333;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;'s-Gravenhage (gemeente);2022;237998.0
9334;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Groesbeek;2010;16590.0
9335;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Groesbeek;2011;16551.0
9336;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Groesbeek;2012;16563.0
9337;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Groesbeek;2013;16677.0
9338;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Groesbeek;2014;16617.0
9339;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Groesbeek;2015;29720.0
9340;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Groesbeek;2016;
9341;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Groesbeek;2017;
9342;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Groesbeek;2018;
9343;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Groesbeek;2019;
9344;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Groesbeek;2020;
9345;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Groesbeek;2021;
9346;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Groesbeek;2022;
9347;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Groningen (gemeente);2010;149541.0
9348;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Groningen (gemeente);2011;150665.0
9349;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Groningen (gemeente);2012;152078.0
9350;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Groningen (gemeente);2013;152869.0
9351;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Groningen (gemeente);2014;154212.0
9352;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Groningen (gemeente);2015;155119.0
9353;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Groningen (gemeente);2016;154697.0
9354;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Groningen (gemeente);2017;154367.0
9355;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Groningen (gemeente);2018;152840.0
9356;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Groningen (gemeente);2019;175889.0
9357;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Groningen (gemeente);2020;175249.0
9358;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Groningen (gemeente);2021;174995.0
9359;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Groningen (gemeente);2022;174165.0
9360;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Grootegast;2010;11765.0
9361;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Grootegast;2011;11784.0
9362;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Grootegast;2012;11828.0
9363;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Grootegast;2013;11783.0
9364;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Grootegast;2014;11736.0
9365;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Grootegast;2015;11689.0
9366;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Grootegast;2016;11713.0
9367;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Grootegast;2017;11705.0
9368;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Grootegast;2018;11650.0
9369;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Grootegast;2019;
9370;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Grootegast;2020;
9371;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Grootegast;2021;
9372;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Grootegast;2022;
9373;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Gulpen-Wittem;2010;12692.0
9374;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Gulpen-Wittem;2011;12633.0
9375;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Gulpen-Wittem;2012;12607.0
9376;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Gulpen-Wittem;2013;12589.0
9377;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Gulpen-Wittem;2014;12586.0
9378;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Gulpen-Wittem;2015;12540.0
9379;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Gulpen-Wittem;2016;12422.0
9380;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Gulpen-Wittem;2017;12381.0
9381;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Gulpen-Wittem;2018;12232.0
9382;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Gulpen-Wittem;2019;12266.0
9383;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Gulpen-Wittem;2020;12175.0
9384;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Gulpen-Wittem;2021;12185.0
9385;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Gulpen-Wittem;2022;12125.0
9386;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haaksbergen;2010;21616.0
9387;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haaksbergen;2011;21574.0
9388;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haaksbergen;2012;21574.0
9389;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haaksbergen;2013;21463.0
9390;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haaksbergen;2014;21443.0
9391;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haaksbergen;2015;21431.0
9392;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haaksbergen;2016;21442.0
9393;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haaksbergen;2017;21358.0
9394;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haaksbergen;2018;21313.0
9395;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haaksbergen;2019;21236.0
9396;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haaksbergen;2020;21261.0
9397;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haaksbergen;2021;21175.0
9398;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haaksbergen;2022;21226.0
9399;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haaren;2010;12831.0
9400;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haaren;2011;12817.0
9401;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haaren;2012;12789.0
9402;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haaren;2013;12750.0
9403;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haaren;2014;12743.0
9404;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haaren;2015;12678.0
9405;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haaren;2016;12704.0
9406;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haaren;2017;12938.0
9407;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haaren;2018;13061.0
9408;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haaren;2019;13102.0
9409;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haaren;2020;13221.0
9410;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haaren;2021;
9411;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haaren;2022;
9412;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haarlem;2010;112304.0
9413;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haarlem;2011;112608.0
9414;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haarlem;2012;112756.0
9415;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haarlem;2013;113054.0
9416;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haarlem;2014;114052.0
9417;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haarlem;2015;114654.0
9418;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haarlem;2016;114863.0
9419;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haarlem;2017;114457.0
9420;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haarlem;2018;113761.0
9421;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haarlem;2019;113247.0
9422;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haarlem;2020;112696.0
9423;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haarlem;2021;111507.0
9424;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haarlem;2022;110553.0
9425;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haarlemmerliede en Spaarnwoude;2010;4727.0
9426;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haarlemmerliede en Spaarnwoude;2011;4738.0
9427;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haarlemmerliede en Spaarnwoude;2012;4728.0
9428;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haarlemmerliede en Spaarnwoude;2013;4770.0
9429;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haarlemmerliede en Spaarnwoude;2014;4764.0
9430;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haarlemmerliede en Spaarnwoude;2015;4789.0
9431;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haarlemmerliede en Spaarnwoude;2016;4747.0
9432;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haarlemmerliede en Spaarnwoude;2017;4822.0
9433;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haarlemmerliede en Spaarnwoude;2018;4967.0
9434;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haarlemmerliede en Spaarnwoude;2019;
9435;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haarlemmerliede en Spaarnwoude;2020;
9436;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haarlemmerliede en Spaarnwoude;2021;
9437;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haarlemmerliede en Spaarnwoude;2022;
9438;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haarlemmermeer;2010;110409.0
9439;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haarlemmermeer;2011;110406.0
9440;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haarlemmermeer;2012;110370.0
9441;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haarlemmermeer;2013;110065.0
9442;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haarlemmermeer;2014;109498.0
9443;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haarlemmermeer;2015;108990.0
9444;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haarlemmermeer;2016;108611.0
9445;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haarlemmermeer;2017;108548.0
9446;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haarlemmermeer;2018;108180.0
9447;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haarlemmermeer;2019;112363.0
9448;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haarlemmermeer;2020;111590.0
9449;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haarlemmermeer;2021;111179.0
9450;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haarlemmermeer;2022;110574.0
9451;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Halderberge;2010;25608.0
9452;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Halderberge;2011;25591.0
9453;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Halderberge;2012;25610.0
9454;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Halderberge;2013;25484.0
9455;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Halderberge;2014;25449.0
9456;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Halderberge;2015;25457.0
9457;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Halderberge;2016;25351.0
9458;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Halderberge;2017;25259.0
9459;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Halderberge;2018;25322.0
9460;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Halderberge;2019;25416.0
9461;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Halderberge;2020;25455.0
9462;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Halderberge;2021;25437.0
9463;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Halderberge;2022;25540.0
9464;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Hardenberg;2010;55743.0
9465;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Hardenberg;2011;56012.0
9466;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Hardenberg;2012;56137.0
9467;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Hardenberg;2013;56287.0
9468;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Hardenberg;2014;56199.0
9469;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Hardenberg;2015;56144.0
9470;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Hardenberg;2016;56196.0
9471;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Hardenberg;2017;56393.0
9472;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Hardenberg;2018;56482.0
9473;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Hardenberg;2019;56501.0
9474;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Hardenberg;2020;56738.0
9475;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Hardenberg;2021;56931.0
9476;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Hardenberg;2022;57162.0
9477;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Harderwijk;2010;36864.0
9478;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Harderwijk;2011;37607.0
9479;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Harderwijk;2012;37897.0
9480;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Harderwijk;2013;38012.0
9481;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Harderwijk;2014;37977.0
9482;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Harderwijk;2015;37916.0
9483;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Harderwijk;2016;37940.0
9484;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Harderwijk;2017;38104.0
9485;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Harderwijk;2018;38181.0
9486;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Harderwijk;2019;38572.0
9487;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Harderwijk;2020;39126.0
9488;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Harderwijk;2021;39263.0
9489;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Harderwijk;2022;39239.0
9490;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Hardinxveld-Giessendam;2010;16672.0
9491;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Hardinxveld-Giessendam;2011;16675.0
9492;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Hardinxveld-Giessendam;2012;16744.0
9493;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Hardinxveld-Giessendam;2013;16781.0
9494;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Hardinxveld-Giessendam;2014;16793.0
9495;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Hardinxveld-Giessendam;2015;16777.0
9496;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Hardinxveld-Giessendam;2016;16703.0
9497;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Hardinxveld-Giessendam;2017;16711.0
9498;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Hardinxveld-Giessendam;2018;16754.0
9499;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Hardinxveld-Giessendam;2019;16790.0
9500;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Hardinxveld-Giessendam;2020;16931.0
9501;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Hardinxveld-Giessendam;2021;16984.0
9502;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Hardinxveld-Giessendam;2022;16960.0
9503;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haren;2010;16540.0
9504;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haren;2011;16512.0
9505;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haren;2012;16405.0
9506;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haren;2013;16575.0
9507;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haren;2014;16642.0
9508;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haren;2015;16729.0
9509;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haren;2016;16745.0
9510;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haren;2017;17049.0
9511;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haren;2018;17423.0
9512;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haren;2019;
9513;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haren;2020;
9514;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haren;2021;
9515;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Haren;2022;
9516;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Harenkarspel;2010;14928.0
9517;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Harenkarspel;2011;14976.0
9518;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Harenkarspel;2012;14951.0
9519;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Harenkarspel;2013;
9520;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Harenkarspel;2014;
9521;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Harenkarspel;2015;
9522;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Harenkarspel;2016;
9523;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Harenkarspel;2017;
9524;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Harenkarspel;2018;
9525;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Harenkarspel;2019;
9526;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Harenkarspel;2020;
9527;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Harenkarspel;2021;
9528;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Harenkarspel;2022;
9529;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Harlingen;2010;14025.0
9530;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Harlingen;2011;14061.0
9531;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Harlingen;2012;14035.0
9532;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Harlingen;2013;14019.0
9533;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Harlingen;2014;13977.0
9534;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Harlingen;2015;13914.0
9535;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Harlingen;2016;13915.0
9536;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Harlingen;2017;13963.0
9537;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Harlingen;2018;13869.0
9538;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Harlingen;2019;13839.0
9539;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Harlingen;2020;13774.0
9540;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Harlingen;2021;13800.0
9541;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Harlingen;2022;13816.0
9542;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Hattem;2010;10979.0
9543;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Hattem;2011;10950.0
9544;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Hattem;2012;10972.0
9545;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Hattem;2013;10946.0
9546;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Hattem;2014;10916.0
9547;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Hattem;2015;10972.0
9548;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Hattem;2016;11015.0
9549;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Hattem;2017;11126.0
9550;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Hattem;2018;11217.0
9551;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Hattem;2019;11203.0
9552;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Hattem;2020;11231.0
9553;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Hattem;2021;11203.0
9554;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Hattem;2022;11286.0
9555;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Heemskerk;2010;31987.0
9556;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Heemskerk;2011;32087.0
9557;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Heemskerk;2012;32030.0
9558;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Heemskerk;2013;31775.0
9559;Totaal mannen en vrouwen;Totaal;Totaal;Nederlandse achtergrond;Heemskerk;2014;31707.0
