ID;Onderwijsvolgend;Arbeidskenmerken;Uitkering;GeregistreerdWerkzoekendeBijUWV;RegioS;Perioden;Jongeren15Tot27Jaar_1
9441;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Enkhuizen;2006;
9442;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Enkhuizen;2007;
9443;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Enkhuizen;2008;
9444;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Enkhuizen;2009;
9445;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Enkhuizen;2010;
9446;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Enkhuizen;2011;
9447;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Enkhuizen;2012;
9448;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Enkhuizen;2013;
9449;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Enkhuizen;2014;
9450;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Enkhuizen;2015;
9451;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Enkhuizen;2016;
9452;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Enkhuizen;2017;
9453;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Enkhuizen;2018;200.0
9454;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Enkhuizen;2019;200.0
9455;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Enkhuizen;2020;200.0
9456;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Enschede;2005;
9457;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Enschede;2006;
9458;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Enschede;2007;
9459;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Enschede;2008;
9460;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Enschede;2009;
9461;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Enschede;2010;
9462;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Enschede;2011;
9463;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Enschede;2012;
9464;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Enschede;2013;
9465;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Enschede;2014;
9466;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Enschede;2015;
9467;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Enschede;2016;
9468;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Enschede;2017;
9469;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Enschede;2018;2000.0
9470;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Enschede;2019;1800.0
9471;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Enschede;2020;2100.0
9472;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Epe;2005;
9473;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Epe;2006;
9474;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Epe;2007;
9475;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Epe;2008;
9476;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Epe;2009;
9477;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Epe;2010;
9478;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Epe;2011;
9479;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Epe;2012;
9480;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Epe;2013;
9481;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Epe;2014;
9482;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Epe;2015;
9483;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Epe;2016;
9484;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Epe;2017;
9485;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Epe;2018;200.0
9486;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Epe;2019;200.0
9487;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Epe;2020;200.0
9488;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Ermelo;2005;
9489;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Ermelo;2006;
9490;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Ermelo;2007;
9491;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Ermelo;2008;
9492;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Ermelo;2009;
9493;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Ermelo;2010;
9494;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Ermelo;2011;
9495;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Ermelo;2012;
9496;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Ermelo;2013;
9497;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Ermelo;2014;
9498;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Ermelo;2015;
9499;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Ermelo;2016;
9500;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Ermelo;2017;
9501;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Ermelo;2018;200.0
9502;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Ermelo;2019;200.0
9503;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Ermelo;2020;200.0
9504;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Etten-Leur;2005;
9505;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Etten-Leur;2006;
9506;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Etten-Leur;2007;
9507;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Etten-Leur;2008;
9508;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Etten-Leur;2009;
9509;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Etten-Leur;2010;
9510;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Etten-Leur;2011;
9511;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Etten-Leur;2012;
9512;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Etten-Leur;2013;
9513;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Etten-Leur;2014;
9514;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Etten-Leur;2015;
9515;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Etten-Leur;2016;
9516;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Etten-Leur;2017;
9517;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Etten-Leur;2018;200.0
9518;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Etten-Leur;2019;200.0
9519;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Etten-Leur;2020;200.0
9520;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;De Fryske Marren;2005;
9521;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;De Fryske Marren;2006;
9522;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;De Fryske Marren;2007;
9523;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;De Fryske Marren;2008;
9524;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;De Fryske Marren;2009;
9525;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;De Fryske Marren;2010;
9526;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;De Fryske Marren;2011;
9527;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;De Fryske Marren;2012;
9528;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;De Fryske Marren;2013;
9529;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;De Fryske Marren;2014;
9530;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;De Fryske Marren;2015;
9531;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;De Fryske Marren;2016;
9532;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;De Fryske Marren;2017;
9533;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;De Fryske Marren;2018;300.0
9534;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;De Fryske Marren;2019;300.0
9535;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;De Fryske Marren;2020;300.0
9536;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Geertruidenberg;2005;
9537;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Geertruidenberg;2006;
9538;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Geertruidenberg;2007;
9539;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Geertruidenberg;2008;
9540;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Geertruidenberg;2009;
9541;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Geertruidenberg;2010;
9542;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Geertruidenberg;2011;
9543;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Geertruidenberg;2012;
9544;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Geertruidenberg;2013;
9545;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Geertruidenberg;2014;
9546;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Geertruidenberg;2015;
9547;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Geertruidenberg;2016;
9548;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Geertruidenberg;2017;
9549;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Geertruidenberg;2018;100.0
9550;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Geertruidenberg;2019;100.0
9551;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Geertruidenberg;2020;100.0
9552;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Geldrop-Mierlo;2005;
9553;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Geldrop-Mierlo;2006;
9554;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Geldrop-Mierlo;2007;
9555;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Geldrop-Mierlo;2008;
9556;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Geldrop-Mierlo;2009;
9557;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Geldrop-Mierlo;2010;
9558;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Geldrop-Mierlo;2011;
9559;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Geldrop-Mierlo;2012;
9560;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Geldrop-Mierlo;2013;
9561;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Geldrop-Mierlo;2014;
9562;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Geldrop-Mierlo;2015;
9563;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Geldrop-Mierlo;2016;
9564;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Geldrop-Mierlo;2017;
9565;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Geldrop-Mierlo;2018;200.0
9566;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Geldrop-Mierlo;2019;200.0
9567;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Geldrop-Mierlo;2020;300.0
9568;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gemert-Bakel;2005;
9569;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gemert-Bakel;2006;
9570;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gemert-Bakel;2007;
9571;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gemert-Bakel;2008;
9572;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gemert-Bakel;2009;
9573;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gemert-Bakel;2010;
9574;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gemert-Bakel;2011;
9575;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gemert-Bakel;2012;
9576;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gemert-Bakel;2013;
9577;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gemert-Bakel;2014;
9578;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gemert-Bakel;2015;
9579;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gemert-Bakel;2016;
9580;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gemert-Bakel;2017;
9581;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gemert-Bakel;2018;200.0
9582;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gemert-Bakel;2019;200.0
9583;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gemert-Bakel;2020;200.0
9584;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gennep;2005;
9585;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gennep;2006;
9586;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gennep;2007;
9587;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gennep;2008;
9588;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gennep;2009;
9589;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gennep;2010;
9590;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gennep;2011;
9591;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gennep;2012;
9592;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gennep;2013;
9593;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gennep;2014;
9594;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gennep;2015;
9595;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gennep;2016;
9596;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gennep;2017;
9597;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gennep;2018;100.0
9598;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gennep;2019;100.0
9599;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gennep;2020;100.0
9600;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gilze en Rijen;2005;
9601;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gilze en Rijen;2006;
9602;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gilze en Rijen;2007;
9603;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gilze en Rijen;2008;
9604;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gilze en Rijen;2009;
9605;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gilze en Rijen;2010;
9606;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gilze en Rijen;2011;
9607;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gilze en Rijen;2012;
9608;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gilze en Rijen;2013;
9609;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gilze en Rijen;2014;
9610;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gilze en Rijen;2015;
9611;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gilze en Rijen;2016;
9612;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gilze en Rijen;2017;
9613;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gilze en Rijen;2018;100.0
9614;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gilze en Rijen;2019;100.0
9615;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gilze en Rijen;2020;100.0
9616;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goeree-Overflakkee;2005;
9617;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goeree-Overflakkee;2006;
9618;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goeree-Overflakkee;2007;
9619;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goeree-Overflakkee;2008;
9620;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goeree-Overflakkee;2009;
9621;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goeree-Overflakkee;2010;
9622;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goeree-Overflakkee;2011;
9623;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goeree-Overflakkee;2012;
9624;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goeree-Overflakkee;2013;
9625;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goeree-Overflakkee;2014;
9626;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goeree-Overflakkee;2015;
9627;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goeree-Overflakkee;2016;
9628;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goeree-Overflakkee;2017;
9629;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goeree-Overflakkee;2018;200.0
9630;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goeree-Overflakkee;2019;200.0
9631;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goeree-Overflakkee;2020;200.0
9632;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goes;2005;
9633;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goes;2006;
9634;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goes;2007;
9635;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goes;2008;
9636;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goes;2009;
9637;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goes;2010;
9638;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goes;2011;
9639;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goes;2012;
9640;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goes;2013;
9641;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goes;2014;
9642;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goes;2015;
9643;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goes;2016;
9644;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goes;2017;
9645;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goes;2018;300.0
9646;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goes;2019;300.0
9647;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goes;2020;300.0
9648;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goirle;2005;
9649;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goirle;2006;
9650;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goirle;2007;
9651;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goirle;2008;
9652;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goirle;2009;
9653;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goirle;2010;
9654;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goirle;2011;
9655;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goirle;2012;
9656;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goirle;2013;
9657;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goirle;2014;
9658;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goirle;2015;
9659;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goirle;2016;
9660;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goirle;2017;
9661;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goirle;2018;100.0
9662;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goirle;2019;100.0
9663;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Goirle;2020;100.0
9664;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gooise Meren;2005;
9665;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gooise Meren;2006;
9666;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gooise Meren;2007;
9667;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gooise Meren;2008;
9668;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gooise Meren;2009;
9669;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gooise Meren;2010;
9670;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gooise Meren;2011;
9671;Totaal ;Totaal ;Totaal met of zonder uitkering;Geregistreerd werkzoekende bij UWV;Gooise Meren;2012;
