ID;Geslacht;Persoonskenmerken;CaribischNederland;Perioden;BeroepsEnNietBeroepsbevolking_1;WerkzameBeroepsbevolking_2;WilMeerUrenWerkenBeschikbaar_3;WilNietMeerWerkenOfNietBeschikbaar_4;NietWerkzameBevolking_5;WerklozeBeroepsbevolking_6;NietBeroepsbevolking_7;BeschikbaarNietGezocht_8;GezochtNietBeschikbaar_9;NietGezochtNietBeschikbaar_10;WilWerken_11;WilOfKanNietWerken_12;VanwegeZorgGezinHuishouden_13;VanwegeOpleidingStudie_14;VanwegeVutPensioenHogeLeeftijd_15;VanwegeZiekteArbeidsongeschiktheid_16;VanwegeAndereRedenen_17
719;Vrouwen;Leeftijd: 35 tot 45 jaar;Saba;2022;140;120;10;120;10;0;10;0;0;10;0;10;10;0;0;0;0
720;Vrouwen;Leeftijd: 45 tot 55 jaar;Caribisch Nederland;2012;1840;1400;190;1210;440;70;370;90;10;270;40;240;80;0;20;120;20
721;Vrouwen;Leeftijd: 45 tot 55 jaar;Caribisch Nederland;2014;1910;1560;230;1330;350;40;310;80;0;230;20;210;100;0;30;50;40
722;Vrouwen;Leeftijd: 45 tot 55 jaar;Caribisch Nederland;2016;1990;1650;170;1480;340;80;260;10;10;240;20;220;120;0;0;100;0
723;Vrouwen;Leeftijd: 45 tot 55 jaar;Caribisch Nederland;2018;1940;1650;150;1490;300;10;290;60;20;210;10;200;120;0;10;40;30
724;Vrouwen;Leeftijd: 45 tot 55 jaar;Caribisch Nederland;2020;1990;1550;100;1450;440;50;390;80;0;320;50;270;140;0;0;80;60
725;Vrouwen;Leeftijd: 45 tot 55 jaar;Caribisch Nederland;2022;2050;1710;140;1570;340;50;290;40;0;250;10;240;100;0;0;80;60
726;Vrouwen;Leeftijd: 45 tot 55 jaar;Bonaire;2012;1440;1080;130;960;360;60;300;90;0;210;20;190;50;0;10;120;10
727;Vrouwen;Leeftijd: 45 tot 55 jaar;Bonaire;2014;1510;1240;160;1080;270;20;260;60;0;190;10;180;90;0;20;40;30
728;Vrouwen;Leeftijd: 45 tot 55 jaar;Bonaire;2016;1590;1310;100;1210;280;80;210;0;10;190;10;180;90;0;0;90;0
729;Vrouwen;Leeftijd: 45 tot 55 jaar;Bonaire;2018;1570;1320;130;1200;250;0;250;50;20;180;10;170;100;0;10;30;30
730;Vrouwen;Leeftijd: 45 tot 55 jaar;Bonaire;2020;1600;1200;60;1140;390;40;350;70;0;280;50;230;120;0;0;60;60
731;Vrouwen;Leeftijd: 45 tot 55 jaar;Bonaire;2022;1640;1350;100;1250;290;40;250;30;0;220;10;210;100;0;0;70;50
732;Vrouwen;Leeftijd: 45 tot 55 jaar;Sint-Eustatius;2012;290;230;50;180;60;10;50;0;10;40;10;30;20;0;0;0;0
733;Vrouwen;Leeftijd: 45 tot 55 jaar;Sint-Eustatius;2014;290;230;40;190;60;20;40;20;0;20;10;10;0;0;0;10;10
734;Vrouwen;Leeftijd: 45 tot 55 jaar;Sint-Eustatius;2016;270;230;60;170;30;0;30;0;0;30;10;20;20;0;0;0;0
735;Vrouwen;Leeftijd: 45 tot 55 jaar;Sint-Eustatius;2018;230;200;10;190;30;0;20;10;0;20;0;20;10;0;0;10;0
736;Vrouwen;Leeftijd: 45 tot 55 jaar;Sint-Eustatius;2020;250;220;10;210;30;0;30;0;0;30;0;30;10;0;0;10;0
737;Vrouwen;Leeftijd: 45 tot 55 jaar;Sint-Eustatius;2022;270;230;20;210;40;10;20;10;0;10;0;10;0;0;0;10;0
738;Vrouwen;Leeftijd: 45 tot 55 jaar;Saba;2012;120;90;20;80;20;0;20;0;0;20;10;20;10;0;0;0;10
739;Vrouwen;Leeftijd: 45 tot 55 jaar;Saba;2014;110;90;30;60;20;0;20;0;0;20;0;20;10;0;0;10;0
740;Vrouwen;Leeftijd: 45 tot 55 jaar;Saba;2016;130;110;10;100;20;10;20;0;0;20;0;20;10;0;0;10;0
741;Vrouwen;Leeftijd: 45 tot 55 jaar;Saba;2018;150;120;20;110;20;10;20;0;0;20;0;20;10;0;0;0;0
742;Vrouwen;Leeftijd: 45 tot 55 jaar;Saba;2020;140;130;30;100;20;10;10;0;0;10;0;10;0;0;0;10;0
743;Vrouwen;Leeftijd: 45 tot 55 jaar;Saba;2022;140;130;10;120;20;0;20;0;0;20;0;20;0;0;0;0;10
744;Vrouwen;Leeftijd: 45 tot 75 jaar;Caribisch Nederland;2012;3680;2250;310;1940;1430;90;1340;120;20;1200;40;1160;190;0;600;200;160
745;Vrouwen;Leeftijd: 45 tot 75 jaar;Caribisch Nederland;2014;4140;2550;340;2210;1590;70;1520;150;0;1370;90;1280;250;0;640;240;160
746;Vrouwen;Leeftijd: 45 tot 75 jaar;Caribisch Nederland;2016;4300;2680;240;2440;1610;120;1490;70;30;1390;40;1350;260;0;820;210;50
747;Vrouwen;Leeftijd: 45 tot 75 jaar;Caribisch Nederland;2018;4610;3000;280;2730;1600;40;1570;110;20;1440;60;1390;200;0;890;210;90
748;Vrouwen;Leeftijd: 45 tot 75 jaar;Caribisch Nederland;2020;4860;2930;280;2660;1930;70;1860;160;0;1700;70;1630;280;0;980;240;140
749;Vrouwen;Leeftijd: 45 tot 75 jaar;Caribisch Nederland;2022;5110;3210;300;2910;1900;90;1810;60;0;1750;50;1700;260;0;1010;260;160
750;Vrouwen;Leeftijd: 45 tot 75 jaar;Bonaire;2012;2850;1710;190;1510;1140;80;1060;110;10;950;20;920;150;0;460;180;130
751;Vrouwen;Leeftijd: 45 tot 75 jaar;Bonaire;2014;3220;2000;230;1770;1220;50;1170;110;0;1060;50;1010;200;0;500;180;130
752;Vrouwen;Leeftijd: 45 tot 75 jaar;Bonaire;2016;3440;2150;140;2010;1290;120;1180;30;30;1110;20;1090;200;0;680;180;40
753;Vrouwen;Leeftijd: 45 tot 75 jaar;Bonaire;2018;3670;2410;220;2190;1260;20;1240;80;20;1140;40;1100;160;0;680;180;80
754;Vrouwen;Leeftijd: 45 tot 75 jaar;Bonaire;2020;3930;2330;200;2130;1600;70;1530;140;0;1390;70;1320;250;0;750;190;130
755;Vrouwen;Leeftijd: 45 tot 75 jaar;Bonaire;2022;4200;2580;230;2350;1620;60;1550;40;0;1510;50;1460;240;0;850;220;150
756;Vrouwen;Leeftijd: 45 tot 75 jaar;Sint-Eustatius;2012;570;360;80;290;200;10;190;10;10;170;10;160;30;0;110;10;10
757;Vrouwen;Leeftijd: 45 tot 75 jaar;Sint-Eustatius;2014;630;360;60;300;270;20;250;30;0;220;40;190;30;0;100;40;20
758;Vrouwen;Leeftijd: 45 tot 75 jaar;Sint-Eustatius;2016;540;360;80;280;190;0;190;30;0;160;20;140;30;0;90;20;10
759;Vrouwen;Leeftijd: 45 tot 75 jaar;Sint-Eustatius;2018;590;390;20;360;200;10;190;10;0;180;10;170;20;0;130;10;10
760;Vrouwen;Leeftijd: 45 tot 75 jaar;Sint-Eustatius;2020;570;370;30;340;210;0;210;10;0;190;0;190;20;0;150;20;10
761;Vrouwen;Leeftijd: 45 tot 75 jaar;Sint-Eustatius;2022;580;410;50;360;170;20;150;20;0;140;0;130;10;0;90;30;10
762;Vrouwen;Leeftijd: 45 tot 75 jaar;Saba;2012;270;180;40;140;90;0;90;10;0;80;10;70;20;0;30;10;20
763;Vrouwen;Leeftijd: 45 tot 75 jaar;Saba;2014;290;190;50;140;100;0;100;10;0;80;0;80;20;0;40;20;10
764;Vrouwen;Leeftijd: 45 tot 75 jaar;Saba;2016;310;180;30;150;130;10;130;10;0;120;0;120;30;0;60;20;10
765;Vrouwen;Leeftijd: 45 tot 75 jaar;Saba;2018;350;210;30;180;140;10;130;10;0;120;10;110;20;0;80;20;0
766;Vrouwen;Leeftijd: 45 tot 75 jaar;Saba;2020;360;240;50;180;130;10;120;10;0;110;0;110;10;0;80;30;0
767;Vrouwen;Leeftijd: 45 tot 75 jaar;Saba;2022;330;220;20;200;110;10;110;0;0;110;0;110;10;0;70;10;10
768;Vrouwen;Leeftijd: 55 tot 65 jaar;Caribisch Nederland;2012;1170;770;100;670;400;20;380;30;10;340;0;340;40;0;190;30;90
769;Vrouwen;Leeftijd: 55 tot 65 jaar;Caribisch Nederland;2014;1450;860;110;750;600;40;560;30;0;530;70;460;110;0;170;90;90
770;Vrouwen;Leeftijd: 55 tot 65 jaar;Caribisch Nederland;2016;1490;960;60;900;530;40;490;50;20;420;0;420;100;0;220;70;30
771;Vrouwen;Leeftijd: 55 tot 65 jaar;Caribisch Nederland;2018;1610;1170;90;1080;440;20;420;50;0;380;20;360;70;0;130;120;40
772;Vrouwen;Leeftijd: 55 tot 65 jaar;Caribisch Nederland;2020;1780;1180;110;1080;600;30;570;60;0;510;20;490;120;0;220;120;40
773;Vrouwen;Leeftijd: 55 tot 65 jaar;Caribisch Nederland;2022;1870;1280;130;1150;590;30;560;20;0;540;20;520;90;0;210;140;90
774;Vrouwen;Leeftijd: 55 tot 65 jaar;Bonaire;2012;900;580;60;520;320;10;310;20;10;280;0;280;30;0;160;10;70
775;Vrouwen;Leeftijd: 55 tot 65 jaar;Bonaire;2014;1130;660;70;590;470;40;430;20;0;410;40;380;90;0;130;70;80
776;Vrouwen;Leeftijd: 55 tot 65 jaar;Bonaire;2016;1190;780;30;750;410;40;380;30;20;320;0;320;80;0;160;50;20
777;Vrouwen;Leeftijd: 55 tot 65 jaar;Bonaire;2018;1280;950;70;880;330;10;330;30;0;290;10;280;50;0;90;110;30
778;Vrouwen;Leeftijd: 55 tot 65 jaar;Bonaire;2020;1470;970;80;900;500;30;470;50;0;430;20;410;110;0;170;100;30
779;Vrouwen;Leeftijd: 55 tot 65 jaar;Bonaire;2022;1580;1060;100;960;510;20;490;10;0;480;10;470;80;0;180;130;80
780;Vrouwen;Leeftijd: 55 tot 65 jaar;Sint-Eustatius;2012;190;130;30;100;60;0;60;10;0;50;0;50;0;0;30;10;0
781;Vrouwen;Leeftijd: 55 tot 65 jaar;Sint-Eustatius;2014;210;110;20;90;100;0;100;10;0;90;30;60;20;0;30;20;10
782;Vrouwen;Leeftijd: 55 tot 65 jaar;Sint-Eustatius;2016;190;120;20;100;80;0;80;10;0;60;0;60;10;0;30;10;0
783;Vrouwen;Leeftijd: 55 tot 65 jaar;Sint-Eustatius;2018;220;160;10;150;60;0;50;10;0;50;0;40;10;0;20;0;10
784;Vrouwen;Leeftijd: 55 tot 65 jaar;Sint-Eustatius;2020;190;130;10;110;60;0;60;10;0;50;0;50;10;0;30;0;10
785;Vrouwen;Leeftijd: 55 tot 65 jaar;Sint-Eustatius;2022;190;140;20;120;50;0;50;10;0;40;0;40;10;0;10;10;0
786;Vrouwen;Leeftijd: 55 tot 65 jaar;Saba;2012;80;70;20;50;20;0;10;0;0;10;0;10;0;0;0;0;10
787;Vrouwen;Leeftijd: 55 tot 65 jaar;Saba;2014;110;80;20;70;30;0;30;0;0;20;0;20;0;0;10;10;0
788;Vrouwen;Leeftijd: 55 tot 65 jaar;Saba;2016;110;60;10;50;40;0;40;0;0;40;0;40;0;0;20;10;10
789;Vrouwen;Leeftijd: 55 tot 65 jaar;Saba;2018;110;60;10;50;50;0;50;10;0;40;0;40;10;0;20;10;0
790;Vrouwen;Leeftijd: 55 tot 65 jaar;Saba;2020;120;80;20;70;40;0;40;0;0;40;0;40;0;0;20;20;0
791;Vrouwen;Leeftijd: 55 tot 65 jaar;Saba;2022;110;80;10;70;30;10;20;0;0;20;0;20;0;0;20;0;0
792;Vrouwen;Leeftijd: 65 tot 75 jaar;Caribisch Nederland;2012;670;70;20;60;590;10;590;10;0;580;0;580;80;0;400;50;60
793;Vrouwen;Leeftijd: 65 tot 75 jaar;Caribisch Nederland;2014;780;140;0;130;640;0;640;30;0;610;10;600;40;0;450;100;20
794;Vrouwen;Leeftijd: 65 tot 75 jaar;Caribisch Nederland;2016;820;80;10;70;740;0;740;10;0;730;10;720;40;0;610;40;20
795;Vrouwen;Leeftijd: 65 tot 75 jaar;Caribisch Nederland;2018;1050;190;30;160;870;10;860;0;0;850;30;830;10;0;750;50;20
796;Vrouwen;Leeftijd: 65 tot 75 jaar;Caribisch Nederland;2020;1100;200;70;130;900;10;890;20;0;870;0;870;20;0;760;40;50
797;Vrouwen;Leeftijd: 65 tot 75 jaar;Caribisch Nederland;2022;1190;220;40;190;970;10;960;0;0;960;20;940;80;0;800;40;20
798;Vrouwen;Leeftijd: 65 tot 75 jaar;Bonaire;2012;510;50;10;40;460;10;460;0;0;460;0;460;70;0;290;40;50
799;Vrouwen;Leeftijd: 65 tot 75 jaar;Bonaire;2014;580;100;0;100;480;0;480;30;0;460;0;460;20;0;350;80;10
800;Vrouwen;Leeftijd: 65 tot 75 jaar;Bonaire;2016;660;60;10;50;600;0;600;0;0;600;10;590;30;0;510;30;10
801;Vrouwen;Leeftijd: 65 tot 75 jaar;Bonaire;2018;820;140;30;110;680;10;670;0;0;670;20;650;10;0;580;40;20
802;Vrouwen;Leeftijd: 65 tot 75 jaar;Bonaire;2020;870;160;60;90;710;10;710;20;0;690;0;690;20;0;590;40;50
803;Vrouwen;Leeftijd: 65 tot 75 jaar;Bonaire;2022;980;170;30;140;810;0;810;0;0;810;20;790;70;0;670;30;20
804;Vrouwen;Leeftijd: 65 tot 75 jaar;Sint-Eustatius;2012;90;10;0;10;80;0;80;0;0;80;0;80;0;0;80;0;0
805;Vrouwen;Leeftijd: 65 tot 75 jaar;Sint-Eustatius;2014;140;20;0;20;120;0;120;0;0;120;0;110;10;0;70;20;10
806;Vrouwen;Leeftijd: 65 tot 75 jaar;Sint-Eustatius;2016;80;10;0;10;80;0;80;10;0;70;0;70;0;0;60;10;0
807;Vrouwen;Leeftijd: 65 tot 75 jaar;Sint-Eustatius;2018;140;30;0;20;120;0;120;0;0;120;0;110;0;0;110;0;0
808;Vrouwen;Leeftijd: 65 tot 75 jaar;Sint-Eustatius;2020;130;20;0;20;110;0;110;0;0;110;0;110;0;0;110;0;0
809;Vrouwen;Leeftijd: 65 tot 75 jaar;Sint-Eustatius;2022;120;40;10;30;90;0;80;0;0;80;0;80;0;0;80;10;0
810;Vrouwen;Leeftijd: 65 tot 75 jaar;Saba;2012;70;20;0;10;50;0;50;10;0;50;0;40;10;0;30;10;0
811;Vrouwen;Leeftijd: 65 tot 75 jaar;Saba;2014;70;20;0;20;50;0;50;10;0;40;0;40;0;0;30;10;0
812;Vrouwen;Leeftijd: 65 tot 75 jaar;Saba;2016;80;10;0;10;70;0;70;0;0;60;0;60;10;0;40;0;10
813;Vrouwen;Leeftijd: 65 tot 75 jaar;Saba;2018;90;20;0;20;70;0;70;0;0;70;0;60;0;0;50;10;0
814;Vrouwen;Leeftijd: 65 tot 75 jaar;Saba;2020;100;30;0;20;70;0;70;0;0;70;0;70;0;0;60;10;0
815;Vrouwen;Leeftijd: 65 tot 75 jaar;Saba;2022;80;10;0;10;70;0;70;0;0;70;0;70;0;0;60;10;0
816;Vrouwen;Onderwijsniveau: laag onderwijs;Caribisch Nederland;2012;4300;2540;520;2020;1760;150;1620;220;30;1370;70;1300;210;260;450;210;180
817;Vrouwen;Onderwijsniveau: laag onderwijs;Caribisch Nederland;2014;4400;2630;460;2180;1760;210;1550;180;50;1330;130;1200;230;310;370;220;70
818;Vrouwen;Onderwijsniveau: laag onderwijs;Caribisch Nederland;2016;4340;2260;280;1980;2080;280;1800;200;50;1550;80;1470;200;350;600;250;80
819;Vrouwen;Onderwijsniveau: laag onderwijs;Caribisch Nederland;2018;4340;2680;330;2350;1660;110;1540;150;80;1310;80;1230;140;240;580;170;100
820;Vrouwen;Onderwijsniveau: laag onderwijs;Caribisch Nederland;2020;4410;2510;290;2220;1900;160;1730;140;0;1590;110;1490;230;270;630;260;100
821;Vrouwen;Onderwijsniveau: laag onderwijs;Caribisch Nederland;2022;4650;2860;330;2530;1790;150;1650;130;40;1480;50;1430;240;250;550;260;130
822;Vrouwen;Onderwijsniveau: laag onderwijs;Bonaire;2012;3200;1860;360;1500;1350;130;1220;150;20;1040;40;1000;160;180;340;190;140
823;Vrouwen;Onderwijsniveau: laag onderwijs;Bonaire;2014;3350;2000;330;1670;1350;170;1180;120;40;1020;60;960;190;260;280;170;50
824;Vrouwen;Onderwijsniveau: laag onderwijs;Bonaire;2016;3300;1640;170;1480;1660;240;1420;100;50;1270;60;1210;160;290;500;200;60
825;Vrouwen;Onderwijsniveau: laag onderwijs;Bonaire;2018;3400;2090;260;1830;1310;100;1210;100;80;1020;80;950;110;170;440;150;90
826;Vrouwen;Onderwijsniveau: laag onderwijs;Bonaire;2020;3450;1930;210;1720;1520;130;1400;110;0;1290;110;1180;210;200;470;220;80
827;Vrouwen;Onderwijsniveau: laag onderwijs;Bonaire;2022;3750;2270;280;1990;1490;120;1370;100;30;1240;50;1190;220;180;470;220;110
828;Vrouwen;Onderwijsniveau: laag onderwijs;Sint-Eustatius;2012;720;450;100;350;270;10;260;40;10;220;20;200;30;50;80;10;30
829;Vrouwen;Onderwijsniveau: laag onderwijs;Sint-Eustatius;2014;800;460;90;370;330;40;290;60;10;230;60;180;30;40;60;40;10
830;Vrouwen;Onderwijsniveau: laag onderwijs;Sint-Eustatius;2016;720;430;100;330;290;30;260;80;0;180;20;170;20;60;60;20;0
831;Vrouwen;Onderwijsniveau: laag onderwijs;Sint-Eustatius;2018;650;410;30;380;240;10;240;40;0;200;10;190;20;60;90;10;10
832;Vrouwen;Onderwijsniveau: laag onderwijs;Sint-Eustatius;2020;680;410;40;370;270;20;250;20;0;230;0;230;20;60;130;20;10
833;Vrouwen;Onderwijsniveau: laag onderwijs;Sint-Eustatius;2022;670;440;40;400;230;20;210;30;0;170;0;170;10;60;50;30;20
834;Vrouwen;Onderwijsniveau: laag onderwijs;Saba;2012;380;230;60;170;150;10;140;30;0;110;10;100;20;30;30;10;10
835;Vrouwen;Onderwijsniveau: laag onderwijs;Saba;2014;250;180;40;140;80;0;80;0;0;70;10;70;10;20;30;20;0
836;Vrouwen;Onderwijsniveau: laag onderwijs;Saba;2016;320;190;20;170;130;10;120;20;0;100;10;90;20;10;30;20;10
837;Vrouwen;Onderwijsniveau: laag onderwijs;Saba;2018;290;180;40;140;110;10;100;10;0;90;0;90;20;20;40;10;0
838;Vrouwen;Onderwijsniveau: laag onderwijs;Saba;2020;280;180;40;140;100;20;80;10;0;80;0;80;0;10;30;30;0
839;Vrouwen;Onderwijsniveau: laag onderwijs;Saba;2022;230;150;20;140;80;0;70;0;0;70;0;70;10;10;30;10;0
840;Vrouwen;Onderwijsniveau: middelbaar onderwijs;Caribisch Nederland;2012;2190;1580;300;1280;610;110;500;120;10;370;50;320;70;140;50;10;50
841;Vrouwen;Onderwijsniveau: middelbaar onderwijs;Caribisch Nederland;2014;2460;1670;290;1380;800;130;670;110;0;550;40;510;70;180;150;20;90
842;Vrouwen;Onderwijsniveau: middelbaar onderwijs;Caribisch Nederland;2016;2780;2120;180;1940;650;80;570;40;10;520;30;490;110;190;130;20;40
843;Vrouwen;Onderwijsniveau: middelbaar onderwijs;Caribisch Nederland;2018;3320;2660;320;2350;660;40;630;60;20;560;40;520;90;220;140;50;20
844;Vrouwen;Onderwijsniveau: middelbaar onderwijs;Caribisch Nederland;2020;3260;2380;220;2160;880;90;790;130;30;640;40;600;120;240;180;40;30
845;Vrouwen;Onderwijsniveau: middelbaar onderwijs;Caribisch Nederland;2022;3350;2530;310;2210;820;60;760;70;0;690;50;640;80;210;260;40;50
846;Vrouwen;Onderwijsniveau: middelbaar onderwijs;Bonaire;2012;1710;1250;230;1020;460;100;370;110;0;260;40;220;40;100;30;10;40
847;Vrouwen;Onderwijsniveau: middelbaar onderwijs;Bonaire;2014;1930;1300;200;1100;630;100;530;80;0;460;40;420;50;160;130;10;80
848;Vrouwen;Onderwijsniveau: middelbaar onderwijs;Bonaire;2016;2380;1840;150;1690;550;70;480;30;0;450;20;430;100;170;110;20;40
849;Vrouwen;Onderwijsniveau: middelbaar onderwijs;Bonaire;2018;2680;2180;260;1920;500;20;480;40;0;440;20;430;70;200;110;40;10
850;Vrouwen;Onderwijsniveau: middelbaar onderwijs;Bonaire;2020;2740;1970;170;1800;770;80;690;100;30;560;30;530;110;220;150;30;30
851;Vrouwen;Onderwijsniveau: middelbaar onderwijs;Bonaire;2022;2860;2130;300;1840;720;60;670;50;0;610;50;570;70;200;220;40;40
852;Vrouwen;Onderwijsniveau: middelbaar onderwijs;Sint-Eustatius;2012;360;230;60;170;130;20;120;10;10;100;10;80;20;40;20;0;10
853;Vrouwen;Onderwijsniveau: middelbaar onderwijs;Sint-Eustatius;2014;350;230;60;180;120;30;80;20;0;60;0;50;10;10;20;10;10
854;Vrouwen;Onderwijsniveau: middelbaar onderwijs;Sint-Eustatius;2016;210;140;20;130;60;10;50;10;10;30;10;20;10;0;10;0;0
855;Vrouwen;Onderwijsniveau: middelbaar onderwijs;Sint-Eustatius;2018;380;280;30;250;110;10;90;10;10;70;10;60;10;20;20;0;0
856;Vrouwen;Onderwijsniveau: middelbaar onderwijs;Sint-Eustatius;2020;290;230;30;210;50;0;50;10;0;40;0;30;0;10;20;0;0
857;Vrouwen;Onderwijsniveau: middelbaar onderwijs;Sint-Eustatius;2022;260;210;10;190;50;0;50;20;0;30;0;30;10;0;20;0;0
858;Vrouwen;Onderwijsniveau: middelbaar onderwijs;Saba;2012;120;100;20;80;20;0;20;0;0;20;0;20;10;0;10;0;0
859;Vrouwen;Onderwijsniveau: middelbaar onderwijs;Saba;2014;180;130;30;100;60;0;50;10;0;40;0;30;10;10;10;0;10
860;Vrouwen;Onderwijsniveau: middelbaar onderwijs;Saba;2016;190;140;20;130;40;0;40;0;0;40;0;40;10;20;10;0;0
861;Vrouwen;Onderwijsniveau: middelbaar onderwijs;Saba;2018;260;210;30;180;50;10;50;10;0;40;10;30;10;0;10;0;0
862;Vrouwen;Onderwijsniveau: middelbaar onderwijs;Saba;2020;240;180;30;150;60;10;60;20;0;40;10;30;10;10;20;0;0
863;Vrouwen;Onderwijsniveau: middelbaar onderwijs;Saba;2022;240;190;0;180;50;0;50;0;0;50;0;50;0;10;30;0;10
864;Vrouwen;Onderwijsniveau: hoog;Caribisch Nederland;2012;1560;1190;130;1060;370;50;320;30;0;290;30;260;10;130;110;0;10
865;Vrouwen;Onderwijsniveau: hoog;Caribisch Nederland;2014;1920;1400;170;1230;520;80;440;20;0;420;30;390;60;190;100;20;20
866;Vrouwen;Onderwijsniveau: hoog;Caribisch Nederland;2016;1890;1600;180;1420;290;50;250;10;0;240;0;240;40;120;70;10;0
867;Vrouwen;Onderwijsniveau: hoog;Caribisch Nederland;2018;1800;1310;110;1200;490;60;430;50;0;390;20;370;50;130;170;20;0
868;Vrouwen;Onderwijsniveau: hoog;Caribisch Nederland;2020;1900;1450;180;1280;440;30;410;60;0;350;50;300;40;40;180;0;30
869;Vrouwen;Onderwijsniveau: hoog;Caribisch Nederland;2022;2200;1780;70;1710;430;10;410;0;0;410;0;410;50;90;190;20;50
870;Vrouwen;Onderwijsniveau: hoog;Bonaire;2012;1060;870;90;790;190;30;150;20;0;130;10;120;0;40;90;0;0
871;Vrouwen;Onderwijsniveau: hoog;Bonaire;2014;1350;1070;120;950;280;80;210;10;0;200;20;180;40;30;80;20;10
872;Vrouwen;Onderwijsniveau: hoog;Bonaire;2016;1380;1280;120;1160;100;40;60;0;0;60;0;60;20;0;40;0;0
873;Vrouwen;Onderwijsniveau: hoog;Bonaire;2018;1260;960;90;880;290;40;250;40;0;210;10;200;50;0;130;20;0
874;Vrouwen;Onderwijsniveau: hoog;Bonaire;2020;1460;1100;120;980;360;30;330;50;0;280;50;230;40;20;140;0;30
875;Vrouwen;Onderwijsniveau: hoog;Bonaire;2022;1730;1450;40;1400;280;0;280;0;0;280;0;280;50;0;160;20;50
876;Vrouwen;Onderwijsniveau: hoog;Sint-Eustatius;2012;230;160;20;140;60;10;60;0;0;50;10;40;0;10;20;0;0
877;Vrouwen;Onderwijsniveau: hoog;Sint-Eustatius;2014;250;200;30;170;50;0;50;0;0;50;10;40;10;0;20;0;10
878;Vrouwen;Onderwijsniveau: hoog;Sint-Eustatius;2016;230;190;40;150;50;0;50;10;0;40;0;40;10;0;20;10;0
879;Vrouwen;Onderwijsniveau: hoog;Sint-Eustatius;2018;200;160;10;150;40;10;30;10;0;20;0;20;0;0;20;0;0
880;Vrouwen;Onderwijsniveau: hoog;Sint-Eustatius;2020;190;170;10;160;20;0;20;0;0;10;0;10;0;10;10;0;0
881;Vrouwen;Onderwijsniveau: hoog;Sint-Eustatius;2022;230;200;10;190;30;10;20;0;0;20;0;20;0;0;20;0;0
882;Vrouwen;Onderwijsniveau: hoog;Saba;2012;280;150;20;130;120;10;120;0;0;110;10;110;10;90;0;0;10
883;Vrouwen;Onderwijsniveau: hoog;Saba;2014;320;130;20;110;190;0;190;10;0;180;10;170;10;160;10;0;0
884;Vrouwen;Onderwijsniveau: hoog;Saba;2016;290;140;30;110;150;10;140;0;0;140;0;140;10;120;20;0;0
885;Vrouwen;Onderwijsniveau: hoog;Saba;2018;350;190;20;170;160;10;150;0;0;150;0;150;0;130;20;0;0
886;Vrouwen;Onderwijsniveau: hoog;Saba;2020;250;180;50;140;60;0;60;10;0;50;0;50;0;30;30;0;0
887;Vrouwen;Onderwijsniveau: hoog;Saba;2022;240;130;10;120;110;0;110;0;0;110;0;110;0;90;10;0;10
888;Vrouwen;Onderwijsniveau: onbekend;Caribisch Nederland;2012;30;10;0;10;20;0;20;0;0;20;0;20;0;0;0;10;0
889;Vrouwen;Onderwijsniveau: onbekend;Caribisch Nederland;2014;220;110;50;60;110;0;110;20;10;90;0;90;0;40;20;10;20
890;Vrouwen;Onderwijsniveau: onbekend;Caribisch Nederland;2016;210;160;10;150;60;10;40;0;0;40;0;40;10;0;30;0;0
891;Vrouwen;Onderwijsniveau: onbekend;Caribisch Nederland;2018;70;30;0;30;40;0;40;10;0;20;0;20;0;0;0;10;10
892;Vrouwen;Onderwijsniveau: onbekend;Caribisch Nederland;2020;210;170;0;170;40;30;0;0;0;0;0;0;0;0;0;0;0
893;Vrouwen;Onderwijsniveau: onbekend;Caribisch Nederland;2022;190;130;0;130;60;10;50;0;0;50;0;50;20;0;10;10;10
894;Vrouwen;Onderwijsniveau: onbekend;Bonaire;2012;20;10;0;10;10;0;10;0;0;10;0;10;0;0;0;10;0
895;Vrouwen;Onderwijsniveau: onbekend;Bonaire;2014;180;90;40;50;90;0;90;10;0;80;0;80;0;30;20;10;10
896;Vrouwen;Onderwijsniveau: onbekend;Bonaire;2016;200;140;10;130;60;10;40;0;0;40;0;40;10;0;30;0;0
897;Vrouwen;Onderwijsniveau: onbekend;Bonaire;2018;50;10;0;10;40;0;40;10;0;20;0;20;0;0;0;10;10
898;Vrouwen;Onderwijsniveau: onbekend;Bonaire;2020;190;160;0;160;30;30;0;0;0;0;0;0;0;0;0;0;0
899;Vrouwen;Onderwijsniveau: onbekend;Bonaire;2022;130;90;0;90;40;0;40;0;0;40;0;40;10;0;0;10;10
900;Vrouwen;Onderwijsniveau: onbekend;Sint-Eustatius;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
901;Vrouwen;Onderwijsniveau: onbekend;Sint-Eustatius;2014;30;10;10;0;20;0;20;10;10;10;0;10;0;10;0;0;0
902;Vrouwen;Onderwijsniveau: onbekend;Sint-Eustatius;2016;10;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
903;Vrouwen;Onderwijsniveau: onbekend;Sint-Eustatius;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
904;Vrouwen;Onderwijsniveau: onbekend;Sint-Eustatius;2020;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
