ID;Bedrijfstak;Landen;Perioden;UrenPerWerkzamePersoon_1
8364;Basismetaalindustrie;Frankrijk;1997;1657.0
8365;Basismetaalindustrie;Frankrijk;1998;1652.0
8366;Basismetaalindustrie;Frankrijk;1999;1642.0
8367;Basismetaalindustrie;Frankrijk;2000;1600.0
8368;Basismetaalindustrie;Frankrijk;2001;1564.0
8369;Basismetaalindustrie;Frankrijk;2002;1525.0
8370;Basismetaalindustrie;Frankrijk;2003;1521.0
8371;Basismetaalindustrie;Frankrijk;2004;
8372;Basismetaalindustrie;Hongarije;1979;
8373;Basismetaalindustrie;Hongarije;1980;
8374;Basismetaalindustrie;Hongarije;1981;
8375;Basismetaalindustrie;Hongarije;1982;
8376;Basismetaalindustrie;Hongarije;1983;
8377;Basismetaalindustrie;Hongarije;1984;
8378;Basismetaalindustrie;Hongarije;1985;
8379;Basismetaalindustrie;Hongarije;1986;
8380;Basismetaalindustrie;Hongarije;1987;
8381;Basismetaalindustrie;Hongarije;1988;
8382;Basismetaalindustrie;Hongarije;1989;
8383;Basismetaalindustrie;Hongarije;1990;
8384;Basismetaalindustrie;Hongarije;1991;
8385;Basismetaalindustrie;Hongarije;1992;
8386;Basismetaalindustrie;Hongarije;1993;1753.0
8387;Basismetaalindustrie;Hongarije;1994;1875.0
8388;Basismetaalindustrie;Hongarije;1995;1882.0
8389;Basismetaalindustrie;Hongarije;1996;1819.0
8390;Basismetaalindustrie;Hongarije;1997;1906.0
8391;Basismetaalindustrie;Hongarije;1998;1928.0
8392;Basismetaalindustrie;Hongarije;1999;2010.0
8393;Basismetaalindustrie;Hongarije;2000;1864.0
8394;Basismetaalindustrie;Hongarije;2001;1976.0
8395;Basismetaalindustrie;Hongarije;2002;2018.0
8396;Basismetaalindustrie;Hongarije;2003;2031.0
8397;Basismetaalindustrie;Hongarije;2004;
8398;Basismetaalindustrie;Ierland;1979;2169.0
8399;Basismetaalindustrie;Ierland;1980;2129.0
8400;Basismetaalindustrie;Ierland;1981;2098.0
8401;Basismetaalindustrie;Ierland;1982;2091.0
8402;Basismetaalindustrie;Ierland;1983;2080.0
8403;Basismetaalindustrie;Ierland;1984;2071.0
8404;Basismetaalindustrie;Ierland;1985;2076.0
8405;Basismetaalindustrie;Ierland;1986;2110.0
8406;Basismetaalindustrie;Ierland;1987;2096.0
8407;Basismetaalindustrie;Ierland;1988;2093.0
8408;Basismetaalindustrie;Ierland;1989;2102.0
8409;Basismetaalindustrie;Ierland;1990;2094.0
8410;Basismetaalindustrie;Ierland;1991;2062.0
8411;Basismetaalindustrie;Ierland;1992;2009.0
8412;Basismetaalindustrie;Ierland;1993;1996.0
8413;Basismetaalindustrie;Ierland;1994;1999.0
8414;Basismetaalindustrie;Ierland;1995;1999.0
8415;Basismetaalindustrie;Ierland;1996;2001.0
8416;Basismetaalindustrie;Ierland;1997;1952.0
8417;Basismetaalindustrie;Ierland;1998;1668.0
8418;Basismetaalindustrie;Ierland;1999;1688.0
8419;Basismetaalindustrie;Ierland;2000;1784.0
8420;Basismetaalindustrie;Ierland;2001;1778.0
8421;Basismetaalindustrie;Ierland;2002;1747.0
8422;Basismetaalindustrie;Ierland;2003;1726.0
8423;Basismetaalindustrie;Ierland;2004;
8424;Basismetaalindustrie;Italië;1979;1776.0
8425;Basismetaalindustrie;Italië;1980;1804.0
8426;Basismetaalindustrie;Italië;1981;1797.0
8427;Basismetaalindustrie;Italië;1982;1790.0
8428;Basismetaalindustrie;Italië;1983;1778.0
8429;Basismetaalindustrie;Italië;1984;1727.0
8430;Basismetaalindustrie;Italië;1985;1743.0
8431;Basismetaalindustrie;Italië;1986;1740.0
8432;Basismetaalindustrie;Italië;1987;1735.0
8433;Basismetaalindustrie;Italië;1988;1753.0
8434;Basismetaalindustrie;Italië;1989;1750.0
8435;Basismetaalindustrie;Italië;1990;1752.0
8436;Basismetaalindustrie;Italië;1991;1746.0
8437;Basismetaalindustrie;Italië;1992;1707.0
8438;Basismetaalindustrie;Italië;1993;1713.0
8439;Basismetaalindustrie;Italië;1994;1710.0
8440;Basismetaalindustrie;Italië;1995;1711.0
8441;Basismetaalindustrie;Italië;1996;1712.0
8442;Basismetaalindustrie;Italië;1997;1749.0
8443;Basismetaalindustrie;Italië;1998;1772.0
8444;Basismetaalindustrie;Italië;1999;1691.0
8445;Basismetaalindustrie;Italië;2000;1725.0
8446;Basismetaalindustrie;Italië;2001;1729.0
8447;Basismetaalindustrie;Italië;2002;1730.0
8448;Basismetaalindustrie;Italië;2003;1721.0
8449;Basismetaalindustrie;Italië;2004;
8450;Basismetaalindustrie;Japan;1979;2194.0
8451;Basismetaalindustrie;Japan;1980;2195.0
8452;Basismetaalindustrie;Japan;1981;2190.0
8453;Basismetaalindustrie;Japan;1982;2190.0
8454;Basismetaalindustrie;Japan;1983;2196.0
8455;Basismetaalindustrie;Japan;1984;2212.0
8456;Basismetaalindustrie;Japan;1985;2198.0
8457;Basismetaalindustrie;Japan;1986;2200.0
8458;Basismetaalindustrie;Japan;1987;2206.0
8459;Basismetaalindustrie;Japan;1988;2202.0
8460;Basismetaalindustrie;Japan;1989;2182.0
8461;Basismetaalindustrie;Japan;1990;2147.0
8462;Basismetaalindustrie;Japan;1991;2103.0
8463;Basismetaalindustrie;Japan;1992;2028.0
8464;Basismetaalindustrie;Japan;1993;1962.0
8465;Basismetaalindustrie;Japan;1994;1930.0
8466;Basismetaalindustrie;Japan;1995;1953.0
8467;Basismetaalindustrie;Japan;1996;1985.0
8468;Basismetaalindustrie;Japan;1997;1992.0
8469;Basismetaalindustrie;Japan;1998;1932.0
8470;Basismetaalindustrie;Japan;1999;1933.0
8471;Basismetaalindustrie;Japan;2000;2006.0
8472;Basismetaalindustrie;Japan;2001;1975.0
8473;Basismetaalindustrie;Japan;2002;1966.0
8474;Basismetaalindustrie;Japan;2003;
8475;Basismetaalindustrie;Japan;2004;
8476;Basismetaalindustrie;Nederland;1979;1710.0
8477;Basismetaalindustrie;Nederland;1980;1702.0
8478;Basismetaalindustrie;Nederland;1981;1780.0
8479;Basismetaalindustrie;Nederland;1982;1777.0
8480;Basismetaalindustrie;Nederland;1983;1806.0
8481;Basismetaalindustrie;Nederland;1984;1759.0
8482;Basismetaalindustrie;Nederland;1985;1694.0
8483;Basismetaalindustrie;Nederland;1986;1672.0
8484;Basismetaalindustrie;Nederland;1987;1699.0
8485;Basismetaalindustrie;Nederland;1988;1667.0
8486;Basismetaalindustrie;Nederland;1989;1652.0
8487;Basismetaalindustrie;Nederland;1990;1619.0
8488;Basismetaalindustrie;Nederland;1991;1635.0
8489;Basismetaalindustrie;Nederland;1992;1653.0
8490;Basismetaalindustrie;Nederland;1993;1654.0
8491;Basismetaalindustrie;Nederland;1994;1655.0
8492;Basismetaalindustrie;Nederland;1995;1596.0
8493;Basismetaalindustrie;Nederland;1996;1585.0
8494;Basismetaalindustrie;Nederland;1997;1619.0
8495;Basismetaalindustrie;Nederland;1998;1575.0
8496;Basismetaalindustrie;Nederland;1999;1533.0
8497;Basismetaalindustrie;Nederland;2000;1532.0
8498;Basismetaalindustrie;Nederland;2001;1556.0
8499;Basismetaalindustrie;Nederland;2002;1587.0
8500;Basismetaalindustrie;Nederland;2003;1558.0
8501;Basismetaalindustrie;Nederland;2004;
8502;Basismetaalindustrie;Oostenrijk;1979;1907.0
8503;Basismetaalindustrie;Oostenrijk;1980;1897.0
8504;Basismetaalindustrie;Oostenrijk;1981;1888.0
8505;Basismetaalindustrie;Oostenrijk;1982;1878.0
8506;Basismetaalindustrie;Oostenrijk;1983;1869.0
8507;Basismetaalindustrie;Oostenrijk;1984;1860.0
8508;Basismetaalindustrie;Oostenrijk;1985;1850.0
8509;Basismetaalindustrie;Oostenrijk;1986;1841.0
8510;Basismetaalindustrie;Oostenrijk;1987;1832.0
8511;Basismetaalindustrie;Oostenrijk;1988;1828.0
8512;Basismetaalindustrie;Oostenrijk;1989;1823.0
8513;Basismetaalindustrie;Oostenrijk;1990;1819.0
8514;Basismetaalindustrie;Oostenrijk;1991;1814.0
8515;Basismetaalindustrie;Oostenrijk;1992;1810.0
8516;Basismetaalindustrie;Oostenrijk;1993;1785.0
8517;Basismetaalindustrie;Oostenrijk;1994;1759.0
8518;Basismetaalindustrie;Oostenrijk;1995;1687.0
8519;Basismetaalindustrie;Oostenrijk;1996;1690.0
8520;Basismetaalindustrie;Oostenrijk;1997;1693.0
8521;Basismetaalindustrie;Oostenrijk;1998;1667.0
8522;Basismetaalindustrie;Oostenrijk;1999;1654.0
8523;Basismetaalindustrie;Oostenrijk;2000;1666.0
8524;Basismetaalindustrie;Oostenrijk;2001;1637.0
8525;Basismetaalindustrie;Oostenrijk;2002;1636.0
8526;Basismetaalindustrie;Oostenrijk;2003;1619.0
8527;Basismetaalindustrie;Oostenrijk;2004;
8528;Basismetaalindustrie;Polen;1979;
8529;Basismetaalindustrie;Polen;1980;
8530;Basismetaalindustrie;Polen;1981;
8531;Basismetaalindustrie;Polen;1982;
8532;Basismetaalindustrie;Polen;1983;
8533;Basismetaalindustrie;Polen;1984;
8534;Basismetaalindustrie;Polen;1985;
8535;Basismetaalindustrie;Polen;1986;
8536;Basismetaalindustrie;Polen;1987;
8537;Basismetaalindustrie;Polen;1988;
8538;Basismetaalindustrie;Polen;1989;
8539;Basismetaalindustrie;Polen;1990;
8540;Basismetaalindustrie;Polen;1991;
8541;Basismetaalindustrie;Polen;1992;
8542;Basismetaalindustrie;Polen;1993;1678.0
8543;Basismetaalindustrie;Polen;1994;1796.0
8544;Basismetaalindustrie;Polen;1995;1802.0
8545;Basismetaalindustrie;Polen;1996;1721.0
8546;Basismetaalindustrie;Polen;1997;1728.0
8547;Basismetaalindustrie;Polen;1998;1709.0
8548;Basismetaalindustrie;Polen;1999;1700.0
8549;Basismetaalindustrie;Polen;2000;1750.0
8550;Basismetaalindustrie;Polen;2001;1731.0
8551;Basismetaalindustrie;Polen;2002;1730.0
8552;Basismetaalindustrie;Polen;2003;1734.0
8553;Basismetaalindustrie;Polen;2004;
8554;Basismetaalindustrie;Spanje;1979;1946.0
8555;Basismetaalindustrie;Spanje;1980;1929.0
8556;Basismetaalindustrie;Spanje;1981;1895.0
8557;Basismetaalindustrie;Spanje;1982;1874.0
8558;Basismetaalindustrie;Spanje;1983;1841.0
8559;Basismetaalindustrie;Spanje;1984;1796.0
8560;Basismetaalindustrie;Spanje;1985;1786.0
8561;Basismetaalindustrie;Spanje;1986;1779.0
8562;Basismetaalindustrie;Spanje;1987;1770.0
8563;Basismetaalindustrie;Spanje;1988;1767.0
8564;Basismetaalindustrie;Spanje;1989;1755.0
8565;Basismetaalindustrie;Spanje;1990;1756.0
8566;Basismetaalindustrie;Spanje;1991;1764.0
8567;Basismetaalindustrie;Spanje;1992;1756.0
8568;Basismetaalindustrie;Spanje;1993;1748.0
8569;Basismetaalindustrie;Spanje;1994;1747.0
8570;Basismetaalindustrie;Spanje;1995;1747.0
8571;Basismetaalindustrie;Spanje;1996;1776.0
8572;Basismetaalindustrie;Spanje;1997;1786.0
8573;Basismetaalindustrie;Spanje;1998;1828.0
8574;Basismetaalindustrie;Spanje;1999;1774.0
8575;Basismetaalindustrie;Spanje;2000;1767.0
8576;Basismetaalindustrie;Spanje;2001;1769.0
8577;Basismetaalindustrie;Spanje;2002;1726.0
8578;Basismetaalindustrie;Spanje;2003;1727.0
8579;Basismetaalindustrie;Spanje;2004;
8580;Basismetaalindustrie;Tsjechië;1979;
8581;Basismetaalindustrie;Tsjechië;1980;
8582;Basismetaalindustrie;Tsjechië;1981;
8583;Basismetaalindustrie;Tsjechië;1982;
8584;Basismetaalindustrie;Tsjechië;1983;
8585;Basismetaalindustrie;Tsjechië;1984;
8586;Basismetaalindustrie;Tsjechië;1985;
8587;Basismetaalindustrie;Tsjechië;1986;
8588;Basismetaalindustrie;Tsjechië;1987;
8589;Basismetaalindustrie;Tsjechië;1988;
8590;Basismetaalindustrie;Tsjechië;1989;
8591;Basismetaalindustrie;Tsjechië;1990;
8592;Basismetaalindustrie;Tsjechië;1991;
8593;Basismetaalindustrie;Tsjechië;1992;
8594;Basismetaalindustrie;Tsjechië;1993;1948.0
8595;Basismetaalindustrie;Tsjechië;1994;1929.0
8596;Basismetaalindustrie;Tsjechië;1995;1949.0
8597;Basismetaalindustrie;Tsjechië;1996;1950.0
8598;Basismetaalindustrie;Tsjechië;1997;1951.0
8599;Basismetaalindustrie;Tsjechië;1998;1959.0
8600;Basismetaalindustrie;Tsjechië;1999;1971.0
8601;Basismetaalindustrie;Tsjechië;2000;1975.0
8602;Basismetaalindustrie;Tsjechië;2001;1888.0
8603;Basismetaalindustrie;Tsjechië;2002;1870.0
8604;Basismetaalindustrie;Tsjechië;2003;1862.0
8605;Basismetaalindustrie;Tsjechië;2004;
8606;Basismetaalindustrie;Verenigd Koninkrijk;1979;1959.0
8607;Basismetaalindustrie;Verenigd Koninkrijk;1980;1901.0
8608;Basismetaalindustrie;Verenigd Koninkrijk;1981;1926.0
8609;Basismetaalindustrie;Verenigd Koninkrijk;1982;1886.0
8610;Basismetaalindustrie;Verenigd Koninkrijk;1983;1921.0
8611;Basismetaalindustrie;Verenigd Koninkrijk;1984;1941.0
8612;Basismetaalindustrie;Verenigd Koninkrijk;1985;1944.0
8613;Basismetaalindustrie;Verenigd Koninkrijk;1986;1928.0
8614;Basismetaalindustrie;Verenigd Koninkrijk;1987;1970.0
8615;Basismetaalindustrie;Verenigd Koninkrijk;1988;1959.0
8616;Basismetaalindustrie;Verenigd Koninkrijk;1989;1940.0
8617;Basismetaalindustrie;Verenigd Koninkrijk;1990;1887.0
8618;Basismetaalindustrie;Verenigd Koninkrijk;1991;1845.0
8619;Basismetaalindustrie;Verenigd Koninkrijk;1992;1847.0
8620;Basismetaalindustrie;Verenigd Koninkrijk;1993;1851.0
8621;Basismetaalindustrie;Verenigd Koninkrijk;1994;1877.0
8622;Basismetaalindustrie;Verenigd Koninkrijk;1995;1896.0
8623;Basismetaalindustrie;Verenigd Koninkrijk;1996;1894.0
8624;Basismetaalindustrie;Verenigd Koninkrijk;1997;1899.0
8625;Basismetaalindustrie;Verenigd Koninkrijk;1998;1886.0
8626;Basismetaalindustrie;Verenigd Koninkrijk;1999;1887.0
8627;Basismetaalindustrie;Verenigd Koninkrijk;2000;1835.0
8628;Basismetaalindustrie;Verenigd Koninkrijk;2001;1827.0
8629;Basismetaalindustrie;Verenigd Koninkrijk;2002;1816.0
8630;Basismetaalindustrie;Verenigd Koninkrijk;2003;1803.0
8631;Basismetaalindustrie;Verenigd Koninkrijk;2004;
8632;Basismetaalindustrie;Verenigde Staten;1979;2167.0
8633;Basismetaalindustrie;Verenigde Staten;1980;2117.0
8634;Basismetaalindustrie;Verenigde Staten;1981;2134.0
8635;Basismetaalindustrie;Verenigde Staten;1982;2056.0
8636;Basismetaalindustrie;Verenigde Staten;1983;2132.0
8637;Basismetaalindustrie;Verenigde Staten;1984;2179.0
8638;Basismetaalindustrie;Verenigde Staten;1985;2169.0
8639;Basismetaalindustrie;Verenigde Staten;1986;2187.0
8640;Basismetaalindustrie;Verenigde Staten;1987;2234.0
8641;Basismetaalindustrie;Verenigde Staten;1988;2257.0
8642;Basismetaalindustrie;Verenigde Staten;1989;2231.0
8643;Basismetaalindustrie;Verenigde Staten;1990;2195.0
8644;Basismetaalindustrie;Verenigde Staten;1991;2174.0
8645;Basismetaalindustrie;Verenigde Staten;1992;2208.0
8646;Basismetaalindustrie;Verenigde Staten;1993;2238.0
8647;Basismetaalindustrie;Verenigde Staten;1994;2279.0
8648;Basismetaalindustrie;Verenigde Staten;1995;2251.0
8649;Basismetaalindustrie;Verenigde Staten;1996;2260.0
8650;Basismetaalindustrie;Verenigde Staten;1997;2289.0
8651;Basismetaalindustrie;Verenigde Staten;1998;2262.0
8652;Basismetaalindustrie;Verenigde Staten;1999;2277.0
8653;Basismetaalindustrie;Verenigde Staten;2000;2298.0
8654;Basismetaalindustrie;Verenigde Staten;2001;2204.0
8655;Basismetaalindustrie;Verenigde Staten;2002;2204.0
8656;Basismetaalindustrie;Verenigde Staten;2003;2195.0
8657;Basismetaalindustrie;Verenigde Staten;2004;2235.0
8658;Basismetaalindustrie;Zuid-Korea;1979;2691.0
8659;Basismetaalindustrie;Zuid-Korea;1980;2750.0
8660;Basismetaalindustrie;Zuid-Korea;1981;2780.0
8661;Basismetaalindustrie;Zuid-Korea;1982;2783.0
8662;Basismetaalindustrie;Zuid-Korea;1983;2815.0
8663;Basismetaalindustrie;Zuid-Korea;1984;2812.0
8664;Basismetaalindustrie;Zuid-Korea;1985;2802.0
8665;Basismetaalindustrie;Zuid-Korea;1986;2852.0
8666;Basismetaalindustrie;Zuid-Korea;1987;2815.0
8667;Basismetaalindustrie;Zuid-Korea;1988;2743.0
8668;Basismetaalindustrie;Zuid-Korea;1989;2640.0
8669;Basismetaalindustrie;Zuid-Korea;1990;2594.0
8670;Basismetaalindustrie;Zuid-Korea;1991;2568.0
8671;Basismetaalindustrie;Zuid-Korea;1992;2539.0
8672;Basismetaalindustrie;Zuid-Korea;1993;2539.0
8673;Basismetaalindustrie;Zuid-Korea;1994;2540.0
8674;Basismetaalindustrie;Zuid-Korea;1995;2564.0
8675;Basismetaalindustrie;Zuid-Korea;1996;2521.0
8676;Basismetaalindustrie;Zuid-Korea;1997;2491.0
8677;Basismetaalindustrie;Zuid-Korea;1998;2400.0
8678;Basismetaalindustrie;Zuid-Korea;1999;2466.0
8679;Basismetaalindustrie;Zuid-Korea;2000;2483.0
8680;Basismetaalindustrie;Zuid-Korea;2001;2465.0
8681;Basismetaalindustrie;Zuid-Korea;2002;2428.0
8682;Basismetaalindustrie;Zuid-Korea;2003;
8683;Basismetaalindustrie;Zuid-Korea;2004;
8684;Basismetaalindustrie;Zweden;1979;1557.0
8685;Basismetaalindustrie;Zweden;1980;1559.0
8686;Basismetaalindustrie;Zweden;1981;1564.0
8687;Basismetaalindustrie;Zweden;1982;1566.0
8688;Basismetaalindustrie;Zweden;1983;1574.0
8689;Basismetaalindustrie;Zweden;1984;1610.0
8690;Basismetaalindustrie;Zweden;1985;1582.0
8691;Basismetaalindustrie;Zweden;1986;1571.0
8692;Basismetaalindustrie;Zweden;1987;1578.0
8693;Basismetaalindustrie;Zweden;1988;1572.0
8694;Basismetaalindustrie;Zweden;1989;1569.0
8695;Basismetaalindustrie;Zweden;1990;1586.0
8696;Basismetaalindustrie;Zweden;1991;1577.0
8697;Basismetaalindustrie;Zweden;1992;1579.0
8698;Basismetaalindustrie;Zweden;1993;1627.0
8699;Basismetaalindustrie;Zweden;1994;1745.0
8700;Basismetaalindustrie;Zweden;1995;1743.0
8701;Basismetaalindustrie;Zweden;1996;1735.0
8702;Basismetaalindustrie;Zweden;1997;1724.0
8703;Basismetaalindustrie;Zweden;1998;1739.0
8704;Basismetaalindustrie;Zweden;1999;1742.0
8705;Basismetaalindustrie;Zweden;2000;1764.0
8706;Basismetaalindustrie;Zweden;2001;1739.0
8707;Basismetaalindustrie;Zweden;2002;1769.0
8708;Basismetaalindustrie;Zweden;2003;1724.0
8709;Basismetaalindustrie;Zweden;2004;
8710;Basismetaalindustrie;EU-15;1979;1775.0
8711;Basismetaalindustrie;EU-15;1980;1755.0
8712;Basismetaalindustrie;EU-15;1981;1740.0
8713;Basismetaalindustrie;EU-15;1982;1707.0
8714;Basismetaalindustrie;EU-15;1983;1706.0
8715;Basismetaalindustrie;EU-15;1984;1716.0
8716;Basismetaalindustrie;EU-15;1985;1705.0
8717;Basismetaalindustrie;EU-15;1986;1683.0
8718;Basismetaalindustrie;EU-15;1987;1683.0
8719;Basismetaalindustrie;EU-15;1988;1695.0
8720;Basismetaalindustrie;EU-15;1989;1682.0
8721;Basismetaalindustrie;EU-15;1990;1658.0
8722;Basismetaalindustrie;EU-15;1991;1631.0
8723;Basismetaalindustrie;EU-15;1992;1647.0
8724;Basismetaalindustrie;EU-15;1993;1630.0
8725;Basismetaalindustrie;EU-15;1994;1659.0
8726;Basismetaalindustrie;EU-15;1995;1662.0
8727;Basismetaalindustrie;EU-15;1996;1644.0
8728;Basismetaalindustrie;EU-15;1997;1663.0
8729;Basismetaalindustrie;EU-15;1998;1668.0
8730;Basismetaalindustrie;EU-15;1999;1644.0
8731;Basismetaalindustrie;EU-15;2000;1640.0
8732;Basismetaalindustrie;EU-15;2001;1622.0
8733;Basismetaalindustrie;EU-15;2002;1617.0
8734;Basismetaalindustrie;EU-15;2003;1613.0
8735;Basismetaalindustrie;EU-15;2004;
8736;Metaalproductie industrie;Australië;1979;2029.0
8737;Metaalproductie industrie;Australië;1980;2002.0
8738;Metaalproductie industrie;Australië;1981;2002.0
8739;Metaalproductie industrie;Australië;1982;1990.0
8740;Metaalproductie industrie;Australië;1983;1974.0
8741;Metaalproductie industrie;Australië;1984;1991.0
8742;Metaalproductie industrie;Australië;1985;1980.0
8743;Metaalproductie industrie;Australië;1986;2015.0
8744;Metaalproductie industrie;Australië;1987;2006.0
8745;Metaalproductie industrie;Australië;1988;2019.0
8746;Metaalproductie industrie;Australië;1989;2054.0
8747;Metaalproductie industrie;Australië;1990;2006.0
8748;Metaalproductie industrie;Australië;1991;1998.0
8749;Metaalproductie industrie;Australië;1992;2019.0
8750;Metaalproductie industrie;Australië;1993;2037.0
8751;Metaalproductie industrie;Australië;1994;2098.0
8752;Metaalproductie industrie;Australië;1995;2062.0
8753;Metaalproductie industrie;Australië;1996;2107.0
8754;Metaalproductie industrie;Australië;1997;2094.0
8755;Metaalproductie industrie;Australië;1998;2088.0
8756;Metaalproductie industrie;Australië;1999;2051.0
8757;Metaalproductie industrie;Australië;2000;2091.0
8758;Metaalproductie industrie;Australië;2001;2045.0
8759;Metaalproductie industrie;Australië;2002;2086.0
8760;Metaalproductie industrie;Australië;2003;2080.0
8761;Metaalproductie industrie;Australië;2004;
8762;Metaalproductie industrie;België;1979;1825.0
8763;Metaalproductie industrie;België;1980;1804.0
8764;Metaalproductie industrie;België;1981;1779.0
8765;Metaalproductie industrie;België;1982;1764.0
8766;Metaalproductie industrie;België;1983;1770.0
8767;Metaalproductie industrie;België;1984;1791.0
8768;Metaalproductie industrie;België;1985;1799.0
8769;Metaalproductie industrie;België;1986;1784.0
8770;Metaalproductie industrie;België;1987;1773.0
8771;Metaalproductie industrie;België;1988;1766.0
8772;Metaalproductie industrie;België;1989;1754.0
8773;Metaalproductie industrie;België;1990;1765.0
8774;Metaalproductie industrie;België;1991;1731.0
8775;Metaalproductie industrie;België;1992;1713.0
8776;Metaalproductie industrie;België;1993;1673.0
8777;Metaalproductie industrie;België;1994;1675.0
8778;Metaalproductie industrie;België;1995;1706.0
8779;Metaalproductie industrie;België;1996;1703.0
8780;Metaalproductie industrie;België;1997;1716.0
8781;Metaalproductie industrie;België;1998;1725.0
8782;Metaalproductie industrie;België;1999;1727.0
8783;Metaalproductie industrie;België;2000;1720.0
8784;Metaalproductie industrie;België;2001;1685.0
8785;Metaalproductie industrie;België;2002;1643.0
8786;Metaalproductie industrie;België;2003;1636.0
8787;Metaalproductie industrie;België;2004;
8788;Metaalproductie industrie;Canada;1979;1946.0
8789;Metaalproductie industrie;Canada;1980;1951.0
8790;Metaalproductie industrie;Canada;1981;1950.0
8791;Metaalproductie industrie;Canada;1982;1914.0
8792;Metaalproductie industrie;Canada;1983;1952.0
8793;Metaalproductie industrie;Canada;1984;1964.0
8794;Metaalproductie industrie;Canada;1985;1966.0
8795;Metaalproductie industrie;Canada;1986;1981.0
8796;Metaalproductie industrie;Canada;1987;1989.0
8797;Metaalproductie industrie;Canada;1988;2017.0
8798;Metaalproductie industrie;Canada;1989;1981.0
8799;Metaalproductie industrie;Canada;1990;2002.0
8800;Metaalproductie industrie;Canada;1991;2011.0
8801;Metaalproductie industrie;Canada;1992;2000.0
8802;Metaalproductie industrie;Canada;1993;2084.0
8803;Metaalproductie industrie;Canada;1994;2068.0
8804;Metaalproductie industrie;Canada;1995;2045.0
8805;Metaalproductie industrie;Canada;1996;2046.0
8806;Metaalproductie industrie;Canada;1997;2033.0
8807;Metaalproductie industrie;Canada;1998;2016.0
8808;Metaalproductie industrie;Canada;1999;2026.0
8809;Metaalproductie industrie;Canada;2000;2010.0
8810;Metaalproductie industrie;Canada;2001;1997.0
8811;Metaalproductie industrie;Canada;2002;1977.0
8812;Metaalproductie industrie;Canada;2003;1985.0
8813;Metaalproductie industrie;Canada;2004;
8814;Metaalproductie industrie;Denemarken;1979;1624.0
8815;Metaalproductie industrie;Denemarken;1980;1618.0
8816;Metaalproductie industrie;Denemarken;1981;1598.0
8817;Metaalproductie industrie;Denemarken;1982;1612.0
8818;Metaalproductie industrie;Denemarken;1983;1621.0
8819;Metaalproductie industrie;Denemarken;1984;1603.0
8820;Metaalproductie industrie;Denemarken;1985;1580.0
8821;Metaalproductie industrie;Denemarken;1986;1568.0
8822;Metaalproductie industrie;Denemarken;1987;1534.0
8823;Metaalproductie industrie;Denemarken;1988;1543.0
8824;Metaalproductie industrie;Denemarken;1989;1511.0
8825;Metaalproductie industrie;Denemarken;1990;1483.0
8826;Metaalproductie industrie;Denemarken;1991;1454.0
8827;Metaalproductie industrie;Denemarken;1992;1513.0
8828;Metaalproductie industrie;Denemarken;1993;1522.0
8829;Metaalproductie industrie;Denemarken;1994;1508.0
8830;Metaalproductie industrie;Denemarken;1995;1623.0
8831;Metaalproductie industrie;Denemarken;1996;1614.0
8832;Metaalproductie industrie;Denemarken;1997;1638.0
8833;Metaalproductie industrie;Denemarken;1998;1714.0
8834;Metaalproductie industrie;Denemarken;1999;1733.0
8835;Metaalproductie industrie;Denemarken;2000;1738.0
8836;Metaalproductie industrie;Denemarken;2001;1714.0
8837;Metaalproductie industrie;Denemarken;2002;1699.0
8838;Metaalproductie industrie;Denemarken;2003;1683.0
8839;Metaalproductie industrie;Denemarken;2004;
8840;Metaalproductie industrie;Duitsland;1979;1692.0
8841;Metaalproductie industrie;Duitsland;1980;1670.0
8842;Metaalproductie industrie;Duitsland;1981;1631.0
8843;Metaalproductie industrie;Duitsland;1982;1615.0
8844;Metaalproductie industrie;Duitsland;1983;1621.0
8845;Metaalproductie industrie;Duitsland;1984;1638.0
8846;Metaalproductie industrie;Duitsland;1985;1620.0
8847;Metaalproductie industrie;Duitsland;1986;1600.0
8848;Metaalproductie industrie;Duitsland;1987;1576.0
8849;Metaalproductie industrie;Duitsland;1988;1579.0
8850;Metaalproductie industrie;Duitsland;1989;1572.0
8851;Metaalproductie industrie;Duitsland;1990;1548.0
8852;Metaalproductie industrie;Duitsland;1991;1527.0
8853;Metaalproductie industrie;Duitsland;1992;1565.0
8854;Metaalproductie industrie;Duitsland;1993;1513.0
8855;Metaalproductie industrie;Duitsland;1994;1543.0
8856;Metaalproductie industrie;Duitsland;1995;1536.0
8857;Metaalproductie industrie;Duitsland;1996;1493.0
8858;Metaalproductie industrie;Duitsland;1997;1497.0
8859;Metaalproductie industrie;Duitsland;1998;1508.0
8860;Metaalproductie industrie;Duitsland;1999;1504.0
8861;Metaalproductie industrie;Duitsland;2000;1491.0
8862;Metaalproductie industrie;Duitsland;2001;1476.0
8863;Metaalproductie industrie;Duitsland;2002;1447.0
8864;Metaalproductie industrie;Duitsland;2003;1446.0
8865;Metaalproductie industrie;Duitsland;2004;
8866;Metaalproductie industrie;Finland;1979;1736.0
8867;Metaalproductie industrie;Finland;1980;1764.0
8868;Metaalproductie industrie;Finland;1981;1754.0
8869;Metaalproductie industrie;Finland;1982;1728.0
8870;Metaalproductie industrie;Finland;1983;1718.0
8871;Metaalproductie industrie;Finland;1984;1723.0
8872;Metaalproductie industrie;Finland;1985;1723.0
8873;Metaalproductie industrie;Finland;1986;1728.0
