ID;Beroep;BeroepVoorgaandePeriode;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1
355;Totaal;Totaal;Migratieachtergrond: Nederland;2018 1e kwartaal;6631.0
356;Totaal;Totaal;Migratieachtergrond: Nederland;2018 2e kwartaal;6655.0
357;Totaal;Totaal;Migratieachtergrond: Nederland;2018 3e kwartaal;6677.0
358;Totaal;Totaal;Migratieachtergrond: Nederland;2018 4e kwartaal;6751.0
359;Totaal;Totaal;Migratieachtergrond: Nederland;2018;6391.0
360;Totaal;Totaal;Migratieachtergrond: Nederland;2019 1e kwartaal;6720.0
361;Totaal;Totaal;Migratieachtergrond: Nederland;2019 2e kwartaal;6779.0
362;Totaal;Totaal;Migratieachtergrond: Nederland;2019 3e kwartaal;6793.0
363;Totaal;Totaal;Migratieachtergrond: Nederland;2019 4e kwartaal;6824.0
364;Totaal;Totaal;Migratieachtergrond: Nederland;2019;6451.0
365;Totaal;Totaal;Migratieachtergrond: Nederland;2020 1e kwartaal;6779.0
366;Totaal;Totaal;Migratieachtergrond: Nederland;2020 2e kwartaal;6734.0
367;Totaal;Totaal;Migratieachtergrond: Nederland;2020 3e kwartaal;6683.0
368;Totaal;Totaal;Migratieachtergrond: Nederland;2020 4e kwartaal;6710.0
369;Totaal;Totaal;Migratieachtergrond: Nederland;2020;6461.0
370;Totaal;Totaal;Migratieachtergrond: Nederland;2021 1e kwartaal;
371;Totaal;Totaal;Migratieachtergrond: Nederland;2021 2e kwartaal;6816.0
372;Totaal;Totaal;Migratieachtergrond: Nederland;2021 3e kwartaal;6823.0
373;Totaal;Totaal;Migratieachtergrond: Nederland;2021 4e kwartaal;6821.0
374;Totaal;Totaal;Migratieachtergrond: Nederland;2022 1e kwartaal;6875.0
375;Totaal;Totaal;Migratieachtergrond: Nederland;2022 2e kwartaal;6906.0
376;Totaal;Totaal;Migratieachtergrond: westers;2003 2e kwartaal;667.0
377;Totaal;Totaal;Migratieachtergrond: westers;2003 3e kwartaal;673.0
378;Totaal;Totaal;Migratieachtergrond: westers;2003 4e kwartaal;663.0
379;Totaal;Totaal;Migratieachtergrond: westers;2004 1e kwartaal;670.0
380;Totaal;Totaal;Migratieachtergrond: westers;2004 2e kwartaal;669.0
381;Totaal;Totaal;Migratieachtergrond: westers;2004 3e kwartaal;672.0
382;Totaal;Totaal;Migratieachtergrond: westers;2004 4e kwartaal;681.0
383;Totaal;Totaal;Migratieachtergrond: westers;2004;651.0
384;Totaal;Totaal;Migratieachtergrond: westers;2005 1e kwartaal;674.0
385;Totaal;Totaal;Migratieachtergrond: westers;2005 2e kwartaal;674.0
386;Totaal;Totaal;Migratieachtergrond: westers;2005 3e kwartaal;675.0
387;Totaal;Totaal;Migratieachtergrond: westers;2005 4e kwartaal;678.0
388;Totaal;Totaal;Migratieachtergrond: westers;2005;644.0
389;Totaal;Totaal;Migratieachtergrond: westers;2006 1e kwartaal;677.0
390;Totaal;Totaal;Migratieachtergrond: westers;2006 2e kwartaal;682.0
391;Totaal;Totaal;Migratieachtergrond: westers;2006 3e kwartaal;684.0
392;Totaal;Totaal;Migratieachtergrond: westers;2006 4e kwartaal;688.0
393;Totaal;Totaal;Migratieachtergrond: westers;2006;653.0
394;Totaal;Totaal;Migratieachtergrond: westers;2007 1e kwartaal;692.0
395;Totaal;Totaal;Migratieachtergrond: westers;2007 2e kwartaal;694.0
396;Totaal;Totaal;Migratieachtergrond: westers;2007 3e kwartaal;692.0
397;Totaal;Totaal;Migratieachtergrond: westers;2007 4e kwartaal;695.0
398;Totaal;Totaal;Migratieachtergrond: westers;2007;667.0
399;Totaal;Totaal;Migratieachtergrond: westers;2008 1e kwartaal;704.0
400;Totaal;Totaal;Migratieachtergrond: westers;2008 2e kwartaal;713.0
401;Totaal;Totaal;Migratieachtergrond: westers;2008 3e kwartaal;728.0
402;Totaal;Totaal;Migratieachtergrond: westers;2008 4e kwartaal;740.0
403;Totaal;Totaal;Migratieachtergrond: westers;2008;683.0
404;Totaal;Totaal;Migratieachtergrond: westers;2009 1e kwartaal;745.0
405;Totaal;Totaal;Migratieachtergrond: westers;2009 2e kwartaal;749.0
406;Totaal;Totaal;Migratieachtergrond: westers;2009 3e kwartaal;730.0
407;Totaal;Totaal;Migratieachtergrond: westers;2009 4e kwartaal;726.0
408;Totaal;Totaal;Migratieachtergrond: westers;2009;719.0
409;Totaal;Totaal;Migratieachtergrond: westers;2010 1e kwartaal;715.0
410;Totaal;Totaal;Migratieachtergrond: westers;2010 2e kwartaal;723.0
411;Totaal;Totaal;Migratieachtergrond: westers;2010 3e kwartaal;725.0
412;Totaal;Totaal;Migratieachtergrond: westers;2010 4e kwartaal;734.0
413;Totaal;Totaal;Migratieachtergrond: westers;2010;696.0
414;Totaal;Totaal;Migratieachtergrond: westers;2011 1e kwartaal;717.0
415;Totaal;Totaal;Migratieachtergrond: westers;2011 2e kwartaal;724.0
416;Totaal;Totaal;Migratieachtergrond: westers;2011 3e kwartaal;721.0
417;Totaal;Totaal;Migratieachtergrond: westers;2011 4e kwartaal;731.0
418;Totaal;Totaal;Migratieachtergrond: westers;2011;703.0
419;Totaal;Totaal;Migratieachtergrond: westers;2012 1e kwartaal;749.0
420;Totaal;Totaal;Migratieachtergrond: westers;2012 2e kwartaal;751.0
421;Totaal;Totaal;Migratieachtergrond: westers;2012 3e kwartaal;748.0
422;Totaal;Totaal;Migratieachtergrond: westers;2012 4e kwartaal;761.0
423;Totaal;Totaal;Migratieachtergrond: westers;2012;722.0
424;Totaal;Totaal;Migratieachtergrond: westers;2013 1e kwartaal;760.0
425;Totaal;Totaal;Migratieachtergrond: westers;2013 2e kwartaal;756.0
426;Totaal;Totaal;Migratieachtergrond: westers;2013 3e kwartaal;759.0
427;Totaal;Totaal;Migratieachtergrond: westers;2013 4e kwartaal;748.0
428;Totaal;Totaal;Migratieachtergrond: westers;2013;731.0
429;Totaal;Totaal;Migratieachtergrond: westers;2014 1e kwartaal;737.0
430;Totaal;Totaal;Migratieachtergrond: westers;2014 2e kwartaal;732.0
431;Totaal;Totaal;Migratieachtergrond: westers;2014 3e kwartaal;753.0
432;Totaal;Totaal;Migratieachtergrond: westers;2014 4e kwartaal;755.0
433;Totaal;Totaal;Migratieachtergrond: westers;2014;720.0
434;Totaal;Totaal;Migratieachtergrond: westers;2015 1e kwartaal;766.0
435;Totaal;Totaal;Migratieachtergrond: westers;2015 2e kwartaal;776.0
436;Totaal;Totaal;Migratieachtergrond: westers;2015 3e kwartaal;759.0
437;Totaal;Totaal;Migratieachtergrond: westers;2015 4e kwartaal;753.0
438;Totaal;Totaal;Migratieachtergrond: westers;2015;733.0
439;Totaal;Totaal;Migratieachtergrond: westers;2016 1e kwartaal;775.0
440;Totaal;Totaal;Migratieachtergrond: westers;2016 2e kwartaal;788.0
441;Totaal;Totaal;Migratieachtergrond: westers;2016 3e kwartaal;805.0
442;Totaal;Totaal;Migratieachtergrond: westers;2016 4e kwartaal;798.0
443;Totaal;Totaal;Migratieachtergrond: westers;2016;748.0
444;Totaal;Totaal;Migratieachtergrond: westers;2017 1e kwartaal;813.0
445;Totaal;Totaal;Migratieachtergrond: westers;2017 2e kwartaal;795.0
446;Totaal;Totaal;Migratieachtergrond: westers;2017 3e kwartaal;802.0
447;Totaal;Totaal;Migratieachtergrond: westers;2017 4e kwartaal;809.0
448;Totaal;Totaal;Migratieachtergrond: westers;2017;789.0
449;Totaal;Totaal;Migratieachtergrond: westers;2018 1e kwartaal;827.0
450;Totaal;Totaal;Migratieachtergrond: westers;2018 2e kwartaal;840.0
451;Totaal;Totaal;Migratieachtergrond: westers;2018 3e kwartaal;853.0
452;Totaal;Totaal;Migratieachtergrond: westers;2018 4e kwartaal;841.0
453;Totaal;Totaal;Migratieachtergrond: westers;2018;802.0
454;Totaal;Totaal;Migratieachtergrond: westers;2019 1e kwartaal;868.0
455;Totaal;Totaal;Migratieachtergrond: westers;2019 2e kwartaal;871.0
456;Totaal;Totaal;Migratieachtergrond: westers;2019 3e kwartaal;893.0
457;Totaal;Totaal;Migratieachtergrond: westers;2019 4e kwartaal;884.0
458;Totaal;Totaal;Migratieachtergrond: westers;2019;836.0
459;Totaal;Totaal;Migratieachtergrond: westers;2020 1e kwartaal;920.0
460;Totaal;Totaal;Migratieachtergrond: westers;2020 2e kwartaal;930.0
461;Totaal;Totaal;Migratieachtergrond: westers;2020 3e kwartaal;915.0
462;Totaal;Totaal;Migratieachtergrond: westers;2020 4e kwartaal;899.0
463;Totaal;Totaal;Migratieachtergrond: westers;2020;889.0
464;Totaal;Totaal;Migratieachtergrond: westers;2021 1e kwartaal;
465;Totaal;Totaal;Migratieachtergrond: westers;2021 2e kwartaal;928.0
466;Totaal;Totaal;Migratieachtergrond: westers;2021 3e kwartaal;932.0
467;Totaal;Totaal;Migratieachtergrond: westers;2021 4e kwartaal;974.0
468;Totaal;Totaal;Migratieachtergrond: westers;2022 1e kwartaal;991.0
469;Totaal;Totaal;Migratieachtergrond: westers;2022 2e kwartaal;1003.0
470;Totaal;Totaal;Migratieachtergrond: niet-westers;2003 2e kwartaal;563.0
471;Totaal;Totaal;Migratieachtergrond: niet-westers;2003 3e kwartaal;593.0
472;Totaal;Totaal;Migratieachtergrond: niet-westers;2003 4e kwartaal;583.0
473;Totaal;Totaal;Migratieachtergrond: niet-westers;2004 1e kwartaal;581.0
474;Totaal;Totaal;Migratieachtergrond: niet-westers;2004 2e kwartaal;596.0
475;Totaal;Totaal;Migratieachtergrond: niet-westers;2004 3e kwartaal;602.0
476;Totaal;Totaal;Migratieachtergrond: niet-westers;2004 4e kwartaal;598.0
477;Totaal;Totaal;Migratieachtergrond: niet-westers;2004;551.0
478;Totaal;Totaal;Migratieachtergrond: niet-westers;2005 1e kwartaal;619.0
479;Totaal;Totaal;Migratieachtergrond: niet-westers;2005 2e kwartaal;606.0
480;Totaal;Totaal;Migratieachtergrond: niet-westers;2005 3e kwartaal;624.0
481;Totaal;Totaal;Migratieachtergrond: niet-westers;2005 4e kwartaal;616.0
482;Totaal;Totaal;Migratieachtergrond: niet-westers;2005;585.0
483;Totaal;Totaal;Migratieachtergrond: niet-westers;2006 1e kwartaal;635.0
484;Totaal;Totaal;Migratieachtergrond: niet-westers;2006 2e kwartaal;619.0
485;Totaal;Totaal;Migratieachtergrond: niet-westers;2006 3e kwartaal;623.0
486;Totaal;Totaal;Migratieachtergrond: niet-westers;2006 4e kwartaal;635.0
487;Totaal;Totaal;Migratieachtergrond: niet-westers;2006;600.0
488;Totaal;Totaal;Migratieachtergrond: niet-westers;2007 1e kwartaal;668.0
489;Totaal;Totaal;Migratieachtergrond: niet-westers;2007 2e kwartaal;672.0
490;Totaal;Totaal;Migratieachtergrond: niet-westers;2007 3e kwartaal;686.0
491;Totaal;Totaal;Migratieachtergrond: niet-westers;2007 4e kwartaal;705.0
492;Totaal;Totaal;Migratieachtergrond: niet-westers;2007;628.0
493;Totaal;Totaal;Migratieachtergrond: niet-westers;2008 1e kwartaal;718.0
494;Totaal;Totaal;Migratieachtergrond: niet-westers;2008 2e kwartaal;730.0
495;Totaal;Totaal;Migratieachtergrond: niet-westers;2008 3e kwartaal;738.0
496;Totaal;Totaal;Migratieachtergrond: niet-westers;2008 4e kwartaal;745.0
497;Totaal;Totaal;Migratieachtergrond: niet-westers;2008;695.0
498;Totaal;Totaal;Migratieachtergrond: niet-westers;2009 1e kwartaal;765.0
499;Totaal;Totaal;Migratieachtergrond: niet-westers;2009 2e kwartaal;750.0
500;Totaal;Totaal;Migratieachtergrond: niet-westers;2009 3e kwartaal;752.0
501;Totaal;Totaal;Migratieachtergrond: niet-westers;2009 4e kwartaal;747.0
502;Totaal;Totaal;Migratieachtergrond: niet-westers;2009;729.0
503;Totaal;Totaal;Migratieachtergrond: niet-westers;2010 1e kwartaal;712.0
504;Totaal;Totaal;Migratieachtergrond: niet-westers;2010 2e kwartaal;696.0
505;Totaal;Totaal;Migratieachtergrond: niet-westers;2010 3e kwartaal;734.0
506;Totaal;Totaal;Migratieachtergrond: niet-westers;2010 4e kwartaal;715.0
507;Totaal;Totaal;Migratieachtergrond: niet-westers;2010;688.0
508;Totaal;Totaal;Migratieachtergrond: niet-westers;2011 1e kwartaal;760.0
509;Totaal;Totaal;Migratieachtergrond: niet-westers;2011 2e kwartaal;742.0
510;Totaal;Totaal;Migratieachtergrond: niet-westers;2011 3e kwartaal;738.0
511;Totaal;Totaal;Migratieachtergrond: niet-westers;2011 4e kwartaal;746.0
512;Totaal;Totaal;Migratieachtergrond: niet-westers;2011;719.0
513;Totaal;Totaal;Migratieachtergrond: niet-westers;2012 1e kwartaal;762.0
514;Totaal;Totaal;Migratieachtergrond: niet-westers;2012 2e kwartaal;774.0
515;Totaal;Totaal;Migratieachtergrond: niet-westers;2012 3e kwartaal;786.0
516;Totaal;Totaal;Migratieachtergrond: niet-westers;2012 4e kwartaal;754.0
517;Totaal;Totaal;Migratieachtergrond: niet-westers;2012;745.0
518;Totaal;Totaal;Migratieachtergrond: niet-westers;2013 1e kwartaal;778.0
519;Totaal;Totaal;Migratieachtergrond: niet-westers;2013 2e kwartaal;755.0
520;Totaal;Totaal;Migratieachtergrond: niet-westers;2013 3e kwartaal;744.0
521;Totaal;Totaal;Migratieachtergrond: niet-westers;2013 4e kwartaal;740.0
522;Totaal;Totaal;Migratieachtergrond: niet-westers;2013;743.0
523;Totaal;Totaal;Migratieachtergrond: niet-westers;2014 1e kwartaal;770.0
524;Totaal;Totaal;Migratieachtergrond: niet-westers;2014 2e kwartaal;751.0
525;Totaal;Totaal;Migratieachtergrond: niet-westers;2014 3e kwartaal;752.0
526;Totaal;Totaal;Migratieachtergrond: niet-westers;2014 4e kwartaal;760.0
527;Totaal;Totaal;Migratieachtergrond: niet-westers;2014;725.0
528;Totaal;Totaal;Migratieachtergrond: niet-westers;2015 1e kwartaal;767.0
529;Totaal;Totaal;Migratieachtergrond: niet-westers;2015 2e kwartaal;775.0
530;Totaal;Totaal;Migratieachtergrond: niet-westers;2015 3e kwartaal;769.0
531;Totaal;Totaal;Migratieachtergrond: niet-westers;2015 4e kwartaal;765.0
532;Totaal;Totaal;Migratieachtergrond: niet-westers;2015;721.0
533;Totaal;Totaal;Migratieachtergrond: niet-westers;2016 1e kwartaal;801.0
534;Totaal;Totaal;Migratieachtergrond: niet-westers;2016 2e kwartaal;823.0
535;Totaal;Totaal;Migratieachtergrond: niet-westers;2016 3e kwartaal;815.0
536;Totaal;Totaal;Migratieachtergrond: niet-westers;2016 4e kwartaal;805.0
537;Totaal;Totaal;Migratieachtergrond: niet-westers;2016;774.0
538;Totaal;Totaal;Migratieachtergrond: niet-westers;2017 1e kwartaal;827.0
539;Totaal;Totaal;Migratieachtergrond: niet-westers;2017 2e kwartaal;811.0
540;Totaal;Totaal;Migratieachtergrond: niet-westers;2017 3e kwartaal;840.0
541;Totaal;Totaal;Migratieachtergrond: niet-westers;2017 4e kwartaal;883.0
542;Totaal;Totaal;Migratieachtergrond: niet-westers;2017;781.0
543;Totaal;Totaal;Migratieachtergrond: niet-westers;2018 1e kwartaal;922.0
544;Totaal;Totaal;Migratieachtergrond: niet-westers;2018 2e kwartaal;933.0
545;Totaal;Totaal;Migratieachtergrond: niet-westers;2018 3e kwartaal;964.0
546;Totaal;Totaal;Migratieachtergrond: niet-westers;2018 4e kwartaal;956.0
547;Totaal;Totaal;Migratieachtergrond: niet-westers;2018;866.0
548;Totaal;Totaal;Migratieachtergrond: niet-westers;2019 1e kwartaal;1003.0
549;Totaal;Totaal;Migratieachtergrond: niet-westers;2019 2e kwartaal;976.0
550;Totaal;Totaal;Migratieachtergrond: niet-westers;2019 3e kwartaal;987.0
551;Totaal;Totaal;Migratieachtergrond: niet-westers;2019 4e kwartaal;988.0
552;Totaal;Totaal;Migratieachtergrond: niet-westers;2019;962.0
553;Totaal;Totaal;Migratieachtergrond: niet-westers;2020 1e kwartaal;1031.0
554;Totaal;Totaal;Migratieachtergrond: niet-westers;2020 2e kwartaal;1007.0
555;Totaal;Totaal;Migratieachtergrond: niet-westers;2020 3e kwartaal;1005.0
556;Totaal;Totaal;Migratieachtergrond: niet-westers;2020 4e kwartaal;1024.0
557;Totaal;Totaal;Migratieachtergrond: niet-westers;2020;969.0
558;Totaal;Totaal;Migratieachtergrond: niet-westers;2021 1e kwartaal;
559;Totaal;Totaal;Migratieachtergrond: niet-westers;2021 2e kwartaal;1110.0
560;Totaal;Totaal;Migratieachtergrond: niet-westers;2021 3e kwartaal;1152.0
561;Totaal;Totaal;Migratieachtergrond: niet-westers;2021 4e kwartaal;1168.0
562;Totaal;Totaal;Migratieachtergrond: niet-westers;2022 1e kwartaal;1198.0
563;Totaal;Totaal;Migratieachtergrond: niet-westers;2022 2e kwartaal;1241.0
564;Totaal;Totaal;Migratieachtergrond: onbekend;2003 2e kwartaal;5.0
565;Totaal;Totaal;Migratieachtergrond: onbekend;2003 3e kwartaal;5.0
566;Totaal;Totaal;Migratieachtergrond: onbekend;2003 4e kwartaal;5.0
567;Totaal;Totaal;Migratieachtergrond: onbekend;2004 1e kwartaal;4.0
568;Totaal;Totaal;Migratieachtergrond: onbekend;2004 2e kwartaal;6.0
569;Totaal;Totaal;Migratieachtergrond: onbekend;2004 3e kwartaal;7.0
570;Totaal;Totaal;Migratieachtergrond: onbekend;2004 4e kwartaal;5.0
571;Totaal;Totaal;Migratieachtergrond: onbekend;2004;0.0
572;Totaal;Totaal;Migratieachtergrond: onbekend;2005 1e kwartaal;4.0
573;Totaal;Totaal;Migratieachtergrond: onbekend;2005 2e kwartaal;5.0
574;Totaal;Totaal;Migratieachtergrond: onbekend;2005 3e kwartaal;5.0
575;Totaal;Totaal;Migratieachtergrond: onbekend;2005 4e kwartaal;6.0
576;Totaal;Totaal;Migratieachtergrond: onbekend;2005;0.0
577;Totaal;Totaal;Migratieachtergrond: onbekend;2006 1e kwartaal;5.0
578;Totaal;Totaal;Migratieachtergrond: onbekend;2006 2e kwartaal;5.0
579;Totaal;Totaal;Migratieachtergrond: onbekend;2006 3e kwartaal;6.0
580;Totaal;Totaal;Migratieachtergrond: onbekend;2006 4e kwartaal;7.0
581;Totaal;Totaal;Migratieachtergrond: onbekend;2006;0.0
582;Totaal;Totaal;Migratieachtergrond: onbekend;2007 1e kwartaal;6.0
583;Totaal;Totaal;Migratieachtergrond: onbekend;2007 2e kwartaal;5.0
584;Totaal;Totaal;Migratieachtergrond: onbekend;2007 3e kwartaal;7.0
585;Totaal;Totaal;Migratieachtergrond: onbekend;2007 4e kwartaal;6.0
586;Totaal;Totaal;Migratieachtergrond: onbekend;2007;0.0
587;Totaal;Totaal;Migratieachtergrond: onbekend;2008 1e kwartaal;5.0
588;Totaal;Totaal;Migratieachtergrond: onbekend;2008 2e kwartaal;5.0
589;Totaal;Totaal;Migratieachtergrond: onbekend;2008 3e kwartaal;8.0
590;Totaal;Totaal;Migratieachtergrond: onbekend;2008 4e kwartaal;6.0
591;Totaal;Totaal;Migratieachtergrond: onbekend;2008;0.0
592;Totaal;Totaal;Migratieachtergrond: onbekend;2009 1e kwartaal;7.0
593;Totaal;Totaal;Migratieachtergrond: onbekend;2009 2e kwartaal;7.0
594;Totaal;Totaal;Migratieachtergrond: onbekend;2009 3e kwartaal;8.0
595;Totaal;Totaal;Migratieachtergrond: onbekend;2009 4e kwartaal;9.0
596;Totaal;Totaal;Migratieachtergrond: onbekend;2009;0.0
597;Totaal;Totaal;Migratieachtergrond: onbekend;2010 1e kwartaal;8.0
598;Totaal;Totaal;Migratieachtergrond: onbekend;2010 2e kwartaal;6.0
599;Totaal;Totaal;Migratieachtergrond: onbekend;2010 3e kwartaal;7.0
600;Totaal;Totaal;Migratieachtergrond: onbekend;2010 4e kwartaal;6.0
601;Totaal;Totaal;Migratieachtergrond: onbekend;2010;0.0
602;Totaal;Totaal;Migratieachtergrond: onbekend;2011 1e kwartaal;6.0
603;Totaal;Totaal;Migratieachtergrond: onbekend;2011 2e kwartaal;5.0
604;Totaal;Totaal;Migratieachtergrond: onbekend;2011 3e kwartaal;3.0
605;Totaal;Totaal;Migratieachtergrond: onbekend;2011 4e kwartaal;5.0
606;Totaal;Totaal;Migratieachtergrond: onbekend;2011;0.0
607;Totaal;Totaal;Migratieachtergrond: onbekend;2012 1e kwartaal;5.0
608;Totaal;Totaal;Migratieachtergrond: onbekend;2012 2e kwartaal;4.0
609;Totaal;Totaal;Migratieachtergrond: onbekend;2012 3e kwartaal;2.0
610;Totaal;Totaal;Migratieachtergrond: onbekend;2012 4e kwartaal;6.0
611;Totaal;Totaal;Migratieachtergrond: onbekend;2012;0.0
612;Totaal;Totaal;Migratieachtergrond: onbekend;2013 1e kwartaal;4.0
613;Totaal;Totaal;Migratieachtergrond: onbekend;2013 2e kwartaal;4.0
614;Totaal;Totaal;Migratieachtergrond: onbekend;2013 3e kwartaal;6.0
615;Totaal;Totaal;Migratieachtergrond: onbekend;2013 4e kwartaal;6.0
616;Totaal;Totaal;Migratieachtergrond: onbekend;2013;0.0
617;Totaal;Totaal;Migratieachtergrond: onbekend;2014 1e kwartaal;5.0
618;Totaal;Totaal;Migratieachtergrond: onbekend;2014 2e kwartaal;5.0
619;Totaal;Totaal;Migratieachtergrond: onbekend;2014 3e kwartaal;3.0
620;Totaal;Totaal;Migratieachtergrond: onbekend;2014 4e kwartaal;6.0
621;Totaal;Totaal;Migratieachtergrond: onbekend;2014;0.0
622;Totaal;Totaal;Migratieachtergrond: onbekend;2015 1e kwartaal;5.0
623;Totaal;Totaal;Migratieachtergrond: onbekend;2015 2e kwartaal;3.0
624;Totaal;Totaal;Migratieachtergrond: onbekend;2015 3e kwartaal;3.0
625;Totaal;Totaal;Migratieachtergrond: onbekend;2015 4e kwartaal;3.0
626;Totaal;Totaal;Migratieachtergrond: onbekend;2015;0.0
627;Totaal;Totaal;Migratieachtergrond: onbekend;2016 1e kwartaal;3.0
628;Totaal;Totaal;Migratieachtergrond: onbekend;2016 2e kwartaal;4.0
629;Totaal;Totaal;Migratieachtergrond: onbekend;2016 3e kwartaal;6.0
630;Totaal;Totaal;Migratieachtergrond: onbekend;2016 4e kwartaal;7.0
631;Totaal;Totaal;Migratieachtergrond: onbekend;2016;0.0
632;Totaal;Totaal;Migratieachtergrond: onbekend;2017 1e kwartaal;7.0
633;Totaal;Totaal;Migratieachtergrond: onbekend;2017 2e kwartaal;3.0
634;Totaal;Totaal;Migratieachtergrond: onbekend;2017 3e kwartaal;4.0
635;Totaal;Totaal;Migratieachtergrond: onbekend;2017 4e kwartaal;6.0
636;Totaal;Totaal;Migratieachtergrond: onbekend;2017;0.0
637;Totaal;Totaal;Migratieachtergrond: onbekend;2018 1e kwartaal;6.0
638;Totaal;Totaal;Migratieachtergrond: onbekend;2018 2e kwartaal;6.0
639;Totaal;Totaal;Migratieachtergrond: onbekend;2018 3e kwartaal;4.0
640;Totaal;Totaal;Migratieachtergrond: onbekend;2018 4e kwartaal;4.0
641;Totaal;Totaal;Migratieachtergrond: onbekend;2018;0.0
642;Totaal;Totaal;Migratieachtergrond: onbekend;2019 1e kwartaal;5.0
643;Totaal;Totaal;Migratieachtergrond: onbekend;2019 2e kwartaal;3.0
644;Totaal;Totaal;Migratieachtergrond: onbekend;2019 3e kwartaal;2.0
645;Totaal;Totaal;Migratieachtergrond: onbekend;2019 4e kwartaal;7.0
646;Totaal;Totaal;Migratieachtergrond: onbekend;2019;0.0
647;Totaal;Totaal;Migratieachtergrond: onbekend;2020 1e kwartaal;5.0
648;Totaal;Totaal;Migratieachtergrond: onbekend;2020 2e kwartaal;4.0
649;Totaal;Totaal;Migratieachtergrond: onbekend;2020 3e kwartaal;2.0
650;Totaal;Totaal;Migratieachtergrond: onbekend;2020 4e kwartaal;5.0
651;Totaal;Totaal;Migratieachtergrond: onbekend;2020;0.0
652;Totaal;Totaal;Migratieachtergrond: onbekend;2021 1e kwartaal;
653;Totaal;Totaal;Migratieachtergrond: onbekend;2021 2e kwartaal;3.0
654;Totaal;Totaal;Migratieachtergrond: onbekend;2021 3e kwartaal;3.0
655;Totaal;Totaal;Migratieachtergrond: onbekend;2021 4e kwartaal;14.0
656;Totaal;Totaal;Migratieachtergrond: onbekend;2022 1e kwartaal;9.0
657;Totaal;Totaal;Migratieachtergrond: onbekend;2022 2e kwartaal;6.0
658;Totaal;Totaal;1 Laag onderwijsniveau;2003 2e kwartaal;2147.0
659;Totaal;Totaal;1 Laag onderwijsniveau;2003 3e kwartaal;2106.0
660;Totaal;Totaal;1 Laag onderwijsniveau;2003 4e kwartaal;2084.0
661;Totaal;Totaal;1 Laag onderwijsniveau;2004 1e kwartaal;2051.0
662;Totaal;Totaal;1 Laag onderwijsniveau;2004 2e kwartaal;2019.0
663;Totaal;Totaal;1 Laag onderwijsniveau;2004 3e kwartaal;1987.0
664;Totaal;Totaal;1 Laag onderwijsniveau;2004 4e kwartaal;1984.0
665;Totaal;Totaal;1 Laag onderwijsniveau;2004;1919.0
666;Totaal;Totaal;1 Laag onderwijsniveau;2005 1e kwartaal;1983.0
667;Totaal;Totaal;1 Laag onderwijsniveau;2005 2e kwartaal;1964.0
668;Totaal;Totaal;1 Laag onderwijsniveau;2005 3e kwartaal;1937.0
669;Totaal;Totaal;1 Laag onderwijsniveau;2005 4e kwartaal;1937.0
670;Totaal;Totaal;1 Laag onderwijsniveau;2005;1844.0
671;Totaal;Totaal;1 Laag onderwijsniveau;2006 1e kwartaal;1933.0
672;Totaal;Totaal;1 Laag onderwijsniveau;2006 2e kwartaal;1940.0
673;Totaal;Totaal;1 Laag onderwijsniveau;2006 3e kwartaal;1916.0
674;Totaal;Totaal;1 Laag onderwijsniveau;2006 4e kwartaal;1958.0
675;Totaal;Totaal;1 Laag onderwijsniveau;2006;1797.0
676;Totaal;Totaal;1 Laag onderwijsniveau;2007 1e kwartaal;1979.0
677;Totaal;Totaal;1 Laag onderwijsniveau;2007 2e kwartaal;1962.0
678;Totaal;Totaal;1 Laag onderwijsniveau;2007 3e kwartaal;1931.0
679;Totaal;Totaal;1 Laag onderwijsniveau;2007 4e kwartaal;1961.0
680;Totaal;Totaal;1 Laag onderwijsniveau;2007;1827.0
681;Totaal;Totaal;1 Laag onderwijsniveau;2008 1e kwartaal;1991.0
682;Totaal;Totaal;1 Laag onderwijsniveau;2008 2e kwartaal;2030.0
683;Totaal;Totaal;1 Laag onderwijsniveau;2008 3e kwartaal;2028.0
684;Totaal;Totaal;1 Laag onderwijsniveau;2008 4e kwartaal;2056.0
685;Totaal;Totaal;1 Laag onderwijsniveau;2008;1867.0
686;Totaal;Totaal;1 Laag onderwijsniveau;2009 1e kwartaal;2053.0
687;Totaal;Totaal;1 Laag onderwijsniveau;2009 2e kwartaal;2041.0
688;Totaal;Totaal;1 Laag onderwijsniveau;2009 3e kwartaal;1975.0
689;Totaal;Totaal;1 Laag onderwijsniveau;2009 4e kwartaal;1950.0
690;Totaal;Totaal;1 Laag onderwijsniveau;2009;1896.0
691;Totaal;Totaal;1 Laag onderwijsniveau;2010 1e kwartaal;1917.0
692;Totaal;Totaal;1 Laag onderwijsniveau;2010 2e kwartaal;1900.0
693;Totaal;Totaal;1 Laag onderwijsniveau;2010 3e kwartaal;1858.0
694;Totaal;Totaal;1 Laag onderwijsniveau;2010 4e kwartaal;1935.0
695;Totaal;Totaal;1 Laag onderwijsniveau;2010;1807.0
696;Totaal;Totaal;1 Laag onderwijsniveau;2011 1e kwartaal;1981.0
697;Totaal;Totaal;1 Laag onderwijsniveau;2011 2e kwartaal;2006.0
698;Totaal;Totaal;1 Laag onderwijsniveau;2011 3e kwartaal;1929.0
699;Totaal;Totaal;1 Laag onderwijsniveau;2011 4e kwartaal;1944.0
