ID;SBI2008PartBedrijvenOverheid;Perioden;VacaturesSeizoengecorrigeerd_1
1430;K Financiële dienstverlening;2018 3e kwartaal;9.0
1431;K Financiële dienstverlening;2018 4e kwartaal;9.1
1432;K Financiële dienstverlening;2019 1e kwartaal;9.0
1433;K Financiële dienstverlening;2019 2e kwartaal;8.8
1434;K Financiële dienstverlening;2019 3e kwartaal;8.4
1435;K Financiële dienstverlening;2019 4e kwartaal;8.7
1436;K Financiële dienstverlening;2020 1e kwartaal;7.0
1437;K Financiële dienstverlening;2020 2e kwartaal;7.0
1438;K Financiële dienstverlening;2020 3e kwartaal;6.9
1439;K Financiële dienstverlening;2020 4e kwartaal;7.3
1440;K Financiële dienstverlening;2021 1e kwartaal;7.8
1441;K Financiële dienstverlening;2021 2e kwartaal;8.0
1442;K Financiële dienstverlening;2021 3e kwartaal;9.5
1443;K Financiële dienstverlening;2021 4e kwartaal;10.3
1444;K Financiële dienstverlening;2022 1e kwartaal;11.7
1445;K Financiële dienstverlening;2022 2e kwartaal;12.7
1446;K Financiële dienstverlening;2022 3e kwartaal;11.8
1447;K Financiële dienstverlening;2022 4e kwartaal;11.9
1448;K Financiële dienstverlening;2023 1e kwartaal;11.0
1449;K Financiële dienstverlening;2023 2e kwartaal;10.8
1450;K Financiële dienstverlening;2023 3e kwartaal;9.9
1451;K Financiële dienstverlening;2023 4e kwartaal;9.6
1452;K Financiële dienstverlening;2024 1e kwartaal;9.9
1453;K Financiële dienstverlening;2024 2e kwartaal;9.6
1454;K Financiële dienstverlening;2024 3e kwartaal;8.9
1455;K Financiële dienstverlening;2024 4e kwartaal;8.3
1456;L Verhuur en handel van onroerend goed;1997 1e kwartaal;0.9
1457;L Verhuur en handel van onroerend goed;1997 2e kwartaal;0.8
1458;L Verhuur en handel van onroerend goed;1997 3e kwartaal;0.7
1459;L Verhuur en handel van onroerend goed;1997 4e kwartaal;1.2
1460;L Verhuur en handel van onroerend goed;1998 1e kwartaal;1.2
1461;L Verhuur en handel van onroerend goed;1998 2e kwartaal;1.2
1462;L Verhuur en handel van onroerend goed;1998 3e kwartaal;1.4
1463;L Verhuur en handel van onroerend goed;1998 4e kwartaal;1.4
1464;L Verhuur en handel van onroerend goed;1999 1e kwartaal;1.3
1465;L Verhuur en handel van onroerend goed;1999 2e kwartaal;2.0
1466;L Verhuur en handel van onroerend goed;1999 3e kwartaal;1.9
1467;L Verhuur en handel van onroerend goed;1999 4e kwartaal;2.0
1468;L Verhuur en handel van onroerend goed;2000 1e kwartaal;2.3
1469;L Verhuur en handel van onroerend goed;2000 2e kwartaal;2.4
1470;L Verhuur en handel van onroerend goed;2000 3e kwartaal;2.3
1471;L Verhuur en handel van onroerend goed;2000 4e kwartaal;1.9
1472;L Verhuur en handel van onroerend goed;2001 1e kwartaal;2.4
1473;L Verhuur en handel van onroerend goed;2001 2e kwartaal;2.2
1474;L Verhuur en handel van onroerend goed;2001 3e kwartaal;1.8
1475;L Verhuur en handel van onroerend goed;2001 4e kwartaal;2.1
1476;L Verhuur en handel van onroerend goed;2002 1e kwartaal;1.8
1477;L Verhuur en handel van onroerend goed;2002 2e kwartaal;1.8
1478;L Verhuur en handel van onroerend goed;2002 3e kwartaal;1.3
1479;L Verhuur en handel van onroerend goed;2002 4e kwartaal;1.3
1480;L Verhuur en handel van onroerend goed;2003 1e kwartaal;1.4
1481;L Verhuur en handel van onroerend goed;2003 2e kwartaal;1.2
1482;L Verhuur en handel van onroerend goed;2003 3e kwartaal;1.1
1483;L Verhuur en handel van onroerend goed;2003 4e kwartaal;1.3
1484;L Verhuur en handel van onroerend goed;2004 1e kwartaal;1.7
1485;L Verhuur en handel van onroerend goed;2004 2e kwartaal;1.8
1486;L Verhuur en handel van onroerend goed;2004 3e kwartaal;2.4
1487;L Verhuur en handel van onroerend goed;2004 4e kwartaal;2.0
1488;L Verhuur en handel van onroerend goed;2005 1e kwartaal;2.0
1489;L Verhuur en handel van onroerend goed;2005 2e kwartaal;1.8
1490;L Verhuur en handel van onroerend goed;2005 3e kwartaal;2.0
1491;L Verhuur en handel van onroerend goed;2005 4e kwartaal;2.3
1492;L Verhuur en handel van onroerend goed;2006 1e kwartaal;2.7
1493;L Verhuur en handel van onroerend goed;2006 2e kwartaal;2.9
1494;L Verhuur en handel van onroerend goed;2006 3e kwartaal;3.4
1495;L Verhuur en handel van onroerend goed;2006 4e kwartaal;2.9
1496;L Verhuur en handel van onroerend goed;2007 1e kwartaal;3.0
1497;L Verhuur en handel van onroerend goed;2007 2e kwartaal;3.3
1498;L Verhuur en handel van onroerend goed;2007 3e kwartaal;3.0
1499;L Verhuur en handel van onroerend goed;2007 4e kwartaal;3.2
1500;L Verhuur en handel van onroerend goed;2008 1e kwartaal;3.0
1501;L Verhuur en handel van onroerend goed;2008 2e kwartaal;2.5
1502;L Verhuur en handel van onroerend goed;2008 3e kwartaal;3.0
1503;L Verhuur en handel van onroerend goed;2008 4e kwartaal;1.9
1504;L Verhuur en handel van onroerend goed;2009 1e kwartaal;1.3
1505;L Verhuur en handel van onroerend goed;2009 2e kwartaal;1.1
1506;L Verhuur en handel van onroerend goed;2009 3e kwartaal;1.2
1507;L Verhuur en handel van onroerend goed;2009 4e kwartaal;1.1
1508;L Verhuur en handel van onroerend goed;2010 1e kwartaal;1.1
1509;L Verhuur en handel van onroerend goed;2010 2e kwartaal;1.1
1510;L Verhuur en handel van onroerend goed;2010 3e kwartaal;1.1
1511;L Verhuur en handel van onroerend goed;2010 4e kwartaal;1.0
1512;L Verhuur en handel van onroerend goed;2011 1e kwartaal;1.1
1513;L Verhuur en handel van onroerend goed;2011 2e kwartaal;1.1
1514;L Verhuur en handel van onroerend goed;2011 3e kwartaal;1.1
1515;L Verhuur en handel van onroerend goed;2011 4e kwartaal;1.1
1516;L Verhuur en handel van onroerend goed;2012 1e kwartaal;0.8
1517;L Verhuur en handel van onroerend goed;2012 2e kwartaal;0.6
1518;L Verhuur en handel van onroerend goed;2012 3e kwartaal;0.9
1519;L Verhuur en handel van onroerend goed;2012 4e kwartaal;0.7
1520;L Verhuur en handel van onroerend goed;2013 1e kwartaal;0.4
1521;L Verhuur en handel van onroerend goed;2013 2e kwartaal;0.4
1522;L Verhuur en handel van onroerend goed;2013 3e kwartaal;0.6
1523;L Verhuur en handel van onroerend goed;2013 4e kwartaal;0.7
1524;L Verhuur en handel van onroerend goed;2014 1e kwartaal;1.0
1525;L Verhuur en handel van onroerend goed;2014 2e kwartaal;1.0
1526;L Verhuur en handel van onroerend goed;2014 3e kwartaal;1.0
1527;L Verhuur en handel van onroerend goed;2014 4e kwartaal;0.9
1528;L Verhuur en handel van onroerend goed;2015 1e kwartaal;1.0
1529;L Verhuur en handel van onroerend goed;2015 2e kwartaal;1.3
1530;L Verhuur en handel van onroerend goed;2015 3e kwartaal;1.1
1531;L Verhuur en handel van onroerend goed;2015 4e kwartaal;1.2
1532;L Verhuur en handel van onroerend goed;2016 1e kwartaal;1.0
1533;L Verhuur en handel van onroerend goed;2016 2e kwartaal;1.1
1534;L Verhuur en handel van onroerend goed;2016 3e kwartaal;1.1
1535;L Verhuur en handel van onroerend goed;2016 4e kwartaal;1.1
1536;L Verhuur en handel van onroerend goed;2017 1e kwartaal;1.3
1537;L Verhuur en handel van onroerend goed;2017 2e kwartaal;1.5
1538;L Verhuur en handel van onroerend goed;2017 3e kwartaal;1.4
1539;L Verhuur en handel van onroerend goed;2017 4e kwartaal;2.0
1540;L Verhuur en handel van onroerend goed;2018 1e kwartaal;2.1
1541;L Verhuur en handel van onroerend goed;2018 2e kwartaal;2.1
1542;L Verhuur en handel van onroerend goed;2018 3e kwartaal;1.9
1543;L Verhuur en handel van onroerend goed;2018 4e kwartaal;1.9
1544;L Verhuur en handel van onroerend goed;2019 1e kwartaal;2.1
1545;L Verhuur en handel van onroerend goed;2019 2e kwartaal;2.0
1546;L Verhuur en handel van onroerend goed;2019 3e kwartaal;2.5
1547;L Verhuur en handel van onroerend goed;2019 4e kwartaal;2.2
1548;L Verhuur en handel van onroerend goed;2020 1e kwartaal;1.5
1549;L Verhuur en handel van onroerend goed;2020 2e kwartaal;1.5
1550;L Verhuur en handel van onroerend goed;2020 3e kwartaal;1.4
1551;L Verhuur en handel van onroerend goed;2020 4e kwartaal;1.5
1552;L Verhuur en handel van onroerend goed;2021 1e kwartaal;1.7
1553;L Verhuur en handel van onroerend goed;2021 2e kwartaal;2.1
1554;L Verhuur en handel van onroerend goed;2021 3e kwartaal;2.4
1555;L Verhuur en handel van onroerend goed;2021 4e kwartaal;2.3
1556;L Verhuur en handel van onroerend goed;2022 1e kwartaal;3.7
1557;L Verhuur en handel van onroerend goed;2022 2e kwartaal;3.8
1558;L Verhuur en handel van onroerend goed;2022 3e kwartaal;3.8
1559;L Verhuur en handel van onroerend goed;2022 4e kwartaal;3.4
1560;L Verhuur en handel van onroerend goed;2023 1e kwartaal;3.2
1561;L Verhuur en handel van onroerend goed;2023 2e kwartaal;2.7
1562;L Verhuur en handel van onroerend goed;2023 3e kwartaal;2.7
1563;L Verhuur en handel van onroerend goed;2023 4e kwartaal;3.1
1564;L Verhuur en handel van onroerend goed;2024 1e kwartaal;3.0
1565;L Verhuur en handel van onroerend goed;2024 2e kwartaal;2.6
1566;L Verhuur en handel van onroerend goed;2024 3e kwartaal;3.1
1567;L Verhuur en handel van onroerend goed;2024 4e kwartaal;3.2
1568;M Specialistische zakelijke diensten;1997 1e kwartaal;7.4
1569;M Specialistische zakelijke diensten;1997 2e kwartaal;8.0
1570;M Specialistische zakelijke diensten;1997 3e kwartaal;10.2
1571;M Specialistische zakelijke diensten;1997 4e kwartaal;12.6
1572;M Specialistische zakelijke diensten;1998 1e kwartaal;13.3
1573;M Specialistische zakelijke diensten;1998 2e kwartaal;13.9
1574;M Specialistische zakelijke diensten;1998 3e kwartaal;14.5
1575;M Specialistische zakelijke diensten;1998 4e kwartaal;13.1
1576;M Specialistische zakelijke diensten;1999 1e kwartaal;12.9
1577;M Specialistische zakelijke diensten;1999 2e kwartaal;15.5
1578;M Specialistische zakelijke diensten;1999 3e kwartaal;17.4
1579;M Specialistische zakelijke diensten;1999 4e kwartaal;20.3
1580;M Specialistische zakelijke diensten;2000 1e kwartaal;21.4
1581;M Specialistische zakelijke diensten;2000 2e kwartaal;20.3
1582;M Specialistische zakelijke diensten;2000 3e kwartaal;20.1
1583;M Specialistische zakelijke diensten;2000 4e kwartaal;23.8
1584;M Specialistische zakelijke diensten;2001 1e kwartaal;20.0
1585;M Specialistische zakelijke diensten;2001 2e kwartaal;21.3
1586;M Specialistische zakelijke diensten;2001 3e kwartaal;19.3
1587;M Specialistische zakelijke diensten;2001 4e kwartaal;16.1
1588;M Specialistische zakelijke diensten;2002 1e kwartaal;15.7
1589;M Specialistische zakelijke diensten;2002 2e kwartaal;12.0
1590;M Specialistische zakelijke diensten;2002 3e kwartaal;13.7
1591;M Specialistische zakelijke diensten;2002 4e kwartaal;12.6
1592;M Specialistische zakelijke diensten;2003 1e kwartaal;11.8
1593;M Specialistische zakelijke diensten;2003 2e kwartaal;11.9
1594;M Specialistische zakelijke diensten;2003 3e kwartaal;9.3
1595;M Specialistische zakelijke diensten;2003 4e kwartaal;9.8
1596;M Specialistische zakelijke diensten;2004 1e kwartaal;12.4
1597;M Specialistische zakelijke diensten;2004 2e kwartaal;12.8
1598;M Specialistische zakelijke diensten;2004 3e kwartaal;13.3
1599;M Specialistische zakelijke diensten;2004 4e kwartaal;15.1
1600;M Specialistische zakelijke diensten;2005 1e kwartaal;18.9
1601;M Specialistische zakelijke diensten;2005 2e kwartaal;17.8
1602;M Specialistische zakelijke diensten;2005 3e kwartaal;19.5
1603;M Specialistische zakelijke diensten;2005 4e kwartaal;19.7
1604;M Specialistische zakelijke diensten;2006 1e kwartaal;21.8
1605;M Specialistische zakelijke diensten;2006 2e kwartaal;25.9
1606;M Specialistische zakelijke diensten;2006 3e kwartaal;28.7
1607;M Specialistische zakelijke diensten;2006 4e kwartaal;29.3
1608;M Specialistische zakelijke diensten;2007 1e kwartaal;29.0
1609;M Specialistische zakelijke diensten;2007 2e kwartaal;30.5
1610;M Specialistische zakelijke diensten;2007 3e kwartaal;29.5
1611;M Specialistische zakelijke diensten;2007 4e kwartaal;29.6
1612;M Specialistische zakelijke diensten;2008 1e kwartaal;30.6
1613;M Specialistische zakelijke diensten;2008 2e kwartaal;27.9
1614;M Specialistische zakelijke diensten;2008 3e kwartaal;27.4
1615;M Specialistische zakelijke diensten;2008 4e kwartaal;22.0
1616;M Specialistische zakelijke diensten;2009 1e kwartaal;16.9
1617;M Specialistische zakelijke diensten;2009 2e kwartaal;13.0
1618;M Specialistische zakelijke diensten;2009 3e kwartaal;12.6
1619;M Specialistische zakelijke diensten;2009 4e kwartaal;12.4
1620;M Specialistische zakelijke diensten;2010 1e kwartaal;11.0
1621;M Specialistische zakelijke diensten;2010 2e kwartaal;11.4
1622;M Specialistische zakelijke diensten;2010 3e kwartaal;12.5
1623;M Specialistische zakelijke diensten;2010 4e kwartaal;12.7
1624;M Specialistische zakelijke diensten;2011 1e kwartaal;14.1
1625;M Specialistische zakelijke diensten;2011 2e kwartaal;12.8
1626;M Specialistische zakelijke diensten;2011 3e kwartaal;14.1
1627;M Specialistische zakelijke diensten;2011 4e kwartaal;12.7
1628;M Specialistische zakelijke diensten;2012 1e kwartaal;12.6
1629;M Specialistische zakelijke diensten;2012 2e kwartaal;12.2
1630;M Specialistische zakelijke diensten;2012 3e kwartaal;11.8
1631;M Specialistische zakelijke diensten;2012 4e kwartaal;11.5
1632;M Specialistische zakelijke diensten;2013 1e kwartaal;10.9
1633;M Specialistische zakelijke diensten;2013 2e kwartaal;10.6
1634;M Specialistische zakelijke diensten;2013 3e kwartaal;11.2
1635;M Specialistische zakelijke diensten;2013 4e kwartaal;11.3
1636;M Specialistische zakelijke diensten;2014 1e kwartaal;11.9
1637;M Specialistische zakelijke diensten;2014 2e kwartaal;12.7
1638;M Specialistische zakelijke diensten;2014 3e kwartaal;13.4
1639;M Specialistische zakelijke diensten;2014 4e kwartaal;15.2
1640;M Specialistische zakelijke diensten;2015 1e kwartaal;15.1
1641;M Specialistische zakelijke diensten;2015 2e kwartaal;15.5
1642;M Specialistische zakelijke diensten;2015 3e kwartaal;15.6
1643;M Specialistische zakelijke diensten;2015 4e kwartaal;16.7
1644;M Specialistische zakelijke diensten;2016 1e kwartaal;16.8
1645;M Specialistische zakelijke diensten;2016 2e kwartaal;16.8
1646;M Specialistische zakelijke diensten;2016 3e kwartaal;16.5
1647;M Specialistische zakelijke diensten;2016 4e kwartaal;16.8
1648;M Specialistische zakelijke diensten;2017 1e kwartaal;17.8
1649;M Specialistische zakelijke diensten;2017 2e kwartaal;19.2
1650;M Specialistische zakelijke diensten;2017 3e kwartaal;20.1
1651;M Specialistische zakelijke diensten;2017 4e kwartaal;21.9
1652;M Specialistische zakelijke diensten;2018 1e kwartaal;23.3
1653;M Specialistische zakelijke diensten;2018 2e kwartaal;24.1
1654;M Specialistische zakelijke diensten;2018 3e kwartaal;25.0
1655;M Specialistische zakelijke diensten;2018 4e kwartaal;24.4
1656;M Specialistische zakelijke diensten;2019 1e kwartaal;26.8
1657;M Specialistische zakelijke diensten;2019 2e kwartaal;27.2
1658;M Specialistische zakelijke diensten;2019 3e kwartaal;26.2
1659;M Specialistische zakelijke diensten;2019 4e kwartaal;26.1
1660;M Specialistische zakelijke diensten;2020 1e kwartaal;21.0
1661;M Specialistische zakelijke diensten;2020 2e kwartaal;18.2
1662;M Specialistische zakelijke diensten;2020 3e kwartaal;20.1
1663;M Specialistische zakelijke diensten;2020 4e kwartaal;21.3
1664;M Specialistische zakelijke diensten;2021 1e kwartaal;25.8
1665;M Specialistische zakelijke diensten;2021 2e kwartaal;30.6
1666;M Specialistische zakelijke diensten;2021 3e kwartaal;34.3
1667;M Specialistische zakelijke diensten;2021 4e kwartaal;36.8
1668;M Specialistische zakelijke diensten;2022 1e kwartaal;43.1
1669;M Specialistische zakelijke diensten;2022 2e kwartaal;44.4
1670;M Specialistische zakelijke diensten;2022 3e kwartaal;42.9
1671;M Specialistische zakelijke diensten;2022 4e kwartaal;41.8
1672;M Specialistische zakelijke diensten;2023 1e kwartaal;41.4
1673;M Specialistische zakelijke diensten;2023 2e kwartaal;41.3
1674;M Specialistische zakelijke diensten;2023 3e kwartaal;40.7
1675;M Specialistische zakelijke diensten;2023 4e kwartaal;39.6
1676;M Specialistische zakelijke diensten;2024 1e kwartaal;38.8
1677;M Specialistische zakelijke diensten;2024 2e kwartaal;37.9
1678;M Specialistische zakelijke diensten;2024 3e kwartaal;36.9
1679;M Specialistische zakelijke diensten;2024 4e kwartaal;36.8
1680;N Verhuur en overige zakelijke diensten;1997 1e kwartaal;6.7
1681;N Verhuur en overige zakelijke diensten;1997 2e kwartaal;4.8
1682;N Verhuur en overige zakelijke diensten;1997 3e kwartaal;7.2
1683;N Verhuur en overige zakelijke diensten;1997 4e kwartaal;8.7
1684;N Verhuur en overige zakelijke diensten;1998 1e kwartaal;6.7
1685;N Verhuur en overige zakelijke diensten;1998 2e kwartaal;10.6
1686;N Verhuur en overige zakelijke diensten;1998 3e kwartaal;10.4
1687;N Verhuur en overige zakelijke diensten;1998 4e kwartaal;10.7
1688;N Verhuur en overige zakelijke diensten;1999 1e kwartaal;9.4
1689;N Verhuur en overige zakelijke diensten;1999 2e kwartaal;11.1
1690;N Verhuur en overige zakelijke diensten;1999 3e kwartaal;13.6
1691;N Verhuur en overige zakelijke diensten;1999 4e kwartaal;13.7
1692;N Verhuur en overige zakelijke diensten;2000 1e kwartaal;16.3
1693;N Verhuur en overige zakelijke diensten;2000 2e kwartaal;16.4
1694;N Verhuur en overige zakelijke diensten;2000 3e kwartaal;17.5
1695;N Verhuur en overige zakelijke diensten;2000 4e kwartaal;19.2
1696;N Verhuur en overige zakelijke diensten;2001 1e kwartaal;20.6
1697;N Verhuur en overige zakelijke diensten;2001 2e kwartaal;21.0
1698;N Verhuur en overige zakelijke diensten;2001 3e kwartaal;17.0
1699;N Verhuur en overige zakelijke diensten;2001 4e kwartaal;14.7
1700;N Verhuur en overige zakelijke diensten;2002 1e kwartaal;14.1
1701;N Verhuur en overige zakelijke diensten;2002 2e kwartaal;12.9
1702;N Verhuur en overige zakelijke diensten;2002 3e kwartaal;10.9
1703;N Verhuur en overige zakelijke diensten;2002 4e kwartaal;11.6
1704;N Verhuur en overige zakelijke diensten;2003 1e kwartaal;9.5
1705;N Verhuur en overige zakelijke diensten;2003 2e kwartaal;8.4
1706;N Verhuur en overige zakelijke diensten;2003 3e kwartaal;8.7
1707;N Verhuur en overige zakelijke diensten;2003 4e kwartaal;9.2
1708;N Verhuur en overige zakelijke diensten;2004 1e kwartaal;9.7
1709;N Verhuur en overige zakelijke diensten;2004 2e kwartaal;10.8
1710;N Verhuur en overige zakelijke diensten;2004 3e kwartaal;9.8
1711;N Verhuur en overige zakelijke diensten;2004 4e kwartaal;11.6
1712;N Verhuur en overige zakelijke diensten;2005 1e kwartaal;12.5
1713;N Verhuur en overige zakelijke diensten;2005 2e kwartaal;12.8
1714;N Verhuur en overige zakelijke diensten;2005 3e kwartaal;15.1
1715;N Verhuur en overige zakelijke diensten;2005 4e kwartaal;12.2
1716;N Verhuur en overige zakelijke diensten;2006 1e kwartaal;14.8
1717;N Verhuur en overige zakelijke diensten;2006 2e kwartaal;17.6
1718;N Verhuur en overige zakelijke diensten;2006 3e kwartaal;20.2
1719;N Verhuur en overige zakelijke diensten;2006 4e kwartaal;18.2
1720;N Verhuur en overige zakelijke diensten;2007 1e kwartaal;18.5
1721;N Verhuur en overige zakelijke diensten;2007 2e kwartaal;16.8
1722;N Verhuur en overige zakelijke diensten;2007 3e kwartaal;16.5
1723;N Verhuur en overige zakelijke diensten;2007 4e kwartaal;18.0
1724;N Verhuur en overige zakelijke diensten;2008 1e kwartaal;16.6
1725;N Verhuur en overige zakelijke diensten;2008 2e kwartaal;17.5
1726;N Verhuur en overige zakelijke diensten;2008 3e kwartaal;16.4
1727;N Verhuur en overige zakelijke diensten;2008 4e kwartaal;13.5
1728;N Verhuur en overige zakelijke diensten;2009 1e kwartaal;10.8
1729;N Verhuur en overige zakelijke diensten;2009 2e kwartaal;8.5
1730;N Verhuur en overige zakelijke diensten;2009 3e kwartaal;8.2
1731;N Verhuur en overige zakelijke diensten;2009 4e kwartaal;7.9
1732;N Verhuur en overige zakelijke diensten;2010 1e kwartaal;7.1
1733;N Verhuur en overige zakelijke diensten;2010 2e kwartaal;7.9
1734;N Verhuur en overige zakelijke diensten;2010 3e kwartaal;8.4
1735;N Verhuur en overige zakelijke diensten;2010 4e kwartaal;8.9
1736;N Verhuur en overige zakelijke diensten;2011 1e kwartaal;8.9
1737;N Verhuur en overige zakelijke diensten;2011 2e kwartaal;8.6
1738;N Verhuur en overige zakelijke diensten;2011 3e kwartaal;8.5
1739;N Verhuur en overige zakelijke diensten;2011 4e kwartaal;7.2
1740;N Verhuur en overige zakelijke diensten;2012 1e kwartaal;7.5
1741;N Verhuur en overige zakelijke diensten;2012 2e kwartaal;7.1
1742;N Verhuur en overige zakelijke diensten;2012 3e kwartaal;7.3
1743;N Verhuur en overige zakelijke diensten;2012 4e kwartaal;6.8
1744;N Verhuur en overige zakelijke diensten;2013 1e kwartaal;6.1
1745;N Verhuur en overige zakelijke diensten;2013 2e kwartaal;5.4
1746;N Verhuur en overige zakelijke diensten;2013 3e kwartaal;6.1
1747;N Verhuur en overige zakelijke diensten;2013 4e kwartaal;6.5
1748;N Verhuur en overige zakelijke diensten;2014 1e kwartaal;6.8
1749;N Verhuur en overige zakelijke diensten;2014 2e kwartaal;7.1
1750;N Verhuur en overige zakelijke diensten;2014 3e kwartaal;7.5
1751;N Verhuur en overige zakelijke diensten;2014 4e kwartaal;7.5
1752;N Verhuur en overige zakelijke diensten;2015 1e kwartaal;8.2
1753;N Verhuur en overige zakelijke diensten;2015 2e kwartaal;9.0
1754;N Verhuur en overige zakelijke diensten;2015 3e kwartaal;9.3
1755;N Verhuur en overige zakelijke diensten;2015 4e kwartaal;10.3
1756;N Verhuur en overige zakelijke diensten;2016 1e kwartaal;10.8
1757;N Verhuur en overige zakelijke diensten;2016 2e kwartaal;10.9
1758;N Verhuur en overige zakelijke diensten;2016 3e kwartaal;10.8
1759;N Verhuur en overige zakelijke diensten;2016 4e kwartaal;11.2
1760;N Verhuur en overige zakelijke diensten;2017 1e kwartaal;11.7
1761;N Verhuur en overige zakelijke diensten;2017 2e kwartaal;13.4
1762;N Verhuur en overige zakelijke diensten;2017 3e kwartaal;14.7
1763;N Verhuur en overige zakelijke diensten;2017 4e kwartaal;15.3
1764;N Verhuur en overige zakelijke diensten;2018 1e kwartaal;16.0
1765;N Verhuur en overige zakelijke diensten;2018 2e kwartaal;16.9
1766;N Verhuur en overige zakelijke diensten;2018 3e kwartaal;17.2
1767;N Verhuur en overige zakelijke diensten;2018 4e kwartaal;17.5
1768;N Verhuur en overige zakelijke diensten;2019 1e kwartaal;19.3
1769;N Verhuur en overige zakelijke diensten;2019 2e kwartaal;19.7
1770;N Verhuur en overige zakelijke diensten;2019 3e kwartaal;19.9
1771;N Verhuur en overige zakelijke diensten;2019 4e kwartaal;19.8
1772;N Verhuur en overige zakelijke diensten;2020 1e kwartaal;15.6
1773;N Verhuur en overige zakelijke diensten;2020 2e kwartaal;14.5
1774;N Verhuur en overige zakelijke diensten;2020 3e kwartaal;14.4
1775;N Verhuur en overige zakelijke diensten;2020 4e kwartaal;14.5
1776;N Verhuur en overige zakelijke diensten;2021 1e kwartaal;16.1
1777;N Verhuur en overige zakelijke diensten;2021 2e kwartaal;22.0
1778;N Verhuur en overige zakelijke diensten;2021 3e kwartaal;23.9
1779;N Verhuur en overige zakelijke diensten;2021 4e kwartaal;26.3
1780;N Verhuur en overige zakelijke diensten;2022 1e kwartaal;29.4
1781;N Verhuur en overige zakelijke diensten;2022 2e kwartaal;29.3
1782;N Verhuur en overige zakelijke diensten;2022 3e kwartaal;29.5
1783;N Verhuur en overige zakelijke diensten;2022 4e kwartaal;30.1
1784;N Verhuur en overige zakelijke diensten;2023 1e kwartaal;29.9
1785;N Verhuur en overige zakelijke diensten;2023 2e kwartaal;29.5
1786;N Verhuur en overige zakelijke diensten;2023 3e kwartaal;29.1
1787;N Verhuur en overige zakelijke diensten;2023 4e kwartaal;28.0
1788;N Verhuur en overige zakelijke diensten;2024 1e kwartaal;28.2
1789;N Verhuur en overige zakelijke diensten;2024 2e kwartaal;27.6
1790;N Verhuur en overige zakelijke diensten;2024 3e kwartaal;28.0
1791;N Verhuur en overige zakelijke diensten;2024 4e kwartaal;28.3
1792;O Openbaar bestuur en overheidsdiensten;1997 1e kwartaal;6.3
1793;O Openbaar bestuur en overheidsdiensten;1997 2e kwartaal;7.5
1794;O Openbaar bestuur en overheidsdiensten;1997 3e kwartaal;8.3
1795;O Openbaar bestuur en overheidsdiensten;1997 4e kwartaal;7.5
1796;O Openbaar bestuur en overheidsdiensten;1998 1e kwartaal;8.5
1797;O Openbaar bestuur en overheidsdiensten;1998 2e kwartaal;8.7
1798;O Openbaar bestuur en overheidsdiensten;1998 3e kwartaal;9.3
1799;O Openbaar bestuur en overheidsdiensten;1998 4e kwartaal;9.1
1800;O Openbaar bestuur en overheidsdiensten;1999 1e kwartaal;9.8
1801;O Openbaar bestuur en overheidsdiensten;1999 2e kwartaal;10.6
1802;O Openbaar bestuur en overheidsdiensten;1999 3e kwartaal;11.2
1803;O Openbaar bestuur en overheidsdiensten;1999 4e kwartaal;11.6
1804;O Openbaar bestuur en overheidsdiensten;2000 1e kwartaal;10.5
1805;O Openbaar bestuur en overheidsdiensten;2000 2e kwartaal;10.6
1806;O Openbaar bestuur en overheidsdiensten;2000 3e kwartaal;10.6
1807;O Openbaar bestuur en overheidsdiensten;2000 4e kwartaal;10.7
1808;O Openbaar bestuur en overheidsdiensten;2001 1e kwartaal;11.0
1809;O Openbaar bestuur en overheidsdiensten;2001 2e kwartaal;10.5
1810;O Openbaar bestuur en overheidsdiensten;2001 3e kwartaal;10.9
1811;O Openbaar bestuur en overheidsdiensten;2001 4e kwartaal;11.4
1812;O Openbaar bestuur en overheidsdiensten;2002 1e kwartaal;11.1
1813;O Openbaar bestuur en overheidsdiensten;2002 2e kwartaal;9.9
1814;O Openbaar bestuur en overheidsdiensten;2002 3e kwartaal;9.0
1815;O Openbaar bestuur en overheidsdiensten;2002 4e kwartaal;9.0
1816;O Openbaar bestuur en overheidsdiensten;2003 1e kwartaal;7.6
1817;O Openbaar bestuur en overheidsdiensten;2003 2e kwartaal;7.2
1818;O Openbaar bestuur en overheidsdiensten;2003 3e kwartaal;7.0
1819;O Openbaar bestuur en overheidsdiensten;2003 4e kwartaal;6.3
1820;O Openbaar bestuur en overheidsdiensten;2004 1e kwartaal;6.9
1821;O Openbaar bestuur en overheidsdiensten;2004 2e kwartaal;8.1
1822;O Openbaar bestuur en overheidsdiensten;2004 3e kwartaal;6.1
1823;O Openbaar bestuur en overheidsdiensten;2004 4e kwartaal;8.1
1824;O Openbaar bestuur en overheidsdiensten;2005 1e kwartaal;7.1
1825;O Openbaar bestuur en overheidsdiensten;2005 2e kwartaal;7.7
1826;O Openbaar bestuur en overheidsdiensten;2005 3e kwartaal;6.5
1827;O Openbaar bestuur en overheidsdiensten;2005 4e kwartaal;8.4
1828;O Openbaar bestuur en overheidsdiensten;2006 1e kwartaal;8.2
1829;O Openbaar bestuur en overheidsdiensten;2006 2e kwartaal;7.2
1830;O Openbaar bestuur en overheidsdiensten;2006 3e kwartaal;8.8
1831;O Openbaar bestuur en overheidsdiensten;2006 4e kwartaal;9.5
