ID;Onderwijskenmerk;Persoonskenmerken;Perioden;TotaalBevolking15Tot25Jaar_1;WerkzamePersonenTotaal_2;WerknemersVasteArbeidsrelatie_3;WerknemersFlexibeleArbeidsrelatie_4;Zelfstandigen_5;PositieWerkkringOnbekend_6;Arbeidsduur4UurOfMinder_7;Arbeidsduur5Tot12Uur_8;Arbeidsduur12Tot20Uur_9;Arbeidsduur20Tot35Uur_10;Arbeidsduur35UurOfMeer_11;ArbeidsduurOnbekend_12;GemiddeldeArbeidsduur_13;WerkzameBeroepsbevolkingTotaal_14;WerknemersVasteArbeidsrelatie_15;WerknemersFlexibeleArbeidsrelatie_16;Zelfstandigen_17;PositieWerkkringOnbekend_18;Arbeidsduur12Tot20Uur_19;Arbeidsduur20Tot35Uur_20;Arbeidsduur35UurOfMeer_21;ArbeidsduurOnbekend_22;GemiddeldeArbeidsduur_23;WerklozeBeroepsbevolking_24;Beroepsbevolking_25;NietBeroepsbevolking_26;Werkloosheidspercentage_27;WilBetaaldWerkVan12UurOfMeer_28;KanOpKorteTermijnBeginnen_29;Afgelopen4WekenGezocht_30;Afgelopen4WekenNietGezocht_31;WelAfgelopen6MaandenGezocht_32;NietAfgelopen6MaandenGezocht_33;VanwegeWeinigResultaat_34;OverigeRedenen_35;KanNietOpKorteTermijnBeginnen_36;WilGeenBetaaldWerkVan12UurOfMeer_37;WilWerkVanMinderDan12UurPerWeek_38;ZorgVoorGezinOfHuishouden_39;OpleidingStudie_40;ZiekteArbeidsongeschiktheid_41;AndereRedenen_42;WilOfKanNietWerken_43;ZorgVoorGezinOfHuishouden_44;OpleidingStudie_45;ZiekteArbeidsongeschiktheid_46;AndereRedenen_47
587;102;11800;2003;158.0;98.0;45.0;51.0;2.0;;12.0;41.0;17.0;17.0;11.0;;15.4;45.0;22.0;23.0;;;17.0;17.0;11.0;;25.6;5.0;50.0;107.0;10.6;12.0;10.0;5.0;5.0;;3.0;;3.0;2.0;101.0;58.0;;57.0;;;42.0;;40.0;;
588;102;11800;2004;163.0;100.0;45.0;52.0;2.0;;13.0;44.0;17.0;15.0;11.0;;14.7;43.0;21.0;21.0;;;17.0;15.0;11.0;;25.4;7.0;50.0;113.0;14.2;15.0;13.0;7.0;5.0;2.0;4.0;;3.0;2.0;106.0;64.0;;63.0;;;41.0;;39.0;;
589;102;11800;2005;168.0;101.0;44.0;55.0;2.0;;16.0;45.0;17.0;13.0;10.0;;13.8;40.0;18.0;21.0;;;17.0;13.0;10.0;;24.9;7.0;47.0;121.0;14.7;16.0;13.0;7.0;6.0;2.0;4.0;;4.0;3.0;113.0;71.0;;69.0;;2.0;42.0;;39.0;;
590;102;11800;2006;169.0;98.0;37.0;59.0;2.0;;14.0;44.0;18.0;14.0;9.0;;13.9;40.0;16.0;23.0;;;18.0;14.0;9.0;;24.4;5.0;46.0;124.0;11.7;15.0;12.0;5.0;7.0;2.0;4.0;;4.0;3.0;114.0;67.0;;65.0;;;47.0;;44.0;;2.0
591;102;11800;2007;169.0;106.0;39.0;64.0;3.0;;15.0;46.0;20.0;14.0;11.0;;14.0;45.0;17.0;27.0;;;20.0;14.0;11.0;;24.0;6.0;51.0;117.0;12.1;14.0;12.0;6.0;5.0;2.0;4.0;;3.0;3.0;109.0;67.0;;65.0;;2.0;42.0;;39.0;;
592;102;11800;2008;174.0;114.0;39.0;72.0;3.0;;15.0;46.0;24.0;17.0;11.0;;14.4;52.0;19.0;31.0;2.0;;24.0;17.0;11.0;;23.7;5.0;57.0;117.0;9.2;14.0;10.0;5.0;5.0;2.0;3.0;;3.0;3.0;109.0;68.0;;66.0;;2.0;41.0;;38.0;;
593;102;11800;2009;179.0;111.0;37.0;70.0;3.0;;15.0;47.0;22.0;17.0;9.0;;14.0;49.0;18.0;29.0;;;22.0;17.0;9.0;;23.5;8.0;56.0;123.0;13.4;18.0;14.0;8.0;6.0;2.0;5.0;;4.0;4.0;113.0;69.0;;66.0;;2.0;44.0;;40.0;2.0;2.0
594;102;11800;2010;180.0;110.0;34.0;73.0;3.0;;18.0;50.0;19.0;15.0;8.0;;13.1;42.0;14.0;27.0;;;19.0;15.0;8.0;;23.7;7.0;49.0;131.0;13.8;17.0;13.0;7.0;7.0;2.0;5.0;;4.0;3.0;121.0;76.0;;74.0;;2.0;45.0;;41.0;2.0;2.0
595;102;11800;2011;179.0;108.0;33.0;72.0;3.0;;17.0;48.0;19.0;16.0;8.0;;13.3;43.0;14.0;28.0;;;19.0;16.0;8.0;;23.6;5.0;49.0;130.0;10.9;16.0;11.0;5.0;6.0;2.0;4.0;;4.0;4.0;120.0;74.0;;72.0;;2.0;46.0;;43.0;;2.0
596;102;11800;2012;178.0;112.0;33.0;76.0;3.0;;18.0;50.0;20.0;16.0;7.0;;12.8;43.0;14.0;28.0;;;20.0;16.0;7.0;;22.9;8.0;52.0;127.0;16.2;17.0;13.0;8.0;5.0;;4.0;;3.0;4.0;118.0;76.0;;74.0;;2.0;42.0;;38.0;;2.0
597;102;11800;2013;178.0;109.0;26.0;80.0;3.0;;21.0;49.0;19.0;15.0;6.0;;12.2;39.0;11.0;27.0;;;19.0;15.0;6.0;;22.8;8.0;48.0;130.0;17.6;20.0;15.0;8.0;7.0;2.0;5.0;;5.0;5.0;119.0;78.0;;74.0;;3.0;41.0;;36.0;2.0;3.0
598;102;11900;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
599;102;11900;2002;132.0;90.0;43.0;45.0;2.0;;10.0;37.0;16.0;16.0;12.0;;16.1;43.0;23.0;19.0;;;16.0;16.0;12.0;;26.1;5.0;48.0;84.0;9.4;10.0;9.0;5.0;4.0;;3.0;;3.0;2.0;78.0;49.0;;48.0;;;30.0;;28.0;;2.0
600;102;11900;2003;136.0;89.0;44.0;43.0;2.0;;11.0;35.0;15.0;15.0;12.0;;16.0;43.0;24.0;18.0;;;15.0;15.0;12.0;;26.2;5.0;48.0;89.0;10.0;11.0;9.0;5.0;4.0;;3.0;;3.0;2.0;83.0;50.0;;49.0;;;33.0;;31.0;;
601;102;11900;2004;144.0;88.0;42.0;44.0;2.0;;11.0;36.0;16.0;13.0;12.0;;15.6;41.0;21.0;20.0;;;16.0;13.0;12.0;;25.7;7.0;48.0;96.0;13.9;14.0;12.0;7.0;5.0;2.0;3.0;;3.0;2.0;89.0;52.0;;50.0;;2.0;37.0;;34.0;;2.0
602;102;11900;2005;151.0;94.0;42.0;50.0;2.0;;13.0;38.0;16.0;14.0;13.0;;15.5;43.0;20.0;23.0;;;16.0;14.0;13.0;;25.9;6.0;49.0;102.0;11.7;15.0;13.0;6.0;7.0;2.0;5.0;;4.0;3.0;93.0;56.0;;54.0;;2.0;37.0;;35.0;;
603;102;11900;2006;156.0;96.0;40.0;54.0;2.0;;13.0;38.0;17.0;15.0;13.0;;15.7;45.0;20.0;24.0;;;17.0;15.0;13.0;;26.1;7.0;51.0;104.0;12.8;15.0;13.0;7.0;6.0;2.0;4.0;;4.0;2.0;96.0;57.0;;55.0;;;39.0;;37.0;;
604;102;11900;2007;154.0;98.0;34.0;61.0;2.0;;12.0;37.0;20.0;17.0;12.0;;15.7;49.0;17.0;30.0;;;20.0;17.0;12.0;;24.8;6.0;55.0;100.0;11.2;14.0;11.0;6.0;5.0;2.0;3.0;;3.0;2.0;92.0;54.0;;52.0;;2.0;38.0;;35.0;2.0;
605;102;11900;2008;155.0;103.0;38.0;63.0;3.0;;12.0;38.0;19.0;20.0;14.0;;16.5;53.0;21.0;30.0;2.0;;19.0;20.0;14.0;;25.6;5.0;58.0;97.0;9.2;13.0;10.0;5.0;5.0;;4.0;;3.0;3.0;89.0;54.0;;52.0;;;35.0;;32.0;;2.0
606;102;11900;2009;161.0;106.0;38.0;64.0;3.0;;12.0;41.0;21.0;19.0;13.0;;15.9;53.0;21.0;30.0;2.0;;21.0;19.0;13.0;;25.3;6.0;58.0;103.0;9.5;15.0;11.0;6.0;6.0;2.0;4.0;;3.0;3.0;94.0;58.0;;56.0;;2.0;36.0;;33.0;;2.0
607;102;11900;2010;166.0;101.0;33.0;65.0;3.0;;13.0;41.0;20.0;17.0;10.0;;14.9;48.0;16.0;30.0;;;20.0;17.0;10.0;;24.3;7.0;55.0;111.0;13.2;16.0;13.0;7.0;5.0;;4.0;;3.0;3.0;102.0;60.0;;58.0;;2.0;42.0;;40.0;;
608;102;11900;2011;167.0;103.0;33.0;67.0;3.0;;14.0;41.0;20.0;18.0;10.0;;14.6;48.0;17.0;29.0;;;20.0;18.0;10.0;;23.9;6.0;53.0;114.0;10.6;14.0;10.0;6.0;5.0;;4.0;;3.0;4.0;105.0;61.0;;59.0;;2.0;45.0;;42.0;;2.0
609;102;11900;2012;166.0;101.0;30.0;68.0;3.0;;14.0;43.0;18.0;18.0;9.0;;14.3;44.0;14.0;28.0;2.0;;18.0;18.0;9.0;;24.5;7.0;52.0;114.0;14.4;16.0;12.0;7.0;5.0;;3.0;;3.0;4.0;106.0;64.0;;62.0;;2.0;42.0;;39.0;;2.0
610;102;11900;2013;166.0;99.0;26.0;69.0;4.0;;16.0;39.0;19.0;16.0;8.0;;13.9;43.0;13.0;28.0;2.0;;19.0;16.0;8.0;;23.8;9.0;52.0;114.0;16.5;21.0;17.0;9.0;8.0;2.0;6.0;;5.0;4.0;101.0;61.0;;59.0;;2.0;40.0;;36.0;;3.0
611;102;12000;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
612;102;12000;2002;119.0;83.0;40.0;42.0;2.0;;9.0;32.0;14.0;12.0;17.0;;17.5;42.0;22.0;19.0;;;14.0;12.0;17.0;;27.9;4.0;46.0;72.0;8.5;10.0;7.0;4.0;4.0;;2.0;;2.0;2.0;67.0;42.0;;41.0;;;24.0;;24.0;;
613;102;12000;2003;119.0;78.0;38.0;39.0;;;8.0;30.0;13.0;14.0;13.0;;17.3;40.0;22.0;18.0;;;13.0;14.0;13.0;;27.1;4.0;44.0;75.0;9.3;9.0;8.0;4.0;4.0;;2.0;;2.0;;70.0;41.0;;40.0;;;29.0;;27.0;;
614;102;12000;2004;123.0;80.0;38.0;40.0;2.0;;10.0;32.0;13.0;12.0;12.0;;16.3;38.0;19.0;18.0;;;13.0;12.0;12.0;;26.8;6.0;44.0;79.0;13.7;13.0;11.0;6.0;5.0;2.0;3.0;;3.0;2.0;73.0;44.0;;43.0;;;29.0;;27.0;;
615;102;12000;2005;132.0;83.0;35.0;45.0;3.0;;10.0;33.0;13.0;14.0;13.0;;16.5;40.0;18.0;22.0;;;13.0;14.0;13.0;;26.9;6.0;46.0;86.0;12.8;14.0;11.0;6.0;5.0;2.0;3.0;;3.0;3.0;78.0;47.0;;45.0;;2.0;31.0;;30.0;;
616;102;12000;2006;135.0;86.0;36.0;48.0;3.0;;11.0;32.0;16.0;14.0;14.0;;16.7;44.0;19.0;24.0;;;16.0;14.0;14.0;;26.6;5.0;49.0;86.0;9.5;12.0;10.0;5.0;5.0;2.0;3.0;;3.0;3.0;78.0;45.0;;44.0;;;33.0;;31.0;;
617;102;12000;2007;143.0;94.0;38.0;53.0;3.0;;11.0;33.0;19.0;16.0;15.0;;16.9;50.0;22.0;27.0;;;19.0;16.0;15.0;;26.1;5.0;55.0;88.0;9.8;13.0;10.0;5.0;5.0;2.0;3.0;;3.0;3.0;81.0;47.0;;46.0;;;33.0;;31.0;;
618;102;12000;2008;143.0;95.0;32.0;59.0;3.0;;10.0;32.0;21.0;18.0;13.0;;16.9;53.0;19.0;32.0;2.0;;21.0;18.0;13.0;;25.1;5.0;58.0;85.0;9.1;12.0;9.0;5.0;4.0;;3.0;;2.0;3.0;79.0;44.0;;43.0;;;35.0;;32.0;;
619;102;12000;2009;143.0;97.0;37.0;56.0;3.0;;12.0;35.0;17.0;18.0;14.0;;16.7;50.0;22.0;26.0;;;17.0;18.0;14.0;;26.2;6.0;56.0;87.0;10.9;13.0;11.0;6.0;5.0;2.0;3.0;;3.0;3.0;79.0;50.0;;48.0;;;29.0;;27.0;;
620;102;12000;2010;150.0;96.0;31.0;62.0;3.0;;11.0;36.0;19.0;16.0;13.0;;16.1;49.0;18.0;29.0;2.0;;19.0;16.0;13.0;;25.3;6.0;55.0;94.0;11.5;15.0;12.0;6.0;6.0;2.0;4.0;;4.0;2.0;86.0;51.0;;49.0;;2.0;35.0;;34.0;;
621;102;12000;2011;156.0;98.0;33.0;62.0;4.0;;13.0;35.0;20.0;16.0;13.0;;15.8;50.0;19.0;28.0;2.0;;20.0;16.0;13.0;;25.1;5.0;55.0;101.0;9.8;13.0;10.0;5.0;5.0;2.0;3.0;;3.0;3.0;94.0;52.0;;50.0;;2.0;41.0;;39.0;;
622;102;12000;2012;157.0;98.0;29.0;66.0;4.0;;15.0;37.0;19.0;16.0;12.0;;15.1;47.0;16.0;30.0;2.0;;19.0;16.0;12.0;;25.1;6.0;53.0;104.0;12.1;16.0;12.0;6.0;5.0;;4.0;;4.0;4.0;95.0;56.0;;54.0;;2.0;39.0;;37.0;;2.0
623;102;12000;2013;152.0;92.0;25.0;63.0;5.0;;15.0;35.0;17.0;17.0;9.0;;14.6;42.0;13.0;27.0;2.0;;17.0;17.0;9.0;;24.4;9.0;51.0;101.0;17.5;18.0;14.0;9.0;5.0;;4.0;;3.0;4.0;92.0;57.0;;54.0;;2.0;35.0;;32.0;;2.0
624;102;12100;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
625;102;12100;2002;106.0;74.0;38.0;35.0;2.0;;8.0;27.0;14.0;11.0;15.0;;17.6;40.0;23.0;15.0;;;14.0;11.0;15.0;;26.9;4.0;44.0;62.0;8.3;8.0;6.0;4.0;2.0;;2.0;;2.0;2.0;58.0;35.0;;34.0;;;23.0;;21.0;;
626;102;12100;2003;105.0;72.0;37.0;33.0;;;7.0;26.0;13.0;10.0;16.0;;18.2;39.0;22.0;16.0;;;13.0;10.0;16.0;;27.7;5.0;44.0;61.0;10.6;9.0;8.0;5.0;3.0;;2.0;;2.0;;56.0;34.0;;33.0;;;22.0;;20.0;;
627;102;12100;2004;108.0;71.0;33.0;36.0;2.0;;9.0;23.0;14.0;11.0;14.0;;17.6;38.0;20.0;17.0;;;14.0;11.0;14.0;;26.9;5.0;43.0;65.0;11.6;11.0;9.0;5.0;4.0;2.0;2.0;;2.0;2.0;59.0;33.0;;32.0;;;26.0;;24.0;;
628;102;12100;2005;115.0;73.0;31.0;39.0;2.0;;9.0;27.0;11.0;12.0;14.0;;17.4;37.0;18.0;19.0;;;11.0;12.0;14.0;;27.8;5.0;42.0;73.0;12.3;13.0;10.0;5.0;5.0;2.0;3.0;;2.0;3.0;65.0;38.0;;36.0;;;27.0;;25.0;;
629;102;12100;2006;118.0;77.0;32.0;43.0;3.0;;9.0;26.0;15.0;12.0;15.0;;17.5;42.0;18.0;22.0;;;15.0;12.0;15.0;;26.8;4.0;46.0;72.0;9.6;11.0;8.0;4.0;3.0;;2.0;;2.0;3.0;66.0;36.0;;36.0;;;29.0;;28.0;;
630;102;12100;2007;120.0;83.0;33.0;47.0;4.0;;8.0;28.0;16.0;14.0;17.0;;18.2;47.0;20.0;24.0;2.0;;16.0;14.0;17.0;;27.2;4.0;50.0;70.0;7.7;10.0;8.0;4.0;4.0;;3.0;;3.0;2.0;64.0;38.0;;37.0;;;25.0;;23.0;;
631;102;12100;2008;126.0;88.0;35.0;50.0;3.0;;11.0;29.0;16.0;16.0;16.0;;17.8;48.0;22.0;24.0;2.0;;16.0;16.0;16.0;;27.2;4.0;52.0;74.0;7.6;11.0;8.0;4.0;4.0;;2.0;;2.0;3.0;67.0;42.0;;40.0;;;26.0;;24.0;;
632;102;12100;2009;127.0;87.0;36.0;48.0;3.0;;11.0;26.0;18.0;16.0;16.0;;17.9;50.0;23.0;25.0;2.0;;18.0;16.0;16.0;;26.5;5.0;55.0;72.0;8.9;13.0;9.0;5.0;5.0;2.0;3.0;;3.0;3.0;64.0;38.0;;36.0;;;27.0;;25.0;;
633;102;12100;2010;133.0;87.0;32.0;50.0;4.0;;11.0;27.0;18.0;16.0;14.0;;17.2;48.0;21.0;25.0;2.0;;18.0;16.0;14.0;;25.8;6.0;54.0;79.0;10.8;14.0;10.0;6.0;4.0;;3.0;;2.0;4.0;71.0;41.0;;39.0;;;30.0;;28.0;;
634;102;12100;2011;137.0;87.0;30.0;53.0;4.0;;11.0;28.0;19.0;17.0;11.0;;16.1;48.0;20.0;26.0;2.0;;19.0;17.0;11.0;;24.3;5.0;53.0;85.0;9.1;14.0;9.0;5.0;4.0;;3.0;;2.0;5.0;76.0;42.0;;41.0;;2.0;33.0;;31.0;;
635;102;12100;2012;138.0;89.0;27.0;58.0;3.0;;12.0;29.0;17.0;18.0;13.0;;16.9;49.0;18.0;28.0;2.0;;17.0;18.0;13.0;;25.9;6.0;55.0;84.0;11.1;12.0;9.0;6.0;3.0;;2.0;;2.0;3.0;77.0;44.0;;43.0;;;33.0;;31.0;;
636;102;12100;2013;141.0;90.0;23.0;62.0;5.0;;12.0;31.0;18.0;17.0;12.0;;16.3;47.0;15.0;30.0;2.0;;18.0;17.0;12.0;;25.6;8.0;55.0;86.0;14.6;17.0;14.0;8.0;6.0;2.0;4.0;;3.0;3.0;77.0;43.0;;42.0;;;34.0;;32.0;;
637;102;12200;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
638;102;12200;2002;95.0;68.0;33.0;32.0;2.0;;6.0;24.0;11.0;11.0;16.0;;18.8;38.0;21.0;16.0;;;11.0;11.0;16.0;;28.5;4.0;42.0;53.0;9.7;8.0;7.0;4.0;3.0;;2.0;;2.0;;49.0;30.0;;29.0;;;19.0;;17.0;;
639;102;12200;2003;92.0;62.0;31.0;28.0;2.0;;6.0;20.0;11.0;11.0;14.0;;18.8;36.0;20.0;15.0;;;11.0;11.0;14.0;;27.6;5.0;40.0;52.0;11.2;9.0;7.0;5.0;3.0;;2.0;;2.0;2.0;47.0;26.0;;25.0;;;21.0;;20.0;;
640;102;12200;2004;93.0;60.0;30.0;28.0;2.0;;5.0;19.0;13.0;8.0;15.0;;19.3;36.0;19.0;15.0;;;13.0;8.0;15.0;;27.7;5.0;41.0;52.0;12.4;10.0;9.0;5.0;4.0;;3.0;;2.0;;47.0;25.0;;25.0;;;22.0;;21.0;;
641;102;12200;2005;94.0;63.0;30.0;30.0;2.0;;6.0;18.0;12.0;11.0;15.0;;19.3;38.0;20.0;16.0;2.0;;12.0;11.0;15.0;;27.4;6.0;44.0;50.0;13.1;11.0;9.0;6.0;3.0;;2.0;;2.0;2.0;45.0;25.0;;25.0;;;20.0;;18.0;;
642;102;12200;2006;98.0;65.0;28.0;35.0;2.0;;7.0;19.0;14.0;11.0;14.0;;18.7;39.0;18.0;20.0;;;14.0;11.0;14.0;;26.9;3.0;42.0;56.0;8.0;9.0;7.0;3.0;4.0;;3.0;;2.0;2.0;50.0;27.0;;26.0;;;24.0;;22.0;;
643;102;12200;2007;102.0;71.0;28.0;40.0;3.0;;8.0;20.0;15.0;13.0;14.0;;18.4;43.0;18.0;22.0;2.0;;15.0;13.0;14.0;;26.4;4.0;47.0;55.0;9.4;10.0;8.0;4.0;3.0;;2.0;;2.0;2.0;50.0;29.0;;28.0;;;21.0;;19.0;;
644;102;12200;2008;104.0;71.0;29.0;38.0;3.0;;7.0;20.0;14.0;13.0;16.0;;19.5;43.0;20.0;21.0;2.0;;14.0;13.0;16.0;;27.7;4.0;47.0;57.0;8.3;10.0;7.0;4.0;3.0;;2.0;;2.0;3.0;51.0;28.0;;26.0;;;23.0;;21.0;;
645;102;12200;2009;110.0;77.0;31.0;42.0;3.0;;9.0;23.0;14.0;17.0;15.0;;18.6;46.0;22.0;23.0;;;14.0;17.0;15.0;;27.0;5.0;50.0;60.0;9.4;12.0;9.0;5.0;4.0;;3.0;;2.0;3.0;53.0;31.0;;29.0;;;22.0;;21.0;;
646;102;12200;2010;115.0;74.0;27.0;43.0;3.0;;9.0;20.0;14.0;16.0;15.0;;18.9;45.0;19.0;24.0;2.0;;14.0;16.0;15.0;;27.0;5.0;50.0;65.0;10.4;12.0;9.0;5.0;4.0;;2.0;;2.0;3.0;58.0;30.0;;29.0;;;28.0;;25.0;;
647;102;12200;2011;119.0;78.0;28.0;46.0;4.0;;11.0;23.0;15.0;17.0;13.0;;17.6;45.0;19.0;24.0;2.0;;15.0;17.0;13.0;;26.0;5.0;50.0;68.0;10.0;12.0;8.0;5.0;3.0;;2.0;;2.0;4.0;62.0;35.0;;34.0;;;27.0;;26.0;;
648;102;12200;2012;120.0;79.0;25.0;50.0;4.0;;10.0;23.0;16.0;18.0;12.0;;17.4;46.0;17.0;26.0;2.0;;16.0;18.0;12.0;;25.6;6.0;52.0;69.0;11.5;13.0;10.0;6.0;4.0;;2.0;;2.0;3.0;62.0;36.0;;34.0;;;26.0;;24.0;;
649;102;12200;2013;117.0;79.0;22.0;53.0;4.0;;11.0;23.0;15.0;17.0;13.0;;17.5;45.0;14.0;28.0;2.0;;15.0;17.0;13.0;;26.3;7.0;52.0;65.0;13.5;16.0;11.0;7.0;4.0;;3.0;;2.0;4.0;56.0;33.0;;32.0;;;23.0;;22.0;;
650;102;12300;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
651;102;12300;2002;77.0;55.0;27.0;27.0;;;4.0;17.0;10.0;8.0;16.0;;20.6;34.0;19.0;14.0;;;10.0;8.0;16.0;;29.2;4.0;38.0;40.0;9.9;7.0;5.0;4.0;2.0;;;;;2.0;36.0;22.0;;21.0;;;15.0;;13.0;;
652;102;12300;2003;79.0;56.0;29.0;24.0;2.0;;5.0;16.0;10.0;11.0;15.0;;20.5;35.0;21.0;13.0;;;10.0;11.0;15.0;;28.6;3.0;39.0;40.0;8.4;8.0;6.0;3.0;3.0;;2.0;;2.0;2.0;35.0;20.0;;19.0;;;16.0;;15.0;;
653;102;12300;2004;80.0;52.0;26.0;23.0;2.0;;5.0;14.0;10.0;11.0;12.0;;19.8;32.0;17.0;14.0;;;10.0;11.0;12.0;;27.7;5.0;37.0;43.0;13.4;10.0;8.0;5.0;3.0;;2.0;;2.0;2.0;38.0;19.0;;18.0;;;19.0;;18.0;;
654;102;12300;2005;78.0;50.0;25.0;23.0;2.0;;5.0;13.0;8.0;12.0;13.0;;21.4;33.0;18.0;14.0;;;8.0;12.0;13.0;;29.2;4.0;37.0;41.0;10.7;10.0;7.0;4.0;3.0;;2.0;;2.0;3.0;35.0;18.0;;17.0;;;17.0;;16.0;;
655;102;12300;2006;79.0;52.0;24.0;25.0;2.0;;5.0;12.0;9.0;10.0;15.0;;21.4;34.0;17.0;15.0;2.0;;9.0;10.0;15.0;;29.3;4.0;38.0;42.0;10.0;9.0;7.0;4.0;3.0;;2.0;;2.0;2.0;36.0;18.0;;17.0;;;18.0;;17.0;;
656;102;12300;2007;82.0;57.0;24.0;30.0;2.0;;5.0;14.0;10.0;11.0;16.0;;21.3;37.0;17.0;19.0;;;10.0;11.0;16.0;;28.9;3.0;40.0;41.0;6.9;8.0;5.0;3.0;2.0;;2.0;;;3.0;36.0;19.0;;18.0;;;17.0;;16.0;;
657;102;12300;2008;90.0;60.0;27.0;30.0;3.0;;5.0;14.0;11.0;14.0;15.0;;21.1;40.0;20.0;18.0;2.0;;11.0;14.0;15.0;;28.0;3.0;44.0;46.0;7.0;8.0;6.0;3.0;3.0;;2.0;;;2.0;42.0;21.0;;20.0;;;20.0;;19.0;;
658;102;12300;2009;93.0;64.0;28.0;33.0;3.0;;5.0;15.0;12.0;15.0;17.0;;21.3;44.0;21.0;21.0;2.0;;12.0;15.0;17.0;;28.3;5.0;49.0;44.0;10.2;10.0;8.0;5.0;3.0;;2.0;;2.0;2.0;39.0;20.0;;19.0;;;19.0;;18.0;;
659;102;12300;2010;100.0;67.0;27.0;36.0;4.0;;7.0;17.0;14.0;14.0;14.0;;19.5;42.0;19.0;21.0;2.0;;14.0;14.0;14.0;;27.1;5.0;47.0;52.0;11.1;11.0;8.0;5.0;3.0;;2.0;;2.0;3.0;47.0;25.0;;24.0;;;22.0;;20.0;;
660;102;12300;2011;101.0;67.0;24.0;39.0;3.0;;7.0;17.0;14.0;15.0;14.0;;19.4;42.0;18.0;22.0;2.0;;14.0;15.0;14.0;;27.0;4.0;46.0;54.0;8.7;9.0;6.0;4.0;2.0;;2.0;;2.0;3.0;49.0;25.0;;24.0;;;24.0;;22.0;;
661;102;12300;2012;102.0;68.0;22.0;42.0;3.0;;6.0;18.0;13.0;17.0;14.0;;19.7;43.0;17.0;25.0;2.0;;13.0;17.0;14.0;;27.3;5.0;48.0;53.0;10.5;12.0;9.0;5.0;3.0;;3.0;;2.0;4.0;46.0;24.0;;23.0;;;22.0;;20.0;;
662;102;12300;2013;100.0;68.0;22.0;41.0;4.0;;9.0;17.0;13.0;15.0;14.0;;19.0;42.0;16.0;24.0;3.0;;13.0;15.0;14.0;;27.1;7.0;49.0;51.0;14.0;14.0;10.0;7.0;4.0;;2.0;;2.0;4.0;43.0;25.0;;23.0;;;19.0;;18.0;;
663;102;12400;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
664;102;12400;2002;61.0;44.0;25.0;18.0;2.0;;2.0;11.0;6.0;9.0;16.0;;23.8;31.0;20.0;11.0;;;6.0;9.0;16.0;;30.8;2.0;33.0;27.0;6.5;5.0;4.0;2.0;;;;;;;25.0;13.0;;13.0;;;11.0;;11.0;;
665;102;12400;2003;62.0;44.0;23.0;19.0;2.0;;3.0;10.0;8.0;10.0;13.0;;21.7;30.0;18.0;12.0;;;8.0;10.0;13.0;;28.2;3.0;33.0;29.0;7.9;7.0;5.0;3.0;2.0;;2.0;;2.0;;25.0;13.0;;12.0;;;12.0;;12.0;;
666;102;12400;2004;66.0;44.0;24.0;18.0;2.0;;3.0;11.0;7.0;9.0;15.0;;22.9;31.0;18.0;12.0;;;7.0;9.0;15.0;;30.0;3.0;34.0;32.0;10.1;8.0;7.0;3.0;3.0;;2.0;;2.0;2.0;27.0;13.0;;12.0;;;14.0;;13.0;;
667;102;12400;2005;67.0;46.0;23.0;21.0;2.0;;3.0;10.0;8.0;10.0;15.0;;23.1;33.0;18.0;14.0;;;8.0;10.0;15.0;;29.5;3.0;36.0;31.0;8.7;8.0;5.0;3.0;2.0;;2.0;;;2.0;26.0;13.0;;12.0;;;13.0;;13.0;;
668;102;12400;2006;67.0;45.0;24.0;20.0;2.0;;3.0;8.0;9.0;9.0;16.0;;23.8;34.0;19.0;13.0;;;9.0;9.0;16.0;;29.5;3.0;37.0;30.0;8.0;7.0;5.0;3.0;2.0;;2.0;;2.0;2.0;26.0;12.0;;11.0;;;14.0;;13.0;;
669;102;12400;2007;66.0;46.0;20.0;23.0;3.0;;3.0;9.0;8.0;8.0;17.0;;23.9;34.0;16.0;15.0;2.0;;8.0;8.0;17.0;;29.9;3.0;37.0;29.0;9.1;7.0;5.0;3.0;2.0;;;;;2.0;25.0;11.0;;11.0;;;14.0;;13.0;;
670;102;12400;2008;69.0;49.0;23.0;24.0;3.0;;4.0;9.0;8.0;12.0;16.0;;23.9;36.0;18.0;16.0;2.0;;8.0;12.0;16.0;;30.0;3.0;39.0;30.0;7.8;7.0;5.0;3.0;2.0;;;;;2.0;26.0;12.0;;12.0;;;14.0;;13.0;;
671;102;12400;2009;75.0;53.0;24.0;26.0;3.0;;4.0;10.0;9.0;13.0;17.0;;23.5;39.0;19.0;18.0;2.0;;9.0;13.0;17.0;;29.3;4.0;43.0;32.0;8.3;8.0;5.0;4.0;2.0;;;;;3.0;28.0;13.0;;12.0;;;15.0;;13.0;;
