ID;Bouwjaarklasse;Woningkenmerken;Energielabelklasse;GebruiksOppervlakteklasse;Percentielen;Perioden;AardgasleveringenOpenbareNet_1
3541;Totaal;Hoekwoning;A-label;75 tot 100 m²;75e percentiel;2017;12.6
3542;Totaal;Hoekwoning;A-label;75 tot 100 m²;75e percentiel;2018;12.8
3543;Totaal;Hoekwoning;A-label;75 tot 100 m²;75e percentiel;2019;12.6
3544;Totaal;Hoekwoning;A-label;75 tot 100 m²;95e percentiel;2012;18.4
3545;Totaal;Hoekwoning;A-label;75 tot 100 m²;95e percentiel;2013;19.8
3546;Totaal;Hoekwoning;A-label;75 tot 100 m²;95e percentiel;2014;17.7
3547;Totaal;Hoekwoning;A-label;75 tot 100 m²;95e percentiel;2015;17.5
3548;Totaal;Hoekwoning;A-label;75 tot 100 m²;95e percentiel;2016;17.2
3549;Totaal;Hoekwoning;A-label;75 tot 100 m²;95e percentiel;2017;16.9
3550;Totaal;Hoekwoning;A-label;75 tot 100 m²;95e percentiel;2018;16.9
3551;Totaal;Hoekwoning;A-label;75 tot 100 m²;95e percentiel;2019;16.6
3552;Totaal;Hoekwoning;A-label;100 tot 150 m²;Gemiddelde;2012;9.8
3553;Totaal;Hoekwoning;A-label;100 tot 150 m²;Gemiddelde;2013;10.1
3554;Totaal;Hoekwoning;A-label;100 tot 150 m²;Gemiddelde;2014;9.1
3555;Totaal;Hoekwoning;A-label;100 tot 150 m²;Gemiddelde;2015;9.0
3556;Totaal;Hoekwoning;A-label;100 tot 150 m²;Gemiddelde;2016;8.9
3557;Totaal;Hoekwoning;A-label;100 tot 150 m²;Gemiddelde;2017;8.9
3558;Totaal;Hoekwoning;A-label;100 tot 150 m²;Gemiddelde;2018;8.8
3559;Totaal;Hoekwoning;A-label;100 tot 150 m²;Gemiddelde;2019;8.3
3560;Totaal;Hoekwoning;A-label;100 tot 150 m²;5e percentiel;2012;6.1
3561;Totaal;Hoekwoning;A-label;100 tot 150 m²;5e percentiel;2013;6.3
3562;Totaal;Hoekwoning;A-label;100 tot 150 m²;5e percentiel;2014;5.6
3563;Totaal;Hoekwoning;A-label;100 tot 150 m²;5e percentiel;2015;5.5
3564;Totaal;Hoekwoning;A-label;100 tot 150 m²;5e percentiel;2016;5.5
3565;Totaal;Hoekwoning;A-label;100 tot 150 m²;5e percentiel;2017;5.5
3566;Totaal;Hoekwoning;A-label;100 tot 150 m²;5e percentiel;2018;5.5
3567;Totaal;Hoekwoning;A-label;100 tot 150 m²;5e percentiel;2019;5.1
3568;Totaal;Hoekwoning;A-label;100 tot 150 m²;25e percentiel;2012;7.8
3569;Totaal;Hoekwoning;A-label;100 tot 150 m²;25e percentiel;2013;8.1
3570;Totaal;Hoekwoning;A-label;100 tot 150 m²;25e percentiel;2014;7.3
3571;Totaal;Hoekwoning;A-label;100 tot 150 m²;25e percentiel;2015;7.1
3572;Totaal;Hoekwoning;A-label;100 tot 150 m²;25e percentiel;2016;7.1
3573;Totaal;Hoekwoning;A-label;100 tot 150 m²;25e percentiel;2017;7.1
3574;Totaal;Hoekwoning;A-label;100 tot 150 m²;25e percentiel;2018;7.1
3575;Totaal;Hoekwoning;A-label;100 tot 150 m²;25e percentiel;2019;6.6
3576;Totaal;Hoekwoning;A-label;100 tot 150 m²;50e percentiel;2012;9.5
3577;Totaal;Hoekwoning;A-label;100 tot 150 m²;50e percentiel;2013;9.7
3578;Totaal;Hoekwoning;A-label;100 tot 150 m²;50e percentiel;2014;8.8
3579;Totaal;Hoekwoning;A-label;100 tot 150 m²;50e percentiel;2015;8.7
3580;Totaal;Hoekwoning;A-label;100 tot 150 m²;50e percentiel;2016;8.6
3581;Totaal;Hoekwoning;A-label;100 tot 150 m²;50e percentiel;2017;8.6
3582;Totaal;Hoekwoning;A-label;100 tot 150 m²;50e percentiel;2018;8.5
3583;Totaal;Hoekwoning;A-label;100 tot 150 m²;50e percentiel;2019;8.0
3584;Totaal;Hoekwoning;A-label;100 tot 150 m²;75e percentiel;2012;11.3
3585;Totaal;Hoekwoning;A-label;100 tot 150 m²;75e percentiel;2013;11.6
3586;Totaal;Hoekwoning;A-label;100 tot 150 m²;75e percentiel;2014;10.6
3587;Totaal;Hoekwoning;A-label;100 tot 150 m²;75e percentiel;2015;10.4
3588;Totaal;Hoekwoning;A-label;100 tot 150 m²;75e percentiel;2016;10.4
3589;Totaal;Hoekwoning;A-label;100 tot 150 m²;75e percentiel;2017;10.3
3590;Totaal;Hoekwoning;A-label;100 tot 150 m²;75e percentiel;2018;10.3
3591;Totaal;Hoekwoning;A-label;100 tot 150 m²;75e percentiel;2019;9.7
3592;Totaal;Hoekwoning;A-label;100 tot 150 m²;95e percentiel;2012;14.5
3593;Totaal;Hoekwoning;A-label;100 tot 150 m²;95e percentiel;2013;14.9
3594;Totaal;Hoekwoning;A-label;100 tot 150 m²;95e percentiel;2014;13.6
3595;Totaal;Hoekwoning;A-label;100 tot 150 m²;95e percentiel;2015;13.4
3596;Totaal;Hoekwoning;A-label;100 tot 150 m²;95e percentiel;2016;13.4
3597;Totaal;Hoekwoning;A-label;100 tot 150 m²;95e percentiel;2017;13.1
3598;Totaal;Hoekwoning;A-label;100 tot 150 m²;95e percentiel;2018;13.1
3599;Totaal;Hoekwoning;A-label;100 tot 150 m²;95e percentiel;2019;12.7
3600;Totaal;Hoekwoning;A-label;150 tot 250 m²;Gemiddelde;2012;8.7
3601;Totaal;Hoekwoning;A-label;150 tot 250 m²;Gemiddelde;2013;8.8
3602;Totaal;Hoekwoning;A-label;150 tot 250 m²;Gemiddelde;2014;8.0
3603;Totaal;Hoekwoning;A-label;150 tot 250 m²;Gemiddelde;2015;7.7
3604;Totaal;Hoekwoning;A-label;150 tot 250 m²;Gemiddelde;2016;8.0
3605;Totaal;Hoekwoning;A-label;150 tot 250 m²;Gemiddelde;2017;8.0
3606;Totaal;Hoekwoning;A-label;150 tot 250 m²;Gemiddelde;2018;8.1
3607;Totaal;Hoekwoning;A-label;150 tot 250 m²;Gemiddelde;2019;7.5
3608;Totaal;Hoekwoning;A-label;150 tot 250 m²;5e percentiel;2012;5.5
3609;Totaal;Hoekwoning;A-label;150 tot 250 m²;5e percentiel;2013;5.7
3610;Totaal;Hoekwoning;A-label;150 tot 250 m²;5e percentiel;2014;4.9
3611;Totaal;Hoekwoning;A-label;150 tot 250 m²;5e percentiel;2015;4.9
3612;Totaal;Hoekwoning;A-label;150 tot 250 m²;5e percentiel;2016;5.1
3613;Totaal;Hoekwoning;A-label;150 tot 250 m²;5e percentiel;2017;5.2
3614;Totaal;Hoekwoning;A-label;150 tot 250 m²;5e percentiel;2018;5.3
3615;Totaal;Hoekwoning;A-label;150 tot 250 m²;5e percentiel;2019;4.8
3616;Totaal;Hoekwoning;A-label;150 tot 250 m²;25e percentiel;2012;6.9
3617;Totaal;Hoekwoning;A-label;150 tot 250 m²;25e percentiel;2013;7.0
3618;Totaal;Hoekwoning;A-label;150 tot 250 m²;25e percentiel;2014;6.2
3619;Totaal;Hoekwoning;A-label;150 tot 250 m²;25e percentiel;2015;6.1
3620;Totaal;Hoekwoning;A-label;150 tot 250 m²;25e percentiel;2016;6.4
3621;Totaal;Hoekwoning;A-label;150 tot 250 m²;25e percentiel;2017;6.5
3622;Totaal;Hoekwoning;A-label;150 tot 250 m²;25e percentiel;2018;6.6
3623;Totaal;Hoekwoning;A-label;150 tot 250 m²;25e percentiel;2019;6.1
3624;Totaal;Hoekwoning;A-label;150 tot 250 m²;50e percentiel;2012;8.4
3625;Totaal;Hoekwoning;A-label;150 tot 250 m²;50e percentiel;2013;8.5
3626;Totaal;Hoekwoning;A-label;150 tot 250 m²;50e percentiel;2014;7.7
3627;Totaal;Hoekwoning;A-label;150 tot 250 m²;50e percentiel;2015;7.5
3628;Totaal;Hoekwoning;A-label;150 tot 250 m²;50e percentiel;2016;7.8
3629;Totaal;Hoekwoning;A-label;150 tot 250 m²;50e percentiel;2017;7.8
3630;Totaal;Hoekwoning;A-label;150 tot 250 m²;50e percentiel;2018;7.9
3631;Totaal;Hoekwoning;A-label;150 tot 250 m²;50e percentiel;2019;7.3
3632;Totaal;Hoekwoning;A-label;150 tot 250 m²;75e percentiel;2012;10.1
3633;Totaal;Hoekwoning;A-label;150 tot 250 m²;75e percentiel;2013;10.2
3634;Totaal;Hoekwoning;A-label;150 tot 250 m²;75e percentiel;2014;9.4
3635;Totaal;Hoekwoning;A-label;150 tot 250 m²;75e percentiel;2015;9.0
3636;Totaal;Hoekwoning;A-label;150 tot 250 m²;75e percentiel;2016;9.3
3637;Totaal;Hoekwoning;A-label;150 tot 250 m²;75e percentiel;2017;9.3
3638;Totaal;Hoekwoning;A-label;150 tot 250 m²;75e percentiel;2018;9.3
3639;Totaal;Hoekwoning;A-label;150 tot 250 m²;75e percentiel;2019;8.7
3640;Totaal;Hoekwoning;A-label;150 tot 250 m²;95e percentiel;2012;12.6
3641;Totaal;Hoekwoning;A-label;150 tot 250 m²;95e percentiel;2013;12.6
3642;Totaal;Hoekwoning;A-label;150 tot 250 m²;95e percentiel;2014;11.8
3643;Totaal;Hoekwoning;A-label;150 tot 250 m²;95e percentiel;2015;11.4
3644;Totaal;Hoekwoning;A-label;150 tot 250 m²;95e percentiel;2016;11.7
3645;Totaal;Hoekwoning;A-label;150 tot 250 m²;95e percentiel;2017;11.6
3646;Totaal;Hoekwoning;A-label;150 tot 250 m²;95e percentiel;2018;11.7
3647;Totaal;Hoekwoning;A-label;150 tot 250 m²;95e percentiel;2019;11.0
3648;Totaal;Hoekwoning;A-label;250 tot 500 m²;Gemiddelde;2012;
3649;Totaal;Hoekwoning;A-label;250 tot 500 m²;Gemiddelde;2013;
3650;Totaal;Hoekwoning;A-label;250 tot 500 m²;Gemiddelde;2014;
3651;Totaal;Hoekwoning;A-label;250 tot 500 m²;Gemiddelde;2015;
3652;Totaal;Hoekwoning;A-label;250 tot 500 m²;Gemiddelde;2016;6.2
3653;Totaal;Hoekwoning;A-label;250 tot 500 m²;Gemiddelde;2017;6.2
3654;Totaal;Hoekwoning;A-label;250 tot 500 m²;Gemiddelde;2018;6.3
3655;Totaal;Hoekwoning;A-label;250 tot 500 m²;Gemiddelde;2019;6.0
3656;Totaal;Hoekwoning;A-label;250 tot 500 m²;5e percentiel;2012;
3657;Totaal;Hoekwoning;A-label;250 tot 500 m²;5e percentiel;2013;
3658;Totaal;Hoekwoning;A-label;250 tot 500 m²;5e percentiel;2014;
3659;Totaal;Hoekwoning;A-label;250 tot 500 m²;5e percentiel;2015;
3660;Totaal;Hoekwoning;A-label;250 tot 500 m²;5e percentiel;2016;2.9
3661;Totaal;Hoekwoning;A-label;250 tot 500 m²;5e percentiel;2017;2.8
3662;Totaal;Hoekwoning;A-label;250 tot 500 m²;5e percentiel;2018;2.6
3663;Totaal;Hoekwoning;A-label;250 tot 500 m²;5e percentiel;2019;2.6
3664;Totaal;Hoekwoning;A-label;250 tot 500 m²;25e percentiel;2012;
3665;Totaal;Hoekwoning;A-label;250 tot 500 m²;25e percentiel;2013;
3666;Totaal;Hoekwoning;A-label;250 tot 500 m²;25e percentiel;2014;
3667;Totaal;Hoekwoning;A-label;250 tot 500 m²;25e percentiel;2015;
3668;Totaal;Hoekwoning;A-label;250 tot 500 m²;25e percentiel;2016;4.3
3669;Totaal;Hoekwoning;A-label;250 tot 500 m²;25e percentiel;2017;4.4
3670;Totaal;Hoekwoning;A-label;250 tot 500 m²;25e percentiel;2018;4.3
3671;Totaal;Hoekwoning;A-label;250 tot 500 m²;25e percentiel;2019;4.0
3672;Totaal;Hoekwoning;A-label;250 tot 500 m²;50e percentiel;2012;
3673;Totaal;Hoekwoning;A-label;250 tot 500 m²;50e percentiel;2013;
3674;Totaal;Hoekwoning;A-label;250 tot 500 m²;50e percentiel;2014;
3675;Totaal;Hoekwoning;A-label;250 tot 500 m²;50e percentiel;2015;
3676;Totaal;Hoekwoning;A-label;250 tot 500 m²;50e percentiel;2016;6.0
3677;Totaal;Hoekwoning;A-label;250 tot 500 m²;50e percentiel;2017;6.1
3678;Totaal;Hoekwoning;A-label;250 tot 500 m²;50e percentiel;2018;6.0
3679;Totaal;Hoekwoning;A-label;250 tot 500 m²;50e percentiel;2019;5.7
3680;Totaal;Hoekwoning;A-label;250 tot 500 m²;75e percentiel;2012;
3681;Totaal;Hoekwoning;A-label;250 tot 500 m²;75e percentiel;2013;
3682;Totaal;Hoekwoning;A-label;250 tot 500 m²;75e percentiel;2014;
3683;Totaal;Hoekwoning;A-label;250 tot 500 m²;75e percentiel;2015;
3684;Totaal;Hoekwoning;A-label;250 tot 500 m²;75e percentiel;2016;7.7
3685;Totaal;Hoekwoning;A-label;250 tot 500 m²;75e percentiel;2017;7.6
3686;Totaal;Hoekwoning;A-label;250 tot 500 m²;75e percentiel;2018;8.1
3687;Totaal;Hoekwoning;A-label;250 tot 500 m²;75e percentiel;2019;7.9
3688;Totaal;Hoekwoning;A-label;250 tot 500 m²;95e percentiel;2012;
3689;Totaal;Hoekwoning;A-label;250 tot 500 m²;95e percentiel;2013;
3690;Totaal;Hoekwoning;A-label;250 tot 500 m²;95e percentiel;2014;
3691;Totaal;Hoekwoning;A-label;250 tot 500 m²;95e percentiel;2015;
3692;Totaal;Hoekwoning;A-label;250 tot 500 m²;95e percentiel;2016;10.8
3693;Totaal;Hoekwoning;A-label;250 tot 500 m²;95e percentiel;2017;11.0
3694;Totaal;Hoekwoning;A-label;250 tot 500 m²;95e percentiel;2018;10.9
3695;Totaal;Hoekwoning;A-label;250 tot 500 m²;95e percentiel;2019;10.6
3696;Totaal;Hoekwoning;B-label;Totaal;Gemiddelde;2012;13.1
3697;Totaal;Hoekwoning;B-label;Totaal;Gemiddelde;2013;13.3
3698;Totaal;Hoekwoning;B-label;Totaal;Gemiddelde;2014;12.2
3699;Totaal;Hoekwoning;B-label;Totaal;Gemiddelde;2015;12.1
3700;Totaal;Hoekwoning;B-label;Totaal;Gemiddelde;2016;12.1
3701;Totaal;Hoekwoning;B-label;Totaal;Gemiddelde;2017;12.0
3702;Totaal;Hoekwoning;B-label;Totaal;Gemiddelde;2018;12.0
3703;Totaal;Hoekwoning;B-label;Totaal;Gemiddelde;2019;11.1
3704;Totaal;Hoekwoning;B-label;Totaal;5e percentiel;2012;7.6
3705;Totaal;Hoekwoning;B-label;Totaal;5e percentiel;2013;8.2
3706;Totaal;Hoekwoning;B-label;Totaal;5e percentiel;2014;7.3
3707;Totaal;Hoekwoning;B-label;Totaal;5e percentiel;2015;7.4
3708;Totaal;Hoekwoning;B-label;Totaal;5e percentiel;2016;7.2
3709;Totaal;Hoekwoning;B-label;Totaal;5e percentiel;2017;7.3
3710;Totaal;Hoekwoning;B-label;Totaal;5e percentiel;2018;7.3
3711;Totaal;Hoekwoning;B-label;Totaal;5e percentiel;2019;6.7
3712;Totaal;Hoekwoning;B-label;Totaal;25e percentiel;2012;10.1
3713;Totaal;Hoekwoning;B-label;Totaal;25e percentiel;2013;10.4
3714;Totaal;Hoekwoning;B-label;Totaal;25e percentiel;2014;9.5
3715;Totaal;Hoekwoning;B-label;Totaal;25e percentiel;2015;9.5
3716;Totaal;Hoekwoning;B-label;Totaal;25e percentiel;2016;9.4
3717;Totaal;Hoekwoning;B-label;Totaal;25e percentiel;2017;9.4
3718;Totaal;Hoekwoning;B-label;Totaal;25e percentiel;2018;9.4
3719;Totaal;Hoekwoning;B-label;Totaal;25e percentiel;2019;8.7
3720;Totaal;Hoekwoning;B-label;Totaal;50e percentiel;2012;12.4
3721;Totaal;Hoekwoning;B-label;Totaal;50e percentiel;2013;12.6
3722;Totaal;Hoekwoning;B-label;Totaal;50e percentiel;2014;11.6
3723;Totaal;Hoekwoning;B-label;Totaal;50e percentiel;2015;11.5
3724;Totaal;Hoekwoning;B-label;Totaal;50e percentiel;2016;11.5
3725;Totaal;Hoekwoning;B-label;Totaal;50e percentiel;2017;11.4
3726;Totaal;Hoekwoning;B-label;Totaal;50e percentiel;2018;11.4
3727;Totaal;Hoekwoning;B-label;Totaal;50e percentiel;2019;10.6
3728;Totaal;Hoekwoning;B-label;Totaal;75e percentiel;2012;15.3
3729;Totaal;Hoekwoning;B-label;Totaal;75e percentiel;2013;15.4
3730;Totaal;Hoekwoning;B-label;Totaal;75e percentiel;2014;14.2
3731;Totaal;Hoekwoning;B-label;Totaal;75e percentiel;2015;14.1
3732;Totaal;Hoekwoning;B-label;Totaal;75e percentiel;2016;14.0
3733;Totaal;Hoekwoning;B-label;Totaal;75e percentiel;2017;13.9
3734;Totaal;Hoekwoning;B-label;Totaal;75e percentiel;2018;13.9
3735;Totaal;Hoekwoning;B-label;Totaal;75e percentiel;2019;13.0
3736;Totaal;Hoekwoning;B-label;Totaal;95e percentiel;2012;21.0
3737;Totaal;Hoekwoning;B-label;Totaal;95e percentiel;2013;20.7
3738;Totaal;Hoekwoning;B-label;Totaal;95e percentiel;2014;19.2
3739;Totaal;Hoekwoning;B-label;Totaal;95e percentiel;2015;19.0
3740;Totaal;Hoekwoning;B-label;Totaal;95e percentiel;2016;18.9
3741;Totaal;Hoekwoning;B-label;Totaal;95e percentiel;2017;18.5
3742;Totaal;Hoekwoning;B-label;Totaal;95e percentiel;2018;18.4
3743;Totaal;Hoekwoning;B-label;Totaal;95e percentiel;2019;17.2
3744;Totaal;Hoekwoning;B-label;15 tot 50 m²;Gemiddelde;2012;21.6
3745;Totaal;Hoekwoning;B-label;15 tot 50 m²;Gemiddelde;2013;24.6
3746;Totaal;Hoekwoning;B-label;15 tot 50 m²;Gemiddelde;2014;22.8
3747;Totaal;Hoekwoning;B-label;15 tot 50 m²;Gemiddelde;2015;23.4
3748;Totaal;Hoekwoning;B-label;15 tot 50 m²;Gemiddelde;2016;24.0
3749;Totaal;Hoekwoning;B-label;15 tot 50 m²;Gemiddelde;2017;24.4
3750;Totaal;Hoekwoning;B-label;15 tot 50 m²;Gemiddelde;2018;24.4
3751;Totaal;Hoekwoning;B-label;15 tot 50 m²;Gemiddelde;2019;23.1
3752;Totaal;Hoekwoning;B-label;15 tot 50 m²;5e percentiel;2012;9.5
3753;Totaal;Hoekwoning;B-label;15 tot 50 m²;5e percentiel;2013;11.6
3754;Totaal;Hoekwoning;B-label;15 tot 50 m²;5e percentiel;2014;9.6
3755;Totaal;Hoekwoning;B-label;15 tot 50 m²;5e percentiel;2015;12.3
3756;Totaal;Hoekwoning;B-label;15 tot 50 m²;5e percentiel;2016;11.5
3757;Totaal;Hoekwoning;B-label;15 tot 50 m²;5e percentiel;2017;12.5
3758;Totaal;Hoekwoning;B-label;15 tot 50 m²;5e percentiel;2018;11.4
3759;Totaal;Hoekwoning;B-label;15 tot 50 m²;5e percentiel;2019;10.4
3760;Totaal;Hoekwoning;B-label;15 tot 50 m²;25e percentiel;2012;14.0
3761;Totaal;Hoekwoning;B-label;15 tot 50 m²;25e percentiel;2013;16.5
3762;Totaal;Hoekwoning;B-label;15 tot 50 m²;25e percentiel;2014;15.7
3763;Totaal;Hoekwoning;B-label;15 tot 50 m²;25e percentiel;2015;17.0
3764;Totaal;Hoekwoning;B-label;15 tot 50 m²;25e percentiel;2016;17.2
3765;Totaal;Hoekwoning;B-label;15 tot 50 m²;25e percentiel;2017;18.5
3766;Totaal;Hoekwoning;B-label;15 tot 50 m²;25e percentiel;2018;17.5
3767;Totaal;Hoekwoning;B-label;15 tot 50 m²;25e percentiel;2019;16.0
3768;Totaal;Hoekwoning;B-label;15 tot 50 m²;50e percentiel;2012;19.7
3769;Totaal;Hoekwoning;B-label;15 tot 50 m²;50e percentiel;2013;22.6
3770;Totaal;Hoekwoning;B-label;15 tot 50 m²;50e percentiel;2014;21.4
3771;Totaal;Hoekwoning;B-label;15 tot 50 m²;50e percentiel;2015;21.5
3772;Totaal;Hoekwoning;B-label;15 tot 50 m²;50e percentiel;2016;22.5
3773;Totaal;Hoekwoning;B-label;15 tot 50 m²;50e percentiel;2017;22.8
3774;Totaal;Hoekwoning;B-label;15 tot 50 m²;50e percentiel;2018;23.1
3775;Totaal;Hoekwoning;B-label;15 tot 50 m²;50e percentiel;2019;21.0
3776;Totaal;Hoekwoning;B-label;15 tot 50 m²;75e percentiel;2012;25.6
3777;Totaal;Hoekwoning;B-label;15 tot 50 m²;75e percentiel;2013;29.0
3778;Totaal;Hoekwoning;B-label;15 tot 50 m²;75e percentiel;2014;27.0
3779;Totaal;Hoekwoning;B-label;15 tot 50 m²;75e percentiel;2015;28.3
3780;Totaal;Hoekwoning;B-label;15 tot 50 m²;75e percentiel;2016;27.7
3781;Totaal;Hoekwoning;B-label;15 tot 50 m²;75e percentiel;2017;28.0
3782;Totaal;Hoekwoning;B-label;15 tot 50 m²;75e percentiel;2018;27.6
3783;Totaal;Hoekwoning;B-label;15 tot 50 m²;75e percentiel;2019;28.1
3784;Totaal;Hoekwoning;B-label;15 tot 50 m²;95e percentiel;2012;40.0
3785;Totaal;Hoekwoning;B-label;15 tot 50 m²;95e percentiel;2013;43.3
3786;Totaal;Hoekwoning;B-label;15 tot 50 m²;95e percentiel;2014;40.0
3787;Totaal;Hoekwoning;B-label;15 tot 50 m²;95e percentiel;2015;39.2
3788;Totaal;Hoekwoning;B-label;15 tot 50 m²;95e percentiel;2016;43.9
3789;Totaal;Hoekwoning;B-label;15 tot 50 m²;95e percentiel;2017;42.8
3790;Totaal;Hoekwoning;B-label;15 tot 50 m²;95e percentiel;2018;42.7
3791;Totaal;Hoekwoning;B-label;15 tot 50 m²;95e percentiel;2019;43.4
3792;Totaal;Hoekwoning;B-label;50 tot 75 m²;Gemiddelde;2012;15.2
3793;Totaal;Hoekwoning;B-label;50 tot 75 m²;Gemiddelde;2013;17.5
3794;Totaal;Hoekwoning;B-label;50 tot 75 m²;Gemiddelde;2014;16.1
3795;Totaal;Hoekwoning;B-label;50 tot 75 m²;Gemiddelde;2015;16.3
3796;Totaal;Hoekwoning;B-label;50 tot 75 m²;Gemiddelde;2016;16.3
3797;Totaal;Hoekwoning;B-label;50 tot 75 m²;Gemiddelde;2017;16.2
3798;Totaal;Hoekwoning;B-label;50 tot 75 m²;Gemiddelde;2018;16.1
3799;Totaal;Hoekwoning;B-label;50 tot 75 m²;Gemiddelde;2019;14.9
3800;Totaal;Hoekwoning;B-label;50 tot 75 m²;5e percentiel;2012;7.5
3801;Totaal;Hoekwoning;B-label;50 tot 75 m²;5e percentiel;2013;10.0
3802;Totaal;Hoekwoning;B-label;50 tot 75 m²;5e percentiel;2014;9.1
3803;Totaal;Hoekwoning;B-label;50 tot 75 m²;5e percentiel;2015;9.4
3804;Totaal;Hoekwoning;B-label;50 tot 75 m²;5e percentiel;2016;9.6
3805;Totaal;Hoekwoning;B-label;50 tot 75 m²;5e percentiel;2017;9.6
3806;Totaal;Hoekwoning;B-label;50 tot 75 m²;5e percentiel;2018;9.6
3807;Totaal;Hoekwoning;B-label;50 tot 75 m²;5e percentiel;2019;8.5
3808;Totaal;Hoekwoning;B-label;50 tot 75 m²;25e percentiel;2012;11.1
3809;Totaal;Hoekwoning;B-label;50 tot 75 m²;25e percentiel;2013;13.5
3810;Totaal;Hoekwoning;B-label;50 tot 75 m²;25e percentiel;2014;12.3
3811;Totaal;Hoekwoning;B-label;50 tot 75 m²;25e percentiel;2015;12.5
3812;Totaal;Hoekwoning;B-label;50 tot 75 m²;25e percentiel;2016;12.6
3813;Totaal;Hoekwoning;B-label;50 tot 75 m²;25e percentiel;2017;12.6
3814;Totaal;Hoekwoning;B-label;50 tot 75 m²;25e percentiel;2018;12.6
3815;Totaal;Hoekwoning;B-label;50 tot 75 m²;25e percentiel;2019;11.6
3816;Totaal;Hoekwoning;B-label;50 tot 75 m²;50e percentiel;2012;14.5
3817;Totaal;Hoekwoning;B-label;50 tot 75 m²;50e percentiel;2013;16.6
3818;Totaal;Hoekwoning;B-label;50 tot 75 m²;50e percentiel;2014;15.3
3819;Totaal;Hoekwoning;B-label;50 tot 75 m²;50e percentiel;2015;15.6
3820;Totaal;Hoekwoning;B-label;50 tot 75 m²;50e percentiel;2016;15.6
3821;Totaal;Hoekwoning;B-label;50 tot 75 m²;50e percentiel;2017;15.5
3822;Totaal;Hoekwoning;B-label;50 tot 75 m²;50e percentiel;2018;15.5
3823;Totaal;Hoekwoning;B-label;50 tot 75 m²;50e percentiel;2019;14.3
3824;Totaal;Hoekwoning;B-label;50 tot 75 m²;75e percentiel;2012;18.4
3825;Totaal;Hoekwoning;B-label;50 tot 75 m²;75e percentiel;2013;20.8
3826;Totaal;Hoekwoning;B-label;50 tot 75 m²;75e percentiel;2014;19.2
3827;Totaal;Hoekwoning;B-label;50 tot 75 m²;75e percentiel;2015;19.4
3828;Totaal;Hoekwoning;B-label;50 tot 75 m²;75e percentiel;2016;19.3
3829;Totaal;Hoekwoning;B-label;50 tot 75 m²;75e percentiel;2017;19.0
3830;Totaal;Hoekwoning;B-label;50 tot 75 m²;75e percentiel;2018;18.6
3831;Totaal;Hoekwoning;B-label;50 tot 75 m²;75e percentiel;2019;17.7
3832;Totaal;Hoekwoning;B-label;50 tot 75 m²;95e percentiel;2012;25.3
3833;Totaal;Hoekwoning;B-label;50 tot 75 m²;95e percentiel;2013;27.8
3834;Totaal;Hoekwoning;B-label;50 tot 75 m²;95e percentiel;2014;26.1
3835;Totaal;Hoekwoning;B-label;50 tot 75 m²;95e percentiel;2015;26.0
3836;Totaal;Hoekwoning;B-label;50 tot 75 m²;95e percentiel;2016;25.8
3837;Totaal;Hoekwoning;B-label;50 tot 75 m²;95e percentiel;2017;25.6
3838;Totaal;Hoekwoning;B-label;50 tot 75 m²;95e percentiel;2018;25.4
3839;Totaal;Hoekwoning;B-label;50 tot 75 m²;95e percentiel;2019;23.8
3840;Totaal;Hoekwoning;B-label;75 tot 100 m²;Gemiddelde;2012;13.3
3841;Totaal;Hoekwoning;B-label;75 tot 100 m²;Gemiddelde;2013;14.0
3842;Totaal;Hoekwoning;B-label;75 tot 100 m²;Gemiddelde;2014;12.9
3843;Totaal;Hoekwoning;B-label;75 tot 100 m²;Gemiddelde;2015;12.7
3844;Totaal;Hoekwoning;B-label;75 tot 100 m²;Gemiddelde;2016;12.9
3845;Totaal;Hoekwoning;B-label;75 tot 100 m²;Gemiddelde;2017;12.9
3846;Totaal;Hoekwoning;B-label;75 tot 100 m²;Gemiddelde;2018;13.0
3847;Totaal;Hoekwoning;B-label;75 tot 100 m²;Gemiddelde;2019;12.1
3848;Totaal;Hoekwoning;B-label;75 tot 100 m²;5e percentiel;2012;8.1
3849;Totaal;Hoekwoning;B-label;75 tot 100 m²;5e percentiel;2013;9.0
3850;Totaal;Hoekwoning;B-label;75 tot 100 m²;5e percentiel;2014;8.1
3851;Totaal;Hoekwoning;B-label;75 tot 100 m²;5e percentiel;2015;8.1
3852;Totaal;Hoekwoning;B-label;75 tot 100 m²;5e percentiel;2016;8.1
3853;Totaal;Hoekwoning;B-label;75 tot 100 m²;5e percentiel;2017;8.2
3854;Totaal;Hoekwoning;B-label;75 tot 100 m²;5e percentiel;2018;8.3
3855;Totaal;Hoekwoning;B-label;75 tot 100 m²;5e percentiel;2019;7.5
3856;Totaal;Hoekwoning;B-label;75 tot 100 m²;25e percentiel;2012;10.5
3857;Totaal;Hoekwoning;B-label;75 tot 100 m²;25e percentiel;2013;11.2
3858;Totaal;Hoekwoning;B-label;75 tot 100 m²;25e percentiel;2014;10.3
3859;Totaal;Hoekwoning;B-label;75 tot 100 m²;25e percentiel;2015;10.2
3860;Totaal;Hoekwoning;B-label;75 tot 100 m²;25e percentiel;2016;10.3
3861;Totaal;Hoekwoning;B-label;75 tot 100 m²;25e percentiel;2017;10.3
3862;Totaal;Hoekwoning;B-label;75 tot 100 m²;25e percentiel;2018;10.4
