ID;Gender;Origin;TransferredTo;Periods;PupilsAndStudents_1
5163;Males and females;17;18;2006/'07;20.0
5164;Males and females;17;18;2007/'08;19.0
5165;Males and females;17;18;2008/'09;14.0
5166;Males and females;17;19;1995/'96;
5167;Males and females;17;19;1996/'97;
5168;Males and females;17;19;1997/'98;
5169;Males and females;17;19;1998/'99;
5170;Males and females;17;19;1999/'00;
5171;Males and females;17;19;2000/'01;
5172;Males and females;17;19;2001/'02;
5173;Males and females;17;19;2002/'03;
5174;Males and females;17;19;2003/'04;
5175;Males and females;17;19;2004/'05;
5176;Males and females;17;19;2005/'06;
5177;Males and females;17;19;2006/'07;
5178;Males and females;17;19;2007/'08;
5179;Males and females;17;19;2008/'09;
5180;Males and females;17;20;1995/'96;
5181;Males and females;17;20;1996/'97;
5182;Males and females;17;20;1997/'98;
5183;Males and females;17;20;1998/'99;
5184;Males and females;17;20;1999/'00;
5185;Males and females;17;20;2000/'01;
5186;Males and females;17;20;2001/'02;
5187;Males and females;17;20;2002/'03;
5188;Males and females;17;20;2003/'04;
5189;Males and females;17;20;2004/'05;
5190;Males and females;17;20;2005/'06;
5191;Males and females;17;20;2006/'07;
5192;Males and females;17;20;2007/'08;
5193;Males and females;17;20;2008/'09;
5194;Males and females;17;21;1995/'96;
5195;Males and females;17;21;1996/'97;
5196;Males and females;17;21;1997/'98;
5197;Males and females;17;21;1998/'99;
5198;Males and females;17;21;1999/'00;
5199;Males and females;17;21;2000/'01;
5200;Males and females;17;21;2001/'02;
5201;Males and females;17;21;2002/'03;
5202;Males and females;17;21;2003/'04;
5203;Males and females;17;21;2004/'05;
5204;Males and females;17;21;2005/'06;
5205;Males and females;17;21;2006/'07;
5206;Males and females;17;21;2007/'08;
5207;Males and females;17;21;2008/'09;
5208;Males and females;17;22;1995/'96;
5209;Males and females;17;22;1996/'97;
5210;Males and females;17;22;1997/'98;
5211;Males and females;17;22;1998/'99;
5212;Males and females;17;22;1999/'00;
5213;Males and females;17;22;2000/'01;
5214;Males and females;17;22;2001/'02;
5215;Males and females;17;22;2002/'03;
5216;Males and females;17;22;2003/'04;
5217;Males and females;17;22;2004/'05;
5218;Males and females;17;22;2005/'06;
5219;Males and females;17;22;2006/'07;
5220;Males and females;17;22;2007/'08;
5221;Males and females;17;22;2008/'09;
5222;Males and females;17;2;1995/'96;3910.0
5223;Males and females;17;2;1996/'97;3625.0
5224;Males and females;17;2;1997/'98;3561.0
5225;Males and females;17;2;1998/'99;3538.0
5226;Males and females;17;2;1999/'00;3389.0
5227;Males and females;17;2;2000/'01;3062.0
5228;Males and females;17;2;2001/'02;3339.0
5229;Males and females;17;2;2002/'03;3190.0
5230;Males and females;17;2;2003/'04;3260.0
5231;Males and females;17;2;2004/'05;2302.0
5232;Males and females;17;2;2005/'06;2075.0
5233;Males and females;17;2;2006/'07;2067.0
5234;Males and females;17;2;2007/'08;3071.0
5235;Males and females;17;2;2008/'09;2005.0
5236;Males and females;18;1;1995/'96;28240.0
5237;Males and females;18;1;1996/'97;27663.0
5238;Males and females;18;1;1997/'98;27701.0
5239;Males and females;18;1;1998/'99;27089.0
5240;Males and females;18;1;1999/'00;26467.0
5241;Males and females;18;1;2000/'01;26569.0
5242;Males and females;18;1;2001/'02;24144.0
5243;Males and females;18;1;2002/'03;25995.0
5244;Males and females;18;1;2003/'04;27402.0
5245;Males and females;18;1;2004/'05;28717.0
5246;Males and females;18;1;2005/'06;29368.0
5247;Males and females;18;1;2006/'07;30332.0
5248;Males and females;18;1;2007/'08;32400.0
5249;Males and females;18;1;2008/'09;34088.0
5250;Males and females;18;3;1995/'96;25543.0
5251;Males and females;18;3;1996/'97;25041.0
5252;Males and females;18;3;1997/'98;24187.0
5253;Males and females;18;3;1998/'99;23456.0
5254;Males and females;18;3;1999/'00;22352.0
5255;Males and females;18;3;2000/'01;22392.0
5256;Males and females;18;3;2001/'02;20530.0
5257;Males and females;18;3;2002/'03;22375.0
5258;Males and females;18;3;2003/'04;23691.0
5259;Males and females;18;3;2004/'05;24814.0
5260;Males and females;18;3;2005/'06;25000.0
5261;Males and females;18;3;2006/'07;25763.0
5262;Males and females;18;3;2007/'08;27081.0
5263;Males and females;18;3;2008/'09;28688.0
5264;Males and females;18;4;1995/'96;
5265;Males and females;18;4;1996/'97;
5266;Males and females;18;4;1997/'98;
5267;Males and females;18;4;1998/'99;
5268;Males and females;18;4;1999/'00;
5269;Males and females;18;4;2000/'01;
5270;Males and females;18;4;2001/'02;
5271;Males and females;18;4;2002/'03;
5272;Males and females;18;4;2003/'04;
5273;Males and females;18;4;2004/'05;
5274;Males and females;18;4;2005/'06;
5275;Males and females;18;4;2006/'07;
5276;Males and females;18;4;2007/'08;
5277;Males and females;18;4;2008/'09;
5278;Males and females;18;5;1995/'96;
5279;Males and females;18;5;1996/'97;
5280;Males and females;18;5;1997/'98;
5281;Males and females;18;5;1998/'99;
5282;Males and females;18;5;1999/'00;
5283;Males and females;18;5;2000/'01;
5284;Males and females;18;5;2001/'02;
5285;Males and females;18;5;2002/'03;
5286;Males and females;18;5;2003/'04;
5287;Males and females;18;5;2004/'05;
5288;Males and females;18;5;2005/'06;
5289;Males and females;18;5;2006/'07;
5290;Males and females;18;5;2007/'08;
5291;Males and females;18;5;2008/'09;
5292;Males and females;18;6;1995/'96;
5293;Males and females;18;6;1996/'97;
5294;Males and females;18;6;1997/'98;
5295;Males and females;18;6;1998/'99;
5296;Males and females;18;6;1999/'00;
5297;Males and females;18;6;2000/'01;
5298;Males and females;18;6;2001/'02;
5299;Males and females;18;6;2002/'03;
5300;Males and females;18;6;2003/'04;
5301;Males and females;18;6;2004/'05;
5302;Males and females;18;6;2005/'06;
5303;Males and females;18;6;2006/'07;
5304;Males and females;18;6;2007/'08;
5305;Males and females;18;6;2008/'09;
5306;Males and females;18;7;1995/'96;
5307;Males and females;18;7;1996/'97;
5308;Males and females;18;7;1997/'98;
5309;Males and females;18;7;1998/'99;
5310;Males and females;18;7;1999/'00;
5311;Males and females;18;7;2000/'01;
5312;Males and females;18;7;2001/'02;
5313;Males and females;18;7;2002/'03;
5314;Males and females;18;7;2003/'04;
5315;Males and females;18;7;2004/'05;
5316;Males and females;18;7;2005/'06;
5317;Males and females;18;7;2006/'07;
5318;Males and females;18;7;2007/'08;
5319;Males and females;18;7;2008/'09;
5320;Males and females;18;8;1995/'96;
5321;Males and females;18;8;1996/'97;
5322;Males and females;18;8;1997/'98;
5323;Males and females;18;8;1998/'99;
5324;Males and females;18;8;1999/'00;
5325;Males and females;18;8;2000/'01;
5326;Males and females;18;8;2001/'02;
5327;Males and females;18;8;2002/'03;
5328;Males and females;18;8;2003/'04;
5329;Males and females;18;8;2004/'05;
5330;Males and females;18;8;2005/'06;
5331;Males and females;18;8;2006/'07;
5332;Males and females;18;8;2007/'08;
5333;Males and females;18;8;2008/'09;
5334;Males and females;18;9;1995/'96;
5335;Males and females;18;9;1996/'97;
5336;Males and females;18;9;1997/'98;
5337;Males and females;18;9;1998/'99;
5338;Males and females;18;9;1999/'00;
5339;Males and females;18;9;2000/'01;
5340;Males and females;18;9;2001/'02;
5341;Males and females;18;9;2002/'03;
5342;Males and females;18;9;2003/'04;
5343;Males and females;18;9;2004/'05;
5344;Males and females;18;9;2005/'06;
5345;Males and females;18;9;2006/'07;
5346;Males and females;18;9;2007/'08;
5347;Males and females;18;9;2008/'09;
5348;Males and females;18;10;1995/'96;
5349;Males and females;18;10;1996/'97;
5350;Males and females;18;10;1997/'98;
5351;Males and females;18;10;1998/'99;
5352;Males and females;18;10;1999/'00;
5353;Males and females;18;10;2000/'01;
5354;Males and females;18;10;2001/'02;
5355;Males and females;18;10;2002/'03;
5356;Males and females;18;10;2003/'04;
5357;Males and females;18;10;2004/'05;
5358;Males and females;18;10;2005/'06;
5359;Males and females;18;10;2006/'07;
5360;Males and females;18;10;2007/'08;
5361;Males and females;18;10;2008/'09;
5362;Males and females;18;11;1995/'96;
5363;Males and females;18;11;1996/'97;
5364;Males and females;18;11;1997/'98;
5365;Males and females;18;11;1998/'99;
5366;Males and females;18;11;1999/'00;
5367;Males and females;18;11;2000/'01;
5368;Males and females;18;11;2001/'02;
5369;Males and females;18;11;2002/'03;
5370;Males and females;18;11;2003/'04;
5371;Males and females;18;11;2004/'05;
5372;Males and females;18;11;2005/'06;
5373;Males and females;18;11;2006/'07;
5374;Males and females;18;11;2007/'08;
5375;Males and females;18;11;2008/'09;
5376;Males and females;18;12;1995/'96;
5377;Males and females;18;12;1996/'97;
5378;Males and females;18;12;1997/'98;
5379;Males and females;18;12;1998/'99;
5380;Males and females;18;12;1999/'00;
5381;Males and females;18;12;2000/'01;
5382;Males and females;18;12;2001/'02;
5383;Males and females;18;12;2002/'03;
5384;Males and females;18;12;2003/'04;
5385;Males and females;18;12;2004/'05;
5386;Males and females;18;12;2005/'06;
5387;Males and females;18;12;2006/'07;
5388;Males and females;18;12;2007/'08;
5389;Males and females;18;12;2008/'09;
5390;Males and females;18;13;1995/'96;
5391;Males and females;18;13;1996/'97;
5392;Males and females;18;13;1997/'98;
5393;Males and females;18;13;1998/'99;
5394;Males and females;18;13;1999/'00;
5395;Males and females;18;13;2000/'01;
5396;Males and females;18;13;2001/'02;
5397;Males and females;18;13;2002/'03;
5398;Males and females;18;13;2003/'04;
5399;Males and females;18;13;2004/'05;
5400;Males and females;18;13;2005/'06;
5401;Males and females;18;13;2006/'07;
5402;Males and females;18;13;2007/'08;
5403;Males and females;18;13;2008/'09;
5404;Males and females;18;14;1995/'96;
5405;Males and females;18;14;1996/'97;
5406;Males and females;18;14;1997/'98;
5407;Males and females;18;14;1998/'99;
5408;Males and females;18;14;1999/'00;
5409;Males and females;18;14;2000/'01;
5410;Males and females;18;14;2001/'02;
5411;Males and females;18;14;2002/'03;
5412;Males and females;18;14;2003/'04;
5413;Males and females;18;14;2004/'05;
5414;Males and females;18;14;2005/'06;
5415;Males and females;18;14;2006/'07;1.0
5416;Males and females;18;14;2007/'08;
5417;Males and females;18;14;2008/'09;
5418;Males and females;18;15;1995/'96;
5419;Males and females;18;15;1996/'97;
5420;Males and females;18;15;1997/'98;
5421;Males and females;18;15;1998/'99;
5422;Males and females;18;15;1999/'00;
5423;Males and females;18;15;2000/'01;
5424;Males and females;18;15;2001/'02;
5425;Males and females;18;15;2002/'03;
5426;Males and females;18;15;2003/'04;
5427;Males and females;18;15;2004/'05;
5428;Males and females;18;15;2005/'06;
5429;Males and females;18;15;2006/'07;
5430;Males and females;18;15;2007/'08;
5431;Males and females;18;15;2008/'09;
5432;Males and females;18;16;1995/'96;242.0
5433;Males and females;18;16;1996/'97;231.0
5434;Males and females;18;16;1997/'98;116.0
5435;Males and females;18;16;1998/'99;63.0
5436;Males and females;18;16;1999/'00;61.0
5437;Males and females;18;16;2000/'01;50.0
5438;Males and females;18;16;2001/'02;40.0
5439;Males and females;18;16;2002/'03;47.0
5440;Males and females;18;16;2003/'04;60.0
5441;Males and females;18;16;2004/'05;43.0
5442;Males and females;18;16;2005/'06;49.0
5443;Males and females;18;16;2006/'07;37.0
5444;Males and females;18;16;2007/'08;32.0
5445;Males and females;18;16;2008/'09;34.0
5446;Males and females;18;17;1995/'96;9.0
5447;Males and females;18;17;1996/'97;6.0
5448;Males and females;18;17;1997/'98;6.0
5449;Males and females;18;17;1998/'99;4.0
5450;Males and females;18;17;1999/'00;6.0
5451;Males and females;18;17;2000/'01;3.0
5452;Males and females;18;17;2001/'02;6.0
5453;Males and females;18;17;2002/'03;3.0
5454;Males and females;18;17;2003/'04;3.0
5455;Males and females;18;17;2004/'05;
5456;Males and females;18;17;2005/'06;5.0
5457;Males and females;18;17;2006/'07;2.0
5458;Males and females;18;17;2007/'08;5.0
5459;Males and females;18;17;2008/'09;2.0
5460;Males and females;18;18;1995/'96;18.0
5461;Males and females;18;18;1996/'97;29.0
5462;Males and females;18;18;1997/'98;49.0
5463;Males and females;18;18;1998/'99;29.0
5464;Males and females;18;18;1999/'00;75.0
5465;Males and females;18;18;2000/'01;22.0
5466;Males and females;18;18;2001/'02;19.0
5467;Males and females;18;18;2002/'03;10.0
5468;Males and females;18;18;2003/'04;5.0
5469;Males and females;18;18;2004/'05;7.0
5470;Males and females;18;18;2005/'06;6.0
5471;Males and females;18;18;2006/'07;7.0
5472;Males and females;18;18;2007/'08;11.0
5473;Males and females;18;18;2008/'09;8.0
5474;Males and females;18;19;1995/'96;8506.0
5475;Males and females;18;19;1996/'97;7881.0
5476;Males and females;18;19;1997/'98;6819.0
5477;Males and females;18;19;1998/'99;6554.0
5478;Males and females;18;19;1999/'00;5706.0
5479;Males and females;18;19;2000/'01;5119.0
5480;Males and females;18;19;2001/'02;4056.0
5481;Males and females;18;19;2002/'03;4263.0
5482;Males and females;18;19;2003/'04;4219.0
5483;Males and females;18;19;2004/'05;4159.0
5484;Males and females;18;19;2005/'06;3950.0
5485;Males and females;18;19;2006/'07;4041.0
5486;Males and females;18;19;2007/'08;4097.0
5487;Males and females;18;19;2008/'09;4481.0
5488;Males and females;18;20;1995/'96;28.0
5489;Males and females;18;20;1996/'97;21.0
5490;Males and females;18;20;1997/'98;12.0
5491;Males and females;18;20;1998/'99;14.0
5492;Males and females;18;20;1999/'00;5.0
5493;Males and females;18;20;2000/'01;11.0
5494;Males and females;18;20;2001/'02;11.0
5495;Males and females;18;20;2002/'03;6.0
5496;Males and females;18;20;2003/'04;12.0
5497;Males and females;18;20;2004/'05;11.0
5498;Males and females;18;20;2005/'06;3.0
5499;Males and females;18;20;2006/'07;6.0
5500;Males and females;18;20;2007/'08;6.0
5501;Males and females;18;20;2008/'09;5.0
5502;Males and females;18;21;1995/'96;16725.0
5503;Males and females;18;21;1996/'97;16850.0
5504;Males and females;18;21;1997/'98;17180.0
5505;Males and females;18;21;1998/'99;16792.0
5506;Males and females;18;21;1999/'00;16497.0
5507;Males and females;18;21;2000/'01;17183.0
5508;Males and females;18;21;2001/'02;16396.0
5509;Males and females;18;21;2002/'03;18044.0
5510;Males and females;18;21;2003/'04;19390.0
5511;Males and females;18;21;2004/'05;20591.0
5512;Males and females;18;21;2005/'06;20984.0
5513;Males and females;18;21;2006/'07;21665.0
5514;Males and females;18;21;2007/'08;22924.0
5515;Males and females;18;21;2008/'09;24149.0
5516;Males and females;18;22;1995/'96;15.0
5517;Males and females;18;22;1996/'97;23.0
5518;Males and females;18;22;1997/'98;5.0
5519;Males and females;18;22;1998/'99;
5520;Males and females;18;22;1999/'00;2.0
5521;Males and females;18;22;2000/'01;4.0
5522;Males and females;18;22;2001/'02;2.0
5523;Males and females;18;22;2002/'03;2.0
5524;Males and females;18;22;2003/'04;2.0
5525;Males and females;18;22;2004/'05;3.0
5526;Males and females;18;22;2005/'06;3.0
5527;Males and females;18;22;2006/'07;4.0
5528;Males and females;18;22;2007/'08;6.0
5529;Males and females;18;22;2008/'09;9.0
5530;Males and females;18;2;1995/'96;2697.0
5531;Males and females;18;2;1996/'97;2622.0
5532;Males and females;18;2;1997/'98;3514.0
5533;Males and females;18;2;1998/'99;3633.0
5534;Males and females;18;2;1999/'00;4115.0
5535;Males and females;18;2;2000/'01;4177.0
5536;Males and females;18;2;2001/'02;3614.0
5537;Males and females;18;2;2002/'03;3620.0
5538;Males and females;18;2;2003/'04;3711.0
5539;Males and females;18;2;2004/'05;3903.0
5540;Males and females;18;2;2005/'06;4368.0
5541;Males and females;18;2;2006/'07;4569.0
5542;Males and females;18;2;2007/'08;5319.0
5543;Males and females;18;2;2008/'09;5400.0
5544;Males and females;19;1;1995/'96;7338.0
5545;Males and females;19;1;1996/'97;6181.0
5546;Males and females;19;1;1997/'98;5110.0
5547;Males and females;19;1;1998/'99;4002.0
5548;Males and females;19;1;1999/'00;3278.0
5549;Males and females;19;1;2000/'01;3058.0
5550;Males and females;19;1;2001/'02;2543.0
5551;Males and females;19;1;2002/'03;1826.0
5552;Males and females;19;1;2003/'04;1117.0
5553;Males and females;19;1;2004/'05;1351.0
5554;Males and females;19;1;2005/'06;1262.0
5555;Males and females;19;1;2006/'07;1284.0
5556;Males and females;19;1;2007/'08;1521.0
5557;Males and females;19;1;2008/'09;1705.0
5558;Males and females;19;3;1995/'96;2730.0
5559;Males and females;19;3;1996/'97;2389.0
5560;Males and females;19;3;1997/'98;732.0
5561;Males and females;19;3;1998/'99;1050.0
5562;Males and females;19;3;1999/'00;997.0
5563;Males and females;19;3;2000/'01;1175.0
5564;Males and females;19;3;2001/'02;595.0
5565;Males and females;19;3;2002/'03;223.0
5566;Males and females;19;3;2003/'04;493.0
5567;Males and females;19;3;2004/'05;657.0
5568;Males and females;19;3;2005/'06;464.0
5569;Males and females;19;3;2006/'07;446.0
5570;Males and females;19;3;2007/'08;665.0
5571;Males and females;19;3;2008/'09;739.0
5572;Males and females;19;4;1995/'96;
5573;Males and females;19;4;1996/'97;
5574;Males and females;19;4;1997/'98;
5575;Males and females;19;4;1998/'99;
5576;Males and females;19;4;1999/'00;
5577;Males and females;19;4;2000/'01;
5578;Males and females;19;4;2001/'02;
5579;Males and females;19;4;2002/'03;
5580;Males and females;19;4;2003/'04;
5581;Males and females;19;4;2004/'05;
5582;Males and females;19;4;2005/'06;
5583;Males and females;19;4;2006/'07;
5584;Males and females;19;4;2007/'08;
5585;Males and females;19;4;2008/'09;
