ID;RegioS;Perioden;BbpMarktprijzen_1;BbpPerInwoner_2;ToegevoegdeWaardeBrutoBasisprijzen_3;BeloningVanWerknemers_4;ArbeidsvolumeWerkzamePersonen_5;ArbeidsvolumeWerknemers_6
722;Agglomeratie Leiden en Bollenstreek (CR);2003;9842;25342.0;8775;5224;144.5;127.3
723;Agglomeratie Leiden en Bollenstreek (CR);2004;10040;25805.0;8930;5379;143.5;126.4
724;Agglomeratie Leiden en Bollenstreek (CR);2005;10272;26382.0;9127;5530;143.2;126.1
725;Agglomeratie Leiden en Bollenstreek (CR);2006;11019;28285.0;9771;5773;145.7;128.3
726;Agglomeratie Leiden en Bollenstreek (CR);2007;11648;29859.0;10342;6060;147.7;129.5
727;Agglomeratie Leiden en Bollenstreek (CR);2008;12136;31018.0;10784;6338;150.3;131.8
728;Agglomeratie Leiden en Bollenstreek (CR);2009;11768;29146.0;10487;6446;148.4;129.6
729;Agglomeratie Leiden en Bollenstreek (CR);2010;11640;28671.0;10397;6507;148.126337;129.394106
730;Agglomeratie Leiden en Bollenstreek (CR);2011;11763;28818.0;10537;6617;148.741738;129.260416
731;Agglomeratie 's-Gravenhage (CR);1995;15636;22236.0;14121;8853;;264.6
732;Agglomeratie 's-Gravenhage (CR);1996;16306;23138.0;14640;9128;;268.3
733;Agglomeratie 's-Gravenhage (CR);1997;17567;24832.0;15735;9758;;276.5
734;Agglomeratie 's-Gravenhage (CR);1998;18803;26478.0;16809;10508;;285.5
735;Agglomeratie 's-Gravenhage (CR);1999;19925;27935.0;17765;11251;;293.9
736;Agglomeratie 's-Gravenhage (CR);2000;21570;30006.0;19271;12156;;301.9
737;Agglomeratie 's-Gravenhage (CR);2001;23015;31744.0;20436;13044;346.7;317.7
738;Agglomeratie 's-Gravenhage (CR);2002;24304;32152.0;21648;13767;347.7;317.6
739;Agglomeratie 's-Gravenhage (CR);2003;25473;33346.0;22712;13824;341.9;311.6
740;Agglomeratie 's-Gravenhage (CR);2004;26211;33985.0;23313;14054;335.3;304.8
741;Agglomeratie 's-Gravenhage (CR);2005;27443;35303.0;24384;14202;332.7;301.3
742;Agglomeratie 's-Gravenhage (CR);2006;28100;36016.0;24916;14433;333.5;301.2
743;Agglomeratie 's-Gravenhage (CR);2007;29794;38085.0;26453;15380;344.6;311.1
744;Agglomeratie 's-Gravenhage (CR);2008;30014;38031.0;26670;15980;347.8;313.2
745;Agglomeratie 's-Gravenhage (CR);2009;29355;36768.0;26160;16221;343.5;308.4
746;Agglomeratie 's-Gravenhage (CR);2010;30171;37396.0;26949;16404;344.761651;309.154013
747;Agglomeratie 's-Gravenhage (CR);2011;29835;36597.0;26726;16319;339.764127;302.790012
748;Delft en Westland (CR);1995;4914;22206.0;4438;2397;;76.6
749;Delft en Westland (CR);1996;5168;23182.0;4640;2486;;77.6
750;Delft en Westland (CR);1997;5572;24801.0;4991;2611;;80.1
751;Delft en Westland (CR);1998;5980;26337.0;5346;2808;;82.5
752;Delft en Westland (CR);1999;6365;27699.0;5675;3051;;86.2
753;Delft en Westland (CR);2000;6852;29541.0;6122;3310;;89.0
754;Delft en Westland (CR);2001;7119;30416.0;6321;3568;104.3;90.6
755;Delft en Westland (CR);2002;7063;33486.0;6291;3534;98.5;86.5
756;Delft en Westland (CR);2003;7087;33648.0;6319;3623;96.1;84.2
757;Delft en Westland (CR);2004;7067;33646.0;6286;3653;95.3;83.4
758;Delft en Westland (CR);2005;7373;35042.0;6551;3720;95.8;84.0
759;Delft en Westland (CR);2006;7770;36771.0;6890;3790;96.4;84.4
760;Delft en Westland (CR);2007;8471;39892.0;7521;3934;97.1;85.2
761;Delft en Westland (CR);2008;8660;40612.0;7695;4185;99.0;87.6
762;Delft en Westland (CR);2009;8052;37635.0;7176;4302;97.5;86.5
763;Delft en Westland (CR);2010;8109;37718.0;7243;4262;96.0456381;84.9174026
764;Delft en Westland (CR);2011;8212;37799.0;7356;4418;97.9513831;86.6631588
765;Oost-Zuid-Holland (CR);1995;5206;16440.0;4702;2624;;86.8
766;Oost-Zuid-Holland (CR);1996;5463;17194.0;4905;2722;;90.0
767;Oost-Zuid-Holland (CR);1997;5902;18504.0;5286;2948;;94.1
768;Oost-Zuid-Holland (CR);1998;6336;19785.0;5664;3142;;96.7
769;Oost-Zuid-Holland (CR);1999;6792;21148.0;6056;3356;;99.8
770;Oost-Zuid-Holland (CR);2000;7310;22723.0;6531;3586;;101.5
771;Oost-Zuid-Holland (CR);2001;7769;24097.0;6898;3839;119.8;102.6
772;Oost-Zuid-Holland (CR);2002;8113;25128.0;7226;4065;121.5;104.4
773;Oost-Zuid-Holland (CR);2003;7920;24552.0;7062;4212;120.9;103.8
774;Oost-Zuid-Holland (CR);2004;7969;24725.0;7088;4256;118.6;101.5
775;Oost-Zuid-Holland (CR);2005;8192;25420.0;7279;4272;117.3;99.9
776;Oost-Zuid-Holland (CR);2006;8700;27024.0;7714;4421;119.7;102.0
777;Oost-Zuid-Holland (CR);2007;9267;28806.0;8228;4627;120.6;102.7
778;Oost-Zuid-Holland (CR);2008;9436;29303.0;8385;4792;122.2;104.2
779;Oost-Zuid-Holland (CR);2009;9161;29369.0;8164;4860;120.7;103.0
780;Oost-Zuid-Holland (CR);2010;8631;29386.0;7709;4513;109.448415;92.9961497
781;Oost-Zuid-Holland (CR);2011;8620;29311.0;7722;4544;108.999762;92.3096756
782;Groot-Rijnmond (CR);1995;27150;20735.0;24520;13509;;416.5
783;Groot-Rijnmond (CR);1996;28089;21432.0;25219;14009;;424.1
784;Groot-Rijnmond (CR);1997;29703;22593.0;26605;14902;;441.6
785;Groot-Rijnmond (CR);1998;31844;24089.0;28467;15819;;451.5
786;Groot-Rijnmond (CR);1999;33160;24917.0;29566;16820;;462.7
787;Groot-Rijnmond (CR);2000;35995;26858.0;32159;17989;;471.9
788;Groot-Rijnmond (CR);2001;38708;28654.0;34370;19213;536.6;484.7
789;Groot-Rijnmond (CR);2002;40225;29580.0;35829;20373;540.7;489.6
790;Groot-Rijnmond (CR);2003;41542;30527.0;37040;20844;529.6;478.8
791;Groot-Rijnmond (CR);2004;43532;31963.0;38719;21363;524.2;472.7
792;Groot-Rijnmond (CR);2005;47117;34676.0;41865;21954;526.9;474.4
793;Groot-Rijnmond (CR);2006;48578;35886.0;43074;22993;541.6;487.9
794;Groot-Rijnmond (CR);2007;51928;38165.0;46104;24504;555.2;499.9
795;Groot-Rijnmond (CR);2008;53488;39220.0;47528;26183;573.6;519.0
796;Groot-Rijnmond (CR);2009;50023;36462.0;44579;26236;562.7;507.3
797;Groot-Rijnmond (CR);2010;51950;37102.0;46402;26216;558.944369;501.420051
798;Groot-Rijnmond (CR);2011;53457;37948.0;47886;26619;558.130374;499.824658
799;Zuidoost-Zuid-Holland (CR);1995;6948;17299.0;6275;3720;;119.7
800;Zuidoost-Zuid-Holland (CR);1996;7409;18341.0;6652;3915;;123.4
801;Zuidoost-Zuid-Holland (CR);1997;8078;19909.0;7235;4136;;129.4
802;Zuidoost-Zuid-Holland (CR);1998;8654;21230.0;7736;4469;;133.2
803;Zuidoost-Zuid-Holland (CR);1999;9298;22706.0;8290;4766;;137.8
804;Zuidoost-Zuid-Holland (CR);2000;9976;24272.0;8913;5114;;141.1
805;Zuidoost-Zuid-Holland (CR);2001;10772;26105.0;9565;5528;162.8;145.7
806;Zuidoost-Zuid-Holland (CR);2002;10443;26461.0;9302;5513;153.5;137.3
807;Zuidoost-Zuid-Holland (CR);2003;10710;26796.0;9549;5767;154.9;138.5
808;Zuidoost-Zuid-Holland (CR);2004;10851;27092.0;9651;5851;152.0;135.5
809;Zuidoost-Zuid-Holland (CR);2005;11132;27795.0;9891;5939;152.6;135.8
810;Zuidoost-Zuid-Holland (CR);2006;11928;29799.0;10577;6135;154.1;136.9
811;Zuidoost-Zuid-Holland (CR);2007;12670;32390.0;11249;6453;154.1;137.1
812;Zuidoost-Zuid-Holland (CR);2008;13038;33264.0;11585;6711;155.5;138.3
813;Zuidoost-Zuid-Holland (CR);2009;12997;33018.0;11583;6881;156.6;139.2
814;Zuidoost-Zuid-Holland (CR);2010;12871;32562.0;11496;6904;154.806488;137.601502
815;Zuidoost-Zuid-Holland (CR);2011;13299;33507.0;11913;7109;157.218697;139.534638
816;Zeeuwsch-Vlaanderen (CR);1995;2662;24860.0;2404;1025;;32.3
817;Zeeuwsch-Vlaanderen (CR);1996;2681;25054.0;2407;1090;;33.4
818;Zeeuwsch-Vlaanderen (CR);1997;2671;24923.0;2392;1115;;33.2
819;Zeeuwsch-Vlaanderen (CR);1998;2723;25407.0;2434;1154;;33.8
820;Zeeuwsch-Vlaanderen (CR);1999;2715;25360.0;2421;1215;;34.0
821;Zeeuwsch-Vlaanderen (CR);2000;3063;28536.0;2737;1274;;34.2
822;Zeeuwsch-Vlaanderen (CR);2001;3232;29968.0;2870;1367;41.9;35.3
823;Zeeuwsch-Vlaanderen (CR);2002;3560;32915.0;3171;1457;42.8;36.4
824;Zeeuwsch-Vlaanderen (CR);2003;3717;34395.0;3314;1584;42.3;35.9
825;Zeeuwsch-Vlaanderen (CR);2004;3823;35439.0;3400;1554;41.7;35.3
826;Zeeuwsch-Vlaanderen (CR);2005;3930;36472.0;3492;1574;41.2;34.8
827;Zeeuwsch-Vlaanderen (CR);2006;4057;37688.0;3597;1574;39.6;33.2
828;Zeeuwsch-Vlaanderen (CR);2007;4401;40946.0;3907;1634;40.2;33.9
829;Zeeuwsch-Vlaanderen (CR);2008;4649;43342.0;4131;1742;39.8;34.1
830;Zeeuwsch-Vlaanderen (CR);2009;3767;35202.0;3357;1753;39.4;33.9
831;Zeeuwsch-Vlaanderen (CR);2010;4103;38465.0;3665;1738;39.1066745;33.4460634
832;Zeeuwsch-Vlaanderen (CR);2011;4387;41236.0;3930;1782;39.4341149;33.6945702
833;Overig Zeeland (CR);1995;4301;16571.0;3884;2030;;71.4
834;Overig Zeeland (CR);1996;4351;16677.0;3906;2054;;71.2
835;Overig Zeeland (CR);1997;4515;17230.0;4044;2202;;72.3
836;Overig Zeeland (CR);1998;4777;18155.0;4270;2322;;73.2
837;Overig Zeeland (CR);1999;5074;19209.0;4524;2474;;74.5
838;Overig Zeeland (CR);2000;5355;20128.0;4784;2632;;75.8
839;Overig Zeeland (CR);2001;5667;21128.0;5032;2809;93.7;78.5
840;Overig Zeeland (CR);2002;6131;22739.0;5461;3009;96.5;81.5
841;Overig Zeeland (CR);2003;6387;23602.0;5695;3119;95.3;80.4
842;Overig Zeeland (CR);2004;6514;23982.0;5794;3217;94.0;78.8
843;Overig Zeeland (CR);2005;6645;24400.0;5904;3190;93.1;77.7
844;Overig Zeeland (CR);2006;6948;25479.0;6161;3316;92.9;77.4
845;Overig Zeeland (CR);2007;7739;28340.0;6871;3517;95.3;79.5
846;Overig Zeeland (CR);2008;8181;29908.0;7269;3723;97.2;80.8
847;Overig Zeeland (CR);2009;8286;30219.0;7384;3795;96.9;80.6
848;Overig Zeeland (CR);2010;8811;32064.0;7870;3863;97.9124331;81.5901107
849;Overig Zeeland (CR);2011;8702;31634.0;7795;3906;97.740775;81.7018305
850;West-Noord-Brabant (CR);1995;12522;21539.0;11309;5766;;187.9
851;West-Noord-Brabant (CR);1996;13246;22671.0;11892;6005;;190.5
852;West-Noord-Brabant (CR);1997;14386;24811.0;12885;6323;;197.3
853;West-Noord-Brabant (CR);1998;14953;25616.0;13367;6776;;205.6
854;West-Noord-Brabant (CR);1999;16014;27221.0;14278;7210;;210.3
855;West-Noord-Brabant (CR);2000;17309;29161.0;15464;7742;;215.3
856;West-Noord-Brabant (CR);2001;18498;30924.0;16425;8268;248.0;219.3
857;West-Noord-Brabant (CR);2002;19082;31723.0;16997;8680;249.0;220.7
858;West-Noord-Brabant (CR);2003;19602;32459.0;17478;9096;248.8;220.5
859;West-Noord-Brabant (CR);2004;19818;32722.0;17627;9220;245.8;217.2
860;West-Noord-Brabant (CR);2005;20758;34193.0;18444;9321;244.8;216.0
861;West-Noord-Brabant (CR);2006;21624;35560.0;19174;9793;250.5;221.1
862;West-Noord-Brabant (CR);2007;23007;37779.0;20427;10344;255.6;226.0
863;West-Noord-Brabant (CR);2008;23741;38869.0;21096;10986;260.6;230.8
864;West-Noord-Brabant (CR);2009;22671;36975.0;20204;11022;255.0;225.3
865;West-Noord-Brabant (CR);2010;23212;37728.0;20733;11117;254.217743;224.468385
866;West-Noord-Brabant (CR);2011;23798;38545.0;21318;11417;257.825258;227.216006
867;Midden-Noord-Brabant (CR);1995;7681;16772.0;6937;4094;;136.2
868;Midden-Noord-Brabant (CR);1996;8077;17790.0;7252;4214;;139.7
869;Midden-Noord-Brabant (CR);1997;8186;19137.0;7332;4179;;136.8
870;Midden-Noord-Brabant (CR);1998;8666;20020.0;7747;4450;;140.3
871;Midden-Noord-Brabant (CR);1999;9204;21008.0;8206;4758;;145.4
872;Midden-Noord-Brabant (CR);2000;9957;22527.0;8896;5165;;150.2
873;Midden-Noord-Brabant (CR);2001;10875;24411.0;9656;5647;173.9;152.7
874;Midden-Noord-Brabant (CR);2002;11262;25159.0;10031;5910;172.1;151.2
875;Midden-Noord-Brabant (CR);2003;11570;25762.0;10316;6129;172.2;151.3
876;Midden-Noord-Brabant (CR);2004;11729;26037.0;10432;6303;171.0;149.9
877;Midden-Noord-Brabant (CR);2005;12247;27121.0;10882;6406;171.6;150.2
878;Midden-Noord-Brabant (CR);2006;12693;28050.0;11255;6609;171.5;149.7
879;Midden-Noord-Brabant (CR);2007;13680;30164.0;12146;6974;176.9;155.0
880;Midden-Noord-Brabant (CR);2008;14116;31016.0;12543;7447;181.0;158.7
881;Midden-Noord-Brabant (CR);2009;13737;30065.0;12242;7470;179.0;156.7
882;Midden-Noord-Brabant (CR);2010;14019;30568.0;12522;7688;181.047738;158.639224
883;Midden-Noord-Brabant (CR);2011;14395;31266.0;12895;7860;182.180944;158.971813
884;Noordoost-Noord-Brabant (CR);1995;11168;19774.0;10086;5669;;187.8
885;Noordoost-Noord-Brabant (CR);1996;11683;20321.0;10489;5874;;190.6
886;Noordoost-Noord-Brabant (CR);1997;12971;21399.0;11618;6517;;207.8
887;Noordoost-Noord-Brabant (CR);1998;13728;22517.0;12272;7070;;215.3
888;Noordoost-Noord-Brabant (CR);1999;15035;24506.0;13405;7627;;223.9
889;Noordoost-Noord-Brabant (CR);2000;16271;26320.0;14537;8249;;229.6
890;Noordoost-Noord-Brabant (CR);2001;17319;27808.0;15378;8782;264.9;231.3
891;Noordoost-Noord-Brabant (CR);2002;18051;28861.0;16078;9311;263.8;230.2
892;Noordoost-Noord-Brabant (CR);2003;18476;29486.0;16474;9639;260.3;226.7
893;Noordoost-Noord-Brabant (CR);2004;18956;30219.0;16860;9760;257.6;223.3
894;Noordoost-Noord-Brabant (CR);2005;20208;32184.0;17956;9986;259.5;224.5
895;Noordoost-Noord-Brabant (CR);2006;20864;33170.0;18500;10550;266.4;230.8
896;Noordoost-Noord-Brabant (CR);2007;21443;34015.0;19038;11105;271.4;235.1
897;Noordoost-Noord-Brabant (CR);2008;22529;35622.0;20019;11567;275.4;239.4
898;Noordoost-Noord-Brabant (CR);2009;23019;36231.0;20514;11644;271.6;235.6
899;Noordoost-Noord-Brabant (CR);2010;22741;35627.0;20312;11675;269.111837;232.860802
900;Noordoost-Noord-Brabant (CR);2011;23027;35950.0;20627;11798;268.407262;231.725967
901;Zuidoost-Noord-Brabant (CR);1995;13159;19375.0;11884;7245;;231.2
902;Zuidoost-Noord-Brabant (CR);1996;13950;20392.0;12524;7626;;239.8
903;Zuidoost-Noord-Brabant (CR);1997;14958;21431.0;13398;8081;;248.2
904;Zuidoost-Noord-Brabant (CR);1998;15863;22589.0;14181;8697;;259.1
905;Zuidoost-Noord-Brabant (CR);1999;17469;24710.0;15576;9437;;269.9
906;Zuidoost-Noord-Brabant (CR);2000;19423;27288.0;17353;10192;;276.8
907;Zuidoost-Noord-Brabant (CR);2001;20031;27950.0;17786;10906;317.0;281.7
908;Zuidoost-Noord-Brabant (CR);2002;20167;27968.0;17963;11482;317.0;281.8
909;Zuidoost-Noord-Brabant (CR);2003;20386;28159.0;18177;11716;308.4;273.2
910;Zuidoost-Noord-Brabant (CR);2004;21754;29975.0;19349;12201;309.0;273.2
911;Zuidoost-Noord-Brabant (CR);2005;22402;30810.0;19905;12248;306.2;269.9
912;Zuidoost-Noord-Brabant (CR);2006;24443;33581.0;21674;13056;317.8;280.6
913;Zuidoost-Noord-Brabant (CR);2007;25742;35311.0;22855;13730;324.8;286.8
914;Zuidoost-Noord-Brabant (CR);2008;26429;36139.0;23484;14598;331.1;293.2
915;Zuidoost-Noord-Brabant (CR);2009;24743;33712.0;22050;14584;325.2;287.5
916;Zuidoost-Noord-Brabant (CR);2010;27357;37119.0;24435;14869;325.757124;287.799794
917;Zuidoost-Noord-Brabant (CR);2011;28318;38236.0;25367;15317;329.215016;290.43193
918;Noord-Limburg (CR);1995;4920;18338.0;4443;2553;;87.5
919;Noord-Limburg (CR);1996;5175;19215.0;4646;2636;;88.9
920;Noord-Limburg (CR);1997;5446;20148.0;4878;2724;;89.9
921;Noord-Limburg (CR);1998;5754;21212.0;5144;2909;;92.3
922;Noord-Limburg (CR);1999;6036;22163.0;5382;3080;;93.8
923;Noord-Limburg (CR);2000;6517;23800.0;5822;3293;;95.7
924;Noord-Limburg (CR);2001;6951;25226.0;6172;3585;112.5;97.8
925;Noord-Limburg (CR);2002;7220;26054.0;6431;3810;113.1;98.7
926;Noord-Limburg (CR);2003;7135;25680.0;6362;3859;111.1;96.8
927;Noord-Limburg (CR);2004;7461;26814.0;6636;3999;111.8;97.6
928;Noord-Limburg (CR);2005;7562;27156.0;6719;4000;110.5;96.3
929;Noord-Limburg (CR);2006;7987;28673.0;7082;4145;112.3;98.0
930;Noord-Limburg (CR);2007;8629;30953.0;7661;4368;114.9;100.5
931;Noord-Limburg (CR);2008;8752;31360.0;7777;4584;115.3;101.8
932;Noord-Limburg (CR);2009;8347;29845.0;7439;4584;111.8;98.5
933;Noord-Limburg (CR);2010;8382;29929.0;7487;4615;112.232204;98.5965848
934;Noord-Limburg (CR);2011;8599;30681.0;7703;4707;113.462836;99.5531271
935;Midden-Limburg (CR);1995;3696;17152.0;3338;1879;;63.8
936;Midden-Limburg (CR);1996;3888;17952.0;3491;1939;;64.9
937;Midden-Limburg (CR);1997;4066;18716.0;3642;2042;;67.0
938;Midden-Limburg (CR);1998;4271;19590.0;3818;2187;;69.5
939;Midden-Limburg (CR);1999;4577;20913.0;4081;2338;;70.9
940;Midden-Limburg (CR);2000;4901;22305.0;4379;2493;;72.1
941;Midden-Limburg (CR);2001;5187;23530.0;4606;2667;85.3;73.6
942;Midden-Limburg (CR);2002;5463;24729.0;4866;2789;85.2;73.5
943;Midden-Limburg (CR);2003;5810;24834.0;5180;2970;87.1;75.0
944;Midden-Limburg (CR);2004;5881;25132.0;5231;2978;85.5;73.4
945;Midden-Limburg (CR);2005;6117;26116.0;5435;2973;83.9;71.7
946;Midden-Limburg (CR);2006;6574;28066.0;5829;3076;84.3;72.0
947;Midden-Limburg (CR);2007;6991;29859.0;6207;3298;86.7;74.6
948;Midden-Limburg (CR);2008;7269;31039.0;6459;3479;89.0;76.4
949;Midden-Limburg (CR);2009;7554;32197.0;6732;3524;88.3;75.5
950;Midden-Limburg (CR);2010;7600;32333.0;6788;3583;88.0599095;75.3524354
951;Midden-Limburg (CR);2011;7675;32615.0;6875;3672;88.9708816;76.3995395
952;Zuid-Limburg (CR);1995;10983;16947.0;9919;5673;;187.2
953;Zuid-Limburg (CR);1996;11197;17253.0;10053;5881;;189.4
954;Zuid-Limburg (CR);1997;12373;19049.0;11082;6247;;196.3
955;Zuid-Limburg (CR);1998;13408;20649.0;11986;6640;;203.6
956;Zuid-Limburg (CR);1999;14513;22361.0;12940;7063;;208.1
957;Zuid-Limburg (CR);2000;15199;23441.0;13579;7466;;209.6
958;Zuid-Limburg (CR);2001;16063;24828.0;14263;7865;234.7;209.6
959;Zuid-Limburg (CR);2002;16780;26033.0;14946;8123;231.1;206.4
960;Zuid-Limburg (CR);2003;16883;26848.0;15053;8257;226.1;202.2
961;Zuid-Limburg (CR);2004;17524;28004.0;15586;8412;222.6;198.6
962;Zuid-Limburg (CR);2005;17763;28574.0;15783;8432;218.4;194.4
963;Zuid-Limburg (CR);2006;18298;29652.0;16225;8541;216.6;191.9
964;Zuid-Limburg (CR);2007;19498;31814.0;17311;9011;222.3;196.9
965;Zuid-Limburg (CR);2008;19749;32381.0;17548;9610;226.3;202.0
966;Zuid-Limburg (CR);2009;18152;29840.0;16177;9648;221.1;196.8
967;Zuid-Limburg (CR);2010;19226;31646.0;17173;9801;222.171214;197.804733
968;Zuid-Limburg (CR);2011;19783;32577.0;17721;9944;222.646948;197.884688
969;Flevoland (CR);1995;3964;14814.0;3580;1919;;66.2
970;Flevoland (CR);1996;4142;14946.0;3719;2008;;67.4
971;Flevoland (CR);1997;4591;15975.0;4112;2199;;71.6
972;Flevoland (CR);1998;4983;16618.0;4455;2400;;75.5
973;Flevoland (CR);1999;5594;17940.0;4988;2697;;82.0
974;Flevoland (CR);2000;6072;18795.0;5425;2974;;85.8
975;Flevoland (CR);2001;6780;20218.0;6020;3332;106.2;90.3
976;Flevoland (CR);2002;7159;20650.0;6377;3502;106.2;90.3
977;Flevoland (CR);2003;7723;21706.0;6886;3713;107.9;91.9
978;Flevoland (CR);2004;8028;22122.0;7140;3894;109.2;92.9
979;Flevoland (CR);2005;8435;22906.0;7495;4028;111.2;94.1
980;Flevoland (CR);2006;9372;25156.0;8310;4275;115.0;97.7
981;Flevoland (CR);2007;10127;26893.0;8991;4652;120.8;102.7
982;Flevoland (CR);2008;10151;26639.0;9020;4945;123.1;105.2
983;Flevoland (CR);2009;9615;24932.0;8569;4985;121.7;103.9
984;Flevoland (CR);2010;10057;25792.0;8983;5072;122.214473;104.305051
985;Flevoland (CR);2011;10292;26137.0;9219;5130;122.353234;103.949907
986;Utrecht-West (CP);1995;2456;16044.0;2218;1217;;41.1
987;Utrecht-West (CP);1996;2582;16755.0;2318;1261;;42.5
988;Utrecht-West (CP);1997;2824;18194.0;2529;1373;;44.4
989;Utrecht-West (CP);1998;3084;19771.0;2757;1510;;46.6
990;Utrecht-West (CP);1999;3315;21189.0;2956;1608;;48.0
991;Utrecht-West (CP);2000;3587;22828.0;3205;1737;;49.2
992;Utrecht-West (CP);2001;3870;24478.0;3436;1892;60.3;50.3
993;Utrecht-West (CP);2002;3885;25885.0;3460;1953;58.3;48.9
994;Utrecht-West (CP);2003;3878;25735.0;3458;1957;56.3;46.9
995;Utrecht-West (CP);2004;3889;25733.0;3459;1908;54.4;44.8
996;Utrecht-West (CP);2005;4067;26898.0;3614;1991;55.3;45.6
997;Utrecht-West (CP);2006;4371;28886.0;3876;2059;55.6;45.6
998;Utrecht-West (CP);2007;4635;30537.0;4115;2199;57.3;47.4
999;Utrecht-West (CP);2008;4722;30987.0;4196;2280;57.6;47.7
1000;Utrecht-West (CP);2009;4722;30876.0;4208;2363;58.1;48.2
1001;Utrecht-West (CP);2010;4404;28729.0;3934;2227;55.291841;45.4173874
1002;Utrecht-West (CP);2011;4117;31582.0;3688;2049;49.392438;41.0518486
1003;Stadsgewest Amersfoort (CP);1995;5004;20251.0;4519;2779;;87.0
1004;Stadsgewest Amersfoort (CP);1996;5310;21210.0;4767;2926;;89.2
1005;Stadsgewest Amersfoort (CP);1997;5708;22533.0;5113;3028;;90.0
1006;Stadsgewest Amersfoort (CP);1998;6278;24443.0;5612;3364;;95.8
1007;Stadsgewest Amersfoort (CP);1999;7009;26907.0;6249;3659;;99.8
1008;Stadsgewest Amersfoort (CP);2000;7557;28667.0;6752;3925;;102.0
1009;Stadsgewest Amersfoort (CP);2001;8334;31340.0;7400;4277;120.8;108.7
1010;Stadsgewest Amersfoort (CP);2002;8285;30945.0;7380;4382;117.3;105.3
1011;Stadsgewest Amersfoort (CP);2003;8408;31181.0;7497;4485;112.9;100.9
1012;Stadsgewest Amersfoort (CP);2004;9124;33568.0;8115;4633;112.6;100.3
1013;Stadsgewest Amersfoort (CP);2005;9359;34154.0;8316;4648;112.5;99.9
1014;Stadsgewest Amersfoort (CP);2006;9782;35422.0;8674;4977;118.4;105.4
1015;Stadsgewest Amersfoort (CP);2007;10494;37676.0;9317;5275;120.8;107.5
1016;Stadsgewest Amersfoort (CP);2008;10392;36975.0;9234;5338;120.5;107.1
1017;Stadsgewest Amersfoort (CP);2009;10485;37008.0;9344;5639;122.9;109.5
1018;Stadsgewest Amersfoort (CP);2010;10859;38063.0;9699;5765;123.167845;109.568595
1019;Stadsgewest Amersfoort (CP);2011;10875;37871.0;9742;5811;122.685533;108.8774
1020;Stadsgewest Utrecht (CP);1995;15101;29015.0;13638;8194;;239.8
1021;Stadsgewest Utrecht (CP);1996;16212;31031.0;14555;8690;;250.0
1022;Stadsgewest Utrecht (CP);1997;17171;32691.0;15380;9128;;257.4
1023;Stadsgewest Utrecht (CP);1998;18822;35561.0;16826;10048;;271.0
1024;Stadsgewest Utrecht (CP);1999;20665;38711.0;18425;10987;;284.1
1025;Stadsgewest Utrecht (CP);2000;21898;40647.0;19564;11670;;287.2
1026;Stadsgewest Utrecht (CP);2001;23780;43597.0;21115;12600;318.1;295.2
1027;Stadsgewest Utrecht (CP);2002;25085;43762.0;22344;13438;319.8;296.2
1028;Stadsgewest Utrecht (CP);2003;25381;43681.0;22630;13536;312.5;288.5
1029;Stadsgewest Utrecht (CP);2004;25724;43806.0;22880;13677;306.6;282.1
1030;Stadsgewest Utrecht (CP);2005;27067;45603.0;24050;13982;308.8;283.0
1031;Stadsgewest Utrecht (CP);2006;28080;46729.0;24899;14563;316.6;290.1
1032;Stadsgewest Utrecht (CP);2007;29667;48754.0;26340;15619;327.1;299.2
1033;Stadsgewest Utrecht (CP);2008;30818;50090.0;27384;16300;332.3;304.2
1034;Stadsgewest Utrecht (CP);2009;31714;50976.0;28263;16691;332.4;304.4
1035;Stadsgewest Utrecht (CP);2010;31862;50685.0;28459;17029;331.944522;303.054927
1036;Stadsgewest Utrecht (CP);2011;33016;50216.0;29575;17792;342.685439;311.284188
1037;Zuidoost-Utrecht (CP);1995;2262;15451.0;2043;1257;;40.9
1038;Zuidoost-Utrecht (CP);1996;2389;16126.0;2145;1310;;42.3
1039;Zuidoost-Utrecht (CP);1997;2580;17199.0;2311;1383;;43.5
1040;Zuidoost-Utrecht (CP);1998;2746;18119.0;2455;1471;;44.5
1041;Zuidoost-Utrecht (CP);1999;2950;19339.0;2630;1553;;46.0
1042;Zuidoost-Utrecht (CP);2000;3209;20916.0;2867;1685;;47.6
1043;Zuidoost-Utrecht (CP);2001;3471;22504.0;3082;1843;58.1;50.8
1044;Zuidoost-Utrecht (CP);2002;3476;22421.0;3096;1895;56.8;49.6
1045;Zuidoost-Utrecht (CP);2003;3551;22787.0;3166;1964;56.4;49.1
1046;Zuidoost-Utrecht (CP);2004;3618;23102.0;3218;1996;55.0;47.8
1047;Zuidoost-Utrecht (CP);2005;3604;22969.0;3202;1956;54.1;46.7
1048;Zuidoost-Utrecht (CP);2006;3717;23689.0;3296;1989;54.2;46.6
1049;Zuidoost-Utrecht (CP);2007;4080;25956.0;3622;2102;55.3;47.6
1050;Zuidoost-Utrecht (CP);2008;4247;26981.0;3774;2190;55.8;48.0
1051;Zuidoost-Utrecht (CP);2009;4028;25578.0;3590;2267;56.7;48.7
1052;Zuidoost-Utrecht (CP);2010;4026;25539.0;3596;2244;54.8304587;46.7510137
1053;Zuidoost-Utrecht (CP);2011;4088;25882.0;3662;2289;55.1431352;46.9075776
1054;Amsterdam (CP);1995;21467;29808.0;19387;11374;;333.5
