ID;RegioS;WijzeBeeindiging;Perioden;PersonenMetBeeindigdeSchuldsanering_1
5143;Alkemade;Beëindigingen door akkoord;2017;
5144;Alkemade;Beëindigingen door akkoord;2018;
5145;Alkemade;Beëindigingen door akkoord;2019;
5146;Alkemade;Beëindigingen door akkoord;2020;
5147;Alkemade;Beëindigingen door akkoord;2021;
5148;Alkemade;Beëindigingen door akkoord;2022;
5149;Alkemade;Beëindigingen door akkoord;2023;
5150;Alkemade;Beëindigingen door faillissement;1999;
5151;Alkemade;Beëindigingen door faillissement;2000;
5152;Alkemade;Beëindigingen door faillissement;2001;
5153;Alkemade;Beëindigingen door faillissement;2002;
5154;Alkemade;Beëindigingen door faillissement;2003;
5155;Alkemade;Beëindigingen door faillissement;2004;
5156;Alkemade;Beëindigingen door faillissement;2005;
5157;Alkemade;Beëindigingen door faillissement;2006;
5158;Alkemade;Beëindigingen door faillissement;2007;
5159;Alkemade;Beëindigingen door faillissement;2008;
5160;Alkemade;Beëindigingen door faillissement;2009;
5161;Alkemade;Beëindigingen door faillissement;2010;
5162;Alkemade;Beëindigingen door faillissement;2011;
5163;Alkemade;Beëindigingen door faillissement;2012;
5164;Alkemade;Beëindigingen door faillissement;2013;
5165;Alkemade;Beëindigingen door faillissement;2014;
5166;Alkemade;Beëindigingen door faillissement;2015;
5167;Alkemade;Beëindigingen door faillissement;2016;
5168;Alkemade;Beëindigingen door faillissement;2017;
5169;Alkemade;Beëindigingen door faillissement;2018;
5170;Alkemade;Beëindigingen door faillissement;2019;
5171;Alkemade;Beëindigingen door faillissement;2020;
5172;Alkemade;Beëindigingen door faillissement;2021;
5173;Alkemade;Beëindigingen door faillissement;2022;
5174;Alkemade;Beëindigingen door faillissement;2023;
5175;Alkemade;Beëindigingen door betalingen hervat;1999;
5176;Alkemade;Beëindigingen door betalingen hervat;2000;
5177;Alkemade;Beëindigingen door betalingen hervat;2001;
5178;Alkemade;Beëindigingen door betalingen hervat;2002;
5179;Alkemade;Beëindigingen door betalingen hervat;2003;
5180;Alkemade;Beëindigingen door betalingen hervat;2004;
5181;Alkemade;Beëindigingen door betalingen hervat;2005;
5182;Alkemade;Beëindigingen door betalingen hervat;2006;
5183;Alkemade;Beëindigingen door betalingen hervat;2007;
5184;Alkemade;Beëindigingen door betalingen hervat;2008;
5185;Alkemade;Beëindigingen door betalingen hervat;2009;
5186;Alkemade;Beëindigingen door betalingen hervat;2010;
5187;Alkemade;Beëindigingen door betalingen hervat;2011;
5188;Alkemade;Beëindigingen door betalingen hervat;2012;
5189;Alkemade;Beëindigingen door betalingen hervat;2013;
5190;Alkemade;Beëindigingen door betalingen hervat;2014;
5191;Alkemade;Beëindigingen door betalingen hervat;2015;
5192;Alkemade;Beëindigingen door betalingen hervat;2016;
5193;Alkemade;Beëindigingen door betalingen hervat;2017;
5194;Alkemade;Beëindigingen door betalingen hervat;2018;
5195;Alkemade;Beëindigingen door betalingen hervat;2019;
5196;Alkemade;Beëindigingen door betalingen hervat;2020;
5197;Alkemade;Beëindigingen door betalingen hervat;2021;
5198;Alkemade;Beëindigingen door betalingen hervat;2022;
5199;Alkemade;Beëindigingen door betalingen hervat;2023;
5200;Alkemade;Beëindigingen zonder schone lei;1999;
5201;Alkemade;Beëindigingen zonder schone lei;2000;
5202;Alkemade;Beëindigingen zonder schone lei;2001;
5203;Alkemade;Beëindigingen zonder schone lei;2002;
5204;Alkemade;Beëindigingen zonder schone lei;2003;
5205;Alkemade;Beëindigingen zonder schone lei;2004;
5206;Alkemade;Beëindigingen zonder schone lei;2005;
5207;Alkemade;Beëindigingen zonder schone lei;2006;
5208;Alkemade;Beëindigingen zonder schone lei;2007;
5209;Alkemade;Beëindigingen zonder schone lei;2008;
5210;Alkemade;Beëindigingen zonder schone lei;2009;
5211;Alkemade;Beëindigingen zonder schone lei;2010;
5212;Alkemade;Beëindigingen zonder schone lei;2011;
5213;Alkemade;Beëindigingen zonder schone lei;2012;
5214;Alkemade;Beëindigingen zonder schone lei;2013;
5215;Alkemade;Beëindigingen zonder schone lei;2014;
5216;Alkemade;Beëindigingen zonder schone lei;2015;
5217;Alkemade;Beëindigingen zonder schone lei;2016;
5218;Alkemade;Beëindigingen zonder schone lei;2017;
5219;Alkemade;Beëindigingen zonder schone lei;2018;
5220;Alkemade;Beëindigingen zonder schone lei;2019;
5221;Alkemade;Beëindigingen zonder schone lei;2020;
5222;Alkemade;Beëindigingen zonder schone lei;2021;
5223;Alkemade;Beëindigingen zonder schone lei;2022;
5224;Alkemade;Beëindigingen zonder schone lei;2023;
5225;Alkemade;Beëindigingen onbekend;1999;
5226;Alkemade;Beëindigingen onbekend;2000;
5227;Alkemade;Beëindigingen onbekend;2001;
5228;Alkemade;Beëindigingen onbekend;2002;
5229;Alkemade;Beëindigingen onbekend;2003;
5230;Alkemade;Beëindigingen onbekend;2004;
5231;Alkemade;Beëindigingen onbekend;2005;
5232;Alkemade;Beëindigingen onbekend;2006;
5233;Alkemade;Beëindigingen onbekend;2007;
5234;Alkemade;Beëindigingen onbekend;2008;
5235;Alkemade;Beëindigingen onbekend;2009;
5236;Alkemade;Beëindigingen onbekend;2010;
5237;Alkemade;Beëindigingen onbekend;2011;
5238;Alkemade;Beëindigingen onbekend;2012;
5239;Alkemade;Beëindigingen onbekend;2013;
5240;Alkemade;Beëindigingen onbekend;2014;
5241;Alkemade;Beëindigingen onbekend;2015;
5242;Alkemade;Beëindigingen onbekend;2016;
5243;Alkemade;Beëindigingen onbekend;2017;
5244;Alkemade;Beëindigingen onbekend;2018;
5245;Alkemade;Beëindigingen onbekend;2019;
5246;Alkemade;Beëindigingen onbekend;2020;
5247;Alkemade;Beëindigingen onbekend;2021;
5248;Alkemade;Beëindigingen onbekend;2022;
5249;Alkemade;Beëindigingen onbekend;2023;
5250;Alkmaar;Totaal alle beëindigingen;1999;
5251;Alkmaar;Totaal alle beëindigingen;2000;
5252;Alkmaar;Totaal alle beëindigingen;2001;25.0
5253;Alkmaar;Totaal alle beëindigingen;2002;30.0
5254;Alkmaar;Totaal alle beëindigingen;2003;70.0
5255;Alkmaar;Totaal alle beëindigingen;2004;105.0
5256;Alkmaar;Totaal alle beëindigingen;2005;65.0
5257;Alkmaar;Totaal alle beëindigingen;2006;70.0
5258;Alkmaar;Totaal alle beëindigingen;2007;90.0
5259;Alkmaar;Totaal alle beëindigingen;2008;90.0
5260;Alkmaar;Totaal alle beëindigingen;2009;90.0
5261;Alkmaar;Totaal alle beëindigingen;2010;85.0
5262;Alkmaar;Totaal alle beëindigingen;2011;45.0
5263;Alkmaar;Totaal alle beëindigingen;2012;60.0
5264;Alkmaar;Totaal alle beëindigingen;2013;85.0
5265;Alkmaar;Totaal alle beëindigingen;2014;55.0
5266;Alkmaar;Totaal alle beëindigingen;2015;80.0
5267;Alkmaar;Totaal alle beëindigingen;2016;65.0
5268;Alkmaar;Totaal alle beëindigingen;2017;75.0
5269;Alkmaar;Totaal alle beëindigingen;2018;50.0
5270;Alkmaar;Totaal alle beëindigingen;2019;45.0
5271;Alkmaar;Totaal alle beëindigingen;2020;45.0
5272;Alkmaar;Totaal alle beëindigingen;2021;25.0
5273;Alkmaar;Totaal alle beëindigingen;2022;30.0
5274;Alkmaar;Totaal alle beëindigingen;2023;15.0
5275;Alkmaar;Beëindigingen door schone lei;1999;
5276;Alkmaar;Beëindigingen door schone lei;2000;
5277;Alkmaar;Beëindigingen door schone lei;2001;
5278;Alkmaar;Beëindigingen door schone lei;2002;
5279;Alkmaar;Beëindigingen door schone lei;2003;50.0
5280;Alkmaar;Beëindigingen door schone lei;2004;60.0
5281;Alkmaar;Beëindigingen door schone lei;2005;50.0
5282;Alkmaar;Beëindigingen door schone lei;2006;40.0
5283;Alkmaar;Beëindigingen door schone lei;2007;75.0
5284;Alkmaar;Beëindigingen door schone lei;2008;75.0
5285;Alkmaar;Beëindigingen door schone lei;2009;80.0
5286;Alkmaar;Beëindigingen door schone lei;2010;75.0
5287;Alkmaar;Beëindigingen door schone lei;2011;40.0
5288;Alkmaar;Beëindigingen door schone lei;2012;50.0
5289;Alkmaar;Beëindigingen door schone lei;2013;70.0
5290;Alkmaar;Beëindigingen door schone lei;2014;45.0
5291;Alkmaar;Beëindigingen door schone lei;2015;70.0
5292;Alkmaar;Beëindigingen door schone lei;2016;55.0
5293;Alkmaar;Beëindigingen door schone lei;2017;70.0
5294;Alkmaar;Beëindigingen door schone lei;2018;45.0
5295;Alkmaar;Beëindigingen door schone lei;2019;40.0
5296;Alkmaar;Beëindigingen door schone lei;2020;40.0
5297;Alkmaar;Beëindigingen door schone lei;2021;15.0
5298;Alkmaar;Beëindigingen door schone lei;2022;
5299;Alkmaar;Beëindigingen door schone lei;2023;
5300;Alkmaar;Beëindigingen door akkoord;1999;
5301;Alkmaar;Beëindigingen door akkoord;2000;
5302;Alkmaar;Beëindigingen door akkoord;2001;10.0
5303;Alkmaar;Beëindigingen door akkoord;2002;
5304;Alkmaar;Beëindigingen door akkoord;2003;
5305;Alkmaar;Beëindigingen door akkoord;2004;
5306;Alkmaar;Beëindigingen door akkoord;2005;
5307;Alkmaar;Beëindigingen door akkoord;2006;
5308;Alkmaar;Beëindigingen door akkoord;2007;
5309;Alkmaar;Beëindigingen door akkoord;2008;
5310;Alkmaar;Beëindigingen door akkoord;2009;
5311;Alkmaar;Beëindigingen door akkoord;2010;
5312;Alkmaar;Beëindigingen door akkoord;2011;
5313;Alkmaar;Beëindigingen door akkoord;2012;
5314;Alkmaar;Beëindigingen door akkoord;2013;
5315;Alkmaar;Beëindigingen door akkoord;2014;
5316;Alkmaar;Beëindigingen door akkoord;2015;
5317;Alkmaar;Beëindigingen door akkoord;2016;
5318;Alkmaar;Beëindigingen door akkoord;2017;
5319;Alkmaar;Beëindigingen door akkoord;2018;
5320;Alkmaar;Beëindigingen door akkoord;2019;
5321;Alkmaar;Beëindigingen door akkoord;2020;
5322;Alkmaar;Beëindigingen door akkoord;2021;
5323;Alkmaar;Beëindigingen door akkoord;2022;
5324;Alkmaar;Beëindigingen door akkoord;2023;
5325;Alkmaar;Beëindigingen door faillissement;1999;
5326;Alkmaar;Beëindigingen door faillissement;2000;
5327;Alkmaar;Beëindigingen door faillissement;2001;10.0
5328;Alkmaar;Beëindigingen door faillissement;2002;20.0
5329;Alkmaar;Beëindigingen door faillissement;2003;15.0
5330;Alkmaar;Beëindigingen door faillissement;2004;15.0
5331;Alkmaar;Beëindigingen door faillissement;2005;
5332;Alkmaar;Beëindigingen door faillissement;2006;10.0
5333;Alkmaar;Beëindigingen door faillissement;2007;
5334;Alkmaar;Beëindigingen door faillissement;2008;
5335;Alkmaar;Beëindigingen door faillissement;2009;
5336;Alkmaar;Beëindigingen door faillissement;2010;
5337;Alkmaar;Beëindigingen door faillissement;2011;
5338;Alkmaar;Beëindigingen door faillissement;2012;
5339;Alkmaar;Beëindigingen door faillissement;2013;
5340;Alkmaar;Beëindigingen door faillissement;2014;
5341;Alkmaar;Beëindigingen door faillissement;2015;
5342;Alkmaar;Beëindigingen door faillissement;2016;
5343;Alkmaar;Beëindigingen door faillissement;2017;
5344;Alkmaar;Beëindigingen door faillissement;2018;
5345;Alkmaar;Beëindigingen door faillissement;2019;
5346;Alkmaar;Beëindigingen door faillissement;2020;
5347;Alkmaar;Beëindigingen door faillissement;2021;
5348;Alkmaar;Beëindigingen door faillissement;2022;
5349;Alkmaar;Beëindigingen door faillissement;2023;
5350;Alkmaar;Beëindigingen door betalingen hervat;1999;
5351;Alkmaar;Beëindigingen door betalingen hervat;2000;
5352;Alkmaar;Beëindigingen door betalingen hervat;2001;
5353;Alkmaar;Beëindigingen door betalingen hervat;2002;
5354;Alkmaar;Beëindigingen door betalingen hervat;2003;
5355;Alkmaar;Beëindigingen door betalingen hervat;2004;
5356;Alkmaar;Beëindigingen door betalingen hervat;2005;
5357;Alkmaar;Beëindigingen door betalingen hervat;2006;
5358;Alkmaar;Beëindigingen door betalingen hervat;2007;
5359;Alkmaar;Beëindigingen door betalingen hervat;2008;
5360;Alkmaar;Beëindigingen door betalingen hervat;2009;
5361;Alkmaar;Beëindigingen door betalingen hervat;2010;
5362;Alkmaar;Beëindigingen door betalingen hervat;2011;
5363;Alkmaar;Beëindigingen door betalingen hervat;2012;
5364;Alkmaar;Beëindigingen door betalingen hervat;2013;
5365;Alkmaar;Beëindigingen door betalingen hervat;2014;
5366;Alkmaar;Beëindigingen door betalingen hervat;2015;
5367;Alkmaar;Beëindigingen door betalingen hervat;2016;
5368;Alkmaar;Beëindigingen door betalingen hervat;2017;
5369;Alkmaar;Beëindigingen door betalingen hervat;2018;
5370;Alkmaar;Beëindigingen door betalingen hervat;2019;
5371;Alkmaar;Beëindigingen door betalingen hervat;2020;
5372;Alkmaar;Beëindigingen door betalingen hervat;2021;
5373;Alkmaar;Beëindigingen door betalingen hervat;2022;
5374;Alkmaar;Beëindigingen door betalingen hervat;2023;
5375;Alkmaar;Beëindigingen zonder schone lei;1999;
5376;Alkmaar;Beëindigingen zonder schone lei;2000;
5377;Alkmaar;Beëindigingen zonder schone lei;2001;
5378;Alkmaar;Beëindigingen zonder schone lei;2002;
5379;Alkmaar;Beëindigingen zonder schone lei;2003;
5380;Alkmaar;Beëindigingen zonder schone lei;2004;10.0
5381;Alkmaar;Beëindigingen zonder schone lei;2005;10.0
5382;Alkmaar;Beëindigingen zonder schone lei;2006;10.0
5383;Alkmaar;Beëindigingen zonder schone lei;2007;10.0
5384;Alkmaar;Beëindigingen zonder schone lei;2008;
5385;Alkmaar;Beëindigingen zonder schone lei;2009;
5386;Alkmaar;Beëindigingen zonder schone lei;2010;
5387;Alkmaar;Beëindigingen zonder schone lei;2011;
5388;Alkmaar;Beëindigingen zonder schone lei;2012;
5389;Alkmaar;Beëindigingen zonder schone lei;2013;
5390;Alkmaar;Beëindigingen zonder schone lei;2014;
5391;Alkmaar;Beëindigingen zonder schone lei;2015;
5392;Alkmaar;Beëindigingen zonder schone lei;2016;10.0
5393;Alkmaar;Beëindigingen zonder schone lei;2017;
5394;Alkmaar;Beëindigingen zonder schone lei;2018;
5395;Alkmaar;Beëindigingen zonder schone lei;2019;
5396;Alkmaar;Beëindigingen zonder schone lei;2020;
5397;Alkmaar;Beëindigingen zonder schone lei;2021;
5398;Alkmaar;Beëindigingen zonder schone lei;2022;
5399;Alkmaar;Beëindigingen zonder schone lei;2023;
5400;Alkmaar;Beëindigingen onbekend;1999;
5401;Alkmaar;Beëindigingen onbekend;2000;
5402;Alkmaar;Beëindigingen onbekend;2001;
5403;Alkmaar;Beëindigingen onbekend;2002;
5404;Alkmaar;Beëindigingen onbekend;2003;
5405;Alkmaar;Beëindigingen onbekend;2004;20.0
5406;Alkmaar;Beëindigingen onbekend;2005;
5407;Alkmaar;Beëindigingen onbekend;2006;
5408;Alkmaar;Beëindigingen onbekend;2007;
5409;Alkmaar;Beëindigingen onbekend;2008;
5410;Alkmaar;Beëindigingen onbekend;2009;
5411;Alkmaar;Beëindigingen onbekend;2010;
5412;Alkmaar;Beëindigingen onbekend;2011;
5413;Alkmaar;Beëindigingen onbekend;2012;
5414;Alkmaar;Beëindigingen onbekend;2013;
5415;Alkmaar;Beëindigingen onbekend;2014;
5416;Alkmaar;Beëindigingen onbekend;2015;
5417;Alkmaar;Beëindigingen onbekend;2016;
5418;Alkmaar;Beëindigingen onbekend;2017;
5419;Alkmaar;Beëindigingen onbekend;2018;
5420;Alkmaar;Beëindigingen onbekend;2019;
5421;Alkmaar;Beëindigingen onbekend;2020;
5422;Alkmaar;Beëindigingen onbekend;2021;
5423;Alkmaar;Beëindigingen onbekend;2022;30.0
5424;Alkmaar;Beëindigingen onbekend;2023;15.0
5425;Almelo;Totaal alle beëindigingen;1999;
5426;Almelo;Totaal alle beëindigingen;2000;25.0
5427;Almelo;Totaal alle beëindigingen;2001;45.0
5428;Almelo;Totaal alle beëindigingen;2002;75.0
5429;Almelo;Totaal alle beëindigingen;2003;80.0
5430;Almelo;Totaal alle beëindigingen;2004;95.0
5431;Almelo;Totaal alle beëindigingen;2005;85.0
5432;Almelo;Totaal alle beëindigingen;2006;70.0
5433;Almelo;Totaal alle beëindigingen;2007;65.0
5434;Almelo;Totaal alle beëindigingen;2008;95.0
5435;Almelo;Totaal alle beëindigingen;2009;70.0
5436;Almelo;Totaal alle beëindigingen;2010;65.0
5437;Almelo;Totaal alle beëindigingen;2011;90.0
5438;Almelo;Totaal alle beëindigingen;2012;70.0
5439;Almelo;Totaal alle beëindigingen;2013;105.0
5440;Almelo;Totaal alle beëindigingen;2014;115.0
5441;Almelo;Totaal alle beëindigingen;2015;110.0
5442;Almelo;Totaal alle beëindigingen;2016;105.0
5443;Almelo;Totaal alle beëindigingen;2017;100.0
5444;Almelo;Totaal alle beëindigingen;2018;110.0
5445;Almelo;Totaal alle beëindigingen;2019;75.0
5446;Almelo;Totaal alle beëindigingen;2020;75.0
5447;Almelo;Totaal alle beëindigingen;2021;45.0
5448;Almelo;Totaal alle beëindigingen;2022;40.0
5449;Almelo;Totaal alle beëindigingen;2023;30.0
5450;Almelo;Beëindigingen door schone lei;1999;
5451;Almelo;Beëindigingen door schone lei;2000;
5452;Almelo;Beëindigingen door schone lei;2001;20.0
5453;Almelo;Beëindigingen door schone lei;2002;55.0
5454;Almelo;Beëindigingen door schone lei;2003;70.0
5455;Almelo;Beëindigingen door schone lei;2004;75.0
5456;Almelo;Beëindigingen door schone lei;2005;50.0
5457;Almelo;Beëindigingen door schone lei;2006;50.0
5458;Almelo;Beëindigingen door schone lei;2007;45.0
5459;Almelo;Beëindigingen door schone lei;2008;70.0
5460;Almelo;Beëindigingen door schone lei;2009;55.0
5461;Almelo;Beëindigingen door schone lei;2010;60.0
5462;Almelo;Beëindigingen door schone lei;2011;65.0
5463;Almelo;Beëindigingen door schone lei;2012;40.0
5464;Almelo;Beëindigingen door schone lei;2013;80.0
5465;Almelo;Beëindigingen door schone lei;2014;95.0
5466;Almelo;Beëindigingen door schone lei;2015;100.0
5467;Almelo;Beëindigingen door schone lei;2016;95.0
5468;Almelo;Beëindigingen door schone lei;2017;95.0
5469;Almelo;Beëindigingen door schone lei;2018;90.0
5470;Almelo;Beëindigingen door schone lei;2019;65.0
5471;Almelo;Beëindigingen door schone lei;2020;70.0
5472;Almelo;Beëindigingen door schone lei;2021;30.0
5473;Almelo;Beëindigingen door schone lei;2022;
5474;Almelo;Beëindigingen door schone lei;2023;
5475;Almelo;Beëindigingen door akkoord;1999;
5476;Almelo;Beëindigingen door akkoord;2000;
5477;Almelo;Beëindigingen door akkoord;2001;
5478;Almelo;Beëindigingen door akkoord;2002;
5479;Almelo;Beëindigingen door akkoord;2003;
5480;Almelo;Beëindigingen door akkoord;2004;
5481;Almelo;Beëindigingen door akkoord;2005;
5482;Almelo;Beëindigingen door akkoord;2006;
5483;Almelo;Beëindigingen door akkoord;2007;
5484;Almelo;Beëindigingen door akkoord;2008;
5485;Almelo;Beëindigingen door akkoord;2009;
5486;Almelo;Beëindigingen door akkoord;2010;
5487;Almelo;Beëindigingen door akkoord;2011;
5488;Almelo;Beëindigingen door akkoord;2012;
5489;Almelo;Beëindigingen door akkoord;2013;
5490;Almelo;Beëindigingen door akkoord;2014;
5491;Almelo;Beëindigingen door akkoord;2015;
5492;Almelo;Beëindigingen door akkoord;2016;
5493;Almelo;Beëindigingen door akkoord;2017;
5494;Almelo;Beëindigingen door akkoord;2018;
5495;Almelo;Beëindigingen door akkoord;2019;
5496;Almelo;Beëindigingen door akkoord;2020;
5497;Almelo;Beëindigingen door akkoord;2021;
5498;Almelo;Beëindigingen door akkoord;2022;
5499;Almelo;Beëindigingen door akkoord;2023;
5500;Almelo;Beëindigingen door faillissement;1999;
5501;Almelo;Beëindigingen door faillissement;2000;15.0
5502;Almelo;Beëindigingen door faillissement;2001;25.0
5503;Almelo;Beëindigingen door faillissement;2002;15.0
5504;Almelo;Beëindigingen door faillissement;2003;
5505;Almelo;Beëindigingen door faillissement;2004;20.0
5506;Almelo;Beëindigingen door faillissement;2005;20.0
5507;Almelo;Beëindigingen door faillissement;2006;20.0
5508;Almelo;Beëindigingen door faillissement;2007;15.0
5509;Almelo;Beëindigingen door faillissement;2008;15.0
5510;Almelo;Beëindigingen door faillissement;2009;
5511;Almelo;Beëindigingen door faillissement;2010;
5512;Almelo;Beëindigingen door faillissement;2011;10.0
5513;Almelo;Beëindigingen door faillissement;2012;15.0
5514;Almelo;Beëindigingen door faillissement;2013;
5515;Almelo;Beëindigingen door faillissement;2014;
5516;Almelo;Beëindigingen door faillissement;2015;
5517;Almelo;Beëindigingen door faillissement;2016;
5518;Almelo;Beëindigingen door faillissement;2017;
5519;Almelo;Beëindigingen door faillissement;2018;
5520;Almelo;Beëindigingen door faillissement;2019;
5521;Almelo;Beëindigingen door faillissement;2020;
5522;Almelo;Beëindigingen door faillissement;2021;
5523;Almelo;Beëindigingen door faillissement;2022;
5524;Almelo;Beëindigingen door faillissement;2023;
5525;Almelo;Beëindigingen door betalingen hervat;1999;
5526;Almelo;Beëindigingen door betalingen hervat;2000;
5527;Almelo;Beëindigingen door betalingen hervat;2001;
5528;Almelo;Beëindigingen door betalingen hervat;2002;
5529;Almelo;Beëindigingen door betalingen hervat;2003;
5530;Almelo;Beëindigingen door betalingen hervat;2004;
5531;Almelo;Beëindigingen door betalingen hervat;2005;
5532;Almelo;Beëindigingen door betalingen hervat;2006;
5533;Almelo;Beëindigingen door betalingen hervat;2007;
5534;Almelo;Beëindigingen door betalingen hervat;2008;
5535;Almelo;Beëindigingen door betalingen hervat;2009;
5536;Almelo;Beëindigingen door betalingen hervat;2010;
5537;Almelo;Beëindigingen door betalingen hervat;2011;
5538;Almelo;Beëindigingen door betalingen hervat;2012;
5539;Almelo;Beëindigingen door betalingen hervat;2013;
5540;Almelo;Beëindigingen door betalingen hervat;2014;
5541;Almelo;Beëindigingen door betalingen hervat;2015;
5542;Almelo;Beëindigingen door betalingen hervat;2016;
5543;Almelo;Beëindigingen door betalingen hervat;2017;
5544;Almelo;Beëindigingen door betalingen hervat;2018;
5545;Almelo;Beëindigingen door betalingen hervat;2019;
5546;Almelo;Beëindigingen door betalingen hervat;2020;
5547;Almelo;Beëindigingen door betalingen hervat;2021;
5548;Almelo;Beëindigingen door betalingen hervat;2022;
5549;Almelo;Beëindigingen door betalingen hervat;2023;
5550;Almelo;Beëindigingen zonder schone lei;1999;
5551;Almelo;Beëindigingen zonder schone lei;2000;
5552;Almelo;Beëindigingen zonder schone lei;2001;
5553;Almelo;Beëindigingen zonder schone lei;2002;
5554;Almelo;Beëindigingen zonder schone lei;2003;
5555;Almelo;Beëindigingen zonder schone lei;2004;
5556;Almelo;Beëindigingen zonder schone lei;2005;
5557;Almelo;Beëindigingen zonder schone lei;2006;
5558;Almelo;Beëindigingen zonder schone lei;2007;
5559;Almelo;Beëindigingen zonder schone lei;2008;10.0
5560;Almelo;Beëindigingen zonder schone lei;2009;
5561;Almelo;Beëindigingen zonder schone lei;2010;
5562;Almelo;Beëindigingen zonder schone lei;2011;10.0
5563;Almelo;Beëindigingen zonder schone lei;2012;15.0
5564;Almelo;Beëindigingen zonder schone lei;2013;15.0
5565;Almelo;Beëindigingen zonder schone lei;2014;10.0
5566;Almelo;Beëindigingen zonder schone lei;2015;
5567;Almelo;Beëindigingen zonder schone lei;2016;10.0
5568;Almelo;Beëindigingen zonder schone lei;2017;
5569;Almelo;Beëindigingen zonder schone lei;2018;
5570;Almelo;Beëindigingen zonder schone lei;2019;
5571;Almelo;Beëindigingen zonder schone lei;2020;
5572;Almelo;Beëindigingen zonder schone lei;2021;
5573;Almelo;Beëindigingen zonder schone lei;2022;
5574;Almelo;Beëindigingen zonder schone lei;2023;
5575;Almelo;Beëindigingen onbekend;1999;
5576;Almelo;Beëindigingen onbekend;2000;
5577;Almelo;Beëindigingen onbekend;2001;
5578;Almelo;Beëindigingen onbekend;2002;
5579;Almelo;Beëindigingen onbekend;2003;
5580;Almelo;Beëindigingen onbekend;2004;
5581;Almelo;Beëindigingen onbekend;2005;
5582;Almelo;Beëindigingen onbekend;2006;
5583;Almelo;Beëindigingen onbekend;2007;
5584;Almelo;Beëindigingen onbekend;2008;
5585;Almelo;Beëindigingen onbekend;2009;
5586;Almelo;Beëindigingen onbekend;2010;
5587;Almelo;Beëindigingen onbekend;2011;
5588;Almelo;Beëindigingen onbekend;2012;
5589;Almelo;Beëindigingen onbekend;2013;
5590;Almelo;Beëindigingen onbekend;2014;
5591;Almelo;Beëindigingen onbekend;2015;
5592;Almelo;Beëindigingen onbekend;2016;
5593;Almelo;Beëindigingen onbekend;2017;
5594;Almelo;Beëindigingen onbekend;2018;
5595;Almelo;Beëindigingen onbekend;2019;
5596;Almelo;Beëindigingen onbekend;2020;
5597;Almelo;Beëindigingen onbekend;2021;20.0
5598;Almelo;Beëindigingen onbekend;2022;40.0
5599;Almelo;Beëindigingen onbekend;2023;25.0
5600;Almere;Totaal alle beëindigingen;1999;
5601;Almere;Totaal alle beëindigingen;2000;20.0
5602;Almere;Totaal alle beëindigingen;2001;60.0
5603;Almere;Totaal alle beëindigingen;2002;115.0
5604;Almere;Totaal alle beëindigingen;2003;230.0
5605;Almere;Totaal alle beëindigingen;2004;255.0
5606;Almere;Totaal alle beëindigingen;2005;250.0
5607;Almere;Totaal alle beëindigingen;2006;160.0
5608;Almere;Totaal alle beëindigingen;2007;130.0
5609;Almere;Totaal alle beëindigingen;2008;185.0
5610;Almere;Totaal alle beëindigingen;2009;215.0
5611;Almere;Totaal alle beëindigingen;2010;305.0
5612;Almere;Totaal alle beëindigingen;2011;300.0
5613;Almere;Totaal alle beëindigingen;2012;250.0
5614;Almere;Totaal alle beëindigingen;2013;280.0
5615;Almere;Totaal alle beëindigingen;2014;415.0
5616;Almere;Totaal alle beëindigingen;2015;330.0
5617;Almere;Totaal alle beëindigingen;2016;230.0
5618;Almere;Totaal alle beëindigingen;2017;155.0
5619;Almere;Totaal alle beëindigingen;2018;185.0
5620;Almere;Totaal alle beëindigingen;2019;270.0
5621;Almere;Totaal alle beëindigingen;2020;165.0
5622;Almere;Totaal alle beëindigingen;2021;155.0
5623;Almere;Totaal alle beëindigingen;2022;105.0
5624;Almere;Totaal alle beëindigingen;2023;55.0
5625;Almere;Beëindigingen door schone lei;1999;
5626;Almere;Beëindigingen door schone lei;2000;10.0
5627;Almere;Beëindigingen door schone lei;2001;40.0
5628;Almere;Beëindigingen door schone lei;2002;85.0
5629;Almere;Beëindigingen door schone lei;2003;190.0
5630;Almere;Beëindigingen door schone lei;2004;200.0
5631;Almere;Beëindigingen door schone lei;2005;195.0
5632;Almere;Beëindigingen door schone lei;2006;130.0
5633;Almere;Beëindigingen door schone lei;2007;95.0
5634;Almere;Beëindigingen door schone lei;2008;165.0
5635;Almere;Beëindigingen door schone lei;2009;175.0
5636;Almere;Beëindigingen door schone lei;2010;245.0
5637;Almere;Beëindigingen door schone lei;2011;225.0
5638;Almere;Beëindigingen door schone lei;2012;180.0
5639;Almere;Beëindigingen door schone lei;2013;170.0
5640;Almere;Beëindigingen door schone lei;2014;340.0
5641;Almere;Beëindigingen door schone lei;2015;285.0
5642;Almere;Beëindigingen door schone lei;2016;220.0
5643;Almere;Beëindigingen door schone lei;2017;140.0
5644;Almere;Beëindigingen door schone lei;2018;160.0
5645;Almere;Beëindigingen door schone lei;2019;245.0
5646;Almere;Beëindigingen door schone lei;2020;110.0
5647;Almere;Beëindigingen door schone lei;2021;35.0
5648;Almere;Beëindigingen door schone lei;2022;10.0
5649;Almere;Beëindigingen door schone lei;2023;
5650;Almere;Beëindigingen door akkoord;1999;
5651;Almere;Beëindigingen door akkoord;2000;
