ID;Sectoren;Perioden;BrutoToegevoegdeWaardeBbp_1;ToegevoegdeWaardeNetto_2;SaldoGoederenEnDienstentransacties_3;ExploitatieoverschotNetto_4;SaldoPrimaireInkomensNetto_5;BeschikbaarInkomenNetto_6;AlternatiefBeschikbaarInkomenNetto_7;BesparingenNetto_8;SaldoLopendeTransactiesBuitenland_9;SaldoNettoBespEnKapitaaloverdr_10;Vorderingensaldo_11;VeranderingInFinancieelVermogen_12;StatistischVerschil_13;FinancieelVermogen_14
583;Huishoudens en IZWh;2005 4e kwartaal;19103.0;14590.0;;9662.0;77656.0;54777.0;;-2947.0;;-3627.0;-7996.0;-9109.0;-1113.0;897044.0
584;Huishoudens en IZWh;2005;72793.0;54833.0;;35501.0;323623.0;243007.0;;17044.0;;15173.0;-3251.0;-2095.0;1156.0;897044.0
585;Huishoudens en IZWh;2006 1e kwartaal;18714.0;13936.0;;9259.0;75121.0;53841.0;;-3963.0;;-3708.0;-8373.0;-6719.0;1654.0;920782.0
586;Huishoudens en IZWh;2006 2e kwartaal;20233.0;15588.0;;9971.0;99248.0;77900.0;;21261.0;;20397.0;14238.0;14547.0;309.0;903706.0
587;Huishoudens en IZWh;2006 3e kwartaal;20184.0;15344.0;;10650.0;79181.0;58257.0;;-220.0;;-885.0;-5203.0;-7185.0;-1982.0;927586.0
588;Huishoudens en IZWh;2006 4e kwartaal;20971.0;16262.0;;11253.0;82504.0;59616.0;;-656.0;;-1648.0;-7671.0;-7618.0;53.0;933421.0
589;Huishoudens en IZWh;2006;80102.0;61130.0;;41133.0;336054.0;249614.0;;16422.0;;14156.0;-7009.0;-6975.0;34.0;933421.0
590;Huishoudens en IZWh;2007 1e kwartaal;20988.0;15770.0;;10584.0;78821.0;54718.0;;-3780.0;;-3694.0;-9398.0;-8682.0;716.0;943620.0
591;Huishoudens en IZWh;2007 2e kwartaal;21557.0;16880.0;;10926.0;104504.0;81473.0;;23131.0;;22447.0;15460.0;16348.0;888.0;968875.0
592;Huishoudens en IZWh;2007 3e kwartaal;21937.0;16880.0;;11988.0;82992.0;61709.0;;11.0;;-162.0;-5136.0;-4104.0;1032.0;982404.0
593;Huishoudens en IZWh;2007 4e kwartaal;22894.0;17962.0;;12491.0;88667.0;63018.0;;357.0;;-181.0;-6335.0;-7095.0;-760.0;965852.0
594;Huishoudens en IZWh;2007;87376.0;67492.0;;45989.0;354984.0;260918.0;;19719.0;;18410.0;-5409.0;-3533.0;1876.0;965852.0
595;Huishoudens en IZWh;2008 1e kwartaal;22121.0;17001.0;;12404.0;85108.0;58407.0;;-2149.0;;-1868.0;-7962.0;-7898.0;64.0;892781.0
596;Huishoudens en IZWh;2008 2e kwartaal;22581.0;17618.0;;11136.0;108354.0;81855.0;;21278.0;;20075.0;14477.0;15523.0;1046.0;880612.0
597;Huishoudens en IZWh;2008 3e kwartaal;22139.0;17074.0;;11956.0;83856.0;61450.0;;-1085.0;;-1943.0;-6433.0;-5437.0;996.0;822631.0
598;Huishoudens en IZWh;2008 4e kwartaal;22649.0;17315.0;;11394.0;88756.0;61293.0;;-1111.0;;-765.0;-5568.0;-7491.0;-1923.0;744115.0
599;Huishoudens en IZWh;2008;89490.0;69008.0;;46890.0;366074.0;263005.0;;16933.0;;15499.0;-5486.0;-5303.0;183.0;744115.0
600;Huishoudens en IZWh;2009 1e kwartaal;19238.0;13881.0;;9422.0;83148.0;57327.0;;-3294.0;;-2589.0;-6859.0;-4334.0;2525.0;715927.0
601;Huishoudens en IZWh;2009 2e kwartaal;19350.0;14200.0;;7994.0;102986.0;79723.0;;20226.0;;19474.0;15417.0;13992.0;-1425.0;781955.0
602;Huishoudens en IZWh;2009 3e kwartaal;19046.0;13569.0;;8488.0;79281.0;58309.0;;-3300.0;;-3908.0;-5491.0;-6413.0;-922.0;848316.0
603;Huishoudens en IZWh;2009 4e kwartaal;20329.0;14959.0;;9159.0;88827.0;63513.0;;2134.0;;1280.0;-1544.0;-1213.0;331.0;874453.0
604;Huishoudens en IZWh;2009;77963.0;56609.0;;35063.0;354242.0;258872.0;;15766.0;;14257.0;1523.0;2032.0;509.0;874453.0
605;Huishoudens en IZWh;2010 1e kwartaal;18723.0;13218.0;;8176.0;81046.0;57065.0;;-4618.0;;-3847.0;-7482.0;-5867.0;1615.0;919052.0
606;Huishoudens en IZWh;2010 2e kwartaal;19337.0;13980.0;;7403.0;101400.0;79797.0;;16905.0;;16342.0;12917.0;12806.0;-111.0;926043.0
607;Huishoudens en IZWh;2010 3e kwartaal;19418.0;13775.0;;8572.0;80919.0;61463.0;;-2274.0;;-3142.0;-4652.0;-7115.0;-2463.0;972301.0
608;Huishoudens en IZWh;2010 4e kwartaal;20635.0;15151.0;;8739.0;88961.0;63595.0;;-683.0;;-1397.0;-4037.0;-5392.0;-1355.0;979972.0
609;Huishoudens en IZWh;2010;78113.0;56124.0;;32890.0;352326.0;261920.0;;9330.0;;7956.0;-3254.0;-5568.0;-2314.0;979972.0
610;Huishoudens en IZWh;2011 1e kwartaal;19651.0;14371.0;;9315.0;84644.0;59703.0;;-3145.0;;-2581.0;-5481.0;-3897.0;1584.0;962798.0
611;Huishoudens en IZWh;2011 2e kwartaal;20786.0;15445.0;;9032.0;104740.0;82340.0;;19123.0;;18599.0;15246.0;15522.0;276.0;971272.0
612;Huishoudens en IZWh;2011 3e kwartaal;19968.0;14564.0;;9017.0;83559.0;60917.0;;-1786.0;;-2127.0;-3725.0;-3574.0;151.0;973606.0
613;Huishoudens en IZWh;2011 4e kwartaal;21002.0;15535.0;;9103.0;90102.0;64403.0;;19.0;;-569.0;-3604.0;-3978.0;-374.0;1021797.0
614;Huishoudens en IZWh;2011;81407.0;59915.0;;36467.0;363045.0;267363.0;;14211.0;;13322.0;2436.0;4073.0;1637.0;1021797.0
615;Huishoudens en IZWh;2012 1e kwartaal;19237.0;13892.0;;8773.0;85793.0;59814.0;;-3627.0;;-2758.0;-5604.0;-3036.0;2568.0;1062718.0
616;Huishoudens;2001 1e kwartaal;;;;;;;;;;;;;;
617;Huishoudens;2001 2e kwartaal;;;;;;;;;;;;;;
618;Huishoudens;2001 3e kwartaal;;;;;;;;;;;;;;
619;Huishoudens;2001 4e kwartaal;;;;;;;;;;;;;;
620;Huishoudens;2001;;;;;;;;;;;;;;
621;Huishoudens;2002 1e kwartaal;;;;;;;;;;;;;;
622;Huishoudens;2002 2e kwartaal;;;;;;;;;;;;;;
623;Huishoudens;2002 3e kwartaal;;;;;;;;;;;;;;
624;Huishoudens;2002 4e kwartaal;;;;;;;;;;;;;;
625;Huishoudens;2002;;;;;;;;;;;;;;
626;Huishoudens;2003 1e kwartaal;;;;;;;;;;;;;;
627;Huishoudens;2003 2e kwartaal;;;;;;;;;;;;;;
628;Huishoudens;2003 3e kwartaal;;;;;;;;;;;;;;
629;Huishoudens;2003 4e kwartaal;;;;;;;;;;;;;;
630;Huishoudens;2003;;;;;;;;;;;;;;
631;Huishoudens;2004 1e kwartaal;;;;;;;;;;;;;;
632;Huishoudens;2004 2e kwartaal;;;;;;;;;;;;;;
633;Huishoudens;2004 3e kwartaal;;;;;;;;;;;;;;
634;Huishoudens;2004 4e kwartaal;;;;;;;;;;;;;;
635;Huishoudens;2004;;;;;;;;;;;;;;
636;Huishoudens;2005 1e kwartaal;16934.0;12564.0;;9008.0;74142.0;54406.0;71854.0;-832.0;;-618.0;-5779.0;;;
637;Huishoudens;2005 2e kwartaal;17716.0;13327.0;;8375.0;95188.0;73647.0;92726.0;20232.0;;19357.0;14535.0;;;
638;Huishoudens;2005 3e kwartaal;17368.0;12832.0;;8456.0;76204.0;57015.0;74916.0;676.0;;-120.0;-4257.0;;;
639;Huishoudens;2005 4e kwartaal;18551.0;14092.0;;9662.0;77571.0;53794.0;72380.0;-2830.0;;-3616.0;-7916.0;;;
640;Huishoudens;2005;70569.0;52815.0;;35501.0;323105.0;238862.0;311876.0;17246.0;;15003.0;-3417.0;;;
641;Huishoudens;2006 1e kwartaal;18188.0;13464.0;;9259.0;75010.0;53050.0;73251.0;-3629.0;;-3489.0;-8159.0;;;
642;Huishoudens;2006 2e kwartaal;19584.0;14993.0;;9971.0;98952.0;76421.0;98394.0;20949.0;;19991.0;13844.0;;;
643;Huishoudens;2006 3e kwartaal;19671.0;14883.0;;10650.0;78965.0;57108.0;77663.0;-230.0;;-979.0;-5302.0;;;
644;Huishoudens;2006 4e kwartaal;20420.0;15762.0;;11253.0;82400.0;58596.0;80315.0;-501.0;;-1596.0;-7596.0;;;
645;Huishoudens;2006;77863.0;59102.0;;41133.0;335327.0;245175.0;329623.0;16589.0;;13927.0;-7213.0;;;
646;Huishoudens;2007 1e kwartaal;20443.0;15276.0;;10584.0;78677.0;53525.0;75092.0;-3789.0;;-3819.0;-9507.0;;;
647;Huishoudens;2007 2e kwartaal;20876.0;16250.0;;10926.0;104101.0;80107.0;103453.0;22984.0;;22197.0;15211.0;;;
648;Huishoudens;2007 3e kwartaal;21383.0;16380.0;;11988.0;82759.0;60550.0;82352.0;62.0;;-203.0;-5180.0;;;
649;Huishoudens;2007 4e kwartaal;22275.0;17404.0;;12491.0;88525.0;62017.0;85702.0;607.0;;-26.0;-6183.0;;;
650;Huishoudens;2007;84977.0;65310.0;;45989.0;354062.0;256199.0;346599.0;19864.0;;18149.0;-5659.0;;;
651;Huishoudens;2008 1e kwartaal;21487.0;16456.0;;12404.0;84941.0;57146.0;79967.0;-2156.0;;-1987.0;-8070.0;;;
652;Huishoudens;2008 2e kwartaal;21902.0;16918.0;;11136.0;107992.0;80701.0;105320.0;21396.0;;20100.0;14507.0;;;
653;Huishoudens;2008 3e kwartaal;21504.0;16533.0;;11956.0;83620.0;60319.0;83303.0;-984.0;;-1946.0;-6438.0;;;
654;Huishoudens;2008 4e kwartaal;22050.0;16777.0;;11394.0;88586.0;60264.0;85462.0;-823.0;;-606.0;-5410.0;;;
655;Huishoudens;2008;86943.0;66684.0;;46890.0;365139.0;258430.0;354052.0;17433.0;;15561.0;-5411.0;;;
656;Huishoudens;2009 1e kwartaal;18584.0;13348.0;;9422.0;82967.0;56277.0;80784.0;-3105.0;;-2587.0;-6859.0;;;
657;Huishoudens;2009 2e kwartaal;18633.0;13443.0;;7994.0;102783.0;78805.0;105084.0;20598.0;;19728.0;15678.0;;;
658;Huishoudens;2009 3e kwartaal;18389.0;13015.0;;8488.0;79159.0;57195.0;82020.0;-3181.0;;-3898.0;-5498.0;;;
659;Huishoudens;2009 4e kwartaal;19623.0;14297.0;;9159.0;88705.0;62387.0;89157.0;2312.0;;1341.0;-1482.0;;;
660;Huishoudens;2009;75229.0;54103.0;;35063.0;353614.0;254664.0;357045.0;16624.0;;14584.0;1839.0;;;
661;Huishoudens;2010 1e kwartaal;18057.0;12658.0;;8176.0;80974.0;55992.0;81117.0;-4459.0;;-3850.0;-7490.0;;;
662;Huishoudens;2010 2e kwartaal;18584.0;13193.0;;7403.0;101253.0;78832.0;106004.0;17258.0;;16560.0;13133.0;;;
663;Huishoudens;2010 3e kwartaal;18737.0;13196.0;;8572.0;80824.0;60555.0;86201.0;-1915.0;;-2930.0;-4450.0;;;
664;Huishoudens;2010 4e kwartaal;19884.0;14456.0;;8739.0;88881.0;62747.0;90351.0;-193.0;;-1052.0;-3687.0;;;
665;Huishoudens;2010;75262.0;53503.0;;32890.0;351932.0;258126.0;363673.0;10691.0;;8728.0;-2494.0;;;
666;Huishoudens;2011 1e kwartaal;18992.0;13769.0;;9315.0;84568.0;58695.0;84567.0;-2867.0;;-2471.0;-5362.0;;;
667;Huishoudens;2011 2e kwartaal;19904.0;14620.0;;9032.0;104566.0;81399.0;109176.0;19542.0;;18879.0;15517.0;;;
668;Huishoudens;2011 3e kwartaal;19310.0;13964.0;;9017.0;83454.0;60065.0;86548.0;-1337.0;;-1825.0;-3436.0;;;
669;Huishoudens;2011 4e kwartaal;20210.0;14801.0;;9103.0;90022.0;63768.0;91922.0;766.0;;29.0;-3007.0;;;
670;Huishoudens;2011;78416.0;57154.0;;36467.0;362610.0;263927.0;372213.0;16104.0;;14612.0;3712.0;;;
671;Huishoudens;2012 1e kwartaal;18545.0;13262.0;;8773.0;85714.0;58807.0;85310.0;-3337.0;;-2649.0;-5500.0;;;
672;IZWh;2001 1e kwartaal;;;;;;;;;;;;;;
673;IZWh;2001 2e kwartaal;;;;;;;;;;;;;;
674;IZWh;2001 3e kwartaal;;;;;;;;;;;;;;
675;IZWh;2001 4e kwartaal;;;;;;;;;;;;;;
676;IZWh;2001;;;;;;;;;;;;;;
677;IZWh;2002 1e kwartaal;;;;;;;;;;;;;;
678;IZWh;2002 2e kwartaal;;;;;;;;;;;;;;
679;IZWh;2002 3e kwartaal;;;;;;;;;;;;;;
680;IZWh;2002 4e kwartaal;;;;;;;;;;;;;;
681;IZWh;2002;;;;;;;;;;;;;;
682;IZWh;2003 1e kwartaal;;;;;;;;;;;;;;
683;IZWh;2003 2e kwartaal;;;;;;;;;;;;;;
684;IZWh;2003 3e kwartaal;;;;;;;;;;;;;;
685;IZWh;2003 4e kwartaal;;;;;;;;;;;;;;
686;IZWh;2003;;;;;;;;;;;;;;
687;IZWh;2004 1e kwartaal;;;;;;;;;;;;;;
688;IZWh;2004 2e kwartaal;;;;;;;;;;;;;;
689;IZWh;2004 3e kwartaal;;;;;;;;;;;;;;
690;IZWh;2004 4e kwartaal;;;;;;;;;;;;;;
691;IZWh;2004;;;;;;;;;;;;;;
692;IZWh;2005 1e kwartaal;539.0;488.0;;0.0;72.0;900.0;;-169.0;;-56.0;-48.0;;;
693;IZWh;2005 2e kwartaal;619.0;571.0;;0.0;223.0;1223.0;;116.0;;197.0;208.0;;;
694;IZWh;2005 3e kwartaal;514.0;461.0;;0.0;138.0;1039.0;;-32.0;;40.0;86.0;;;
695;IZWh;2005 4e kwartaal;552.0;498.0;;0.0;85.0;983.0;;-117.0;;-11.0;-80.0;;;
696;IZWh;2005;2224.0;2018.0;;0.0;518.0;4145.0;;-202.0;;170.0;166.0;;;
697;IZWh;2006 1e kwartaal;526.0;472.0;;0.0;111.0;791.0;;-334.0;;-219.0;-214.0;;;
698;IZWh;2006 2e kwartaal;649.0;595.0;;0.0;296.0;1479.0;;312.0;;406.0;394.0;;;
699;IZWh;2006 3e kwartaal;513.0;461.0;;0.0;216.0;1149.0;;10.0;;94.0;99.0;;;
700;IZWh;2006 4e kwartaal;551.0;500.0;;0.0;104.0;1020.0;;-155.0;;-52.0;-75.0;;;
701;IZWh;2006;2239.0;2028.0;;0.0;727.0;4439.0;;-167.0;;229.0;204.0;;;
702;IZWh;2007 1e kwartaal;545.0;494.0;;0.0;144.0;1193.0;;9.0;;125.0;109.0;;;
703;IZWh;2007 2e kwartaal;681.0;630.0;;0.0;403.0;1366.0;;147.0;;250.0;249.0;;;
704;IZWh;2007 3e kwartaal;554.0;500.0;;0.0;233.0;1159.0;;-51.0;;41.0;44.0;;;
705;IZWh;2007 4e kwartaal;619.0;558.0;;0.0;142.0;1001.0;;-250.0;;-155.0;-152.0;;;
706;IZWh;2007;2399.0;2182.0;;0.0;922.0;4719.0;;-145.0;;261.0;250.0;;;
707;IZWh;2008 1e kwartaal;634.0;545.0;;0.0;167.0;1261.0;;7.0;;119.0;108.0;;;
708;IZWh;2008 2e kwartaal;679.0;700.0;;0.0;362.0;1154.0;;-118.0;;-25.0;-30.0;;;
709;IZWh;2008 3e kwartaal;635.0;541.0;;0.0;236.0;1131.0;;-101.0;;3.0;5.0;;;
710;IZWh;2008 4e kwartaal;599.0;538.0;;0.0;170.0;1029.0;;-288.0;;-159.0;-158.0;;;
711;IZWh;2008;2547.0;2324.0;;0.0;935.0;4575.0;;-500.0;;-62.0;-75.0;;;
712;IZWh;2009 1e kwartaal;654.0;533.0;;0.0;181.0;1050.0;;-189.0;;-2.0;0.0;;;
713;IZWh;2009 2e kwartaal;717.0;757.0;;0.0;203.0;918.0;;-372.0;;-254.0;-261.0;;;
714;IZWh;2009 3e kwartaal;657.0;554.0;;0.0;122.0;1114.0;;-119.0;;-10.0;7.0;;;
715;IZWh;2009 4e kwartaal;706.0;662.0;;0.0;122.0;1126.0;;-178.0;;-61.0;-62.0;;;
716;IZWh;2009;2734.0;2506.0;;0.0;628.0;4208.0;;-858.0;;-327.0;-316.0;;;
717;IZWh;2010 1e kwartaal;666.0;560.0;;0.0;72.0;1073.0;;-159.0;;3.0;8.0;;;
718;IZWh;2010 2e kwartaal;753.0;787.0;;0.0;147.0;965.0;;-353.0;;-218.0;-216.0;;;
719;IZWh;2010 3e kwartaal;681.0;579.0;;0.0;95.0;908.0;;-359.0;;-212.0;-202.0;;;
720;IZWh;2010 4e kwartaal;751.0;695.0;;0.0;80.0;848.0;;-490.0;;-345.0;-350.0;;;
721;IZWh;2010;2851.0;2621.0;;0.0;394.0;3794.0;;-1361.0;;-772.0;-760.0;;;
722;IZWh;2011 1e kwartaal;659.0;602.0;;0.0;76.0;1008.0;;-278.0;;-110.0;-119.0;;;
723;IZWh;2011 2e kwartaal;882.0;825.0;;0.0;174.0;941.0;;-419.0;;-280.0;-271.0;;;
724;IZWh;2011 3e kwartaal;658.0;600.0;;0.0;105.0;852.0;;-449.0;;-302.0;-289.0;;;
725;IZWh;2011 4e kwartaal;792.0;734.0;;0.0;80.0;635.0;;-747.0;;-598.0;-597.0;;;
726;IZWh;2011;2991.0;2761.0;;0.0;435.0;3436.0;;-1893.0;;-1290.0;-1276.0;;;
727;IZWh;2012 1e kwartaal;692.0;630.0;;0.0;79.0;1007.0;;-290.0;;-109.0;-104.0;;;
728;Buitenland;2001 1e kwartaal;;;;;;;;;;;;;;
729;Buitenland;2001 2e kwartaal;;;;;;;;;;;;;;
730;Buitenland;2001 3e kwartaal;;;;;;;;;;;;;;
731;Buitenland;2001 4e kwartaal;;;;;;;;;;;;;;
732;Buitenland;2001;;;;;;;;;;;;;;
733;Buitenland;2002 1e kwartaal;;;;;;;;;;;;;;
734;Buitenland;2002 2e kwartaal;;;;;;;;;;;;;;
735;Buitenland;2002 3e kwartaal;;;;;;;;;;;;;;
736;Buitenland;2002 4e kwartaal;;;;;;;;;;;;;;
737;Buitenland;2002;;;;;;;;;;;;;;
738;Buitenland;2003 1e kwartaal;;;;;;;;;;;;;;
739;Buitenland;2003 2e kwartaal;;;;;;;;;;;;;;
740;Buitenland;2003 3e kwartaal;;;;;;;;;;;;;;
741;Buitenland;2003 4e kwartaal;;;;;;;;;;;;;;
742;Buitenland;2003;;;;;;;;;;;;;;
743;Buitenland;2004 1e kwartaal;;;;;;;;;;;;;;
744;Buitenland;2004 2e kwartaal;;;;;;;;;;;;;;
745;Buitenland;2004 3e kwartaal;;;;;;;;;;;;;;
746;Buitenland;2004 4e kwartaal;;;;;;;;;;;;;;
747;Buitenland;2004;;;;;;;;;;;;;;
748;Buitenland;2005 1e kwartaal;;;-11958.0;;;;;;-12024.0;-11735.0;-11735.0;-14346.0;-2611.0;-164350.0
749;Buitenland;2005 2e kwartaal;;;-11229.0;;;;;;-9575.0;-9135.0;-9135.0;-5455.0;3680.0;-162151.0
750;Buitenland;2005 3e kwartaal;;;-9329.0;;;;;;-5202.0;-4866.0;-4866.0;-7206.0;-2340.0;-174635.0
751;Buitenland;2005 4e kwartaal;;;-11249.0;;;;;;-11621.0;-10935.0;-10935.0;-10139.0;796.0;-140678.0
752;Buitenland;2005;;;-43765.0;;;;;;-38422.0;-36671.0;-36671.0;-37146.0;-475.0;-140678.0
753;Buitenland;2006 1e kwartaal;;;-12390.0;;;;;;-13776.0;-13340.0;-13340.0;-14769.0;-1429.0;-176489.0
754;Buitenland;2006 2e kwartaal;;;-10571.0;;;;;;-17650.0;-17138.0;-17138.0;-17522.0;-384.0;-197432.0
755;Buitenland;2006 3e kwartaal;;;-8485.0;;;;;;-9101.0;-8662.0;-8662.0;-6674.0;1988.0;-174027.0
756;Buitenland;2006 4e kwartaal;;;-10360.0;;;;;;-8217.0;-7716.0;-7716.0;-8449.0;-733.0;-207194.0
757;Buitenland;2006;;;-41806.0;;;;;;-48744.0;-46856.0;-46856.0;-47414.0;-558.0;-207194.0
758;Buitenland;2007 1e kwartaal;;;-12969.0;;;;;;-12047.0;-11379.0;-11379.0;-12654.0;-1275.0;-266243.0
759;Buitenland;2007 2e kwartaal;;;-11491.0;;;;;;-14941.0;-14564.0;-14564.0;-14770.0;-206.0;-242390.0
760;Buitenland;2007 3e kwartaal;;;-9349.0;;;;;;-9980.0;-9942.0;-9942.0;-11640.0;-1698.0;-284118.0
761;Buitenland;2007 4e kwartaal;;;-13186.0;;;;;;-11119.0;-11016.0;-11016.0;-9307.0;1709.0;-259182.0
762;Buitenland;2007;;;-46995.0;;;;;;-48087.0;-46901.0;-46901.0;-48371.0;-1470.0;-259182.0
763;Buitenland;2008 1e kwartaal;;;-14701.0;;;;;;-9018.0;-8132.0;-8132.0;-7093.0;1039.0;-267827.0
764;Buitenland;2008 2e kwartaal;;;-11916.0;;;;;;-10248.0;-9389.0;-9389.0;-6553.0;2836.0;-272054.0
765;Buitenland;2008 3e kwartaal;;;-10283.0;;;;;;-9089.0;-8477.0;-8477.0;-12187.0;-3710.0;-331470.0
766;Buitenland;2008 4e kwartaal;;;-12495.0;;;;;;272.0;19.0;19.0;-806.0;-825.0;-276928.0
767;Buitenland;2008;;;-49395.0;;;;;;-28083.0;-25979.0;-25979.0;-26639.0;-660.0;-276928.0
768;Buitenland;2009 1e kwartaal;;;-10769.0;;;;;;-1300.0;-789.0;-789.0;-3004.0;-2215.0;-282010.0
769;Buitenland;2009 2e kwartaal;;;-9226.0;;;;;;-10602.0;-9892.0;-9892.0;-7667.0;2225.0;-333682.0
770;Buitenland;2009 3e kwartaal;;;-8685.0;;;;;;-1272.0;-794.0;-794.0;380.0;1174.0;-360591.0
771;Buitenland;2009 4e kwartaal;;;-11387.0;;;;;;-5006.0;-4174.0;-4174.0;-7065.0;-2891.0;-377276.0
772;Buitenland;2009;;;-40067.0;;;;;;-18180.0;-15649.0;-15649.0;-17356.0;-1707.0;-377276.0
773;Buitenland;2010 1e kwartaal;;;-12336.0;;;;;;-4656.0;-4129.0;-4129.0;-5364.0;-1235.0;-382783.0
774;Buitenland;2010 2e kwartaal;;;-9473.0;;;;;;-10192.0;-9806.0;-9806.0;-8527.0;1279.0;-384441.0
775;Buitenland;2010 3e kwartaal;;;-11487.0;;;;;;-5608.0;-4681.0;-4681.0;-4674.0;7.0;-407936.0
776;Buitenland;2010 4e kwartaal;;;-14710.0;;;;;;-9410.0;-7991.0;-7991.0;-8731.0;-740.0;-383392.0
777;Buitenland;2010;;;-48006.0;;;;;;-29866.0;-26607.0;-26607.0;-27296.0;-689.0;-383392.0
778;Buitenland;2011 1e kwartaal;;;-13900.0;;;;;;-14210.0;-13366.0;-13366.0;-14640.0;-1274.0;-399075.0
779;Buitenland;2011 2e kwartaal;;;-12182.0;;;;;;-11194.0;-10919.0;-10919.0;-10487.0;432.0;-411124.0
780;Buitenland;2011 3e kwartaal;;;-11937.0;;;;;;-11421.0;-11125.0;-11125.0;-10776.0;349.0;-447776.0
781;Buitenland;2011 4e kwartaal;;;-15775.0;;;;;;-13010.0;-12367.0;-12367.0;-10688.0;1679.0;-429526.0
782;Buitenland;2011;;;-53794.0;;;;;;-49835.0;-47777.0;-47777.0;-46591.0;1186.0;-429526.0
783;Buitenland;2012 1e kwartaal;;;-15224.0;;;;;;-15947.0;-15354.0;-15354.0;-14995.0;359.0;-467097.0
