ID;TypeLozing;IndustrieVolgensSBI93;Perioden;FosforverbindingenAlsP_1;StikstofverbindingenAlsN_2;AntimoonverbindingenAlsSb_3;ArseenverbindingenAlsAs_4;CadmiumverbindingenAlsCd_5;ChroomverbindingenAlsCr_6;KobaltverbindingenAlsCo_7;KoperverbindingenAlsCu_8;KwikverbindingenAlsHg_9;LoodverbindingenAlsPb_10;NikkelverbindingenAlsNi_11;ZinkverbindingenAlsZn_12;Benzeen_13;Ethylbenzeen_14;Isopropylbenzeen_15;SomPAK6VanBorneff_16;Tolueen_17;XyleenTotaal_18;Dichloorethaan12_19;Hexachloorbutadieen_20;TetrachlooretheenPer_21;TetrachloormethaanTetra_22;DrinsAldrinDieldrinEnz_23;Hexachloorbenzenen_24;Pentachloorfenol_25;ChloorverbAnorgChloridenAlsCl_26;Fluoriden_27;CyanidenAnorganischAlsCN_28;CZV_29
209;Totale lozing;245 Zeep-, wasmiddelen-, cosmetica-ind.;2000;3;11;0.0;3.2;0.0;2.1;;21;0.0;1;6;69;0.0;0.2;0.0;0.0;0.0;1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;126;0;0;666
210;Totale lozing;245 Zeep-, wasmiddelen-, cosmetica-ind.;2003;4;14;0.0;0.0;0.0;0.2;0.0;5;0.0;0;0;58;0.0;0.0;0.0;0.0;0.5;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;177;0;0;1388
211;Totale lozing;245 Zeep-, wasmiddelen-, cosmetica-ind.;2004;1;28;0.0;0.0;0.0;3.0;0.0;13;0.0;1;3;88;0.0;0.0;0.0;0.0;0.1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;209;0;0;2871
212;Totale lozing;245 Zeep-, wasmiddelen-, cosmetica-ind.;2005;1;153;0.0;0.0;0.0;8.1;0.0;8;0.0;0;1;91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;208;0;0;2453
213;Totale lozing;245 Zeep-, wasmiddelen-, cosmetica-ind.;2006;2;45;0.0;0.0;0.0;0.9;0.0;4;0.0;0;0;39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;245;0;0;2199
214;Totale lozing;245 Zeep-, wasmiddelen-, cosmetica-ind.;2007;5;49;0.0;0.0;0.0;0.6;0.0;2;0.0;0;2;37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;146;0;0;2351
215;Totale lozing;245 Zeep-, wasmiddelen-, cosmetica-ind.;2008*;13;17;0.0;0.0;0.0;0.8;0.0;2;0.0;0;0;103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;419;0;0;1154
216;Totale lozing;246 Overige chemische productenind.;1990;56;232;0.0;1.0;0.0;10.3;;554;2.706;131;54;495;42.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16146;0;0;3302
217;Totale lozing;246 Overige chemische productenind.;1995;4;102;0.0;2.4;1.573;101.4;;212;2.393;100;138;561;0.0;1.2;0.0;0.0;14.5;2.7;0.0;0.0;1.986;0.0;0.0;0.0;0.0;5450;0;0;887
218;Totale lozing;246 Overige chemische productenind.;2000;17;333;0.0;19.5;39.212;68.3;;153;1.038;63;178;357;0.1;0.2;0.0;0.1;1.2;1.5;0.0;0.0;0.881;0.0;0.0;0.0;0.006;14962;0;0;2118
219;Totale lozing;246 Overige chemische productenind.;2003;20;759;0.0;223.0;13.416;117.0;8.3;409;10.712;75;186;842;0.5;0.3;0.0;0.5;1.1;0.6;0.0;0.0;0.262;0.0;0.0;0.0;0.0;11358;0;2;3571
220;Totale lozing;246 Overige chemische productenind.;2004;14;313;0.0;135.9;10.348;70.0;47.7;201;5.547;44;122;884;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.122;0.0;0.0;0.0;0.0;11173;0;2;3365
221;Totale lozing;246 Overige chemische productenind.;2005;14;267;0.0;46.1;2.739;36.3;17.1;152;1.014;13;44;464;0.0;0.0;0.0;0.1;0.2;0.0;0.0;0.0;0.104;0.0;0.0;0.0;0.089;2151;0;2;2970
222;Totale lozing;246 Overige chemische productenind.;2006;12;970;0.0;46.5;3.007;58.3;2.1;129;2.144;10;141;1074;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2099;0;2;2761
223;Totale lozing;246 Overige chemische productenind.;2007;6;535;0.0;50.3;3.57;65.8;0.0;135;1.334;7;88;400;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006;0.0;0.0;0.0;1309;0;0;2506
224;Totale lozing;246 Overige chemische productenind.;2008*;3;399;0.0;39.3;0.882;26.7;7.0;82;0.757;4;36;161;0.0;0.1;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;791;0;0;1609
225;Totale lozing;247 Synthetische en kunstm. vezelind.;1990;1;42;43.0;138.0;0.0;0.0;;0;0.0;0;0;16040;0.0;0.0;0.0;0.0;0.0;0.0;1.7;0.0;2.0;149.0;0.0;0.0;0.0;10372;42;0;816
226;Totale lozing;247 Synthetische en kunstm. vezelind.;1995;5;95;139.7;20.0;0.1;2.1;;38;1.055;5;1;3382;0.0;0.6;0.0;0.0;0.2;1.6;0.0;0.0;0.242;0.165;0.0;0.0;0.0;1463;4;0;635
227;Totale lozing;247 Synthetische en kunstm. vezelind.;2000;4;55;0.0;0.9;0.004;4.2;;28;0.317;1;2;647;0.0;0.0;0.0;0.1;0.0;1.0;0.0;0.0;0.0;2.5;0.0;0.0;0.0;9311;0;0;300
228;Totale lozing;247 Synthetische en kunstm. vezelind.;2003;1;48;0.0;0.0;0.0;3.0;0.0;0;0.0;0;10;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;9;0;0;333
229;Totale lozing;247 Synthetische en kunstm. vezelind.;2004;1;283;0.0;0.0;0.0;5.0;0.0;24;0.0;0;7;22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.6;0.0;0.0;0.0;10612;0;0;473
230;Totale lozing;247 Synthetische en kunstm. vezelind.;2005;0;156;0.0;0.0;0.0;3.7;0.0;12;0.0;0;9;25;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.6;0.0;0.0;0.0;9549;0;0;231
231;Totale lozing;247 Synthetische en kunstm. vezelind.;2006;0;61;0.0;0.5;0.0;10.7;0.0;74;0.0;0;64;139;0.0;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.93;0.0;0.0;0.0;11910;767;0;205
232;Totale lozing;247 Synthetische en kunstm. vezelind.;2007;0;71;0.0;8.0;1.0;10.0;0.0;36;0.0;10;70;38;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.84;0.0;0.0;0.0;21493;777;0;234
233;Totale lozing;247 Synthetische en kunstm. vezelind.;2008*;1;59;0.0;0.0;0.0;9.0;0.0;9;0.0;9;12;23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;20993;0;0;177
234;Totale lozing;DH Rubber- en kunststofverwerkende ind.;1990;0;31;0.0;0.0;0.738;6.7;;41;0.0;25;3;1042;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;305;0;0;166
235;Totale lozing;DH Rubber- en kunststofverwerkende ind.;1995;3;19;0.0;0.2;33.097;55.0;;438;0.058;42;7;184;0.8;2.3;0.3;0.0;19.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;309;0;0;238
236;Totale lozing;DH Rubber- en kunststofverwerkende ind.;2000;6;17;0.0;0.5;5.43;3.5;;50;0.034;6;8;170;0.1;2.7;0.3;0.0;24.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;205;0;0;512
237;Totale lozing;DH Rubber- en kunststofverwerkende ind.;2003;12;109;0.0;0.1;0.256;7.2;0.0;6;0.04;3;34;461;1.3;10.9;0.4;0.0;42.4;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1155;0;0;1734
238;Totale lozing;DH Rubber- en kunststofverwerkende ind.;2004;26;198;0.0;0.3;0.113;5.0;0.0;2;0.015;1;5;432;0.4;2.1;0.6;0.0;45.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;641;0;0;3296
239;Totale lozing;DH Rubber- en kunststofverwerkende ind.;2005;4;336;0.0;0.2;0.104;4.7;0.0;18;0.025;6;4;734;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;405;0;0;5476
240;Totale lozing;DH Rubber- en kunststofverwerkende ind.;2006;6;307;0.0;0.0;0.099;8.1;0.0;44;0.0;82;11;468;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;493;0;0;5245
241;Totale lozing;DH Rubber- en kunststofverwerkende ind.;2007;9;65;0.0;0.0;0.068;1.0;0.0;24;0.0;14;6;347;0.0;4.4;8.8;0.0;264.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;813
242;Totale lozing;DH Rubber- en kunststofverwerkende ind.;2008*;5;65;0.0;0.0;0.288;3.3;0.0;19;0.0;10;3;332;0.0;4.2;0.0;0.0;135.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;174;0;0;833
243;Totale lozing;DI Glas-, aardewerk-, cement-, kalkind.;1990;0;39;0.0;0.0;4.3;12.3;;1;0.0;31;9;247;327.2;0.0;0.0;0.0;0.0;105.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;346;6;0;391
244;Totale lozing;DI Glas-, aardewerk-, cement-, kalkind.;1995;0;28;0.0;4.6;0.11;25.2;;72;0.0;56;26;194;0.0;0.0;0.0;0.3;3.6;38.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;306;460;0;332
245;Totale lozing;DI Glas-, aardewerk-, cement-, kalkind.;2000;0;73;0.0;1.6;0.34;73.1;;73;0.035;51;34;311;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;191;0;0;486
246;Totale lozing;DI Glas-, aardewerk-, cement-, kalkind.;2003;2;82;0.0;1.0;0.937;33.4;0.0;54;0.1;18;8;284;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;523;2;0;899
247;Totale lozing;DI Glas-, aardewerk-, cement-, kalkind.;2004;1;66;0.0;5.8;1.869;21.7;0.0;57;0.047;54;15;426;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;647;1;0;575
248;Totale lozing;DI Glas-, aardewerk-, cement-, kalkind.;2005;2;70;0.0;1.1;0.546;37.9;0.0;94;0.019;54;17;434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;968;1;0;661
249;Totale lozing;DI Glas-, aardewerk-, cement-, kalkind.;2006;3;71;0.0;4.3;0.798;108.1;0.0;94;0.037;63;21;471;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;866;2;0;1078
250;Totale lozing;DI Glas-, aardewerk-, cement-, kalkind.;2007;2;74;0.0;1.4;0.325;38.2;0.0;51;0.0;30;9;212;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;698;2;0;570
251;Totale lozing;DI Glas-, aardewerk-, cement-, kalkind.;2008*;2;72;43.353;0.0;0.182;13.3;0.0;47;0.0;18;19;319;0.0;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;625;2;0;536
252;Totale lozing;DJ Basismetaal- en metaalprod.ind.;1990;235;1791;0.0;264.1;352.448;9391.6;;10610;46.298;7529;8914;73135;2318.9;0.0;0.0;1326.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35885;2621;21967;5703
253;Totale lozing;DJ Basismetaal- en metaalprod.ind.;1995;56;1808;12.986;877.5;158.826;11214.0;;4891;51.281;2124;14202;24986;121.6;8.2;0.0;82.6;376.8;35.9;1.0;0.0;2.901;0.0;0.0;0.0;0.0;5971;1032;29013;21688
254;Totale lozing;DJ Basismetaal- en metaalprod.ind.;2000;34;638;0.0;1007.9;119.245;4751.4;;4123;2.737;1882;5305;10610;2.9;5.0;0.0;36.8;248.4;14.9;0.0;0.0;5.9;0.0;0.0;0.0;0.0;1284;761;11161;5969
255;Totale lozing;DJ Basismetaal- en metaalprod.ind.;2003;28;724;1.346;353.5;50.698;2076.2;8.2;2435;6.172;993;4405;8882;0.2;2.4;0.0;6.1;42.2;7.4;0.2;0.0;25.827;0.0;0.0;0.0;0.0;254110;689;11344;4614
256;Totale lozing;DJ Basismetaal- en metaalprod.ind.;2004;33;609;2.164;296.4;46.872;2752.4;6.5;1839;4.97;1299;5019;10735;0.0;52.3;0.0;8.2;63.8;257.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2038;730;15763;4758
257;Totale lozing;DJ Basismetaal- en metaalprod.ind.;2005;38;601;1.717;231.4;26.916;2280.7;5.5;1743;4.829;622;4448;7085;0.0;0.0;0.0;4.3;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000;744;14338;3808
258;Totale lozing;DJ Basismetaal- en metaalprod.ind.;2006;35;635;2.21;197.6;47.04;3427.2;3.6;1849;4.717;949;3873;8137;0.0;0.0;0.0;8.8;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;980;618;14967;3028
259;Totale lozing;DJ Basismetaal- en metaalprod.ind.;2007;21;851;0.281;142.4;53.53;2371.3;6.1;1666;2.824;888;4411;5967;0.0;0.0;0.0;3.9;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1293;652;11961;1553
260;Totale lozing;DJ Basismetaal- en metaalprod.ind.;2008*;49;815;0.128;175.5;86.546;1781.9;0.1;682;4.428;1382;4091;7676;0.0;0.0;0.0;4.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1500;600;17856;1434
261;Totale lozing;2900a Machine- en elektronica-industrie;1990;27;309;65.219;0.0;23.851;620.0;;5135;7.341;1499;1993;5461;229.1;0.0;0.0;28.9;1000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1967;42;2;829
262;Totale lozing;2900a Machine- en elektronica-industrie;1995;48;580;3.149;0.6;4.547;1191.3;;6062;2.267;2841;3996;6895;3.4;0.0;0.0;15.6;8.6;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2331;21;0;2867
263;Totale lozing;2900a Machine- en elektronica-industrie;2000;32;639;0.0;8.4;5.525;284.9;;2442;0.369;2103;592;2429;0.1;0.0;0.0;2.6;1.1;0.1;0.0;0.0;0.023;0.0;0.0;0.0;0.0;1538;22;30;5904
264;Totale lozing;2900a Machine- en elektronica-industrie;2003;23;507;134.616;8.9;10.251;183.2;53.1;4315;0.142;586;728;860;0.1;1.2;0.0;3.7;0.7;36.6;0.0;0.0;0.0;0.495;0.0;0.0;0.0;1428;29;0;3135
265;Totale lozing;2900a Machine- en elektronica-industrie;2004;22;1165;0.0;10.6;12.374;315.5;0.0;3641;0.142;492;942;4060;0.1;0.2;0.0;6.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1459;32;0;13449
266;Totale lozing;2900a Machine- en elektronica-industrie;2005;16;1504;0.0;4.5;9.038;134.7;0.0;2568;0.2;559;423;792;0.0;0.0;0.0;19.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1729;22;0;17321
267;Totale lozing;2900a Machine- en elektronica-industrie;2006;66;714;0.0;5.3;11.819;225.6;0.0;878;0.472;407;960;1215;0.0;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1669;22;0;13786
268;Totale lozing;2900a Machine- en elektronica-industrie;2007;114;77;0.0;4.8;5.754;128.4;0.0;1840;0.301;116;473;573;0.0;0.0;0.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;291;5;0;583
269;Totale lozing;2900a Machine- en elektronica-industrie;2008*;100;4;0.0;3.3;13.501;230.8;0.0;477;0.0;30;40;269;0.0;0.0;0.0;23.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;7;0;16
270;Totale lozing;DM Transportmiddelenindustrie;1990;5;2;0.0;0.0;11.7;1400.2;;15155;0.0;617;1762;3736;166.0;0.0;0.0;200.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;126;0;0;7
271;Totale lozing;DM Transportmiddelenindustrie;1995;3;33;0.0;0.0;16.088;105.9;;7787;0.003;127;272;563;222.7;0.0;0.0;200.0;556.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;173;0;2;317
272;Totale lozing;DM Transportmiddelenindustrie;2000;5;37;0.0;0.0;0.182;45.3;;7592;0.008;92;290;906;2.0;0.0;0.0;2.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35;1;0;960
273;Totale lozing;DM Transportmiddelenindustrie;2003;2;43;0.0;0.0;0.754;45.2;0.0;7624;0.005;79;446;1220;2.0;0.0;0.0;2.3;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;83;1;0;883
274;Totale lozing;DM Transportmiddelenindustrie;2004;2;45;0.0;0.5;0.031;23.7;0.0;7899;0.0;78;408;930;2.0;0.0;0.0;2.1;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;84;1;0;867
275;Totale lozing;DM Transportmiddelenindustrie;2005;2;39;0.0;0.5;0.204;35.1;0.0;7617;0.0;49;635;668;2.0;0.0;0.0;2.1;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;96;1;0;916
276;Totale lozing;DM Transportmiddelenindustrie;2006;2;43;0.0;0.5;0.213;41.3;0.0;7643;0.0;52;265;776;2.0;0.0;0.0;2.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;83;1;0;858
277;Totale lozing;DM Transportmiddelenindustrie;2007;1;26;0.0;0.0;0.191;6.1;0.0;7579;0.0;52;59;739;2.0;0.0;0.0;2.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34;1;0;285
278;Totale lozing;DM Transportmiddelenindustrie;2008*;0;33;0.0;0.0;0.0;11.3;0.0;7606;0.0;20;35;270;2.0;0.0;0.0;2.8;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10;0;0;364
279;Totale lozing;DN Meubel- en overige industrie n.e.g.;1990;4;0;0.0;0.0;0.0;72.0;;0;0.0;0;0;88;15.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
280;Totale lozing;DN Meubel- en overige industrie n.e.g.;1995;0;1;0.0;0.0;0.01;1.9;;20;0.0;0;13;48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8;0;13;9
281;Totale lozing;DN Meubel- en overige industrie n.e.g.;2000;0;1;0.0;0.0;0.015;0.0;;16;0.0;4;5;27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0;12;53
282;Totale lozing;DN Meubel- en overige industrie n.e.g.;2003;0;0;0.0;0.0;0.0;0.2;0.0;9;0.0;0;0;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0;0;17
283;Totale lozing;DN Meubel- en overige industrie n.e.g.;2004;0;0;0.0;0.0;0.005;0.1;0.0;9;0.0;0;0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;13
284;Totale lozing;DN Meubel- en overige industrie n.e.g.;2005;0;0;0.0;0.0;0.007;0.1;0.0;7;0.0;0;1;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;13
285;Totale lozing;DN Meubel- en overige industrie n.e.g.;2006;0;0;0.0;0.0;0.007;0.1;0.0;6;0.0;0;0;15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;13
286;Totale lozing;DN Meubel- en overige industrie n.e.g.;2007;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
287;Totale lozing;DN Meubel- en overige industrie n.e.g.;2008*;0;0;0.0;0.0;0.0;0.0;0.0;0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
288;Totale lozing;Dx Industrie (onverdeelde emissies);1990;0;0;0.0;0.0;0.0;13248.0;;0;0.0;0;5888;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
289;Totale lozing;Dx Industrie (onverdeelde emissies);1995;0;0;0.0;0.0;0.0;14043.0;;0;0.0;0;6241;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
290;Totale lozing;Dx Industrie (onverdeelde emissies);2000;0;0;0.0;0.0;0.0;14838.0;;0;0.0;0;6595;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
291;Totale lozing;Dx Industrie (onverdeelde emissies);2003;0;0;0.0;0.0;0.0;15319.0;0.0;0;0.0;0;6815;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
292;Totale lozing;Dx Industrie (onverdeelde emissies);2004;0;0;0.0;0.0;0.0;15478.0;0.0;0;0.0;0;6886;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
293;Totale lozing;Dx Industrie (onverdeelde emissies);2005;0;0;0.0;0.0;0.0;15633.0;0.0;0;0.0;0;6948;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
294;Totale lozing;Dx Industrie (onverdeelde emissies);2006;0;0;0.0;0.0;0.0;15792.0;0.0;0;0.0;0;7018;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
295;Totale lozing;Dx Industrie (onverdeelde emissies);2007;0;0;0.0;0.0;0.0;15951.0;0.0;0;0.0;0;7089;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
296;Totale lozing;Dx Industrie (onverdeelde emissies);2008*;0;0;0.0;0.0;0.0;16110.0;0.0;0;0.0;0;7160;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0
297;Lozing op oppervlaktewater;D Industrie;1990;10977;12496;639.0;3681.9;3773.696;18235.0;;28965;486.503;18176;16218;107896;16938.0;2930.0;165.0;1538.8;5192.2;13205.0;2081.6;0.973;106.0;396.67;8.912;23.795;1.4;845638;37232;21977;40666
298;Lozing op oppervlaktewater;D Industrie;1995;3467;6233;420.711;1665.4;625.823;8968.6;;16306;274.307;5981;8405;43918;3720.6;1608.0;37.3;309.4;4141.5;10329.9;1297.1;0.185;127.9;115.05;2.816;1.545;0.022;348450;1783;37385;15832
299;Lozing op oppervlaktewater;D Industrie;2000;1839;4303;223.9;1690.9;245.027;4026.5;;16756;24.95;2730;5157;33436;89.2;12.5;3.3;58.6;151.6;280.2;2846.0;0.01;25.664;6.9;0.0;0.05;0.0;1009326;2649;15671;18069
300;Lozing op oppervlaktewater;D Industrie;2003;457;3211;72.0;802.7;188.48;3161.3;223.0;10616;20.956;2619;4219;34222;28.7;5.8;1.4;17.6;13.8;7.8;667.2;0.025;2.131;1.611;0.0;0.058;0.0;739150;2214;12513;21978
301;Lozing op oppervlaktewater;D Industrie;2004;344;3734;41.0;1020.9;209.114;3621.6;196.7;11146;24.166;2720;4113;34472;60.7;4.3;1.0;19.2;14.8;4.9;546.2;0.013;4.249;4.797;0.0;0.01;0.0;511193;2223;16533;21413
302;Lozing op oppervlaktewater;D Industrie;2005;340;3404;37.4;777.5;161.911;3688.3;375.7;11039;38.75;1557;3633;22193;70.6;53.4;3.0;71.9;34.7;63.3;929.7;0.01;1.718;1.148;0.0;0.01;0.089;537561;1135;15154;15848
303;Lozing op oppervlaktewater;D Industrie;2006;345;3156;41.2;693.4;152.511;4033.8;485.0;11175;30.201;1743;4603;16994;38.1;10.2;0.1;38.1;24.7;23.8;490.1;0.021;1.028;1.208;0.0;0.011;0.0;541752;1571;15721;16460
304;Lozing op oppervlaktewater;D Industrie;2007;265;3448;33.29;872.1;326.569;2912.8;451.0;9520;25.821;1727;3971;14395;19.6;2.8;0.4;21.7;6.3;10.7;493.7;0.035;0.7;1.34;0.0;0.005;0.0;604457;1555;12053;12576
305;Lozing op oppervlaktewater;D Industrie;2008*;258;3230;63.1;896.7;312.869;2408.1;398.1;9253;19.945;2266;3265;15378;512.6;36.8;1.0;41.5;782.9;122.1;625.8;0.009;0.08;2.09;0.0;0.005;0.0;730072;869;18206;12572
306;Lozing op oppervlaktewater;DA Voedings- en genotmiddelenindustrie;1990;429;3899;0.0;30.0;2.927;163.0;;1014;6.7;273;921;1926;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21753;0;0;10380
307;Lozing op oppervlaktewater;DA Voedings- en genotmiddelenindustrie;1995;258;504;0.0;95.2;4.92;89.8;;126;3.88;94;515;1091;0.0;0.0;0.0;0.0;0.3;0.2;0.1;0.0;0.0;0.0;0.004;0.004;0.022;9817;0;0;3373
308;Lozing op oppervlaktewater;DA Voedings- en genotmiddelenindustrie;2000;439;880;0.0;34.5;9.58;30.3;;396;0.36;67;245;1347;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30149;0;0;3569
309;Lozing op oppervlaktewater;DA Voedings- en genotmiddelenindustrie;2003;148;478;0.0;17.7;0.288;38.7;0.0;78;0.13;12;171;729;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26197;0;0;3216
310;Lozing op oppervlaktewater;DA Voedings- en genotmiddelenindustrie;2004;107;610;0.0;21.8;1.018;24.3;0.0;64;0.022;8;102;1555;33.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20326;0;0;9273
311;Lozing op oppervlaktewater;DA Voedings- en genotmiddelenindustrie;2005;106;438;0.0;22.0;0.878;31.1;0.0;70;0.07;11;236;1001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20447;0;0;4187
312;Lozing op oppervlaktewater;DA Voedings- en genotmiddelenindustrie;2006;111;433;0.0;27.6;0.992;43.2;0.0;48;0.01;20;117;842;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18924;0;0;4240
