ID;Geslacht;Leeftijd;Herkomstland;Geboorteland;GeboortelandOuders;Perioden;BevolkingOpDeEersteVanDeMaand_1
2996;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Totaal;2024 september;256353.0
2997;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Totaal;2024 oktober;256763.0
2998;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Totaal;2024 november;257208.0
2999;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Totaal;2024 december;257654.0
3000;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Totaal;2025 januari;258054.0
3001;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Totaal;2025 februari;258518.0
3002;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Totaal;2025 maart;259004.0
3003;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren in NL;2022 januari;
3004;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren in NL;2022 februari;
3005;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren in NL;2022 maart;
3006;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren in NL;2022 april;
3007;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren in NL;2022 mei;
3008;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren in NL;2022 juni;
3009;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren in NL;2022 juli;
3010;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren in NL;2022 augustus;
3011;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren in NL;2022 september;
3012;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren in NL;2022 oktober;
3013;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren in NL;2022 november;
3014;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren in NL;2022 december;
3015;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren in NL;2023 januari;
3016;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren in NL;2023 februari;
3017;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren in NL;2023 maart;
3018;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren in NL;2023 april;
3019;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren in NL;2023 mei;
3020;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren in NL;2023 juni;
3021;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren in NL;2023 juli;
3022;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren in NL;2023 augustus;
3023;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren in NL;2023 september;
3024;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren in NL;2023 oktober;
3025;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren in NL;2023 november;
3026;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren in NL;2023 december;
3027;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren in NL;2024 januari;
3028;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren in NL;2024 februari;
3029;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren in NL;2024 maart;
3030;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren in NL;2024 april;
3031;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren in NL;2024 mei;
3032;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren in NL;2024 juni;
3033;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren in NL;2024 juli;
3034;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren in NL;2024 augustus;
3035;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren in NL;2024 september;
3036;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren in NL;2024 oktober;
3037;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren in NL;2024 november;
3038;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren in NL;2024 december;
3039;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren in NL;2025 januari;
3040;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren in NL;2025 februari;
3041;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren in NL;2025 maart;
3042;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022 januari;56583.0
3043;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022 februari;56776.0
3044;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022 maart;56984.0
3045;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022 april;57179.0
3046;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022 mei;57377.0
3047;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022 juni;57547.0
3048;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022 juli;57744.0
3049;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022 augustus;57951.0
3050;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022 september;58130.0
3051;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022 oktober;58355.0
3052;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022 november;58535.0
3053;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2022 december;58726.0
3054;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023 januari;59012.0
3055;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023 februari;59179.0
3056;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023 maart;59338.0
3057;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023 april;59515.0
3058;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023 mei;59678.0
3059;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023 juni;59850.0
3060;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023 juli;60031.0
3061;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023 augustus;60213.0
3062;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023 september;60397.0
3063;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023 oktober;60559.0
3064;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023 november;60759.0
3065;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2023 december;60915.0
3066;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024 januari;61138.0
3067;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024 februari;61353.0
3068;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024 maart;61529.0
3069;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024 april;61738.0
3070;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024 mei;61931.0
3071;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024 juni;62124.0
3072;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024 juli;62316.0
3073;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024 augustus;62538.0
3074;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024 september;62743.0
3075;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024 oktober;62936.0
3076;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024 november;63155.0
3077;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2024 december;63360.0
3078;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2025 januari;63543.0
3079;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2025 februari;63750.0
3080;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Eén ouder in NL, één ouder buiten NL;2025 maart;64013.0
3081;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren buiten NL;2022 januari;189410.0
3082;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren buiten NL;2022 februari;189541.0
3083;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren buiten NL;2022 maart;189691.0
3084;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren buiten NL;2022 april;189776.0
3085;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren buiten NL;2022 mei;189875.0
3086;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren buiten NL;2022 juni;189975.0
3087;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren buiten NL;2022 juli;190102.0
3088;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren buiten NL;2022 augustus;190219.0
3089;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren buiten NL;2022 september;190290.0
3090;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren buiten NL;2022 oktober;190381.0
3091;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren buiten NL;2022 november;190509.0
3092;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren buiten NL;2022 december;190597.0
3093;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren buiten NL;2023 januari;190704.0
3094;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren buiten NL;2023 februari;190789.0
3095;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren buiten NL;2023 maart;190874.0
3096;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren buiten NL;2023 april;190941.0
3097;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren buiten NL;2023 mei;191039.0
3098;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren buiten NL;2023 juni;191127.0
3099;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren buiten NL;2023 juli;191194.0
3100;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren buiten NL;2023 augustus;191302.0
3101;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren buiten NL;2023 september;191391.0
3102;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren buiten NL;2023 oktober;191480.0
3103;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren buiten NL;2023 november;191589.0
3104;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren buiten NL;2023 december;191706.0
3105;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren buiten NL;2024 januari;191730.0
3106;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren buiten NL;2024 februari;191995.0
3107;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren buiten NL;2024 maart;192233.0
3108;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren buiten NL;2024 april;192472.0
3109;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren buiten NL;2024 mei;192714.0
3110;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren buiten NL;2024 juni;192937.0
3111;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren buiten NL;2024 juli;193149.0
3112;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren buiten NL;2024 augustus;193398.0
3113;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren buiten NL;2024 september;193610.0
3114;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren buiten NL;2024 oktober;193827.0
3115;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren buiten NL;2024 november;194053.0
3116;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren buiten NL;2024 december;194294.0
3117;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren buiten NL;2025 januari;194511.0
3118;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren buiten NL;2025 februari;194768.0
3119;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren in Nederland;Twee ouders geboren buiten NL;2025 maart;194991.0
3120;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Totaal;2022 januari;173449.0
3121;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Totaal;2022 februari;173521.0
3122;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Totaal;2022 maart;173567.0
3123;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Totaal;2022 april;173723.0
3124;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Totaal;2022 mei;174001.0
3125;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Totaal;2022 juni;174329.0
3126;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Totaal;2022 juli;174624.0
3127;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Totaal;2022 augustus;174824.0
3128;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Totaal;2022 september;174878.0
3129;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Totaal;2022 oktober;175005.0
3130;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Totaal;2022 november;175165.0
3131;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Totaal;2022 december;175312.0
3132;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Totaal;2023 januari;175318.0
3133;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Totaal;2023 februari;175373.0
3134;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Totaal;2023 maart;175407.0
3135;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Totaal;2023 april;175459.0
3136;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Totaal;2023 mei;175529.0
3137;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Totaal;2023 juni;175632.0
3138;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Totaal;2023 juli;175727.0
3139;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Totaal;2023 augustus;175800.0
3140;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Totaal;2023 september;175844.0
3141;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Totaal;2023 oktober;175913.0
3142;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Totaal;2023 november;176092.0
3143;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Totaal;2023 december;176261.0
3144;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Totaal;2024 januari;176308.0
3145;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Totaal;2024 februari;176665.0
3146;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Totaal;2024 maart;176969.0
3147;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Totaal;2024 april;177259.0
3148;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Totaal;2024 mei;177493.0
3149;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Totaal;2024 juni;177795.0
3150;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Totaal;2024 juli;178056.0
3151;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Totaal;2024 augustus;178389.0
3152;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Totaal;2024 september;178649.0
3153;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Totaal;2024 oktober;178951.0
3154;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Totaal;2024 november;179332.0
3155;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Totaal;2024 december;179645.0
3156;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Totaal;2025 januari;179938.0
3157;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Totaal;2025 februari;180275.0
3158;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Totaal;2025 maart;180606.0
3159;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Twee ouders geboren in NL;2022 januari;170.0
3160;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Twee ouders geboren in NL;2022 februari;170.0
3161;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Twee ouders geboren in NL;2022 maart;170.0
3162;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Twee ouders geboren in NL;2022 april;170.0
3163;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Twee ouders geboren in NL;2022 mei;170.0
3164;Totaal mannen en vrouwen;Totaal leeftijd;Marokko;Geboren buiten Nederland;Twee ouders geboren in NL;2022 juni;169.0
