ID;Marges;RegioS;Perioden;SAvondsLichtBrandenBijAfwezigheid_1;FietsInBewaakteFietsenstalling_2;WaardevolleSpullenMeenemenUitAuto_3;WaardevolleSpullenThuisLaten_4;SociaalPreventiefGedragSchaalscore_5;ExtraVeiligheidsslotenOpBuitendeuren_6;RolluikenVoorRamenEnOfDeuren_7;Buitenverlichting_8;Alarminstallatie_9;PreventieInRondWoningSomscore_10
244;Waarde;Gouda;2019;48.3;26.6;77.5;27.9;1.8;68.7;12.2;71.5;7.6;1.6
245;Waarde;'s-Gravenhage (gemeente);2012;;;;;;;;;;
246;Waarde;'s-Gravenhage (gemeente);2013;33.1;34.6;64.7;32.5;1.6;65.4;9.9;59.0;11.7;1.5
247;Waarde;'s-Gravenhage (gemeente);2014;34.5;34.7;65.2;32.8;1.7;65.2;9.4;57.3;12.6;1.4
248;Waarde;'s-Gravenhage (gemeente);2015;40.0;53.6;76.7;36.0;2.1;62.8;20.5;72.6;11.7;1.7
249;Waarde;'s-Gravenhage (gemeente);2016;41.6;55.7;75.0;34.7;2.1;61.2;19.4;75.5;12.6;1.7
250;Waarde;'s-Gravenhage (gemeente);2017;35.1;37.6;63.2;28.9;1.6;64.7;9.9;55.6;12.8;1.4
251;Waarde;'s-Gravenhage (gemeente);2019;36.7;40.8;65.2;29.4;1.7;62.4;10.8;52.0;11.9;1.4
252;Waarde;Groningen (gemeente);2012;;;;;;;;;;
253;Waarde;Groningen (gemeente);2013;20.8;31.7;61.9;26.3;1.4;56.9;6.8;57.3;5.9;1.3
254;Waarde;Groningen (gemeente);2014;20.6;33.4;59.5;26.9;1.4;54.8;6.8;56.2;6.1;1.2
255;Waarde;Groningen (gemeente);2015;23.4;34.2;54.6;22.9;1.4;52.1;9.7;56.7;4.0;1.2
256;Waarde;Groningen (gemeente);2016;21.8;38.9;57.9;22.5;1.4;57.1;9.0;56.7;6.1;1.3
257;Waarde;Groningen (gemeente);2017;20.0;34.1;57.4;20.2;1.3;52.7;7.7;54.1;5.9;1.2
258;Waarde;Groningen (gemeente);2019;25.8;34.1;57.5;21.7;1.4;51.6;7.9;56.9;6.6;1.2
259;Waarde;Haarlem;2012;;;;;;;;;;
260;Waarde;Haarlem;2013;29.3;38.1;68.0;29.4;1.6;59.9;7.2;54.2;8.0;1.3
261;Waarde;Haarlem;2014;23.8;34.9;68.4;30.6;1.6;57.0;5.0;51.1;6.0;1.2
262;Waarde;Haarlem;2015;28.3;39.1;66.9;29.6;1.6;61.3;10.9;56.5;7.1;1.4
263;Waarde;Haarlem;2016;29.3;38.7;67.8;28.0;1.6;59.7;7.7;55.1;7.6;1.3
264;Waarde;Haarlem;2017;25.7;38.0;66.5;25.0;1.6;61.4;7.3;58.3;8.2;1.4
265;Waarde;Haarlem;2019;32.6;37.5;70.2;24.2;1.6;58.4;7.6;52.8;7.6;1.3
266;Waarde;Haarlemmermeer;2012;;;;;;;;;;
267;Waarde;Haarlemmermeer;2013;43.4;26.7;75.7;30.8;1.8;67.0;10.8;82.2;17.0;1.8
268;Waarde;Haarlemmermeer;2014;50.0;27.6;78.2;38.4;1.9;71.7;16.5;85.4;18.7;1.9
269;Waarde;Haarlemmermeer;2015;48.7;28.7;72.3;31.9;1.8;67.6;13.0;87.9;17.4;1.9
270;Waarde;Haarlemmermeer;2016;51.7;28.1;72.7;34.3;1.9;68.6;14.5;79.1;18.7;1.8
271;Waarde;Haarlemmermeer;2017;48.4;27.4;70.4;30.0;1.8;66.8;14.9;82.9;17.6;1.8
272;Waarde;Haarlemmermeer;2019;55.0;29.2;76.0;29.4;1.9;68.8;15.2;83.5;17.3;1.8
273;Waarde;Heerlen;2012;;;;;;;;;;
274;Waarde;Heerlen;2013;47.4;39.8;76.6;42.4;2.1;64.5;46.6;72.4;15.7;2.0
275;Waarde;Heerlen;2014;49.9;41.5;72.3;43.3;2.1;69.4;50.4;76.7;15.8;2.1
276;Waarde;Heerlen;2015;44.9;35.4;66.0;38.4;1.8;69.8;48.7;72.3;15.3;2.1
277;Waarde;Heerlen;2016;43.0;36.7;66.1;31.4;1.8;64.9;41.9;70.5;9.4;1.9
278;Waarde;Heerlen;2017;50.2;41.5;74.7;38.3;2.0;64.2;46.8;75.9;17.1;2.0
279;Waarde;Heerlen;2019;50.9;41.7;74.0;39.7;2.1;65.0;48.9;68.0;15.3;2.0
280;Waarde;Helmond;2012;;;;;;;;;;
281;Waarde;Helmond;2013;46.6;62.5;74.1;41.8;2.2;68.1;27.6;84.2;13.4;1.9
282;Waarde;Helmond;2014;52.4;67.7;77.0;43.1;2.4;71.3;32.6;86.0;12.6;2.0
283;Waarde;Helmond;2015;51.4;62.7;75.7;43.2;2.3;69.1;33.7;83.6;15.5;2.0
284;Waarde;Helmond;2016;49.7;63.9;72.7;38.2;2.2;68.4;34.1;83.7;13.4;2.0
285;Waarde;Helmond;2017;52.4;64.5;74.7;37.7;2.3;66.1;30.1;80.9;14.1;1.9
286;Waarde;Helmond;2019;56.5;64.7;77.3;39.0;2.4;70.3;33.0;84.6;17.0;2.0
287;Waarde;Hengelo (O.);2012;;;;;;;;;;
288;Waarde;Hengelo (O.);2013;40.9;33.1;70.7;33.5;1.8;65.7;17.4;78.5;10.3;1.7
289;Waarde;Hengelo (O.);2014;45.5;31.4;69.2;41.7;1.9;65.4;21.1;84.4;12.1;1.8
290;Waarde;Hengelo (O.);2015;48.6;38.5;71.2;32.4;1.9;70.7;23.0;82.3;13.3;1.9
291;Waarde;Hengelo (O.);2016;42.0;36.1;68.3;33.0;1.8;68.5;21.2;79.9;8.6;1.8
292;Waarde;Hengelo (O.);2017;45.1;37.4;70.7;33.2;1.9;66.1;14.2;81.1;11.3;1.7
293;Waarde;Hengelo (O.);2019;43.9;32.4;66.4;30.5;1.7;66.3;19.3;81.2;8.7;1.8
294;Waarde;'s-Hertogenbosch;2012;;;;;;;;;;
295;Waarde;'s-Hertogenbosch;2013;43.0;52.8;81.4;39.8;2.2;66.0;21.4;76.0;13.7;1.8
296;Waarde;'s-Hertogenbosch;2014;41.2;52.0;75.0;32.5;2.0;61.9;20.8;76.4;16.5;1.8
297;Waarde;'s-Hertogenbosch;2015;57.2;55.4;72.4;45.9;2.3;70.6;52.9;81.2;19.0;2.2
298;Waarde;'s-Hertogenbosch;2016;52.8;53.6;74.6;42.5;2.2;69.7;48.6;79.7;16.6;2.1
299;Waarde;'s-Hertogenbosch;2017;43.3;53.1;75.0;35.7;2.1;63.0;22.2;74.0;13.7;1.7
300;Waarde;'s-Hertogenbosch;2019;42.3;51.4;76.2;32.7;2.0;60.5;22.3;74.7;10.0;1.7
301;Waarde;Hilversum;2012;;;;;;;;;;
302;Waarde;Hilversum;2013;41.8;34.2;76.3;33.7;1.9;72.8;8.6;75.8;16.9;1.7
303;Waarde;Hilversum;2014;38.4;27.6;81.3;34.7;1.8;69.6;10.4;78.9;18.7;1.8
304;Waarde;Hilversum;2015;36.0;37.0;77.8;37.2;1.9;68.8;10.5;74.8;17.2;1.7
305;Waarde;Hilversum;2016;43.5;34.5;74.5;33.9;1.9;70.8;9.3;75.2;17.4;1.7
306;Waarde;Hilversum;2017;49.3;34.6;77.9;30.9;1.9;72.0;5.8;78.0;14.7;1.7
307;Waarde;Hilversum;2019;45.9;30.6;75.3;32.1;1.8;68.6;11.2;73.5;13.0;1.7
308;Waarde;Hoeksche Waard;2012;;;;;;;;;;
309;Waarde;Hoeksche Waard;2013;;;;;;;;;;
310;Waarde;Hoeksche Waard;2014;;;;;;;;;;
311;Waarde;Hoeksche Waard;2015;;;;;;;;;;
312;Waarde;Hoeksche Waard;2016;;;;;;;;;;
313;Waarde;Hoeksche Waard;2017;;;;;;;;;;
314;Waarde;Hoeksche Waard;2019;56.1;27.7;69.5;26.2;1.8;68.7;32.0;83.9;12.6;2.0
315;Waarde;Hoorn;2012;;;;;;;;;;
316;Waarde;Hoorn;2013;42.6;34.8;73.9;33.8;1.8;71.8;12.0;79.6;11.5;1.7
317;Waarde;Hoorn;2014;40.4;37.4;70.7;34.9;1.8;68.4;13.2;78.1;13.5;1.7
318;Waarde;Hoorn;2015;39.2;34.9;70.4;34.3;1.8;70.2;14.7;78.4;14.6;1.8
319;Waarde;Hoorn;2016;43.2;35.6;75.6;33.4;1.9;62.0;12.9;82.3;11.2;1.7
320;Waarde;Hoorn;2017;37.7;35.2;71.6;28.7;1.7;60.9;13.4;79.4;11.8;1.7
321;Waarde;Hoorn;2019;37.4;26.4;67.1;25.7;1.6;61.8;15.5;72.9;13.6;1.6
322;Waarde;Leeuwarden;2012;;;;;;;;;;
323;Waarde;Leeuwarden;2013;33.8;39.9;67.8;32.4;1.7;67.8;9.0;69.6;13.3;1.6
324;Waarde;Leeuwarden;2014;35.2;43.9;65.6;32.3;1.8;63.4;6.3;69.8;9.1;1.5
325;Waarde;Leeuwarden;2015;34.0;46.3;62.5;31.1;1.7;63.4;7.5;71.4;6.0;1.5
326;Waarde;Leeuwarden;2016;35.0;47.8;67.1;29.5;1.8;64.6;7.8;70.2;8.7;1.5
327;Waarde;Leeuwarden;2017;31.0;42.0;57.2;27.4;1.6;59.7;7.1;70.3;11.4;1.5
328;Waarde;Leeuwarden;2019;43.3;55.7;66.7;31.8;2.0;63.0;7.1;72.4;6.6;1.5
329;Waarde;Leiden;2012;;;;;;;;;;
330;Waarde;Leiden;2013;27.8;38.8;64.0;28.3;1.6;57.0;9.1;57.8;7.2;1.3
331;Waarde;Leiden;2014;27.5;34.6;61.8;27.6;1.5;58.0;10.4;58.3;5.8;1.3
332;Waarde;Leiden;2015;27.0;40.4;63.9;27.6;1.6;55.1;7.0;59.4;8.0;1.3
333;Waarde;Leiden;2016;28.8;40.0;60.6;23.9;1.5;56.1;8.3;56.2;7.1;1.3
334;Waarde;Leiden;2017;26.4;41.3;59.4;23.8;1.5;53.0;7.0;55.8;7.1;1.2
335;Waarde;Leiden;2019;27.0;39.6;59.2;22.0;1.5;50.3;8.4;54.9;7.2;1.2
336;Waarde;Leidschendam-Voorburg;2012;;;;;;;;;;
337;Waarde;Leidschendam-Voorburg;2013;45.3;41.0;69.8;33.8;1.9;74.0;8.0;74.5;13.5;1.7
338;Waarde;Leidschendam-Voorburg;2014;53.1;39.2;74.3;34.7;2.0;74.3;11.3;75.4;17.6;1.8
339;Waarde;Leidschendam-Voorburg;2015;50.0;40.2;74.6;32.2;2.0;75.4;12.2;76.1;14.5;1.8
340;Waarde;Leidschendam-Voorburg;2016;48.8;40.4;67.0;32.0;1.9;70.9;7.4;67.4;14.6;1.6
341;Waarde;Leidschendam-Voorburg;2017;49.4;45.5;71.6;32.2;2.0;72.1;9.1;71.7;15.3;1.7
342;Waarde;Leidschendam-Voorburg;2019;48.5;45.8;73.1;31.2;2.0;67.9;8.0;68.7;12.7;1.6
343;Waarde;Lelystad;2012;;;;;;;;;;
344;Waarde;Lelystad;2013;41.7;29.5;68.9;33.7;1.7;71.6;11.5;82.0;16.1;1.8
345;Waarde;Lelystad;2014;43.7;28.7;70.1;33.3;1.8;71.8;11.0;83.0;19.8;1.9
346;Waarde;Lelystad;2015;41.9;28.9;65.8;32.8;1.7;70.4;10.9;78.0;14.8;1.7
347;Waarde;Lelystad;2016;40.2;23.9;67.8;33.9;1.7;69.6;12.8;83.9;21.6;1.9
348;Waarde;Lelystad;2017;41.1;25.1;70.2;32.7;1.7;66.8;15.3;80.5;16.2;1.8
349;Waarde;Lelystad;2019;48.3;27.9;67.4;32.1;1.8;68.3;14.6;78.2;15.5;1.8
350;Waarde;Maastricht;2012;;;;;;;;;;
351;Waarde;Maastricht;2013;39.3;50.0;69.8;39.5;2.0;59.0;37.8;61.3;10.6;1.7
352;Waarde;Maastricht;2014;43.2;50.2;72.7;38.2;2.0;64.7;36.7;67.2;14.7;1.8
353;Waarde;Maastricht;2015;43.0;49.2;69.9;37.5;2.0;62.3;38.4;66.5;11.8;1.8
354;Waarde;Maastricht;2016;43.6;44.8;72.5;33.6;1.9;59.2;36.5;68.8;11.3;1.8
355;Waarde;Maastricht;2017;39.1;48.7;66.8;35.9;1.9;58.6;37.8;64.5;11.1;1.7
356;Waarde;Maastricht;2019;41.1;48.9;66.3;32.8;1.9;57.9;37.1;63.8;11.4;1.7
357;Waarde;Meierijstad;2012;;;;;;;;;;
358;Waarde;Meierijstad;2013;;;;;;;;;;
359;Waarde;Meierijstad;2014;;;;;;;;;;
360;Waarde;Meierijstad;2015;;;;;;;;;;
361;Waarde;Meierijstad;2016;;;;;;;;;;
362;Waarde;Meierijstad;2017;51.5;34.3;74.4;32.6;1.9;70.2;28.0;87.0;16.1;2.0
363;Waarde;Meierijstad;2019;54.6;32.5;70.4;33.7;1.9;62.8;31.3;85.6;13.9;1.9
364;Waarde;Nijmegen;2012;;;;;;;;;;
365;Waarde;Nijmegen;2013;39.1;47.0;70.7;32.9;1.9;61.6;17.5;68.3;12.2;1.6
366;Waarde;Nijmegen;2014;35.2;47.7;69.5;31.8;1.8;58.9;17.9;67.5;11.2;1.6
367;Waarde;Nijmegen;2015;31.1;50.1;70.1;30.4;1.8;56.8;17.3;65.8;7.6;1.5
368;Waarde;Nijmegen;2016;34.1;51.2;66.0;27.2;1.8;56.5;18.4;63.8;8.4;1.5
369;Waarde;Nijmegen;2017;30.5;51.7;68.4;26.6;1.8;55.7;17.3;63.1;7.2;1.4
370;Waarde;Nijmegen;2019;34.8;48.6;70.0;27.3;1.8;54.4;19.0;64.6;7.9;1.5
371;Waarde;Nissewaard;2012;;;;;;;;;;
372;Waarde;Nissewaard;2013;;;;;;;;;;
373;Waarde;Nissewaard;2014;;;;;;;;;;
374;Waarde;Nissewaard;2015;52.4;51.4;75.9;39.6;2.2;73.1;32.5;84.7;11.7;2.0
375;Waarde;Nissewaard;2016;49.2;48.8;70.3;36.8;2.1;73.9;34.1;81.6;14.2;2.0
376;Waarde;Nissewaard;2017;42.0;24.3;64.5;28.1;1.6;65.9;17.4;75.9;16.2;1.8
377;Waarde;Nissewaard;2019;47.6;28.2;72.7;32.3;1.8;70.7;24.1;75.4;18.9;1.9
378;Waarde;Oss;2012;;;;;;;;;;
379;Waarde;Oss;2013;51.2;51.6;76.2;42.2;2.2;75.4;35.9;83.2;15.3;2.1
380;Waarde;Oss;2014;56.5;50.6;74.2;40.4;2.2;69.7;32.3;84.7;15.9;2.0
381;Waarde;Oss;2015;45.0;27.4;71.1;28.9;1.7;68.2;18.4;85.4;15.0;1.9
382;Waarde;Oss;2016;40.6;31.6;71.5;28.1;1.7;66.5;17.5;79.7;15.5;1.8
383;Waarde;Oss;2017;51.2;48.2;71.6;37.6;2.1;70.6;31.6;83.6;14.9;2.0
384;Waarde;Oss;2019;49.3;48.9;72.0;32.6;2.0;67.1;32.4;84.6;16.6;2.0
385;Waarde;Purmerend;2012;;;;;;;;;;
386;Waarde;Purmerend;2013;41.9;24.8;70.2;34.6;1.7;70.7;16.9;83.5;17.8;1.9
387;Waarde;Purmerend;2014;44.6;32.3;73.8;31.0;1.8;66.1;15.3;79.0;13.0;1.7
388;Waarde;Purmerend;2015;45.5;49.6;78.2;41.8;2.2;71.1;43.2;79.2;16.9;2.1
389;Waarde;Purmerend;2016;41.7;48.3;68.5;42.8;2.0;74.0;41.6;86.6;13.7;2.2
390;Waarde;Purmerend;2017;43.3;25.0;65.1;23.7;1.6;62.7;18.3;77.1;14.7;1.7
391;Waarde;Purmerend;2019;47.2;25.4;68.4;28.3;1.7;65.6;17.3;72.9;15.5;1.7
392;Waarde;Roosendaal;2012;;;;;;;;;;
393;Waarde;Roosendaal;2013;44.3;49.7;78.2;40.4;2.1;68.9;37.5;79.4;16.0;2.0
394;Waarde;Roosendaal;2014;47.0;43.0;72.0;36.7;2.0;66.7;37.4;79.6;13.7;2.0
395;Waarde;Roosendaal;2015;31.6;31.7;60.9;28.3;1.5;62.1;10.1;58.2;10.8;1.4
396;Waarde;Roosendaal;2016;30.2;34.6;60.5;28.0;1.5;60.4;10.8;54.8;11.3;1.4
397;Waarde;Roosendaal;2017;46.1;51.4;74.7;39.9;2.1;68.9;38.4;82.0;14.8;2.0
398;Waarde;Roosendaal;2019;50.5;53.5;80.1;35.9;2.2;73.2;43.3;78.7;16.9;2.1
399;Waarde;Rotterdam;2012;;;;;;;;;;
400;Waarde;Rotterdam;2013;29.7;32.6;62.5;31.4;1.6;63.3;9.7;59.9;11.7;1.4
401;Waarde;Rotterdam;2014;34.5;32.9;62.6;32.3;1.6;64.1;8.7;55.8;13.0;1.4
402;Waarde;Rotterdam;2015;34.7;42.1;65.3;34.4;1.8;67.1;11.4;61.1;11.6;1.5
403;Waarde;Rotterdam;2016;30.3;37.1;63.8;33.6;1.6;63.1;11.8;58.9;9.9;1.4
404;Waarde;Rotterdam;2017;30.7;34.0;61.2;29.0;1.5;59.5;9.1;58.1;10.2;1.4
405;Waarde;Rotterdam;2019;31.3;33.9;61.0;26.4;1.5;57.7;10.3;50.5;10.0;1.3
406;Waarde;Schiedam;2012;;;;;;;;;;
407;Waarde;Schiedam;2013;35.3;39.7;69.5;35.9;1.8;65.7;10.4;60.9;9.8;1.5
408;Waarde;Schiedam;2014;38.4;35.3;66.1;34.5;1.7;62.8;10.4;57.0;13.1;1.4
409;Waarde;Schiedam;2015;35.8;36.4;62.4;30.9;1.7;64.9;9.5;56.8;12.3;1.4
410;Waarde;Schiedam;2016;34.9;36.6;62.6;28.6;1.6;63.8;9.5;55.1;12.1;1.4
411;Waarde;Schiedam;2017;33.2;35.8;65.8;28.7;1.6;61.5;10.4;58.6;11.6;1.4
412;Waarde;Schiedam;2019;35.8;35.2;66.5;26.4;1.6;63.7;9.9;53.0;10.6;1.4
413;Waarde;Sittard-Geleen;2012;;;;;;;;;;
414;Waarde;Sittard-Geleen;2013;58.2;60.7;78.8;43.0;2.4;73.2;51.1;82.8;13.9;2.2
415;Waarde;Sittard-Geleen;2014;58.8;49.7;80.1;45.5;2.3;71.8;51.4;79.9;15.1;2.2
416;Waarde;Sittard-Geleen;2015;43.7;29.3;71.7;31.4;1.8;71.9;20.8;78.5;13.8;1.8
417;Waarde;Sittard-Geleen;2016;39.1;29.7;70.8;33.9;1.7;67.3;22.2;73.8;13.5;1.8
418;Waarde;Sittard-Geleen;2017;56.8;51.5;75.4;39.2;2.2;71.0;50.3;80.7;21.3;2.2
419;Waarde;Sittard-Geleen;2019;63.6;55.5;74.4;38.5;2.3;68.7;52.8;82.3;18.1;2.2
420;Waarde;Spijkenisse;2012;;;;;;;;;;
421;Waarde;Spijkenisse;2013;40.0;27.3;74.4;34.3;1.8;71.8;18.4;78.6;15.6;1.8
422;Waarde;Spijkenisse;2014;39.5;25.2;71.1;38.5;1.7;73.8;14.1;73.6;17.6;1.8
423;Waarde;Spijkenisse;2015;;;;;;;;;;
424;Waarde;Spijkenisse;2016;;;;;;;;;;
425;Waarde;Spijkenisse;2017;;;;;;;;;;
426;Waarde;Spijkenisse;2019;;;;;;;;;;
427;Waarde;Súdwest-Fryslân;2012;;;;;;;;;;
428;Waarde;Súdwest-Fryslân;2013;36.9;20.3;64.7;31.0;1.5;66.2;5.7;82.8;9.9;1.6
429;Waarde;Súdwest-Fryslân;2014;42.2;18.7;61.7;28.9;1.5;64.6;10.8;82.4;8.3;1.7
430;Waarde;Súdwest-Fryslân;2015;36.3;21.4;61.2;27.3;1.5;63.7;7.1;82.0;7.8;1.6
431;Waarde;Súdwest-Fryslân;2016;43.2;19.4;56.1;26.2;1.4;64.6;10.4;81.9;9.5;1.7
432;Waarde;Súdwest-Fryslân;2017;37.5;19.4;62.0;26.7;1.5;64.3;8.3;83.8;9.0;1.7
433;Waarde;Súdwest-Fryslân;2019;39.8;21.2;56.4;23.8;1.4;59.8;7.8;78.9;10.3;1.6
434;Waarde;Tilburg;2012;;;;;;;;;;
435;Waarde;Tilburg;2013;39.8;59.7;70.0;42.9;2.1;66.0;28.4;75.8;13.8;1.8
436;Waarde;Tilburg;2014;40.4;60.3;73.4;37.7;2.1;67.3;24.1;74.3;11.8;1.8
437;Waarde;Tilburg;2015;41.3;57.3;75.2;37.3;2.1;66.3;28.8;74.0;12.9;1.8
438;Waarde;Tilburg;2016;37.6;55.2;72.2;34.0;2.0;60.9;24.1;72.8;9.9;1.7
439;Waarde;Tilburg;2017;37.7;57.5;72.8;33.7;2.0;61.5;26.5;75.2;11.7;1.7
440;Waarde;Tilburg;2019;43.2;55.3;73.3;33.8;2.1;61.1;25.8;72.8;11.1;1.7
441;Waarde;Utrecht (gemeente);2012;;;;;;;;;;
442;Waarde;Utrecht (gemeente);2013;30.5;33.2;67.6;26.9;1.6;58.0;10.4;53.6;8.0;1.3
443;Waarde;Utrecht (gemeente);2014;27.5;34.6;68.6;25.7;1.6;56.0;8.8;53.7;7.9;1.3
444;Waarde;Utrecht (gemeente);2015;31.1;40.8;71.2;26.5;1.7;59.6;7.5;55.8;7.1;1.3
445;Waarde;Utrecht (gemeente);2016;26.5;42.2;68.2;23.1;1.6;56.3;9.0;53.3;7.8;1.3
446;Waarde;Utrecht (gemeente);2017;26.5;45.2;69.3;24.6;1.7;56.9;8.4;55.7;6.2;1.3
447;Waarde;Utrecht (gemeente);2019;29.6;42.7;68.7;22.2;1.6;52.6;11.5;53.0;8.4;1.3
448;Waarde;Venlo;2012;;;;;;;;;;
449;Waarde;Venlo;2013;50.2;43.1;73.3;39.6;2.1;68.4;47.7;81.4;14.8;2.1
450;Waarde;Venlo;2014;46.6;43.1;70.9;39.3;2.0;66.2;47.7;79.8;13.5;2.1
451;Waarde;Venlo;2015;55.8;41.4;66.1;36.7;2.0;69.1;47.9;76.7;16.9;2.1
452;Waarde;Venlo;2016;51.1;42.9;71.1;38.0;2.0;67.7;47.6;79.4;14.5;2.1
453;Waarde;Venlo;2017;49.8;46.9;66.2;36.7;2.0;66.1;45.0;79.9;17.4;2.1
454;Waarde;Venlo;2019;51.6;42.3;72.5;35.4;2.0;65.2;49.6;76.7;13.2;2.0
455;Waarde;Vlaardingen;2012;;;;;;;;;;
456;Waarde;Vlaardingen;2013;37.1;37.5;72.4;37.3;1.8;72.5;13.1;69.7;13.1;1.7
457;Waarde;Vlaardingen;2014;34.1;39.6;73.0;38.9;1.9;73.3;11.0;72.0;12.9;1.7
458;Waarde;Vlaardingen;2015;40.6;41.5;68.3;36.4;1.9;70.3;10.8;69.6;13.9;1.6
459;Waarde;Vlaardingen;2016;35.1;43.3;69.8;30.7;1.8;67.5;8.1;70.5;13.2;1.6
460;Waarde;Vlaardingen;2017;39.0;42.4;66.2;31.8;1.8;66.8;11.6;68.6;13.6;1.6
461;Waarde;Vlaardingen;2019;39.8;40.2;68.2;29.1;1.8;64.8;13.1;63.1;12.7;1.5
462;Waarde;Westland;2012;;;;;;;;;;
463;Waarde;Westland;2013;59.6;37.1;72.4;34.5;2.0;77.6;15.1;81.3;21.2;2.0
464;Waarde;Westland;2014;61.3;38.7;72.5;32.8;2.1;78.5;17.8;80.7;21.1;2.0
465;Waarde;Westland;2015;62.5;34.9;72.2;36.6;2.1;74.6;16.6;83.2;22.3;2.0
466;Waarde;Westland;2016;64.2;39.0;74.8;30.4;2.1;71.4;18.1;82.4;21.0;1.9
467;Waarde;Westland;2017;61.2;41.4;74.2;32.3;2.1;74.3;15.2;83.9;22.1;2.0
468;Waarde;Westland;2019;64.2;38.9;74.1;31.4;2.1;70.6;19.5;80.3;20.0;1.9
469;Waarde;Zaanstad;2012;;;;;;;;;;
470;Waarde;Zaanstad;2013;35.2;34.4;70.2;34.0;1.7;65.8;10.3;75.2;11.7;1.6
471;Waarde;Zaanstad;2014;39.0;33.9;72.5;31.0;1.8;62.0;9.3;78.4;12.4;1.6
472;Waarde;Zaanstad;2015;35.0;34.9;67.1;29.4;1.7;64.2;13.9;76.4;12.7;1.7
473;Waarde;Zaanstad;2016;35.0;38.7;65.7;31.1;1.7;64.8;9.8;79.3;12.3;1.7
474;Waarde;Zaanstad;2017;32.6;36.7;68.0;29.5;1.7;63.3;10.1;73.6;10.4;1.6
475;Waarde;Zaanstad;2019;38.8;37.9;70.8;30.0;1.8;62.5;11.7;71.3;11.9;1.6
476;Waarde;Zoetermeer;2012;;;;;;;;;;
477;Waarde;Zoetermeer;2013;46.1;51.8;75.0;37.6;2.1;72.4;11.2;81.5;15.1;1.8
478;Waarde;Zoetermeer;2014;45.7;52.2;76.2;35.0;2.1;74.8;11.1;77.4;14.3;1.8
479;Waarde;Zoetermeer;2015;49.6;51.4;74.7;37.1;2.1;75.3;12.6;83.5;16.4;1.9
480;Waarde;Zoetermeer;2016;49.4;52.9;77.4;33.7;2.1;72.7;11.5;83.5;15.3;1.8
481;Waarde;Zoetermeer;2017;52.4;55.3;74.3;33.8;2.2;69.6;11.1;81.4;15.0;1.8
482;Waarde;Zoetermeer;2019;50.5;55.6;71.9;35.5;2.1;70.3;13.7;72.3;11.1;1.7
483;Waarde;Zwolle;2012;;;;;;;;;;
484;Waarde;Zwolle;2013;29.2;35.9;68.7;30.4;1.6;65.1;11.6;76.3;7.1;1.6
485;Waarde;Zwolle;2014;29.6;37.0;74.8;31.4;1.7;63.1;10.1;79.1;8.0;1.6
486;Waarde;Zwolle;2015;29.6;39.5;66.5;26.0;1.6;66.5;9.1;76.0;7.2;1.6
487;Waarde;Zwolle;2016;32.3;38.8;72.1;27.4;1.7;59.5;9.8;76.6;9.6;1.6
488;Waarde;Zwolle;2017;33.9;36.7;69.3;23.2;1.6;63.5;10.1;76.5;10.5;1.6
489;Waarde;Zwolle;2019;34.7;41.7;69.0;24.9;1.7;59.4;10.8;75.0;7.7;1.5
490;Waarde;Sneek (BT);2012;38.1;19.4;57.1;26.1;1.4;64.9;7.9;80.4;8.8;1.6
491;Waarde;Sneek (BT);2013;39.3;20.3;64.5;29.3;1.5;66.7;5.6;85.1;10.8;1.7
492;Waarde;Sneek (BT);2014;42.4;18.7;63.9;29.4;1.5;64.7;9.8;84.6;8.9;1.7
493;Waarde;Sneek (BT);2015;38.9;21.5;60.1;28.2;1.5;63.7;8.0;80.6;8.9;1.6
494;Waarde;Sneek (BT);2016;42.5;17.6;56.0;24.6;1.4;62.8;8.9;82.1;9.6;1.6
495;Waarde;Sneek (BT);2017;40.0;20.7;61.6;27.7;1.5;64.9;9.1;83.1;8.7;1.7
496;Waarde;Sneek (BT);2019;43.3;22.3;58.4;26.4;1.5;63.1;7.2;81.4;9.6;1.6
497;Waarde;Leeuwarden (BT);2012;30.7;34.9;63.9;29.4;1.6;59.7;6.4;71.0;6.7;1.4
498;Waarde;Leeuwarden (BT);2013;32.6;35.4;62.9;29.6;1.6;65.3;7.7;71.3;13.2;1.6
499;Waarde;Leeuwarden (BT);2014;35.2;43.9;65.6;32.3;1.8;63.4;6.3;69.8;9.1;1.5
500;Waarde;Leeuwarden (BT);2015;34.0;46.3;62.5;31.1;1.7;63.4;7.5;71.4;6.0;1.5
501;Waarde;Leeuwarden (BT);2016;35.0;47.8;67.1;29.5;1.8;64.6;7.8;70.2;8.7;1.5
502;Waarde;Leeuwarden (BT);2017;31.0;42.0;57.2;27.4;1.6;59.7;7.1;70.3;11.4;1.5
503;Waarde;Leeuwarden (BT);2019;42.3;55.8;66.3;31.9;2.0;63.6;7.1;71.6;6.8;1.5
504;Waarde;IJsselland-Noord (BT);2012;40.9;23.4;62.0;26.7;1.5;61.7;16.2;83.9;9.4;1.7
505;Waarde;IJsselland-Noord (BT);2013;38.3;22.7;64.3;31.5;1.6;58.8;14.9;82.1;8.6;1.6
506;Waarde;IJsselland-Noord (BT);2014;39.1;20.3;60.6;27.2;1.5;59.0;13.3;81.5;7.4;1.6
507;Waarde;IJsselland-Noord (BT);2015;43.1;21.7;63.5;28.0;1.6;60.7;15.7;82.8;9.3;1.7
