ID;GemeentelijkeHeffingenVanaf2017;Regiokenmerken;Perioden;GemeentelijkeHeffingenInMlnEuro_1;GemeentelijkeHeffingenEuroInwoner_2
1147;Onroerendezaakbelasting woningen;Utrecht (CR);2023;235.0;170.0
1148;Onroerendezaakbelasting woningen;Kop van Noord-Holland (CR);2017;38.0;102.0
1149;Onroerendezaakbelasting woningen;Kop van Noord-Holland (CR);2018;39.0;103.0
1150;Onroerendezaakbelasting woningen;Kop van Noord-Holland (CR);2019;40.0;106.0
1151;Onroerendezaakbelasting woningen;Kop van Noord-Holland (CR);2020;42.0;112.0
1152;Onroerendezaakbelasting woningen;Kop van Noord-Holland (CR);2021;46.0;120.0
1153;Onroerendezaakbelasting woningen;Kop van Noord-Holland (CR);2022;50.0;132.0
1154;Onroerendezaakbelasting woningen;Kop van Noord-Holland (CR);2023;58.0;151.0
1155;Onroerendezaakbelasting woningen;Alkmaar en omgeving (CR);2017;26.0;109.0
1156;Onroerendezaakbelasting woningen;Alkmaar en omgeving (CR);2018;27.0;111.0
1157;Onroerendezaakbelasting woningen;Alkmaar en omgeving (CR);2019;28.0;114.0
1158;Onroerendezaakbelasting woningen;Alkmaar en omgeving (CR);2020;29.0;118.0
1159;Onroerendezaakbelasting woningen;Alkmaar en omgeving (CR);2021;31.0;126.0
1160;Onroerendezaakbelasting woningen;Alkmaar en omgeving (CR);2022;32.0;125.0
1161;Onroerendezaakbelasting woningen;Alkmaar en omgeving (CR);2023;33.0;130.0
1162;Onroerendezaakbelasting woningen;IJmond (CR);2017;24.0;121.0
1163;Onroerendezaakbelasting woningen;IJmond (CR);2018;23.0;118.0
1164;Onroerendezaakbelasting woningen;IJmond (CR);2019;24.0;121.0
1165;Onroerendezaakbelasting woningen;IJmond (CR);2020;25.0;126.0
1166;Onroerendezaakbelasting woningen;IJmond (CR);2021;26.0;129.0
1167;Onroerendezaakbelasting woningen;IJmond (CR);2022;26.0;133.0
1168;Onroerendezaakbelasting woningen;IJmond (CR);2023;28.0;138.0
1169;Onroerendezaakbelasting woningen;Agglomeratie Haarlem (CR);2017;36.0;154.0
1170;Onroerendezaakbelasting woningen;Agglomeratie Haarlem (CR);2018;37.0;159.0
1171;Onroerendezaakbelasting woningen;Agglomeratie Haarlem (CR);2019;38.0;165.0
1172;Onroerendezaakbelasting woningen;Agglomeratie Haarlem (CR);2020;39.0;170.0
1173;Onroerendezaakbelasting woningen;Agglomeratie Haarlem (CR);2021;42.0;181.0
1174;Onroerendezaakbelasting woningen;Agglomeratie Haarlem (CR);2022;43.0;184.0
1175;Onroerendezaakbelasting woningen;Agglomeratie Haarlem (CR);2023;45.0;192.0
1176;Onroerendezaakbelasting woningen;Zaanstreek (CR);2017;20.0;119.0
1177;Onroerendezaakbelasting woningen;Zaanstreek (CR);2018;21.0;122.0
1178;Onroerendezaakbelasting woningen;Zaanstreek (CR);2019;21.0;121.0
1179;Onroerendezaakbelasting woningen;Zaanstreek (CR);2020;21.0;123.0
1180;Onroerendezaakbelasting woningen;Zaanstreek (CR);2021;22.0;128.0
1181;Onroerendezaakbelasting woningen;Zaanstreek (CR);2022;23.0;130.0
1182;Onroerendezaakbelasting woningen;Zaanstreek (CR);2023;24.0;134.0
1183;Onroerendezaakbelasting woningen;Groot-Amsterdam (CR);2017;119.0;88.0
1184;Onroerendezaakbelasting woningen;Groot-Amsterdam (CR);2018;119.0;87.0
1185;Onroerendezaakbelasting woningen;Groot-Amsterdam (CR);2019;127.0;92.0
1186;Onroerendezaakbelasting woningen;Groot-Amsterdam (CR);2020;132.0;95.0
1187;Onroerendezaakbelasting woningen;Groot-Amsterdam (CR);2021;153.0;109.0
1188;Onroerendezaakbelasting woningen;Groot-Amsterdam (CR);2022;156.0;109.0
1189;Onroerendezaakbelasting woningen;Groot-Amsterdam (CR);2023;184.0;126.0
1190;Onroerendezaakbelasting woningen;Het Gooi en Vechtstreek (CR);2017;34.0;137.0
1191;Onroerendezaakbelasting woningen;Het Gooi en Vechtstreek (CR);2018;34.0;135.0
1192;Onroerendezaakbelasting woningen;Het Gooi en Vechtstreek (CR);2019;37.0;145.0
1193;Onroerendezaakbelasting woningen;Het Gooi en Vechtstreek (CR);2020;38.0;149.0
1194;Onroerendezaakbelasting woningen;Het Gooi en Vechtstreek (CR);2021;41.0;159.0
1195;Onroerendezaakbelasting woningen;Het Gooi en Vechtstreek (CR);2022;39.0;165.0
1196;Onroerendezaakbelasting woningen;Het Gooi en Vechtstreek (CR);2023;42.0;171.0
1197;Onroerendezaakbelasting woningen;Agglomeratie Leiden en Bollenstreek (CR);2017;60.0;142.0
1198;Onroerendezaakbelasting woningen;Agglomeratie Leiden en Bollenstreek (CR);2018;62.0;146.0
1199;Onroerendezaakbelasting woningen;Agglomeratie Leiden en Bollenstreek (CR);2019;65.0;153.0
1200;Onroerendezaakbelasting woningen;Agglomeratie Leiden en Bollenstreek (CR);2020;69.0;160.0
1201;Onroerendezaakbelasting woningen;Agglomeratie Leiden en Bollenstreek (CR);2021;72.0;167.0
1202;Onroerendezaakbelasting woningen;Agglomeratie Leiden en Bollenstreek (CR);2022;82.0;189.0
1203;Onroerendezaakbelasting woningen;Agglomeratie Leiden en Bollenstreek (CR);2023;88.0;200.0
1204;Onroerendezaakbelasting woningen;Agglomeratie 's-Gravenhage (CR);2017;78.0;91.0
1205;Onroerendezaakbelasting woningen;Agglomeratie 's-Gravenhage (CR);2018;79.0;91.0
1206;Onroerendezaakbelasting woningen;Agglomeratie 's-Gravenhage (CR);2019;82.0;94.0
1207;Onroerendezaakbelasting woningen;Agglomeratie 's-Gravenhage (CR);2020;89.0;100.0
1208;Onroerendezaakbelasting woningen;Agglomeratie 's-Gravenhage (CR);2021;92.0;104.0
1209;Onroerendezaakbelasting woningen;Agglomeratie 's-Gravenhage (CR);2022;96.0;107.0
1210;Onroerendezaakbelasting woningen;Agglomeratie 's-Gravenhage (CR);2023;109.0;120.0
1211;Onroerendezaakbelasting woningen;Delft en Westland (CR);2017;30.0;133.0
1212;Onroerendezaakbelasting woningen;Delft en Westland (CR);2018;30.0;132.0
1213;Onroerendezaakbelasting woningen;Delft en Westland (CR);2019;31.0;132.0
1214;Onroerendezaakbelasting woningen;Delft en Westland (CR);2020;32.0;138.0
1215;Onroerendezaakbelasting woningen;Delft en Westland (CR);2021;33.0;140.0
1216;Onroerendezaakbelasting woningen;Delft en Westland (CR);2022;33.0;141.0
1217;Onroerendezaakbelasting woningen;Delft en Westland (CR);2023;35.0;148.0
1218;Onroerendezaakbelasting woningen;Oost-Zuid-Holland (CR);2017;42.0;128.0
1219;Onroerendezaakbelasting woningen;Oost-Zuid-Holland (CR);2018;41.0;126.0
1220;Onroerendezaakbelasting woningen;Oost-Zuid-Holland (CR);2019;42.0;125.0
1221;Onroerendezaakbelasting woningen;Oost-Zuid-Holland (CR);2020;43.0;129.0
1222;Onroerendezaakbelasting woningen;Oost-Zuid-Holland (CR);2021;45.0;133.0
1223;Onroerendezaakbelasting woningen;Oost-Zuid-Holland (CR);2022;47.0;138.0
1224;Onroerendezaakbelasting woningen;Oost-Zuid-Holland (CR);2023;52.0;151.0
1225;Onroerendezaakbelasting woningen;Groot-Rijnmond (CR);2017;149.0;105.0
1226;Onroerendezaakbelasting woningen;Groot-Rijnmond (CR);2018;153.0;107.0
1227;Onroerendezaakbelasting woningen;Groot-Rijnmond (CR);2019;155.0;107.0
1228;Onroerendezaakbelasting woningen;Groot-Rijnmond (CR);2020;160.0;110.0
1229;Onroerendezaakbelasting woningen;Groot-Rijnmond (CR);2021;166.0;114.0
1230;Onroerendezaakbelasting woningen;Groot-Rijnmond (CR);2022;172.0;117.0
1231;Onroerendezaakbelasting woningen;Groot-Rijnmond (CR);2023;184.0;124.0
1232;Onroerendezaakbelasting woningen;Zuidoost-Zuid-Holland (CR);2017;43.0;108.0
1233;Onroerendezaakbelasting woningen;Zuidoost-Zuid-Holland (CR);2018;44.0;109.0
1234;Onroerendezaakbelasting woningen;Zuidoost-Zuid-Holland (CR);2019;41.0;110.0
1235;Onroerendezaakbelasting woningen;Zuidoost-Zuid-Holland (CR);2020;42.0;112.0
1236;Onroerendezaakbelasting woningen;Zuidoost-Zuid-Holland (CR);2021;43.0;116.0
1237;Onroerendezaakbelasting woningen;Zuidoost-Zuid-Holland (CR);2022;46.0;122.0
1238;Onroerendezaakbelasting woningen;Zuidoost-Zuid-Holland (CR);2023;49.0;129.0
1239;Onroerendezaakbelasting woningen;Zeeuwsch-Vlaanderen (CR);2017;14.0;137.0
1240;Onroerendezaakbelasting woningen;Zeeuwsch-Vlaanderen (CR);2018;14.0;129.0
1241;Onroerendezaakbelasting woningen;Zeeuwsch-Vlaanderen (CR);2019;14.0;135.0
1242;Onroerendezaakbelasting woningen;Zeeuwsch-Vlaanderen (CR);2020;15.0;138.0
1243;Onroerendezaakbelasting woningen;Zeeuwsch-Vlaanderen (CR);2021;15.0;146.0
1244;Onroerendezaakbelasting woningen;Zeeuwsch-Vlaanderen (CR);2022;16.0;153.0
1245;Onroerendezaakbelasting woningen;Zeeuwsch-Vlaanderen (CR);2023;17.0;163.0
1246;Onroerendezaakbelasting woningen;Overig Zeeland (CR);2017;34.0;122.0
1247;Onroerendezaakbelasting woningen;Overig Zeeland (CR);2018;36.0;131.0
1248;Onroerendezaakbelasting woningen;Overig Zeeland (CR);2019;43.0;154.0
1249;Onroerendezaakbelasting woningen;Overig Zeeland (CR);2020;40.0;144.0
1250;Onroerendezaakbelasting woningen;Overig Zeeland (CR);2021;43.0;154.0
1251;Onroerendezaakbelasting woningen;Overig Zeeland (CR);2022;45.0;158.0
1252;Onroerendezaakbelasting woningen;Overig Zeeland (CR);2023;46.0;161.0
1253;Onroerendezaakbelasting woningen;West-Noord-Brabant (CR);2017;68.0;108.0
1254;Onroerendezaakbelasting woningen;West-Noord-Brabant (CR);2018;68.0;108.0
1255;Onroerendezaakbelasting woningen;West-Noord-Brabant (CR);2019;70.0;110.0
1256;Onroerendezaakbelasting woningen;West-Noord-Brabant (CR);2020;72.0;113.0
1257;Onroerendezaakbelasting woningen;West-Noord-Brabant (CR);2021;75.0;118.0
1258;Onroerendezaakbelasting woningen;West-Noord-Brabant (CR);2022;75.0;117.0
1259;Onroerendezaakbelasting woningen;West-Noord-Brabant (CR);2023;78.0;120.0
1260;Onroerendezaakbelasting woningen;Midden-Noord-Brabant (CR);2017;51.0;108.0
1261;Onroerendezaakbelasting woningen;Midden-Noord-Brabant (CR);2018;52.0;109.0
1262;Onroerendezaakbelasting woningen;Midden-Noord-Brabant (CR);2019;54.0;114.0
1263;Onroerendezaakbelasting woningen;Midden-Noord-Brabant (CR);2020;59.0;122.0
1264;Onroerendezaakbelasting woningen;Midden-Noord-Brabant (CR);2021;62.0;127.0
1265;Onroerendezaakbelasting woningen;Midden-Noord-Brabant (CR);2022;66.0;132.0
1266;Onroerendezaakbelasting woningen;Midden-Noord-Brabant (CR);2023;67.0;134.0
1267;Onroerendezaakbelasting woningen;Noordoost-Noord-Brabant (CR);2017;80.0;123.0
1268;Onroerendezaakbelasting woningen;Noordoost-Noord-Brabant (CR);2018;82.0;125.0
1269;Onroerendezaakbelasting woningen;Noordoost-Noord-Brabant (CR);2019;87.0;132.0
1270;Onroerendezaakbelasting woningen;Noordoost-Noord-Brabant (CR);2020;89.0;135.0
1271;Onroerendezaakbelasting woningen;Noordoost-Noord-Brabant (CR);2021;96.0;146.0
1272;Onroerendezaakbelasting woningen;Noordoost-Noord-Brabant (CR);2022;96.0;144.0
1273;Onroerendezaakbelasting woningen;Noordoost-Noord-Brabant (CR);2023;100.0;149.0
1274;Onroerendezaakbelasting woningen;Zuidoost-Noord-Brabant (CR);2017;99.0;130.0
1275;Onroerendezaakbelasting woningen;Zuidoost-Noord-Brabant (CR);2018;102.0;133.0
1276;Onroerendezaakbelasting woningen;Zuidoost-Noord-Brabant (CR);2019;111.0;144.0
1277;Onroerendezaakbelasting woningen;Zuidoost-Noord-Brabant (CR);2020;118.0;151.0
1278;Onroerendezaakbelasting woningen;Zuidoost-Noord-Brabant (CR);2021;121.0;154.0
1279;Onroerendezaakbelasting woningen;Zuidoost-Noord-Brabant (CR);2022;127.0;160.0
1280;Onroerendezaakbelasting woningen;Zuidoost-Noord-Brabant (CR);2023;131.0;163.0
1281;Onroerendezaakbelasting woningen;Noord-Limburg (CR);2017;40.0;143.0
1282;Onroerendezaakbelasting woningen;Noord-Limburg (CR);2018;41.0;147.0
1283;Onroerendezaakbelasting woningen;Noord-Limburg (CR);2019;42.0;150.0
1284;Onroerendezaakbelasting woningen;Noord-Limburg (CR);2020;44.0;157.0
1285;Onroerendezaakbelasting woningen;Noord-Limburg (CR);2021;44.0;157.0
1286;Onroerendezaakbelasting woningen;Noord-Limburg (CR);2022;46.0;162.0
1287;Onroerendezaakbelasting woningen;Noord-Limburg (CR);2023;46.0;161.0
1288;Onroerendezaakbelasting woningen;Midden-Limburg (CR);2017;28.0;118.0
1289;Onroerendezaakbelasting woningen;Midden-Limburg (CR);2018;29.0;124.0
1290;Onroerendezaakbelasting woningen;Midden-Limburg (CR);2019;30.0;127.0
1291;Onroerendezaakbelasting woningen;Midden-Limburg (CR);2020;31.0;129.0
1292;Onroerendezaakbelasting woningen;Midden-Limburg (CR);2021;32.0;134.0
1293;Onroerendezaakbelasting woningen;Midden-Limburg (CR);2022;34.0;141.0
1294;Onroerendezaakbelasting woningen;Midden-Limburg (CR);2023;34.0;143.0
1295;Onroerendezaakbelasting woningen;Zuid-Limburg (CR);2017;82.0;137.0
1296;Onroerendezaakbelasting woningen;Zuid-Limburg (CR);2018;87.0;144.0
1297;Onroerendezaakbelasting woningen;Zuid-Limburg (CR);2019;93.0;156.0
1298;Onroerendezaakbelasting woningen;Zuid-Limburg (CR);2020;96.0;161.0
1299;Onroerendezaakbelasting woningen;Zuid-Limburg (CR);2021;101.0;171.0
1300;Onroerendezaakbelasting woningen;Zuid-Limburg (CR);2022;104.0;176.0
1301;Onroerendezaakbelasting woningen;Zuid-Limburg (CR);2023;106.0;177.0
1302;Onroerendezaakbelasting woningen;Flevoland (CR);2017;49.0;120.0
1303;Onroerendezaakbelasting woningen;Flevoland (CR);2018;50.0;122.0
1304;Onroerendezaakbelasting woningen;Flevoland (CR);2019;53.0;126.0
1305;Onroerendezaakbelasting woningen;Flevoland (CR);2020;55.0;130.0
1306;Onroerendezaakbelasting woningen;Flevoland (CR);2021;58.0;136.0
1307;Onroerendezaakbelasting woningen;Flevoland (CR);2022;62.0;143.0
1308;Onroerendezaakbelasting woningen;Flevoland (CR);2023;67.0;151.0
1309;Onroerendezaakbelasting woningen;Minder dan 5 000 inwoners;2017;3.0;216.0
1310;Onroerendezaakbelasting woningen;Minder dan 5 000 inwoners;2018;3.0;248.0
1311;Onroerendezaakbelasting woningen;Minder dan 5 000 inwoners;2019;3.0;258.0
1312;Onroerendezaakbelasting woningen;Minder dan 5 000 inwoners;2020;3.0;256.0
1313;Onroerendezaakbelasting woningen;Minder dan 5 000 inwoners;2021;3.0;266.0
1314;Onroerendezaakbelasting woningen;Minder dan 5 000 inwoners;2022;3.0;277.0
1315;Onroerendezaakbelasting woningen;Minder dan 5 000 inwoners;2023;4.0;285.0
1316;Onroerendezaakbelasting woningen;5 000 tot 10 000 inwoners;2017;19.0;134.0
1317;Onroerendezaakbelasting woningen;5 000 tot 10 000 inwoners;2018;19.0;146.0
1318;Onroerendezaakbelasting woningen;5 000 tot 10 000 inwoners;2019;13.0;151.0
1319;Onroerendezaakbelasting woningen;5 000 tot 10 000 inwoners;2020;12.0;158.0
1320;Onroerendezaakbelasting woningen;5 000 tot 10 000 inwoners;2021;10.0;184.0
1321;Onroerendezaakbelasting woningen;5 000 tot 10 000 inwoners;2022;11.0;192.0
1322;Onroerendezaakbelasting woningen;5 000 tot 10 000 inwoners;2023;12.0;200.0
1323;Onroerendezaakbelasting woningen;10 000 tot 20 000 inwoners;2017;187.0;133.0
1324;Onroerendezaakbelasting woningen;10 000 tot 20 000 inwoners;2018;182.0;138.0
1325;Onroerendezaakbelasting woningen;10 000 tot 20 000 inwoners;2019;145.0;145.0
1326;Onroerendezaakbelasting woningen;10 000 tot 20 000 inwoners;2020;157.0;155.0
1327;Onroerendezaakbelasting woningen;10 000 tot 20 000 inwoners;2021;163.0;166.0
1328;Onroerendezaakbelasting woningen;10 000 tot 20 000 inwoners;2022;158.0;169.0
1329;Onroerendezaakbelasting woningen;10 000 tot 20 000 inwoners;2023;150.0;181.0
1330;Onroerendezaakbelasting woningen;20 000 tot 50 000 inwoners;2017;760.0;127.0
1331;Onroerendezaakbelasting woningen;20 000 tot 50 000 inwoners;2018;781.0;129.0
1332;Onroerendezaakbelasting woningen;20 000 tot 50 000 inwoners;2019;822.0;135.0
1333;Onroerendezaakbelasting woningen;20 000 tot 50 000 inwoners;2020;840.0;141.0
1334;Onroerendezaakbelasting woningen;20 000 tot 50 000 inwoners;2021;903.0;149.0
1335;Onroerendezaakbelasting woningen;20 000 tot 50 000 inwoners;2022;923.0;155.0
1336;Onroerendezaakbelasting woningen;20 000 tot 50 000 inwoners;2023;961.0;160.0
1337;Onroerendezaakbelasting woningen;50 000 tot 100 000 inwoners;2017;390.0;119.0
1338;Onroerendezaakbelasting woningen;50 000 tot 100 000 inwoners;2018;407.0;121.0
1339;Onroerendezaakbelasting woningen;50 000 tot 100 000 inwoners;2019;462.0;125.0
1340;Onroerendezaakbelasting woningen;50 000 tot 100 000 inwoners;2020;487.0;130.0
1341;Onroerendezaakbelasting woningen;50 000 tot 100 000 inwoners;2021;509.0;135.0
1342;Onroerendezaakbelasting woningen;50 000 tot 100 000 inwoners;2022;555.0;139.0
1343;Onroerendezaakbelasting woningen;50 000 tot 100 000 inwoners;2023;598.0;144.0
1344;Onroerendezaakbelasting woningen;100 000 tot 150 000 inwoners;2017;202.0;125.0
1345;Onroerendezaakbelasting woningen;100 000 tot 150 000 inwoners;2018;207.0;127.0
1346;Onroerendezaakbelasting woningen;100 000 tot 150 000 inwoners;2019;199.0;133.0
1347;Onroerendezaakbelasting woningen;100 000 tot 150 000 inwoners;2020;219.0;136.0
1348;Onroerendezaakbelasting woningen;100 000 tot 150 000 inwoners;2021;227.0;141.0
1349;Onroerendezaakbelasting woningen;100 000 tot 150 000 inwoners;2022;235.0;145.0
1350;Onroerendezaakbelasting woningen;100 000 tot 150 000 inwoners;2023;247.0;151.0
1351;Onroerendezaakbelasting woningen;150 000 tot 250 000 inwoners;2017;297.0;129.0
1352;Onroerendezaakbelasting woningen;150 000 tot 250 000 inwoners;2018;308.0;133.0
1353;Onroerendezaakbelasting woningen;150 000 tot 250 000 inwoners;2019;351.0;140.0
1354;Onroerendezaakbelasting woningen;150 000 tot 250 000 inwoners;2020;372.0;147.0
1355;Onroerendezaakbelasting woningen;150 000 tot 250 000 inwoners;2021;387.0;152.0
1356;Onroerendezaakbelasting woningen;150 000 tot 250 000 inwoners;2022;399.0;156.0
1357;Onroerendezaakbelasting woningen;150 000 tot 250 000 inwoners;2023;420.0;161.0
1358;Onroerendezaakbelasting woningen;250 000 inwoners of meer;2017;188.0;80.0
1359;Onroerendezaakbelasting woningen;250 000 inwoners of meer;2018;189.0;79.0
1360;Onroerendezaakbelasting woningen;250 000 inwoners of meer;2019;196.0;82.0
1361;Onroerendezaakbelasting woningen;250 000 inwoners of meer;2020;206.0;85.0
1362;Onroerendezaakbelasting woningen;250 000 inwoners of meer;2021;228.0;94.0
1363;Onroerendezaakbelasting woningen;250 000 inwoners of meer;2022;240.0;97.0
1364;Onroerendezaakbelasting woningen;250 000 inwoners of meer;2023;295.0;117.0
1365;Onroerendezaakbelasting niet-woningen;Nederland;2017;1828.0;107.0
1366;Onroerendezaakbelasting niet-woningen;Nederland;2018;1889.0;110.0
1367;Onroerendezaakbelasting niet-woningen;Nederland;2019;1975.0;114.0
1368;Onroerendezaakbelasting niet-woningen;Nederland;2020;2103.0;121.0
1369;Onroerendezaakbelasting niet-woningen;Nederland;2021;2228.0;127.0
1370;Onroerendezaakbelasting niet-woningen;Nederland;2022;2356.0;134.0
1371;Onroerendezaakbelasting niet-woningen;Nederland;2023;2576.0;145.0
1372;Onroerendezaakbelasting niet-woningen;Noord-Nederland (LD);2017;184.0;107.0
1373;Onroerendezaakbelasting niet-woningen;Noord-Nederland (LD);2018;186.0;108.0
1374;Onroerendezaakbelasting niet-woningen;Noord-Nederland (LD);2019;192.0;111.0
1375;Onroerendezaakbelasting niet-woningen;Noord-Nederland (LD);2020;203.0;117.0
1376;Onroerendezaakbelasting niet-woningen;Noord-Nederland (LD);2021;216.0;124.0
1377;Onroerendezaakbelasting niet-woningen;Noord-Nederland (LD);2022;224.0;128.0
1378;Onroerendezaakbelasting niet-woningen;Noord-Nederland (LD);2023;247.0;141.0
1379;Onroerendezaakbelasting niet-woningen;Oost-Nederland (LD);2017;360.0;100.0
1380;Onroerendezaakbelasting niet-woningen;Oost-Nederland (LD);2018;375.0;103.0
1381;Onroerendezaakbelasting niet-woningen;Oost-Nederland (LD);2019;397.0;109.0
1382;Onroerendezaakbelasting niet-woningen;Oost-Nederland (LD);2020;420.0;114.0
1383;Onroerendezaakbelasting niet-woningen;Oost-Nederland (LD);2021;436.0;118.0
1384;Onroerendezaakbelasting niet-woningen;Oost-Nederland (LD);2022;453.0;122.0
1385;Onroerendezaakbelasting niet-woningen;Oost-Nederland (LD);2023;490.0;130.0
1386;Onroerendezaakbelasting niet-woningen;West-Nederland (LD);2017;939.0;116.0
1387;Onroerendezaakbelasting niet-woningen;West-Nederland (LD);2018;961.0;117.0
1388;Onroerendezaakbelasting niet-woningen;West-Nederland (LD);2019;990.0;120.0
1389;Onroerendezaakbelasting niet-woningen;West-Nederland (LD);2020;1065.0;128.0
1390;Onroerendezaakbelasting niet-woningen;West-Nederland (LD);2021;1145.0;137.0
1391;Onroerendezaakbelasting niet-woningen;West-Nederland (LD);2022;1216.0;144.0
1392;Onroerendezaakbelasting niet-woningen;West-Nederland (LD);2023;1357.0;159.0
1393;Onroerendezaakbelasting niet-woningen;Zuid-Nederland (LD);2017;346.0;95.0
1394;Onroerendezaakbelasting niet-woningen;Zuid-Nederland (LD);2018;368.0;101.0
1395;Onroerendezaakbelasting niet-woningen;Zuid-Nederland (LD);2019;396.0;108.0
1396;Onroerendezaakbelasting niet-woningen;Zuid-Nederland (LD);2020;414.0;112.0
1397;Onroerendezaakbelasting niet-woningen;Zuid-Nederland (LD);2021;432.0;117.0
1398;Onroerendezaakbelasting niet-woningen;Zuid-Nederland (LD);2022;464.0;125.0
1399;Onroerendezaakbelasting niet-woningen;Zuid-Nederland (LD);2023;481.0;128.0
1400;Onroerendezaakbelasting niet-woningen;Groningen (PV);2017;84.0;144.0
1401;Onroerendezaakbelasting niet-woningen;Groningen (PV);2018;88.0;151.0
1402;Onroerendezaakbelasting niet-woningen;Groningen (PV);2019;93.0;158.0
1403;Onroerendezaakbelasting niet-woningen;Groningen (PV);2020;99.0;168.0
1404;Onroerendezaakbelasting niet-woningen;Groningen (PV);2021;106.0;181.0
1405;Onroerendezaakbelasting niet-woningen;Groningen (PV);2022;110.0;186.0
1406;Onroerendezaakbelasting niet-woningen;Groningen (PV);2023;124.0;208.0
1407;Onroerendezaakbelasting niet-woningen;Fryslân (PV);2017;61.0;94.0
1408;Onroerendezaakbelasting niet-woningen;Fryslân (PV);2018;59.0;91.0
1409;Onroerendezaakbelasting niet-woningen;Fryslân (PV);2019;60.0;93.0
