ID;GoodsAndServices;Periods;VolumeChanges_1;VolumeChangesShoppingdayAdjusted_2;Indices2000100_3;ValueChanges_4;ValueIndices_5;ShareInDomesticConsOfHouseholds_6;AbsoluteValueInEuroS_7
8082;3300;2005 July;-3.9;;;-3.3;;;
8083;3300;2005 August;7.0;;;8.5;;;
8084;3300;2005 September;2.5;;;3.6;;;
8085;3300;2005 3rd quarter;1.5;;;2.5;;;
8086;3300;2005 October;2.0;;;2.9;;;
8087;3300;2005 November;4.9;;;6.4;;;
8088;3300;2005 December;3.2;;;4.5;;;
8089;3300;2005 4th quarter;3.4;;;4.6;;;
8090;3300;2005;-0.5;;;0.2;;2.9;7112.0
8091;3300;2006 January;7.2;;;7.5;;;
8092;3300;2006 February;5.1;;;5.8;;;
8093;3300;2006 March;10.4;;;10.7;;;
8094;3300;2006 1st quarter;7.7;;;8.1;;;
8095;3300;2006 April;7.9;;;8.5;;;
8096;3300;2006 May;14.5;;;15.0;;;
8097;3300;2006 June;8.6;;;9.4;;;
8098;3300;2006 2nd quarter;10.3;;;10.9;;;
8099;3300;2006 July;-4.1;;;-3.2;;;
8100;3300;2006 August;16.2;;;16.3;;;
8101;3300;2006 September;6.4;;;6.4;;;
8102;3300;2006 3rd quarter;5.9;;;6.2;;;
8103;3300;2006 October;4.4;;;5.1;;;
8104;3300;2006 November;3.1;;;3.4;;;
8105;3300;2006 December;-0.4;;;0.4;;;
8106;3300;2006 4th quarter;2.3;;;2.9;;;
8107;3300;2006;6.4;;;6.9;;2.9;7611.0
8108;3300;2007 January;4.0;;;4.5;;;
8109;3300;2007 February;3.8;;;4.8;;;
8110;3300;2007 March;1.6;;;2.0;;;
8111;3300;2007 1st quarter;3.1;;;3.7;;;
8112;3300;2007 April;-3.1;;;-2.2;;;
8113;3300;2007 May;0.6;;;1.7;;;
8114;3300;2007 June;2.0;;;3.3;;;
8115;3300;2007 2nd quarter;-0.2;;;0.9;;;
8116;3300;2007 July;13.1;;;14.6;;;
8117;3300;2007 August;-3.6;;;-2.1;;;
8118;3300;2007 September;-0.5;;;1.0;;;
8119;3300;2007 3rd quarter;2.7;;;4.2;;;
8120;3300;2007 October;3.0;;;4.5;;;
8121;3300;2007 November;-2.2;;;-0.4;;;
8122;3300;2007 December;-5.3;;;-2.9;;;
8123;3300;2007 4th quarter;-1.6;;;0.3;;;
8124;3300;2007;0.9;;;2.2;;2.9;7781.0
8125;3300;2008 January;-3.0;;;0.3;;;
8126;3300;2008 February;1.3;;;4.9;;;
8127;3300;2008 March;-6.9;;;-3.7;;;
8128;3300;2008 1st quarter;-3.1;;;0.3;;;
8129;3300;2008 April;6.6;;;9.6;;;
8130;3300;2008 May;-3.3;;;-0.9;;;
8131;3300;2008 June;-6.5;;;-4.5;;;
8132;3300;2008 2nd quarter;-1.2;;;1.3;;;
8133;3300;2008 July;-0.9;;;1.5;;;
8134;3300;2008 August;-4.1;;;-0.8;;;
8135;3300;2008 September;-6.1;;;-3.1;;;
8136;3300;2008 3rd quarter;-3.6;;;-0.7;;;
8137;3300;2008 October;-3.0;;;-0.7;;;
8138;3300;2008 November;-8.4;;;-6.1;;;
8139;3300;2008 December;-5.9;;;-3.4;;;
8140;3300;2008 4th quarter;-5.8;;;-3.4;;;
8141;3300;2008;-3.4;;;-0.7;;2.8;7729.0
8142;3300;2009 January;-8.6;;;-6.2;;;
8143;3300;2009 February;-11.4;;;-10.8;;;
8144;3300;2009 March;-8.5;;;-7.3;;;
8145;3300;2009 1st quarter;-9.4;;;-8.1;;;
8146;3300;2009 April;-9.0;;;-7.1;;;
8147;3300;2009 May;-9.5;;;-7.9;;;
8148;3300;2009 June;-6.1;;;-4.7;;;
8149;3300;2009 2nd quarter;-8.3;;;-6.6;;;
8150;3300;2009 July;-6.0;;;-4.4;;;
8151;3300;2009 August;-9.4;;;-8.7;;;
8152;3300;2009 September;-4.8;;;-4.0;;;
8153;3300;2009 3rd quarter;-6.7;;;-5.7;;;
8154;3300;2009 October;-4.4;;;-3.3;;;
8155;3300;2009 November;-5.8;;;-4.5;;;
8156;3300;2009 December;-1.6;;;-0.5;;;
8157;3300;2009 4th quarter;-3.9;;;-2.7;;;
8158;3300;2009;-7.1;;;-5.8;;2.7;7282.0
8159;3300;2010 January;-8.9;;;-8.6;;;
8160;3300;2010 February;-6.8;;;-6.7;;;
8161;3300;2010 March;-2.2;;;-2.1;;;
8162;3300;2010 1st quarter;-6.0;;;-5.8;;;
8163;3300;2010 April;-4.5;;;-3.7;;;
8164;3300;2010 May;-2.0;;;-1.7;;;
8165;3300;2010 June;-4.2;;;-3.9;;;
8166;3300;2010 2nd quarter;-3.6;;;-3.1;;;
8167;3300;2010 July;-4.5;;;-4.6;;;
8168;3300;2010 August;3.8;;;4.0;;;
8169;3300;2010 September;0.9;;;0.7;;;
8170;3300;2010 3rd quarter;-0.2;;;-0.2;;;
8171;3300;2010 October;-6.7;;;-5.8;;;
8172;3300;2010 November;0.3;;;0.3;;;
8173;3300;2010 December;-4.1;;;-4.2;;;
8174;3300;2010 4th quarter;-3.6;;;-3.3;;;
8175;3300;2010;-3.4;;;-3.1;;2.6;7056.0
8176;3300;2011 January;-0.5;;;0.5;;;
8177;3300;2011 February;-2.4;;;-1.1;;;
8178;3300;2011 March;-5.8;;;-4.4;;;
8179;3300;2011 1st quarter;-3.0;;;-1.7;;;
8180;3300;2011 April;-5.4;;;-3.3;;;
8181;3300;2011 May;-6.4;;;-4.5;;;
8182;3300;2011 June;-3.8;;;-2.5;;;
8183;3300;2011 2nd quarter;-5.2;;;-3.5;;;
8184;3300;2011 July;-3.6;;;-1.3;;;
8185;3300;2011 August;-2.2;;;-0.9;;;
8186;3300;2011 September;-7.5;;;-5.8;;;
8187;3300;2011 3rd quarter;-4.4;;;-2.7;;;
8188;3300;2011 October;-8.4;;;-7.1;;;
8189;3300;2011 November;-7.3;;;-5.8;;;
8190;3300;2011 December;-4.1;;;-1.6;;;
8191;3300;2011 4th quarter;-6.6;;;-4.8;;;
8192;3300;2011;-4.8;;;-3.2;;2.4;6831.0
8193;3300;2012 January;-3.0;;;-1.5;;;
8194;3300;2012 February;-6.0;;;-4.8;;;
8195;3300;2012 March;-5.4;;;-4.9;;;
8196;3300;2012 1st quarter;-4.8;;;-3.7;;;
8197;3300;2012 April;-11.6;;;-10.8;;;
8198;3300;2012 May;-5.6;;;-4.9;;;
8199;3300;2012 June;-5.0;;;-4.3;;;
8200;3300;2012 2nd quarter;-7.5;;;-6.8;;;
8201;3300;2012 July;-9.4;;;-9.4;;;
8202;3300;2012 August;-12.3;;;-11.7;;;
8203;3300;2012 September;-6.9;;;-6.0;;;
8204;3300;2012 3rd quarter;-9.6;;;-9.1;;;
8205;3300;2012 October;-7.3;;;-5.9;;;
8206;3300;2012 November;-9.6;;;-7.7;;;
8207;3300;2012 December;-14.5;;;-13.3;;;
8208;3300;2012 4th quarter;-10.6;;;-9.1;;;
8209;3300;2012;-8.1;;;-7.2;;2.2;6341.0
8210;3300;2013 January;-10.0;;;-8.7;;;
8211;3300;2013 February;-7.8;;;-6.8;;;
8212;3300;2013 March;-11.8;;;-10.7;;;
8213;3300;2013 1st quarter;-10.0;;;-8.8;;;
8214;3300;2013 April;-5.6;;;-4.0;;;
8215;3300;2013 May;-5.4;;;-4.0;;;
8216;3300;2013 June;-9.8;;;-8.3;;;
8217;3300;2013 2nd quarter;-6.9;;;-5.4;;;
8218;3300;2013 July;-9.0;;;-8.0;;;
8219;3300;2013 August;-2.4;;;-2.1;;;
8220;3300;2013 September;-11.3;;;-11.1;;;
8221;3300;2013 3rd quarter;-7.6;;;-7.1;;;
8222;3300;2013 October;-2.9;;;-3.7;;;
8223;3300;2013 November;-2.1;;;-3.2;;;
8224;3300;2013 December;-0.3;;;-1.4;;;
8225;3300;2013 4th quarter;-1.8;;;-2.8;;;
8226;3300;2013;-6.6;;;-6.0;;2.1;5958.0
8227;3300;2014 January;1.1;;;0.2;;;
8228;3300;2014 February;0.2;;;-0.6;;;
8229;3300;2014 March;-0.9;;;-0.9;;;
8230;3300;2014 1st quarter;0.2;;;-0.4;;;
8231;3300;2014 April;-1.3;;;-1.0;;;
8232;3300;2014 May;-1.9;;;-2.0;;;
8233;3300;2014 June;-5.9;;;-6.3;;;
8234;3300;2014 2nd quarter;-3.0;;;-3.0;;;
8235;3300;2014 July;1.3;;;0.7;;;
8236;3300;2014 August;5.5;;;4.2;;;
8237;3300;2014 September;2.8;;;1.1;;;
8238;3300;2014 3rd quarter;3.2;;;2.0;;;
8239;3300;2014 October;4.0;;;2.5;;;
8240;3300;2014 November;3.6;;;2.0;;;
8241;3300;2014 December;5.8;;;4.2;;;
8242;3300;2014 4th quarter;4.5;;;2.9;;;
8243;3300;2014;1.3;;;0.4;;2.1;5981.0
8244;3300;2015 January;5.0;;;3.4;;;
8245;3300;2015 February;4.9;;;3.1;;;
8246;3300;2015 March;7.8;;;5.7;;;
8247;3300;2015 1st quarter;5.9;;;4.1;;;
8248;3300;2015 April;6.9;;;5.0;;;
8249;3300;2015 May;5.7;;;4.0;;;
8250;3300;2015 June;13.6;;;12.7;;;
8251;3300;2015 2nd quarter;8.6;;;7.0;;;
8252;3300;2015 July;11.3;;;10.7;;;
8253;3300;2015 August;-1.2;;;-1.1;;;
8254;3300;2015 September;9.7;;;10.5;;;
8255;3300;2015 3rd quarter;6.5;;;6.5;;;
8256;3300;2015 October;6.9;;;7.7;;;
8257;3300;2015 November;4.4;;;4.6;;;
8258;3300;2015 December;7.0;;;8.0;;;
8259;3300;2015 4th quarter;6.1;;;6.8;;;
8260;3300;2015;6.7;;;6.1;;2.2;6346.0
8261;3300;2016 January;0.8;;;1.1;;;
8262;3300;2016 February;6.3;;;7.3;;;
8263;3300;2016 March;5.4;;;6.5;;;
8264;3300;2016 1st quarter;4.0;;;4.9;;;
8265;3300;2016 April;4.8;;;6.5;;;
8266;3300;2016 May;2.0;;;3.8;;;
8267;3300;2016 June;7.3;;;8.4;;;
8268;3300;2016 2nd quarter;4.7;;;6.2;;;
8269;3300;2016 July;0.2;;;1.2;;;
8270;3300;2016 August;7.5;;;9.0;;;
8271;3300;2016 September;-0.2;;;0.7;;;
8272;3300;2016 3rd quarter;2.4;;;3.6;;;
8273;3300;2016 October;1.7;;;3.3;;;
8274;3300;2016 November;7.3;;;9.0;;;
8275;3300;2016 December;6.0;;;7.6;;;
8276;3300;2016 4th quarter;5.0;;;6.6;;;
8277;3300;2016;4.0;;;5.3;;;
8278;3300;2017 January;7.3;;;9.3;;;
8279;3300;2017 February;3.5;;;5.2;;;
8280;3300;2017 March;8.6;;;9.9;;;
8281;3300;2017 1st quarter;6.6;;;8.2;;;
8282;3300;2017 April;5.7;;;5.9;;;
8283;3300;2017 May;10.3;;;10.5;;;
8284;3300;2017 June;5.2;;;5.8;;;
8285;3300;2017 2nd quarter;7.1;;;7.4;;;
8286;3300;2017 July;10.6;;;11.2;;;
8287;3300;2017 August;9.3;;;9.1;;;
8288;3300;2017 September;14.4;;;14.4;;;
8289;3300;2017 3rd quarter;11.3;;;11.5;;;
8290;3300;2017 October;6.9;;;6.3;;;
8291;3300;2017 November;10.7;;;11.0;;;
8292;3300;2017 December;3.3;;;3.2;;;
8293;3300;2017 4th quarter;6.9;;;11.9;;;
8294;3300;2017;7.9;;;8.4;;;
8295;3300;2018 January;6.2;;;6.3;;;
8296;3300;2018 February;2.5;;;3.7;;;
8297;3300;2018 March;5.0;;;5.9;;;
8298;3300;2018 1st quarter;4.6;;;5.3;;;
8299;3300;2018 April;2.9;;;3.9;;;
8300;3300;2018 May;1.9;;;2.6;;;
8301;3300;2018 June;0.6;;;1.5;;;
8302;3300;2018 2nd quarter;1.8;;;2.7;;;
8303;3300;2018 July;-3.9;;;-3.2;;;
8304;3300;2018 August;-0.7;;;0.1;;;
8305;3300;2018 September;-2.8;;;-1.9;;;
8306;3300;2018 3rd quarter;-2.5;;;-1.7;;;
8307;3300;2018 October;1.6;;;3.4;;;
8308;3300;2018 November;2.1;;;3.6;;;
8309;3300;2018 December;-0.3;;;1.1;;;
8310;3300;2018 4th quarter;1.1;;;2.7;;;
8311;3300;2018;1.2;;;2.2;;;
8312;3300;2019 January;2.3;;;4.3;;;
8313;3300;2019 February;7.9;;;9.3;;;
8314;3300;2019 March;2.7;;;4.4;;;
8315;3300;2019 1st quarter;4.1;;;5.8;;;
8316;3300;2019 April;8.2;;;9.7;;;
8317;3300;2019 May;11.3;;;13.4;;;
8318;3300;2019 June;6.2;;;6.9;;;
8319;3300;2019 2nd quarter;8.6;;;10.0;;;
8320;3400;1995 January;;;;;;;
8321;3400;1995 February;;;;;;;
8322;3400;1995 March;;;;;;;
8323;3400;1995 1st quarter;;;;;;;
8324;3400;1995 April;;;;;;;
8325;3400;1995 May;;;;;;;
8326;3400;1995 June;;;;;;;
8327;3400;1995 2nd quarter;;;;;;;
8328;3400;1995 July;;;;;;;
8329;3400;1995 August;;;;;;;
8330;3400;1995 September;;;;;;;
8331;3400;1995 3rd quarter;;;;;;;
8332;3400;1995 October;;;;;;;
8333;3400;1995 November;;;;;;;
8334;3400;1995 December;;;;;;;
8335;3400;1995 4th quarter;;;;;;;
8336;3400;1995;;;;;;2.5;3690.0
8337;3400;1996 January;8.6;;;5.6;;;
8338;3400;1996 February;11.1;;;6.8;;;
8339;3400;1996 March;4.5;;;0.3;;;
8340;3400;1996 1st quarter;8.0;;;4.2;;;
8341;3400;1996 April;5.1;;;1.6;;;
8342;3400;1996 May;16.9;;;12.0;;;
8343;3400;1996 June;4.4;;;1.0;;;
8344;3400;1996 2nd quarter;8.6;;;4.8;;;
8345;3400;1996 July;14.4;;;9.6;;;
8346;3400;1996 August;9.7;;;7.2;;;
8347;3400;1996 September;1.8;;;-1.8;;;
8348;3400;1996 3rd quarter;8.5;;;4.8;;;
8349;3400;1996 October;8.9;;;4.5;;;
8350;3400;1996 November;6.4;;;1.8;;;
8351;3400;1996 December;3.0;;;-0.2;;;
8352;3400;1996 4th quarter;5.7;;;1.7;;;
8353;3400;1996;7.6;;;3.8;;2.4;3830.0
8354;3400;1997 January;3.0;;;1.2;;;
8355;3400;1997 February;-0.4;;;-1.4;;;
8356;3400;1997 March;3.8;;;2.4;;;
8357;3400;1997 1st quarter;2.2;;;0.8;;;
8358;3400;1997 April;10.1;;;9.2;;;
8359;3400;1997 May;7.0;;;5.2;;;
8360;3400;1997 June;4.0;;;3.2;;;
8361;3400;1997 2nd quarter;6.8;;;5.7;;;
8362;3400;1997 July;9.5;;;9.4;;;
8363;3400;1997 August;0.6;;;0.3;;;
8364;3400;1997 September;9.6;;;10.0;;;
8365;3400;1997 3rd quarter;6.6;;;6.6;;;
8366;3400;1997 October;12.1;;;12.2;;;
8367;3400;1997 November;1.5;;;2.4;;;
8368;3400;1997 December;11.8;;;13.3;;;
8369;3400;1997 4th quarter;8.6;;;9.5;;;
8370;3400;1997;6.2;;;5.8;;2.4;4051.0
8371;3400;1998 January;7.1;;;4.9;;;
8372;3400;1998 February;9.7;;;6.1;;;
8373;3400;1998 March;13.3;;;10.6;;;
8374;3400;1998 1st quarter;9.9;;;7.1;;;
8375;3400;1998 April;13.5;;;10.9;;;
8376;3400;1998 May;9.7;;;6.8;;;
8377;3400;1998 June;22.0;;;18.8;;;
8378;3400;1998 2nd quarter;15.2;;;12.2;;;
8379;3400;1998 July;15.7;;;13.0;;;
8380;3400;1998 August;16.1;;;12.5;;;
8381;3400;1998 September;12.2;;;10.5;;;
8382;3400;1998 3rd quarter;14.7;;;12.0;;;
8383;3400;1998 October;16.7;;;12.6;;;
8384;3400;1998 November;8.3;;;5.3;;;
8385;3400;1998 December;8.5;;;6.8;;;
8386;3400;1998 4th quarter;10.9;;;8.1;;;
8387;3400;1998;12.6;;;9.8;;2.5;4449.0
8388;3400;1999 January;4.0;;;4.1;;;
8389;3400;1999 February;12.8;;;11.4;;;
8390;3400;1999 March;12.4;;;10.1;;;
8391;3400;1999 1st quarter;9.5;;;8.4;;;
8392;3400;1999 April;8.3;;;7.6;;;
8393;3400;1999 May;4.1;;;2.0;;;
8394;3400;1999 June;4.3;;;3.1;;;
8395;3400;1999 2nd quarter;5.4;;;4.1;;;
8396;3400;1999 July;0.5;;;0.7;;;
8397;3400;1999 August;3.5;;;3.8;;;
8398;3400;1999 September;6.4;;;5.6;;;
8399;3400;1999 3rd quarter;3.4;;;3.3;;;
8400;3400;1999 October;1.3;;;-1.0;;;
8401;3400;1999 November;12.8;;;8.6;;;
8402;3400;1999 December;7.4;;;3.2;;;
8403;3400;1999 4th quarter;7.1;;;3.5;;;
8404;3400;1999;6.2;;;4.7;;2.4;4657.0
8405;3400;2000 January;20.8;;;16.4;;;
8406;3400;2000 February;22.0;;;21.1;;;
8407;3400;2000 March;17.4;;;15.7;;;
8408;3400;2000 1st quarter;20.0;;;17.6;;;
8409;3400;2000 April;11.1;;;8.5;;;
8410;3400;2000 May;22.2;;;21.0;;;
8411;3400;2000 June;12.0;;;12.8;;;
8412;3400;2000 2nd quarter;15.0;;;14.1;;;
8413;3400;2000 July;16.5;;;14.8;;;
8414;3400;2000 August;12.6;;;10.5;;;
8415;3400;2000 September;12.0;;;9.7;;;
8416;3400;2000 3rd quarter;13.8;;;11.7;;;
8417;3400;2000 October;7.0;;;8.4;;;
8418;3400;2000 November;17.1;;;18.2;;;
8419;3400;2000 December;13.9;;;14.7;;;
8420;3400;2000 4th quarter;12.8;;;13.9;;;
8421;3400;2000;15.2;;;14.3;;2.5;5321.0
8422;3400;2001 January;8.1;;;9.8;;;
8423;3400;2001 February;-1.3;;;0.0;;;
8424;3400;2001 March;4.0;;;7.5;;;
8425;3400;2001 1st quarter;3.7;;;5.9;;;
8426;3400;2001 April;7.9;;;10.3;;;
8427;3400;2001 May;-3.1;;;-1.6;;;
8428;3400;2001 June;-0.7;;;1.3;;;
8429;3400;2001 2nd quarter;1.0;;;3.0;;;
8430;3400;2001 July;-2.5;;;0.8;;;
8431;3400;2001 August;7.1;;;10.2;;;
8432;3400;2001 September;1.1;;;4.9;;;
8433;3400;2001 3rd quarter;1.7;;;5.1;;;
8434;3400;2001 October;4.1;;;5.4;;;
8435;3400;2001 November;-0.4;;;1.3;;;
8436;3400;2001 December;2.4;;;5.1;;;
8437;3400;2001 4th quarter;2.0;;;4.0;;;
8438;3400;2001;2.1;;;4.5;;2.5;5560.0
8439;3400;2002 January;6.5;;;6.6;;;
8440;3400;2002 February;1.7;;;2.0;;;
8441;3400;2002 March;-3.7;;;-3.9;;;
8442;3400;2002 1st quarter;1.6;;;1.6;;;
8443;3400;2002 April;-1.5;;;-0.7;;;
8444;3400;2002 May;9.0;;;8.1;;;
8445;3400;2002 June;1.7;;;2.2;;;
8446;3400;2002 2nd quarter;3.1;;;3.2;;;
8447;3400;2002 July;8.8;;;7.8;;;
8448;3400;2002 August;7.3;;;4.9;;;
8449;3400;2002 September;6.6;;;2.7;;;
8450;3400;2002 3rd quarter;7.6;;;5.2;;;
8451;3400;2002 October;7.8;;;5.5;;;
8452;3400;2002 November;4.9;;;1.7;;;
8453;3400;2002 December;3.9;;;0.6;;;
8454;3400;2002 4th quarter;5.3;;;2.4;;;
8455;3400;2002;4.5;;;3.1;;2.5;5732.0
8456;3400;2003 January;9.1;;;4.9;;;
8457;3400;2003 February;12.9;;;9.3;;;
8458;3400;2003 March;4.9;;;-0.2;;;
8459;3400;2003 1st quarter;8.9;;;4.5;;;
8460;3400;2003 April;7.7;;;2.7;;;
8461;3400;2003 May;5.9;;;4.0;;;
8462;3400;2003 June;0.2;;;-3.2;;;
8463;3400;2003 2nd quarter;4.4;;;1.1;;;
8464;3400;2003 July;-0.8;;;-4.7;;;
8465;3400;2003 August;-3.4;;;-6.8;;;
8466;3400;2003 September;-0.8;;;-5.1;;;
8467;3400;2003 3rd quarter;-1.7;;;-5.5;;;
8468;3400;2003 October;3.4;;;-1.3;;;
8469;3400;2003 November;-0.4;;;-4.2;;;
8470;3400;2003 December;1.4;;;-4.2;;;
8471;3400;2003 4th quarter;1.4;;;-3.3;;;
8472;3400;2003;3.1;;;-1.0;;2.4;5674.0
8473;3400;2004 January;4.2;;;-1.7;;;
8474;3400;2004 February;3.9;;;-3.1;;;
8475;3400;2004 March;7.4;;;1.1;;;
8476;3400;2004 1st quarter;5.1;;;-1.3;;;
8477;3400;2004 April;4.0;;;-3.1;;;
8478;3400;2004 May;0.0;;;-7.4;;;
8479;3400;2004 June;17.7;;;9.4;;;
8480;3400;2004 2nd quarter;7.2;;;-0.4;;;
8481;3400;2004 July;6.2;;;0.4;;;
8482;3400;2004 August;0.7;;;-4.2;;;
8483;3400;2004 September;0.2;;;-4.1;;;
8484;3400;2004 3rd quarter;2.4;;;-2.6;;;
8485;3400;2004 October;-2.8;;;-7.3;;;
8486;3400;2004 November;0.0;;;-5.7;;;
8487;3400;2004 December;1.6;;;-3.2;;;
8488;3400;2004 4th quarter;-0.2;;;-5.2;;;
8489;3400;2004;3.5;;;-2.4;;2.3;5536.0
8490;3400;2005 January;-2.7;;;-8.5;;;
8491;3400;2005 February;-0.9;;;-6.5;;;
8492;3400;2005 March;5.2;;;-1.1;;;
8493;3400;2005 1st quarter;0.4;;;-5.5;;;
8494;3400;2005 April;7.3;;;2.2;;;
8495;3400;2005 May;3.9;;;-0.9;;;
8496;3400;2005 June;3.2;;;-2.0;;;
8497;3400;2005 2nd quarter;4.7;;;-0.4;;;
8498;3400;2005 July;10.5;;;3.5;;;
8499;3400;2005 August;17.1;;;10.1;;;
8500;3400;2005 September;15.2;;;8.4;;;
8501;3400;2005 3rd quarter;14.1;;;7.2;;;
8502;3400;2005 October;11.2;;;3.3;;;
8503;3400;2005 November;12.4;;;4.9;;;
8504;3400;2005 December;12.2;;;5.9;;;
8505;3400;2005 4th quarter;12.0;;;4.8;;;
8506;3400;2005;7.8;;;1.5;;2.2;5538.0
8507;3400;2006 January;13.3;;;6.2;;;
8508;3400;2006 February;18.8;;;11.4;;;
8509;3400;2006 March;20.7;;;13.6;;;
8510;3400;2006 1st quarter;17.4;;;10.2;;;
8511;3400;2006 April;16.4;;;9.2;;;
8512;3400;2006 May;23.9;;;16.9;;;
8513;3400;2006 June;15.8;;;11.4;;;
8514;3400;2006 2nd quarter;18.6;;;12.5;;;
8515;3400;2006 July;5.3;;;0.2;;;
8516;3400;2006 August;17.6;;;11.9;;;
8517;3400;2006 September;12.6;;;8.1;;;
8518;3400;2006 3rd quarter;11.7;;;6.6;;;
8519;3400;2006 October;10.9;;;4.4;;;
8520;3400;2006 November;12.2;;;6.0;;;
8521;3400;2006 December;9.8;;;4.1;;;
8522;3400;2006 4th quarter;10.8;;;4.7;;;
8523;3400;2006;14.4;;;8.4;;2.3;6090.0
8524;3400;2007 January;16.3;;;10.9;;;
8525;3400;2007 February;11.8;;;4.7;;;
8526;3400;2007 March;17.5;;;10.2;;;
8527;3400;2007 1st quarter;15.3;;;8.7;;;
8528;3400;2007 April;7.0;;;0.9;;;
8529;3400;2007 May;17.3;;;10.1;;;
8530;3400;2007 June;23.3;;;14.9;;;
8531;3400;2007 2nd quarter;16.4;;;9.1;;;
8532;3400;2007 July;30.6;;;20.8;;;
8533;3400;2007 August;12.4;;;3.5;;;
8534;3400;2007 September;18.3;;;9.2;;;
8535;3400;2007 3rd quarter;20.3;;;11.1;;;
8536;3400;2007 October;17.6;;;9.3;;;
8537;3400;2007 November;18.8;;;11.1;;;
8538;3400;2007 December;19.4;;;11.4;;;
8539;3400;2007 4th quarter;18.7;;;10.7;;;
8540;3400;2007;17.7;;;9.9;;2.5;6694.0
8541;3400;2008 January;15.9;;;7.9;;;
8542;3400;2008 February;10.5;;;4.9;;;
8543;3400;2008 March;2.8;;;-4.2;;;
8544;3400;2008 1st quarter;9.7;;;2.8;;;
8545;3400;2008 April;22.2;;;14.8;;;
8546;3400;2008 May;7.3;;;0.4;;;
8547;3400;2008 June;6.1;;;-1.0;;;
8548;3400;2008 2nd quarter;11.0;;;3.9;;;
8549;3400;2008 July;7.1;;;1.3;;;
8550;3400;2008 August;5.9;;;0.9;;;
8551;3400;2008 September;3.1;;;-2.1;;;
8552;3400;2008 3rd quarter;5.4;;;0.1;;;
8553;3400;2008 October;6.5;;;2.0;;;
8554;3400;2008 November;4.1;;;-1.3;;;
8555;3400;2008 December;-1.5;;;-7.2;;;
8556;3400;2008 4th quarter;2.5;;;-2.8;;;
8557;3400;2008;7.0;;;0.9;;2.4;6755.0
8558;3400;2009 January;5.5;;;-3.1;;;
8559;3400;2009 February;3.3;;;-4.6;;;
8560;3400;2009 March;-1.7;;;-8.3;;;
8561;3400;2009 1st quarter;2.5;;;-5.2;;;
8562;3400;2009 April;-8.7;;;-14.2;;;
8563;3400;2009 May;-1.3;;;-8.1;;;
8564;3400;2009 June;-13.0;;;-18.0;;;
8565;3400;2009 2nd quarter;-7.8;;;-13.6;;;
8566;3400;2009 July;-4.5;;;-12.4;;;
8567;3400;2009 August;-4.3;;;-10.3;;;
8568;3400;2009 September;-1.3;;;-6.3;;;
8569;3400;2009 3rd quarter;-3.4;;;-9.8;;;
8570;3400;2009 October;-1.8;;;-6.2;;;
8571;3400;2009 November;-4.1;;;-7.8;;;
8572;3400;2009 December;0.9;;;-3.8;;;
8573;3400;2009 4th quarter;-1.5;;;-5.7;;;
8574;3400;2009;-2.6;;;-8.6;;2.3;6173.0
8575;3400;2010 January;0.8;;;-2.0;;;
8576;3400;2010 February;-2.1;;;-4.9;;;
8577;3400;2010 March;3.9;;;1.7;;;
8578;3400;2010 1st quarter;0.9;;;-1.7;;;
8579;3400;2010 April;2.5;;;-2.0;;;
8580;3400;2010 May;-0.2;;;-1.9;;;
8581;3400;2010 June;11.5;;;9.8;;;
8582;3400;2010 2nd quarter;4.6;;;2.1;;;
8583;3400;2010 July;4.5;;;0.9;;;
8584;3400;2010 August;12.6;;;8.5;;;
8585;3400;2010 September;3.7;;;0.8;;;
8586;3400;2010 3rd quarter;6.8;;;3.3;;;
8587;3400;2010 October;1.9;;;-1.9;;;
8588;3400;2010 November;3.6;;;-1.2;;;
8589;3400;2010 December;2.4;;;-2.2;;;
8590;3400;2010 4th quarter;2.6;;;-1.8;;;
8591;3400;2010;3.7;;;0.4;;2.3;6199.0
8592;3400;2011 January;8.1;;;5.8;;;
8593;3400;2011 February;3.1;;;0.7;;;
8594;3400;2011 March;-2.0;;;-4.7;;;
8595;3400;2011 1st quarter;3.3;;;0.9;;;
8596;3400;2011 April;-4.6;;;-6.6;;;
8597;3400;2011 May;1.2;;;-0.8;;;
8598;3400;2011 June;-0.8;;;-3.1;;;
8599;3400;2011 2nd quarter;-1.2;;;-3.4;;;
8600;3400;2011 July;2.9;;;1.4;;;
8601;3400;2011 August;-0.7;;;-0.5;;;
8602;3400;2011 September;-1.3;;;-1.9;;;
8603;3400;2011 3rd quarter;0.3;;;-0.3;;;
8604;3400;2011 October;-0.4;;;-1.1;;;
8605;3400;2011 November;6.0;;;5.0;;;
8606;3400;2011 December;0.5;;;-0.3;;;
8607;3400;2011 4th quarter;1.9;;;1.1;;;
8608;3400;2011;1.1;;;-0.4;;2.2;6175.0
8609;3400;2012 January;0.3;;;-3.4;;;
8610;3400;2012 February;3.5;;;-0.7;;;
8611;3400;2012 March;6.1;;;3.4;;;
8612;3400;2012 1st quarter;3.0;;;-0.5;;;
8613;3400;2012 April;5.4;;;2.4;;;
8614;3400;2012 May;3.8;;;0.8;;;
8615;3400;2012 June;10.5;;;7.5;;;
8616;3400;2012 2nd quarter;6.7;;;3.8;;;
8617;3400;2012 July;-6.0;;;-7.3;;;
8618;3400;2012 August;-4.1;;;-7.7;;;
8619;3400;2012 September;10.0;;;5.8;;;
