ID;RegioS;Perioden;BeginstandVoorraad_1;Nieuwbouw_2;TotaalOverigeToevoegingen_3;LateResponsNieuwbouw_4;TotaalInBestaandePanden_5;Transformatie_6;LateResponsTransformatie_7;Woningsplitsing_8;Woningsamenvoeging_9;OverigDoorVerbouw_10;TotaalAdministratief_11;CorrectieZorgvastgoed_12;CorrectieWooneenheden_13;VanLogiesfunctieNaarWoonfunctie_14;VanOverigeFunctieNaarWoonfunctie_15;OverigAdministratief_16;Sloop_17;TotaalOverigeOnttrekkingen_18;LateResponsSloop_19;TotaalInBestaandePanden_20;Woningsplitsing_21;Woningsamenvoeging_22;OverigDoorVerbouw_23;TotaalAdministratief_24;CorrectieZorgvastgoed_25;CorrectieWooneenheden_26;VanWoonNaarLogiesfunctie_27;VanWoonfunctieNaarOverigeFunctie_28;OverigAdministratief_29;SaldoVoorraad_30;EindstandVoorraad_31;SaldoWoningsplitsing_32;SaldoWoningsamenvoeging_33
2956;Lingewaard;2020;19870.0;210.0;15.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;25.0;15.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;185.0;20055.0;0.0;0.0
2957;Lingewaard;2021;20055.0;150.0;15.0;0.0;10.0;5.0;0.0;5.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;25.0;15.0;0.0;10.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;125.0;20185.0;5.0;-5.0
2958;Lingewaard;2022;20185.0;130.0;35.0;0.0;25.0;10.0;0.0;10.0;0.0;5.0;10.0;0.0;0.0;0.0;0.0;10.0;15.0;15.0;0.0;5.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;135.0;20320.0;5.0;0.0
2959;Lisse;2012;9635.0;5.0;20.0;;5.0;5.0;;0.0;0.0;;15.0;0.0;0.0;0.0;0.0;15.0;5.0;5.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;15.0;9655.0;0.0;0.0
2960;Lisse;2013;9655.0;10.0;125.0;0.0;65.0;65.0;0.0;0.0;0.0;;60.0;50.0;0.0;0.0;0.0;10.0;0.0;5.0;0.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;0.0;130.0;9780.0;0.0;0.0
2961;Lisse;2014;9780.0;140.0;30.0;0.0;5.0;5.0;0.0;0.0;0.0;;25.0;0.0;0.0;0.0;0.0;25.0;5.0;15.0;0.0;0.0;0.0;0.0;;10.0;10.0;0.0;0.0;0.0;0.0;155.0;9935.0;0.0;0.0
2962;Lisse;2015;9935.0;130.0;25.0;0.0;20.0;10.0;0.0;0.0;0.0;10.0;5.0;0.0;0.0;0.0;0.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;145.0;10080.0;0.0;0.0
2963;Lisse;2016;10080.0;70.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;30.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105.0;10185.0;0.0;0.0
2964;Lisse;2017;10185.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;170.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-135.0;10050.0;0.0;0.0
2965;Lisse;2018;10050.0;155.0;20.0;0.0;15.0;5.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;170.0;10215.0;0.0;0.0
2966;Lisse;2019;10215.0;115.0;35.0;0.0;30.0;20.0;0.0;0.0;0.0;5.0;10.0;0.0;0.0;0.0;10.0;0.0;35.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;115.0;10330.0;0.0;0.0
2967;Lisse;2020;10330.0;50.0;35.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;30.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.0;10410.0;0.0;0.0
2968;Lisse;2021;10410.0;65.0;10.0;0.0;10.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;10430.0;0.0;0.0
2969;Lisse;2022;10430.0;45.0;20.0;0.0;20.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;10490.0;0.0;0.0
2970;Littenseradiel;2012;4495.0;35.0;30.0;;0.0;0.0;;0.0;0.0;;30.0;0.0;0.0;0.0;5.0;25.0;0.0;30.0;0.0;0.0;0.0;0.0;;30.0;0.0;0.0;0.0;20.0;10.0;35.0;4530.0;0.0;0.0
2971;Littenseradiel;2013;4530.0;20.0;20.0;0.0;5.0;5.0;0.0;0.0;0.0;;15.0;0.0;0.0;0.0;5.0;10.0;0.0;20.0;0.0;0.0;0.0;0.0;;15.0;0.0;0.0;0.0;10.0;5.0;20.0;4550.0;0.0;0.0
2972;Littenseradiel;2014;4550.0;10.0;10.0;0.0;5.0;0.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;5.0;0.0;45.0;35.0;5.0;0.0;0.0;;5.0;0.0;0.0;0.0;5.0;0.0;-25.0;4525.0;0.0;0.0
2973;Littenseradiel;2015;4525.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;5.0;0.0;30.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;25.0;5.0;-10.0;4515.0;0.0;0.0
2974;Littenseradiel;2016;4515.0;10.0;10.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;4530.0;0.0;0.0
2975;Littenseradiel;2017;4530.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;4545.0;0.0;0.0
2976;Littenseradiel;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2977;Littenseradiel;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2978;Littenseradiel;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2979;Littenseradiel;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2980;Littenseradiel;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2981;Lochem;2012;14120.0;105.0;95.0;;20.0;5.0;;10.0;0.0;;75.0;0.0;0.0;0.0;5.0;70.0;20.0;30.0;5.0;5.0;0.0;5.0;;15.0;0.0;0.0;0.0;5.0;10.0;150.0;14270.0;10.0;-5.0
2982;Lochem;2013;14270.0;140.0;75.0;0.0;15.0;15.0;0.0;0.0;0.0;;60.0;15.0;0.0;0.0;5.0;40.0;20.0;70.0;0.0;5.0;0.0;0.0;;65.0;0.0;0.0;0.0;5.0;60.0;125.0;14395.0;0.0;0.0
2983;Lochem;2014;14395.0;105.0;80.0;0.0;30.0;5.0;0.0;25.0;0.0;;50.0;15.0;0.0;0.0;0.0;35.0;20.0;45.0;5.0;10.0;10.0;0.0;;30.0;5.0;0.0;0.0;0.0;20.0;125.0;14520.0;15.0;0.0
2984;Lochem;2015;14520.0;55.0;100.0;0.0;70.0;10.0;0.0;30.0;0.0;30.0;35.0;5.0;0.0;0.0;15.0;15.0;15.0;40.0;5.0;20.0;10.0;5.0;5.0;15.0;0.0;0.0;0.0;0.0;15.0;105.0;14625.0;20.0;-5.0
2985;Lochem;2016;14625.0;105.0;90.0;0.0;15.0;10.0;0.0;5.0;0.0;0.0;70.0;10.0;0.0;5.0;50.0;10.0;10.0;30.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;10.0;5.0;0.0;10.0;155.0;14780.0;5.0;0.0
2986;Lochem;2017;14780.0;150.0;35.0;0.0;15.0;5.0;0.0;5.0;0.0;5.0;15.0;0.0;0.0;0.0;0.0;15.0;15.0;25.0;0.0;5.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;20.0;140.0;14915.0;5.0;0.0
2987;Lochem;2018;14915.0;90.0;25.0;0.0;10.0;0.0;0.0;0.0;0.0;5.0;15.0;5.0;0.0;0.0;0.0;10.0;15.0;20.0;5.0;5.0;0.0;5.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;80.0;14995.0;0.0;-5.0
2988;Lochem;2019;14995.0;110.0;35.0;0.0;20.0;5.0;0.0;5.0;5.0;5.0;10.0;0.0;0.0;0.0;0.0;10.0;20.0;25.0;0.0;15.0;5.0;10.0;0.0;10.0;0.0;0.0;0.0;5.0;5.0;100.0;15095.0;0.0;-5.0
2989;Lochem;2020;15095.0;75.0;55.0;0.0;40.0;15.0;10.0;5.0;0.0;5.0;15.0;0.0;0.0;0.0;0.0;15.0;30.0;35.0;5.0;5.0;0.0;0.0;0.0;25.0;0.0;0.0;0.0;5.0;20.0;70.0;15165.0;5.0;0.0
2990;Lochem;2021;15165.0;130.0;40.0;0.0;30.0;25.0;0.0;0.0;0.0;5.0;10.0;0.0;0.0;0.0;5.0;5.0;20.0;15.0;0.0;5.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;140.0;15305.0;0.0;-5.0
2991;Lochem;2022;15305.0;70.0;100.0;0.0;40.0;30.0;0.0;5.0;0.0;5.0;60.0;50.0;0.0;0.0;5.0;5.0;20.0;10.0;0.0;5.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;140.0;15445.0;0.0;0.0
2992;Loon op Zand;2012;9865.0;90.0;10.0;;0.0;0.0;;0.0;0.0;;10.0;0.0;0.0;0.0;0.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;95.0;9960.0;0.0;0.0
2993;Loon op Zand;2013;9960.0;95.0;0.0;0.0;-10.0;0.0;0.0;0.0;0.0;;20.0;0.0;0.0;0.0;0.0;20.0;30.0;15.0;5.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;5.0;70.0;10035.0;0.0;0.0
2994;Loon op Zand;2014;10035.0;15.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;5.0;25.0;5.0;0.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;0.0;-10.0;10025.0;0.0;0.0
2995;Loon op Zand;2015;10025.0;90.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85.0;10110.0;0.0;0.0
2996;Loon op Zand;2016;10110.0;75.0;15.0;0.0;15.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;10170.0;0.0;0.0
2997;Loon op Zand;2017;10170.0;65.0;15.0;0.0;15.0;5.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;25.0;0.0;0.0;0.0;0.0;0.0;25.0;25.0;0.0;0.0;0.0;0.0;40.0;10210.0;5.0;0.0
2998;Loon op Zand;2018;10210.0;125.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;10.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;110.0;10315.0;0.0;0.0
2999;Loon op Zand;2019;10315.0;95.0;5.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.0;10410.0;0.0;0.0
3000;Loon op Zand;2020;10410.0;170.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;10480.0;0.0;0.0
3001;Loon op Zand;2021;10480.0;90.0;15.0;0.0;10.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;85.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;10490.0;0.0;0.0
3002;Loon op Zand;2022;10490.0;55.0;15.0;0.0;10.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;10515.0;0.0;0.0
3003;Lopik;2012;5315.0;25.0;0.0;;-5.0;0.0;;0.0;0.0;;15.0;0.0;0.0;0.0;0.0;15.0;5.0;5.0;0.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;5.0;30.0;5345.0;0.0;0.0
3004;Lopik;2013;5345.0;20.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;15.0;5365.0;0.0;0.0
3005;Lopik;2014;5365.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;20.0;5385.0;0.0;0.0
3006;Lopik;2015;5385.0;105.0;10.0;0.0;10.0;5.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105.0;5490.0;5.0;0.0
3007;Lopik;2016;5490.0;30.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;5525.0;0.0;0.0
3008;Lopik;2017;5525.0;55.0;15.0;0.0;10.0;5.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;5.0;10.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;55.0;5580.0;5.0;0.0
3009;Lopik;2018;5580.0;75.0;25.0;0.0;15.0;0.0;0.0;0.0;0.0;10.0;10.0;5.0;0.0;0.0;0.0;10.0;5.0;20.0;10.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;80.0;5660.0;0.0;0.0
3010;Lopik;2019;5660.0;70.0;30.0;0.0;20.0;5.0;0.0;0.0;0.0;15.0;10.0;5.0;0.0;0.0;0.0;5.0;5.0;15.0;0.0;5.0;0.0;5.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;80.0;5740.0;0.0;-5.0
3011;Lopik;2020;5740.0;80.0;30.0;0.0;20.0;0.0;0.0;0.0;0.0;20.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;10.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;95.0;5840.0;0.0;0.0
3012;Lopik;2021;5840.0;10.0;20.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;5.0;0.0;0.0;0.0;0.0;5.0;5.0;15.0;5.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;10.0;5850.0;0.0;0.0
3013;Lopik;2022;5850.0;20.0;25.0;0.0;15.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;5.0;5.0;0.0;10.0;0.0;5.0;0.0;5.0;0.0;5.0;5.0;0.0;0.0;0.0;5.0;30.0;5880.0;0.0;-5.0
3014;Loppersum;2012;4480.0;10.0;0.0;;-20.0;0.0;;0.0;0.0;;45.0;0.0;0.0;0.0;0.0;40.0;20.0;5.0;0.0;0.0;0.0;0.0;;5.0;5.0;0.0;0.0;0.0;0.0;30.0;4510.0;0.0;0.0
3015;Loppersum;2013;4510.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;125.0;120.0;0.0;0.0;0.0;5.0;10.0;10.0;0.0;0.0;0.0;0.0;;5.0;5.0;0.0;0.0;0.0;5.0;115.0;4620.0;0.0;0.0
3016;Loppersum;2014;4620.0;35.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;0.0;35.0;4655.0;0.0;0.0
3017;Loppersum;2015;4655.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;-10.0;4650.0;0.0;0.0
3018;Loppersum;2016;4650.0;25.0;5.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-20.0;4625.0;0.0;0.0
3019;Loppersum;2017;4625.0;80.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;20.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;60.0;4685.0;0.0;0.0
3020;Loppersum;2018;4685.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;10.0;0.0;0.0;0.0;5.0;25.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;4700.0;0.0;0.0
3021;Loppersum;2019;4700.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-10.0;4685.0;0.0;0.0
3022;Loppersum;2020;4685.0;140.0;10.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;45.0;10.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;95.0;4780.0;5.0;0.0
3023;Loppersum;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3024;Loppersum;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3025;Losser;2012;9290.0;135.0;0.0;;0.0;0.0;;0.0;0.0;;15.0;0.0;0.0;0.0;0.0;15.0;5.0;5.0;0.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;5.0;140.0;9430.0;0.0;0.0
3026;Losser;2013;9430.0;30.0;40.0;0.0;20.0;5.0;0.0;10.0;5.0;;20.0;10.0;0.0;0.0;0.0;15.0;15.0;25.0;0.0;15.0;5.0;5.0;;10.0;5.0;0.0;0.0;0.0;5.0;35.0;9460.0;5.0;0.0
3027;Losser;2014;9460.0;55.0;40.0;0.0;25.0;5.0;0.0;20.0;0.0;;15.0;0.0;0.0;0.0;5.0;10.0;30.0;35.0;5.0;15.0;10.0;5.0;;10.0;5.0;0.0;0.0;0.0;5.0;35.0;9495.0;10.0;-5.0
3028;Losser;2015;9495.0;65.0;45.0;0.0;25.0;10.0;0.0;10.0;0.0;0.0;25.0;0.0;0.0;15.0;0.0;10.0;30.0;20.0;5.0;10.0;5.0;5.0;0.0;10.0;5.0;0.0;0.0;0.0;5.0;60.0;9560.0;5.0;-5.0
3029;Losser;2016;9560.0;60.0;30.0;0.0;15.0;5.0;0.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;5.0;5.0;10.0;15.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;65.0;9625.0;5.0;-5.0
3030;Losser;2017;9625.0;120.0;35.0;0.0;20.0;5.0;0.0;5.0;0.0;15.0;10.0;0.0;0.0;10.0;0.0;0.0;40.0;30.0;5.0;10.0;0.0;5.0;5.0;15.0;0.0;0.0;0.0;0.0;15.0;85.0;9710.0;5.0;-5.0
3031;Losser;2018;9710.0;50.0;25.0;0.0;20.0;5.0;0.0;0.0;0.0;10.0;5.0;0.0;0.0;0.0;0.0;5.0;20.0;35.0;20.0;5.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;5.0;5.0;20.0;9735.0;0.0;0.0
3032;Losser;2019;9735.0;70.0;25.0;0.0;15.0;5.0;0.0;10.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;5.0;20.0;15.0;0.0;5.0;5.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;55.0;9790.0;5.0;0.0
3033;Losser;2020;9790.0;70.0;30.0;0.0;20.0;5.0;0.0;10.0;0.0;5.0;10.0;0.0;0.0;0.0;0.0;10.0;10.0;15.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;75.0;9865.0;5.0;-5.0
3034;Losser;2021;9865.0;115.0;25.0;0.0;15.0;10.0;0.0;0.0;0.0;5.0;10.0;0.0;0.0;0.0;0.0;5.0;20.0;15.0;5.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;105.0;9970.0;0.0;0.0
3035;Losser;2022;9970.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;100.0;10065.0;0.0;0.0
3036;Maasdonk;2012;4555.0;25.0;20.0;;0.0;0.0;;0.0;0.0;;20.0;0.0;0.0;0.0;5.0;15.0;5.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;35.0;4590.0;0.0;0.0
3037;Maasdonk;2013;4590.0;45.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;5.0;10.0;70.0;0.0;0.0;0.0;0.0;;70.0;0.0;0.0;65.0;0.0;0.0;-30.0;4560.0;0.0;0.0
3038;Maasdonk;2014;4560.0;55.0;200.0;0.0;150.0;150.0;0.0;0.0;0.0;;50.0;45.0;0.0;0.0;0.0;5.0;10.0;140.0;5.0;0.0;0.0;0.0;;135.0;0.0;0.0;135.0;0.0;0.0;105.0;4665.0;0.0;0.0
3039;Maasdonk;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3040;Maasdonk;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3041;Maasdonk;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3042;Maasdonk;2018;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3043;Maasdonk;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3044;Maasdonk;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3045;Maasdonk;2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3046;Maasdonk;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3047;Maasdriel;2012;9485.0;30.0;70.0;;5.0;5.0;;0.0;0.0;;65.0;10.0;0.0;0.0;0.0;55.0;5.0;45.0;5.0;0.0;0.0;0.0;;40.0;0.0;0.0;0.0;0.0;40.0;45.0;9530.0;0.0;0.0
3048;Maasdriel;2013;9530.0;50.0;40.0;0.0;5.0;5.0;0.0;5.0;0.0;;35.0;0.0;0.0;0.0;0.0;30.0;15.0;35.0;10.0;0.0;0.0;0.0;;25.0;0.0;0.0;0.0;5.0;20.0;35.0;9565.0;5.0;0.0
3049;Maasdriel;2014;9565.0;85.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;5.0;0.0;0.0;0.0;0.0;5.0;5.0;10.0;5.0;0.0;0.0;0.0;;10.0;0.0;0.0;0.0;5.0;5.0;75.0;9640.0;0.0;0.0
3050;Maasdriel;2015;9640.0;60.0;20.0;0.0;10.0;0.0;0.0;5.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;20.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0;9695.0;5.0;0.0
3051;Maasdriel;2016;9695.0;65.0;20.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;10.0;0.0;0.0;0.0;5.0;5.0;20.0;10.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;55.0;9750.0;5.0;0.0
3052;Maasdriel;2017;9750.0;105.0;15.0;0.0;10.0;5.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;35.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;80.0;9830.0;0.0;0.0
3053;Maasdriel;2018;9830.0;110.0;20.0;0.0;10.0;5.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;5.0;5.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;115.0;9945.0;0.0;0.0
3054;Maasdriel;2019;9945.0;160.0;20.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;15.0;0.0;0.0;0.0;5.0;10.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;170.0;10115.0;0.0;0.0
3055;Maasdriel;2020;10115.0;95.0;15.0;0.0;5.0;5.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;10.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;90.0;10205.0;0.0;0.0
3056;Maasdriel;2021;10205.0;40.0;20.0;0.0;15.0;5.0;0.0;0.0;0.0;10.0;5.0;0.0;0.0;0.0;5.0;0.0;15.0;5.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;35.0;10240.0;0.0;0.0
3057;Maasdriel;2022;10240.0;125.0;20.0;0.0;15.0;5.0;0.0;5.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;5.0;5.0;5.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;135.0;10375.0;0.0;0.0
3058;Maasgouw;2012;10280.0;5.0;65.0;;5.0;0.0;;5.0;0.0;;60.0;45.0;0.0;0.0;5.0;10.0;0.0;55.0;5.0;0.0;0.0;0.0;;50.0;5.0;0.0;10.0;20.0;15.0;20.0;10300.0;5.0;0.0
3059;Maasgouw;2013;10300.0;30.0;265.0;0.0;10.0;5.0;0.0;5.0;0.0;;255.0;215.0;0.0;0.0;10.0;35.0;10.0;20.0;0.0;0.0;0.0;0.0;;20.0;5.0;0.0;0.0;5.0;10.0;260.0;10560.0;5.0;0.0
