ID;Klimaatsectoren;EmissiesNaarLucht;Perioden;EmissieBroeikasgassen_1
5450;"Wegverkeer; lichte bedrijfsvoertuigen";Totaal broeikasgassen;2015;3.3
5451;"Wegverkeer; lichte bedrijfsvoertuigen";Totaal broeikasgassen;2016;3.5
5452;"Wegverkeer; lichte bedrijfsvoertuigen";Totaal broeikasgassen;2017;3.6
5453;"Wegverkeer; lichte bedrijfsvoertuigen";Totaal broeikasgassen;2018;3.6
5454;"Wegverkeer; lichte bedrijfsvoertuigen";Totaal broeikasgassen;2019;3.6
5455;"Wegverkeer; lichte bedrijfsvoertuigen";Totaal broeikasgassen;2020;3.6
5456;"Wegverkeer; lichte bedrijfsvoertuigen";Totaal broeikasgassen;2021;3.7
5457;"Wegverkeer; lichte bedrijfsvoertuigen";Totaal broeikasgassen;2022;3.8
5458;"Wegverkeer; lichte bedrijfsvoertuigen";Totaal broeikasgassen;2023;3.8
5459;"Wegverkeer; lichte bedrijfsvoertuigen";Totaal broeikasgassen;2024;
5460;"Wegverkeer; lichte bedrijfsvoertuigen";Kooldioxide (CO2);1990;2.2
5461;"Wegverkeer; lichte bedrijfsvoertuigen";Kooldioxide (CO2);1991 ;2.3
5462;"Wegverkeer; lichte bedrijfsvoertuigen";Kooldioxide (CO2);1992;2.5
5463;"Wegverkeer; lichte bedrijfsvoertuigen";Kooldioxide (CO2);1993 ;2.7
5464;"Wegverkeer; lichte bedrijfsvoertuigen";Kooldioxide (CO2);1994 ;2.8
5465;"Wegverkeer; lichte bedrijfsvoertuigen";Kooldioxide (CO2);1995;2.8
5466;"Wegverkeer; lichte bedrijfsvoertuigen";Kooldioxide (CO2);1996 ;2.9
5467;"Wegverkeer; lichte bedrijfsvoertuigen";Kooldioxide (CO2);1997 ;3.1
5468;"Wegverkeer; lichte bedrijfsvoertuigen";Kooldioxide (CO2);1998 ;3.4
5469;"Wegverkeer; lichte bedrijfsvoertuigen";Kooldioxide (CO2);1999 ;3.7
5470;"Wegverkeer; lichte bedrijfsvoertuigen";Kooldioxide (CO2);2000;3.7
5471;"Wegverkeer; lichte bedrijfsvoertuigen";Kooldioxide (CO2);2001;4.0
5472;"Wegverkeer; lichte bedrijfsvoertuigen";Kooldioxide (CO2);2002;4.1
5473;"Wegverkeer; lichte bedrijfsvoertuigen";Kooldioxide (CO2);2003;4.2
5474;"Wegverkeer; lichte bedrijfsvoertuigen";Kooldioxide (CO2);2004;4.4
5475;"Wegverkeer; lichte bedrijfsvoertuigen";Kooldioxide (CO2);2005;4.2
5476;"Wegverkeer; lichte bedrijfsvoertuigen";Kooldioxide (CO2);2006;3.9
5477;"Wegverkeer; lichte bedrijfsvoertuigen";Kooldioxide (CO2);2007;3.7
5478;"Wegverkeer; lichte bedrijfsvoertuigen";Kooldioxide (CO2);2008;3.7
5479;"Wegverkeer; lichte bedrijfsvoertuigen";Kooldioxide (CO2);2009;3.4
5480;"Wegverkeer; lichte bedrijfsvoertuigen";Kooldioxide (CO2);2010;3.5
5481;"Wegverkeer; lichte bedrijfsvoertuigen";Kooldioxide (CO2);2011;3.4
5482;"Wegverkeer; lichte bedrijfsvoertuigen";Kooldioxide (CO2);2012;3.3
5483;"Wegverkeer; lichte bedrijfsvoertuigen";Kooldioxide (CO2);2013;3.3
5484;"Wegverkeer; lichte bedrijfsvoertuigen";Kooldioxide (CO2);2014;3.2
5485;"Wegverkeer; lichte bedrijfsvoertuigen";Kooldioxide (CO2);2015;3.3
5486;"Wegverkeer; lichte bedrijfsvoertuigen";Kooldioxide (CO2);2016;3.4
5487;"Wegverkeer; lichte bedrijfsvoertuigen";Kooldioxide (CO2);2017;3.5
5488;"Wegverkeer; lichte bedrijfsvoertuigen";Kooldioxide (CO2);2018;3.5
5489;"Wegverkeer; lichte bedrijfsvoertuigen";Kooldioxide (CO2);2019;3.6
5490;"Wegverkeer; lichte bedrijfsvoertuigen";Kooldioxide (CO2);2020;3.5
5491;"Wegverkeer; lichte bedrijfsvoertuigen";Kooldioxide (CO2);2021;3.6
5492;"Wegverkeer; lichte bedrijfsvoertuigen";Kooldioxide (CO2);2022;3.7
5493;"Wegverkeer; lichte bedrijfsvoertuigen";Kooldioxide (CO2);2023;3.7
5494;"Wegverkeer; lichte bedrijfsvoertuigen";Kooldioxide (CO2);2024;
5495;"Wegverkeer; lichte bedrijfsvoertuigen";Distikstofoxide (N20);1990;0.0
5496;"Wegverkeer; lichte bedrijfsvoertuigen";Distikstofoxide (N20);1991 ;0.0
5497;"Wegverkeer; lichte bedrijfsvoertuigen";Distikstofoxide (N20);1992;0.0
5498;"Wegverkeer; lichte bedrijfsvoertuigen";Distikstofoxide (N20);1993 ;0.0
5499;"Wegverkeer; lichte bedrijfsvoertuigen";Distikstofoxide (N20);1994 ;0.0
5500;"Wegverkeer; lichte bedrijfsvoertuigen";Distikstofoxide (N20);1995;0.0
5501;"Wegverkeer; lichte bedrijfsvoertuigen";Distikstofoxide (N20);1996 ;0.0
5502;"Wegverkeer; lichte bedrijfsvoertuigen";Distikstofoxide (N20);1997 ;0.0
5503;"Wegverkeer; lichte bedrijfsvoertuigen";Distikstofoxide (N20);1998 ;0.0
5504;"Wegverkeer; lichte bedrijfsvoertuigen";Distikstofoxide (N20);1999 ;0.0
5505;"Wegverkeer; lichte bedrijfsvoertuigen";Distikstofoxide (N20);2000;0.0
5506;"Wegverkeer; lichte bedrijfsvoertuigen";Distikstofoxide (N20);2001;0.0
5507;"Wegverkeer; lichte bedrijfsvoertuigen";Distikstofoxide (N20);2002;0.0
5508;"Wegverkeer; lichte bedrijfsvoertuigen";Distikstofoxide (N20);2003;0.0
5509;"Wegverkeer; lichte bedrijfsvoertuigen";Distikstofoxide (N20);2004;0.0
5510;"Wegverkeer; lichte bedrijfsvoertuigen";Distikstofoxide (N20);2005;0.0
5511;"Wegverkeer; lichte bedrijfsvoertuigen";Distikstofoxide (N20);2006;0.0
5512;"Wegverkeer; lichte bedrijfsvoertuigen";Distikstofoxide (N20);2007;0.0
5513;"Wegverkeer; lichte bedrijfsvoertuigen";Distikstofoxide (N20);2008;0.0
5514;"Wegverkeer; lichte bedrijfsvoertuigen";Distikstofoxide (N20);2009;0.0
5515;"Wegverkeer; lichte bedrijfsvoertuigen";Distikstofoxide (N20);2010;0.0
5516;"Wegverkeer; lichte bedrijfsvoertuigen";Distikstofoxide (N20);2011;0.0
5517;"Wegverkeer; lichte bedrijfsvoertuigen";Distikstofoxide (N20);2012;0.0
5518;"Wegverkeer; lichte bedrijfsvoertuigen";Distikstofoxide (N20);2013;0.0
5519;"Wegverkeer; lichte bedrijfsvoertuigen";Distikstofoxide (N20);2014;0.0
5520;"Wegverkeer; lichte bedrijfsvoertuigen";Distikstofoxide (N20);2015;0.0
5521;"Wegverkeer; lichte bedrijfsvoertuigen";Distikstofoxide (N20);2016;0.0
5522;"Wegverkeer; lichte bedrijfsvoertuigen";Distikstofoxide (N20);2017;0.0
5523;"Wegverkeer; lichte bedrijfsvoertuigen";Distikstofoxide (N20);2018;0.0
5524;"Wegverkeer; lichte bedrijfsvoertuigen";Distikstofoxide (N20);2019;0.0
5525;"Wegverkeer; lichte bedrijfsvoertuigen";Distikstofoxide (N20);2020;0.0
5526;"Wegverkeer; lichte bedrijfsvoertuigen";Distikstofoxide (N20);2021;0.0
5527;"Wegverkeer; lichte bedrijfsvoertuigen";Distikstofoxide (N20);2022;0.0
5528;"Wegverkeer; lichte bedrijfsvoertuigen";Distikstofoxide (N20);2023;0.0
5529;"Wegverkeer; lichte bedrijfsvoertuigen";Distikstofoxide (N20);2024;
5530;"Wegverkeer; lichte bedrijfsvoertuigen";Methaan (CH4);1990;0.0
5531;"Wegverkeer; lichte bedrijfsvoertuigen";Methaan (CH4);1991 ;0.0
5532;"Wegverkeer; lichte bedrijfsvoertuigen";Methaan (CH4);1992;0.0
5533;"Wegverkeer; lichte bedrijfsvoertuigen";Methaan (CH4);1993 ;0.0
5534;"Wegverkeer; lichte bedrijfsvoertuigen";Methaan (CH4);1994 ;0.0
5535;"Wegverkeer; lichte bedrijfsvoertuigen";Methaan (CH4);1995;0.0
5536;"Wegverkeer; lichte bedrijfsvoertuigen";Methaan (CH4);1996 ;0.0
5537;"Wegverkeer; lichte bedrijfsvoertuigen";Methaan (CH4);1997 ;0.0
5538;"Wegverkeer; lichte bedrijfsvoertuigen";Methaan (CH4);1998 ;0.0
5539;"Wegverkeer; lichte bedrijfsvoertuigen";Methaan (CH4);1999 ;0.0
5540;"Wegverkeer; lichte bedrijfsvoertuigen";Methaan (CH4);2000;0.0
5541;"Wegverkeer; lichte bedrijfsvoertuigen";Methaan (CH4);2001;0.0
5542;"Wegverkeer; lichte bedrijfsvoertuigen";Methaan (CH4);2002;0.0
5543;"Wegverkeer; lichte bedrijfsvoertuigen";Methaan (CH4);2003;0.0
5544;"Wegverkeer; lichte bedrijfsvoertuigen";Methaan (CH4);2004;0.0
5545;"Wegverkeer; lichte bedrijfsvoertuigen";Methaan (CH4);2005;0.0
5546;"Wegverkeer; lichte bedrijfsvoertuigen";Methaan (CH4);2006;0.0
5547;"Wegverkeer; lichte bedrijfsvoertuigen";Methaan (CH4);2007;0.0
5548;"Wegverkeer; lichte bedrijfsvoertuigen";Methaan (CH4);2008;0.0
5549;"Wegverkeer; lichte bedrijfsvoertuigen";Methaan (CH4);2009;0.0
5550;"Wegverkeer; lichte bedrijfsvoertuigen";Methaan (CH4);2010;0.0
5551;"Wegverkeer; lichte bedrijfsvoertuigen";Methaan (CH4);2011;0.0
5552;"Wegverkeer; lichte bedrijfsvoertuigen";Methaan (CH4);2012;0.0
5553;"Wegverkeer; lichte bedrijfsvoertuigen";Methaan (CH4);2013;0.0
5554;"Wegverkeer; lichte bedrijfsvoertuigen";Methaan (CH4);2014;0.0
5555;"Wegverkeer; lichte bedrijfsvoertuigen";Methaan (CH4);2015;0.0
5556;"Wegverkeer; lichte bedrijfsvoertuigen";Methaan (CH4);2016;0.0
5557;"Wegverkeer; lichte bedrijfsvoertuigen";Methaan (CH4);2017;0.0
5558;"Wegverkeer; lichte bedrijfsvoertuigen";Methaan (CH4);2018;0.0
5559;"Wegverkeer; lichte bedrijfsvoertuigen";Methaan (CH4);2019;0.0
5560;"Wegverkeer; lichte bedrijfsvoertuigen";Methaan (CH4);2020;0.0
5561;"Wegverkeer; lichte bedrijfsvoertuigen";Methaan (CH4);2021;0.0
5562;"Wegverkeer; lichte bedrijfsvoertuigen";Methaan (CH4);2022;0.0
5563;"Wegverkeer; lichte bedrijfsvoertuigen";Methaan (CH4);2023;0.0
5564;"Wegverkeer; lichte bedrijfsvoertuigen";Methaan (CH4);2024;
5565;"Wegverkeer; lichte bedrijfsvoertuigen";F-gassen;1990;0.0
5566;"Wegverkeer; lichte bedrijfsvoertuigen";F-gassen;1991 ;0.0
5567;"Wegverkeer; lichte bedrijfsvoertuigen";F-gassen;1992;0.0
5568;"Wegverkeer; lichte bedrijfsvoertuigen";F-gassen;1993 ;0.0
5569;"Wegverkeer; lichte bedrijfsvoertuigen";F-gassen;1994 ;0.0
5570;"Wegverkeer; lichte bedrijfsvoertuigen";F-gassen;1995;0.0
5571;"Wegverkeer; lichte bedrijfsvoertuigen";F-gassen;1996 ;0.0
5572;"Wegverkeer; lichte bedrijfsvoertuigen";F-gassen;1997 ;0.0
5573;"Wegverkeer; lichte bedrijfsvoertuigen";F-gassen;1998 ;0.0
5574;"Wegverkeer; lichte bedrijfsvoertuigen";F-gassen;1999 ;0.0
5575;"Wegverkeer; lichte bedrijfsvoertuigen";F-gassen;2000;0.0
5576;"Wegverkeer; lichte bedrijfsvoertuigen";F-gassen;2001;0.0
5577;"Wegverkeer; lichte bedrijfsvoertuigen";F-gassen;2002;0.0
5578;"Wegverkeer; lichte bedrijfsvoertuigen";F-gassen;2003;0.0
5579;"Wegverkeer; lichte bedrijfsvoertuigen";F-gassen;2004;0.0
5580;"Wegverkeer; lichte bedrijfsvoertuigen";F-gassen;2005;0.0
5581;"Wegverkeer; lichte bedrijfsvoertuigen";F-gassen;2006;0.0
5582;"Wegverkeer; lichte bedrijfsvoertuigen";F-gassen;2007;0.0
5583;"Wegverkeer; lichte bedrijfsvoertuigen";F-gassen;2008;0.0
5584;"Wegverkeer; lichte bedrijfsvoertuigen";F-gassen;2009;0.0
5585;"Wegverkeer; lichte bedrijfsvoertuigen";F-gassen;2010;0.0
5586;"Wegverkeer; lichte bedrijfsvoertuigen";F-gassen;2011;0.0
5587;"Wegverkeer; lichte bedrijfsvoertuigen";F-gassen;2012;0.0
5588;"Wegverkeer; lichte bedrijfsvoertuigen";F-gassen;2013;0.0
5589;"Wegverkeer; lichte bedrijfsvoertuigen";F-gassen;2014;0.0
5590;"Wegverkeer; lichte bedrijfsvoertuigen";F-gassen;2015;0.0
5591;"Wegverkeer; lichte bedrijfsvoertuigen";F-gassen;2016;0.0
5592;"Wegverkeer; lichte bedrijfsvoertuigen";F-gassen;2017;0.0
5593;"Wegverkeer; lichte bedrijfsvoertuigen";F-gassen;2018;0.0
5594;"Wegverkeer; lichte bedrijfsvoertuigen";F-gassen;2019;0.0
5595;"Wegverkeer; lichte bedrijfsvoertuigen";F-gassen;2020;0.0
5596;"Wegverkeer; lichte bedrijfsvoertuigen";F-gassen;2021;0.0
5597;"Wegverkeer; lichte bedrijfsvoertuigen";F-gassen;2022;0.0
5598;"Wegverkeer; lichte bedrijfsvoertuigen";F-gassen;2023;0.0
5599;"Wegverkeer; lichte bedrijfsvoertuigen";F-gassen;2024;
5600;"Wegverkeer; zware bedrijfsvoertuigen";Totaal broeikasgassen;1990;7.8
5601;"Wegverkeer; zware bedrijfsvoertuigen";Totaal broeikasgassen;1991 ;8.2
5602;"Wegverkeer; zware bedrijfsvoertuigen";Totaal broeikasgassen;1992;9.0
5603;"Wegverkeer; zware bedrijfsvoertuigen";Totaal broeikasgassen;1993 ;9.2
5604;"Wegverkeer; zware bedrijfsvoertuigen";Totaal broeikasgassen;1994 ;8.3
5605;"Wegverkeer; zware bedrijfsvoertuigen";Totaal broeikasgassen;1995;8.3
5606;"Wegverkeer; zware bedrijfsvoertuigen";Totaal broeikasgassen;1996 ;8.8
5607;"Wegverkeer; zware bedrijfsvoertuigen";Totaal broeikasgassen;1997 ;8.7
5608;"Wegverkeer; zware bedrijfsvoertuigen";Totaal broeikasgassen;1998 ;8.8
5609;"Wegverkeer; zware bedrijfsvoertuigen";Totaal broeikasgassen;1999 ;8.8
5610;"Wegverkeer; zware bedrijfsvoertuigen";Totaal broeikasgassen;2000;9.1
5611;"Wegverkeer; zware bedrijfsvoertuigen";Totaal broeikasgassen;2001;8.7
5612;"Wegverkeer; zware bedrijfsvoertuigen";Totaal broeikasgassen;2002;9.0
5613;"Wegverkeer; zware bedrijfsvoertuigen";Totaal broeikasgassen;2003;9.3
5614;"Wegverkeer; zware bedrijfsvoertuigen";Totaal broeikasgassen;2004;9.5
5615;"Wegverkeer; zware bedrijfsvoertuigen";Totaal broeikasgassen;2005;10.0
5616;"Wegverkeer; zware bedrijfsvoertuigen";Totaal broeikasgassen;2006;10.9
5617;"Wegverkeer; zware bedrijfsvoertuigen";Totaal broeikasgassen;2007;10.7
5618;"Wegverkeer; zware bedrijfsvoertuigen";Totaal broeikasgassen;2008;11.1
5619;"Wegverkeer; zware bedrijfsvoertuigen";Totaal broeikasgassen;2009;10.2
5620;"Wegverkeer; zware bedrijfsvoertuigen";Totaal broeikasgassen;2010;10.8
5621;"Wegverkeer; zware bedrijfsvoertuigen";Totaal broeikasgassen;2011;11.0
5622;"Wegverkeer; zware bedrijfsvoertuigen";Totaal broeikasgassen;2012;10.3
5623;"Wegverkeer; zware bedrijfsvoertuigen";Totaal broeikasgassen;2013;9.2
5624;"Wegverkeer; zware bedrijfsvoertuigen";Totaal broeikasgassen;2014;7.4
5625;"Wegverkeer; zware bedrijfsvoertuigen";Totaal broeikasgassen;2015;7.4
5626;"Wegverkeer; zware bedrijfsvoertuigen";Totaal broeikasgassen;2016;7.0
5627;"Wegverkeer; zware bedrijfsvoertuigen";Totaal broeikasgassen;2017;7.6
5628;"Wegverkeer; zware bedrijfsvoertuigen";Totaal broeikasgassen;2018;7.8
5629;"Wegverkeer; zware bedrijfsvoertuigen";Totaal broeikasgassen;2019;7.7
5630;"Wegverkeer; zware bedrijfsvoertuigen";Totaal broeikasgassen;2020;6.9
5631;"Wegverkeer; zware bedrijfsvoertuigen";Totaal broeikasgassen;2021;6.8
5632;"Wegverkeer; zware bedrijfsvoertuigen";Totaal broeikasgassen;2022;6.4
5633;"Wegverkeer; zware bedrijfsvoertuigen";Totaal broeikasgassen;2023;6.4
5634;"Wegverkeer; zware bedrijfsvoertuigen";Totaal broeikasgassen;2024;
5635;"Wegverkeer; zware bedrijfsvoertuigen";Kooldioxide (CO2);1990;7.7
5636;"Wegverkeer; zware bedrijfsvoertuigen";Kooldioxide (CO2);1991 ;8.1
5637;"Wegverkeer; zware bedrijfsvoertuigen";Kooldioxide (CO2);1992;9.0
5638;"Wegverkeer; zware bedrijfsvoertuigen";Kooldioxide (CO2);1993 ;9.2
5639;"Wegverkeer; zware bedrijfsvoertuigen";Kooldioxide (CO2);1994 ;8.3
5640;"Wegverkeer; zware bedrijfsvoertuigen";Kooldioxide (CO2);1995;8.2
5641;"Wegverkeer; zware bedrijfsvoertuigen";Kooldioxide (CO2);1996 ;8.7
5642;"Wegverkeer; zware bedrijfsvoertuigen";Kooldioxide (CO2);1997 ;8.6
5643;"Wegverkeer; zware bedrijfsvoertuigen";Kooldioxide (CO2);1998 ;8.8
5644;"Wegverkeer; zware bedrijfsvoertuigen";Kooldioxide (CO2);1999 ;8.7
5645;"Wegverkeer; zware bedrijfsvoertuigen";Kooldioxide (CO2);2000;9.1
5646;"Wegverkeer; zware bedrijfsvoertuigen";Kooldioxide (CO2);2001;8.6
5647;"Wegverkeer; zware bedrijfsvoertuigen";Kooldioxide (CO2);2002;8.9
5648;"Wegverkeer; zware bedrijfsvoertuigen";Kooldioxide (CO2);2003;9.3
5649;"Wegverkeer; zware bedrijfsvoertuigen";Kooldioxide (CO2);2004;9.5
5650;"Wegverkeer; zware bedrijfsvoertuigen";Kooldioxide (CO2);2005;9.9
5651;"Wegverkeer; zware bedrijfsvoertuigen";Kooldioxide (CO2);2006;10.8
5652;"Wegverkeer; zware bedrijfsvoertuigen";Kooldioxide (CO2);2007;10.6
5653;"Wegverkeer; zware bedrijfsvoertuigen";Kooldioxide (CO2);2008;11.0
5654;"Wegverkeer; zware bedrijfsvoertuigen";Kooldioxide (CO2);2009;10.1
5655;"Wegverkeer; zware bedrijfsvoertuigen";Kooldioxide (CO2);2010;10.6
5656;"Wegverkeer; zware bedrijfsvoertuigen";Kooldioxide (CO2);2011;10.9
5657;"Wegverkeer; zware bedrijfsvoertuigen";Kooldioxide (CO2);2012;10.1
5658;"Wegverkeer; zware bedrijfsvoertuigen";Kooldioxide (CO2);2013;9.1
5659;"Wegverkeer; zware bedrijfsvoertuigen";Kooldioxide (CO2);2014;7.3
5660;"Wegverkeer; zware bedrijfsvoertuigen";Kooldioxide (CO2);2015;7.3
5661;"Wegverkeer; zware bedrijfsvoertuigen";Kooldioxide (CO2);2016;6.9
5662;"Wegverkeer; zware bedrijfsvoertuigen";Kooldioxide (CO2);2017;7.5
5663;"Wegverkeer; zware bedrijfsvoertuigen";Kooldioxide (CO2);2018;7.7
5664;"Wegverkeer; zware bedrijfsvoertuigen";Kooldioxide (CO2);2019;7.6
5665;"Wegverkeer; zware bedrijfsvoertuigen";Kooldioxide (CO2);2020;6.8
5666;"Wegverkeer; zware bedrijfsvoertuigen";Kooldioxide (CO2);2021;6.7
5667;"Wegverkeer; zware bedrijfsvoertuigen";Kooldioxide (CO2);2022;6.3
5668;"Wegverkeer; zware bedrijfsvoertuigen";Kooldioxide (CO2);2023;6.3
5669;"Wegverkeer; zware bedrijfsvoertuigen";Kooldioxide (CO2);2024;
5670;"Wegverkeer; zware bedrijfsvoertuigen";Distikstofoxide (N20);1990;0.0
5671;"Wegverkeer; zware bedrijfsvoertuigen";Distikstofoxide (N20);1991 ;0.0
5672;"Wegverkeer; zware bedrijfsvoertuigen";Distikstofoxide (N20);1992;0.0
5673;"Wegverkeer; zware bedrijfsvoertuigen";Distikstofoxide (N20);1993 ;0.0
5674;"Wegverkeer; zware bedrijfsvoertuigen";Distikstofoxide (N20);1994 ;0.0
5675;"Wegverkeer; zware bedrijfsvoertuigen";Distikstofoxide (N20);1995;0.0
5676;"Wegverkeer; zware bedrijfsvoertuigen";Distikstofoxide (N20);1996 ;0.0
5677;"Wegverkeer; zware bedrijfsvoertuigen";Distikstofoxide (N20);1997 ;0.0
5678;"Wegverkeer; zware bedrijfsvoertuigen";Distikstofoxide (N20);1998 ;0.0
5679;"Wegverkeer; zware bedrijfsvoertuigen";Distikstofoxide (N20);1999 ;0.0
5680;"Wegverkeer; zware bedrijfsvoertuigen";Distikstofoxide (N20);2000;0.0
5681;"Wegverkeer; zware bedrijfsvoertuigen";Distikstofoxide (N20);2001;0.0
5682;"Wegverkeer; zware bedrijfsvoertuigen";Distikstofoxide (N20);2002;0.0
5683;"Wegverkeer; zware bedrijfsvoertuigen";Distikstofoxide (N20);2003;0.0
5684;"Wegverkeer; zware bedrijfsvoertuigen";Distikstofoxide (N20);2004;0.0
5685;"Wegverkeer; zware bedrijfsvoertuigen";Distikstofoxide (N20);2005;0.0
5686;"Wegverkeer; zware bedrijfsvoertuigen";Distikstofoxide (N20);2006;0.1
5687;"Wegverkeer; zware bedrijfsvoertuigen";Distikstofoxide (N20);2007;0.1
5688;"Wegverkeer; zware bedrijfsvoertuigen";Distikstofoxide (N20);2008;0.1
5689;"Wegverkeer; zware bedrijfsvoertuigen";Distikstofoxide (N20);2009;0.1
5690;"Wegverkeer; zware bedrijfsvoertuigen";Distikstofoxide (N20);2010;0.1
5691;"Wegverkeer; zware bedrijfsvoertuigen";Distikstofoxide (N20);2011;0.1
5692;"Wegverkeer; zware bedrijfsvoertuigen";Distikstofoxide (N20);2012;0.1
5693;"Wegverkeer; zware bedrijfsvoertuigen";Distikstofoxide (N20);2013;0.1
5694;"Wegverkeer; zware bedrijfsvoertuigen";Distikstofoxide (N20);2014;0.1
5695;"Wegverkeer; zware bedrijfsvoertuigen";Distikstofoxide (N20);2015;0.1
5696;"Wegverkeer; zware bedrijfsvoertuigen";Distikstofoxide (N20);2016;0.1
5697;"Wegverkeer; zware bedrijfsvoertuigen";Distikstofoxide (N20);2017;0.1
5698;"Wegverkeer; zware bedrijfsvoertuigen";Distikstofoxide (N20);2018;0.1
5699;"Wegverkeer; zware bedrijfsvoertuigen";Distikstofoxide (N20);2019;0.1
5700;"Wegverkeer; zware bedrijfsvoertuigen";Distikstofoxide (N20);2020;0.1
5701;"Wegverkeer; zware bedrijfsvoertuigen";Distikstofoxide (N20);2021;0.1
5702;"Wegverkeer; zware bedrijfsvoertuigen";Distikstofoxide (N20);2022;0.1
5703;"Wegverkeer; zware bedrijfsvoertuigen";Distikstofoxide (N20);2023;0.1
5704;"Wegverkeer; zware bedrijfsvoertuigen";Distikstofoxide (N20);2024;
5705;"Wegverkeer; zware bedrijfsvoertuigen";Methaan (CH4);1990;0.0
5706;"Wegverkeer; zware bedrijfsvoertuigen";Methaan (CH4);1991 ;0.0
5707;"Wegverkeer; zware bedrijfsvoertuigen";Methaan (CH4);1992;0.0
5708;"Wegverkeer; zware bedrijfsvoertuigen";Methaan (CH4);1993 ;0.0
5709;"Wegverkeer; zware bedrijfsvoertuigen";Methaan (CH4);1994 ;0.0
5710;"Wegverkeer; zware bedrijfsvoertuigen";Methaan (CH4);1995;0.0
5711;"Wegverkeer; zware bedrijfsvoertuigen";Methaan (CH4);1996 ;0.0
5712;"Wegverkeer; zware bedrijfsvoertuigen";Methaan (CH4);1997 ;0.0
5713;"Wegverkeer; zware bedrijfsvoertuigen";Methaan (CH4);1998 ;0.0
5714;"Wegverkeer; zware bedrijfsvoertuigen";Methaan (CH4);1999 ;0.0
5715;"Wegverkeer; zware bedrijfsvoertuigen";Methaan (CH4);2000;0.0
5716;"Wegverkeer; zware bedrijfsvoertuigen";Methaan (CH4);2001;0.0
5717;"Wegverkeer; zware bedrijfsvoertuigen";Methaan (CH4);2002;0.0
5718;"Wegverkeer; zware bedrijfsvoertuigen";Methaan (CH4);2003;0.0
5719;"Wegverkeer; zware bedrijfsvoertuigen";Methaan (CH4);2004;0.0
5720;"Wegverkeer; zware bedrijfsvoertuigen";Methaan (CH4);2005;0.0
5721;"Wegverkeer; zware bedrijfsvoertuigen";Methaan (CH4);2006;0.0
5722;"Wegverkeer; zware bedrijfsvoertuigen";Methaan (CH4);2007;0.0
5723;"Wegverkeer; zware bedrijfsvoertuigen";Methaan (CH4);2008;0.0
5724;"Wegverkeer; zware bedrijfsvoertuigen";Methaan (CH4);2009;0.0
5725;"Wegverkeer; zware bedrijfsvoertuigen";Methaan (CH4);2010;0.0
5726;"Wegverkeer; zware bedrijfsvoertuigen";Methaan (CH4);2011;0.0
5727;"Wegverkeer; zware bedrijfsvoertuigen";Methaan (CH4);2012;0.0
5728;"Wegverkeer; zware bedrijfsvoertuigen";Methaan (CH4);2013;0.0
5729;"Wegverkeer; zware bedrijfsvoertuigen";Methaan (CH4);2014;0.0
5730;"Wegverkeer; zware bedrijfsvoertuigen";Methaan (CH4);2015;0.0
5731;"Wegverkeer; zware bedrijfsvoertuigen";Methaan (CH4);2016;0.0
5732;"Wegverkeer; zware bedrijfsvoertuigen";Methaan (CH4);2017;0.0
5733;"Wegverkeer; zware bedrijfsvoertuigen";Methaan (CH4);2018;0.0
5734;"Wegverkeer; zware bedrijfsvoertuigen";Methaan (CH4);2019;0.0
5735;"Wegverkeer; zware bedrijfsvoertuigen";Methaan (CH4);2020;0.0
5736;"Wegverkeer; zware bedrijfsvoertuigen";Methaan (CH4);2021;0.0
5737;"Wegverkeer; zware bedrijfsvoertuigen";Methaan (CH4);2022;0.0
5738;"Wegverkeer; zware bedrijfsvoertuigen";Methaan (CH4);2023;0.0
5739;"Wegverkeer; zware bedrijfsvoertuigen";Methaan (CH4);2024;
5740;"Wegverkeer; zware bedrijfsvoertuigen";F-gassen;1990;0.0
5741;"Wegverkeer; zware bedrijfsvoertuigen";F-gassen;1991 ;0.0
5742;"Wegverkeer; zware bedrijfsvoertuigen";F-gassen;1992;0.0
5743;"Wegverkeer; zware bedrijfsvoertuigen";F-gassen;1993 ;0.0
5744;"Wegverkeer; zware bedrijfsvoertuigen";F-gassen;1994 ;0.0
5745;"Wegverkeer; zware bedrijfsvoertuigen";F-gassen;1995;0.0
5746;"Wegverkeer; zware bedrijfsvoertuigen";F-gassen;1996 ;0.0
5747;"Wegverkeer; zware bedrijfsvoertuigen";F-gassen;1997 ;0.0
5748;"Wegverkeer; zware bedrijfsvoertuigen";F-gassen;1998 ;0.0
5749;"Wegverkeer; zware bedrijfsvoertuigen";F-gassen;1999 ;0.0
5750;"Wegverkeer; zware bedrijfsvoertuigen";F-gassen;2000;0.0
5751;"Wegverkeer; zware bedrijfsvoertuigen";F-gassen;2001;0.0
5752;"Wegverkeer; zware bedrijfsvoertuigen";F-gassen;2002;0.0
5753;"Wegverkeer; zware bedrijfsvoertuigen";F-gassen;2003;0.0
5754;"Wegverkeer; zware bedrijfsvoertuigen";F-gassen;2004;0.0
5755;"Wegverkeer; zware bedrijfsvoertuigen";F-gassen;2005;0.0
5756;"Wegverkeer; zware bedrijfsvoertuigen";F-gassen;2006;0.0
5757;"Wegverkeer; zware bedrijfsvoertuigen";F-gassen;2007;0.0
5758;"Wegverkeer; zware bedrijfsvoertuigen";F-gassen;2008;0.0
