ID;Afvalsoort;RegioS;Perioden;HuishoudelijkRestafvalKgPerInwoner_1;HuishoudelijkRestafvalTonnages_2
3342;Drankenkartons uit restafval;Stein (L.);2023;0.0;0.0
3343;Drankenkartons uit restafval;Stichtse Vecht;2023;;
3344;Drankenkartons uit restafval;Súdwest-Fryslân;2023;0.2;17.5
3345;Drankenkartons uit restafval;Terneuzen;2023;1.2;65.0
3346;Drankenkartons uit restafval;Terschelling;2023;0.3;1.6
3347;Drankenkartons uit restafval;Texel;2023;;
3348;Drankenkartons uit restafval;Teylingen;2023;;
3349;Drankenkartons uit restafval;Tholen;2023;;
3350;Drankenkartons uit restafval;Tiel;2023;;
3351;Drankenkartons uit restafval;Tilburg;2023;;
3352;Drankenkartons uit restafval;Tubbergen;2023;;
3353;Drankenkartons uit restafval;Twenterand;2023;;
3354;Drankenkartons uit restafval;Tynaarlo;2023;;
3355;Drankenkartons uit restafval;Tytsjerksteradiel;2023;0.1;4.7
3356;Drankenkartons uit restafval;Uitgeest;2023;;
3357;Drankenkartons uit restafval;Uithoorn;2023;;
3358;Drankenkartons uit restafval;Urk;2023;;
3359;Drankenkartons uit restafval;Utrecht (gemeente);2023;0.9;331.0
3360;Drankenkartons uit restafval;Utrechtse Heuvelrug;2023;;
3361;Drankenkartons uit restafval;Vaals;2023;;
3362;Drankenkartons uit restafval;Valkenburg aan de Geul;2023;;
3363;Drankenkartons uit restafval;Valkenswaard;2023;;
3364;Drankenkartons uit restafval;Veendam;2023;;
3365;Drankenkartons uit restafval;Veenendaal;2023;;
3366;Drankenkartons uit restafval;Veere;2023;;
3367;Drankenkartons uit restafval;Veldhoven;2023;;
3368;Drankenkartons uit restafval;Velsen;2023;0.0;0.0
3369;Drankenkartons uit restafval;Venlo;2023;;
3370;Drankenkartons uit restafval;Venray;2023;;
3371;Drankenkartons uit restafval;Vijfheerenlanden;2023;0.0;0.0
3372;Drankenkartons uit restafval;Vlaardingen;2023;0.1;5.1
3373;Drankenkartons uit restafval;Vlieland;2023;0.5;0.6
3374;Drankenkartons uit restafval;Vlissingen;2023;;
3375;Drankenkartons uit restafval;Voerendaal;2023;;
3376;Drankenkartons uit restafval;Voorne aan Zee;2023;;
3377;Drankenkartons uit restafval;Voorschoten;2023;;
3378;Drankenkartons uit restafval;Voorst;2023;;
3379;Drankenkartons uit restafval;Vught;2023;;
3380;Drankenkartons uit restafval;Waadhoeke;2023;0.2;9.0
3381;Drankenkartons uit restafval;Waalre;2023;;
3382;Drankenkartons uit restafval;Waalwijk;2023;;
3383;Drankenkartons uit restafval;Waddinxveen;2023;;
3384;Drankenkartons uit restafval;Wageningen;2023;0.0;0.0
3385;Drankenkartons uit restafval;Wassenaar;2023;0.0;0.0
3386;Drankenkartons uit restafval;Waterland;2023;;
3387;Drankenkartons uit restafval;Weert;2023;0.3;15.0
3388;Drankenkartons uit restafval;West Betuwe;2023;;
3389;Drankenkartons uit restafval;West Maas en Waal;2023;;
3390;Drankenkartons uit restafval;Westerkwartier;2023;;
3391;Drankenkartons uit restafval;Westerveld;2023;;
3392;Drankenkartons uit restafval;Westervoort;2023;;
3393;Drankenkartons uit restafval;Westerwolde;2023;0.2;4.7
3394;Drankenkartons uit restafval;Westland;2023;18.7;2144.4
3395;Drankenkartons uit restafval;Weststellingwerf;2023;0.2;5.9
3396;Drankenkartons uit restafval;Wierden;2023;;
3397;Drankenkartons uit restafval;Wijchen;2023;;
3398;Drankenkartons uit restafval;Wijdemeren;2023;;
3399;Drankenkartons uit restafval;Wijk bij Duurstede;2023;;
3400;Drankenkartons uit restafval;Winterswijk;2023;;
3401;Drankenkartons uit restafval;Woensdrecht;2023;;
3402;Drankenkartons uit restafval;Woerden;2023;;
3403;Drankenkartons uit restafval;De Wolden;2023;;
3404;Drankenkartons uit restafval;Wormerland;2023;;
3405;Drankenkartons uit restafval;Woudenberg;2023;;
3406;Drankenkartons uit restafval;Zaanstad;2023;0.0;0.0
3407;Drankenkartons uit restafval;Zaltbommel;2023;;
3408;Drankenkartons uit restafval;Zandvoort;2023;0.0;0.0
3409;Drankenkartons uit restafval;Zeewolde;2023;;
3410;Drankenkartons uit restafval;Zeist;2023;0.0;0.0
3411;Drankenkartons uit restafval;Zevenaar;2023;;
3412;Drankenkartons uit restafval;Zoetermeer;2023;;
3413;Drankenkartons uit restafval;Zoeterwoude;2023;;
3414;Drankenkartons uit restafval;Zuidplas;2023;;
3415;Drankenkartons uit restafval;Zundert;2023;;
3416;Drankenkartons uit restafval;Zutphen;2023;;
3417;Drankenkartons uit restafval;Zwartewaterland;2023;;
3418;Drankenkartons uit restafval;Zwijndrecht;2023;;
3419;Drankenkartons uit restafval;Zwolle;2023;;
3420;Houtafval (A- en B-hout);Aa en Hunze;2023;;
3421;Houtafval (A- en B-hout);Aalsmeer;2023;0.0;0.0
3422;Houtafval (A- en B-hout);Aalten;2023;;
3423;Houtafval (A- en B-hout);Achtkarspelen;2023;0.0;0.0
3424;Houtafval (A- en B-hout);Alblasserdam;2023;;
3425;Houtafval (A- en B-hout);Albrandswaard;2023;0.0;0.0
3426;Houtafval (A- en B-hout);Alkmaar;2023;1.0;110.0
3427;Houtafval (A- en B-hout);Almelo;2023;;
3428;Houtafval (A- en B-hout);Almere;2023;0.0;0.0
3429;Houtafval (A- en B-hout);Alphen aan den Rijn;2023;;
3430;Houtafval (A- en B-hout);Alphen-Chaam;2023;;
3431;Houtafval (A- en B-hout);Altena;2023;;
3432;Houtafval (A- en B-hout);Ameland;2023;0.0;0.0
3433;Houtafval (A- en B-hout);Amersfoort;2023;;
3434;Houtafval (A- en B-hout);Amstelveen;2023;;
3435;Houtafval (A- en B-hout);Amsterdam;2023;0.0;0.0
3436;Houtafval (A- en B-hout);Apeldoorn;2023;;
3437;Houtafval (A- en B-hout);Arnhem;2023;;
3438;Houtafval (A- en B-hout);Assen;2023;;
3439;Houtafval (A- en B-hout);Asten;2023;;
3440;Houtafval (A- en B-hout);Baarle-Nassau;2023;;
3441;Houtafval (A- en B-hout);Baarn;2023;0.0;0.0
3442;Houtafval (A- en B-hout);Barendrecht;2023;0.0;0.0
3443;Houtafval (A- en B-hout);Barneveld;2023;;
3444;Houtafval (A- en B-hout);Beek (L.);2023;2.8;44.6
3445;Houtafval (A- en B-hout);Beekdaelen;2023;;
3446;Houtafval (A- en B-hout);Beesel;2023;;
3447;Houtafval (A- en B-hout);Berg en Dal;2023;;
3448;Houtafval (A- en B-hout);Bergeijk;2023;;
3449;Houtafval (A- en B-hout);Bergen (L.);2023;;
3450;Houtafval (A- en B-hout);Bergen (NH.);2023;;
3451;Houtafval (A- en B-hout);Bergen op Zoom;2023;;
3452;Houtafval (A- en B-hout);Berkelland;2023;;
3453;Houtafval (A- en B-hout);Bernheze;2023;;
3454;Houtafval (A- en B-hout);Best;2023;;
3455;Houtafval (A- en B-hout);Beuningen;2023;;
3456;Houtafval (A- en B-hout);Beverwijk;2023;37.7;1612.0
3457;Houtafval (A- en B-hout);De Bilt;2023;;
3458;Houtafval (A- en B-hout);Bladel;2023;;
3459;Houtafval (A- en B-hout);Blaricum;2023;;
3460;Houtafval (A- en B-hout);Bloemendaal;2023;;
3461;Houtafval (A- en B-hout);Bodegraven-Reeuwijk;2023;;
3462;Houtafval (A- en B-hout);Boekel;2023;;
3463;Houtafval (A- en B-hout);Borger-Odoorn;2023;;
3464;Houtafval (A- en B-hout);Borne;2023;;
3465;Houtafval (A- en B-hout);Borsele;2023;;
3466;Houtafval (A- en B-hout);Boxtel;2023;;
3467;Houtafval (A- en B-hout);Breda;2023;;
3468;Houtafval (A- en B-hout);Bronckhorst;2023;;
3469;Houtafval (A- en B-hout);Brummen;2023;;
3470;Houtafval (A- en B-hout);Brunssum;2023;;
3471;Houtafval (A- en B-hout);Bunnik;2023;;
3472;Houtafval (A- en B-hout);Bunschoten;2023;0.0;0.0
3473;Houtafval (A- en B-hout);Buren;2023;;
3474;Houtafval (A- en B-hout);Capelle aan den IJssel;2023;0.0;0.0
3475;Houtafval (A- en B-hout);Castricum;2023;;
3476;Houtafval (A- en B-hout);Coevorden;2023;;
3477;Houtafval (A- en B-hout);Cranendonck;2023;;
3478;Houtafval (A- en B-hout);Culemborg;2023;;
3479;Houtafval (A- en B-hout);Dalfsen;2023;;
3480;Houtafval (A- en B-hout);Dantumadiel;2023;0.0;0.0
3481;Houtafval (A- en B-hout);Delft;2023;0.0;0.0
3482;Houtafval (A- en B-hout);Deurne;2023;;
3483;Houtafval (A- en B-hout);Deventer;2023;;
3484;Houtafval (A- en B-hout);Diemen;2023;;
3485;Houtafval (A- en B-hout);Dijk en Waard;2023;0.0;0.0
3486;Houtafval (A- en B-hout);Dinkelland;2023;;
3487;Houtafval (A- en B-hout);Doesburg;2023;;
3488;Houtafval (A- en B-hout);Doetinchem;2023;;
3489;Houtafval (A- en B-hout);Dongen;2023;;
3490;Houtafval (A- en B-hout);Dordrecht;2023;;
3491;Houtafval (A- en B-hout);Drechterland;2023;;
3492;Houtafval (A- en B-hout);Drimmelen;2023;;
3493;Houtafval (A- en B-hout);Dronten;2023;;
3494;Houtafval (A- en B-hout);Druten;2023;;
3495;Houtafval (A- en B-hout);Duiven;2023;;
3496;Houtafval (A- en B-hout);Echt-Susteren;2023;;
3497;Houtafval (A- en B-hout);Edam-Volendam;2023;;
3498;Houtafval (A- en B-hout);Ede;2023;;
3499;Houtafval (A- en B-hout);Eemnes;2023;;
3500;Houtafval (A- en B-hout);Eemsdelta;2023;0.0;0.0
3501;Houtafval (A- en B-hout);Eersel;2023;;
3502;Houtafval (A- en B-hout);Eijsden-Margraten;2023;;
3503;Houtafval (A- en B-hout);Eindhoven;2023;;
3504;Houtafval (A- en B-hout);Elburg;2023;0.0;0.0
3505;Houtafval (A- en B-hout);Emmen;2023;;
3506;Houtafval (A- en B-hout);Enkhuizen;2023;;
3507;Houtafval (A- en B-hout);Enschede;2023;;
3508;Houtafval (A- en B-hout);Epe;2023;;
3509;Houtafval (A- en B-hout);Ermelo;2023;0.0;0.0
3510;Houtafval (A- en B-hout);Etten-Leur;2023;;
3511;Houtafval (A- en B-hout);De Fryske Marren;2023;0.0;0.0
3512;Houtafval (A- en B-hout);Geertruidenberg;2023;;
3513;Houtafval (A- en B-hout);Geldrop-Mierlo;2023;;
3514;Houtafval (A- en B-hout);Gemert-Bakel;2023;;
3515;Houtafval (A- en B-hout);Gennep;2023;;
3516;Houtafval (A- en B-hout);Gilze en Rijen;2023;;
3517;Houtafval (A- en B-hout);Goeree-Overflakkee;2023;;
3518;Houtafval (A- en B-hout);Goes;2023;;
3519;Houtafval (A- en B-hout);Goirle;2023;;
3520;Houtafval (A- en B-hout);Gooise Meren;2023;;
3521;Houtafval (A- en B-hout);Gorinchem;2023;0.0;0.0
3522;Houtafval (A- en B-hout);Gouda;2023;;
3523;Houtafval (A- en B-hout);'s-Gravenhage (gemeente);2023;0.0;0.0
3524;Houtafval (A- en B-hout);Groningen (gemeente);2023;0.0;0.0
3525;Houtafval (A- en B-hout);Gulpen-Wittem;2023;;
3526;Houtafval (A- en B-hout);Haaksbergen;2023;;
3527;Houtafval (A- en B-hout);Haarlem;2023;0.0;0.0
3528;Houtafval (A- en B-hout);Haarlemmermeer;2023;;
3529;Houtafval (A- en B-hout);Halderberge;2023;;
3530;Houtafval (A- en B-hout);Hardenberg;2023;;
3531;Houtafval (A- en B-hout);Harderwijk;2023;0.0;0.0
3532;Houtafval (A- en B-hout);Hardinxveld-Giessendam;2023;0.0;0.0
3533;Houtafval (A- en B-hout);Harlingen;2023;0.0;0.0
3534;Houtafval (A- en B-hout);Hattem;2023;;
3535;Houtafval (A- en B-hout);Heemskerk;2023;0.0;0.0
3536;Houtafval (A- en B-hout);Heemstede;2023;;
3537;Houtafval (A- en B-hout);Heerde;2023;;
3538;Houtafval (A- en B-hout);Heerenveen;2023;0.0;0.0
3539;Houtafval (A- en B-hout);Heerlen;2023;;
3540;Houtafval (A- en B-hout);Heeze-Leende;2023;;
3541;Houtafval (A- en B-hout);Heiloo;2023;;
3542;Houtafval (A- en B-hout);Den Helder;2023;;
3543;Houtafval (A- en B-hout);Hellendoorn;2023;;
3544;Houtafval (A- en B-hout);Helmond;2023;;
3545;Houtafval (A- en B-hout);Hendrik-Ido-Ambacht;2023;;
3546;Houtafval (A- en B-hout);Hengelo (O.);2023;;
3547;Houtafval (A- en B-hout);'s-Hertogenbosch;2023;;
3548;Houtafval (A- en B-hout);Heumen;2023;;
3549;Houtafval (A- en B-hout);Heusden;2023;;
3550;Houtafval (A- en B-hout);Hillegom;2023;;
3551;Houtafval (A- en B-hout);Hilvarenbeek;2023;;
3552;Houtafval (A- en B-hout);Hilversum;2023;;
3553;Houtafval (A- en B-hout);Hoeksche Waard;2023;;
3554;Houtafval (A- en B-hout);Hof van Twente;2023;;
3555;Houtafval (A- en B-hout);Het Hogeland;2023;0.0;0.0
3556;Houtafval (A- en B-hout);Hollands Kroon;2023;;
3557;Houtafval (A- en B-hout);Hoogeveen;2023;;
3558;Houtafval (A- en B-hout);Hoorn;2023;;
3559;Houtafval (A- en B-hout);Horst aan de Maas;2023;;
3560;Houtafval (A- en B-hout);Houten;2023;3.5;178.2
3561;Houtafval (A- en B-hout);Huizen;2023;;
3562;Houtafval (A- en B-hout);Hulst;2023;;
3563;Houtafval (A- en B-hout);IJsselstein;2023;;
3564;Houtafval (A- en B-hout);Kaag en Braassem;2023;;
3565;Houtafval (A- en B-hout);Kampen;2023;;
3566;Houtafval (A- en B-hout);Kapelle;2023;;
3567;Houtafval (A- en B-hout);Katwijk;2023;;
3568;Houtafval (A- en B-hout);Kerkrade;2023;;
3569;Houtafval (A- en B-hout);Koggenland;2023;0.0;0.0
3570;Houtafval (A- en B-hout);Krimpen aan den IJssel;2023;;
3571;Houtafval (A- en B-hout);Krimpenerwaard;2023;;
3572;Houtafval (A- en B-hout);Laarbeek;2023;;
3573;Houtafval (A- en B-hout);Land van Cuijk;2023;;
3574;Houtafval (A- en B-hout);Landgraaf;2023;;
3575;Houtafval (A- en B-hout);Landsmeer;2023;0.0;0.0
3576;Houtafval (A- en B-hout);Lansingerland;2023;;
3577;Houtafval (A- en B-hout);Laren (NH.);2023;;
3578;Houtafval (A- en B-hout);Leeuwarden;2023;0.0;0.0
3579;Houtafval (A- en B-hout);Leiden;2023;0.0;0.0
3580;Houtafval (A- en B-hout);Leiderdorp;2023;0.0;0.0
3581;Houtafval (A- en B-hout);Leidschendam-Voorburg;2023;0.0;0.0
3582;Houtafval (A- en B-hout);Lelystad;2023;;
3583;Houtafval (A- en B-hout);Leudal;2023;;
3584;Houtafval (A- en B-hout);Leusden;2023;;
3585;Houtafval (A- en B-hout);Lingewaard;2023;;
3586;Houtafval (A- en B-hout);Lisse;2023;;
3587;Houtafval (A- en B-hout);Lochem;2023;;
3588;Houtafval (A- en B-hout);Loon op Zand;2023;;
3589;Houtafval (A- en B-hout);Lopik;2023;;
3590;Houtafval (A- en B-hout);Losser;2023;;
3591;Houtafval (A- en B-hout);Maasdriel;2023;;
3592;Houtafval (A- en B-hout);Maasgouw;2023;;
3593;Houtafval (A- en B-hout);Maashorst;2023;;
3594;Houtafval (A- en B-hout);Maassluis;2023;;
3595;Houtafval (A- en B-hout);Maastricht;2023;;
3596;Houtafval (A- en B-hout);Medemblik;2023;0.0;0.0
3597;Houtafval (A- en B-hout);Meerssen;2023;;
3598;Houtafval (A- en B-hout);Meierijstad;2023;;
3599;Houtafval (A- en B-hout);Meppel;2023;;
3600;Houtafval (A- en B-hout);Middelburg (Z.);2023;;
3601;Houtafval (A- en B-hout);Midden-Delfland;2023;;
3602;Houtafval (A- en B-hout);Midden-Drenthe;2023;;
3603;Houtafval (A- en B-hout);Midden-Groningen;2023;;
3604;Houtafval (A- en B-hout);Moerdijk;2023;;
3605;Houtafval (A- en B-hout);Molenlanden;2023;0.0;0.0
3606;Houtafval (A- en B-hout);Montferland;2023;;
3607;Houtafval (A- en B-hout);Montfoort;2023;;
3608;Houtafval (A- en B-hout);Mook en Middelaar;2023;;
3609;Houtafval (A- en B-hout);Neder-Betuwe;2023;;
3610;Houtafval (A- en B-hout);Nederweert;2023;;
3611;Houtafval (A- en B-hout);Nieuwegein;2023;0.0;0.0
3612;Houtafval (A- en B-hout);Nieuwkoop;2023;;
3613;Houtafval (A- en B-hout);Nijkerk;2023;;
3614;Houtafval (A- en B-hout);Nijmegen;2023;0.9;166.0
3615;Houtafval (A- en B-hout);Nissewaard;2023;;
3616;Houtafval (A- en B-hout);Noardeast-Fryslân;2023;0.0;0.0
3617;Houtafval (A- en B-hout);Noord-Beveland;2023;0.0;0.0
3618;Houtafval (A- en B-hout);Noordenveld;2023;;
3619;Houtafval (A- en B-hout);Noordoostpolder;2023;;
3620;Houtafval (A- en B-hout);Noordwijk;2023;;
3621;Houtafval (A- en B-hout);Nuenen, Gerwen en Nederwetten;2023;;
3622;Houtafval (A- en B-hout);Nunspeet;2023;0.0;0.0
3623;Houtafval (A- en B-hout);Oegstgeest;2023;0.0;0.0
3624;Houtafval (A- en B-hout);Oirschot;2023;;
3625;Houtafval (A- en B-hout);Oisterwijk;2023;;
3626;Houtafval (A- en B-hout);Oldambt;2023;;
3627;Houtafval (A- en B-hout);Oldebroek;2023;0.0;0.0
3628;Houtafval (A- en B-hout);Oldenzaal;2023;;
3629;Houtafval (A- en B-hout);Olst-Wijhe;2023;;
3630;Houtafval (A- en B-hout);Ommen;2023;;
3631;Houtafval (A- en B-hout);Oost Gelre;2023;;
3632;Houtafval (A- en B-hout);Oosterhout;2023;;
3633;Houtafval (A- en B-hout);Ooststellingwerf;2023;0.0;0.0
3634;Houtafval (A- en B-hout);Oostzaan;2023;;
3635;Houtafval (A- en B-hout);Opmeer;2023;;
3636;Houtafval (A- en B-hout);Opsterland;2023;0.0;0.0
3637;Houtafval (A- en B-hout);Oss;2023;;
3638;Houtafval (A- en B-hout);Oude IJsselstreek;2023;;
3639;Houtafval (A- en B-hout);Ouder-Amstel;2023;0.0;0.0
3640;Houtafval (A- en B-hout);Oudewater;2023;;
3641;Houtafval (A- en B-hout);Overbetuwe;2023;;
3642;Houtafval (A- en B-hout);Papendrecht;2023;0.0;0.0
3643;Houtafval (A- en B-hout);Peel en Maas;2023;;
3644;Houtafval (A- en B-hout);Pekela;2023;;
3645;Houtafval (A- en B-hout);Pijnacker-Nootdorp;2023;;
3646;Houtafval (A- en B-hout);Purmerend;2023;0.0;0.0
3647;Houtafval (A- en B-hout);Putten;2023;0.0;0.0
3648;Houtafval (A- en B-hout);Raalte;2023;;
3649;Houtafval (A- en B-hout);Reimerswaal;2023;;
3650;Houtafval (A- en B-hout);Renkum;2023;0.0;0.0
3651;Houtafval (A- en B-hout);Renswoude;2023;0.0;0.0
3652;Houtafval (A- en B-hout);Reusel-De Mierden;2023;;
3653;Houtafval (A- en B-hout);Rheden;2023;;
3654;Houtafval (A- en B-hout);Rhenen;2023;;
3655;Houtafval (A- en B-hout);Ridderkerk;2023;0.0;0.0
3656;Houtafval (A- en B-hout);Rijssen-Holten;2023;;
3657;Houtafval (A- en B-hout);Rijswijk (ZH.);2023;0.0;0.0
3658;Houtafval (A- en B-hout);Roerdalen;2023;;
3659;Houtafval (A- en B-hout);Roermond;2023;;
3660;Houtafval (A- en B-hout);De Ronde Venen;2023;;
3661;Houtafval (A- en B-hout);Roosendaal;2023;;
3662;Houtafval (A- en B-hout);Rotterdam;2023;0.0;0.0
3663;Houtafval (A- en B-hout);Rozendaal;2023;;
3664;Houtafval (A- en B-hout);Rucphen;2023;;
3665;Houtafval (A- en B-hout);Schagen;2023;0.0;0.0
3666;Houtafval (A- en B-hout);Scherpenzeel;2023;;
3667;Houtafval (A- en B-hout);Schiedam;2023;0.0;0.0
3668;Houtafval (A- en B-hout);Schiermonnikoog;2023;0.0;0.0
3669;Houtafval (A- en B-hout);Schouwen-Duiveland;2023;;
3670;Houtafval (A- en B-hout);Simpelveld;2023;;
3671;Houtafval (A- en B-hout);Sint-Michielsgestel;2023;;
3672;Houtafval (A- en B-hout);Sittard-Geleen;2023;2.6;243.0
3673;Houtafval (A- en B-hout);Sliedrecht;2023;;
3674;Houtafval (A- en B-hout);Sluis;2023;;
3675;Houtafval (A- en B-hout);Smallingerland;2023;2.1;120.0
3676;Houtafval (A- en B-hout);Soest;2023;0.0;0.0
3677;Houtafval (A- en B-hout);Someren;2023;;
3678;Houtafval (A- en B-hout);Son en Breugel;2023;;
3679;Houtafval (A- en B-hout);Stadskanaal;2023;;
3680;Houtafval (A- en B-hout);Staphorst;2023;;
3681;Houtafval (A- en B-hout);Stede Broec;2023;0.0;0.0
3682;Houtafval (A- en B-hout);Steenbergen;2023;;
3683;Houtafval (A- en B-hout);Steenwijkerland;2023;;
3684;Houtafval (A- en B-hout);Stein (L.);2023;2.5;61.2
3685;Houtafval (A- en B-hout);Stichtse Vecht;2023;;
3686;Houtafval (A- en B-hout);Súdwest-Fryslân;2023;0.0;0.0
3687;Houtafval (A- en B-hout);Terneuzen;2023;0.0;0.0
3688;Houtafval (A- en B-hout);Terschelling;2023;0.0;0.0
3689;Houtafval (A- en B-hout);Texel;2023;;
3690;Houtafval (A- en B-hout);Teylingen;2023;;
3691;Houtafval (A- en B-hout);Tholen;2023;;
3692;Houtafval (A- en B-hout);Tiel;2023;;
3693;Houtafval (A- en B-hout);Tilburg;2023;;
3694;Houtafval (A- en B-hout);Tubbergen;2023;;
3695;Houtafval (A- en B-hout);Twenterand;2023;;
3696;Houtafval (A- en B-hout);Tynaarlo;2023;;
3697;Houtafval (A- en B-hout);Tytsjerksteradiel;2023;0.0;0.0
3698;Houtafval (A- en B-hout);Uitgeest;2023;;
3699;Houtafval (A- en B-hout);Uithoorn;2023;;
3700;Houtafval (A- en B-hout);Urk;2023;;
3701;Houtafval (A- en B-hout);Utrecht (gemeente);2023;4.2;1561.0
3702;Houtafval (A- en B-hout);Utrechtse Heuvelrug;2023;;
3703;Houtafval (A- en B-hout);Vaals;2023;;
3704;Houtafval (A- en B-hout);Valkenburg aan de Geul;2023;;
3705;Houtafval (A- en B-hout);Valkenswaard;2023;;
3706;Houtafval (A- en B-hout);Veendam;2023;;
3707;Houtafval (A- en B-hout);Veenendaal;2023;;
3708;Houtafval (A- en B-hout);Veere;2023;;
3709;Houtafval (A- en B-hout);Veldhoven;2023;;
3710;Houtafval (A- en B-hout);Velsen;2023;0.0;0.0
3711;Houtafval (A- en B-hout);Venlo;2023;;
3712;Houtafval (A- en B-hout);Venray;2023;;
3713;Houtafval (A- en B-hout);Vijfheerenlanden;2023;0.0;0.0
3714;Houtafval (A- en B-hout);Vlaardingen;2023;0.0;0.0
3715;Houtafval (A- en B-hout);Vlieland;2023;0.0;0.0
3716;Houtafval (A- en B-hout);Vlissingen;2023;;
3717;Houtafval (A- en B-hout);Voerendaal;2023;;
3718;Houtafval (A- en B-hout);Voorne aan Zee;2023;;
3719;Houtafval (A- en B-hout);Voorschoten;2023;;
3720;Houtafval (A- en B-hout);Voorst;2023;;
3721;Houtafval (A- en B-hout);Vught;2023;;
3722;Houtafval (A- en B-hout);Waadhoeke;2023;0.0;0.0
3723;Houtafval (A- en B-hout);Waalre;2023;;
3724;Houtafval (A- en B-hout);Waalwijk;2023;;
3725;Houtafval (A- en B-hout);Waddinxveen;2023;;
3726;Houtafval (A- en B-hout);Wageningen;2023;0.5;21.3
3727;Houtafval (A- en B-hout);Wassenaar;2023;0.0;0.0
3728;Houtafval (A- en B-hout);Waterland;2023;;
3729;Houtafval (A- en B-hout);Weert;2023;0.0;0.0
3730;Houtafval (A- en B-hout);West Betuwe;2023;;
3731;Houtafval (A- en B-hout);West Maas en Waal;2023;;
3732;Houtafval (A- en B-hout);Westerkwartier;2023;;
3733;Houtafval (A- en B-hout);Westerveld;2023;;
3734;Houtafval (A- en B-hout);Westervoort;2023;;
3735;Houtafval (A- en B-hout);Westerwolde;2023;0.0;0.0
3736;Houtafval (A- en B-hout);Westland;2023;0.0;0.0
3737;Houtafval (A- en B-hout);Weststellingwerf;2023;0.0;0.0
3738;Houtafval (A- en B-hout);Wierden;2023;;
3739;Houtafval (A- en B-hout);Wijchen;2023;;
3740;Houtafval (A- en B-hout);Wijdemeren;2023;;
