ID;Bedrijfstypen;Rechtsvorm;TypeActiviteit;Perioden;AantalBedrijven_1;StandaardOpbrengstSOWaarde_2;TotaalActiva_3;ImmaterieleVasteActiva_4;MaterieleVasteActiva_5;FinancieleVasteActiva_6;Voorraden_7;Vorderingen_8;Effecten_9;LiquideMiddelen_10;TotaalPassiva_11;TotaalEigenVermogen_12;Oudedagsreserve_13;Ondernemingsvermogen_14;Terugkeerreserve_15;TotaalVoorzieningen_16;LanglopendeSchulden_17;KortlopendeSchulden_18;TotaalBedrijfsopbrengsten_19;NettoOmzet_20;TotaalBedrijfskosten_21;KostenGrondEnHulpstoffen_22;Personeelskosten_23;Afschrijving_24;OverigeImmaterieleEnMaterieleActiva_25;WaardeverminderingVanVlottendeActiva_26;OverigeBedrijfskosten_27;TotaalFinancieleBatenEnLasten_28;Renteopbrengsten_29;KostenVanSchulden_30;ResultaatUitGewoneBedrijfsuitoefening_31;TotaalResultaten_32;BuitengewoneBaten_33;BuitengewoneLasten_34;SaldoFiscaleWinstberekening_35
4227;Paard- en ponybedrijven;Totaal rechtsvormen;Agrarische activeiten;2012;4226.0;57.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4228;Paard- en ponybedrijven;Totaal rechtsvormen;Agrarische activeiten;2013;3857.0;58.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4229;Paard- en ponybedrijven;Totaal rechtsvormen;Agrarische activeiten;2014;3649.0;56.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4230;Paard- en ponybedrijven;Totaal rechtsvormen;Agrarische activeiten;2015;3158.0;52.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4231;Paard- en ponybedrijven;Totaal rechtsvormen;Agrarische activeiten;2016;1512.0;34.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4232;Paard- en ponybedrijven;Totaal rechtsvormen;Agrarische activeiten;2017;1577.0;35.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4233;Paard- en ponybedrijven;Totaal rechtsvormen;Agrarische activeiten;2018;1662.0;36.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4234;Paard- en ponybedrijven;Totaal rechtsvormen;Agrarische activeiten;2019;1692.0;37.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4235;Paard- en ponybedrijven;Totaal rechtsvormen;Agrarische activeiten;2020;1789.0;38.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4236;Paard- en ponybedrijven;Totaal rechtsvormen;Agrarische activeiten;2021;1881.0;40.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4237;Paard- en ponybedrijven;Totaal rechtsvormen;Agrarische activeiten;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4238;Paard- en ponybedrijven;Totaal rechtsvormen;Overige activiteiten;2010;4638.0;74.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4239;Paard- en ponybedrijven;Totaal rechtsvormen;Overige activiteiten;2011;4270.0;58.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4240;Paard- en ponybedrijven;Totaal rechtsvormen;Overige activiteiten;2012;4226.0;57.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4241;Paard- en ponybedrijven;Totaal rechtsvormen;Overige activiteiten;2013;3857.0;58.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4242;Paard- en ponybedrijven;Totaal rechtsvormen;Overige activiteiten;2014;3649.0;56.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4243;Paard- en ponybedrijven;Totaal rechtsvormen;Overige activiteiten;2015;3158.0;52.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4244;Paard- en ponybedrijven;Totaal rechtsvormen;Overige activiteiten;2016;1512.0;34.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4245;Paard- en ponybedrijven;Totaal rechtsvormen;Overige activiteiten;2017;1577.0;35.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4246;Paard- en ponybedrijven;Totaal rechtsvormen;Overige activiteiten;2018;1662.0;36.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4247;Paard- en ponybedrijven;Totaal rechtsvormen;Overige activiteiten;2019;1692.0;37.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4248;Paard- en ponybedrijven;Totaal rechtsvormen;Overige activiteiten;2020;1789.0;38.2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4249;Paard- en ponybedrijven;Totaal rechtsvormen;Overige activiteiten;2021;1881.0;40.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4250;Paard- en ponybedrijven;Totaal rechtsvormen;Overige activiteiten;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4251;Paard- en ponybedrijven;Eenmanszaak;Alle activiteiten;2010;3410.0;43.9;927.1;5.8;720.2;8.8;66.0;53.1;1.5;71.6;927.1;362.1;35.4;313.0;-0.5;6.1;459.0;100.3;437.8;415.7;375.0;200.3;35.8;34.0;-0.4;0.0;105.3;-21.9;1.1;24.0;40.9;45.4;50.5;5.1;86.3
4252;Paard- en ponybedrijven;Eenmanszaak;Alle activiteiten;2011;3066.0;34.5;864.0;5.3;687.8;12.4;52.3;47.8;0.3;57.9;864.0;338.7;32.6;299.0;-0.5;5.5;428.8;91.5;400.6;379.1;343.0;179.4;32.1;31.4;-1.3;1.1;100.3;-20.4;0.7;22.1;37.2;22.3;29.5;7.2;59.4
4253;Paard- en ponybedrijven;Eenmanszaak;Alle activiteiten;2012;2984.0;33.5;870.7;2.6;708.2;15.5;52.2;43.2;0.4;48.7;870.7;360.6;32.1;323.1;-0.5;5.2;415.0;90.5;389.8;365.8;324.5;172.0;30.5;27.7;-2.7;0.0;96.9;-20.6;0.6;21.4;44.6;18.9;22.2;3.3;63.5
4254;Paard- en ponybedrijven;Eenmanszaak;Alle activiteiten;2013;2649.0;33.6;798.6;3.9;645.4;11.8;52.7;37.0;0.4;47.5;798.6;334.3;28.4;302.4;-0.3;4.9;375.8;83.9;348.6;331.8;296.9;148.2;32.4;25.5;-0.3;0.3;90.8;-17.5;0.5;18.5;34.2;11.8;16.2;4.5;46.0
4255;Paard- en ponybedrijven;Eenmanszaak;Alle activiteiten;2014;2495.0;32.3;775.7;2.9;623.1;10.7;52.6;33.2;0.5;52.8;775.7;340.8;25.2;312.1;-0.2;4.4;353.9;76.8;330.6;313.4;277.6;137.3;30.3;24.3;2.5;0.0;83.2;-16.3;0.4;17.1;36.7;21.8;25.5;3.8;58.5
4256;Paard- en ponybedrijven;Eenmanszaak;Alle activiteiten;2015;2016.0;27.1;690.2;1.2;542.3;18.3;42.3;29.9;0.3;56.0;690.2;318.2;23.1;292.0;-0.4;5.0;302.7;64.7;300.2;284.2;244.0;125.2;27.0;20.7;-1.8;0.0;72.8;-13.2;0.3;13.9;43.0;14.8;17.5;2.7;57.8
4257;Paard- en ponybedrijven;Eenmanszaak;Alle activiteiten;2016;795.0;15.2;335.0;0.4;278.3;3.0;18.9;11.6;0.4;22.5;335.0;160.1;9.1;149.0;0.2;3.0;144.8;27.0;113.9;105.5;93.6;46.3;9.3;9.5;-0.3;0.1;28.7;-6.1;0.1;6.3;14.2;8.3;9.0;0.7;22.5
4258;Paard- en ponybedrijven;Eenmanszaak;Alle activiteiten;2017;801.0;15.0;335.6;0.9;273.2;3.8;17.5;13.9;0.3;26.0;335.6;172.6;8.5;167.5;0.4;3.7;125.6;33.4;117.0;107.8;97.3;51.0;7.9;9.5;0.0;0.0;28.9;-5.0;0.1;5.0;14.7;11.8;12.6;0.8;26.5
4259;Paard- en ponybedrijven;Eenmanszaak;Alle activiteiten;2018;816.0;14.3;316.5;0.6;252.6;2.8;18.0;14.4;0.3;27.7;316.5;166.6;7.2;155.6;0.4;2.3;120.6;26.7;117.1;108.4;95.5;49.8;8.4;8.8;-0.1;0.0;28.4;-4.2;0.1;4.4;17.4;8.2;9.7;1.5;25.6
4260;Paard- en ponybedrijven;Eenmanszaak;Alle activiteiten;2019;805.0;14.1;311.0;0.3;244.1;2.1;18.5;16.2;0.3;29.4;311.0;165.3;6.2;155.1;0.3;2.9;117.8;24.8;113.4;105.1;95.9;47.0;10.9;9.4;0.0;0.0;28.5;-3.9;0.1;4.2;13.6;13.1;14.3;1.2;26.7
4261;Paard- en ponybedrijven;Eenmanszaak;Alle activiteiten;2020;817.0;14.0;327.7;0.4;260.0;1.8;18.2;17.7;0.0;29.7;327.7;193.8;6.3;182.8;0.4;2.2;112.1;19.3;109.2;100.9;90.9;44.7;9.7;8.9;0.0;0.0;27.7;-3.7;0.1;3.8;14.6;8.6;9.9;1.3;23.2
4262;Paard- en ponybedrijven;Eenmanszaak;Alle activiteiten;2021;878.0;15.1;381.7;0.8;299.0;4.9;22.3;16.9;0.4;37.5;381.7;222.3;7.0;210.2;0.4;2.2;129.4;27.4;136.1;123.9;114.5;61.2;11.1;10.0;-0.1;0.0;32.3;-3.7;0.1;4.0;17.9;9.1;10.0;0.9;27.0
4263;Paard- en ponybedrijven;Eenmanszaak;Alle activiteiten;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4264;Paard- en ponybedrijven;Eenmanszaak;Agrarische activeiten;2010;3410.0;43.9;471.7;3.5;388.2;3.6;23.1;19.7;1.5;32.0;471.7;200.7;16.7;175.1;0.1;3.1;223.6;44.3;139.3;121.4;120.6;58.8;6.5;13.8;-0.5;-0.2;42.2;-10.5;0.6;11.7;8.2;37.2;41.0;3.8;45.4
4265;Paard- en ponybedrijven;Eenmanszaak;Agrarische activeiten;2011;3066.0;34.5;452.5;2.6;376.7;5.8;21.1;19.1;0.3;27.0;452.5;191.8;15.6;170.0;0.4;3.0;215.5;41.9;139.5;123.2;122.0;61.2;7.2;12.8;-0.8;0.0;41.6;-9.6;0.3;10.6;7.9;16.0;22.5;6.5;23.9
4266;Paard- en ponybedrijven;Eenmanszaak;Agrarische activeiten;2012;2984.0;33.5;450.3;0.9;381.1;9.0;20.2;17.7;0.4;21.1;450.3;206.0;15.2;186.3;0.2;2.6;201.1;40.4;140.3;121.0;114.2;56.6;6.7;11.7;-1.8;0.0;41.1;-10.0;0.3;10.1;16.0;15.3;17.7;2.4;31.3
4267;Paard- en ponybedrijven;Eenmanszaak;Agrarische activeiten;2013;2649.0;33.6;393.5;2.2;335.0;4.0;18.8;13.4;0.4;19.7;393.5;180.1;11.9;165.0;0.3;2.7;177.2;33.3;113.6;101.2;98.9;48.6;5.4;10.7;-0.2;0.1;34.2;-8.0;0.3;8.4;6.8;10.4;13.1;2.7;17.2
4268;Paard- en ponybedrijven;Eenmanszaak;Agrarische activeiten;2014;2495.0;32.3;381.6;1.0;328.5;2.2;17.4;11.9;0.5;20.0;381.6;180.1;11.6;165.5;0.3;2.2;166.6;32.5;107.0;95.4;91.6;43.7;5.3;10.9;0.1;0.0;31.7;-7.4;0.2;7.9;8.0;16.0;18.5;2.5;24.0
4269;Paard- en ponybedrijven;Eenmanszaak;Agrarische activeiten;2015;2016.0;27.1;325.9;1.0;276.7;2.8;12.9;11.8;0.3;20.4;325.9;156.8;10.8;143.4;0.0;1.9;139.2;28.0;94.7;84.1;77.0;39.5;5.5;8.2;-2.3;0.0;26.1;-5.9;0.1;6.1;11.9;8.6;10.6;2.0;20.5
4270;Paard- en ponybedrijven;Eenmanszaak;Agrarische activeiten;2016;795.0;15.2;195.5;0.3;167.6;1.9;7.1;5.8;0.4;12.5;195.5;95.5;6.2;87.3;0.0;1.6;83.2;15.2;52.9;46.3;43.9;22.1;2.8;5.1;-0.3;0.1;14.1;-3.4;0.1;3.5;5.6;7.6;8.0;0.3;13.3
4271;Paard- en ponybedrijven;Eenmanszaak;Agrarische activeiten;2017;801.0;15.0;198.4;0.3;165.1;2.5;7.9;6.8;0.3;15.4;198.4;106.0;5.4;99.1;0.3;1.5;77.2;13.4;51.0;44.0;42.1;20.2;2.3;4.8;0.0;0.0;14.7;-2.8;0.0;2.9;6.1;10.7;11.3;0.6;16.8
4272;Paard- en ponybedrijven;Eenmanszaak;Agrarische activeiten;2018;816.0;14.3;180.4;0.5;146.7;1.7;7.5;6.6;0.3;17.0;180.4;92.4;4.3;86.6;0.2;0.9;70.3;16.7;52.6;45.8;41.3;20.3;2.7;4.3;0.1;0.0;14.1;-2.4;0.1;2.5;8.9;7.1;8.1;1.0;16.0
4273;Paard- en ponybedrijven;Eenmanszaak;Agrarische activeiten;2019;805.0;14.1;171.4;0.3;139.9;0.6;7.9;7.3;0.3;15.0;171.4;87.4;3.7;82.6;0.1;0.7;68.6;14.5;48.4;42.8;41.9;19.3;3.9;4.6;0.0;0.0;14.0;-2.3;0.0;2.4;4.3;10.0;11.2;1.1;14.3
4274;Paard- en ponybedrijven;Eenmanszaak;Agrarische activeiten;2020;817.0;14.0;192.1;0.3;157.3;1.0;8.6;10.0;0.0;14.8;192.1;116.0;3.9;111.4;0.4;1.0;64.7;10.0;47.2;41.4;39.1;17.0;3.4;4.8;0.0;0.0;13.9;-2.1;0.0;2.2;6.0;7.3;8.4;1.1;13.3
4275;Paard- en ponybedrijven;Eenmanszaak;Agrarische activeiten;2021;878.0;15.1;213.0;0.6;172.8;2.7;8.3;7.4;0.4;20.8;213.0;128.3;3.9;122.8;0.4;0.8;68.1;15.4;57.7;48.9;47.5;23.1;3.5;5.3;-0.1;0.0;15.7;-2.0;0.0;2.1;8.2;7.6;8.1;0.4;15.8
4276;Paard- en ponybedrijven;Eenmanszaak;Agrarische activeiten;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4277;Paard- en ponybedrijven;Eenmanszaak;Overige activiteiten;2010;3410.0;43.9;455.4;2.3;332.0;5.1;42.9;33.5;0.1;39.5;455.4;161.4;18.6;137.9;-0.6;3.1;235.4;56.1;298.5;294.4;254.4;141.5;29.2;20.2;0.1;0.3;63.2;-11.4;0.5;12.3;32.7;8.2;9.4;1.2;40.9
4278;Paard- en ponybedrijven;Eenmanszaak;Overige activiteiten;2011;3066.0;34.5;411.4;2.8;311.1;6.6;31.2;28.7;0.0;31.0;411.4;146.9;17.0;129.0;-0.9;2.5;213.3;49.7;261.1;255.9;221.0;118.2;24.9;18.6;-0.5;1.1;58.7;-10.8;0.4;11.5;29.3;6.2;6.9;0.7;35.5
4279;Paard- en ponybedrijven;Eenmanszaak;Overige activiteiten;2012;2984.0;33.5;420.4;1.7;327.1;6.4;32.0;25.6;0.0;27.5;420.4;154.5;17.0;136.8;-0.7;2.6;213.9;50.1;249.5;244.8;210.3;115.5;23.8;16.0;-0.9;0.0;55.8;-10.6;0.3;11.2;28.6;3.6;4.5;0.9;32.2
4280;Paard- en ponybedrijven;Eenmanszaak;Overige activiteiten;2013;2649.0;33.6;405.0;1.7;310.4;7.8;33.9;23.5;0.0;27.8;405.0;154.2;16.4;137.4;-0.6;2.2;198.6;50.6;235.0;230.6;198.0;99.6;27.0;14.8;-0.1;0.1;56.6;-9.5;0.2;10.1;27.5;1.3;3.1;1.7;28.8
4281;Paard- en ponybedrijven;Eenmanszaak;Overige activiteiten;2014;2495.0;32.3;394.1;1.8;294.6;8.5;35.2;21.3;0.0;32.7;394.1;160.7;13.6;146.6;-0.4;2.2;187.2;44.4;223.6;218.0;185.9;93.6;25.0;13.4;2.4;0.0;51.5;-8.9;0.2;9.2;28.7;5.7;7.0;1.3;34.5
4282;Paard- en ponybedrijven;Eenmanszaak;Overige activiteiten;2015;2016.0;27.1;364.3;0.3;265.6;15.5;29.4;18.0;0.0;35.5;364.3;161.4;12.3;148.7;-0.4;3.1;163.5;36.7;205.4;200.1;167.0;85.8;21.5;12.5;0.5;0.0;46.7;-7.3;0.1;7.7;31.1;6.2;6.9;0.7;37.3
4283;Paard- en ponybedrijven;Eenmanszaak;Overige activiteiten;2016;795.0;15.2;139.5;0.1;110.7;1.1;11.8;5.8;0.0;10.0;139.5;64.6;2.9;61.7;0.2;1.4;61.5;11.8;60.9;59.2;49.7;24.2;6.5;4.4;0.0;0.0;14.6;-2.7;0.0;2.8;8.5;0.7;1.0;0.3;9.2
4284;Paard- en ponybedrijven;Eenmanszaak;Overige activiteiten;2017;801.0;15.0;137.3;0.6;108.0;1.4;9.5;7.2;0.0;10.6;137.3;66.6;3.1;68.5;0.1;2.2;48.4;19.9;66.0;63.9;55.3;30.8;5.6;4.7;0.0;0.0;14.2;-2.2;0.0;2.1;8.6;1.1;1.3;0.2;9.7
4285;Paard- en ponybedrijven;Eenmanszaak;Overige activiteiten;2018;816.0;14.3;136.0;0.1;105.9;1.0;10.5;7.8;0.0;10.6;136.0;74.2;3.0;69.0;0.1;1.4;50.3;9.9;64.5;62.6;54.1;29.5;5.8;4.6;-0.1;0.0;14.4;-1.8;0.0;1.9;8.6;1.1;1.6;0.5;9.7
4286;Paard- en ponybedrijven;Eenmanszaak;Overige activiteiten;2019;805.0;14.1;139.5;0.0;104.2;1.5;10.6;8.9;0.0;14.3;139.5;77.9;2.5;72.5;0.1;2.1;49.1;10.2;65.0;62.3;54.0;27.8;7.0;4.8;0.0;0.0;14.5;-1.6;0.0;1.8;9.3;3.0;3.1;0.1;12.4
4287;Paard- en ponybedrijven;Eenmanszaak;Overige activiteiten;2020;817.0;14.0;135.7;0.0;102.7;0.8;9.6;7.7;0.0;14.9;135.7;77.8;2.4;71.4;0.1;1.2;47.4;9.3;61.9;59.5;51.9;27.7;6.3;4.1;0.0;0.0;13.8;-1.5;0.0;1.6;8.5;1.3;1.5;0.2;9.8
4288;Paard- en ponybedrijven;Eenmanszaak;Overige activiteiten;2021;878.0;15.1;168.8;0.1;126.1;2.2;14.0;9.5;0.0;16.8;168.8;94.1;3.1;87.4;0.1;1.4;61.3;12.0;78.4;75.0;66.9;38.1;7.6;4.6;0.0;0.0;16.6;-1.7;0.0;1.8;9.8;1.5;1.9;0.5;11.2
4289;Paard- en ponybedrijven;Eenmanszaak;Overige activiteiten;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4290;Paard- en ponybedrijven;Samenwerkingsverbanden;Alle activiteiten;2010;887.0;20.1;400.1;1.7;317.1;8.8;24.0;22.9;0.2;25.4;400.1;151.4;16.4;129.0;0.0;2.9;207.5;38.4;183.1;171.7;151.7;76.6;17.5;14.7;0.0;-1.0;44.0;-9.3;0.3;10.8;22.0;14.6;16.3;1.7;36.6
4291;Paard- en ponybedrijven;Samenwerkingsverbanden;Alle activiteiten;2011;863.0;15.3;393.3;1.3;317.2;8.2;21.6;21.5;0.1;23.5;393.3;152.0;16.2;131.9;0.0;3.2;196.8;41.4;170.2;160.4;147.5;75.6;14.1;14.0;-0.1;1.4;42.4;-8.9;0.3;10.3;13.8;13.8;17.0;3.1;27.7
4292;Paard- en ponybedrijven;Samenwerkingsverbanden;Alle activiteiten;2012;914.0;16.0;444.0;0.9;365.9;8.2;22.6;24.0;0.0;22.4;444.0;188.2;17.5;168.9;0.1;3.2;210.2;42.4;187.9;176.1;155.4;76.5;17.0;14.4;-0.7;0.0;48.2;-10.1;0.3;10.7;22.4;9.4;11.5;2.2;31.8
4293;Paard- en ponybedrijven;Samenwerkingsverbanden;Alle activiteiten;2013;876.0;17.4;438.0;1.1;357.8;7.0;25.5;22.8;0.0;23.7;438.0;191.3;15.8;168.6;0.2;2.6;202.8;41.1;163.5;153.0;131.0;58.2;16.7;14.0;-2.2;0.1;44.2;-9.3;0.2;10.0;23.3;4.7;6.5;1.7;28.0
4294;Paard- en ponybedrijven;Samenwerkingsverbanden;Alle activiteiten;2014;830.0;16.7;444.6;0.9;363.4;6.5;25.4;21.9;0.0;26.5;444.6;208.1;14.9;184.4;0.2;2.5;195.5;38.3;165.5;155.1;133.2;58.9;17.6;13.9;0.1;0.0;42.7;-8.5;0.2;9.4;23.7;6.1;7.3;1.2;30.0
4295;Paard- en ponybedrijven;Samenwerkingsverbanden;Alle activiteiten;2015;838.0;18.1;484.6;0.5;402.4;12.4;25.9;17.0;0.0;26.4;484.6;238.8;16.2;222.0;0.3;2.4;203.9;39.1;181.6;172.6;148.2;70.7;18.7;14.4;-0.4;0.0;44.9;-8.7;0.1;9.2;24.7;9.6;10.7;1.1;34.3
4296;Paard- en ponybedrijven;Samenwerkingsverbanden;Alle activiteiten;2016;565.0;14.6;400.3;0.5;331.6;7.6;21.8;19.2;0.1;19.5;400.3;212.5;10.6;198.6;0.5;2.4;150.5;34.4;123.6;113.0;101.6;48.3;11.8;10.6;0.0;0.2;30.8;-6.2;0.1;6.6;15.8;8.5;9.4;1.0;24.1
4297;Paard- en ponybedrijven;Samenwerkingsverbanden;Alle activiteiten;2017;620.0;16.0;439.9;0.6;364.8;7.8;22.2;18.8;0.0;25.6;439.9;250.5;11.3;235.8;2.1;2.3;152.4;32.5;143.0;130.3;115.3;59.2;11.4;11.3;0.1;0.0;33.2;-5.5;0.1;6.0;22.1;6.2;8.2;2.0;28.2
4298;Paard- en ponybedrijven;Samenwerkingsverbanden;Alle activiteiten;2018;679.0;17.1;460.0;1.3;380.6;5.3;25.6;19.9;0.1;27.2;460.0;259.6;10.6;246.9;2.3;2.2;158.9;37.0;155.9;142.7;127.0;66.9;12.1;12.3;-0.3;0.0;36.0;-5.5;0.1;6.0;23.4;7.6;10.7;3.1;31.0
4299;Paard- en ponybedrijven;Samenwerkingsverbanden;Alle activiteiten;2019;707.0;18.0;459.5;0.4;381.0;3.9;24.3;18.0;0.0;32.0;459.5;259.6;9.2;248.6;2.3;2.1;163.3;32.3;151.5;138.7;122.0;61.0;11.0;12.6;0.0;0.0;37.4;-5.5;0.1;5.8;24.0;10.1;11.1;1.0;34.1
4300;Paard- en ponybedrijven;Samenwerkingsverbanden;Alle activiteiten;2020;782.0;19.0;535.4;0.4;442.8;5.0;26.2;20.0;0.1;40.8;535.4;323.7;10.0;311.5;2.4;1.8;175.1;32.4;167.6;151.5;132.3;64.9;12.6;14.6;0.0;0.0;40.2;-5.4;0.1;5.9;29.8;5.9;6.7;0.8;35.7
4301;Paard- en ponybedrijven;Samenwerkingsverbanden;Alle activiteiten;2021;803.0;20.0;590.9;0.9;486.6;4.3;32.9;22.9;0.0;43.2;590.9;356.9;11.2;342.5;2.3;2.5;193.8;35.3;194.3;178.6;158.0;83.4;12.8;15.5;-0.5;0.0;46.9;-6.0;0.1;6.4;30.2;13.7;14.6;0.8;44.0
4302;Paard- en ponybedrijven;Samenwerkingsverbanden;Alle activiteiten;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4303;Paard- en ponybedrijven;Samenwerkingsverbanden;Agrarische activeiten;2010;887.0;20.1;218.2;0.8;177.5;4.9;12.5;10.2;0.1;12.1;218.2;95.1;9.4;83.9;0.0;1.1;103.3;18.6;67.1;57.1;55.0;27.2;3.1;6.3;-0.1;-1.3;19.7;-4.5;0.2;5.3;7.6;12.3;13.2;0.8;19.9
4304;Paard- en ponybedrijven;Samenwerkingsverbanden;Agrarische activeiten;2011;863.0;15.3;224.2;0.5;186.4;4.4;11.8;10.4;0.0;10.8;224.2;97.6;9.0;85.7;0.0;1.3;102.5;22.9;62.7;54.6;54.5;26.5;3.0;6.1;-0.1;0.0;19.0;-4.3;0.1;5.2;3.9;9.9;12.8;2.8;13.8
4305;Paard- en ponybedrijven;Samenwerkingsverbanden;Agrarische activeiten;2012;914.0;16.0;247.7;0.2;211.5;4.7;10.4;11.7;0.0;9.1;247.7;119.9;9.4;109.4;-0.1;1.2;104.8;21.8;73.4;63.3;59.6;27.2;4.1;6.6;-0.6;0.0;22.2;-5.2;0.1;5.4;8.6;8.7;10.6;1.9;17.3
4306;Paard- en ponybedrijven;Samenwerkingsverbanden;Agrarische activeiten;2013;876.0;17.4;242.0;0.6;204.5;2.4;13.6;10.9;0.0;10.1;242.0;116.7;8.3;107.0;0.1;0.8;103.3;21.1;69.2;60.9;54.1;26.4;3.9;6.3;-2.2;0.0;19.7;-4.7;0.1;5.0;10.3;4.1;4.9;0.8;14.4
4307;Paard- en ponybedrijven;Samenwerkingsverbanden;Agrarische activeiten;2014;830.0;16.7;244.8;0.3;209.8;1.7;13.1;8.7;0.0;11.1;244.8;125.4;8.5;116.0;0.0;0.8;98.1;20.5;69.4;61.5;55.9;25.6;4.9;6.7;-0.2;0.0;18.9;-4.1;0.1;4.7;9.3;3.8;4.6;0.8;13.1
4308;Paard- en ponybedrijven;Samenwerkingsverbanden;Agrarische activeiten;2015;838.0;18.1;261.8;0.4;226.7;2.8;11.4;8.5;0.0;11.8;261.8;145.3;8.5;136.3;0.0;0.7;95.3;20.6;72.2;65.5;57.4;26.7;6.2;6.1;-1.6;0.0;20.1;-4.1;0.1;4.4;10.7;7.5;8.1;0.5;18.2
4309;Paard- en ponybedrijven;Samenwerkingsverbanden;Agrarische activeiten;2016;565.0;14.6;259.9;0.2;223.3;3.6;11.0;10.7;0.1;11.1;259.9;142.2;7.0;134.3;0.1;1.0;93.5;23.1;65.6;57.0;54.2;25.9;5.0;6.5;-0.3;0.2;17.0;-4.0;0.0;4.1;7.4;7.8;8.6;0.8;15.3
4310;Paard- en ponybedrijven;Samenwerkingsverbanden;Agrarische activeiten;2017;620.0;16.0;283.4;0.3;239.9;4.5;11.2;11.4;0.0;16.1;283.4;171.2;7.2;162.2;1.8;1.0;88.4;21.1;74.3;64.8;60.3;30.2;4.8;6.8;-0.1;0.0;18.7;-3.2;0.0;3.4;10.8;4.9;6.8;1.8;15.8
4311;Paard- en ponybedrijven;Samenwerkingsverbanden;Agrarische activeiten;2018;679.0;17.1;291.4;1.0;246.4;3.6;13.3;10.4;0.0;16.6;291.4;171.0;6.7;162.5;1.7;1.0;94.7;22.9;78.2;66.8;63.8;32.3;4.3;7.0;0.1;0.0;20.0;-3.2;0.1;3.5;11.2;8.4;9.8;1.4;19.6
4312;Paard- en ponybedrijven;Samenwerkingsverbanden;Agrarische activeiten;2019;707.0;18.0;291.4;0.3;248.4;2.6;11.2;10.0;0.0;18.9;291.4;177.6;5.5;171.3;1.8;0.6;95.3;16.2;72.2;63.1;57.4;27.0;3.8;6.9;0.0;0.0;19.7;-3.0;0.0;3.3;11.8;6.6;7.4;0.8;18.4
4313;Paard- en ponybedrijven;Samenwerkingsverbanden;Agrarische activeiten;2020;782.0;19.0;351.6;0.3;296.3;3.6;12.3;12.7;0.1;26.2;351.6;227.5;6.1;219.6;2.0;0.8;103.5;17.8;85.9;74.7;67.6;32.8;4.5;8.5;0.0;0.0;21.8;-3.0;0.1;3.4;15.3;5.2;5.8;0.6;20.5
4314;Paard- en ponybedrijven;Samenwerkingsverbanden;Agrarische activeiten;2021;803.0;20.0;395.2;0.7;334.1;3.0;15.1;14.4;0.0;27.9;395.2;256.3;7.1;246.7;2.0;0.9;116.4;19.7;103.0;91.3;83.6;43.6;4.7;9.5;-0.6;0.0;26.4;-3.4;0.1;3.7;16.1;9.9;10.6;0.6;26.0
4315;Paard- en ponybedrijven;Samenwerkingsverbanden;Agrarische activeiten;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4316;Paard- en ponybedrijven;Samenwerkingsverbanden;Overige activiteiten;2010;887.0;20.1;181.9;0.9;139.6;3.9;11.5;12.7;0.1;13.2;181.9;56.2;7.0;45.2;0.0;1.7;104.2;19.8;116.0;114.7;96.8;49.4;14.4;8.5;0.1;0.3;24.3;-4.8;0.2;5.5;14.4;2.3;3.1;0.8;16.7
