ID;Arbeidspositie;Persoonskenmerken;Perioden;TotaalPersonen_1;TotaalMetLangdurendeZorgsituatie_2;TotaalGezorgdVoorZieke_3;GezorgdVoorKindInHuishouden_4;GezorgdVoorPartner_5;GezorgdVoorOuder_6;TotaalPersonen_7;Zorgduur1Tot4UurPerWeek_8;Zorgduur4Tot12UurPerWeek_9;Zorgduur12Tot21UurPerWeek_10;Zorgduur21UurOfMeerPerWeek_11;ZorgduurOnbekend_12;PersoonHeeftNietGezorgdVoorZieke_13;PersonenZonderLangdurendeZorgsituatie_14
431;3;Leeftijd 55 tot 65 jaar;2011;123.0;17.0;14.0;;4.0;9.0;14.0;3.0;5.0;2.0;4.0;;3.0;106.0
432;3;Migratieachtergrond: Nederland;2005;516.0;64.0;59.0;8.0;6.0;46.0;59.0;21.0;20.0;9.0;8.0;;5.0;452.0
433;3;Migratieachtergrond: Nederland;2007;510.0;66.0;57.0;8.0;6.0;44.0;57.0;18.0;19.0;9.0;10.0;;9.0;444.0
434;3;Migratieachtergrond: Nederland;2009;505.0;76.0;64.0;10.0;7.0;48.0;64.0;20.0;21.0;12.0;10.0;;12.0;429.0
435;3;Migratieachtergrond: Nederland;2011;484.0;56.0;48.0;10.0;6.0;33.0;48.0;13.0;17.0;8.0;10.0;;8.0;428.0
436;3;Migratieachtergrond: westers;2005;47.0;7.0;7.0;;;6.0;7.0;4.0;;;;;;40.0
437;3;Migratieachtergrond: westers;2007;45.0;6.0;5.0;;;4.0;5.0;2.0;;;;;;39.0
438;3;Migratieachtergrond: westers;2009;42.0;7.0;5.0;;;3.0;5.0;;2.0;;;;;35.0
439;3;Migratieachtergrond: westers;2011;51.0;4.0;3.0;;;2.0;3.0;;;;;;;47.0
440;3;Migratieachtergrond: niet-westers;2005;31.0;2.0;;;;;;;;;;;;28.0
441;3;Migratieachtergrond: niet-westers;2007;35.0;4.0;2.0;;;;2.0;;;;;;;31.0
442;3;Migratieachtergrond: niet-westers;2009;36.0;3.0;3.0;;;;3.0;;;;;;;32.0
443;3;Migratieachtergrond: niet-westers;2011;47.0;;;;;;;;;;;;;45.0
444;3;Migratieachtergrond: onbekend;2005;;;;;;;;;;;;;;
445;3;Migratieachtergrond: onbekend;2007;;;;;;;;;;;;;;
446;3;Migratieachtergrond: onbekend;2009;;;;;;;;;;;;;;
447;3;Migratieachtergrond: onbekend;2011;;;;;;;;;;;;;;
448;3;Onderwijsniveau: laag;2005;170.0;24.0;22.0;;2.0;18.0;22.0;9.0;6.0;4.0;3.0;;;146.0
449;3;Onderwijsniveau: laag;2007;163.0;23.0;21.0;3.0;3.0;15.0;21.0;6.0;7.0;4.0;4.0;;;140.0
450;3;Onderwijsniveau: laag;2009;156.0;26.0;23.0;3.0;4.0;16.0;23.0;6.0;7.0;5.0;4.0;;3.0;130.0
451;3;Onderwijsniveau: laag;2011;159.0;16.0;14.0;3.0;3.0;9.0;14.0;3.0;5.0;3.0;3.0;;2.0;142.0
452;3;Onderwijsniveau: middelbaar;2005;297.0;34.0;32.0;5.0;4.0;24.0;32.0;11.0;10.0;4.0;6.0;;2.0;263.0
453;3;Onderwijsniveau: middelbaar;2007;302.0;38.0;32.0;6.0;3.0;24.0;32.0;11.0;9.0;5.0;5.0;;6.0;264.0
454;3;Onderwijsniveau: middelbaar;2009;293.0;43.0;35.0;7.0;3.0;26.0;35.0;11.0;11.0;6.0;7.0;;8.0;250.0
455;3;Onderwijsniveau: middelbaar;2011;284.0;32.0;28.0;5.0;3.0;21.0;28.0;8.0;10.0;4.0;6.0;;4.0;252.0
456;3;Onderwijsniveau: hoog;2005;126.0;15.0;14.0;;;12.0;14.0;4.0;6.0;;;;;111.0
457;3;Onderwijsniveau: hoog;2007;123.0;15.0;12.0;;;9.0;12.0;3.0;4.0;2.0;2.0;;3.0;108.0
458;3;Onderwijsniveau: hoog;2009;133.0;17.0;14.0;2.0;;11.0;14.0;5.0;5.0;3.0;;;3.0;115.0
459;3;Onderwijsniveau: hoog;2011;137.0;13.0;10.0;3.0;;7.0;10.0;3.0;3.0;;2.0;;3.0;125.0
460;3;Onderwijsniveau: onbekend;2005;;;;;;;;;;;;;;
461;3;Onderwijsniveau: onbekend;2007;2.0;;;;;;;;;;;;;
462;3;Onderwijsniveau: onbekend;2009;;;;;;;;;;;;;;
463;3;Onderwijsniveau: onbekend;2011;;;;;;;;;;;;;;
464;3;580;2005;82.0;7.0;7.0;;;6.0;7.0;4.0;;;;;;75.0
465;3;580;2007;85.0;7.0;6.0;;;5.0;6.0;2.0;;;;;;78.0
466;3;580;2009;81.0;8.0;7.0;;;5.0;7.0;2.0;;;;;;74.0
467;3;580;2011;97.0;7.0;6.0;;;5.0;6.0;;;2.0;;;;90.0
468;3;510;2005;58.0;4.0;4.0;;;4.0;4.0;2.0;;;;;;53.0
469;3;510;2007;57.0;3.0;3.0;;;3.0;3.0;;;;;;;54.0
470;3;510;2009;61.0;5.0;5.0;;;4.0;5.0;;;;;;;56.0
471;3;510;2011;76.0;5.0;5.0;;;5.0;5.0;;;;;;;70.0
472;3;520;2005;12.0;;;;;;;;;;;;;11.0
473;3;520;2007;15.0;;;;;;;;;;;;;14.0
474;3;520;2009;11.0;;;;;;;;;;;;;10.0
475;3;520;2011;10.0;;;;;;;;;;;;;10.0
476;3;530;2005;12.0;;;;;;;;;;;;;11.0
477;3;530;2007;13.0;;;;;;;;;;;;;11.0
478;3;530;2009;10.0;;;;;;;;;;;;;8.0
479;3;530;2011;11.0;;;;;;;;;;;;;10.0
480;3;590;2005;505.0;66.0;60.0;8.0;6.0;47.0;60.0;21.0;21.0;10.0;9.0;;5.0;440.0
481;3;590;2007;501.0;69.0;58.0;9.0;6.0;43.0;58.0;18.0;19.0;10.0;10.0;;11.0;432.0
482;3;590;2009;496.0;79.0;66.0;12.0;8.0;48.0;66.0;20.0;22.0;13.0;11.0;;13.0;417.0
483;3;590;2011;482.0;54.0;46.0;9.0;6.0;31.0;46.0;13.0;17.0;7.0;10.0;;8.0;428.0
484;3;540;2005;129.0;15.0;14.0;;4.0;11.0;14.0;4.0;6.0;2.0;2.0;;;113.0
485;3;540;2007;129.0;17.0;15.0;;3.0;12.0;15.0;4.0;6.0;3.0;2.0;;;112.0
486;3;540;2009;153.0;26.0;22.0;;4.0;17.0;22.0;6.0;7.0;5.0;3.0;;4.0;127.0
487;3;540;2011;139.0;16.0;13.0;;3.0;9.0;13.0;3.0;5.0;2.0;3.0;;3.0;123.0
488;3;550;2005;255.0;30.0;28.0;5.0;3.0;20.0;28.0;10.0;7.0;5.0;5.0;;3.0;224.0
489;3;550;2007;236.0;28.0;22.0;6.0;;14.0;22.0;7.0;6.0;4.0;4.0;;6.0;209.0
490;3;550;2009;215.0;27.0;21.0;7.0;;13.0;21.0;7.0;7.0;3.0;4.0;;6.0;188.0
491;3;550;2011;205.0;18.0;15.0;5.0;;8.0;15.0;4.0;6.0;;4.0;;3.0;187.0
492;3;560;2005;122.0;20.0;19.0;2.0;;17.0;19.0;7.0;8.0;2.0;;;;102.0
493;3;560;2007;136.0;24.0;21.0;3.0;;17.0;21.0;7.0;7.0;4.0;3.0;;3.0;112.0
494;3;560;2009;128.0;25.0;23.0;4.0;;18.0;23.0;7.0;8.0;4.0;4.0;;2.0;103.0
495;3;560;2011;139.0;21.0;18.0;4.0;;14.0;18.0;6.0;6.0;2.0;4.0;;2.0;118.0
496;3;570;2005;6.0;;;;;;;;;;;;;6.0
497;3;570;2007;4.0;;;;;;;;;;;;;4.0
498;3;570;2009;5.0;;;;;;;;;;;;;5.0
499;3;570;2011;3.0;;;;;;;;;;;;;3.0
500;4;Totaal;2005;889.0;118.0;102.0;12.0;11.0;82.0;102.0;35.0;37.0;11.0;17.0;;15.0;771.0
501;4;Totaal;2007;960.0;117.0;95.0;12.0;11.0;74.0;95.0;28.0;33.0;15.0;17.0;;22.0;843.0
502;4;Totaal;2009;1023.0;140.0;115.0;13.0;17.0;87.0;115.0;37.0;37.0;19.0;20.0;3.0;25.0;883.0
503;4;Totaal;2011;1044.0;100.0;84.0;13.0;9.0;63.0;84.0;23.0;30.0;13.0;18.0;;16.0;945.0
504;4;Man;2005;107.0;15.0;11.0;2.0;3.0;6.0;11.0;2.0;5.0;;3.0;;3.0;92.0
505;4;Man;2007;121.0;14.0;10.0;;2.0;6.0;10.0;3.0;4.0;;;;5.0;106.0
506;4;Man;2009;133.0;20.0;13.0;;3.0;9.0;13.0;3.0;4.0;;3.0;;7.0;113.0
507;4;Man;2011;138.0;15.0;11.0;;;8.0;11.0;3.0;4.0;;3.0;;4.0;123.0
508;4;Vrouw;2005;782.0;103.0;91.0;9.0;7.0;76.0;91.0;33.0;32.0;10.0;14.0;;12.0;679.0
509;4;Vrouw;2007;839.0;103.0;85.0;11.0;9.0;67.0;85.0;25.0;29.0;14.0;15.0;;17.0;737.0
510;4;Vrouw;2009;891.0;121.0;102.0;13.0;14.0;78.0;102.0;33.0;33.0;17.0;16.0;3.0;18.0;770.0
511;4;Vrouw;2011;907.0;85.0;73.0;11.0;8.0;55.0;73.0;20.0;26.0;12.0;15.0;;11.0;822.0
512;4;Leeftijd 15 tot 25 jaar;2005;27.0;;;;;;;;;;;;;27.0
513;4;Leeftijd 15 tot 25 jaar;2007;33.0;;;;;;;;;;;;;31.0
514;4;Leeftijd 15 tot 25 jaar;2009;42.0;;;;;;;;;;;;;40.0
515;4;Leeftijd 15 tot 25 jaar;2011;39.0;;;;;;;;;;;;;38.0
516;4;Leeftijd 25 tot 35 jaar;2005;184.0;12.0;11.0;2.0;;8.0;11.0;5.0;3.0;;;;;172.0
517;4;Leeftijd 25 tot 35 jaar;2007;193.0;14.0;10.0;3.0;;6.0;10.0;3.0;2.0;2.0;3.0;;4.0;179.0
518;4;Leeftijd 25 tot 35 jaar;2009;202.0;12.0;10.0;;;6.0;10.0;3.0;3.0;;;;3.0;189.0
519;4;Leeftijd 25 tot 35 jaar;2011;198.0;7.0;6.0;3.0;;3.0;6.0;;;;;;;191.0
520;4;Leeftijd 35 tot 45 jaar;2005;304.0;35.0;31.0;3.0;3.0;25.0;31.0;11.0;11.0;4.0;5.0;;5.0;269.0
521;4;Leeftijd 35 tot 45 jaar;2007;313.0;30.0;24.0;5.0;3.0;17.0;24.0;7.0;6.0;4.0;6.0;;6.0;283.0
522;4;Leeftijd 35 tot 45 jaar;2009;325.0;37.0;29.0;5.0;5.0;20.0;29.0;9.0;8.0;5.0;6.0;;8.0;288.0
523;4;Leeftijd 35 tot 45 jaar;2011;313.0;23.0;19.0;5.0;3.0;12.0;19.0;4.0;7.0;2.0;6.0;;4.0;291.0
524;4;Leeftijd 45 tot 55 jaar;2005;260.0;51.0;45.0;5.0;4.0;37.0;45.0;16.0;16.0;5.0;7.0;;6.0;208.0
525;4;Leeftijd 45 tot 55 jaar;2007;280.0;50.0;43.0;3.0;4.0;36.0;43.0;14.0;17.0;6.0;5.0;;7.0;230.0
526;4;Leeftijd 45 tot 55 jaar;2009;289.0;60.0;52.0;5.0;6.0;42.0;52.0;15.0;18.0;7.0;10.0;;8.0;229.0
527;4;Leeftijd 45 tot 55 jaar;2011;315.0;41.0;37.0;4.0;3.0;30.0;37.0;12.0;13.0;6.0;6.0;;5.0;273.0
528;4;Leeftijd 55 tot 65 jaar;2005;114.0;19.0;15.0;;2.0;12.0;15.0;3.0;7.0;;3.0;;3.0;95.0
529;4;Leeftijd 55 tot 65 jaar;2007;141.0;22.0;17.0;;3.0;14.0;17.0;4.0;7.0;3.0;3.0;;4.0;119.0
530;4;Leeftijd 55 tot 65 jaar;2009;166.0;29.0;24.0;;4.0;18.0;24.0;9.0;8.0;4.0;2.0;;6.0;137.0
531;4;Leeftijd 55 tot 65 jaar;2011;179.0;27.0;22.0;;3.0;18.0;22.0;6.0;8.0;4.0;4.0;;5.0;152.0
532;4;Migratieachtergrond: Nederland;2005;761.0;105.0;93.0;10.0;9.0;76.0;93.0;32.0;35.0;10.0;14.0;;12.0;657.0
533;4;Migratieachtergrond: Nederland;2007;814.0;102.0;84.0;10.0;10.0;66.0;84.0;25.0;29.0;13.0;15.0;;18.0;712.0
534;4;Migratieachtergrond: Nederland;2009;867.0;123.0;101.0;12.0;14.0;77.0;101.0;34.0;32.0;16.0;17.0;;22.0;744.0
535;4;Migratieachtergrond: Nederland;2011;873.0;88.0;73.0;10.0;8.0;56.0;73.0;21.0;27.0;12.0;14.0;;14.0;786.0
536;4;Migratieachtergrond: westers;2005;76.0;10.0;7.0;;;5.0;7.0;3.0;;;2.0;;3.0;66.0
537;4;Migratieachtergrond: westers;2007;85.0;9.0;7.0;;;5.0;7.0;;2.0;;;;;76.0
538;4;Migratieachtergrond: westers;2009;86.0;10.0;8.0;;;7.0;8.0;;3.0;;;;;76.0
539;4;Migratieachtergrond: westers;2011;96.0;9.0;8.0;;;6.0;8.0;2.0;2.0;;3.0;;;88.0
540;4;Migratieachtergrond: niet-westers;2005;51.0;3.0;;;;;;;;;;;;48.0
541;4;Migratieachtergrond: niet-westers;2007;61.0;6.0;4.0;;;3.0;4.0;;;;;;;55.0
542;4;Migratieachtergrond: niet-westers;2009;70.0;8.0;6.0;;;4.0;6.0;;;;;;;63.0
543;4;Migratieachtergrond: niet-westers;2011;75.0;3.0;3.0;;;;3.0;;;;;;;71.0
544;4;Migratieachtergrond: onbekend;2005;;;;;;;;;;;;;;
545;4;Migratieachtergrond: onbekend;2007;;;;;;;;;;;;;;
546;4;Migratieachtergrond: onbekend;2009;;;;;;;;;;;;;;
547;4;Migratieachtergrond: onbekend;2011;;;;;;;;;;;;;;
548;4;Onderwijsniveau: laag;2005;190.0;26.0;23.0;3.0;4.0;16.0;23.0;6.0;9.0;3.0;4.0;;3.0;164.0
549;4;Onderwijsniveau: laag;2007;206.0;25.0;21.0;3.0;2.0;16.0;21.0;4.0;8.0;4.0;4.0;;4.0;181.0
550;4;Onderwijsniveau: laag;2009;224.0;30.0;24.0;2.0;6.0;17.0;24.0;6.0;7.0;4.0;6.0;;6.0;194.0
551;4;Onderwijsniveau: laag;2011;219.0;21.0;17.0;;3.0;12.0;17.0;3.0;4.0;4.0;5.0;;4.0;197.0
552;4;Onderwijsniveau: middelbaar;2005;421.0;53.0;46.0;6.0;4.0;38.0;46.0;17.0;18.0;5.0;6.0;;6.0;368.0
553;4;Onderwijsniveau: middelbaar;2007;464.0;55.0;45.0;6.0;5.0;35.0;45.0;16.0;14.0;6.0;8.0;;10.0;409.0
554;4;Onderwijsniveau: middelbaar;2009;489.0;68.0;58.0;7.0;8.0;44.0;58.0;17.0;18.0;10.0;11.0;;10.0;421.0
555;4;Onderwijsniveau: middelbaar;2011;498.0;46.0;39.0;6.0;5.0;30.0;39.0;10.0;16.0;5.0;8.0;;7.0;451.0
556;4;Onderwijsniveau: hoog;2005;278.0;39.0;33.0;3.0;3.0;28.0;33.0;12.0;10.0;4.0;6.0;;6.0;239.0
557;4;Onderwijsniveau: hoog;2007;286.0;36.0;28.0;4.0;4.0;22.0;28.0;8.0;10.0;5.0;5.0;;7.0;250.0
558;4;Onderwijsniveau: hoog;2009;309.0;43.0;33.0;4.0;4.0;26.0;33.0;13.0;12.0;4.0;4.0;;9.0;266.0
559;4;Onderwijsniveau: hoog;2011;323.0;32.0;27.0;4.0;;22.0;27.0;10.0;10.0;3.0;4.0;;5.0;291.0
560;4;Onderwijsniveau: onbekend;2005;;;;;;;;;;;;;;
561;4;Onderwijsniveau: onbekend;2007;4.0;;;;;;;;;;;;;4.0
562;4;Onderwijsniveau: onbekend;2009;2.0;;;;;;;;;;;;;2.0
563;4;Onderwijsniveau: onbekend;2011;5.0;;;;;;;;;;;;;5.0
564;4;580;2005;126.0;10.0;10.0;;;7.0;10.0;;4.0;;3.0;;;116.0
565;4;580;2007;144.0;13.0;11.0;3.0;;8.0;11.0;3.0;4.0;;2.0;;;131.0
566;4;580;2009;158.0;17.0;15.0;;;12.0;15.0;3.0;5.0;;4.0;;;142.0
567;4;580;2011;171.0;14.0;12.0;;;10.0;12.0;3.0;4.0;;3.0;;;157.0
568;4;510;2005;69.0;7.0;7.0;;;5.0;7.0;;2.0;;3.0;;;62.0
569;4;510;2007;86.0;8.0;7.0;;;6.0;7.0;;3.0;;;;;78.0
570;4;510;2009;93.0;9.0;8.0;;;6.0;8.0;;3.0;;3.0;;;84.0
571;4;510;2011;109.0;8.0;7.0;;;6.0;7.0;;;;2.0;;;101.0
572;4;520;2005;31.0;;;;;;;;;;;;;29.0
573;4;520;2007;31.0;2.0;;;;;;;;;;;;29.0
574;4;520;2009;35.0;2.0;;;;;;;;;;;;33.0
575;4;520;2011;32.0;2.0;2.0;;;;2.0;;;;;;;30.0
576;4;530;2005;26.0;;;;;;;;;;;;;24.0
577;4;530;2007;27.0;3.0;3.0;;;;3.0;;;;;;;23.0
578;4;530;2009;31.0;6.0;6.0;;;4.0;6.0;;2.0;;;;;25.0
579;4;530;2011;30.0;4.0;3.0;;;3.0;3.0;;;;;;;26.0
580;4;590;2005;761.0;107.0;92.0;11.0;9.0;75.0;92.0;34.0;33.0;10.0;13.0;;15.0;654.0
581;4;590;2007;813.0;103.0;83.0;9.0;10.0;66.0;83.0;25.0;29.0;13.0;14.0;;20.0;710.0
582;4;590;2009;862.0;124.0;100.0;12.0;15.0;75.0;100.0;34.0;32.0;17.0;15.0;2.0;23.0;738.0
583;4;590;2011;867.0;85.0;71.0;12.0;8.0;53.0;71.0;20.0;26.0;12.0;14.0;;14.0;782.0
584;4;540;2005;210.0;30.0;26.0;2.0;3.0;21.0;26.0;8.0;11.0;3.0;3.0;;5.0;179.0
585;4;540;2007;217.0;30.0;23.0;;3.0;21.0;23.0;6.0;10.0;3.0;3.0;;7.0;187.0
586;4;540;2009;256.0;41.0;32.0;;6.0;26.0;32.0;11.0;11.0;6.0;3.0;;9.0;216.0
587;4;540;2011;239.0;30.0;26.0;;3.0;23.0;26.0;7.0;11.0;4.0;4.0;;4.0;209.0
588;4;550;2005;359.0;39.0;33.0;5.0;3.0;26.0;33.0;13.0;11.0;4.0;5.0;;5.0;321.0
589;4;550;2007;391.0;35.0;26.0;6.0;4.0;18.0;26.0;7.0;7.0;5.0;7.0;;9.0;355.0
590;4;550;2009;389.0;40.0;32.0;6.0;4.0;22.0;32.0;12.0;8.0;6.0;5.0;;9.0;349.0
591;4;550;2011;405.0;26.0;21.0;6.0;3.0;12.0;21.0;5.0;6.0;4.0;6.0;;6.0;379.0
592;4;560;2005;192.0;38.0;33.0;4.0;3.0;27.0;33.0;12.0;11.0;4.0;5.0;;5.0;154.0
593;4;560;2007;205.0;38.0;33.0;3.0;4.0;28.0;33.0;12.0;12.0;5.0;4.0;;4.0;168.0
594;4;560;2009;216.0;42.0;37.0;5.0;5.0;27.0;37.0;10.0;13.0;6.0;7.0;;6.0;174.0
595;4;560;2011;223.0;29.0;25.0;5.0;2.0;18.0;25.0;8.0;9.0;4.0;5.0;;4.0;194.0
596;4;570;2005;;;;;;;;;;;;;;
597;4;570;2007;3.0;;;;;;;;;;;;;2.0
598;4;570;2009;3.0;;;;;;;;;;;;;3.0
599;4;570;2011;6.0;;;;;;;;;;;;;6.0
600;5;Totaal;2005;874.0;95.0;81.0;10.0;7.0;66.0;81.0;33.0;24.0;10.0;13.0;;14.0;780.0
601;5;Totaal;2007;929.0;114.0;86.0;9.0;12.0;67.0;86.0;28.0;26.0;15.0;15.0;;28.0;815.0
602;5;Totaal;2009;1002.0;125.0;96.0;9.0;14.0;75.0;96.0;35.0;29.0;16.0;14.0;;29.0;877.0
603;5;Totaal;2011;1057.0;88.0;71.0;9.0;9.0;54.0;71.0;20.0;25.0;10.0;15.0;;17.0;969.0
604;5;Man;2005;289.0;30.0;23.0;3.0;4.0;17.0;23.0;10.0;6.0;2.0;4.0;;7.0;258.0
605;5;Man;2007;288.0;41.0;27.0;3.0;6.0;19.0;27.0;11.0;8.0;4.0;4.0;;13.0;248.0
606;5;Man;2009;304.0;42.0;27.0;3.0;6.0;18.0;27.0;11.0;8.0;4.0;4.0;;15.0;262.0
607;5;Man;2011;317.0;25.0;18.0;2.0;4.0;12.0;18.0;5.0;5.0;3.0;5.0;;8.0;292.0
608;5;Vrouw;2005;586.0;64.0;58.0;7.0;4.0;49.0;58.0;23.0;18.0;7.0;9.0;;6.0;521.0
609;5;Vrouw;2007;640.0;73.0;59.0;6.0;6.0;48.0;59.0;18.0;18.0;11.0;11.0;;14.0;567.0
610;5;Vrouw;2009;698.0;83.0;69.0;6.0;7.0;57.0;69.0;24.0;21.0;12.0;11.0;;14.0;615.0
611;5;Vrouw;2011;739.0;63.0;53.0;7.0;5.0;42.0;53.0;14.0;21.0;8.0;11.0;;10.0;677.0
612;5;Leeftijd 15 tot 25 jaar;2005;45.0;;;;;;;;;;;;;45.0
613;5;Leeftijd 15 tot 25 jaar;2007;44.0;3.0;;;;;;;;;;;;41.0
614;5;Leeftijd 15 tot 25 jaar;2009;48.0;2.0;2.0;;;;2.0;;;;;;;46.0
615;5;Leeftijd 15 tot 25 jaar;2011;41.0;;;;;;;;;;;;;40.0
616;5;Leeftijd 25 tot 35 jaar;2005;214.0;15.0;11.0;2.0;;8.0;11.0;4.0;3.0;;2.0;;5.0;199.0
617;5;Leeftijd 25 tot 35 jaar;2007;220.0;13.0;10.0;;2.0;8.0;10.0;5.0;;2.0;2.0;;3.0;207.0
618;5;Leeftijd 25 tot 35 jaar;2009;227.0;15.0;11.0;;;9.0;11.0;5.0;3.0;;;;4.0;213.0
619;5;Leeftijd 25 tot 35 jaar;2011;238.0;8.0;7.0;;;5.0;7.0;;;;2.0;;;230.0
620;5;Leeftijd 35 tot 45 jaar;2005;274.0;26.0;22.0;2.0;2.0;18.0;22.0;10.0;5.0;4.0;4.0;;4.0;248.0
621;5;Leeftijd 35 tot 45 jaar;2007;285.0;28.0;21.0;3.0;2.0;16.0;21.0;6.0;7.0;4.0;5.0;;7.0;256.0
622;5;Leeftijd 35 tot 45 jaar;2009;299.0;31.0;23.0;4.0;5.0;15.0;23.0;8.0;5.0;5.0;4.0;;8.0;268.0
623;5;Leeftijd 35 tot 45 jaar;2011;297.0;22.0;17.0;3.0;2.0;12.0;17.0;3.0;6.0;3.0;5.0;;4.0;275.0
624;5;Leeftijd 45 tot 55 jaar;2005;238.0;39.0;36.0;5.0;3.0;30.0;36.0;14.0;13.0;4.0;6.0;;2.0;200.0
625;5;Leeftijd 45 tot 55 jaar;2007;252.0;46.0;37.0;4.0;4.0;29.0;37.0;13.0;10.0;7.0;6.0;;10.0;206.0
626;5;Leeftijd 45 tot 55 jaar;2009;282.0;53.0;42.0;4.0;3.0;36.0;42.0;16.0;13.0;7.0;6.0;;11.0;229.0
627;5;Leeftijd 45 tot 55 jaar;2011;303.0;36.0;28.0;4.0;3.0;22.0;28.0;9.0;11.0;4.0;4.0;;8.0;267.0
628;5;Leeftijd 55 tot 65 jaar;2005;102.0;14.0;12.0;;;9.0;12.0;6.0;3.0;;;;2.0;88.0
629;5;Leeftijd 55 tot 65 jaar;2007;127.0;23.0;16.0;;3.0;12.0;16.0;4.0;7.0;3.0;2.0;;7.0;105.0
630;5;Leeftijd 55 tot 65 jaar;2009;145.0;24.0;18.0;;4.0;14.0;18.0;6.0;7.0;3.0;2.0;;6.0;121.0
631;5;Leeftijd 55 tot 65 jaar;2011;178.0;21.0;17.0;;;14.0;17.0;5.0;7.0;2.0;4.0;;4.0;157.0
632;5;Migratieachtergrond: Nederland;2005;736.0;82.0;69.0;7.0;6.0;57.0;69.0;29.0;20.0;8.0;11.0;;12.0;654.0
633;5;Migratieachtergrond: Nederland;2007;774.0;98.0;75.0;8.0;10.0;59.0;75.0;25.0;24.0;12.0;12.0;;23.0;676.0
634;5;Migratieachtergrond: Nederland;2009;827.0;104.0;81.0;7.0;11.0;65.0;81.0;30.0;26.0;12.0;11.0;;24.0;723.0
635;5;Migratieachtergrond: Nederland;2011;851.0;77.0;62.0;8.0;7.0;48.0;62.0;18.0;23.0;9.0;11.0;;16.0;774.0
636;5;Migratieachtergrond: westers;2005;67.0;7.0;6.0;;;5.0;6.0;2.0;3.0;;;;;60.0
637;5;Migratieachtergrond: westers;2007;78.0;9.0;7.0;;;5.0;7.0;;;;;;3.0;69.0
638;5;Migratieachtergrond: westers;2009;87.0;11.0;8.0;;;6.0;8.0;3.0;;;;;3.0;76.0
639;5;Migratieachtergrond: westers;2011;109.0;6.0;6.0;;;4.0;6.0;;;;;;;102.0
640;5;Migratieachtergrond: niet-westers;2005;71.0;6.0;5.0;;;3.0;5.0;;;;;;;65.0
641;5;Migratieachtergrond: niet-westers;2007;77.0;7.0;5.0;;;4.0;5.0;;;;;;;70.0
642;5;Migratieachtergrond: niet-westers;2009;88.0;10.0;8.0;;;5.0;8.0;2.0;;2.0;;;2.0;78.0
643;5;Migratieachtergrond: niet-westers;2011;95.0;4.0;3.0;;;3.0;3.0;;;;2.0;;;90.0
644;5;Migratieachtergrond: onbekend;2005;;;;;;;;;;;;;;
645;5;Migratieachtergrond: onbekend;2007;;;;;;;;;;;;;;
646;5;Migratieachtergrond: onbekend;2009;;;;;;;;;;;;;;
647;5;Migratieachtergrond: onbekend;2011;;;;;;;;;;;;;;
648;5;Onderwijsniveau: laag;2005;144.0;17.0;13.0;;;11.0;13.0;5.0;5.0;;;;4.0;128.0
649;5;Onderwijsniveau: laag;2007;150.0;19.0;14.0;;3.0;9.0;14.0;4.0;3.0;3.0;3.0;;5.0;131.0
650;5;Onderwijsniveau: laag;2009;173.0;21.0;16.0;2.0;3.0;11.0;16.0;7.0;4.0;;3.0;;5.0;152.0
651;5;Onderwijsniveau: laag;2011;166.0;12.0;9.0;;;7.0;9.0;;3.0;;2.0;;3.0;154.0
652;5;Onderwijsniveau: middelbaar;2005;368.0;42.0;37.0;5.0;3.0;30.0;37.0;14.0;10.0;5.0;8.0;;5.0;326.0
653;5;Onderwijsniveau: middelbaar;2007;376.0;47.0;38.0;5.0;5.0;29.0;38.0;11.0;12.0;7.0;7.0;;9.0;329.0
654;5;Onderwijsniveau: middelbaar;2009;403.0;51.0;40.0;3.0;5.0;33.0;40.0;15.0;11.0;8.0;5.0;;11.0;352.0
655;5;Onderwijsniveau: middelbaar;2011;417.0;31.0;27.0;5.0;4.0;19.0;27.0;7.0;9.0;4.0;7.0;;4.0;386.0
656;5;Onderwijsniveau: hoog;2005;362.0;36.0;31.0;3.0;3.0;25.0;31.0;15.0;9.0;3.0;4.0;;5.0;326.0
657;5;Onderwijsniveau: hoog;2007;398.0;48.0;35.0;3.0;4.0;29.0;35.0;13.0;11.0;5.0;5.0;;14.0;350.0
658;5;Onderwijsniveau: hoog;2009;423.0;53.0;40.0;4.0;5.0;31.0;40.0;13.0;14.0;6.0;6.0;;13.0;370.0
659;5;Onderwijsniveau: hoog;2011;464.0;43.0;33.0;3.0;3.0;27.0;33.0;10.0;12.0;4.0;7.0;;10.0;421.0
660;5;Onderwijsniveau: onbekend;2005;;;;;;;;;;;;;;
661;5;Onderwijsniveau: onbekend;2007;4.0;;;;;;;;;;;;;4.0
662;5;Onderwijsniveau: onbekend;2009;3.0;;;;;;;;;;;;;2.0
663;5;Onderwijsniveau: onbekend;2011;9.0;;;;;;;;;;;;;8.0
664;5;580;2005;220.0;19.0;18.0;;;16.0;18.0;8.0;5.0;;3.0;;;201.0
665;5;580;2007;225.0;23.0;20.0;;;17.0;20.0;7.0;5.0;3.0;5.0;;3.0;203.0
666;5;580;2009;254.0;25.0;22.0;;2.0;18.0;22.0;8.0;6.0;4.0;4.0;;3.0;229.0
667;5;580;2011;251.0;17.0;16.0;;;13.0;16.0;4.0;7.0;;3.0;;;235.0
