ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;Vestigingen_1
5193;A-U Alle economische activiteiten;Haarlemmerliede en Spaarnwoude;2013;
5194;A-U Alle economische activiteiten;Haarlemmerliede en Spaarnwoude;2014;
5195;A-U Alle economische activiteiten;Haarlemmerliede en Spaarnwoude;2015;695.0
5196;A-U Alle economische activiteiten;Haarlemmerliede en Spaarnwoude;2016;735.0
5197;A-U Alle economische activiteiten;Haarlemmerliede en Spaarnwoude;2017;740.0
5198;A-U Alle economische activiteiten;Haarlemmerliede en Spaarnwoude;2018;805.0
5199;A-U Alle economische activiteiten;Haarlemmerliede en Spaarnwoude;2019;
5200;A-U Alle economische activiteiten;Haarlemmerliede en Spaarnwoude;2020;
5201;A-U Alle economische activiteiten;Haarlemmerliede en Spaarnwoude;2021;
5202;A-U Alle economische activiteiten;Haarlemmerliede en Spaarnwoude;2022;
5203;A-U Alle economische activiteiten;Haarlemmerliede en Spaarnwoude;2023;
5204;A-U Alle economische activiteiten;Haarlemmerliede en Spaarnwoude;2024;
5205;A-U Alle economische activiteiten;Haarlemmerliede en Spaarnwoude;2025;
5206;A-U Alle economische activiteiten;Haarlemmermeer;2007;
5207;A-U Alle economische activiteiten;Haarlemmermeer;2008;
5208;A-U Alle economische activiteiten;Haarlemmermeer;2009;
5209;A-U Alle economische activiteiten;Haarlemmermeer;2010;
5210;A-U Alle economische activiteiten;Haarlemmermeer;2011;
5211;A-U Alle economische activiteiten;Haarlemmermeer;2012;
5212;A-U Alle economische activiteiten;Haarlemmermeer;2013;
5213;A-U Alle economische activiteiten;Haarlemmermeer;2014;
5214;A-U Alle economische activiteiten;Haarlemmermeer;2015;16010.0
5215;A-U Alle economische activiteiten;Haarlemmermeer;2016;16585.0
5216;A-U Alle economische activiteiten;Haarlemmermeer;2017;16940.0
5217;A-U Alle economische activiteiten;Haarlemmermeer;2018;17885.0
5218;A-U Alle economische activiteiten;Haarlemmermeer;2019;19570.0
5219;A-U Alle economische activiteiten;Haarlemmermeer;2020;20730.0
5220;A-U Alle economische activiteiten;Haarlemmermeer;2021;21610.0
5221;A-U Alle economische activiteiten;Haarlemmermeer;2022;23625.0
5222;A-U Alle economische activiteiten;Haarlemmermeer;2023;24290.0
5223;A-U Alle economische activiteiten;Haarlemmermeer;2024;25675.0
5224;A-U Alle economische activiteiten;Haarlemmermeer;2025;26035.0
5225;A-U Alle economische activiteiten;Halderberge;2007;
5226;A-U Alle economische activiteiten;Halderberge;2008;
5227;A-U Alle economische activiteiten;Halderberge;2009;
5228;A-U Alle economische activiteiten;Halderberge;2010;
5229;A-U Alle economische activiteiten;Halderberge;2011;
5230;A-U Alle economische activiteiten;Halderberge;2012;
5231;A-U Alle economische activiteiten;Halderberge;2013;
5232;A-U Alle economische activiteiten;Halderberge;2014;
5233;A-U Alle economische activiteiten;Halderberge;2015;2870.0
5234;A-U Alle economische activiteiten;Halderberge;2016;2920.0
5235;A-U Alle economische activiteiten;Halderberge;2017;2955.0
5236;A-U Alle economische activiteiten;Halderberge;2018;3115.0
5237;A-U Alle economische activiteiten;Halderberge;2019;3215.0
5238;A-U Alle economische activiteiten;Halderberge;2020;3355.0
5239;A-U Alle economische activiteiten;Halderberge;2021;3385.0
5240;A-U Alle economische activiteiten;Halderberge;2022;3695.0
5241;A-U Alle economische activiteiten;Halderberge;2023;3800.0
5242;A-U Alle economische activiteiten;Halderberge;2024;4000.0
5243;A-U Alle economische activiteiten;Halderberge;2025;4120.0
5244;A-U Alle economische activiteiten;Hardenberg;2007;
5245;A-U Alle economische activiteiten;Hardenberg;2008;
5246;A-U Alle economische activiteiten;Hardenberg;2009;
5247;A-U Alle economische activiteiten;Hardenberg;2010;
5248;A-U Alle economische activiteiten;Hardenberg;2011;
5249;A-U Alle economische activiteiten;Hardenberg;2012;
5250;A-U Alle economische activiteiten;Hardenberg;2013;
5251;A-U Alle economische activiteiten;Hardenberg;2014;
5252;A-U Alle economische activiteiten;Hardenberg;2015;5020.0
5253;A-U Alle economische activiteiten;Hardenberg;2016;5240.0
5254;A-U Alle economische activiteiten;Hardenberg;2017;5440.0
5255;A-U Alle economische activiteiten;Hardenberg;2018;5605.0
5256;A-U Alle economische activiteiten;Hardenberg;2019;5900.0
5257;A-U Alle economische activiteiten;Hardenberg;2020;6110.0
5258;A-U Alle economische activiteiten;Hardenberg;2021;6255.0
5259;A-U Alle economische activiteiten;Hardenberg;2022;6690.0
5260;A-U Alle economische activiteiten;Hardenberg;2023;6855.0
5261;A-U Alle economische activiteiten;Hardenberg;2024;7195.0
5262;A-U Alle economische activiteiten;Hardenberg;2025;7325.0
5263;A-U Alle economische activiteiten;Harderwijk;2007;
5264;A-U Alle economische activiteiten;Harderwijk;2008;
5265;A-U Alle economische activiteiten;Harderwijk;2009;
5266;A-U Alle economische activiteiten;Harderwijk;2010;
5267;A-U Alle economische activiteiten;Harderwijk;2011;
5268;A-U Alle economische activiteiten;Harderwijk;2012;
5269;A-U Alle economische activiteiten;Harderwijk;2013;
5270;A-U Alle economische activiteiten;Harderwijk;2014;
5271;A-U Alle economische activiteiten;Harderwijk;2015;4135.0
5272;A-U Alle economische activiteiten;Harderwijk;2016;4250.0
5273;A-U Alle economische activiteiten;Harderwijk;2017;4385.0
5274;A-U Alle economische activiteiten;Harderwijk;2018;4615.0
5275;A-U Alle economische activiteiten;Harderwijk;2019;4925.0
5276;A-U Alle economische activiteiten;Harderwijk;2020;5175.0
5277;A-U Alle economische activiteiten;Harderwijk;2021;5415.0
5278;A-U Alle economische activiteiten;Harderwijk;2022;5890.0
5279;A-U Alle economische activiteiten;Harderwijk;2023;6065.0
5280;A-U Alle economische activiteiten;Harderwijk;2024;6510.0
5281;A-U Alle economische activiteiten;Harderwijk;2025;6705.0
5282;A-U Alle economische activiteiten;Hardinxveld-Giessendam;2007;
5283;A-U Alle economische activiteiten;Hardinxveld-Giessendam;2008;
5284;A-U Alle economische activiteiten;Hardinxveld-Giessendam;2009;
5285;A-U Alle economische activiteiten;Hardinxveld-Giessendam;2010;
5286;A-U Alle economische activiteiten;Hardinxveld-Giessendam;2011;
5287;A-U Alle economische activiteiten;Hardinxveld-Giessendam;2012;
5288;A-U Alle economische activiteiten;Hardinxveld-Giessendam;2013;
5289;A-U Alle economische activiteiten;Hardinxveld-Giessendam;2014;
5290;A-U Alle economische activiteiten;Hardinxveld-Giessendam;2015;1675.0
5291;A-U Alle economische activiteiten;Hardinxveld-Giessendam;2016;1745.0
5292;A-U Alle economische activiteiten;Hardinxveld-Giessendam;2017;1800.0
5293;A-U Alle economische activiteiten;Hardinxveld-Giessendam;2018;1850.0
5294;A-U Alle economische activiteiten;Hardinxveld-Giessendam;2019;1930.0
5295;A-U Alle economische activiteiten;Hardinxveld-Giessendam;2020;2000.0
5296;A-U Alle economische activiteiten;Hardinxveld-Giessendam;2021;2085.0
5297;A-U Alle economische activiteiten;Hardinxveld-Giessendam;2022;2235.0
5298;A-U Alle economische activiteiten;Hardinxveld-Giessendam;2023;2290.0
5299;A-U Alle economische activiteiten;Hardinxveld-Giessendam;2024;2360.0
5300;A-U Alle economische activiteiten;Hardinxveld-Giessendam;2025;2450.0
5301;A-U Alle economische activiteiten;Haren;2007;
5302;A-U Alle economische activiteiten;Haren;2008;
5303;A-U Alle economische activiteiten;Haren;2009;
5304;A-U Alle economische activiteiten;Haren;2010;
5305;A-U Alle economische activiteiten;Haren;2011;
5306;A-U Alle economische activiteiten;Haren;2012;
5307;A-U Alle economische activiteiten;Haren;2013;
5308;A-U Alle economische activiteiten;Haren;2014;
5309;A-U Alle economische activiteiten;Haren;2015;1940.0
5310;A-U Alle economische activiteiten;Haren;2016;2035.0
5311;A-U Alle economische activiteiten;Haren;2017;2135.0
5312;A-U Alle economische activiteiten;Haren;2018;2220.0
5313;A-U Alle economische activiteiten;Haren;2019;
5314;A-U Alle economische activiteiten;Haren;2020;
5315;A-U Alle economische activiteiten;Haren;2021;
5316;A-U Alle economische activiteiten;Haren;2022;
5317;A-U Alle economische activiteiten;Haren;2023;
5318;A-U Alle economische activiteiten;Haren;2024;
5319;A-U Alle economische activiteiten;Haren;2025;
5320;A-U Alle economische activiteiten;Harenkarspel;2007;
5321;A-U Alle economische activiteiten;Harenkarspel;2008;
5322;A-U Alle economische activiteiten;Harenkarspel;2009;
5323;A-U Alle economische activiteiten;Harenkarspel;2010;
5324;A-U Alle economische activiteiten;Harenkarspel;2011;
5325;A-U Alle economische activiteiten;Harenkarspel;2012;
5326;A-U Alle economische activiteiten;Harenkarspel;2013;
5327;A-U Alle economische activiteiten;Harenkarspel;2014;
5328;A-U Alle economische activiteiten;Harenkarspel;2015;
5329;A-U Alle economische activiteiten;Harenkarspel;2016;
5330;A-U Alle economische activiteiten;Harenkarspel;2017;
5331;A-U Alle economische activiteiten;Harenkarspel;2018;
5332;A-U Alle economische activiteiten;Harenkarspel;2019;
5333;A-U Alle economische activiteiten;Harenkarspel;2020;
5334;A-U Alle economische activiteiten;Harenkarspel;2021;
5335;A-U Alle economische activiteiten;Harenkarspel;2022;
5336;A-U Alle economische activiteiten;Harenkarspel;2023;
5337;A-U Alle economische activiteiten;Harenkarspel;2024;
5338;A-U Alle economische activiteiten;Harenkarspel;2025;
5339;A-U Alle economische activiteiten;Harlingen;2007;
5340;A-U Alle economische activiteiten;Harlingen;2008;
5341;A-U Alle economische activiteiten;Harlingen;2009;
5342;A-U Alle economische activiteiten;Harlingen;2010;
5343;A-U Alle economische activiteiten;Harlingen;2011;
5344;A-U Alle economische activiteiten;Harlingen;2012;
5345;A-U Alle economische activiteiten;Harlingen;2013;
5346;A-U Alle economische activiteiten;Harlingen;2014;
5347;A-U Alle economische activiteiten;Harlingen;2015;1505.0
5348;A-U Alle economische activiteiten;Harlingen;2016;1585.0
5349;A-U Alle economische activiteiten;Harlingen;2017;1590.0
5350;A-U Alle economische activiteiten;Harlingen;2018;1625.0
5351;A-U Alle economische activiteiten;Harlingen;2019;1675.0
5352;A-U Alle economische activiteiten;Harlingen;2020;1715.0
5353;A-U Alle economische activiteiten;Harlingen;2021;1765.0
5354;A-U Alle economische activiteiten;Harlingen;2022;1855.0
5355;A-U Alle economische activiteiten;Harlingen;2023;1950.0
5356;A-U Alle economische activiteiten;Harlingen;2024;2030.0
5357;A-U Alle economische activiteiten;Harlingen;2025;2045.0
5358;A-U Alle economische activiteiten;Hattem;2007;
5359;A-U Alle economische activiteiten;Hattem;2008;
5360;A-U Alle economische activiteiten;Hattem;2009;
5361;A-U Alle economische activiteiten;Hattem;2010;
5362;A-U Alle economische activiteiten;Hattem;2011;
5363;A-U Alle economische activiteiten;Hattem;2012;
5364;A-U Alle economische activiteiten;Hattem;2013;
5365;A-U Alle economische activiteiten;Hattem;2014;
5366;A-U Alle economische activiteiten;Hattem;2015;1030.0
5367;A-U Alle economische activiteiten;Hattem;2016;1085.0
5368;A-U Alle economische activiteiten;Hattem;2017;1135.0
5369;A-U Alle economische activiteiten;Hattem;2018;1175.0
5370;A-U Alle economische activiteiten;Hattem;2019;1200.0
5371;A-U Alle economische activiteiten;Hattem;2020;1260.0
5372;A-U Alle economische activiteiten;Hattem;2021;1290.0
5373;A-U Alle economische activiteiten;Hattem;2022;1410.0
5374;A-U Alle economische activiteiten;Hattem;2023;1440.0
5375;A-U Alle economische activiteiten;Hattem;2024;1525.0
5376;A-U Alle economische activiteiten;Hattem;2025;1555.0
5377;A-U Alle economische activiteiten;Heemskerk;2007;
5378;A-U Alle economische activiteiten;Heemskerk;2008;
5379;A-U Alle economische activiteiten;Heemskerk;2009;
5380;A-U Alle economische activiteiten;Heemskerk;2010;
5381;A-U Alle economische activiteiten;Heemskerk;2011;
5382;A-U Alle economische activiteiten;Heemskerk;2012;
5383;A-U Alle economische activiteiten;Heemskerk;2013;
5384;A-U Alle economische activiteiten;Heemskerk;2014;
5385;A-U Alle economische activiteiten;Heemskerk;2015;2815.0
5386;A-U Alle economische activiteiten;Heemskerk;2016;2885.0
5387;A-U Alle economische activiteiten;Heemskerk;2017;2925.0
5388;A-U Alle economische activiteiten;Heemskerk;2018;3075.0
5389;A-U Alle economische activiteiten;Heemskerk;2019;3260.0
5390;A-U Alle economische activiteiten;Heemskerk;2020;3415.0
5391;A-U Alle economische activiteiten;Heemskerk;2021;3535.0
5392;A-U Alle economische activiteiten;Heemskerk;2022;3835.0
5393;A-U Alle economische activiteiten;Heemskerk;2023;4000.0
5394;A-U Alle economische activiteiten;Heemskerk;2024;4210.0
5395;A-U Alle economische activiteiten;Heemskerk;2025;4295.0
5396;A-U Alle economische activiteiten;Heemstede;2007;
5397;A-U Alle economische activiteiten;Heemstede;2008;
5398;A-U Alle economische activiteiten;Heemstede;2009;
5399;A-U Alle economische activiteiten;Heemstede;2010;
5400;A-U Alle economische activiteiten;Heemstede;2011;
5401;A-U Alle economische activiteiten;Heemstede;2012;
5402;A-U Alle economische activiteiten;Heemstede;2013;
5403;A-U Alle economische activiteiten;Heemstede;2014;
5404;A-U Alle economische activiteiten;Heemstede;2015;3190.0
5405;A-U Alle economische activiteiten;Heemstede;2016;3310.0
5406;A-U Alle economische activiteiten;Heemstede;2017;3450.0
5407;A-U Alle economische activiteiten;Heemstede;2018;3625.0
5408;A-U Alle economische activiteiten;Heemstede;2019;3815.0
5409;A-U Alle economische activiteiten;Heemstede;2020;4005.0
5410;A-U Alle economische activiteiten;Heemstede;2021;4155.0
5411;A-U Alle economische activiteiten;Heemstede;2022;4410.0
5412;A-U Alle economische activiteiten;Heemstede;2023;4445.0
5413;A-U Alle economische activiteiten;Heemstede;2024;4630.0
5414;A-U Alle economische activiteiten;Heemstede;2025;4670.0
5415;A-U Alle economische activiteiten;Heerde;2007;
5416;A-U Alle economische activiteiten;Heerde;2008;
5417;A-U Alle economische activiteiten;Heerde;2009;
5418;A-U Alle economische activiteiten;Heerde;2010;
5419;A-U Alle economische activiteiten;Heerde;2011;
5420;A-U Alle economische activiteiten;Heerde;2012;
5421;A-U Alle economische activiteiten;Heerde;2013;
5422;A-U Alle economische activiteiten;Heerde;2014;
5423;A-U Alle economische activiteiten;Heerde;2015;1470.0
5424;A-U Alle economische activiteiten;Heerde;2016;1545.0
5425;A-U Alle economische activiteiten;Heerde;2017;1610.0
5426;A-U Alle economische activiteiten;Heerde;2018;1690.0
5427;A-U Alle economische activiteiten;Heerde;2019;1740.0
5428;A-U Alle economische activiteiten;Heerde;2020;1800.0
5429;A-U Alle economische activiteiten;Heerde;2021;1880.0
5430;A-U Alle economische activiteiten;Heerde;2022;2060.0
5431;A-U Alle economische activiteiten;Heerde;2023;2100.0
5432;A-U Alle economische activiteiten;Heerde;2024;2205.0
5433;A-U Alle economische activiteiten;Heerde;2025;2235.0
5434;A-U Alle economische activiteiten;Heerenveen;2007;
5435;A-U Alle economische activiteiten;Heerenveen;2008;
5436;A-U Alle economische activiteiten;Heerenveen;2009;
5437;A-U Alle economische activiteiten;Heerenveen;2010;
5438;A-U Alle economische activiteiten;Heerenveen;2011;
5439;A-U Alle economische activiteiten;Heerenveen;2012;
5440;A-U Alle economische activiteiten;Heerenveen;2013;
5441;A-U Alle economische activiteiten;Heerenveen;2014;
5442;A-U Alle economische activiteiten;Heerenveen;2015;4970.0
5443;A-U Alle economische activiteiten;Heerenveen;2016;5210.0
5444;A-U Alle economische activiteiten;Heerenveen;2017;5315.0
5445;A-U Alle economische activiteiten;Heerenveen;2018;5475.0
5446;A-U Alle economische activiteiten;Heerenveen;2019;5610.0
5447;A-U Alle economische activiteiten;Heerenveen;2020;5880.0
5448;A-U Alle economische activiteiten;Heerenveen;2021;5985.0
5449;A-U Alle economische activiteiten;Heerenveen;2022;6460.0
5450;A-U Alle economische activiteiten;Heerenveen;2023;6655.0
5451;A-U Alle economische activiteiten;Heerenveen;2024;7015.0
5452;A-U Alle economische activiteiten;Heerenveen;2025;7135.0
5453;A-U Alle economische activiteiten;Heerhugowaard;2007;
5454;A-U Alle economische activiteiten;Heerhugowaard;2008;
5455;A-U Alle economische activiteiten;Heerhugowaard;2009;
5456;A-U Alle economische activiteiten;Heerhugowaard;2010;
5457;A-U Alle economische activiteiten;Heerhugowaard;2011;
5458;A-U Alle economische activiteiten;Heerhugowaard;2012;
5459;A-U Alle economische activiteiten;Heerhugowaard;2013;
5460;A-U Alle economische activiteiten;Heerhugowaard;2014;
5461;A-U Alle economische activiteiten;Heerhugowaard;2015;4330.0
5462;A-U Alle economische activiteiten;Heerhugowaard;2016;4505.0
5463;A-U Alle economische activiteiten;Heerhugowaard;2017;4630.0
5464;A-U Alle economische activiteiten;Heerhugowaard;2018;4910.0
5465;A-U Alle economische activiteiten;Heerhugowaard;2019;5335.0
5466;A-U Alle economische activiteiten;Heerhugowaard;2020;5640.0
5467;A-U Alle economische activiteiten;Heerhugowaard;2021;5955.0
5468;A-U Alle economische activiteiten;Heerhugowaard;2022;
5469;A-U Alle economische activiteiten;Heerhugowaard;2023;
5470;A-U Alle economische activiteiten;Heerhugowaard;2024;
5471;A-U Alle economische activiteiten;Heerhugowaard;2025;
5472;A-U Alle economische activiteiten;Heerlen;2007;
5473;A-U Alle economische activiteiten;Heerlen;2008;
5474;A-U Alle economische activiteiten;Heerlen;2009;
5475;A-U Alle economische activiteiten;Heerlen;2010;
5476;A-U Alle economische activiteiten;Heerlen;2011;
5477;A-U Alle economische activiteiten;Heerlen;2012;
5478;A-U Alle economische activiteiten;Heerlen;2013;
5479;A-U Alle economische activiteiten;Heerlen;2014;
5480;A-U Alle economische activiteiten;Heerlen;2015;6015.0
5481;A-U Alle economische activiteiten;Heerlen;2016;6210.0
5482;A-U Alle economische activiteiten;Heerlen;2017;6425.0
5483;A-U Alle economische activiteiten;Heerlen;2018;6630.0
5484;A-U Alle economische activiteiten;Heerlen;2019;6900.0
5485;A-U Alle economische activiteiten;Heerlen;2020;7090.0
5486;A-U Alle economische activiteiten;Heerlen;2021;7370.0
5487;A-U Alle economische activiteiten;Heerlen;2022;7955.0
5488;A-U Alle economische activiteiten;Heerlen;2023;8205.0
5489;A-U Alle economische activiteiten;Heerlen;2024;8650.0
5490;A-U Alle economische activiteiten;Heerlen;2025;8780.0
5491;A-U Alle economische activiteiten;Heeze-Leende;2007;
5492;A-U Alle economische activiteiten;Heeze-Leende;2008;
5493;A-U Alle economische activiteiten;Heeze-Leende;2009;
5494;A-U Alle economische activiteiten;Heeze-Leende;2010;
5495;A-U Alle economische activiteiten;Heeze-Leende;2011;
5496;A-U Alle economische activiteiten;Heeze-Leende;2012;
5497;A-U Alle economische activiteiten;Heeze-Leende;2013;
5498;A-U Alle economische activiteiten;Heeze-Leende;2014;
5499;A-U Alle economische activiteiten;Heeze-Leende;2015;1810.0
5500;A-U Alle economische activiteiten;Heeze-Leende;2016;1870.0
5501;A-U Alle economische activiteiten;Heeze-Leende;2017;1940.0
5502;A-U Alle economische activiteiten;Heeze-Leende;2018;2015.0
5503;A-U Alle economische activiteiten;Heeze-Leende;2019;2105.0
5504;A-U Alle economische activiteiten;Heeze-Leende;2020;2170.0
5505;A-U Alle economische activiteiten;Heeze-Leende;2021;2260.0
5506;A-U Alle economische activiteiten;Heeze-Leende;2022;2450.0
5507;A-U Alle economische activiteiten;Heeze-Leende;2023;2475.0
5508;A-U Alle economische activiteiten;Heeze-Leende;2024;2610.0
5509;A-U Alle economische activiteiten;Heeze-Leende;2025;2665.0
5510;A-U Alle economische activiteiten;Heiloo;2007;
5511;A-U Alle economische activiteiten;Heiloo;2008;
5512;A-U Alle economische activiteiten;Heiloo;2009;
5513;A-U Alle economische activiteiten;Heiloo;2010;
5514;A-U Alle economische activiteiten;Heiloo;2011;
5515;A-U Alle economische activiteiten;Heiloo;2012;
5516;A-U Alle economische activiteiten;Heiloo;2013;
5517;A-U Alle economische activiteiten;Heiloo;2014;
5518;A-U Alle economische activiteiten;Heiloo;2015;2230.0
5519;A-U Alle economische activiteiten;Heiloo;2016;2320.0
5520;A-U Alle economische activiteiten;Heiloo;2017;2385.0
5521;A-U Alle economische activiteiten;Heiloo;2018;2515.0
5522;A-U Alle economische activiteiten;Heiloo;2019;2645.0
5523;A-U Alle economische activiteiten;Heiloo;2020;2780.0
5524;A-U Alle economische activiteiten;Heiloo;2021;2920.0
5525;A-U Alle economische activiteiten;Heiloo;2022;3170.0
5526;A-U Alle economische activiteiten;Heiloo;2023;3240.0
5527;A-U Alle economische activiteiten;Heiloo;2024;3430.0
5528;A-U Alle economische activiteiten;Heiloo;2025;3430.0
5529;A-U Alle economische activiteiten;Helden;2007;
5530;A-U Alle economische activiteiten;Helden;2008;
5531;A-U Alle economische activiteiten;Helden;2009;
5532;A-U Alle economische activiteiten;Helden;2010;
5533;A-U Alle economische activiteiten;Helden;2011;
5534;A-U Alle economische activiteiten;Helden;2012;
5535;A-U Alle economische activiteiten;Helden;2013;
5536;A-U Alle economische activiteiten;Helden;2014;
5537;A-U Alle economische activiteiten;Helden;2015;
5538;A-U Alle economische activiteiten;Helden;2016;
5539;A-U Alle economische activiteiten;Helden;2017;
5540;A-U Alle economische activiteiten;Helden;2018;
5541;A-U Alle economische activiteiten;Helden;2019;
5542;A-U Alle economische activiteiten;Helden;2020;
5543;A-U Alle economische activiteiten;Helden;2021;
5544;A-U Alle economische activiteiten;Helden;2022;
5545;A-U Alle economische activiteiten;Helden;2023;
5546;A-U Alle economische activiteiten;Helden;2024;
5547;A-U Alle economische activiteiten;Helden;2025;
5548;A-U Alle economische activiteiten;Den Helder;2007;
5549;A-U Alle economische activiteiten;Den Helder;2008;
5550;A-U Alle economische activiteiten;Den Helder;2009;
5551;A-U Alle economische activiteiten;Den Helder;2010;
5552;A-U Alle economische activiteiten;Den Helder;2011;
5553;A-U Alle economische activiteiten;Den Helder;2012;
5554;A-U Alle economische activiteiten;Den Helder;2013;
5555;A-U Alle economische activiteiten;Den Helder;2014;
5556;A-U Alle economische activiteiten;Den Helder;2015;3315.0
5557;A-U Alle economische activiteiten;Den Helder;2016;3380.0
5558;A-U Alle economische activiteiten;Den Helder;2017;3455.0
5559;A-U Alle economische activiteiten;Den Helder;2018;3585.0
5560;A-U Alle economische activiteiten;Den Helder;2019;3690.0
5561;A-U Alle economische activiteiten;Den Helder;2020;3935.0
5562;A-U Alle economische activiteiten;Den Helder;2021;4125.0
5563;A-U Alle economische activiteiten;Den Helder;2022;4460.0
5564;A-U Alle economische activiteiten;Den Helder;2023;4615.0
5565;A-U Alle economische activiteiten;Den Helder;2024;4950.0
5566;A-U Alle economische activiteiten;Den Helder;2025;5055.0
5567;A-U Alle economische activiteiten;Hellendoorn;2007;
5568;A-U Alle economische activiteiten;Hellendoorn;2008;
5569;A-U Alle economische activiteiten;Hellendoorn;2009;
5570;A-U Alle economische activiteiten;Hellendoorn;2010;
5571;A-U Alle economische activiteiten;Hellendoorn;2011;
5572;A-U Alle economische activiteiten;Hellendoorn;2012;
5573;A-U Alle economische activiteiten;Hellendoorn;2013;
5574;A-U Alle economische activiteiten;Hellendoorn;2014;
5575;A-U Alle economische activiteiten;Hellendoorn;2015;2850.0
5576;A-U Alle economische activiteiten;Hellendoorn;2016;3000.0
5577;A-U Alle economische activiteiten;Hellendoorn;2017;3050.0
5578;A-U Alle economische activiteiten;Hellendoorn;2018;3175.0
5579;A-U Alle economische activiteiten;Hellendoorn;2019;3250.0
5580;A-U Alle economische activiteiten;Hellendoorn;2020;3320.0
5581;A-U Alle economische activiteiten;Hellendoorn;2021;3395.0
5582;A-U Alle economische activiteiten;Hellendoorn;2022;3615.0
5583;A-U Alle economische activiteiten;Hellendoorn;2023;3705.0
5584;A-U Alle economische activiteiten;Hellendoorn;2024;3880.0
5585;A-U Alle economische activiteiten;Hellendoorn;2025;3920.0
5586;A-U Alle economische activiteiten;Hellevoetsluis;2007;
5587;A-U Alle economische activiteiten;Hellevoetsluis;2008;
5588;A-U Alle economische activiteiten;Hellevoetsluis;2009;
5589;A-U Alle economische activiteiten;Hellevoetsluis;2010;
5590;A-U Alle economische activiteiten;Hellevoetsluis;2011;
5591;A-U Alle economische activiteiten;Hellevoetsluis;2012;
5592;A-U Alle economische activiteiten;Hellevoetsluis;2013;
5593;A-U Alle economische activiteiten;Hellevoetsluis;2014;
5594;A-U Alle economische activiteiten;Hellevoetsluis;2015;2760.0
5595;A-U Alle economische activiteiten;Hellevoetsluis;2016;2815.0
5596;A-U Alle economische activiteiten;Hellevoetsluis;2017;2865.0
5597;A-U Alle economische activiteiten;Hellevoetsluis;2018;3055.0
5598;A-U Alle economische activiteiten;Hellevoetsluis;2019;3160.0
5599;A-U Alle economische activiteiten;Hellevoetsluis;2020;3330.0
5600;A-U Alle economische activiteiten;Hellevoetsluis;2021;3465.0
5601;A-U Alle economische activiteiten;Hellevoetsluis;2022;3695.0
5602;A-U Alle economische activiteiten;Hellevoetsluis;2023;
5603;A-U Alle economische activiteiten;Hellevoetsluis;2024;
5604;A-U Alle economische activiteiten;Hellevoetsluis;2025;
5605;A-U Alle economische activiteiten;Helmond;2007;
5606;A-U Alle economische activiteiten;Helmond;2008;
5607;A-U Alle economische activiteiten;Helmond;2009;
5608;A-U Alle economische activiteiten;Helmond;2010;
5609;A-U Alle economische activiteiten;Helmond;2011;
5610;A-U Alle economische activiteiten;Helmond;2012;
5611;A-U Alle economische activiteiten;Helmond;2013;
5612;A-U Alle economische activiteiten;Helmond;2014;
5613;A-U Alle economische activiteiten;Helmond;2015;7160.0
5614;A-U Alle economische activiteiten;Helmond;2016;7475.0
5615;A-U Alle economische activiteiten;Helmond;2017;7600.0
5616;A-U Alle economische activiteiten;Helmond;2018;7895.0
5617;A-U Alle economische activiteiten;Helmond;2019;8220.0
5618;A-U Alle economische activiteiten;Helmond;2020;8730.0
5619;A-U Alle economische activiteiten;Helmond;2021;9035.0
5620;A-U Alle economische activiteiten;Helmond;2022;9865.0
5621;A-U Alle economische activiteiten;Helmond;2023;10320.0
5622;A-U Alle economische activiteiten;Helmond;2024;11115.0
5623;A-U Alle economische activiteiten;Helmond;2025;11400.0
5624;A-U Alle economische activiteiten;Hendrik-Ido-Ambacht;2007;
5625;A-U Alle economische activiteiten;Hendrik-Ido-Ambacht;2008;
5626;A-U Alle economische activiteiten;Hendrik-Ido-Ambacht;2009;
5627;A-U Alle economische activiteiten;Hendrik-Ido-Ambacht;2010;
5628;A-U Alle economische activiteiten;Hendrik-Ido-Ambacht;2011;
5629;A-U Alle economische activiteiten;Hendrik-Ido-Ambacht;2012;
5630;A-U Alle economische activiteiten;Hendrik-Ido-Ambacht;2013;
5631;A-U Alle economische activiteiten;Hendrik-Ido-Ambacht;2014;
5632;A-U Alle economische activiteiten;Hendrik-Ido-Ambacht;2015;2325.0
5633;A-U Alle economische activiteiten;Hendrik-Ido-Ambacht;2016;2460.0
5634;A-U Alle economische activiteiten;Hendrik-Ido-Ambacht;2017;2490.0
5635;A-U Alle economische activiteiten;Hendrik-Ido-Ambacht;2018;2660.0
5636;A-U Alle economische activiteiten;Hendrik-Ido-Ambacht;2019;2780.0
5637;A-U Alle economische activiteiten;Hendrik-Ido-Ambacht;2020;2930.0
5638;A-U Alle economische activiteiten;Hendrik-Ido-Ambacht;2021;3000.0
5639;A-U Alle economische activiteiten;Hendrik-Ido-Ambacht;2022;3265.0
5640;A-U Alle economische activiteiten;Hendrik-Ido-Ambacht;2023;3440.0
5641;A-U Alle economische activiteiten;Hendrik-Ido-Ambacht;2024;3695.0
5642;A-U Alle economische activiteiten;Hendrik-Ido-Ambacht;2025;3745.0
5643;A-U Alle economische activiteiten;Hengelo (O.);2007;
5644;A-U Alle economische activiteiten;Hengelo (O.);2008;
5645;A-U Alle economische activiteiten;Hengelo (O.);2009;
5646;A-U Alle economische activiteiten;Hengelo (O.);2010;
