ID;Geslacht;Leeftijd;Nationaliteit;Perioden;AlleenstaandeMinderjarigeVreemdelingen_1
1959;Mannen;jonger dan 14 jaar;Guinees ;2015;0
1960;Mannen;jonger dan 14 jaar;Guinees ;2016;0
1961;Mannen;jonger dan 14 jaar;Guinees ;2017;0
1962;Mannen;jonger dan 14 jaar;Guinees ;2018;0
1963;Mannen;jonger dan 14 jaar;Guinees ;2019;0
1964;Mannen;jonger dan 14 jaar;Guinees ;2020;0
1965;Mannen;jonger dan 14 jaar;Guinees ;2021;0
1966;Mannen;jonger dan 14 jaar;Guinees ;2022;0
1967;Mannen;jonger dan 14 jaar;Guinees ;2023;0
1968;Mannen;jonger dan 14 jaar;Iraaks ;2008;5
1969;Mannen;jonger dan 14 jaar;Iraaks ;2009;0
1970;Mannen;jonger dan 14 jaar;Iraaks ;2010;0
1971;Mannen;jonger dan 14 jaar;Iraaks ;2011;0
1972;Mannen;jonger dan 14 jaar;Iraaks ;2012;0
1973;Mannen;jonger dan 14 jaar;Iraaks ;2013;0
1974;Mannen;jonger dan 14 jaar;Iraaks ;2014;0
1975;Mannen;jonger dan 14 jaar;Iraaks ;2015;10
1976;Mannen;jonger dan 14 jaar;Iraaks ;2016;5
1977;Mannen;jonger dan 14 jaar;Iraaks ;2017;0
1978;Mannen;jonger dan 14 jaar;Iraaks ;2018;20
1979;Mannen;jonger dan 14 jaar;Iraaks ;2019;15
1980;Mannen;jonger dan 14 jaar;Iraaks ;2020;0
1981;Mannen;jonger dan 14 jaar;Iraaks ;2021;50
1982;Mannen;jonger dan 14 jaar;Iraaks ;2022;25
1983;Mannen;jonger dan 14 jaar;Iraaks ;2023;100
1984;Mannen;jonger dan 14 jaar;Iraans ;2008;0
1985;Mannen;jonger dan 14 jaar;Iraans ;2009;0
1986;Mannen;jonger dan 14 jaar;Iraans ;2010;0
1987;Mannen;jonger dan 14 jaar;Iraans ;2011;0
1988;Mannen;jonger dan 14 jaar;Iraans ;2012;0
1989;Mannen;jonger dan 14 jaar;Iraans ;2013;0
1990;Mannen;jonger dan 14 jaar;Iraans ;2014;0
1991;Mannen;jonger dan 14 jaar;Iraans ;2015;0
1992;Mannen;jonger dan 14 jaar;Iraans ;2016;0
1993;Mannen;jonger dan 14 jaar;Iraans ;2017;0
1994;Mannen;jonger dan 14 jaar;Iraans ;2018;0
1995;Mannen;jonger dan 14 jaar;Iraans ;2019;5
1996;Mannen;jonger dan 14 jaar;Iraans ;2020;0
1997;Mannen;jonger dan 14 jaar;Iraans ;2021;0
1998;Mannen;jonger dan 14 jaar;Iraans ;2022;0
1999;Mannen;jonger dan 14 jaar;Iraans ;2023;0
2000;Mannen;jonger dan 14 jaar;Jemenitisch ;2008;0
2001;Mannen;jonger dan 14 jaar;Jemenitisch ;2009;0
2002;Mannen;jonger dan 14 jaar;Jemenitisch ;2010;0
2003;Mannen;jonger dan 14 jaar;Jemenitisch ;2011;0
2004;Mannen;jonger dan 14 jaar;Jemenitisch ;2012;0
2005;Mannen;jonger dan 14 jaar;Jemenitisch ;2013;0
2006;Mannen;jonger dan 14 jaar;Jemenitisch ;2014;0
2007;Mannen;jonger dan 14 jaar;Jemenitisch ;2015;0
2008;Mannen;jonger dan 14 jaar;Jemenitisch ;2016;0
2009;Mannen;jonger dan 14 jaar;Jemenitisch ;2017;0
2010;Mannen;jonger dan 14 jaar;Jemenitisch ;2018;0
2011;Mannen;jonger dan 14 jaar;Jemenitisch ;2019;0
2012;Mannen;jonger dan 14 jaar;Jemenitisch ;2020;0
2013;Mannen;jonger dan 14 jaar;Jemenitisch ;2021;5
2014;Mannen;jonger dan 14 jaar;Jemenitisch ;2022;5
2015;Mannen;jonger dan 14 jaar;Jemenitisch ;2023;5
2016;Mannen;jonger dan 14 jaar;Marokkaans ;2008;0
2017;Mannen;jonger dan 14 jaar;Marokkaans ;2009;0
2018;Mannen;jonger dan 14 jaar;Marokkaans ;2010;0
2019;Mannen;jonger dan 14 jaar;Marokkaans ;2011;0
2020;Mannen;jonger dan 14 jaar;Marokkaans ;2012;0
2021;Mannen;jonger dan 14 jaar;Marokkaans ;2013;0
2022;Mannen;jonger dan 14 jaar;Marokkaans ;2014;0
2023;Mannen;jonger dan 14 jaar;Marokkaans ;2015;0
2024;Mannen;jonger dan 14 jaar;Marokkaans ;2016;0
2025;Mannen;jonger dan 14 jaar;Marokkaans ;2017;5
2026;Mannen;jonger dan 14 jaar;Marokkaans ;2018;5
2027;Mannen;jonger dan 14 jaar;Marokkaans ;2019;5
2028;Mannen;jonger dan 14 jaar;Marokkaans ;2020;10
2029;Mannen;jonger dan 14 jaar;Marokkaans ;2021;10
2030;Mannen;jonger dan 14 jaar;Marokkaans ;2022;5
2031;Mannen;jonger dan 14 jaar;Marokkaans ;2023;0
2032;Mannen;jonger dan 14 jaar;Soedanees ;2008;0
2033;Mannen;jonger dan 14 jaar;Soedanees ;2009;0
2034;Mannen;jonger dan 14 jaar;Soedanees ;2010;0
2035;Mannen;jonger dan 14 jaar;Soedanees ;2011;0
2036;Mannen;jonger dan 14 jaar;Soedanees ;2012;0
2037;Mannen;jonger dan 14 jaar;Soedanees ;2013;0
2038;Mannen;jonger dan 14 jaar;Soedanees ;2014;0
2039;Mannen;jonger dan 14 jaar;Soedanees ;2015;0
2040;Mannen;jonger dan 14 jaar;Soedanees ;2016;0
2041;Mannen;jonger dan 14 jaar;Soedanees ;2017;0
2042;Mannen;jonger dan 14 jaar;Soedanees ;2018;0
2043;Mannen;jonger dan 14 jaar;Soedanees ;2019;0
2044;Mannen;jonger dan 14 jaar;Soedanees ;2020;0
2045;Mannen;jonger dan 14 jaar;Soedanees ;2021;0
2046;Mannen;jonger dan 14 jaar;Soedanees ;2022;0
2047;Mannen;jonger dan 14 jaar;Soedanees ;2023;0
2048;Mannen;jonger dan 14 jaar;Somalisch ;2008;5
2049;Mannen;jonger dan 14 jaar;Somalisch ;2009;10
2050;Mannen;jonger dan 14 jaar;Somalisch ;2010;10
2051;Mannen;jonger dan 14 jaar;Somalisch ;2011;0
2052;Mannen;jonger dan 14 jaar;Somalisch ;2012;5
2053;Mannen;jonger dan 14 jaar;Somalisch ;2013;0
2054;Mannen;jonger dan 14 jaar;Somalisch ;2014;0
2055;Mannen;jonger dan 14 jaar;Somalisch ;2015;5
2056;Mannen;jonger dan 14 jaar;Somalisch ;2016;5
2057;Mannen;jonger dan 14 jaar;Somalisch ;2017;0
2058;Mannen;jonger dan 14 jaar;Somalisch ;2018;0
2059;Mannen;jonger dan 14 jaar;Somalisch ;2019;0
2060;Mannen;jonger dan 14 jaar;Somalisch ;2020;5
2061;Mannen;jonger dan 14 jaar;Somalisch ;2021;5
2062;Mannen;jonger dan 14 jaar;Somalisch ;2022;5
2063;Mannen;jonger dan 14 jaar;Somalisch ;2023;10
2064;Mannen;jonger dan 14 jaar;Syrisch ;2008;0
2065;Mannen;jonger dan 14 jaar;Syrisch ;2009;0
2066;Mannen;jonger dan 14 jaar;Syrisch ;2010;0
2067;Mannen;jonger dan 14 jaar;Syrisch ;2011;0
2068;Mannen;jonger dan 14 jaar;Syrisch ;2012;0
2069;Mannen;jonger dan 14 jaar;Syrisch ;2013;0
2070;Mannen;jonger dan 14 jaar;Syrisch ;2014;20
2071;Mannen;jonger dan 14 jaar;Syrisch ;2015;220
2072;Mannen;jonger dan 14 jaar;Syrisch ;2016;30
2073;Mannen;jonger dan 14 jaar;Syrisch ;2017;20
2074;Mannen;jonger dan 14 jaar;Syrisch ;2018;30
2075;Mannen;jonger dan 14 jaar;Syrisch ;2019;75
2076;Mannen;jonger dan 14 jaar;Syrisch ;2020;85
2077;Mannen;jonger dan 14 jaar;Syrisch ;2021;180
2078;Mannen;jonger dan 14 jaar;Syrisch ;2022;340
2079;Mannen;jonger dan 14 jaar;Syrisch ;2023;410
2080;Mannen;jonger dan 14 jaar;Turks ;2008;0
2081;Mannen;jonger dan 14 jaar;Turks ;2009;0
2082;Mannen;jonger dan 14 jaar;Turks ;2010;0
2083;Mannen;jonger dan 14 jaar;Turks ;2011;0
2084;Mannen;jonger dan 14 jaar;Turks ;2012;0
2085;Mannen;jonger dan 14 jaar;Turks ;2013;0
2086;Mannen;jonger dan 14 jaar;Turks ;2014;0
2087;Mannen;jonger dan 14 jaar;Turks ;2015;0
2088;Mannen;jonger dan 14 jaar;Turks ;2016;0
2089;Mannen;jonger dan 14 jaar;Turks ;2017;0
2090;Mannen;jonger dan 14 jaar;Turks ;2018;0
2091;Mannen;jonger dan 14 jaar;Turks ;2019;0
2092;Mannen;jonger dan 14 jaar;Turks ;2020;0
2093;Mannen;jonger dan 14 jaar;Turks ;2021;0
2094;Mannen;jonger dan 14 jaar;Turks ;2022;0
2095;Mannen;jonger dan 14 jaar;Turks ;2023;5
2096;Mannen;jonger dan 14 jaar;Onbekend;2008;0
2097;Mannen;jonger dan 14 jaar;Onbekend;2009;0
2098;Mannen;jonger dan 14 jaar;Onbekend;2010;0
2099;Mannen;jonger dan 14 jaar;Onbekend;2011;5
2100;Mannen;jonger dan 14 jaar;Onbekend;2012;0
2101;Mannen;jonger dan 14 jaar;Onbekend;2013;0
2102;Mannen;jonger dan 14 jaar;Onbekend;2014;0
2103;Mannen;jonger dan 14 jaar;Onbekend;2015;0
2104;Mannen;jonger dan 14 jaar;Onbekend;2016;5
2105;Mannen;jonger dan 14 jaar;Onbekend;2017;0
2106;Mannen;jonger dan 14 jaar;Onbekend;2018;0
2107;Mannen;jonger dan 14 jaar;Onbekend;2019;5
2108;Mannen;jonger dan 14 jaar;Onbekend;2020;5
2109;Mannen;jonger dan 14 jaar;Onbekend;2021;15
2110;Mannen;jonger dan 14 jaar;Onbekend;2022;10
2111;Mannen;jonger dan 14 jaar;Onbekend;2023;10
2112;Mannen;jonger dan 14 jaar;Staatloos;2008;0
2113;Mannen;jonger dan 14 jaar;Staatloos;2009;0
2114;Mannen;jonger dan 14 jaar;Staatloos;2010;0
2115;Mannen;jonger dan 14 jaar;Staatloos;2011;0
2116;Mannen;jonger dan 14 jaar;Staatloos;2012;0
2117;Mannen;jonger dan 14 jaar;Staatloos;2013;0
2118;Mannen;jonger dan 14 jaar;Staatloos;2014;5
2119;Mannen;jonger dan 14 jaar;Staatloos;2015;30
2120;Mannen;jonger dan 14 jaar;Staatloos;2016;5
2121;Mannen;jonger dan 14 jaar;Staatloos;2017;0
2122;Mannen;jonger dan 14 jaar;Staatloos;2018;0
2123;Mannen;jonger dan 14 jaar;Staatloos;2019;0
2124;Mannen;jonger dan 14 jaar;Staatloos;2020;0
2125;Mannen;jonger dan 14 jaar;Staatloos;2021;0
2126;Mannen;jonger dan 14 jaar;Staatloos;2022;0
2127;Mannen;jonger dan 14 jaar;Staatloos;2023;0
2128;Mannen;80017;Totaal;2008;110
2129;Mannen;80017;Totaal;2009;185
2130;Mannen;80017;Totaal;2010;140
2131;Mannen;80017;Totaal;2011;95
2132;Mannen;80017;Totaal;2012;80
2133;Mannen;80017;Totaal;2013;50
2134;Mannen;80017;Totaal;2014;175
2135;Mannen;80017;Totaal;2015;875
2136;Mannen;80017;Totaal;2016;340
2137;Mannen;80017;Totaal;2017;200
2138;Mannen;80017;Totaal;2018;290
2139;Mannen;80017;Totaal;2019;260
2140;Mannen;80017;Totaal;2020;270
2141;Mannen;80017;Totaal;2021;600
2142;Mannen;80017;Totaal;2022;1245
2143;Mannen;80017;Totaal;2023;1470
2144;Mannen;80017;Afghaans ;2008;35
2145;Mannen;80017;Afghaans ;2009;0
2146;Mannen;80017;Afghaans ;2010;0
2147;Mannen;80017;Afghaans ;2011;65
2148;Mannen;80017;Afghaans ;2012;45
2149;Mannen;80017;Afghaans ;2013;15
2150;Mannen;80017;Afghaans ;2014;10
2151;Mannen;80017;Afghaans ;2015;150
2152;Mannen;80017;Afghaans ;2016;65
2153;Mannen;80017;Afghaans ;2017;20
2154;Mannen;80017;Afghaans ;2018;5
2155;Mannen;80017;Afghaans ;2019;25
2156;Mannen;80017;Afghaans ;2020;15
2157;Mannen;80017;Afghaans ;2021;25
2158;Mannen;80017;Afghaans ;2022;45
2159;Mannen;80017;Afghaans ;2023;25
2160;Mannen;80017;Albanees ;2008;0
2161;Mannen;80017;Albanees ;2009;0
2162;Mannen;80017;Albanees ;2010;0
2163;Mannen;80017;Albanees ;2011;0
2164;Mannen;80017;Albanees ;2012;0
2165;Mannen;80017;Albanees ;2013;0
2166;Mannen;80017;Albanees ;2014;0
2167;Mannen;80017;Albanees ;2015;5
2168;Mannen;80017;Albanees ;2016;10
2169;Mannen;80017;Albanees ;2017;0
2170;Mannen;80017;Albanees ;2018;5
2171;Mannen;80017;Albanees ;2019;0
2172;Mannen;80017;Albanees ;2020;0
2173;Mannen;80017;Albanees ;2021;0
2174;Mannen;80017;Albanees ;2022;0
2175;Mannen;80017;Albanees ;2023;0
2176;Mannen;80017;Algerijns ;2008;0
2177;Mannen;80017;Algerijns ;2009;0
2178;Mannen;80017;Algerijns ;2010;0
2179;Mannen;80017;Algerijns ;2011;0
2180;Mannen;80017;Algerijns ;2012;5
2181;Mannen;80017;Algerijns ;2013;5
2182;Mannen;80017;Algerijns ;2014;0
2183;Mannen;80017;Algerijns ;2015;0
2184;Mannen;80017;Algerijns ;2016;5
2185;Mannen;80017;Algerijns ;2017;10
2186;Mannen;80017;Algerijns ;2018;20
2187;Mannen;80017;Algerijns ;2019;15
2188;Mannen;80017;Algerijns ;2020;15
2189;Mannen;80017;Algerijns ;2021;15
2190;Mannen;80017;Algerijns ;2022;10
2191;Mannen;80017;Algerijns ;2023;20
2192;Mannen;80017;Chinees ;2008;5
2193;Mannen;80017;Chinees ;2009;0
2194;Mannen;80017;Chinees ;2010;5
2195;Mannen;80017;Chinees ;2011;0
2196;Mannen;80017;Chinees ;2012;0
2197;Mannen;80017;Chinees ;2013;0
2198;Mannen;80017;Chinees ;2014;0
2199;Mannen;80017;Chinees ;2015;0
2200;Mannen;80017;Chinees ;2016;0
2201;Mannen;80017;Chinees ;2017;0
2202;Mannen;80017;Chinees ;2018;0
2203;Mannen;80017;Chinees ;2019;0
2204;Mannen;80017;Chinees ;2020;0
2205;Mannen;80017;Chinees ;2021;0
2206;Mannen;80017;Chinees ;2022;0
2207;Mannen;80017;Chinees ;2023;0
2208;Mannen;80017;Eritrees ;2008;5
2209;Mannen;80017;Eritrees ;2009;0
2210;Mannen;80017;Eritrees ;2010;0
2211;Mannen;80017;Eritrees ;2011;0
2212;Mannen;80017;Eritrees ;2012;0
2213;Mannen;80017;Eritrees ;2013;10
2214;Mannen;80017;Eritrees ;2014;95
2215;Mannen;80017;Eritrees ;2015;215
2216;Mannen;80017;Eritrees ;2016;150
2217;Mannen;80017;Eritrees ;2017;80
2218;Mannen;80017;Eritrees ;2018;105
2219;Mannen;80017;Eritrees ;2019;25
2220;Mannen;80017;Eritrees ;2020;20
2221;Mannen;80017;Eritrees ;2021;50
2222;Mannen;80017;Eritrees ;2022;210
2223;Mannen;80017;Eritrees ;2023;250
2224;Mannen;80017;Ethiopisch ;2008;0
2225;Mannen;80017;Ethiopisch ;2009;0
2226;Mannen;80017;Ethiopisch ;2010;0
2227;Mannen;80017;Ethiopisch ;2011;0
2228;Mannen;80017;Ethiopisch ;2012;0
2229;Mannen;80017;Ethiopisch ;2013;0
2230;Mannen;80017;Ethiopisch ;2014;0
2231;Mannen;80017;Ethiopisch ;2015;5
2232;Mannen;80017;Ethiopisch ;2016;5
2233;Mannen;80017;Ethiopisch ;2017;5
2234;Mannen;80017;Ethiopisch ;2018;0
2235;Mannen;80017;Ethiopisch ;2019;0
2236;Mannen;80017;Ethiopisch ;2020;0
2237;Mannen;80017;Ethiopisch ;2021;0
2238;Mannen;80017;Ethiopisch ;2022;10
2239;Mannen;80017;Ethiopisch ;2023;15
2240;Mannen;80017;Gambiaans ;2008;0
2241;Mannen;80017;Gambiaans ;2009;0
2242;Mannen;80017;Gambiaans ;2010;0
2243;Mannen;80017;Gambiaans ;2011;0
2244;Mannen;80017;Gambiaans ;2012;0
2245;Mannen;80017;Gambiaans ;2013;0
2246;Mannen;80017;Gambiaans ;2014;0
2247;Mannen;80017;Gambiaans ;2015;0
2248;Mannen;80017;Gambiaans ;2016;0
2249;Mannen;80017;Gambiaans ;2017;0
2250;Mannen;80017;Gambiaans ;2018;5
2251;Mannen;80017;Gambiaans ;2019;5
2252;Mannen;80017;Gambiaans ;2020;5
2253;Mannen;80017;Gambiaans ;2021;5
2254;Mannen;80017;Gambiaans ;2022;0
2255;Mannen;80017;Gambiaans ;2023;25
2256;Mannen;80017;Guinees ;2008;5
2257;Mannen;80017;Guinees ;2009;5
2258;Mannen;80017;Guinees ;2010;0
2259;Mannen;80017;Guinees ;2011;5
2260;Mannen;80017;Guinees ;2012;5
2261;Mannen;80017;Guinees ;2013;0
2262;Mannen;80017;Guinees ;2014;0
2263;Mannen;80017;Guinees ;2015;5
2264;Mannen;80017;Guinees ;2016;5
2265;Mannen;80017;Guinees ;2017;10
2266;Mannen;80017;Guinees ;2018;10
2267;Mannen;80017;Guinees ;2019;5
2268;Mannen;80017;Guinees ;2020;0
2269;Mannen;80017;Guinees ;2021;0
2270;Mannen;80017;Guinees ;2022;0
2271;Mannen;80017;Guinees ;2023;5
2272;Mannen;80017;Iraaks ;2008;20
2273;Mannen;80017;Iraaks ;2009;15
2274;Mannen;80017;Iraaks ;2010;5
2275;Mannen;80017;Iraaks ;2011;5
2276;Mannen;80017;Iraaks ;2012;5
2277;Mannen;80017;Iraaks ;2013;0
2278;Mannen;80017;Iraaks ;2014;5
2279;Mannen;80017;Iraaks ;2015;35
2280;Mannen;80017;Iraaks ;2016;5
2281;Mannen;80017;Iraaks ;2017;5
2282;Mannen;80017;Iraaks ;2018;15
2283;Mannen;80017;Iraaks ;2019;15
2284;Mannen;80017;Iraaks ;2020;10
2285;Mannen;80017;Iraaks ;2021;40
2286;Mannen;80017;Iraaks ;2022;25
2287;Mannen;80017;Iraaks ;2023;75
2288;Mannen;80017;Iraans ;2008;0
2289;Mannen;80017;Iraans ;2009;5
2290;Mannen;80017;Iraans ;2010;0
2291;Mannen;80017;Iraans ;2011;0
2292;Mannen;80017;Iraans ;2012;0
2293;Mannen;80017;Iraans ;2013;0
2294;Mannen;80017;Iraans ;2014;5
2295;Mannen;80017;Iraans ;2015;5
2296;Mannen;80017;Iraans ;2016;0
2297;Mannen;80017;Iraans ;2017;0
2298;Mannen;80017;Iraans ;2018;5
2299;Mannen;80017;Iraans ;2019;0
2300;Mannen;80017;Iraans ;2020;0
2301;Mannen;80017;Iraans ;2021;0
2302;Mannen;80017;Iraans ;2022;5
2303;Mannen;80017;Iraans ;2023;0
2304;Mannen;80017;Jemenitisch ;2008;0
2305;Mannen;80017;Jemenitisch ;2009;0
2306;Mannen;80017;Jemenitisch ;2010;0
2307;Mannen;80017;Jemenitisch ;2011;0
2308;Mannen;80017;Jemenitisch ;2012;0
2309;Mannen;80017;Jemenitisch ;2013;0
2310;Mannen;80017;Jemenitisch ;2014;0
2311;Mannen;80017;Jemenitisch ;2015;0
2312;Mannen;80017;Jemenitisch ;2016;0
2313;Mannen;80017;Jemenitisch ;2017;0
2314;Mannen;80017;Jemenitisch ;2018;0
2315;Mannen;80017;Jemenitisch ;2019;5
2316;Mannen;80017;Jemenitisch ;2020;5
2317;Mannen;80017;Jemenitisch ;2021;15
2318;Mannen;80017;Jemenitisch ;2022;30
2319;Mannen;80017;Jemenitisch ;2023;25
2320;Mannen;80017;Marokkaans ;2008;0
2321;Mannen;80017;Marokkaans ;2009;0
2322;Mannen;80017;Marokkaans ;2010;0
2323;Mannen;80017;Marokkaans ;2011;0
2324;Mannen;80017;Marokkaans ;2012;0
2325;Mannen;80017;Marokkaans ;2013;0
2326;Mannen;80017;Marokkaans ;2014;5
2327;Mannen;80017;Marokkaans ;2015;0
2328;Mannen;80017;Marokkaans ;2016;10
2329;Mannen;80017;Marokkaans ;2017;25
2330;Mannen;80017;Marokkaans ;2018;45
2331;Mannen;80017;Marokkaans ;2019;50
2332;Mannen;80017;Marokkaans ;2020;45
2333;Mannen;80017;Marokkaans ;2021;35
2334;Mannen;80017;Marokkaans ;2022;25
2335;Mannen;80017;Marokkaans ;2023;10
2336;Mannen;80017;Soedanees ;2008;0
2337;Mannen;80017;Soedanees ;2009;0
2338;Mannen;80017;Soedanees ;2010;0
2339;Mannen;80017;Soedanees ;2011;0
2340;Mannen;80017;Soedanees ;2012;0
2341;Mannen;80017;Soedanees ;2013;0
2342;Mannen;80017;Soedanees ;2014;0
2343;Mannen;80017;Soedanees ;2015;0
2344;Mannen;80017;Soedanees ;2016;5
2345;Mannen;80017;Soedanees ;2017;5
2346;Mannen;80017;Soedanees ;2018;5
2347;Mannen;80017;Soedanees ;2019;0
2348;Mannen;80017;Soedanees ;2020;0
2349;Mannen;80017;Soedanees ;2021;0
2350;Mannen;80017;Soedanees ;2022;5
2351;Mannen;80017;Soedanees ;2023;40
2352;Mannen;80017;Somalisch ;2008;25
2353;Mannen;80017;Somalisch ;2009;55
2354;Mannen;80017;Somalisch ;2010;20
2355;Mannen;80017;Somalisch ;2011;10
2356;Mannen;80017;Somalisch ;2012;5
2357;Mannen;80017;Somalisch ;2013;0
2358;Mannen;80017;Somalisch ;2014;5
2359;Mannen;80017;Somalisch ;2015;5
2360;Mannen;80017;Somalisch ;2016;0
2361;Mannen;80017;Somalisch ;2017;5
2362;Mannen;80017;Somalisch ;2018;5
2363;Mannen;80017;Somalisch ;2019;5
2364;Mannen;80017;Somalisch ;2020;5
2365;Mannen;80017;Somalisch ;2021;35
2366;Mannen;80017;Somalisch ;2022;70
2367;Mannen;80017;Somalisch ;2023;85
2368;Mannen;80017;Syrisch ;2008;0
2369;Mannen;80017;Syrisch ;2009;0
2370;Mannen;80017;Syrisch ;2010;0
2371;Mannen;80017;Syrisch ;2011;0
2372;Mannen;80017;Syrisch ;2012;0
2373;Mannen;80017;Syrisch ;2013;5
2374;Mannen;80017;Syrisch ;2014;25
2375;Mannen;80017;Syrisch ;2015;365
2376;Mannen;80017;Syrisch ;2016;40
2377;Mannen;80017;Syrisch ;2017;20
2378;Mannen;80017;Syrisch ;2018;35
2379;Mannen;80017;Syrisch ;2019;80
2380;Mannen;80017;Syrisch ;2020;125
2381;Mannen;80017;Syrisch ;2021;345
2382;Mannen;80017;Syrisch ;2022;775
2383;Mannen;80017;Syrisch ;2023;845
2384;Mannen;80017;Turks ;2008;0
2385;Mannen;80017;Turks ;2009;0
2386;Mannen;80017;Turks ;2010;0
2387;Mannen;80017;Turks ;2011;0
2388;Mannen;80017;Turks ;2012;0
2389;Mannen;80017;Turks ;2013;0
2390;Mannen;80017;Turks ;2014;0
2391;Mannen;80017;Turks ;2015;0
2392;Mannen;80017;Turks ;2016;0
2393;Mannen;80017;Turks ;2017;0
2394;Mannen;80017;Turks ;2018;0
2395;Mannen;80017;Turks ;2019;0
2396;Mannen;80017;Turks ;2020;0
2397;Mannen;80017;Turks ;2021;0
2398;Mannen;80017;Turks ;2022;10
2399;Mannen;80017;Turks ;2023;5
2400;Mannen;80017;Onbekend;2008;0
2401;Mannen;80017;Onbekend;2009;5
2402;Mannen;80017;Onbekend;2010;0
2403;Mannen;80017;Onbekend;2011;0
2404;Mannen;80017;Onbekend;2012;0
2405;Mannen;80017;Onbekend;2013;0
2406;Mannen;80017;Onbekend;2014;0
2407;Mannen;80017;Onbekend;2015;5
2408;Mannen;80017;Onbekend;2016;5
2409;Mannen;80017;Onbekend;2017;0
2410;Mannen;80017;Onbekend;2018;5
2411;Mannen;80017;Onbekend;2019;10
2412;Mannen;80017;Onbekend;2020;10
2413;Mannen;80017;Onbekend;2021;10
2414;Mannen;80017;Onbekend;2022;15
2415;Mannen;80017;Onbekend;2023;15
2416;Mannen;80017;Staatloos;2008;0
2417;Mannen;80017;Staatloos;2009;0
2418;Mannen;80017;Staatloos;2010;0
2419;Mannen;80017;Staatloos;2011;0
2420;Mannen;80017;Staatloos;2012;0
2421;Mannen;80017;Staatloos;2013;0
2422;Mannen;80017;Staatloos;2014;10
2423;Mannen;80017;Staatloos;2015;55
2424;Mannen;80017;Staatloos;2016;5
2425;Mannen;80017;Staatloos;2017;0
2426;Mannen;80017;Staatloos;2018;0
2427;Mannen;80017;Staatloos;2019;0
2428;Mannen;80017;Staatloos;2020;0
2429;Mannen;80017;Staatloos;2021;0
2430;Mannen;80017;Staatloos;2022;0
2431;Mannen;80017;Staatloos;2023;0
2432;Mannen;53070;Totaal;2008;365
2433;Mannen;53070;Totaal;2009;570
2434;Mannen;53070;Totaal;2010;315
2435;Mannen;53070;Totaal;2011;245
2436;Mannen;53070;Totaal;2012;150
2437;Mannen;53070;Totaal;2013;155
2438;Mannen;53070;Totaal;2014;530
2439;Mannen;53070;Totaal;2015;1915
2440;Mannen;53070;Totaal;2016;850
2441;Mannen;53070;Totaal;2017;570
2442;Mannen;53070;Totaal;2018;600
2443;Mannen;53070;Totaal;2019;455
2444;Mannen;53070;Totaal;2020;450
2445;Mannen;53070;Totaal;2021;990
2446;Mannen;53070;Totaal;2022;2125
2447;Mannen;53070;Totaal;2023;3060
2448;Mannen;53070;Afghaans ;2008;55
2449;Mannen;53070;Afghaans ;2009;0
2450;Mannen;53070;Afghaans ;2010;0
2451;Mannen;53070;Afghaans ;2011;145
2452;Mannen;53070;Afghaans ;2012;55
2453;Mannen;53070;Afghaans ;2013;30
2454;Mannen;53070;Afghaans ;2014;15
2455;Mannen;53070;Afghaans ;2015;310
2456;Mannen;53070;Afghaans ;2016;80
2457;Mannen;53070;Afghaans ;2017;20
2458;Mannen;53070;Afghaans ;2018;10
2459;Mannen;53070;Afghaans ;2019;20
2460;Mannen;53070;Afghaans ;2020;20
2461;Mannen;53070;Afghaans ;2021;40
2462;Mannen;53070;Afghaans ;2022;80
2463;Mannen;53070;Afghaans ;2023;65
2464;Mannen;53070;Albanees ;2008;0
2465;Mannen;53070;Albanees ;2009;0
2466;Mannen;53070;Albanees ;2010;0
2467;Mannen;53070;Albanees ;2011;0
2468;Mannen;53070;Albanees ;2012;0
2469;Mannen;53070;Albanees ;2013;0
2470;Mannen;53070;Albanees ;2014;5
2471;Mannen;53070;Albanees ;2015;15
2472;Mannen;53070;Albanees ;2016;25
2473;Mannen;53070;Albanees ;2017;25
2474;Mannen;53070;Albanees ;2018;25
2475;Mannen;53070;Albanees ;2019;10
2476;Mannen;53070;Albanees ;2020;5
2477;Mannen;53070;Albanees ;2021;0
2478;Mannen;53070;Albanees ;2022;0
2479;Mannen;53070;Albanees ;2023;0
2480;Mannen;53070;Algerijns ;2008;0
2481;Mannen;53070;Algerijns ;2009;0
2482;Mannen;53070;Algerijns ;2010;0
2483;Mannen;53070;Algerijns ;2011;0
2484;Mannen;53070;Algerijns ;2012;5
2485;Mannen;53070;Algerijns ;2013;5
2486;Mannen;53070;Algerijns ;2014;0
2487;Mannen;53070;Algerijns ;2015;0
2488;Mannen;53070;Algerijns ;2016;50
2489;Mannen;53070;Algerijns ;2017;35
2490;Mannen;53070;Algerijns ;2018;35
2491;Mannen;53070;Algerijns ;2019;45
2492;Mannen;53070;Algerijns ;2020;40
2493;Mannen;53070;Algerijns ;2021;50
2494;Mannen;53070;Algerijns ;2022;55
2495;Mannen;53070;Algerijns ;2023;60
2496;Mannen;53070;Chinees ;2008;20
2497;Mannen;53070;Chinees ;2009;5
2498;Mannen;53070;Chinees ;2010;10
2499;Mannen;53070;Chinees ;2011;0
2500;Mannen;53070;Chinees ;2012;0
2501;Mannen;53070;Chinees ;2013;0
2502;Mannen;53070;Chinees ;2014;0
2503;Mannen;53070;Chinees ;2015;0
2504;Mannen;53070;Chinees ;2016;0
2505;Mannen;53070;Chinees ;2017;0
