ID;RegioS;SBI1993;Perioden;Volumemutatie_1;Deflator_2
3461;Het Gooi en Vechtstreek;C     Delfstoffenwinning;2001;;
3462;Het Gooi en Vechtstreek;D+E  Industrie, openbare nutsbedrijven;1996;-7.6;0.0
3463;Het Gooi en Vechtstreek;D+E  Industrie, openbare nutsbedrijven;1997;7.7;0.0
3464;Het Gooi en Vechtstreek;D+E  Industrie, openbare nutsbedrijven;1998;7.4;0.4
3465;Het Gooi en Vechtstreek;D+E  Industrie, openbare nutsbedrijven;1999;0.9;1.7
3466;Het Gooi en Vechtstreek;D+E  Industrie, openbare nutsbedrijven;2000;4.6;-1.2
3467;Het Gooi en Vechtstreek;D+E  Industrie, openbare nutsbedrijven;2001;-11.1;1.3
3468;Het Gooi en Vechtstreek;F      Bouwnijverheid;1996;-10.2;4.8
3469;Het Gooi en Vechtstreek;F      Bouwnijverheid;1997;4.6;2.5
3470;Het Gooi en Vechtstreek;F      Bouwnijverheid;1998;5.4;3.1
3471;Het Gooi en Vechtstreek;F      Bouwnijverheid;1999;1.1;5.2
3472;Het Gooi en Vechtstreek;F      Bouwnijverheid;2000;0.1;6.1
3473;Het Gooi en Vechtstreek;F      Bouwnijverheid;2001;-0.3;6.5
3474;Het Gooi en Vechtstreek;G     Handel, reparatie consumentenart.;1996;1.5;-2.9
3475;Het Gooi en Vechtstreek;G     Handel, reparatie consumentenart.;1997;18.2;-2.6
3476;Het Gooi en Vechtstreek;G     Handel, reparatie consumentenart.;1998;8.0;1.4
3477;Het Gooi en Vechtstreek;G     Handel, reparatie consumentenart.;1999;13.4;0.8
3478;Het Gooi en Vechtstreek;G     Handel, reparatie consumentenart.;2000;5.9;1.2
3479;Het Gooi en Vechtstreek;G     Handel, reparatie consumentenart.;2001;-3.0;2.8
3480;Het Gooi en Vechtstreek;H     Horeca;1996;5.4;3.0
3481;Het Gooi en Vechtstreek;H     Horeca;1997;7.8;1.6
3482;Het Gooi en Vechtstreek;H     Horeca;1998;3.3;1.0
3483;Het Gooi en Vechtstreek;H     Horeca;1999;2.0;6.2
3484;Het Gooi en Vechtstreek;H     Horeca;2000;5.4;3.8
3485;Het Gooi en Vechtstreek;H     Horeca;2001;-6.8;6.9
3486;Het Gooi en Vechtstreek;I       Vervoer, opslag en communicatie;1996;10.3;0.5
3487;Het Gooi en Vechtstreek;I       Vervoer, opslag en communicatie;1997;5.0;-4.2
3488;Het Gooi en Vechtstreek;I       Vervoer, opslag en communicatie;1998;-2.9;-9.2
3489;Het Gooi en Vechtstreek;I       Vervoer, opslag en communicatie;1999;10.9;-9.7
3490;Het Gooi en Vechtstreek;I       Vervoer, opslag en communicatie;2000;8.2;-5.9
3491;Het Gooi en Vechtstreek;I       Vervoer, opslag en communicatie;2001;3.3;-3.0
3492;Het Gooi en Vechtstreek;J      Financiële instellingen;1996;4.9;-2.9
3493;Het Gooi en Vechtstreek;J      Financiële instellingen;1997;9.0;1.6
3494;Het Gooi en Vechtstreek;J      Financiële instellingen;1998;-2.4;5.0
3495;Het Gooi en Vechtstreek;J      Financiële instellingen;1999;7.2;4.7
3496;Het Gooi en Vechtstreek;J      Financiële instellingen;2000;1.0;10.3
3497;Het Gooi en Vechtstreek;J      Financiële instellingen;2001;-3.0;5.8
3498;Het Gooi en Vechtstreek;K     Verhuur, zakelijke dienstverlening;1996;11.7;3.6
3499;Het Gooi en Vechtstreek;K     Verhuur, zakelijke dienstverlening;1997;15.3;3.4
3500;Het Gooi en Vechtstreek;K     Verhuur, zakelijke dienstverlening;1998;4.7;3.8
3501;Het Gooi en Vechtstreek;K     Verhuur, zakelijke dienstverlening;1999;8.1;3.4
3502;Het Gooi en Vechtstreek;K     Verhuur, zakelijke dienstverlening;2000;3.9;3.2
3503;Het Gooi en Vechtstreek;K     Verhuur, zakelijke dienstverlening;2001;-0.4;4.0
3504;Het Gooi en Vechtstreek;L      Overheid, defensie, sociale verz.;1996;0.0;0.1
3505;Het Gooi en Vechtstreek;L      Overheid, defensie, sociale verz.;1997;1.0;1.6
3506;Het Gooi en Vechtstreek;L      Overheid, defensie, sociale verz.;1998;2.0;0.9
3507;Het Gooi en Vechtstreek;L      Overheid, defensie, sociale verz.;1999;0.0;3.5
3508;Het Gooi en Vechtstreek;L      Overheid, defensie, sociale verz.;2000;0.1;4.1
3509;Het Gooi en Vechtstreek;L      Overheid, defensie, sociale verz.;2001;-0.3;5.1
3510;Het Gooi en Vechtstreek;M     Gesubsidieerd Onderwijs;1996;0.8;1.6
3511;Het Gooi en Vechtstreek;M     Gesubsidieerd Onderwijs;1997;0.5;-1.8
3512;Het Gooi en Vechtstreek;M     Gesubsidieerd Onderwijs;1998;3.1;2.3
3513;Het Gooi en Vechtstreek;M     Gesubsidieerd Onderwijs;1999;-0.6;6.0
3514;Het Gooi en Vechtstreek;M     Gesubsidieerd Onderwijs;2000;3.3;5.4
3515;Het Gooi en Vechtstreek;M     Gesubsidieerd Onderwijs;2001;-4.2;8.4
3516;Het Gooi en Vechtstreek;N     Gezondheids- en welzijnszorg;1996;-0.4;0.7
3517;Het Gooi en Vechtstreek;N     Gezondheids- en welzijnszorg;1997;-3.8;3.8
3518;Het Gooi en Vechtstreek;N     Gezondheids- en welzijnszorg;1998;3.0;2.9
3519;Het Gooi en Vechtstreek;N     Gezondheids- en welzijnszorg;1999;2.0;5.9
3520;Het Gooi en Vechtstreek;N     Gezondheids- en welzijnszorg;2000;0.8;6.1
3521;Het Gooi en Vechtstreek;N     Gezondheids- en welzijnszorg;2001;9.5;6.9
3522;Het Gooi en Vechtstreek;O+P  Milieu, cultuur en ov. diensten;1996;-2.9;2.4
3523;Het Gooi en Vechtstreek;O+P  Milieu, cultuur en ov. diensten;1997;2.2;5.0
3524;Het Gooi en Vechtstreek;O+P  Milieu, cultuur en ov. diensten;1998;-10.0;10.6
3525;Het Gooi en Vechtstreek;O+P  Milieu, cultuur en ov. diensten;1999;6.2;3.7
3526;Het Gooi en Vechtstreek;O+P  Milieu, cultuur en ov. diensten;2000;1.8;5.4
3527;Het Gooi en Vechtstreek;O+P  Milieu, cultuur en ov. diensten;2001;-3.6;7.3
3528;Agglomeratie Leiden en Bollenstreek;Totaal bedrijfsactiviteiten;1996;1.8;1.0
3529;Agglomeratie Leiden en Bollenstreek;Totaal bedrijfsactiviteiten;1997;2.3;1.2
3530;Agglomeratie Leiden en Bollenstreek;Totaal bedrijfsactiviteiten;1998;2.2;2.4
3531;Agglomeratie Leiden en Bollenstreek;Totaal bedrijfsactiviteiten;1999;5.1;2.9
3532;Agglomeratie Leiden en Bollenstreek;Totaal bedrijfsactiviteiten;2000;2.3;3.3
3533;Agglomeratie Leiden en Bollenstreek;Totaal bedrijfsactiviteiten;2001;1.6;4.7
3534;Agglomeratie Leiden en Bollenstreek;A+B  Landbouw, bosbouw en visserij;1996;-3.6;1.6
3535;Agglomeratie Leiden en Bollenstreek;A+B  Landbouw, bosbouw en visserij;1997;-11.3;1.8
3536;Agglomeratie Leiden en Bollenstreek;A+B  Landbouw, bosbouw en visserij;1998;12.3;1.7
3537;Agglomeratie Leiden en Bollenstreek;A+B  Landbouw, bosbouw en visserij;1999;-3.4;-5.8
3538;Agglomeratie Leiden en Bollenstreek;A+B  Landbouw, bosbouw en visserij;2000;0.6;4.8
3539;Agglomeratie Leiden en Bollenstreek;A+B  Landbouw, bosbouw en visserij;2001;-5.9;4.6
3540;Agglomeratie Leiden en Bollenstreek;C     Delfstoffenwinning;1996;5.3;4.7
3541;Agglomeratie Leiden en Bollenstreek;C     Delfstoffenwinning;1997;-6.2;8.0
3542;Agglomeratie Leiden en Bollenstreek;C     Delfstoffenwinning;1998;11.0;-7.8
3543;Agglomeratie Leiden en Bollenstreek;C     Delfstoffenwinning;1999;-0.9;-10.0
3544;Agglomeratie Leiden en Bollenstreek;C     Delfstoffenwinning;2000;-9.8;28.9
3545;Agglomeratie Leiden en Bollenstreek;C     Delfstoffenwinning;2001;16.0;0.8
3546;Agglomeratie Leiden en Bollenstreek;D+E  Industrie, openbare nutsbedrijven;1996;-3.8;1.9
3547;Agglomeratie Leiden en Bollenstreek;D+E  Industrie, openbare nutsbedrijven;1997;-5.7;1.7
3548;Agglomeratie Leiden en Bollenstreek;D+E  Industrie, openbare nutsbedrijven;1998;3.1;2.1
3549;Agglomeratie Leiden en Bollenstreek;D+E  Industrie, openbare nutsbedrijven;1999;5.6;2.7
3550;Agglomeratie Leiden en Bollenstreek;D+E  Industrie, openbare nutsbedrijven;2000;3.7;-0.3
3551;Agglomeratie Leiden en Bollenstreek;D+E  Industrie, openbare nutsbedrijven;2001;0.4;3.5
3552;Agglomeratie Leiden en Bollenstreek;F      Bouwnijverheid;1996;4.9;4.2
3553;Agglomeratie Leiden en Bollenstreek;F      Bouwnijverheid;1997;-3.6;2.4
3554;Agglomeratie Leiden en Bollenstreek;F      Bouwnijverheid;1998;5.4;3.1
3555;Agglomeratie Leiden en Bollenstreek;F      Bouwnijverheid;1999;7.7;4.8
3556;Agglomeratie Leiden en Bollenstreek;F      Bouwnijverheid;2000;1.4;5.8
3557;Agglomeratie Leiden en Bollenstreek;F      Bouwnijverheid;2001;14.3;6.3
3558;Agglomeratie Leiden en Bollenstreek;G     Handel, reparatie consumentenart.;1996;3.8;-2.9
3559;Agglomeratie Leiden en Bollenstreek;G     Handel, reparatie consumentenart.;1997;5.3;-2.5
3560;Agglomeratie Leiden en Bollenstreek;G     Handel, reparatie consumentenart.;1998;1.4;1.6
3561;Agglomeratie Leiden en Bollenstreek;G     Handel, reparatie consumentenart.;1999;12.8;0.8
3562;Agglomeratie Leiden en Bollenstreek;G     Handel, reparatie consumentenart.;2000;2.2;1.3
3563;Agglomeratie Leiden en Bollenstreek;G     Handel, reparatie consumentenart.;2001;0.0;3.0
3564;Agglomeratie Leiden en Bollenstreek;H     Horeca;1996;1.8;3.0
3565;Agglomeratie Leiden en Bollenstreek;H     Horeca;1997;13.1;1.6
3566;Agglomeratie Leiden en Bollenstreek;H     Horeca;1998;2.4;1.0
3567;Agglomeratie Leiden en Bollenstreek;H     Horeca;1999;0.8;6.1
3568;Agglomeratie Leiden en Bollenstreek;H     Horeca;2000;0.5;3.8
3569;Agglomeratie Leiden en Bollenstreek;H     Horeca;2001;-1.8;6.8
3570;Agglomeratie Leiden en Bollenstreek;I       Vervoer, opslag en communicatie;1996;4.1;-0.5
3571;Agglomeratie Leiden en Bollenstreek;I       Vervoer, opslag en communicatie;1997;2.8;-0.9
3572;Agglomeratie Leiden en Bollenstreek;I       Vervoer, opslag en communicatie;1998;2.4;-0.2
3573;Agglomeratie Leiden en Bollenstreek;I       Vervoer, opslag en communicatie;1999;7.3;-1.5
3574;Agglomeratie Leiden en Bollenstreek;I       Vervoer, opslag en communicatie;2000;1.6;-0.7
3575;Agglomeratie Leiden en Bollenstreek;I       Vervoer, opslag en communicatie;2001;-4.7;3.4
3576;Agglomeratie Leiden en Bollenstreek;J      Financiële instellingen;1996;11.1;-1.2
3577;Agglomeratie Leiden en Bollenstreek;J      Financiële instellingen;1997;5.1;1.6
3578;Agglomeratie Leiden en Bollenstreek;J      Financiële instellingen;1998;2.6;4.2
3579;Agglomeratie Leiden en Bollenstreek;J      Financiële instellingen;1999;4.8;3.7
3580;Agglomeratie Leiden en Bollenstreek;J      Financiële instellingen;2000;0.6;11.2
3581;Agglomeratie Leiden en Bollenstreek;J      Financiële instellingen;2001;-5.1;7.2
3582;Agglomeratie Leiden en Bollenstreek;K     Verhuur, zakelijke dienstverlening;1996;4.4;3.7
3583;Agglomeratie Leiden en Bollenstreek;K     Verhuur, zakelijke dienstverlening;1997;8.4;3.4
3584;Agglomeratie Leiden en Bollenstreek;K     Verhuur, zakelijke dienstverlening;1998;-0.9;3.8
3585;Agglomeratie Leiden en Bollenstreek;K     Verhuur, zakelijke dienstverlening;1999;5.8;3.4
3586;Agglomeratie Leiden en Bollenstreek;K     Verhuur, zakelijke dienstverlening;2000;3.7;3.3
3587;Agglomeratie Leiden en Bollenstreek;K     Verhuur, zakelijke dienstverlening;2001;4.6;3.6
3588;Agglomeratie Leiden en Bollenstreek;L      Overheid, defensie, sociale verz.;1996;0.1;0.1
3589;Agglomeratie Leiden en Bollenstreek;L      Overheid, defensie, sociale verz.;1997;3.2;1.6
3590;Agglomeratie Leiden en Bollenstreek;L      Overheid, defensie, sociale verz.;1998;2.2;0.9
3591;Agglomeratie Leiden en Bollenstreek;L      Overheid, defensie, sociale verz.;1999;1.0;3.6
3592;Agglomeratie Leiden en Bollenstreek;L      Overheid, defensie, sociale verz.;2000;0.4;4.0
3593;Agglomeratie Leiden en Bollenstreek;L      Overheid, defensie, sociale verz.;2001;1.0;5.1
3594;Agglomeratie Leiden en Bollenstreek;M     Gesubsidieerd Onderwijs;1996;0.9;1.6
3595;Agglomeratie Leiden en Bollenstreek;M     Gesubsidieerd Onderwijs;1997;0.2;-1.9
3596;Agglomeratie Leiden en Bollenstreek;M     Gesubsidieerd Onderwijs;1998;4.2;1.7
3597;Agglomeratie Leiden en Bollenstreek;M     Gesubsidieerd Onderwijs;1999;-0.1;6.3
3598;Agglomeratie Leiden en Bollenstreek;M     Gesubsidieerd Onderwijs;2000;-1.0;4.8
3599;Agglomeratie Leiden en Bollenstreek;M     Gesubsidieerd Onderwijs;2001;-1.3;6.8
3600;Agglomeratie Leiden en Bollenstreek;N     Gezondheids- en welzijnszorg;1996;2.0;0.7
3601;Agglomeratie Leiden en Bollenstreek;N     Gezondheids- en welzijnszorg;1997;4.0;3.6
3602;Agglomeratie Leiden en Bollenstreek;N     Gezondheids- en welzijnszorg;1998;1.3;2.8
3603;Agglomeratie Leiden en Bollenstreek;N     Gezondheids- en welzijnszorg;1999;0.3;6.5
3604;Agglomeratie Leiden en Bollenstreek;N     Gezondheids- en welzijnszorg;2000;4.9;6.2
3605;Agglomeratie Leiden en Bollenstreek;N     Gezondheids- en welzijnszorg;2001;3.2;7.8
3606;Agglomeratie Leiden en Bollenstreek;O+P  Milieu, cultuur en ov. diensten;1996;0.3;2.9
3607;Agglomeratie Leiden en Bollenstreek;O+P  Milieu, cultuur en ov. diensten;1997;3.0;3.9
3608;Agglomeratie Leiden en Bollenstreek;O+P  Milieu, cultuur en ov. diensten;1998;3.9;4.4
3609;Agglomeratie Leiden en Bollenstreek;O+P  Milieu, cultuur en ov. diensten;1999;0.3;4.0
3610;Agglomeratie Leiden en Bollenstreek;O+P  Milieu, cultuur en ov. diensten;2000;-0.4;4.2
3611;Agglomeratie Leiden en Bollenstreek;O+P  Milieu, cultuur en ov. diensten;2001;2.6;5.4
3612;Agglomeratie 's-Gravenhage;Totaal bedrijfsactiviteiten;1996;2.0;1.3
3613;Agglomeratie 's-Gravenhage;Totaal bedrijfsactiviteiten;1997;4.9;1.2
3614;Agglomeratie 's-Gravenhage;Totaal bedrijfsactiviteiten;1998;5.1;1.0
3615;Agglomeratie 's-Gravenhage;Totaal bedrijfsactiviteiten;1999;3.7;1.5
3616;Agglomeratie 's-Gravenhage;Totaal bedrijfsactiviteiten;2000;4.4;3.8
3617;Agglomeratie 's-Gravenhage;Totaal bedrijfsactiviteiten;2001;1.9;4.2
3618;Agglomeratie 's-Gravenhage;A+B  Landbouw, bosbouw en visserij;1996;-4.7;3.2
3619;Agglomeratie 's-Gravenhage;A+B  Landbouw, bosbouw en visserij;1997;2.4;3.7
3620;Agglomeratie 's-Gravenhage;A+B  Landbouw, bosbouw en visserij;1998;8.0;2.0
3621;Agglomeratie 's-Gravenhage;A+B  Landbouw, bosbouw en visserij;1999;-3.6;-3.8
3622;Agglomeratie 's-Gravenhage;A+B  Landbouw, bosbouw en visserij;2000;-5.3;4.0
3623;Agglomeratie 's-Gravenhage;A+B  Landbouw, bosbouw en visserij;2001;7.1;3.0
3624;Agglomeratie 's-Gravenhage;C     Delfstoffenwinning;1996;31.2;4.6
3625;Agglomeratie 's-Gravenhage;C     Delfstoffenwinning;1997;8.6;10.3
3626;Agglomeratie 's-Gravenhage;C     Delfstoffenwinning;1998;14.0;-11.0
3627;Agglomeratie 's-Gravenhage;C     Delfstoffenwinning;1999;2.0;-12.0
3628;Agglomeratie 's-Gravenhage;C     Delfstoffenwinning;2000;19.3;54.2
3629;Agglomeratie 's-Gravenhage;C     Delfstoffenwinning;2001;-15.9;5.6
3630;Agglomeratie 's-Gravenhage;D+E  Industrie, openbare nutsbedrijven;1996;1.8;1.6
3631;Agglomeratie 's-Gravenhage;D+E  Industrie, openbare nutsbedrijven;1997;1.9;0.8
3632;Agglomeratie 's-Gravenhage;D+E  Industrie, openbare nutsbedrijven;1998;0.1;1.3
3633;Agglomeratie 's-Gravenhage;D+E  Industrie, openbare nutsbedrijven;1999;3.8;2.9
3634;Agglomeratie 's-Gravenhage;D+E  Industrie, openbare nutsbedrijven;2000;3.2;0.1
3635;Agglomeratie 's-Gravenhage;D+E  Industrie, openbare nutsbedrijven;2001;-5.4;3.6
3636;Agglomeratie 's-Gravenhage;F      Bouwnijverheid;1996;-8.8;5.5
3637;Agglomeratie 's-Gravenhage;F      Bouwnijverheid;1997;1.8;2.7
3638;Agglomeratie 's-Gravenhage;F      Bouwnijverheid;1998;10.8;3.5
3639;Agglomeratie 's-Gravenhage;F      Bouwnijverheid;1999;14.7;5.4
3640;Agglomeratie 's-Gravenhage;F      Bouwnijverheid;2000;1.3;6.0
3641;Agglomeratie 's-Gravenhage;F      Bouwnijverheid;2001;5.3;7.1
3642;Agglomeratie 's-Gravenhage;G     Handel, reparatie consumentenart.;1996;4.2;-2.2
3643;Agglomeratie 's-Gravenhage;G     Handel, reparatie consumentenart.;1997;4.2;-2.0
3644;Agglomeratie 's-Gravenhage;G     Handel, reparatie consumentenart.;1998;7.7;1.9
3645;Agglomeratie 's-Gravenhage;G     Handel, reparatie consumentenart.;1999;5.7;0.7
3646;Agglomeratie 's-Gravenhage;G     Handel, reparatie consumentenart.;2000;4.4;1.4
3647;Agglomeratie 's-Gravenhage;G     Handel, reparatie consumentenart.;2001;-1.6;2.9
3648;Agglomeratie 's-Gravenhage;H     Horeca;1996;3.1;2.9
3649;Agglomeratie 's-Gravenhage;H     Horeca;1997;-16.8;1.6
3650;Agglomeratie 's-Gravenhage;H     Horeca;1998;7.5;1.0
3651;Agglomeratie 's-Gravenhage;H     Horeca;1999;7.9;6.2
3652;Agglomeratie 's-Gravenhage;H     Horeca;2000;4.6;3.8
3653;Agglomeratie 's-Gravenhage;H     Horeca;2001;-3.5;6.9
3654;Agglomeratie 's-Gravenhage;I       Vervoer, opslag en communicatie;1996;3.5;0.3
3655;Agglomeratie 's-Gravenhage;I       Vervoer, opslag en communicatie;1997;13.2;-4.7
3656;Agglomeratie 's-Gravenhage;I       Vervoer, opslag en communicatie;1998;19.3;-8.4
3657;Agglomeratie 's-Gravenhage;I       Vervoer, opslag en communicatie;1999;9.0;-10.1
3658;Agglomeratie 's-Gravenhage;I       Vervoer, opslag en communicatie;2000;25.2;-5.8
3659;Agglomeratie 's-Gravenhage;I       Vervoer, opslag en communicatie;2001;9.9;-2.8
3660;Agglomeratie 's-Gravenhage;J      Financiële instellingen;1996;0.4;0.0
3661;Agglomeratie 's-Gravenhage;J      Financiële instellingen;1997;-2.8;1.0
3662;Agglomeratie 's-Gravenhage;J      Financiële instellingen;1998;0.2;3.3
3663;Agglomeratie 's-Gravenhage;J      Financiële instellingen;1999;3.1;1.8
3664;Agglomeratie 's-Gravenhage;J      Financiële instellingen;2000;-7.8;11.1
3665;Agglomeratie 's-Gravenhage;J      Financiële instellingen;2001;3.4;9.4
3666;Agglomeratie 's-Gravenhage;K     Verhuur, zakelijke dienstverlening;1996;3.2;3.3
3667;Agglomeratie 's-Gravenhage;K     Verhuur, zakelijke dienstverlening;1997;6.7;2.8
3668;Agglomeratie 's-Gravenhage;K     Verhuur, zakelijke dienstverlening;1998;0.8;3.7
3669;Agglomeratie 's-Gravenhage;K     Verhuur, zakelijke dienstverlening;1999;4.4;3.4
3670;Agglomeratie 's-Gravenhage;K     Verhuur, zakelijke dienstverlening;2000;3.8;3.4
3671;Agglomeratie 's-Gravenhage;K     Verhuur, zakelijke dienstverlening;2001;2.2;4.0
3672;Agglomeratie 's-Gravenhage;L      Overheid, defensie, sociale verz.;1996;0.6;0.0
3673;Agglomeratie 's-Gravenhage;L      Overheid, defensie, sociale verz.;1997;7.0;1.6
3674;Agglomeratie 's-Gravenhage;L      Overheid, defensie, sociale verz.;1998;4.8;0.9
3675;Agglomeratie 's-Gravenhage;L      Overheid, defensie, sociale verz.;1999;1.1;3.5
3676;Agglomeratie 's-Gravenhage;L      Overheid, defensie, sociale verz.;2000;3.4;4.1
3677;Agglomeratie 's-Gravenhage;L      Overheid, defensie, sociale verz.;2001;2.7;5.1
3678;Agglomeratie 's-Gravenhage;M     Gesubsidieerd Onderwijs;1996;0.8;1.6
3679;Agglomeratie 's-Gravenhage;M     Gesubsidieerd Onderwijs;1997;1.3;-1.8
3680;Agglomeratie 's-Gravenhage;M     Gesubsidieerd Onderwijs;1998;3.5;2.3
3681;Agglomeratie 's-Gravenhage;M     Gesubsidieerd Onderwijs;1999;1.0;6.0
3682;Agglomeratie 's-Gravenhage;M     Gesubsidieerd Onderwijs;2000;-1.5;5.3
3683;Agglomeratie 's-Gravenhage;M     Gesubsidieerd Onderwijs;2001;0.2;8.3
3684;Agglomeratie 's-Gravenhage;N     Gezondheids- en welzijnszorg;1996;-0.5;0.7
3685;Agglomeratie 's-Gravenhage;N     Gezondheids- en welzijnszorg;1997;-0.4;3.8
3686;Agglomeratie 's-Gravenhage;N     Gezondheids- en welzijnszorg;1998;1.1;2.9
3687;Agglomeratie 's-Gravenhage;N     Gezondheids- en welzijnszorg;1999;-0.7;5.6
3688;Agglomeratie 's-Gravenhage;N     Gezondheids- en welzijnszorg;2000;0.7;6.0
3689;Agglomeratie 's-Gravenhage;N     Gezondheids- en welzijnszorg;2001;3.0;6.7
3690;Agglomeratie 's-Gravenhage;O+P  Milieu, cultuur en ov. diensten;1996;5.6;2.6
3691;Agglomeratie 's-Gravenhage;O+P  Milieu, cultuur en ov. diensten;1997;9.5;3.9
3692;Agglomeratie 's-Gravenhage;O+P  Milieu, cultuur en ov. diensten;1998;3.9;4.1
3693;Agglomeratie 's-Gravenhage;O+P  Milieu, cultuur en ov. diensten;1999;-1.4;3.1
3694;Agglomeratie 's-Gravenhage;O+P  Milieu, cultuur en ov. diensten;2000;1.5;3.7
3695;Agglomeratie 's-Gravenhage;O+P  Milieu, cultuur en ov. diensten;2001;0.6;4.3
3696;Delft en Westland;Totaal bedrijfsactiviteiten;1996;1.4;2.1
3697;Delft en Westland;Totaal bedrijfsactiviteiten;1997;5.9;0.7
3698;Delft en Westland;Totaal bedrijfsactiviteiten;1998;3.7;2.4
3699;Delft en Westland;Totaal bedrijfsactiviteiten;1999;5.4;-0.1
3700;Delft en Westland;Totaal bedrijfsactiviteiten;2000;3.8;3.6
3701;Delft en Westland;Totaal bedrijfsactiviteiten;2001;1.4;3.1
3702;Delft en Westland;A+B  Landbouw, bosbouw en visserij;1996;-2.4;6.2
3703;Delft en Westland;A+B  Landbouw, bosbouw en visserij;1997;11.8;0.5
3704;Delft en Westland;A+B  Landbouw, bosbouw en visserij;1998;0.5;3.1
3705;Delft en Westland;A+B  Landbouw, bosbouw en visserij;1999;1.5;-10.4
3706;Delft en Westland;A+B  Landbouw, bosbouw en visserij;2000;-0.7;8.9
3707;Delft en Westland;A+B  Landbouw, bosbouw en visserij;2001;-4.2;-1.9
3708;Delft en Westland;C     Delfstoffenwinning;1996;14.1;3.6
3709;Delft en Westland;C     Delfstoffenwinning;1997;-0.7;2.6
3710;Delft en Westland;C     Delfstoffenwinning;1998;0.4;0.6
3711;Delft en Westland;C     Delfstoffenwinning;1999;58.9;-9.2
3712;Delft en Westland;C     Delfstoffenwinning;2000;6.5;-3.7
3713;Delft en Westland;C     Delfstoffenwinning;2001;20.6;22.7
3714;Delft en Westland;D+E  Industrie, openbare nutsbedrijven;1996;-4.0;0.9
3715;Delft en Westland;D+E  Industrie, openbare nutsbedrijven;1997;4.2;-0.2
3716;Delft en Westland;D+E  Industrie, openbare nutsbedrijven;1998;10.8;0.9
3717;Delft en Westland;D+E  Industrie, openbare nutsbedrijven;1999;3.5;1.7
3718;Delft en Westland;D+E  Industrie, openbare nutsbedrijven;2000;5.6;-2.7
3719;Delft en Westland;D+E  Industrie, openbare nutsbedrijven;2001;0.9;1.9
3720;Delft en Westland;F      Bouwnijverheid;1996;-4.3;4.6
3721;Delft en Westland;F      Bouwnijverheid;1997;7.3;2.4
3722;Delft en Westland;F      Bouwnijverheid;1998;4.7;3.2
3723;Delft en Westland;F      Bouwnijverheid;1999;8.4;4.9
3724;Delft en Westland;F      Bouwnijverheid;2000;9.9;5.8
3725;Delft en Westland;F      Bouwnijverheid;2001;1.1;6.4
3726;Delft en Westland;G     Handel, reparatie consumentenart.;1996;4.8;-2.6
3727;Delft en Westland;G     Handel, reparatie consumentenart.;1997;9.6;-2.6
3728;Delft en Westland;G     Handel, reparatie consumentenart.;1998;4.7;1.6
3729;Delft en Westland;G     Handel, reparatie consumentenart.;1999;11.1;0.7
3730;Delft en Westland;G     Handel, reparatie consumentenart.;2000;5.2;1.1
3731;Delft en Westland;G     Handel, reparatie consumentenart.;2001;2.2;2.9
3732;Delft en Westland;H     Horeca;1996;-5.5;3.0
3733;Delft en Westland;H     Horeca;1997;12.1;1.6
3734;Delft en Westland;H     Horeca;1998;3.3;0.9
3735;Delft en Westland;H     Horeca;1999;8.4;6.3
3736;Delft en Westland;H     Horeca;2000;3.2;3.8
3737;Delft en Westland;H     Horeca;2001;-5.3;6.9
3738;Delft en Westland;I       Vervoer, opslag en communicatie;1996;5.4;-0.3
3739;Delft en Westland;I       Vervoer, opslag en communicatie;1997;11.8;-0.7
3740;Delft en Westland;I       Vervoer, opslag en communicatie;1998;1.9;0.1
3741;Delft en Westland;I       Vervoer, opslag en communicatie;1999;18.1;-3.1
3742;Delft en Westland;I       Vervoer, opslag en communicatie;2000;6.4;-1.4
3743;Delft en Westland;I       Vervoer, opslag en communicatie;2001;4.1;2.2
3744;Delft en Westland;J      Financiële instellingen;1996;10.5;-3.6
3745;Delft en Westland;J      Financiële instellingen;1997;9.8;1.7
3746;Delft en Westland;J      Financiële instellingen;1998;4.3;5.6
3747;Delft en Westland;J      Financiële instellingen;1999;10.2;5.8
3748;Delft en Westland;J      Financiële instellingen;2000;-5.3;11.2
3749;Delft en Westland;J      Financiële instellingen;2001;7.8;5.0
3750;Delft en Westland;K     Verhuur, zakelijke dienstverlening;1996;4.1;3.2
3751;Delft en Westland;K     Verhuur, zakelijke dienstverlening;1997;0.7;3.1
3752;Delft en Westland;K     Verhuur, zakelijke dienstverlening;1998;4.1;3.9
3753;Delft en Westland;K     Verhuur, zakelijke dienstverlening;1999;6.3;3.9
3754;Delft en Westland;K     Verhuur, zakelijke dienstverlening;2000;4.6;3.4
3755;Delft en Westland;K     Verhuur, zakelijke dienstverlening;2001;4.3;4.0
3756;Delft en Westland;L      Overheid, defensie, sociale verz.;1996;1.7;0.0
3757;Delft en Westland;L      Overheid, defensie, sociale verz.;1997;1.8;1.5
3758;Delft en Westland;L      Overheid, defensie, sociale verz.;1998;0.5;0.9
3759;Delft en Westland;L      Overheid, defensie, sociale verz.;1999;-0.3;3.4
3760;Delft en Westland;L      Overheid, defensie, sociale verz.;2000;1.5;4.2
3761;Delft en Westland;L      Overheid, defensie, sociale verz.;2001;4.4;5.0
3762;Delft en Westland;M     Gesubsidieerd Onderwijs;1996;0.8;1.6
3763;Delft en Westland;M     Gesubsidieerd Onderwijs;1997;4.8;-2.0
