ID;Bouwjaren;Eigendom;RegioS;Perioden;VoertuigenMetBromfietskenteken_1;Snorfiets_2;Bromfiets_3;Brommobiel_4;OverigeVoertuigenMetBromfietskenteken_5
247;Totaal alle bouwjaren;Particulier;Fryslân (PV);2014;36896.0;15012.0;20430.0;1275.0;179.0
248;Totaal alle bouwjaren;Particulier;Fryslân (PV);2015;37674.0;15773.0;20446.0;1264.0;191.0
249;Totaal alle bouwjaren;Particulier;Fryslân (PV);2016;38544.0;16678.0;20457.0;1212.0;197.0
250;Totaal alle bouwjaren;Particulier;Fryslân (PV);2017;39495.0;17573.0;20547.0;1171.0;204.0
251;Totaal alle bouwjaren;Particulier;Fryslân (PV);2018;41020.0;18810.0;20834.0;1167.0;209.0
252;Totaal alle bouwjaren;Particulier;Fryslân (PV);2019;42148.0;19817.0;21004.0;1120.0;207.0
253;Totaal alle bouwjaren;Particulier;Fryslân (PV);2020;43305.0;20696.0;21285.0;1102.0;222.0
254;Totaal alle bouwjaren;Particulier;Fryslân (PV);2021;45733.0;22640.0;21809.0;1066.0;218.0
255;Totaal alle bouwjaren;Particulier;Fryslân (PV);2022;48357.0;24350.0;22702.0;1076.0;229.0
256;Totaal alle bouwjaren;Particulier;Drenthe (PV);2007;17401.0;5701.0;11025.0;531.0;144.0
257;Totaal alle bouwjaren;Particulier;Drenthe (PV);2008;18802.0;6201.0;11863.0;580.0;158.0
258;Totaal alle bouwjaren;Particulier;Drenthe (PV);2009;20444.0;6959.0;12762.0;606.0;117.0
259;Totaal alle bouwjaren;Particulier;Drenthe (PV);2010;22057.0;7813.0;13488.0;636.0;120.0
260;Totaal alle bouwjaren;Particulier;Drenthe (PV);2011;23605.0;8797.0;14004.0;670.0;134.0
261;Totaal alle bouwjaren;Particulier;Drenthe (PV);2012;24411.0;9761.0;13808.0;698.0;144.0
262;Totaal alle bouwjaren;Particulier;Drenthe (PV);2013;25131.0;10782.0;13508.0;697.0;144.0
263;Totaal alle bouwjaren;Particulier;Drenthe (PV);2014;25863.0;11801.0;13240.0;681.0;141.0
264;Totaal alle bouwjaren;Particulier;Drenthe (PV);2015;26909.0;13079.0;13042.0;648.0;140.0
265;Totaal alle bouwjaren;Particulier;Drenthe (PV);2016;27929.0;14217.0;12922.0;645.0;145.0
266;Totaal alle bouwjaren;Particulier;Drenthe (PV);2017;29370.0;15696.0;12898.0;634.0;142.0
267;Totaal alle bouwjaren;Particulier;Drenthe (PV);2018;30810.0;17220.0;12793.0;628.0;169.0
268;Totaal alle bouwjaren;Particulier;Drenthe (PV);2019;32108.0;18603.0;12736.0;615.0;154.0
269;Totaal alle bouwjaren;Particulier;Drenthe (PV);2020;33379.0;19822.0;12773.0;626.0;158.0
270;Totaal alle bouwjaren;Particulier;Drenthe (PV);2021;35235.0;21583.0;12896.0;610.0;146.0
271;Totaal alle bouwjaren;Particulier;Drenthe (PV);2022;37145.0;22941.0;13418.0;628.0;158.0
272;Totaal alle bouwjaren;Particulier;Overijssel (PV);2007;47763.0;22471.0;24008.0;980.0;304.0
273;Totaal alle bouwjaren;Particulier;Overijssel (PV);2008;51783.0;24722.0;25633.0;1104.0;324.0
274;Totaal alle bouwjaren;Particulier;Overijssel (PV);2009;56408.0;27269.0;27700.0;1233.0;206.0
275;Totaal alle bouwjaren;Particulier;Overijssel (PV);2010;60408.0;29589.0;29248.0;1345.0;226.0
276;Totaal alle bouwjaren;Particulier;Overijssel (PV);2011;64043.0;32253.0;30174.0;1391.0;225.0
277;Totaal alle bouwjaren;Particulier;Overijssel (PV);2012;65868.0;34409.0;29764.0;1462.0;233.0
278;Totaal alle bouwjaren;Particulier;Overijssel (PV);2013;66970.0;36260.0;29004.0;1462.0;244.0
279;Totaal alle bouwjaren;Particulier;Overijssel (PV);2014;67705.0;37692.0;28338.0;1416.0;259.0
280;Totaal alle bouwjaren;Particulier;Overijssel (PV);2015;69301.0;39408.0;28220.0;1402.0;271.0
281;Totaal alle bouwjaren;Particulier;Overijssel (PV);2016;70986.0;41191.0;28176.0;1328.0;291.0
282;Totaal alle bouwjaren;Particulier;Overijssel (PV);2017;72697.0;42850.0;28285.0;1252.0;310.0
283;Totaal alle bouwjaren;Particulier;Overijssel (PV);2018;75209.0;45267.0;28421.0;1194.0;327.0
284;Totaal alle bouwjaren;Particulier;Overijssel (PV);2019;76963.0;47170.0;28362.0;1135.0;296.0
285;Totaal alle bouwjaren;Particulier;Overijssel (PV);2020;78801.0;48566.0;28769.0;1130.0;336.0
286;Totaal alle bouwjaren;Particulier;Overijssel (PV);2021;81799.0;51128.0;29297.0;1078.0;296.0
287;Totaal alle bouwjaren;Particulier;Overijssel (PV);2022;84099.0;52500.0;30210.0;1094.0;295.0
288;Totaal alle bouwjaren;Particulier;Flevoland (PV);2007;12080.0;4944.0;6867.0;210.0;59.0
289;Totaal alle bouwjaren;Particulier;Flevoland (PV);2008;13825.0;5570.0;7931.0;253.0;71.0
290;Totaal alle bouwjaren;Particulier;Flevoland (PV);2009;15714.0;6361.0;8983.0;303.0;67.0
291;Totaal alle bouwjaren;Particulier;Flevoland (PV);2010;17661.0;7398.0;9859.0;332.0;72.0
292;Totaal alle bouwjaren;Particulier;Flevoland (PV);2011;19316.0;8700.0;10210.0;336.0;70.0
293;Totaal alle bouwjaren;Particulier;Flevoland (PV);2012;19950.0;9650.0;9872.0;349.0;79.0
294;Totaal alle bouwjaren;Particulier;Flevoland (PV);2013;20896.0;10940.0;9534.0;343.0;79.0
295;Totaal alle bouwjaren;Particulier;Flevoland (PV);2014;21646.0;12011.0;9219.0;347.0;69.0
296;Totaal alle bouwjaren;Particulier;Flevoland (PV);2015;22672.0;13319.0;8941.0;343.0;69.0
297;Totaal alle bouwjaren;Particulier;Flevoland (PV);2016;23613.0;14457.0;8731.0;351.0;74.0
298;Totaal alle bouwjaren;Particulier;Flevoland (PV);2017;24682.0;15732.0;8517.0;339.0;94.0
299;Totaal alle bouwjaren;Particulier;Flevoland (PV);2018;26172.0;17252.0;8505.0;317.0;98.0
300;Totaal alle bouwjaren;Particulier;Flevoland (PV);2019;27501.0;18708.0;8406.0;292.0;95.0
301;Totaal alle bouwjaren;Particulier;Flevoland (PV);2020;28508.0;19909.0;8213.0;298.0;88.0
302;Totaal alle bouwjaren;Particulier;Flevoland (PV);2021;29783.0;21241.0;8161.0;304.0;77.0
303;Totaal alle bouwjaren;Particulier;Flevoland (PV);2022;31066.0;22375.0;8288.0;315.0;88.0
304;Totaal alle bouwjaren;Particulier;Gelderland (PV);2007;91691.0;41508.0;47599.0;2041.0;543.0
305;Totaal alle bouwjaren;Particulier;Gelderland (PV);2008;98685.0;45493.0;50306.0;2305.0;581.0
306;Totaal alle bouwjaren;Particulier;Gelderland (PV);2009;107268.0;50577.0;53764.0;2540.0;387.0
307;Totaal alle bouwjaren;Particulier;Gelderland (PV);2010;115666.0;56106.0;56387.0;2759.0;414.0
308;Totaal alle bouwjaren;Particulier;Gelderland (PV);2011;123284.0;62189.0;57732.0;2909.0;454.0
309;Totaal alle bouwjaren;Particulier;Gelderland (PV);2012;126405.0;66398.0;56549.0;3018.0;440.0
310;Totaal alle bouwjaren;Particulier;Gelderland (PV);2013;128118.0;69988.0;54710.0;2973.0;447.0
311;Totaal alle bouwjaren;Particulier;Gelderland (PV);2014;129178.0;73303.0;52580.0;2845.0;450.0
312;Totaal alle bouwjaren;Particulier;Gelderland (PV);2015;130625.0;76088.0;51283.0;2777.0;477.0
313;Totaal alle bouwjaren;Particulier;Gelderland (PV);2016;132654.0;79107.0;50372.0;2689.0;486.0
314;Totaal alle bouwjaren;Particulier;Gelderland (PV);2017;134801.0;82183.0;49477.0;2632.0;509.0
315;Totaal alle bouwjaren;Particulier;Gelderland (PV);2018;137996.0;85916.0;48945.0;2581.0;554.0
316;Totaal alle bouwjaren;Particulier;Gelderland (PV);2019;141078.0;89674.0;48399.0;2426.0;579.0
317;Totaal alle bouwjaren;Particulier;Gelderland (PV);2020;144185.0;92197.0;49015.0;2378.0;595.0
318;Totaal alle bouwjaren;Particulier;Gelderland (PV);2021;148941.0;96212.0;49823.0;2374.0;532.0
319;Totaal alle bouwjaren;Particulier;Gelderland (PV);2022;152532.0;98386.0;51153.0;2450.0;543.0
320;Totaal alle bouwjaren;Particulier;Utrecht (PV);2007;44674.0;21218.0;22372.0;825.0;259.0
321;Totaal alle bouwjaren;Particulier;Utrecht (PV);2008;50180.0;23792.0;25134.0;941.0;313.0
322;Totaal alle bouwjaren;Particulier;Utrecht (PV);2009;55846.0;26714.0;27896.0;1012.0;224.0
323;Totaal alle bouwjaren;Particulier;Utrecht (PV);2010;61278.0;29602.0;30379.0;1071.0;226.0
324;Totaal alle bouwjaren;Particulier;Utrecht (PV);2011;64874.0;32058.0;31482.0;1099.0;235.0
325;Totaal alle bouwjaren;Particulier;Utrecht (PV);2012;66386.0;33714.0;31355.0;1079.0;238.0
326;Totaal alle bouwjaren;Particulier;Utrecht (PV);2013;67470.0;35084.0;31038.0;1108.0;240.0
327;Totaal alle bouwjaren;Particulier;Utrecht (PV);2014;68272.0;36280.0;30631.0;1104.0;257.0
328;Totaal alle bouwjaren;Particulier;Utrecht (PV);2015;69540.0;37847.0;30335.0;1083.0;275.0
329;Totaal alle bouwjaren;Particulier;Utrecht (PV);2016;70937.0;39309.0;30255.0;1068.0;305.0
330;Totaal alle bouwjaren;Particulier;Utrecht (PV);2017;72436.0;41217.0;29873.0;1032.0;314.0
331;Totaal alle bouwjaren;Particulier;Utrecht (PV);2018;74854.0;43863.0;29648.0;1015.0;328.0
332;Totaal alle bouwjaren;Particulier;Utrecht (PV);2019;77885.0;46237.0;30309.0;1007.0;332.0
333;Totaal alle bouwjaren;Particulier;Utrecht (PV);2020;79405.0;47301.0;30758.0;1013.0;333.0
334;Totaal alle bouwjaren;Particulier;Utrecht (PV);2021;81151.0;48661.0;31184.0;991.0;315.0
335;Totaal alle bouwjaren;Particulier;Utrecht (PV);2022;80991.0;47588.0;32021.0;1057.0;325.0
336;Totaal alle bouwjaren;Particulier;Noord-Holland (PV);2007;110121.0;40756.0;66637.0;1987.0;741.0
337;Totaal alle bouwjaren;Particulier;Noord-Holland (PV);2008;126981.0;46933.0;76982.0;2217.0;849.0
338;Totaal alle bouwjaren;Particulier;Noord-Holland (PV);2009;146795.0;56126.0;87557.0;2405.0;707.0
339;Totaal alle bouwjaren;Particulier;Noord-Holland (PV);2010;164530.0;66574.0;94682.0;2515.0;759.0
340;Totaal alle bouwjaren;Particulier;Noord-Holland (PV);2011;178768.0;77204.0;98140.0;2602.0;822.0
341;Totaal alle bouwjaren;Particulier;Noord-Holland (PV);2012;185698.0;85733.0;96460.0;2644.0;861.0
342;Totaal alle bouwjaren;Particulier;Noord-Holland (PV);2013;190469.0;92357.0;94534.0;2695.0;883.0
343;Totaal alle bouwjaren;Particulier;Noord-Holland (PV);2014;194457.0;98245.0;92651.0;2669.0;892.0
344;Totaal alle bouwjaren;Particulier;Noord-Holland (PV);2015;199370.0;103930.0;91873.0;2664.0;903.0
345;Totaal alle bouwjaren;Particulier;Noord-Holland (PV);2016;204578.0;110530.0;90542.0;2580.0;926.0
346;Totaal alle bouwjaren;Particulier;Noord-Holland (PV);2017;208954.0;116794.0;88771.0;2450.0;939.0
347;Totaal alle bouwjaren;Particulier;Noord-Holland (PV);2018;210656.0;121555.0;85763.0;2420.0;918.0
348;Totaal alle bouwjaren;Particulier;Noord-Holland (PV);2019;207289.0;121687.0;82369.0;2328.0;905.0
349;Totaal alle bouwjaren;Particulier;Noord-Holland (PV);2020;202513.0;115589.0;83682.0;2350.0;892.0
350;Totaal alle bouwjaren;Particulier;Noord-Holland (PV);2021;202562.0;113720.0;85229.0;2759.0;854.0
351;Totaal alle bouwjaren;Particulier;Noord-Holland (PV);2022;203178.0;112252.0;87054.0;2990.0;882.0
352;Totaal alle bouwjaren;Particulier;Zuid-Holland (PV);2007;142477.0;62863.0;75907.0;2556.0;1151.0
353;Totaal alle bouwjaren;Particulier;Zuid-Holland (PV);2008;161584.0;71694.0;85739.0;2930.0;1221.0
354;Totaal alle bouwjaren;Particulier;Zuid-Holland (PV);2009;182284.0;82355.0;96139.0;3151.0;639.0
355;Totaal alle bouwjaren;Particulier;Zuid-Holland (PV);2010;201994.0;93514.0;104452.0;3331.0;697.0
356;Totaal alle bouwjaren;Particulier;Zuid-Holland (PV);2011;218716.0;104470.0;110155.0;3386.0;705.0
357;Totaal alle bouwjaren;Particulier;Zuid-Holland (PV);2012;227378.0;113167.0;110202.0;3301.0;708.0
358;Totaal alle bouwjaren;Particulier;Zuid-Holland (PV);2013;233767.0;121087.0;108680.0;3247.0;753.0
359;Totaal alle bouwjaren;Particulier;Zuid-Holland (PV);2014;238563.0;127947.0;106684.0;3161.0;771.0
360;Totaal alle bouwjaren;Particulier;Zuid-Holland (PV);2015;243432.0;134344.0;105236.0;3074.0;778.0
361;Totaal alle bouwjaren;Particulier;Zuid-Holland (PV);2016;249007.0;140977.0;104217.0;3003.0;810.0
362;Totaal alle bouwjaren;Particulier;Zuid-Holland (PV);2017;255942.0;148937.0;103228.0;2909.0;868.0
363;Totaal alle bouwjaren;Particulier;Zuid-Holland (PV);2018;264516.0;159175.0;101641.0;2801.0;899.0
364;Totaal alle bouwjaren;Particulier;Zuid-Holland (PV);2019;266969.0;166123.0;97360.0;2647.0;839.0
365;Totaal alle bouwjaren;Particulier;Zuid-Holland (PV);2020;272307.0;172402.0;96425.0;2606.0;874.0
366;Totaal alle bouwjaren;Particulier;Zuid-Holland (PV);2021;279142.0;180776.0;94994.0;2576.0;796.0
367;Totaal alle bouwjaren;Particulier;Zuid-Holland (PV);2022;283858.0;185342.0;95069.0;2639.0;808.0
368;Totaal alle bouwjaren;Particulier;Zeeland (PV);2007;18839.0;6714.0;11575.0;413.0;137.0
369;Totaal alle bouwjaren;Particulier;Zeeland (PV);2008;20237.0;7129.0;12499.0;460.0;149.0
370;Totaal alle bouwjaren;Particulier;Zeeland (PV);2009;21558.0;7609.0;13367.0;478.0;104.0
371;Totaal alle bouwjaren;Particulier;Zeeland (PV);2010;22714.0;8099.0;13997.0;509.0;109.0
372;Totaal alle bouwjaren;Particulier;Zeeland (PV);2011;23672.0;8741.0;14281.0;525.0;125.0
373;Totaal alle bouwjaren;Particulier;Zeeland (PV);2012;24051.0;9280.0;14077.0;553.0;141.0
374;Totaal alle bouwjaren;Particulier;Zeeland (PV);2013;24303.0;9800.0;13790.0;572.0;141.0
375;Totaal alle bouwjaren;Particulier;Zeeland (PV);2014;24287.0;10198.0;13387.0;575.0;127.0
376;Totaal alle bouwjaren;Particulier;Zeeland (PV);2015;24704.0;10783.0;13189.0;596.0;136.0
377;Totaal alle bouwjaren;Particulier;Zeeland (PV);2016;25396.0;11529.0;13132.0;580.0;155.0
378;Totaal alle bouwjaren;Particulier;Zeeland (PV);2017;26144.0;12296.0;13129.0;553.0;166.0
379;Totaal alle bouwjaren;Particulier;Zeeland (PV);2018;27023.0;13287.0;13038.0;518.0;180.0
380;Totaal alle bouwjaren;Particulier;Zeeland (PV);2019;27926.0;14259.0;12985.0;514.0;168.0
381;Totaal alle bouwjaren;Particulier;Zeeland (PV);2020;29095.0;15209.0;13191.0;526.0;169.0
382;Totaal alle bouwjaren;Particulier;Zeeland (PV);2021;31178.0;17087.0;13426.0;499.0;166.0
383;Totaal alle bouwjaren;Particulier;Zeeland (PV);2022;32971.0;18436.0;13836.0;523.0;176.0
384;Totaal alle bouwjaren;Particulier;Noord-Brabant (PV);2007;110836.0;49722.0;57657.0;2602.0;855.0
385;Totaal alle bouwjaren;Particulier;Noord-Brabant (PV);2008;119596.0;55000.0;60798.0;2841.0;957.0
386;Totaal alle bouwjaren;Particulier;Noord-Brabant (PV);2009;130860.0;62114.0;65125.0;3057.0;564.0
387;Totaal alle bouwjaren;Particulier;Noord-Brabant (PV);2010;141660.0;69957.0;67957.0;3187.0;559.0
388;Totaal alle bouwjaren;Particulier;Noord-Brabant (PV);2011;152164.0;79023.0;69328.0;3222.0;591.0
389;Totaal alle bouwjaren;Particulier;Noord-Brabant (PV);2012;156544.0;85246.0;67504.0;3228.0;566.0
390;Totaal alle bouwjaren;Particulier;Noord-Brabant (PV);2013;159239.0;90267.0;65214.0;3196.0;562.0
391;Totaal alle bouwjaren;Particulier;Noord-Brabant (PV);2014;161194.0;94327.0;63114.0;3204.0;549.0
392;Totaal alle bouwjaren;Particulier;Noord-Brabant (PV);2015;163654.0;98149.0;61776.0;3177.0;552.0
393;Totaal alle bouwjaren;Particulier;Noord-Brabant (PV);2016;165709.0;101501.0;60528.0;3083.0;597.0
394;Totaal alle bouwjaren;Particulier;Noord-Brabant (PV);2017;168448.0;105432.0;59405.0;3009.0;602.0
395;Totaal alle bouwjaren;Particulier;Noord-Brabant (PV);2018;172979.0;110969.0;58405.0;2972.0;633.0
396;Totaal alle bouwjaren;Particulier;Noord-Brabant (PV);2019;177330.0;116182.0;57648.0;2891.0;609.0
397;Totaal alle bouwjaren;Particulier;Noord-Brabant (PV);2020;180789.0;119500.0;57739.0;2878.0;672.0
398;Totaal alle bouwjaren;Particulier;Noord-Brabant (PV);2021;188421.0;126510.0;58465.0;2889.0;557.0
399;Totaal alle bouwjaren;Particulier;Noord-Brabant (PV);2022;194200.0;130559.0;60142.0;2925.0;574.0
400;Totaal alle bouwjaren;Particulier;Limburg (PV);2007;56758.0;25667.0;29119.0;1550.0;422.0
401;Totaal alle bouwjaren;Particulier;Limburg (PV);2008;61067.0;27866.0;31097.0;1684.0;420.0
402;Totaal alle bouwjaren;Particulier;Limburg (PV);2009;65569.0;30488.0;33025.0;1803.0;253.0
403;Totaal alle bouwjaren;Particulier;Limburg (PV);2010;69962.0;33184.0;34615.0;1892.0;271.0
404;Totaal alle bouwjaren;Particulier;Limburg (PV);2011;74375.0;36318.0;35813.0;1980.0;264.0
405;Totaal alle bouwjaren;Particulier;Limburg (PV);2012;76531.0;38966.0;35287.0;2003.0;275.0
406;Totaal alle bouwjaren;Particulier;Limburg (PV);2013;77843.0;41009.0;34519.0;2032.0;283.0
407;Totaal alle bouwjaren;Particulier;Limburg (PV);2014;78669.0;42661.0;33772.0;1952.0;284.0
408;Totaal alle bouwjaren;Particulier;Limburg (PV);2015;79976.0;44466.0;33344.0;1897.0;269.0
409;Totaal alle bouwjaren;Particulier;Limburg (PV);2016;81663.0;46558.0;32964.0;1847.0;294.0
410;Totaal alle bouwjaren;Particulier;Limburg (PV);2017;83897.0;49067.0;32664.0;1848.0;318.0
411;Totaal alle bouwjaren;Particulier;Limburg (PV);2018;86044.0;51761.0;32194.0;1763.0;326.0
412;Totaal alle bouwjaren;Particulier;Limburg (PV);2019;87645.0;54075.0;31517.0;1728.0;325.0
413;Totaal alle bouwjaren;Particulier;Limburg (PV);2020;88772.0;55342.0;31390.0;1720.0;320.0
414;Totaal alle bouwjaren;Particulier;Limburg (PV);2021;91224.0;57890.0;31302.0;1740.0;292.0
415;Totaal alle bouwjaren;Particulier;Limburg (PV);2022;92779.0;58973.0;31733.0;1774.0;299.0
416;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Nederland;2007;53124.0;7883.0;44756.0;264.0;221.0
417;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Nederland;2008;49421.0;7677.0;41184.0;377.0;183.0
418;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Nederland;2009;53119.0;9458.0;42975.0;528.0;158.0
419;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Nederland;2010;57478.0;12300.0;44356.0;664.0;158.0
420;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Nederland;2011;48041.0;11969.0;35221.0;717.0;134.0
421;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Nederland;2012;28086.0;7708.0;19671.0;597.0;110.0
422;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Nederland;2013;19002.0;5935.0;12503.0;502.0;62.0
423;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Nederland;2014;13772.0;4569.0;8744.0;407.0;52.0
424;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Nederland;2015;14532.0;5053.0;9045.0;385.0;49.0
425;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Nederland;2016;17048.0;6591.0;10026.0;385.0;46.0
426;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Nederland;2017;17698.0;7446.0;9872.0;338.0;42.0
427;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Nederland;2018;16772.0;7709.0;8725.0;299.0;39.0
428;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Nederland;2019;16682.0;7935.0;8407.0;299.0;41.0
429;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Nederland;2020;17241.0;8135.0;8780.0;274.0;52.0
430;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Nederland;2021;16336.0;7682.0;8375.0;249.0;30.0
431;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Nederland;2022;15591.0;7185.0;8097.0;285.0;24.0
432;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Groningen (PV);2007;1623.0;376.0;1234.0;4.0;9.0
433;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Groningen (PV);2008;1388.0;333.0;1041.0;8.0;6.0
434;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Groningen (PV);2009;1365.0;329.0;1018.0;15.0;3.0
435;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Groningen (PV);2010;1479.0;402.0;1062.0;13.0;2.0
436;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Groningen (PV);2011;1307.0;364.0;916.0;24.0;3.0
437;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Groningen (PV);2012;658.0;153.0;484.0;18.0;3.0
438;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Groningen (PV);2013;428.0;127.0;282.0;19.0;0.0
439;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Groningen (PV);2014;291.0;81.0;197.0;11.0;2.0
440;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Groningen (PV);2015;344.0;104.0;230.0;9.0;1.0
441;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Groningen (PV);2016;384.0;128.0;245.0;9.0;2.0
442;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Groningen (PV);2017;399.0;138.0;248.0;11.0;2.0
443;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Groningen (PV);2018;357.0;116.0;235.0;5.0;1.0
444;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Groningen (PV);2019;366.0;164.0;195.0;5.0;2.0
445;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Groningen (PV);2020;389.0;177.0;203.0;8.0;1.0
446;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Groningen (PV);2021;384.0;174.0;206.0;2.0;2.0
447;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Groningen (PV);2022;347.0;151.0;188.0;7.0;1.0
448;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2007;1866.0;119.0;1725.0;13.0;9.0
449;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2008;1630.0;116.0;1489.0;21.0;4.0
450;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2009;1565.0;106.0;1423.0;32.0;4.0
451;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2010;1706.0;158.0;1501.0;41.0;6.0
452;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2011;1578.0;195.0;1320.0;59.0;4.0
453;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2012;764.0;112.0;601.0;47.0;4.0
454;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2013;505.0;87.0;393.0;25.0;0.0
455;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2014;366.0;72.0;282.0;11.0;1.0
456;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2015;427.0;100.0;314.0;11.0;2.0
457;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2016;505.0;127.0;355.0;19.0;4.0
458;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2017;530.0;135.0;372.0;19.0;4.0
459;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2018;506.0;137.0;357.0;10.0;2.0
460;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2019;480.0;153.0;313.0;11.0;3.0
461;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2020;479.0;171.0;299.0;6.0;3.0
462;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2021;463.0;159.0;299.0;5.0;0.0
463;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Fryslân (PV);2022;488.0;180.0;303.0;3.0;2.0
464;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2007;1491.0;124.0;1351.0;11.0;5.0
465;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2008;1352.0;100.0;1225.0;22.0;5.0
466;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2009;1271.0;121.0;1129.0;20.0;1.0
467;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2010;1364.0;167.0;1173.0;20.0;4.0
468;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2011;1228.0;159.0;1040.0;23.0;6.0
469;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2012;654.0;91.0;532.0;24.0;7.0
470;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2013;417.0;71.0;327.0;19.0;0.0
471;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2014;321.0;67.0;239.0;14.0;1.0
472;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2015;355.0;95.0;247.0;13.0;0.0
473;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2016;378.0;98.0;269.0;11.0;0.0
474;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2017;393.0;122.0;260.0;9.0;2.0
475;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2018;413.0;151.0;249.0;6.0;7.0
476;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2019;432.0;180.0;241.0;10.0;1.0
477;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2020;429.0;199.0;219.0;10.0;1.0
478;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2021;344.0;176.0;161.0;7.0;0.0
479;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Drenthe (PV);2022;428.0;212.0;208.0;8.0;0.0
480;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Overijssel (PV);2007;3609.0;472.0;3093.0;27.0;17.0
