ID;Geslacht;LeeftijdOp31December;BurgerlijkeStaat;Nationaliteit;Perioden;Immigratie_1;EmigratieInclusiefAdministratieveC_2;EmigratieExclusiefAdministratieveC_3;MigratiesaldoInclusiefAdministratie_4;MigratiesaldoExclusiefAdministratie_5;AdministratieveOpnemingen_6;AdministratieveAfvoeringen_7;SaldoAdministratieveCorrecties_8
4918;Totaal mannen en vrouwen;5 jaar;Gescheiden;Niet-Nederlands;2002;;;;;;;;
4919;Totaal mannen en vrouwen;5 jaar;Gescheiden;Niet-Nederlands;2003;;;;;;;;
4920;Totaal mannen en vrouwen;5 jaar;Gescheiden;Niet-Nederlands;2004;;;;;;;;
4921;Totaal mannen en vrouwen;5 jaar;Gescheiden;Niet-Nederlands;2005;;;;;;;;
4922;Totaal mannen en vrouwen;5 jaar;Gescheiden;Niet-Nederlands;2006;;;;;;;;
4923;Totaal mannen en vrouwen;5 jaar;Gescheiden;Niet-Nederlands;2007;;;;;;;;
4924;Totaal mannen en vrouwen;5 jaar;Gescheiden;Niet-Nederlands;2008;;;;;;;;
4925;Totaal mannen en vrouwen;5 jaar;Gescheiden;Niet-Nederlands;2009;;;;;;;;
4926;Totaal mannen en vrouwen;5 jaar;Gescheiden;Niet-Nederlands;2010;;;;;;;;
4927;Totaal mannen en vrouwen;5 jaar;Gescheiden;Niet-Nederlands;2011;;;;;;;;
4928;Totaal mannen en vrouwen;5 jaar;Gescheiden;Niet-Nederlands;2012;;;;;;;;
4929;Totaal mannen en vrouwen;5 jaar;Gescheiden;Niet-Nederlands;2013;;;;;;;;
4930;Totaal mannen en vrouwen;5 jaar;Gescheiden;Niet-Nederlands;2014;;;;;;;;
4931;Totaal mannen en vrouwen;5 jaar;Gescheiden;Niet-Nederlands;2015;;;;;;;;
4932;Totaal mannen en vrouwen;5 jaar;Gescheiden;Niet-Nederlands;2016;;;;;;;;
4933;Totaal mannen en vrouwen;5 jaar;Gescheiden;Niet-Nederlands;2017;;;;;;;;
4934;Totaal mannen en vrouwen;5 jaar;Gescheiden;Niet-Nederlands;2018;;;;;;;;
4935;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1972;1681.0;;1018.0;;663.0;;;
4936;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1973;1651.0;;1160.0;;491.0;;;
4937;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1974;2033.0;;1138.0;;895.0;;;
4938;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1975;2931.0;;1115.0;;1816.0;;;
4939;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1976;2001.0;;1317.0;;684.0;;;
4940;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1977;2089.0;1404.0;1380.0;685.0;709.0;15.0;39.0;-24.0
4941;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1978;1974.0;1279.0;1297.0;695.0;677.0;39.0;21.0;18.0
4942;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1979;2229.0;1082.0;1075.0;1147.0;1154.0;15.0;22.0;-7.0
4943;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1980;2298.0;1072.0;1053.0;1226.0;1245.0;13.0;32.0;-19.0
4944;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1981;1554.0;1142.0;1129.0;412.0;425.0;11.0;24.0;-13.0
4945;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1982;1232.0;1276.0;1243.0;-44.0;-11.0;7.0;40.0;-33.0
4946;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1983;1198.0;1217.0;1196.0;-19.0;2.0;22.0;43.0;-21.0
4947;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1984;1134.0;1139.0;1118.0;-5.0;16.0;13.0;34.0;-21.0
4948;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1985;1341.0;1003.0;965.0;338.0;376.0;22.0;60.0;-38.0
4949;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1986;1423.0;995.0;966.0;428.0;457.0;20.0;49.0;-29.0
4950;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1987;1441.0;1004.0;909.0;437.0;532.0;23.0;118.0;-95.0
4951;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1988;1301.0;953.0;894.0;348.0;407.0;22.0;81.0;-59.0
4952;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1989;1439.0;1019.0;922.0;420.0;517.0;37.0;134.0;-97.0
4953;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1990;1599.0;902.0;795.0;697.0;804.0;26.0;133.0;-107.0
4954;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1991;1663.0;897.0;812.0;766.0;851.0;28.0;113.0;-85.0
4955;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1992;1606.0;931.0;817.0;675.0;789.0;39.0;153.0;-114.0
4956;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1993;1736.0;1005.0;879.0;731.0;857.0;46.0;172.0;-126.0
4957;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1994;1461.0;1012.0;875.0;449.0;586.0;70.0;207.0;-137.0
4958;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1995;1507.0;1033.0;855.0;474.0;652.0;52.0;230.0;-178.0
4959;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1996;1615.0;1131.0;948.0;484.0;667.0;60.0;243.0;-183.0
4960;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1997;1452.0;1147.0;961.0;305.0;491.0;61.0;247.0;-186.0
4961;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1998;1669.0;1081.0;904.0;588.0;765.0;68.0;245.0;-177.0
4962;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;1999;1622.0;1047.0;868.0;575.0;754.0;77.0;256.0;-179.0
4963;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;2000;1896.0;1236.0;999.0;660.0;897.0;55.0;292.0;-237.0
4964;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;2001;1771.0;1197.0;971.0;574.0;800.0;73.0;299.0;-226.0
4965;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;2002;1414.0;1350.0;1027.0;64.0;387.0;81.0;404.0;-323.0
4966;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;2003;1203.0;1421.0;1056.0;-218.0;147.0;106.0;471.0;-365.0
4967;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;2004;1084.0;1540.0;1195.0;-456.0;-111.0;108.0;453.0;-345.0
4968;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;2005;973.0;1736.0;1308.0;-763.0;-335.0;126.0;554.0;-428.0
4969;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;2006;1104.0;1864.0;1463.0;-760.0;-359.0;171.0;572.0;-401.0
4970;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;2007;1135.0;1612.0;1375.0;-477.0;-240.0;196.0;433.0;-237.0
4971;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;2008;1307.0;1489.0;1270.0;-182.0;37.0;222.0;441.0;-219.0
4972;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;2009;1423.0;1341.0;1159.0;82.0;264.0;167.0;349.0;-182.0
4973;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;2010;1485.0;1374.0;1179.0;111.0;306.0;131.0;326.0;-195.0
4974;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;2011;1523.0;1411.0;1205.0;112.0;318.0;125.0;331.0;-206.0
4975;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;2012;1439.0;1498.0;1260.0;-59.0;179.0;133.0;371.0;-238.0
4976;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;2013;1646.0;1552.0;1332.0;94.0;314.0;142.0;362.0;-220.0
4977;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;2014;1787.0;1524.0;1335.0;263.0;452.0;113.0;302.0;-189.0
4978;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;2015;2176.0;1502.0;1336.0;674.0;840.0;110.0;276.0;-166.0
4979;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;2016;2488.0;1401.0;1235.0;1087.0;1253.0;75.0;241.0;-166.0
4980;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;2017;2419.0;1377.0;1206.0;1042.0;1213.0;82.0;253.0;-171.0
4981;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Totaal Nederlands en niet-Nederlands;2018;2206.0;1407.0;1259.0;799.0;947.0;75.0;223.0;-148.0
4982;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;1972;816.0;;641.0;;175.0;;;
4983;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;1973;793.0;;661.0;;132.0;;;
4984;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;1974;1015.0;;634.0;;381.0;;;
4985;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;1975;1776.0;;637.0;;1139.0;;;
4986;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;1976;773.0;;673.0;;100.0;;;
4987;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;1977;757.0;711.0;698.0;46.0;59.0;7.0;20.0;-13.0
4988;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;1978;647.0;683.0;681.0;-36.0;-34.0;9.0;11.0;-2.0
4989;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;1979;555.0;535.0;531.0;20.0;24.0;5.0;9.0;-4.0
4990;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;1980;519.0;542.0;536.0;-23.0;-17.0;5.0;11.0;-6.0
4991;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;1981;476.0;611.0;612.0;-135.0;-136.0;5.0;4.0;1.0
4992;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;1982;414.0;593.0;584.0;-179.0;-170.0;5.0;14.0;-9.0
4993;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;1983;458.0;476.0;472.0;-18.0;-14.0;10.0;14.0;-4.0
4994;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;1984;440.0;446.0;449.0;-6.0;-9.0;11.0;8.0;3.0
4995;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;1985;579.0;427.0;412.0;152.0;167.0;12.0;27.0;-15.0
4996;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;1986;575.0;437.0;430.0;138.0;145.0;14.0;21.0;-7.0
4997;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;1987;599.0;472.0;440.0;127.0;159.0;13.0;45.0;-32.0
4998;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;1988;513.0;507.0;490.0;6.0;23.0;12.0;29.0;-17.0
4999;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;1989;574.0;563.0;542.0;11.0;32.0;19.0;40.0;-21.0
5000;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;1990;549.0;506.0;478.0;43.0;71.0;16.0;44.0;-28.0
5001;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;1991;592.0;511.0;490.0;81.0;102.0;16.0;37.0;-21.0
5002;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;1992;560.0;516.0;480.0;44.0;80.0;21.0;57.0;-36.0
5003;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;1993;503.0;595.0;551.0;-92.0;-48.0;24.0;68.0;-44.0
5004;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;1994;451.0;579.0;539.0;-128.0;-88.0;32.0;72.0;-40.0
5005;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;1995;511.0;629.0;555.0;-118.0;-44.0;30.0;104.0;-74.0
5006;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;1996;510.0;712.0;643.0;-202.0;-133.0;34.0;103.0;-69.0
5007;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;1997;504.0;746.0;661.0;-242.0;-157.0;35.0;120.0;-85.0
5008;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;1998;656.0;708.0;638.0;-52.0;18.0;51.0;121.0;-70.0
5009;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;1999;682.0;718.0;621.0;-36.0;61.0;56.0;153.0;-97.0
5010;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;2000;740.0;872.0;750.0;-132.0;-10.0;44.0;166.0;-122.0
5011;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;2001;653.0;833.0;740.0;-180.0;-87.0;60.0;153.0;-93.0
5012;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;2002;563.0;950.0;811.0;-387.0;-248.0;57.0;196.0;-139.0
5013;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;2003;503.0;955.0;816.0;-452.0;-313.0;75.0;214.0;-139.0
5014;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;2004;527.0;1096.0;967.0;-569.0;-440.0;87.0;216.0;-129.0
5015;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;2005;443.0;1281.0;1081.0;-838.0;-638.0;95.0;295.0;-200.0
5016;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;2006;586.0;1424.0;1207.0;-838.0;-621.0;128.0;345.0;-217.0
5017;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;2007;559.0;1281.0;1135.0;-722.0;-576.0;144.0;290.0;-146.0
5018;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;2008;580.0;1152.0;1035.0;-572.0;-455.0;160.0;277.0;-117.0
5019;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;2009;651.0;943.0;849.0;-292.0;-198.0;136.0;230.0;-94.0
5020;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;2010;639.0;953.0;863.0;-314.0;-224.0;112.0;202.0;-90.0
5021;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;2011;675.0;976.0;878.0;-301.0;-203.0;100.0;198.0;-98.0
5022;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;2012;629.0;1011.0;883.0;-382.0;-254.0;116.0;244.0;-128.0
5023;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;2013;629.0;1035.0;937.0;-406.0;-308.0;117.0;215.0;-98.0
5024;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;2014;628.0;1033.0;941.0;-405.0;-313.0;92.0;184.0;-92.0
5025;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;2015;665.0;1013.0;939.0;-348.0;-274.0;99.0;173.0;-74.0
5026;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;2016;725.0;906.0;839.0;-181.0;-114.0;59.0;126.0;-67.0
5027;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;2017;744.0;829.0;765.0;-85.0;-21.0;52.0;116.0;-64.0
5028;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Nederlands;2018;827.0;784.0;749.0;43.0;78.0;51.0;86.0;-35.0
5029;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1972;865.0;;377.0;;488.0;;;
5030;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1973;858.0;;499.0;;359.0;;;
5031;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1974;1018.0;;504.0;;514.0;;;
5032;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1975;1155.0;;478.0;;677.0;;;
5033;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1976;1228.0;;644.0;;584.0;;;
5034;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1977;1332.0;693.0;682.0;639.0;650.0;8.0;19.0;-11.0
5035;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1978;1327.0;596.0;616.0;731.0;711.0;30.0;10.0;20.0
5036;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1979;1674.0;547.0;544.0;1127.0;1130.0;10.0;13.0;-3.0
5037;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1980;1779.0;530.0;517.0;1249.0;1262.0;8.0;21.0;-13.0
5038;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1981;1078.0;531.0;517.0;547.0;561.0;6.0;20.0;-14.0
5039;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1982;818.0;683.0;659.0;135.0;159.0;2.0;26.0;-24.0
5040;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1983;740.0;741.0;724.0;-1.0;16.0;12.0;29.0;-17.0
5041;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1984;694.0;693.0;669.0;1.0;25.0;2.0;26.0;-24.0
5042;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1985;762.0;576.0;553.0;186.0;209.0;10.0;33.0;-23.0
5043;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1986;848.0;558.0;536.0;290.0;312.0;6.0;28.0;-22.0
5044;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1987;842.0;532.0;469.0;310.0;373.0;10.0;73.0;-63.0
5045;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1988;788.0;446.0;404.0;342.0;384.0;10.0;52.0;-42.0
5046;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1989;865.0;456.0;380.0;409.0;485.0;18.0;94.0;-76.0
5047;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1990;1050.0;396.0;317.0;654.0;733.0;10.0;89.0;-79.0
5048;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1991;1071.0;386.0;322.0;685.0;749.0;12.0;76.0;-64.0
5049;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1992;1046.0;415.0;337.0;631.0;709.0;18.0;96.0;-78.0
5050;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1993;1233.0;410.0;328.0;823.0;905.0;22.0;104.0;-82.0
5051;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1994;1010.0;433.0;336.0;577.0;674.0;38.0;135.0;-97.0
5052;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1995;996.0;404.0;300.0;592.0;696.0;22.0;126.0;-104.0
5053;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1996;1105.0;419.0;305.0;686.0;800.0;26.0;140.0;-114.0
5054;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1997;948.0;401.0;300.0;547.0;648.0;26.0;127.0;-101.0
5055;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1998;1013.0;373.0;266.0;640.0;747.0;17.0;124.0;-107.0
5056;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;1999;940.0;329.0;247.0;611.0;693.0;21.0;103.0;-82.0
5057;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;2000;1156.0;364.0;249.0;792.0;907.0;11.0;126.0;-115.0
5058;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;2001;1118.0;364.0;231.0;754.0;887.0;13.0;146.0;-133.0
5059;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;2002;851.0;400.0;216.0;451.0;635.0;24.0;208.0;-184.0
5060;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;2003;700.0;466.0;240.0;234.0;460.0;31.0;257.0;-226.0
5061;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;2004;557.0;444.0;228.0;113.0;329.0;21.0;237.0;-216.0
5062;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;2005;530.0;455.0;227.0;75.0;303.0;31.0;259.0;-228.0
5063;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;2006;518.0;440.0;256.0;78.0;262.0;43.0;227.0;-184.0
5064;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;2007;576.0;331.0;240.0;245.0;336.0;52.0;143.0;-91.0
5065;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;2008;727.0;337.0;235.0;390.0;492.0;62.0;164.0;-102.0
5066;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;2009;772.0;398.0;310.0;374.0;462.0;31.0;119.0;-88.0
5067;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;2010;846.0;421.0;316.0;425.0;530.0;19.0;124.0;-105.0
5068;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;2011;848.0;435.0;327.0;413.0;521.0;25.0;133.0;-108.0
5069;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;2012;810.0;487.0;377.0;323.0;433.0;17.0;127.0;-110.0
5070;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;2013;1017.0;517.0;395.0;500.0;622.0;25.0;147.0;-122.0
5071;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;2014;1159.0;491.0;394.0;668.0;765.0;21.0;118.0;-97.0
5072;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;2015;1511.0;489.0;397.0;1022.0;1114.0;11.0;103.0;-92.0
5073;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;2016;1763.0;495.0;396.0;1268.0;1367.0;16.0;115.0;-99.0
5074;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;2017;1675.0;548.0;441.0;1127.0;1234.0;30.0;137.0;-107.0
5075;Totaal mannen en vrouwen;6 jaar;Totaal alle burgerlijke staten;Niet-Nederlands;2018;1379.0;623.0;510.0;756.0;869.0;24.0;137.0;-113.0
5076;Totaal mannen en vrouwen;6 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;1972;1681.0;;1018.0;;663.0;;;
5077;Totaal mannen en vrouwen;6 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;1973;1651.0;;1160.0;;491.0;;;
5078;Totaal mannen en vrouwen;6 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;1974;2033.0;;1138.0;;895.0;;;
5079;Totaal mannen en vrouwen;6 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;1975;2931.0;;1115.0;;1816.0;;;
5080;Totaal mannen en vrouwen;6 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;1976;2001.0;;1317.0;;684.0;;;
5081;Totaal mannen en vrouwen;6 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;1977;2089.0;1404.0;1380.0;685.0;709.0;15.0;39.0;-24.0
5082;Totaal mannen en vrouwen;6 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;1978;1974.0;1279.0;1297.0;695.0;677.0;39.0;21.0;18.0
5083;Totaal mannen en vrouwen;6 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;1979;2229.0;1082.0;1075.0;1147.0;1154.0;15.0;22.0;-7.0
5084;Totaal mannen en vrouwen;6 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;1980;2298.0;1072.0;1053.0;1226.0;1245.0;13.0;32.0;-19.0
5085;Totaal mannen en vrouwen;6 jaar;Ongehuwd;Totaal Nederlands en niet-Nederlands;1981;1554.0;1142.0;1129.0;412.0;425.0;11.0;24.0;-13.0
