ID;Opdrachtgever;Bouwfasen;Perioden;TotaleBouwkostenGebouwen_1;BouwkostenGebouwenNietNieuwbouw_2;BouwkostenGebouwenNieuwbouw_3;Wonen_4;ALandbouwBosbouwEnVisserij_5;BFNijverheidEnEnergie_6;GIHandelEnHoreca_7;HJVervoerInformatieEnCommunicatie_8;KNFinancieleEnZakelijkeDiensten_9;OOpenbaarBestuurEnOverheidsdiensten_10;POnderwijs_11;QGezondheidsEnWelzijnszorg_12;RUCultuurRecreatieOverigeDiensten_13
3845;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2019 4e kwartaal;1918;654;1264;475.0;;;;;;;;;
3846;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2019;7886;2547;5339;2126.0;286.0;976.0;495.0;527.0;238.0;0.0;212.0;382.0;97.0
3847;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2020 januari;785;192;593;158.0;;;;;;;;;
3848;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2020 februari;669;194;475;182.0;;;;;;;;;
3849;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2020 maart;529;192;337;168.0;;;;;;;;;
3850;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2020 1e kwartaal;1982;577;1405;508.0;;;;;;;;;
3851;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2020 april;633;216;418;171.0;;;;;;;;;
3852;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2020 mei;627;218;409;189.0;;;;;;;;;
3853;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2020 juni;810;317;493;187.0;;;;;;;;;
3854;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2020 2e kwartaal;2071;751;1320;547.0;;;;;;;;;
3855;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2020 juli;670;203;467;151.0;;;;;;;;;
3856;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2020 augustus;796;251;545;192.0;;;;;;;;;
3857;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2020 september;586;200;386;196.0;;;;;;;;;
3858;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2020 3e kwartaal;2051;653;1398;539.0;;;;;;;;;
3859;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2020 oktober;670;193;477;150.0;;;;;;;;;
3860;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2020 november;676;213;463;185.0;;;;;;;;;
3861;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2020 december;690;233;457;186.0;;;;;;;;;
3862;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2020 4e kwartaal;2036;639;1397;520.0;;;;;;;;;
3863;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2020;8140;2621;5520;2116.0;272.0;1014.0;495.0;759.0;245.0;0.0;256.0;274.0;89.0
3864;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2021 januari;798;214;584;196.0;;;;;;;;;
3865;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2021 februari;737;284;453;211.0;;;;;;;;;
3866;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2021 maart;748;270;478;197.0;;;;;;;;;
3867;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2021 1e kwartaal;2283;768;1515;603.0;;;;;;;;;
3868;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2021 april;736;197;538;245.0;;;;;;;;;
3869;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2021 mei;893;243;649;257.0;;;;;;;;;
3870;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2021 juni;842;287;556;183.0;;;;;;;;;
3871;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2021 2e kwartaal;2471;727;1743;685.0;;;;;;;;;
3872;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2021 juli;680;214;465;172.0;;;;;;;;;
3873;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2021 augustus;733;236;497;191.0;;;;;;;;;
3874;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2021 september;833;274;559;214.0;;;;;;;;;
3875;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2021 3e kwartaal;2245;724;1521;576.0;;;;;;;;;
3876;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2021 oktober;753;262;492;164.0;;;;;;;;;
3877;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2021 november;758;240;518;223.0;;;;;;;;;
3878;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2021 december;747;242;505;177.0;;;;;;;;;
3879;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2021 4e kwartaal;2258;743;1515;564.0;;;;;;;;;
3880;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2021;9257;2964;6293;2428.0;382.0;1113.0;530.0;753.0;208.0;0.0;301.0;429.0;149.0
3881;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2022 januari;813;264;549;207.0;;;;;;;;;
3882;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2022 februari;839;253;586;201.0;;;;;;;;;
3883;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2022 maart;852;312;540;166.0;;;;;;;;;
3884;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2022 1e kwartaal;2504;830;1674;574.0;;;;;;;;;
3885;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2022 april;609;243;366;185.0;;;;;;;;;
3886;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2022 mei;803;265;538;195.0;;;;;;;;;
3887;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2022 juni;713;289;424;178.0;;;;;;;;;
3888;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2022 2e kwartaal;2124;796;1328;557.0;;;;;;;;;
3889;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2022 juli;913;351;562;190.0;;;;;;;;;
3890;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2022 augustus;995;314;681;214.0;;;;;;;;;
3891;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2022 september;991;396;595;198.0;;;;;;;;;
3892;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2022 3e kwartaal;2898;1061;1837;602.0;;;;;;;;;
3893;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2022 oktober;831;430;401;146.0;;;;;;;;;
3894;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2022 november;625;241;384;179.0;;;;;;;;;
3895;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2022 december;795;237;558;166.0;;;;;;;;;
3896;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2022 4e kwartaal;2250;907;1343;491.0;;;;;;;;;
3897;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2022;9776;3594;6182;2224.0;278.0;1480.0;370.0;754.0;287.0;0.0;315.0;377.0;97.0
3898;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2023 januari;754;250;504;152.0;;;;;;;;;
3899;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2023 februari;822;235;587;143.0;;;;;;;;;
3900;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2023 maart;936;244;692;133.0;;;;;;;;;
3901;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2023 1e kwartaal;2512;729;1783;429.0;;;;;;;;;
3902;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2023 april;701;229;473;139.0;;;;;;;;;
3903;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2023 mei;776;291;485;153.0;;;;;;;;;
3904;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2023 juni;642;240;401;118.0;;;;;;;;;
3905;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2023 2e kwartaal;2119;760;1359;409.0;;;;;;;;;
3906;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2023 juli;759;215;544;132.0;;;;;;;;;
3907;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2023 augustus;633;235;398;136.0;;;;;;;;;
3908;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2023 september;668;271;397;138.0;;;;;;;;;
3909;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2023 3e kwartaal;2060;720;1339;406.0;;;;;;;;;
3910;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2023 oktober;573;221;351;128.0;;;;;;;;;
3911;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2023 november;461;164;296;122.0;;;;;;;;;
3912;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2023 december;556;213;343;146.0;;;;;;;;;
3913;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2023 4e kwartaal;1590;599;991;396.0;;;;;;;;;
3914;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2023;8280;2808;5472;1640.0;231.0;1221.0;411.0;914.0;304.0;1.0;339.0;301.0;111.0
3915;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2024 januari;617;253;364;137.0;;;;;;;;;
3916;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2024 februari;718;226;493;126.0;;;;;;;;;
3917;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2024 maart;611;285;327;133.0;;;;;;;;;
3918;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2024 1e kwartaal;1947;763;1184;397.0;;;;;;;;;
3919;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2024 april;617;273;344;176.0;;;;;;;;;
3920;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2024 mei;814;217;597;188.0;;;;;;;;;
3921;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2024 juni;1033;221;812;196.0;;;;;;;;;
3922;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2024 2e kwartaal;2464;711;1753;561.0;;;;;;;;;
3923;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2024 juli;695;292;403;158.0;;;;;;;;;
3924;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2024 augustus;733;200;534;140.0;;;;;;;;;
3925;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2024 september;788;291;497;132.0;;;;;;;;;
3926;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2024 3e kwartaal;2216;782;1434;429.0;;;;;;;;;
3927;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2024 oktober;547;201;346;101.0;;;;;;;;;
3928;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2024 november;639;303;336;104.0;;;;;;;;;
3929;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2024 december;505;143;362;119.0;;;;;;;;;
3930;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2024 4e kwartaal;1691;647;1044;324.0;;;;;;;;;
3931;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2024;8318;2903;5415;1711.0;383.0;1056.0;502.0;826.0;158.0;1.0;238.0;338.0;202.0
3932;Andere particuliere opdrachtgevers;Begonnen bouwwerken;2025 januari;387;140;247;106.0;;;;;;;;;
3933;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2015 januari;1325;558;767;220.0;87.0;39.0;70.0;35.0;161.0;0.0;42.0;58.0;53.0
3934;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2015 februari;1491;649;842;298.0;90.0;55.0;102.0;66.0;28.0;0.0;44.0;91.0;67.0
3935;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2015 maart;1636;656;981;344.0;85.0;104.0;98.0;103.0;34.0;0.0;83.0;80.0;49.0
3936;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2015 1e kwartaal;1636;656;981;344.0;85.0;104.0;98.0;103.0;34.0;0.0;83.0;80.0;49.0
3937;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2015 april;1595;586;1009;278.0;87.0;101.0;79.0;80.0;103.0;0.0;127.0;99.0;55.0
3938;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2015 mei;1463;544;919;212.0;85.0;68.0;90.0;132.0;107.0;0.0;121.0;58.0;46.0
3939;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2015 juni;1282;462;820;208.0;97.0;65.0;77.0;117.0;60.0;0.0;99.0;53.0;44.0
3940;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2015 2e kwartaal;1282;462;820;208.0;97.0;65.0;77.0;117.0;60.0;0.0;99.0;53.0;44.0
3941;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2015 juli;1231;491;740;222.0;116.0;60.0;53.0;43.0;73.0;0.0;67.0;64.0;42.0
3942;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2015 augustus;1160;494;666;194.0;100.0;51.0;55.0;53.0;46.0;0.0;64.0;67.0;35.0
3943;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2015 september;1200;487;712;241.0;90.0;43.0;86.0;41.0;33.0;0.0;37.0;110.0;31.0
3944;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2015 3e kwartaal;1200;487;712;241.0;90.0;43.0;86.0;41.0;33.0;0.0;37.0;110.0;31.0
3945;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2015 oktober;1245;509;736;301.0;78.0;54.0;84.0;39.0;26.0;0.0;38.0;93.0;22.0
3946;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2015 november;1295;530;766;295.0;61.0;63.0;78.0;50.0;13.0;0.0;69.0;112.0;24.0
3947;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2015 december;1409;549;860;351.0;61.0;63.0;134.0;54.0;24.0;0.0;92.0;63.0;17.0
3948;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2015 4e kwartaal;1409;549;860;351.0;61.0;63.0;134.0;54.0;24.0;0.0;92.0;63.0;17.0
3949;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2015;1409;549;860;351.0;61.0;63.0;134.0;54.0;24.0;0.0;92.0;63.0;17.0
3950;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2016 januari;1294;488;805;334.0;71.0;67.0;100.0;36.0;39.0;0.0;81.0;62.0;15.0
3951;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2016 februari;1299;530;769;317.0;85.0;88.0;64.0;45.0;28.0;0.0;69.0;52.0;21.0
3952;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2016 maart;1420;530;890;356.0;99.0;78.0;116.0;87.0;26.0;0.0;50.0;49.0;28.0
3953;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2016 1e kwartaal;1420;530;890;356.0;99.0;78.0;116.0;87.0;26.0;0.0;50.0;49.0;28.0
3954;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2016 april;1593;545;1048;359.0;113.0;72.0;112.0;80.0;87.0;0.0;47.0;150.0;28.0
3955;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2016 mei;1520;531;989;351.0;93.0;71.0;100.0;51.0;88.0;0.0;53.0;143.0;38.0
3956;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2016 juni;1583;554;1030;387.0;88.0;84.0;113.0;79.0;32.0;0.0;48.0;152.0;47.0
3957;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2016 2e kwartaal;1583;554;1030;387.0;88.0;84.0;113.0;79.0;32.0;0.0;48.0;152.0;47.0
3958;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2016 juli;1482;537;944;399.0;87.0;81.0;81.0;73.0;19.0;0.0;91.0;46.0;68.0
3959;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2016 augustus;1298;523;775;335.0;85.0;49.0;41.0;34.0;52.0;0.0;76.0;49.0;53.0
3960;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2016 september;1465;553;912;334.0;78.0;95.0;44.0;147.0;48.0;0.0;79.0;38.0;48.0
3961;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2016 3e kwartaal;1465;553;912;334.0;78.0;95.0;44.0;147.0;48.0;0.0;79.0;38.0;48.0
3962;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2016 oktober;1369;506;863;372.0;68.0;103.0;44.0;159.0;11.0;0.0;23.0;48.0;34.0
3963;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2016 november;1300;496;803;323.0;84.0;126.0;71.0;71.0;25.0;0.0;14.0;58.0;31.0
3964;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2016 december;1439;522;918;344.0;78.0;136.0;101.0;84.0;85.0;0.0;17.0;54.0;20.0
3965;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2016 4e kwartaal;1439;522;918;344.0;78.0;136.0;101.0;84.0;85.0;0.0;17.0;54.0;20.0
3966;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2016;1439;522;918;344.0;78.0;136.0;101.0;84.0;85.0;0.0;17.0;54.0;20.0
3967;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2017 januari;1261;455;805;355.0;89.0;76.0;69.0;47.0;75.0;0.0;20.0;46.0;28.0
3968;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2017 februari;1404;469;935;377.0;112.0;122.0;58.0;56.0;31.0;0.0;34.0;32.0;112.0
3969;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2017 maart;1545;458;1087;379.0;87.0;165.0;100.0;110.0;36.0;0.0;59.0;37.0;113.0
3970;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2017 1e kwartaal;1545;458;1087;379.0;87.0;165.0;100.0;110.0;36.0;0.0;59.0;37.0;113.0
3971;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2017 april;1458;414;1044;374.0;75.0;148.0;108.0;75.0;43.0;0.0;79.0;40.0;102.0
3972;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2017 mei;1502;469;1033;382.0;73.0;149.0;97.0;42.0;33.0;0.0;175.0;40.0;43.0
3973;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2017 juni;1501;515;986;393.0;77.0;136.0;84.0;45.0;17.0;0.0;152.0;39.0;44.0
3974;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2017 2e kwartaal;1501;515;986;393.0;77.0;136.0;84.0;45.0;17.0;0.0;152.0;39.0;44.0
3975;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2017 juli;1753;604;1150;422.0;90.0;134.0;180.0;69.0;24.0;0.0;140.0;49.0;41.0
3976;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2017 augustus;1550;544;1006;418.0;84.0;99.0;170.0;66.0;60.0;0.0;29.0;53.0;26.0
3977;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2017 september;1353;493;861;392.0;85.0;119.0;51.0;37.0;51.0;0.0;18.0;70.0;38.0
3978;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2017 3e kwartaal;1353;493;861;392.0;85.0;119.0;51.0;37.0;51.0;0.0;18.0;70.0;38.0
3979;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2017 oktober;1397;515;881;364.0;81.0;191.0;65.0;51.0;14.0;0.0;16.0;57.0;43.0
3980;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2017 november;1667;521;1145;437.0;91.0;222.0;66.0;125.0;12.0;0.0;18.0;140.0;35.0
3981;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2017 december;1567;523;1044;363.0;91.0;186.0;62.0;118.0;9.0;0.0;28.0;128.0;60.0
3982;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2017 4e kwartaal;1567;523;1044;363.0;91.0;186.0;62.0;118.0;9.0;0.0;28.0;128.0;60.0
3983;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2017;1567;523;1044;363.0;91.0;186.0;62.0;118.0;9.0;0.0;28.0;128.0;60.0
3984;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2018 januari;1411;486;924;347.0;;;;;;;;;
3985;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2018 februari;1388;471;917;355.0;;;;;;;;;
3986;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2018 maart;1487;518;969;391.0;;;;;;;;;
3987;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2018 1e kwartaal;1487;518;969;391.0;;;;;;;;;
3988;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2018 april;1599;576;1022;402.0;;;;;;;;;
3989;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2018 mei;1530;510;1020;385.0;;;;;;;;;
3990;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2018 juni;1539;551;988;389.0;;;;;;;;;
3991;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2018 2e kwartaal;1539;551;988;389.0;;;;;;;;;
3992;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2018 juli;1698;595;1103;407.0;;;;;;;;;
3993;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2018 augustus;1792;529;1263;409.0;;;;;;;;;
3994;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2018 september;1715;573;1142;383.0;;;;;;;;;
3995;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2018 3e kwartaal;1715;573;1142;383.0;;;;;;;;;
3996;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2018 oktober;1792;585;1208;403.0;;;;;;;;;
3997;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2018 november;1611;594;1018;360.0;;;;;;;;;
3998;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2018 december;1589;602;987;344.0;;;;;;;;;
3999;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2018 4e kwartaal;1589;602;987;344.0;;;;;;;;;
4000;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2018;1589;602;987;344.0;72.0;175.0;99.0;121.0;11.0;0.0;38.0;100.0;26.0
4001;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2019 januari;1522;623;899;346.0;;;;;;;;;
4002;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2019 februari;1489;553;935;353.0;;;;;;;;;
4003;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2019 maart;1525;564;961;349.0;;;;;;;;;
4004;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2019 1e kwartaal;1525;564;961;349.0;;;;;;;;;
4005;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2019 april;1603;544;1059;342.0;;;;;;;;;
4006;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2019 mei;1590;554;1036;355.0;;;;;;;;;
4007;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2019 juni;1517;527;990;352.0;;;;;;;;;
4008;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2019 2e kwartaal;1517;527;990;352.0;;;;;;;;;
4009;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2019 juli;1726;657;1069;408.0;;;;;;;;;
4010;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2019 augustus;1638;597;1041;372.0;;;;;;;;;
4011;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2019 september;1457;566;891;308.0;;;;;;;;;
4012;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2019 3e kwartaal;1457;566;891;308.0;;;;;;;;;
4013;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2019 oktober;1448;535;913;320.0;;;;;;;;;
4014;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2019 november;1698;560;1138;325.0;;;;;;;;;
4015;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2019 december;1708;530;1178;340.0;;;;;;;;;
4016;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2019 4e kwartaal;1708;530;1178;340.0;;;;;;;;;
4017;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2019;1708;530;1178;340.0;54.0;275.0;146.0;180.0;36.0;0.0;61.0;55.0;29.0
4018;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2020 januari;1417;528;889;350.0;;;;;;;;;
4019;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2020 februari;1426;589;837;339.0;;;;;;;;;
4020;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2020 maart;1596;680;916;360.0;;;;;;;;;
4021;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2020 1e kwartaal;1596;680;916;360.0;;;;;;;;;
4022;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2020 april;1750;722;1028;376.0;;;;;;;;;
4023;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2020 mei;1789;736;1052;338.0;;;;;;;;;
4024;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2020 juni;1683;598;1085;343.0;;;;;;;;;
4025;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2020 2e kwartaal;1683;598;1085;343.0;;;;;;;;;
4026;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2020 juli;1705;629;1076;388.0;;;;;;;;;
4027;Andere particuliere opdrachtgevers;Nog niet begonnen bouwwerken;2020 augustus;1536;556;980;345.0;;;;;;;;;
