ID;Marges;EigenaarOfHuurder;KenmerkenHuishoudens;KenmerkenWoningen;Perioden;TotaalWoonlasten_1;NettoWoonuitgaven_2;BijkomendeWoonlasten_3;Woonquote_4;GeenScheefhuur_5;GoedkopeScheefhuur_6;DureScheefhuur_7
2182;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Badgelegenheid: Bad en douche separaat;2012;1103.2;841.0;262.3;30.4;97.7;0.9;1.3
2183;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Badgelegenheid: Bad en douche separaat;2015;1166.6;928.7;237.9;29.9;97.7;1.3;0.9
2184;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Badgelegenheid: Bad of bad/douche;2009;949.5;718.7;230.8;32.2;92.0;5.8;2.2
2185;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Badgelegenheid: Bad of bad/douche;2012;1002.4;772.0;230.4;33.7;93.4;4.8;1.8
2186;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Badgelegenheid: Bad of bad/douche;2015;978.8;771.2;207.6;32.3;91.3;3.3;5.4
2187;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Badgelegenheid: Douche zonder bad;2009;655.1;471.5;183.6;32.6;79.1;17.0;3.9
2188;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Badgelegenheid: Douche zonder bad;2012;728.1;538.5;189.6;34.6;78.6;13.8;7.6
2189;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Badgelegenheid: Douche zonder bad;2015;761.6;584.4;177.2;34.7;78.8;10.8;10.4
2190;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Bouwjaar woning: . .tot 1946;2009;967.1;736.2;230.9;35.6;89.5;9.0;1.5
2191;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Bouwjaar woning: . .tot 1946;2012;1027.1;792.9;234.2;36.5;90.3;6.5;3.2
2192;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Bouwjaar woning: . .tot 1946;2015;1092.5;879.8;212.7;34.8;89.5;7.2;3.3
2193;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Bouwjaar woning: 1946 tot 1971;2009;715.9;508.1;207.8;32.4;82.4;15.2;2.5
2194;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Bouwjaar woning: 1946 tot 1971;2012;797.7;587.4;210.4;33.7;80.5;14.8;4.8
2195;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Bouwjaar woning: 1946 tot 1971;2015;783.8;588.9;194.9;33.7;82.2;10.4;7.4
2196;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Bouwjaar woning: 1971 tot 1986;2009;782.3;571.0;211.2;31.9;82.5;14.3;3.2
2197;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Bouwjaar woning: 1971 tot 1986;2012;831.6;620.1;211.6;33.4;86.0;8.9;5.0
2198;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Bouwjaar woning: 1971 tot 1986;2015;850.3;654.5;195.8;34.0;84.5;7.8;7.8
2199;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Bouwjaar woning: 1986 tot 2001;2009;824.1;615.7;208.4;30.4;90.5;6.5;3.1
2200;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Bouwjaar woning: 1986 tot 2001;2012;865.9;655.7;210.3;31.8;88.5;5.5;6.0
2201;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Bouwjaar woning: 1986 tot 2001;2015;919.4;726.6;192.8;32.2;86.9;6.0;7.1
2202;Waarde;Totaal;Woonduur: 5 tot 10 jaar;"Bouwjaar woning; vanaf 2001";2009;871.4;656.3;215.1;29.1;90.9;5.9;3.2
2203;Waarde;Totaal;Woonduur: 5 tot 10 jaar;"Bouwjaar woning; vanaf 2001";2012;923.4;699.7;223.7;30.8;89.4;5.2;5.3
2204;Waarde;Totaal;Woonduur: 5 tot 10 jaar;"Bouwjaar woning; vanaf 2001";2015;959.0;756.5;202.5;30.5;88.2;3.5;8.3
2205;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Erf, tuin, patio, binnenplaats: Ja;2009;906.5;670.8;235.7;31.2;90.2;8.2;1.6
2206;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Erf, tuin, patio, binnenplaats: Ja;2012;960.8;720.9;239.9;32.1;90.2;6.6;3.2
2207;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Erf, tuin, patio, binnenplaats: Ja;2015;998.8;780.2;218.6;31.7;89.6;5.6;4.8
2208;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Erf, tuin, patio, binnenplaats: Nee;2009;612.2;450.5;161.7;33.5;78.3;16.4;5.4
2209;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Erf, tuin, patio, binnenplaats: Nee;2012;699.6;533.0;166.7;35.8;78.1;13.3;8.6
2210;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Erf, tuin, patio, binnenplaats: Nee;2015;715.6;559.0;156.6;35.9;78.1;10.1;11.8
2211;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Garage/carport aanwezig: Ja;2009;1023.5;765.6;257.9;30.3;96.7;2.6;0.8
2212;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Garage/carport aanwezig: Ja;2012;1043.3;785.4;257.9;31.1;95.7;2.5;1.8
2213;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Garage/carport aanwezig: Ja;2015;1093.7;859.3;234.4;30.2;96.6;1.6;1.8
2214;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Garage/carport aanwezig: Nee;2009;723.4;530.4;193.0;32.6;82.0;14.4;3.6
2215;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Garage/carport aanwezig: Nee;2012;801.4;603.7;197.7;34.2;82.0;11.6;6.4
2216;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Garage/carport aanwezig: Nee;2015;827.5;644.1;183.3;34.2;81.2;9.5;9.3
2217;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Kamers per woning: 2 of minder;2009;506.4;356.8;149.5;36.3;81.7;14.5;3.8
2218;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Kamers per woning: 2 of minder;2012;584.2;434.6;149.7;38.5;84.6;9.2;6.2
2219;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Kamers per woning: 2 of minder;2015;607.4;465.9;141.5;38.1;82.3;9.9;7.8
2220;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Kamers per woning: 3 kamers;2009;638.4;473.1;165.2;33.1;80.3;14.9;4.8
2221;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Kamers per woning: 3 kamers;2012;710.4;539.7;170.8;35.5;79.5;12.6;7.9
2222;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Kamers per woning: 3 kamers;2015;724.4;564.4;160.0;36.2;79.7;9.4;10.9
2223;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Kamers per woning: 4 kamers;2009;772.7;563.5;209.2;31.6;83.2;13.7;3.1
2224;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Kamers per woning: 4 kamers;2012;861.1;646.3;214.8;33.3;82.4;12.2;5.4
2225;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Kamers per woning: 4 kamers;2015;846.4;651.8;194.5;32.7;81.1;10.2;8.7
2226;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Kamers per woning: 5 kamers;2009;953.9;708.8;245.1;30.1;92.5;6.4;1.1
2227;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Kamers per woning: 5 kamers;2012;1011.8;764.0;247.8;30.7;92.1;4.7;3.2
2228;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Kamers per woning: 5 kamers;2015;1040.6;817.1;223.5;30.5;91.2;3.5;5.3
2229;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Kamers per woning: 6 kamers;2009;1108.7;834.5;274.2;29.1;96.8;2.5;0.7
2230;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Kamers per woning: 6 kamers;2012;1139.9;858.9;281.0;29.7;97.1;1.5;1.4
2231;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Kamers per woning: 6 kamers;2015;1236.9;991.0;245.9;29.2;97.3;1.8;0.9
2232;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Kamers per woning: 7 of meer;2009;1341.2;1019.0;322.2;32.0;98.4;1.4;0.1
2233;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Kamers per woning: 7 of meer;2012;1260.3;941.9;318.4;29.6;98.6;1.3;0.0
2234;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Kamers per woning: 7 of meer;2015;1283.2;1004.4;278.8;30.2;98.4;1.6;0.0
2235;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Soort keuken: dichte- of woonkeuken;2009;784.1;572.6;211.5;33.4;82.4;14.5;3.1
2236;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Soort keuken: dichte- of woonkeuken;2012;826.4;612.7;213.7;34.3;80.8;13.2;5.9
2237;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Soort keuken: dichte- of woonkeuken;2015;836.8;640.3;196.4;34.1;81.5;11.0;7.5
2238;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Soort keuken: open keuken;2009;840.4;625.6;214.9;30.9;89.3;8.2;2.5
2239;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Soort keuken: open keuken;2012;909.2;690.0;219.2;32.6;89.5;6.2;4.3
2240;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Soort keuken: open keuken;2015;949.7;749.0;200.8;32.4;88.4;4.9;6.6
2241;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Woningtype: eengezinswoningen totaal;2009;934.1;692.0;242.2;31.0;91.0;7.7;1.3
2242;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Woningtype: eengezinswoningen totaal;2012;987.4;740.5;246.9;31.8;90.5;6.5;3.0
2243;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Woningtype: eengezinswoningen totaal;2015;1019.3;796.9;222.4;31.3;90.2;5.5;4.4
2244;Waarde;Totaal;Woonduur: 5 tot 10 jaar;"Woningtype: eengezins; vrijstaand";2009;1183.9;876.8;307.0;33.1;98.4;1.3;0.3
2245;Waarde;Totaal;Woonduur: 5 tot 10 jaar;"Woningtype: eengezins; vrijstaand";2012;1184.5;873.1;311.4;31.4;97.2;1.6;1.3
2246;Waarde;Totaal;Woonduur: 5 tot 10 jaar;"Woningtype: eengezins; vrijstaand";2015;1249.3;972.2;277.1;31.8;98.4;1.2;0.4
2247;Waarde;Totaal;Woonduur: 5 tot 10 jaar;"Woningtype: eengezins; 2-onder-1-kap";2009;989.7;737.7;252.0;29.3;96.5;3.0;0.5
2248;Waarde;Totaal;Woonduur: 5 tot 10 jaar;"Woningtype: eengezins; 2-onder-1-kap";2012;1055.7;799.5;256.1;30.4;97.3;2.0;0.7
2249;Waarde;Totaal;Woonduur: 5 tot 10 jaar;"Woningtype: eengezins; 2-onder-1-kap";2015;1155.4;919.8;235.6;29.9;97.5;2.0;0.6
2250;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Woningtype: tussenwoning/hoekwoning;2009;842.0;622.4;219.6;30.8;87.1;11.1;1.8
2251;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Woningtype: tussenwoning/hoekwoning;2012;909.5;684.3;225.1;32.3;86.6;9.2;4.3
2252;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Woningtype: tussenwoning/hoekwoning;2015;911.8;709.5;202.3;31.6;85.6;7.7;6.6
2253;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Woningtype: meergezinswoningen totaal;2009;607.9;446.3;161.6;33.5;78.7;16.0;5.3
2254;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Woningtype: meergezinswoningen totaal;2012;691.9;526.5;165.4;35.7;79.3;12.5;8.1
2255;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Woningtype: meergezinswoningen totaal;2015;711.4;554.5;156.9;36.1;78.4;9.9;11.7
2256;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Woonfunctie: woon- en bedrijfsfunctie;2009;1385.2;1086.9;298.4;47.4;97.4;2.3;0.3
2257;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Woonfunctie: woon- en bedrijfsfunctie;2012;1149.8;888.7;261.0;33.3;90.5;7.9;1.6
2258;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Woonfunctie: woon- en bedrijfsfunctie;2015;1343.6;1113.8;229.7;46.6;95.0;0.2;4.9
2259;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Woonfunctie: normale woning;2009;840.2;622.0;218.2;31.4;87.1;11.0;1.9
2260;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Woonfunctie: normale woning;2012;902.0;680.4;221.6;32.8;87.5;8.6;3.9
2261;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Woonfunctie: normale woning;2015;928.2;725.2;202.9;32.3;87.4;7.0;5.6
2262;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Woonfunctie: ouderenwoning;2009;574.0;410.0;164.0;35.2;81.3;8.6;10.1
2263;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Woonfunctie: ouderenwoning;2012;618.9;452.5;166.4;37.8;74.6;9.6;15.8
2264;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Woonfunctie: ouderenwoning;2015;676.6;517.9;158.7;38.2;71.0;8.1;20.9
2265;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Gebruiksppervlakte: minder dan 75 m²;2009;585.7;417.9;167.8;33.8;78.8;17.3;3.9
2266;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Gebruiksppervlakte: minder dan 75 m²;2012;653.3;481.3;172.1;35.4;77.7;14.8;7.5
2267;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Gebruiksppervlakte: minder dan 75 m²;2015;652.3;501.3;151.0;37.0;82.2;10.4;7.4
2268;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Gebruiksoppervlakte: 75 tot 100 m²;2009;731.2;538.3;192.9;32.3;80.6;14.9;4.5
2269;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Gebruiksoppervlakte: 75 tot 100 m²;2012;814.5;617.2;197.3;34.3;82.4;11.8;5.9
2270;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Gebruiksoppervlakte: 75 tot 100 m²;2015;764.3;589.9;174.3;35.1;76.0;11.6;12.4
2271;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Gebruiksoppervlakte: 100 tot 150 m²;2009;901.2;670.8;230.3;30.5;91.6;6.8;1.5
2272;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Gebruiksoppervlakte: 100 tot 150 m²;2012;983.3;749.5;233.8;32.1;91.1;5.0;3.9
2273;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Gebruiksoppervlakte: 100 tot 150 m²;2015;973.7;763.9;209.8;31.1;89.1;4.8;6.0
2274;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Gebruiksoppervlakte: 150 m² of meer;2009;1112.9;838.1;274.7;30.7;96.9;2.4;0.8
2275;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Gebruiksoppervlakte: 150 m² of meer;2012;1140.6;857.0;283.6;30.2;97.2;1.4;1.4
2276;Waarde;Totaal;Woonduur: 5 tot 10 jaar;Gebruiksoppervlakte: 150 m² of meer;2015;1269.1;1003.7;265.4;29.2;97.9;1.4;0.7
2277;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Totaal;2009;781.5;552.0;229.5;30.2;86.7;10.9;2.4
2278;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Totaal;2012;860.9;626.4;234.6;32.1;86.7;9.4;3.9
2279;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Totaal;2015;826.3;616.1;210.2;31.0;88.9;6.8;4.3
2280;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Badgelegenheid: Bad en douche separaat;2009;978.1;698.9;279.2;28.4;97.7;1.8;0.5
2281;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Badgelegenheid: Bad en douche separaat;2012;1061.4;781.4;279.9;29.9;98.1;1.2;0.7
2282;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Badgelegenheid: Bad en douche separaat;2015;993.0;744.8;248.1;28.1;98.2;0.7;1.2
2283;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Badgelegenheid: Bad of bad/douche;2009;861.0;618.1;242.9;30.3;91.4;6.9;1.6
2284;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Badgelegenheid: Bad of bad/douche;2012;939.5;690.5;248.9;32.0;91.5;6.3;2.2
2285;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Badgelegenheid: Bad of bad/douche;2015;865.0;648.4;216.6;31.0;93.2;3.4;3.4
2286;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Badgelegenheid: Douche zonder bad;2009;640.6;444.4;196.1;31.2;78.7;17.5;3.7
2287;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Badgelegenheid: Douche zonder bad;2012;710.9;509.2;201.7;33.5;78.1;15.5;6.4
2288;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Badgelegenheid: Douche zonder bad;2015;704.5;521.4;183.1;33.0;81.6;11.7;6.6
2289;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: . .tot 1946;2009;909.4;655.1;254.3;32.6;90.3;8.6;1.1
2290;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: . .tot 1946;2012;971.6;717.8;253.8;34.7;89.8;8.1;2.0
2291;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: . .tot 1946;2015;973.2;742.4;230.8;32.9;93.6;4.9;1.5
2292;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1946 tot 1971;2009;712.4;489.9;222.5;30.6;80.1;17.3;2.6
2293;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1946 tot 1971;2012;773.0;544.6;228.5;32.8;82.6;13.0;4.4
2294;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1946 tot 1971;2015;759.5;555.1;204.4;33.1;86.3;9.3;4.4
2295;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1971 tot 1986;2009;738.9;515.9;223.0;30.1;83.4;13.5;3.1
2296;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1971 tot 1986;2012;841.0;610.4;230.7;32.4;82.7;12.0;5.3
2297;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1971 tot 1986;2015;779.7;575.6;204.2;31.4;83.9;9.1;7.0
2298;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1986 tot 2001;2009;794.7;567.9;226.9;28.9;91.4;6.2;2.4
2299;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1986 tot 2001;2012;875.3;643.2;232.0;30.6;90.1;6.2;3.7
2300;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Bouwjaar woning: 1986 tot 2001;2015;806.0;599.7;206.2;28.6;91.2;4.9;3.9
2301;Waarde;Totaal;Woonduur: 10 tot 20 jaar;"Bouwjaar woning; vanaf 2001";2009;;;;;;;
2302;Waarde;Totaal;Woonduur: 10 tot 20 jaar;"Bouwjaar woning; vanaf 2001";2012;933.8;697.6;236.3;28.6;92.3;4.4;3.3
2303;Waarde;Totaal;Woonduur: 10 tot 20 jaar;"Bouwjaar woning; vanaf 2001";2015;918.0;702.2;215.8;29.1;93.2;3.4;3.4
2304;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Erf, tuin, patio, binnenplaats: Ja;2009;842.9;594.3;248.6;29.4;89.7;8.8;1.6
2305;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Erf, tuin, patio, binnenplaats: Ja;2012;927.3;673.2;254.2;31.2;89.9;7.5;2.7
2306;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Erf, tuin, patio, binnenplaats: Ja;2015;876.7;651.2;225.6;29.9;91.3;5.4;3.2
2307;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Erf, tuin, patio, binnenplaats: Nee;2009;570.8;406.7;164.1;32.9;76.6;18.3;5.1
2308;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Erf, tuin, patio, binnenplaats: Nee;2012;638.0;469.2;168.7;35.2;76.1;15.8;8.1
2309;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Erf, tuin, patio, binnenplaats: Nee;2015;654.0;496.4;157.6;34.9;80.8;11.2;8.0
2310;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Garage/carport aanwezig: Ja;2009;922.9;649.5;273.3;28.5;96.4;2.8;0.8
2311;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Garage/carport aanwezig: Ja;2012;1016.2;738.6;277.6;30.3;97.3;1.9;0.8
2312;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Garage/carport aanwezig: Ja;2015;950.2;704.1;246.0;28.4;97.2;1.6;1.2
2313;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Garage/carport aanwezig: Nee;2009;693.6;491.3;202.3;31.2;80.7;15.9;3.4
2314;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Garage/carport aanwezig: Nee;2012;765.4;557.3;208.1;33.2;80.2;14.0;5.8
2315;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Garage/carport aanwezig: Nee;2015;753.6;564.5;189.1;32.6;84.1;9.8;6.1
2316;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 2 of minder;2009;482.5;330.6;151.9;34.9;80.6;15.4;4.0
2317;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 2 of minder;2012;536.3;386.3;150.1;36.7;76.5;14.9;8.6
2318;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 2 of minder;2015;555.3;414.2;141.1;35.9;84.8;9.8;5.4
2319;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 3 kamers;2009;577.1;408.9;168.2;32.8;82.5;13.1;4.4
2320;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 3 kamers;2012;654.8;481.5;173.4;35.5;80.9;12.2;6.9
2321;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 3 kamers;2015;666.2;504.6;161.5;35.4;83.4;9.0;7.6
2322;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 4 kamers;2009;730.2;513.3;216.9;30.3;81.6;15.9;2.5
2323;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 4 kamers;2012;803.6;579.8;223.8;32.3;81.8;13.8;4.4
2324;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 4 kamers;2015;762.8;562.7;200.1;32.1;83.8;10.5;5.7
2325;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 5 kamers;2009;863.9;608.2;255.7;28.1;90.0;8.2;1.8
2326;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 5 kamers;2012;965.4;704.8;260.5;30.1;90.6;6.7;2.7
2327;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 5 kamers;2015;898.4;669.0;229.4;28.4;92.6;4.4;3.0
2328;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 6 kamers;2009;1019.4;734.3;285.0;27.5;96.6;3.1;0.4
2329;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 6 kamers;2012;1049.2;760.3;288.9;28.8;96.8;2.7;0.5
2330;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 6 kamers;2015;1007.6;753.8;253.8;26.8;97.8;1.4;0.8
2331;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 7 of meer;2009;1150.1;815.5;334.6;29.7;98.0;1.7;0.3
2332;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 7 of meer;2012;1196.8;875.5;321.2;30.7;98.8;1.0;0.2
2333;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Kamers per woning: 7 of meer;2015;1129.4;845.1;284.3;27.8;99.1;0.7;0.2
2334;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Soort keuken: dichte- of woonkeuken;2009;752.9;523.5;229.4;31.1;83.4;14.3;2.3
2335;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Soort keuken: dichte- of woonkeuken;2012;821.6;589.0;232.7;33.1;83.0;12.8;4.3
2336;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Soort keuken: dichte- of woonkeuken;2015;797.8;589.6;208.2;33.0;85.6;9.5;4.9
2337;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Soort keuken: open keuken;2009;803.5;573.9;229.6;29.4;89.3;8.3;2.4
2338;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Soort keuken: open keuken;2012;887.2;651.4;235.8;31.4;89.2;7.1;3.7
2339;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Soort keuken: open keuken;2015;844.5;633.1;211.4;29.8;91.1;5.0;3.9
2340;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezinswoningen totaal;2009;861.0;606.8;254.2;29.1;90.3;8.4;1.2
2341;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezinswoningen totaal;2012;947.7;688.3;259.4;31.0;90.8;7.0;2.2
2342;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: eengezinswoningen totaal;2015;890.5;661.0;229.5;29.5;91.9;5.3;2.8
2343;Waarde;Totaal;Woonduur: 10 tot 20 jaar;"Woningtype: eengezins; vrijstaand";2009;1026.1;712.3;313.8;29.7;98.4;1.3;0.3
2344;Waarde;Totaal;Woonduur: 10 tot 20 jaar;"Woningtype: eengezins; vrijstaand";2012;1115.2;800.3;314.9;31.7;98.7;1.2;0.1
2345;Waarde;Totaal;Woonduur: 10 tot 20 jaar;"Woningtype: eengezins; vrijstaand";2015;1039.5;762.6;276.9;30.1;99.1;0.7;0.2
2346;Waarde;Totaal;Woonduur: 10 tot 20 jaar;"Woningtype: eengezins; 2-onder-1-kap";2009;892.9;632.6;260.3;27.6;96.6;3.1;0.4
2347;Waarde;Totaal;Woonduur: 10 tot 20 jaar;"Woningtype: eengezins; 2-onder-1-kap";2012;1007.4;738.1;269.3;29.4;96.6;2.8;0.6
2348;Waarde;Totaal;Woonduur: 10 tot 20 jaar;"Woningtype: eengezins; 2-onder-1-kap";2015;951.5;708.0;243.4;26.9;98.4;1.1;0.4
2349;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: tussenwoning/hoekwoning;2009;781.9;554.3;227.6;29.3;84.8;13.2;1.9
2350;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: tussenwoning/hoekwoning;2012;863.8;628.9;234.9;31.2;85.8;10.6;3.6
2351;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: tussenwoning/hoekwoning;2015;812.4;605.8;206.6;30.3;86.8;8.5;4.7
2352;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: meergezinswoningen totaal;2009;570.5;406.6;164.0;33.1;77.1;17.5;5.4
2353;Waarde;Totaal;Woonduur: 10 tot 20 jaar;Woningtype: meergezinswoningen totaal;2012;631.2;462.4;168.8;35.1;75.9;15.7;8.4
