ID;MechanischeBestrijding;TeeltsectorenEnGewassen;Perioden;AantalBedrijven_1;PercentageBedrijven_2;GrootteOppervlakte_3;PercentageOppervlakte_4;Januari_5;Februari_6;Maart_7;April_8;Mei_9;Juni_10;Juli_11;Augustus_12;September_13;Oktober_14;November_15;December_16
2389;Ontsmetting door stomen/inunderen;Narcissen (bollen);1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2390;Ontsmetting door stomen/inunderen;Narcissen (bollen);2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2391;Ontsmetting door stomen/inunderen;Narcissen (bollen);2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2392;Ontsmetting door stomen/inunderen;Narcissen (bollen);2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2393;Ontsmetting door stomen/inunderen;Narcissen (bollen);2012;7.0;2.1;13.0;0.7;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2394;Ontsmetting door stomen/inunderen;Tulpen (bollen);1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2395;Ontsmetting door stomen/inunderen;Tulpen (bollen);1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2396;Ontsmetting door stomen/inunderen;Tulpen (bollen);2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2397;Ontsmetting door stomen/inunderen;Tulpen (bollen);2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2398;Ontsmetting door stomen/inunderen;Tulpen (bollen);2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2399;Ontsmetting door stomen/inunderen;Tulpen (bollen);2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2400;Ontsmetting door stomen/inunderen;Teeltsector groenten onder glas;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2401;Ontsmetting door stomen/inunderen;Teeltsector groenten onder glas;1998;;;64.0;2.1;0.5;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
2402;Ontsmetting door stomen/inunderen;Teeltsector groenten onder glas;2000;;;26.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7;0.0
2403;Ontsmetting door stomen/inunderen;Teeltsector groenten onder glas;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2404;Ontsmetting door stomen/inunderen;Teeltsector groenten onder glas;2008;;;5.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
2405;Ontsmetting door stomen/inunderen;Teeltsector groenten onder glas;2012;;;8.0;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2406;Ontsmetting door stomen/inunderen;Aardbeien (glasgroenten);1995;;;;;;;;;;;;;;;;
2407;Ontsmetting door stomen/inunderen;Aardbeien (glasgroenten);1998;;;;;;;;;;;;;;;;
2408;Ontsmetting door stomen/inunderen;Aardbeien (glasgroenten);2000;;;;;;;;;;;;;;;;
2409;Ontsmetting door stomen/inunderen;Aardbeien (glasgroenten);2004;;;;;;;;;;;;;;;;
2410;Ontsmetting door stomen/inunderen;Aardbeien (glasgroenten);2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2411;Ontsmetting door stomen/inunderen;Aardbeien (glasgroenten);2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2412;Ontsmetting door stomen/inunderen;Komkommers;1995;39.0;5.3;30.0;3.7;;;;;;;;;;;;
2413;Ontsmetting door stomen/inunderen;Komkommers;1998;8.0;1.3;5.0;0.6;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2414;Ontsmetting door stomen/inunderen;Komkommers;2000;12.0;2.3;8.0;1.2;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2415;Ontsmetting door stomen/inunderen;Komkommers;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2416;Ontsmetting door stomen/inunderen;Komkommers;2008;5.0;1.6;5.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0
2417;Ontsmetting door stomen/inunderen;Komkommers;2012;4.0;1.5;8.0;1.3;1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2418;Ontsmetting door stomen/inunderen;Paprika's;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2419;Ontsmetting door stomen/inunderen;Paprika's;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2420;Ontsmetting door stomen/inunderen;Paprika's;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2421;Ontsmetting door stomen/inunderen;Paprika's;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2422;Ontsmetting door stomen/inunderen;Paprika's;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2423;Ontsmetting door stomen/inunderen;Paprika's;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2424;Ontsmetting door stomen/inunderen;Radijs;1995;;;;;;;;;;;;;;;;
2425;Ontsmetting door stomen/inunderen;Radijs;1998;;;;;;;;;;;;;;;;
2426;Ontsmetting door stomen/inunderen;Radijs;2000;;;;;;;;;;;;;;;;
2427;Ontsmetting door stomen/inunderen;Radijs;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2428;Ontsmetting door stomen/inunderen;Radijs;2008;;;;;;;;;;;;;;;;
2429;Ontsmetting door stomen/inunderen;Radijs;2012;;;;;;;;;;;;;;;;
2430;Ontsmetting door stomen/inunderen;Tomaten;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2431;Ontsmetting door stomen/inunderen;Tomaten;1998;23.0;2.5;60.0;4.6;1.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1;0.0
2432;Ontsmetting door stomen/inunderen;Tomaten;2000;8.0;1.3;18.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6;0.0
2433;Ontsmetting door stomen/inunderen;Tomaten;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2434;Ontsmetting door stomen/inunderen;Tomaten;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2435;Ontsmetting door stomen/inunderen;Tomaten;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2436;Ontsmetting door stomen/inunderen;Teeltsector bloemen onder glas;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2437;Ontsmetting door stomen/inunderen;Teeltsector bloemen onder glas;1998;;;470.0;11.3;1.9;2.1;1.5;2.1;3.7;4.5;4.5;4.4;4.4;3.1;1.9;1.6
2438;Ontsmetting door stomen/inunderen;Teeltsector bloemen onder glas;2000;;;416.0;0.0;3.2;2.0;2.2;3.8;4.6;6.0;4.9;6.7;6.9;5.0;4.4;2.9
2439;Ontsmetting door stomen/inunderen;Teeltsector bloemen onder glas;2004;;;240.0;5.6;2.4;1.7;2.8;2.9;3.3;3.4;3.5;3.7;4.0;2.9;2.6;3.5
2440;Ontsmetting door stomen/inunderen;Teeltsector bloemen onder glas;2008;;;142.0;3.8;0.4;0.7;0.7;1.3;1.2;1.8;2.7;1.9;2.7;1.3;2.0;2.1
2441;Ontsmetting door stomen/inunderen;Teeltsector bloemen onder glas;2012;;;82.0;2.4;0.8;0.4;0.0;0.9;0.1;0.9;0.9;0.9;0.0;0.1;0.0;0.0
2442;Ontsmetting door stomen/inunderen;Alstroemeria;1995;;;;;;;;;;;;;;;;
2443;Ontsmetting door stomen/inunderen;Alstroemeria;1998;;;;;;;;;;;;;;;;
2444;Ontsmetting door stomen/inunderen;Alstroemeria;2000;;;;;;;;;;;;;;;;
2445;Ontsmetting door stomen/inunderen;Alstroemeria;2004;10.0;12.0;9.0;10.7;0.0;0.0;0.0;4.4;6.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2446;Ontsmetting door stomen/inunderen;Alstroemeria;2008;;;;;;;;;;;;;;;;
2447;Ontsmetting door stomen/inunderen;Alstroemeria;2012;;;;;;;;;;;;;;;;
2448;Ontsmetting door stomen/inunderen;Anjers;1995;101.0;22.9;46.0;24.0;;;;;;;;;;;;
2449;Ontsmetting door stomen/inunderen;Anjers;1998;24.0;8.6;20.0;17.2;0.0;0.0;0.0;0.3;0.0;0.0;3.3;0.0;0.0;0.0;13.6;0.0
2450;Ontsmetting door stomen/inunderen;Anjers;2000;7.0;3.4;2.0;2.4;0.0;0.0;0.0;2.4;2.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2451;Ontsmetting door stomen/inunderen;Anjers;2004;;;;;;;;;;;;;;;;
2452;Ontsmetting door stomen/inunderen;Anjers;2008;;;;;;;;;;;;;;;;
2453;Ontsmetting door stomen/inunderen;Anjers;2012;;;;;;;;;;;;;;;;
2454;Ontsmetting door stomen/inunderen;Chrysanten;1995;101.0;14.5;130.0;16.9;;;;;;;;;;;;
2455;Ontsmetting door stomen/inunderen;Chrysanten;1998;156.0;23.7;179.0;23.7;0.0;2.2;0.0;0.0;1.1;1.1;6.9;11.8;16.1;9.2;3.9;0.0
2456;Ontsmetting door stomen/inunderen;Chrysanten;2000;155.0;25.9;184.0;23.7;1.6;0.0;0.0;0.0;0.0;0.0;5.8;16.6;19.0;15.9;7.1;0.0
2457;Ontsmetting door stomen/inunderen;Chrysanten;2004;30.0;7.0;41.0;6.0;0.0;0.0;0.0;0.0;0.6;0.6;0.0;4.2;5.4;4.2;4.2;4.2
2458;Ontsmetting door stomen/inunderen;Chrysanten;2008;25.0;9.1;41.0;7.9;0.0;0.0;0.0;1.5;1.5;6.1;1.5;6.1;6.5;4.6;4.6;4.6
2459;Ontsmetting door stomen/inunderen;Chrysanten;2012;20.0;10.4;73.0;14.6;5.8;1.8;0.0;6.8;0.0;6.8;6.9;6.8;0.0;0.0;0.0;0.0
2460;Ontsmetting door stomen/inunderen;Fresia's;1995;311.0;77.1;236.0;85.3;;;;;;;;;;;;
2461;Ontsmetting door stomen/inunderen;Fresia's;1998;206.0;63.3;178.0;73.9;30.2;28.3;20.3;29.7;41.8;50.7;41.5;43.1;28.4;31.8;13.5;18.5
2462;Ontsmetting door stomen/inunderen;Fresia's;2000;166.0;58.6;133.0;60.3;34.5;24.5;26.6;35.0;44.8;57.1;46.9;40.2;38.0;30.9;35.5;35.2
2463;Ontsmetting door stomen/inunderen;Fresia's;2004;139.0;70.0;132.0;68.9;36.5;30.1;45.1;38.8;45.1;49.1;47.1;45.1;48.9;40.6;35.5;46.5
2464;Ontsmetting door stomen/inunderen;Fresia's;2008;44.0;40.7;68.0;52.9;9.4;13.0;17.1;26.5;22.1;22.6;38.8;31.1;36.0;21.6;34.9;40.6
2465;Ontsmetting door stomen/inunderen;Fresia's;2012;9.0;10.7;4.0;3.6;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.4;0.0;2.7;0.0;0.5
2466;Ontsmetting door stomen/inunderen;Gerbera's;1995;;;;;;;;;;;;;;;;
2467;Ontsmetting door stomen/inunderen;Gerbera's;1998;9.0;5.9;8.0;3.5;0.0;0.0;0.0;0.0;3.5;1.3;0.0;0.0;0.0;0.0;0.0;0.0
2468;Ontsmetting door stomen/inunderen;Gerbera's;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2469;Ontsmetting door stomen/inunderen;Gerbera's;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2470;Ontsmetting door stomen/inunderen;Gerbera's;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2471;Ontsmetting door stomen/inunderen;Gerbera's;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2472;Ontsmetting door stomen/inunderen;Lelies (snijbloemen);1995;88.0;24.4;68.0;31.9;;;;;;;;;;;;
2473;Ontsmetting door stomen/inunderen;Lelies (snijbloemen);1998;105.0;28.6;77.0;32.4;1.1;4.1;8.0;8.0;15.3;27.2;22.6;8.0;11.9;0.0;0.0;11.9
2474;Ontsmetting door stomen/inunderen;Lelies (snijbloemen);2000;121.0;30.4;97.0;35.2;1.7;0.0;0.0;14.9;13.9;22.2;2.9;13.9;13.9;0.0;7.5;0.0
2475;Ontsmetting door stomen/inunderen;Lelies (snijbloemen);2004;61.0;18.4;58.0;21.3;4.1;0.0;3.0;6.5;4.4;7.1;11.7;7.5;7.1;0.0;0.0;4.1
2476;Ontsmetting door stomen/inunderen;Lelies (snijbloemen);2008;29.0;13.6;32.0;14.3;0.0;0.9;0.0;0.0;1.0;2.0;7.9;0.0;4.7;0.0;0.7;0.0
2477;Ontsmetting door stomen/inunderen;Lelies (snijbloemen);2012;6.0;4.1;5.0;2.4;0.0;1.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2478;Ontsmetting door stomen/inunderen;Orchideeën (snijbloemen);1995;;;;;;;;;;;;;;;;
2479;Ontsmetting door stomen/inunderen;Orchideeën (snijbloemen);1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2480;Ontsmetting door stomen/inunderen;Orchideeën (snijbloemen);2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2481;Ontsmetting door stomen/inunderen;Orchideeën (snijbloemen);2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2482;Ontsmetting door stomen/inunderen;Orchideeën (snijbloemen);2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2483;Ontsmetting door stomen/inunderen;Orchideeën (snijbloemen);2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2484;Ontsmetting door stomen/inunderen;Perkplanten;1995;;;;;;;;;;;;;;;;
2485;Ontsmetting door stomen/inunderen;Perkplanten;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2486;Ontsmetting door stomen/inunderen;Perkplanten;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2487;Ontsmetting door stomen/inunderen;Perkplanten;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2488;Ontsmetting door stomen/inunderen;Perkplanten;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2489;Ontsmetting door stomen/inunderen;Perkplanten;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2490;Ontsmetting door stomen/inunderen;Potplanten - blad;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2491;Ontsmetting door stomen/inunderen;Potplanten - blad;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2492;Ontsmetting door stomen/inunderen;Potplanten - blad;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2493;Ontsmetting door stomen/inunderen;Potplanten - blad;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2494;Ontsmetting door stomen/inunderen;Potplanten - blad;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2495;Ontsmetting door stomen/inunderen;Potplanten - blad;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2496;Ontsmetting door stomen/inunderen;Potplanten - bloei;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2497;Ontsmetting door stomen/inunderen;Potplanten - bloei;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2498;Ontsmetting door stomen/inunderen;Potplanten - bloei;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2499;Ontsmetting door stomen/inunderen;Potplanten - bloei;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2500;Ontsmetting door stomen/inunderen;Potplanten - bloei;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2501;Ontsmetting door stomen/inunderen;Potplanten - bloei;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2502;Ontsmetting door stomen/inunderen;Rozen;1995;57.0;6.1;21.0;2.2;;;;;;;;;;;;
2503;Ontsmetting door stomen/inunderen;Rozen;1998;14.0;1.7;7.0;0.7;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2504;Ontsmetting door stomen/inunderen;Rozen;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2505;Ontsmetting door stomen/inunderen;Rozen;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2506;Ontsmetting door stomen/inunderen;Rozen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2507;Ontsmetting door stomen/inunderen;Rozen;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2508;Ontsmetting door stomen/inunderen;Teeltsector champignons ;1995;;;;;;;;;;;;;;;;
2509;Ontsmetting door stomen/inunderen;Teeltsector champignons ;1998;520.0;88.1;84.0;85.3;73.2;73.4;72.9;80.0;80.1;78.2;70.0;77.1;71.8;77.5;77.8;76.5
2510;Ontsmetting door stomen/inunderen;Teeltsector champignons ;2000;495.0;95.7;90.0;94.5;82.2;73.2;86.0;73.9;65.5;81.6;76.4;62.0;80.1;78.3;80.1;72.4
2511;Ontsmetting door stomen/inunderen;Teeltsector champignons ;2004;261.0;78.8;70.0;82.8;56.3;58.2;65.9;68.6;68.2;71.4;71.1;67.9;80.1;80.1;77.5;76.2
2512;Ontsmetting door stomen/inunderen;Teeltsector champignons ;2008;155.0;72.6;44.0;57.0;31.6;40.2;22.2;32.1;30.0;33.9;34.5;38.5;35.7;36.8;41.7;34.4
2513;Ontsmetting door stomen/inunderen;Teeltsector champignons ;2012;75.0;56.9;37.0;55.5;47.4;28.3;26.1;23.4;19.8;20.1;20.6;20.1;25.3;23.6;22.4;21.8
2514;Ontsmetting door stomen/inunderen;Champignons (gewas);1995;;;;;;;;;;;;;;;;
2515;Ontsmetting door stomen/inunderen;Champignons (gewas);1998;520.0;88.1;84.0;85.3;73.2;73.4;72.9;80.0;80.1;78.2;70.0;77.1;71.8;77.5;77.8;76.5
2516;Ontsmetting door stomen/inunderen;Champignons (gewas);2000;495.0;95.7;90.0;94.5;82.2;73.2;86.0;73.9;65.5;81.6;76.4;62.0;80.1;78.3;80.1;72.4
2517;Ontsmetting door stomen/inunderen;Champignons (gewas);2004;261.0;78.8;70.0;82.8;56.3;58.2;65.9;68.6;68.2;71.4;71.1;67.9;80.1;80.1;77.5;76.2
2518;Ontsmetting door stomen/inunderen;Champignons (gewas);2008;155.0;72.6;44.0;57.0;31.6;40.2;22.2;32.1;30.0;33.9;34.5;38.5;35.7;36.8;41.7;34.4
2519;Ontsmetting door stomen/inunderen;Champignons (gewas);2012;75.0;56.9;37.0;55.5;47.4;28.3;26.1;23.4;19.8;20.1;20.6;20.1;25.3;23.6;22.4;21.8
2520;Overige bestrijding;Teeltsector akkerbouw;1995;;;218.0;0.0;;;;;;;;;;;;
2521;Overige bestrijding;Teeltsector akkerbouw;1998;;;940.0;0.1;0.0;0.0;0.0;0.2;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0
2522;Overige bestrijding;Teeltsector akkerbouw;2000;;;872.0;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.0
2523;Overige bestrijding;Teeltsector akkerbouw;2004;;;113704.0;15.4;0.2;0.0;0.0;3.2;13.6;4.8;2.0;1.8;0.3;0.2;0.0;0.0
2524;Overige bestrijding;Teeltsector akkerbouw;2008;;;25360.0;3.5;0.0;0.0;0.0;0.0;0.0;2.0;0.9;0.9;0.1;0.0;0.0;0.0
2525;Overige bestrijding;Teeltsector akkerbouw;2012;;;2247.0;0.3;0.3;0.0;0.0;0.0;0.0;0.8;0.2;0.1;0.0;0.0;0.0;0.0
2526;Overige bestrijding;Bruine bonen;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2527;Overige bestrijding;Bruine bonen;1998;74.0;12.5;205.0;10.5;0.0;0.0;0.0;0.0;2.2;1.7;6.5;0.0;0.0;0.0;0.0;0.0
2528;Overige bestrijding;Bruine bonen;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2529;Overige bestrijding;Bruine bonen;2004;192.0;38.6;848.0;38.1;0.0;0.0;0.0;0.0;21.3;17.5;14.4;0.0;0.0;0.0;0.0;0.0
2530;Overige bestrijding;Bruine bonen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2531;Overige bestrijding;Bruine bonen;2012;7.0;2.4;26.0;1.7;0.0;0.0;0.0;0.0;0.0;1.7;0.0;0.0;0.0;0.0;0.0;0.0
2532;Overige bestrijding;Cichorei;1995;;;;;;;;;;;;;;;;
2533;Overige bestrijding;Cichorei;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2534;Overige bestrijding;Cichorei;2000;22.0;2.4;82.0;1.7;0.0;0.0;0.0;0.0;1.0;1.7;0.0;0.0;0.0;0.0;0.0;0.0
2535;Overige bestrijding;Cichorei;2004;227.0;24.3;914.0;18.6;0.0;0.0;0.0;6.1;11.4;1.6;0.8;0.0;0.0;0.0;0.0;0.0
2536;Overige bestrijding;Cichorei;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2537;Overige bestrijding;Cichorei;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2538;Overige bestrijding;Consumptieaardappelen;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2539;Overige bestrijding;Consumptieaardappelen;1998;79.0;0.7;236.0;0.3;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0
2540;Overige bestrijding;Consumptieaardappelen;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2541;Overige bestrijding;Consumptieaardappelen;2004;1103.0;13.8;12024.0;16.5;0.0;0.0;0.0;0.0;10.2;5.6;5.0;2.0;2.7;0.7;0.0;0.0
2542;Overige bestrijding;Consumptieaardappelen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2543;Overige bestrijding;Consumptieaardappelen;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2544;Overige bestrijding;Erwten groen te oogsten;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2545;Overige bestrijding;Erwten groen te oogsten;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2546;Overige bestrijding;Erwten groen te oogsten;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2547;Overige bestrijding;Erwten groen te oogsten;2004;292.0;38.2;1710.0;35.2;0.0;0.0;0.0;1.2;23.5;17.3;5.7;0.0;0.0;0.0;0.0;0.0
2548;Overige bestrijding;Erwten groen te oogsten;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2549;Overige bestrijding;Erwten groen te oogsten;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
