ID;BedrijfstakkenBranchesSBI2008;Perioden;IndexcijfersOmzet_1;OmzetontwikkelingTOVEenJaarEerder_2
1131;4642 Groothandel in kleding en schoenen;2022 2e kwartaal;105.5;11.9
1132;4642 Groothandel in kleding en schoenen;2022 3e kwartaal;134.7;9.9
1133;4642 Groothandel in kleding en schoenen;2022 4e kwartaal;120.0;15.0
1134;4642 Groothandel in kleding en schoenen;2022;118.8;12.0
1135;4642 Groothandel in kleding en schoenen;2023;115.0;-3.1
1136;4642 Groothandel in kleding en schoenen;2023 1e kwartaal;127.4;10.9
1137;4642 Groothandel in kleding en schoenen;2023 2e kwartaal;99.5;-5.7
1138;4642 Groothandel in kleding en schoenen;2023 3e kwartaal;129.5;-3.8
1139;4642 Groothandel in kleding en schoenen;2023 4e kwartaal;103.7;-13.5
1140;4643 Groothandel consumentenapparatuur;2005 1e kwartaal;171.7;
1141;4643 Groothandel consumentenapparatuur;2005 2e kwartaal;104.5;
1142;4643 Groothandel consumentenapparatuur;2005 3e kwartaal;115.4;
1143;4643 Groothandel consumentenapparatuur;2005 4e kwartaal;142.6;
1144;4643 Groothandel consumentenapparatuur;2005;133.5;
1145;4643 Groothandel consumentenapparatuur;2006 1e kwartaal;112.9;-34.2
1146;4643 Groothandel consumentenapparatuur;2006 2e kwartaal;108.3;3.7
1147;4643 Groothandel consumentenapparatuur;2006 3e kwartaal;107.9;-6.6
1148;4643 Groothandel consumentenapparatuur;2006 4e kwartaal;137.8;-3.3
1149;4643 Groothandel consumentenapparatuur;2006;116.7;-12.6
1150;4643 Groothandel consumentenapparatuur;2007 1e kwartaal;107.5;-4.8
1151;4643 Groothandel consumentenapparatuur;2007 2e kwartaal;102.5;-5.4
1152;4643 Groothandel consumentenapparatuur;2007 3e kwartaal;115.4;7.0
1153;4643 Groothandel consumentenapparatuur;2007 4e kwartaal;161.3;17.0
1154;4643 Groothandel consumentenapparatuur;2007;121.7;4.2
1155;4643 Groothandel consumentenapparatuur;2008 1e kwartaal;115.2;7.1
1156;4643 Groothandel consumentenapparatuur;2008 2e kwartaal;109.6;6.9
1157;4643 Groothandel consumentenapparatuur;2008 3e kwartaal;110.5;-4.3
1158;4643 Groothandel consumentenapparatuur;2008 4e kwartaal;132.8;-17.7
1159;4643 Groothandel consumentenapparatuur;2008;117.0;-3.8
1160;4643 Groothandel consumentenapparatuur;2009 1e kwartaal;94.0;-18.3
1161;4643 Groothandel consumentenapparatuur;2009 2e kwartaal;87.0;-20.6
1162;4643 Groothandel consumentenapparatuur;2009 3e kwartaal;100.5;-9.0
1163;4643 Groothandel consumentenapparatuur;2009 4e kwartaal;129.1;-2.8
1164;4643 Groothandel consumentenapparatuur;2009;102.7;-12.3
1165;4643 Groothandel consumentenapparatuur;2010 1e kwartaal;100.3;6.6
1166;4643 Groothandel consumentenapparatuur;2010 2e kwartaal;99.7;14.6
1167;4643 Groothandel consumentenapparatuur;2010 3e kwartaal;108.2;7.6
1168;4643 Groothandel consumentenapparatuur;2010 4e kwartaal;139.9;8.4
1169;4643 Groothandel consumentenapparatuur;2010;112.0;9.1
1170;4643 Groothandel consumentenapparatuur;2011 1e kwartaal;114.1;13.8
1171;4643 Groothandel consumentenapparatuur;2011 2e kwartaal;109.3;9.5
1172;4643 Groothandel consumentenapparatuur;2011 3e kwartaal;110.1;1.8
1173;4643 Groothandel consumentenapparatuur;2011 4e kwartaal;127.1;-9.1
1174;4643 Groothandel consumentenapparatuur;2011;115.1;2.8
1175;4643 Groothandel consumentenapparatuur;2012 1e kwartaal;103.7;-9.1
1176;4643 Groothandel consumentenapparatuur;2012 2e kwartaal;98.8;-9.6
1177;4643 Groothandel consumentenapparatuur;2012 3e kwartaal;104.5;-5.1
1178;4643 Groothandel consumentenapparatuur;2012 4e kwartaal;118.6;-6.7
1179;4643 Groothandel consumentenapparatuur;2012;106.4;-7.6
1180;4643 Groothandel consumentenapparatuur;2013 1e kwartaal;94.5;-8.9
1181;4643 Groothandel consumentenapparatuur;2013 2e kwartaal;101.1;2.3
1182;4643 Groothandel consumentenapparatuur;2013 3e kwartaal;93.9;-10.1
1183;4643 Groothandel consumentenapparatuur;2013 4e kwartaal;104.7;-11.7
1184;4643 Groothandel consumentenapparatuur;2013;98.5;-7.4
1185;4643 Groothandel consumentenapparatuur;2014 1e kwartaal;85.8;-9.2
1186;4643 Groothandel consumentenapparatuur;2014 2e kwartaal;90.3;-10.7
1187;4643 Groothandel consumentenapparatuur;2014 3e kwartaal;86.2;-8.2
1188;4643 Groothandel consumentenapparatuur;2014 4e kwartaal;103.2;-1.4
1189;4643 Groothandel consumentenapparatuur;2014;91.4;-7.3
1190;4643 Groothandel consumentenapparatuur;2015 1e kwartaal;93.8;9.4
1191;4643 Groothandel consumentenapparatuur;2015 2e kwartaal;96.7;7.1
1192;4643 Groothandel consumentenapparatuur;2015 3e kwartaal;99.1;14.9
1193;4643 Groothandel consumentenapparatuur;2015 4e kwartaal;110.4;7.0
1194;4643 Groothandel consumentenapparatuur;2015;100.0;9.4
1195;4643 Groothandel consumentenapparatuur;2016 1e kwartaal;94.8;1.0
1196;4643 Groothandel consumentenapparatuur;2016 2e kwartaal;94.1;-2.7
1197;4643 Groothandel consumentenapparatuur;2016 3e kwartaal;96.1;-3.1
1198;4643 Groothandel consumentenapparatuur;2016 4e kwartaal;126.2;14.3
1199;4643 Groothandel consumentenapparatuur;2016;102.8;2.8
1200;4643 Groothandel consumentenapparatuur;2017 1e kwartaal;99.9;5.4
1201;4643 Groothandel consumentenapparatuur;2017 2e kwartaal;103.5;10.0
1202;4643 Groothandel consumentenapparatuur;2017 3e kwartaal;105.7;10.1
1203;4643 Groothandel consumentenapparatuur;2017 4e kwartaal;128.4;1.7
1204;4643 Groothandel consumentenapparatuur;2017;109.4;6.4
1205;4643 Groothandel consumentenapparatuur;2018 1e kwartaal;101.2;1.3
1206;4643 Groothandel consumentenapparatuur;2018 2e kwartaal;104.9;1.3
1207;4643 Groothandel consumentenapparatuur;2018 3e kwartaal;104.5;-1.2
1208;4643 Groothandel consumentenapparatuur;2018 4e kwartaal;130.3;1.5
1209;4643 Groothandel consumentenapparatuur;2018;110.2;0.8
1210;4643 Groothandel consumentenapparatuur;2019 1e kwartaal;101.9;0.8
1211;4643 Groothandel consumentenapparatuur;2019 2e kwartaal;101.4;-3.4
1212;4643 Groothandel consumentenapparatuur;2019 3e kwartaal;106.4;1.8
1213;4643 Groothandel consumentenapparatuur;2019 4e kwartaal;140.3;7.7
1214;4643 Groothandel consumentenapparatuur;2019;112.5;2.1
1215;4643 Groothandel consumentenapparatuur;2020 1e kwartaal;92.3;-9.5
1216;4643 Groothandel consumentenapparatuur;2020 2e kwartaal;89.7;-11.5
1217;4643 Groothandel consumentenapparatuur;2020 3e kwartaal;104.2;-2.0
1218;4643 Groothandel consumentenapparatuur;2020 4e kwartaal;139.5;-0.6
1219;4643 Groothandel consumentenapparatuur;2020;106.4;-5.4
1220;4643 Groothandel consumentenapparatuur;2021 1e kwartaal;105.9;14.8
1221;4643 Groothandel consumentenapparatuur;2021 2e kwartaal;122.5;36.6
1222;4643 Groothandel consumentenapparatuur;2021 3e kwartaal;111.0;6.5
1223;4643 Groothandel consumentenapparatuur;2021 4e kwartaal;128.2;-8.1
1224;4643 Groothandel consumentenapparatuur;2021;116.9;9.9
1225;4643 Groothandel consumentenapparatuur;2022 1e kwartaal;117.3;10.7
1226;4643 Groothandel consumentenapparatuur;2022 2e kwartaal;122.4;-0.1
1227;4643 Groothandel consumentenapparatuur;2022 3e kwartaal;126.4;13.8
1228;4643 Groothandel consumentenapparatuur;2022 4e kwartaal;156.9;22.4
1229;4643 Groothandel consumentenapparatuur;2022;130.8;11.8
1230;4643 Groothandel consumentenapparatuur;2023;126.8;-3.0
1231;4643 Groothandel consumentenapparatuur;2023 1e kwartaal;116.0;-1.1
1232;4643 Groothandel consumentenapparatuur;2023 2e kwartaal;124.1;1.3
1233;4643 Groothandel consumentenapparatuur;2023 3e kwartaal;118.7;-6.1
1234;4643 Groothandel consumentenapparatuur;2023 4e kwartaal;148.6;-5.3
1235;4646 Groothandel in medische artikelen;2005 1e kwartaal;51.7;
1236;4646 Groothandel in medische artikelen;2005 2e kwartaal;58.9;
1237;4646 Groothandel in medische artikelen;2005 3e kwartaal;58.0;
1238;4646 Groothandel in medische artikelen;2005 4e kwartaal;65.6;
1239;4646 Groothandel in medische artikelen;2005;58.6;
1240;4646 Groothandel in medische artikelen;2006 1e kwartaal;54.9;6.2
1241;4646 Groothandel in medische artikelen;2006 2e kwartaal;60.0;1.9
1242;4646 Groothandel in medische artikelen;2006 3e kwartaal;57.6;-0.7
1243;4646 Groothandel in medische artikelen;2006 4e kwartaal;65.9;0.3
1244;4646 Groothandel in medische artikelen;2006;59.6;1.8
1245;4646 Groothandel in medische artikelen;2007 1e kwartaal;64.1;16.7
1246;4646 Groothandel in medische artikelen;2007 2e kwartaal;71.3;18.9
1247;4646 Groothandel in medische artikelen;2007 3e kwartaal;64.2;11.4
1248;4646 Groothandel in medische artikelen;2007 4e kwartaal;76.0;15.4
1249;4646 Groothandel in medische artikelen;2007;68.9;15.6
1250;4646 Groothandel in medische artikelen;2008 1e kwartaal;68.2;6.4
1251;4646 Groothandel in medische artikelen;2008 2e kwartaal;73.0;2.5
1252;4646 Groothandel in medische artikelen;2008 3e kwartaal;70.3;9.6
1253;4646 Groothandel in medische artikelen;2008 4e kwartaal;84.9;11.8
1254;4646 Groothandel in medische artikelen;2008;74.1;7.6
1255;4646 Groothandel in medische artikelen;2009 1e kwartaal;66.6;-2.3
1256;4646 Groothandel in medische artikelen;2009 2e kwartaal;73.7;0.9
1257;4646 Groothandel in medische artikelen;2009 3e kwartaal;73.6;4.7
1258;4646 Groothandel in medische artikelen;2009 4e kwartaal;85.2;0.3
1259;4646 Groothandel in medische artikelen;2009;74.8;0.9
1260;4646 Groothandel in medische artikelen;2010 1e kwartaal;71.9;8.0
1261;4646 Groothandel in medische artikelen;2010 2e kwartaal;79.4;7.7
1262;4646 Groothandel in medische artikelen;2010 3e kwartaal;84.5;14.9
1263;4646 Groothandel in medische artikelen;2010 4e kwartaal;94.3;10.7
1264;4646 Groothandel in medische artikelen;2010;82.5;10.4
1265;4646 Groothandel in medische artikelen;2011 1e kwartaal;82.2;14.2
1266;4646 Groothandel in medische artikelen;2011 2e kwartaal;84.8;6.8
1267;4646 Groothandel in medische artikelen;2011 3e kwartaal;82.5;-2.4
1268;4646 Groothandel in medische artikelen;2011 4e kwartaal;82.9;-12.1
1269;4646 Groothandel in medische artikelen;2011;83.1;0.7
1270;4646 Groothandel in medische artikelen;2012 1e kwartaal;77.7;-5.4
1271;4646 Groothandel in medische artikelen;2012 2e kwartaal;79.8;-5.9
1272;4646 Groothandel in medische artikelen;2012 3e kwartaal;79.4;-3.8
1273;4646 Groothandel in medische artikelen;2012 4e kwartaal;85.1;2.7
1274;4646 Groothandel in medische artikelen;2012;80.5;-3.1
1275;4646 Groothandel in medische artikelen;2013 1e kwartaal;81.6;5.0
1276;4646 Groothandel in medische artikelen;2013 2e kwartaal;86.5;8.5
1277;4646 Groothandel in medische artikelen;2013 3e kwartaal;83.9;5.6
1278;4646 Groothandel in medische artikelen;2013 4e kwartaal;89.1;4.7
1279;4646 Groothandel in medische artikelen;2013;85.3;5.9
1280;4646 Groothandel in medische artikelen;2014 1e kwartaal;87.0;6.6
1281;4646 Groothandel in medische artikelen;2014 2e kwartaal;92.4;6.8
1282;4646 Groothandel in medische artikelen;2014 3e kwartaal;89.5;6.7
1283;4646 Groothandel in medische artikelen;2014 4e kwartaal;95.0;6.7
1284;4646 Groothandel in medische artikelen;2014;91.0;6.7
1285;4646 Groothandel in medische artikelen;2015 1e kwartaal;98.2;12.8
1286;4646 Groothandel in medische artikelen;2015 2e kwartaal;100.4;8.7
1287;4646 Groothandel in medische artikelen;2015 3e kwartaal;100.2;11.9
1288;4646 Groothandel in medische artikelen;2015 4e kwartaal;101.2;6.5
1289;4646 Groothandel in medische artikelen;2015;100.0;9.9
1290;4646 Groothandel in medische artikelen;2016 1e kwartaal;102.2;4.1
1291;4646 Groothandel in medische artikelen;2016 2e kwartaal;106.8;6.4
1292;4646 Groothandel in medische artikelen;2016 3e kwartaal;104.6;4.4
1293;4646 Groothandel in medische artikelen;2016 4e kwartaal;118.8;17.3
1294;4646 Groothandel in medische artikelen;2016;108.1;8.1
1295;4646 Groothandel in medische artikelen;2017 1e kwartaal;114.6;12.2
1296;4646 Groothandel in medische artikelen;2017 2e kwartaal;115.2;7.9
1297;4646 Groothandel in medische artikelen;2017 3e kwartaal;110.8;6.0
1298;4646 Groothandel in medische artikelen;2017 4e kwartaal;128.2;8.0
1299;4646 Groothandel in medische artikelen;2017;117.2;8.4
1300;4646 Groothandel in medische artikelen;2018 1e kwartaal;121.3;5.8
1301;4646 Groothandel in medische artikelen;2018 2e kwartaal;119.5;3.7
1302;4646 Groothandel in medische artikelen;2018 3e kwartaal;129.4;16.7
1303;4646 Groothandel in medische artikelen;2018 4e kwartaal;147.1;14.8
1304;4646 Groothandel in medische artikelen;2018;129.3;10.3
1305;4646 Groothandel in medische artikelen;2019 1e kwartaal;133.8;10.3
1306;4646 Groothandel in medische artikelen;2019 2e kwartaal;147.2;23.2
1307;4646 Groothandel in medische artikelen;2019 3e kwartaal;141.2;9.1
1308;4646 Groothandel in medische artikelen;2019 4e kwartaal;147.0;-0.1
1309;4646 Groothandel in medische artikelen;2019;142.3;10.0
1310;4646 Groothandel in medische artikelen;2020 1e kwartaal;142.4;6.4
1311;4646 Groothandel in medische artikelen;2020 2e kwartaal;133.6;-9.3
1312;4646 Groothandel in medische artikelen;2020 3e kwartaal;143.9;1.9
1313;4646 Groothandel in medische artikelen;2020 4e kwartaal;136.9;-6.9
1314;4646 Groothandel in medische artikelen;2020;139.2;-2.2
1315;4646 Groothandel in medische artikelen;2021 1e kwartaal;150.9;6.0
1316;4646 Groothandel in medische artikelen;2021 2e kwartaal;171.9;28.7
1317;4646 Groothandel in medische artikelen;2021 3e kwartaal;179.3;24.6
1318;4646 Groothandel in medische artikelen;2021 4e kwartaal;204.2;49.2
1319;4646 Groothandel in medische artikelen;2021;176.6;26.9
1320;4646 Groothandel in medische artikelen;2022 1e kwartaal;183.6;21.7
1321;4646 Groothandel in medische artikelen;2022 2e kwartaal;175.8;2.3
1322;4646 Groothandel in medische artikelen;2022 3e kwartaal;178.3;-0.6
1323;4646 Groothandel in medische artikelen;2022 4e kwartaal;173.9;-14.8
1324;4646 Groothandel in medische artikelen;2022;177.9;0.7
1325;4646 Groothandel in medische artikelen;2023;190.3;7.0
1326;4646 Groothandel in medische artikelen;2023 1e kwartaal;195.3;6.4
1327;4646 Groothandel in medische artikelen;2023 2e kwartaal;187.6;6.7
1328;4646 Groothandel in medische artikelen;2023 3e kwartaal;189.2;6.1
1329;4646 Groothandel in medische artikelen;2023 4e kwartaal;189.1;8.8
1330;465 Groothandel in ICT-apparatuur;2005 1e kwartaal;95.3;
1331;465 Groothandel in ICT-apparatuur;2005 2e kwartaal;96.4;
1332;465 Groothandel in ICT-apparatuur;2005 3e kwartaal;84.7;
1333;465 Groothandel in ICT-apparatuur;2005 4e kwartaal;96.8;
1334;465 Groothandel in ICT-apparatuur;2005;93.3;
1335;465 Groothandel in ICT-apparatuur;2006 1e kwartaal;92.2;-3.3
1336;465 Groothandel in ICT-apparatuur;2006 2e kwartaal;92.8;-3.7
1337;465 Groothandel in ICT-apparatuur;2006 3e kwartaal;84.0;-0.8
1338;465 Groothandel in ICT-apparatuur;2006 4e kwartaal;98.9;2.3
1339;465 Groothandel in ICT-apparatuur;2006;92.0;-1.4
1340;465 Groothandel in ICT-apparatuur;2007 1e kwartaal;96.5;4.6
1341;465 Groothandel in ICT-apparatuur;2007 2e kwartaal;101.2;9.0
1342;465 Groothandel in ICT-apparatuur;2007 3e kwartaal;89.1;6.1
1343;465 Groothandel in ICT-apparatuur;2007 4e kwartaal;99.6;0.6
1344;465 Groothandel in ICT-apparatuur;2007;96.6;5.0
1345;465 Groothandel in ICT-apparatuur;2008 1e kwartaal;99.6;3.3
1346;465 Groothandel in ICT-apparatuur;2008 2e kwartaal;105.0;3.8
1347;465 Groothandel in ICT-apparatuur;2008 3e kwartaal;90.0;1.0
1348;465 Groothandel in ICT-apparatuur;2008 4e kwartaal;97.4;-2.2
1349;465 Groothandel in ICT-apparatuur;2008;98.0;1.5
1350;465 Groothandel in ICT-apparatuur;2009 1e kwartaal;88.7;-11.0
1351;465 Groothandel in ICT-apparatuur;2009 2e kwartaal;90.7;-13.7
1352;465 Groothandel in ICT-apparatuur;2009 3e kwartaal;77.5;-13.9
1353;465 Groothandel in ICT-apparatuur;2009 4e kwartaal;85.9;-11.8
1354;465 Groothandel in ICT-apparatuur;2009;85.7;-12.6
1355;465 Groothandel in ICT-apparatuur;2010 1e kwartaal;94.9;7.0
1356;465 Groothandel in ICT-apparatuur;2010 2e kwartaal;103.1;13.7
1357;465 Groothandel in ICT-apparatuur;2010 3e kwartaal;91.2;17.7
1358;465 Groothandel in ICT-apparatuur;2010 4e kwartaal;98.4;14.6
1359;465 Groothandel in ICT-apparatuur;2010;96.9;13.1
1360;465 Groothandel in ICT-apparatuur;2011 1e kwartaal;99.3;4.6
1361;465 Groothandel in ICT-apparatuur;2011 2e kwartaal;93.0;-9.8
1362;465 Groothandel in ICT-apparatuur;2011 3e kwartaal;95.8;5.0
1363;465 Groothandel in ICT-apparatuur;2011 4e kwartaal;106.6;8.3
1364;465 Groothandel in ICT-apparatuur;2011;98.7;1.8
1365;465 Groothandel in ICT-apparatuur;2012 1e kwartaal;97.7;-1.6
1366;465 Groothandel in ICT-apparatuur;2012 2e kwartaal;96.9;4.1
1367;465 Groothandel in ICT-apparatuur;2012 3e kwartaal;99.3;3.7
1368;465 Groothandel in ICT-apparatuur;2012 4e kwartaal;111.4;4.5
1369;465 Groothandel in ICT-apparatuur;2012;101.3;2.7
1370;465 Groothandel in ICT-apparatuur;2013 1e kwartaal;101.4;3.8
1371;465 Groothandel in ICT-apparatuur;2013 2e kwartaal;93.5;-3.5
1372;465 Groothandel in ICT-apparatuur;2013 3e kwartaal;91.3;-8.1
1373;465 Groothandel in ICT-apparatuur;2013 4e kwartaal;99.2;-10.9
1374;465 Groothandel in ICT-apparatuur;2013;96.3;-4.9
1375;465 Groothandel in ICT-apparatuur;2014 1e kwartaal;89.9;-11.3
1376;465 Groothandel in ICT-apparatuur;2014 2e kwartaal;88.9;-4.9
1377;465 Groothandel in ICT-apparatuur;2014 3e kwartaal;89.5;-2.0
1378;465 Groothandel in ICT-apparatuur;2014 4e kwartaal;104.3;5.2
1379;465 Groothandel in ICT-apparatuur;2014;93.2;-3.3
1380;465 Groothandel in ICT-apparatuur;2015 1e kwartaal;94.8;5.4
1381;465 Groothandel in ICT-apparatuur;2015 2e kwartaal;98.0;10.2
1382;465 Groothandel in ICT-apparatuur;2015 3e kwartaal;95.2;6.4
1383;465 Groothandel in ICT-apparatuur;2015 4e kwartaal;112.0;7.3
1384;465 Groothandel in ICT-apparatuur;2015;100.0;7.3
1385;465 Groothandel in ICT-apparatuur;2016 1e kwartaal;97.1;2.4
1386;465 Groothandel in ICT-apparatuur;2016 2e kwartaal;92.9;-5.2
1387;465 Groothandel in ICT-apparatuur;2016 3e kwartaal;93.3;-2.0
1388;465 Groothandel in ICT-apparatuur;2016 4e kwartaal;109.6;-2.1
1389;465 Groothandel in ICT-apparatuur;2016;98.2;-1.8
1390;465 Groothandel in ICT-apparatuur;2017 1e kwartaal;103.1;6.2
1391;465 Groothandel in ICT-apparatuur;2017 2e kwartaal;101.9;9.7
1392;465 Groothandel in ICT-apparatuur;2017 3e kwartaal;97.4;4.5
1393;465 Groothandel in ICT-apparatuur;2017 4e kwartaal;114.3;4.3
1394;465 Groothandel in ICT-apparatuur;2017;104.2;6.1
1395;465 Groothandel in ICT-apparatuur;2018 1e kwartaal;103.6;0.4
1396;465 Groothandel in ICT-apparatuur;2018 2e kwartaal;102.6;0.6
1397;465 Groothandel in ICT-apparatuur;2018 3e kwartaal;102.5;5.2
1398;465 Groothandel in ICT-apparatuur;2018 4e kwartaal;115.3;0.8
1399;465 Groothandel in ICT-apparatuur;2018;106.0;1.7
1400;465 Groothandel in ICT-apparatuur;2019 1e kwartaal;105.2;1.5
1401;465 Groothandel in ICT-apparatuur;2019 2e kwartaal;104.0;1.4
1402;465 Groothandel in ICT-apparatuur;2019 3e kwartaal;105.1;2.5
1403;465 Groothandel in ICT-apparatuur;2019 4e kwartaal;117.1;1.6
1404;465 Groothandel in ICT-apparatuur;2019;107.8;1.7
1405;465 Groothandel in ICT-apparatuur;2020 1e kwartaal;106.7;1.4
1406;465 Groothandel in ICT-apparatuur;2020 2e kwartaal;102.9;-1.1
1407;465 Groothandel in ICT-apparatuur;2020 3e kwartaal;107.1;1.9
1408;465 Groothandel in ICT-apparatuur;2020 4e kwartaal;127.0;8.4
1409;465 Groothandel in ICT-apparatuur;2020;110.9;2.9
1410;465 Groothandel in ICT-apparatuur;2021 1e kwartaal;116.5;9.2
1411;465 Groothandel in ICT-apparatuur;2021 2e kwartaal;117.5;14.2
1412;465 Groothandel in ICT-apparatuur;2021 3e kwartaal;118.1;10.2
1413;465 Groothandel in ICT-apparatuur;2021 4e kwartaal;138.3;8.9
1414;465 Groothandel in ICT-apparatuur;2021;122.6;10.5
1415;465 Groothandel in ICT-apparatuur;2022 1e kwartaal;128.7;10.4
1416;465 Groothandel in ICT-apparatuur;2022 2e kwartaal;135.5;15.3
1417;465 Groothandel in ICT-apparatuur;2022 3e kwartaal;143.9;21.9
1418;465 Groothandel in ICT-apparatuur;2022 4e kwartaal;151.1;9.3
1419;465 Groothandel in ICT-apparatuur;2022;139.8;14.0
1420;465 Groothandel in ICT-apparatuur;2023;138.5;-0.9
1421;465 Groothandel in ICT-apparatuur;2023 1e kwartaal;144.7;12.5
1422;465 Groothandel in ICT-apparatuur;2023 2e kwartaal;139.3;2.8
1423;465 Groothandel in ICT-apparatuur;2023 3e kwartaal;131.0;-9.0
1424;465 Groothandel in ICT-apparatuur;2023 4e kwartaal;139.0;-8.0
1425;4651 Groothandel in computers, software;2005 1e kwartaal;;
1426;4651 Groothandel in computers, software;2005 2e kwartaal;;
1427;4651 Groothandel in computers, software;2005 3e kwartaal;;
1428;4651 Groothandel in computers, software;2005 4e kwartaal;;
1429;4651 Groothandel in computers, software;2005;;
1430;4651 Groothandel in computers, software;2006 1e kwartaal;;
1431;4651 Groothandel in computers, software;2006 2e kwartaal;;
1432;4651 Groothandel in computers, software;2006 3e kwartaal;;
1433;4651 Groothandel in computers, software;2006 4e kwartaal;;
1434;4651 Groothandel in computers, software;2006;;
1435;4651 Groothandel in computers, software;2007 1e kwartaal;;
1436;4651 Groothandel in computers, software;2007 2e kwartaal;;
1437;4651 Groothandel in computers, software;2007 3e kwartaal;;
1438;4651 Groothandel in computers, software;2007 4e kwartaal;;
1439;4651 Groothandel in computers, software;2007;;
1440;4651 Groothandel in computers, software;2008 1e kwartaal;;
1441;4651 Groothandel in computers, software;2008 2e kwartaal;;
1442;4651 Groothandel in computers, software;2008 3e kwartaal;;
1443;4651 Groothandel in computers, software;2008 4e kwartaal;;
1444;4651 Groothandel in computers, software;2008;;
1445;4651 Groothandel in computers, software;2009 1e kwartaal;;
1446;4651 Groothandel in computers, software;2009 2e kwartaal;;
1447;4651 Groothandel in computers, software;2009 3e kwartaal;;
1448;4651 Groothandel in computers, software;2009 4e kwartaal;;
1449;4651 Groothandel in computers, software;2009;;
1450;4651 Groothandel in computers, software;2010 1e kwartaal;;
1451;4651 Groothandel in computers, software;2010 2e kwartaal;;
1452;4651 Groothandel in computers, software;2010 3e kwartaal;;
1453;4651 Groothandel in computers, software;2010 4e kwartaal;;
1454;4651 Groothandel in computers, software;2010;;
1455;4651 Groothandel in computers, software;2011 1e kwartaal;;
1456;4651 Groothandel in computers, software;2011 2e kwartaal;;
1457;4651 Groothandel in computers, software;2011 3e kwartaal;;
1458;4651 Groothandel in computers, software;2011 4e kwartaal;;
1459;4651 Groothandel in computers, software;2011;;
1460;4651 Groothandel in computers, software;2012 1e kwartaal;;
1461;4651 Groothandel in computers, software;2012 2e kwartaal;;
1462;4651 Groothandel in computers, software;2012 3e kwartaal;;
1463;4651 Groothandel in computers, software;2012 4e kwartaal;;
1464;4651 Groothandel in computers, software;2012;;
1465;4651 Groothandel in computers, software;2013 1e kwartaal;;
1466;4651 Groothandel in computers, software;2013 2e kwartaal;;
1467;4651 Groothandel in computers, software;2013 3e kwartaal;;
1468;4651 Groothandel in computers, software;2013 4e kwartaal;;
1469;4651 Groothandel in computers, software;2013;;
1470;4651 Groothandel in computers, software;2014 1e kwartaal;;
1471;4651 Groothandel in computers, software;2014 2e kwartaal;;
1472;4651 Groothandel in computers, software;2014 3e kwartaal;;
1473;4651 Groothandel in computers, software;2014 4e kwartaal;;
1474;4651 Groothandel in computers, software;2014;;
1475;4651 Groothandel in computers, software;2015 1e kwartaal;;
1476;4651 Groothandel in computers, software;2015 2e kwartaal;;
1477;4651 Groothandel in computers, software;2015 3e kwartaal;;
1478;4651 Groothandel in computers, software;2015 4e kwartaal;;
1479;4651 Groothandel in computers, software;2015;;
1480;4651 Groothandel in computers, software;2016 1e kwartaal;;
1481;4651 Groothandel in computers, software;2016 2e kwartaal;;
1482;4651 Groothandel in computers, software;2016 3e kwartaal;;
1483;4651 Groothandel in computers, software;2016 4e kwartaal;;
1484;4651 Groothandel in computers, software;2016;;
1485;4651 Groothandel in computers, software;2017 1e kwartaal;;
1486;4651 Groothandel in computers, software;2017 2e kwartaal;;
1487;4651 Groothandel in computers, software;2017 3e kwartaal;;
1488;4651 Groothandel in computers, software;2017 4e kwartaal;;
1489;4651 Groothandel in computers, software;2017;;
1490;4651 Groothandel in computers, software;2018 1e kwartaal;;
1491;4651 Groothandel in computers, software;2018 2e kwartaal;;
1492;4651 Groothandel in computers, software;2018 3e kwartaal;;
1493;4651 Groothandel in computers, software;2018 4e kwartaal;;
1494;4651 Groothandel in computers, software;2018;;
1495;4651 Groothandel in computers, software;2019 1e kwartaal;94.0;
1496;4651 Groothandel in computers, software;2019 2e kwartaal;90.8;
1497;4651 Groothandel in computers, software;2019 3e kwartaal;94.5;
1498;4651 Groothandel in computers, software;2019 4e kwartaal;109.3;
1499;4651 Groothandel in computers, software;2019;97.1;
1500;4651 Groothandel in computers, software;2020 1e kwartaal;95.3;1.3
1501;4651 Groothandel in computers, software;2020 2e kwartaal;88.5;-2.5
1502;4651 Groothandel in computers, software;2020 3e kwartaal;93.5;-1.1
1503;4651 Groothandel in computers, software;2020 4e kwartaal;113.5;3.9
1504;4651 Groothandel in computers, software;2020;97.7;0.5
1505;4651 Groothandel in computers, software;2021 1e kwartaal;99.8;4.8
1506;4651 Groothandel in computers, software;2021 2e kwartaal;96.7;9.3
1507;4651 Groothandel in computers, software;2021 3e kwartaal;98.6;5.6
1508;4651 Groothandel in computers, software;2021 4e kwartaal;117.9;3.9
1509;4651 Groothandel in computers, software;2021;103.3;5.7
1510;4651 Groothandel in computers, software;2022 1e kwartaal;104.1;4.4
1511;4651 Groothandel in computers, software;2022 2e kwartaal;105.1;8.7
1512;4651 Groothandel in computers, software;2022 3e kwartaal;113.4;15.0
1513;4651 Groothandel in computers, software;2022 4e kwartaal;118.8;0.8
1514;4651 Groothandel in computers, software;2022;110.4;6.9
1515;4651 Groothandel in computers, software;2023;106.4;-3.6
1516;4651 Groothandel in computers, software;2023 1e kwartaal;107.3;3.1
1517;4651 Groothandel in computers, software;2023 2e kwartaal;100.8;-4.1
