ID;Diensten;Landen;Perioden;InvoerVanDiensten_1;UitvoerVanDiensten_2;SaldoDiensten_3
352;S Totaal Diensten;China;2020 3e kwartaal;460.0;812.0;352.0
353;S Totaal Diensten;China;2020 4e kwartaal;612.0;945.0;333.0
354;S Totaal Diensten;China;2020;2362.0;3305.0;943.0
355;S Totaal Diensten;China;2021 1e kwartaal;638.0;790.0;153.0
356;S Totaal Diensten;China;2021 2e kwartaal;677.0;743.0;66.0
357;S Totaal Diensten;China;2021 3e kwartaal;713.0;922.0;209.0
358;S Totaal Diensten;China;2021 4e kwartaal;967.0;1006.0;39.0
359;S Totaal Diensten;China;2021;2995.0;3461.0;467.0
360;S Totaal Diensten;China;2022 1e kwartaal;958.0;709.0;-249.0
361;S Totaal Diensten;China;2022 2e kwartaal;907.0;648.0;-258.0
362;S Totaal Diensten;China;2022 3e kwartaal;914.0;927.0;12.0
363;S Totaal Diensten;China;2022 4e kwartaal;1024.0;875.0;-148.0
364;S Totaal Diensten;China;2022;3803.0;3159.0;-643.0
365;S Totaal Diensten;China;2023 1e kwartaal;600.0;608.0;8.0
366;S Totaal Diensten;China;2023 2e kwartaal;616.0;787.0;170.0
367;S Totaal Diensten;China;2023 3e kwartaal;681.0;941.0;260.0
368;S Totaal Diensten;China;2023 4e kwartaal;858.0;882.0;24.0
369;S Totaal Diensten;China;2023;2755.0;3218.0;463.0
370;S Totaal Diensten;China;2024 1e kwartaal;732.0;616.0;-116.0
371;S Totaal Diensten;China;2024 2e kwartaal;885.0;631.0;-254.0
372;S Totaal Diensten;China;2024 3e kwartaal;838.0;698.0;-140.0
373;S Totaal Diensten;China;2024 4e kwartaal;1036.0;857.0;-179.0
374;S Totaal Diensten;China;2024;3491.0;2802.0;-689.0
375;S Totaal Diensten;Colombia;2020 1e kwartaal;63.0;126.0;63.0
376;S Totaal Diensten;Colombia;2020 2e kwartaal;48.0;119.0;71.0
377;S Totaal Diensten;Colombia;2020 3e kwartaal;45.0;67.0;22.0
378;S Totaal Diensten;Colombia;2020 4e kwartaal;47.0;78.0;31.0
379;S Totaal Diensten;Colombia;2020;203.0;391.0;188.0
380;S Totaal Diensten;Colombia;2021 1e kwartaal;45.0;48.0;3.0
381;S Totaal Diensten;Colombia;2021 2e kwartaal;45.0;52.0;7.0
382;S Totaal Diensten;Colombia;2021 3e kwartaal;31.0;68.0;37.0
383;S Totaal Diensten;Colombia;2021 4e kwartaal;50.0;76.0;26.0
384;S Totaal Diensten;Colombia;2021;170.0;243.0;73.0
385;S Totaal Diensten;Colombia;2022 1e kwartaal;45.0;81.0;36.0
386;S Totaal Diensten;Colombia;2022 2e kwartaal;56.0;87.0;31.0
387;S Totaal Diensten;Colombia;2022 3e kwartaal;62.0;87.0;25.0
388;S Totaal Diensten;Colombia;2022 4e kwartaal;61.0;101.0;40.0
389;S Totaal Diensten;Colombia;2022;223.0;356.0;132.0
390;S Totaal Diensten;Colombia;2023 1e kwartaal;44.0;89.0;44.0
391;S Totaal Diensten;Colombia;2023 2e kwartaal;48.0;103.0;55.0
392;S Totaal Diensten;Colombia;2023 3e kwartaal;62.0;104.0;42.0
393;S Totaal Diensten;Colombia;2023 4e kwartaal;57.0;130.0;73.0
394;S Totaal Diensten;Colombia;2023;211.0;426.0;215.0
395;S Totaal Diensten;Colombia;2024 1e kwartaal;71.0;108.0;36.0
396;S Totaal Diensten;Colombia;2024 2e kwartaal;67.0;112.0;45.0
397;S Totaal Diensten;Colombia;2024 3e kwartaal;77.0;179.0;102.0
398;S Totaal Diensten;Colombia;2024 4e kwartaal;74.0;121.0;46.0
399;S Totaal Diensten;Colombia;2024;290.0;519.0;229.0
400;S Totaal Diensten;Cuba;2020 1e kwartaal;10.0;4.0;-5.0
401;S Totaal Diensten;Cuba;2020 2e kwartaal;0.0;2.0;1.0
402;S Totaal Diensten;Cuba;2020 3e kwartaal;0.0;2.0;1.0
403;S Totaal Diensten;Cuba;2020 4e kwartaal;0.0;1.0;1.0
404;S Totaal Diensten;Cuba;2020;11.0;9.0;-2.0
405;S Totaal Diensten;Cuba;2021 1e kwartaal;1.0;3.0;2.0
406;S Totaal Diensten;Cuba;2021 2e kwartaal;0.0;2.0;2.0
407;S Totaal Diensten;Cuba;2021 3e kwartaal;0.0;3.0;2.0
408;S Totaal Diensten;Cuba;2021 4e kwartaal;1.0;4.0;4.0
409;S Totaal Diensten;Cuba;2021;2.0;12.0;10.0
410;S Totaal Diensten;Cuba;2022 1e kwartaal;0.0;6.0;5.0
411;S Totaal Diensten;Cuba;2022 2e kwartaal;2.0;4.0;2.0
412;S Totaal Diensten;Cuba;2022 3e kwartaal;19.0;7.0;-12.0
413;S Totaal Diensten;Cuba;2022 4e kwartaal;4.0;4.0;1.0
414;S Totaal Diensten;Cuba;2022;26.0;21.0;-4.0
415;S Totaal Diensten;Cuba;2023 1e kwartaal;1.0;2.0;1.0
416;S Totaal Diensten;Cuba;2023 2e kwartaal;20.0;8.0;-12.0
417;S Totaal Diensten;Cuba;2023 3e kwartaal;3.0;2.0;-1.0
418;S Totaal Diensten;Cuba;2023 4e kwartaal;7.0;3.0;-4.0
419;S Totaal Diensten;Cuba;2023;31.0;15.0;-17.0
420;S Totaal Diensten;Cuba;2024 1e kwartaal;2.0;2.0;1.0
421;S Totaal Diensten;Cuba;2024 2e kwartaal;14.0;4.0;-10.0
422;S Totaal Diensten;Cuba;2024 3e kwartaal;1.0;2.0;1.0
423;S Totaal Diensten;Cuba;2024 4e kwartaal;0.0;2.0;1.0
424;S Totaal Diensten;Cuba;2024;17.0;10.0;-7.0
425;S Totaal Diensten;Curaçao;2020 1e kwartaal;135.0;28.0;-107.0
426;S Totaal Diensten;Curaçao;2020 2e kwartaal;14.0;11.0;-2.0
427;S Totaal Diensten;Curaçao;2020 3e kwartaal;20.0;14.0;-6.0
428;S Totaal Diensten;Curaçao;2020 4e kwartaal;31.0;12.0;-19.0
429;S Totaal Diensten;Curaçao;2020;200.0;66.0;-134.0
430;S Totaal Diensten;Curaçao;2021 1e kwartaal;33.0;13.0;-20.0
431;S Totaal Diensten;Curaçao;2021 2e kwartaal;30.0;18.0;-12.0
432;S Totaal Diensten;Curaçao;2021 3e kwartaal;88.0;32.0;-56.0
433;S Totaal Diensten;Curaçao;2021 4e kwartaal;84.0;28.0;-56.0
434;S Totaal Diensten;Curaçao;2021;235.0;91.0;-144.0
435;S Totaal Diensten;Curaçao;2022 1e kwartaal;82.0;24.0;-59.0
436;S Totaal Diensten;Curaçao;2022 2e kwartaal;47.0;24.0;-24.0
437;S Totaal Diensten;Curaçao;2022 3e kwartaal;74.0;32.0;-42.0
438;S Totaal Diensten;Curaçao;2022 4e kwartaal;69.0;28.0;-41.0
439;S Totaal Diensten;Curaçao;2022;273.0;108.0;-165.0
440;S Totaal Diensten;Curaçao;2023 1e kwartaal;71.0;25.0;-46.0
441;S Totaal Diensten;Curaçao;2023 2e kwartaal;36.0;21.0;-14.0
442;S Totaal Diensten;Curaçao;2023 3e kwartaal;48.0;34.0;-14.0
443;S Totaal Diensten;Curaçao;2023 4e kwartaal;41.0;26.0;-15.0
444;S Totaal Diensten;Curaçao;2023;195.0;106.0;-89.0
445;S Totaal Diensten;Curaçao;2024 1e kwartaal;86.0;33.0;-52.0
446;S Totaal Diensten;Curaçao;2024 2e kwartaal;48.0;35.0;-13.0
447;S Totaal Diensten;Curaçao;2024 3e kwartaal;43.0;34.0;-8.0
448;S Totaal Diensten;Curaçao;2024 4e kwartaal;49.0;30.0;-18.0
449;S Totaal Diensten;Curaçao;2024;225.0;133.0;-92.0
450;S Totaal Diensten;Cyprus;2020 1e kwartaal;152.0;86.0;-65.0
451;S Totaal Diensten;Cyprus;2020 2e kwartaal;151.0;78.0;-73.0
452;S Totaal Diensten;Cyprus;2020 3e kwartaal;164.0;80.0;-84.0
453;S Totaal Diensten;Cyprus;2020 4e kwartaal;211.0;101.0;-110.0
454;S Totaal Diensten;Cyprus;2020;677.0;345.0;-332.0
455;S Totaal Diensten;Cyprus;2021 1e kwartaal;153.0;82.0;-71.0
456;S Totaal Diensten;Cyprus;2021 2e kwartaal;255.0;90.0;-164.0
457;S Totaal Diensten;Cyprus;2021 3e kwartaal;164.0;115.0;-49.0
458;S Totaal Diensten;Cyprus;2021 4e kwartaal;211.0;127.0;-84.0
459;S Totaal Diensten;Cyprus;2021;782.0;414.0;-368.0
460;S Totaal Diensten;Cyprus;2022 1e kwartaal;106.0;118.0;12.0
461;S Totaal Diensten;Cyprus;2022 2e kwartaal;151.0;113.0;-38.0
462;S Totaal Diensten;Cyprus;2022 3e kwartaal;142.0;124.0;-18.0
463;S Totaal Diensten;Cyprus;2022 4e kwartaal;141.0;150.0;10.0
464;S Totaal Diensten;Cyprus;2022;540.0;506.0;-34.0
465;S Totaal Diensten;Cyprus;2023 1e kwartaal;156.0;136.0;-20.0
466;S Totaal Diensten;Cyprus;2023 2e kwartaal;146.0;143.0;-3.0
467;S Totaal Diensten;Cyprus;2023 3e kwartaal;148.0;169.0;22.0
468;S Totaal Diensten;Cyprus;2023 4e kwartaal;171.0;187.0;16.0
469;S Totaal Diensten;Cyprus;2023;621.0;635.0;14.0
470;S Totaal Diensten;Cyprus;2024 1e kwartaal;158.0;122.0;-36.0
471;S Totaal Diensten;Cyprus;2024 2e kwartaal;211.0;153.0;-58.0
472;S Totaal Diensten;Cyprus;2024 3e kwartaal;176.0;151.0;-25.0
473;S Totaal Diensten;Cyprus;2024 4e kwartaal;201.0;174.0;-27.0
474;S Totaal Diensten;Cyprus;2024;746.0;601.0;-146.0
475;S Totaal Diensten;Denemarken;2020 1e kwartaal;399.0;744.0;345.0
476;S Totaal Diensten;Denemarken;2020 2e kwartaal;366.0;686.0;320.0
477;S Totaal Diensten;Denemarken;2020 3e kwartaal;428.0;658.0;230.0
478;S Totaal Diensten;Denemarken;2020 4e kwartaal;441.0;708.0;267.0
479;S Totaal Diensten;Denemarken;2020;1634.0;2796.0;1162.0
480;S Totaal Diensten;Denemarken;2021 1e kwartaal;416.0;660.0;244.0
481;S Totaal Diensten;Denemarken;2021 2e kwartaal;448.0;731.0;283.0
482;S Totaal Diensten;Denemarken;2021 3e kwartaal;486.0;820.0;334.0
483;S Totaal Diensten;Denemarken;2021 4e kwartaal;598.0;907.0;309.0
484;S Totaal Diensten;Denemarken;2021;1948.0;3117.0;1169.0
485;S Totaal Diensten;Denemarken;2022 1e kwartaal;545.0;813.0;267.0
486;S Totaal Diensten;Denemarken;2022 2e kwartaal;599.0;926.0;327.0
487;S Totaal Diensten;Denemarken;2022 3e kwartaal;633.0;1196.0;562.0
488;S Totaal Diensten;Denemarken;2022 4e kwartaal;619.0;1431.0;812.0
489;S Totaal Diensten;Denemarken;2022;2397.0;4366.0;1968.0
490;S Totaal Diensten;Denemarken;2023 1e kwartaal;620.0;1049.0;429.0
491;S Totaal Diensten;Denemarken;2023 2e kwartaal;667.0;1055.0;388.0
492;S Totaal Diensten;Denemarken;2023 3e kwartaal;757.0;1077.0;320.0
493;S Totaal Diensten;Denemarken;2023 4e kwartaal;684.0;1204.0;520.0
494;S Totaal Diensten;Denemarken;2023;2728.0;4385.0;1657.0
495;S Totaal Diensten;Denemarken;2024 1e kwartaal;680.0;1062.0;382.0
496;S Totaal Diensten;Denemarken;2024 2e kwartaal;705.0;1173.0;468.0
497;S Totaal Diensten;Denemarken;2024 3e kwartaal;719.0;1154.0;435.0
498;S Totaal Diensten;Denemarken;2024 4e kwartaal;747.0;1302.0;556.0
499;S Totaal Diensten;Denemarken;2024;2851.0;4692.0;1841.0
500;S Totaal Diensten;Duitsland;2020 1e kwartaal;5389.0;6706.0;1317.0
501;S Totaal Diensten;Duitsland;2020 2e kwartaal;4756.0;5679.0;923.0
502;S Totaal Diensten;Duitsland;2020 3e kwartaal;5164.0;7085.0;1921.0
503;S Totaal Diensten;Duitsland;2020 4e kwartaal;5474.0;5952.0;478.0
504;S Totaal Diensten;Duitsland;2020;20782.0;25422.0;4639.0
505;S Totaal Diensten;Duitsland;2021 1e kwartaal;4834.0;5663.0;829.0
506;S Totaal Diensten;Duitsland;2021 2e kwartaal;5382.0;6244.0;862.0
507;S Totaal Diensten;Duitsland;2021 3e kwartaal;5500.0;8184.0;2684.0
508;S Totaal Diensten;Duitsland;2021 4e kwartaal;6696.0;8533.0;1837.0
509;S Totaal Diensten;Duitsland;2021;22413.0;28624.0;6211.0
510;S Totaal Diensten;Duitsland;2022 1e kwartaal;5996.0;6814.0;818.0
511;S Totaal Diensten;Duitsland;2022 2e kwartaal;6624.0;8652.0;2028.0
512;S Totaal Diensten;Duitsland;2022 3e kwartaal;7113.0;9209.0;2097.0
513;S Totaal Diensten;Duitsland;2022 4e kwartaal;7633.0;9227.0;1594.0
514;S Totaal Diensten;Duitsland;2022;27365.0;33902.0;6537.0
515;S Totaal Diensten;Duitsland;2023 1e kwartaal;7550.0;9041.0;1491.0
516;S Totaal Diensten;Duitsland;2023 2e kwartaal;7447.0;10335.0;2888.0
517;S Totaal Diensten;Duitsland;2023 3e kwartaal;8081.0;10832.0;2751.0
518;S Totaal Diensten;Duitsland;2023 4e kwartaal;8559.0;10474.0;1914.0
519;S Totaal Diensten;Duitsland;2023;31637.0;40682.0;9044.0
520;S Totaal Diensten;Duitsland;2024 1e kwartaal;7744.0;9543.0;1800.0
521;S Totaal Diensten;Duitsland;2024 2e kwartaal;8049.0;10836.0;2787.0
522;S Totaal Diensten;Duitsland;2024 3e kwartaal;8331.0;12042.0;3711.0
523;S Totaal Diensten;Duitsland;2024 4e kwartaal;9214.0;11532.0;2318.0
524;S Totaal Diensten;Duitsland;2024;33337.0;43954.0;10616.0
525;S Totaal Diensten;Ecuador;2020 1e kwartaal;11.0;55.0;44.0
526;S Totaal Diensten;Ecuador;2020 2e kwartaal;4.0;43.0;38.0
527;S Totaal Diensten;Ecuador;2020 3e kwartaal;7.0;47.0;40.0
528;S Totaal Diensten;Ecuador;2020 4e kwartaal;6.0;59.0;52.0
529;S Totaal Diensten;Ecuador;2020;28.0;203.0;175.0
530;S Totaal Diensten;Ecuador;2021 1e kwartaal;5.0;29.0;24.0
531;S Totaal Diensten;Ecuador;2021 2e kwartaal;6.0;27.0;21.0
532;S Totaal Diensten;Ecuador;2021 3e kwartaal;7.0;37.0;30.0
533;S Totaal Diensten;Ecuador;2021 4e kwartaal;10.0;58.0;48.0
534;S Totaal Diensten;Ecuador;2021;27.0;150.0;123.0
535;S Totaal Diensten;Ecuador;2022 1e kwartaal;8.0;40.0;33.0
536;S Totaal Diensten;Ecuador;2022 2e kwartaal;11.0;48.0;37.0
537;S Totaal Diensten;Ecuador;2022 3e kwartaal;17.0;53.0;35.0
538;S Totaal Diensten;Ecuador;2022 4e kwartaal;13.0;67.0;54.0
539;S Totaal Diensten;Ecuador;2022;49.0;208.0;159.0
540;S Totaal Diensten;Ecuador;2023 1e kwartaal;11.0;48.0;37.0
541;S Totaal Diensten;Ecuador;2023 2e kwartaal;13.0;54.0;41.0
542;S Totaal Diensten;Ecuador;2023 3e kwartaal;19.0;50.0;31.0
543;S Totaal Diensten;Ecuador;2023 4e kwartaal;58.0;69.0;11.0
544;S Totaal Diensten;Ecuador;2023;100.0;220.0;120.0
545;S Totaal Diensten;Ecuador;2024 1e kwartaal;11.0;46.0;35.0
546;S Totaal Diensten;Ecuador;2024 2e kwartaal;10.0;52.0;42.0
547;S Totaal Diensten;Ecuador;2024 3e kwartaal;12.0;48.0;36.0
548;S Totaal Diensten;Ecuador;2024 4e kwartaal;11.0;57.0;46.0
549;S Totaal Diensten;Ecuador;2024;45.0;203.0;158.0
550;S Totaal Diensten;Egypte;2020 1e kwartaal;62.0;95.0;33.0
551;S Totaal Diensten;Egypte;2020 2e kwartaal;44.0;75.0;31.0
552;S Totaal Diensten;Egypte;2020 3e kwartaal;24.0;74.0;49.0
553;S Totaal Diensten;Egypte;2020 4e kwartaal;18.0;75.0;57.0
554;S Totaal Diensten;Egypte;2020;148.0;318.0;170.0
555;S Totaal Diensten;Egypte;2021 1e kwartaal;27.0;71.0;44.0
556;S Totaal Diensten;Egypte;2021 2e kwartaal;19.0;70.0;51.0
557;S Totaal Diensten;Egypte;2021 3e kwartaal;25.0;74.0;49.0
558;S Totaal Diensten;Egypte;2021 4e kwartaal;46.0;73.0;27.0
559;S Totaal Diensten;Egypte;2021;118.0;288.0;171.0
560;S Totaal Diensten;Egypte;2022 1e kwartaal;62.0;61.0;-1.0
561;S Totaal Diensten;Egypte;2022 2e kwartaal;76.0;84.0;8.0
562;S Totaal Diensten;Egypte;2022 3e kwartaal;91.0;87.0;-4.0
563;S Totaal Diensten;Egypte;2022 4e kwartaal;96.0;86.0;-10.0
564;S Totaal Diensten;Egypte;2022;325.0;318.0;-6.0
565;S Totaal Diensten;Egypte;2023 1e kwartaal;85.0;76.0;-10.0
566;S Totaal Diensten;Egypte;2023 2e kwartaal;66.0;82.0;17.0
567;S Totaal Diensten;Egypte;2023 3e kwartaal;67.0;84.0;17.0
568;S Totaal Diensten;Egypte;2023 4e kwartaal;102.0;93.0;-10.0
569;S Totaal Diensten;Egypte;2023;320.0;335.0;15.0
570;S Totaal Diensten;Egypte;2024 1e kwartaal;87.0;74.0;-14.0
571;S Totaal Diensten;Egypte;2024 2e kwartaal;98.0;73.0;-25.0
572;S Totaal Diensten;Egypte;2024 3e kwartaal;77.0;78.0;1.0
573;S Totaal Diensten;Egypte;2024 4e kwartaal;155.0;89.0;-65.0
574;S Totaal Diensten;Egypte;2024;417.0;314.0;-103.0
575;S Totaal Diensten;Estland;2020 1e kwartaal;28.0;37.0;8.0
576;S Totaal Diensten;Estland;2020 2e kwartaal;26.0;30.0;3.0
577;S Totaal Diensten;Estland;2020 3e kwartaal;29.0;33.0;4.0
578;S Totaal Diensten;Estland;2020 4e kwartaal;40.0;37.0;-3.0
579;S Totaal Diensten;Estland;2020;124.0;137.0;13.0
580;S Totaal Diensten;Estland;2021 1e kwartaal;33.0;41.0;8.0
581;S Totaal Diensten;Estland;2021 2e kwartaal;37.0;47.0;9.0
582;S Totaal Diensten;Estland;2021 3e kwartaal;39.0;57.0;18.0
583;S Totaal Diensten;Estland;2021 4e kwartaal;53.0;59.0;6.0
584;S Totaal Diensten;Estland;2021;161.0;203.0;42.0
585;S Totaal Diensten;Estland;2022 1e kwartaal;64.0;67.0;2.0
586;S Totaal Diensten;Estland;2022 2e kwartaal;74.0;76.0;2.0
587;S Totaal Diensten;Estland;2022 3e kwartaal;76.0;82.0;6.0
588;S Totaal Diensten;Estland;2022 4e kwartaal;84.0;81.0;-3.0
589;S Totaal Diensten;Estland;2022;298.0;306.0;8.0
590;S Totaal Diensten;Estland;2023 1e kwartaal;96.0;82.0;-13.0
591;S Totaal Diensten;Estland;2023 2e kwartaal;81.0;86.0;5.0
592;S Totaal Diensten;Estland;2023 3e kwartaal;87.0;99.0;12.0
593;S Totaal Diensten;Estland;2023 4e kwartaal;87.0;101.0;14.0
594;S Totaal Diensten;Estland;2023;351.0;368.0;17.0
595;S Totaal Diensten;Estland;2024 1e kwartaal;80.0;91.0;11.0
596;S Totaal Diensten;Estland;2024 2e kwartaal;86.0;89.0;2.0
597;S Totaal Diensten;Estland;2024 3e kwartaal;82.0;93.0;10.0
598;S Totaal Diensten;Estland;2024 4e kwartaal;78.0;97.0;19.0
599;S Totaal Diensten;Estland;2024;327.0;369.0;42.0
600;S Totaal Diensten;Europese instellingen;2020 1e kwartaal;0.0;164.0;164.0
601;S Totaal Diensten;Europese instellingen;2020 2e kwartaal;0.0;161.0;161.0
602;S Totaal Diensten;Europese instellingen;2020 3e kwartaal;0.0;127.0;127.0
603;S Totaal Diensten;Europese instellingen;2020 4e kwartaal;0.0;152.0;152.0
604;S Totaal Diensten;Europese instellingen;2020;0.0;605.0;605.0
605;S Totaal Diensten;Europese instellingen;2021 1e kwartaal;0.0;162.0;162.0
606;S Totaal Diensten;Europese instellingen;2021 2e kwartaal;0.0;142.0;142.0
607;S Totaal Diensten;Europese instellingen;2021 3e kwartaal;-1.0;224.0;224.0
608;S Totaal Diensten;Europese instellingen;2021 4e kwartaal;0.0;285.0;285.0
609;S Totaal Diensten;Europese instellingen;2021;-2.0;812.0;814.0
610;S Totaal Diensten;Europese instellingen;2022 1e kwartaal;14.0;276.0;262.0
611;S Totaal Diensten;Europese instellingen;2022 2e kwartaal;0.0;293.0;293.0
612;S Totaal Diensten;Europese instellingen;2022 3e kwartaal;1.0;323.0;322.0
613;S Totaal Diensten;Europese instellingen;2022 4e kwartaal;2.0;304.0;302.0
614;S Totaal Diensten;Europese instellingen;2022;18.0;1196.0;1178.0
615;S Totaal Diensten;Europese instellingen;2023 1e kwartaal;-5.0;311.0;316.0
616;S Totaal Diensten;Europese instellingen;2023 2e kwartaal;-5.0;289.0;294.0
617;S Totaal Diensten;Europese instellingen;2023 3e kwartaal;-4.0;287.0;291.0
618;S Totaal Diensten;Europese instellingen;2023 4e kwartaal;-6.0;265.0;271.0
619;S Totaal Diensten;Europese instellingen;2023;-20.0;1152.0;1173.0
620;S Totaal Diensten;Europese instellingen;2024 1e kwartaal;-6.0;243.0;248.0
621;S Totaal Diensten;Europese instellingen;2024 2e kwartaal;0.0;261.0;261.0
622;S Totaal Diensten;Europese instellingen;2024 3e kwartaal;0.0;282.0;282.0
623;S Totaal Diensten;Europese instellingen;2024 4e kwartaal;0.0;370.0;370.0
624;S Totaal Diensten;Europese instellingen;2024;-6.0;1155.0;1161.0
625;S Totaal Diensten;Europese Unie (exclusief Nederland);2020 1e kwartaal;22296.0;24621.0;2325.0
626;S Totaal Diensten;Europese Unie (exclusief Nederland);2020 2e kwartaal;19329.0;22648.0;3319.0
627;S Totaal Diensten;Europese Unie (exclusief Nederland);2020 3e kwartaal;21875.0;23621.0;1746.0
628;S Totaal Diensten;Europese Unie (exclusief Nederland);2020 4e kwartaal;23837.0;24967.0;1130.0
629;S Totaal Diensten;Europese Unie (exclusief Nederland);2020;87337.0;95857.0;8520.0
630;S Totaal Diensten;Europese Unie (exclusief Nederland);2021 1e kwartaal;21230.0;21964.0;734.0
631;S Totaal Diensten;Europese Unie (exclusief Nederland);2021 2e kwartaal;23713.0;25035.0;1322.0
632;S Totaal Diensten;Europese Unie (exclusief Nederland);2021 3e kwartaal;26251.0;28713.0;2462.0
633;S Totaal Diensten;Europese Unie (exclusief Nederland);2021 4e kwartaal;30293.0;33941.0;3648.0
634;S Totaal Diensten;Europese Unie (exclusief Nederland);2021;101487.0;109653.0;8166.0
635;S Totaal Diensten;Europese Unie (exclusief Nederland);2022 1e kwartaal;27171.0;29708.0;2537.0
636;S Totaal Diensten;Europese Unie (exclusief Nederland);2022 2e kwartaal;30693.0;37812.0;7119.0
637;S Totaal Diensten;Europese Unie (exclusief Nederland);2022 3e kwartaal;32914.0;38133.0;5219.0
638;S Totaal Diensten;Europese Unie (exclusief Nederland);2022 4e kwartaal;33604.0;45207.0;11603.0
639;S Totaal Diensten;Europese Unie (exclusief Nederland);2022;124382.0;150861.0;26478.0
640;S Totaal Diensten;Europese Unie (exclusief Nederland);2023 1e kwartaal;32649.0;33286.0;637.0
641;S Totaal Diensten;Europese Unie (exclusief Nederland);2023 2e kwartaal;33982.0;37246.0;3264.0
642;S Totaal Diensten;Europese Unie (exclusief Nederland);2023 3e kwartaal;35755.0;38331.0;2575.0
643;S Totaal Diensten;Europese Unie (exclusief Nederland);2023 4e kwartaal;37070.0;42117.0;5047.0
644;S Totaal Diensten;Europese Unie (exclusief Nederland);2023;139456.0;150979.0;11523.0
645;S Totaal Diensten;Europese Unie (exclusief Nederland);2024 1e kwartaal;33630.0;34352.0;722.0
646;S Totaal Diensten;Europese Unie (exclusief Nederland);2024 2e kwartaal;35635.0;39694.0;4059.0
647;S Totaal Diensten;Europese Unie (exclusief Nederland);2024 3e kwartaal;37622.0;38997.0;1375.0
648;S Totaal Diensten;Europese Unie (exclusief Nederland);2024 4e kwartaal;39679.0;44579.0;4900.0
649;S Totaal Diensten;Europese Unie (exclusief Nederland);2024;146566.0;157622.0;11056.0
650;S Totaal Diensten;Eurozone (exclusief Nederland);2020 1e kwartaal;19235.0;20622.0;1387.0
651;S Totaal Diensten;Eurozone (exclusief Nederland);2020 2e kwartaal;16548.0;18977.0;2429.0
652;S Totaal Diensten;Eurozone (exclusief Nederland);2020 3e kwartaal;18899.0;20026.0;1127.0
653;S Totaal Diensten;Eurozone (exclusief Nederland);2020 4e kwartaal;20533.0;21139.0;606.0
654;S Totaal Diensten;Eurozone (exclusief Nederland);2020;75214.0;80764.0;5549.0
655;S Totaal Diensten;Eurozone (exclusief Nederland);2021 1e kwartaal;17964.0;18324.0;360.0
656;S Totaal Diensten;Eurozone (exclusief Nederland);2021 2e kwartaal;20098.0;21137.0;1040.0
657;S Totaal Diensten;Eurozone (exclusief Nederland);2021 3e kwartaal;22404.0;24212.0;1807.0
658;S Totaal Diensten;Eurozone (exclusief Nederland);2021 4e kwartaal;25862.0;29050.0;3188.0
659;S Totaal Diensten;Eurozone (exclusief Nederland);2021;86328.0;92723.0;6395.0
660;S Totaal Diensten;Eurozone (exclusief Nederland);2022 1e kwartaal;23415.0;25349.0;1934.0
661;S Totaal Diensten;Eurozone (exclusief Nederland);2022 2e kwartaal;26531.0;32946.0;6415.0
662;S Totaal Diensten;Eurozone (exclusief Nederland);2022 3e kwartaal;28332.0;32654.0;4322.0
663;S Totaal Diensten;Eurozone (exclusief Nederland);2022 4e kwartaal;28859.0;39186.0;10327.0
664;S Totaal Diensten;Eurozone (exclusief Nederland);2022;107137.0;130135.0;22997.0
665;S Totaal Diensten;Eurozone (exclusief Nederland);2023 1e kwartaal;27915.0;28025.0;110.0
666;S Totaal Diensten;Eurozone (exclusief Nederland);2023 2e kwartaal;29293.0;31759.0;2466.0
667;S Totaal Diensten;Eurozone (exclusief Nederland);2023 3e kwartaal;30795.0;32145.0;1350.0
668;S Totaal Diensten;Eurozone (exclusief Nederland);2023 4e kwartaal;31966.0;35844.0;3878.0
669;S Totaal Diensten;Eurozone (exclusief Nederland);2023;119969.0;127773.0;7804.0
670;S Totaal Diensten;Eurozone (exclusief Nederland);2024 1e kwartaal;28814.0;28786.0;-28.0
671;S Totaal Diensten;Eurozone (exclusief Nederland);2024 2e kwartaal;30656.0;33666.0;3009.0
672;S Totaal Diensten;Eurozone (exclusief Nederland);2024 3e kwartaal;32378.0;32986.0;608.0
673;S Totaal Diensten;Eurozone (exclusief Nederland);2024 4e kwartaal;33962.0;37796.0;3834.0
674;S Totaal Diensten;Eurozone (exclusief Nederland);2024;125810.0;133233.0;7423.0
675;S Totaal Diensten;Filippijnen;2020 1e kwartaal;153.0;140.0;-13.0
676;S Totaal Diensten;Filippijnen;2020 2e kwartaal;105.0;128.0;22.0
677;S Totaal Diensten;Filippijnen;2020 3e kwartaal;117.0;135.0;17.0
678;S Totaal Diensten;Filippijnen;2020 4e kwartaal;123.0;146.0;22.0
679;S Totaal Diensten;Filippijnen;2020;499.0;548.0;49.0
680;S Totaal Diensten;Filippijnen;2021 1e kwartaal;118.0;105.0;-13.0
681;S Totaal Diensten;Filippijnen;2021 2e kwartaal;133.0;103.0;-30.0
682;S Totaal Diensten;Filippijnen;2021 3e kwartaal;140.0;136.0;-4.0
