ID;SamenstellingVanHetHuishouden;LeeftijdReferentiepersoon;BurgerlijkeStaatReferentiepersoon;Perioden;ParticuliereHuishoudens_1
445;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2044;1796
446;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2045;1804
447;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2046;1809
448;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2047;1812
449;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2048;1813
450;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2049;1812
451;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2050;1810
452;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2051;1806
453;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2052;1803
454;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2053;1797
455;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2054;1788
456;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2055;1780
457;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2056;1773
458;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2057;1765
459;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2058;1757
460;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2059;1750
461;Particulier huishouden;16 jaar;Totaal burgerlijke staat;2060;1744
462;Particulier huishouden;16 jaar;Ongehuwd;2019;2007
463;Particulier huishouden;16 jaar;Ongehuwd;2020;1932
464;Particulier huishouden;16 jaar;Ongehuwd;2021;1846
465;Particulier huishouden;16 jaar;Ongehuwd;2022;1784
466;Particulier huishouden;16 jaar;Ongehuwd;2023;1746
467;Particulier huishouden;16 jaar;Ongehuwd;2024;1725
468;Particulier huishouden;16 jaar;Ongehuwd;2025;1738
469;Particulier huishouden;16 jaar;Ongehuwd;2026;1729
470;Particulier huishouden;16 jaar;Ongehuwd;2027;1724
471;Particulier huishouden;16 jaar;Ongehuwd;2028;1690
472;Particulier huishouden;16 jaar;Ongehuwd;2029;1670
473;Particulier huishouden;16 jaar;Ongehuwd;2030;1640
474;Particulier huishouden;16 jaar;Ongehuwd;2031;1663
475;Particulier huishouden;16 jaar;Ongehuwd;2032;1633
476;Particulier huishouden;16 jaar;Ongehuwd;2033;1645
477;Particulier huishouden;16 jaar;Ongehuwd;2034;1625
478;Particulier huishouden;16 jaar;Ongehuwd;2035;1625
479;Particulier huishouden;16 jaar;Ongehuwd;2036;1641
480;Particulier huishouden;16 jaar;Ongehuwd;2037;1659
481;Particulier huishouden;16 jaar;Ongehuwd;2038;1684
482;Particulier huishouden;16 jaar;Ongehuwd;2039;1704
483;Particulier huishouden;16 jaar;Ongehuwd;2040;1727
484;Particulier huishouden;16 jaar;Ongehuwd;2041;1746
485;Particulier huishouden;16 jaar;Ongehuwd;2042;1763
486;Particulier huishouden;16 jaar;Ongehuwd;2043;1777
487;Particulier huishouden;16 jaar;Ongehuwd;2044;1788
488;Particulier huishouden;16 jaar;Ongehuwd;2045;1796
489;Particulier huishouden;16 jaar;Ongehuwd;2046;1801
490;Particulier huishouden;16 jaar;Ongehuwd;2047;1804
491;Particulier huishouden;16 jaar;Ongehuwd;2048;1805
492;Particulier huishouden;16 jaar;Ongehuwd;2049;1804
493;Particulier huishouden;16 jaar;Ongehuwd;2050;1802
494;Particulier huishouden;16 jaar;Ongehuwd;2051;1798
495;Particulier huishouden;16 jaar;Ongehuwd;2052;1795
496;Particulier huishouden;16 jaar;Ongehuwd;2053;1789
497;Particulier huishouden;16 jaar;Ongehuwd;2054;1780
498;Particulier huishouden;16 jaar;Ongehuwd;2055;1772
499;Particulier huishouden;16 jaar;Ongehuwd;2056;1765
500;Particulier huishouden;16 jaar;Ongehuwd;2057;1757
501;Particulier huishouden;16 jaar;Ongehuwd;2058;1749
502;Particulier huishouden;16 jaar;Ongehuwd;2059;1742
503;Particulier huishouden;16 jaar;Ongehuwd;2060;1736
504;Particulier huishouden;16 jaar;Gehuwd;2019;8
505;Particulier huishouden;16 jaar;Gehuwd;2020;8
506;Particulier huishouden;16 jaar;Gehuwd;2021;8
507;Particulier huishouden;16 jaar;Gehuwd;2022;8
508;Particulier huishouden;16 jaar;Gehuwd;2023;8
509;Particulier huishouden;16 jaar;Gehuwd;2024;8
510;Particulier huishouden;16 jaar;Gehuwd;2025;8
511;Particulier huishouden;16 jaar;Gehuwd;2026;8
512;Particulier huishouden;16 jaar;Gehuwd;2027;8
513;Particulier huishouden;16 jaar;Gehuwd;2028;8
514;Particulier huishouden;16 jaar;Gehuwd;2029;8
515;Particulier huishouden;16 jaar;Gehuwd;2030;8
516;Particulier huishouden;16 jaar;Gehuwd;2031;8
517;Particulier huishouden;16 jaar;Gehuwd;2032;8
518;Particulier huishouden;16 jaar;Gehuwd;2033;8
519;Particulier huishouden;16 jaar;Gehuwd;2034;8
520;Particulier huishouden;16 jaar;Gehuwd;2035;8
521;Particulier huishouden;16 jaar;Gehuwd;2036;8
522;Particulier huishouden;16 jaar;Gehuwd;2037;8
523;Particulier huishouden;16 jaar;Gehuwd;2038;8
524;Particulier huishouden;16 jaar;Gehuwd;2039;8
525;Particulier huishouden;16 jaar;Gehuwd;2040;8
526;Particulier huishouden;16 jaar;Gehuwd;2041;8
527;Particulier huishouden;16 jaar;Gehuwd;2042;8
528;Particulier huishouden;16 jaar;Gehuwd;2043;8
529;Particulier huishouden;16 jaar;Gehuwd;2044;8
530;Particulier huishouden;16 jaar;Gehuwd;2045;8
531;Particulier huishouden;16 jaar;Gehuwd;2046;8
532;Particulier huishouden;16 jaar;Gehuwd;2047;8
533;Particulier huishouden;16 jaar;Gehuwd;2048;8
534;Particulier huishouden;16 jaar;Gehuwd;2049;8
535;Particulier huishouden;16 jaar;Gehuwd;2050;8
536;Particulier huishouden;16 jaar;Gehuwd;2051;8
537;Particulier huishouden;16 jaar;Gehuwd;2052;8
538;Particulier huishouden;16 jaar;Gehuwd;2053;8
539;Particulier huishouden;16 jaar;Gehuwd;2054;8
540;Particulier huishouden;16 jaar;Gehuwd;2055;8
541;Particulier huishouden;16 jaar;Gehuwd;2056;8
542;Particulier huishouden;16 jaar;Gehuwd;2057;8
543;Particulier huishouden;16 jaar;Gehuwd;2058;8
544;Particulier huishouden;16 jaar;Gehuwd;2059;8
545;Particulier huishouden;16 jaar;Gehuwd;2060;8
546;Particulier huishouden;16 jaar;Verweduwd;2019;0
547;Particulier huishouden;16 jaar;Verweduwd;2020;0
548;Particulier huishouden;16 jaar;Verweduwd;2021;0
549;Particulier huishouden;16 jaar;Verweduwd;2022;0
550;Particulier huishouden;16 jaar;Verweduwd;2023;0
551;Particulier huishouden;16 jaar;Verweduwd;2024;0
552;Particulier huishouden;16 jaar;Verweduwd;2025;0
553;Particulier huishouden;16 jaar;Verweduwd;2026;0
554;Particulier huishouden;16 jaar;Verweduwd;2027;0
555;Particulier huishouden;16 jaar;Verweduwd;2028;0
556;Particulier huishouden;16 jaar;Verweduwd;2029;0
557;Particulier huishouden;16 jaar;Verweduwd;2030;0
558;Particulier huishouden;16 jaar;Verweduwd;2031;0
559;Particulier huishouden;16 jaar;Verweduwd;2032;0
560;Particulier huishouden;16 jaar;Verweduwd;2033;0
561;Particulier huishouden;16 jaar;Verweduwd;2034;0
562;Particulier huishouden;16 jaar;Verweduwd;2035;0
563;Particulier huishouden;16 jaar;Verweduwd;2036;0
564;Particulier huishouden;16 jaar;Verweduwd;2037;0
565;Particulier huishouden;16 jaar;Verweduwd;2038;0
566;Particulier huishouden;16 jaar;Verweduwd;2039;0
567;Particulier huishouden;16 jaar;Verweduwd;2040;0
568;Particulier huishouden;16 jaar;Verweduwd;2041;0
569;Particulier huishouden;16 jaar;Verweduwd;2042;0
570;Particulier huishouden;16 jaar;Verweduwd;2043;0
571;Particulier huishouden;16 jaar;Verweduwd;2044;0
572;Particulier huishouden;16 jaar;Verweduwd;2045;0
573;Particulier huishouden;16 jaar;Verweduwd;2046;0
574;Particulier huishouden;16 jaar;Verweduwd;2047;0
575;Particulier huishouden;16 jaar;Verweduwd;2048;0
576;Particulier huishouden;16 jaar;Verweduwd;2049;0
577;Particulier huishouden;16 jaar;Verweduwd;2050;0
578;Particulier huishouden;16 jaar;Verweduwd;2051;0
579;Particulier huishouden;16 jaar;Verweduwd;2052;0
580;Particulier huishouden;16 jaar;Verweduwd;2053;0
581;Particulier huishouden;16 jaar;Verweduwd;2054;0
582;Particulier huishouden;16 jaar;Verweduwd;2055;0
583;Particulier huishouden;16 jaar;Verweduwd;2056;0
584;Particulier huishouden;16 jaar;Verweduwd;2057;0
585;Particulier huishouden;16 jaar;Verweduwd;2058;0
586;Particulier huishouden;16 jaar;Verweduwd;2059;0
587;Particulier huishouden;16 jaar;Verweduwd;2060;0
588;Particulier huishouden;16 jaar;Gescheiden;2019;0
589;Particulier huishouden;16 jaar;Gescheiden;2020;0
590;Particulier huishouden;16 jaar;Gescheiden;2021;0
591;Particulier huishouden;16 jaar;Gescheiden;2022;0
592;Particulier huishouden;16 jaar;Gescheiden;2023;0
593;Particulier huishouden;16 jaar;Gescheiden;2024;0
594;Particulier huishouden;16 jaar;Gescheiden;2025;0
595;Particulier huishouden;16 jaar;Gescheiden;2026;0
596;Particulier huishouden;16 jaar;Gescheiden;2027;0
597;Particulier huishouden;16 jaar;Gescheiden;2028;0
598;Particulier huishouden;16 jaar;Gescheiden;2029;0
599;Particulier huishouden;16 jaar;Gescheiden;2030;0
600;Particulier huishouden;16 jaar;Gescheiden;2031;0
601;Particulier huishouden;16 jaar;Gescheiden;2032;0
602;Particulier huishouden;16 jaar;Gescheiden;2033;0
603;Particulier huishouden;16 jaar;Gescheiden;2034;0
604;Particulier huishouden;16 jaar;Gescheiden;2035;0
605;Particulier huishouden;16 jaar;Gescheiden;2036;0
606;Particulier huishouden;16 jaar;Gescheiden;2037;0
607;Particulier huishouden;16 jaar;Gescheiden;2038;0
608;Particulier huishouden;16 jaar;Gescheiden;2039;0
609;Particulier huishouden;16 jaar;Gescheiden;2040;0
610;Particulier huishouden;16 jaar;Gescheiden;2041;0
611;Particulier huishouden;16 jaar;Gescheiden;2042;0
612;Particulier huishouden;16 jaar;Gescheiden;2043;0
613;Particulier huishouden;16 jaar;Gescheiden;2044;0
614;Particulier huishouden;16 jaar;Gescheiden;2045;0
615;Particulier huishouden;16 jaar;Gescheiden;2046;0
616;Particulier huishouden;16 jaar;Gescheiden;2047;0
617;Particulier huishouden;16 jaar;Gescheiden;2048;0
618;Particulier huishouden;16 jaar;Gescheiden;2049;0
619;Particulier huishouden;16 jaar;Gescheiden;2050;0
620;Particulier huishouden;16 jaar;Gescheiden;2051;0
621;Particulier huishouden;16 jaar;Gescheiden;2052;0
622;Particulier huishouden;16 jaar;Gescheiden;2053;0
623;Particulier huishouden;16 jaar;Gescheiden;2054;0
624;Particulier huishouden;16 jaar;Gescheiden;2055;0
625;Particulier huishouden;16 jaar;Gescheiden;2056;0
626;Particulier huishouden;16 jaar;Gescheiden;2057;0
627;Particulier huishouden;16 jaar;Gescheiden;2058;0
628;Particulier huishouden;16 jaar;Gescheiden;2059;0
629;Particulier huishouden;16 jaar;Gescheiden;2060;0
630;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2019;4175
631;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2020;4224
632;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2021;4136
633;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2022;3965
634;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2023;3857
635;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2024;3800
636;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2025;3749
637;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2026;3795
638;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2027;3786
639;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2028;3779
640;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2029;3708
641;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2030;3657
642;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2031;3595
643;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2032;3645
644;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2033;3583
645;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2034;3610
646;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2035;3563
647;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2036;3562
648;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2037;3601
649;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2038;3640
650;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2039;3694
651;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2040;3740
652;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2041;3789
653;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2042;3833
654;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2043;3869
655;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2044;3902
656;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2045;3926
657;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2046;3945
658;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2047;3954
659;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2048;3962
660;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2049;3965
661;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2050;3961
662;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2051;3955
663;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2052;3949
664;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2053;3939
665;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2054;3925
666;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2055;3908
667;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2056;3892
668;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2057;3872
669;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2058;3855
670;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2059;3836
671;Particulier huishouden;17 jaar;Totaal burgerlijke staat;2060;3822
672;Particulier huishouden;17 jaar;Ongehuwd;2019;4153
673;Particulier huishouden;17 jaar;Ongehuwd;2020;4195
674;Particulier huishouden;17 jaar;Ongehuwd;2021;4108
675;Particulier huishouden;17 jaar;Ongehuwd;2022;3937
676;Particulier huishouden;17 jaar;Ongehuwd;2023;3830
677;Particulier huishouden;17 jaar;Ongehuwd;2024;3773
678;Particulier huishouden;17 jaar;Ongehuwd;2025;3722
679;Particulier huishouden;17 jaar;Ongehuwd;2026;3767
680;Particulier huishouden;17 jaar;Ongehuwd;2027;3758
681;Particulier huishouden;17 jaar;Ongehuwd;2028;3751
682;Particulier huishouden;17 jaar;Ongehuwd;2029;3680
683;Particulier huishouden;17 jaar;Ongehuwd;2030;3629
684;Particulier huishouden;17 jaar;Ongehuwd;2031;3567
685;Particulier huishouden;17 jaar;Ongehuwd;2032;3617
686;Particulier huishouden;17 jaar;Ongehuwd;2033;3555
687;Particulier huishouden;17 jaar;Ongehuwd;2034;3582
688;Particulier huishouden;17 jaar;Ongehuwd;2035;3535
689;Particulier huishouden;17 jaar;Ongehuwd;2036;3534
690;Particulier huishouden;17 jaar;Ongehuwd;2037;3573
691;Particulier huishouden;17 jaar;Ongehuwd;2038;3612
692;Particulier huishouden;17 jaar;Ongehuwd;2039;3666
693;Particulier huishouden;17 jaar;Ongehuwd;2040;3712
694;Particulier huishouden;17 jaar;Ongehuwd;2041;3760
695;Particulier huishouden;17 jaar;Ongehuwd;2042;3804
696;Particulier huishouden;17 jaar;Ongehuwd;2043;3840
697;Particulier huishouden;17 jaar;Ongehuwd;2044;3873
698;Particulier huishouden;17 jaar;Ongehuwd;2045;3897
699;Particulier huishouden;17 jaar;Ongehuwd;2046;3916
700;Particulier huishouden;17 jaar;Ongehuwd;2047;3925
701;Particulier huishouden;17 jaar;Ongehuwd;2048;3933
702;Particulier huishouden;17 jaar;Ongehuwd;2049;3936
703;Particulier huishouden;17 jaar;Ongehuwd;2050;3932
704;Particulier huishouden;17 jaar;Ongehuwd;2051;3926
705;Particulier huishouden;17 jaar;Ongehuwd;2052;3920
706;Particulier huishouden;17 jaar;Ongehuwd;2053;3910
707;Particulier huishouden;17 jaar;Ongehuwd;2054;3896
708;Particulier huishouden;17 jaar;Ongehuwd;2055;3879
709;Particulier huishouden;17 jaar;Ongehuwd;2056;3863
710;Particulier huishouden;17 jaar;Ongehuwd;2057;3843
711;Particulier huishouden;17 jaar;Ongehuwd;2058;3826
712;Particulier huishouden;17 jaar;Ongehuwd;2059;3807
713;Particulier huishouden;17 jaar;Ongehuwd;2060;3793
714;Particulier huishouden;17 jaar;Gehuwd;2019;22
715;Particulier huishouden;17 jaar;Gehuwd;2020;29
716;Particulier huishouden;17 jaar;Gehuwd;2021;28
717;Particulier huishouden;17 jaar;Gehuwd;2022;28
718;Particulier huishouden;17 jaar;Gehuwd;2023;27
719;Particulier huishouden;17 jaar;Gehuwd;2024;27
720;Particulier huishouden;17 jaar;Gehuwd;2025;27
721;Particulier huishouden;17 jaar;Gehuwd;2026;28
722;Particulier huishouden;17 jaar;Gehuwd;2027;28
723;Particulier huishouden;17 jaar;Gehuwd;2028;28
724;Particulier huishouden;17 jaar;Gehuwd;2029;28
725;Particulier huishouden;17 jaar;Gehuwd;2030;28
726;Particulier huishouden;17 jaar;Gehuwd;2031;28
727;Particulier huishouden;17 jaar;Gehuwd;2032;28
728;Particulier huishouden;17 jaar;Gehuwd;2033;28
729;Particulier huishouden;17 jaar;Gehuwd;2034;28
730;Particulier huishouden;17 jaar;Gehuwd;2035;28
731;Particulier huishouden;17 jaar;Gehuwd;2036;28
732;Particulier huishouden;17 jaar;Gehuwd;2037;28
733;Particulier huishouden;17 jaar;Gehuwd;2038;28
734;Particulier huishouden;17 jaar;Gehuwd;2039;28
735;Particulier huishouden;17 jaar;Gehuwd;2040;28
736;Particulier huishouden;17 jaar;Gehuwd;2041;29
737;Particulier huishouden;17 jaar;Gehuwd;2042;29
738;Particulier huishouden;17 jaar;Gehuwd;2043;29
739;Particulier huishouden;17 jaar;Gehuwd;2044;29
740;Particulier huishouden;17 jaar;Gehuwd;2045;29
741;Particulier huishouden;17 jaar;Gehuwd;2046;29
742;Particulier huishouden;17 jaar;Gehuwd;2047;29
743;Particulier huishouden;17 jaar;Gehuwd;2048;29
744;Particulier huishouden;17 jaar;Gehuwd;2049;29
745;Particulier huishouden;17 jaar;Gehuwd;2050;29
746;Particulier huishouden;17 jaar;Gehuwd;2051;29
747;Particulier huishouden;17 jaar;Gehuwd;2052;29
748;Particulier huishouden;17 jaar;Gehuwd;2053;29
749;Particulier huishouden;17 jaar;Gehuwd;2054;29
750;Particulier huishouden;17 jaar;Gehuwd;2055;29
751;Particulier huishouden;17 jaar;Gehuwd;2056;29
752;Particulier huishouden;17 jaar;Gehuwd;2057;29
753;Particulier huishouden;17 jaar;Gehuwd;2058;29
754;Particulier huishouden;17 jaar;Gehuwd;2059;29
755;Particulier huishouden;17 jaar;Gehuwd;2060;29
756;Particulier huishouden;17 jaar;Verweduwd;2019;0
757;Particulier huishouden;17 jaar;Verweduwd;2020;0
758;Particulier huishouden;17 jaar;Verweduwd;2021;0
759;Particulier huishouden;17 jaar;Verweduwd;2022;0
760;Particulier huishouden;17 jaar;Verweduwd;2023;0
761;Particulier huishouden;17 jaar;Verweduwd;2024;0
762;Particulier huishouden;17 jaar;Verweduwd;2025;0
763;Particulier huishouden;17 jaar;Verweduwd;2026;0
764;Particulier huishouden;17 jaar;Verweduwd;2027;0
765;Particulier huishouden;17 jaar;Verweduwd;2028;0
766;Particulier huishouden;17 jaar;Verweduwd;2029;0
767;Particulier huishouden;17 jaar;Verweduwd;2030;0
768;Particulier huishouden;17 jaar;Verweduwd;2031;0
769;Particulier huishouden;17 jaar;Verweduwd;2032;0
770;Particulier huishouden;17 jaar;Verweduwd;2033;0
771;Particulier huishouden;17 jaar;Verweduwd;2034;0
772;Particulier huishouden;17 jaar;Verweduwd;2035;0
773;Particulier huishouden;17 jaar;Verweduwd;2036;0
774;Particulier huishouden;17 jaar;Verweduwd;2037;0
775;Particulier huishouden;17 jaar;Verweduwd;2038;0
776;Particulier huishouden;17 jaar;Verweduwd;2039;0
777;Particulier huishouden;17 jaar;Verweduwd;2040;0
778;Particulier huishouden;17 jaar;Verweduwd;2041;0
779;Particulier huishouden;17 jaar;Verweduwd;2042;0
780;Particulier huishouden;17 jaar;Verweduwd;2043;0
781;Particulier huishouden;17 jaar;Verweduwd;2044;0
782;Particulier huishouden;17 jaar;Verweduwd;2045;0
783;Particulier huishouden;17 jaar;Verweduwd;2046;0
784;Particulier huishouden;17 jaar;Verweduwd;2047;0
785;Particulier huishouden;17 jaar;Verweduwd;2048;0
786;Particulier huishouden;17 jaar;Verweduwd;2049;0
787;Particulier huishouden;17 jaar;Verweduwd;2050;0
788;Particulier huishouden;17 jaar;Verweduwd;2051;0
789;Particulier huishouden;17 jaar;Verweduwd;2052;0
790;Particulier huishouden;17 jaar;Verweduwd;2053;0
791;Particulier huishouden;17 jaar;Verweduwd;2054;0
792;Particulier huishouden;17 jaar;Verweduwd;2055;0
793;Particulier huishouden;17 jaar;Verweduwd;2056;0
