ID;ParticipatieEnVertrouwen;Persoonskenmerken;Perioden;NietZoGelukkig_1;Gelukkig_2;NietZoTevredenMetHetLeven_3;TevredenMetHetLeven_4
1497;90;Herkomst: niet-westerse allochtoon;2010 oude methode;;;;
1498;90;Herkomst: niet-westerse allochtoon;2010 nieuwe methode;31.0;69.0;22.0;78.0
1499;90;Herkomst: niet-westerse allochtoon;2012;;;;
1500;23;Totaal persoonskenmerken;2003;;;;
1501;23;Totaal persoonskenmerken;2004;;;;
1502;23;Totaal persoonskenmerken;2005;;;;
1503;23;Totaal persoonskenmerken;2006;;;;
1504;23;Totaal persoonskenmerken;2007;;;;
1505;23;Totaal persoonskenmerken;2008;;;;
1506;23;Totaal persoonskenmerken;2009;9.0;91.0;11.0;89.0
1507;23;Totaal persoonskenmerken;2010 oude methode;10.0;90.0;12.0;88.0
1508;23;Totaal persoonskenmerken;2010 nieuwe methode;14.0;86.0;14.0;86.0
1509;23;Totaal persoonskenmerken;2012;15.0;85.0;16.0;84.0
1510;23;Geslacht: mannen;2003;;;;
1511;23;Geslacht: mannen;2004;;;;
1512;23;Geslacht: mannen;2005;;;;
1513;23;Geslacht: mannen;2006;;;;
1514;23;Geslacht: mannen;2007;;;;
1515;23;Geslacht: mannen;2008;;;;
1516;23;Geslacht: mannen;2009;8.0;92.0;10.0;90.0
1517;23;Geslacht: mannen;2010 oude methode;10.0;90.0;12.0;88.0
1518;23;Geslacht: mannen;2010 nieuwe methode;11.0;89.0;12.0;88.0
1519;23;Geslacht: mannen;2012;16.0;84.0;16.0;84.0
1520;23;Geslacht: vrouwen;2003;;;;
1521;23;Geslacht: vrouwen;2004;;;;
1522;23;Geslacht: vrouwen;2005;;;;
1523;23;Geslacht: vrouwen;2006;;;;
1524;23;Geslacht: vrouwen;2007;;;;
1525;23;Geslacht: vrouwen;2008;;;;
1526;23;Geslacht: vrouwen;2009;10.0;90.0;12.0;88.0
1527;23;Geslacht: vrouwen;2010 oude methode;10.0;90.0;12.0;88.0
1528;23;Geslacht: vrouwen;2010 nieuwe methode;16.0;84.0;15.0;85.0
1529;23;Geslacht: vrouwen;2012;14.0;86.0;15.0;85.0
1530;23;Leeftijd: 18 tot 35 jaar;2003;;;;
1531;23;Leeftijd: 18 tot 35 jaar;2004;;;;
1532;23;Leeftijd: 18 tot 35 jaar;2005;;;;
1533;23;Leeftijd: 18 tot 35 jaar;2006;;;;
1534;23;Leeftijd: 18 tot 35 jaar;2007;;;;
1535;23;Leeftijd: 18 tot 35 jaar;2008;;;;
1536;23;Leeftijd: 18 tot 35 jaar;2009;7.0;93.0;10.0;90.0
1537;23;Leeftijd: 18 tot 35 jaar;2010 oude methode;6.0;94.0;9.0;91.0
1538;23;Leeftijd: 18 tot 35 jaar;2010 nieuwe methode;11.0;89.0;13.0;87.0
1539;23;Leeftijd: 18 tot 35 jaar;2012;10.0;90.0;13.0;87.0
1540;23;Leeftijd: 35 tot 50 jaar;2003;;;;
1541;23;Leeftijd: 35 tot 50 jaar;2004;;;;
1542;23;Leeftijd: 35 tot 50 jaar;2005;;;;
1543;23;Leeftijd: 35 tot 50 jaar;2006;;;;
1544;23;Leeftijd: 35 tot 50 jaar;2007;;;;
1545;23;Leeftijd: 35 tot 50 jaar;2008;;;;
1546;23;Leeftijd: 35 tot 50 jaar;2009;9.0;91.0;13.0;87.0
1547;23;Leeftijd: 35 tot 50 jaar;2010 oude methode;11.0;89.0;10.0;90.0
1548;23;Leeftijd: 35 tot 50 jaar;2010 nieuwe methode;13.0;87.0;13.0;87.0
1549;23;Leeftijd: 35 tot 50 jaar;2012;15.0;85.0;16.0;84.0
1550;23;Leeftijd: 50 tot 65 jaar;2003;;;;
1551;23;Leeftijd: 50 tot 65 jaar;2004;;;;
1552;23;Leeftijd: 50 tot 65 jaar;2005;;;;
1553;23;Leeftijd: 50 tot 65 jaar;2006;;;;
1554;23;Leeftijd: 50 tot 65 jaar;2007;;;;
1555;23;Leeftijd: 50 tot 65 jaar;2008;;;;
1556;23;Leeftijd: 50 tot 65 jaar;2009;10.0;90.0;12.0;88.0
1557;23;Leeftijd: 50 tot 65 jaar;2010 oude methode;13.0;87.0;14.0;86.0
1558;23;Leeftijd: 50 tot 65 jaar;2010 nieuwe methode;16.0;84.0;15.0;85.0
1559;23;Leeftijd: 50 tot 65 jaar;2012;20.0;80.0;21.0;79.0
1560;23;Leeftijd: 65 jaar of ouder;2003;;;;
1561;23;Leeftijd: 65 jaar of ouder;2004;;;;
1562;23;Leeftijd: 65 jaar of ouder;2005;;;;
1563;23;Leeftijd: 65 jaar of ouder;2006;;;;
1564;23;Leeftijd: 65 jaar of ouder;2007;;;;
1565;23;Leeftijd: 65 jaar of ouder;2008;;;;
1566;23;Leeftijd: 65 jaar of ouder;2009;12.0;88.0;9.0;91.0
1567;23;Leeftijd: 65 jaar of ouder;2010 oude methode;11.0;89.0;10.0;90.0
1568;23;Leeftijd: 65 jaar of ouder;2010 nieuwe methode;18.0;82.0;16.0;84.0
1569;23;Leeftijd: 65 jaar of ouder;2012;16.0;84.0;14.0;86.0
1570;23;Herkomst: autochtoon;2003;;;;
1571;23;Herkomst: autochtoon;2004;;;;
1572;23;Herkomst: autochtoon;2005;;;;
1573;23;Herkomst: autochtoon;2006;;;;
1574;23;Herkomst: autochtoon;2007;;;;
1575;23;Herkomst: autochtoon;2008;;;;
1576;23;Herkomst: autochtoon;2009;8.0;92.0;9.0;91.0
1577;23;Herkomst: autochtoon;2010 oude methode;8.0;92.0;11.0;89.0
1578;23;Herkomst: autochtoon;2010 nieuwe methode;12.0;88.0;13.0;87.0
1579;23;Herkomst: autochtoon;2012;14.0;86.0;14.0;86.0
1580;23;Herkomst: westerse allochtoon;2003;;;;
1581;23;Herkomst: westerse allochtoon;2004;;;;
1582;23;Herkomst: westerse allochtoon;2005;;;;
1583;23;Herkomst: westerse allochtoon;2006;;;;
1584;23;Herkomst: westerse allochtoon;2007;;;;
1585;23;Herkomst: westerse allochtoon;2008;;;;
1586;23;Herkomst: westerse allochtoon;2009;8.0;92.0;13.0;87.0
1587;23;Herkomst: westerse allochtoon;2010 oude methode;11.0;89.0;14.0;86.0
1588;23;Herkomst: westerse allochtoon;2010 nieuwe methode;18.0;82.0;17.0;83.0
1589;23;Herkomst: westerse allochtoon;2012;17.0;83.0;20.0;80.0
1590;23;Herkomst: niet-westerse allochtoon;2003;;;;
1591;23;Herkomst: niet-westerse allochtoon;2004;;;;
1592;23;Herkomst: niet-westerse allochtoon;2005;;;;
1593;23;Herkomst: niet-westerse allochtoon;2006;;;;
1594;23;Herkomst: niet-westerse allochtoon;2007;;;;
1595;23;Herkomst: niet-westerse allochtoon;2008;;;;
1596;23;Herkomst: niet-westerse allochtoon;2009;19.0;81.0;24.0;76.0
1597;23;Herkomst: niet-westerse allochtoon;2010 oude methode;21.0;79.0;20.0;80.0
1598;23;Herkomst: niet-westerse allochtoon;2010 nieuwe methode;;;;
1599;23;Herkomst: niet-westerse allochtoon;2012;;;;
1600;56;Totaal persoonskenmerken;2003;;;;
1601;56;Totaal persoonskenmerken;2004;;;;
1602;56;Totaal persoonskenmerken;2005;;;;
1603;56;Totaal persoonskenmerken;2006;;;;
1604;56;Totaal persoonskenmerken;2007;;;;
1605;56;Totaal persoonskenmerken;2008;;;;
1606;56;Totaal persoonskenmerken;2009;14.0;86.0;17.0;83.0
1607;56;Totaal persoonskenmerken;2010 oude methode;16.0;84.0;17.0;83.0
1608;56;Totaal persoonskenmerken;2010 nieuwe methode;21.0;79.0;19.0;81.0
1609;56;Totaal persoonskenmerken;2012;24.0;76.0;24.0;76.0
1610;56;Geslacht: mannen;2003;;;;
1611;56;Geslacht: mannen;2004;;;;
1612;56;Geslacht: mannen;2005;;;;
1613;56;Geslacht: mannen;2006;;;;
1614;56;Geslacht: mannen;2007;;;;
1615;56;Geslacht: mannen;2008;;;;
1616;56;Geslacht: mannen;2009;13.0;87.0;17.0;83.0
1617;56;Geslacht: mannen;2010 oude methode;14.0;86.0;16.0;84.0
1618;56;Geslacht: mannen;2010 nieuwe methode;19.0;81.0;18.0;82.0
1619;56;Geslacht: mannen;2012;25.0;75.0;23.0;77.0
1620;56;Geslacht: vrouwen;2003;;;;
1621;56;Geslacht: vrouwen;2004;;;;
1622;56;Geslacht: vrouwen;2005;;;;
1623;56;Geslacht: vrouwen;2006;;;;
1624;56;Geslacht: vrouwen;2007;;;;
1625;56;Geslacht: vrouwen;2008;;;;
1626;56;Geslacht: vrouwen;2009;16.0;84.0;17.0;83.0
1627;56;Geslacht: vrouwen;2010 oude methode;18.0;82.0;18.0;82.0
1628;56;Geslacht: vrouwen;2010 nieuwe methode;24.0;76.0;20.0;80.0
1629;56;Geslacht: vrouwen;2012;22.0;78.0;25.0;75.0
1630;56;Leeftijd: 18 tot 35 jaar;2003;;;;
1631;56;Leeftijd: 18 tot 35 jaar;2004;;;;
1632;56;Leeftijd: 18 tot 35 jaar;2005;;;;
1633;56;Leeftijd: 18 tot 35 jaar;2006;;;;
1634;56;Leeftijd: 18 tot 35 jaar;2007;;;;
1635;56;Leeftijd: 18 tot 35 jaar;2008;;;;
1636;56;Leeftijd: 18 tot 35 jaar;2009;14.0;86.0;16.0;84.0
1637;56;Leeftijd: 18 tot 35 jaar;2010 oude methode;13.0;87.0;14.0;86.0
1638;56;Leeftijd: 18 tot 35 jaar;2010 nieuwe methode;17.0;83.0;16.0;84.0
1639;56;Leeftijd: 18 tot 35 jaar;2012;19.0;81.0;23.0;77.0
1640;56;Leeftijd: 35 tot 50 jaar;2003;;;;
1641;56;Leeftijd: 35 tot 50 jaar;2004;;;;
1642;56;Leeftijd: 35 tot 50 jaar;2005;;;;
1643;56;Leeftijd: 35 tot 50 jaar;2006;;;;
1644;56;Leeftijd: 35 tot 50 jaar;2007;;;;
1645;56;Leeftijd: 35 tot 50 jaar;2008;;;;
1646;56;Leeftijd: 35 tot 50 jaar;2009;14.0;86.0;19.0;81.0
1647;56;Leeftijd: 35 tot 50 jaar;2010 oude methode;22.0;78.0;18.0;82.0
1648;56;Leeftijd: 35 tot 50 jaar;2010 nieuwe methode;23.0;77.0;23.0;77.0
1649;56;Leeftijd: 35 tot 50 jaar;2012;21.0;79.0;22.0;78.0
1650;56;Leeftijd: 50 tot 65 jaar;2003;;;;
1651;56;Leeftijd: 50 tot 65 jaar;2004;;;;
1652;56;Leeftijd: 50 tot 65 jaar;2005;;;;
1653;56;Leeftijd: 50 tot 65 jaar;2006;;;;
1654;56;Leeftijd: 50 tot 65 jaar;2007;;;;
1655;56;Leeftijd: 50 tot 65 jaar;2008;;;;
1656;56;Leeftijd: 50 tot 65 jaar;2009;14.0;86.0;16.0;84.0
1657;56;Leeftijd: 50 tot 65 jaar;2010 oude methode;18.0;82.0;18.0;82.0
1658;56;Leeftijd: 50 tot 65 jaar;2010 nieuwe methode;21.0;79.0;20.0;80.0
1659;56;Leeftijd: 50 tot 65 jaar;2012;30.0;70.0;30.0;70.0
1660;56;Leeftijd: 65 jaar of ouder;2003;;;;
1661;56;Leeftijd: 65 jaar of ouder;2004;;;;
1662;56;Leeftijd: 65 jaar of ouder;2005;;;;
1663;56;Leeftijd: 65 jaar of ouder;2006;;;;
1664;56;Leeftijd: 65 jaar of ouder;2007;;;;
1665;56;Leeftijd: 65 jaar of ouder;2008;;;;
1666;56;Leeftijd: 65 jaar of ouder;2009;17.0;83.0;17.0;83.0
1667;56;Leeftijd: 65 jaar of ouder;2010 oude methode;22.0;78.0;18.0;82.0
1668;56;Leeftijd: 65 jaar of ouder;2010 nieuwe methode;24.0;76.0;18.0;82.0
1669;56;Leeftijd: 65 jaar of ouder;2012;24.0;76.0;21.0;79.0
1670;56;Herkomst: autochtoon;2003;;;;
1671;56;Herkomst: autochtoon;2004;;;;
1672;56;Herkomst: autochtoon;2005;;;;
1673;56;Herkomst: autochtoon;2006;;;;
1674;56;Herkomst: autochtoon;2007;;;;
1675;56;Herkomst: autochtoon;2008;;;;
1676;56;Herkomst: autochtoon;2009;13.0;87.0;15.0;85.0
1677;56;Herkomst: autochtoon;2010 oude methode;14.0;86.0;14.0;86.0
1678;56;Herkomst: autochtoon;2010 nieuwe methode;20.0;80.0;19.0;81.0
1679;56;Herkomst: autochtoon;2012;23.0;77.0;23.0;77.0
1680;56;Herkomst: westerse allochtoon;2003;;;;
1681;56;Herkomst: westerse allochtoon;2004;;;;
1682;56;Herkomst: westerse allochtoon;2005;;;;
1683;56;Herkomst: westerse allochtoon;2006;;;;
1684;56;Herkomst: westerse allochtoon;2007;;;;
1685;56;Herkomst: westerse allochtoon;2008;;;;
1686;56;Herkomst: westerse allochtoon;2009;17.0;83.0;24.0;76.0
1687;56;Herkomst: westerse allochtoon;2010 oude methode;;;;
1688;56;Herkomst: westerse allochtoon;2010 nieuwe methode;23.0;77.0;19.0;81.0
1689;56;Herkomst: westerse allochtoon;2012;;;;
1690;56;Herkomst: niet-westerse allochtoon;2003;;;;
1691;56;Herkomst: niet-westerse allochtoon;2004;;;;
1692;56;Herkomst: niet-westerse allochtoon;2005;;;;
1693;56;Herkomst: niet-westerse allochtoon;2006;;;;
1694;56;Herkomst: niet-westerse allochtoon;2007;;;;
1695;56;Herkomst: niet-westerse allochtoon;2008;;;;
1696;56;Herkomst: niet-westerse allochtoon;2009;27.0;73.0;29.0;71.0
1697;56;Herkomst: niet-westerse allochtoon;2010 oude methode;21.0;79.0;20.0;80.0
1698;56;Herkomst: niet-westerse allochtoon;2010 nieuwe methode;27.0;73.0;19.0;81.0
1699;56;Herkomst: niet-westerse allochtoon;2012;;;;
1700;78;Totaal persoonskenmerken;2003;;;;
1701;78;Totaal persoonskenmerken;2004;;;;
1702;78;Totaal persoonskenmerken;2005;;;;
1703;78;Totaal persoonskenmerken;2006;;;;
1704;78;Totaal persoonskenmerken;2007;;;;
1705;78;Totaal persoonskenmerken;2008;;;;
1706;78;Totaal persoonskenmerken;2009;10.0;90.0;11.0;89.0
1707;78;Totaal persoonskenmerken;2010 oude methode;10.0;90.0;12.0;88.0
1708;78;Totaal persoonskenmerken;2010 nieuwe methode;14.0;86.0;14.0;86.0
1709;78;Totaal persoonskenmerken;2012;13.0;87.0;14.0;86.0
1710;78;Geslacht: mannen;2003;;;;
1711;78;Geslacht: mannen;2004;;;;
1712;78;Geslacht: mannen;2005;;;;
1713;78;Geslacht: mannen;2006;;;;
1714;78;Geslacht: mannen;2007;;;;
1715;78;Geslacht: mannen;2008;;;;
1716;78;Geslacht: mannen;2009;9.0;91.0;10.0;90.0
1717;78;Geslacht: mannen;2010 oude methode;9.0;91.0;11.0;89.0
1718;78;Geslacht: mannen;2010 nieuwe methode;12.0;88.0;13.0;87.0
1719;78;Geslacht: mannen;2012;14.0;86.0;15.0;85.0
1720;78;Geslacht: vrouwen;2003;;;;
1721;78;Geslacht: vrouwen;2004;;;;
1722;78;Geslacht: vrouwen;2005;;;;
1723;78;Geslacht: vrouwen;2006;;;;
1724;78;Geslacht: vrouwen;2007;;;;
1725;78;Geslacht: vrouwen;2008;;;;
1726;78;Geslacht: vrouwen;2009;11.0;89.0;12.0;88.0
1727;78;Geslacht: vrouwen;2010 oude methode;12.0;88.0;13.0;87.0
1728;78;Geslacht: vrouwen;2010 nieuwe methode;16.0;84.0;14.0;86.0
1729;78;Geslacht: vrouwen;2012;12.0;88.0;13.0;87.0
1730;78;Leeftijd: 18 tot 35 jaar;2003;;;;
1731;78;Leeftijd: 18 tot 35 jaar;2004;;;;
1732;78;Leeftijd: 18 tot 35 jaar;2005;;;;
1733;78;Leeftijd: 18 tot 35 jaar;2006;;;;
1734;78;Leeftijd: 18 tot 35 jaar;2007;;;;
1735;78;Leeftijd: 18 tot 35 jaar;2008;;;;
1736;78;Leeftijd: 18 tot 35 jaar;2009;8.0;92.0;9.0;91.0
1737;78;Leeftijd: 18 tot 35 jaar;2010 oude methode;6.0;94.0;9.0;91.0
1738;78;Leeftijd: 18 tot 35 jaar;2010 nieuwe methode;11.0;89.0;13.0;87.0
1739;78;Leeftijd: 18 tot 35 jaar;2012;9.0;91.0;11.0;89.0
1740;78;Leeftijd: 35 tot 50 jaar;2003;;;;
1741;78;Leeftijd: 35 tot 50 jaar;2004;;;;
1742;78;Leeftijd: 35 tot 50 jaar;2005;;;;
1743;78;Leeftijd: 35 tot 50 jaar;2006;;;;
1744;78;Leeftijd: 35 tot 50 jaar;2007;;;;
1745;78;Leeftijd: 35 tot 50 jaar;2008;;;;
1746;78;Leeftijd: 35 tot 50 jaar;2009;10.0;90.0;13.0;87.0
1747;78;Leeftijd: 35 tot 50 jaar;2010 oude methode;15.0;85.0;12.0;88.0
1748;78;Leeftijd: 35 tot 50 jaar;2010 nieuwe methode;13.0;87.0;13.0;87.0
1749;78;Leeftijd: 35 tot 50 jaar;2012;14.0;86.0;15.0;85.0
1750;78;Leeftijd: 50 tot 65 jaar;2003;;;;
1751;78;Leeftijd: 50 tot 65 jaar;2004;;;;
1752;78;Leeftijd: 50 tot 65 jaar;2005;;;;
1753;78;Leeftijd: 50 tot 65 jaar;2006;;;;
1754;78;Leeftijd: 50 tot 65 jaar;2007;;;;
1755;78;Leeftijd: 50 tot 65 jaar;2008;;;;
1756;78;Leeftijd: 50 tot 65 jaar;2009;10.0;90.0;11.0;89.0
1757;78;Leeftijd: 50 tot 65 jaar;2010 oude methode;12.0;88.0;13.0;87.0
1758;78;Leeftijd: 50 tot 65 jaar;2010 nieuwe methode;15.0;85.0;15.0;85.0
1759;78;Leeftijd: 50 tot 65 jaar;2012;17.0;83.0;17.0;83.0
1760;78;Leeftijd: 65 jaar of ouder;2003;;;;
1761;78;Leeftijd: 65 jaar of ouder;2004;;;;
1762;78;Leeftijd: 65 jaar of ouder;2005;;;;
1763;78;Leeftijd: 65 jaar of ouder;2006;;;;
1764;78;Leeftijd: 65 jaar of ouder;2007;;;;
1765;78;Leeftijd: 65 jaar of ouder;2008;;;;
1766;78;Leeftijd: 65 jaar of ouder;2009;14.0;86.0;10.0;90.0
1767;78;Leeftijd: 65 jaar of ouder;2010 oude methode;15.0;85.0;12.0;88.0
1768;78;Leeftijd: 65 jaar of ouder;2010 nieuwe methode;18.0;82.0;16.0;84.0
1769;78;Leeftijd: 65 jaar of ouder;2012;15.0;85.0;11.0;89.0
1770;78;Herkomst: autochtoon;2003;;;;
1771;78;Herkomst: autochtoon;2004;;;;
1772;78;Herkomst: autochtoon;2005;;;;
1773;78;Herkomst: autochtoon;2006;;;;
1774;78;Herkomst: autochtoon;2007;;;;
1775;78;Herkomst: autochtoon;2008;;;;
1776;78;Herkomst: autochtoon;2009;9.0;91.0;9.0;91.0
1777;78;Herkomst: autochtoon;2010 oude methode;9.0;91.0;11.0;89.0
1778;78;Herkomst: autochtoon;2010 nieuwe methode;12.0;88.0;13.0;87.0
1779;78;Herkomst: autochtoon;2012;13.0;87.0;12.0;88.0
1780;78;Herkomst: westerse allochtoon;2003;;;;
1781;78;Herkomst: westerse allochtoon;2004;;;;
1782;78;Herkomst: westerse allochtoon;2005;;;;
1783;78;Herkomst: westerse allochtoon;2006;;;;
1784;78;Herkomst: westerse allochtoon;2007;;;;
1785;78;Herkomst: westerse allochtoon;2008;;;;
1786;78;Herkomst: westerse allochtoon;2009;10.0;90.0;13.0;87.0
1787;78;Herkomst: westerse allochtoon;2010 oude methode;10.0;90.0;12.0;88.0
1788;78;Herkomst: westerse allochtoon;2010 nieuwe methode;17.0;83.0;17.0;83.0
1789;78;Herkomst: westerse allochtoon;2012;13.0;87.0;18.0;82.0
1790;78;Herkomst: niet-westerse allochtoon;2003;;;;
1791;78;Herkomst: niet-westerse allochtoon;2004;;;;
1792;78;Herkomst: niet-westerse allochtoon;2005;;;;
1793;78;Herkomst: niet-westerse allochtoon;2006;;;;
1794;78;Herkomst: niet-westerse allochtoon;2007;;;;
1795;78;Herkomst: niet-westerse allochtoon;2008;;;;
1796;78;Herkomst: niet-westerse allochtoon;2009;19.0;81.0;22.0;78.0
1797;78;Herkomst: niet-westerse allochtoon;2010 oude methode;24.0;76.0;23.0;77.0
1798;78;Herkomst: niet-westerse allochtoon;2010 nieuwe methode;25.0;75.0;21.0;79.0
1799;78;Herkomst: niet-westerse allochtoon;2012;;;;
