ID;HerkomstBestemming;Perioden;Arseen_1;Cadmium_2;Chroom_3;Koper_4;Kwik_5;Lood_6;Nikkel_7;Zink_8;ZwareMetaalequivalenten_9;Fosfor_10;Stikstof_11;Nutrientenequivalenten_12
831;Totaal uit het buitenland;2000;140262;9466;130909;436842;2130;346303;264467;1778589;356.4;19404789;340277666;53433
832;Totaal uit het buitenland;2001;136515;12462;423490;577122;3338;432296;341331;2519155;497.8;12928556;389584695;51887
833;Totaal uit het buitenland;2002;156707;13227;461108;549865;2409;516444;381481;2987640;484.1;26933012;386227197;65556
834;Totaal uit het buitenland;2003;82676;10805;476459;525800;3297;493161;368565;2573924;472.0;17898438;256281406;43527
835;Totaal uit het buitenland;2004;129255;11220;227557;444389;1656;271650;221620;1802248;352.4;16933449;270209036;43954
836;Totaal uit het buitenland;2005;119067;9962;197700;337338;1554;211513;235307;1665288;297.8;9855429;259809528;35836
837;Totaal uit het buitenland;2006;131720;18390;205967;324061;1372;199332;234469;1612949;328.8;9841643;276931799;37535
838;Totaal uit het buitenland;2007;146097;9932;219790;370451;1675;220949;260295;1884017;324.0;11270400;294373642;40708
839;Totaal uit het buitenland;2008;128023;7322;161582;289055;918;145756;196170;1405695;235.5;13329228;260787665;39408
840;Aanvoer door rivieren uit buitenland;1995;203794;12081;566132;552613;3862;516946;403103;2857764;532.3;23361238;474013164;70763
841;Aanvoer door rivieren uit buitenland;1996;97770;7175;200490;342820;2330;299130;203435;1841600;319.0;15770000;288030000;44573
842;Aanvoer door rivieren uit buitenland;1997;106660;9120;245730;349900;2640;296830;227350;2423800;363.4;16520000;296605000;46181
843;Aanvoer door rivieren uit buitenland;1998;164950;15720;483605;592690;3240;554420;438280;2828930;536.5;23660000;401360000;63796
844;Aanvoer door rivieren uit buitenland;1999;246020;16050;351530;642420;3284;600310;483760;2969890;565.5;24610000;391280000;63738
845;Aanvoer door rivieren uit buitenland;2000;140262;9450;130909;423402;2130;346303;264467;1745754;350.7;19404789;340277666;53433
846;Aanvoer door rivieren uit buitenland;2001;136515;12447;423490;563175;3338;432296;341331;2486128;492.0;12928556;389584695;51887
847;Aanvoer door rivieren uit buitenland;2002;156707;13211;461108;535411;2409;516444;381481;2954421;478.1;26933012;386227197;65556
848;Aanvoer door rivieren uit buitenland;2003;82676;10789;476459;510839;3297;493161;368565;2539936;465.8;17898438;256281406;43527
849;Aanvoer door rivieren uit buitenland;2004;129255;11204;227557;428921;1656;271650;221620;1767876;346.0;16933449;270209036;43954
850;Aanvoer door rivieren uit buitenland;2005;119067;9946;197700;321363;1554;211513;235307;1631474;291.3;9855429;259809528;35836
851;Aanvoer door rivieren uit buitenland;2006;131720;18373;205967;308415;1372;199332;234469;1578784;322.4;9841643;276931799;37535
852;Aanvoer door rivieren uit buitenland;2007;146097;9918;219790;354457;1675;220949;260295;1852244;317.5;11270400;294373642;40708
853;Aanvoer door rivieren uit buitenland;2008;128023;7307;161582;272519;918;145756;196170;1374102;228.9;13329228;260787665;39408
854;Niet-ingezetenen in Nederland;1995;0;16;0;13765;0;1397;0;34505;5.9;0;0;0
855;Niet-ingezetenen in Nederland;1996;0;16;0;13668;0;978;0;34338;5.8;0;0;0
856;Niet-ingezetenen in Nederland;1997;0;16;0;13603;0;698;0;34171;5.8;0;0;0
857;Niet-ingezetenen in Nederland;1998;0;16;0;13537;0;419;0;33837;5.7;0;0;0
858;Niet-ingezetenen in Nederland;1999;0;15;0;13472;0;140;0;33503;5.7;0;0;0
859;Niet-ingezetenen in Nederland;2000;0;15;0;13440;0;0;0;32835;5.7;0;0;0
860;Niet-ingezetenen in Nederland;2001;0;15;0;13947;0;0;0;33027;5.8;0;0;0
861;Niet-ingezetenen in Nederland;2002;0;16;0;14454;0;0;0;33219;6.0;0;0;0
862;Niet-ingezetenen in Nederland;2003;0;16;0;14961;0;0;0;33988;6.2;0;0;0
863;Niet-ingezetenen in Nederland;2004;0;16;0;15468;0;0;0;34372;6.4;0;0;0
864;Niet-ingezetenen in Nederland;2005;0;16;0;15975;0;0;0;33814;6.5;0;0;0
865;Niet-ingezetenen in Nederland;2006;0;16;0;15646;0;0;0;34165;6.4;0;0;0
866;Niet-ingezetenen in Nederland;2007;0;15;0;15994;0;0;0;31773;6.5;0;0;0
867;Niet-ingezetenen in Nederland;2008;0;15;0;16535;0;0;0;31593;6.6;0;0;0
868;Totaal herkomst;1995;221233;16240;622401;908515;5584;686995;482334;3806096;771.5;48288387;698254968;118114
869;Totaal herkomst;1996;114495;10825;248394;693909;3420;453929;278959;2770686;531.3;38497591;465993898;85097
870;Totaal herkomst;1997;123454;12534;289682;690140;3685;448841;300670;3332014;568.5;40375704;472510859;87627
871;Totaal herkomst;1998;182132;18860;525575;928471;4247;700213;511569;3766969;738.2;52641879;645009436;117143
872;Totaal herkomst;1999;262672;18978;390425;985676;4288;742711;558255;3888705;767.6;50030067;593577407;109388
873;Totaal herkomst;2000;156645;12374;166926;747001;3057;486498;336014;2649006;542.9;41817214;555266324;97344
874;Totaal herkomst;2001;152695;15309;456872;888724;4250;563381;411545;3395963;683.7;35550842;591802960;94731
875;Totaal herkomst;2002;172451;15949;490825;858997;3319;640587;447109;3858792;667.8;49541005;577265220;107268
876;Totaal herkomst;2003;98465;13468;506321;770211;4206;610361;432019;3435880;633.3;37548706;421738561;79723
877;Totaal herkomst;2004;144711;13787;256999;697285;2493;381908;283300;2676094;513.7;37722176;456864404;83409
878;Totaal herkomst;2005;133927;12344;226162;573417;2354;316997;291439;2466975;448.7;30391504;429665457;73358
879;Totaal herkomst;2006;146649;20252;234502;551667;2132;300608;290447;2355056;470.8;30068483;446893411;74758
880;Totaal herkomst;2007;161821;12026;248284;609368;2410;327536;324165;2749283;474.5;33585790;494650591;83051
881;Totaal herkomst;2008;142998;9042;186084;516829;1637;248678;253457;2238535;378.3;34558794;437144089;78273
882;Absorptie;1995;5673;1605;37098;183429;710;76552;30951;450635;113.0;13756000;83978000;22154
883;Absorptie;1996;4731;1628;24789;160207;605;60576;30531;413666;99.4;13473546;82909766;21765
884;Absorptie;1997;5048;904;19015;164240;550;51077;25041;386272;93.8;13577547;84738592;22051
885;Absorptie;1998;7085;995;21441;156637;533;60936;28142;463360;94.4;13693601;85558561;22249
886;Absorptie;1999;6101;1053;23710;170042;582;62507;32419;475242;101.2;13292859;85151566;21808
887;Absorptie;2000;5801;1030;22707;156891;511;59425;25394;438782;93.0;13300000;84726000;21773
888;Absorptie;2001;6433;1058;20375;165466;515;66331;25752;477901;97.7;13850176;85674299;22418
889;Absorptie;2002;6252;908;17986;147146;490;55224;21119;462072;88.9;14225818;85954910;22821
890;Absorptie;2003;5959;931;16572;150836;524;50707;19808;401235;89.1;14102261;83694606;22472
891;Absorptie;2004;5835;1195;16158;157893;403;49276;21966;448136;90.2;14328068;84243808;22752
892;Absorptie;2005;5891;1317;17128;159754;419;43817;21507;469266;92.5;14425000;84825000;22908
893;Absorptie;2006;6134;913;17289;149586;376;42237;20627;435888;84.5;14341000;85842000;22925
894;Absorptie;2007;6582;799;18086;155909;379;48951;21936;485009;88.1;14968000;87817000;23750
895;Absorptie;2008;6128;582;15729;150881;363;47082;20857;486565;84.6;14951000;89310000;23882
896;Totaal naar het buitenland;1995;370962;27270;1030517;768168;4571;868802;733759;5525805;842.0;31800000;551252000;86925
897;Totaal naar het buitenland;1996;103367;8091;211966;336453;3191;372586;215080;1930701;357.0;19878000;284780000;48356
898;Totaal naar het buitenland;1997;59760;3962;137678;278240;2390;225142;127380;1231388;253.8;15700000;279200000;43620
899;Totaal naar het buitenland;1998;75818;9582;222285;324633;2090;254885;201452;1257942;294.4;18200000;358000000;54000
900;Totaal naar het buitenland;1999;102134;8242;145936;324025;1880;235428;200830;1198846;277.3;18342000;329740000;51316
901;Totaal naar het buitenland;2000;93107;6902;86898;323421;1670;216400;175555;1139304;257.4;17500000;338600000;51360
902;Totaal naar het buitenland;2001;112974;12402;350463;472645;3196;361700;282472;2054571;434.4;13200000;359700000;49170
903;Totaal naar het buitenland;2002;117243;9562;344987;518250;3278;375560;285412;2112619;440.8;27468000;408060000;68274
904;Totaal naar het buitenland;2003;18824;3817;108481;235336;1133;65456;83916;514459;161.3;11008000;202225000;31231
905;Totaal naar het buitenland;2004;71447;6267;125785;258777;1585;176986;122503;938025;220.9;15857000;261763000;42033
906;Totaal naar het buitenland;2005;60340;4414;100189;202698;1311;104355;119248;799877;174.2;9920542;229348752;32855
907;Totaal naar het buitenland;2006;73638;8498;115145;227277;3611;120621;131079;826617;283.0;10628194;246565802;35285
908;Totaal naar het buitenland;2007;95916;7079;144298;256523;1108;126784;170890;1224889;219.1;13404045;259692919;39373
909;Totaal naar het buitenland;2008;113856;6753;143702;258738;993;120482;174463;1230097;216.1;13380476;254193563;38800
910;Afvoer door rivieren naar buitenland;1995;370962;27268;1030517;766508;4571;864518;733759;5514971;840.9;31800000;551252000;86925
911;Afvoer door rivieren naar buitenland;1996;103367;8089;211966;334805;3191;369587;215080;1920090;356.0;19878000;284780000;48356
912;Afvoer door rivieren naar buitenland;1997;59760;3960;137678;276600;2390;223000;127380;1221000;252.8;15700000;279200000;43620
913;Afvoer door rivieren naar buitenland;1998;75818;9580;222285;323000;2090;253600;201452;1248000;293.5;18200000;358000000;54000
914;Afvoer door rivieren naar buitenland;1999;102134;8240;145936;322400;1880;235000;200830;1189350;276.4;18342000;329740000;51316
915;Afvoer door rivieren naar buitenland;2000;93107;6900;86898;321800;1670;216400;175555;1130700;256.6;17500000;338600000;51360
916;Afvoer door rivieren naar buitenland;2001;112974;12400;350463;471000;3196;361700;282472;2046000;433.5;13200000;359700000;49170
917;Afvoer door rivieren naar buitenland;2002;117243;9560;344987;516580;3278;375560;285412;2104080;439.9;27468000;408060000;68274
918;Afvoer door rivieren naar buitenland;2003;18824;3815;108481;233642;1133;65456;83916;506050;160.4;11008000;202225000;31231
919;Afvoer door rivieren naar buitenland;2004;71447;6265;125785;257058;1585;176986;122503;929681;220.1;15857000;261763000;42033
920;Afvoer door rivieren naar buitenland;2005;60340;4412;100189;200955;1311;104355;119248;791638;173.4;9920542;229348752;32855
921;Afvoer door rivieren naar buitenland;2006;73638;8497;115145;225538;3611;120621;131079;819242;282.1;10628194;246565802;35285
922;Afvoer door rivieren naar buitenland;2007;95916;7076;144298;253288;1108;126784;170890;1213167;217.6;13404045;259692919;39373
923;Afvoer door rivieren naar buitenland;2008;113856;6750;143702;255160;993;120482;174463;1217973;214.5;13380476;254193563;38800
924;Ingezetenen in het buitenland;1995;0;2;0;1660;0;4284;0;10834;1.1;0;0;0
925;Ingezetenen in het buitenland;1996;0;2;0;1648;0;2999;0;10611;1.0;0;0;0
926;Ingezetenen in het buitenland;1997;0;2;0;1640;0;2142;0;10388;1.0;0;0;0
927;Ingezetenen in het buitenland;1998;0;2;0;1633;0;1285;0;9942;0.9;0;0;0
928;Ingezetenen in het buitenland;1999;0;2;0;1625;0;428;0;9496;0.9;0;0;0
929;Ingezetenen in het buitenland;2000;0;2;0;1621;0;0;0;8604;0.8;0;0;0
930;Ingezetenen in het buitenland;2001;0;2;0;1645;0;0;0;8571;0.8;0;0;0
931;Ingezetenen in het buitenland;2002;0;2;0;1670;0;0;0;8539;0.9;0;0;0
932;Ingezetenen in het buitenland;2003;0;2;0;1694;0;0;0;8409;0.9;0;0;0
933;Ingezetenen in het buitenland;2004;0;2;0;1719;0;0;0;8344;0.9;0;0;0
934;Ingezetenen in het buitenland;2005;0;2;0;1743;0;0;0;8238;0.9;0;0;0
935;Ingezetenen in het buitenland;2006;0;2;0;1738;0;0;0;7375;0.8;0;0;0
936;Ingezetenen in het buitenland;2007;0;3;0;3235;0;0;0;11722;1.5;0;0;0
937;Ingezetenen in het buitenland;2008;0;3;0;3578;0;0;0;12124;1.6;0;0;0
938;Bijdrage milieuprobleem;1995;-155401;-12635;-445214;-43082;303;-258360;-282376;-2170344;-183.5;2732387;63024968;9035
939;Bijdrage milieuprobleem;1996;6398;1106;11638;197249;-376;20767;33348;426319;74.9;5146045;98304132;14976
940;Bijdrage milieuprobleem;1997;58647;7668;132989;247659;745;172621;148249;1714354;221.0;11098156;108572266;21955
941;Bijdrage milieuprobleem;1998;99228;8283;281849;447202;1624;384392;281975;2045667;349.4;20748278;201450875;40893
942;Bijdrage milieuprobleem;1999;154437;9683;220779;491609;1826;444776;325006;2214617;389.1;18395208;178685841;36264
943;Bijdrage milieuprobleem;2000;57737;4442;57320;266690;876;210673;135065;1070921;192.5;11017214;131940324;24211
944;Bijdrage milieuprobleem;2001;33287;1849;86033;250613;538;135350;103320;863490;151.7;8500666;146428661;23144
945;Bijdrage milieuprobleem;2002;48956;5479;127852;193602;-449;209803;140577;1284101;138.2;7847186;83250310;16172
946;Bijdrage milieuprobleem;2003;73682;8719;381269;384038;2549;494199;328295;2520186;383.0;12438445;135818954;26020
947;Bijdrage milieuprobleem;2004;67429;6326;115056;280616;505;155646;138831;1289933;202.6;7537108;110857597;18623
948;Bijdrage milieuprobleem;2005;67696;6613;108845;210966;623;168825;150684;1197833;182.0;6045962;115491705;17595
949;Bijdrage milieuprobleem;2006;66877;10841;102068;174805;-1855;137750;138741;1092551;103.3;5099290;114485608;16548
950;Bijdrage milieuprobleem;2007;59323;4149;85900;196936;923;151801;131339;1039385;167.2;5213745;147140672;19928
951;Bijdrage milieuprobleem;2008;23014;1706;26652;107209;281;81114;58137;521873;77.6;6227318;93640526;15591
952;Totaal bestemming;1995;221233;16240;622401;908515;5584;686995;482334;3806096;771.5;48288387;698254968;118114
953;Totaal bestemming;1996;114495;10825;248394;693909;3420;453929;278959;2770686;531.3;38497591;465993898;85097
954;Totaal bestemming;1997;123454;12534;289682;690140;3685;448841;300670;3332014;568.5;40375704;472510859;87627
955;Totaal bestemming;1998;182132;18860;525575;928471;4247;700213;511569;3766969;738.2;52641879;645009436;117143
956;Totaal bestemming;1999;262672;18978;390425;985676;4288;742711;558255;3888705;767.6;50030067;593577407;109388
957;Totaal bestemming;2000;156645;12374;166926;747001;3057;486498;336014;2649006;542.9;41817214;555266324;97344
958;Totaal bestemming;2001;152695;15309;456872;888724;4250;563381;411545;3395963;683.7;35550842;591802960;94731
959;Totaal bestemming;2002;172451;15949;490825;858997;3319;640587;447109;3858792;667.8;49541005;577265220;107268
960;Totaal bestemming;2003;98465;13468;506321;770211;4206;610361;432019;3435880;633.3;37548706;421738561;79723
961;Totaal bestemming;2004;144711;13787;256999;697285;2493;381908;283300;2676094;513.7;37722176;456864404;83409
962;Totaal bestemming;2005;133927;12344;226162;573417;2354;316997;291439;2466975;448.7;30391504;429665457;73358
963;Totaal bestemming;2006;146649;20252;234502;551667;2132;300608;290447;2355056;470.8;30068483;446893411;74758
964;Totaal bestemming;2007;161821;12026;248284;609368;2410;327536;324165;2749283;474.5;33585790;494650591;83051
965;Totaal bestemming;2008;142998;9042;186084;516829;1637;248678;253457;2238535;378.3;34558794;437144089;78273
