ID;MunicipalWaste;Region;Periods;MixedHouseholdWasteKgPerCapita_1;MixedHouseholdWasteTonnes_2
1971;Organic wet fraction, o/w digestate;Stede Broec;2023;0.0;0.0
1972;Organic wet fraction, o/w digestate;Steenbergen;2023;;
1973;Organic wet fraction, o/w digestate;Steenwijkerland;2023;;
1974;Organic wet fraction, o/w digestate;Stein (L.);2023;0.0;0.0
1975;Organic wet fraction, o/w digestate;Stichtse Vecht;2023;;
1976;Organic wet fraction, o/w digestate;Súdwest-Fryslân;2023;0.0;0.0
1977;Organic wet fraction, o/w digestate;Terneuzen;2023;0.0;0.0
1978;Organic wet fraction, o/w digestate;Terschelling;2023;0.0;0.0
1979;Organic wet fraction, o/w digestate;Texel;2023;;
1980;Organic wet fraction, o/w digestate;Teylingen;2023;;
1981;Organic wet fraction, o/w digestate;Tholen;2023;;
1982;Organic wet fraction, o/w digestate;Tiel;2023;;
1983;Organic wet fraction, o/w digestate;Tilburg;2023;;
1984;Organic wet fraction, o/w digestate;Tubbergen;2023;;
1985;Organic wet fraction, o/w digestate;Twenterand;2023;;
1986;Organic wet fraction, o/w digestate;Tynaarlo;2023;;
1987;Organic wet fraction, o/w digestate;Tytsjerksteradiel;2023;0.0;0.0
1988;Organic wet fraction, o/w digestate;Uitgeest;2023;;
1989;Organic wet fraction, o/w digestate;Uithoorn;2023;;
1990;Organic wet fraction, o/w digestate;Urk;2023;;
1991;Organic wet fraction, o/w digestate;Utrecht (municipality);2023;0.0;0.0
1992;Organic wet fraction, o/w digestate;Utrechtse Heuvelrug;2023;;
1993;Organic wet fraction, o/w digestate;Vaals;2023;;
1994;Organic wet fraction, o/w digestate;Valkenburg aan de Geul;2023;;
1995;Organic wet fraction, o/w digestate;Valkenswaard;2023;;
1996;Organic wet fraction, o/w digestate;Veendam;2023;;
1997;Organic wet fraction, o/w digestate;Veenendaal;2023;;
1998;Organic wet fraction, o/w digestate;Veere;2023;;
1999;Organic wet fraction, o/w digestate;Veldhoven;2023;;
2000;Organic wet fraction, o/w digestate;Velsen;2023;0.0;0.0
2001;Organic wet fraction, o/w digestate;Venlo;2023;;
2002;Organic wet fraction, o/w digestate;Venray;2023;;
2003;Organic wet fraction, o/w digestate;Vijfheerenlanden;2023;0.0;0.0
2004;Organic wet fraction, o/w digestate;Vlaardingen;2023;0.0;0.0
2005;Organic wet fraction, o/w digestate;Vlieland;2023;0.0;0.0
2006;Organic wet fraction, o/w digestate;Vlissingen;2023;;
2007;Organic wet fraction, o/w digestate;Voerendaal;2023;;
2008;Organic wet fraction, o/w digestate;Voorne aan Zee;2023;;
2009;Organic wet fraction, o/w digestate;Voorschoten;2023;;
2010;Organic wet fraction, o/w digestate;Voorst;2023;;
2011;Organic wet fraction, o/w digestate;Vught;2023;;
2012;Organic wet fraction, o/w digestate;Waadhoeke;2023;0.0;0.0
2013;Organic wet fraction, o/w digestate;Waalre;2023;;
2014;Organic wet fraction, o/w digestate;Waalwijk;2023;;
2015;Organic wet fraction, o/w digestate;Waddinxveen;2023;;
2016;Organic wet fraction, o/w digestate;Wageningen;2023;0.0;0.0
2017;Organic wet fraction, o/w digestate;Wassenaar;2023;0.0;0.0
2018;Organic wet fraction, o/w digestate;Waterland;2023;;
2019;Organic wet fraction, o/w digestate;Weert;2023;0.0;0.0
2020;Organic wet fraction, o/w digestate;West Betuwe;2023;;
2021;Organic wet fraction, o/w digestate;West Maas en Waal;2023;;
2022;Organic wet fraction, o/w digestate;Westerkwartier;2023;;
2023;Organic wet fraction, o/w digestate;Westerveld;2023;;
2024;Organic wet fraction, o/w digestate;Westervoort;2023;;
2025;Organic wet fraction, o/w digestate;Westerwolde;2023;0.0;0.0
2026;Organic wet fraction, o/w digestate;Westland;2023;0.0;0.0
2027;Organic wet fraction, o/w digestate;Weststellingwerf;2023;0.0;0.0
2028;Organic wet fraction, o/w digestate;Wierden;2023;;
2029;Organic wet fraction, o/w digestate;Wijchen;2023;;
2030;Organic wet fraction, o/w digestate;Wijdemeren;2023;;
2031;Organic wet fraction, o/w digestate;Wijk bij Duurstede;2023;;
2032;Organic wet fraction, o/w digestate;Winterswijk;2023;;
2033;Organic wet fraction, o/w digestate;Woensdrecht;2023;;
2034;Organic wet fraction, o/w digestate;Woerden;2023;;
2035;Organic wet fraction, o/w digestate;De Wolden;2023;;
2036;Organic wet fraction, o/w digestate;Wormerland;2023;;
2037;Organic wet fraction, o/w digestate;Woudenberg;2023;;
2038;Organic wet fraction, o/w digestate;Zaanstad;2023;0.0;0.0
2039;Organic wet fraction, o/w digestate;Zaltbommel;2023;;
2040;Organic wet fraction, o/w digestate;Zandvoort;2023;0.0;0.0
2041;Organic wet fraction, o/w digestate;Zeewolde;2023;;
2042;Organic wet fraction, o/w digestate;Zeist;2023;0.0;0.0
2043;Organic wet fraction, o/w digestate;Zevenaar;2023;;
2044;Organic wet fraction, o/w digestate;Zoetermeer;2023;;
2045;Organic wet fraction, o/w digestate;Zoeterwoude;2023;;
2046;Organic wet fraction, o/w digestate;Zuidplas;2023;;
2047;Organic wet fraction, o/w digestate;Zundert;2023;;
2048;Organic wet fraction, o/w digestate;Zutphen;2023;;
2049;Organic wet fraction, o/w digestate;Zwartewaterland;2023;;
2050;Organic wet fraction, o/w digestate;Zwijndrecht;2023;;
2051;Organic wet fraction, o/w digestate;Zwolle;2023;;
2052;Other organic wet fraction;Aa en Hunze;2023;;
2053;Other organic wet fraction;Aalsmeer;2023;0.0;0.0
2054;Other organic wet fraction;Aalten;2023;;
2055;Other organic wet fraction;Achtkarspelen;2023;18.1;508.5
2056;Other organic wet fraction;Alblasserdam;2023;;
2057;Other organic wet fraction;Albrandswaard;2023;0.0;0.0
2058;Other organic wet fraction;Alkmaar;2023;2.9;323.0
2059;Other organic wet fraction;Almelo;2023;;
2060;Other organic wet fraction;Almere;2023;0.0;0.0
2061;Other organic wet fraction;Alphen aan den Rijn;2023;;
2062;Other organic wet fraction;Alphen-Chaam;2023;;
2063;Other organic wet fraction;Altena;2023;;
2064;Other organic wet fraction;Ameland;2023;48.9;187.6
2065;Other organic wet fraction;Amersfoort;2023;;
2066;Other organic wet fraction;Amstelveen;2023;;
2067;Other organic wet fraction;Amsterdam;2023;0.0;0.0
2068;Other organic wet fraction;Apeldoorn;2023;;
2069;Other organic wet fraction;Arnhem;2023;;
2070;Other organic wet fraction;Assen;2023;;
2071;Other organic wet fraction;Asten;2023;;
2072;Other organic wet fraction;Baarle-Nassau;2023;;
2073;Other organic wet fraction;Baarn;2023;0.0;0.0
2074;Other organic wet fraction;Barendrecht;2023;0.0;0.0
2075;Other organic wet fraction;Barneveld;2023;;
2076;Other organic wet fraction;Beek (L.);2023;0.0;0.0
2077;Other organic wet fraction;Beekdaelen;2023;;
2078;Other organic wet fraction;Beesel;2023;;
2079;Other organic wet fraction;Berg en Dal;2023;;
2080;Other organic wet fraction;Bergeijk;2023;;
2081;Other organic wet fraction;Bergen (L.);2023;;
2082;Other organic wet fraction;Bergen (NH.);2023;;
2083;Other organic wet fraction;Bergen op Zoom;2023;;
2084;Other organic wet fraction;Berkelland;2023;;
2085;Other organic wet fraction;Bernheze;2023;;
2086;Other organic wet fraction;Best;2023;;
2087;Other organic wet fraction;Beuningen;2023;;
2088;Other organic wet fraction;Beverwijk;2023;2.3;100.0
2089;Other organic wet fraction;De Bilt;2023;;
2090;Other organic wet fraction;Bladel;2023;;
2091;Other organic wet fraction;Blaricum;2023;;
2092;Other organic wet fraction;Bloemendaal;2023;;
2093;Other organic wet fraction;Bodegraven-Reeuwijk;2023;;
2094;Other organic wet fraction;Boekel;2023;;
2095;Other organic wet fraction;Borger-Odoorn;2023;;
2096;Other organic wet fraction;Borne;2023;;
2097;Other organic wet fraction;Borsele;2023;;
2098;Other organic wet fraction;Boxtel;2023;;
2099;Other organic wet fraction;Breda;2023;;
2100;Other organic wet fraction;Bronckhorst;2023;;
2101;Other organic wet fraction;Brummen;2023;;
2102;Other organic wet fraction;Brunssum;2023;;
2103;Other organic wet fraction;Bunnik;2023;;
2104;Other organic wet fraction;Bunschoten;2023;0.0;0.0
2105;Other organic wet fraction;Buren;2023;;
2106;Other organic wet fraction;Capelle aan den IJssel;2023;23.2;1564.0
2107;Other organic wet fraction;Castricum;2023;;
2108;Other organic wet fraction;Coevorden;2023;;
2109;Other organic wet fraction;Cranendonck;2023;;
2110;Other organic wet fraction;Culemborg;2023;;
2111;Other organic wet fraction;Dalfsen;2023;;
2112;Other organic wet fraction;Dantumadiel;2023;17.3;331.3
2113;Other organic wet fraction;Delft;2023;0.0;0.0
2114;Other organic wet fraction;Deurne;2023;;
2115;Other organic wet fraction;Deventer;2023;;
2116;Other organic wet fraction;Diemen;2023;;
2117;Other organic wet fraction;Dijk en Waard;2023;0.0;0.0
2118;Other organic wet fraction;Dinkelland;2023;;
2119;Other organic wet fraction;Doesburg;2023;;
2120;Other organic wet fraction;Doetinchem;2023;;
2121;Other organic wet fraction;Dongen;2023;;
2122;Other organic wet fraction;Dordrecht;2023;;
2123;Other organic wet fraction;Drechterland;2023;;
2124;Other organic wet fraction;Drimmelen;2023;;
2125;Other organic wet fraction;Dronten;2023;;
2126;Other organic wet fraction;Druten;2023;;
2127;Other organic wet fraction;Duiven;2023;;
2128;Other organic wet fraction;Echt-Susteren;2023;;
2129;Other organic wet fraction;Edam-Volendam;2023;;
2130;Other organic wet fraction;Ede;2023;;
2131;Other organic wet fraction;Eemnes;2023;;
2132;Other organic wet fraction;Eemsdelta;2023;14.6;664.6
2133;Other organic wet fraction;Eersel;2023;;
2134;Other organic wet fraction;Eijsden-Margraten;2023;;
2135;Other organic wet fraction;Eindhoven;2023;;
2136;Other organic wet fraction;Elburg;2023;17.5;419.9
2137;Other organic wet fraction;Emmen;2023;;
2138;Other organic wet fraction;Enkhuizen;2023;;
2139;Other organic wet fraction;Enschede;2023;;
2140;Other organic wet fraction;Epe;2023;;
2141;Other organic wet fraction;Ermelo;2023;13.1;359.9
2142;Other organic wet fraction;Etten-Leur;2023;;
2143;Other organic wet fraction;De Fryske Marren;2023;13.7;711.0
2144;Other organic wet fraction;Geertruidenberg;2023;;
2145;Other organic wet fraction;Geldrop-Mierlo;2023;;
2146;Other organic wet fraction;Gemert-Bakel;2023;;
2147;Other organic wet fraction;Gennep;2023;;
2148;Other organic wet fraction;Gilze en Rijen;2023;;
2149;Other organic wet fraction;Goeree-Overflakkee;2023;;
2150;Other organic wet fraction;Goes;2023;;
2151;Other organic wet fraction;Goirle;2023;;
2152;Other organic wet fraction;Gooise Meren;2023;;
2153;Other organic wet fraction;Gorinchem;2023;0.0;0.0
2154;Other organic wet fraction;Gouda;2023;;
2155;Other organic wet fraction;'s-Gravenhage (municipality);2023;0.0;0.0
2156;Other organic wet fraction;Groningen (municipality);2023;0.0;0.0
2157;Other organic wet fraction;Gulpen-Wittem;2023;;
2158;Other organic wet fraction;Haaksbergen;2023;;
2159;Other organic wet fraction;Haarlem;2023;0.0;0.0
2160;Other organic wet fraction;Haarlemmermeer;2023;;
2161;Other organic wet fraction;Halderberge;2023;;
2162;Other organic wet fraction;Hardenberg;2023;;
2163;Other organic wet fraction;Harderwijk;2023;13.2;647.0
2164;Other organic wet fraction;Hardinxveld-Giessendam;2023;0.0;0.0
2165;Other organic wet fraction;Harlingen;2023;17.7;285.9
2166;Other organic wet fraction;Hattem;2023;;
2167;Other organic wet fraction;Heemskerk;2023;0.0;0.0
2168;Other organic wet fraction;Heemstede;2023;;
2169;Other organic wet fraction;Heerde;2023;;
2170;Other organic wet fraction;Heerenveen;2023;10.8;557.8
2171;Other organic wet fraction;Heerlen;2023;;
2172;Other organic wet fraction;Heeze-Leende;2023;;
2173;Other organic wet fraction;Heiloo;2023;;
2174;Other organic wet fraction;Den Helder;2023;;
2175;Other organic wet fraction;Hellendoorn;2023;;
2176;Other organic wet fraction;Helmond;2023;;
2177;Other organic wet fraction;Hendrik-Ido-Ambacht;2023;;
2178;Other organic wet fraction;Hengelo (O.);2023;;
2179;Other organic wet fraction;'s-Hertogenbosch;2023;;
2180;Other organic wet fraction;Heumen;2023;;
2181;Other organic wet fraction;Heusden;2023;;
2182;Other organic wet fraction;Hillegom;2023;;
2183;Other organic wet fraction;Hilvarenbeek;2023;;
2184;Other organic wet fraction;Hilversum;2023;;
2185;Other organic wet fraction;Hoeksche Waard;2023;;
2186;Other organic wet fraction;Hof van Twente;2023;;
2187;Other organic wet fraction;Het Hogeland;2023;3.3;161.3
2188;Other organic wet fraction;Hollands Kroon;2023;;
2189;Other organic wet fraction;Hoogeveen;2023;;
2190;Other organic wet fraction;Hoorn;2023;;
2191;Other organic wet fraction;Horst aan de Maas;2023;;
2192;Other organic wet fraction;Houten;2023;0.0;0.0
2193;Other organic wet fraction;Huizen;2023;;
2194;Other organic wet fraction;Hulst;2023;;
2195;Other organic wet fraction;IJsselstein;2023;;
2196;Other organic wet fraction;Kaag en Braassem;2023;;
2197;Other organic wet fraction;Kampen;2023;;
2198;Other organic wet fraction;Kapelle;2023;;
2199;Other organic wet fraction;Katwijk;2023;;
2200;Other organic wet fraction;Kerkrade;2023;;
2201;Other organic wet fraction;Koggenland;2023;0.0;0.0
2202;Other organic wet fraction;Krimpen aan den IJssel;2023;;
2203;Other organic wet fraction;Krimpenerwaard;2023;;
2204;Other organic wet fraction;Laarbeek;2023;;
2205;Other organic wet fraction;Land van Cuijk;2023;;
2206;Other organic wet fraction;Landgraaf;2023;;
2207;Other organic wet fraction;Landsmeer;2023;1.4;16.0
2208;Other organic wet fraction;Lansingerland;2023;;
2209;Other organic wet fraction;Laren (NH.);2023;;
2210;Other organic wet fraction;Leeuwarden;2023;13.9;1769.6
2211;Other organic wet fraction;Leiden;2023;0.0;0.0
2212;Other organic wet fraction;Leiderdorp;2023;0.0;0.0
2213;Other organic wet fraction;Leidschendam-Voorburg;2023;0.0;0.0
2214;Other organic wet fraction;Lelystad;2023;;
2215;Other organic wet fraction;Leudal;2023;;
2216;Other organic wet fraction;Leusden;2023;;
2217;Other organic wet fraction;Lingewaard;2023;;
2218;Other organic wet fraction;Lisse;2023;;
2219;Other organic wet fraction;Lochem;2023;;
2220;Other organic wet fraction;Loon op Zand;2023;;
2221;Other organic wet fraction;Lopik;2023;;
2222;Other organic wet fraction;Losser;2023;;
2223;Other organic wet fraction;Maasdriel;2023;;
2224;Other organic wet fraction;Maasgouw;2023;;
2225;Other organic wet fraction;Maashorst;2023;;
2226;Other organic wet fraction;Maassluis;2023;;
2227;Other organic wet fraction;Maastricht;2023;;
2228;Other organic wet fraction;Medemblik;2023;0.0;0.0
2229;Other organic wet fraction;Meerssen;2023;;
2230;Other organic wet fraction;Meierijstad;2023;;
2231;Other organic wet fraction;Meppel;2023;;
2232;Other organic wet fraction;Middelburg (Z.);2023;;
2233;Other organic wet fraction;Midden-Delfland;2023;;
2234;Other organic wet fraction;Midden-Drenthe;2023;;
2235;Other organic wet fraction;Midden-Groningen;2023;;
2236;Other organic wet fraction;Moerdijk;2023;;
2237;Other organic wet fraction;Molenlanden;2023;0.0;0.0
2238;Other organic wet fraction;Montferland;2023;;
2239;Other organic wet fraction;Montfoort;2023;;
2240;Other organic wet fraction;Mook en Middelaar;2023;;
2241;Other organic wet fraction;Neder-Betuwe;2023;;
2242;Other organic wet fraction;Nederweert;2023;;
2243;Other organic wet fraction;Nieuwegein;2023;0.0;0.0
2244;Other organic wet fraction;Nieuwkoop;2023;;
2245;Other organic wet fraction;Nijkerk;2023;;
2246;Other organic wet fraction;Nijmegen;2023;0.0;0.0
2247;Other organic wet fraction;Nissewaard;2023;;
2248;Other organic wet fraction;Noardeast-Fryslân;2023;17.3;790.3
2249;Other organic wet fraction;Noord-Beveland;2023;0.0;0.0
2250;Other organic wet fraction;Noordenveld;2023;;
2251;Other organic wet fraction;Noordoostpolder;2023;;
2252;Other organic wet fraction;Noordwijk;2023;;
2253;Other organic wet fraction;Nuenen, Gerwen en Nederwetten;2023;;
2254;Other organic wet fraction;Nunspeet;2023;17.1;492.2
2255;Other organic wet fraction;Oegstgeest;2023;0.0;0.0
2256;Other organic wet fraction;Oirschot;2023;;
2257;Other organic wet fraction;Oisterwijk;2023;;
2258;Other organic wet fraction;Oldambt;2023;;
2259;Other organic wet fraction;Oldebroek;2023;12.7;308.8
2260;Other organic wet fraction;Oldenzaal;2023;;
2261;Other organic wet fraction;Olst-Wijhe;2023;;
2262;Other organic wet fraction;Ommen;2023;;
2263;Other organic wet fraction;Oost Gelre;2023;;
2264;Other organic wet fraction;Oosterhout;2023;;
2265;Other organic wet fraction;Ooststellingwerf;2023;11.6;298.8
2266;Other organic wet fraction;Oostzaan;2023;;
2267;Other organic wet fraction;Opmeer;2023;;
2268;Other organic wet fraction;Opsterland;2023;13.1;393.7
2269;Other organic wet fraction;Oss;2023;;
2270;Other organic wet fraction;Oude IJsselstreek;2023;;
2271;Other organic wet fraction;Ouder-Amstel;2023;0.0;0.0
2272;Other organic wet fraction;Oudewater;2023;;
2273;Other organic wet fraction;Overbetuwe;2023;;
2274;Other organic wet fraction;Papendrecht;2023;0.0;0.0
2275;Other organic wet fraction;Peel en Maas;2023;;
2276;Other organic wet fraction;Pekela;2023;;
2277;Other organic wet fraction;Pijnacker-Nootdorp;2023;;
2278;Other organic wet fraction;Purmerend;2023;21.0;1973.0
2279;Other organic wet fraction;Putten;2023;5.5;137.4
2280;Other organic wet fraction;Raalte;2023;;
2281;Other organic wet fraction;Reimerswaal;2023;;
2282;Other organic wet fraction;Renkum;2023;0.0;0.0
2283;Other organic wet fraction;Renswoude;2023;0.0;0.0
2284;Other organic wet fraction;Reusel-De Mierden;2023;;
2285;Other organic wet fraction;Rheden;2023;;
2286;Other organic wet fraction;Rhenen;2023;;
2287;Other organic wet fraction;Ridderkerk;2023;0.0;0.0
2288;Other organic wet fraction;Rijssen-Holten;2023;;
2289;Other organic wet fraction;Rijswijk (ZH.);2023;0.0;0.0
2290;Other organic wet fraction;Roerdalen;2023;;
2291;Other organic wet fraction;Roermond;2023;;
2292;Other organic wet fraction;De Ronde Venen;2023;;
2293;Other organic wet fraction;Roosendaal;2023;;
2294;Other organic wet fraction;Rotterdam;2023;0.0;0.0
2295;Other organic wet fraction;Rozendaal;2023;;
2296;Other organic wet fraction;Rucphen;2023;;
2297;Other organic wet fraction;Schagen;2023;0.0;0.0
2298;Other organic wet fraction;Scherpenzeel;2023;;
2299;Other organic wet fraction;Schiedam;2023;19.7;1591.7
2300;Other organic wet fraction;Schiermonnikoog;2023;32.6;32.0
2301;Other organic wet fraction;Schouwen-Duiveland;2023;;
2302;Other organic wet fraction;Simpelveld;2023;;
2303;Other organic wet fraction;Sint-Michielsgestel;2023;;
2304;Other organic wet fraction;Sittard-Geleen;2023;0.0;0.0
2305;Other organic wet fraction;Sliedrecht;2023;;
2306;Other organic wet fraction;Sluis;2023;;
2307;Other organic wet fraction;Smallingerland;2023;0.0;0.0
2308;Other organic wet fraction;Soest;2023;0.0;0.0
2309;Other organic wet fraction;Someren;2023;;
2310;Other organic wet fraction;Son en Breugel;2023;;
2311;Other organic wet fraction;Stadskanaal;2023;;
2312;Other organic wet fraction;Staphorst;2023;;
2313;Other organic wet fraction;Stede Broec;2023;0.0;0.0
2314;Other organic wet fraction;Steenbergen;2023;;
2315;Other organic wet fraction;Steenwijkerland;2023;;
2316;Other organic wet fraction;Stein (L.);2023;0.0;0.0
2317;Other organic wet fraction;Stichtse Vecht;2023;;
2318;Other organic wet fraction;Súdwest-Fryslân;2023;17.1;1552.9
2319;Other organic wet fraction;Terneuzen;2023;0.0;0.0
2320;Other organic wet fraction;Terschelling;2023;29.5;145.5
2321;Other organic wet fraction;Texel;2023;;
2322;Other organic wet fraction;Teylingen;2023;;
2323;Other organic wet fraction;Tholen;2023;;
2324;Other organic wet fraction;Tiel;2023;;
2325;Other organic wet fraction;Tilburg;2023;;
2326;Other organic wet fraction;Tubbergen;2023;;
2327;Other organic wet fraction;Twenterand;2023;;
2328;Other organic wet fraction;Tynaarlo;2023;;
2329;Other organic wet fraction;Tytsjerksteradiel;2023;12.8;415.7
2330;Other organic wet fraction;Uitgeest;2023;;
2331;Other organic wet fraction;Uithoorn;2023;;
2332;Other organic wet fraction;Urk;2023;;
