ID;GemeentelijkeTaakvelden;RegioS;Perioden;BegroteKosten_1;GerealiseerdeKosten_2;BegroteKostenPer1000Inwoners_3;GerealiseerdeKostenPer1000Inwoners_4
8555;Algemene voorziening Wmo en Jeugd;Steenwijkerland;2018;;;;
8556;Algemene voorziening Wmo en Jeugd;Stein (L.);1e halfjaar 2015;;;;
8557;Algemene voorziening Wmo en Jeugd;Stein (L.);2e halfjaar 2015;;;;
8558;Algemene voorziening Wmo en Jeugd;Stein (L.);2015;;;;
8559;Algemene voorziening Wmo en Jeugd;Stein (L.);1e halfjaar 2016;;;;
8560;Algemene voorziening Wmo en Jeugd;Stein (L.);2e halfjaar 2016;;;;
8561;Algemene voorziening Wmo en Jeugd;Stein (L.);2016;;;;
8562;Algemene voorziening Wmo en Jeugd;Stein (L.);1e halfjaar 2017;;;;
8563;Algemene voorziening Wmo en Jeugd;Stein (L.);2e halfjaar 2017;;;;
8564;Algemene voorziening Wmo en Jeugd;Stein (L.);2017;;;;
8565;Algemene voorziening Wmo en Jeugd;Stein (L.);1e halfjaar 2018;;;;
8566;Algemene voorziening Wmo en Jeugd;Stein (L.);2e halfjaar 2018;;;;
8567;Algemene voorziening Wmo en Jeugd;Stein (L.);2018;;;;
8568;Algemene voorziening Wmo en Jeugd;Stichtse Vecht;1e halfjaar 2015;;1593.0;;25.0
8569;Algemene voorziening Wmo en Jeugd;Stichtse Vecht;2e halfjaar 2015;;;;
8570;Algemene voorziening Wmo en Jeugd;Stichtse Vecht;2015;;;;
8571;Algemene voorziening Wmo en Jeugd;Stichtse Vecht;1e halfjaar 2016;;;;
8572;Algemene voorziening Wmo en Jeugd;Stichtse Vecht;2e halfjaar 2016;;;;
8573;Algemene voorziening Wmo en Jeugd;Stichtse Vecht;2016;;;;
8574;Algemene voorziening Wmo en Jeugd;Stichtse Vecht;1e halfjaar 2017;;;;
8575;Algemene voorziening Wmo en Jeugd;Stichtse Vecht;2e halfjaar 2017;;;;
8576;Algemene voorziening Wmo en Jeugd;Stichtse Vecht;2017;;;;
8577;Algemene voorziening Wmo en Jeugd;Stichtse Vecht;1e halfjaar 2018;;;;
8578;Algemene voorziening Wmo en Jeugd;Stichtse Vecht;2e halfjaar 2018;;;;
8579;Algemene voorziening Wmo en Jeugd;Stichtse Vecht;2018;;;;
8580;Algemene voorziening Wmo en Jeugd;Strijen;1e halfjaar 2015;;;;
8581;Algemene voorziening Wmo en Jeugd;Strijen;2e halfjaar 2015;;;;
8582;Algemene voorziening Wmo en Jeugd;Strijen;2015;;;;
8583;Algemene voorziening Wmo en Jeugd;Strijen;1e halfjaar 2016;;;;
8584;Algemene voorziening Wmo en Jeugd;Strijen;2e halfjaar 2016;;;;
8585;Algemene voorziening Wmo en Jeugd;Strijen;2016;;;;
8586;Algemene voorziening Wmo en Jeugd;Strijen;1e halfjaar 2017;;;;
8587;Algemene voorziening Wmo en Jeugd;Strijen;2e halfjaar 2017;;;;
8588;Algemene voorziening Wmo en Jeugd;Strijen;2017;;;;
8589;Algemene voorziening Wmo en Jeugd;Strijen;1e halfjaar 2018;;;;
8590;Algemene voorziening Wmo en Jeugd;Strijen;2e halfjaar 2018;;;;
8591;Algemene voorziening Wmo en Jeugd;Strijen;2018;;;;
8592;Algemene voorziening Wmo en Jeugd;Súdwest-Fryslân;1e halfjaar 2015;;;;
8593;Algemene voorziening Wmo en Jeugd;Súdwest-Fryslân;2e halfjaar 2015;;;;
8594;Algemene voorziening Wmo en Jeugd;Súdwest-Fryslân;2015;;;;
8595;Algemene voorziening Wmo en Jeugd;Súdwest-Fryslân;1e halfjaar 2016;;;;
8596;Algemene voorziening Wmo en Jeugd;Súdwest-Fryslân;2e halfjaar 2016;;;;
8597;Algemene voorziening Wmo en Jeugd;Súdwest-Fryslân;2016;;;;
8598;Algemene voorziening Wmo en Jeugd;Súdwest-Fryslân;1e halfjaar 2017;;;;
8599;Algemene voorziening Wmo en Jeugd;Súdwest-Fryslân;2e halfjaar 2017;;;;
8600;Algemene voorziening Wmo en Jeugd;Súdwest-Fryslân;2017;;;;
8601;Algemene voorziening Wmo en Jeugd;Súdwest-Fryslân;1e halfjaar 2018;;;;
8602;Algemene voorziening Wmo en Jeugd;Súdwest-Fryslân;2e halfjaar 2018;;;;
8603;Algemene voorziening Wmo en Jeugd;Súdwest-Fryslân;2018;;;;
8604;Algemene voorziening Wmo en Jeugd;Terneuzen;1e halfjaar 2015;;;;
8605;Algemene voorziening Wmo en Jeugd;Terneuzen;2e halfjaar 2015;;;;
8606;Algemene voorziening Wmo en Jeugd;Terneuzen;2015;;;;
8607;Algemene voorziening Wmo en Jeugd;Terneuzen;1e halfjaar 2016;;2442.0;;45.0
8608;Algemene voorziening Wmo en Jeugd;Terneuzen;2e halfjaar 2016;;4812.0;;88.0
8609;Algemene voorziening Wmo en Jeugd;Terneuzen;2016;;7254.0;;133.0
8610;Algemene voorziening Wmo en Jeugd;Terneuzen;1e halfjaar 2017;;;;
8611;Algemene voorziening Wmo en Jeugd;Terneuzen;2e halfjaar 2017;;;;
8612;Algemene voorziening Wmo en Jeugd;Terneuzen;2017;;;;
8613;Algemene voorziening Wmo en Jeugd;Terneuzen;1e halfjaar 2018;;;;
8614;Algemene voorziening Wmo en Jeugd;Terneuzen;2e halfjaar 2018;;;;
8615;Algemene voorziening Wmo en Jeugd;Terneuzen;2018;;;;
8616;Algemene voorziening Wmo en Jeugd;Terschelling;1e halfjaar 2015;;;;
8617;Algemene voorziening Wmo en Jeugd;Terschelling;2e halfjaar 2015;;;;
8618;Algemene voorziening Wmo en Jeugd;Terschelling;2015;;;;
8619;Algemene voorziening Wmo en Jeugd;Terschelling;1e halfjaar 2016;;49.0;;10.0
8620;Algemene voorziening Wmo en Jeugd;Terschelling;2e halfjaar 2016;;105.0;;22.0
8621;Algemene voorziening Wmo en Jeugd;Terschelling;2016;;154.0;;32.0
8622;Algemene voorziening Wmo en Jeugd;Terschelling;1e halfjaar 2017;;;;
8623;Algemene voorziening Wmo en Jeugd;Terschelling;2e halfjaar 2017;;;;
8624;Algemene voorziening Wmo en Jeugd;Terschelling;2017;;;;
8625;Algemene voorziening Wmo en Jeugd;Terschelling;1e halfjaar 2018;;;;
8626;Algemene voorziening Wmo en Jeugd;Terschelling;2e halfjaar 2018;;;;
8627;Algemene voorziening Wmo en Jeugd;Terschelling;2018;;;;
8628;Algemene voorziening Wmo en Jeugd;Texel;1e halfjaar 2015;;;;
8629;Algemene voorziening Wmo en Jeugd;Texel;2e halfjaar 2015;;;;
8630;Algemene voorziening Wmo en Jeugd;Texel;2015;;;;
8631;Algemene voorziening Wmo en Jeugd;Texel;1e halfjaar 2016;;;;
8632;Algemene voorziening Wmo en Jeugd;Texel;2e halfjaar 2016;;;;
8633;Algemene voorziening Wmo en Jeugd;Texel;2016;;;;
8634;Algemene voorziening Wmo en Jeugd;Texel;1e halfjaar 2017;;;;
8635;Algemene voorziening Wmo en Jeugd;Texel;2e halfjaar 2017;;;;
8636;Algemene voorziening Wmo en Jeugd;Texel;2017;;;;
8637;Algemene voorziening Wmo en Jeugd;Texel;1e halfjaar 2018;;;;
8638;Algemene voorziening Wmo en Jeugd;Texel;2e halfjaar 2018;;;;
8639;Algemene voorziening Wmo en Jeugd;Texel;2018;;;;
8640;Algemene voorziening Wmo en Jeugd;Teylingen;1e halfjaar 2015;;;;
8641;Algemene voorziening Wmo en Jeugd;Teylingen;2e halfjaar 2015;;1086.0;;30.0
8642;Algemene voorziening Wmo en Jeugd;Teylingen;2015;;;;
8643;Algemene voorziening Wmo en Jeugd;Teylingen;1e halfjaar 2016;;1086.0;;30.0
8644;Algemene voorziening Wmo en Jeugd;Teylingen;2e halfjaar 2016;;;;
8645;Algemene voorziening Wmo en Jeugd;Teylingen;2016;;;;
8646;Algemene voorziening Wmo en Jeugd;Teylingen;1e halfjaar 2017;;;;
8647;Algemene voorziening Wmo en Jeugd;Teylingen;2e halfjaar 2017;;;;
8648;Algemene voorziening Wmo en Jeugd;Teylingen;2017;;;;
8649;Algemene voorziening Wmo en Jeugd;Teylingen;1e halfjaar 2018;;;;
8650;Algemene voorziening Wmo en Jeugd;Teylingen;2e halfjaar 2018;;;;
8651;Algemene voorziening Wmo en Jeugd;Teylingen;2018;;;;
8652;Algemene voorziening Wmo en Jeugd;Tholen;1e halfjaar 2015;;670.0;;26.0
8653;Algemene voorziening Wmo en Jeugd;Tholen;2e halfjaar 2015;;1422.0;;56.0
8654;Algemene voorziening Wmo en Jeugd;Tholen;2015;;2092.0;;82.0
8655;Algemene voorziening Wmo en Jeugd;Tholen;1e halfjaar 2016;;986.0;;39.0
8656;Algemene voorziening Wmo en Jeugd;Tholen;2e halfjaar 2016;;1513.0;;60.0
8657;Algemene voorziening Wmo en Jeugd;Tholen;2016;;2499.0;;98.0
8658;Algemene voorziening Wmo en Jeugd;Tholen;1e halfjaar 2017;;;;
8659;Algemene voorziening Wmo en Jeugd;Tholen;2e halfjaar 2017;;;;
8660;Algemene voorziening Wmo en Jeugd;Tholen;2017;;;;
8661;Algemene voorziening Wmo en Jeugd;Tholen;1e halfjaar 2018;;;;
8662;Algemene voorziening Wmo en Jeugd;Tholen;2e halfjaar 2018;;;;
8663;Algemene voorziening Wmo en Jeugd;Tholen;2018;;;;
8664;Algemene voorziening Wmo en Jeugd;Tiel;1e halfjaar 2015;;;;
8665;Algemene voorziening Wmo en Jeugd;Tiel;2e halfjaar 2015;;;;
8666;Algemene voorziening Wmo en Jeugd;Tiel;2015;;;;
8667;Algemene voorziening Wmo en Jeugd;Tiel;1e halfjaar 2016;;3808.0;;92.0
8668;Algemene voorziening Wmo en Jeugd;Tiel;2e halfjaar 2016;;3808.0;;92.0
8669;Algemene voorziening Wmo en Jeugd;Tiel;2016;;7617.0;;184.0
8670;Algemene voorziening Wmo en Jeugd;Tiel;1e halfjaar 2017;;;;
8671;Algemene voorziening Wmo en Jeugd;Tiel;2e halfjaar 2017;;;;
8672;Algemene voorziening Wmo en Jeugd;Tiel;2017;;;;
8673;Algemene voorziening Wmo en Jeugd;Tiel;1e halfjaar 2018;;;;
8674;Algemene voorziening Wmo en Jeugd;Tiel;2e halfjaar 2018;;;;
8675;Algemene voorziening Wmo en Jeugd;Tiel;2018;;;;
8676;Algemene voorziening Wmo en Jeugd;Tilburg;1e halfjaar 2015;;31143.0;;147.0
8677;Algemene voorziening Wmo en Jeugd;Tilburg;2e halfjaar 2015;;2194.0;;10.0
8678;Algemene voorziening Wmo en Jeugd;Tilburg;2015;;33337.0;;158.0
8679;Algemene voorziening Wmo en Jeugd;Tilburg;1e halfjaar 2016;;31267.0;;147.0
8680;Algemene voorziening Wmo en Jeugd;Tilburg;2e halfjaar 2016;;5043.0;;24.0
8681;Algemene voorziening Wmo en Jeugd;Tilburg;2016;;36310.0;;171.0
8682;Algemene voorziening Wmo en Jeugd;Tilburg;1e halfjaar 2017;;;;
8683;Algemene voorziening Wmo en Jeugd;Tilburg;2e halfjaar 2017;;;;
8684;Algemene voorziening Wmo en Jeugd;Tilburg;2017;;;;
8685;Algemene voorziening Wmo en Jeugd;Tilburg;1e halfjaar 2018;;;;
8686;Algemene voorziening Wmo en Jeugd;Tilburg;2e halfjaar 2018;;;;
8687;Algemene voorziening Wmo en Jeugd;Tilburg;2018;;;;
8688;Algemene voorziening Wmo en Jeugd;Tubbergen;1e halfjaar 2015;;;;
8689;Algemene voorziening Wmo en Jeugd;Tubbergen;2e halfjaar 2015;;;;
8690;Algemene voorziening Wmo en Jeugd;Tubbergen;2015;;;;
8691;Algemene voorziening Wmo en Jeugd;Tubbergen;1e halfjaar 2016;;1311.0;;62.0
8692;Algemene voorziening Wmo en Jeugd;Tubbergen;2e halfjaar 2016;;1311.0;;62.0
8693;Algemene voorziening Wmo en Jeugd;Tubbergen;2016;;2621.0;;124.0
8694;Algemene voorziening Wmo en Jeugd;Tubbergen;1e halfjaar 2017;;;;
8695;Algemene voorziening Wmo en Jeugd;Tubbergen;2e halfjaar 2017;;;;
8696;Algemene voorziening Wmo en Jeugd;Tubbergen;2017;;;;
8697;Algemene voorziening Wmo en Jeugd;Tubbergen;1e halfjaar 2018;;;;
8698;Algemene voorziening Wmo en Jeugd;Tubbergen;2e halfjaar 2018;;;;
8699;Algemene voorziening Wmo en Jeugd;Tubbergen;2018;;;;
8700;Algemene voorziening Wmo en Jeugd;Twenterand;1e halfjaar 2015;;;;
8701;Algemene voorziening Wmo en Jeugd;Twenterand;2e halfjaar 2015;;;;
8702;Algemene voorziening Wmo en Jeugd;Twenterand;2015;;;;
8703;Algemene voorziening Wmo en Jeugd;Twenterand;1e halfjaar 2016;;;;
8704;Algemene voorziening Wmo en Jeugd;Twenterand;2e halfjaar 2016;;;;
8705;Algemene voorziening Wmo en Jeugd;Twenterand;2016;;;;
8706;Algemene voorziening Wmo en Jeugd;Twenterand;1e halfjaar 2017;;;;
8707;Algemene voorziening Wmo en Jeugd;Twenterand;2e halfjaar 2017;;;;
8708;Algemene voorziening Wmo en Jeugd;Twenterand;2017;;;;
8709;Algemene voorziening Wmo en Jeugd;Twenterand;1e halfjaar 2018;;;;
8710;Algemene voorziening Wmo en Jeugd;Twenterand;2e halfjaar 2018;;;;
8711;Algemene voorziening Wmo en Jeugd;Twenterand;2018;;;;
8712;Algemene voorziening Wmo en Jeugd;Tynaarlo;1e halfjaar 2015;;;;
8713;Algemene voorziening Wmo en Jeugd;Tynaarlo;2e halfjaar 2015;;;;
8714;Algemene voorziening Wmo en Jeugd;Tynaarlo;2015;;;;
8715;Algemene voorziening Wmo en Jeugd;Tynaarlo;1e halfjaar 2016;;;;
8716;Algemene voorziening Wmo en Jeugd;Tynaarlo;2e halfjaar 2016;;;;
8717;Algemene voorziening Wmo en Jeugd;Tynaarlo;2016;;;;
8718;Algemene voorziening Wmo en Jeugd;Tynaarlo;1e halfjaar 2017;;;;
8719;Algemene voorziening Wmo en Jeugd;Tynaarlo;2e halfjaar 2017;;;;
8720;Algemene voorziening Wmo en Jeugd;Tynaarlo;2017;;;;
8721;Algemene voorziening Wmo en Jeugd;Tynaarlo;1e halfjaar 2018;;;;
8722;Algemene voorziening Wmo en Jeugd;Tynaarlo;2e halfjaar 2018;;;;
8723;Algemene voorziening Wmo en Jeugd;Tynaarlo;2018;;;;
8724;Algemene voorziening Wmo en Jeugd;Tytsjerksteradiel;1e halfjaar 2015;;1151.0;;36.0
8725;Algemene voorziening Wmo en Jeugd;Tytsjerksteradiel;2e halfjaar 2015;;1151.0;;36.0
8726;Algemene voorziening Wmo en Jeugd;Tytsjerksteradiel;2015;;2302.0;;72.0
8727;Algemene voorziening Wmo en Jeugd;Tytsjerksteradiel;1e halfjaar 2016;;1316.0;;41.0
8728;Algemene voorziening Wmo en Jeugd;Tytsjerksteradiel;2e halfjaar 2016;;2922.0;;91.0
8729;Algemene voorziening Wmo en Jeugd;Tytsjerksteradiel;2016;;4238.0;;132.0
8730;Algemene voorziening Wmo en Jeugd;Tytsjerksteradiel;1e halfjaar 2017;;;;
8731;Algemene voorziening Wmo en Jeugd;Tytsjerksteradiel;2e halfjaar 2017;;;;
8732;Algemene voorziening Wmo en Jeugd;Tytsjerksteradiel;2017;;;;
8733;Algemene voorziening Wmo en Jeugd;Tytsjerksteradiel;1e halfjaar 2018;;;;
8734;Algemene voorziening Wmo en Jeugd;Tytsjerksteradiel;2e halfjaar 2018;;;;
8735;Algemene voorziening Wmo en Jeugd;Tytsjerksteradiel;2018;;;;
8736;Algemene voorziening Wmo en Jeugd;Uden;1e halfjaar 2015;;;;
8737;Algemene voorziening Wmo en Jeugd;Uden;2e halfjaar 2015;;;;
8738;Algemene voorziening Wmo en Jeugd;Uden;2015;;;;
8739;Algemene voorziening Wmo en Jeugd;Uden;1e halfjaar 2016;;1404.0;;34.0
8740;Algemene voorziening Wmo en Jeugd;Uden;2e halfjaar 2016;;3644.0;;88.0
8741;Algemene voorziening Wmo en Jeugd;Uden;2016;;5048.0;;122.0
8742;Algemene voorziening Wmo en Jeugd;Uden;1e halfjaar 2017;;;;
8743;Algemene voorziening Wmo en Jeugd;Uden;2e halfjaar 2017;;;;
8744;Algemene voorziening Wmo en Jeugd;Uden;2017;;;;
8745;Algemene voorziening Wmo en Jeugd;Uden;1e halfjaar 2018;;;;
8746;Algemene voorziening Wmo en Jeugd;Uden;2e halfjaar 2018;;;;
8747;Algemene voorziening Wmo en Jeugd;Uden;2018;;;;
8748;Algemene voorziening Wmo en Jeugd;Uitgeest;1e halfjaar 2015;;;;
8749;Algemene voorziening Wmo en Jeugd;Uitgeest;2e halfjaar 2015;;43.0;;3.0
8750;Algemene voorziening Wmo en Jeugd;Uitgeest;2015;;;;
8751;Algemene voorziening Wmo en Jeugd;Uitgeest;1e halfjaar 2016;;150.0;;11.0
8752;Algemene voorziening Wmo en Jeugd;Uitgeest;2e halfjaar 2016;;79.0;;6.0
8753;Algemene voorziening Wmo en Jeugd;Uitgeest;2016;;228.0;;17.0
8754;Algemene voorziening Wmo en Jeugd;Uitgeest;1e halfjaar 2017;;;;
8755;Algemene voorziening Wmo en Jeugd;Uitgeest;2e halfjaar 2017;;;;
8756;Algemene voorziening Wmo en Jeugd;Uitgeest;2017;;;;
8757;Algemene voorziening Wmo en Jeugd;Uitgeest;1e halfjaar 2018;;;;
8758;Algemene voorziening Wmo en Jeugd;Uitgeest;2e halfjaar 2018;;;;
8759;Algemene voorziening Wmo en Jeugd;Uitgeest;2018;;;;
8760;Algemene voorziening Wmo en Jeugd;Uithoorn;1e halfjaar 2015;;;;
8761;Algemene voorziening Wmo en Jeugd;Uithoorn;2e halfjaar 2015;;1390.0;;48.0
8762;Algemene voorziening Wmo en Jeugd;Uithoorn;2015;;;;
8763;Algemene voorziening Wmo en Jeugd;Uithoorn;1e halfjaar 2016;;1062.0;;36.0
8764;Algemene voorziening Wmo en Jeugd;Uithoorn;2e halfjaar 2016;;1597.0;;55.0
8765;Algemene voorziening Wmo en Jeugd;Uithoorn;2016;;2659.0;;91.0
8766;Algemene voorziening Wmo en Jeugd;Uithoorn;1e halfjaar 2017;;;;
8767;Algemene voorziening Wmo en Jeugd;Uithoorn;2e halfjaar 2017;;;;
8768;Algemene voorziening Wmo en Jeugd;Uithoorn;2017;;;;
8769;Algemene voorziening Wmo en Jeugd;Uithoorn;1e halfjaar 2018;;;;
8770;Algemene voorziening Wmo en Jeugd;Uithoorn;2e halfjaar 2018;;;;
8771;Algemene voorziening Wmo en Jeugd;Uithoorn;2018;;;;
8772;Algemene voorziening Wmo en Jeugd;Urk;1e halfjaar 2015;;;;
8773;Algemene voorziening Wmo en Jeugd;Urk;2e halfjaar 2015;;;;
8774;Algemene voorziening Wmo en Jeugd;Urk;2015;;;;
8775;Algemene voorziening Wmo en Jeugd;Urk;1e halfjaar 2016;;;;
8776;Algemene voorziening Wmo en Jeugd;Urk;2e halfjaar 2016;;;;
8777;Algemene voorziening Wmo en Jeugd;Urk;2016;;;;
8778;Algemene voorziening Wmo en Jeugd;Urk;1e halfjaar 2017;;;;
8779;Algemene voorziening Wmo en Jeugd;Urk;2e halfjaar 2017;;;;
8780;Algemene voorziening Wmo en Jeugd;Urk;2017;;;;
8781;Algemene voorziening Wmo en Jeugd;Urk;1e halfjaar 2018;;;;
8782;Algemene voorziening Wmo en Jeugd;Urk;2e halfjaar 2018;;;;
8783;Algemene voorziening Wmo en Jeugd;Urk;2018;;;;
8784;Algemene voorziening Wmo en Jeugd;Utrecht (gemeente);1e halfjaar 2015;;42354.0;;127.0
8785;Algemene voorziening Wmo en Jeugd;Utrecht (gemeente);2e halfjaar 2015;;42354.0;;127.0
8786;Algemene voorziening Wmo en Jeugd;Utrecht (gemeente);2015;;84707.0;;253.0
8787;Algemene voorziening Wmo en Jeugd;Utrecht (gemeente);1e halfjaar 2016;;15799.0;;47.0
8788;Algemene voorziening Wmo en Jeugd;Utrecht (gemeente);2e halfjaar 2016;;15799.0;;47.0
8789;Algemene voorziening Wmo en Jeugd;Utrecht (gemeente);2016;;31599.0;;93.0
8790;Algemene voorziening Wmo en Jeugd;Utrecht (gemeente);1e halfjaar 2017;;;;
8791;Algemene voorziening Wmo en Jeugd;Utrecht (gemeente);2e halfjaar 2017;;;;
8792;Algemene voorziening Wmo en Jeugd;Utrecht (gemeente);2017;;;;
8793;Algemene voorziening Wmo en Jeugd;Utrecht (gemeente);1e halfjaar 2018;;;;
8794;Algemene voorziening Wmo en Jeugd;Utrecht (gemeente);2e halfjaar 2018;;;;
8795;Algemene voorziening Wmo en Jeugd;Utrecht (gemeente);2018;;;;
8796;Algemene voorziening Wmo en Jeugd;Utrechtse Heuvelrug;1e halfjaar 2015;;;;
8797;Algemene voorziening Wmo en Jeugd;Utrechtse Heuvelrug;2e halfjaar 2015;;;;
8798;Algemene voorziening Wmo en Jeugd;Utrechtse Heuvelrug;2015;;;;
8799;Algemene voorziening Wmo en Jeugd;Utrechtse Heuvelrug;1e halfjaar 2016;;3620.0;;75.0
8800;Algemene voorziening Wmo en Jeugd;Utrechtse Heuvelrug;2e halfjaar 2016;;11891.0;;245.0
8801;Algemene voorziening Wmo en Jeugd;Utrechtse Heuvelrug;2016;;15511.0;;320.0
8802;Algemene voorziening Wmo en Jeugd;Utrechtse Heuvelrug;1e halfjaar 2017;;;;
8803;Algemene voorziening Wmo en Jeugd;Utrechtse Heuvelrug;2e halfjaar 2017;;;;
8804;Algemene voorziening Wmo en Jeugd;Utrechtse Heuvelrug;2017;;;;
8805;Algemene voorziening Wmo en Jeugd;Utrechtse Heuvelrug;1e halfjaar 2018;;;;
8806;Algemene voorziening Wmo en Jeugd;Utrechtse Heuvelrug;2e halfjaar 2018;;;;
8807;Algemene voorziening Wmo en Jeugd;Utrechtse Heuvelrug;2018;;;;
8808;Algemene voorziening Wmo en Jeugd;Vaals;1e halfjaar 2015;;;;
8809;Algemene voorziening Wmo en Jeugd;Vaals;2e halfjaar 2015;;;;
8810;Algemene voorziening Wmo en Jeugd;Vaals;2015;;;;
8811;Algemene voorziening Wmo en Jeugd;Vaals;1e halfjaar 2016;;;;
8812;Algemene voorziening Wmo en Jeugd;Vaals;2e halfjaar 2016;;2281.0;;237.0
8813;Algemene voorziening Wmo en Jeugd;Vaals;2016;;;;
8814;Algemene voorziening Wmo en Jeugd;Vaals;1e halfjaar 2017;;;;
8815;Algemene voorziening Wmo en Jeugd;Vaals;2e halfjaar 2017;;;;
8816;Algemene voorziening Wmo en Jeugd;Vaals;2017;;;;
8817;Algemene voorziening Wmo en Jeugd;Vaals;1e halfjaar 2018;;;;
8818;Algemene voorziening Wmo en Jeugd;Vaals;2e halfjaar 2018;;;;
8819;Algemene voorziening Wmo en Jeugd;Vaals;2018;;;;
8820;Algemene voorziening Wmo en Jeugd;Valkenburg aan de Geul;1e halfjaar 2015;;;;
8821;Algemene voorziening Wmo en Jeugd;Valkenburg aan de Geul;2e halfjaar 2015;;;;
8822;Algemene voorziening Wmo en Jeugd;Valkenburg aan de Geul;2015;;;;
8823;Algemene voorziening Wmo en Jeugd;Valkenburg aan de Geul;1e halfjaar 2016;;;;
8824;Algemene voorziening Wmo en Jeugd;Valkenburg aan de Geul;2e halfjaar 2016;;;;
8825;Algemene voorziening Wmo en Jeugd;Valkenburg aan de Geul;2016;;;;
8826;Algemene voorziening Wmo en Jeugd;Valkenburg aan de Geul;1e halfjaar 2017;;;;
8827;Algemene voorziening Wmo en Jeugd;Valkenburg aan de Geul;2e halfjaar 2017;;;;
8828;Algemene voorziening Wmo en Jeugd;Valkenburg aan de Geul;2017;;;;
8829;Algemene voorziening Wmo en Jeugd;Valkenburg aan de Geul;1e halfjaar 2018;;;;
8830;Algemene voorziening Wmo en Jeugd;Valkenburg aan de Geul;2e halfjaar 2018;;;;
8831;Algemene voorziening Wmo en Jeugd;Valkenburg aan de Geul;2018;;;;
8832;Algemene voorziening Wmo en Jeugd;Valkenswaard;1e halfjaar 2015;;;;
8833;Algemene voorziening Wmo en Jeugd;Valkenswaard;2e halfjaar 2015;;;;
8834;Algemene voorziening Wmo en Jeugd;Valkenswaard;2015;;;;
8835;Algemene voorziening Wmo en Jeugd;Valkenswaard;1e halfjaar 2016;;;;
8836;Algemene voorziening Wmo en Jeugd;Valkenswaard;2e halfjaar 2016;;;;
8837;Algemene voorziening Wmo en Jeugd;Valkenswaard;2016;;;;
8838;Algemene voorziening Wmo en Jeugd;Valkenswaard;1e halfjaar 2017;;;;
8839;Algemene voorziening Wmo en Jeugd;Valkenswaard;2e halfjaar 2017;;;;
8840;Algemene voorziening Wmo en Jeugd;Valkenswaard;2017;;;;
8841;Algemene voorziening Wmo en Jeugd;Valkenswaard;1e halfjaar 2018;;;;
8842;Algemene voorziening Wmo en Jeugd;Valkenswaard;2e halfjaar 2018;;;;
8843;Algemene voorziening Wmo en Jeugd;Valkenswaard;2018;;;;
8844;Algemene voorziening Wmo en Jeugd;Veendam;1e halfjaar 2015;;;;
8845;Algemene voorziening Wmo en Jeugd;Veendam;2e halfjaar 2015;;;;
8846;Algemene voorziening Wmo en Jeugd;Veendam;2015;;;;
8847;Algemene voorziening Wmo en Jeugd;Veendam;1e halfjaar 2016;;;;
8848;Algemene voorziening Wmo en Jeugd;Veendam;2e halfjaar 2016;;;;
8849;Algemene voorziening Wmo en Jeugd;Veendam;2016;;;;
8850;Algemene voorziening Wmo en Jeugd;Veendam;1e halfjaar 2017;;;;
8851;Algemene voorziening Wmo en Jeugd;Veendam;2e halfjaar 2017;;;;
8852;Algemene voorziening Wmo en Jeugd;Veendam;2017;;;;
8853;Algemene voorziening Wmo en Jeugd;Veendam;1e halfjaar 2018;;;;
8854;Algemene voorziening Wmo en Jeugd;Veendam;2e halfjaar 2018;;;;
8855;Algemene voorziening Wmo en Jeugd;Veendam;2018;;;;
8856;Algemene voorziening Wmo en Jeugd;Veenendaal;1e halfjaar 2015;;1046.0;;16.0
8857;Algemene voorziening Wmo en Jeugd;Veenendaal;2e halfjaar 2015;;8930.0;;141.0
8858;Algemene voorziening Wmo en Jeugd;Veenendaal;2015;;9976.0;;157.0
8859;Algemene voorziening Wmo en Jeugd;Veenendaal;1e halfjaar 2016;;3374.0;;53.0
8860;Algemene voorziening Wmo en Jeugd;Veenendaal;2e halfjaar 2016;;3992.0;;63.0
8861;Algemene voorziening Wmo en Jeugd;Veenendaal;2016;;7366.0;;115.0
8862;Algemene voorziening Wmo en Jeugd;Veenendaal;1e halfjaar 2017;;;;
8863;Algemene voorziening Wmo en Jeugd;Veenendaal;2e halfjaar 2017;;;;
8864;Algemene voorziening Wmo en Jeugd;Veenendaal;2017;;;;
8865;Algemene voorziening Wmo en Jeugd;Veenendaal;1e halfjaar 2018;;;;
8866;Algemene voorziening Wmo en Jeugd;Veenendaal;2e halfjaar 2018;;;;
8867;Algemene voorziening Wmo en Jeugd;Veenendaal;2018;;;;
8868;Algemene voorziening Wmo en Jeugd;Veere;1e halfjaar 2015;;;;
8869;Algemene voorziening Wmo en Jeugd;Veere;2e halfjaar 2015;;;;
8870;Algemene voorziening Wmo en Jeugd;Veere;2015;;;;
8871;Algemene voorziening Wmo en Jeugd;Veere;1e halfjaar 2016;;;;
8872;Algemene voorziening Wmo en Jeugd;Veere;2e halfjaar 2016;;;;
8873;Algemene voorziening Wmo en Jeugd;Veere;2016;;;;
8874;Algemene voorziening Wmo en Jeugd;Veere;1e halfjaar 2017;;;;
8875;Algemene voorziening Wmo en Jeugd;Veere;2e halfjaar 2017;;;;
8876;Algemene voorziening Wmo en Jeugd;Veere;2017;;;;
8877;Algemene voorziening Wmo en Jeugd;Veere;1e halfjaar 2018;;;;
8878;Algemene voorziening Wmo en Jeugd;Veere;2e halfjaar 2018;;;;
