ID;RegioS;Perioden;TotaleWoningvoorraad_1;AantalBewoondeWoningen_2;TotaalAantal_3;Leegstand_4;AnderGebruik_5;BewoondeWoningen_6;TotaalRelatief_7;Leegstand_8;AnderGebruik_9
235;Zeeuwsch-Vlaanderen (CR);2008;52099.0;46322.0;5777.0;3104.0;2673.0;88.9;11.1;6.0;5.1
236;Zeeuwsch-Vlaanderen (CR);2009;52391.0;46468.0;5923.0;3304.0;2619.0;88.7;11.3;6.3;5.0
237;Zeeuwsch-Vlaanderen (CR);2010;52717.0;46617.0;6100.0;3363.0;2737.0;88.4;11.6;6.4;5.2
238;Zeeuwsch-Vlaanderen (CR);2011;52735.0;46686.0;6049.0;3323.0;2726.0;88.5;11.5;6.3;5.2
239;Zeeuwsch-Vlaanderen (CR);2012;52951.0;46684.0;6267.0;3632.0;2635.0;88.2;11.8;6.9;5.0
240;Overig Zeeland (CR);2008;120974.0;111899.0;9075.0;6570.0;2505.0;92.5;7.5;5.4;2.1
241;Overig Zeeland (CR);2009;122104.0;112622.0;9482.0;6839.0;2643.0;92.2;7.8;5.6;2.2
242;Overig Zeeland (CR);2010;123132.0;113411.0;9721.0;6956.0;2765.0;92.1;7.9;5.6;2.2
243;Overig Zeeland (CR);2011;123753.0;113975.0;9778.0;6928.0;2850.0;92.1;7.9;5.6;2.3
244;Overig Zeeland (CR);2012;124666.0;114512.0;10154.0;7303.0;2851.0;91.9;8.1;5.9;2.3
245;West-Noord-Brabant (CR);2008;258698.0;247375.0;11323.0;9504.0;1819.0;95.6;4.4;3.7;0.7
246;West-Noord-Brabant (CR);2009;260725.0;249027.0;11698.0;9719.0;1979.0;95.5;4.5;3.7;0.8
247;West-Noord-Brabant (CR);2010;262757.0;250671.0;12086.0;10174.0;1912.0;95.4;4.6;3.9;0.7
248;West-Noord-Brabant (CR);2011;264349.0;252209.0;12140.0;10093.0;2047.0;95.4;4.6;3.8;0.8
249;West-Noord-Brabant (CR);2012;266313.0;253988.0;12325.0;10289.0;2036.0;95.4;4.6;3.9;0.8
250;Midden-Noord-Brabant (CR);2008;186641.0;178992.0;7649.0;6331.0;1318.0;95.9;4.1;3.4;0.7
251;Midden-Noord-Brabant (CR);2009;188748.0;180699.0;8049.0;6725.0;1324.0;95.7;4.3;3.6;0.7
252;Midden-Noord-Brabant (CR);2010;190790.0;182421.0;8369.0;6983.0;1386.0;95.6;4.4;3.7;0.7
253;Midden-Noord-Brabant (CR);2011;192042.0;183661.0;8381.0;6915.0;1466.0;95.6;4.4;3.6;0.8
254;Midden-Noord-Brabant (CR);2012;193392.0;184975.0;8417.0;7015.0;1402.0;95.6;4.4;3.6;0.7
255;Noordoost-Noord-Brabant (CR);2008;254679.0;244652.0;10027.0;8293.0;1734.0;96.1;3.9;3.3;0.7
256;Noordoost-Noord-Brabant (CR);2009;257283.0;246972.0;10311.0;8285.0;2026.0;96.0;4.0;3.2;0.8
257;Noordoost-Noord-Brabant (CR);2010;260331.0;249520.0;10811.0;8594.0;2217.0;95.8;4.2;3.3;0.9
258;Noordoost-Noord-Brabant (CR);2011;262098.0;251252.0;10846.0;8598.0;2248.0;95.9;4.1;3.3;0.9
259;Noordoost-Noord-Brabant (CR);2012;264139.0;253299.0;10840.0;8729.0;2111.0;95.9;4.1;3.3;0.8
260;Zuidoost-Noord-Brabant (CR);2008;306127.0;293887.0;12240.0;10128.0;2112.0;96.0;4.0;3.3;0.7
261;Zuidoost-Noord-Brabant (CR);2009;307695.0;295274.0;12421.0;10082.0;2339.0;96.0;4.0;3.3;0.8
262;Zuidoost-Noord-Brabant (CR);2010;312344.0;298003.0;14341.0;11337.0;3004.0;95.4;4.6;3.6;1.0
263;Zuidoost-Noord-Brabant (CR);2011;314934.0;300415.0;14519.0;11751.0;2768.0;95.4;4.6;3.7;0.9
264;Zuidoost-Noord-Brabant (CR);2012;317927.0;303776.0;14151.0;11773.0;2378.0;95.5;4.5;3.7;0.7
265;Noord-Limburg (CR);2008;115321.0;109556.0;5765.0;4653.0;1112.0;95.0;5.0;4.0;1.0
266;Noord-Limburg (CR);2009;116129.0;110329.0;5800.0;4621.0;1179.0;95.0;5.0;4.0;1.0
267;Noord-Limburg (CR);2010;116859.0;111101.0;5758.0;4618.0;1140.0;95.1;4.9;4.0;1.0
268;Noord-Limburg (CR);2011;117984.0;111601.0;6383.0;4838.0;1545.0;94.6;5.4;4.1;1.3
269;Noord-Limburg (CR);2012;118670.0;112674.0;5996.0;4680.0;1316.0;94.9;5.1;3.9;1.1
270;Midden-Limburg (CR);2008;99186.0;93897.0;5289.0;4325.0;964.0;94.7;5.3;4.4;1.0
271;Midden-Limburg (CR);2009;99991.0;94615.0;5376.0;4287.0;1089.0;94.6;5.4;4.3;1.1
272;Midden-Limburg (CR);2010;101252.0;95774.0;5478.0;4236.0;1242.0;94.6;5.4;4.2;1.2
273;Midden-Limburg (CR);2011;101921.0;96328.0;5593.0;4356.0;1237.0;94.5;5.5;4.3;1.2
274;Midden-Limburg (CR);2012;102497.0;97008.0;5489.0;4316.0;1173.0;94.6;5.4;4.2;1.1
275;Zuid-Limburg (CR);2008;283079.0;262832.0;20247.0;16719.0;3528.0;92.8;7.2;5.9;1.2
276;Zuid-Limburg (CR);2009;283644.0;263598.0;20046.0;16575.0;3471.0;92.9;7.1;5.8;1.2
277;Zuid-Limburg (CR);2010;284617.0;264277.0;20340.0;16839.0;3501.0;92.9;7.1;5.9;1.2
278;Zuid-Limburg (CR);2011;285574.0;265568.0;20006.0;16075.0;3931.0;93.0;7.0;5.6;1.4
279;Zuid-Limburg (CR);2012;286478.0;266498.0;19980.0;16190.0;3790.0;93.0;7.0;5.7;1.3
280;Flevoland (CR);2008;145871.0;141299.0;4572.0;4049.0;523.0;96.9;3.1;2.8;0.4
281;Flevoland (CR);2009;148663.0;144000.0;4663.0;4045.0;618.0;96.9;3.1;2.7;0.4
282;Flevoland (CR);2010;151282.0;146336.0;4946.0;4268.0;678.0;96.7;3.3;2.8;0.4
283;Flevoland (CR);2011;153853.0;148368.0;5485.0;4477.0;1008.0;96.4;3.6;2.9;0.7
284;Flevoland (CR);2012;155719.0;150589.0;5130.0;4481.0;649.0;96.7;3.3;2.9;0.4
285;Geen grootstedelijke agglomeratie (GA);2008;4152357.0;3953119.0;199238.0;160037.0;39201.0;95.2;4.8;3.9;0.9
286;Geen grootstedelijke agglomeratie (GA);2009;4188952.0;3983001.0;205951.0;163653.0;42298.0;95.1;4.9;3.9;1.0
287;Geen grootstedelijke agglomeratie (GA);2010;4227924.0;4014729.0;213195.0;167199.0;45996.0;95.0;5.0;4.0;1.1
288;Geen grootstedelijke agglomeratie (GA);2011;4244226.0;4028525.0;215701.0;168095.0;47606.0;94.9;5.1;4.0;1.1
289;Geen grootstedelijke agglomeratie (GA);2012;4274463.0;4056978.0;217485.0;173931.0;43554.0;94.9;5.1;4.1;1.0
290;Groningen (GA);2008;92028.0;87570.0;4458.0;3846.0;612.0;95.2;4.8;4.2;0.7
291;Groningen (GA);2009;92576.0;88072.0;4504.0;3834.0;670.0;95.1;4.9;4.1;0.7
292;Groningen (GA);2010;93650.0;89008.0;4642.0;3808.0;834.0;95.0;5.0;4.1;0.9
293;Groningen (GA);2011;94225.0;89526.0;4699.0;3912.0;787.0;95.0;5.0;4.2;0.8
294;Groningen (GA);2012;94845.0;90429.0;4416.0;3776.0;640.0;95.3;4.7;4.0;0.7
295;Leeuwarden (GA);2008;45661.0;43163.0;2498.0;2171.0;327.0;94.5;5.5;4.8;0.7
296;Leeuwarden (GA);2009;46201.0;43719.0;2482.0;2119.0;363.0;94.6;5.4;4.6;0.8
297;Leeuwarden (GA);2010;46391.0;43873.0;2518.0;2133.0;385.0;94.6;5.4;4.6;0.8
298;Leeuwarden (GA);2011;46635.0;44126.0;2509.0;2098.0;411.0;94.6;5.4;4.5;0.9
299;Leeuwarden (GA);2012;46900.0;44396.0;2504.0;2117.0;387.0;94.7;5.3;4.5;0.8
300;Zwolle (GA);2008;50541.0;48586.0;1955.0;1649.0;306.0;96.1;3.9;3.3;0.6
301;Zwolle (GA);2009;51226.0;49226.0;2000.0;1647.0;353.0;96.1;3.9;3.2;0.7
302;Zwolle (GA);2010;51912.0;49707.0;2205.0;1727.0;478.0;95.8;4.2;3.3;0.9
303;Zwolle (GA);2011;52155.0;50263.0;1892.0;1591.0;301.0;96.4;3.6;3.1;0.6
304;Zwolle (GA);2012;52654.0;50723.0;1931.0;1645.0;286.0;96.3;3.7;3.1;0.5
305;Enschede (GA);2008;66882.0;62036.0;4846.0;4261.0;585.0;92.8;7.2;6.4;0.9
306;Enschede (GA);2009;67760.0;62835.0;4925.0;4296.0;629.0;92.7;7.3;6.3;0.9
307;Enschede (GA);2010;68124.0;63329.0;4795.0;4143.0;652.0;93.0;7.0;6.1;1.0
308;Enschede (GA);2011;68516.0;63803.0;4713.0;4002.0;711.0;93.1;6.9;5.8;1.0
309;Enschede (GA);2012;69028.0;64345.0;4683.0;4051.0;632.0;93.2;6.8;5.9;0.9
310;Apeldoorn (GA);2008;64891.0;61818.0;3073.0;2683.0;390.0;95.3;4.7;4.1;0.6
311;Apeldoorn (GA);2009;65685.0;62171.0;3514.0;3145.0;369.0;94.7;5.3;4.8;0.6
312;Apeldoorn (GA);2010;65956.0;62852.0;3104.0;2573.0;531.0;95.3;4.7;3.9;0.8
313;Apeldoorn (GA);2011;66160.0;63022.0;3138.0;2657.0;481.0;95.3;4.7;4.0;0.7
314;Apeldoorn (GA);2012;66648.0;63619.0;3029.0;2613.0;416.0;95.5;4.5;3.9;0.6
315;Arnhem (GA);2008;66895.0;63338.0;3557.0;3204.0;353.0;94.7;5.3;4.8;0.5
316;Arnhem (GA);2009;67650.0;64027.0;3623.0;3149.0;474.0;94.6;5.4;4.7;0.7
317;Arnhem (GA);2010;68728.0;64933.0;3795.0;3285.0;510.0;94.5;5.5;4.8;0.7
318;Arnhem (GA);2011;68759.0;65343.0;3416.0;2924.0;492.0;95.0;5.0;4.3;0.7
319;Arnhem (GA);2012;69460.0;65786.0;3674.0;3263.0;411.0;94.7;5.3;4.7;0.6
320;Nijmegen (GA);2008;69422.0;66488.0;2934.0;2561.0;373.0;95.8;4.2;3.7;0.5
321;Nijmegen (GA);2009;69924.0;66932.0;2992.0;2555.0;437.0;95.7;4.3;3.7;0.6
322;Nijmegen (GA);2010;70402.0;65549.0;4853.0;4351.0;502.0;93.1;6.9;6.2;0.7
323;Nijmegen (GA);2011;71083.0;66351.0;4732.0;4234.0;498.0;93.3;6.7;6.0;0.7
324;Nijmegen (GA);2012;71774.0;68459.0;3315.0;2846.0;469.0;95.4;4.6;4.0;0.7
325;Amersfoort (GA);2008;70090.0;67640.0;2450.0;2048.0;402.0;96.5;3.5;2.9;0.6
326;Amersfoort (GA);2009;71313.0;68610.0;2703.0;2157.0;546.0;96.2;3.8;3.0;0.8
327;Amersfoort (GA);2010;72432.0;69656.0;2776.0;2217.0;559.0;96.2;3.8;3.1;0.8
328;Amersfoort (GA);2011;73256.0;70304.0;2952.0;2287.0;665.0;96.0;4.0;3.1;0.9
329;Amersfoort (GA);2012;73944.0;71065.0;2879.0;2373.0;506.0;96.1;3.9;3.2;0.7
330;Utrecht (GA);2008;182102.0;174207.0;7895.0;6208.0;1687.0;95.7;4.3;3.4;0.9
331;Utrecht (GA);2009;184668.0;176269.0;8399.0;6286.0;2113.0;95.5;4.5;3.4;1.1
332;Utrecht (GA);2010;188180.0;179641.0;8539.0;6604.0;1935.0;95.5;4.5;3.5;1.0
333;Utrecht (GA);2011;199173.0;189338.0;9835.0;7594.0;2241.0;95.1;4.9;3.8;1.1
334;Utrecht (GA);2012;201143.0;190807.0;10336.0;8530.0;1806.0;94.9;5.1;4.2;0.9
335;Amsterdam (GA);2008;510237.0;465854.0;44383.0;40309.0;4074.0;91.3;8.7;7.9;0.8
336;Amsterdam (GA);2009;515312.0;469087.0;46225.0;42084.0;4141.0;91.0;9.0;8.2;0.8
337;Amsterdam (GA);2010;520113.0;473839.0;46274.0;41797.0;4477.0;91.1;8.9;8.0;0.9
338;Amsterdam (GA);2011;524140.0;478933.0;45207.0;40796.0;4411.0;91.4;8.6;7.8;0.8
339;Amsterdam (GA);2012;527864.0;484189.0;43675.0;39608.0;4067.0;91.7;8.3;7.5;0.8
340;Haarlem (GA);2008;87486.0;81895.0;5591.0;4454.0;1137.0;93.6;6.4;5.1;1.3
341;Haarlem (GA);2009;89893.0;83892.0;6001.0;4701.0;1300.0;93.3;6.7;5.2;1.4
342;Haarlem (GA);2010;91236.0;84777.0;6459.0;4877.0;1582.0;92.9;7.1;5.3;1.7
343;Haarlem (GA);2011;91671.0;84967.0;6704.0;5348.0;1356.0;92.7;7.3;5.8;1.5
344;Haarlem (GA);2012;92404.0;85118.0;7286.0;5868.0;1418.0;92.1;7.9;6.4;1.5
345;Leiden (GA);2008;105111.0;99865.0;5246.0;4588.0;658.0;95.0;5.0;4.4;0.6
346;Leiden (GA);2009;105949.0;100738.0;5211.0;4492.0;719.0;95.1;4.9;4.2;0.7
347;Leiden (GA);2010;107241.0;101559.0;5682.0;4604.0;1078.0;94.7;5.3;4.3;1.0
348;Leiden (GA);2011;108115.0;102360.0;5755.0;4945.0;810.0;94.7;5.3;4.6;0.7
349;Leiden (GA);2012;109252.0;103482.0;5770.0;4978.0;792.0;94.7;5.3;4.6;0.7
350;'s-Gravenhage (GA);2008;303770.0;269571.0;34199.0;30816.0;3383.0;88.7;11.3;10.1;1.1
351;'s-Gravenhage (GA);2009;306003.0;273715.0;32288.0;28670.0;3618.0;89.4;10.6;9.4;1.2
352;'s-Gravenhage (GA);2010;309438.0;276980.0;32458.0;27618.0;4840.0;89.5;10.5;8.9;1.6
353;'s-Gravenhage (GA);2011;311402.0;279827.0;31575.0;27286.0;4289.0;89.9;10.1;8.8;1.4
354;'s-Gravenhage (GA);2012;313076.0;280581.0;32495.0;28465.0;4030.0;89.6;10.4;9.1;1.3
355;Rotterdam (GA);2008;468776.0;430006.0;38770.0;36598.0;2172.0;91.7;8.3;7.8;0.5
356;Rotterdam (GA);2009;469947.0;433451.0;36496.0;34012.0;2484.0;92.2;7.8;7.2;0.5
357;Rotterdam (GA);2010;471978.0;436308.0;35670.0;32704.0;2966.0;92.4;7.6;6.9;0.6
358;Rotterdam (GA);2011;475637.0;439816.0;35821.0;33402.0;2419.0;92.5;7.5;7.0;0.5
359;Rotterdam (GA);2012;475875.0;442320.0;33555.0;31287.0;2268.0;92.9;7.1;6.6;0.5
360;Dordrecht (GA);2008;102400.0;97644.0;4756.0;4224.0;532.0;95.4;4.6;4.1;0.5
361;Dordrecht (GA);2009;103540.0;98140.0;5400.0;4783.0;617.0;94.8;5.2;4.6;0.6
362;Dordrecht (GA);2010;104143.0;98952.0;5191.0;4572.0;619.0;95.0;5.0;4.4;0.6
363;Dordrecht (GA);2011;104503.0;99232.0;5271.0;4655.0;616.0;95.0;5.0;4.5;0.6
364;Dordrecht (GA);2012;104961.0;99742.0;5219.0;4611.0;608.0;95.0;5.0;4.4;0.6
365;Breda (GA);2008;75323.0;72082.0;3241.0;2726.0;515.0;95.7;4.3;3.6;0.7
366;Breda (GA);2009;75885.0;72428.0;3457.0;2797.0;660.0;95.4;4.6;3.7;0.9
367;Breda (GA);2010;76276.0;72847.0;3429.0;2860.0;569.0;95.5;4.5;3.7;0.7
368;Breda (GA);2011;76982.0;73464.0;3518.0;2926.0;592.0;95.4;4.6;3.8;0.8
369;Breda (GA);2012;77903.0;74312.0;3591.0;3000.0;591.0;95.4;4.6;3.9;0.8
370;Tilburg (GA);2008;96082.0;91841.0;4241.0;3606.0;635.0;95.6;4.4;3.8;0.7
371;Tilburg (GA);2009;97440.0;93072.0;4368.0;3807.0;561.0;95.5;4.5;3.9;0.6
372;Tilburg (GA);2010;98800.0;94365.0;4435.0;3882.0;553.0;95.5;4.5;3.9;0.6
373;Tilburg (GA);2011;99307.0;94996.0;4311.0;3715.0;596.0;95.7;4.3;3.7;0.6
374;Tilburg (GA);2012;99866.0;95677.0;4189.0;3618.0;571.0;95.8;4.2;3.6;0.6
375;'s-Hertogenbosch (GA);2008;70530.0;67716.0;2814.0;2300.0;514.0;96.0;4.0;3.3;0.7
376;'s-Hertogenbosch (GA);2009;71731.0;68872.0;2859.0;2163.0;696.0;96.0;4.0;3.0;1.0
377;'s-Hertogenbosch (GA);2010;73095.0;70106.0;2989.0;2219.0;770.0;95.9;4.1;3.0;1.1
378;'s-Hertogenbosch (GA);2011;73814.0;70761.0;3053.0;2470.0;583.0;95.9;4.1;3.3;0.8
379;'s-Hertogenbosch (GA);2012;74147.0;71286.0;2861.0;2332.0;529.0;96.1;3.9;3.1;0.7
380;Eindhoven (GA);2008;143124.0;137081.0;6043.0;5140.0;903.0;95.8;4.2;3.6;0.6
381;Eindhoven (GA);2009;143104.0;137285.0;5819.0;4945.0;874.0;95.9;4.1;3.5;0.6
382;Eindhoven (GA);2010;145844.0;138518.0;7326.0;5884.0;1442.0;95.0;5.0;4.0;1.0
383;Eindhoven (GA);2011;146899.0;139889.0;7010.0;5902.0;1108.0;95.2;4.8;4.0;0.8
384;Eindhoven (GA);2012;148264.0;141471.0;6793.0;5871.0;922.0;95.4;4.6;4.0;0.6
385;Geleen/Sittard (GA);2008;62886.0;59207.0;3679.0;2863.0;816.0;94.1;5.9;4.6;1.3
386;Geleen/Sittard (GA);2009;63021.0;59266.0;3755.0;2933.0;822.0;94.0;6.0;4.7;1.3
387;Geleen/Sittard (GA);2010;63112.0;59359.0;3753.0;2921.0;832.0;94.1;5.9;4.6;1.3
388;Geleen/Sittard (GA);2011;63848.0;60048.0;3800.0;2900.0;900.0;94.0;6.0;4.5;1.4
389;Geleen/Sittard (GA);2012;63932.0;60244.0;3688.0;2819.0;869.0;94.2;5.8;4.4;1.4
390;Heerlen (GA);2008;100146.0;92789.0;7357.0;6298.0;1059.0;92.7;7.3;6.3;1.1
391;Heerlen (GA);2009;100313.0;92769.0;7544.0;6482.0;1062.0;92.5;7.5;6.5;1.1
392;Heerlen (GA);2010;100799.0;93080.0;7719.0;6568.0;1151.0;92.3;7.7;6.5;1.1
393;Heerlen (GA);2011;100472.0;93213.0;7259.0;6011.0;1248.0;92.8;7.2;6.0;1.2
394;Heerlen (GA);2012;100882.0;93418.0;7464.0;6233.0;1231.0;92.6;7.4;6.2;1.2
395;Maastricht (GA);2008;56472.0;51239.0;5233.0;4393.0;840.0;90.7;9.3;7.8;1.5
396;Maastricht (GA);2009;56425.0;51780.0;4645.0;3881.0;764.0;91.8;8.2;6.9;1.4
397;Maastricht (GA);2010;56662.0;51897.0;4765.0;4023.0;742.0;91.6;8.4;7.1;1.3
398;Maastricht (GA);2011;56825.0;52097.0;4728.0;3888.0;840.0;91.7;8.3;6.8;1.5
399;Maastricht (GA);2012;57010.0;52345.0;4665.0;3833.0;832.0;91.8;8.2;6.7;1.5
400;Geen stadsgewest (SG);2008;2968462.0;2820776.0;147686.0;117172.0;30514.0;95.0;5.0;3.9;1.0
401;Geen stadsgewest (SG);2009;2994755.0;2841384.0;153371.0;120780.0;32591.0;94.9;5.1;4.0;1.1
402;Geen stadsgewest (SG);2010;3030031.0;2872157.0;157874.0;122758.0;35116.0;94.8;5.2;4.1;1.2
403;Geen stadsgewest (SG);2011;3042196.0;2881605.0;160591.0;124343.0;36248.0;94.7;5.3;4.1;1.2
404;Geen stadsgewest (SG);2012;3064244.0;2900654.0;163590.0;129648.0;33942.0;94.7;5.3;4.2;1.1
405;Groningen (SG);2008;150408.0;143180.0;7228.0;5993.0;1235.0;95.2;4.8;4.0;0.8
406;Groningen (SG);2009;151407.0;143936.0;7471.0;6127.0;1344.0;95.1;4.9;4.0;0.9
407;Groningen (SG);2010;152786.0;145293.0;7493.0;5976.0;1517.0;95.1;4.9;3.9;1.0
408;Groningen (SG);2011;153435.0;145930.0;7505.0;6074.0;1431.0;95.1;4.9;4.0;0.9
409;Groningen (SG);2012;154462.0;147275.0;7187.0;5947.0;1240.0;95.3;4.7;3.9;0.8
410;Leeuwarden (SG);2008;73140.0;69547.0;3593.0;3052.0;541.0;95.1;4.9;4.2;0.7
411;Leeuwarden (SG);2009;73841.0;70237.0;3604.0;3023.0;581.0;95.1;4.9;4.1;0.8
412;Leeuwarden (SG);2010;74218.0;70540.0;3678.0;3068.0;610.0;95.0;5.0;4.1;0.8
413;Leeuwarden (SG);2011;74523.0;70888.0;3635.0;3011.0;624.0;95.1;4.9;4.0;0.8
414;Leeuwarden (SG);2012;74903.0;71295.0;3608.0;3015.0;593.0;95.2;4.8;4.0;0.8
415;Zwolle (SG);2008;72381.0;69152.0;3229.0;2724.0;505.0;95.5;4.5;3.8;0.7
416;Zwolle (SG);2009;73361.0;70070.0;3291.0;2743.0;548.0;95.5;4.5;3.7;0.7
417;Zwolle (SG);2010;74186.0;70724.0;3462.0;2774.0;688.0;95.3;4.7;3.7;0.9
418;Zwolle (SG);2011;74524.0;71357.0;3167.0;2659.0;508.0;95.8;4.2;3.6;0.7
419;Zwolle (SG);2012;75205.0;71961.0;3244.0;2744.0;500.0;95.7;4.3;3.6;0.7
420;Enschede (SG);2008;133743.0;125841.0;7902.0;6845.0;1057.0;94.1;5.9;5.1;0.8
421;Enschede (SG);2009;135256.0;127112.0;8144.0;6939.0;1205.0;94.0;6.0;5.1;0.9
422;Enschede (SG);2010;135896.0;127772.0;8124.0;6910.0;1214.0;94.0;6.0;5.1;0.9
423;Enschede (SG);2011;136036.0;128496.0;7540.0;6277.0;1263.0;94.5;5.5;4.6;0.9
424;Enschede (SG);2012;137080.0;129377.0;7703.0;6561.0;1142.0;94.4;5.6;4.8;0.8
425;Apeldoorn (SG);2008;86940.0;82933.0;4007.0;3452.0;555.0;95.4;4.6;4.0;0.6
426;Apeldoorn (SG);2009;87902.0;83415.0;4487.0;3935.0;552.0;94.9;5.1;4.5;0.6
427;Apeldoorn (SG);2010;88406.0;84308.0;4098.0;3387.0;711.0;95.4;4.6;3.8;0.8
428;Apeldoorn (SG);2011;88643.0;84472.0;4171.0;3511.0;660.0;95.3;4.7;4.0;0.7
429;Apeldoorn (SG);2012;89215.0;85100.0;4115.0;3510.0;605.0;95.4;4.6;3.9;0.7
430;Arnhem (SG);2008;151799.0;144688.0;7111.0;6217.0;894.0;95.3;4.7;4.1;0.6
431;Arnhem (SG);2009;153493.0;146438.0;7055.0;6007.0;1048.0;95.4;4.6;3.9;0.7
432;Arnhem (SG);2010;156142.0;147718.0;8424.0;6938.0;1486.0;94.6;5.4;4.4;1.0
433;Arnhem (SG);2011;156542.0;148916.0;7626.0;6392.0;1234.0;95.1;4.9;4.1;0.8
434;Arnhem (SG);2012;157621.0;150047.0;7574.0;6497.0;1077.0;95.2;4.8;4.1;0.7
435;Nijmegen (SG);2008;116608.0;112288.0;4320.0;3703.0;617.0;96.3;3.7;3.2;0.5
436;Nijmegen (SG);2009;117694.0;113033.0;4661.0;3957.0;704.0;96.0;4.0;3.4;0.6
437;Nijmegen (SG);2010;118704.0;112190.0;6514.0;5695.0;819.0;94.5;5.5;4.8;0.7
438;Nijmegen (SG);2011;119916.0;113428.0;6488.0;5598.0;890.0;94.6;5.4;4.7;0.7
439;Nijmegen (SG);2012;120896.0;115953.0;4943.0;4215.0;728.0;95.9;4.1;3.5;0.6
440;Amersfoort (SG);2008;111371.0;107309.0;4062.0;3390.0;672.0;96.4;3.6;3.0;0.6
441;Amersfoort (SG);2009;113207.0;108553.0;4654.0;3779.0;875.0;95.9;4.1;3.3;0.8
442;Amersfoort (SG);2010;114750.0;110102.0;4648.0;3789.0;859.0;95.9;4.1;3.3;0.7
443;Amersfoort (SG);2011;115845.0;110948.0;4897.0;3853.0;1044.0;95.8;4.2;3.3;0.9
444;Amersfoort (SG);2012;116672.0;111955.0;4717.0;3874.0;843.0;96.0;4.0;3.3;0.7
445;Utrecht (SG);2008;249762.0;238620.0;11142.0;8770.0;2372.0;95.5;4.5;3.5;0.9
446;Utrecht (SG);2009;252883.0;241170.0;11713.0;9039.0;2674.0;95.4;4.6;3.6;1.1
447;Utrecht (SG);2010;256779.0;244772.0;12007.0;9407.0;2600.0;95.3;4.7;3.7;1.0
448;Utrecht (SG);2011;267875.0;254153.0;13722.0;10840.0;2882.0;94.9;5.1;4.0;1.1
449;Utrecht (SG);2012;270422.0;256461.0;13961.0;11556.0;2405.0;94.8;5.2;4.3;0.9
450;Amsterdam (SG);2008;692590.0;642011.0;50579.0;45750.0;4829.0;92.7;7.3;6.6;0.7
451;Amsterdam (SG);2009;699781.0;647401.0;52380.0;47331.0;5049.0;92.5;7.5;6.8;0.7
452;Amsterdam (SG);2010;706317.0;653688.0;52629.0;47056.0;5573.0;92.5;7.5;6.7;0.8
453;Amsterdam (SG);2011;708818.0;657101.0;51717.0;46157.0;5560.0;92.7;7.3;6.5;0.8
454;Amsterdam (SG);2012;714255.0;664177.0;50078.0;45180.0;4898.0;93.0;7.0;6.3;0.7
455;Haarlem (SG);2008;181784.0;171243.0;10541.0;8547.0;1994.0;94.2;5.8;4.7;1.1
456;Haarlem (SG);2009;182703.0;172096.0;10607.0;8482.0;2125.0;94.2;5.8;4.6;1.2
457;Haarlem (SG);2010;184708.0;173284.0;11424.0;9019.0;2405.0;93.8;6.2;4.9;1.3
458;Haarlem (SG);2011;185673.0;174197.0;11476.0;9131.0;2345.0;93.8;6.2;4.9;1.3
459;Haarlem (SG);2012;187040.0;174732.0;12308.0;9894.0;2414.0;93.4;6.6;5.3;1.3
460;Leiden (SG);2008;139047.0;131781.0;7266.0;6219.0;1047.0;94.8;5.2;4.5;0.8
461;Leiden (SG);2009;140220.0;133007.0;7213.0;6063.0;1150.0;94.9;5.1;4.3;0.8
462;Leiden (SG);2010;142016.0;134115.0;7901.0;6291.0;1610.0;94.4;5.6;4.4;1.1
463;Leiden (SG);2011;143119.0;135179.0;7940.0;6540.0;1400.0;94.5;5.5;4.6;1.0
464;Leiden (SG);2012;144457.0;136279.0;8178.0;6832.0;1346.0;94.3;5.7;4.7;0.9
465;'s-Gravenhage (SG);2008;461870.0;420124.0;41746.0;37188.0;4558.0;91.0;9.0;8.1;1.0
466;'s-Gravenhage (SG);2009;466560.0;426692.0;39868.0;34556.0;5312.0;91.5;8.5;7.4;1.1
467;'s-Gravenhage (SG);2010;471996.0;431681.0;40315.0;33659.0;6656.0;91.5;8.5;7.1;1.4
468;'s-Gravenhage (SG);2011;475402.0;436092.0;39310.0;33192.0;6118.0;91.7;8.3;7.0;1.3
469;'s-Gravenhage (SG);2012;478410.0;438788.0;39622.0;34261.0;5361.0;91.7;8.3;7.2;1.1
470;Rotterdam (SG);2008;546735.0;504770.0;41965.0;39318.0;2647.0;92.3;7.7;7.2;0.5
471;Rotterdam (SG);2009;548357.0;508624.0;39733.0;36715.0;3018.0;92.8;7.2;6.7;0.6
472;Rotterdam (SG);2010;543576.0;504387.0;39189.0;35485.0;3704.0;92.8;7.2;6.5;0.7
473;Rotterdam (SG);2011;547815.0;508718.0;39097.0;35953.0;3144.0;92.9;7.1;6.6;0.6
474;Rotterdam (SG);2012;548486.0;511695.0;36791.0;34004.0;2787.0;93.3;6.7;6.2;0.5
475;Dordrecht (SG);2008;119619.0;114239.0;5380.0;4756.0;624.0;95.5;4.5;4.0;0.5
476;Dordrecht (SG);2009;121519.0;115260.0;6259.0;5469.0;790.0;94.8;5.2;4.5;0.7
477;Dordrecht (SG);2010;122597.0;116684.0;5913.0;5181.0;732.0;95.2;4.8;4.2;0.6
478;Dordrecht (SG);2011;123584.0;117436.0;6148.0;5414.0;734.0;95.0;5.0;4.4;0.6
479;Dordrecht (SG);2012;124322.0;118293.0;6029.0;5318.0;711.0;95.2;4.8;4.3;0.6
