ID;SoortMisdrijf;Politieregio;Perioden;TotaalGeregistreerd_1;Per100000Inwoners1279Jaar_2;TotaalOpgehelderd_3;OpgehelderdInGeregistreerd_4;Totaal_5;Mannen_6;Vrouwen_7;Totaal_8;Mannen_9;Vrouwen_10
1244;Vermogensmisdrijven;IJsselland;2006;15807.0;3958.0;1959.0;12.4;2907.0;2346.0;561.0;728.0;1171.0;282.0
1245;Vermogensmisdrijven;IJsselland;2007;14539.0;3622.0;1824.0;12.5;2571.0;1956.0;615.0;641.0;971.0;307.0
1246;Vermogensmisdrijven;Twente;1994;25513.0;5322.0;4225.0;16.6;4375.0;3724.0;651.0;913.0;1535.0;275.0
1247;Vermogensmisdrijven;Twente;1995;26453.0;5499.0;3786.0;14.3;4417.0;3844.0;573.0;918.0;1577.0;241.0
1248;Vermogensmisdrijven;Twente;1996;22555.0;4681.0;3284.0;14.6;3879.0;3308.0;571.0;805.0;1355.0;240.0
1249;Vermogensmisdrijven;Twente;1997;21039.0;4361.0;2611.0;12.4;3860.0;3352.0;508.0;800.0;1372.0;213.0
1250;Vermogensmisdrijven;Twente;1998;22428.0;4634.0;2845.0;12.7;4445.0;3894.0;551.0;918.0;1589.0;231.0
1251;Vermogensmisdrijven;Twente;1999;21553.0;4438.0;2634.0;12.2;3956.0;3432.0;524.0;814.0;1395.0;219.0
1252;Vermogensmisdrijven;Twente;2000;22252.0;4561.0;2644.0;11.9;3885.0;3306.0;579.0;796.0;1336.0;241.0
1253;Vermogensmisdrijven;Twente;2001;22077.0;4438.0;2511.0;11.4;3505.0;3103.0;402.0;705.0;1230.0;164.0
1254;Vermogensmisdrijven;Twente;2002;24202.0;4842.0;2790.0;11.5;4082.0;3465.0;617.0;817.0;1366.0;251.0
1255;Vermogensmisdrijven;Twente;2003;22066.0;4404.0;2558.0;11.6;3674.0;3229.0;445.0;733.0;1270.0;180.0
1256;Vermogensmisdrijven;Twente;2004;20182.0;4024.0;2265.0;11.2;3251.0;2826.0;425.0;648.0;1109.0;172.0
1257;Vermogensmisdrijven;Twente;2005;19902.0;3960.0;1938.0;9.7;2911.0;2366.0;545.0;579.0;927.0;220.0
1258;Vermogensmisdrijven;Twente;2006;18037.0;3584.0;1960.0;10.9;2996.0;2495.0;501.0;595.0;977.0;202.0
1259;Vermogensmisdrijven;Twente;2007;18237.0;3622.0;1605.0;8.8;2352.0;1704.0;648.0;467.0;667.0;261.0
1260;Vermogensmisdrijven;Noord- en Oost-Gelderland;1994;35498.0;5737.0;7319.0;20.6;5090.0;4264.0;826.0;823.0;1379.0;267.0
1261;Vermogensmisdrijven;Noord- en Oost-Gelderland;1995;33698.0;5430.0;4720.0;14.0;4528.0;3763.0;765.0;730.0;1213.0;247.0
1262;Vermogensmisdrijven;Noord- en Oost-Gelderland;1996;30567.0;4898.0;4224.0;13.8;4603.0;3858.0;745.0;738.0;1236.0;239.0
1263;Vermogensmisdrijven;Noord- en Oost-Gelderland;1997;29003.0;4622.0;3407.0;11.7;5120.0;4451.0;669.0;816.0;1418.0;213.0
1264;Vermogensmisdrijven;Noord- en Oost-Gelderland;1998;27179.0;4313.0;3077.0;11.3;4792.0;4083.0;709.0;760.0;1296.0;225.0
1265;Vermogensmisdrijven;Noord- en Oost-Gelderland;1999;26700.0;4226.0;2687.0;10.1;3923.0;3373.0;550.0;621.0;1068.0;174.0
1266;Vermogensmisdrijven;Noord- en Oost-Gelderland;2000;25584.0;4032.0;2469.0;9.7;3676.0;3149.0;527.0;579.0;993.0;166.0
1267;Vermogensmisdrijven;Noord- en Oost-Gelderland;2001;28414.0;4463.0;2551.0;9.0;3843.0;3234.0;609.0;604.0;1016.0;191.0
1268;Vermogensmisdrijven;Noord- en Oost-Gelderland;2002;29487.0;4612.0;2705.0;9.2;3874.0;3276.0;598.0;606.0;1024.0;187.0
1269;Vermogensmisdrijven;Noord- en Oost-Gelderland;2003;27180.0;4235.0;2501.0;9.2;3535.0;2910.0;625.0;551.0;905.0;195.0
1270;Vermogensmisdrijven;Noord- en Oost-Gelderland;2004;27209.0;4238.0;2441.0;9.0;3813.0;3315.0;498.0;594.0;1031.0;155.0
1271;Vermogensmisdrijven;Noord- en Oost-Gelderland;2005;25968.0;3957.0;2595.0;10.0;3690.0;3072.0;618.0;562.0;934.0;189.0
1272;Vermogensmisdrijven;Noord- en Oost-Gelderland;2006;25302.0;3853.0;2560.0;10.1;3572.0;2958.0;614.0;544.0;900.0;187.0
1273;Vermogensmisdrijven;Noord- en Oost-Gelderland;2007;24316.0;3707.0;2337.0;9.6;3296.0;2641.0;655.0;503.0;805.0;200.0
1274;Vermogensmisdrijven;Gelderland-Midden;1994;36125.0;7069.0;7253.0;20.1;5821.0;4753.0;1068.0;1139.0;1880.0;414.0
1275;Vermogensmisdrijven;Gelderland-Midden;1995;36280.0;7053.0;5549.0;15.3;5462.0;4313.0;1149.0;1062.0;1692.0;443.0
1276;Vermogensmisdrijven;Gelderland-Midden;1996;34209.0;6622.0;4854.0;14.2;5119.0;3991.0;1128.0;991.0;1558.0;433.0
1277;Vermogensmisdrijven;Gelderland-Midden;1997;31829.0;6143.0;4239.0;13.3;5700.0;4586.0;1114.0;1100.0;1785.0;426.0
1278;Vermogensmisdrijven;Gelderland-Midden;1998;31762.0;6149.0;3647.0;11.5;5366.0;4521.0;845.0;1039.0;1764.0;325.0
1279;Vermogensmisdrijven;Gelderland-Midden;1999;31788.0;6119.0;3048.0;9.6;4324.0;3652.0;672.0;832.0;1416.0;257.0
1280;Vermogensmisdrijven;Gelderland-Midden;2000;34442.0;6588.0;2854.0;8.3;3962.0;3339.0;623.0;758.0;1286.0;237.0
1281;Vermogensmisdrijven;Gelderland-Midden;2001;33840.0;6432.0;3193.0;9.4;4296.0;3668.0;628.0;817.0;1403.0;237.0
1282;Vermogensmisdrijven;Gelderland-Midden;2002;34383.0;6519.0;3284.0;9.6;4465.0;3784.0;681.0;847.0;1443.0;257.0
1283;Vermogensmisdrijven;Gelderland-Midden;2003;31292.0;5896.0;2956.0;9.4;4212.0;3521.0;691.0;794.0;1334.0;259.0
1284;Vermogensmisdrijven;Gelderland-Midden;2004;27890.0;5231.0;2814.0;10.1;4026.0;3310.0;716.0;755.0;1249.0;267.0
1285;Vermogensmisdrijven;Gelderland-Midden;2005;25787.0;4951.0;2418.0;9.4;3728.0;2975.0;753.0;716.0;1149.0;287.0
1286;Vermogensmisdrijven;Gelderland-Midden;2006;25071.0;4793.0;2534.0;10.1;3910.0;2761.0;1149.0;747.0;1063.0;436.0
1287;Vermogensmisdrijven;Gelderland-Midden;2007;25778.0;4906.0;2538.0;9.8;3669.0;2797.0;872.0;698.0;1071.0;330.0
1288;Vermogensmisdrijven;Gelderland-Zuid;1994;29125.0;7457.0;3830.0;13.2;2759.0;2268.0;491.0;706.0;1176.0;248.0
1289;Vermogensmisdrijven;Gelderland-Zuid;1995;24576.0;6246.0;1716.0;7.0;4680.0;3893.0;787.0;1189.0;2003.0;395.0
1290;Vermogensmisdrijven;Gelderland-Zuid;1996;28317.0;7157.0;2819.0;10.0;5496.0;4496.0;1000.0;1389.0;2297.0;500.0
1291;Vermogensmisdrijven;Gelderland-Zuid;1997;27849.0;7009.0;2594.0;9.3;5004.0;4250.0;754.0;1259.0;2161.0;376.0
1292;Vermogensmisdrijven;Gelderland-Zuid;1998;30507.0;7565.0;1862.0;6.1;2666.0;2351.0;315.0;661.0;1178.0;155.0
1293;Vermogensmisdrijven;Gelderland-Zuid;1999;31381.0;7703.0;1848.0;5.9;2582.0;2266.0;316.0;634.0;1124.0;154.0
1294;Vermogensmisdrijven;Gelderland-Zuid;2000;28836.0;7019.0;1685.0;5.8;2488.0;2174.0;314.0;606.0;1069.0;151.0
1295;Vermogensmisdrijven;Gelderland-Zuid;2001;31283.0;7540.0;1922.0;6.1;2548.0;2206.0;342.0;614.0;1073.0;163.0
1296;Vermogensmisdrijven;Gelderland-Zuid;2002;31984.0;7592.0;2132.0;6.7;2916.0;2438.0;478.0;692.0;1167.0;225.0
1297;Vermogensmisdrijven;Gelderland-Zuid;2003;29418.0;6931.0;2186.0;7.4;3077.0;2660.0;417.0;725.0;1264.0;195.0
1298;Vermogensmisdrijven;Gelderland-Zuid;2004;26982.0;6320.0;2378.0;8.8;3435.0;2870.0;565.0;805.0;1357.0;262.0
1299;Vermogensmisdrijven;Gelderland-Zuid;2005;25951.0;6048.0;2133.0;8.2;3155.0;2451.0;704.0;735.0;1155.0;325.0
1300;Vermogensmisdrijven;Gelderland-Zuid;2006;25084.0;5821.0;2075.0;8.3;3011.0;2317.0;694.0;699.0;1088.0;318.0
1301;Vermogensmisdrijven;Gelderland-Zuid;2007;22309.0;5151.0;1991.0;8.9;3027.0;2163.0;864.0;699.0;1010.0;395.0
1302;Vermogensmisdrijven;Utrecht;1994;97291.0;11251.0;11463.0;11.8;9345.0;7736.0;1609.0;1081.0;1829.0;364.0
1303;Vermogensmisdrijven;Utrecht;1995;83261.0;9572.0;8451.0;10.2;9062.0;7565.0;1497.0;1042.0;1778.0;337.0
1304;Vermogensmisdrijven;Utrecht;1996;77975.0;8916.0;7453.0;9.6;8825.0;7287.0;1538.0;1009.0;1702.0;345.0
1305;Vermogensmisdrijven;Utrecht;1997;82671.0;9460.0;7010.0;8.5;9217.0;7619.0;1598.0;1055.0;1780.0;358.0
1306;Vermogensmisdrijven;Utrecht;1998;82816.0;9320.0;6557.0;7.9;8812.0;7251.0;1561.0;992.0;1664.0;345.0
1307;Vermogensmisdrijven;Utrecht;1999;80988.0;9030.0;5916.0;7.3;7773.0;6406.0;1367.0;867.0;1456.0;299.0
1308;Vermogensmisdrijven;Utrecht;2000;90206.0;10060.0;6188.0;6.9;8120.0;6727.0;1393.0;906.0;1528.0;305.0
1309;Vermogensmisdrijven;Utrecht;2001;94863.0;10500.0;6939.0;7.3;8674.0;7068.0;1606.0;960.0;1593.0;349.0
1310;Vermogensmisdrijven;Utrecht;2002;94737.0;10214.0;7046.0;7.4;9009.0;7261.0;1748.0;971.0;1593.0;371.0
1311;Vermogensmisdrijven;Utrecht;2003;83336.0;8892.0;7761.0;9.3;9907.0;7886.0;2021.0;1057.0;1711.0;424.0
1312;Vermogensmisdrijven;Utrecht;2004;74620.0;7899.0;7297.0;9.8;9690.0;7539.0;2151.0;1026.0;1624.0;448.0
1313;Vermogensmisdrijven;Utrecht;2005;68940.0;7244.0;6385.0;9.3;9022.0;7167.0;1855.0;948.0;1533.0;383.0
1314;Vermogensmisdrijven;Utrecht;2006;68657.0;7160.0;6278.0;9.1;9348.0;7177.0;2171.0;975.0;1524.0;445.0
1315;Vermogensmisdrijven;Utrecht;2007;63582.0;6569.0;6000.0;9.4;8738.0;6772.0;1966.0;903.0;1424.0;399.0
1316;Vermogensmisdrijven;Noord-Holland-Noord;1994;28779.0;6202.0;4578.0;15.9;3333.0;2624.0;709.0;718.0;1125.0;307.0
1317;Vermogensmisdrijven;Noord-Holland-Noord;1995;26031.0;5572.0;3142.0;12.1;3380.0;2579.0;801.0;724.0;1098.0;345.0
1318;Vermogensmisdrijven;Noord-Holland-Noord;1996;25441.0;5407.0;2757.0;10.8;2887.0;2155.0;732.0;614.0;911.0;313.0
1319;Vermogensmisdrijven;Noord-Holland-Noord;1997;26404.0;5576.0;2693.0;10.2;3462.0;2708.0;754.0;731.0;1137.0;320.0
1320;Vermogensmisdrijven;Noord-Holland-Noord;1998;24272.0;5095.0;2619.0;10.8;3613.0;3011.0;602.0;758.0;1256.0;254.0
1321;Vermogensmisdrijven;Noord-Holland-Noord;1999;24389.0;5091.0;2388.0;9.8;3274.0;2762.0;512.0;683.0;1146.0;215.0
1322;Vermogensmisdrijven;Noord-Holland-Noord;2000;23775.0;4929.0;2040.0;8.6;2886.0;2452.0;434.0;598.0;1010.0;181.0
1323;Vermogensmisdrijven;Noord-Holland-Noord;2001;24487.0;5037.0;1947.0;8.0;2526.0;2143.0;383.0;520.0;876.0;159.0
1324;Vermogensmisdrijven;Noord-Holland-Noord;2002;28920.0;5689.0;2337.0;8.1;3068.0;2578.0;490.0;604.0;1009.0;194.0
1325;Vermogensmisdrijven;Noord-Holland-Noord;2003;28514.0;5570.0;2553.0;9.0;3469.0;2921.0;548.0;678.0;1136.0;215.0
1326;Vermogensmisdrijven;Noord-Holland-Noord;2004;29975.0;5823.0;2621.0;8.7;3524.0;2999.0;525.0;685.0;1160.0;205.0
1327;Vermogensmisdrijven;Noord-Holland-Noord;2005;25893.0;5005.0;2307.0;8.9;3192.0;2514.0;678.0;617.0;968.0;263.0
1328;Vermogensmisdrijven;Noord-Holland-Noord;2006;24541.0;4726.0;2014.0;8.2;2906.0;2335.0;571.0;560.0;896.0;221.0
1329;Vermogensmisdrijven;Noord-Holland-Noord;2007;24335.0;4678.0;1794.0;7.4;2671.0;2074.0;597.0;514.0;795.0;230.0
1330;Vermogensmisdrijven;Zaanstreek-Waterland;1994;12888.0;5433.0;2027.0;15.7;1754.0;1372.0;382.0;739.0;1161.0;321.0
1331;Vermogensmisdrijven;Zaanstreek-Waterland;1995;12345.0;5184.0;1498.0;12.1;1618.0;1276.0;342.0;679.0;1075.0;286.0
1332;Vermogensmisdrijven;Zaanstreek-Waterland;1996;12462.0;5220.0;1241.0;10.0;1336.0;1093.0;243.0;560.0;919.0;203.0
1333;Vermogensmisdrijven;Zaanstreek-Waterland;1997;12476.0;5206.0;1288.0;10.3;1788.0;1480.0;308.0;746.0;1241.0;256.0
1334;Vermogensmisdrijven;Zaanstreek-Waterland;1998;12330.0;5113.0;1296.0;10.5;1825.0;1552.0;273.0;757.0;1294.0;225.0
1335;Vermogensmisdrijven;Zaanstreek-Waterland;1999;11822.0;4867.0;1139.0;9.6;1762.0;1475.0;287.0;725.0;1221.0;235.0
1336;Vermogensmisdrijven;Zaanstreek-Waterland;2000;11942.0;4866.0;1111.0;9.3;1579.0;1350.0;229.0;643.0;1107.0;185.0
1337;Vermogensmisdrijven;Zaanstreek-Waterland;2001;11662.0;4721.0;1049.0;9.0;1415.0;1170.0;245.0;573.0;954.0;197.0
1338;Vermogensmisdrijven;Zaanstreek-Waterland;2002;12142.0;4866.0;1241.0;10.2;1836.0;1500.0;336.0;736.0;1211.0;267.0
1339;Vermogensmisdrijven;Zaanstreek-Waterland;2003;11744.0;4651.0;1209.0;10.3;1743.0;1429.0;314.0;690.0;1140.0;247.0
1340;Vermogensmisdrijven;Zaanstreek-Waterland;2004;10264.0;4043.0;1264.0;12.3;2034.0;1648.0;386.0;801.0;1308.0;302.0
1341;Vermogensmisdrijven;Zaanstreek-Waterland;2005;9775.0;3830.0;1033.0;10.6;1513.0;1243.0;270.0;593.0;981.0;210.0
1342;Vermogensmisdrijven;Zaanstreek-Waterland;2006;9259.0;3610.0;997.0;10.8;1598.0;1238.0;360.0;623.0;973.0;279.0
1343;Vermogensmisdrijven;Zaanstreek-Waterland;2007;8720.0;3383.0;898.0;10.3;1352.0;1069.0;283.0;524.0;835.0;218.0
1344;Vermogensmisdrijven;Kennemerland;1994;31310.0;7745.0;5273.0;16.8;4329.0;3613.0;716.0;1071.0;1815.0;349.0
1345;Vermogensmisdrijven;Kennemerland;1995;29404.0;7302.0;3928.0;13.4;4157.0;3432.0;725.0;1032.0;1728.0;355.0
1346;Vermogensmisdrijven;Kennemerland;1996;28118.0;6977.0;3472.0;12.3;3861.0;3168.0;693.0;958.0;1595.0;339.0
1347;Vermogensmisdrijven;Kennemerland;1997;23458.0;5798.0;2566.0;10.9;3431.0;2722.0;709.0;848.0;1366.0;345.0
1348;Vermogensmisdrijven;Kennemerland;1998;29316.0;7238.0;3089.0;10.5;4451.0;3946.0;505.0;1099.0;1977.0;246.0
1349;Vermogensmisdrijven;Kennemerland;1999;29018.0;7147.0;2755.0;9.5;3871.0;3363.0;508.0;953.0;1681.0;247.0
1350;Vermogensmisdrijven;Kennemerland;2000;25907.0;6343.0;2376.0;9.2;3324.0;2876.0;448.0;814.0;1429.0;216.0
1351;Vermogensmisdrijven;Kennemerland;2001;28846.0;7008.0;2290.0;7.9;3060.0;2647.0;413.0;743.0;1305.0;198.0
1352;Vermogensmisdrijven;Kennemerland;2002;28050.0;7067.0;2388.0;8.5;3529.0;3074.0;455.0;889.0;1569.0;226.0
1353;Vermogensmisdrijven;Kennemerland;2003;25336.0;6326.0;2285.0;9.0;3267.0;2707.0;560.0;816.0;1369.0;276.0
1354;Vermogensmisdrijven;Kennemerland;2004;22423.0;5545.0;2257.0;10.1;3110.0;2664.0;446.0;769.0;1334.0;218.0
1355;Vermogensmisdrijven;Kennemerland;2005;20344.0;5002.0;1764.0;8.7;2480.0;2036.0;444.0;610.0;1015.0;215.0
1356;Vermogensmisdrijven;Kennemerland;2006;19702.0;4803.0;1666.0;8.5;2509.0;1999.0;510.0;612.0;989.0;245.0
1357;Vermogensmisdrijven;Kennemerland;2007;19863.0;4804.0;1815.0;9.1;2919.0;2302.0;617.0;706.0;1129.0;294.0
1358;Vermogensmisdrijven;Amsterdam-Amstelland;1994;109453.0;14878.0;6526.0;6.0;15635.0;12831.0;2804.0;2125.0;3510.0;758.0
1359;Vermogensmisdrijven;Amsterdam-Amstelland;1995;101701.0;13867.0;7403.0;7.3;13680.0;11273.0;2407.0;1865.0;3099.0;651.0
1360;Vermogensmisdrijven;Amsterdam-Amstelland;1996;92977.0;12721.0;7113.0;7.7;12650.0;12229.0;421.0;1731.0;3376.0;114.0
1361;Vermogensmisdrijven;Amsterdam-Amstelland;1997;98949.0;13583.0;6342.0;6.4;13257.0;10504.0;2753.0;1820.0;2916.0;747.0
1362;Vermogensmisdrijven;Amsterdam-Amstelland;1998;96659.0;13201.0;8639.0;8.9;12281.0;9657.0;2624.0;1677.0;2665.0;709.0
1363;Vermogensmisdrijven;Amsterdam-Amstelland;1999;106084.0;14337.0;10320.0;9.7;10710.0;8552.0;2158.0;1447.0;2334.0;578.0
1364;Vermogensmisdrijven;Amsterdam-Amstelland;2000;107160.0;14412.0;9199.0;8.6;13270.0;10570.0;2700.0;1785.0;2868.0;720.0
1365;Vermogensmisdrijven;Amsterdam-Amstelland;2001;105496.0;14150.0;9894.0;9.4;13554.0;10740.0;2814.0;1818.0;2903.0;749.0
1366;Vermogensmisdrijven;Amsterdam-Amstelland;2002;97231.0;13058.0;9670.0;9.9;14389.0;11348.0;3041.0;1932.0;3068.0;811.0
1367;Vermogensmisdrijven;Amsterdam-Amstelland;2003;91900.0;12296.0;9265.0;10.1;13696.0;10750.0;2946.0;1832.0;2896.0;783.0
1368;Vermogensmisdrijven;Amsterdam-Amstelland;2004;79852.0;10636.0;8145.0;10.2;12127.0;9413.0;2714.0;1615.0;2526.0;718.0
1369;Vermogensmisdrijven;Amsterdam-Amstelland;2005;78831.0;10444.0;7725.0;9.8;11121.0;8837.0;2284.0;1473.0;2360.0;600.0
1370;Vermogensmisdrijven;Amsterdam-Amstelland;2006;77489.0;10249.0;7644.0;9.9;11018.0;8769.0;2249.0;1457.0;2341.0;589.0
1371;Vermogensmisdrijven;Amsterdam-Amstelland;2007;74224.0;9797.0;8316.0;11.2;10321.0;7850.0;2471.0;1362.0;2093.0;646.0
1372;Vermogensmisdrijven;Gooi-en Vechtstreek;1994;16153.0;8359.0;2285.0;14.1;1942.0;1701.0;241.0;1005.0;1814.0;242.0
1373;Vermogensmisdrijven;Gooi-en Vechtstreek;1995;15679.0;8167.0;1650.0;10.5;1796.0;1522.0;274.0;935.0;1634.0;277.0
1374;Vermogensmisdrijven;Gooi-en Vechtstreek;1996;14433.0;7557.0;1701.0;11.8;1697.0;1369.0;328.0;888.0;1477.0;334.0
1375;Vermogensmisdrijven;Gooi-en Vechtstreek;1997;13508.0;6835.0;1443.0;10.7;1986.0;1648.0;338.0;1005.0;1717.0;332.0
1376;Vermogensmisdrijven;Gooi-en Vechtstreek;1998;13724.0;7228.0;1739.0;12.7;2518.0;2118.0;400.0;1326.0;2297.0;410.0
1377;Vermogensmisdrijven;Gooi-en Vechtstreek;1999;13252.0;6988.0;1166.0;8.8;1613.0;1336.0;277.0;851.0;1449.0;284.0
1378;Vermogensmisdrijven;Gooi-en Vechtstreek;2000;13885.0;7060.0;1242.0;8.9;1623.0;1359.0;264.0;825.0;1421.0;261.0
1379;Vermogensmisdrijven;Gooi-en Vechtstreek;2001;13840.0;7051.0;940.0;6.8;1082.0;875.0;207.0;551.0;917.0;205.0
1380;Vermogensmisdrijven;Gooi-en Vechtstreek;2002;12686.0;6452.0;985.0;7.8;1264.0;1042.0;222.0;643.0;1088.0;220.0
1381;Vermogensmisdrijven;Gooi-en Vechtstreek;2003;12727.0;6486.0;969.0;7.6;1365.0;1161.0;204.0;696.0;1213.0;203.0
1382;Vermogensmisdrijven;Gooi-en Vechtstreek;2004;11337.0;5790.0;925.0;8.2;1338.0;981.0;357.0;683.0;1027.0;356.0
1383;Vermogensmisdrijven;Gooi-en Vechtstreek;2005;10357.0;5301.0;831.0;8.0;1226.0;905.0;321.0;628.0;950.0;321.0
1384;Vermogensmisdrijven;Gooi-en Vechtstreek;2006;10678.0;5482.0;792.0;7.4;1130.0;885.0;245.0;580.0;933.0;245.0
1385;Vermogensmisdrijven;Gooi-en Vechtstreek;2007;11038.0;5672.0;756.0;6.8;1090.0;813.0;277.0;560.0;857.0;278.0
1386;Vermogensmisdrijven;Haaglanden;1994;66671.0;8825.0;8849.0;13.3;9177.0;7716.0;1461.0;1215.0;2055.0;384.0
1387;Vermogensmisdrijven;Haaglanden;1995;68226.0;9041.0;8695.0;12.7;9622.0;8320.0;1302.0;1275.0;2217.0;343.0
1388;Vermogensmisdrijven;Haaglanden;1996;55988.0;7407.0;6351.0;11.3;7208.0;5969.0;1239.0;954.0;1586.0;326.0
1389;Vermogensmisdrijven;Haaglanden;1997;57261.0;7552.0;5399.0;9.4;5940.0;5010.0;930.0;783.0;1328.0;244.0
1390;Vermogensmisdrijven;Haaglanden;1998;57775.0;7584.0;5940.0;10.3;6539.0;5439.0;1100.0;858.0;1435.0;287.0
1391;Vermogensmisdrijven;Haaglanden;1999;62528.0;8170.0;5797.0;9.3;6503.0;5456.0;1047.0;850.0;1434.0;272.0
1392;Vermogensmisdrijven;Haaglanden;2000;62325.0;8084.0;4955.0;8.0;5955.0;5142.0;813.0;772.0;1341.0;210.0
1393;Vermogensmisdrijven;Haaglanden;2001;70473.0;9059.0;5418.0;7.7;6353.0;5201.0;1152.0;817.0;1341.0;295.0
1394;Vermogensmisdrijven;Haaglanden;2002;70426.0;8982.0;6488.0;9.2;7052.0;5769.0;1283.0;899.0;1475.0;326.0
1395;Vermogensmisdrijven;Haaglanden;2003;69354.0;8767.0;6365.0;9.2;7239.0;5854.0;1385.0;915.0;1485.0;349.0
1396;Vermogensmisdrijven;Haaglanden;2004;63103.0;7907.0;6540.0;10.4;7475.0;6247.0;1228.0;937.0;1570.0;307.0
1397;Vermogensmisdrijven;Haaglanden;2005;51077.0;6355.0;6591.0;12.9;7929.0;6504.0;1425.0;987.0;1622.0;354.0
1398;Vermogensmisdrijven;Haaglanden;2006;45536.0;5623.0;6350.0;13.9;7690.0;6174.0;1516.0;950.0;1526.0;374.0
1399;Vermogensmisdrijven;Haaglanden;2007;48287.0;5955.0;5911.0;12.2;7026.0;5474.0;1552.0;866.0;1352.0;382.0
1400;Vermogensmisdrijven;Hollands-Midden;1994;35642.0;5997.0;4647.0;13.0;4352.0;3575.0;777.0;732.0;1208.0;260.0
1401;Vermogensmisdrijven;Hollands-Midden;1995;32088.0;5383.0;3315.0;10.3;3648.0;2937.0;711.0;612.0;989.0;238.0
1402;Vermogensmisdrijven;Hollands-Midden;1996;32056.0;5356.0;3004.0;9.4;3454.0;2803.0;651.0;577.0;940.0;217.0
1403;Vermogensmisdrijven;Hollands-Midden;1997;31727.0;5277.0;2550.0;8.0;3539.0;2935.0;604.0;589.0;979.0;200.0
1404;Vermogensmisdrijven;Hollands-Midden;1998;29460.0;4880.0;2293.0;7.8;3326.0;2825.0;501.0;551.0;939.0;165.0
1405;Vermogensmisdrijven;Hollands-Midden;1999;31211.0;5141.0;2783.0;8.9;4180.0;3482.0;698.0;688.0;1151.0;229.0
1406;Vermogensmisdrijven;Hollands-Midden;2000;32750.0;5374.0;2373.0;7.2;3383.0;2931.0;452.0;555.0;966.0;148.0
1407;Vermogensmisdrijven;Hollands-Midden;2001;35188.0;5753.0;2572.0;7.3;3471.0;2962.0;509.0;567.0;972.0;166.0
1408;Vermogensmisdrijven;Hollands-Midden;2002;35447.0;5771.0;2913.0;8.2;3973.0;3295.0;678.0;647.0;1076.0;220.0
1409;Vermogensmisdrijven;Hollands-Midden;2003;34742.0;5646.0;2861.0;8.2;4116.0;3354.0;762.0;669.0;1094.0;247.0
1410;Vermogensmisdrijven;Hollands-Midden;2004;32294.0;5238.0;2904.0;9.0;4290.0;3629.0;661.0;696.0;1183.0;213.0
1411;Vermogensmisdrijven;Hollands-Midden;2005;30128.0;4882.0;2343.0;7.8;3616.0;3061.0;555.0;586.0;997.0;179.0
1412;Vermogensmisdrijven;Hollands-Midden;2006;27175.0;4396.0;2441.0;9.0;3777.0;2913.0;864.0;611.0;947.0;278.0
1413;Vermogensmisdrijven;Hollands-Midden;2007;26136.0;4225.0;2274.0;8.7;3430.0;2601.0;829.0;555.0;844.0;267.0
1414;Vermogensmisdrijven;Rotterdam-Rijnmond;1994;93070.0;9558.0;8235.0;8.8;8826.0;7663.0;1163.0;906.0;1583.0;238.0
1415;Vermogensmisdrijven;Rotterdam-Rijnmond;1995;82971.0;8500.0;11083.0;13.4;9192.0;7844.0;1348.0;942.0;1615.0;275.0
1416;Vermogensmisdrijven;Rotterdam-Rijnmond;1996;64028.0;6575.0;6288.0;9.8;9797.0;7901.0;1896.0;1006.0;1634.0;387.0
1417;Vermogensmisdrijven;Rotterdam-Rijnmond;1997;74140.0;7604.0;9762.0;13.2;12272.0;9764.0;2508.0;1259.0;2018.0;511.0
1418;Vermogensmisdrijven;Rotterdam-Rijnmond;1998;71926.0;7349.0;9270.0;12.9;12677.0;10148.0;2529.0;1295.0;2090.0;513.0
1419;Vermogensmisdrijven;Rotterdam-Rijnmond;1999;76834.0;7793.0;8577.0;11.2;13699.0;10877.0;2822.0;1389.0;2224.0;568.0
1420;Vermogensmisdrijven;Rotterdam-Rijnmond;2000;84513.0;8516.0;6755.0;8.0;12910.0;10239.0;2671.0;1301.0;2079.0;534.0
1421;Vermogensmisdrijven;Rotterdam-Rijnmond;2001;84097.0;8414.0;7045.0;8.4;9349.0;7386.0;1963.0;935.0;1489.0;390.0
1422;Vermogensmisdrijven;Rotterdam-Rijnmond;2002;90928.0;9023.0;7912.0;8.7;10487.0;8468.0;2019.0;1041.0;1692.0;398.0
1423;Vermogensmisdrijven;Rotterdam-Rijnmond;2003;86056.0;8490.0;8719.0;10.1;10906.0;8987.0;1919.0;1076.0;1783.0;377.0
1424;Vermogensmisdrijven;Rotterdam-Rijnmond;2004;77729.0;7648.0;9245.0;11.9;11814.0;9898.0;1916.0;1162.0;1960.0;375.0
1425;Vermogensmisdrijven;Rotterdam-Rijnmond;2005;66953.0;6587.0;8090.0;12.1;9466.0;7647.0;1819.0;931.0;1515.0;355.0
1426;Vermogensmisdrijven;Rotterdam-Rijnmond;2006;61994.0;6125.0;6378.0;10.3;8509.0;6916.0;1593.0;841.0;1378.0;312.0
1427;Vermogensmisdrijven;Rotterdam-Rijnmond;2007;57415.0;5684.0;5358.0;9.3;7740.0;6005.0;1735.0;766.0;1200.0;340.0
1428;Vermogensmisdrijven;Zuid-Holland-Zuid;1994;24146.0;6290.0;4092.0;16.9;4734.0;4134.0;600.0;1233.0;2164.0;311.0
