ID;RegioS;GemeentelijkeHoofdfuncties;Perioden;Lasten_1;Baten_2;Saldo_3;Lasten_4;Baten_5;Saldo_6
2020;10 000 tot 20 000 inwoners;722;1999;163.4;123.5;-39.9;60.0;45.3;-14.6
2021;10 000 tot 20 000 inwoners;722;2000;173.0;132.7;-40.3;62.9;48.2;-14.6
2022;10 000 tot 20 000 inwoners;722;2001;172.4;134.5;-37.9;68.3;53.3;-15.0
2023;10 000 tot 20 000 inwoners;722;2002;182.8;147.4;-35.4;72.1;58.1;-13.9
2024;10 000 tot 20 000 inwoners;722;2003;184.4;156.5;-27.8;74.9;63.6;-11.3
2025;10 000 tot 20 000 inwoners;723;1999;61.6;2.8;-58.8;22.6;1.0;-21.6
2026;10 000 tot 20 000 inwoners;723;2000;64.8;3.7;-61.1;23.6;1.3;-22.2
2027;10 000 tot 20 000 inwoners;723;2001;65.1;2.4;-62.8;25.8;0.9;-24.9
2028;10 000 tot 20 000 inwoners;723;2002;72.0;3.5;-68.5;28.4;1.4;-27.0
2029;10 000 tot 20 000 inwoners;723;2003;74.1;5.2;-68.9;30.1;2.1;-28.0
2030;10 000 tot 20 000 inwoners;724;1999;21.6;12.7;-8.8;7.9;4.7;-3.2
2031;10 000 tot 20 000 inwoners;724;2000;22.9;13.3;-9.6;8.3;4.8;-3.5
2032;10 000 tot 20 000 inwoners;724;2001;22.9;13.1;-9.8;9.1;5.2;-3.9
2033;10 000 tot 20 000 inwoners;724;2002;24.8;14.2;-10.7;9.8;5.6;-4.2
2034;10 000 tot 20 000 inwoners;724;2003;26.2;15.5;-10.7;10.7;6.3;-4.4
2035;10 000 tot 20 000 inwoners;700;1999;489.7;333.8;-155.9;179.7;122.5;-57.2
2036;10 000 tot 20 000 inwoners;700;2000;522.8;361.7;-161.1;190.0;131.5;-58.5
2037;10 000 tot 20 000 inwoners;700;2001;509.9;346.9;-163.0;202.0;137.4;-64.6
2038;10 000 tot 20 000 inwoners;700;2002;553.9;383.8;-170.1;218.5;151.4;-67.1
2039;10 000 tot 20 000 inwoners;700;2003;579.2;435.4;-143.8;235.4;176.9;-58.5
2040;10 000 tot 20 000 inwoners;810;1999;42.6;5.1;-37.6;15.6;1.9;-13.8
2041;10 000 tot 20 000 inwoners;810;2000;49.6;10.5;-39.1;18.0;3.8;-14.2
2042;10 000 tot 20 000 inwoners;810;2001;51.5;6.5;-45.0;20.4;2.6;-17.8
2043;10 000 tot 20 000 inwoners;810;2002;59.0;6.2;-52.7;23.3;2.5;-20.8
2044;10 000 tot 20 000 inwoners;810;2003;65.1;8.8;-56.3;26.4;3.6;-22.9
2045;10 000 tot 20 000 inwoners;820;1999;129.0;126.8;-2.2;47.3;46.5;-0.8
2046;10 000 tot 20 000 inwoners;820;2000;131.0;131.9;1.0;47.6;47.9;0.4
2047;10 000 tot 20 000 inwoners;820;2001;139.5;136.4;-3.1;55.3;54.0;-1.2
2048;10 000 tot 20 000 inwoners;820;2002;89.1;91.4;2.3;35.1;36.1;0.9
2049;10 000 tot 20 000 inwoners;820;2003;77.7;77.1;-0.6;31.6;31.3;-0.2
2050;10 000 tot 20 000 inwoners;821;1999;15.4;8.8;-6.6;5.6;3.2;-2.4
2051;10 000 tot 20 000 inwoners;821;2000;15.1;8.1;-7.0;5.5;2.9;-2.5
2052;10 000 tot 20 000 inwoners;821;2001;15.5;8.9;-6.6;6.1;3.5;-2.6
2053;10 000 tot 20 000 inwoners;821;2002;13.7;5.5;-8.2;5.4;2.2;-3.2
2054;10 000 tot 20 000 inwoners;821;2003;14.3;7.3;-6.9;5.8;3.0;-2.8
2055;10 000 tot 20 000 inwoners;822;1999;105.8;77.7;-28.1;38.8;28.5;-10.3
2056;10 000 tot 20 000 inwoners;822;2000;160.4;140.1;-20.3;58.3;50.9;-7.4
2057;10 000 tot 20 000 inwoners;822;2001;113.0;76.5;-36.5;44.7;30.3;-14.5
2058;10 000 tot 20 000 inwoners;822;2002;121.7;77.4;-44.3;48.0;30.5;-17.5
2059;10 000 tot 20 000 inwoners;822;2003;126.4;79.6;-46.8;51.4;32.3;-19.0
2060;10 000 tot 20 000 inwoners;830;1999;499.0;498.5;-0.5;183.1;182.9;-0.2
2061;10 000 tot 20 000 inwoners;830;2000;721.6;728.4;6.8;262.2;264.7;2.5
2062;10 000 tot 20 000 inwoners;830;2001;509.9;523.5;13.6;202.0;207.3;5.4
2063;10 000 tot 20 000 inwoners;830;2002;461.6;475.2;13.6;182.1;187.4;5.4
2064;10 000 tot 20 000 inwoners;830;2003;514.5;534.0;19.5;209.1;217.0;7.9
2065;10 000 tot 20 000 inwoners;800;1999;791.8;716.9;-74.9;290.5;263.0;-27.5
2066;10 000 tot 20 000 inwoners;800;2000;1077.7;1019.0;-58.7;391.6;370.3;-21.3
2067;10 000 tot 20 000 inwoners;800;2001;829.3;751.7;-77.6;328.5;297.7;-30.7
2068;10 000 tot 20 000 inwoners;800;2002;745.0;655.7;-89.3;293.9;258.7;-35.2
2069;10 000 tot 20 000 inwoners;800;2003;797.9;706.8;-91.1;324.3;287.2;-37.0
2070;10 000 tot 20 000 inwoners;911;1999;7.7;13.8;6.1;2.8;5.1;2.2
2071;10 000 tot 20 000 inwoners;911;2000;7.9;20.1;12.2;2.9;7.3;4.4
2072;10 000 tot 20 000 inwoners;911;2001;7.6;20.2;12.6;3.0;8.0;5.0
2073;10 000 tot 20 000 inwoners;911;2002;6.3;21.6;15.4;2.5;8.5;6.1
2074;10 000 tot 20 000 inwoners;911;2003;6.1;23.9;17.9;2.5;9.7;7.3
2075;10 000 tot 20 000 inwoners;913;1999;14.1;74.4;60.3;5.2;27.3;22.1
2076;10 000 tot 20 000 inwoners;913;2000;113.0;188.7;75.7;41.1;68.6;27.5
2077;10 000 tot 20 000 inwoners;913;2001;16.3;82.7;66.4;6.4;32.8;26.3
2078;10 000 tot 20 000 inwoners;913;2002;35.2;113.1;77.9;13.9;44.6;30.7
2079;10 000 tot 20 000 inwoners;913;2003;36.4;113.9;77.5;14.8;46.3;31.5
2080;10 000 tot 20 000 inwoners;920;1999;54.2;343.6;289.4;19.9;126.1;106.2
2081;10 000 tot 20 000 inwoners;920;2000;58.7;379.0;320.3;21.3;137.7;116.4
2082;10 000 tot 20 000 inwoners;920;2001;63.5;379.4;315.8;25.2;150.3;125.1
2083;10 000 tot 20 000 inwoners;920;2002;74.7;415.3;340.6;29.5;163.8;134.4
2084;10 000 tot 20 000 inwoners;920;2003;71.9;454.6;382.7;29.2;184.7;155.5
2085;10 000 tot 20 000 inwoners;921;1999;31.6;1444.4;1412.8;11.6;530.0;518.4
2086;10 000 tot 20 000 inwoners;921;2000;52.4;1614.5;1562.0;19.1;586.7;567.7
2087;10 000 tot 20 000 inwoners;921;2001;31.7;1538.4;1506.7;12.6;609.3;596.8
2088;10 000 tot 20 000 inwoners;921;2002;26.4;1661.9;1635.4;10.4;655.6;645.1
2089;10 000 tot 20 000 inwoners;921;2003;93.7;1682.5;1588.9;38.1;683.8;645.7
2090;10 000 tot 20 000 inwoners;922;1999;55.9;78.1;22.2;20.5;28.6;8.2
2091;10 000 tot 20 000 inwoners;922;2000;68.7;54.8;-13.8;25.0;19.9;-5.0
2092;10 000 tot 20 000 inwoners;922;2001;81.5;84.2;2.7;32.3;33.3;1.1
2093;10 000 tot 20 000 inwoners;922;2002;65.6;83.6;18.0;25.9;33.0;7.1
2094;10 000 tot 20 000 inwoners;922;2003;139.6;99.6;-40.1;56.8;40.5;-16.3
2095;10 000 tot 20 000 inwoners;990;1999;55.9;22.9;-33.0;20.5;8.4;-12.1
2096;10 000 tot 20 000 inwoners;990;2000;64.7;19.6;-45.1;23.5;7.1;-16.4
2097;10 000 tot 20 000 inwoners;990;2001;83.7;19.2;-64.5;33.2;7.6;-25.5
2098;10 000 tot 20 000 inwoners;990;2002;81.7;21.6;-60.1;32.2;8.5;-23.7
2099;10 000 tot 20 000 inwoners;990;2003;53.8;24.5;-29.3;21.9;10.0;-11.9
2100;10 000 tot 20 000 inwoners;992;1999;90.7;20.7;-70.0;33.3;7.6;-25.7
2101;10 000 tot 20 000 inwoners;992;2000;151.4;15.3;-136.2;55.0;5.5;-49.5
2102;10 000 tot 20 000 inwoners;992;2001;104.5;26.8;-77.7;41.4;10.6;-30.8
2103;10 000 tot 20 000 inwoners;992;2002;88.3;27.6;-60.7;34.8;10.9;-24.0
2104;10 000 tot 20 000 inwoners;992;2003;104.4;33.3;-71.1;42.4;13.5;-28.9
2105;10 000 tot 20 000 inwoners;900;1999;310.1;1997.9;1687.8;113.8;733.1;619.3
2106;10 000 tot 20 000 inwoners;900;2000;516.7;2291.9;1775.2;187.8;832.9;645.1
2107;10 000 tot 20 000 inwoners;900;2001;388.9;2150.9;1762.0;154.0;851.9;697.9
2108;10 000 tot 20 000 inwoners;900;2002;378.2;2344.6;1966.4;149.2;924.9;775.7
2109;10 000 tot 20 000 inwoners;900;2003;505.9;2432.4;1926.5;205.6;988.5;782.9
2110;10 000 tot 20 000 inwoners;905;1999;4059.2;4059.2;0.0;1489.4;1489.4;0.0
2111;10 000 tot 20 000 inwoners;905;2000;4803.5;4803.5;0.0;1745.7;1745.7;0.0
2112;10 000 tot 20 000 inwoners;905;2001;4327.1;4327.0;0.0;1713.9;1713.9;0.0
2113;10 000 tot 20 000 inwoners;905;2002;4501.6;4501.6;0.0;1775.8;1775.8;0.0
2114;10 000 tot 20 000 inwoners;905;2003;4719.4;4719.4;0.0;1918.0;1918.0;0.0
2115;10 000 tot 20 000 inwoners;OZB gebruikers bruto;1999;0.0;138.0;138.0;0.0;50.6;50.6
2116;10 000 tot 20 000 inwoners;OZB gebruikers bruto;2000;0.0;152.5;152.5;0.0;55.4;55.4
2117;10 000 tot 20 000 inwoners;OZB gebruikers bruto;2001;0.0;151.2;151.2;0.0;59.9;59.9
2118;10 000 tot 20 000 inwoners;OZB gebruikers bruto;2002;0.0;164.1;164.1;0.0;64.7;64.7
2119;10 000 tot 20 000 inwoners;OZB gebruikers bruto;2003;0.0;174.8;174.8;0.0;71.1;71.1
2120;10 000 tot 20 000 inwoners;OZB gebruikers netto;1999;0.0;101.8;101.8;0.0;37.4;37.4
2121;10 000 tot 20 000 inwoners;OZB gebruikers netto;2000;0.0;118.9;118.9;0.0;43.2;43.2
2122;10 000 tot 20 000 inwoners;OZB gebruikers netto;2001;0.0;120.5;120.5;0.0;47.7;47.7
2123;10 000 tot 20 000 inwoners;OZB gebruikers netto;2002;0.0;134.5;134.5;0.0;53.1;53.1
2124;10 000 tot 20 000 inwoners;OZB gebruikers netto;2003;0.0;145.8;145.8;0.0;59.2;59.2
2125;10 000 tot 20 000 inwoners;OZB eigenaren;1999;0.0;174.4;174.4;0.0;64.0;64.0
2126;10 000 tot 20 000 inwoners;OZB eigenaren;2000;0.0;191.0;191.0;0.0;69.4;69.4
2127;10 000 tot 20 000 inwoners;OZB eigenaren;2001;0.0;189.7;189.7;0.0;75.1;75.1
2128;10 000 tot 20 000 inwoners;OZB eigenaren;2002;0.0;206.3;206.3;0.0;81.4;81.4
2129;10 000 tot 20 000 inwoners;OZB eigenaren;2003;0.0;220.5;220.5;0.0;89.6;89.6
2130;10 000 tot 20 000 inwoners;Hondenbelasting bruto;1999;0.0;6.0;6.0;0.0;2.2;2.2
2131;10 000 tot 20 000 inwoners;Hondenbelasting bruto;2000;0.0;6.3;6.3;0.0;2.3;2.3
2132;10 000 tot 20 000 inwoners;Hondenbelasting bruto;2001;0.0;5.7;5.7;0.0;2.3;2.3
2133;10 000 tot 20 000 inwoners;Hondenbelasting bruto;2002;0.0;5.8;5.8;0.0;2.3;2.3
2134;10 000 tot 20 000 inwoners;Hondenbelasting bruto;2003;0.0;5.9;5.9;0.0;2.4;2.4
2135;10 000 tot 20 000 inwoners;Hondenbelasting netto;1999;0.0;6.0;6.0;0.0;2.2;2.2
2136;10 000 tot 20 000 inwoners;Hondenbelasting netto;2000;0.0;6.2;6.2;0.0;2.3;2.3
2137;10 000 tot 20 000 inwoners;Hondenbelasting netto;2001;0.0;5.7;5.7;0.0;2.2;2.2
2138;10 000 tot 20 000 inwoners;Hondenbelasting netto;2002;0.0;5.8;5.8;0.0;2.3;2.3
2139;10 000 tot 20 000 inwoners;Hondenbelasting netto;2003;0.0;5.9;5.9;0.0;2.4;2.4
2140;10 000 tot 20 000 inwoners;Toeristenbelasting;1999;0.0;17.9;17.9;0.0;6.6;6.6
2141;10 000 tot 20 000 inwoners;Toeristenbelasting;2000;0.0;19.2;19.2;0.0;7.0;7.0
2142;10 000 tot 20 000 inwoners;Toeristenbelasting;2001;0.0;18.5;18.5;0.0;7.3;7.3
2143;10 000 tot 20 000 inwoners;Toeristenbelasting;2002;0.0;21.2;21.2;0.0;8.4;8.4
2144;10 000 tot 20 000 inwoners;Toeristenbelasting;2003;0.0;19.5;19.5;0.0;7.9;7.9
2145;10 000 tot 20 000 inwoners;Precariobelasting;1999;0.0;1.7;1.7;0.0;0.6;0.6
2146;10 000 tot 20 000 inwoners;Precariobelasting;2000;0.0;1.5;1.5;0.0;0.5;0.5
2147;10 000 tot 20 000 inwoners;Precariobelasting;2001;0.0;1.4;1.4;0.0;0.6;0.6
2148;10 000 tot 20 000 inwoners;Precariobelasting;2002;0.0;1.4;1.4;0.0;0.6;0.6
2149;10 000 tot 20 000 inwoners;Precariobelasting;2003;0.0;1.4;1.4;0.0;0.6;0.6
2150;10 000 tot 20 000 inwoners;Parkeerbelasting;1999;0.0;7.2;7.2;0.0;2.6;2.6
2151;10 000 tot 20 000 inwoners;Parkeerbelasting;2000;0.0;6.6;6.6;0.0;2.4;2.4
2152;10 000 tot 20 000 inwoners;Parkeerbelasting;2001;0.0;6.3;6.3;0.0;2.5;2.5
2153;10 000 tot 20 000 inwoners;Parkeerbelasting;2002;0.0;7.1;7.1;0.0;2.8;2.8
2154;10 000 tot 20 000 inwoners;Parkeerbelasting;2003;0.0;7.3;7.3;0.0;3.0;3.0
2155;10 000 tot 20 000 inwoners;Baatbelasting;1999;0.0;0.0;0.0;0.0;0.0;0.0
2156;10 000 tot 20 000 inwoners;Baatbelasting;2000;0.0;0.8;0.8;0.0;0.3;0.3
2157;10 000 tot 20 000 inwoners;Baatbelasting;2001;0.0;0.9;0.9;0.0;0.3;0.3
2158;10 000 tot 20 000 inwoners;Baatbelasting;2002;0.0;0.8;0.8;0.0;0.3;0.3
2159;10 000 tot 20 000 inwoners;Baatbelasting;2003;0.0;0.5;0.5;0.0;0.2;0.2
2160;10 000 tot 20 000 inwoners;Forensenbelasting;1999;0.0;0.0;0.0;0.0;0.0;0.0
2161;10 000 tot 20 000 inwoners;Forensenbelasting;2000;0.0;5.5;5.5;0.0;2.0;2.0
2162;10 000 tot 20 000 inwoners;Forensenbelasting;2001;0.0;6.0;6.0;0.0;2.4;2.4
2163;10 000 tot 20 000 inwoners;Forensenbelasting;2002;0.0;6.4;6.4;0.0;2.5;2.5
2164;10 000 tot 20 000 inwoners;Forensenbelasting;2003;0.0;6.0;6.0;0.0;2.5;2.5
2165;10 000 tot 20 000 inwoners;Overige belastingen;1999;0.0;6.2;6.2;0.0;2.3;2.3
2166;10 000 tot 20 000 inwoners;Overige belastingen;2000;0.0;0.0;0.0;0.0;0.0;0.0
2167;10 000 tot 20 000 inwoners;Overige belastingen;2001;0.0;0.0;0.0;0.0;0.0;0.0
2168;10 000 tot 20 000 inwoners;Overige belastingen;2002;0.0;0.0;0.0;0.0;0.0;0.0
2169;10 000 tot 20 000 inwoners;Overige belastingen;2003;0.0;0.0;0.0;0.0;0.0;0.0
2170;10 000 tot 20 000 inwoners;Totaal belastingen bruto;1999;0.0;351.4;351.4;0.0;128.9;128.9
2171;10 000 tot 20 000 inwoners;Totaal belastingen bruto;2000;0.0;383.2;383.2;0.0;139.3;139.3
2172;10 000 tot 20 000 inwoners;Totaal belastingen bruto;2001;0.0;379.7;379.7;0.0;150.4;150.4
2173;10 000 tot 20 000 inwoners;Totaal belastingen bruto;2002;0.0;413.0;413.0;0.0;162.9;162.9
2174;10 000 tot 20 000 inwoners;Totaal belastingen bruto;2003;0.0;436.1;436.1;0.0;177.2;177.2
2175;10 000 tot 20 000 inwoners;Totaal belastingen netto;1999;0.0;315.2;315.2;0.0;115.6;115.6
2176;10 000 tot 20 000 inwoners;Totaal belastingen netto;2000;0.0;349.6;349.6;0.0;127.0;127.0
2177;10 000 tot 20 000 inwoners;Totaal belastingen netto;2001;0.0;348.9;348.9;0.0;138.2;138.2
2178;10 000 tot 20 000 inwoners;Totaal belastingen netto;2002;0.0;383.4;383.4;0.0;151.3;151.3
2179;10 000 tot 20 000 inwoners;Totaal belastingen netto;2003;0.0;407.0;407.0;0.0;165.4;165.4
2180;10 000 tot 20 000 inwoners;Rioolrechten bruto;1999;0.0;109.5;109.5;0.0;40.2;40.2
2181;10 000 tot 20 000 inwoners;Rioolrechten bruto;2000;0.0;119.9;119.9;0.0;43.6;43.6
2182;10 000 tot 20 000 inwoners;Rioolrechten bruto;2001;0.0;119.8;119.8;0.0;47.5;47.5
2183;10 000 tot 20 000 inwoners;Rioolrechten bruto;2002;0.0;130.5;130.5;0.0;51.5;51.5
2184;10 000 tot 20 000 inwoners;Rioolrechten bruto;2003;0.0;136.3;136.3;0.0;55.4;55.4
2185;10 000 tot 20 000 inwoners;Rioolrechten netto;1999;0.0;109.0;109.0;0.0;40.0;40.0
2186;10 000 tot 20 000 inwoners;Rioolrechten netto;2000;0.0;118.7;118.7;0.0;43.2;43.2
2187;10 000 tot 20 000 inwoners;Rioolrechten netto;2001;0.0;118.1;118.1;0.0;46.8;46.8
2188;10 000 tot 20 000 inwoners;Rioolrechten netto;2002;0.0;128.6;128.6;0.0;50.7;50.7
2189;10 000 tot 20 000 inwoners;Rioolrechten netto;2003;0.0;134.5;134.5;0.0;54.6;54.6
2190;10 000 tot 20 000 inwoners;Afvalstoffenheff. en reinigings. bruto;1999;0.0;183.8;183.8;0.0;67.4;67.4
2191;10 000 tot 20 000 inwoners;Afvalstoffenheff. en reinigings. bruto;2000;0.0;195.6;195.6;0.0;71.1;71.1
2192;10 000 tot 20 000 inwoners;Afvalstoffenheff. en reinigings. bruto;2001;0.0;181.4;181.4;0.0;71.8;71.8
2193;10 000 tot 20 000 inwoners;Afvalstoffenheff. en reinigings. bruto;2002;0.0;200.2;200.2;0.0;79.0;79.0
2194;10 000 tot 20 000 inwoners;Afvalstoffenheff. en reinigings. bruto;2003;0.0;206.8;206.8;0.0;84.0;84.0
2195;10 000 tot 20 000 inwoners;Afvalstoffenheff. en reinigings. netto;1999;0.0;169.2;169.2;0.0;62.1;62.1
2196;10 000 tot 20 000 inwoners;Afvalstoffenheff. en reinigings. netto;2000;0.0;178.5;178.5;0.0;64.9;64.9
2197;10 000 tot 20 000 inwoners;Afvalstoffenheff. en reinigings. netto;2001;0.0;164.2;164.2;0.0;65.0;65.0
2198;10 000 tot 20 000 inwoners;Afvalstoffenheff. en reinigings. netto;2002;0.0;180.6;180.6;0.0;71.3;71.3
2199;10 000 tot 20 000 inwoners;Afvalstoffenheff. en reinigings. netto;2003;0.0;187.4;187.4;0.0;76.2;76.2
2200;10 000 tot 20 000 inwoners;Begrafenisrechten;1999;0.0;10.8;10.8;0.0;4.0;4.0
2201;10 000 tot 20 000 inwoners;Begrafenisrechten;2000;0.0;11.1;11.1;0.0;4.0;4.0
2202;10 000 tot 20 000 inwoners;Begrafenisrechten;2001;0.0;10.9;10.9;0.0;4.3;4.3
2203;10 000 tot 20 000 inwoners;Begrafenisrechten;2002;0.0;12.0;12.0;0.0;4.7;4.7
2204;10 000 tot 20 000 inwoners;Begrafenisrechten;2003;0.0;12.6;12.6;0.0;5.1;5.1
2205;10 000 tot 20 000 inwoners;Bouwleges;1999;0.0;46.0;46.0;0.0;16.9;16.9
2206;10 000 tot 20 000 inwoners;Bouwleges;2000;0.0;50.1;50.1;0.0;18.2;18.2
2207;10 000 tot 20 000 inwoners;Bouwleges;2001;0.0;47.8;47.8;0.0;18.9;18.9
2208;10 000 tot 20 000 inwoners;Bouwleges;2002;0.0;49.8;49.8;0.0;19.7;19.7
2209;10 000 tot 20 000 inwoners;Bouwleges;2003;0.0;49.9;49.9;0.0;20.3;20.3
2210;10 000 tot 20 000 inwoners;40;1999;0.0;20.2;20.2;0.0;7.4;7.4
2211;10 000 tot 20 000 inwoners;40;2000;0.0;21.5;21.5;0.0;7.8;7.8
2212;10 000 tot 20 000 inwoners;40;2001;0.0;19.3;19.3;0.0;7.6;7.6
2213;10 000 tot 20 000 inwoners;40;2002;0.0;20.8;20.8;0.0;8.2;8.2
2214;10 000 tot 20 000 inwoners;40;2003;0.0;19.8;19.8;0.0;8.1;8.1
2215;10 000 tot 20 000 inwoners;Marktgelden;1999;0.0;2.0;2.0;0.0;0.7;0.7
2216;10 000 tot 20 000 inwoners;Marktgelden;2000;0.0;2.0;2.0;0.0;0.7;0.7
2217;10 000 tot 20 000 inwoners;Marktgelden;2001;0.0;1.8;1.8;0.0;0.7;0.7
2218;10 000 tot 20 000 inwoners;Marktgelden;2002;0.0;1.8;1.8;0.0;0.7;0.7
2219;10 000 tot 20 000 inwoners;Marktgelden;2003;0.0;1.8;1.8;0.0;0.7;0.7
2220;10 000 tot 20 000 inwoners;Totaal retributies bruto;1999;0.0;372.3;372.3;0.0;136.6;136.6
2221;10 000 tot 20 000 inwoners;Totaal retributies bruto;2000;0.0;400.2;400.2;0.0;145.4;145.4
2222;10 000 tot 20 000 inwoners;Totaal retributies bruto;2001;0.0;381.0;381.0;0.0;150.9;150.9
2223;10 000 tot 20 000 inwoners;Totaal retributies bruto;2002;0.0;415.1;415.1;0.0;163.8;163.8
2224;10 000 tot 20 000 inwoners;Totaal retributies bruto;2003;0.0;427.2;427.2;0.0;173.6;173.6
2225;10 000 tot 20 000 inwoners;Totaal retributies netto;1999;0.0;357.3;357.3;0.0;131.1;131.1
2226;10 000 tot 20 000 inwoners;Totaal retributies netto;2000;0.0;381.9;381.9;0.0;138.8;138.8
2227;10 000 tot 20 000 inwoners;Totaal retributies netto;2001;0.0;362.1;362.1;0.0;143.4;143.4
2228;10 000 tot 20 000 inwoners;Totaal retributies netto;2002;0.0;393.7;393.7;0.0;155.3;155.3
2229;10 000 tot 20 000 inwoners;Totaal retributies netto;2003;0.0;406.0;406.0;0.0;165.0;165.0
2230;10 000 tot 20 000 inwoners;Totaal gemeentelijke heffingen bruto;1999;0.0;723.7;723.7;0.0;265.5;265.5
2231;10 000 tot 20 000 inwoners;Totaal gemeentelijke heffingen bruto;2000;0.0;783.4;783.4;0.0;284.7;284.7
2232;10 000 tot 20 000 inwoners;Totaal gemeentelijke heffingen bruto;2001;0.0;760.6;760.6;0.0;301.3;301.3
2233;10 000 tot 20 000 inwoners;Totaal gemeentelijke heffingen bruto;2002;0.0;828.2;828.2;0.0;326.7;326.7
2234;10 000 tot 20 000 inwoners;Totaal gemeentelijke heffingen bruto;2003;0.0;863.2;863.2;0.0;350.8;350.8
2235;10 000 tot 20 000 inwoners;Totaal gemeentelijke heffingen netto;1999;0.0;672.4;672.4;0.0;246.7;246.7
2236;10 000 tot 20 000 inwoners;Totaal gemeentelijke heffingen netto;2000;0.0;731.5;731.5;0.0;265.8;265.8
2237;10 000 tot 20 000 inwoners;Totaal gemeentelijke heffingen netto;2001;0.0;711.0;711.0;0.0;281.6;281.6
2238;10 000 tot 20 000 inwoners;Totaal gemeentelijke heffingen netto;2002;0.0;777.1;777.1;0.0;306.6;306.6
2239;10 000 tot 20 000 inwoners;Totaal gemeentelijke heffingen netto;2003;0.0;812.9;812.9;0.0;330.4;330.4
2240;20 000 tot 50 000 inwoners;1;1999;160.6;10.6;-149.9;32.7;2.2;-30.5
2241;20 000 tot 50 000 inwoners;1;2000;167.8;6.9;-160.9;33.7;1.4;-32.3
2242;20 000 tot 50 000 inwoners;1;2001;193.6;9.0;-184.6;36.9;1.7;-35.1
2243;20 000 tot 50 000 inwoners;1;2002;242.7;14.6;-228.1;45.5;2.7;-42.8
2244;20 000 tot 50 000 inwoners;1;2003;270.8;16.3;-254.4;50.1;3.0;-47.0
2245;20 000 tot 50 000 inwoners;2;1999;204.0;26.3;-177.7;41.5;5.4;-36.1
2246;20 000 tot 50 000 inwoners;2;2000;227.6;27.1;-200.5;45.7;5.4;-40.3
2247;20 000 tot 50 000 inwoners;2;2001;258.1;28.5;-229.6;49.2;5.4;-43.7
2248;20 000 tot 50 000 inwoners;2;2002;283.8;33.3;-250.5;53.3;6.2;-47.0
2249;20 000 tot 50 000 inwoners;2;2003;275.7;26.9;-248.8;51.0;5.0;-46.0
2250;20 000 tot 50 000 inwoners;3;1999;107.9;50.2;-57.7;21.9;10.2;-11.7
2251;20 000 tot 50 000 inwoners;3;2000;108.1;52.4;-55.7;21.7;10.5;-11.2
2252;20 000 tot 50 000 inwoners;3;2001;118.0;52.7;-65.3;22.5;10.0;-12.4
2253;20 000 tot 50 000 inwoners;3;2002;149.3;58.2;-91.2;28.0;10.9;-17.1
2254;20 000 tot 50 000 inwoners;3;2003;152.1;58.1;-94.1;28.1;10.7;-17.4
2255;20 000 tot 50 000 inwoners;0;1999;472.5;87.2;-385.3;96.1;17.7;-78.4
2256;20 000 tot 50 000 inwoners;0;2000;503.5;86.4;-417.1;101.1;17.3;-83.8
2257;20 000 tot 50 000 inwoners;0;2001;569.7;90.2;-479.5;108.5;17.2;-91.3
2258;20 000 tot 50 000 inwoners;0;2002;675.8;106.1;-569.8;126.8;19.9;-106.9
2259;20 000 tot 50 000 inwoners;0;2003;698.6;101.3;-597.3;129.1;18.7;-110.4
2260;20 000 tot 50 000 inwoners;110;1999;11.6;2.5;-9.1;2.4;0.5;-1.9
2261;20 000 tot 50 000 inwoners;110;2000;13.3;2.4;-10.9;2.7;0.5;-2.2
2262;20 000 tot 50 000 inwoners;110;2001;15.2;2.4;-12.9;2.9;0.5;-2.4
2263;20 000 tot 50 000 inwoners;110;2002;17.9;3.1;-14.8;3.4;0.6;-2.8
2264;20 000 tot 50 000 inwoners;110;2003;20.2;2.1;-18.2;3.7;0.4;-3.4
2265;20 000 tot 50 000 inwoners;120;1999;121.6;7.7;-113.9;24.7;1.6;-23.2
2266;20 000 tot 50 000 inwoners;120;2000;131.5;8.1;-123.4;26.4;1.6;-24.8
2267;20 000 tot 50 000 inwoners;120;2001;158.3;10.8;-147.5;30.1;2.1;-28.1
2268;20 000 tot 50 000 inwoners;120;2002;189.5;15.1;-174.4;35.6;2.8;-32.7
2269;20 000 tot 50 000 inwoners;120;2003;212.2;17.5;-194.7;39.2;3.2;-36.0
2270;20 000 tot 50 000 inwoners;140;1999;15.1;3.7;-11.4;3.1;0.7;-2.3
2271;20 000 tot 50 000 inwoners;140;2000;17.9;3.9;-14.1;3.6;0.8;-2.8
2272;20 000 tot 50 000 inwoners;140;2001;21.8;4.1;-17.7;4.1;0.8;-3.4
2273;20 000 tot 50 000 inwoners;140;2002;25.7;5.5;-20.2;4.8;1.0;-3.8
2274;20 000 tot 50 000 inwoners;140;2003;31.2;5.5;-25.7;5.8;1.0;-4.8
2275;20 000 tot 50 000 inwoners;100;1999;148.3;13.8;-134.5;30.2;2.8;-27.4
2276;20 000 tot 50 000 inwoners;100;2000;162.7;14.3;-148.4;32.7;2.9;-29.8
2277;20 000 tot 50 000 inwoners;100;2001;195.3;17.2;-178.1;37.2;3.3;-33.9
2278;20 000 tot 50 000 inwoners;100;2002;233.0;23.7;-209.3;43.7;4.4;-39.3
2279;20 000 tot 50 000 inwoners;100;2003;263.7;25.1;-238.6;48.7;4.6;-44.1
2280;20 000 tot 50 000 inwoners;210;1999;475.3;58.2;-417.1;96.7;11.8;-84.8
