ID;TypeWoning;Perioden;PrijsindexVerkoopprijzen_1;OntwikkelingTOVVoorgaandePeriode_2;OntwikkelingTOVEenJaarEerder_3;VerkochteWoningen_4;OntwikkelingTOVVoorgaandePeriode_5;OntwikkelingTOVEenJaarEerder_6;GemiddeldeVerkoopprijs_7;TotaleWaardeVerkoopprijzen_8
551;Hoekwoning;2014 4e kwartaal;68.5;0.7;2.8;6609;26.6;33.5;213313;1410
552;Hoekwoning;2014;67.7;1.3;1.3;20394;34.1;34.1;212458;4333
553;Hoekwoning;2015 1e kwartaal;69.0;0.8;3.1;4677;-29.2;20.4;217100;1015
554;Hoekwoning;2015 2e kwartaal;69.2;0.3;2.7;5386;15.2;15.0;222678;1199
555;Hoekwoning;2015 3e kwartaal;70.8;2.3;4.1;6748;25.3;29.3;229148;1546
556;Hoekwoning;2015 4e kwartaal;70.8;0.0;3.4;6722;-0.4;1.7;224602;1510
557;Hoekwoning;2015;70.0;3.3;3.3;23533;15.4;15.4;223974;5271
558;Hoekwoning;2016 1e kwartaal;72.2;2.0;4.6;5288;-21.3;13.1;232082;1227
559;Hoekwoning;2016 2e kwartaal;73.0;1.2;5.5;6369;20.4;18.3;235471;1500
560;Hoekwoning;2016 3e kwartaal;74.8;2.4;5.6;7867;23.5;16.6;245752;1933
561;Hoekwoning;2016 4e kwartaal;75.6;1.1;6.7;7663;-2.6;14.0;242017;1855
562;Hoekwoning;2016;73.9;5.6;5.6;27187;15.5;15.5;239632;6515
563;Hoekwoning;2017 1e kwartaal;77.1;2.1;6.8;7176;-6.4;35.7;252880;1815
564;Hoekwoning;2017 2e kwartaal;78.6;2.0;7.7;7497;4.5;17.7;255345;1914
565;Hoekwoning;2017 3e kwartaal;80.5;2.4;7.7;8074;7.7;2.6;259113;2092
566;Hoekwoning;2017 4e kwartaal;81.9;1.7;8.4;8847;9.6;15.5;259854;2299
567;Hoekwoning;2017;79.5;7.7;7.7;31594;16.2;16.2;257011;8120
568;Hoekwoning;2018 1e kwartaal;83.7;2.2;8.6;7000;-20.9;-2.5;268097;1877
569;Hoekwoning;2018 2e kwartaal;85.7;2.4;9.1;7019;0.3;-6.4;272895;1915
570;Hoekwoning;2018 3e kwartaal;87.6;2.2;8.8;7638;8.8;-5.4;279538;2135
571;Hoekwoning;2018 4e kwartaal;88.9;1.5;8.6;7850;2.8;-11.3;280276;2200
572;Hoekwoning;2018;86.5;8.7;8.7;29507;-6.6;-6.6;275440;8127
573;Hoekwoning;2019 1e kwartaal;90.4;1.7;8.0;6171;-21.4;-11.8;287343;1773
574;Hoekwoning;2019 2e kwartaal;91.5;1.1;6.7;7124;15.4;1.5;287609;2049
575;Hoekwoning;2019 3e kwartaal;93.3;2.0;6.5;8048;13.0;5.4;302126;2432
576;Hoekwoning;2019 4e kwartaal;94.6;1.4;6.4;8058;0.1;2.7;300785;2424
577;Hoekwoning;2019;92.5;6.9;6.9;29401;-0.4;-0.4;295138;8677
578;Hoekwoning;2020 1e kwartaal;96.5;2.1;6.8;7077;-12.2;14.7;311413;2204
579;Hoekwoning;2020 2e kwartaal;98.7;2.3;8.0;7633;7.9;7.1;316177;2413
580;Hoekwoning;2020 3e kwartaal;101.3;2.6;8.5;8616;12.9;7.1;326145;2810
581;Hoekwoning;2020 4e kwartaal;103.4;2.1;9.3;8136;-5.6;1.0;328986;2677
582;Hoekwoning;2020;100.0;8.2;8.2;31462;7.0;7.0;321147;10104
583;Hoekwoning;2021 1e kwartaal;107.1;3.5;10.9;9309;14.4;31.5;358272;3335
584;Hoekwoning;2021 2e kwartaal;111.8;4.4;13.2;7039;-24.4;-7.8;349547;2460
585;Hoekwoning;2021 3e kwartaal;119.4;6.8;17.9;7336;4.2;-14.9;380964;2795
586;Hoekwoning;2021 4e kwartaal;124.0;3.8;19.9;6697;-8.7;-17.7;388716;2603
587;Hoekwoning;2021;115.6;15.6;15.6;30381;-3.4;-3.4;368441;11194
588;Hoekwoning;2022 1e kwartaal;128.6;3.7;20.1;5665;-15.4;-39.1;410099;2323
589;Hoekwoning;2022 2e kwartaal;132.3;2.8;18.3;6300;11.2;-10.5;416224;2622
590;Hoekwoning;2022 3e kwartaal;133.0;0.5;11.4;6938;10.1;-5.4;430609;2988
591;Hoekwoning;2022 4e kwartaal;129.7;-2.4;4.6;6773;-2.4;1.1;409874;2776
592;Hoekwoning;2022;130.9;13.3;13.3;25676;-15.5;-15.5;417084;10709
593;Hoekwoning;2023 1e kwartaal;127.8;-1.5;-0.7;5659;-16.4;-0.1;409856;2319
594;Hoekwoning;2023 2e kwartaal;125.2;-2.0;-5.3;6184;9.3;-1.8;398222;2463
595;Hoekwoning;2023 3e kwartaal;127.3;1.7;-4.3;6076;-1.7;-12.4;412896;2509
596;Hoekwoning;2023 4e kwartaal;129.4;1.7;-0.3;6512;7.2;-3.9;413887;2695
597;Hoekwoning;2023;127.4;-2.7;-2.7;24431;-4.8;-4.8;408742;9986
598;Hoekwoning;2024 1e kwartaal;132.8;2.7;4.0;5767;-11.4;1.9;423099;2440
599;Hoekwoning;2024 2e kwartaal;136.8;3.0;9.3;6046;4.8;-2.2;435279;2632
600;Hoekwoning;2024 3e kwartaal;142.2;3.9;11.7;6735;11.4;10.8;458343;3087
601;Hoekwoning;2024 4e kwartaal;145.6;2.4;12.5;6992;3.8;7.4;464175;3246
602;Hoekwoning;2024;139.4;9.4;9.4;25540;4.5;4.5;446521;11404
603;Hoekwoning;2025 1e kwartaal;149.1;2.4;12.2;6135;-12.3;6.4;477020;2927
604;2-onder-1-kapwoning;1995 1e kwartaal;31.1;;;3611;;;98194;355
605;2-onder-1-kapwoning;1995 2e kwartaal;31.4;1.0;;4763;31.9;;98695;470
606;2-onder-1-kapwoning;1995 3e kwartaal;32.2;2.6;;5182;8.8;;105896;549
607;2-onder-1-kapwoning;1995 4e kwartaal;32.9;2.1;;5723;10.4;;103738;594
608;2-onder-1-kapwoning;1995;31.9;;;19279;;;102034;1967
609;2-onder-1-kapwoning;1996 1e kwartaal;33.7;2.2;8.2;4046;-29.3;12.0;108108;437
610;2-onder-1-kapwoning;1996 2e kwartaal;34.7;3.0;10.3;5164;27.6;8.4;111363;575
611;2-onder-1-kapwoning;1996 3e kwartaal;35.5;2.6;10.3;5676;9.9;9.5;116526;661
612;2-onder-1-kapwoning;1996 4e kwartaal;36.8;3.4;11.7;5809;2.3;1.5;117008;680
613;2-onder-1-kapwoning;1996;35.2;10.1;10.1;20695;7.3;7.3;113727;2354
614;2-onder-1-kapwoning;1997 1e kwartaal;37.7;2.5;11.9;3898;-32.9;-3.7;120608;470
615;2-onder-1-kapwoning;1997 2e kwartaal;38.6;2.6;11.5;5432;39.4;5.2;124786;678
616;2-onder-1-kapwoning;1997 3e kwartaal;39.7;2.7;11.6;5861;7.9;3.3;129519;759
617;2-onder-1-kapwoning;1997 4e kwartaal;40.8;2.8;11.0;6023;2.8;3.7;130794;788
618;2-onder-1-kapwoning;1997;39.2;11.5;11.5;21214;2.5;2.5;127032;2695
619;2-onder-1-kapwoning;1998 1e kwartaal;41.9;2.6;11.1;4186;-30.5;7.4;133441;559
620;2-onder-1-kapwoning;1998 2e kwartaal;42.7;2.1;10.6;5502;31.4;1.3;133629;735
621;2-onder-1-kapwoning;1998 3e kwartaal;44.4;3.9;11.9;5833;6.0;-0.5;145139;847
622;2-onder-1-kapwoning;1998 4e kwartaal;45.6;2.7;11.8;6229;6.8;3.4;145452;906
623;2-onder-1-kapwoning;1998;43.6;11.3;11.3;21750;2.5;2.5;140066;3046
624;2-onder-1-kapwoning;1999 1e kwartaal;46.9;2.9;12.0;4458;-28.4;6.5;152275;679
625;2-onder-1-kapwoning;1999 2e kwartaal;49.0;4.5;14.7;5753;29.0;4.6;157218;904
626;2-onder-1-kapwoning;1999 3e kwartaal;51.6;5.4;16.3;6293;9.4;7.9;170287;1072
627;2-onder-1-kapwoning;1999 4e kwartaal;53.9;4.4;18.3;6389;1.5;2.6;176414;1127
628;2-onder-1-kapwoning;1999;50.4;15.4;15.4;22893;5.3;5.3;165205;3782
629;2-onder-1-kapwoning;2000 1e kwartaal;56.0;3.8;19.4;4210;-34.1;-5.6;182938;770
630;2-onder-1-kapwoning;2000 2e kwartaal;58.4;4.3;19.2;5246;24.6;-8.8;192652;1011
631;2-onder-1-kapwoning;2000 3e kwartaal;60.9;4.2;17.9;5518;5.2;-12.3;201373;1111
632;2-onder-1-kapwoning;2000 4e kwartaal;62.3;2.3;15.5;6003;8.8;-6.0;204261;1226
633;2-onder-1-kapwoning;2000;59.4;17.9;17.9;20977;-8.4;-8.4;196319;4118
634;2-onder-1-kapwoning;2001 1e kwartaal;63.8;2.4;13.9;3951;-34.2;-6.2;208188;823
635;2-onder-1-kapwoning;2001 2e kwartaal;65.1;2.0;11.4;5316;34.5;1.3;210826;1121
636;2-onder-1-kapwoning;2001 3e kwartaal;67.1;3.1;10.2;5666;6.6;2.7;218204;1236
637;2-onder-1-kapwoning;2001 4e kwartaal;67.5;0.5;8.3;6230;10.0;3.8;218669;1362
638;2-onder-1-kapwoning;2001;65.9;10.9;10.9;21163;0.9;0.9;214618;4542
639;2-onder-1-kapwoning;2002 1e kwartaal;68.4;1.3;7.2;4801;-22.9;21.5;223506;1073
640;2-onder-1-kapwoning;2002 2e kwartaal;69.6;1.8;7.0;5370;11.9;1.0;228508;1227
641;2-onder-1-kapwoning;2002 3e kwartaal;70.1;0.7;4.5;5747;7.0;1.4;233035;1339
642;2-onder-1-kapwoning;2002 4e kwartaal;70.4;0.5;4.4;5534;-3.7;-11.2;227866;1261
643;2-onder-1-kapwoning;2002;69.6;5.7;5.7;21452;1.4;1.4;228436;4900
644;2-onder-1-kapwoning;2003 1e kwartaal;70.9;0.6;3.7;4207;-24.0;-12.4;229354;965
645;2-onder-1-kapwoning;2003 2e kwartaal;71.4;0.7;2.6;5046;19.9;-6.0;230577;1163
646;2-onder-1-kapwoning;2003 3e kwartaal;72.2;1.2;3.0;5317;5.4;-7.5;233996;1244
647;2-onder-1-kapwoning;2003 4e kwartaal;72.7;0.7;3.3;6287;18.2;13.6;234569;1475
648;2-onder-1-kapwoning;2003;71.8;3.2;3.2;20857;-2.8;-2.8;232405;4847
649;2-onder-1-kapwoning;2004 1e kwartaal;73.7;1.3;4.0;3907;-37.9;-7.1;240994;942
650;2-onder-1-kapwoning;2004 2e kwartaal;74.6;1.1;4.4;4987;27.6;-1.2;241470;1204
651;2-onder-1-kapwoning;2004 3e kwartaal;75.4;1.2;4.5;5466;9.6;2.8;246791;1349
652;2-onder-1-kapwoning;2004 4e kwartaal;76.2;0.9;4.7;5660;3.5;-10.0;242053;1370
653;2-onder-1-kapwoning;2004;75.0;4.4;4.4;20020;-4.0;-4.0;242995;4865
654;2-onder-1-kapwoning;2005 1e kwartaal;76.7;0.7;4.0;4112;-27.4;5.2;253218;1041
655;2-onder-1-kapwoning;2005 2e kwartaal;77.6;1.2;4.0;5268;28.1;5.6;251521;1325
656;2-onder-1-kapwoning;2005 3e kwartaal;78.3;0.9;3.7;5943;12.8;8.7;260344;1547
657;2-onder-1-kapwoning;2005 4e kwartaal;79.0;1.0;3.7;6202;4.4;9.6;260972;1619
658;2-onder-1-kapwoning;2005;77.9;3.9;3.9;21525;7.5;7.5;257004;5532
659;2-onder-1-kapwoning;2006 1e kwartaal;80.5;1.9;5.0;4747;-23.5;15.4;267622;1270
660;2-onder-1-kapwoning;2006 2e kwartaal;81.4;1.1;4.9;5593;17.8;6.2;272016;1521
661;2-onder-1-kapwoning;2006 3e kwartaal;82.4;1.2;5.2;5710;2.1;-3.9;274316;1566
662;2-onder-1-kapwoning;2006 4e kwartaal;83.0;0.8;5.1;6042;5.8;-2.6;273005;1649
663;2-onder-1-kapwoning;2006;81.8;5.0;5.0;22092;2.6;2.6;271937;6008
664;2-onder-1-kapwoning;2007 1e kwartaal;83.5;0.6;3.8;4732;-21.7;-0.3;278534;1318
665;2-onder-1-kapwoning;2007 2e kwartaal;84.5;1.2;3.8;5397;14.1;-3.5;281779;1521
666;2-onder-1-kapwoning;2007 3e kwartaal;85.6;1.3;3.9;5529;2.4;-3.2;287906;1592
667;2-onder-1-kapwoning;2007 4e kwartaal;86.1;0.6;3.8;5951;7.6;-1.5;284041;1690
668;2-onder-1-kapwoning;2007;84.9;3.8;3.8;21609;-2.2;-2.2;283259;6121
669;2-onder-1-kapwoning;2008 1e kwartaal;86.7;0.7;3.8;4259;-28.4;-10.0;292611;1246
670;2-onder-1-kapwoning;2008 2e kwartaal;86.7;0.0;2.7;5120;20.2;-5.1;288898;1479
671;2-onder-1-kapwoning;2008 3e kwartaal;88.4;1.9;3.3;5123;0.1;-7.3;304243;1559
672;2-onder-1-kapwoning;2008 4e kwartaal;88.0;-0.5;2.2;4801;-6.3;-19.3;292705;1405
673;2-onder-1-kapwoning;2008;87.5;3.0;3.0;19303;-10.7;-10.7;294737;5689
674;2-onder-1-kapwoning;2009 1e kwartaal;87.1;-1.1;0.4;2755;-42.6;-35.3;283406;781
675;2-onder-1-kapwoning;2009 2e kwartaal;85.0;-2.3;-1.9;3080;11.8;-39.8;267084;823
676;2-onder-1-kapwoning;2009 3e kwartaal;83.6;-1.7;-5.5;3504;13.8;-31.6;269617;945
677;2-onder-1-kapwoning;2009 4e kwartaal;82.5;-1.2;-6.2;3756;7.2;-21.8;265026;995
678;2-onder-1-kapwoning;2009;84.5;-3.3;-3.3;13095;-32.2;-32.2;270606;3544
679;2-onder-1-kapwoning;2010 1e kwartaal;82.2;-0.4;-5.6;2729;-27.3;-0.9;274398;749
680;2-onder-1-kapwoning;2010 2e kwartaal;82.7;0.6;-2.8;3331;22.1;8.1;272331;907
681;2-onder-1-kapwoning;2010 3e kwartaal;82.6;-0.1;-1.2;3583;7.6;2.3;275927;989
682;2-onder-1-kapwoning;2010 4e kwartaal;81.8;-1.0;-0.9;3736;4.3;-0.5;266153;994
683;2-onder-1-kapwoning;2010;82.3;-2.6;-2.6;13379;2.2;2.2;271991;3639
684;2-onder-1-kapwoning;2011 1e kwartaal;81.3;-0.6;-1.1;3003;-19.6;10.0;273169;820
685;2-onder-1-kapwoning;2011 2e kwartaal;81.4;0.1;-1.6;3199;6.5;-4.0;281061;899
686;2-onder-1-kapwoning;2011 3e kwartaal;80.2;-1.5;-2.9;3375;5.5;-5.8;278968;942
687;2-onder-1-kapwoning;2011 4e kwartaal;78.7;-1.9;-3.8;3415;1.2;-8.6;264182;902
688;2-onder-1-kapwoning;2011;80.4;-2.3;-2.3;12992;-2.9;-2.9;274256;3563
689;2-onder-1-kapwoning;2012 1e kwartaal;77.5;-1.5;-4.7;2574;-24.6;-14.3;264568;681
690;2-onder-1-kapwoning;2012 2e kwartaal;76.4;-1.4;-6.1;3972;54.3;24.2;261759;1040
691;2-onder-1-kapwoning;2012 3e kwartaal;73.1;-4.4;-8.9;2546;-35.9;-24.6;239143;609
692;2-onder-1-kapwoning;2012 4e kwartaal;72.2;-1.2;-8.2;4089;60.6;19.7;240023;981
693;2-onder-1-kapwoning;2012;74.8;-7.0;-7.0;13181;1.5;1.5;251196;3311
694;2-onder-1-kapwoning;2013 1e kwartaal;70.5;-2.4;-9.1;2482;-39.3;-3.6;237333;589
695;2-onder-1-kapwoning;2013 2e kwartaal;69.4;-1.5;-9.2;2509;1.1;-36.8;232516;583
696;2-onder-1-kapwoning;2013 3e kwartaal;69.8;0.6;-4.4;3179;26.7;24.9;240608;765
697;2-onder-1-kapwoning;2013 4e kwartaal;69.0;-1.2;-4.5;3932;23.7;-3.8;231472;910
698;2-onder-1-kapwoning;2013;69.7;-6.9;-6.9;12102;-8.2;-8.2;235291;2847
699;2-onder-1-kapwoning;2014 1e kwartaal;69.7;1.0;-1.2;2963;-24.6;19.4;235620;698
700;2-onder-1-kapwoning;2014 2e kwartaal;70.2;0.7;1.1;3527;19.0;40.6;243285;858
701;2-onder-1-kapwoning;2014 3e kwartaal;71.0;1.2;1.7;4027;14.2;26.7;252377;1016
702;2-onder-1-kapwoning;2014 4e kwartaal;71.0;-0.1;2.9;5317;32.0;35.2;245602;1306
703;2-onder-1-kapwoning;2014;70.5;1.1;1.1;15834;30.8;30.8;244941;3878
704;2-onder-1-kapwoning;2015 1e kwartaal;71.5;0.7;2.6;3237;-39.1;9.2;248377;804
705;2-onder-1-kapwoning;2015 2e kwartaal;71.9;0.7;2.5;4062;25.5;15.2;249699;1014
706;2-onder-1-kapwoning;2015 3e kwartaal;72.8;1.2;2.5;5321;31.0;32.1;261387;1391
707;2-onder-1-kapwoning;2015 4e kwartaal;73.6;1.1;3.7;5166;-2.9;-2.8;260686;1347
708;2-onder-1-kapwoning;2015;72.5;2.8;2.8;17786;12.3;12.3;256146;4556
709;2-onder-1-kapwoning;2016 1e kwartaal;74.6;1.3;4.3;3949;-23.6;22.0;266724;1053
710;2-onder-1-kapwoning;2016 2e kwartaal;75.3;1.0;4.7;4942;25.1;21.7;267352;1321
711;2-onder-1-kapwoning;2016 3e kwartaal;77.0;2.3;5.8;6149;24.4;15.6;278890;1715
712;2-onder-1-kapwoning;2016 4e kwartaal;78.1;1.3;6.0;6212;1.0;20.2;276180;1716
713;2-onder-1-kapwoning;2016;76.2;5.2;5.2;21252;19.5;19.5;273154;5805
714;2-onder-1-kapwoning;2017 1e kwartaal;79.4;1.7;6.4;5744;-7.5;45.5;281432;1617
715;2-onder-1-kapwoning;2017 2e kwartaal;80.5;1.4;6.9;6088;6.0;23.2;287345;1749
716;2-onder-1-kapwoning;2017 3e kwartaal;82.4;2.4;6.9;6421;5.5;4.4;291710;1873
717;2-onder-1-kapwoning;2017 4e kwartaal;83.8;1.7;7.3;6811;6.1;9.6;290136;1976
718;2-onder-1-kapwoning;2017;81.5;6.9;6.9;25064;17.9;17.9;287867;7215
719;2-onder-1-kapwoning;2018 1e kwartaal;85.6;2.1;7.8;5185;-23.9;-9.7;300893;1560
720;2-onder-1-kapwoning;2018 2e kwartaal;86.7;1.3;7.8;5517;6.4;-9.4;303028;1672
721;2-onder-1-kapwoning;2018 3e kwartaal;88.8;2.5;7.9;6071;10.0;-5.5;308463;1873
722;2-onder-1-kapwoning;2018 4e kwartaal;90.0;1.4;7.5;6339;4.4;-6.9;304482;1930
723;2-onder-1-kapwoning;2018;87.8;7.7;7.7;23112;-7.8;-7.8;304376;7035
724;2-onder-1-kapwoning;2019 1e kwartaal;91.2;1.3;6.6;5100;-19.5;-1.6;319663;1630
725;2-onder-1-kapwoning;2019 2e kwartaal;92.1;0.9;6.2;5699;11.7;3.3;316632;1804
726;2-onder-1-kapwoning;2019 3e kwartaal;93.8;1.9;5.6;6321;10.9;4.1;331845;2098
727;2-onder-1-kapwoning;2019 4e kwartaal;94.9;1.2;5.4;6367;0.7;0.4;327914;2088
728;2-onder-1-kapwoning;2019;93.0;5.9;5.9;23487;1.6;1.6;324443;7620
729;2-onder-1-kapwoning;2020 1e kwartaal;96.8;2.0;6.1;5602;-12.0;9.8;339491;1902
730;2-onder-1-kapwoning;2020 2e kwartaal;98.8;2.1;7.3;6087;8.7;6.8;343462;2091
731;2-onder-1-kapwoning;2020 3e kwartaal;101.1;2.4;7.8;6895;13.3;9.1;358362;2471
732;2-onder-1-kapwoning;2020 4e kwartaal;103.3;2.2;8.9;6646;-3.6;4.4;364907;2425
733;2-onder-1-kapwoning;2020;100.0;7.5;7.5;25230;7.4;7.4;352301;8889
734;2-onder-1-kapwoning;2021 1e kwartaal;107.7;4.3;11.3;7481;12.6;33.5;388292;2905
735;2-onder-1-kapwoning;2021 2e kwartaal;112.2;4.1;13.6;5461;-27.0;-10.3;381486;2083
736;2-onder-1-kapwoning;2021 3e kwartaal;119.3;6.4;17.9;5660;3.6;-17.9;418148;2367
737;2-onder-1-kapwoning;2021 4e kwartaal;124.9;4.7;20.9;5369;-5.1;-19.2;424653;2280
738;2-onder-1-kapwoning;2021;116.0;16.0;16.0;23971;-5.0;-5.0;401935;9635
739;2-onder-1-kapwoning;2022 1e kwartaal;129.2;3.5;19.9;4458;-17.0;-40.4;449120;2002
740;2-onder-1-kapwoning;2022 2e kwartaal;132.1;2.2;17.8;4946;10.9;-9.4;448516;2218
741;2-onder-1-kapwoning;2022 3e kwartaal;133.5;1.1;11.9;5459;10.4;-3.6;471822;2576
742;2-onder-1-kapwoning;2022 4e kwartaal;130.3;-2.4;4.3;5335;-2.3;-0.6;448521;2393
743;2-onder-1-kapwoning;2022;131.3;13.2;13.2;20198;-15.7;-15.7;454950;9189
744;2-onder-1-kapwoning;2023 1e kwartaal;128.5;-1.4;-0.6;4296;-19.5;-3.6;444536;1910
745;2-onder-1-kapwoning;2023 2e kwartaal;125.8;-2.1;-4.8;4649;8.2;-6.0;428530;1992
746;2-onder-1-kapwoning;2023 3e kwartaal;127.1;1.0;-4.8;4869;4.7;-10.8;444715;2165
747;2-onder-1-kapwoning;2023 4e kwartaal;129.4;1.8;-0.7;5250;7.8;-1.6;451521;2370
748;2-onder-1-kapwoning;2023;127.7;-2.7;-2.7;19064;-5.6;-5.6;442602;8438
749;2-onder-1-kapwoning;2024 1e kwartaal;131.7;1.7;2.4;4593;-12.5;6.9;464894;2135
750;2-onder-1-kapwoning;2024 2e kwartaal;134.9;2.5;7.2;4783;4.1;2.9;468763;2242
751;2-onder-1-kapwoning;2024 3e kwartaal;140.2;3.9;10.3;5379;12.5;10.5;499023;2684
752;2-onder-1-kapwoning;2024 4e kwartaal;143.1;2.0;10.6;5666;5.3;7.9;496840;2815
753;2-onder-1-kapwoning;2024;137.5;7.6;7.6;20421;7.1;7.1;483654;9877
754;2-onder-1-kapwoning;2025 1e kwartaal;146.2;2.2;11.1;5046;-10.9;9.9;510962;2578
755;Vrijstaande woning;1995 1e kwartaal;29.5;;;4019;;;133033;535
756;Vrijstaande woning;1995 2e kwartaal;29.9;1.4;;5392;34.2;;132257;713
757;Vrijstaande woning;1995 3e kwartaal;30.7;2.6;;5722;6.1;;140221;802
758;Vrijstaande woning;1995 4e kwartaal;31.2;1.7;;6636;16.0;;138841;921
759;Vrijstaande woning;1995;30.3;;;21769;;;136501;2971
760;Vrijstaande woning;1996 1e kwartaal;31.9;2.3;8.4;4677;-29.5;16.4;145153;679
761;Vrijstaande woning;1996 2e kwartaal;33.2;3.8;10.9;6069;29.8;12.6;148589;902
762;Vrijstaande woning;1996 3e kwartaal;34.3;3.4;11.7;6302;3.8;10.1;158696;1000
763;Vrijstaande woning;1996 4e kwartaal;35.2;2.6;12.7;6580;4.4;-0.8;163684;1077
764;Vrijstaande woning;1996;33.6;11.0;11.0;23628;8.5;8.5;154808;3658
765;Vrijstaande woning;1997 1e kwartaal;36.1;2.6;13.0;4234;-35.7;-9.5;165761;702
766;Vrijstaande woning;1997 2e kwartaal;37.3;3.4;12.6;5961;40.8;-1.8;166693;994
767;Vrijstaande woning;1997 3e kwartaal;38.6;3.3;12.5;6422;7.7;1.9;179353;1152
768;Vrijstaande woning;1997 4e kwartaal;39.4;2.2;12.1;6655;3.6;1.1;178572;1188
769;Vrijstaande woning;1997;37.9;12.6;12.6;23272;-1.5;-1.5;173414;4036
770;Vrijstaande woning;1998 1e kwartaal;40.4;2.4;11.8;4373;-34.3;3.3;186659;816
771;Vrijstaande woning;1998 2e kwartaal;41.5;2.8;11.2;5587;27.8;-6.3;188014;1050
772;Vrijstaande woning;1998 3e kwartaal;43.4;4.5;12.5;6325;13.2;-1.5;200891;1271
773;Vrijstaande woning;1998 4e kwartaal;44.7;3.0;13.4;6381;0.9;-4.1;202290;1291
774;Vrijstaande woning;1998;42.5;12.2;12.2;22666;-2.6;-2.6;195365;4428
775;Vrijstaande woning;1999 1e kwartaal;46.8;4.8;16.0;4685;-26.6;7.1;206128;966
776;Vrijstaande woning;1999 2e kwartaal;49.2;5.1;18.6;6195;32.2;10.9;221109;1370
777;Vrijstaande woning;1999 3e kwartaal;52.2;6.1;20.4;6963;12.4;10.1;239504;1668
778;Vrijstaande woning;1999 4e kwartaal;54.8;5.0;22.6;6918;-0.6;8.4;252304;1745
779;Vrijstaande woning;1999;50.8;19.5;19.5;24761;9.2;9.2;232163;5749
780;Vrijstaande woning;2000 1e kwartaal;58.0;5.8;23.8;4444;-35.8;-5.1;263723;1172
781;Vrijstaande woning;2000 2e kwartaal;60.4;4.2;22.7;5441;22.4;-12.2;281362;1531
782;Vrijstaande woning;2000 3e kwartaal;63.6;5.3;21.8;5912;8.7;-15.1;295738;1748
783;Vrijstaande woning;2000 4e kwartaal;65.0;2.1;18.5;6654;12.6;-3.8;294744;1961
784;Vrijstaande woning;2000;61.8;21.6;21.6;22451;-9.3;-9.3;285622;6413
785;Vrijstaande woning;2001 1e kwartaal;67.0;3.1;15.5;4188;-37.1;-5.8;308880;1294
786;Vrijstaande woning;2001 2e kwartaal;68.8;2.7;13.9;5496;31.2;1.0;314706;1730
787;Vrijstaande woning;2001 3e kwartaal;70.7;2.8;11.2;6022;9.6;1.9;317423;1912
788;Vrijstaande woning;2001 4e kwartaal;70.7;-0.1;8.8;6588;9.4;-1.0;317066;2089
789;Vrijstaande woning;2001;69.3;12.2;12.2;22294;-0.7;-0.7;315043;7024
790;Vrijstaande woning;2002 1e kwartaal;71.8;1.6;7.1;4775;-27.5;14.0;328093;1567
791;Vrijstaande woning;2002 2e kwartaal;72.4;0.8;5.2;5223;9.4;-5.0;329459;1721
792;Vrijstaande woning;2002 3e kwartaal;73.8;2.0;4.4;5884;12.7;-2.3;331476;1950
793;Vrijstaande woning;2002 4e kwartaal;73.5;-0.5;4.0;6031;2.5;-8.5;325312;1962
794;Vrijstaande woning;2002;72.9;5.1;5.1;21913;-1.7;-1.7;328562;7200
795;Vrijstaande woning;2003 1e kwartaal;73.9;0.7;3.0;4168;-30.9;-12.7;326521;1361
796;Vrijstaande woning;2003 2e kwartaal;74.8;1.2;3.4;5068;21.6;-3.0;326758;1656
797;Vrijstaande woning;2003 3e kwartaal;75.8;1.3;2.6;5586;10.2;-5.1;332339;1856
798;Vrijstaande woning;2003 4e kwartaal;76.5;1.0;4.1;6488;16.1;7.6;334892;2173
799;Vrijstaande woning;2003;75.3;3.3;3.3;21310;-2.8;-2.8;330651;7046
800;Vrijstaande woning;2004 1e kwartaal;77.7;1.6;5.1;4177;-35.6;0.2;336126;1404
801;Vrijstaande woning;2004 2e kwartaal;79.2;2.0;5.9;5333;27.7;5.2;341179;1820
802;Vrijstaande woning;2004 3e kwartaal;80.5;1.6;6.3;5960;11.8;6.7;350790;2091
803;Vrijstaande woning;2004 4e kwartaal;80.7;0.2;5.5;6093;2.2;-6.1;338913;2065
804;Vrijstaande woning;2004;79.5;5.7;5.7;21563;1.2;1.2;342217;7379
805;Vrijstaande woning;2005 1e kwartaal;81.8;1.4;5.3;4247;-30.3;1.7;358460;1522
806;Vrijstaande woning;2005 2e kwartaal;83.1;1.6;4.9;5358;26.2;0.5;366717;1965
807;Vrijstaande woning;2005 3e kwartaal;84.4;1.5;4.8;6039;12.7;1.3;376725;2275
808;Vrijstaande woning;2005 4e kwartaal;84.6;0.3;4.8;6195;2.6;1.7;374144;2318
809;Vrijstaande woning;2005;83.5;5.0;5.0;21839;1.3;1.3;369986;8080
810;Vrijstaande woning;2006 1e kwartaal;86.4;2.1;5.6;4775;-22.9;12.4;383639;1832
811;Vrijstaande woning;2006 2e kwartaal;87.8;1.6;5.6;5582;16.9;4.2;386938;2160
812;Vrijstaande woning;2006 3e kwartaal;88.7;1.0;5.1;5841;4.6;-3.3;396313;2315
813;Vrijstaande woning;2006 4e kwartaal;89.4;0.8;5.7;6060;3.7;-2.2;389586;2361
814;Vrijstaande woning;2006;88.1;5.5;5.5;22258;1.9;1.9;389411;8668
