ID;RegioS;BronEnTechniek;Perioden;OpgesteldElektrischVermogen_1;NietGenormaliseerdeProductie_2;GenormaliseerdeProductie_3
703;Noord-Holland Zuid (ES);Zonnestroom, klein vermogen;2019;215.0;171.0;171.0
704;Noord-Holland Zuid (ES);Zonnestroom, klein vermogen;2020;296.0;252.0;252.0
705;Noord-Holland Zuid (ES);Zonnestroom, klein vermogen;2021;386.0;305.0;305.0
706;Noord-Holland Zuid (ES);Zonnestroom, klein vermogen;2022;537.0;460.0;460.0
707;Noord-Holland Zuid (ES);Zonnestroom, klein vermogen;2023;708.0;577.0;577.0
708;Noord-Holland Zuid (ES);Zonnestroom, groot vermogen;2018;113.0;96.0;96.0
709;Noord-Holland Zuid (ES);Zonnestroom, groot vermogen;2019;210.0;152.0;152.0
710;Noord-Holland Zuid (ES);Zonnestroom, groot vermogen;2020;299.0;231.0;231.0
711;Noord-Holland Zuid (ES);Zonnestroom, groot vermogen;2021;373.0;286.0;286.0
712;Noord-Holland Zuid (ES);Zonnestroom, groot vermogen;2022;449.0;396.0;396.0
713;Noord-Holland Zuid (ES);Zonnestroom, groot vermogen;2023;547.0;432.0;432.0
714;Noord-Holland Zuid (ES);Windenergie op land;2018;103.0;192.0;182.0
715;Noord-Holland Zuid (ES);Windenergie op land;2019;96.0;174.0;163.0
716;Noord-Holland Zuid (ES);Windenergie op land;2020;106.0;219.0;200.0
717;Noord-Holland Zuid (ES);Windenergie op land;2021;119.0;217.0;225.0
718;Noord-Holland Zuid (ES);Windenergie op land;2022;140.0;262.0;253.0
719;Noord-Holland Zuid (ES);Windenergie op land;2023;140.0;343.0;304.0
720;Alblasserwaard (ES);Zonnestroom, totaal;2018;18.0;16.0;16.0
721;Alblasserwaard (ES);Zonnestroom, totaal;2019;29.0;21.0;21.0
722;Alblasserwaard (ES);Zonnestroom, totaal;2020;46.0;33.0;33.0
723;Alblasserwaard (ES);Zonnestroom, totaal;2021;61.0;46.0;46.0
724;Alblasserwaard (ES);Zonnestroom, totaal;2022;81.0;70.0;70.0
725;Alblasserwaard (ES);Zonnestroom, totaal;2023;107.0;85.0;85.0
726;Alblasserwaard (ES);Zonnestroom, klein vermogen;2018;9.0;8.0;8.0
727;Alblasserwaard (ES);Zonnestroom, klein vermogen;2019;13.0;11.0;11.0
728;Alblasserwaard (ES);Zonnestroom, klein vermogen;2020;19.0;15.0;15.0
729;Alblasserwaard (ES);Zonnestroom, klein vermogen;2021;26.0;20.0;20.0
730;Alblasserwaard (ES);Zonnestroom, klein vermogen;2022;39.0;33.0;33.0
731;Alblasserwaard (ES);Zonnestroom, klein vermogen;2023;53.0;43.0;43.0
732;Alblasserwaard (ES);Zonnestroom, groot vermogen;2018;9.0;7.0;7.0
733;Alblasserwaard (ES);Zonnestroom, groot vermogen;2019;16.0;11.0;11.0
734;Alblasserwaard (ES);Zonnestroom, groot vermogen;2020;27.0;18.0;18.0
735;Alblasserwaard (ES);Zonnestroom, groot vermogen;2021;35.0;26.0;26.0
736;Alblasserwaard (ES);Zonnestroom, groot vermogen;2022;43.0;37.0;37.0
737;Alblasserwaard (ES);Zonnestroom, groot vermogen;2023;54.0;42.0;42.0
738;Alblasserwaard (ES);Windenergie op land;2018;9.0;16.0;15.0
739;Alblasserwaard (ES);Windenergie op land;2019;9.0;18.0;17.0
740;Alblasserwaard (ES);Windenergie op land;2020;9.0;20.0;19.0
741;Alblasserwaard (ES);Windenergie op land;2021;9.0;15.0;16.0
742;Alblasserwaard (ES);Windenergie op land;2022;9.0;16.0;15.0
743;Alblasserwaard (ES);Windenergie op land;2023;9.0;18.0;16.0
744;Drechtsteden (ES);Zonnestroom, totaal;2018;34.0;29.0;29.0
745;Drechtsteden (ES);Zonnestroom, totaal;2019;65.0;44.0;44.0
746;Drechtsteden (ES);Zonnestroom, totaal;2020;89.0;73.0;73.0
747;Drechtsteden (ES);Zonnestroom, totaal;2021;190.0;95.0;95.0
748;Drechtsteden (ES);Zonnestroom, totaal;2022;252.0;152.0;152.0
749;Drechtsteden (ES);Zonnestroom, totaal;2023;320.0;207.0;207.0
750;Drechtsteden (ES);Zonnestroom, klein vermogen;2018;22.0;19.0;19.0
751;Drechtsteden (ES);Zonnestroom, klein vermogen;2019;31.0;25.0;25.0
752;Drechtsteden (ES);Zonnestroom, klein vermogen;2020;45.0;37.0;37.0
753;Drechtsteden (ES);Zonnestroom, klein vermogen;2021;64.0;49.0;49.0
754;Drechtsteden (ES);Zonnestroom, klein vermogen;2022;101.0;82.0;82.0
755;Drechtsteden (ES);Zonnestroom, klein vermogen;2023;135.0;109.0;109.0
756;Drechtsteden (ES);Zonnestroom, groot vermogen;2018;12.0;10.0;10.0
757;Drechtsteden (ES);Zonnestroom, groot vermogen;2019;33.0;18.0;18.0
758;Drechtsteden (ES);Zonnestroom, groot vermogen;2020;43.0;36.0;36.0
759;Drechtsteden (ES);Zonnestroom, groot vermogen;2021;126.0;46.0;46.0
760;Drechtsteden (ES);Zonnestroom, groot vermogen;2022;151.0;70.0;70.0
761;Drechtsteden (ES);Zonnestroom, groot vermogen;2023;186.0;98.0;98.0
762;Drechtsteden (ES);Windenergie op land;2018;9.0;16.0;16.0
763;Drechtsteden (ES);Windenergie op land;2019;9.0;19.0;18.0
764;Drechtsteden (ES);Windenergie op land;2020;9.0;21.0;19.0
765;Drechtsteden (ES);Windenergie op land;2021;9.0;15.0;15.0
766;Drechtsteden (ES);Windenergie op land;2022;9.0;16.0;15.0
767;Drechtsteden (ES);Windenergie op land;2023;9.0;20.0;17.0
768;Goeree-Overflakkee (ES);Zonnestroom, totaal;2018;60.0;38.0;38.0
769;Goeree-Overflakkee (ES);Zonnestroom, totaal;2019;79.0;75.0;75.0
770;Goeree-Overflakkee (ES);Zonnestroom, totaal;2020;126.0;88.0;88.0
771;Goeree-Overflakkee (ES);Zonnestroom, totaal;2021;149.0;135.0;135.0
772;Goeree-Overflakkee (ES);Zonnestroom, totaal;2022;168.0;173.0;173.0
773;Goeree-Overflakkee (ES);Zonnestroom, totaal;2023;183.0;174.0;174.0
774;Goeree-Overflakkee (ES);Zonnestroom, klein vermogen;2018;11.0;10.0;10.0
775;Goeree-Overflakkee (ES);Zonnestroom, klein vermogen;2019;16.0;13.0;13.0
776;Goeree-Overflakkee (ES);Zonnestroom, klein vermogen;2020;19.0;18.0;18.0
777;Goeree-Overflakkee (ES);Zonnestroom, klein vermogen;2021;26.0;21.0;21.0
778;Goeree-Overflakkee (ES);Zonnestroom, klein vermogen;2022;38.0;33.0;33.0
779;Goeree-Overflakkee (ES);Zonnestroom, klein vermogen;2023;47.0;41.0;41.0
780;Goeree-Overflakkee (ES);Zonnestroom, groot vermogen;2018;48.0;27.0;27.0
781;Goeree-Overflakkee (ES);Zonnestroom, groot vermogen;2019;63.0;62.0;62.0
782;Goeree-Overflakkee (ES);Zonnestroom, groot vermogen;2020;106.0;70.0;70.0
783;Goeree-Overflakkee (ES);Zonnestroom, groot vermogen;2021;124.0;114.0;114.0
784;Goeree-Overflakkee (ES);Zonnestroom, groot vermogen;2022;130.0;140.0;140.0
785;Goeree-Overflakkee (ES);Zonnestroom, groot vermogen;2023;136.0;134.0;134.0
786;Goeree-Overflakkee (ES);Windenergie op land;2018;77.0;138.0;131.0
787;Goeree-Overflakkee (ES);Windenergie op land;2019;77.0;186.0;174.0
788;Goeree-Overflakkee (ES);Windenergie op land;2020;77.0;215.0;197.0
789;Goeree-Overflakkee (ES);Windenergie op land;2021;153.0;243.0;253.0
790;Goeree-Overflakkee (ES);Windenergie op land;2022;246.0;443.0;427.0
791;Goeree-Overflakkee (ES);Windenergie op land;2023;246.0;699.0;619.0
792;Hoeksche Waard (ES);Zonnestroom, totaal;2018;17.0;14.0;14.0
793;Hoeksche Waard (ES);Zonnestroom, totaal;2019;32.0;22.0;22.0
794;Hoeksche Waard (ES);Zonnestroom, totaal;2020;47.0;39.0;39.0
795;Hoeksche Waard (ES);Zonnestroom, totaal;2021;86.0;51.0;51.0
796;Hoeksche Waard (ES);Zonnestroom, totaal;2022;111.0;99.0;99.0
797;Hoeksche Waard (ES);Zonnestroom, totaal;2023;136.0;113.0;113.0
798;Hoeksche Waard (ES);Zonnestroom, klein vermogen;2018;11.0;10.0;10.0
799;Hoeksche Waard (ES);Zonnestroom, klein vermogen;2019;18.0;14.0;14.0
800;Hoeksche Waard (ES);Zonnestroom, klein vermogen;2020;26.0;22.0;22.0
801;Hoeksche Waard (ES);Zonnestroom, klein vermogen;2021;37.0;28.0;28.0
802;Hoeksche Waard (ES);Zonnestroom, klein vermogen;2022;55.0;45.0;45.0
803;Hoeksche Waard (ES);Zonnestroom, klein vermogen;2023;72.0;59.0;59.0
804;Hoeksche Waard (ES);Zonnestroom, groot vermogen;2018;5.0;4.0;4.0
805;Hoeksche Waard (ES);Zonnestroom, groot vermogen;2019;13.0;8.0;8.0
806;Hoeksche Waard (ES);Zonnestroom, groot vermogen;2020;21.0;17.0;17.0
807;Hoeksche Waard (ES);Zonnestroom, groot vermogen;2021;49.0;23.0;23.0
808;Hoeksche Waard (ES);Zonnestroom, groot vermogen;2022;56.0;54.0;54.0
809;Hoeksche Waard (ES);Zonnestroom, groot vermogen;2023;64.0;54.0;54.0
810;Hoeksche Waard (ES);Windenergie op land;2018;8.0;15.0;14.0
811;Hoeksche Waard (ES);Windenergie op land;2019;60.0;135.0;127.0
812;Hoeksche Waard (ES);Windenergie op land;2020;76.0;183.0;168.0
813;Hoeksche Waard (ES);Windenergie op land;2021;76.0;208.0;216.0
814;Hoeksche Waard (ES);Windenergie op land;2022;94.0;248.0;240.0
815;Hoeksche Waard (ES);Windenergie op land;2023;94.0;327.0;290.0
816;Holland Rijnland (ES);Zonnestroom, totaal;2018;95.0;79.0;79.0
817;Holland Rijnland (ES);Zonnestroom, totaal;2019;152.0;114.0;114.0
818;Holland Rijnland (ES);Zonnestroom, totaal;2020;222.0;182.0;182.0
819;Holland Rijnland (ES);Zonnestroom, totaal;2021;285.0;229.0;229.0
820;Holland Rijnland (ES);Zonnestroom, totaal;2022;374.0;332.0;332.0
821;Holland Rijnland (ES);Zonnestroom, totaal;2023;472.0;392.0;392.0
822;Holland Rijnland (ES);Zonnestroom, klein vermogen;2018;60.0;52.0;52.0
823;Holland Rijnland (ES);Zonnestroom, klein vermogen;2019;91.0;71.0;71.0
824;Holland Rijnland (ES);Zonnestroom, klein vermogen;2020;134.0;108.0;108.0
825;Holland Rijnland (ES);Zonnestroom, klein vermogen;2021;173.0;142.0;142.0
826;Holland Rijnland (ES);Zonnestroom, klein vermogen;2022;233.0;207.0;207.0
827;Holland Rijnland (ES);Zonnestroom, klein vermogen;2023;303.0;252.0;252.0
828;Holland Rijnland (ES);Zonnestroom, groot vermogen;2018;34.0;27.0;27.0
829;Holland Rijnland (ES);Zonnestroom, groot vermogen;2019;61.0;44.0;44.0
830;Holland Rijnland (ES);Zonnestroom, groot vermogen;2020;88.0;74.0;74.0
831;Holland Rijnland (ES);Zonnestroom, groot vermogen;2021;112.0;87.0;87.0
832;Holland Rijnland (ES);Zonnestroom, groot vermogen;2022;141.0;125.0;125.0
833;Holland Rijnland (ES);Zonnestroom, groot vermogen;2023;168.0;140.0;140.0
834;Holland Rijnland (ES);Windenergie op land;2018;24.0;43.0;41.0
835;Holland Rijnland (ES);Windenergie op land;2019;24.0;44.0;41.0
836;Holland Rijnland (ES);Windenergie op land;2020;30.0;53.0;49.0
837;Holland Rijnland (ES);Windenergie op land;2021;30.0;46.0;48.0
838;Holland Rijnland (ES);Windenergie op land;2022;30.0;51.0;49.0
839;Holland Rijnland (ES);Windenergie op land;2023;30.0;60.0;53.0
840;Midden-Holland (ES);Zonnestroom, totaal;2018;42.0;35.0;35.0
841;Midden-Holland (ES);Zonnestroom, totaal;2019;71.0;52.0;52.0
842;Midden-Holland (ES);Zonnestroom, totaal;2020;125.0;98.0;98.0
843;Midden-Holland (ES);Zonnestroom, totaal;2021;157.0;125.0;125.0
844;Midden-Holland (ES);Zonnestroom, totaal;2022;211.0;186.0;186.0
845;Midden-Holland (ES);Zonnestroom, totaal;2023;264.0;215.0;215.0
846;Midden-Holland (ES);Zonnestroom, klein vermogen;2018;27.0;23.0;23.0
847;Midden-Holland (ES);Zonnestroom, klein vermogen;2019;40.0;32.0;32.0
848;Midden-Holland (ES);Zonnestroom, klein vermogen;2020;55.0;46.0;46.0
849;Midden-Holland (ES);Zonnestroom, klein vermogen;2021;76.0;60.0;60.0
850;Midden-Holland (ES);Zonnestroom, klein vermogen;2022;117.0;99.0;99.0
851;Midden-Holland (ES);Zonnestroom, klein vermogen;2023;153.0;125.0;125.0
852;Midden-Holland (ES);Zonnestroom, groot vermogen;2018;15.0;12.0;12.0
853;Midden-Holland (ES);Zonnestroom, groot vermogen;2019;31.0;21.0;21.0
854;Midden-Holland (ES);Zonnestroom, groot vermogen;2020;70.0;51.0;51.0
855;Midden-Holland (ES);Zonnestroom, groot vermogen;2021;81.0;65.0;65.0
856;Midden-Holland (ES);Zonnestroom, groot vermogen;2022;94.0;87.0;87.0
857;Midden-Holland (ES);Zonnestroom, groot vermogen;2023;111.0;90.0;90.0
858;Midden-Holland (ES);Windenergie op land;2018;13.0;23.0;21.0
859;Midden-Holland (ES);Windenergie op land;2019;12.0;22.0;21.0
860;Midden-Holland (ES);Windenergie op land;2020;12.0;24.0;22.0
861;Midden-Holland (ES);Windenergie op land;2021;12.0;17.0;18.0
862;Midden-Holland (ES);Windenergie op land;2022;12.0;19.0;18.0
863;Midden-Holland (ES);Windenergie op land;2023;12.0;23.0;20.0
864;Rotterdam/Den Haag (ES);Zonnestroom, totaal;2018;241.0;202.0;202.0
865;Rotterdam/Den Haag (ES);Zonnestroom, totaal;2019;368.0;283.0;283.0
866;Rotterdam/Den Haag (ES);Zonnestroom, totaal;2020;514.0;420.0;420.0
867;Rotterdam/Den Haag (ES);Zonnestroom, totaal;2021;699.0;536.0;536.0
868;Rotterdam/Den Haag (ES);Zonnestroom, totaal;2022;1064.0;905.0;905.0
869;Rotterdam/Den Haag (ES);Zonnestroom, totaal;2023;1413.0;1150.0;1150.0
870;Rotterdam/Den Haag (ES);Zonnestroom, klein vermogen;2018;146.0;127.0;127.0
871;Rotterdam/Den Haag (ES);Zonnestroom, klein vermogen;2019;206.0;169.0;169.0
872;Rotterdam/Den Haag (ES);Zonnestroom, klein vermogen;2020;282.0;240.0;240.0
873;Rotterdam/Den Haag (ES);Zonnestroom, klein vermogen;2021;394.0;307.0;307.0
874;Rotterdam/Den Haag (ES);Zonnestroom, klein vermogen;2022;612.0;516.0;516.0
875;Rotterdam/Den Haag (ES);Zonnestroom, klein vermogen;2023;817.0;666.0;666.0
876;Rotterdam/Den Haag (ES);Zonnestroom, groot vermogen;2018;95.0;75.0;75.0
877;Rotterdam/Den Haag (ES);Zonnestroom, groot vermogen;2019;162.0;114.0;114.0
878;Rotterdam/Den Haag (ES);Zonnestroom, groot vermogen;2020;232.0;179.0;179.0
879;Rotterdam/Den Haag (ES);Zonnestroom, groot vermogen;2021;305.0;228.0;228.0
880;Rotterdam/Den Haag (ES);Zonnestroom, groot vermogen;2022;452.0;389.0;389.0
881;Rotterdam/Den Haag (ES);Zonnestroom, groot vermogen;2023;595.0;483.0;483.0
882;Rotterdam/Den Haag (ES);Windenergie op land;2018;235.0;420.0;400.0
883;Rotterdam/Den Haag (ES);Windenergie op land;2019;246.0;596.0;558.0
884;Rotterdam/Den Haag (ES);Windenergie op land;2020;246.0;704.0;644.0
885;Rotterdam/Den Haag (ES);Windenergie op land;2021;231.0;517.0;538.0
886;Rotterdam/Den Haag (ES);Windenergie op land;2022;367.0;571.0;550.0
887;Rotterdam/Den Haag (ES);Windenergie op land;2023;374.0;1061.0;939.0
888;Zeeland (ES);Zonnestroom, totaal;2018;227.0;149.0;149.0
889;Zeeland (ES);Zonnestroom, totaal;2019;325.0;280.0;280.0
890;Zeeland (ES);Zonnestroom, totaal;2020;443.0;410.0;410.0
891;Zeeland (ES);Zonnestroom, totaal;2021;543.0;434.0;434.0
892;Zeeland (ES);Zonnestroom, totaal;2022;776.0;691.0;691.0
893;Zeeland (ES);Zonnestroom, totaal;2023;952.0;774.0;774.0
894;Zeeland (ES);Zonnestroom, klein vermogen;2018;95.0;86.0;86.0
895;Zeeland (ES);Zonnestroom, klein vermogen;2019;119.0;108.0;108.0
896;Zeeland (ES);Zonnestroom, klein vermogen;2020;142.0;133.0;133.0
897;Zeeland (ES);Zonnestroom, klein vermogen;2021;173.0;148.0;148.0
898;Zeeland (ES);Zonnestroom, klein vermogen;2022;277.0;255.0;255.0
899;Zeeland (ES);Zonnestroom, klein vermogen;2023;334.0;292.0;292.0
900;Zeeland (ES);Zonnestroom, groot vermogen;2018;132.0;62.0;62.0
901;Zeeland (ES);Zonnestroom, groot vermogen;2019;205.0;173.0;173.0
902;Zeeland (ES);Zonnestroom, groot vermogen;2020;300.0;277.0;277.0
903;Zeeland (ES);Zonnestroom, groot vermogen;2021;370.0;287.0;287.0
904;Zeeland (ES);Zonnestroom, groot vermogen;2022;499.0;436.0;436.0
905;Zeeland (ES);Zonnestroom, groot vermogen;2023;618.0;482.0;482.0
906;Zeeland (ES);Windenergie op land;2018;505.0;999.0;951.0
907;Zeeland (ES);Windenergie op land;2019;519.0;1270.0;1189.0
908;Zeeland (ES);Windenergie op land;2020;527.0;1463.0;1339.0
909;Zeeland (ES);Windenergie op land;2021;549.0;1174.0;1220.0
910;Zeeland (ES);Windenergie op land;2022;566.0;1295.0;1248.0
911;Zeeland (ES);Windenergie op land;2023;611.0;1656.0;1466.0
912;Hart van Brabant (ES);Zonnestroom, totaal;2018;113.0;91.0;91.0
913;Hart van Brabant (ES);Zonnestroom, totaal;2019;175.0;134.0;134.0
914;Hart van Brabant (ES);Zonnestroom, totaal;2020;265.0;211.0;211.0
915;Hart van Brabant (ES);Zonnestroom, totaal;2021;373.0;274.0;274.0
916;Hart van Brabant (ES);Zonnestroom, totaal;2022;543.0;450.0;450.0
917;Hart van Brabant (ES);Zonnestroom, totaal;2023;734.0;558.0;558.0
918;Hart van Brabant (ES);Zonnestroom, klein vermogen;2018;55.0;49.0;49.0
919;Hart van Brabant (ES);Zonnestroom, klein vermogen;2019;80.0;65.0;65.0
920;Hart van Brabant (ES);Zonnestroom, klein vermogen;2020;115.0;94.0;94.0
921;Hart van Brabant (ES);Zonnestroom, klein vermogen;2021;158.0;125.0;125.0
922;Hart van Brabant (ES);Zonnestroom, klein vermogen;2022;223.0;181.0;181.0
923;Hart van Brabant (ES);Zonnestroom, klein vermogen;2023;305.0;244.0;244.0
924;Hart van Brabant (ES);Zonnestroom, groot vermogen;2018;58.0;43.0;43.0
925;Hart van Brabant (ES);Zonnestroom, groot vermogen;2019;95.0;69.0;69.0
926;Hart van Brabant (ES);Zonnestroom, groot vermogen;2020;150.0;117.0;117.0
927;Hart van Brabant (ES);Zonnestroom, groot vermogen;2021;215.0;149.0;149.0
928;Hart van Brabant (ES);Zonnestroom, groot vermogen;2022;320.0;269.0;269.0
929;Hart van Brabant (ES);Zonnestroom, groot vermogen;2023;430.0;314.0;314.0
930;Hart van Brabant (ES);Windenergie op land;2018;22.0;46.0;44.0
931;Hart van Brabant (ES);Windenergie op land;2019;22.0;45.0;42.0
932;Hart van Brabant (ES);Windenergie op land;2020;37.0;63.0;57.0
933;Hart van Brabant (ES);Windenergie op land;2021;37.0;58.0;61.0
934;Hart van Brabant (ES);Windenergie op land;2022;37.0;61.0;59.0
935;Hart van Brabant (ES);Windenergie op land;2023;37.0;72.0;64.0
936;Metropoolregio Eindhoven (ES);Zonnestroom, totaal;2018;260.0;179.0;179.0
937;Metropoolregio Eindhoven (ES);Zonnestroom, totaal;2019;428.0;326.0;326.0
938;Metropoolregio Eindhoven (ES);Zonnestroom, totaal;2020;645.0;516.0;516.0
939;Metropoolregio Eindhoven (ES);Zonnestroom, totaal;2021;847.0;655.0;655.0
940;Metropoolregio Eindhoven (ES);Zonnestroom, totaal;2022;1047.0;913.0;913.0
941;Metropoolregio Eindhoven (ES);Zonnestroom, totaal;2023;1262.0;1041.0;1041.0
942;Metropoolregio Eindhoven (ES);Zonnestroom, klein vermogen;2018;125.0;107.0;107.0
943;Metropoolregio Eindhoven (ES);Zonnestroom, klein vermogen;2019;195.0;152.0;152.0
944;Metropoolregio Eindhoven (ES);Zonnestroom, klein vermogen;2020;274.0;229.0;229.0
945;Metropoolregio Eindhoven (ES);Zonnestroom, klein vermogen;2021;363.0;290.0;290.0
946;Metropoolregio Eindhoven (ES);Zonnestroom, klein vermogen;2022;482.0;407.0;407.0
947;Metropoolregio Eindhoven (ES);Zonnestroom, klein vermogen;2023;625.0;514.0;514.0
948;Metropoolregio Eindhoven (ES);Zonnestroom, groot vermogen;2018;135.0;72.0;72.0
949;Metropoolregio Eindhoven (ES);Zonnestroom, groot vermogen;2019;233.0;174.0;174.0
950;Metropoolregio Eindhoven (ES);Zonnestroom, groot vermogen;2020;371.0;287.0;287.0
951;Metropoolregio Eindhoven (ES);Zonnestroom, groot vermogen;2021;483.0;365.0;365.0
952;Metropoolregio Eindhoven (ES);Zonnestroom, groot vermogen;2022;565.0;506.0;506.0
953;Metropoolregio Eindhoven (ES);Zonnestroom, groot vermogen;2023;637.0;527.0;527.0
954;Metropoolregio Eindhoven (ES);Windenergie op land;2018;21.0;43.0;41.0
955;Metropoolregio Eindhoven (ES);Windenergie op land;2019;21.0;53.0;49.0
956;Metropoolregio Eindhoven (ES);Windenergie op land;2020;21.0;58.0;53.0
957;Metropoolregio Eindhoven (ES);Windenergie op land;2021;21.0;47.0;49.0
958;Metropoolregio Eindhoven (ES);Windenergie op land;2022;21.0;48.0;46.0
959;Metropoolregio Eindhoven (ES);Windenergie op land;2023;21.0;53.0;47.0
960;Noordoost-Brabant (ES);Zonnestroom, totaal;2018;204.0;164.0;164.0
961;Noordoost-Brabant (ES);Zonnestroom, totaal;2019;335.0;245.0;245.0
962;Noordoost-Brabant (ES);Zonnestroom, totaal;2020;524.0;404.0;404.0
963;Noordoost-Brabant (ES);Zonnestroom, totaal;2021;668.0;516.0;516.0
964;Noordoost-Brabant (ES);Zonnestroom, totaal;2022;863.0;733.0;733.0
965;Noordoost-Brabant (ES);Zonnestroom, totaal;2023;1051.0;868.0;868.0
966;Noordoost-Brabant (ES);Zonnestroom, klein vermogen;2018;103.0;89.0;89.0
967;Noordoost-Brabant (ES);Zonnestroom, klein vermogen;2019;158.0;125.0;125.0
968;Noordoost-Brabant (ES);Zonnestroom, klein vermogen;2020;224.0;187.0;187.0
969;Noordoost-Brabant (ES);Zonnestroom, klein vermogen;2021;294.0;235.0;235.0
970;Noordoost-Brabant (ES);Zonnestroom, klein vermogen;2022;391.0;330.0;330.0
971;Noordoost-Brabant (ES);Zonnestroom, klein vermogen;2023;513.0;418.0;418.0
972;Noordoost-Brabant (ES);Zonnestroom, groot vermogen;2018;101.0;75.0;75.0
973;Noordoost-Brabant (ES);Zonnestroom, groot vermogen;2019;177.0;120.0;120.0
974;Noordoost-Brabant (ES);Zonnestroom, groot vermogen;2020;300.0;217.0;217.0
975;Noordoost-Brabant (ES);Zonnestroom, groot vermogen;2021;374.0;280.0;280.0
976;Noordoost-Brabant (ES);Zonnestroom, groot vermogen;2022;472.0;403.0;403.0
977;Noordoost-Brabant (ES);Zonnestroom, groot vermogen;2023;538.0;450.0;450.0
978;Noordoost-Brabant (ES);Windenergie op land;2018;2.0;5.0;5.0
979;Noordoost-Brabant (ES);Windenergie op land;2019;2.0;5.0;4.0
980;Noordoost-Brabant (ES);Windenergie op land;2020;2.0;5.0;5.0
981;Noordoost-Brabant (ES);Windenergie op land;2021;17.0;13.0;13.0
982;Noordoost-Brabant (ES);Windenergie op land;2022;17.0;36.0;35.0
983;Noordoost-Brabant (ES);Windenergie op land;2023;17.0;42.0;37.0
984;West-Brabant (ES);Zonnestroom, totaal;2018;151.0;128.0;128.0
985;West-Brabant (ES);Zonnestroom, totaal;2019;277.0;214.0;214.0
986;West-Brabant (ES);Zonnestroom, totaal;2020;426.0;344.0;344.0
987;West-Brabant (ES);Zonnestroom, totaal;2021;690.0;514.0;514.0
988;West-Brabant (ES);Zonnestroom, totaal;2022;879.0;758.0;758.0
989;West-Brabant (ES);Zonnestroom, totaal;2023;1109.0;905.0;905.0
990;West-Brabant (ES);Zonnestroom, klein vermogen;2018;90.0;78.0;78.0
991;West-Brabant (ES);Zonnestroom, klein vermogen;2019;135.0;108.0;108.0
992;West-Brabant (ES);Zonnestroom, klein vermogen;2020;187.0;157.0;157.0
993;West-Brabant (ES);Zonnestroom, klein vermogen;2021;250.0;199.0;199.0
994;West-Brabant (ES);Zonnestroom, klein vermogen;2022;345.0;283.0;283.0
995;West-Brabant (ES);Zonnestroom, klein vermogen;2023;470.0;378.0;378.0
996;West-Brabant (ES);Zonnestroom, groot vermogen;2018;61.0;50.0;50.0
997;West-Brabant (ES);Zonnestroom, groot vermogen;2019;143.0;105.0;105.0
998;West-Brabant (ES);Zonnestroom, groot vermogen;2020;240.0;188.0;188.0
999;West-Brabant (ES);Zonnestroom, groot vermogen;2021;441.0;316.0;316.0
1000;West-Brabant (ES);Zonnestroom, groot vermogen;2022;535.0;475.0;475.0
1001;West-Brabant (ES);Zonnestroom, groot vermogen;2023;638.0;528.0;528.0
1002;West-Brabant (ES);Windenergie op land;2018;167.0;345.0;329.0
1003;West-Brabant (ES);Windenergie op land;2019;180.0;369.0;346.0
1004;West-Brabant (ES);Windenergie op land;2020;199.0;466.0;426.0
1005;West-Brabant (ES);Windenergie op land;2021;226.0;423.0;440.0
1006;West-Brabant (ES);Windenergie op land;2022;278.0;471.0;454.0
1007;West-Brabant (ES);Windenergie op land;2023;354.0;888.0;786.0
1008;Noord- en Midden-Limburg (ES);Zonnestroom, totaal;2018;226.0;190.0;190.0
1009;Noord- en Midden-Limburg (ES);Zonnestroom, totaal;2019;349.0;265.0;265.0
1010;Noord- en Midden-Limburg (ES);Zonnestroom, totaal;2020;578.0;430.0;430.0
1011;Noord- en Midden-Limburg (ES);Zonnestroom, totaal;2021;753.0;581.0;581.0
1012;Noord- en Midden-Limburg (ES);Zonnestroom, totaal;2022;957.0;833.0;833.0
1013;Noord- en Midden-Limburg (ES);Zonnestroom, totaal;2023;1212.0;957.0;957.0
1014;Noord- en Midden-Limburg (ES);Zonnestroom, klein vermogen;2018;132.0;116.0;116.0
1015;Noord- en Midden-Limburg (ES);Zonnestroom, klein vermogen;2019;181.0;150.0;150.0
1016;Noord- en Midden-Limburg (ES);Zonnestroom, klein vermogen;2020;242.0;205.0;205.0
1017;Noord- en Midden-Limburg (ES);Zonnestroom, klein vermogen;2021;306.0;251.0;251.0
1018;Noord- en Midden-Limburg (ES);Zonnestroom, klein vermogen;2022;400.0;339.0;339.0
1019;Noord- en Midden-Limburg (ES);Zonnestroom, klein vermogen;2023;511.0;420.0;420.0
1020;Noord- en Midden-Limburg (ES);Zonnestroom, groot vermogen;2018;94.0;73.0;73.0
1021;Noord- en Midden-Limburg (ES);Zonnestroom, groot vermogen;2019;168.0;115.0;115.0
1022;Noord- en Midden-Limburg (ES);Zonnestroom, groot vermogen;2020;336.0;225.0;225.0
1023;Noord- en Midden-Limburg (ES);Zonnestroom, groot vermogen;2021;447.0;330.0;330.0
1024;Noord- en Midden-Limburg (ES);Zonnestroom, groot vermogen;2022;556.0;494.0;494.0
1025;Noord- en Midden-Limburg (ES);Zonnestroom, groot vermogen;2023;701.0;537.0;537.0
1026;Noord- en Midden-Limburg (ES);Windenergie op land;2018;12.0;;
1027;Noord- en Midden-Limburg (ES);Windenergie op land;2019;12.0;;
1028;Noord- en Midden-Limburg (ES);Windenergie op land;2020;21.0;;
