ID;Geslacht;Migratieachtergrond;Perioden;Immigratie_1;EmigratieInclusiefCorrecties_2;MigratiesaldoInclusiefCorrecties_3
743;Mannen;1e generatie migratieachtergrond;2029;98511;76377;22135
744;Mannen;1e generatie migratieachtergrond;2030;98568;76838;21730
745;Mannen;1e generatie migratieachtergrond;2031;98615;77222;21393
746;Mannen;1e generatie migratieachtergrond;2032;98649;77537;21112
747;Mannen;1e generatie migratieachtergrond;2033;98683;77812;20872
748;Mannen;1e generatie migratieachtergrond;2034;98709;78072;20637
749;Mannen;1e generatie migratieachtergrond;2035;98737;78317;20419
750;Mannen;1e generatie migratieachtergrond;2036;98747;78530;20217
751;Mannen;1e generatie migratieachtergrond;2037;98755;78709;20046
752;Mannen;1e generatie migratieachtergrond;2038;98762;78856;19907
753;Mannen;1e generatie migratieachtergrond;2039;98769;78961;19808
754;Mannen;1e generatie migratieachtergrond;2040;98771;79040;19731
755;Mannen;1e generatie migratieachtergrond;2041;98776;79114;19664
756;Mannen;1e generatie migratieachtergrond;2042;98779;79185;19594
757;Mannen;1e generatie migratieachtergrond;2043;98781;79261;19520
758;Mannen;1e generatie migratieachtergrond;2044;98785;79315;19472
759;Mannen;1e generatie migratieachtergrond;2045;98794;79346;19449
760;Mannen;1e generatie migratieachtergrond;2046;98798;79353;19445
761;Mannen;1e generatie migratieachtergrond;2047;98800;79344;19456
762;Mannen;1e generatie migratieachtergrond;2048;98806;79349;19455
763;Mannen;1e generatie migratieachtergrond;2049;98808;79366;19441
764;Mannen;1e generatie migratieachtergrond;2050;98813;79384;19430
765;Mannen;1e generatie migratieachtergrond;2051;98817;79398;19420
766;Mannen;1e generatie migratieachtergrond;2052;98822;79411;19411
767;Mannen;1e generatie migratieachtergrond;2053;98826;79422;19404
768;Mannen;1e generatie migratieachtergrond;2054;98830;79428;19402
769;Mannen;1e generatie migratieachtergrond;2055;98832;79434;19398
770;Mannen;1e generatie migratieachtergrond;2056;98834;79440;19395
771;Mannen;1e generatie migratieachtergrond;2057;98838;79443;19394
772;Mannen;1e generatie migratieachtergrond;2058;98842;79446;19395
773;Mannen;1e generatie migratieachtergrond;2059;98846;79450;19396
774;Mannen;Ned. achtergrond/2e gen migratieachte...;2017;18706;23809;-5103
775;Mannen;Ned. achtergrond/2e gen migratieachte...;2018;17474;23926;-6452
776;Mannen;Ned. achtergrond/2e gen migratieachte...;2019;16591;24209;-7618
777;Mannen;Ned. achtergrond/2e gen migratieachte...;2020;16246;24739;-8493
778;Mannen;Ned. achtergrond/2e gen migratieachte...;2021;16169;25423;-9254
779;Mannen;Ned. achtergrond/2e gen migratieachte...;2022;16436;26160;-9724
780;Mannen;Ned. achtergrond/2e gen migratieachte...;2023;16769;26836;-10066
781;Mannen;Ned. achtergrond/2e gen migratieachte...;2024;17107;27366;-10259
782;Mannen;Ned. achtergrond/2e gen migratieachte...;2025;17358;27635;-10277
783;Mannen;Ned. achtergrond/2e gen migratieachte...;2026;17462;27725;-10263
784;Mannen;Ned. achtergrond/2e gen migratieachte...;2027;17507;27803;-10296
785;Mannen;Ned. achtergrond/2e gen migratieachte...;2028;17658;27868;-10210
786;Mannen;Ned. achtergrond/2e gen migratieachte...;2029;17664;27916;-10252
787;Mannen;Ned. achtergrond/2e gen migratieachte...;2030;17694;27942;-10248
788;Mannen;Ned. achtergrond/2e gen migratieachte...;2031;17701;27959;-10258
789;Mannen;Ned. achtergrond/2e gen migratieachte...;2032;17735;27969;-10234
790;Mannen;Ned. achtergrond/2e gen migratieachte...;2033;17667;27972;-10305
791;Mannen;Ned. achtergrond/2e gen migratieachte...;2034;17672;27975;-10303
792;Mannen;Ned. achtergrond/2e gen migratieachte...;2035;17632;27973;-10341
793;Mannen;Ned. achtergrond/2e gen migratieachte...;2036;17618;27963;-10345
794;Mannen;Ned. achtergrond/2e gen migratieachte...;2037;17543;27945;-10402
795;Mannen;Ned. achtergrond/2e gen migratieachte...;2038;17511;27924;-10413
796;Mannen;Ned. achtergrond/2e gen migratieachte...;2039;17513;27896;-10383
797;Mannen;Ned. achtergrond/2e gen migratieachte...;2040;17462;27882;-10420
798;Mannen;Ned. achtergrond/2e gen migratieachte...;2041;17380;27874;-10494
799;Mannen;Ned. achtergrond/2e gen migratieachte...;2042;17352;27878;-10526
800;Mannen;Ned. achtergrond/2e gen migratieachte...;2043;17366;27904;-10538
801;Mannen;Ned. achtergrond/2e gen migratieachte...;2044;17360;27940;-10580
802;Mannen;Ned. achtergrond/2e gen migratieachte...;2045;17292;27989;-10697
803;Mannen;Ned. achtergrond/2e gen migratieachte...;2046;17343;28053;-10710
804;Mannen;Ned. achtergrond/2e gen migratieachte...;2047;17378;28122;-10744
805;Mannen;Ned. achtergrond/2e gen migratieachte...;2048;17420;28201;-10781
806;Mannen;Ned. achtergrond/2e gen migratieachte...;2049;17438;28291;-10853
807;Mannen;Ned. achtergrond/2e gen migratieachte...;2050;17440;28389;-10949
808;Mannen;Ned. achtergrond/2e gen migratieachte...;2051;17493;28491;-10998
809;Mannen;Ned. achtergrond/2e gen migratieachte...;2052;17578;28593;-11015
810;Mannen;Ned. achtergrond/2e gen migratieachte...;2053;17561;28700;-11139
811;Mannen;Ned. achtergrond/2e gen migratieachte...;2054;17643;28809;-11166
812;Mannen;Ned. achtergrond/2e gen migratieachte...;2055;17730;28918;-11188
813;Mannen;Ned. achtergrond/2e gen migratieachte...;2056;17812;29025;-11213
814;Mannen;Ned. achtergrond/2e gen migratieachte...;2057;17800;29124;-11324
815;Mannen;Ned. achtergrond/2e gen migratieachte...;2058;17892;29221;-11329
816;Mannen;Ned. achtergrond/2e gen migratieachte...;2059;17905;29305;-11400
817;Mannen;Westerse migratieachtergrond;2017;57775;36838;20937
818;Mannen;Westerse migratieachtergrond;2018;57871;39430;18441
819;Mannen;Westerse migratieachtergrond;2019;57798;41491;16307
820;Mannen;Westerse migratieachtergrond;2020;57880;43111;14770
821;Mannen;Westerse migratieachtergrond;2021;57879;44382;13497
822;Mannen;Westerse migratieachtergrond;2022;58170;45436;12734
823;Mannen;Westerse migratieachtergrond;2023;58243;46366;11877
824;Mannen;Westerse migratieachtergrond;2024;58291;47168;11123
825;Mannen;Westerse migratieachtergrond;2025;58626;47892;10734
826;Mannen;Westerse migratieachtergrond;2026;58679;48553;10126
827;Mannen;Westerse migratieachtergrond;2027;58728;49110;9618
828;Mannen;Westerse migratieachtergrond;2028;58746;49447;9298
829;Mannen;Westerse migratieachtergrond;2029;58763;49727;9036
830;Mannen;Westerse migratieachtergrond;2030;58790;49967;8823
831;Mannen;Westerse migratieachtergrond;2031;58808;50171;8637
832;Mannen;Westerse migratieachtergrond;2032;58820;50343;8477
833;Mannen;Westerse migratieachtergrond;2033;58834;50489;8345
834;Mannen;Westerse migratieachtergrond;2034;58844;50610;8234
835;Mannen;Westerse migratieachtergrond;2035;58848;50709;8139
836;Mannen;Westerse migratieachtergrond;2036;58851;50788;8063
837;Mannen;Westerse migratieachtergrond;2037;58854;50851;8003
838;Mannen;Westerse migratieachtergrond;2038;58855;50900;7955
839;Mannen;Westerse migratieachtergrond;2039;58860;50936;7924
840;Mannen;Westerse migratieachtergrond;2040;58861;50967;7893
841;Mannen;Westerse migratieachtergrond;2041;58864;50991;7873
842;Mannen;Westerse migratieachtergrond;2042;58864;51009;7855
843;Mannen;Westerse migratieachtergrond;2043;58865;51024;7841
844;Mannen;Westerse migratieachtergrond;2044;58866;51035;7832
845;Mannen;Westerse migratieachtergrond;2045;58869;51042;7827
846;Mannen;Westerse migratieachtergrond;2046;58869;51049;7820
847;Mannen;Westerse migratieachtergrond;2047;58869;51053;7816
848;Mannen;Westerse migratieachtergrond;2048;58871;51055;7815
849;Mannen;Westerse migratieachtergrond;2049;58871;51058;7813
850;Mannen;Westerse migratieachtergrond;2050;58874;51059;7815
851;Mannen;Westerse migratieachtergrond;2051;58875;51062;7814
852;Mannen;Westerse migratieachtergrond;2052;58876;51064;7812
853;Mannen;Westerse migratieachtergrond;2053;58876;51065;7811
854;Mannen;Westerse migratieachtergrond;2054;58876;51066;7810
855;Mannen;Westerse migratieachtergrond;2055;58877;51067;7810
856;Mannen;Westerse migratieachtergrond;2056;58878;51068;7810
857;Mannen;Westerse migratieachtergrond;2057;58881;51069;7812
858;Mannen;Westerse migratieachtergrond;2058;58882;51069;7812
859;Mannen;Westerse migratieachtergrond;2059;58882;51071;7811
860;Mannen;Niet-westerse migratieachtergrond;2017;46268;19439;26829
861;Mannen;Niet-westerse migratieachtergrond;2018;39204;20726;18478
862;Mannen;Niet-westerse migratieachtergrond;2019;38238;21611;16627
863;Mannen;Niet-westerse migratieachtergrond;2020;37865;22271;15594
864;Mannen;Niet-westerse migratieachtergrond;2021;37956;22835;15121
865;Mannen;Niet-westerse migratieachtergrond;2022;38077;23383;14694
866;Mannen;Niet-westerse migratieachtergrond;2023;38384;23905;14479
867;Mannen;Niet-westerse migratieachtergrond;2024;38808;24428;14380
868;Mannen;Niet-westerse migratieachtergrond;2025;39179;24996;14183
869;Mannen;Niet-westerse migratieachtergrond;2026;39496;25550;13946
870;Mannen;Niet-westerse migratieachtergrond;2027;39717;26111;13604
871;Mannen;Niet-westerse migratieachtergrond;2028;39737;26404;13332
872;Mannen;Niet-westerse migratieachtergrond;2029;39748;26650;13099
873;Mannen;Niet-westerse migratieachtergrond;2030;39778;26871;12907
874;Mannen;Niet-westerse migratieachtergrond;2031;39807;27051;12756
875;Mannen;Niet-westerse migratieachtergrond;2032;39829;27194;12635
876;Mannen;Niet-westerse migratieachtergrond;2033;39849;27323;12527
877;Mannen;Niet-westerse migratieachtergrond;2034;39865;27462;12403
878;Mannen;Niet-westerse migratieachtergrond;2035;39889;27608;12280
879;Mannen;Niet-westerse migratieachtergrond;2036;39896;27742;12154
880;Mannen;Niet-westerse migratieachtergrond;2037;39901;27858;12043
881;Mannen;Niet-westerse migratieachtergrond;2038;39907;27956;11952
882;Mannen;Niet-westerse migratieachtergrond;2039;39909;28025;11884
883;Mannen;Niet-westerse migratieachtergrond;2040;39910;28073;11838
884;Mannen;Niet-westerse migratieachtergrond;2041;39912;28123;11791
885;Mannen;Niet-westerse migratieachtergrond;2042;39915;28176;11739
886;Mannen;Niet-westerse migratieachtergrond;2043;39916;28237;11679
887;Mannen;Niet-westerse migratieachtergrond;2044;39919;28280;11640
888;Mannen;Niet-westerse migratieachtergrond;2045;39925;28304;11622
889;Mannen;Niet-westerse migratieachtergrond;2046;39929;28304;11625
890;Mannen;Niet-westerse migratieachtergrond;2047;39931;28291;11640
891;Mannen;Niet-westerse migratieachtergrond;2048;39935;28294;11640
892;Mannen;Niet-westerse migratieachtergrond;2049;39937;28308;11628
893;Mannen;Niet-westerse migratieachtergrond;2050;39939;28325;11615
894;Mannen;Niet-westerse migratieachtergrond;2051;39942;28336;11606
895;Mannen;Niet-westerse migratieachtergrond;2052;39946;28347;11599
896;Mannen;Niet-westerse migratieachtergrond;2053;39950;28357;11593
897;Mannen;Niet-westerse migratieachtergrond;2054;39954;28362;11592
898;Mannen;Niet-westerse migratieachtergrond;2055;39955;28367;11588
899;Mannen;Niet-westerse migratieachtergrond;2056;39956;28372;11585
900;Mannen;Niet-westerse migratieachtergrond;2057;39957;28374;11582
901;Mannen;Niet-westerse migratieachtergrond;2058;39960;28377;11583
902;Mannen;Niet-westerse migratieachtergrond;2059;39964;28379;11585
903;Mannen;Afrika;2017;6818;3523;3295
904;Mannen;Afrika;2018;6561;3679;2882
905;Mannen;Afrika;2019;6643;3810;2833
906;Mannen;Afrika;2020;6804;3937;2867
907;Mannen;Afrika;2021;7008;4076;2932
908;Mannen;Afrika;2022;7202;4226;2976
909;Mannen;Afrika;2023;7229;4379;2850
910;Mannen;Afrika;2024;7257;4528;2729
911;Mannen;Afrika;2025;7271;4670;2601
912;Mannen;Afrika;2026;7287;4766;2521
913;Mannen;Afrika;2027;7297;4851;2446
914;Mannen;Afrika;2028;7307;4880;2426
915;Mannen;Afrika;2029;7318;4905;2413
916;Mannen;Afrika;2030;7326;4932;2394
917;Mannen;Afrika;2031;7341;4944;2397
918;Mannen;Afrika;2032;7349;4944;2405
919;Mannen;Afrika;2033;7354;4942;2412
920;Mannen;Afrika;2034;7362;4975;2387
921;Mannen;Afrika;2035;7371;5022;2349
922;Mannen;Afrika;2036;7371;5069;2302
923;Mannen;Afrika;2037;7371;5113;2258
924;Mannen;Afrika;2038;7371;5151;2220
925;Mannen;Afrika;2039;7371;5178;2193
926;Mannen;Afrika;2040;7367;5186;2182
927;Mannen;Afrika;2041;7365;5202;2164
928;Mannen;Afrika;2042;7365;5226;2139
929;Mannen;Afrika;2043;7365;5258;2107
930;Mannen;Afrika;2044;7365;5276;2090
931;Mannen;Afrika;2045;7365;5282;2082
932;Mannen;Afrika;2046;7365;5278;2087
933;Mannen;Afrika;2047;7365;5276;2089
934;Mannen;Afrika;2048;7365;5283;2082
935;Mannen;Afrika;2049;7365;5291;2074
936;Mannen;Afrika;2050;7365;5299;2066
937;Mannen;Afrika;2051;7365;5304;2061
938;Mannen;Afrika;2052;7365;5308;2057
939;Mannen;Afrika;2053;7365;5310;2055
940;Mannen;Afrika;2054;7365;5311;2054
941;Mannen;Afrika;2055;7365;5312;2053
942;Mannen;Afrika;2056;7365;5314;2052
943;Mannen;Afrika;2057;7365;5314;2051
944;Mannen;Afrika;2058;7365;5315;2050
945;Mannen;Afrika;2059;7366;5315;2051
946;Mannen;Latijns-Amerika;2017;3795;2140;1655
947;Mannen;Latijns-Amerika;2018;3761;2263;1498
948;Mannen;Latijns-Amerika;2019;3769;2374;1395
949;Mannen;Latijns-Amerika;2020;3808;2470;1338
950;Mannen;Latijns-Amerika;2021;3841;2549;1292
951;Mannen;Latijns-Amerika;2022;3885;2621;1264
952;Mannen;Latijns-Amerika;2023;3926;2685;1241
953;Mannen;Latijns-Amerika;2024;3959;2742;1217
954;Mannen;Latijns-Amerika;2025;3991;2792;1199
955;Mannen;Latijns-Amerika;2026;4018;2835;1183
956;Mannen;Latijns-Amerika;2027;4037;2870;1167
957;Mannen;Latijns-Amerika;2028;4046;2901;1145
958;Mannen;Latijns-Amerika;2029;4053;2927;1126
959;Mannen;Latijns-Amerika;2030;4060;2949;1111
960;Mannen;Latijns-Amerika;2031;4066;2970;1096
961;Mannen;Latijns-Amerika;2032;4073;2988;1085
962;Mannen;Latijns-Amerika;2033;4080;3006;1074
963;Mannen;Latijns-Amerika;2034;4085;3022;1063
964;Mannen;Latijns-Amerika;2035;4093;3038;1055
965;Mannen;Latijns-Amerika;2036;4095;3052;1043
966;Mannen;Latijns-Amerika;2037;4099;3064;1035
967;Mannen;Latijns-Amerika;2038;4104;3075;1029
968;Mannen;Latijns-Amerika;2039;4105;3085;1020
969;Mannen;Latijns-Amerika;2040;4109;3094;1015
970;Mannen;Latijns-Amerika;2041;4113;3102;1011
971;Mannen;Latijns-Amerika;2042;4115;3109;1006
972;Mannen;Latijns-Amerika;2043;4114;3115;999
973;Mannen;Latijns-Amerika;2044;4116;3119;997
974;Mannen;Latijns-Amerika;2045;4120;3123;997
975;Mannen;Latijns-Amerika;2046;4122;3127;995
976;Mannen;Latijns-Amerika;2047;4123;3131;992
977;Mannen;Latijns-Amerika;2048;4125;3133;992
978;Mannen;Latijns-Amerika;2049;4126;3135;991
979;Mannen;Latijns-Amerika;2050;4124;3137;987
980;Mannen;Latijns-Amerika;2051;4126;3138;988
981;Mannen;Latijns-Amerika;2052;4129;3140;989
982;Mannen;Latijns-Amerika;2053;4130;3142;988
983;Mannen;Latijns-Amerika;2054;4133;3143;990
984;Mannen;Latijns-Amerika;2055;4132;3144;988
985;Mannen;Latijns-Amerika;2056;4133;3145;988
986;Mannen;Latijns-Amerika;2057;4134;3146;988
987;Mannen;Latijns-Amerika;2058;4136;3147;989
988;Mannen;Latijns-Amerika;2059;4138;3148;990
989;Mannen;Azië;2017;28514;9114;19400
990;Mannen;Azië;2018;22540;10211;12329
991;Mannen;Azië;2019;21744;10953;10791
992;Mannen;Azië;2020;21302;11498;9804
993;Mannen;Azië;2021;21239;11955;9284
994;Mannen;Azië;2022;21176;12384;8792
995;Mannen;Azië;2023;21463;12785;8678
996;Mannen;Azië;2024;21875;13195;8680
997;Mannen;Azië;2025;22232;13660;8572
998;Mannen;Azië;2026;22531;14172;8359
999;Mannen;Azië;2027;22749;14709;8040
1000;Mannen;Azië;2028;22780;14978;7802
1001;Mannen;Azië;2029;22803;15210;7593
1002;Mannen;Azië;2030;22835;15419;7416
1003;Mannen;Azië;2031;22857;15600;7257
1004;Mannen;Azië;2032;22882;15756;7126
1005;Mannen;Azië;2033;22902;15891;7011
1006;Mannen;Azië;2034;22918;16004;6914
1007;Mannen;Azië;2035;22940;16100;6840
1008;Mannen;Azië;2036;22945;16180;6765
1009;Mannen;Azië;2037;22946;16244;6702
1010;Mannen;Azië;2038;22947;16297;6650
1011;Mannen;Azië;2039;22947;16337;6610
1012;Mannen;Azië;2040;22948;16373;6575
1013;Mannen;Azië;2041;22948;16406;6542
1014;Mannen;Azië;2042;22949;16434;6515
1015;Mannen;Azië;2043;22950;16461;6489
1016;Mannen;Azië;2044;22950;16484;6466
1017;Mannen;Azië;2045;22950;16499;6451
1018;Mannen;Azië;2046;22950;16500;6450
1019;Mannen;Azië;2047;22950;16488;6462
1020;Mannen;Azië;2048;22950;16486;6464
1021;Mannen;Azië;2049;22950;16492;6458
1022;Mannen;Azië;2050;22951;16499;6452
1023;Mannen;Azië;2051;22951;16506;6445
1024;Mannen;Azië;2052;22951;16511;6440
1025;Mannen;Azië;2053;22953;16517;6436
1026;Mannen;Azië;2054;22954;16521;6433
1027;Mannen;Azië;2055;22956;16524;6432
1028;Mannen;Azië;2056;22956;16527;6429
1029;Mannen;Azië;2057;22956;16529;6427
1030;Mannen;Azië;2058;22957;16530;6427
1031;Mannen;Azië;2059;22958;16531;6427
1032;Mannen;Overig Europa;2017;4091;2546;1545
1033;Mannen;Overig Europa;2018;4018;2575;1443
1034;Mannen;Overig Europa;2019;4013;2606;1407
1035;Mannen;Overig Europa;2020;4105;2637;1468
1036;Mannen;Overig Europa;2021;4255;2677;1578
1037;Mannen;Overig Europa;2022;4428;2733;1695
1038;Mannen;Overig Europa;2023;4441;2798;1643
1039;Mannen;Overig Europa;2024;4461;2853;1608
1040;Mannen;Overig Europa;2025;4477;2900;1577
1041;Mannen;Overig Europa;2026;4491;2936;1555
1042;Mannen;Overig Europa;2027;4504;2966;1538
1043;Mannen;Overig Europa;2028;4513;2997;1516
1044;Mannen;Overig Europa;2029;4516;3023;1493
1045;Mannen;Overig Europa;2030;4530;3046;1484
1046;Mannen;Overig Europa;2031;4541;3067;1474
1047;Mannen;Overig Europa;2032;4550;3086;1464
1048;Mannen;Overig Europa;2033;4556;3105;1451
1049;Mannen;Overig Europa;2034;4562;3121;1441
1050;Mannen;Overig Europa;2035;4564;3136;1428
1051;Mannen;Overig Europa;2036;4564;3148;1416
1052;Mannen;Overig Europa;2037;4566;3158;1408
1053;Mannen;Overig Europa;2038;4566;3167;1399
1054;Mannen;Overig Europa;2039;4566;3173;1393
1055;Mannen;Overig Europa;2040;4566;3179;1387
1056;Mannen;Overig Europa;2041;4567;3183;1384
1057;Mannen;Overig Europa;2042;4567;3187;1380
1058;Mannen;Overig Europa;2043;4568;3190;1378
1059;Mannen;Overig Europa;2044;4569;3192;1377
1060;Mannen;Overig Europa;2045;4570;3194;1376
1061;Mannen;Overig Europa;2046;4570;3196;1374
1062;Mannen;Overig Europa;2047;4570;3198;1372
1063;Mannen;Overig Europa;2048;4571;3198;1372
1064;Mannen;Overig Europa;2049;4571;3200;1371
1065;Mannen;Overig Europa;2050;4572;3200;1372
1066;Mannen;Overig Europa;2051;4572;3201;1371
1067;Mannen;Overig Europa;2052;4572;3202;1370
1068;Mannen;Overig Europa;2053;4572;3202;1370
1069;Mannen;Overig Europa;2054;4572;3202;1370
1070;Mannen;Overig Europa;2055;4573;3202;1371
1071;Mannen;Overig Europa;2056;4574;3203;1371
1072;Mannen;Overig Europa;2057;4575;3204;1371
1073;Mannen;Overig Europa;2058;4575;3204;1371
1074;Mannen;Overig Europa;2059;4575;3205;1370
1075;Mannen;Overig buiten Europa;2017;4994;3476;1518
1076;Mannen;Overig buiten Europa;2018;4553;3677;876
1077;Mannen;Overig buiten Europa;2019;4467;3777;690
1078;Mannen;Overig buiten Europa;2020;4487;3848;640
1079;Mannen;Overig buiten Europa;2021;4525;3907;618
1080;Mannen;Overig buiten Europa;2022;4563;3961;602
1081;Mannen;Overig buiten Europa;2023;4602;4013;589
1082;Mannen;Overig buiten Europa;2024;4623;4059;564
1083;Mannen;Overig buiten Europa;2025;4647;4096;551
1084;Mannen;Overig buiten Europa;2026;4662;4124;538
1085;Mannen;Overig buiten Europa;2027;4674;4141;533
1086;Mannen;Overig buiten Europa;2028;4674;4162;512
1087;Mannen;Overig buiten Europa;2029;4675;4177;498
1088;Mannen;Overig buiten Europa;2030;4675;4189;486
1089;Mannen;Overig buiten Europa;2031;4675;4199;476
1090;Mannen;Overig buiten Europa;2032;4675;4206;469
1091;Mannen;Overig buiten Europa;2033;4675;4211;464
1092;Mannen;Overig buiten Europa;2034;4674;4215;459
1093;Mannen;Overig buiten Europa;2035;4674;4218;456
1094;Mannen;Overig buiten Europa;2036;4674;4220;454
1095;Mannen;Overig buiten Europa;2037;4674;4222;452
1096;Mannen;Overig buiten Europa;2038;4674;4223;451
1097;Mannen;Overig buiten Europa;2039;4675;4224;451
1098;Mannen;Overig buiten Europa;2040;4675;4225;450
1099;Mannen;Overig buiten Europa;2041;4675;4226;449
1100;Mannen;Overig buiten Europa;2042;4675;4226;449
1101;Mannen;Overig buiten Europa;2043;4675;4226;448
1102;Mannen;Overig buiten Europa;2044;4675;4227;448
1103;Mannen;Overig buiten Europa;2045;4675;4227;448
1104;Mannen;Overig buiten Europa;2046;4675;4227;448
1105;Mannen;Overig buiten Europa;2047;4675;4227;448
1106;Mannen;Overig buiten Europa;2048;4675;4227;448
1107;Mannen;Overig buiten Europa;2049;4675;4227;448
1108;Mannen;Overig buiten Europa;2050;4675;4227;448
1109;Mannen;Overig buiten Europa;2051;4675;4227;448
1110;Mannen;Overig buiten Europa;2052;4675;4227;448
1111;Mannen;Overig buiten Europa;2053;4675;4227;448
1112;Mannen;Overig buiten Europa;2054;4675;4227;448
1113;Mannen;Overig buiten Europa;2055;4675;4227;448
1114;Mannen;Overig buiten Europa;2056;4675;4227;448
1115;Mannen;Overig buiten Europa;2057;4675;4227;448
1116;Mannen;Overig buiten Europa;2058;4675;4227;448
1117;Mannen;Overig buiten Europa;2059;4675;4227;448
1118;Mannen;Europese Unie (excl. Nederlandse acht...;2017;47842;30096;17746
1119;Mannen;Europese Unie (excl. Nederlandse acht...;2018;48452;32468;15984
1120;Mannen;Europese Unie (excl. Nederlandse acht...;2019;48470;34405;14065
1121;Mannen;Europese Unie (excl. Nederlandse acht...;2020;48440;35930;12510
1122;Mannen;Europese Unie (excl. Nederlandse acht...;2021;48249;37111;11138
1123;Mannen;Europese Unie (excl. Nederlandse acht...;2022;48324;38063;10261
1124;Mannen;Europese Unie (excl. Nederlandse acht...;2023;48343;38883;9460
1125;Mannen;Europese Unie (excl. Nederlandse acht...;2024;48346;39591;8755
1126;Mannen;Europese Unie (excl. Nederlandse acht...;2025;48636;40238;8398
1127;Mannen;Europese Unie (excl. Nederlandse acht...;2026;48655;40842;7813
1128;Mannen;Europese Unie (excl. Nederlandse acht...;2027;48671;41359;7312
1129;Mannen;Europese Unie (excl. Nederlandse acht...;2028;48684;41640;7044
1130;Mannen;Europese Unie (excl. Nederlandse acht...;2029;48698;41877;6821
1131;Mannen;Europese Unie (excl. Nederlandse acht...;2030;48711;42081;6630
1132;Mannen;Europese Unie (excl. Nederlandse acht...;2031;48719;42254;6465
1133;Mannen;Europese Unie (excl. Nederlandse acht...;2032;48724;42400;6324
1134;Mannen;Europese Unie (excl. Nederlandse acht...;2033;48735;42523;6212
1135;Mannen;Europese Unie (excl. Nederlandse acht...;2034;48740;42624;6116
1136;Mannen;Europese Unie (excl. Nederlandse acht...;2035;48743;42706;6037
1137;Mannen;Europese Unie (excl. Nederlandse acht...;2036;48746;42771;5975
1138;Mannen;Europese Unie (excl. Nederlandse acht...;2037;48747;42822;5925
1139;Mannen;Europese Unie (excl. Nederlandse acht...;2038;48748;42861;5887
1140;Mannen;Europese Unie (excl. Nederlandse acht...;2039;48752;42890;5862
1141;Mannen;Europese Unie (excl. Nederlandse acht...;2040;48753;42914;5838
1142;Mannen;Europese Unie (excl. Nederlandse acht...;2041;48755;42933;5822
1143;Mannen;Europese Unie (excl. Nederlandse acht...;2042;48755;42947;5808
1144;Mannen;Europese Unie (excl. Nederlandse acht...;2043;48755;42958;5797
1145;Mannen;Europese Unie (excl. Nederlandse acht...;2044;48755;42966;5790
1146;Mannen;Europese Unie (excl. Nederlandse acht...;2045;48757;42971;5786
1147;Mannen;Europese Unie (excl. Nederlandse acht...;2046;48757;42976;5781
1148;Mannen;Europese Unie (excl. Nederlandse acht...;2047;48757;42978;5779
1149;Mannen;Europese Unie (excl. Nederlandse acht...;2048;48758;42980;5778
1150;Mannen;Europese Unie (excl. Nederlandse acht...;2049;48758;42981;5777
1151;Mannen;Europese Unie (excl. Nederlandse acht...;2050;48760;42982;5778
1152;Mannen;Europese Unie (excl. Nederlandse acht...;2051;48761;42984;5778
1153;Mannen;Europese Unie (excl. Nederlandse acht...;2052;48762;42985;5777
1154;Mannen;Europese Unie (excl. Nederlandse acht...;2053;48762;42986;5776
1155;Mannen;Europese Unie (excl. Nederlandse acht...;2054;48762;42987;5775
1156;Mannen;Europese Unie (excl. Nederlandse acht...;2055;48762;42988;5774
1157;Mannen;Europese Unie (excl. Nederlandse acht...;2056;48762;42988;5774
1158;Mannen;Europese Unie (excl. Nederlandse acht...;2057;48764;42988;5776
1159;Mannen;Europese Unie (excl. Nederlandse acht...;2058;48765;42988;5776
1160;Mannen;Europese Unie (excl. Nederlandse acht...;2059;48765;42989;5776
1161;Mannen;Indonesië;2017;848;720;128
1162;Mannen;Indonesië;2018;848;710;138
1163;Mannen;Indonesië;2019;848;703;145
1164;Mannen;Indonesië;2020;848;696;152
1165;Mannen;Indonesië;2021;850;687;163
1166;Mannen;Indonesië;2022;855;679;176
1167;Mannen;Indonesië;2023;857;672;185
1168;Mannen;Indonesië;2024;861;665;196
1169;Mannen;Indonesië;2025;866;658;208
1170;Mannen;Indonesië;2026;871;651;220
1171;Mannen;Indonesië;2027;879;644;235
1172;Mannen;Indonesië;2028;875;648;226
1173;Mannen;Indonesië;2029;874;650;224
1174;Mannen;Indonesië;2030;874;651;223
1175;Mannen;Indonesië;2031;873;651;222
1176;Mannen;Indonesië;2032;871;651;220
1177;Mannen;Indonesië;2033;868;650;218
1178;Mannen;Indonesië;2034;868;650;218
1179;Mannen;Indonesië;2035;867;649;218
1180;Mannen;Indonesië;2036;867;649;218
1181;Mannen;Indonesië;2037;867;649;218
1182;Mannen;Indonesië;2038;867;649;218
1183;Mannen;Indonesië;2039;867;649;218
1184;Mannen;Indonesië;2040;867;649;218
1185;Mannen;Indonesië;2041;867;649;218
1186;Mannen;Indonesië;2042;867;649;218
1187;Mannen;Indonesië;2043;867;650;218
1188;Mannen;Indonesië;2044;867;650;217
1189;Mannen;Indonesië;2045;867;650;217
1190;Mannen;Indonesië;2046;867;650;217
1191;Mannen;Indonesië;2047;867;650;217
1192;Mannen;Indonesië;2048;867;650;217
1193;Mannen;Indonesië;2049;867;650;217
1194;Mannen;Indonesië;2050;867;650;217
1195;Mannen;Indonesië;2051;867;650;217
1196;Mannen;Indonesië;2052;867;650;217
