ID;BedrijfstakkenBranchesSBI2008;Perioden;Waarde_1;Prijs_2;Volume_3;Waarde_4;Prijs_5;Volume_6
4085;476 Winkels in recreatieartikelen;2010 april;101.5;101.0;100.5;-2.4;-0.3;-2.2
4086;476 Winkels in recreatieartikelen;2010 mei;104.5;101.4;103.1;-5.0;0.6;-5.6
4087;476 Winkels in recreatieartikelen;2010 juni;108.8;100.6;108.2;-4.9;0.8;-5.6
4088;476 Winkels in recreatieartikelen;2010 2e kwartaal;104.9;101.0;103.9;-4.2;0.4;-4.5
4089;476 Winkels in recreatieartikelen;2010 juli;114.2;97.8;116.8;-4.9;0.1;-5.0
4090;476 Winkels in recreatieartikelen;2010 augustus;98.0;97.5;100.5;-9.6;-0.3;-9.4
4091;476 Winkels in recreatieartikelen;2010 september;92.0;99.1;92.8;-9.4;-0.7;-8.8
4092;476 Winkels in recreatieartikelen;2010 3e kwartaal;101.4;98.1;103.3;-7.9;-0.3;-7.6
4093;476 Winkels in recreatieartikelen;2010 oktober;95.8;101.3;94.5;-4.9;0.7;-5.6
4094;476 Winkels in recreatieartikelen;2010 november;110.3;101.6;108.6;0.3;0.2;0.0
4095;476 Winkels in recreatieartikelen;2010 december;122.2;101.3;120.7;-6.3;1.1;-7.4
4096;476 Winkels in recreatieartikelen;2010 4e kwartaal;109.4;101.4;107.9;-3.8;0.7;-4.4
4097;476 Winkels in recreatieartikelen;2010;100.0;100.0;100.0;-5.7;0.3;-6.0
4098;476 Winkels in recreatieartikelen;2011 januari;76.3;100.1;76.2;-3.5;1.9;-5.3
4099;476 Winkels in recreatieartikelen;2011 februari;78.5;100.4;78.2;1.0;1.8;-0.7
4100;476 Winkels in recreatieartikelen;2011 maart;92.3;103.3;89.4;-3.7;1.7;-5.3
4101;476 Winkels in recreatieartikelen;2011 1e kwartaal;82.4;101.3;81.3;-2.2;1.8;-3.9
4102;476 Winkels in recreatieartikelen;2011 april;96.7;102.9;94.0;-4.7;1.9;-6.4
4103;476 Winkels in recreatieartikelen;2011 mei;101.1;103.2;98.0;-3.3;1.8;-5.0
4104;476 Winkels in recreatieartikelen;2011 juni;104.1;101.5;102.6;-4.3;0.9;-5.1
4105;476 Winkels in recreatieartikelen;2011 2e kwartaal;100.6;102.5;98.2;-4.1;1.5;-5.5
4106;476 Winkels in recreatieartikelen;2011 juli;105.0;100.2;104.7;-8.1;2.5;-10.3
4107;476 Winkels in recreatieartikelen;2011 augustus;93.7;99.7;94.0;-4.4;2.3;-6.5
4108;476 Winkels in recreatieartikelen;2011 september;89.1;102.1;87.2;-3.2;3.0;-6.0
4109;476 Winkels in recreatieartikelen;2011 3e kwartaal;95.9;100.7;95.3;-5.4;2.6;-7.8
4110;476 Winkels in recreatieartikelen;2011 oktober;88.2;102.7;85.8;-7.9;1.4;-9.2
4111;476 Winkels in recreatieartikelen;2011 november;104.8;103.1;101.7;-5.0;1.5;-6.3
4112;476 Winkels in recreatieartikelen;2011 december;112.9;102.8;109.8;-7.6;1.5;-9.0
4113;476 Winkels in recreatieartikelen;2011 4e kwartaal;101.9;102.9;99.1;-6.8;1.5;-8.2
4114;476 Winkels in recreatieartikelen;2011;95.2;101.8;93.5;-4.8;1.8;-6.5
4115;476 Winkels in recreatieartikelen;2012 januari;72.3;101.9;70.9;-5.2;1.9;-6.9
4116;476 Winkels in recreatieartikelen;2012 februari;75.2;100.7;74.7;-4.2;0.2;-4.5
4117;476 Winkels in recreatieartikelen;2012 maart;90.9;103.8;87.6;-1.5;0.5;-2.0
4118;476 Winkels in recreatieartikelen;2012 1e kwartaal;79.5;102.1;77.8;-3.5;0.9;-4.3
4119;476 Winkels in recreatieartikelen;2012 april;84.2;103.3;81.5;-13.0;0.4;-13.3
4120;476 Winkels in recreatieartikelen;2012 mei;92.5;102.6;90.2;-8.5;-0.6;-8.0
4121;476 Winkels in recreatieartikelen;2012 juni;100.9;102.0;99.0;-3.1;0.5;-3.5
4122;476 Winkels in recreatieartikelen;2012 2e kwartaal;92.5;102.6;90.2;-8.1;0.1;-8.2
4123;476 Winkels in recreatieartikelen;2012 juli;96.2;100.0;96.3;-8.3;-0.3;-8.1
4124;476 Winkels in recreatieartikelen;2012 augustus;93.2;100.0;93.2;-0.6;0.2;-0.8
4125;476 Winkels in recreatieartikelen;2012 september;86.2;102.3;84.3;-3.2;0.1;-3.3
4126;476 Winkels in recreatieartikelen;2012 3e kwartaal;91.9;100.7;91.2;-4.2;0.0;-4.2
4127;476 Winkels in recreatieartikelen;2012 oktober;82.3;103.3;79.7;-6.6;0.6;-7.1
4128;476 Winkels in recreatieartikelen;2012 november;95.5;103.5;92.2;-8.9;0.5;-9.3
4129;476 Winkels in recreatieartikelen;2012 december;102.8;103.3;99.5;-8.9;0.5;-9.4
4130;476 Winkels in recreatieartikelen;2012 4e kwartaal;93.5;103.4;90.5;-8.2;0.5;-8.7
4131;476 Winkels in recreatieartikelen;2012;89.4;102.2;87.4;-6.2;0.4;-6.5
4132;476 Winkels in recreatieartikelen;2013 januari;70.3;102.6;68.6;-2.7;0.6;-3.3
4133;476 Winkels in recreatieartikelen;2013 februari;65.4;103.4;63.3;-13.0;2.7;-15.3
4134;476 Winkels in recreatieartikelen;2013 maart;80.2;106.5;75.3;-11.8;2.6;-14.0
4135;476 Winkels in recreatieartikelen;2013 1e kwartaal;72.0;104.2;69.1;-9.4;2.0;-11.2
4136;476 Winkels in recreatieartikelen;2013 april;81.9;106.6;76.8;-2.7;3.2;-5.7
4137;476 Winkels in recreatieartikelen;2013 mei;94.2;106.4;88.6;1.9;3.7;-1.7
4138;476 Winkels in recreatieartikelen;2013 juni;96.5;105.9;91.1;-4.4;3.9;-8.0
4139;476 Winkels in recreatieartikelen;2013 2e kwartaal;90.9;106.3;85.5;-1.8;3.6;-5.2
4140;476 Winkels in recreatieartikelen;2013 juli;95.6;103.5;92.4;-0.7;3.6;-4.1
4141;476 Winkels in recreatieartikelen;2013 augustus;92.7;103.8;89.3;-0.6;3.8;-4.2
4142;476 Winkels in recreatieartikelen;2013 september;80.8;105.4;76.7;-6.3;3.1;-9.0
4143;476 Winkels in recreatieartikelen;2013 3e kwartaal;89.7;104.2;86.1;-2.4;3.5;-5.7
4144;476 Winkels in recreatieartikelen;2013  oktober;78.9;105.5;74.8;-4.2;2.1;-6.1
4145;476 Winkels in recreatieartikelen;2013  november;90.8;106.3;85.4;-4.9;2.6;-7.4
4146;476 Winkels in recreatieartikelen;2013 december ;97.1;106.3;91.3;-5.5;2.9;-8.2
4147;476 Winkels in recreatieartikelen;2013 4e kwartaal;88.9;106.0;83.9;-4.9;2.5;-7.3
4148;476 Winkels in recreatieartikelen;2013;85.4;105.2;81.2;-4.5;2.9;-7.2
4149;476 Winkels in recreatieartikelen;2014 januari;66.5;105.8;62.9;-5.4;3.1;-8.3
4150;476 Winkels in recreatieartikelen;2014 februari;64.2;105.0;61.2;-1.8;1.5;-3.3
4151;476 Winkels in recreatieartikelen;2014 maart;78.5;107.3;73.2;-2.2;0.7;-2.9
4152;476 Winkels in recreatieartikelen;2014 1e kwartaal;69.7;106.0;65.8;-3.1;1.8;-4.8
4153;476 Winkels in recreatieartikelen;2014 april;82.2;107.5;76.5;0.3;0.8;-0.5
4154;476 Winkels in recreatieartikelen;2014 mei;90.5;107.2;84.4;-4.0;0.8;-4.7
4155;476 Winkels in recreatieartikelen;2014 juni;90.3;106.7;84.7;-6.4;0.7;-7.0
4156;476 Winkels in recreatieartikelen;2014 2e kwartaal;87.6;107.1;81.8;-3.5;0.8;-4.3
4157;476 Winkels in recreatieartikelen;2014 juli;93.0;104.5;89.0;-2.7;1.0;-3.6
4158;476 Winkels in recreatieartikelen;2014 augustus;86.8;104.6;83.0;-6.3;0.8;-7.0
4159;476 Winkels in recreatieartikelen;2014 september;77.2;106.1;72.8;-4.5;0.7;-5.2
4160;476 Winkels in recreatieartikelen;2014 3e kwartaal;85.7;105.1;81.5;-4.5;0.8;-5.3
4161;476 Winkels in recreatieartikelen;2014 oktober;80.1;104.7;76.5;1.5;-0.8;2.3
4162;476 Winkels in recreatieartikelen;2014 november;92.0;106.4;86.5;1.4;0.2;1.2
4163;476 Winkels in recreatieartikelen;2014 december;101.1;105.3;96.0;4.1;-0.9;5.1
4164;476 Winkels in recreatieartikelen;2014 4e kwartaal;91.1;105.5;86.3;2.4;-0.5;3.0
4165;476 Winkels in recreatieartikelen;2014;83.5;105.9;78.9;-2.2;0.7;-2.8
4166;476 Winkels in recreatieartikelen;2015 januari;64.3;104.6;61.5;-3.4;-1.1;-2.3
4167;476 Winkels in recreatieartikelen;2015 februari;63.6;103.7;61.3;-1.0;-1.2;0.2
4168;476 Winkels in recreatieartikelen;2015 maart;72.1;106.1;68.0;-8.1;-1.1;-7.1
4169;476 Winkels in recreatieartikelen;2015 1e kwartaal;66.7;104.8;63.6;-4.4;-1.1;-3.3
4170;476 Winkels in recreatieartikelen;2015 april;80.0;107.0;74.8;-2.6;-0.4;-2.2
4171;476 Winkels in recreatieartikelen;2015 mei;85.7;107.5;79.7;-5.3;0.3;-5.5
4172;476 Winkels in recreatieartikelen;2015 juni;88.1;106.8;82.5;-2.4;0.1;-2.6
4173;476 Winkels in recreatieartikelen;2015 2e kwartaal;84.6;107.1;79.0;-3.5;0.0;-3.5
4174;476 Winkels in recreatieartikelen;2015 juli;89.9;106.1;84.7;-3.4;1.5;-4.8
4175;476 Winkels in recreatieartikelen;2015 augustus;81.4;105.7;77.1;-6.2;1.0;-7.1
4176;476 Winkels in recreatieartikelen;2015 september;75.2;107.4;70.0;-2.6;1.2;-3.8
4177;476 Winkels in recreatieartikelen;2015 3e kwartaal;82.1;106.4;77.2;-4.1;1.2;-5.3
4178;476 Winkels in recreatieartikelen;2015 oktober;75.4;107.1;70.4;-5.8;2.4;-8.0
4179;476 Winkels in recreatieartikelen;2015 november;82.4;108.7;75.8;-10.5;2.2;-12.4
4180;476 Winkels in recreatieartikelen;2015 december;98.0;108.6;90.2;-3.1;3.1;-6.0
4181;476 Winkels in recreatieartikelen;2015 4e kwartaal;85.3;108.2;78.8;-6.4;2.5;-8.7
4182;476 Winkels in recreatieartikelen;2015;79.7;106.6;74.7;-4.6;0.7;-5.2
4183;476 Winkels in recreatieartikelen;2016 januari;62.9;108.3;58.0;-2.2;3.6;-5.6
4184;476 Winkels in recreatieartikelen;2016 februari;64.1;109.7;58.4;0.8;5.7;-4.7
4185;476 Winkels in recreatieartikelen;2016 maart;74.6;112.2;66.5;3.4;5.8;-2.2
4186;476 Winkels in recreatieartikelen;2016 1e kwartaal;67.2;110.1;61.0;0.8;5.0;-4.1
4187;476 Winkels in recreatieartikelen;2016 april;80.0;111.9;71.5;0.0;4.5;-4.3
4188;476 Winkels in recreatieartikelen;2016 mei;82.3;112.2;73.4;-3.9;4.4;-7.9
4189;476 Winkels in recreatieartikelen;2016 juni;88.4;110.5;80.0;0.3;3.4;-3.0
4190;476 Winkels in recreatieartikelen;2016 2e kwartaal;83.6;111.5;74.9;-1.2;4.1;-5.1
4191;476 Winkels in recreatieartikelen;2016 juli;91.0;108.8;83.6;1.3;2.5;-1.3
4192;476 Winkels in recreatieartikelen;2016 augustus;80.1;109.2;73.3;-1.7;3.4;-4.9
4193;476 Winkels in recreatieartikelen;2016 september;77.0;111.0;69.3;2.4;3.4;-1.0
4194;476 Winkels in recreatieartikelen;2016 3e kwartaal;82.7;109.7;75.4;0.6;3.1;-2.4
4195;476 Winkels in recreatieartikelen;2016 oktober;75.2;111.0;67.7;-0.3;3.6;-3.8
4196;476 Winkels in recreatieartikelen;2016 november;84.7;110.7;76.5;2.8;1.8;1.0
4197;476 Winkels in recreatieartikelen;2016 december;93.9;110.0;85.4;-4.1;1.3;-5.4
4198;476 Winkels in recreatieartikelen;2016 4e kwartaal;84.6;110.6;76.5;-0.8;2.2;-3.0
4199;476 Winkels in recreatieartikelen;2016;79.5;110.5;72.0;-0.2;3.6;-3.7
4200;476 Winkels in recreatieartikelen;2017 januari;60.6;109.3;55.4;-3.6;0.9;-4.5
4201;476 Winkels in recreatieartikelen;2017 februari;60.1;109.8;54.7;-6.2;0.1;-6.3
4202;476 Winkels in recreatieartikelen;2017 maart;78.6;111.4;70.6;5.3;-0.7;6.1
4203;476 Winkels in recreatieartikelen;2017 1e kwartaal;66.4;110.2;60.3;-1.1;0.1;-1.2
4204;476 Winkels in recreatieartikelen;2017 april;80.0;111.9;71.5;0.0;0.0;0.0
4205;476 Winkels in recreatieartikelen;2017 mei;83.8;111.6;75.1;1.8;-0.5;2.3
4206;476 Winkels in recreatieartikelen;2017 juni;92.7;111.6;83.1;4.9;1.0;3.8
4207;476 Winkels in recreatieartikelen;2017 2e kwartaal;85.5;111.7;76.5;2.3;0.2;2.1
4208;476 Winkels in recreatieartikelen;2017 juli;92.4;110.3;83.8;1.6;1.4;0.2
4209;476 Winkels in recreatieartikelen;2017 augustus;82.8;111.0;74.6;3.4;1.6;1.7
4210;476 Winkels in recreatieartikelen;2017 september;77.2;112.3;68.7;0.3;1.2;-0.9
4211;476 Winkels in recreatieartikelen;2017 3e kwartaal;84.1;111.2;75.6;1.8;1.4;0.4
4212;476 Winkels in recreatieartikelen;2017 oktober;70.7;111.9;63.2;-6.0;0.8;-6.7
4213;476 Winkels in recreatieartikelen;2017 november;82.6;111.8;73.9;-2.5;1.0;-3.4
4214;476 Winkels in recreatieartikelen;2017 december;88.9;110.5;80.4;-5.4;0.5;-5.8
4215;476 Winkels in recreatieartikelen;2017 4e kwartaal;80.7;111.4;72.5;-4.6;0.7;-5.3
4216;476 Winkels in recreatieartikelen;2017;79.2;111.1;71.3;-0.4;0.6;-1.0
4217;476 Winkels in recreatieartikelen;2018 januari;62.2;110.6;56.3;2.7;1.2;1.5
4218;4765 Speelgoedwinkels;2005 januari;64.4;113.8;56.6;-2.2;-7.2;5.5
4219;4765 Speelgoedwinkels;2005 februari;59.8;114.7;52.2;-15.1;-5.5;-10.1
4220;4765 Speelgoedwinkels;2005 maart;71.8;114.5;62.7;0.0;-4.5;4.8
4221;4765 Speelgoedwinkels;2005 1e kwartaal;65.3;114.3;57.2;-5.8;-5.8;0.0
4222;4765 Speelgoedwinkels;2005 april;65.3;114.9;56.9;-9.6;-4.1;-5.7
4223;4765 Speelgoedwinkels;2005 mei;62.9;113.9;55.3;-20.3;-4.3;-16.8
4224;4765 Speelgoedwinkels;2005 juni;70.5;113.8;62.0;-11.8;-3.7;-8.4
4225;4765 Speelgoedwinkels;2005 2e kwartaal;66.2;114.2;58.0;-14.0;-4.1;-10.4
4226;4765 Speelgoedwinkels;2005 juli;79.3;112.1;70.8;-7.6;-5.5;-2.2
4227;4765 Speelgoedwinkels;2005 augustus;73.3;112.8;65.0;-4.6;-4.9;0.3
4228;4765 Speelgoedwinkels;2005 september;78.1;112.7;69.4;-6.0;-5.0;-1.1
4229;4765 Speelgoedwinkels;2005 3e kwartaal;76.9;112.5;68.4;-6.1;-5.2;-1.0
4230;4765 Speelgoedwinkels;2005 oktober;90.6;112.1;80.8;-8.0;-1.8;-6.3
4231;4765 Speelgoedwinkels;2005 november;177.6;111.9;158.8;-0.7;-2.4;1.8
4232;4765 Speelgoedwinkels;2005 december;145.3;111.8;130.0;3.8;-2.0;5.9
4233;4765 Speelgoedwinkels;2005 4e kwartaal;137.8;111.9;123.2;-0.9;-2.1;1.2
4234;4765 Speelgoedwinkels;2005;86.6;113.2;76.5;-5.8;-4.3;-1.5
4235;4765 Speelgoedwinkels;2006 januari;62.5;111.8;55.9;-2.9;-1.7;-1.2
4236;4765 Speelgoedwinkels;2006 februari;61.8;111.3;55.5;3.3;-3.0;6.4
4237;4765 Speelgoedwinkels;2006 maart;70.0;111.3;62.9;-2.5;-2.8;0.3
4238;4765 Speelgoedwinkels;2006 1e kwartaal;64.8;111.5;58.1;-0.8;-2.5;1.7
4239;4765 Speelgoedwinkels;2006 april;67.1;111.2;60.3;2.7;-3.2;6.1
4240;4765 Speelgoedwinkels;2006 mei;73.6;111.8;65.8;16.9;-1.8;19.1
4241;4765 Speelgoedwinkels;2006 juni;78.3;110.6;70.8;11.1;-2.8;14.3
4242;4765 Speelgoedwinkels;2006 2e kwartaal;73.0;111.2;65.6;10.2;-2.6;13.1
4243;4765 Speelgoedwinkels;2006 juli;88.7;110.1;80.6;11.8;-1.8;13.9
4244;4765 Speelgoedwinkels;2006 augustus;85.5;109.8;77.9;16.7;-2.7;19.9
4245;4765 Speelgoedwinkels;2006 september;88.8;109.6;81.1;13.7;-2.8;16.9
4246;4765 Speelgoedwinkels;2006 3e kwartaal;87.7;109.8;79.9;14.0;-2.4;16.8
4247;4765 Speelgoedwinkels;2006 oktober;105.0;108.9;96.4;15.8;-2.8;19.2
4248;4765 Speelgoedwinkels;2006 november;197.2;107.3;183.8;11.0;-4.1;15.8
4249;4765 Speelgoedwinkels;2006 december;167.3;106.4;157.3;15.1;-4.8;21.0
4250;4765 Speelgoedwinkels;2006 4e kwartaal;156.5;107.5;145.5;13.5;-3.9;18.2
4251;4765 Speelgoedwinkels;2006;95.5;110.0;86.8;10.3;-2.8;13.5
4252;4765 Speelgoedwinkels;2007 januari;71.6;107.2;66.9;14.6;-4.2;19.5
4253;4765 Speelgoedwinkels;2007 februari;74.1;106.9;69.4;20.0;-4.0;24.9
4254;4765 Speelgoedwinkels;2007 maart;89.9;107.8;83.4;28.4;-3.2;32.6
4255;4765 Speelgoedwinkels;2007 1e kwartaal;78.6;107.3;73.2;21.2;-3.8;26.0
4256;4765 Speelgoedwinkels;2007 april;74.0;108.0;68.5;10.3;-2.8;13.5
4257;4765 Speelgoedwinkels;2007 mei;87.4;108.7;80.4;18.7;-2.8;22.1
4258;4765 Speelgoedwinkels;2007 juni;95.2;108.6;87.7;21.6;-1.9;23.9
4259;4765 Speelgoedwinkels;2007 2e kwartaal;85.5;108.4;78.9;17.2;-2.5;20.1
4260;4765 Speelgoedwinkels;2007 juli;105.0;108.0;97.3;18.4;-1.9;20.7
4261;4765 Speelgoedwinkels;2007 augustus;91.0;107.8;84.5;6.4;-1.8;8.4
4262;4765 Speelgoedwinkels;2007 september;94.3;106.6;88.4;6.2;-2.7;9.1
4263;4765 Speelgoedwinkels;2007 3e kwartaal;96.8;107.5;90.1;10.4;-2.1;12.8
4264;4765 Speelgoedwinkels;2007 oktober;132.0;107.0;123.3;25.7;-1.7;27.9
4265;4765 Speelgoedwinkels;2007 november;217.5;107.2;202.8;10.3;-0.1;10.4
4266;4765 Speelgoedwinkels;2007 december;174.1;107.8;161.5;4.1;1.4;2.7
4267;4765 Speelgoedwinkels;2007 4e kwartaal;174.5;107.4;162.5;11.5;-0.2;11.7
4268;4765 Speelgoedwinkels;2007;108.8;107.6;101.1;14.0;-2.2;16.5
4269;4765 Speelgoedwinkels;2008 januari;71.8;106.2;67.6;0.2;-0.9;1.1
4270;4765 Speelgoedwinkels;2008 februari;83.5;106.3;78.5;12.6;-0.5;13.1
4271;4765 Speelgoedwinkels;2008 maart;89.3;107.0;83.4;-0.7;-0.7;0.0
4272;4765 Speelgoedwinkels;2008 1e kwartaal;81.5;106.5;76.5;3.8;-0.7;4.5
4273;4765 Speelgoedwinkels;2008 april;92.6;105.4;87.9;25.2;-2.4;28.3
4274;4765 Speelgoedwinkels;2008 mei;91.5;106.3;86.1;4.7;-2.2;7.1
4275;4765 Speelgoedwinkels;2008 juni;97.7;105.6;92.6;2.7;-2.7;5.5
4276;4765 Speelgoedwinkels;2008 2e kwartaal;94.0;105.8;88.8;9.9;-2.4;12.6
4277;4765 Speelgoedwinkels;2008 juli;108.9;105.7;103.1;3.7;-2.2;6.0
4278;4765 Speelgoedwinkels;2008 augustus;97.1;107.5;90.4;6.7;-0.3;7.0
4279;4765 Speelgoedwinkels;2008 september;93.5;106.8;87.5;-0.9;0.2;-1.0
4280;4765 Speelgoedwinkels;2008 3e kwartaal;99.8;106.6;93.6;3.1;-0.8;3.9
4281;4765 Speelgoedwinkels;2008 oktober;139.4;106.5;130.9;5.6;-0.5;6.2
4282;4765 Speelgoedwinkels;2008 november;206.9;106.5;194.3;-4.8;-0.6;-4.2
4283;4765 Speelgoedwinkels;2008 december;187.2;105.5;177.5;7.6;-2.2;10.0
4284;4765 Speelgoedwinkels;2008 4e kwartaal;177.9;106.2;167.6;1.9;-1.1;3.1
4285;4765 Speelgoedwinkels;2008;113.3;106.3;106.6;4.1;-1.3;5.4
4286;4765 Speelgoedwinkels;2009 januari;71.0;105.2;67.5;-1.1;-0.9;-0.2
4287;4765 Speelgoedwinkels;2009 februari;78.2;105.7;74.1;-6.2;-0.6;-5.6
4288;4765 Speelgoedwinkels;2009 maart;75.2;105.4;71.3;-15.8;-1.5;-14.5
4289;4765 Speelgoedwinkels;2009 1e kwartaal;74.8;105.4;70.9;-8.2;-1.0;-7.3
4290;4765 Speelgoedwinkels;2009 april;76.4;104.7;73.0;-17.6;-0.7;-17.0
4291;4765 Speelgoedwinkels;2009 mei;83.6;103.1;81.1;-8.7;-3.1;-5.8
4292;4765 Speelgoedwinkels;2009 juni;83.0;102.9;80.7;-15.1;-2.6;-12.9
4293;4765 Speelgoedwinkels;2009 2e kwartaal;81.0;103.5;78.2;-13.8;-2.1;-12.0
4294;4765 Speelgoedwinkels;2009 juli;93.7;102.5;91.4;-14.0;-3.0;-11.3
4295;4765 Speelgoedwinkels;2009 augustus;83.4;101.3;82.3;-14.2;-5.7;-9.0
4296;4765 Speelgoedwinkels;2009 september;89.1;100.6;88.6;-4.7;-5.9;1.2
4297;4765 Speelgoedwinkels;2009 3e kwartaal;88.7;101.4;87.4;-11.1;-4.9;-6.6
4298;4765 Speelgoedwinkels;2009 oktober;119.8;99.9;119.9;-14.1;-6.2;-8.4
4299;4765 Speelgoedwinkels;2009 november;192.6;99.8;193.0;-6.9;-6.3;-0.6
4300;4765 Speelgoedwinkels;2009 december;178.5;99.4;179.6;-4.6;-5.7;1.1
4301;4765 Speelgoedwinkels;2009 4e kwartaal;163.6;99.7;164.1;-8.0;-6.1;-2.0
4302;4765 Speelgoedwinkels;2009;102.0;102.5;99.5;-9.9;-3.5;-6.7
4303;4765 Speelgoedwinkels;2010 januari;68.8;100.1;68.8;-3.1;-4.9;1.9
4304;4765 Speelgoedwinkels;2010 februari;75.9;99.7;76.2;-2.9;-5.7;2.9
4305;4765 Speelgoedwinkels;2010 maart;81.3;99.8;81.5;8.2;-5.3;14.3
4306;4765 Speelgoedwinkels;2010 1e kwartaal;75.4;99.9;75.5;0.7;-5.3;6.4
4307;4765 Speelgoedwinkels;2010 april;75.9;100.1;75.8;-0.7;-4.4;3.9
4308;4765 Speelgoedwinkels;2010 mei;81.9;100.8;81.2;-2.0;-2.2;0.2
4309;4765 Speelgoedwinkels;2010 juni;81.3;100.1;81.2;-2.0;-2.7;0.7
4310;4765 Speelgoedwinkels;2010 2e kwartaal;79.7;100.4;79.4;-1.6;-3.1;1.6
4311;4765 Speelgoedwinkels;2010 juli;90.8;99.5;91.2;-3.1;-2.9;-0.2
4312;4765 Speelgoedwinkels;2010 augustus;78.1;99.1;78.8;-6.3;-2.2;-4.2
4313;4765 Speelgoedwinkels;2010 september;87.5;98.4;88.9;-1.7;-2.1;0.4
4314;4765 Speelgoedwinkels;2010 3e kwartaal;85.5;99.0;86.3;-3.6;-2.4;-1.3
4315;4765 Speelgoedwinkels;2010 oktober;113.4;101.2;112.2;-5.3;1.3;-6.5
4316;4765 Speelgoedwinkels;2010 november;200.9;101.4;198.2;4.3;1.6;2.7
4317;4765 Speelgoedwinkels;2010 december;164.1;99.8;164.5;-8.1;0.3;-8.4
4318;4765 Speelgoedwinkels;2010 4e kwartaal;159.5;100.8;158.3;-2.5;1.1;-3.6
4319;4765 Speelgoedwinkels;2010;100.0;100.0;100.0;-2.0;-2.5;0.5
4320;4765 Speelgoedwinkels;2011 januari;65.1;100.2;65.0;-5.4;0.1;-5.5
4321;4765 Speelgoedwinkels;2011 februari;67.3;100.0;67.3;-11.4;0.3;-11.7
4322;4765 Speelgoedwinkels;2011 maart;78.5;100.5;78.1;-3.5;0.7;-4.2
4323;4765 Speelgoedwinkels;2011 1e kwartaal;70.3;100.2;70.1;-6.7;0.4;-7.1
4324;4765 Speelgoedwinkels;2011 april;67.5;100.3;67.3;-11.0;0.2;-11.2
4325;4765 Speelgoedwinkels;2011 mei;73.9;100.1;73.8;-9.8;-0.7;-9.2
4326;4765 Speelgoedwinkels;2011 juni;79.5;98.7;80.5;-2.2;-1.4;-0.8
4327;4765 Speelgoedwinkels;2011 2e kwartaal;73.6;99.7;73.8;-7.6;-0.6;-7.0
4328;4765 Speelgoedwinkels;2011 juli;84.1;99.7;84.3;-7.3;0.2;-7.6
4329;4765 Speelgoedwinkels;2011 augustus;73.7;98.6;74.8;-5.7;-0.6;-5.1
4330;4765 Speelgoedwinkels;2011 september;81.3;98.2;82.8;-7.1;-0.2;-6.9
4331;4765 Speelgoedwinkels;2011 3e kwartaal;79.7;98.8;80.6;-6.8;-0.2;-6.6
4332;4765 Speelgoedwinkels;2011 oktober;103.4;97.2;106.3;-8.9;-3.9;-5.2
4333;4765 Speelgoedwinkels;2011 november;192.3;96.8;198.7;-4.3;-4.5;0.3
4334;4765 Speelgoedwinkels;2011 december;155.0;97.7;158.6;-5.5;-2.0;-3.6
4335;4765 Speelgoedwinkels;2011 4e kwartaal;150.2;97.2;154.5;-5.8;-3.5;-2.4
4336;4765 Speelgoedwinkels;2011;93.5;99.0;94.4;-6.5;-1.0;-5.6
4337;4765 Speelgoedwinkels;2012 januari;61.8;97.2;63.6;-5.1;-3.0;-2.1
4338;4765 Speelgoedwinkels;2012 februari;66.4;98.3;67.6;-1.3;-1.7;0.4
4339;4765 Speelgoedwinkels;2012 maart;71.6;98.6;72.7;-8.7;-1.9;-6.9
4340;4765 Speelgoedwinkels;2012 1e kwartaal;66.6;98.0;68.0;-5.2;-2.2;-3.1
4341;4765 Speelgoedwinkels;2012 april;64.4;99.5;64.8;-4.6;-0.8;-3.8
4342;4765 Speelgoedwinkels;2012 mei;70.7;98.7;71.7;-4.2;-1.5;-2.8
4343;4765 Speelgoedwinkels;2012 juni;72.9;98.2;74.3;-8.3;-0.5;-7.8
4344;4765 Speelgoedwinkels;2012 2e kwartaal;69.4;98.8;70.2;-5.8;-1.0;-4.9
4345;4765 Speelgoedwinkels;2012 juli;74.1;96.7;76.7;-11.8;-3.1;-9.1
4346;4765 Speelgoedwinkels;2012 augustus;70.9;97.4;72.8;-3.8;-1.2;-2.6
4347;4765 Speelgoedwinkels;2012 september;75.2;97.2;77.3;-7.6;-1.0;-6.6
4348;4765 Speelgoedwinkels;2012 3e kwartaal;73.4;97.1;75.6;-7.9;-1.7;-6.3
4349;4765 Speelgoedwinkels;2012 oktober;95.7;98.4;97.3;-7.4;1.2;-8.5
4350;4765 Speelgoedwinkels;2012 november;167.6;98.5;170.1;-12.9;1.8;-14.4
4351;4765 Speelgoedwinkels;2012 december;131.2;100.9;130.1;-15.3;3.2;-18.0
4352;4765 Speelgoedwinkels;2012 4e kwartaal;131.5;99.2;132.5;-12.5;2.0;-14.2
4353;4765 Speelgoedwinkels;2012;85.2;98.3;86.7;-8.8;-0.7;-8.1
4354;4765 Speelgoedwinkels;2013 januari;53.2;101.4;52.4;-14.0;4.4;-17.6
4355;4765 Speelgoedwinkels;2013 februari;55.2;102.8;53.7;-16.8;4.6;-20.5
4356;4765 Speelgoedwinkels;2013 maart;64.7;103.8;62.4;-9.6;5.3;-14.1
4357;4765 Speelgoedwinkels;2013 1e kwartaal;57.7;102.7;56.2;-13.4;4.8;-17.3
4358;4765 Speelgoedwinkels;2013 april;55.8;102.9;54.2;-13.4;3.4;-16.3
