ID;SBI2008;Perioden;Vacaturegraad_1
1396;H Vervoer en opslag;2010 1e kwartaal;9.0
1397;H Vervoer en opslag;2010 2e kwartaal;10.0
1398;H Vervoer en opslag;2010 3e kwartaal;11.0
1399;H Vervoer en opslag;2010 4e kwartaal;9.0
1400;H Vervoer en opslag;2011 1e kwartaal;11.0
1401;H Vervoer en opslag;2011 2e kwartaal;13.0
1402;H Vervoer en opslag;2011 3e kwartaal;11.0
1403;H Vervoer en opslag;2011 4e kwartaal;10.0
1404;H Vervoer en opslag;2012 1e kwartaal;10.0
1405;H Vervoer en opslag;2012 2e kwartaal;10.0
1406;H Vervoer en opslag;2012 3e kwartaal;8.0
1407;H Vervoer en opslag;2012 4e kwartaal;7.0
1408;H Vervoer en opslag;2013 1e kwartaal;8.0
1409;H Vervoer en opslag;2013 2e kwartaal;8.0
1410;H Vervoer en opslag;2013 3e kwartaal;9.0
1411;H Vervoer en opslag;2013 4e kwartaal;9.0
1412;H Vervoer en opslag;2014 1e kwartaal;11.0
1413;H Vervoer en opslag;2014 2e kwartaal;12.0
1414;H Vervoer en opslag;2014 3e kwartaal;11.0
1415;H Vervoer en opslag;2014 4e kwartaal;12.0
1416;H Vervoer en opslag;2015 1e kwartaal;14.0
1417;H Vervoer en opslag;2015 2e kwartaal;17.0
1418;H Vervoer en opslag;2015 3e kwartaal;13.0
1419;H Vervoer en opslag;2015 4e kwartaal;13.0
1420;H Vervoer en opslag;2016 1e kwartaal;15.0
1421;H Vervoer en opslag;2016 2e kwartaal;18.0
1422;H Vervoer en opslag;2016 3e kwartaal;19.0
1423;H Vervoer en opslag;2016 4e kwartaal;19.0
1424;H Vervoer en opslag;2017 1e kwartaal;20.0
1425;H Vervoer en opslag;2017 2e kwartaal;23.0
1426;H Vervoer en opslag;2017 3e kwartaal;24.0
1427;H Vervoer en opslag;2017 4e kwartaal;23.0
1428;H Vervoer en opslag;2018 1e kwartaal;28.0
1429;H Vervoer en opslag;2018 2e kwartaal;32.0
1430;H Vervoer en opslag;2018 3e kwartaal;34.0
1431;H Vervoer en opslag;2018 4e kwartaal;34.0
1432;H Vervoer en opslag;2019 1e kwartaal;35.0
1433;H Vervoer en opslag;2019 2e kwartaal;35.0
1434;H Vervoer en opslag;2019 3e kwartaal;32.0
1435;H Vervoer en opslag;2019 4e kwartaal;31.0
1436;H Vervoer en opslag;2020 1e kwartaal;22.0
1437;H Vervoer en opslag;2020 2e kwartaal;18.0
1438;H Vervoer en opslag;2020 3e kwartaal;21.0
1439;H Vervoer en opslag;2020 4e kwartaal;20.0
1440;H Vervoer en opslag;2021 1e kwartaal;26.0
1441;H Vervoer en opslag;2021 2e kwartaal;39.0
1442;H Vervoer en opslag;2021 3e kwartaal;44.0
1443;H Vervoer en opslag;2021 4e kwartaal;44.0
1444;H Vervoer en opslag;2022 1e kwartaal;48.0
1445;H Vervoer en opslag;2022 2e kwartaal;51.0
1446;H Vervoer en opslag;2022 3e kwartaal;55.0
1447;H Vervoer en opslag;2022 4e kwartaal;47.0
1448;H Vervoer en opslag;2023 1e kwartaal;45.0
1449;H Vervoer en opslag;2023 2e kwartaal;46.0
1450;H Vervoer en opslag;2023 3e kwartaal;46.0
1451;H Vervoer en opslag;2023 4e kwartaal;41.0
1452;H Vervoer en opslag;2024 1e kwartaal;41.0
1453;H Vervoer en opslag;2024 2e kwartaal;47.0
1454;H Vervoer en opslag;2024 3e kwartaal;43.0
1455;H Vervoer en opslag;2024 4e kwartaal;39.0
1456;I Horeca;1997 1e kwartaal;18.0
1457;I Horeca;1997 2e kwartaal;14.0
1458;I Horeca;1997 3e kwartaal;11.0
1459;I Horeca;1997 4e kwartaal;20.0
1460;I Horeca;1998 1e kwartaal;33.0
1461;I Horeca;1998 2e kwartaal;27.0
1462;I Horeca;1998 3e kwartaal;18.0
1463;I Horeca;1998 4e kwartaal;22.0
1464;I Horeca;1999 1e kwartaal;36.0
1465;I Horeca;1999 2e kwartaal;32.0
1466;I Horeca;1999 3e kwartaal;26.0
1467;I Horeca;1999 4e kwartaal;32.0
1468;I Horeca;2000 1e kwartaal;38.0
1469;I Horeca;2000 2e kwartaal;34.0
1470;I Horeca;2000 3e kwartaal;25.0
1471;I Horeca;2000 4e kwartaal;28.0
1472;I Horeca;2001 1e kwartaal;35.0
1473;I Horeca;2001 2e kwartaal;34.0
1474;I Horeca;2001 3e kwartaal;29.0
1475;I Horeca;2001 4e kwartaal;27.0
1476;I Horeca;2002 1e kwartaal;33.0
1477;I Horeca;2002 2e kwartaal;34.0
1478;I Horeca;2002 3e kwartaal;24.0
1479;I Horeca;2002 4e kwartaal;21.0
1480;I Horeca;2003 1e kwartaal;22.0
1481;I Horeca;2003 2e kwartaal;21.0
1482;I Horeca;2003 3e kwartaal;10.0
1483;I Horeca;2003 4e kwartaal;14.0
1484;I Horeca;2004 1e kwartaal;28.0
1485;I Horeca;2004 2e kwartaal;30.0
1486;I Horeca;2004 3e kwartaal;22.0
1487;I Horeca;2004 4e kwartaal;24.0
1488;I Horeca;2005 1e kwartaal;47.0
1489;I Horeca;2005 2e kwartaal;37.0
1490;I Horeca;2005 3e kwartaal;37.0
1491;I Horeca;2005 4e kwartaal;29.0
1492;I Horeca;2006 1e kwartaal;41.0
1493;I Horeca;2006 2e kwartaal;48.0
1494;I Horeca;2006 3e kwartaal;39.0
1495;I Horeca;2006 4e kwartaal;36.0
1496;I Horeca;2007 1e kwartaal;55.0
1497;I Horeca;2007 2e kwartaal;57.0
1498;I Horeca;2007 3e kwartaal;45.0
1499;I Horeca;2007 4e kwartaal;40.0
1500;I Horeca;2008 1e kwartaal;51.0
1501;I Horeca;2008 2e kwartaal;54.0
1502;I Horeca;2008 3e kwartaal;40.0
1503;I Horeca;2008 4e kwartaal;32.0
1504;I Horeca;2009 1e kwartaal;34.0
1505;I Horeca;2009 2e kwartaal;28.0
1506;I Horeca;2009 3e kwartaal;24.0
1507;I Horeca;2009 4e kwartaal;18.0
1508;I Horeca;2010 1e kwartaal;24.0
1509;I Horeca;2010 2e kwartaal;27.0
1510;I Horeca;2010 3e kwartaal;25.0
1511;I Horeca;2010 4e kwartaal;23.0
1512;I Horeca;2011 1e kwartaal;29.0
1513;I Horeca;2011 2e kwartaal;29.0
1514;I Horeca;2011 3e kwartaal;24.0
1515;I Horeca;2011 4e kwartaal;21.0
1516;I Horeca;2012 1e kwartaal;26.0
1517;I Horeca;2012 2e kwartaal;23.0
1518;I Horeca;2012 3e kwartaal;20.0
1519;I Horeca;2012 4e kwartaal;19.0
1520;I Horeca;2013 1e kwartaal;24.0
1521;I Horeca;2013 2e kwartaal;21.0
1522;I Horeca;2013 3e kwartaal;19.0
1523;I Horeca;2013 4e kwartaal;16.0
1524;I Horeca;2014 1e kwartaal;26.0
1525;I Horeca;2014 2e kwartaal;25.0
1526;I Horeca;2014 3e kwartaal;24.0
1527;I Horeca;2014 4e kwartaal;22.0
1528;I Horeca;2015 1e kwartaal;32.0
1529;I Horeca;2015 2e kwartaal;30.0
1530;I Horeca;2015 3e kwartaal;25.0
1531;I Horeca;2015 4e kwartaal;27.0
1532;I Horeca;2016 1e kwartaal;35.0
1533;I Horeca;2016 2e kwartaal;35.0
1534;I Horeca;2016 3e kwartaal;36.0
1535;I Horeca;2016 4e kwartaal;33.0
1536;I Horeca;2017 1e kwartaal;42.0
1537;I Horeca;2017 2e kwartaal;48.0
1538;I Horeca;2017 3e kwartaal;43.0
1539;I Horeca;2017 4e kwartaal;41.0
1540;I Horeca;2018 1e kwartaal;48.0
1541;I Horeca;2018 2e kwartaal;53.0
1542;I Horeca;2018 3e kwartaal;49.0
1543;I Horeca;2018 4e kwartaal;45.0
1544;I Horeca;2019 1e kwartaal;55.0
1545;I Horeca;2019 2e kwartaal;58.0
1546;I Horeca;2019 3e kwartaal;51.0
1547;I Horeca;2019 4e kwartaal;47.0
1548;I Horeca;2020 1e kwartaal;23.0
1549;I Horeca;2020 2e kwartaal;28.0
1550;I Horeca;2020 3e kwartaal;26.0
1551;I Horeca;2020 4e kwartaal;18.0
1552;I Horeca;2021 1e kwartaal;44.0
1553;I Horeca;2021 2e kwartaal;82.0
1554;I Horeca;2021 3e kwartaal;83.0
1555;I Horeca;2021 4e kwartaal;57.0
1556;I Horeca;2022 1e kwartaal;112.0
1557;I Horeca;2022 2e kwartaal;96.0
1558;I Horeca;2022 3e kwartaal;79.0
1559;I Horeca;2022 4e kwartaal;64.0
1560;I Horeca;2023 1e kwartaal;77.0
1561;I Horeca;2023 2e kwartaal;76.0
1562;I Horeca;2023 3e kwartaal;64.0
1563;I Horeca;2023 4e kwartaal;58.0
1564;I Horeca;2024 1e kwartaal;66.0
1565;I Horeca;2024 2e kwartaal;60.0
1566;I Horeca;2024 3e kwartaal;56.0
1567;I Horeca;2024 4e kwartaal;53.0
1568;J Informatie en communicatie;1997 1e kwartaal;25.0
1569;J Informatie en communicatie;1997 2e kwartaal;32.0
1570;J Informatie en communicatie;1997 3e kwartaal;31.0
1571;J Informatie en communicatie;1997 4e kwartaal;38.0
1572;J Informatie en communicatie;1998 1e kwartaal;61.0
1573;J Informatie en communicatie;1998 2e kwartaal;50.0
1574;J Informatie en communicatie;1998 3e kwartaal;46.0
1575;J Informatie en communicatie;1998 4e kwartaal;50.0
1576;J Informatie en communicatie;1999 1e kwartaal;51.0
1577;J Informatie en communicatie;1999 2e kwartaal;61.0
1578;J Informatie en communicatie;1999 3e kwartaal;50.0
1579;J Informatie en communicatie;1999 4e kwartaal;51.0
1580;J Informatie en communicatie;2000 1e kwartaal;58.0
1581;J Informatie en communicatie;2000 2e kwartaal;48.0
1582;J Informatie en communicatie;2000 3e kwartaal;41.0
1583;J Informatie en communicatie;2000 4e kwartaal;46.0
1584;J Informatie en communicatie;2001 1e kwartaal;54.0
1585;J Informatie en communicatie;2001 2e kwartaal;43.0
1586;J Informatie en communicatie;2001 3e kwartaal;31.0
1587;J Informatie en communicatie;2001 4e kwartaal;27.0
1588;J Informatie en communicatie;2002 1e kwartaal;26.0
1589;J Informatie en communicatie;2002 2e kwartaal;21.0
1590;J Informatie en communicatie;2002 3e kwartaal;13.0
1591;J Informatie en communicatie;2002 4e kwartaal;16.0
1592;J Informatie en communicatie;2003 1e kwartaal;15.0
1593;J Informatie en communicatie;2003 2e kwartaal;18.0
1594;J Informatie en communicatie;2003 3e kwartaal;12.0
1595;J Informatie en communicatie;2003 4e kwartaal;18.0
1596;J Informatie en communicatie;2004 1e kwartaal;23.0
1597;J Informatie en communicatie;2004 2e kwartaal;25.0
1598;J Informatie en communicatie;2004 3e kwartaal;28.0
1599;J Informatie en communicatie;2004 4e kwartaal;28.0
1600;J Informatie en communicatie;2005 1e kwartaal;41.0
1601;J Informatie en communicatie;2005 2e kwartaal;37.0
1602;J Informatie en communicatie;2005 3e kwartaal;42.0
1603;J Informatie en communicatie;2005 4e kwartaal;45.0
1604;J Informatie en communicatie;2006 1e kwartaal;55.0
1605;J Informatie en communicatie;2006 2e kwartaal;55.0
1606;J Informatie en communicatie;2006 3e kwartaal;55.0
1607;J Informatie en communicatie;2006 4e kwartaal;54.0
1608;J Informatie en communicatie;2007 1e kwartaal;50.0
1609;J Informatie en communicatie;2007 2e kwartaal;56.0
1610;J Informatie en communicatie;2007 3e kwartaal;53.0
1611;J Informatie en communicatie;2007 4e kwartaal;57.0
1612;J Informatie en communicatie;2008 1e kwartaal;55.0
1613;J Informatie en communicatie;2008 2e kwartaal;67.0
1614;J Informatie en communicatie;2008 3e kwartaal;55.0
1615;J Informatie en communicatie;2008 4e kwartaal;42.0
1616;J Informatie en communicatie;2009 1e kwartaal;28.0
1617;J Informatie en communicatie;2009 2e kwartaal;23.0
1618;J Informatie en communicatie;2009 3e kwartaal;23.0
1619;J Informatie en communicatie;2009 4e kwartaal;24.0
1620;J Informatie en communicatie;2010 1e kwartaal;30.0
1621;J Informatie en communicatie;2010 2e kwartaal;34.0
1622;J Informatie en communicatie;2010 3e kwartaal;35.0
1623;J Informatie en communicatie;2010 4e kwartaal;37.0
1624;J Informatie en communicatie;2011 1e kwartaal;41.0
1625;J Informatie en communicatie;2011 2e kwartaal;42.0
1626;J Informatie en communicatie;2011 3e kwartaal;39.0
1627;J Informatie en communicatie;2011 4e kwartaal;32.0
1628;J Informatie en communicatie;2012 1e kwartaal;34.0
1629;J Informatie en communicatie;2012 2e kwartaal;33.0
1630;J Informatie en communicatie;2012 3e kwartaal;34.0
1631;J Informatie en communicatie;2012 4e kwartaal;32.0
1632;J Informatie en communicatie;2013 1e kwartaal;31.0
1633;J Informatie en communicatie;2013 2e kwartaal;30.0
1634;J Informatie en communicatie;2013 3e kwartaal;31.0
1635;J Informatie en communicatie;2013 4e kwartaal;31.0
1636;J Informatie en communicatie;2014 1e kwartaal;37.0
1637;J Informatie en communicatie;2014 2e kwartaal;38.0
1638;J Informatie en communicatie;2014 3e kwartaal;38.0
1639;J Informatie en communicatie;2014 4e kwartaal;38.0
1640;J Informatie en communicatie;2015 1e kwartaal;43.0
1641;J Informatie en communicatie;2015 2e kwartaal;41.0
1642;J Informatie en communicatie;2015 3e kwartaal;45.0
1643;J Informatie en communicatie;2015 4e kwartaal;48.0
1644;J Informatie en communicatie;2016 1e kwartaal;52.0
1645;J Informatie en communicatie;2016 2e kwartaal;50.0
1646;J Informatie en communicatie;2016 3e kwartaal;47.0
1647;J Informatie en communicatie;2016 4e kwartaal;45.0
1648;J Informatie en communicatie;2017 1e kwartaal;53.0
1649;J Informatie en communicatie;2017 2e kwartaal;55.0
1650;J Informatie en communicatie;2017 3e kwartaal;50.0
1651;J Informatie en communicatie;2017 4e kwartaal;57.0
1652;J Informatie en communicatie;2018 1e kwartaal;64.0
1653;J Informatie en communicatie;2018 2e kwartaal;63.0
1654;J Informatie en communicatie;2018 3e kwartaal;62.0
1655;J Informatie en communicatie;2018 4e kwartaal;60.0
1656;J Informatie en communicatie;2019 1e kwartaal;68.0
1657;J Informatie en communicatie;2019 2e kwartaal;65.0
1658;J Informatie en communicatie;2019 3e kwartaal;66.0
1659;J Informatie en communicatie;2019 4e kwartaal;64.0
1660;J Informatie en communicatie;2020 1e kwartaal;52.0
1661;J Informatie en communicatie;2020 2e kwartaal;43.0
1662;J Informatie en communicatie;2020 3e kwartaal;48.0
1663;J Informatie en communicatie;2020 4e kwartaal;54.0
1664;J Informatie en communicatie;2021 1e kwartaal;64.0
1665;J Informatie en communicatie;2021 2e kwartaal;77.0
1666;J Informatie en communicatie;2021 3e kwartaal;77.0
1667;J Informatie en communicatie;2021 4e kwartaal;82.0
1668;J Informatie en communicatie;2022 1e kwartaal;91.0
1669;J Informatie en communicatie;2022 2e kwartaal;89.0
1670;J Informatie en communicatie;2022 3e kwartaal;81.0
1671;J Informatie en communicatie;2022 4e kwartaal;69.0
1672;J Informatie en communicatie;2023 1e kwartaal;69.0
1673;J Informatie en communicatie;2023 2e kwartaal;64.0
1674;J Informatie en communicatie;2023 3e kwartaal;63.0
1675;J Informatie en communicatie;2023 4e kwartaal;58.0
1676;J Informatie en communicatie;2024 1e kwartaal;60.0
1677;J Informatie en communicatie;2024 2e kwartaal;58.0
1678;J Informatie en communicatie;2024 3e kwartaal;54.0
1679;J Informatie en communicatie;2024 4e kwartaal;55.0
1680;K Financiële dienstverlening;1997 1e kwartaal;17.0
1681;K Financiële dienstverlening;1997 2e kwartaal;18.0
1682;K Financiële dienstverlening;1997 3e kwartaal;14.0
1683;K Financiële dienstverlening;1997 4e kwartaal;19.0
1684;K Financiële dienstverlening;1998 1e kwartaal;17.0
1685;K Financiële dienstverlening;1998 2e kwartaal;20.0
1686;K Financiële dienstverlening;1998 3e kwartaal;17.0
1687;K Financiële dienstverlening;1998 4e kwartaal;20.0
1688;K Financiële dienstverlening;1999 1e kwartaal;19.0
1689;K Financiële dienstverlening;1999 2e kwartaal;32.0
1690;K Financiële dienstverlening;1999 3e kwartaal;21.0
1691;K Financiële dienstverlening;1999 4e kwartaal;22.0
1692;K Financiële dienstverlening;2000 1e kwartaal;32.0
1693;K Financiële dienstverlening;2000 2e kwartaal;26.0
1694;K Financiële dienstverlening;2000 3e kwartaal;21.0
1695;K Financiële dienstverlening;2000 4e kwartaal;29.0
1696;K Financiële dienstverlening;2001 1e kwartaal;29.0
1697;K Financiële dienstverlening;2001 2e kwartaal;26.0
1698;K Financiële dienstverlening;2001 3e kwartaal;21.0
1699;K Financiële dienstverlening;2001 4e kwartaal;27.0
1700;K Financiële dienstverlening;2002 1e kwartaal;21.0
1701;K Financiële dienstverlening;2002 2e kwartaal;17.0
1702;K Financiële dienstverlening;2002 3e kwartaal;11.0
1703;K Financiële dienstverlening;2002 4e kwartaal;12.0
1704;K Financiële dienstverlening;2003 1e kwartaal;15.0
1705;K Financiële dienstverlening;2003 2e kwartaal;14.0
1706;K Financiële dienstverlening;2003 3e kwartaal;13.0
1707;K Financiële dienstverlening;2003 4e kwartaal;15.0
1708;K Financiële dienstverlening;2004 1e kwartaal;21.0
1709;K Financiële dienstverlening;2004 2e kwartaal;18.0
1710;K Financiële dienstverlening;2004 3e kwartaal;21.0
1711;K Financiële dienstverlening;2004 4e kwartaal;21.0
1712;K Financiële dienstverlening;2005 1e kwartaal;27.0
1713;K Financiële dienstverlening;2005 2e kwartaal;29.0
1714;K Financiële dienstverlening;2005 3e kwartaal;25.0
1715;K Financiële dienstverlening;2005 4e kwartaal;27.0
1716;K Financiële dienstverlening;2006 1e kwartaal;50.0
1717;K Financiële dienstverlening;2006 2e kwartaal;57.0
1718;K Financiële dienstverlening;2006 3e kwartaal;66.0
1719;K Financiële dienstverlening;2006 4e kwartaal;62.0
1720;K Financiële dienstverlening;2007 1e kwartaal;70.0
1721;K Financiële dienstverlening;2007 2e kwartaal;47.0
1722;K Financiële dienstverlening;2007 3e kwartaal;50.0
1723;K Financiële dienstverlening;2007 4e kwartaal;53.0
1724;K Financiële dienstverlening;2008 1e kwartaal;43.0
1725;K Financiële dienstverlening;2008 2e kwartaal;42.0
1726;K Financiële dienstverlening;2008 3e kwartaal;40.0
1727;K Financiële dienstverlening;2008 4e kwartaal;35.0
1728;K Financiële dienstverlening;2009 1e kwartaal;36.0
1729;K Financiële dienstverlening;2009 2e kwartaal;27.0
1730;K Financiële dienstverlening;2009 3e kwartaal;26.0
1731;K Financiële dienstverlening;2009 4e kwartaal;22.0
1732;K Financiële dienstverlening;2010 1e kwartaal;21.0
1733;K Financiële dienstverlening;2010 2e kwartaal;20.0
1734;K Financiële dienstverlening;2010 3e kwartaal;23.0
1735;K Financiële dienstverlening;2010 4e kwartaal;25.0
1736;K Financiële dienstverlening;2011 1e kwartaal;29.0
1737;K Financiële dienstverlening;2011 2e kwartaal;32.0
1738;K Financiële dienstverlening;2011 3e kwartaal;32.0
1739;K Financiële dienstverlening;2011 4e kwartaal;30.0
1740;K Financiële dienstverlening;2012 1e kwartaal;29.0
1741;K Financiële dienstverlening;2012 2e kwartaal;28.0
1742;K Financiële dienstverlening;2012 3e kwartaal;26.0
1743;K Financiële dienstverlening;2012 4e kwartaal;26.0
1744;K Financiële dienstverlening;2013 1e kwartaal;26.0
1745;K Financiële dienstverlening;2013 2e kwartaal;28.0
1746;K Financiële dienstverlening;2013 3e kwartaal;28.0
1747;K Financiële dienstverlening;2013 4e kwartaal;22.0
1748;K Financiële dienstverlening;2014 1e kwartaal;25.0
1749;K Financiële dienstverlening;2014 2e kwartaal;24.0
1750;K Financiële dienstverlening;2014 3e kwartaal;24.0
1751;K Financiële dienstverlening;2014 4e kwartaal;24.0
1752;K Financiële dienstverlening;2015 1e kwartaal;25.0
1753;K Financiële dienstverlening;2015 2e kwartaal;27.0
1754;K Financiële dienstverlening;2015 3e kwartaal;26.0
1755;K Financiële dienstverlening;2015 4e kwartaal;27.0
1756;K Financiële dienstverlening;2016 1e kwartaal;28.0
1757;K Financiële dienstverlening;2016 2e kwartaal;28.0
1758;K Financiële dienstverlening;2016 3e kwartaal;27.0
1759;K Financiële dienstverlening;2016 4e kwartaal;28.0
1760;K Financiële dienstverlening;2017 1e kwartaal;32.0
1761;K Financiële dienstverlening;2017 2e kwartaal;40.0
1762;K Financiële dienstverlening;2017 3e kwartaal;39.0
1763;K Financiële dienstverlening;2017 4e kwartaal;41.0
1764;K Financiële dienstverlening;2018 1e kwartaal;43.0
1765;K Financiële dienstverlening;2018 2e kwartaal;42.0
1766;K Financiële dienstverlening;2018 3e kwartaal;44.0
1767;K Financiële dienstverlening;2018 4e kwartaal;44.0
1768;K Financiële dienstverlening;2019 1e kwartaal;44.0
1769;K Financiële dienstverlening;2019 2e kwartaal;43.0
1770;K Financiële dienstverlening;2019 3e kwartaal;41.0
1771;K Financiële dienstverlening;2019 4e kwartaal;42.0
1772;K Financiële dienstverlening;2020 1e kwartaal;34.0
1773;K Financiële dienstverlening;2020 2e kwartaal;34.0
1774;K Financiële dienstverlening;2020 3e kwartaal;33.0
1775;K Financiële dienstverlening;2020 4e kwartaal;34.0
1776;K Financiële dienstverlening;2021 1e kwartaal;36.0
1777;K Financiële dienstverlening;2021 2e kwartaal;37.0
1778;K Financiële dienstverlening;2021 3e kwartaal;44.0
1779;K Financiële dienstverlening;2021 4e kwartaal;47.0
1780;K Financiële dienstverlening;2022 1e kwartaal;53.0
1781;K Financiële dienstverlening;2022 2e kwartaal;58.0
1782;K Financiële dienstverlening;2022 3e kwartaal;53.0
1783;K Financiële dienstverlening;2022 4e kwartaal;54.0
1784;K Financiële dienstverlening;2023 1e kwartaal;50.0
1785;K Financiële dienstverlening;2023 2e kwartaal;48.0
1786;K Financiële dienstverlening;2023 3e kwartaal;44.0
1787;K Financiële dienstverlening;2023 4e kwartaal;42.0
1788;K Financiële dienstverlening;2024 1e kwartaal;44.0
1789;K Financiële dienstverlening;2024 2e kwartaal;43.0
1790;K Financiële dienstverlening;2024 3e kwartaal;40.0
1791;K Financiële dienstverlening;2024 4e kwartaal;38.0
1792;L Verhuur en handel van onroerend goed;1997 1e kwartaal;21.0
1793;L Verhuur en handel van onroerend goed;1997 2e kwartaal;16.0
1794;L Verhuur en handel van onroerend goed;1997 3e kwartaal;11.0
1795;L Verhuur en handel van onroerend goed;1997 4e kwartaal;22.0
1796;L Verhuur en handel van onroerend goed;1998 1e kwartaal;25.0
1797;L Verhuur en handel van onroerend goed;1998 2e kwartaal;22.0
1798;L Verhuur en handel van onroerend goed;1998 3e kwartaal;20.0
1799;L Verhuur en handel van onroerend goed;1998 4e kwartaal;24.0
1800;L Verhuur en handel van onroerend goed;1999 1e kwartaal;27.0
1801;L Verhuur en handel van onroerend goed;1999 2e kwartaal;37.0
1802;L Verhuur en handel van onroerend goed;1999 3e kwartaal;28.0
1803;L Verhuur en handel van onroerend goed;1999 4e kwartaal;33.0
1804;L Verhuur en handel van onroerend goed;2000 1e kwartaal;43.0
1805;L Verhuur en handel van onroerend goed;2000 2e kwartaal;40.0
1806;L Verhuur en handel van onroerend goed;2000 3e kwartaal;32.0
1807;L Verhuur en handel van onroerend goed;2000 4e kwartaal;32.0
1808;L Verhuur en handel van onroerend goed;2001 1e kwartaal;45.0
1809;L Verhuur en handel van onroerend goed;2001 2e kwartaal;36.0
1810;L Verhuur en handel van onroerend goed;2001 3e kwartaal;25.0
1811;L Verhuur en handel van onroerend goed;2001 4e kwartaal;31.0
1812;L Verhuur en handel van onroerend goed;2002 1e kwartaal;29.0
1813;L Verhuur en handel van onroerend goed;2002 2e kwartaal;29.0
1814;L Verhuur en handel van onroerend goed;2002 3e kwartaal;19.0
1815;L Verhuur en handel van onroerend goed;2002 4e kwartaal;20.0
1816;L Verhuur en handel van onroerend goed;2003 1e kwartaal;22.0
1817;L Verhuur en handel van onroerend goed;2003 2e kwartaal;19.0
1818;L Verhuur en handel van onroerend goed;2003 3e kwartaal;14.0
1819;L Verhuur en handel van onroerend goed;2003 4e kwartaal;19.0
1820;L Verhuur en handel van onroerend goed;2004 1e kwartaal;26.0
1821;L Verhuur en handel van onroerend goed;2004 2e kwartaal;28.0
1822;L Verhuur en handel van onroerend goed;2004 3e kwartaal;31.0
1823;L Verhuur en handel van onroerend goed;2004 4e kwartaal;29.0
1824;L Verhuur en handel van onroerend goed;2005 1e kwartaal;34.0
1825;L Verhuur en handel van onroerend goed;2005 2e kwartaal;29.0
1826;L Verhuur en handel van onroerend goed;2005 3e kwartaal;25.0
1827;L Verhuur en handel van onroerend goed;2005 4e kwartaal;32.0
1828;L Verhuur en handel van onroerend goed;2006 1e kwartaal;43.0
1829;L Verhuur en handel van onroerend goed;2006 2e kwartaal;45.0
1830;L Verhuur en handel van onroerend goed;2006 3e kwartaal;44.0
1831;L Verhuur en handel van onroerend goed;2006 4e kwartaal;41.0
1832;L Verhuur en handel van onroerend goed;2007 1e kwartaal;46.0
1833;L Verhuur en handel van onroerend goed;2007 2e kwartaal;50.0
1834;L Verhuur en handel van onroerend goed;2007 3e kwartaal;38.0
1835;L Verhuur en handel van onroerend goed;2007 4e kwartaal;43.0
1836;L Verhuur en handel van onroerend goed;2008 1e kwartaal;45.0
1837;L Verhuur en handel van onroerend goed;2008 2e kwartaal;37.0
1838;L Verhuur en handel van onroerend goed;2008 3e kwartaal;38.0
1839;L Verhuur en handel van onroerend goed;2008 4e kwartaal;24.0
1840;L Verhuur en handel van onroerend goed;2009 1e kwartaal;21.0
1841;L Verhuur en handel van onroerend goed;2009 2e kwartaal;17.0
1842;L Verhuur en handel van onroerend goed;2009 3e kwartaal;15.0
1843;L Verhuur en handel van onroerend goed;2009 4e kwartaal;14.0
1844;L Verhuur en handel van onroerend goed;2010 1e kwartaal;15.0
1845;L Verhuur en handel van onroerend goed;2010 2e kwartaal;16.0
1846;L Verhuur en handel van onroerend goed;2010 3e kwartaal;15.0
1847;L Verhuur en handel van onroerend goed;2010 4e kwartaal;13.0
1848;L Verhuur en handel van onroerend goed;2011 1e kwartaal;16.0
1849;L Verhuur en handel van onroerend goed;2011 2e kwartaal;15.0
1850;L Verhuur en handel van onroerend goed;2011 3e kwartaal;16.0
1851;L Verhuur en handel van onroerend goed;2011 4e kwartaal;14.0
1852;L Verhuur en handel van onroerend goed;2012 1e kwartaal;13.0
1853;L Verhuur en handel van onroerend goed;2012 2e kwartaal;9.0
1854;L Verhuur en handel van onroerend goed;2012 3e kwartaal;12.0
1855;L Verhuur en handel van onroerend goed;2012 4e kwartaal;9.0
1856;L Verhuur en handel van onroerend goed;2013 1e kwartaal;7.0
1857;L Verhuur en handel van onroerend goed;2013 2e kwartaal;6.0
1858;L Verhuur en handel van onroerend goed;2013 3e kwartaal;9.0
1859;L Verhuur en handel van onroerend goed;2013 4e kwartaal;11.0
1860;L Verhuur en handel van onroerend goed;2014 1e kwartaal;16.0
1861;L Verhuur en handel van onroerend goed;2014 2e kwartaal;14.0
1862;L Verhuur en handel van onroerend goed;2014 3e kwartaal;15.0
1863;L Verhuur en handel van onroerend goed;2014 4e kwartaal;14.0
1864;L Verhuur en handel van onroerend goed;2015 1e kwartaal;16.0
1865;L Verhuur en handel van onroerend goed;2015 2e kwartaal;20.0
1866;L Verhuur en handel van onroerend goed;2015 3e kwartaal;17.0
1867;L Verhuur en handel van onroerend goed;2015 4e kwartaal;17.0
1868;L Verhuur en handel van onroerend goed;2016 1e kwartaal;16.0
1869;L Verhuur en handel van onroerend goed;2016 2e kwartaal;17.0
1870;L Verhuur en handel van onroerend goed;2016 3e kwartaal;16.0
1871;L Verhuur en handel van onroerend goed;2016 4e kwartaal;17.0
1872;L Verhuur en handel van onroerend goed;2017 1e kwartaal;19.0
1873;L Verhuur en handel van onroerend goed;2017 2e kwartaal;24.0
1874;L Verhuur en handel van onroerend goed;2017 3e kwartaal;19.0
