ID;Woningkenmerken;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldElektriciteitsverbruik_5;Stadsverwarming_6;IndelingswijzigingWijkenEnBuurten_7
4317;Totaal woningen;Gote Haag;Amersfoort                              ;Buurt     ;BU03070106;850.0;2200.0;;1
4318;Totaal woningen;Stadhuisplein;Amersfoort                              ;Buurt     ;BU03070107;750.0;1950.0;;1
4319;Totaal woningen;Schimmelpenninckstraat;Amersfoort                              ;Buurt     ;BU03070108;1300.0;2950.0;;1
4320;Totaal woningen;Wijk 02 Zonnehof;Amersfoort                              ;Wijk      ;WK030702  ;800.0;2250.0;;1
4321;Totaal woningen;Smallepad;                                        ;          ;          ;;;; 
4322;Totaal woningen;Snouckaertlaan;Amersfoort                              ;Buurt     ;BU03070202;950.0;1950.0;;1
4323;Totaal woningen;Zonnehof;Amersfoort                              ;Buurt     ;BU03070204;800.0;2100.0;;1
4324;Totaal woningen;Weltevreden;Amersfoort                              ;Buurt     ;BU03070205;800.0;2250.0;;1
4325;Totaal woningen;Bloemweg;Amersfoort                              ;Buurt     ;BU03070206;800.0;2600.0;15.3;1
4326;Totaal woningen;Wijk 03 Soesterkwartier;Amersfoort                              ;Wijk      ;WK030703  ;1100.0;2600.0;;1
4327;Totaal woningen;Rivierenbuurt-Oost;Amersfoort                              ;Buurt     ;BU03070300;1100.0;2550.0;;1
4328;Totaal woningen;Rivierenbuurt-West;Amersfoort                              ;Buurt     ;BU03070301;1250.0;2650.0;;1
4329;Totaal woningen;G. van Stellingwerfstraat;Amersfoort                              ;Buurt     ;BU03070302;1050.0;2500.0;;1
4330;Totaal woningen;Bloemenbuurt-Oost;Amersfoort                              ;Buurt     ;BU03070303;1200.0;2750.0;;1
4331;Totaal woningen;Bloemenbuurt-West;Amersfoort                              ;Buurt     ;BU03070304;1300.0;2950.0;;1
4332;Totaal woningen;Bomenbuurt;Amersfoort                              ;Buurt     ;BU03070305;1100.0;2450.0;;1
4333;Totaal woningen;Puntenburg;Amersfoort                              ;Buurt     ;BU03070306;750.0;2300.0;;1
4334;Totaal woningen;Piet Mondriaanlaan;Amersfoort                              ;Buurt     ;BU03070307;650.0;2200.0;;1
4335;Totaal woningen;Wijk 04 Isselt;Amersfoort                              ;Wijk      ;WK030704  ;750.0;2050.0;;1
4336;Totaal woningen;Eemplein;Amersfoort                              ;Buurt     ;BU03070401;550.0;1700.0;;1
4337;Totaal woningen;Geldersestraat;Amersfoort                              ;Buurt     ;BU03070402;;;;1
4338;Totaal woningen;Chromiumweg;Amersfoort                              ;Buurt     ;BU03070403;;;;1
4339;Totaal woningen;Uraniumweg;Amersfoort                              ;Buurt     ;BU03070404;2100.0;4350.0;;1
4340;Totaal woningen;Wijk 05 Bosgebied;Amersfoort                              ;Wijk      ;WK030705  ;1700.0;2800.0;;1
4341;Totaal woningen;Birkhoven en Bokkeduinen;Amersfoort                              ;Buurt     ;BU03070500;;;;1
4342;Totaal woningen;Vlasakkers;Amersfoort                              ;Buurt     ;BU03070501;1800.0;2950.0;;1
4343;Totaal woningen;Zon en Schild;Amersfoort                              ;Buurt     ;BU03070502;1800.0;2900.0;;1
4344;Totaal woningen;Wijk 06 De Koppel;Amersfoort                              ;Wijk      ;WK030706  ;950.0;2550.0;;1
4345;Totaal woningen;Jericho en Jeruzalem;Amersfoort                              ;Buurt     ;BU03070600;1200.0;2350.0;;1
4346;Totaal woningen;Meridiaan;Amersfoort                              ;Buurt     ;BU03070601;850.0;2500.0;;1
4347;Totaal woningen;Gildekwartier;Amersfoort                              ;Buurt     ;BU03070603;800.0;2850.0;;1
4348;Totaal woningen;Wijk 07 De Kruiskamp;Amersfoort                              ;Wijk      ;WK030707  ;1000.0;2350.0;;1
4349;Totaal woningen;Evertsenstraat;Amersfoort                              ;Buurt     ;BU03070700;1000.0;2500.0;;1
4350;Totaal woningen;Neptunusplein;Amersfoort                              ;Buurt     ;BU03070701;1000.0;2350.0;;1
4351;Totaal woningen;Columbusweg;Amersfoort                              ;Buurt     ;BU03070702;1000.0;2200.0;;1
4352;Totaal woningen;Wijk 08 Schothorst Zuid;Amersfoort                              ;Wijk      ;WK030708  ;1100.0;2700.0;;1
4353;Totaal woningen;Vuurtoren;Amersfoort                              ;Buurt     ;BU03070800;1200.0;2750.0;;1
4354;Totaal woningen;De Plaatsen;Amersfoort                              ;Buurt     ;BU03070801;950.0;2450.0;;1
4355;Totaal woningen;Koperhorst;Amersfoort                              ;Buurt     ;BU03070803;1100.0;2850.0;;1
4356;Totaal woningen;Wijk 09 Schothorst Noord;Amersfoort                              ;Wijk      ;WK030709  ;900.0;2950.0;;1
4357;Totaal woningen;Elly Takmastraat;Amersfoort                              ;Buurt     ;BU03070900;950.0;2850.0;;1
4358;Totaal woningen;Camera Obscurastraat;Amersfoort                              ;Buurt     ;BU03070902;850.0;3050.0;;1
4359;Totaal woningen;Queekhoven;Amersfoort                              ;Buurt     ;BU03070903;950.0;2950.0;;1
4360;Totaal woningen;Het Gein;Amersfoort                              ;Buurt     ;BU03070905;850.0;2850.0;;1
4361;Totaal woningen;Wijk 10 Liendert;Amersfoort                              ;Wijk      ;WK030710  ;1050.0;2600.0;;1
4362;Totaal woningen;Liendertsedreef;Amersfoort                              ;Buurt     ;BU03071000;1450.0;2850.0;;1
4363;Totaal woningen;Vinkenbaan;Amersfoort                              ;Buurt     ;BU03071001;1100.0;2300.0;;1
4364;Totaal woningen;De Horsten;Amersfoort                              ;Buurt     ;BU03071002;800.0;2500.0;;1
4365;Totaal woningen;Albatrosstraat;Amersfoort                              ;Buurt     ;BU03071003;1100.0;2900.0;;1
4366;Totaal woningen;Zwaluwenstraat;Amersfoort                              ;Buurt     ;BU03071004;950.0;2500.0;;1
4367;Totaal woningen;Wijk 11 Rustenburg;Amersfoort                              ;Wijk      ;WK030711  ;1250.0;3050.0;;1
4368;Totaal woningen;Rustenburg-Noord;Amersfoort                              ;Buurt     ;BU03071100;1150.0;3150.0;;1
4369;Totaal woningen;Rustenburg-Zuid;Amersfoort                              ;Buurt     ;BU03071101;1350.0;3000.0;;1
4370;Totaal woningen;Wijk 12 Stoutenburg-Noord;Amersfoort                              ;Wijk      ;WK030712  ;2400.0;5450.0;;1
4371;Totaal woningen;Bloeidaal;Amersfoort                              ;Buurt     ;BU03071201;2200.0;5500.0;;1
4372;Totaal woningen;Stoutenburgerlaan;Amersfoort                              ;Buurt     ;BU03071202;2300.0;4700.0;;1
4373;Totaal woningen;Wijk 13 Schuilenburg;Amersfoort                              ;Wijk      ;WK030713  ;1150.0;2400.0;;1
4374;Totaal woningen;Romeostraat;Amersfoort                              ;Buurt     ;BU03071300;1200.0;2600.0;;1
4375;Totaal woningen;Ariaweg;Amersfoort                              ;Buurt     ;BU03071301;850.0;2150.0;;1
4376;Totaal woningen;Verdiweg;Amersfoort                              ;Buurt     ;BU03071302;1350.0;2400.0;;1
4377;Totaal woningen;Wijk 14 Randenbroek;Amersfoort                              ;Wijk      ;WK030714  ;1000.0;2400.0;;1
4378;Totaal woningen;Willem III;Amersfoort                              ;Buurt     ;BU03071400;950.0;2650.0;;1
4379;Totaal woningen;Randenbroekerweg;Amersfoort                              ;Buurt     ;BU03071401;1150.0;2650.0;;1
4380;Totaal woningen;Bachweg-Zuid;Amersfoort                              ;Buurt     ;BU03071402;850.0;1950.0;;1
4381;Totaal woningen;Weberstraat;Amersfoort                              ;Buurt     ;BU03071403;1000.0;2250.0;;1
4382;Totaal woningen;Wijk 15 Vermeerkwartier;Amersfoort                              ;Wijk      ;WK030715  ;1350.0;2900.0;;1
4383;Totaal woningen;Bekenstein en De Luiaard;Amersfoort                              ;Buurt     ;BU03071500;1350.0;2900.0;;1
4384;Totaal woningen;Rubensstraat;Amersfoort                              ;Buurt     ;BU03071501;1400.0;3050.0;;1
4385;Totaal woningen;Albert Cuypstraat;Amersfoort                              ;Buurt     ;BU03071502;1350.0;2900.0;;1
4386;Totaal woningen;Dorrestein;Amersfoort                              ;Buurt     ;BU03071503;2400.0;3150.0;;1
4387;Totaal woningen;Wijk 16 Leusderkwartier;Amersfoort                              ;Wijk      ;WK030716  ;1350.0;2900.0;;1
4388;Totaal woningen;De Driehoek;Amersfoort                              ;Buurt     ;BU03071600;1350.0;2750.0;;1
4389;Totaal woningen;Voltastraat;Amersfoort                              ;Buurt     ;BU03071601;1500.0;3200.0;;1
4390;Totaal woningen;Bosweg;Amersfoort                              ;Buurt     ;BU03071602;1250.0;2700.0;;1
4391;Totaal woningen;Nimmerdor;Amersfoort                              ;Buurt     ;BU03071603;;;;1
4392;Totaal woningen;Wijk 17 De Berg Zuid;Amersfoort                              ;Wijk      ;WK030717  ;1400.0;2800.0;;1
4393;Totaal woningen;Westerstraat;Amersfoort                              ;Buurt     ;BU03071700;1250.0;2500.0;;1
4394;Totaal woningen;Juliana van Stolberg;Amersfoort                              ;Buurt     ;BU03071701;800.0;2100.0;;1
4395;Totaal woningen;Huygenslaan;Amersfoort                              ;Buurt     ;BU03071702;2550.0;4700.0;;1
4396;Totaal woningen;De Lichtenberg;Amersfoort                              ;Buurt     ;BU03071703;2000.0;3900.0;;1
4397;Totaal woningen;Verhoevenstraat;Amersfoort                              ;Buurt     ;BU03071704;1400.0;2850.0;;1
4398;Totaal woningen;Indische Buurt;Amersfoort                              ;Buurt     ;BU03071705;1900.0;3550.0;;1
4399;Totaal woningen;Curacaolaan;Amersfoort                              ;Buurt     ;BU03071706;950.0;1800.0;;1
4400;Totaal woningen;Klein Zwitserland;Amersfoort                              ;Buurt     ;BU03071707;3400.0;7200.0;;1
4401;Totaal woningen;Wijk 18 De Berg Noord;Amersfoort                              ;Wijk      ;WK030718  ;2300.0;4300.0;;1
4402;Totaal woningen;Regentesselaan;Amersfoort                              ;Buurt     ;BU03071800;2550.0;4400.0;;1
4403;Totaal woningen;Station Berkenweg;Amersfoort                              ;Buurt     ;BU03071801;850.0;2750.0;;1
4404;Totaal woningen;Thorbeckeplein;Amersfoort                              ;Buurt     ;BU03071802;3000.0;5150.0;;1
4405;Totaal woningen;Mr. Th. Heemskerklaan;Amersfoort                              ;Buurt     ;BU03071803;1950.0;3600.0;;1
4406;Totaal woningen;Oranjelaan;Amersfoort                              ;Buurt     ;BU03071804;2200.0;4850.0;;1
4407;Totaal woningen;Wijk 19 Hoogland;Amersfoort                              ;Wijk      ;WK030719  ;1250.0;3500.0;;1
4408;Totaal woningen;De Ham;Amersfoort                              ;Buurt     ;BU03071900;1250.0;3550.0;;1
4409;Totaal woningen;Langenoord;Amersfoort                              ;Buurt     ;BU03071901;1350.0;3300.0;;1
4410;Totaal woningen;Bieshaar-Noord;Amersfoort                              ;Buurt     ;BU03071902;1400.0;3700.0;;1
4411;Totaal woningen;Bieshaar-Zuid;Amersfoort                              ;Buurt     ;BU03071903;1200.0;3200.0;;1
4412;Totaal woningen;De Bik;Amersfoort                              ;Buurt     ;BU03071904;1200.0;3700.0;;1
4413;Totaal woningen;De Brinken;Amersfoort                              ;Buurt     ;BU03071905;1000.0;3050.0;;1
4414;Totaal woningen;De Biezen;Amersfoort                              ;Buurt     ;BU03071906;1250.0;3950.0;;1
4415;Totaal woningen;Wijk 20 Zielhorst;Amersfoort                              ;Wijk      ;WK030720  ;950.0;3250.0;;1
4416;Totaal woningen;Vlinderbuurt;Amersfoort                              ;Buurt     ;BU03072000;950.0;3350.0;;1
4417;Totaal woningen;Erasmusstraat;Amersfoort                              ;Buurt     ;BU03072001;900.0;3050.0;;1
4418;Totaal woningen;Muziekbuurt-Noord;Amersfoort                              ;Buurt     ;BU03072002;900.0;3050.0;;1
4419;Totaal woningen;Muziekbuurt-Zuid;Amersfoort                              ;Buurt     ;BU03072003;950.0;2950.0;;1
4420;Totaal woningen;Architectenbuurt-Oost;Amersfoort                              ;Buurt     ;BU03072004;1050.0;3550.0;;1
4421;Totaal woningen;Architectenbuurt-Zuid;Amersfoort                              ;Buurt     ;BU03072005;1100.0;3450.0;;1
4422;Totaal woningen;Sportpark Zielhorst;                                        ;          ;          ;;;; 
4423;Totaal woningen;Wijk 21 Kattenbroek;Amersfoort                              ;Wijk      ;WK030721  ;1050.0;3200.0;;1
4424;Totaal woningen;Stille Steeg;Amersfoort                              ;Buurt     ;BU03072100;850.0;2850.0;;1
4425;Totaal woningen;Amaniet;Amersfoort                              ;Buurt     ;BU03072101;1000.0;2700.0;;1
4426;Totaal woningen;Woudzoom;Amersfoort                              ;Buurt     ;BU03072102;1250.0;3550.0;;1
4427;Totaal woningen;Gesloten Stad;Amersfoort                              ;Buurt     ;BU03072103;1100.0;3250.0;;1
4428;Totaal woningen;De Verwondering;Amersfoort                              ;Buurt     ;BU03072104;1050.0;3400.0;;1
4429;Totaal woningen;Emiclaer;Amersfoort                              ;Buurt     ;BU03072105;1000.0;3000.0;;1
4430;Totaal woningen;Groote Kreek;Amersfoort                              ;Buurt     ;BU03072106;950.0;3100.0;;1
4431;Totaal woningen;Het Hallehuis;Amersfoort                              ;Buurt     ;BU03072107;950.0;3250.0;;1
4432;Totaal woningen;De Horizon;Amersfoort                              ;Buurt     ;BU03072108;1150.0;3450.0;;1
4433;Totaal woningen;Wijk 22 Calveen;Amersfoort                              ;Wijk      ;WK030722  ;1900.0;4900.0;;1
4434;Totaal woningen;Calveen;Amersfoort                              ;Buurt     ;BU03072201;1900.0;4900.0;;1
4435;Totaal woningen;Wijk 23 Park Schothorst;Amersfoort                              ;Wijk      ;WK030723  ;1700.0;4500.0;;1
4436;Totaal woningen;Park Schothorst-Zuid;Amersfoort                              ;Buurt     ;BU03072300;1700.0;4450.0;;1
4437;Totaal woningen;Park Schothorst-Noord;Amersfoort                              ;Buurt     ;BU03072301;;;;1
4438;Totaal woningen;Wijk 24 Nieuwland;Amersfoort                              ;Wijk      ;WK030724  ;850.0;3350.0;14.6;1
4439;Totaal woningen;Stadskwartier;Amersfoort                              ;Buurt     ;BU03072400;1000.0;3500.0;;1
4440;Totaal woningen;Hoge Hoven;Amersfoort                              ;Buurt     ;BU03072402;1050.0;3750.0;;1
4441;Totaal woningen;Centrum-Wat;Amersfoort                              ;Buurt     ;BU03072403;400.0;2900.0;61.6;1
4442;Totaal woningen;Stadstuin;Amersfoort                              ;Buurt     ;BU03072404;300.0;2950.0;58.8;1
4443;Totaal woningen;Waterkwartier;Amersfoort                              ;Buurt     ;BU03072405;950.0;3250.0;;1
4444;Totaal woningen;Lage Hoven;Amersfoort                              ;Buurt     ;BU03072407;1000.0;3600.0;;1
4445;Totaal woningen;Wijk 25 valleipoort;Amersfoort                              ;Wijk      ;WK030725  ;2350.0;4400.0;;1
4446;Totaal woningen;De Hoef-West;Amersfoort                              ;Buurt     ;BU03072500;;;;1
4447;Totaal woningen;De Hoef-Oost;                                        ;          ;          ;;;; 
4448;Totaal woningen;De Wieken;Amersfoort                              ;Buurt     ;BU03072502;3500.0;5600.0;;1
4449;Totaal woningen;Vinkenhoef;Amersfoort                              ;Buurt     ;BU03072503;1950.0;4200.0;;1
4450;Totaal woningen;Nijkerkerstraat;Amersfoort                              ;Buurt     ;BU03072504;2100.0;4200.0;;1
4451;Totaal woningen;Bedrijventerrein Vathorst-Zuid;                                        ;          ;          ;;;; 
4452;Totaal woningen;Podium;Amersfoort                              ;Buurt     ;BU03072506;;;;1
4453;Totaal woningen;Bedrijventerrein Vathorst-Noord;                                        ;          ;          ;;;; 
4454;Totaal woningen;De Brand;                                        ;          ;          ;;;; 
4455;Totaal woningen;Wijk 26 Hooglanderveen;Amersfoort                              ;Wijk      ;WK030726  ;1150.0;3400.0;;1
4456;Totaal woningen;Dorpskern Hooglanderveen;Amersfoort                              ;Buurt     ;BU03072600;1250.0;3250.0;;1
4457;Totaal woningen;Lient;Amersfoort                              ;Buurt     ;BU03072601;1000.0;3400.0;;1
4458;Totaal woningen;Hoekveen;Amersfoort                              ;Buurt     ;BU03072602;1000.0;3450.0;;1
4459;Totaal woningen;Heideweg;Amersfoort                              ;Buurt     ;BU03072603;1850.0;4300.0;;1
4460;Totaal woningen;Wijk 27 Buitengebied West;Amersfoort                              ;Wijk      ;WK030727  ;2200.0;4950.0;;1
4461;Totaal woningen;Coelhorst;Amersfoort                              ;Buurt     ;BU03072700;1750.0;4900.0;;1
4462;Totaal woningen;Zeldert;Amersfoort                              ;Buurt     ;BU03072701;2350.0;4850.0;;1
4463;Totaal woningen;Maatweg;Amersfoort                              ;Buurt     ;BU03072709;1950.0;5950.0;;1
4464;Totaal woningen;Wijk 28 Vathorst-De Velden;Amersfoort                              ;Wijk      ;WK030728  ;1050.0;3600.0;;1
4465;Totaal woningen;Leersumseberg;Amersfoort                              ;Buurt     ;BU03072800;950.0;3500.0;;1
4466;Totaal woningen;Emminkhuizerberg;Amersfoort                              ;Buurt     ;BU03072801;1200.0;4150.0;;1
4467;Totaal woningen;Sprengenberg;Amersfoort                              ;Buurt     ;BU03072802;1000.0;3400.0;;1
4468;Totaal woningen;Duisterweg;Amersfoort                              ;Buurt     ;BU03072803;1100.0;3900.0;;1
4469;Totaal woningen;Cycladen;Amersfoort                              ;Buurt     ;BU03072804;1050.0;3500.0;;1
4470;Totaal woningen;Reinier;Amersfoort                              ;Buurt     ;BU03072805;;;;1
4471;Totaal woningen;Smink;Amersfoort                              ;Buurt     ;BU03072806;;;;1
4472;Totaal woningen;Wijk 29 Vathorst-centrum;Amersfoort                              ;Wijk      ;WK030729  ;200.0;3400.0;74.9;1
4473;Totaal woningen;Roevoeterstraat;Amersfoort                              ;Buurt     ;BU03072900;200.0;3650.0;86.5;1
4474;Totaal woningen;Winkelcentrum;Amersfoort                              ;Buurt     ;BU03072901;650.0;1850.0;;1
4475;Totaal woningen;Damespolder;Amersfoort                              ;Buurt     ;BU03072902;;3800.0;93.3;1
4476;Totaal woningen;Wijk 30 Vathorst-De Bron;Amersfoort                              ;Wijk      ;WK030730  ;800.0;3100.0;;1
4477;Totaal woningen;De Bron Noord;Amersfoort                              ;Buurt     ;BU03073000;900.0;3150.0;;1
4478;Totaal woningen;De Bron Zuid;Amersfoort                              ;Buurt     ;BU03073001;750.0;3050.0;;1
4479;Totaal woningen;Wijk 31 Vathorst-De Laak;Amersfoort                              ;Wijk      ;WK030731  ;400.0;2900.0;57.5;1
4480;Totaal woningen;De Laak Oost;                                        ;          ;          ;;;; 
4481;Totaal woningen;Hoornplantsoen;Amersfoort                              ;Buurt     ;BU03073101;;2950.0;100.0;1
4482;Totaal woningen;Muidenkade;Amersfoort                              ;Buurt     ;BU03073102;900.0;3500.0;17.9;1
4483;Totaal woningen;Hogesteeg;Amersfoort                              ;Buurt     ;BU03073103;500.0;2400.0;32.2;1
4484;Totaal woningen;Vathorst-West;                                        ;          ;          ;;;; 
4485;Totaal woningen;Vathorst-Noord;Amersfoort                              ;Buurt     ;BU03073108;2150.0;4200.0;;1
4486;Totaal woningen;Baarn;Baarn                                   ;Gemeente  ;GM0308    ;1450.0;3050.0;;.
4487;Totaal woningen;Wijk 00 Baarn;Baarn                                   ;Wijk      ;WK030800  ;1450.0;3050.0;;1
4488;Totaal woningen;Centrum;Baarn                                   ;Buurt     ;BU03080000;1400.0;2850.0;;1
4489;Totaal woningen;Schoonoordpark;Baarn                                   ;Buurt     ;BU03080001;1500.0;2900.0;;1
4490;Totaal woningen;Transvaal;Baarn                                   ;Buurt     ;BU03080002;2400.0;4150.0;;1
4491;Totaal woningen;Zandvoort;Baarn                                   ;Buurt     ;BU03080003;1450.0;3250.0;;1
4492;Totaal woningen;Oude-Oosterhei;Baarn                                   ;Buurt     ;BU03080004;1450.0;3100.0;;1
4493;Totaal woningen;Nieuwe-Oosterhei;Baarn                                   ;Buurt     ;BU03080005;1150.0;2700.0;;1
4494;Totaal woningen;Pekingpark;Baarn                                   ;Buurt     ;BU03080006;2600.0;4900.0;;1
4495;Totaal woningen;Amaliapark;Baarn                                   ;Buurt     ;BU03080007;1500.0;2600.0;;1
4496;Totaal woningen;Wijk 01 Baarn-Noord, Eemdal en Eemland;Baarn                                   ;Wijk      ;WK030801  ;1300.0;2950.0;;1
4497;Totaal woningen;Componistenwijk;Baarn                                   ;Buurt     ;BU03080100;1900.0;3650.0;;1
4498;Totaal woningen;Professorenwijk;Baarn                                   ;Buurt     ;BU03080101;1200.0;2700.0;;1
4499;Totaal woningen;Staatsliedenwijk;Baarn                                   ;Buurt     ;BU03080102;1100.0;2400.0;;1
4500;Totaal woningen;Schilderswijk;Baarn                                   ;Buurt     ;BU03080103;1400.0;2950.0;;1
4501;Totaal woningen;Eemdal-Noord;Baarn                                   ;Buurt     ;BU03080104;1050.0;2850.0;;1
4502;Totaal woningen;Eemdal-Zuid;Baarn                                   ;Buurt     ;BU03080105;1350.0;3200.0;;1
4503;Totaal woningen;Eemland waaronder Eembrugge;Baarn                                   ;Buurt     ;BU03080109;2150.0;4350.0;;1
4504;Totaal woningen;Wijk 02 P.H.W.park;Baarn                                   ;Wijk      ;WK030802  ;2500.0;4500.0;;1
4505;Totaal woningen;Wilhelminapark;Baarn                                   ;Buurt     ;BU03080200;2700.0;4850.0;;1
4506;Totaal woningen;Pr. Hendrikpark;Baarn                                   ;Buurt     ;BU03080201;2000.0;3750.0;;1
4507;Totaal woningen;Wijk 03 Lage Vuursche;Baarn                                   ;Wijk      ;WK030803  ;1350.0;3300.0;;1
4508;Totaal woningen;Lage Vuursche;Baarn                                   ;Buurt     ;BU03080300;1900.0;3550.0;;1
4509;Totaal woningen;Soestdijk;Baarn                                   ;Buurt     ;BU03080301;2150.0;3750.0;;1
4510;Totaal woningen;Verspreide huizen Lage Vuursche;Baarn                                   ;Buurt     ;BU03080309;1150.0;3250.0;;1
4511;Totaal woningen;De Bilt;De Bilt                                 ;Gemeente  ;GM0310    ;1550.0;3400.0;;.
4512;Totaal woningen;Wijk 00 De Bilt;De Bilt                                 ;Wijk      ;WK031000  ;1250.0;2950.0;;1
4513;Totaal woningen;Steinenburg;De Bilt                                 ;Buurt     ;BU03100001;2000.0;4250.0;;1
4514;Totaal woningen;Weltevreden;De Bilt                                 ;Buurt     ;BU03100002;1100.0;2700.0;;1
4515;Totaal woningen;De Bilt;De Bilt                                 ;Buurt     ;BU03100008;1350.0;3050.0;;1
4516;Totaal woningen;Verspreide huizen Oostbroek;De Bilt                                 ;Buurt     ;BU03100009;2300.0;4350.0;;1
4517;Totaal woningen;Wijk 01 Bilthoven-Zuid;De Bilt                                 ;Wijk      ;WK031001  ;1550.0;3350.0;;1
4518;Totaal woningen;Bilthoven-Zuid;De Bilt                                 ;Buurt     ;BU03100100;1550.0;3350.0;;1
4519;Totaal woningen;Wijk 02 Bilthoven-Noord;De Bilt                                 ;Wijk      ;WK031002  ;1950.0;4000.0;;1
4520;Totaal woningen;Bilthoven-Noord;De Bilt                                 ;Buurt     ;BU03100200;2750.0;4950.0;;1
4521;Totaal woningen;De Leyen;De Bilt                                 ;Buurt     ;BU03100201;1150.0;3150.0;;1
4522;Totaal woningen;Verspreide huizen;De Bilt                                 ;Buurt     ;BU03100209;2650.0;5800.0;;1
4523;Totaal woningen;Wijk 03 Hollandsche Rading;De Bilt                                 ;Wijk      ;WK031003  ;2100.0;4250.0;;1
4524;Totaal woningen;Hollandsche Rading;De Bilt                                 ;Buurt     ;BU03100300;2050.0;4150.0;;1
4525;Totaal woningen;Verspreide huizen;De Bilt                                 ;Buurt     ;BU03100309;2550.0;5000.0;;1
4526;Totaal woningen;Wijk 04 Maartensdijk;De Bilt                                 ;Wijk      ;WK031004  ;1400.0;3250.0;;1
4527;Totaal woningen;Maartensdijk;De Bilt                                 ;Buurt     ;BU03100400;1350.0;3200.0;;1
4528;Totaal woningen;Achterwetering;De Bilt                                 ;Buurt     ;BU03100401;2400.0;5550.0;;1
4529;Totaal woningen;Nieuwe-Wetering;De Bilt                                 ;Buurt     ;BU03100402;2200.0;4050.0;;1
4530;Totaal woningen;Wijk 05 Groenekan;De Bilt                                 ;Wijk      ;WK031005  ;2100.0;4300.0;;1
4531;Totaal woningen;Groenekan;De Bilt                                 ;Buurt     ;BU03100500;2100.0;4250.0;;1
4532;Totaal woningen;Blauwkapel;De Bilt                                 ;Buurt     ;BU03100501;2200.0;4750.0;;1
4533;Totaal woningen;Wijk 06 Achttienhoven-Westbroek;De Bilt                                 ;Wijk      ;WK031006  ;1850.0;4150.0;;1
4534;Totaal woningen;Achttienhoven-Westbroek;De Bilt                                 ;Buurt     ;BU03100600;1850.0;4150.0;;1
4535;Totaal woningen;Bunnik;Bunnik                                  ;Gemeente  ;GM0312    ;1400.0;3300.0;;.
4536;Totaal woningen;Wijk 00 Bunnik;Bunnik                                  ;Wijk      ;WK031200  ;1500.0;3250.0;;1
4537;Totaal woningen;Bunnik;Bunnik                                  ;Buurt     ;BU03120000;1500.0;3200.0;;1
4538;Totaal woningen;Vechten;Bunnik                                  ;Buurt     ;BU03120001;2100.0;4550.0;;1
4539;Totaal woningen;Verspreide huizen in het noorden;Bunnik                                  ;Buurt     ;BU03120008;1500.0;3350.0;;1
4540;Totaal woningen;Verspreide huizen in het zuiden;Bunnik                                  ;Buurt     ;BU03120009;2350.0;5100.0;;1
4541;Totaal woningen;Wijk 01 Odijk;Bunnik                                  ;Wijk      ;WK031201  ;1250.0;3300.0;;1
4542;Totaal woningen;Odijk;Bunnik                                  ;Buurt     ;BU03120100;1200.0;3300.0;;1
4543;Totaal woningen;Verspreide huizen van Odijk;Bunnik                                  ;Buurt     ;BU03120109;2650.0;4950.0;;1
4544;Totaal woningen;Wijk 02 Werkhoven;Bunnik                                  ;Wijk      ;WK031202  ;1500.0;3600.0;;1
4545;Totaal woningen;Werkhoven;Bunnik                                  ;Buurt     ;BU03120200;1350.0;3450.0;;1
4546;Totaal woningen;Verspreide huizen van Werkhoven;Bunnik                                  ;Buurt     ;BU03120209;2850.0;5650.0;;1
4547;Totaal woningen;Bunschoten;Bunschoten                              ;Gemeente  ;GM0313    ;1350.0;3700.0;;.
4548;Totaal woningen;Wijk 00;Bunschoten                              ;Wijk      ;WK031300  ;1350.0;3700.0;;1
4549;Totaal woningen;Bunschoten;Bunschoten                              ;Buurt     ;BU03130001;1550.0;3900.0;;1
4550;Totaal woningen;Spakenburg;Bunschoten                              ;Buurt     ;BU03130002;1350.0;3550.0;;1
4551;Totaal woningen;Eemdijk;Bunschoten                              ;Buurt     ;BU03130003;1850.0;4650.0;;1
4552;Totaal woningen;Broerswetering;Bunschoten                              ;Buurt     ;BU03130004;1500.0;3600.0;;1
4553;Totaal woningen;Bikkersvaart;Bunschoten                              ;Buurt     ;BU03130005;1450.0;3850.0;;1
4554;Totaal woningen;Blokhuiswetering;Bunschoten                              ;Buurt     ;BU03130006;1250.0;4000.0;;1
4555;Totaal woningen;De Haar;Bunschoten                              ;Buurt     ;BU03130007;2550.0;5550.0;;1
4556;Totaal woningen;Verspreide huizen;Bunschoten                              ;Buurt     ;BU03130008;2700.0;7100.0;;1
4557;Totaal woningen;Koenraadswetering;Bunschoten                              ;Buurt     ;BU03130009;900.0;3550.0;;1
4558;Totaal woningen;Rengerswetering;Bunschoten                              ;Buurt     ;BU03130011;850.0;3000.0;;1
4559;Totaal woningen;Eemnes;Eemnes                                  ;Gemeente  ;GM0317    ;1450.0;3400.0;;.
4560;Totaal woningen;Wijk 00;Eemnes                                  ;Wijk      ;WK031700  ;1450.0;3400.0;;1
4561;Totaal woningen;Eemnes;Eemnes                                  ;Buurt     ;BU03170000;1500.0;3050.0;;1
4562;Totaal woningen;Meentweg;Eemnes                                  ;Buurt     ;BU03170001;2800.0;5550.0;;1
4563;Totaal woningen;Laarderweg;Eemnes                                  ;Buurt     ;BU03170002;1550.0;3500.0;;1
