ID;Kenmerken;Marges;Perioden;ScoreGeluk_1;Ongelukkig_2;NietGelukkigNietOngelukkig_3;Gelukkig_4;ScoreTevredenheidMetHetLeven_5;Ontevreden_6;NietTevredenNietOntevreden_7;Tevreden_8;ScoreTevredenheidMetWoning_9;Ontevreden_10;NietTevredenNietOntevreden_11;Tevreden_12;ScoreTevredenheidMetWoonomgeving_13;Ontevreden_14;NietTevredenNietOntevreden_15;Tevreden_16;ScoreOnveiligheidsgevoelens_17;Veilig_18;NietVeiligNietOnveilig_19;Onveilig_20
242;Waarde woning: 200 000 tot 300 000 euro;Ondergrens 95%-interval;2013;7.8;0.7;6.3;90.0;7.6;1.1;9.3;86.0;8.3;1.2;3.7;92.4;8.1;1.2;6.1;89.5;3.3;70.0;13.5;11.2
243;Waarde woning: 200 000 tot 300 000 euro;Ondergrens 95%-interval;2014;7.8;1.0;4.8;91.1;7.7;1.1;7.4;88.1;8.3;0.9;3.6;92.9;8.1;1.1;6.1;89.7;3.4;70.0;13.1;11.6
244;Waarde woning: 200 000 tot 300 000 euro;Ondergrens 95%-interval;2015;7.8;1.0;6.4;89.3;7.7;1.5;7.8;87.0;8.2;0.9;3.9;92.3;8.1;1.3;5.2;90.3;3.4;68.2;15.1;11.1
245;Waarde woning: 200 000 tot 300 000 euro;Ondergrens 95%-interval;2016;7.9;0.6;4.7;91.9;7.7;0.8;6.8;89.2;8.2;0.9;3.0;93.6;8.1;0.8;5.3;90.9;3.3;71.4;12.5;10.8
246;Waarde woning: 200 000 tot 300 000 euro;Ondergrens 95%-interval;2017;7.8;1.0;5.9;90.2;7.7;1.5;6.9;88.5;8.1;1.4;4.0;91.9;8.1;1.0;6.0;90.1;3.4;70.2;13.8;11.1
247;Waarde woning: 200 000 tot 300 000 euro;Ondergrens 95%-interval;2018;7.7;1.4;6.2;89.4;7.7;1.3;7.8;87.6;8.1;2.1;4.6;90.2;8.0;1.6;6.1;89.2;3.2;73.5;11.9;9.9
248;Waarde woning: 200 000 tot 300 000 euro;Ondergrens 95%-interval;2019;7.8;1.2;6.2;89.6;7.7;1.0;7.7;88.2;8.1;1.9;4.7;90.5;8.0;1.8;6.6;88.5;3.1;73.3;13.0;9.1
249;Waarde woning: 200 000 tot 300 000 euro;Ondergrens 95%-interval;2020;7.6;2.0;8.7;85.9;7.6;1.7;9.8;84.9;8.0;1.8;5.7;89.4;7.9;2.2;8.3;86.1;3.2;71.8;12.7;10.8
250;Waarde woning: 200 000 tot 300 000 euro;Ondergrens 95%-interval;2021;7.6;2.3;8.5;85.5;7.5;2.5;10.8;82.8;7.8;3.9;8.2;83.9;7.8;3.2;8.4;84.7;3.2;71.7;11.9;11.4
251;Waarde woning: 200 000 tot 300 000 euro;Ondergrens 95%-interval;2022;7.5;2.2;11.0;83.2;7.4;2.7;13.9;79.5;7.7;3.7;9.5;83.1;7.7;2.7;10.0;83.8;3.2;71.6;12.7;11.2
252;Waarde woning: 200 000 tot 300 000 euro;Ondergrens 95%-interval;2023;7.4;2.4;13.3;79.9;7.3;3.1;14.8;77.4;7.5;4.3;12.3;78.7;7.4;4.2;13.4;77.7;3.4;69.4;13.1;12.1
253;Waarde woning: 200 000 tot 300 000 euro;Bovengrens 95%-interval;2013;7.9;1.7;8.8;92.7;7.7;2.4;12.3;89.1;8.4;2.4;5.8;94.7;8.2;2.5;8.6;92.2;3.5;74.2;16.9;14.4
254;Waarde woning: 200 000 tot 300 000 euro;Bovengrens 95%-interval;2014;7.9;2.4;7.2;93.8;7.8;2.5;10.1;91.1;8.4;2.1;5.7;95.2;8.2;2.3;8.6;92.4;3.6;74.3;16.5;14.8
255;Waarde woning: 200 000 tot 300 000 euro;Bovengrens 95%-interval;2015;7.9;2.3;9.1;92.2;7.8;3.1;10.7;90.2;8.4;2.2;6.1;94.8;8.2;2.7;7.7;93.1;3.6;72.7;18.8;14.4
256;Waarde woning: 200 000 tot 300 000 euro;Bovengrens 95%-interval;2016;8.0;1.5;7.0;94.4;7.9;1.8;9.5;92.1;8.4;2.1;4.9;95.8;8.2;2.0;7.7;93.5;3.5;75.6;15.9;14.0
257;Waarde woning: 200 000 tot 300 000 euro;Bovengrens 95%-interval;2017;7.9;2.0;8.2;92.8;7.8;2.8;9.3;91.2;8.3;2.7;6.0;94.3;8.2;2.1;8.3;92.7;3.6;74.1;17.0;14.0
258;Waarde woning: 200 000 tot 300 000 euro;Bovengrens 95%-interval;2018;7.8;2.7;8.5;92.0;7.8;2.6;10.4;90.4;8.2;3.8;6.7;92.8;8.1;3.0;8.5;91.8;3.4;77.3;14.9;12.7
259;Waarde woning: 200 000 tot 300 000 euro;Bovengrens 95%-interval;2019;7.9;2.5;8.5;92.2;7.8;2.1;10.3;91.0;8.2;3.4;6.8;93.0;8.1;3.3;8.9;91.2;3.3;77.0;16.1;11.6
260;Waarde woning: 200 000 tot 300 000 euro;Bovengrens 95%-interval;2020;7.7;3.4;11.4;88.9;7.7;3.1;12.7;87.9;8.2;3.3;7.9;92.1;8.0;3.7;10.8;89.0;3.4;75.5;15.7;13.6
261;Waarde woning: 200 000 tot 300 000 euro;Bovengrens 95%-interval;2021;7.7;4.0;11.3;88.7;7.6;4.3;13.8;86.1;8.0;6.0;10.9;87.2;7.9;5.0;11.1;87.8;3.4;75.7;15.0;14.5
262;Waarde woning: 200 000 tot 300 000 euro;Bovengrens 95%-interval;2022;7.6;3.7;13.8;86.2;7.5;4.3;17.0;82.9;7.8;5.5;12.2;86.2;7.8;4.3;12.6;86.8;3.4;75.2;15.5;14.0
263;Waarde woning: 200 000 tot 300 000 euro;Bovengrens 95%-interval;2023;7.5;4.2;16.8;83.7;7.4;5.1;18.5;81.4;7.7;6.6;15.8;82.6;7.6;6.4;16.9;81.7;3.6;73.7;16.5;15.4
264;Waarde woning: 300 000 euro of meer;Waarde;2013;7.9;1.2;6.3;92.5;7.8;1.4;8.2;90.4;8.6;1.2;3.1;95.7;8.3;1.6;5.1;93.3;3.3;74.0;15.7;10.4
265;Waarde woning: 300 000 euro of meer;Waarde;2014;7.9;1.1;6.2;92.7;7.8;1.2;8.6;90.2;8.6;0.8;3.8;95.4;8.4;1.2;4.8;94.0;3.4;73.6;14.6;11.8
266;Waarde woning: 300 000 euro of meer;Waarde;2015;8.0;1.2;5.9;92.9;7.9;1.9;7.6;90.4;8.5;0.8;4.6;94.6;8.3;1.7;5.2;93.1;3.3;75.0;13.9;11.2
267;Waarde woning: 300 000 euro of meer;Waarde;2016;7.9;1.1;5.9;92.9;7.9;1.9;6.7;91.4;8.5;1.9;2.9;95.2;8.3;1.5;4.8;93.7;3.4;71.8;16.4;11.8
268;Waarde woning: 300 000 euro of meer;Waarde;2017;8.0;1.2;5.3;93.5;7.8;1.9;6.6;91.4;8.5;1.4;3.7;95.0;8.3;1.2;5.1;93.7;3.2;76.8;13.6;9.6
269;Waarde woning: 300 000 euro of meer;Waarde;2018;7.8;1.7;6.1;92.2;7.8;1.6;8.3;90.1;8.4;2.2;4.6;93.2;8.3;1.5;4.8;93.6;3.0;80.7;11.4;7.9
270;Waarde woning: 300 000 euro of meer;Waarde;2019;7.9;1.3;6.0;92.7;7.8;1.3;7.1;91.7;8.4;2.1;4.0;93.9;8.3;1.7;5.7;92.6;3.1;78.2;12.7;9.1
271;Waarde woning: 300 000 euro of meer;Waarde;2020;7.8;1.6;7.4;91.1;7.8;1.8;9.2;89.0;8.3;1.7;5.8;92.6;8.2;1.7;6.2;92.2;3.1;79.5;10.9;9.6
272;Waarde woning: 300 000 euro of meer;Waarde;2021;7.8;1.9;8.2;89.9;7.7;1.9;10.2;87.8;8.3;2.9;5.1;92.0;8.2;2.2;4.9;92.9;3.0;80.1;11.1;8.8
273;Waarde woning: 300 000 euro of meer;Waarde;2022;7.7;1.8;8.4;89.8;7.7;2.1;10.6;87.3;8.2;2.3;5.9;91.8;8.2;1.3;5.8;92.9;3.1;78.5;12.2;9.3
274;Waarde woning: 300 000 euro of meer;Waarde;2023;7.7;1.4;9.1;89.5;7.7;1.9;10.6;87.5;8.2;2.5;5.9;91.6;8.1;1.9;7.7;90.4;3.2;77.9;12.4;9.7
275;Waarde woning: 300 000 euro of meer;Ondergrens 95%-interval;2013;7.9;0.7;5.2;91.0;7.8;0.9;6.9;88.8;8.5;0.8;2.3;94.5;8.2;1.1;4.1;92.0;3.2;71.6;13.9;8.9
276;Waarde woning: 300 000 euro of meer;Ondergrens 95%-interval;2014;7.9;0.6;5.0;91.0;7.8;0.7;7.1;88.3;8.5;0.4;2.8;94.0;8.3;0.7;3.7;92.5;3.2;71.0;12.7;10.1
277;Waarde woning: 300 000 euro of meer;Ondergrens 95%-interval;2015;7.9;0.7;4.7;91.3;7.8;1.3;6.2;88.6;8.5;0.4;3.5;93.1;8.2;1.1;4.1;91.5;3.1;72.4;12.0;9.5
278;Waarde woning: 300 000 euro of meer;Ondergrens 95%-interval;2016;7.9;0.6;4.7;91.2;7.8;1.2;5.4;89.6;8.4;1.2;2.1;93.8;8.3;0.9;3.7;92.1;3.3;69.2;14.4;10.0
279;Waarde woning: 300 000 euro of meer;Ondergrens 95%-interval;2017;7.9;0.8;4.2;92.0;7.8;1.3;5.5;89.8;8.4;0.8;2.8;93.6;8.3;0.7;4.1;92.2;3.1;74.5;11.9;8.2
280;Waarde woning: 300 000 euro of meer;Ondergrens 95%-interval;2018;7.8;1.1;5.0;90.7;7.7;1.1;6.9;88.4;8.3;1.5;3.6;91.8;8.2;1.0;3.9;92.2;2.9;78.7;9.8;6.7
281;Waarde woning: 300 000 euro of meer;Ondergrens 95%-interval;2019;7.9;0.8;4.9;91.2;7.8;0.8;5.9;90.1;8.3;1.4;3.1;92.5;8.2;1.1;4.6;91.1;3.0;76.1;11.2;7.8
282;Waarde woning: 300 000 euro of meer;Ondergrens 95%-interval;2020;7.8;1.1;6.3;89.8;7.7;1.3;8.0;87.7;8.3;1.2;4.8;91.3;8.2;1.2;5.3;91.0;3.0;77.8;9.8;8.5
283;Waarde woning: 300 000 euro of meer;Ondergrens 95%-interval;2021;7.8;1.4;7.2;88.6;7.7;1.4;9.1;86.4;8.2;2.3;4.2;90.8;8.2;1.7;4.1;91.7;2.9;78.5;9.9;7.8
284;Waarde woning: 300 000 euro of meer;Ondergrens 95%-interval;2022;7.7;1.4;7.5;88.8;7.6;1.7;9.7;86.1;8.2;1.9;5.1;90.8;8.1;1.0;5.1;91.9;3.1;77.2;11.2;8.4
285;Waarde woning: 300 000 euro of meer;Ondergrens 95%-interval;2023;7.7;1.1;8.2;88.6;7.6;1.5;9.7;86.5;8.1;2.1;5.2;90.6;8.0;1.5;6.9;89.5;3.1;76.6;11.5;8.9
286;Waarde woning: 300 000 euro of meer;Bovengrens 95%-interval;2013;8.0;1.9;7.7;93.7;7.9;2.1;9.7;91.8;8.6;2.0;4.1;96.6;8.3;2.4;6.3;94.5;3.4;76.1;17.6;12.0
287;Waarde woning: 300 000 euro of meer;Bovengrens 95%-interval;2014;8.0;1.8;7.8;94.1;7.9;2.0;10.4;91.8;8.7;1.5;5.1;96.5;8.4;2.0;6.2;95.3;3.5;76.0;16.7;13.7
288;Waarde woning: 300 000 euro of meer;Bovengrens 95%-interval;2015;8.0;2.0;7.4;94.3;7.9;2.9;9.3;92.0;8.6;1.5;6.0;95.8;8.4;2.6;6.6;94.4;3.4;77.3;15.9;13.1
289;Waarde woning: 300 000 euro of meer;Bovengrens 95%-interval;2016;8.0;2.0;7.5;94.3;7.9;2.9;8.3;93.0;8.6;2.8;4.1;96.3;8.4;2.5;6.2;95.0;3.5;74.4;18.6;13.8
290;Waarde woning: 300 000 euro of meer;Bovengrens 95%-interval;2017;8.0;2.0;6.6;94.7;7.9;2.9;8.1;92.8;8.6;2.2;4.8;96.1;8.4;2.0;6.4;94.9;3.3;78.9;15.5;11.2
291;Waarde woning: 300 000 euro of meer;Bovengrens 95%-interval;2018;7.9;2.5;7.5;93.5;7.8;2.4;9.9;91.6;8.4;3.1;5.8;94.4;8.3;2.4;6.0;94.7;3.1;82.6;13.1;9.4
292;Waarde woning: 300 000 euro of meer;Bovengrens 95%-interval;2019;8.0;2.1;7.3;93.9;7.9;2.0;8.5;93.0;8.4;3.1;5.1;95.1;8.3;2.5;7.1;93.9;3.2;80.2;14.4;10.6
293;Waarde woning: 300 000 euro of meer;Bovengrens 95%-interval;2020;7.9;2.2;8.5;92.2;7.8;2.5;10.5;90.3;8.4;2.3;6.9;93.6;8.3;2.3;7.2;93.2;3.2;81.0;12.2;10.8
294;Waarde woning: 300 000 euro of meer;Bovengrens 95%-interval;2021;7.9;2.5;9.4;91.0;7.8;2.7;11.5;89.1;8.3;3.7;6.1;93.1;8.3;3.0;5.9;93.9;3.1;81.6;12.4;10.0
295;Waarde woning: 300 000 euro of meer;Bovengrens 95%-interval;2022;7.8;2.3;9.4;90.8;7.7;2.6;11.7;88.3;8.3;3.0;6.8;92.7;8.2;1.8;6.6;93.7;3.2;79.8;13.3;10.2
296;Waarde woning: 300 000 euro of meer;Bovengrens 95%-interval;2023;7.8;1.8;10.0;90.4;7.7;2.3;11.6;88.5;8.2;3.1;6.7;92.4;8.1;2.3;8.6;91.3;3.2;79.1;13.4;10.6
297;Woningbezit: eigen woning;Waarde;2013;7.8;1.5;7.8;90.8;7.7;2.0;10.4;87.6;8.3;2.0;5.2;92.8;8.1;2.0;8.2;89.8;3.4;71.7;15.7;12.6
298;Woningbezit: eigen woning;Waarde;2014;7.8;1.6;7.1;91.4;7.7;2.1;9.3;88.6;8.2;1.9;6.0;92.0;8.0;2.4;8.3;89.3;3.4;71.6;15.4;13.0
299;Woningbezit: eigen woning;Waarde;2015;7.8;1.5;7.7;90.8;7.7;2.1;9.4;88.4;8.2;1.8;6.0;92.2;8.1;2.2;7.7;90.1;3.4;71.7;15.5;12.8
300;Woningbezit: eigen woning;Waarde;2016;7.9;1.5;7.0;91.5;7.7;1.9;9.1;89.0;8.2;2.2;5.7;92.1;8.0;2.3;7.9;89.9;3.5;70.5;16.1;13.4
301;Woningbezit: eigen woning;Waarde;2017;7.9;1.5;6.5;92.0;7.8;1.9;8.3;89.8;8.3;1.4;5.4;93.2;8.1;1.7;7.0;91.3;3.4;72.4;15.7;11.9
302;Woningbezit: eigen woning;Waarde;2018;7.8;2.0;7.2;90.8;7.7;1.8;8.9;89.3;8.2;2.3;6.0;91.7;8.0;2.3;7.5;90.2;3.2;76.0;13.7;10.3
303;Woningbezit: eigen woning;Waarde;2019;7.8;1.8;6.7;91.6;7.8;1.6;8.0;90.5;8.2;2.1;5.1;92.8;8.1;2.2;7.7;90.2;3.2;76.3;13.5;10.2
304;Woningbezit: eigen woning;Waarde;2020;7.8;1.8;7.8;90.4;7.7;1.8;9.4;88.8;8.3;1.8;4.9;93.3;8.1;2.2;6.9;90.9;3.2;77.8;11.7;10.4
305;Woningbezit: eigen woning;Waarde;2021;7.8;2.0;8.1;89.9;7.7;2.0;10.5;87.5;8.3;2.5;5.5;92.0;8.1;2.9;6.6;90.5;3.1;78.8;11.5;9.8
306;Woningbezit: eigen woning;Waarde;2022;7.7;1.8;8.8;89.5;7.7;1.9;10.7;87.5;8.2;1.7;5.5;92.8;8.1;1.5;6.9;91.6;3.1;78.6;12.1;9.3
307;Woningbezit: eigen woning;Waarde;2023;7.8;1.5;8.0;90.5;7.7;1.8;9.9;88.3;8.3;1.6;4.9;93.5;8.1;1.3;7.8;90.9;3.1;78.8;11.8;9.4
308;Woningbezit: eigen woning;Ondergrens 95%-interval;2013;7.8;1.2;7.0;89.9;7.6;1.6;9.5;86.6;8.3;1.6;4.6;92.0;8.0;1.6;7.4;88.9;3.4;70.4;14.7;11.6
309;Woningbezit: eigen woning;Ondergrens 95%-interval;2014;7.8;1.2;6.4;90.5;7.7;1.7;8.5;87.6;8.2;1.6;5.4;91.2;8.0;2.0;7.6;88.4;3.4;70.3;14.4;12.1
310;Woningbezit: eigen woning;Ondergrens 95%-interval;2015;7.8;1.2;6.9;90.0;7.7;1.8;8.6;87.5;8.2;1.4;5.3;91.4;8.0;1.8;6.9;89.2;3.4;70.4;14.5;11.9
311;Woningbezit: eigen woning;Ondergrens 95%-interval;2016;7.8;1.2;6.3;90.6;7.7;1.5;8.3;88.1;8.2;1.8;5.1;91.3;8.0;1.9;7.1;89.0;3.4;69.2;15.1;12.4
312;Woningbezit: eigen woning;Ondergrens 95%-interval;2017;7.8;1.2;5.9;91.2;7.7;1.5;7.6;88.9;8.2;1.1;4.8;92.4;8.1;1.4;6.3;90.4;3.4;71.1;14.7;11.1
313;Woningbezit: eigen woning;Ondergrens 95%-interval;2018;7.7;1.7;6.5;89.9;7.7;1.5;8.1;88.3;8.2;1.9;5.4;90.8;8.0;1.9;6.8;89.3;3.2;74.8;12.8;9.5
314;Woningbezit: eigen woning;Ondergrens 95%-interval;2019;7.8;1.4;6.0;90.7;7.7;1.2;7.2;89.6;8.2;1.7;4.5;92.0;8.0;1.8;6.9;89.2;3.1;75.1;12.5;9.3
315;Woningbezit: eigen woning;Ondergrens 95%-interval;2020;7.8;1.4;7.1;89.5;7.7;1.4;8.6;87.8;8.2;1.4;4.3;92.5;8.0;1.8;6.2;90.1;3.1;76.6;10.9;9.6
316;Woningbezit: eigen woning;Ondergrens 95%-interval;2021;7.7;1.6;7.3;88.9;7.6;1.6;9.6;86.5;8.2;2.0;4.8;91.1;8.0;2.4;5.9;89.5;3.0;77.5;10.5;8.9
317;Woningbezit: eigen woning;Ondergrens 95%-interval;2022;7.7;1.4;8.0;88.5;7.6;1.5;9.8;86.5;8.2;1.3;4.8;92.0;8.1;1.2;6.2;90.7;3.0;77.4;11.2;8.5
318;Woningbezit: eigen woning;Ondergrens 95%-interval;2023;7.7;1.2;7.2;89.6;7.7;1.5;9.0;87.3;8.2;1.3;4.3;92.7;8.1;1.0;7.0;90.0;3.1;77.6;10.9;8.6
319;Woningbezit: eigen woning;Bovengrens 95%-interval;2013;7.9;1.9;8.6;91.6;7.7;2.5;11.3;88.6;8.3;2.4;5.9;93.6;8.1;2.5;9.0;90.6;3.5;73.0;16.8;13.6
320;Woningbezit: eigen woning;Bovengrens 95%-interval;2014;7.9;2.0;7.9;92.1;7.7;2.5;10.2;89.5;8.3;2.4;6.8;92.8;8.1;2.9;9.2;90.2;3.5;72.8;16.5;14.0
321;Woningbezit: eigen woning;Bovengrens 95%-interval;2015;7.9;1.9;8.5;91.6;7.8;2.6;10.3;89.3;8.3;2.2;6.7;93.0;8.1;2.7;8.5;90.9;3.5;73.0;16.5;13.8
322;Woningbezit: eigen woning;Bovengrens 95%-interval;2016;7.9;1.9;7.8;92.3;7.8;2.3;9.9;89.9;8.3;2.6;6.4;92.9;8.1;2.7;8.7;90.7;3.6;71.8;17.2;14.4
323;Woningbezit: eigen woning;Bovengrens 95%-interval;2017;7.9;1.9;7.3;92.7;7.8;2.3;9.2;90.6;8.3;1.8;6.1;93.9;8.1;2.1;7.8;92.1;3.5;73.6;16.7;12.9
324;Woningbezit: eigen woning;Bovengrens 95%-interval;2018;7.8;2.5;8.0;91.6;7.7;2.2;9.8;90.1;8.2;2.8;6.8;92.4;8.1;2.8;8.3;91.0;3.3;77.1;14.7;11.2
325;Woningbezit: eigen woning;Bovengrens 95%-interval;2019;7.9;2.2;7.4;92.4;7.8;2.0;8.8;91.3;8.3;2.6;5.8;93.6;8.1;2.6;8.5;91.0;3.2;77.5;14.5;11.1
326;Woningbezit: eigen woning;Bovengrens 95%-interval;2020;7.8;2.2;8.7;91.3;7.8;2.2;10.3;89.7;8.3;2.2;5.6;94.0;8.1;2.7;7.6;91.7;3.2;79.0;12.7;11.3
327;Woningbezit: eigen woning;Bovengrens 95%-interval;2021;7.8;2.5;9.0;90.8;7.7;2.5;11.5;88.6;8.3;3.0;6.3;92.8;8.1;3.5;7.5;91.4;3.1;80.0;12.5;10.7
328;Woningbezit: eigen woning;Bovengrens 95%-interval;2022;7.8;2.2;9.6;90.3;7.7;2.3;11.6;88.4;8.3;2.1;6.2;93.6;8.1;1.9;7.7;92.3;3.2;79.7;13.1;10.1
329;Woningbezit: eigen woning;Bovengrens 95%-interval;2023;7.8;1.9;8.8;91.4;7.7;2.3;10.8;89.2;8.3;2.0;5.6;94.2;8.1;1.7;8.6;91.7;3.2;79.9;12.8;10.3
330;Woningbezit: huurwoning met huurtoeslag;Waarde;2013;7.1;6.9;20.0;73.1;6.9;9.2;22.0;68.8;7.6;6.3;15.4;78.3;7.5;6.4;15.3;78.3;3.9;60.9;21.0;18.1
331;Woningbezit: huurwoning met huurtoeslag;Waarde;2014;7.3;4.7;18.7;76.6;7.1;6.7;22.0;71.3;7.6;7.7;12.9;79.3;7.4;7.7;15.7;76.6;3.7;65.4;18.0;16.6
332;Woningbezit: huurwoning met huurtoeslag;Waarde;2015;7.2;7.6;18.8;73.6;6.9;11.4;21.6;67.1;7.4;7.4;18.0;74.6;7.3;8.1;17.9;74.0;3.9;60.1;19.9;20.0
333;Woningbezit: huurwoning met huurtoeslag;Waarde;2016;7.2;8.5;15.4;76.0;7.0;8.4;23.3;68.3;7.3;9.6;13.4;77.0;7.3;9.9;15.7;74.4;4.0;59.0;21.9;19.1
334;Woningbezit: huurwoning met huurtoeslag;Waarde;2017;7.2;7.4;18.2;74.4;7.1;9.1;19.2;71.7;7.3;10.8;14.5;74.7;7.3;8.6;18.3;73.1;3.9;59.9;17.6;22.4
335;Woningbezit: huurwoning met huurtoeslag;Waarde;2018;7.2;7.0;16.0;77.0;7.2;5.3;21.7;73.0;7.4;9.8;16.2;73.9;7.3;9.2;17.2;73.6;3.6;65.8;16.9;17.3
336;Woningbezit: huurwoning met huurtoeslag;Waarde;2019;7.4;4.7;15.9;79.4;7.3;5.3;18.8;76.0;7.5;9.1;13.2;77.7;7.4;8.1;14.6;77.3;3.6;65.6;18.7;15.7
337;Woningbezit: huurwoning met huurtoeslag;Waarde;2020;7.0;7.2;22.2;70.6;7.0;6.4;27.1;66.5;7.2;11.1;14.1;74.8;7.2;9.9;17.4;72.7;3.8;61.1;19.9;19.0
338;Woningbezit: huurwoning met huurtoeslag;Waarde;2021;7.0;7.6;20.5;71.9;7.0;8.5;22.2;69.3;7.2;11.4;15.6;73.0;7.2;11.5;15.5;73.0;3.7;66.7;14.8;18.5
339;Woningbezit: huurwoning met huurtoeslag;Waarde;2022;7.1;7.5;20.0;72.5;6.9;7.6;24.4;68.0;7.2;9.6;17.1;73.3;7.4;7.1;15.6;77.3;3.7;64.2;18.2;17.6
340;Woningbezit: huurwoning met huurtoeslag;Waarde;2023;7.1;5.8;23.1;71.0;6.9;8.2;23.0;68.8;7.1;11.5;19.7;68.8;7.1;10.6;19.2;70.2;3.8;63.0;18.5;18.5
341;Woningbezit: huurwoning met huurtoeslag;Ondergrens 95%-interval;2013;7.0;5.0;16.8;69.1;6.8;7.0;18.7;64.8;7.4;4.5;12.6;74.5;7.3;4.6;12.5;74.7;3.7;56.8;17.7;15.1
342;Woningbezit: huurwoning met huurtoeslag;Ondergrens 95%-interval;2014;7.2;3.3;15.8;73.1;7.0;5.0;18.9;67.6;7.4;5.8;10.5;75.9;7.3;5.8;13.1;73.1;3.5;61.6;15.2;13.8
343;Woningbezit: huurwoning met huurtoeslag;Ondergrens 95%-interval;2015;7.0;5.8;16.0;70.2;6.8;9.2;18.7;63.5;7.3;5.6;15.3;71.2;7.2;6.3;15.3;70.6;3.8;56.5;17.1;17.2
344;Woningbezit: huurwoning met huurtoeslag;Ondergrens 95%-interval;2016;7.0;6.6;12.8;72.6;6.8;6.5;20.2;64.6;7.1;7.5;11.0;73.5;7.1;7.8;13.1;70.8;3.8;55.2;18.8;16.3
345;Woningbezit: huurwoning met huurtoeslag;Ondergrens 95%-interval;2017;7.1;5.6;15.4;71.0;6.9;7.1;16.4;68.1;7.2;8.6;12.0;71.2;7.2;6.7;15.5;69.6;3.7;56.2;14.9;19.5
346;Woningbezit: huurwoning met huurtoeslag;Ondergrens 95%-interval;2018;7.0;5.2;13.3;73.5;7.0;3.7;18.7;69.4;7.2;7.7;13.6;70.4;7.2;7.1;14.5;70.0;3.4;62.0;14.3;14.5
347;Woningbezit: huurwoning met huurtoeslag;Ondergrens 95%-interval;2019;7.2;3.2;13.2;75.9;7.1;3.7;15.8;72.3;7.4;7.0;10.7;74.1;7.3;6.2;12.0;73.7;3.4;61.7;15.8;13.0
348;Woningbezit: huurwoning met huurtoeslag;Ondergrens 95%-interval;2020;6.9;5.3;18.9;66.6;6.8;4.7;23.5;62.4;7.0;8.6;11.4;71.0;7.0;7.7;14.5;68.9;3.6;57.0;16.8;15.9
349;Woningbezit: huurwoning met huurtoeslag;Ondergrens 95%-interval;2021;6.9;5.5;17.0;67.5;6.8;6.1;18.6;64.9;7.0;8.8;12.5;68.7;7.0;8.9;12.4;68.7;3.4;62.1;11.8;15.2
350;Woningbezit: huurwoning met huurtoeslag;Ondergrens 95%-interval;2022;6.9;5.9;17.4;69.3;6.8;5.9;21.5;64.7;7.1;7.7;14.6;70.1;7.3;5.5;13.3;74.3;3.6;60.9;15.7;15.2
351;Woningbezit: huurwoning met huurtoeslag;Ondergrens 95%-interval;2023;7.0;4.4;20.3;67.8;6.8;6.4;20.2;65.4;6.9;9.4;17.1;65.5;6.9;8.7;16.6;67.0;3.7;59.6;16.0;16.0
352;Woningbezit: huurwoning met huurtoeslag;Bovengrens 95%-interval;2013;7.3;9.5;23.6;76.7;7.1;12.0;25.7;72.6;7.7;8.9;18.7;81.6;7.6;8.8;18.5;81.6;4.1;64.9;24.6;21.5
353;Woningbezit: huurwoning met huurtoeslag;Bovengrens 95%-interval;2014;7.4;6.7;21.9;79.8;7.2;9.1;25.4;74.7;7.7;10.2;15.8;82.4;7.6;10.0;18.9;79.8;3.9;69.1;21.2;19.7
354;Woningbezit: huurwoning met huurtoeslag;Bovengrens 95%-interval;2015;7.3;9.9;21.9;76.8;7.0;14.0;24.8;70.5;7.6;9.6;21.1;77.7;7.5;10.3;21.0;77.1;4.1;63.7;23.0;23.1
355;Woningbezit: huurwoning met huurtoeslag;Bovengrens 95%-interval;2016;7.3;11.0;18.5;79.2;7.1;10.8;26.8;71.8;7.5;12.2;16.3;80.1;7.4;12.5;18.8;77.6;4.2;62.7;25.2;22.3
356;Woningbezit: huurwoning met huurtoeslag;Bovengrens 95%-interval;2017;7.3;9.7;21.3;77.6;7.2;11.6;22.4;75.0;7.5;13.5;17.4;77.9;7.5;11.0;21.4;76.3;4.1;63.6;20.7;25.7
357;Woningbezit: huurwoning met huurtoeslag;Bovengrens 95%-interval;2018;7.3;9.3;19.1;80.2;7.3;7.4;25.1;76.3;7.5;12.4;19.3;77.2;7.5;11.7;20.4;76.9;3.8;69.4;20.0;20.4
358;Woningbezit: huurwoning met huurtoeslag;Bovengrens 95%-interval;2019;7.5;6.9;19.1;82.5;7.4;7.4;22.1;79.3;7.7;11.8;16.2;80.9;7.6;10.7;17.6;80.5;3.8;69.3;22.0;18.8
359;Woningbezit: huurwoning met huurtoeslag;Bovengrens 95%-interval;2020;7.2;9.6;26.0;74.3;7.1;8.8;31.0;70.3;7.4;14.1;17.3;78.3;7.3;12.7;20.8;76.2;4.0;65.1;23.4;22.4
360;Woningbezit: huurwoning met huurtoeslag;Bovengrens 95%-interval;2021;7.2;10.4;24.6;75.9;7.1;11.6;26.3;73.4;7.4;14.8;19.2;76.9;7.4;14.8;19.1;76.9;3.9;70.9;18.4;22.4
361;Woningbezit: huurwoning met huurtoeslag;Bovengrens 95%-interval;2022;7.2;9.6;22.9;75.5;7.1;9.6;27.5;71.2;7.4;11.9;19.9;76.3;7.5;9.1;18.2;80.0;3.9;67.4;20.9;20.3
