ID;GewassenTeeltsector;Gewasbeschermingsmiddelen;Perioden;AantalBedrijven_1;PercentageBedrijven_2;GrootteOppervlakte_3;PercentageOppervlakte_4;TotaalGebruikPerJaarInKilogram_5;GebruikPerJaarPerHectare_6;DoseringPerJaarPerHectare_7
4815;Bladplanten onder glas;H040101 Chloorprofam;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4816;Bladplanten onder glas;H040101 Chloorprofam;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4817;Bladplanten onder glas;H040101 Chloorprofam;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4818;Bladplanten onder glas;H040102 Desmedifam;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4819;Bladplanten onder glas;H040102 Desmedifam;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4820;Bladplanten onder glas;H040102 Desmedifam;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4821;Bladplanten onder glas;H040103 Fenmedifam;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4822;Bladplanten onder glas;H040103 Fenmedifam;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4823;Bladplanten onder glas;H040103 Fenmedifam;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4824;Bladplanten onder glas;H040201 Asulam;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4825;Bladplanten onder glas;H040201 Asulam;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4826;Bladplanten onder glas;H040201 Asulam;2020;;;;;;;
4827;Bladplanten onder glas;H040202 Carbetamide;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4828;Bladplanten onder glas;H040202 Carbetamide;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4829;Bladplanten onder glas;H040202 Carbetamide;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4830;Bladplanten onder glas;H050101 Benfluralin;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4831;Bladplanten onder glas;H050101 Benfluralin;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4832;Bladplanten onder glas;H050101 Benfluralin;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4833;Bladplanten onder glas;H050102 Pendimethalin;2012;;;;;;;
4834;Bladplanten onder glas;H050102 Pendimethalin;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4835;Bladplanten onder glas;H050102 Pendimethalin;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4836;Bladplanten onder glas;H060101 Amidosulfuron;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4837;Bladplanten onder glas;H060101 Amidosulfuron;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4838;Bladplanten onder glas;H060101 Amidosulfuron;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4839;Bladplanten onder glas;H060103 Bensulfuron-methyl;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4840;Bladplanten onder glas;H060103 Bensulfuron-methyl;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4841;Bladplanten onder glas;H060103 Bensulfuron-methyl;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4842;Bladplanten onder glas;H060107 Flupyrsulfuron-methyl;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4843;Bladplanten onder glas;H060107 Flupyrsulfuron-methyl;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4844;Bladplanten onder glas;H060107 Flupyrsulfuron-methyl;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4845;Bladplanten onder glas;H060108 Foramsulfuron;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4846;Bladplanten onder glas;H060108 Foramsulfuron;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4847;Bladplanten onder glas;H060108 Foramsulfuron;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4848;Bladplanten onder glas;H060110 Iodosulfuron-methyl-natrium;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4849;Bladplanten onder glas;H060110 Iodosulfuron-methyl-natrium;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4850;Bladplanten onder glas;H060110 Iodosulfuron-methyl-natrium;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4851;Bladplanten onder glas;H060111 Mesosulfuron-methyl;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4852;Bladplanten onder glas;H060111 Mesosulfuron-methyl;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4853;Bladplanten onder glas;H060111 Mesosulfuron-methyl;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4854;Bladplanten onder glas;H060112 Metsulfuron-methyl;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4855;Bladplanten onder glas;H060112 Metsulfuron-methyl;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4856;Bladplanten onder glas;H060112 Metsulfuron-methyl;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4857;Bladplanten onder glas;H060113 Nicosulfuron;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4858;Bladplanten onder glas;H060113 Nicosulfuron;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4859;Bladplanten onder glas;H060113 Nicosulfuron;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4860;Bladplanten onder glas;H060115 Prosulfuron;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4861;Bladplanten onder glas;H060115 Prosulfuron;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4862;Bladplanten onder glas;H060115 Prosulfuron;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4863;Bladplanten onder glas;H060116 Rimsulfuron;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4864;Bladplanten onder glas;H060116 Rimsulfuron;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4865;Bladplanten onder glas;H060116 Rimsulfuron;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4866;Bladplanten onder glas;H060118 Thifensulfuron-methyl;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4867;Bladplanten onder glas;H060118 Thifensulfuron-methyl;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4868;Bladplanten onder glas;H060118 Thifensulfuron-methyl;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4869;Bladplanten onder glas;H060120 Tribenuron-methyl;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4870;Bladplanten onder glas;H060120 Tribenuron-methyl;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4871;Bladplanten onder glas;H060120 Tribenuron-methyl;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4872;Bladplanten onder glas;H060121 Triflusulfuron-methyl;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4873;Bladplanten onder glas;H060121 Triflusulfuron-methyl;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4874;Bladplanten onder glas;H060121 Triflusulfuron-methyl;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4875;Bladplanten onder glas;H060122 Tritosulfuron;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4876;Bladplanten onder glas;H060122 Tritosulfuron;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4877;Bladplanten onder glas;H060122 Tritosulfuron;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4878;Bladplanten onder glas;H060201 Lenacil;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4879;Bladplanten onder glas;H060201 Lenacil;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4880;Bladplanten onder glas;H060201 Lenacil;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4881;Bladplanten onder glas;H060304 Isoproturon;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4882;Bladplanten onder glas;H060304 Isoproturon;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4883;Bladplanten onder glas;H060304 Isoproturon;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4884;Bladplanten onder glas;H060305 Linuron;2012;46.0;14.6;56.0;11.6;16.0;0.0;0.3
4885;Bladplanten onder glas;H060305 Linuron;2016;14.0;5.6;34.0;8.7;11.0;0.0;0.3
4886;Bladplanten onder glas;H060305 Linuron;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4887;Bladplanten onder glas;H060306 Metobromuron;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4888;Bladplanten onder glas;H060306 Metobromuron;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4889;Bladplanten onder glas;H060306 Metobromuron;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4890;Bladplanten onder glas;H990101 Clodinafop-propargyl;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4891;Bladplanten onder glas;H990101 Clodinafop-propargyl;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4892;Bladplanten onder glas;H990101 Clodinafop-propargyl;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4893;Bladplanten onder glas;H990104 Fenoxaprop-P-ethyl;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4894;Bladplanten onder glas;H990104 Fenoxaprop-P-ethyl;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4895;Bladplanten onder glas;H990104 Fenoxaprop-P-ethyl;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4896;Bladplanten onder glas;H990105 Fluazifop-P-butyl;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4897;Bladplanten onder glas;H990105 Fluazifop-P-butyl;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4898;Bladplanten onder glas;H990105 Fluazifop-P-butyl;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4899;Bladplanten onder glas;H990106 Haloxyfop-P-methyl;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4900;Bladplanten onder glas;H990106 Haloxyfop-P-methyl;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4901;Bladplanten onder glas;H990106 Haloxyfop-P-methyl;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4902;Bladplanten onder glas;H990107 Propaquizafop;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4903;Bladplanten onder glas;H990107 Propaquizafop;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4904;Bladplanten onder glas;H990107 Propaquizafop;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4905;Bladplanten onder glas;H990109 Quizalofop-P-ethyl;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4906;Bladplanten onder glas;H990109 Quizalofop-P-ethyl;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4907;Bladplanten onder glas;H990109 Quizalofop-P-ethyl;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4908;Bladplanten onder glas;H990201 Ethofumesaat;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4909;Bladplanten onder glas;H990201 Ethofumesaat;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4910;Bladplanten onder glas;H990201 Ethofumesaat;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4911;Bladplanten onder glas;H990301 Dicamba;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4912;Bladplanten onder glas;H990301 Dicamba;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4913;Bladplanten onder glas;H990301 Dicamba;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4914;Bladplanten onder glas;H990401 Diquat dibromide;2012;;;;;;;
4915;Bladplanten onder glas;H990401 Diquat dibromide;2016;;;;;;;
4916;Bladplanten onder glas;H990401 Diquat dibromide;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4917;Bladplanten onder glas;H990501 Clethodim;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4918;Bladplanten onder glas;H990501 Clethodim;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4919;Bladplanten onder glas;H990501 Clethodim;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4920;Bladplanten onder glas;H990502 Cycloxydim;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4921;Bladplanten onder glas;H990502 Cycloxydim;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4922;Bladplanten onder glas;H990502 Cycloxydim;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4923;Bladplanten onder glas;H990504 Tepraloxydim;2012;;;;;;;
4924;Bladplanten onder glas;H990504 Tepraloxydim;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4925;Bladplanten onder glas;H990504 Tepraloxydim;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4926;Bladplanten onder glas;H990601 Pyridaat;2012;;;;;;;
4927;Bladplanten onder glas;H990601 Pyridaat;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4928;Bladplanten onder glas;H990601 Pyridaat;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4929;Bladplanten onder glas;H990702 Flumioxazin;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4930;Bladplanten onder glas;H990702 Flumioxazin;2016;;;;;;;
4931;Bladplanten onder glas;H990702 Flumioxazin;2020;;;;;;;
4932;Bladplanten onder glas;H990801 Aclonifen;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4933;Bladplanten onder glas;H990801 Aclonifen;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4934;Bladplanten onder glas;H990801 Aclonifen;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4935;Bladplanten onder glas;H990802 Bifenox;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4936;Bladplanten onder glas;H990802 Bifenox;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4937;Bladplanten onder glas;H990802 Bifenox;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4938;Bladplanten onder glas;H990901 Imazamox;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4939;Bladplanten onder glas;H990901 Imazamox;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4940;Bladplanten onder glas;H990901 Imazamox;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4941;Bladplanten onder glas;H991001 IJzer(II)sulfaat;2012;;;;;;;
4942;Bladplanten onder glas;H991001 IJzer(II)sulfaat;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4943;Bladplanten onder glas;H991001 IJzer(II)sulfaat;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4944;Bladplanten onder glas;H991101 Isoxaflutool;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4945;Bladplanten onder glas;H991101 Isoxaflutool;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4946;Bladplanten onder glas;H991101 Isoxaflutool;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4947;Bladplanten onder glas;H991102 Topramezone;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4948;Bladplanten onder glas;H991102 Topramezone;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4949;Bladplanten onder glas;H991102 Topramezone;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4950;Bladplanten onder glas;H991301 Bromoxynil;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4951;Bladplanten onder glas;H991301 Bromoxynil;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4952;Bladplanten onder glas;H991301 Bromoxynil;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4953;Bladplanten onder glas;H991303 Ioxynil;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4954;Bladplanten onder glas;H991303 Ioxynil;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4955;Bladplanten onder glas;H991303 Ioxynil;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4956;Bladplanten onder glas;H991401 Glufosinaat-ammonium;2012;42.0;13.2;95.0;19.6;42.0;0.1;0.4
4957;Bladplanten onder glas;H991401 Glufosinaat-ammonium;2016;31.0;12.7;62.0;15.8;20.0;0.1;0.3
4958;Bladplanten onder glas;H991401 Glufosinaat-ammonium;2020;;;;;;;
4959;Bladplanten onder glas;H991402 Glyfosaat;2012;131.0;41.4;236.0;48.7;281.0;0.6;1.2
4960;Bladplanten onder glas;H991402 Glyfosaat;2016;100.0;41.6;170.0;43.4;152.0;0.4;0.9
4961;Bladplanten onder glas;H991402 Glyfosaat;2020;55.0;22.8;141.0;30.6;144.0;0.3;1.0
4962;Bladplanten onder glas;H991501 Pinoxaden;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4963;Bladplanten onder glas;H991501 Pinoxaden;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4964;Bladplanten onder glas;H991501 Pinoxaden;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4965;Bladplanten onder glas;H991502 Pyraflufen-ethyl;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4966;Bladplanten onder glas;H991502 Pyraflufen-ethyl;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4967;Bladplanten onder glas;H991502 Pyraflufen-ethyl;2020;;;;;;;
4968;Bladplanten onder glas;H991601 Chloridazon;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4969;Bladplanten onder glas;H991601 Chloridazon;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4970;Bladplanten onder glas;H991601 Chloridazon;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4971;Bladplanten onder glas;H991801 Clopyralid;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4972;Bladplanten onder glas;H991801 Clopyralid;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4973;Bladplanten onder glas;H991801 Clopyralid;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4974;Bladplanten onder glas;H991902 Fluroxypyr;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4975;Bladplanten onder glas;H991902 Fluroxypyr;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4976;Bladplanten onder glas;H991902 Fluroxypyr;2020;12.0;4.9;28.0;6.1;1.0;0.0;0.0
4977;Bladplanten onder glas;H991903 Triclopyr;2012;;;;;;;
4978;Bladplanten onder glas;H991903 Triclopyr;2016;;;;;;;
4979;Bladplanten onder glas;H991903 Triclopyr;2020;;;;;;;
4980;Bladplanten onder glas;H992001 Quinmerac;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4981;Bladplanten onder glas;H992001 Quinmerac;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4982;Bladplanten onder glas;H992001 Quinmerac;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4983;Bladplanten onder glas;H992101 Bentazon;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4984;Bladplanten onder glas;H992101 Bentazon;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4985;Bladplanten onder glas;H992101 Bentazon;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4986;Bladplanten onder glas;H992202 Prosulfocarb;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4987;Bladplanten onder glas;H992202 Prosulfocarb;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4988;Bladplanten onder glas;H992202 Prosulfocarb;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4989;Bladplanten onder glas;H992203 Tri-allaat;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4990;Bladplanten onder glas;H992203 Tri-allaat;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4991;Bladplanten onder glas;H992203 Tri-allaat;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4992;Bladplanten onder glas;H992301 Amitrol;2012;;;;;;;
4993;Bladplanten onder glas;H992301 Amitrol;2016;;;;;;;
4994;Bladplanten onder glas;H992301 Amitrol;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4995;Bladplanten onder glas;H992401 Carfentrazone-ethyl;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4996;Bladplanten onder glas;H992401 Carfentrazone-ethyl;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4997;Bladplanten onder glas;H992401 Carfentrazone-ethyl;2020;0.0;0.0;0.0;0.0;0.0;0.0;
4998;Bladplanten onder glas;H992502 Thiencarbazon-methyl;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4999;Bladplanten onder glas;H992502 Thiencarbazon-methyl;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5000;Bladplanten onder glas;H992502 Thiencarbazon-methyl;2020;0.0;0.0;0.0;0.0;0.0;0.0;
5001;Bladplanten onder glas;H992601 Mesotrion;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5002;Bladplanten onder glas;H992601 Mesotrion;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5003;Bladplanten onder glas;H992601 Mesotrion;2020;0.0;0.0;0.0;0.0;0.0;0.0;
5004;Bladplanten onder glas;H992602 Sulcotrion;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5005;Bladplanten onder glas;H992602 Sulcotrion;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5006;Bladplanten onder glas;H992602 Sulcotrion;2020;0.0;0.0;0.0;0.0;0.0;0.0;
5007;Bladplanten onder glas;H992603 Tembotrione;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5008;Bladplanten onder glas;H992603 Tembotrione;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5009;Bladplanten onder glas;H992603 Tembotrione;2020;0.0;0.0;0.0;0.0;0.0;0.0;
5010;Bladplanten onder glas;H999901 Azijnzuur;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5011;Bladplanten onder glas;H999901 Azijnzuur;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5012;Bladplanten onder glas;H999901 Azijnzuur;2020;0.0;0.0;0.0;0.0;0.0;0.0;
5013;Bladplanten onder glas;H999903 Clomazone;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5014;Bladplanten onder glas;H999903 Clomazone;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5015;Bladplanten onder glas;H999903 Clomazone;2020;0.0;0.0;0.0;0.0;0.0;0.0;
5016;Bladplanten onder glas;H999907  Nonaanzuur;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5017;Bladplanten onder glas;H999907  Nonaanzuur;2016;;;;;;;
5018;Bladplanten onder glas;H999907  Nonaanzuur;2020;;;;;;;
5019;Bladplanten onder glas;H999908 Quinoclamine;2012;75.0;23.8;153.0;31.6;92.0;0.2;0.6
5020;Bladplanten onder glas;H999908 Quinoclamine;2016;27.0;11.2;70.0;17.9;27.0;0.1;0.4
5021;Bladplanten onder glas;H999908 Quinoclamine;2020;;;;;;;
5022;Bladplanten onder glas;I010106 Cypermethrin;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5023;Bladplanten onder glas;I010106 Cypermethrin;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5024;Bladplanten onder glas;I010106 Cypermethrin;2020;0.0;0.0;0.0;0.0;0.0;0.0;
5025;Bladplanten onder glas;I010107 Deltamethrin;2012;207.0;65.6;315.0;65.0;68.0;0.1;0.2
5026;Bladplanten onder glas;I010107 Deltamethrin;2016;103.0;42.9;195.0;49.8;15.0;0.0;0.1
5027;Bladplanten onder glas;I010107 Deltamethrin;2020;68.0;28.2;116.0;25.3;2.0;0.0;0.0
5028;Bladplanten onder glas;I010108 Esfenvaleraat;2012;;;;;;;
5029;Bladplanten onder glas;I010108 Esfenvaleraat;2016;45.0;18.5;122.0;31.1;8.0;0.0;0.1
5030;Bladplanten onder glas;I010108 Esfenvaleraat;2020;37.0;15.2;111.0;24.1;7.0;0.0;0.1
5031;Bladplanten onder glas;I010111 Lambda-cyhalothrin;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5032;Bladplanten onder glas;I010111 Lambda-cyhalothrin;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5033;Bladplanten onder glas;I010111 Lambda-cyhalothrin;2020;;;;;;;
5034;Bladplanten onder glas;I010113 Tefluthrin;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5035;Bladplanten onder glas;I010113 Tefluthrin;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5036;Bladplanten onder glas;I010113 Tefluthrin;2020;0.0;0.0;0.0;0.0;0.0;0.0;
5037;Bladplanten onder glas;I020101 Cyantraniliprole;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5038;Bladplanten onder glas;I020101 Cyantraniliprole;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5039;Bladplanten onder glas;I020101 Cyantraniliprole;2020;68.0;27.8;199.0;43.2;13.0;0.0;0.1
5040;Bladplanten onder glas;I030102 Oxamyl;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5041;Bladplanten onder glas;I030102 Oxamyl;2016;;;;;;;
5042;Bladplanten onder glas;I030102 Oxamyl;2020;8.0;3.2;14.0;3.1;16.0;0.0;1.1
5043;Bladplanten onder glas;I030201 Fenoxycarb;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5044;Bladplanten onder glas;I030201 Fenoxycarb;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5045;Bladplanten onder glas;I030201 Fenoxycarb;2020;0.0;0.0;0.0;0.0;0.0;0.0;
5046;Bladplanten onder glas;I030202 Formetanaat;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5047;Bladplanten onder glas;I030202 Formetanaat;2016;36.0;14.8;88.0;22.5;38.0;0.1;0.4
5048;Bladplanten onder glas;I030202 Formetanaat;2020;28.0;11.3;91.0;19.7;20.0;0.0;0.2
5049;Bladplanten onder glas;I030203 Methiocarb;2012;108.0;34.1;216.0;44.6;234.0;0.5;1.1
5050;Bladplanten onder glas;I030203 Methiocarb;2016;26.0;10.6;52.0;13.3;13.0;0.0;0.3
5051;Bladplanten onder glas;I030203 Methiocarb;2020;0.0;0.0;0.0;0.0;0.0;0.0;
5052;Bladplanten onder glas;I030204 Pirimicarb;2012;69.0;22.0;172.0;35.5;113.0;0.2;0.7
5053;Bladplanten onder glas;I030204 Pirimicarb;2016;68.0;28.3;104.0;26.6;34.0;0.1;0.3
5054;Bladplanten onder glas;I030204 Pirimicarb;2020;48.0;19.7;81.0;17.6;12.0;0.0;0.2
5055;Bladplanten onder glas;I040103 Dimethoaat;2012;48.0;15.2;114.0;23.5;115.0;0.2;1.0
5056;Bladplanten onder glas;I040103 Dimethoaat;2016;12.0;4.8;26.0;6.6;18.0;0.0;0.7
5057;Bladplanten onder glas;I040103 Dimethoaat;2020;;;;;;;
5058;Bladplanten onder glas;I040104 Ethoprofos;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5059;Bladplanten onder glas;I040104 Ethoprofos;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5060;Bladplanten onder glas;I040104 Ethoprofos;2020;0.0;0.0;0.0;0.0;0.0;0.0;
5061;Bladplanten onder glas;I040109 Pirimifos-methyl;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5062;Bladplanten onder glas;I040109 Pirimifos-methyl;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5063;Bladplanten onder glas;I040109 Pirimifos-methyl;2020;0.0;0.0;0.0;0.0;0.0;0.0;
5064;Bladplanten onder glas;I050103 Bacillus thuringiens...(AM65-52);2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0
