ID;RegioS;Perioden;AfgslotenHypotheken_1;HypothekenTotaalBedrag_2;HypothekenGemiddeldBedrag_3;AfgeslotenPartWoningHypotheken_4;PartWoningHypothekenTotaalBedrag_5;PartWoningHypothekenGemiddeldBedrag_6;AfgeslotenHypothekenAndereObjecten_7;AndereObjectenHypothekenTotaalBedrag_8;AndereObjectHypothekenGemiddBedrag_9
1005;Ferwerderadiel;1999;471.0;49.0;104.0;430.0;36.0;84.0;41.0;13.0;317.0
1006;Ferwerderadiel;2000;350.0;43.0;123.0;310.0;26.5;86.0;40.0;16.5;413.0
1007;Ferwerderadiel;2001;315.0;35.3;112.0;279.0;24.6;88.0;36.0;10.6;296.0
1008;Ferwerderadiel;2002;384.0;58.7;153.0;338.0;38.9;115.0;46.0;19.9;432.0
1009;Ferwerderadiel;2003;;;;328.0;42.2;129.0;;;
1010;Franekeradeel;1999;1091.0;102.9;94.0;1017.0;82.5;81.0;74.0;20.4;276.0
1011;Franekeradeel;2000;833.0;101.3;122.0;760.0;70.7;93.0;73.0;30.5;418.0
1012;Franekeradeel;2001;772.0;105.3;136.0;702.0;73.7;105.0;70.0;31.6;452.0
1013;Franekeradeel;2002;873.0;130.4;149.0;808.0;99.5;123.0;65.0;30.9;476.0
1014;Franekeradeel;2003;;;;796.0;103.6;130.0;;;
1015;Gaasterlan-Sleat;1999;499.0;55.9;112.0;449.0;41.3;92.0;50.0;14.6;292.0
1016;Gaasterlan-Sleat;2000;353.0;63.7;180.0;292.0;33.8;116.0;61.0;29.9;490.0
1017;Gaasterlan-Sleat;2001;255.0;40.4;158.0;213.0;28.2;133.0;42.0;12.2;290.0
1018;Gaasterlan-Sleat;2002;315.0;58.3;185.0;266.0;41.0;154.0;49.0;17.3;353.0
1019;Gaasterlan-Sleat;2003;;;;280.0;42.1;150.0;;;
1020;Geertruidenberg;1999;871.0;115.5;133.0;804.0;84.0;104.0;67.0;31.5;470.0
1021;Geertruidenberg;2000;706.0;101.9;144.0;650.0;76.8;118.0;56.0;25.2;449.0
1022;Geertruidenberg;2001;633.0;157.6;249.0;571.0;77.0;135.0;62.0;80.6;1299.0
1023;Geertruidenberg;2002;626.0;193.4;309.0;570.0;89.0;156.0;56.0;104.4;1864.0
1024;Geertruidenberg;2003;;;;640.0;104.0;163.0;;;
1025;Geldermalsen;1999;1185.0;178.4;151.0;983.0;124.8;127.0;202.0;53.6;265.0
1026;Geldermalsen;2000;802.0;146.3;182.0;710.0;98.4;139.0;92.0;47.9;520.0
1027;Geldermalsen;2001;922.0;220.6;239.0;757.0;133.9;177.0;165.0;86.7;525.0
1028;Geldermalsen;2002;824.0;166.7;202.0;758.0;137.6;181.0;66.0;29.1;441.0
1029;Geldermalsen;2003;;;;858.0;170.3;199.0;;;
1030;Geldrop;1999;1591.0;184.9;116.0;1526.0;164.8;108.0;65.0;20.1;309.0
1031;Geldrop;2000;1020.0;131.7;129.0;979.0;116.5;119.0;41.0;15.2;370.0
1032;Geldrop;2001;884.0;147.2;167.0;836.0;107.8;129.0;48.0;39.4;820.0
1033;Geldrop;2002;906.0;134.9;149.0;852.0;120.3;141.0;54.0;14.6;270.0
1034;Geldrop;2003;;;;1084.0;185.5;171.0;;;
1035;Geleen;1999;1683.0;285.3;170.0;1617.0;145.5;90.0;66.0;139.8;2118.0
1036;Geleen;2000;985.0;111.7;113.0;952.0;95.7;100.0;33.0;16.0;486.0
1037;Geleen;2001;;;;;;;;;
1038;Geleen;2002;;;;;;;;;
1039;Geleen;2003;;;;;;;;;
1040;Gemert-Bakel;1999;1246.0;308.9;248.0;1033.0;113.6;110.0;213.0;195.3;917.0
1041;Gemert-Bakel;2000;849.0;131.6;155.0;711.0;86.6;122.0;138.0;45.0;326.0
1042;Gemert-Bakel;2001;755.0;335.8;445.0;608.0;85.3;140.0;147.0;250.6;1705.0
1043;Gemert-Bakel;2002;825.0;182.0;221.0;659.0;107.0;162.0;166.0;75.0;452.0
1044;Gemert-Bakel;2003;;;;748.0;133.4;178.0;;;
1045;Gendringen;1999;1064.0;122.0;115.0;1013.0;103.3;102.0;51.0;18.7;366.0
1046;Gendringen;2000;679.0;101.8;150.0;652.0;84.0;129.0;27.0;17.8;660.0
1047;Gendringen;2001;562.0;91.5;163.0;508.0;63.8;126.0;54.0;27.7;513.0
1048;Gendringen;2002;603.0;96.0;159.0;552.0;74.8;135.0;51.0;21.2;416.0
1049;Gendringen;2003;;;;654.0;101.8;156.0;;;
1050;Gendt;1999;431.0;61.1;142.0;414.0;50.0;121.0;17.0;11.1;651.0
1051;Gendt;2000;187.0;22.8;122.0;180.0;19.7;110.0;7.0;3.0;430.0
1052;Gendt;2001;;;;;;;;;
1053;Gendt;2002;;;;;;;;;
1054;Gendt;2003;;;;;;;;;
1055;Genemuiden;1999;371.0;49.9;135.0;335.0;27.4;82.0;36.0;22.5;625.0
1056;Genemuiden;2000;404.0;71.7;178.0;325.0;35.4;109.0;79.0;36.3;460.0
1057;Genemuiden;2001;;;;;;;;;
1058;Genemuiden;2002;;;;;;;;;
1059;Genemuiden;2003;;;;;;;;;
1060;Gennep;1999;597.0;70.4;118.0;559.0;56.1;100.0;38.0;14.4;379.0
1061;Gennep;2000;468.0;79.8;171.0;420.0;45.8;109.0;48.0;34.0;709.0
1062;Gennep;2001;409.0;149.6;366.0;363.0;47.3;130.0;46.0;102.3;2224.0
1063;Gennep;2002;510.0;87.3;171.0;471.0;72.8;154.0;39.0;14.5;372.0
1064;Gennep;2003;;;;458.0;74.6;163.0;;;
1065;Giessenlanden;1999;549.0;89.8;164.0;504.0;65.2;129.0;45.0;24.6;547.0
1066;Giessenlanden;2000;496.0;85.4;172.0;459.0;69.8;152.0;37.0;15.6;421.0
1067;Giessenlanden;2001;464.0;95.9;207.0;427.0;74.5;175.0;37.0;21.3;576.0
1068;Giessenlanden;2002;390.0;82.5;212.0;350.0;65.6;187.0;40.0;16.9;423.0
1069;Giessenlanden;2003;;;;379.0;75.0;198.0;;;
1070;Gilze en Rijen;1999;1001.0;146.0;146.0;912.0;96.1;105.0;89.0;49.9;560.0
1071;Gilze en Rijen;2000;714.0;107.4;150.0;658.0;83.7;127.0;56.0;23.7;423.0
1072;Gilze en Rijen;2001;779.0;173.7;223.0;680.0;103.7;152.0;99.0;70.0;707.0
1073;Gilze en Rijen;2002;777.0;213.7;275.0;699.0;112.4;161.0;78.0;101.3;1299.0
1074;Gilze en Rijen;2003;;;;834.0;140.1;168.0;;;
1075;Goedereede;1999;507.0;65.6;129.0;471.0;52.6;112.0;36.0;13.0;362.0
1076;Goedereede;2000;447.0;62.6;140.0;411.0;51.2;125.0;36.0;11.4;316.0
1077;Goedereede;2001;381.0;66.3;174.0;333.0;45.4;136.0;48.0;20.9;436.0
1078;Goedereede;2002;373.0;75.7;203.0;333.0;54.8;165.0;40.0;20.9;524.0
1079;Goedereede;2003;;;;368.0;62.2;169.0;;;
1080;Goes;1999;1593.0;337.0;212.0;1418.0;133.4;94.0;175.0;203.7;1164.0
1081;Goes;2000;1216.0;192.4;158.0;1095.0;121.3;111.0;121.0;71.1;587.0
1082;Goes;2001;1215.0;206.6;170.0;1127.0;135.3;120.0;88.0;71.4;811.0
1083;Goes;2002;1262.0;218.5;173.0;1160.0;164.5;142.0;102.0;54.0;529.0
1084;Goes;2003;;;;1214.0;193.4;159.0;;;
1085;Goirle;1999;1088.0;162.0;149.0;1032.0;119.8;116.0;56.0;42.2;753.0
1086;Goirle;2000;825.0;122.4;148.0;787.0;99.7;127.0;38.0;22.7;597.0
1087;Goirle;2001;690.0;114.7;166.0;642.0;89.5;139.0;48.0;25.2;524.0
1088;Goirle;2002;774.0;138.5;179.0;735.0;118.5;161.0;39.0;20.0;512.0
1089;Goirle;2003;;;;735.0;131.3;179.0;;;
1090;Goor;1999;554.0;85.0;153.0;518.0;50.8;98.0;36.0;34.2;949.0
1091;Goor;2000;511.0;82.8;162.0;454.0;59.0;130.0;57.0;23.8;418.0
1092;Goor;2001;;;;;;;;;
1093;Goor;2002;;;;;;;;;
1094;Goor;2003;;;;;;;;;
1095;Gorinchem;1999;1278.0;187.4;147.0;1226.0;147.9;121.0;52.0;39.4;758.0
1096;Gorinchem;2000;1004.0;161.1;160.0;954.0;124.9;131.0;50.0;36.2;724.0
1097;Gorinchem;2001;964.0;189.8;197.0;910.0;130.9;144.0;54.0;58.9;1091.0
1098;Gorinchem;2002;982.0;190.0;193.0;938.0;152.6;163.0;44.0;37.3;849.0
1099;Gorinchem;2003;;;;1035.0;173.1;167.0;;;
1100;Gorssel;1999;622.0;97.8;157.0;580.0;86.8;150.0;42.0;11.1;263.0
1101;Gorssel;2000;470.0;87.9;187.0;418.0;70.1;168.0;52.0;17.9;343.0
1102;Gorssel;2001;462.0;105.2;228.0;400.0;76.3;191.0;62.0;28.9;466.0
1103;Gorssel;2002;410.0;94.0;229.0;365.0;70.8;194.0;45.0;23.2;516.0
1104;Gorssel;2003;;;;424.0;83.8;198.0;;;
1105;Gouda;1999;3132.0;446.0;142.0;3008.0;336.7;112.0;124.0;109.3;881.0
1106;Gouda;2000;2244.0;341.0;152.0;2141.0;276.0;129.0;103.0;64.9;630.0
1107;Gouda;2001;2070.0;343.9;166.0;1972.0;281.5;143.0;98.0;62.3;636.0
1108;Gouda;2002;2099.0;354.4;169.0;2011.0;309.8;154.0;88.0;44.6;507.0
1109;Gouda;2003;;;;2179.0;351.6;161.0;;;
1110;Graafstroom;1999;257.0;36.7;143.0;236.0;29.0;123.0;21.0;7.8;370.0
1111;Graafstroom;2000;252.0;44.4;176.0;223.0;32.4;145.0;29.0;12.0;414.0
1112;Graafstroom;2001;215.0;46.1;215.0;177.0;32.3;182.0;38.0;13.9;365.0
1113;Graafstroom;2002;201.0;50.2;250.0;166.0;36.2;218.0;35.0;14.0;401.0
1114;Graafstroom;2003;;;;214.0;47.0;220.0;;;
1115;Graft-De Rijp;1999;294.0;36.8;125.0;283.0;33.4;118.0;11.0;3.4;313.0
1116;Graft-De Rijp;2000;253.0;36.8;145.0;235.0;29.3;125.0;18.0;7.4;414.0
1117;Graft-De Rijp;2001;200.0;34.2;171.0;187.0;29.6;158.0;13.0;4.6;351.0
1118;Graft-De Rijp;2002;217.0;38.3;177.0;200.0;31.1;156.0;17.0;7.2;422.0
1119;Graft-De Rijp;2003;;;;212.0;36.7;173.0;;;
1120;Gramsbergen;1999;272.0;35.9;132.0;247.0;26.6;108.0;25.0;9.2;370.0
1121;Gramsbergen;2000;181.0;23.0;127.0;162.0;17.7;109.0;19.0;5.3;280.0
1122;Gramsbergen;2001;;;;;;;;;
1123;Gramsbergen;2002;;;;;;;;;
1124;Gramsbergen;2003;;;;;;;;;
1125;Grave;1999;597.0;67.2;113.0;556.0;57.3;103.0;41.0;9.9;241.0
1126;Grave;2000;452.0;59.8;132.0;413.0;47.0;114.0;39.0;12.9;330.0
1127;Grave;2001;409.0;63.2;154.0;381.0;49.0;128.0;28.0;14.2;508.0
1128;Grave;2002;431.0;73.2;170.0;379.0;58.3;154.0;52.0;14.9;287.0
1129;Grave;2003;;;;492.0;84.4;171.0;;;
1130;Groenlo;1999;386.0;47.4;123.0;363.0;38.8;107.0;23.0;8.6;374.0
1131;Groenlo;2000;462.0;71.1;154.0;442.0;50.4;114.0;20.0;20.7;1036.0
1132;Groenlo;2001;349.0;68.3;196.0;321.0;42.6;133.0;28.0;25.8;921.0
1133;Groenlo;2002;363.0;60.8;168.0;341.0;47.5;139.0;22.0;13.3;607.0
1134;Groenlo;2003;;;;320.0;46.9;147.0;;;
1135;Groesbeek;1999;751.0;83.2;111.0;718.0;73.8;103.0;33.0;9.5;287.0
1136;Groesbeek;2000;490.0;71.3;146.0;432.0;57.8;134.0;58.0;13.6;234.0
1137;Groesbeek;2001;481.0;78.7;164.0;430.0;65.4;152.0;51.0;13.2;259.0
1138;Groesbeek;2002;481.0;84.1;175.0;451.0;73.1;162.0;30.0;11.0;367.0
1139;Groesbeek;2003;;;;522.0;92.8;178.0;;;
1140;Groningen;1999;6426.0;826.9;129.0;6095.0;585.0;96.0;331.0;241.9;731.0
1141;Groningen;2000;5877.0;813.6;138.0;5438.0;591.6;109.0;439.0;222.0;506.0
1142;Groningen;2001;5791.0;885.3;153.0;5135.0;590.5;115.0;656.0;294.8;449.0
1143;Groningen;2002;6174.0;1114.7;181.0;5776.0;713.1;123.0;398.0;401.6;1009.0
1144;Groningen;2003;;;;5408.0;750.8;139.0;;;
1145;Grootegast;1999;492.0;55.8;113.0;447.0;42.0;94.0;45.0;13.7;305.0
1146;Grootegast;2000;418.0;50.4;121.0;360.0;36.6;102.0;58.0;13.8;237.0
1147;Grootegast;2001;404.0;61.7;153.0;334.0;41.2;123.0;70.0;20.5;292.0
1148;Grootegast;2002;377.0;57.4;152.0;335.0;45.2;135.0;42.0;12.2;290.0
1149;Grootegast;2003;;;;356.0;55.3;155.0;;;
1150;Grubbenvorst;1999;308.0;44.6;145.0;274.0;28.8;105.0;34.0;15.8;464.0
1151;Grubbenvorst;2000;247.0;56.7;230.0;213.0;36.7;172.0;34.0;20.0;589.0
1152;Grubbenvorst;2001;;;;;;;;;
1153;Grubbenvorst;2002;;;;;;;;;
1154;Grubbenvorst;2003;;;;;;;;;
1155;Gulpen-Wittem;1999;658.0;75.6;115.0;613.0;66.9;109.0;45.0;8.6;192.0
1156;Gulpen-Wittem;2000;454.0;64.3;142.0;424.0;56.4;133.0;30.0;7.8;261.0
1157;Gulpen-Wittem;2001;391.0;62.6;160.0;347.0;44.5;128.0;44.0;18.2;413.0
1158;Gulpen-Wittem;2002;444.0;74.7;168.0;396.0;58.5;148.0;48.0;16.1;336.0
1159;Gulpen-Wittem;2003;;;;407.0;69.0;170.0;;;
1160;Haaksbergen;1999;1100.0;137.6;125.0;958.0;99.0;103.0;142.0;38.6;272.0
1161;Haaksbergen;2000;743.0;109.7;148.0;653.0;78.5;120.0;90.0;31.2;347.0
1162;Haaksbergen;2001;667.0;127.4;191.0;593.0;78.2;132.0;74.0;49.2;664.0
1163;Haaksbergen;2002;870.0;177.3;204.0;699.0;106.5;152.0;171.0;70.8;414.0
1164;Haaksbergen;2003;;;;754.0;128.5;170.0;;;
1165;Haaren;1999;636.0;93.2;147.0;531.0;65.7;124.0;105.0;27.5;262.0
1166;Haaren;2000;457.0;76.2;167.0;416.0;63.8;153.0;41.0;12.4;303.0
1167;Haaren;2001;427.0;90.7;212.0;374.0;65.9;176.0;53.0;24.8;469.0
1168;Haaren;2002;423.0;97.5;231.0;377.0;78.7;209.0;46.0;18.8;409.0
1169;Haaren;2003;;;;361.0;73.2;203.0;;;
1170;Haarlem;1999;7070.0;874.3;124.0;6779.0;754.8;111.0;291.0;119.5;411.0
1171;Haarlem;2000;5242.0;793.7;151.0;5007.0;648.1;129.0;235.0;145.6;620.0
1172;Haarlem;2001;5136.0;919.5;179.0;4771.0;724.0;152.0;365.0;195.6;536.0
1173;Haarlem;2002;5114.0;999.6;195.0;4801.0;786.5;164.0;313.0;213.1;681.0
1174;Haarlem;2003;;;;4981.0;868.0;174.0;;;
1175;Haarlemmerliede c.a.;1999;266.0;37.5;141.0;233.0;30.7;132.0;33.0;6.8;205.0
1176;Haarlemmerliede c.a.;2000;186.0;30.4;164.0;181.0;29.2;161.0;5.0;1.2;243.0
1177;Haarlemmerliede c.a.;2001;135.0;28.1;208.0;128.0;16.6;130.0;7.0;11.5;1639.0
1178;Haarlemmerliede c.a.;2002;150.0;24.3;162.0;138.0;21.6;156.0;12.0;2.7;228.0
1179;Haarlemmerliede c.a.;2003;;;;154.0;24.4;158.0;;;
1180;Haarlemmermeer;1999;7147.0;1608.0;225.0;6233.0;869.1;139.0;914.0;738.9;808.0
1181;Haarlemmermeer;2000;6194.0;1736.4;280.0;5022.0;775.0;154.0;1172.0;961.3;820.0
1182;Haarlemmermeer;2001;4724.0;1409.5;298.0;4350.0;741.6;170.0;374.0;667.9;1786.0
1183;Haarlemmermeer;2002;5431.0;1391.5;256.0;5120.0;987.9;193.0;311.0;403.7;1298.0
1184;Haarlemmermeer;2003;;;;5061.0;1004.0;198.0;;;
1185;Haelen;1999;537.0;57.3;107.0;511.0;51.0;100.0;26.0;6.2;240.0
1186;Haelen;2000;361.0;44.8;124.0;347.0;41.2;119.0;14.0;3.5;252.0
1187;Haelen;2001;315.0;48.2;153.0;292.0;40.5;139.0;23.0;7.7;334.0
1188;Haelen;2002;326.0;45.1;138.0;304.0;39.3;129.0;22.0;5.9;267.0
1189;Haelen;2003;;;;323.0;47.9;148.0;;;
1190;Halderberge;1999;1176.0;154.8;132.0;1115.0;129.9;116.0;61.0;24.9;408.0
1191;Halderberge;2000;962.0;137.6;143.0;908.0;116.7;129.0;54.0;20.9;387.0
1192;Halderberge;2001;889.0;154.2;174.0;805.0;116.3;145.0;84.0;37.9;451.0
1193;Halderberge;2002;903.0;150.4;167.0;800.0;117.1;146.0;103.0;33.3;323.0
1194;Halderberge;2003;;;;847.0;128.3;151.0;;;
1195;Den Ham;1999;638.0;65.5;103.0;581.0;52.6;90.0;57.0;13.0;228.0
1196;Den Ham;2000;347.0;57.6;166.0;304.0;29.8;98.0;43.0;27.8;647.0
1197;Den Ham;2001;;;;;;;;;
1198;Den Ham;2002;;;;;;;;;
1199;Den Ham;2003;;;;;;;;;
1200;Hardenberg;1999;1490.0;170.3;114.0;1377.0;128.9;94.0;113.0;41.4;367.0
1201;Hardenberg;2000;1425.0;218.9;154.0;1156.0;128.1;111.0;269.0;90.7;337.0
1202;Hardenberg;2001;1749.0;265.2;152.0;1475.0;177.5;120.0;274.0;87.7;320.0
1203;Hardenberg;2002;2036.0;912.3;448.0;1752.0;225.7;129.0;284.0;686.6;2418.0
1204;Hardenberg;2003;;;;1840.0;262.1;142.0;;;
1205;Harderwijk;1999;2112.0;295.3;140.0;2046.0;253.6;124.0;66.0;41.7;632.0
1206;Harderwijk;2000;1401.0;259.8;185.0;1318.0;168.3;128.0;83.0;91.5;1102.0
1207;Harderwijk;2001;1412.0;791.5;561.0;1273.0;181.3;142.0;139.0;610.3;4390.0
1208;Harderwijk;2002;1403.0;279.3;199.0;1290.0;210.9;163.0;113.0;68.4;605.0
1209;Harderwijk;2003;;;;1447.0;264.1;182.0;;;
1210;Hardinxveld-Giessendam;1999;603.0;80.1;133.0;548.0;56.1;102.0;55.0;23.9;435.0
1211;Hardinxveld-Giessendam;2000;503.0;74.2;148.0;468.0;50.7;108.0;35.0;23.6;673.0
1212;Hardinxveld-Giessendam;2001;469.0;80.1;171.0;426.0;55.9;131.0;43.0;24.2;562.0
1213;Hardinxveld-Giessendam;2002;483.0;82.7;171.0;447.0;60.7;136.0;36.0;22.0;611.0
1214;Hardinxveld-Giessendam;2003;;;;461.0;73.0;158.0;;;
1215;Haren;1999;838.0;106.6;127.0;801.0;97.6;122.0;37.0;9.1;245.0
1216;Haren;2000;717.0;105.7;147.0;682.0;92.0;135.0;35.0;13.7;392.0
1217;Haren;2001;678.0;116.6;172.0;624.0;98.4;158.0;54.0;18.2;337.0
1218;Haren;2002;633.0;111.6;176.0;599.0;98.2;164.0;34.0;13.4;394.0
1219;Haren;2003;;;;661.0;127.1;192.0;;;
1220;Harenkarspel;1999;773.0;100.7;130.0;709.0;79.8;112.0;64.0;20.9;327.0
1221;Harenkarspel;2000;688.0;107.1;156.0;636.0;88.1;138.0;52.0;19.0;366.0
1222;Harenkarspel;2001;592.0;100.0;169.0;529.0;74.6;141.0;63.0;25.5;405.0
1223;Harenkarspel;2002;465.0;80.0;172.0;415.0;59.7;144.0;50.0;20.3;405.0
1224;Harenkarspel;2003;;;;609.0;79.8;131.0;;;
1225;Harlingen;1999;616.0;88.4;143.0;547.0;46.8;86.0;69.0;41.6;602.0
1226;Harlingen;2000;597.0;63.7;107.0;540.0;50.6;94.0;57.0;13.0;229.0
1227;Harlingen;2001;621.0;81.9;132.0;549.0;60.8;111.0;72.0;21.0;292.0
1228;Harlingen;2002;518.0;78.7;152.0;460.0;53.0;115.0;58.0;25.7;442.0
1229;Harlingen;2003;;;;598.0;87.1;146.0;;;
1230;Harmelen;1999;450.0;79.7;177.0;403.0;61.4;152.0;47.0;18.4;391.0
1231;Harmelen;2000;289.0;50.2;174.0;275.0;42.8;156.0;14.0;7.4;527.0
1232;Harmelen;2001;;;;;;;;;
1233;Harmelen;2002;;;;;;;;;
1234;Harmelen;2003;;;;;;;;;
1235;Hasselt;1999;313.0;38.6;123.0;279.0;26.2;94.0;34.0;12.4;364.0
1236;Hasselt;2000;206.0;29.5;143.0;181.0;19.8;110.0;25.0;9.7;387.0
1237;Hasselt;2001;;;;;;;;;
1238;Hasselt;2002;;;;;;;;;
1239;Hasselt;2003;;;;;;;;;
1240;Hattem;1999;570.0;77.4;136.0;542.0;65.7;121.0;28.0;11.7;418.0
1241;Hattem;2000;350.0;56.3;161.0;328.0;46.4;141.0;22.0;9.9;449.0
1242;Hattem;2001;305.0;51.6;169.0;281.0;43.9;156.0;24.0;7.7;320.0
1243;Hattem;2002;424.0;84.0;198.0;394.0;68.9;175.0;30.0;15.1;504.0
1244;Hattem;2003;;;;408.0;76.3;187.0;;;
1245;Heel;1999;361.0;37.4;104.0;347.0;33.9;98.0;14.0;3.5;252.0
1246;Heel;2000;274.0;32.8;120.0;259.0;29.2;113.0;15.0;3.5;234.0
1247;Heel;2001;277.0;46.2;167.0;247.0;30.6;124.0;30.0;15.5;517.0
1248;Heel;2002;284.0;47.2;166.0;253.0;34.9;138.0;31.0;12.3;396.0
1249;Heel;2003;;;;320.0;48.7;152.0;;;
1250;Heemskerk;1999;1310.0;148.5;113.0;1279.0;135.7;106.0;31.0;12.8;413.0
1251;Heemskerk;2000;893.0;115.5;129.0;852.0;99.0;116.0;41.0;16.5;402.0
1252;Heemskerk;2001;989.0;139.6;141.0;953.0;127.2;133.0;36.0;12.4;344.0
1253;Heemskerk;2002;973.0;152.6;157.0;935.0;137.0;146.0;38.0;15.7;412.0
1254;Heemskerk;2003;;;;1185.0;245.0;207.0;;;
1255;Heemstede;1999;1094.0;179.7;164.0;1067.0;168.1;158.0;27.0;11.6;430.0
1256;Heemstede;2000;820.0;168.2;205.0;794.0;151.1;190.0;26.0;17.1;657.0
1257;Heemstede;2001;768.0;184.2;240.0;730.0;162.8;223.0;38.0;21.4;563.0
1258;Heemstede;2002;741.0;186.1;251.0;711.0;173.9;245.0;30.0;12.2;406.0
1259;Heemstede;2003;;;;729.0;189.4;260.0;;;
1260;Heerde;1999;669.0;78.0;117.0;634.0;65.8;104.0;35.0;12.2;349.0
1261;Heerde;2000;527.0;73.5;139.0;492.0;62.1;126.0;35.0;11.4;326.0
1262;Heerde;2001;461.0;89.2;194.0;427.0;61.8;145.0;34.0;27.4;807.0
1263;Heerde;2002;437.0;79.9;183.0;403.0;66.8;166.0;34.0;13.1;384.0
1264;Heerde;2003;;;;487.0;84.2;173.0;;;
1265;Heerenveen;1999;1801.0;240.5;134.0;1685.0;173.3;103.0;116.0;67.2;579.0
1266;Heerenveen;2000;1445.0;234.8;163.0;1326.0;161.7;122.0;119.0;73.2;615.0
1267;Heerenveen;2001;1425.0;253.2;178.0;1307.0;181.5;139.0;118.0;71.7;608.0
1268;Heerenveen;2002;1428.0;675.4;473.0;1333.0;196.5;147.0;95.0;478.8;5040.0
1269;Heerenveen;2003;;;;1446.0;252.0;174.0;;;
1270;Heerhugowaard;1999;2972.0;383.2;129.0;2848.0;323.2;113.0;124.0;60.0;484.0
1271;Heerhugowaard;2000;2081.0;297.0;143.0;1990.0;243.6;122.0;91.0;53.4;586.0
1272;Heerhugowaard;2001;1867.0;287.9;154.0;1781.0;215.5;121.0;86.0;72.4;842.0
1273;Heerhugowaard;2002;2105.0;390.0;185.0;2040.0;304.8;149.0;65.0;85.1;1310.0
1274;Heerhugowaard;2003;;;;2228.0;364.4;164.0;;;
1275;Heerjansdam;1999;178.0;23.6;133.0;163.0;20.3;124.0;15.0;3.3;222.0
1276;Heerjansdam;2000;137.0;27.5;201.0;127.0;18.0;141.0;10.0;9.5;954.0
1277;Heerjansdam;2001;125.0;22.0;176.0;117.0;19.1;163.0;8.0;2.9;365.0
1278;Heerjansdam;2002;104.0;17.1;164.0;102.0;16.9;165.0;2.0;0.2;123.0
1279;Heerjansdam;2003;;;;;;;;;
1280;Heerlen;1999;4235.0;571.1;135.0;4071.0;389.5;96.0;164.0;181.6;1108.0
1281;Heerlen;2000;3036.0;365.1;120.0;2922.0;304.2;104.0;114.0;61.0;535.0
1282;Heerlen;2001;2959.0;393.7;133.0;2815.0;307.9;109.0;144.0;85.7;595.0
1283;Heerlen;2002;2970.0;480.2;162.0;2808.0;320.5;114.0;162.0;159.6;985.0
1284;Heerlen;2003;;;;2956.0;395.0;134.0;;;
1285;Heeze-Leende;1999;672.0;92.8;138.0;619.0;78.3;126.0;53.0;14.5;274.0
1286;Heeze-Leende;2000;466.0;85.4;183.0;397.0;60.6;153.0;69.0;24.9;360.0
1287;Heeze-Leende;2001;500.0;99.8;200.0;436.0;73.6;169.0;64.0;26.2;410.0
1288;Heeze-Leende;2002;442.0;102.2;231.0;379.0;74.3;196.0;63.0;27.9;443.0
1289;Heeze-Leende;2003;;;;482.0;106.5;221.0;;;
1290;Heiloo;1999;1236.0;180.1;146.0;1202.0;160.5;133.0;34.0;19.6;577.0
1291;Heiloo;2000;791.0;122.8;155.0;764.0;111.7;146.0;27.0;11.0;409.0
1292;Heiloo;2001;747.0;127.3;170.0;713.0;110.8;155.0;34.0;16.4;484.0
1293;Heiloo;2002;707.0;147.8;209.0;667.0;127.4;191.0;40.0;20.4;510.0
1294;Heiloo;2003;;;;687.0;130.7;190.0;;;
1295;Heino;1999;361.0;44.9;124.0;315.0;33.7;107.0;46.0;11.2;242.0
1296;Heino;2000;196.0;27.1;138.0;184.0;19.9;108.0;12.0;7.1;595.0
1297;Heino;2001;;;;;;;;;
1298;Heino;2002;;;;;;;;;
1299;Heino;2003;;;;;;;;;
1300;Helden;1999;802.0;107.8;134.0;704.0;71.8;102.0;98.0;36.0;367.0
1301;Helden;2000;612.0;95.5;156.0;546.0;67.2;123.0;66.0;28.4;430.0
1302;Helden;2001;509.0;93.4;183.0;447.0;64.5;144.0;62.0;28.8;465.0
1303;Helden;2002;500.0;95.4;191.0;441.0;72.7;165.0;59.0;22.7;385.0
1304;Helden;2003;;;;616.0;116.3;189.0;;;
1305;Den Helder;1999;3267.0;333.2;102.0;3160.0;275.5;87.0;107.0;57.7;539.0
1306;Den Helder;2000;2354.0;263.5;112.0;2231.0;206.0;92.0;123.0;57.5;468.0
1307;Den Helder;2001;2194.0;266.1;121.0;2085.0;213.6;102.0;109.0;52.5;481.0
1308;Den Helder;2002;2357.0;288.1;122.0;2251.0;248.4;110.0;106.0;39.7;375.0
1309;Den Helder;2003;;;;2525.0;333.4;132.0;;;
1310;Hellendoorn;1999;1791.0;204.0;114.0;1660.0;168.2;101.0;131.0;35.8;273.0
1311;Hellendoorn;2000;1241.0;154.1;124.0;1088.0;122.0;112.0;153.0;32.0;209.0
1312;Hellendoorn;2001;1208.0;176.8;146.0;1073.0;136.6;127.0;135.0;40.3;298.0
1313;Hellendoorn;2002;1265.0;224.9;178.0;1158.0;168.6;146.0;107.0;56.3;526.0
1314;Hellendoorn;2003;;;;1296.0;220.8;170.0;;;
1315;Hellevoetsluis;1999;2314.0;282.1;122.0;2255.0;259.8;115.0;59.0;22.4;379.0
1316;Hellevoetsluis;2000;1610.0;229.2;142.0;1559.0;202.1;130.0;51.0;27.1;531.0
1317;Hellevoetsluis;2001;1609.0;258.7;161.0;1560.0;215.6;138.0;49.0;43.2;881.0
1318;Hellevoetsluis;2002;1927.0;318.9;165.0;1865.0;281.5;151.0;62.0;37.3;602.0
