ID;EigendomWoning;Bouwjaar;RegioS;Perioden;TotaalWoningenMetEnergielabel_1;WoningenMetEnergielabelAEnB_2;WoningenMetEnergielabelCEnD_3;WoningenMetEnergielabelEFG_4
2459;Koopwoning;2;Alkmaar en omgeving (CR);2011;96;10;36;50
2460;Koopwoning;2;IJmond (CR);2011;131;3;47;81
2461;Koopwoning;2;Agglomeratie Haarlem (CR);2011;1375;27;563;785
2462;Koopwoning;2;Zaanstreek (CR);2011;64;5;28;31
2463;Koopwoning;2;Groot-Amsterdam (CR);2011;999;98;430;471
2464;Koopwoning;2;Het Gooi en Vechtstreek (CR);2011;621;12;227;382
2465;Koopwoning;2;Agglomeratie Leiden en Bollenstreek (CR);2011;209;2;88;119
2466;Koopwoning;2;Agglomeratie 's-Gravenhage (CR);2011;606;5;113;488
2467;Koopwoning;2;Delft en Westland (CR);2011;123;6;51;66
2468;Koopwoning;2;Oost-Zuid-Holland (CR);2011;160;6;42;112
2469;Koopwoning;2;Groot-Rijnmond (CR);2011;1209;34;766;409
2470;Koopwoning;2;Zuidoost-Zuid-Holland (CR);2011;217;10;57;150
2471;Koopwoning;2;Zeeuwsch-Vlaanderen (CR);2011;131;9;44;78
2472;Koopwoning;2;Overig Zeeland (CR);2011;321;40;121;160
2473;Koopwoning;2;West-Noord-Brabant (CR);2011;265;31;88;146
2474;Koopwoning;2;Midden-Noord-Brabant (CR);2011;230;20;75;135
2475;Koopwoning;2;Noordoost-Noord-Brabant (CR);2011;264;20;107;137
2476;Koopwoning;2;Zuidoost-Noord-Brabant (CR);2011;332;25;163;144
2477;Koopwoning;2;Noord-Limburg (CR);2011;177;21;65;91
2478;Koopwoning;2;Midden-Limburg (CR);2011;85;11;39;35
2479;Koopwoning;2;Zuid-Limburg (CR);2011;385;13;88;284
2480;Koopwoning;2;Flevoland (CR);2011;8;0;8;0
2481;Koopwoning;2;Groningen (GA);2011;340;45;126;169
2482;Koopwoning;2;Leeuwarden (GA);2011;114;2;37;75
2483;Koopwoning;2;Zwolle (GA);2011;117;20;28;69
2484;Koopwoning;2;Enschede (GA);2011;229;6;54;169
2485;Koopwoning;2;Apeldoorn (GA);2011;136;16;51;69
2486;Koopwoning;2;Arnhem (GA);2011;185;11;73;101
2487;Koopwoning;2;Nijmegen (GA);2011;114;2;37;75
2488;Koopwoning;2;Amersfoort (GA);2011;802;28;272;502
2489;Koopwoning;2;Utrecht (GA);2011;311;20;108;183
2490;Koopwoning;2;Amsterdam (GA);2011;1008;97;435;476
2491;Koopwoning;2;Haarlem (GA);2011;1368;27;560;781
2492;Koopwoning;2;Leiden (GA);2011;128;1;44;83
2493;Koopwoning;2;'s-Gravenhage (GA);2011;589;5;104;480
2494;Koopwoning;2;Rotterdam (GA);2011;1052;20;701;331
2495;Koopwoning;2;Dordrecht (GA);2011;152;4;32;116
2496;Koopwoning;2;Breda (GA);2011;78;8;23;47
2497;Koopwoning;2;Tilburg (GA);2011;153;6;55;92
2498;Koopwoning;2;'s-Hertogenbosch (GA);2011;49;1;17;31
2499;Koopwoning;2;Eindhoven (GA);2011;228;14;109;105
2500;Koopwoning;2;Geleen/Sittard (GA);2011;60;0;16;44
2501;Koopwoning;2;Heerlen (GA);2011;192;3;43;146
2502;Koopwoning;2;Maastricht (GA);2011;60;2;11;47
2503;Koopwoning;2;Groningen (SG);2011;409;55;154;200
2504;Koopwoning;2;Leeuwarden (SG);2011;163;7;46;110
2505;Koopwoning;2;Zwolle (SG);2011;153;25;46;82
2506;Koopwoning;2;Enschede (SG);2011;389;7;111;271
2507;Koopwoning;2;Apeldoorn (SG);2011;172;20;62;90
2508;Koopwoning;2;Arnhem (SG);2011;270;16;103;151
2509;Koopwoning;2;Nijmegen (SG);2011;129;3;40;86
2510;Koopwoning;2;Amersfoort (SG);2011;880;37;303;540
2511;Koopwoning;2;Utrecht (SG);2011;510;43;175;292
2512;Koopwoning;2;Amsterdam (SG);2011;1045;101;449;495
2513;Koopwoning;2;Haarlem (SG);2011;1506;30;610;866
2514;Koopwoning;2;Leiden (SG);2011;170;2;70;98
2515;Koopwoning;2;'s-Gravenhage (SG);2011;729;11;164;554
2516;Koopwoning;2;Rotterdam (SG);2011;1102;24;722;356
2517;Koopwoning;2;Dordrecht (SG);2011;175;5;42;128
2518;Koopwoning;2;Breda (SG);2011;105;12;32;61
2519;Koopwoning;2;Tilburg (SG);2011;186;12;65;109
2520;Koopwoning;2;'s-Hertogenbosch (SG);2011;67;1;24;42
2521;Koopwoning;2;Eindhoven (SG);2011;240;15;117;108
2522;Koopwoning;2;Geleen/Sittard (SG);2011;64;0;16;48
2523;Koopwoning;2;Heerlen (SG);2011;215;7;50;158
2524;Koopwoning;2;Maastricht (SG);2011;89;4;17;68
2525;Koopwoning;3;Nederland;2011;10139;476;3911;5752
2526;Koopwoning;3;Noord-Nederland (LD);2011;754;62;268;424
2527;Koopwoning;3;Oost-Nederland (LD);2011;1926;86;747;1093
2528;Koopwoning;3;West-Nederland (LD);2011;5912;199;2299;3414
2529;Koopwoning;3;Zuid-Nederland (LD);2011;1547;129;597;821
2530;Koopwoning;3;Groningen (PV);2011;234;22;84;128
2531;Koopwoning;3;Friesland (PV);2011;283;16;90;177
2532;Koopwoning;3;Drenthe (PV);2011;237;24;94;119
2533;Koopwoning;3;Overijssel (PV);2011;1070;40;386;644
2534;Koopwoning;3;Flevoland (PV);2011;1;0;0;1
2535;Koopwoning;3;Gelderland (PV);2011;855;46;361;448
2536;Koopwoning;3;Utrecht (PV);2011;1485;93;694;698
2537;Koopwoning;3;Noord-Holland (PV);2011;2378;47;992;1339
2538;Koopwoning;3;Zuid-Holland (PV);2011;1798;30;519;1249
2539;Koopwoning;3;Zeeland (PV);2011;251;29;94;128
2540;Koopwoning;3;Noord-Brabant (PV);2011;1099;87;449;563
2541;Koopwoning;3;Limburg (PV);2011;448;42;148;258
2542;Koopwoning;3;Oost-Groningen (CR);2011;54;6;25;23
2543;Koopwoning;3;Delfzijl en omgeving (CR);2011;20;6;5;9
2544;Koopwoning;3;Overig Groningen (CR);2011;160;10;54;96
2545;Koopwoning;3;Noord-Friesland (CR);2011;130;9;38;83
2546;Koopwoning;3;Zuidwest-Friesland (CR);2011;71;1;19;51
2547;Koopwoning;3;Zuidoost-Friesland (CR);2011;82;6;33;43
2548;Koopwoning;3;Noord-Drenthe (CR);2011;138;16;60;62
2549;Koopwoning;3;Zuidoost-Drenthe (CR);2011;43;5;17;21
2550;Koopwoning;3;Zuidwest-Drenthe (CR);2011;56;3;17;36
2551;Koopwoning;3;Noord-Overijssel (CR);2011;196;13;69;114
2552;Koopwoning;3;Zuidwest-Overijssel (CR);2011;252;1;69;182
2553;Koopwoning;3;Twente (CR);2011;622;26;248;348
2554;Koopwoning;3;Veluwe (CR);2011;263;22;103;138
2555;Koopwoning;3;Achterhoek (CR);2011;199;10;75;114
2556;Koopwoning;3;Arnhem/Nijmegen (CR);2011;343;10;158;175
2557;Koopwoning;3;Zuidwest-Gelderland (CR);2011;50;4;25;21
2558;Koopwoning;3;Utrecht (CR);2011;1485;93;694;698
2559;Koopwoning;3;Kop van Noord-Holland (CR);2011;69;4;36;29
2560;Koopwoning;3;Alkmaar en omgeving (CR);2011;81;6;27;48
2561;Koopwoning;3;IJmond (CR);2011;103;2;37;64
2562;Koopwoning;3;Agglomeratie Haarlem (CR);2011;1267;13;564;690
2563;Koopwoning;3;Zaanstreek (CR);2011;62;1;29;32
2564;Koopwoning;3;Groot-Amsterdam (CR);2011;377;9;131;237
2565;Koopwoning;3;Het Gooi en Vechtstreek (CR);2011;419;12;168;239
2566;Koopwoning;3;Agglomeratie Leiden en Bollenstreek (CR);2011;190;5;63;122
2567;Koopwoning;3;Agglomeratie 's-Gravenhage (CR);2011;423;6;89;328
2568;Koopwoning;3;Delft en Westland (CR);2011;84;0;33;51
2569;Koopwoning;3;Oost-Zuid-Holland (CR);2011;100;5;34;61
2570;Koopwoning;3;Groot-Rijnmond (CR);2011;783;12;234;537
2571;Koopwoning;3;Zuidoost-Zuid-Holland (CR);2011;218;2;66;150
2572;Koopwoning;3;Zeeuwsch-Vlaanderen (CR);2011;84;3;35;46
2573;Koopwoning;3;Overig Zeeland (CR);2011;167;26;59;82
2574;Koopwoning;3;West-Noord-Brabant (CR);2011;274;25;94;155
2575;Koopwoning;3;Midden-Noord-Brabant (CR);2011;137;11;42;84
2576;Koopwoning;3;Noordoost-Noord-Brabant (CR);2011;259;26;109;124
2577;Koopwoning;3;Zuidoost-Noord-Brabant (CR);2011;429;25;204;200
2578;Koopwoning;3;Noord-Limburg (CR);2011;154;24;59;71
2579;Koopwoning;3;Midden-Limburg (CR);2011;54;6;21;27
2580;Koopwoning;3;Zuid-Limburg (CR);2011;240;12;68;160
2581;Koopwoning;3;Flevoland (CR);2011;1;0;0;1
2582;Koopwoning;3;Groningen (GA);2011;86;4;26;56
2583;Koopwoning;3;Leeuwarden (GA);2011;60;2;17;41
2584;Koopwoning;3;Zwolle (GA);2011;57;1;14;42
2585;Koopwoning;3;Enschede (GA);2011;155;2;64;89
2586;Koopwoning;3;Apeldoorn (GA);2011;96;5;36;55
2587;Koopwoning;3;Arnhem (GA);2011;93;1;33;59
2588;Koopwoning;3;Nijmegen (GA);2011;145;2;76;67
2589;Koopwoning;3;Amersfoort (GA);2011;771;20;350;401
2590;Koopwoning;3;Utrecht (GA);2011;262;29;116;117
2591;Koopwoning;3;Amsterdam (GA);2011;380;6;137;237
2592;Koopwoning;3;Haarlem (GA);2011;1262;13;563;686
2593;Koopwoning;3;Leiden (GA);2011;124;2;40;82
2594;Koopwoning;3;'s-Gravenhage (GA);2011;407;5;85;317
2595;Koopwoning;3;Rotterdam (GA);2011;714;10;210;494
2596;Koopwoning;3;Dordrecht (GA);2011;115;2;40;73
2597;Koopwoning;3;Breda (GA);2011;136;10;37;89
2598;Koopwoning;3;Tilburg (GA);2011;87;2;23;62
2599;Koopwoning;3;'s-Hertogenbosch (GA);2011;72;7;36;29
2600;Koopwoning;3;Eindhoven (GA);2011;334;14;158;162
2601;Koopwoning;3;Geleen/Sittard (GA);2011;44;2;10;32
2602;Koopwoning;3;Heerlen (GA);2011;104;3;27;74
2603;Koopwoning;3;Maastricht (GA);2011;43;0;18;25
2604;Koopwoning;3;Groningen (SG);2011;129;7;47;75
2605;Koopwoning;3;Leeuwarden (SG);2011;86;5;23;58
2606;Koopwoning;3;Zwolle (SG);2011;81;4;23;54
2607;Koopwoning;3;Enschede (SG);2011;353;10;125;218
2608;Koopwoning;3;Apeldoorn (SG);2011;115;9;48;58
2609;Koopwoning;3;Arnhem (SG);2011;153;5;64;84
2610;Koopwoning;3;Nijmegen (SG);2011;174;5;89;80
2611;Koopwoning;3;Amersfoort (SG);2011;818;23;369;426
2612;Koopwoning;3;Utrecht (SG);2011;483;45;233;205
2613;Koopwoning;3;Amsterdam (SG);2011;428;10;155;263
2614;Koopwoning;3;Haarlem (SG);2011;1370;15;601;754
2615;Koopwoning;3;Leiden (SG);2011;161;4;53;104
2616;Koopwoning;3;'s-Gravenhage (SG);2011;507;6;122;379
2617;Koopwoning;3;Rotterdam (SG);2011;744;12;220;512
2618;Koopwoning;3;Dordrecht (SG);2011;154;2;48;104
2619;Koopwoning;3;Breda (SG);2011;160;15;47;98
2620;Koopwoning;3;Tilburg (SG);2011;106;8;32;66
2621;Koopwoning;3;'s-Hertogenbosch (SG);2011;87;9;42;36
2622;Koopwoning;3;Eindhoven (SG);2011;357;17;169;171
2623;Koopwoning;3;Geleen/Sittard (SG);2011;58;4;15;39
2624;Koopwoning;3;Heerlen (SG);2011;119;5;31;83
2625;Koopwoning;3;Maastricht (SG);2011;61;3;22;36
2626;Koopwoning;4;Nederland;2011;18670;1158;7148;10364
2627;Koopwoning;4;Noord-Nederland (LD);2011;1657;100;473;1084
2628;Koopwoning;4;Oost-Nederland (LD);2011;3867;228;1518;2121
2629;Koopwoning;4;West-Nederland (LD);2011;7806;429;3267;4110
2630;Koopwoning;4;Zuid-Nederland (LD);2011;5340;401;1890;3049
2631;Koopwoning;4;Groningen (PV);2011;403;10;138;255
2632;Koopwoning;4;Friesland (PV);2011;579;31;159;389
2633;Koopwoning;4;Drenthe (PV);2011;675;59;176;440
2634;Koopwoning;4;Overijssel (PV);2011;1488;84;589;815
2635;Koopwoning;4;Flevoland (PV);2011;296;15;72;209
2636;Koopwoning;4;Gelderland (PV);2011;2083;129;857;1097
2637;Koopwoning;4;Utrecht (PV);2011;1279;158;481;640
2638;Koopwoning;4;Noord-Holland (PV);2011;2212;112;1057;1043
2639;Koopwoning;4;Zuid-Holland (PV);2011;3649;127;1447;2075
2640;Koopwoning;4;Zeeland (PV);2011;666;32;282;352
2641;Koopwoning;4;Noord-Brabant (PV);2011;3336;253;1153;1930
2642;Koopwoning;4;Limburg (PV);2011;2004;148;737;1119
2643;Koopwoning;4;Oost-Groningen (CR);2011;109;2;32;75
2644;Koopwoning;4;Delfzijl en omgeving (CR);2011;51;1;21;29
2645;Koopwoning;4;Overig Groningen (CR);2011;243;7;85;151
2646;Koopwoning;4;Noord-Friesland (CR);2011;266;14;69;183
2647;Koopwoning;4;Zuidwest-Friesland (CR);2011;100;3;41;56
2648;Koopwoning;4;Zuidoost-Friesland (CR);2011;213;14;49;150
2649;Koopwoning;4;Noord-Drenthe (CR);2011;253;43;90;120
2650;Koopwoning;4;Zuidoost-Drenthe (CR);2011;313;11;44;258
2651;Koopwoning;4;Zuidwest-Drenthe (CR);2011;109;5;42;62
2652;Koopwoning;4;Noord-Overijssel (CR);2011;378;26;116;236
2653;Koopwoning;4;Zuidwest-Overijssel (CR);2011;233;11;95;127
2654;Koopwoning;4;Twente (CR);2011;877;47;378;452
2655;Koopwoning;4;Veluwe (CR);2011;567;43;238;286
2656;Koopwoning;4;Achterhoek (CR);2011;528;37;211;280
2657;Koopwoning;4;Arnhem/Nijmegen (CR);2011;787;41;345;401
2658;Koopwoning;4;Zuidwest-Gelderland (CR);2011;201;8;63;130
2659;Koopwoning;4;Utrecht (CR);2011;1279;158;481;640
2660;Koopwoning;4;Kop van Noord-Holland (CR);2011;171;9;99;63
2661;Koopwoning;4;Alkmaar en omgeving (CR);2011;94;5;36;53
2662;Koopwoning;4;IJmond (CR);2011;190;3;90;97
2663;Koopwoning;4;Agglomeratie Haarlem (CR);2011;361;6;174;181
2664;Koopwoning;4;Zaanstreek (CR);2011;100;0;12;88
2665;Koopwoning;4;Groot-Amsterdam (CR);2011;673;76;362;235
2666;Koopwoning;4;Het Gooi en Vechtstreek (CR);2011;623;13;284;326
2667;Koopwoning;4;Agglomeratie Leiden en Bollenstreek (CR);2011;265;3;78;184
2668;Koopwoning;4;Agglomeratie 's-Gravenhage (CR);2011;623;12;162;449
2669;Koopwoning;4;Delft en Westland (CR);2011;200;10;68;122
2670;Koopwoning;4;Oost-Zuid-Holland (CR);2011;164;2;60;102
2671;Koopwoning;4;Groot-Rijnmond (CR);2011;1614;80;734;800
2672;Koopwoning;4;Zuidoost-Zuid-Holland (CR);2011;783;20;345;418
2673;Koopwoning;4;Zeeuwsch-Vlaanderen (CR);2011;263;10;109;144
2674;Koopwoning;4;Overig Zeeland (CR);2011;403;22;173;208
2675;Koopwoning;4;West-Noord-Brabant (CR);2011;864;70;286;508
2676;Koopwoning;4;Midden-Noord-Brabant (CR);2011;380;20;131;229
2677;Koopwoning;4;Noordoost-Noord-Brabant (CR);2011;719;79;329;311
2678;Koopwoning;4;Zuidoost-Noord-Brabant (CR);2011;1373;84;407;882
2679;Koopwoning;4;Noord-Limburg (CR);2011;572;74;246;252
2680;Koopwoning;4;Midden-Limburg (CR);2011;350;43;102;205
2681;Koopwoning;4;Zuid-Limburg (CR);2011;1082;31;389;662
2682;Koopwoning;4;Flevoland (CR);2011;296;15;72;209
2683;Koopwoning;4;Groningen (GA);2011;159;1;63;95
2684;Koopwoning;4;Leeuwarden (GA);2011;51;1;24;26
2685;Koopwoning;4;Zwolle (GA);2011;99;5;23;71
2686;Koopwoning;4;Enschede (GA);2011;266;12;122;132
2687;Koopwoning;4;Apeldoorn (GA);2011;172;8;75;89
2688;Koopwoning;4;Arnhem (GA);2011;186;8;74;104
2689;Koopwoning;4;Nijmegen (GA);2011;280;18;139;123
2690;Koopwoning;4;Amersfoort (GA);2011;466;85;140;241
2691;Koopwoning;4;Utrecht (GA);2011;229;14;96;119
2692;Koopwoning;4;Amsterdam (GA);2011;679;73;339;267
2693;Koopwoning;4;Haarlem (GA);2011;311;5;136;170
2694;Koopwoning;4;Leiden (GA);2011;187;1;40;146
2695;Koopwoning;4;'s-Gravenhage (GA);2011;580;10;142;428
2696;Koopwoning;4;Rotterdam (GA);2011;1481;74;697;710
2697;Koopwoning;4;Dordrecht (GA);2011;619;11;301;307
2698;Koopwoning;4;Breda (GA);2011;318;13;71;234
2699;Koopwoning;4;Tilburg (GA);2011;224;8;86;130
2700;Koopwoning;4;'s-Hertogenbosch (GA);2011;137;11;53;73
2701;Koopwoning;4;Eindhoven (GA);2011;1008;20;278;710
2702;Koopwoning;4;Geleen/Sittard (GA);2011;305;12;106;187
2703;Koopwoning;4;Heerlen (GA);2011;494;5;176;313
2704;Koopwoning;4;Maastricht (GA);2011;122;4;61;57
2705;Koopwoning;4;Groningen (SG);2011;240;6;85;149
2706;Koopwoning;4;Leeuwarden (SG);2011;99;7;29;63
2707;Koopwoning;4;Zwolle (SG);2011;198;8;57;133
2708;Koopwoning;4;Enschede (SG);2011;444;15;171;258
2709;Koopwoning;4;Apeldoorn (SG);2011;201;13;79;109
2710;Koopwoning;4;Arnhem (SG);2011;388;19;144;225
2711;Koopwoning;4;Nijmegen (SG);2011;324;20;159;145
2712;Koopwoning;4;Amersfoort (SG);2011;520;92;164;264
2713;Koopwoning;4;Utrecht (SG);2011;525;36;226;263
2714;Koopwoning;4;Amsterdam (SG);2011;755;74;365;316
2715;Koopwoning;4;Haarlem (SG);2011;551;9;264;278
2716;Koopwoning;4;Leiden (SG);2011;244;3;68;173
2717;Koopwoning;4;'s-Gravenhage (SG);2011;823;22;230;571
2718;Koopwoning;4;Rotterdam (SG);2011;1541;76;714;751
2719;Koopwoning;4;Dordrecht (SG);2011;717;12;325;380
2720;Koopwoning;4;Breda (SG);2011;435;27;112;296
2721;Koopwoning;4;Tilburg (SG);2011;266;13;104;149
2722;Koopwoning;4;'s-Hertogenbosch (SG);2011;173;16;72;85
2723;Koopwoning;4;Eindhoven (SG);2011;1061;28;297;736
2724;Koopwoning;4;Geleen/Sittard (SG);2011;325;14;115;196
2725;Koopwoning;4;Heerlen (SG);2011;549;10;193;346
2726;Koopwoning;4;Maastricht (SG);2011;172;5;77;90
2727;Koopwoning;5;Nederland;2011;35548;2082;15347;18119
2728;Koopwoning;5;Noord-Nederland (LD);2011;3685;186;1466;2033
2729;Koopwoning;5;Oost-Nederland (LD);2011;7098;487;3516;3095
2730;Koopwoning;5;West-Nederland (LD);2011;14798;720;5928;8150
2731;Koopwoning;5;Zuid-Nederland (LD);2011;9967;689;4437;4841
2732;Koopwoning;5;Groningen (PV);2011;911;44;330;537
2733;Koopwoning;5;Friesland (PV);2011;1604;72;591;941
2734;Koopwoning;5;Drenthe (PV);2011;1170;70;545;555
2735;Koopwoning;5;Overijssel (PV);2011;3356;278;1690;1388
2736;Koopwoning;5;Flevoland (PV);2011;222;29;94;99
2737;Koopwoning;5;Gelderland (PV);2011;3520;180;1732;1608
2738;Koopwoning;5;Utrecht (PV);2011;2754;220;1146;1388
2739;Koopwoning;5;Noord-Holland (PV);2011;4248;203;1827;2218
2740;Koopwoning;5;Zuid-Holland (PV);2011;6916;221;2524;4171
2741;Koopwoning;5;Zeeland (PV);2011;880;76;431;373
2742;Koopwoning;5;Noord-Brabant (PV);2011;6586;475;3139;2972
2743;Koopwoning;5;Limburg (PV);2011;3381;214;1298;1869
2744;Koopwoning;5;Oost-Groningen (CR);2011;233;20;96;117
2745;Koopwoning;5;Delfzijl en omgeving (CR);2011;43;1;18;24
2746;Koopwoning;5;Overig Groningen (CR);2011;635;23;216;396
2747;Koopwoning;5;Noord-Friesland (CR);2011;572;27;221;324
2748;Koopwoning;5;Zuidwest-Friesland (CR);2011;223;8;80;135
2749;Koopwoning;5;Zuidoost-Friesland (CR);2011;809;37;290;482
2750;Koopwoning;5;Noord-Drenthe (CR);2011;579;42;302;235
2751;Koopwoning;5;Zuidoost-Drenthe (CR);2011;300;14;121;165
2752;Koopwoning;5;Zuidwest-Drenthe (CR);2011;291;14;122;155
2753;Koopwoning;5;Noord-Overijssel (CR);2011;743;46;344;353
2754;Koopwoning;5;Zuidwest-Overijssel (CR);2011;660;24;269;367
2755;Koopwoning;5;Twente (CR);2011;1953;208;1077;668
2756;Koopwoning;5;Veluwe (CR);2011;1359;88;728;543
2757;Koopwoning;5;Achterhoek (CR);2011;720;42;347;331
2758;Koopwoning;5;Arnhem/Nijmegen (CR);2011;1141;35;516;590
2759;Koopwoning;5;Zuidwest-Gelderland (CR);2011;300;15;141;144
2760;Koopwoning;5;Utrecht (CR);2011;2754;220;1146;1388
2761;Koopwoning;5;Kop van Noord-Holland (CR);2011;363;17;194;152
2762;Koopwoning;5;Alkmaar en omgeving (CR);2011;494;21;210;263
2763;Koopwoning;5;IJmond (CR);2011;664;4;170;490
2764;Koopwoning;5;Agglomeratie Haarlem (CR);2011;381;0;124;257
2765;Koopwoning;5;Zaanstreek (CR);2011;319;5;118;196
2766;Koopwoning;5;Groot-Amsterdam (CR);2011;1418;133;673;612
2767;Koopwoning;5;Het Gooi en Vechtstreek (CR);2011;609;23;338;248
2768;Koopwoning;5;Agglomeratie Leiden en Bollenstreek (CR);2011;953;43;299;611
2769;Koopwoning;5;Agglomeratie 's-Gravenhage (CR);2011;1375;10;383;982
2770;Koopwoning;5;Delft en Westland (CR);2011;360;14;183;163
2771;Koopwoning;5;Oost-Zuid-Holland (CR);2011;585;11;228;346
2772;Koopwoning;5;Groot-Rijnmond (CR);2011;2667;125;1013;1529
2773;Koopwoning;5;Zuidoost-Zuid-Holland (CR);2011;976;18;418;540
2774;Koopwoning;5;Zeeuwsch-Vlaanderen (CR);2011;250;20;112;118
2775;Koopwoning;5;Overig Zeeland (CR);2011;630;56;319;255
2776;Koopwoning;5;West-Noord-Brabant (CR);2011;1537;88;711;738
2777;Koopwoning;5;Midden-Noord-Brabant (CR);2011;743;44;383;316
2778;Koopwoning;5;Noordoost-Noord-Brabant (CR);2011;2256;211;1179;866
2779;Koopwoning;5;Zuidoost-Noord-Brabant (CR);2011;2050;132;866;1052
2780;Koopwoning;5;Noord-Limburg (CR);2011;1019;53;438;528
2781;Koopwoning;5;Midden-Limburg (CR);2011;576;71;203;302
2782;Koopwoning;5;Zuid-Limburg (CR);2011;1786;90;657;1039
2783;Koopwoning;5;Flevoland (CR);2011;222;29;94;99
2784;Koopwoning;5;Groningen (GA);2011;470;10;165;295
2785;Koopwoning;5;Leeuwarden (GA);2011;143;4;76;63
2786;Koopwoning;5;Zwolle (GA);2011;182;2;86;94
2787;Koopwoning;5;Enschede (GA);2011;469;64;337;68
2788;Koopwoning;5;Apeldoorn (GA);2011;626;25;369;232
2789;Koopwoning;5;Arnhem (GA);2011;174;4;43;127
2790;Koopwoning;5;Nijmegen (GA);2011;352;6;172;174
2791;Koopwoning;5;Amersfoort (GA);2011;852;41;313;498
2792;Koopwoning;5;Utrecht (GA);2011;955;81;388;486
2793;Koopwoning;5;Amsterdam (GA);2011;1441;128;632;681
2794;Koopwoning;5;Haarlem (GA);2011;361;0;111;250
2795;Koopwoning;5;Leiden (GA);2011;725;32;205;488
2796;Koopwoning;5;'s-Gravenhage (GA);2011;1036;9;339;688
2797;Koopwoning;5;Rotterdam (GA);2011;2150;112;791;1247
2798;Koopwoning;5;Dordrecht (GA);2011;515;9;242;264
2799;Koopwoning;5;Breda (GA);2011;485;20;232;233
2800;Koopwoning;5;Tilburg (GA);2011;439;20;259;160
2801;Koopwoning;5;'s-Hertogenbosch (GA);2011;515;42;243;230
2802;Koopwoning;5;Eindhoven (GA);2011;1335;45;519;771
2803;Koopwoning;5;Geleen/Sittard (GA);2011;242;17;98;127
2804;Koopwoning;5;Heerlen (GA);2011;908;23;340;545
2805;Koopwoning;5;Maastricht (GA);2011;275;6;82;187
2806;Koopwoning;5;Groningen (SG);2011;672;21;241;410
2807;Koopwoning;5;Leeuwarden (SG);2011;303;10;120;173
2808;Koopwoning;5;Zwolle (SG);2011;388;16;201;171
2809;Koopwoning;5;Enschede (SG);2011;894;77;554;263
2810;Koopwoning;5;Apeldoorn (SG);2011;678;27;398;253
2811;Koopwoning;5;Arnhem (SG);2011;459;15;184;260
2812;Koopwoning;5;Nijmegen (SG);2011;508;17;255;236
2813;Koopwoning;5;Amersfoort (SG);2011;983;55;376;552
2814;Koopwoning;5;Utrecht (SG);2011;1202;110;489;603
2815;Koopwoning;5;Amsterdam (SG);2011;1651;132;739;780
2816;Koopwoning;5;Haarlem (SG);2011;1045;4;294;747
2817;Koopwoning;5;Leiden (SG);2011;835;38;257;540
2818;Koopwoning;5;'s-Gravenhage (SG);2011;1735;24;566;1145
2819;Koopwoning;5;Rotterdam (SG);2011;2490;120;925;1445
2820;Koopwoning;5;Dordrecht (SG);2011;859;12;376;471
2821;Koopwoning;5;Breda (SG);2011;729;37;338;354
2822;Koopwoning;5;Tilburg (SG);2011;532;27;311;194
2823;Koopwoning;5;'s-Hertogenbosch (SG);2011;632;51;306;275
2824;Koopwoning;5;Eindhoven (SG);2011;1449;56;578;815
2825;Koopwoning;5;Geleen/Sittard (SG);2011;262;20;103;139
2826;Koopwoning;5;Heerlen (SG);2011;998;35;377;586
2827;Koopwoning;5;Maastricht (SG);2011;481;30;164;287
2828;Koopwoning;6;Nederland;2011;39797;2171;23758;13868
2829;Koopwoning;6;Noord-Nederland (LD);2011;4383;256;2251;1876
2830;Koopwoning;6;Oost-Nederland (LD);2011;8407;498;5364;2545
2831;Koopwoning;6;West-Nederland (LD);2011;15677;598;8816;6263
2832;Koopwoning;6;Zuid-Nederland (LD);2011;11330;819;7327;3184
2833;Koopwoning;6;Groningen (PV);2011;961;63;489;409
2834;Koopwoning;6;Friesland (PV);2011;2104;91;1004;1009
2835;Koopwoning;6;Drenthe (PV);2011;1318;102;758;458
2836;Koopwoning;6;Overijssel (PV);2011;3672;219;2431;1022
2837;Koopwoning;6;Flevoland (PV);2011;622;75;440;107
2838;Koopwoning;6;Gelderland (PV);2011;4113;204;2493;1416
2839;Koopwoning;6;Utrecht (PV);2011;3031;160;1813;1058
2840;Koopwoning;6;Noord-Holland (PV);2011;4246;142;2619;1485
2841;Koopwoning;6;Zuid-Holland (PV);2011;7191;227;3628;3336
2842;Koopwoning;6;Zeeland (PV);2011;1209;69;756;384
2843;Koopwoning;6;Noord-Brabant (PV);2011;8153;565;5221;2367
2844;Koopwoning;6;Limburg (PV);2011;3177;254;2106;817
2845;Koopwoning;6;Oost-Groningen (CR);2011;228;14;122;92
2846;Koopwoning;6;Delfzijl en omgeving (CR);2011;91;2;46;43
2847;Koopwoning;6;Overig Groningen (CR);2011;642;47;321;274
2848;Koopwoning;6;Noord-Friesland (CR);2011;968;47;447;474
2849;Koopwoning;6;Zuidwest-Friesland (CR);2011;236;10;151;75
2850;Koopwoning;6;Zuidoost-Friesland (CR);2011;900;34;406;460
2851;Koopwoning;6;Noord-Drenthe (CR);2011;654;57;404;193
2852;Koopwoning;6;Zuidoost-Drenthe (CR);2011;371;19;207;145
2853;Koopwoning;6;Zuidwest-Drenthe (CR);2011;293;26;147;120
2854;Koopwoning;6;Noord-Overijssel (CR);2011;1305;102;853;350
2855;Koopwoning;6;Zuidwest-Overijssel (CR);2011;446;13;280;153
