ID;Leeftijd;PrognoseInterval;RegioIndeling2015;Perioden;TotaleBevolking_1
5241;Totaal;Prognose;Kaag en Braassem;2026;29.1
5242;Totaal;Prognose;Kaag en Braassem;2027;29.1
5243;Totaal;Prognose;Kaag en Braassem;2028;29.2
5244;Totaal;Prognose;Kaag en Braassem;2029;29.3
5245;Totaal;Prognose;Kaag en Braassem;2030;29.3
5246;Totaal;Prognose;Kaag en Braassem;2031;29.3
5247;Totaal;Prognose;Kaag en Braassem;2032;29.4
5248;Totaal;Prognose;Kaag en Braassem;2033;29.4
5249;Totaal;Prognose;Kaag en Braassem;2034;29.4
5250;Totaal;Prognose;Kaag en Braassem;2035;29.4
5251;Totaal;Prognose;Kaag en Braassem;2036;29.4
5252;Totaal;Prognose;Kaag en Braassem;2037;29.4
5253;Totaal;Prognose;Kaag en Braassem;2038;29.4
5254;Totaal;Prognose;Kaag en Braassem;2039;29.4
5255;Totaal;Prognose;Kaag en Braassem;2040;29.4
5256;Totaal;Prognose;Kampen;2017;52.2
5257;Totaal;Prognose;Kampen;2018;52.6
5258;Totaal;Prognose;Kampen;2019;52.9
5259;Totaal;Prognose;Kampen;2020;53.1
5260;Totaal;Prognose;Kampen;2021;53.3
5261;Totaal;Prognose;Kampen;2022;53.7
5262;Totaal;Prognose;Kampen;2023;54.0
5263;Totaal;Prognose;Kampen;2024;54.3
5264;Totaal;Prognose;Kampen;2025;54.6
5265;Totaal;Prognose;Kampen;2026;54.8
5266;Totaal;Prognose;Kampen;2027;55.0
5267;Totaal;Prognose;Kampen;2028;55.2
5268;Totaal;Prognose;Kampen;2029;55.4
5269;Totaal;Prognose;Kampen;2030;55.5
5270;Totaal;Prognose;Kampen;2031;55.6
5271;Totaal;Prognose;Kampen;2032;55.7
5272;Totaal;Prognose;Kampen;2033;55.7
5273;Totaal;Prognose;Kampen;2034;55.7
5274;Totaal;Prognose;Kampen;2035;55.7
5275;Totaal;Prognose;Kampen;2036;55.7
5276;Totaal;Prognose;Kampen;2037;55.7
5277;Totaal;Prognose;Kampen;2038;55.7
5278;Totaal;Prognose;Kampen;2039;55.6
5279;Totaal;Prognose;Kampen;2040;55.5
5280;Totaal;Prognose;Kapelle;2017;12.7
5281;Totaal;Prognose;Kapelle;2018;12.7
5282;Totaal;Prognose;Kapelle;2019;12.7
5283;Totaal;Prognose;Kapelle;2020;12.7
5284;Totaal;Prognose;Kapelle;2021;12.7
5285;Totaal;Prognose;Kapelle;2022;12.7
5286;Totaal;Prognose;Kapelle;2023;12.6
5287;Totaal;Prognose;Kapelle;2024;12.6
5288;Totaal;Prognose;Kapelle;2025;12.6
5289;Totaal;Prognose;Kapelle;2026;12.6
5290;Totaal;Prognose;Kapelle;2027;12.5
5291;Totaal;Prognose;Kapelle;2028;12.5
5292;Totaal;Prognose;Kapelle;2029;12.5
5293;Totaal;Prognose;Kapelle;2030;12.4
5294;Totaal;Prognose;Kapelle;2031;12.4
5295;Totaal;Prognose;Kapelle;2032;12.3
5296;Totaal;Prognose;Kapelle;2033;12.3
5297;Totaal;Prognose;Kapelle;2034;12.3
5298;Totaal;Prognose;Kapelle;2035;12.3
5299;Totaal;Prognose;Kapelle;2036;12.3
5300;Totaal;Prognose;Kapelle;2037;12.3
5301;Totaal;Prognose;Kapelle;2038;12.4
5302;Totaal;Prognose;Kapelle;2039;12.4
5303;Totaal;Prognose;Kapelle;2040;12.4
5304;Totaal;Prognose;Katwijk;2017;65.6
5305;Totaal;Prognose;Katwijk;2018;66.5
5306;Totaal;Prognose;Katwijk;2019;67.0
5307;Totaal;Prognose;Katwijk;2020;67.3
5308;Totaal;Prognose;Katwijk;2021;67.5
5309;Totaal;Prognose;Katwijk;2022;67.8
5310;Totaal;Prognose;Katwijk;2023;67.9
5311;Totaal;Prognose;Katwijk;2024;68.1
5312;Totaal;Prognose;Katwijk;2025;68.3
5313;Totaal;Prognose;Katwijk;2026;68.7
5314;Totaal;Prognose;Katwijk;2027;69.2
5315;Totaal;Prognose;Katwijk;2028;69.6
5316;Totaal;Prognose;Katwijk;2029;70.0
5317;Totaal;Prognose;Katwijk;2030;70.2
5318;Totaal;Prognose;Katwijk;2031;70.5
5319;Totaal;Prognose;Katwijk;2032;70.8
5320;Totaal;Prognose;Katwijk;2033;71.1
5321;Totaal;Prognose;Katwijk;2034;71.2
5322;Totaal;Prognose;Katwijk;2035;71.2
5323;Totaal;Prognose;Katwijk;2036;71.3
5324;Totaal;Prognose;Katwijk;2037;71.2
5325;Totaal;Prognose;Katwijk;2038;71.2
5326;Totaal;Prognose;Katwijk;2039;71.1
5327;Totaal;Prognose;Katwijk;2040;71.1
5328;Totaal;Prognose;Kerkrade;2017;45.6
5329;Totaal;Prognose;Kerkrade;2018;45.3
5330;Totaal;Prognose;Kerkrade;2019;44.9
5331;Totaal;Prognose;Kerkrade;2020;44.5
5332;Totaal;Prognose;Kerkrade;2021;44.3
5333;Totaal;Prognose;Kerkrade;2022;44.2
5334;Totaal;Prognose;Kerkrade;2023;44.2
5335;Totaal;Prognose;Kerkrade;2024;44.2
5336;Totaal;Prognose;Kerkrade;2025;44.1
5337;Totaal;Prognose;Kerkrade;2026;43.9
5338;Totaal;Prognose;Kerkrade;2027;43.7
5339;Totaal;Prognose;Kerkrade;2028;43.6
5340;Totaal;Prognose;Kerkrade;2029;43.3
5341;Totaal;Prognose;Kerkrade;2030;43.0
5342;Totaal;Prognose;Kerkrade;2031;42.7
5343;Totaal;Prognose;Kerkrade;2032;42.2
5344;Totaal;Prognose;Kerkrade;2033;41.9
5345;Totaal;Prognose;Kerkrade;2034;41.5
5346;Totaal;Prognose;Kerkrade;2035;41.1
5347;Totaal;Prognose;Kerkrade;2036;40.6
5348;Totaal;Prognose;Kerkrade;2037;40.2
5349;Totaal;Prognose;Kerkrade;2038;39.8
5350;Totaal;Prognose;Kerkrade;2039;39.3
5351;Totaal;Prognose;Kerkrade;2040;38.8
5352;Totaal;Prognose;Koggenland;2017;22.6
5353;Totaal;Prognose;Koggenland;2018;22.7
5354;Totaal;Prognose;Koggenland;2019;22.7
5355;Totaal;Prognose;Koggenland;2020;22.8
5356;Totaal;Prognose;Koggenland;2021;22.9
5357;Totaal;Prognose;Koggenland;2022;22.9
5358;Totaal;Prognose;Koggenland;2023;22.9
5359;Totaal;Prognose;Koggenland;2024;23.0
5360;Totaal;Prognose;Koggenland;2025;23.0
5361;Totaal;Prognose;Koggenland;2026;23.1
5362;Totaal;Prognose;Koggenland;2027;23.1
5363;Totaal;Prognose;Koggenland;2028;23.1
5364;Totaal;Prognose;Koggenland;2029;23.1
5365;Totaal;Prognose;Koggenland;2030;23.2
5366;Totaal;Prognose;Koggenland;2031;23.2
5367;Totaal;Prognose;Koggenland;2032;23.2
5368;Totaal;Prognose;Koggenland;2033;23.1
5369;Totaal;Prognose;Koggenland;2034;23.2
5370;Totaal;Prognose;Koggenland;2035;23.2
5371;Totaal;Prognose;Koggenland;2036;23.2
5372;Totaal;Prognose;Koggenland;2037;23.2
5373;Totaal;Prognose;Koggenland;2038;23.2
5374;Totaal;Prognose;Koggenland;2039;23.1
5375;Totaal;Prognose;Koggenland;2040;23.1
5376;Totaal;Prognose;Kollumerland en Nieuwkruisland;2017;13.1
5377;Totaal;Prognose;Kollumerland en Nieuwkruisland;2018;13.2
5378;Totaal;Prognose;Kollumerland en Nieuwkruisland;2019;13.1
5379;Totaal;Prognose;Kollumerland en Nieuwkruisland;2020;13.1
5380;Totaal;Prognose;Kollumerland en Nieuwkruisland;2021;13.1
5381;Totaal;Prognose;Kollumerland en Nieuwkruisland;2022;13.1
5382;Totaal;Prognose;Kollumerland en Nieuwkruisland;2023;13.1
5383;Totaal;Prognose;Kollumerland en Nieuwkruisland;2024;13.1
5384;Totaal;Prognose;Kollumerland en Nieuwkruisland;2025;13.1
5385;Totaal;Prognose;Kollumerland en Nieuwkruisland;2026;13.1
5386;Totaal;Prognose;Kollumerland en Nieuwkruisland;2027;13.1
5387;Totaal;Prognose;Kollumerland en Nieuwkruisland;2028;13.0
5388;Totaal;Prognose;Kollumerland en Nieuwkruisland;2029;13.1
5389;Totaal;Prognose;Kollumerland en Nieuwkruisland;2030;13.1
5390;Totaal;Prognose;Kollumerland en Nieuwkruisland;2031;13.2
5391;Totaal;Prognose;Kollumerland en Nieuwkruisland;2032;13.2
5392;Totaal;Prognose;Kollumerland en Nieuwkruisland;2033;13.2
5393;Totaal;Prognose;Kollumerland en Nieuwkruisland;2034;13.2
5394;Totaal;Prognose;Kollumerland en Nieuwkruisland;2035;13.3
5395;Totaal;Prognose;Kollumerland en Nieuwkruisland;2036;13.2
5396;Totaal;Prognose;Kollumerland en Nieuwkruisland;2037;13.3
5397;Totaal;Prognose;Kollumerland en Nieuwkruisland;2038;13.3
5398;Totaal;Prognose;Kollumerland en Nieuwkruisland;2039;13.3
5399;Totaal;Prognose;Kollumerland en Nieuwkruisland;2040;13.3
5400;Totaal;Prognose;Korendijk;2017;10.6
5401;Totaal;Prognose;Korendijk;2018;10.6
5402;Totaal;Prognose;Korendijk;2019;10.5
5403;Totaal;Prognose;Korendijk;2020;10.5
5404;Totaal;Prognose;Korendijk;2021;10.5
5405;Totaal;Prognose;Korendijk;2022;10.4
5406;Totaal;Prognose;Korendijk;2023;10.4
5407;Totaal;Prognose;Korendijk;2024;10.3
5408;Totaal;Prognose;Korendijk;2025;10.3
5409;Totaal;Prognose;Korendijk;2026;10.2
5410;Totaal;Prognose;Korendijk;2027;10.2
5411;Totaal;Prognose;Korendijk;2028;10.1
5412;Totaal;Prognose;Korendijk;2029;10.0
5413;Totaal;Prognose;Korendijk;2030;10.0
5414;Totaal;Prognose;Korendijk;2031;10.0
5415;Totaal;Prognose;Korendijk;2032;9.9
5416;Totaal;Prognose;Korendijk;2033;9.9
5417;Totaal;Prognose;Korendijk;2034;9.8
5418;Totaal;Prognose;Korendijk;2035;9.8
5419;Totaal;Prognose;Korendijk;2036;9.8
5420;Totaal;Prognose;Korendijk;2037;9.8
5421;Totaal;Prognose;Korendijk;2038;9.8
5422;Totaal;Prognose;Korendijk;2039;9.7
5423;Totaal;Prognose;Korendijk;2040;9.7
5424;Totaal;Prognose;Krimpen aan den IJssel;2017;29.1
5425;Totaal;Prognose;Krimpen aan den IJssel;2018;29.2
5426;Totaal;Prognose;Krimpen aan den IJssel;2019;29.3
5427;Totaal;Prognose;Krimpen aan den IJssel;2020;29.4
5428;Totaal;Prognose;Krimpen aan den IJssel;2021;29.4
5429;Totaal;Prognose;Krimpen aan den IJssel;2022;29.4
5430;Totaal;Prognose;Krimpen aan den IJssel;2023;29.4
5431;Totaal;Prognose;Krimpen aan den IJssel;2024;29.4
5432;Totaal;Prognose;Krimpen aan den IJssel;2025;29.4
5433;Totaal;Prognose;Krimpen aan den IJssel;2026;29.5
5434;Totaal;Prognose;Krimpen aan den IJssel;2027;29.5
5435;Totaal;Prognose;Krimpen aan den IJssel;2028;29.5
5436;Totaal;Prognose;Krimpen aan den IJssel;2029;29.6
5437;Totaal;Prognose;Krimpen aan den IJssel;2030;29.6
5438;Totaal;Prognose;Krimpen aan den IJssel;2031;29.7
5439;Totaal;Prognose;Krimpen aan den IJssel;2032;29.7
5440;Totaal;Prognose;Krimpen aan den IJssel;2033;29.7
5441;Totaal;Prognose;Krimpen aan den IJssel;2034;29.7
5442;Totaal;Prognose;Krimpen aan den IJssel;2035;29.8
5443;Totaal;Prognose;Krimpen aan den IJssel;2036;29.9
5444;Totaal;Prognose;Krimpen aan den IJssel;2037;29.9
5445;Totaal;Prognose;Krimpen aan den IJssel;2038;30.0
5446;Totaal;Prognose;Krimpen aan den IJssel;2039;30.0
5447;Totaal;Prognose;Krimpen aan den IJssel;2040;30.0
5448;Totaal;Prognose;Krimpenerwaard;2017;54.6
5449;Totaal;Prognose;Krimpenerwaard;2018;54.8
5450;Totaal;Prognose;Krimpenerwaard;2019;55.0
5451;Totaal;Prognose;Krimpenerwaard;2020;55.1
5452;Totaal;Prognose;Krimpenerwaard;2021;55.3
5453;Totaal;Prognose;Krimpenerwaard;2022;55.4
5454;Totaal;Prognose;Krimpenerwaard;2023;55.5
5455;Totaal;Prognose;Krimpenerwaard;2024;55.6
5456;Totaal;Prognose;Krimpenerwaard;2025;55.6
5457;Totaal;Prognose;Krimpenerwaard;2026;55.6
5458;Totaal;Prognose;Krimpenerwaard;2027;55.7
5459;Totaal;Prognose;Krimpenerwaard;2028;55.7
5460;Totaal;Prognose;Krimpenerwaard;2029;55.7
5461;Totaal;Prognose;Krimpenerwaard;2030;55.8
5462;Totaal;Prognose;Krimpenerwaard;2031;55.8
5463;Totaal;Prognose;Krimpenerwaard;2032;55.8
5464;Totaal;Prognose;Krimpenerwaard;2033;55.8
5465;Totaal;Prognose;Krimpenerwaard;2034;55.8
5466;Totaal;Prognose;Krimpenerwaard;2035;55.8
5467;Totaal;Prognose;Krimpenerwaard;2036;55.7
5468;Totaal;Prognose;Krimpenerwaard;2037;55.7
5469;Totaal;Prognose;Krimpenerwaard;2038;55.7
5470;Totaal;Prognose;Krimpenerwaard;2039;55.6
5471;Totaal;Prognose;Krimpenerwaard;2040;55.6
5472;Totaal;Prognose;Laarbeek;2017;22.2
5473;Totaal;Prognose;Laarbeek;2018;22.4
5474;Totaal;Prognose;Laarbeek;2019;22.5
5475;Totaal;Prognose;Laarbeek;2020;22.6
5476;Totaal;Prognose;Laarbeek;2021;22.7
5477;Totaal;Prognose;Laarbeek;2022;22.8
5478;Totaal;Prognose;Laarbeek;2023;22.9
5479;Totaal;Prognose;Laarbeek;2024;23.0
5480;Totaal;Prognose;Laarbeek;2025;23.0
5481;Totaal;Prognose;Laarbeek;2026;23.1
5482;Totaal;Prognose;Laarbeek;2027;23.1
5483;Totaal;Prognose;Laarbeek;2028;23.2
5484;Totaal;Prognose;Laarbeek;2029;23.2
5485;Totaal;Prognose;Laarbeek;2030;23.3
5486;Totaal;Prognose;Laarbeek;2031;23.3
5487;Totaal;Prognose;Laarbeek;2032;23.3
5488;Totaal;Prognose;Laarbeek;2033;23.4
5489;Totaal;Prognose;Laarbeek;2034;23.5
5490;Totaal;Prognose;Laarbeek;2035;23.6
5491;Totaal;Prognose;Laarbeek;2036;23.7
5492;Totaal;Prognose;Laarbeek;2037;23.8
5493;Totaal;Prognose;Laarbeek;2038;24.0
5494;Totaal;Prognose;Laarbeek;2039;24.2
5495;Totaal;Prognose;Laarbeek;2040;24.3
5496;Totaal;Prognose;Landerd;2017;15.3
5497;Totaal;Prognose;Landerd;2018;15.4
5498;Totaal;Prognose;Landerd;2019;15.4
5499;Totaal;Prognose;Landerd;2020;15.4
5500;Totaal;Prognose;Landerd;2021;15.4
5501;Totaal;Prognose;Landerd;2022;15.4
5502;Totaal;Prognose;Landerd;2023;15.3
5503;Totaal;Prognose;Landerd;2024;15.3
5504;Totaal;Prognose;Landerd;2025;15.2
5505;Totaal;Prognose;Landerd;2026;15.2
5506;Totaal;Prognose;Landerd;2027;15.2
5507;Totaal;Prognose;Landerd;2028;15.1
5508;Totaal;Prognose;Landerd;2029;15.1
5509;Totaal;Prognose;Landerd;2030;15.1
5510;Totaal;Prognose;Landerd;2031;15.0
5511;Totaal;Prognose;Landerd;2032;15.0
5512;Totaal;Prognose;Landerd;2033;15.0
5513;Totaal;Prognose;Landerd;2034;14.9
5514;Totaal;Prognose;Landerd;2035;14.9
5515;Totaal;Prognose;Landerd;2036;14.9
5516;Totaal;Prognose;Landerd;2037;14.8
5517;Totaal;Prognose;Landerd;2038;14.8
5518;Totaal;Prognose;Landerd;2039;14.7
5519;Totaal;Prognose;Landerd;2040;14.6
5520;Totaal;Prognose;Landgraaf;2017;37.2
5521;Totaal;Prognose;Landgraaf;2018;37.0
5522;Totaal;Prognose;Landgraaf;2019;36.8
5523;Totaal;Prognose;Landgraaf;2020;36.5
5524;Totaal;Prognose;Landgraaf;2021;36.2
5525;Totaal;Prognose;Landgraaf;2022;35.9
5526;Totaal;Prognose;Landgraaf;2023;35.7
5527;Totaal;Prognose;Landgraaf;2024;35.4
5528;Totaal;Prognose;Landgraaf;2025;35.3
5529;Totaal;Prognose;Landgraaf;2026;35.3
5530;Totaal;Prognose;Landgraaf;2027;35.2
5531;Totaal;Prognose;Landgraaf;2028;35.1
5532;Totaal;Prognose;Landgraaf;2029;35.1
5533;Totaal;Prognose;Landgraaf;2030;35.0
5534;Totaal;Prognose;Landgraaf;2031;34.9
5535;Totaal;Prognose;Landgraaf;2032;34.7
5536;Totaal;Prognose;Landgraaf;2033;34.6
5537;Totaal;Prognose;Landgraaf;2034;34.3
5538;Totaal;Prognose;Landgraaf;2035;34.1
5539;Totaal;Prognose;Landgraaf;2036;33.9
5540;Totaal;Prognose;Landgraaf;2037;33.6
5541;Totaal;Prognose;Landgraaf;2038;33.4
5542;Totaal;Prognose;Landgraaf;2039;33.1
5543;Totaal;Prognose;Landgraaf;2040;32.8
5544;Totaal;Prognose;Landsmeer;2017;11.1
5545;Totaal;Prognose;Landsmeer;2018;11.3
5546;Totaal;Prognose;Landsmeer;2019;11.5
5547;Totaal;Prognose;Landsmeer;2020;11.7
5548;Totaal;Prognose;Landsmeer;2021;11.8
5549;Totaal;Prognose;Landsmeer;2022;11.8
5550;Totaal;Prognose;Landsmeer;2023;11.8
5551;Totaal;Prognose;Landsmeer;2024;11.7
5552;Totaal;Prognose;Landsmeer;2025;11.8
5553;Totaal;Prognose;Landsmeer;2026;11.9
5554;Totaal;Prognose;Landsmeer;2027;12.0
5555;Totaal;Prognose;Landsmeer;2028;12.0
5556;Totaal;Prognose;Landsmeer;2029;12.1
5557;Totaal;Prognose;Landsmeer;2030;12.1
5558;Totaal;Prognose;Landsmeer;2031;12.2
5559;Totaal;Prognose;Landsmeer;2032;12.3
5560;Totaal;Prognose;Landsmeer;2033;12.4
5561;Totaal;Prognose;Landsmeer;2034;12.4
5562;Totaal;Prognose;Landsmeer;2035;12.5
5563;Totaal;Prognose;Landsmeer;2036;12.5
5564;Totaal;Prognose;Landsmeer;2037;12.6
5565;Totaal;Prognose;Landsmeer;2038;12.7
5566;Totaal;Prognose;Landsmeer;2039;12.7
5567;Totaal;Prognose;Landsmeer;2040;12.7
5568;Totaal;Prognose;Langedijk;2017;27.7
5569;Totaal;Prognose;Langedijk;2018;27.8
5570;Totaal;Prognose;Langedijk;2019;27.9
5571;Totaal;Prognose;Langedijk;2020;27.9
5572;Totaal;Prognose;Langedijk;2021;27.8
5573;Totaal;Prognose;Langedijk;2022;27.6
5574;Totaal;Prognose;Langedijk;2023;27.4
5575;Totaal;Prognose;Langedijk;2024;27.5
5576;Totaal;Prognose;Langedijk;2025;27.6
5577;Totaal;Prognose;Langedijk;2026;27.5
5578;Totaal;Prognose;Langedijk;2027;27.5
5579;Totaal;Prognose;Langedijk;2028;27.4
5580;Totaal;Prognose;Langedijk;2029;27.3
5581;Totaal;Prognose;Langedijk;2030;27.2
5582;Totaal;Prognose;Langedijk;2031;27.2
5583;Totaal;Prognose;Langedijk;2032;27.2
5584;Totaal;Prognose;Langedijk;2033;27.1
5585;Totaal;Prognose;Langedijk;2034;27.1
5586;Totaal;Prognose;Langedijk;2035;27.1
5587;Totaal;Prognose;Langedijk;2036;27.1
5588;Totaal;Prognose;Langedijk;2037;27.1
5589;Totaal;Prognose;Langedijk;2038;27.0
5590;Totaal;Prognose;Langedijk;2039;26.9
5591;Totaal;Prognose;Langedijk;2040;26.8
5592;Totaal;Prognose;Lansingerland;2017;59.2
5593;Totaal;Prognose;Lansingerland;2018;60.2
5594;Totaal;Prognose;Lansingerland;2019;61.1
5595;Totaal;Prognose;Lansingerland;2020;62.0
5596;Totaal;Prognose;Lansingerland;2021;63.2
5597;Totaal;Prognose;Lansingerland;2022;63.9
5598;Totaal;Prognose;Lansingerland;2023;64.6
5599;Totaal;Prognose;Lansingerland;2024;64.9
5600;Totaal;Prognose;Lansingerland;2025;65.1
5601;Totaal;Prognose;Lansingerland;2026;65.3
5602;Totaal;Prognose;Lansingerland;2027;65.5
5603;Totaal;Prognose;Lansingerland;2028;65.5
5604;Totaal;Prognose;Lansingerland;2029;65.4
5605;Totaal;Prognose;Lansingerland;2030;65.5
5606;Totaal;Prognose;Lansingerland;2031;65.5
5607;Totaal;Prognose;Lansingerland;2032;65.5
5608;Totaal;Prognose;Lansingerland;2033;65.6
5609;Totaal;Prognose;Lansingerland;2034;65.7
5610;Totaal;Prognose;Lansingerland;2035;65.9
5611;Totaal;Prognose;Lansingerland;2036;66.2
5612;Totaal;Prognose;Lansingerland;2037;66.3
5613;Totaal;Prognose;Lansingerland;2038;66.3
5614;Totaal;Prognose;Lansingerland;2039;66.5
5615;Totaal;Prognose;Lansingerland;2040;66.5
5616;Totaal;Prognose;Laren (NH.);2017;10.9
5617;Totaal;Prognose;Laren (NH.);2018;10.9
5618;Totaal;Prognose;Laren (NH.);2019;10.9
5619;Totaal;Prognose;Laren (NH.);2020;10.9
5620;Totaal;Prognose;Laren (NH.);2021;10.8
5621;Totaal;Prognose;Laren (NH.);2022;10.7
5622;Totaal;Prognose;Laren (NH.);2023;10.6
5623;Totaal;Prognose;Laren (NH.);2024;10.6
5624;Totaal;Prognose;Laren (NH.);2025;10.6
5625;Totaal;Prognose;Laren (NH.);2026;10.6
5626;Totaal;Prognose;Laren (NH.);2027;10.7
5627;Totaal;Prognose;Laren (NH.);2028;10.6
5628;Totaal;Prognose;Laren (NH.);2029;10.6
5629;Totaal;Prognose;Laren (NH.);2030;10.6
5630;Totaal;Prognose;Laren (NH.);2031;10.5
5631;Totaal;Prognose;Laren (NH.);2032;10.5
5632;Totaal;Prognose;Laren (NH.);2033;10.5
5633;Totaal;Prognose;Laren (NH.);2034;10.5
5634;Totaal;Prognose;Laren (NH.);2035;10.5
5635;Totaal;Prognose;Laren (NH.);2036;10.5
5636;Totaal;Prognose;Laren (NH.);2037;10.5
5637;Totaal;Prognose;Laren (NH.);2038;10.5
5638;Totaal;Prognose;Laren (NH.);2039;10.5
5639;Totaal;Prognose;Laren (NH.);2040;10.5
5640;Totaal;Prognose;Leek;2017;19.7
5641;Totaal;Prognose;Leek;2018;19.8
5642;Totaal;Prognose;Leek;2019;19.8
5643;Totaal;Prognose;Leek;2020;19.7
5644;Totaal;Prognose;Leek;2021;19.7
5645;Totaal;Prognose;Leek;2022;19.7
5646;Totaal;Prognose;Leek;2023;19.6
5647;Totaal;Prognose;Leek;2024;19.5
5648;Totaal;Prognose;Leek;2025;19.5
5649;Totaal;Prognose;Leek;2026;19.4
5650;Totaal;Prognose;Leek;2027;19.4
5651;Totaal;Prognose;Leek;2028;19.5
5652;Totaal;Prognose;Leek;2029;19.5
5653;Totaal;Prognose;Leek;2030;19.5
5654;Totaal;Prognose;Leek;2031;19.5
5655;Totaal;Prognose;Leek;2032;19.5
5656;Totaal;Prognose;Leek;2033;19.6
5657;Totaal;Prognose;Leek;2034;19.6
5658;Totaal;Prognose;Leek;2035;19.7
5659;Totaal;Prognose;Leek;2036;19.7
5660;Totaal;Prognose;Leek;2037;19.7
5661;Totaal;Prognose;Leek;2038;19.7
5662;Totaal;Prognose;Leek;2039;19.8
5663;Totaal;Prognose;Leek;2040;19.8
5664;Totaal;Prognose;Leerdam;2017;20.8
5665;Totaal;Prognose;Leerdam;2018;20.9
5666;Totaal;Prognose;Leerdam;2019;21.0
5667;Totaal;Prognose;Leerdam;2020;21.2
5668;Totaal;Prognose;Leerdam;2021;21.3
5669;Totaal;Prognose;Leerdam;2022;21.5
5670;Totaal;Prognose;Leerdam;2023;21.6
5671;Totaal;Prognose;Leerdam;2024;21.7
5672;Totaal;Prognose;Leerdam;2025;21.7
5673;Totaal;Prognose;Leerdam;2026;21.9
5674;Totaal;Prognose;Leerdam;2027;22.0
5675;Totaal;Prognose;Leerdam;2028;22.1
5676;Totaal;Prognose;Leerdam;2029;22.2
5677;Totaal;Prognose;Leerdam;2030;22.2
5678;Totaal;Prognose;Leerdam;2031;22.3
5679;Totaal;Prognose;Leerdam;2032;22.3
5680;Totaal;Prognose;Leerdam;2033;22.4
5681;Totaal;Prognose;Leerdam;2034;22.4
5682;Totaal;Prognose;Leerdam;2035;22.5
5683;Totaal;Prognose;Leerdam;2036;22.5
5684;Totaal;Prognose;Leerdam;2037;22.6
5685;Totaal;Prognose;Leerdam;2038;22.6
5686;Totaal;Prognose;Leerdam;2039;22.7
5687;Totaal;Prognose;Leerdam;2040;22.7
5688;Totaal;Prognose;Leeuwarden;2017;109.3
5689;Totaal;Prognose;Leeuwarden;2018;110.1
5690;Totaal;Prognose;Leeuwarden;2019;110.9
5691;Totaal;Prognose;Leeuwarden;2020;111.6
5692;Totaal;Prognose;Leeuwarden;2021;112.4
5693;Totaal;Prognose;Leeuwarden;2022;113.1
5694;Totaal;Prognose;Leeuwarden;2023;113.7
5695;Totaal;Prognose;Leeuwarden;2024;114.4
5696;Totaal;Prognose;Leeuwarden;2025;114.9
5697;Totaal;Prognose;Leeuwarden;2026;115.5
5698;Totaal;Prognose;Leeuwarden;2027;116.0
5699;Totaal;Prognose;Leeuwarden;2028;116.5
5700;Totaal;Prognose;Leeuwarden;2029;116.9
5701;Totaal;Prognose;Leeuwarden;2030;117.3
5702;Totaal;Prognose;Leeuwarden;2031;117.7
5703;Totaal;Prognose;Leeuwarden;2032;118.2
5704;Totaal;Prognose;Leeuwarden;2033;118.6
5705;Totaal;Prognose;Leeuwarden;2034;119.0
5706;Totaal;Prognose;Leeuwarden;2035;119.4
5707;Totaal;Prognose;Leeuwarden;2036;119.6
5708;Totaal;Prognose;Leeuwarden;2037;119.8
5709;Totaal;Prognose;Leeuwarden;2038;120.0
5710;Totaal;Prognose;Leeuwarden;2039;120.2
5711;Totaal;Prognose;Leeuwarden;2040;120.3
5712;Totaal;Prognose;Leeuwarderadeel;2017;10.2
5713;Totaal;Prognose;Leeuwarderadeel;2018;10.2
5714;Totaal;Prognose;Leeuwarderadeel;2019;10.1
5715;Totaal;Prognose;Leeuwarderadeel;2020;10.1
5716;Totaal;Prognose;Leeuwarderadeel;2021;10.1
5717;Totaal;Prognose;Leeuwarderadeel;2022;10.0
5718;Totaal;Prognose;Leeuwarderadeel;2023;10.0
5719;Totaal;Prognose;Leeuwarderadeel;2024;10.0
5720;Totaal;Prognose;Leeuwarderadeel;2025;9.9
5721;Totaal;Prognose;Leeuwarderadeel;2026;9.9
5722;Totaal;Prognose;Leeuwarderadeel;2027;9.9
5723;Totaal;Prognose;Leeuwarderadeel;2028;9.9
5724;Totaal;Prognose;Leeuwarderadeel;2029;9.8
5725;Totaal;Prognose;Leeuwarderadeel;2030;9.8
5726;Totaal;Prognose;Leeuwarderadeel;2031;9.8
5727;Totaal;Prognose;Leeuwarderadeel;2032;9.8
5728;Totaal;Prognose;Leeuwarderadeel;2033;9.8
5729;Totaal;Prognose;Leeuwarderadeel;2034;9.8
5730;Totaal;Prognose;Leeuwarderadeel;2035;9.9
5731;Totaal;Prognose;Leeuwarderadeel;2036;9.9
5732;Totaal;Prognose;Leeuwarderadeel;2037;9.9
5733;Totaal;Prognose;Leeuwarderadeel;2038;9.9
5734;Totaal;Prognose;Leeuwarderadeel;2039;9.9
5735;Totaal;Prognose;Leeuwarderadeel;2040;9.9
5736;Totaal;Prognose;Leiden;2017;124.1
5737;Totaal;Prognose;Leiden;2018;125.7
5738;Totaal;Prognose;Leiden;2019;126.9
5739;Totaal;Prognose;Leiden;2020;128.0
5740;Totaal;Prognose;Leiden;2021;129.0
5741;Totaal;Prognose;Leiden;2022;130.0
5742;Totaal;Prognose;Leiden;2023;131.1
5743;Totaal;Prognose;Leiden;2024;132.0
5744;Totaal;Prognose;Leiden;2025;133.0
5745;Totaal;Prognose;Leiden;2026;133.8
