ID;RegioS;Inkomensverdeling;AantalHuishoudensAbsoluut_1;AantalHuishoudensIn_2
6374;Schiermonnikoog;"9e-10e 10%-groep; meer dan 42 600 euro";0.1;18.0
6375;Schijndel;Totaal particulier huishouden;8.8;100.0
6376;Schijndel;"1e 10%-groep; minder dan 13 100 euro";0.6;7.0
6377;Schijndel;"2e 10%-groep; 13 100 tot 16 500 euro";0.7;8.0
6378;Schijndel;"3e 10%-groep; 16 500 tot 19 700 euro";0.7;8.0
6379;Schijndel;"4e 10%-groep; 19 700 tot 23 200 euro";0.8;9.0
6380;Schijndel;"5e 10%-groep; 23 200 tot 27 300 euro";0.9;10.0
6381;Schijndel;"6e 10%-groep; 27 300 tot 31 600 euro";1.0;12.0
6382;Schijndel;"7e 10%-groep; 31 600 tot 36 300 euro";1.0;12.0
6383;Schijndel;"8e 10%-groep; 36 300 tot 42 600 euro";1.0;11.0
6384;Schijndel;"9e 10%-groep; 42 600 tot 53 100 euro";1.1;12.0
6385;Schijndel;"10e 10%-groep; meer dan 53 100  euro";0.9;11.0
6386;Schijndel;"1e 10%-groep; minder dan 13 100 euro";0.6;7.0
6387;Schijndel;"2e-4e 10%-groep; 13 100 tot 23 200 euro";2.2;26.0
6388;Schijndel;"5e-8e 10%-groep; 23 200 tot 42 600 euro";3.9;45.0
6389;Schijndel;"9e-10e 10%-groep; meer dan 42 600 euro";2.0;23.0
6390;Schinnen;Totaal particulier huishouden;5.4;100.0
6391;Schinnen;"1e 10%-groep; minder dan 13 100 euro";0.4;8.0
6392;Schinnen;"2e 10%-groep; 13 100 tot 16 500 euro";0.4;8.0
6393;Schinnen;"3e 10%-groep; 16 500 tot 19 700 euro";0.5;10.0
6394;Schinnen;"4e 10%-groep; 19 700 tot 23 200 euro";0.5;9.0
6395;Schinnen;"5e 10%-groep; 23 200 tot 27 300 euro";0.5;10.0
6396;Schinnen;"6e 10%-groep; 27 300 tot 31 600 euro";0.5;10.0
6397;Schinnen;"7e 10%-groep; 31 600 tot 36 300 euro";0.6;12.0
6398;Schinnen;"8e 10%-groep; 36 300 tot 42 600 euro";0.7;12.0
6399;Schinnen;"9e 10%-groep; 42 600 tot 53 100 euro";0.6;12.0
6400;Schinnen;"10e 10%-groep; meer dan 53 100  euro";0.6;11.0
6401;Schinnen;"1e 10%-groep; minder dan 13 100 euro";0.4;8.0
6402;Schinnen;"2e-4e 10%-groep; 13 100 tot 23 200 euro";1.5;27.0
6403;Schinnen;"5e-8e 10%-groep; 23 200 tot 42 600 euro";2.3;43.0
6404;Schinnen;"9e-10e 10%-groep; meer dan 42 600 euro";1.2;22.0
6405;Schoonhoven;Totaal particulier huishouden;4.9;100.0
6406;Schoonhoven;"1e 10%-groep; minder dan 13 100 euro";0.5;9.0
6407;Schoonhoven;"2e 10%-groep; 13 100 tot 16 500 euro";0.4;8.0
6408;Schoonhoven;"3e 10%-groep; 16 500 tot 19 700 euro";0.4;9.0
6409;Schoonhoven;"4e 10%-groep; 19 700 tot 23 200 euro";0.5;9.0
6410;Schoonhoven;"5e 10%-groep; 23 200 tot 27 300 euro";0.5;9.0
6411;Schoonhoven;"6e 10%-groep; 27 300 tot 31 600 euro";0.6;12.0
6412;Schoonhoven;"7e 10%-groep; 31 600 tot 36 300 euro";0.5;10.0
6413;Schoonhoven;"8e 10%-groep; 36 300 tot 42 600 euro";0.6;12.0
6414;Schoonhoven;"9e 10%-groep; 42 600 tot 53 100 euro";0.5;10.0
6415;Schoonhoven;"10e 10%-groep; meer dan 53 100  euro";0.6;12.0
6416;Schoonhoven;"1e 10%-groep; minder dan 13 100 euro";0.5;9.0
6417;Schoonhoven;"2e-4e 10%-groep; 13 100 tot 23 200 euro";1.3;26.0
6418;Schoonhoven;"5e-8e 10%-groep; 23 200 tot 42 600 euro";2.1;43.0
6419;Schoonhoven;"9e-10e 10%-groep; meer dan 42 600 euro";1.1;22.0
6420;Schouwen-Duiveland;Totaal particulier huishouden;14.3;100.0
6421;Schouwen-Duiveland;"1e 10%-groep; minder dan 13 100 euro";1.2;9.0
6422;Schouwen-Duiveland;"2e 10%-groep; 13 100 tot 16 500 euro";1.6;11.0
6423;Schouwen-Duiveland;"3e 10%-groep; 16 500 tot 19 700 euro";1.3;9.0
6424;Schouwen-Duiveland;"4e 10%-groep; 19 700 tot 23 200 euro";1.3;9.0
6425;Schouwen-Duiveland;"5e 10%-groep; 23 200 tot 27 300 euro";1.4;10.0
6426;Schouwen-Duiveland;"6e 10%-groep; 27 300 tot 31 600 euro";1.5;10.0
6427;Schouwen-Duiveland;"7e 10%-groep; 31 600 tot 36 300 euro";1.4;10.0
6428;Schouwen-Duiveland;"8e 10%-groep; 36 300 tot 42 600 euro";1.4;10.0
6429;Schouwen-Duiveland;"9e 10%-groep; 42 600 tot 53 100 euro";1.5;11.0
6430;Schouwen-Duiveland;"10e 10%-groep; meer dan 53 100  euro";1.5;11.0
6431;Schouwen-Duiveland;"1e 10%-groep; minder dan 13 100 euro";1.2;9.0
6432;Schouwen-Duiveland;"2e-4e 10%-groep; 13 100 tot 23 200 euro";4.2;29.0
6433;Schouwen-Duiveland;"5e-8e 10%-groep; 23 200 tot 42 600 euro";5.8;40.0
6434;Schouwen-Duiveland;"9e-10e 10%-groep; meer dan 42 600 euro";3.1;22.0
6435;Sevenum;Totaal particulier huishouden;2.9;100.0
6436;Sevenum;"1e 10%-groep; minder dan 13 100 euro";0.2;6.0
6437;Sevenum;"2e 10%-groep; 13 100 tot 16 500 euro";0.2;7.0
6438;Sevenum;"3e 10%-groep; 16 500 tot 19 700 euro";0.2;8.0
6439;Sevenum;"4e 10%-groep; 19 700 tot 23 200 euro";0.3;9.0
6440;Sevenum;"5e 10%-groep; 23 200 tot 27 300 euro";0.3;9.0
6441;Sevenum;"6e 10%-groep; 27 300 tot 31 600 euro";0.3;11.0
6442;Sevenum;"7e 10%-groep; 31 600 tot 36 300 euro";0.3;12.0
6443;Sevenum;"8e 10%-groep; 36 300 tot 42 600 euro";0.5;17.0
6444;Sevenum;"9e 10%-groep; 42 600 tot 53 100 euro";0.3;11.0
6445;Sevenum;"10e 10%-groep; meer dan 53 100  euro";0.3;10.0
6446;Sevenum;"1e 10%-groep; minder dan 13 100 euro";0.2;6.0
6447;Sevenum;"2e-4e 10%-groep; 13 100 tot 23 200 euro";0.7;24.0
6448;Sevenum;"5e-8e 10%-groep; 23 200 tot 42 600 euro";1.4;49.0
6449;Sevenum;"9e-10e 10%-groep; meer dan 42 600 euro";0.6;21.0
6450;'s-Gravenhage (gemeente);Totaal particulier huishouden;213.8;100.0
6451;'s-Gravenhage (gemeente);"1e 10%-groep; minder dan 13 100 euro";32.6;15.0
6452;'s-Gravenhage (gemeente);"2e 10%-groep; 13 100 tot 16 500 euro";25.1;12.0
6453;'s-Gravenhage (gemeente);"3e 10%-groep; 16 500 tot 19 700 euro";24.8;12.0
6454;'s-Gravenhage (gemeente);"4e 10%-groep; 19 700 tot 23 200 euro";22.9;11.0
6455;'s-Gravenhage (gemeente);"5e 10%-groep; 23 200 tot 27 300 euro";21.2;10.0
6456;'s-Gravenhage (gemeente);"6e 10%-groep; 27 300 tot 31 600 euro";17.6;8.0
6457;'s-Gravenhage (gemeente);"7e 10%-groep; 31 600 tot 36 300 euro";16.5;8.0
6458;'s-Gravenhage (gemeente);"8e 10%-groep; 36 300 tot 42 600 euro";16.9;8.0
6459;'s-Gravenhage (gemeente);"9e 10%-groep; 42 600 tot 53 100 euro";17.0;8.0
6460;'s-Gravenhage (gemeente);"10e 10%-groep; meer dan 53 100  euro";19.3;9.0
6461;'s-Gravenhage (gemeente);"1e 10%-groep; minder dan 13 100 euro";32.6;15.0
6462;'s-Gravenhage (gemeente);"2e-4e 10%-groep; 13 100 tot 23 200 euro";72.8;34.0
6463;'s-Gravenhage (gemeente);"5e-8e 10%-groep; 23 200 tot 42 600 euro";72.2;34.0
6464;'s-Gravenhage (gemeente);"9e-10e 10%-groep; meer dan 42 600 euro";36.3;17.0
6465;'s-Hertogenbosch;Totaal particulier huishouden;58.7;100.0
6466;'s-Hertogenbosch;"1e 10%-groep; minder dan 13 100 euro";5.8;10.0
6467;'s-Hertogenbosch;"2e 10%-groep; 13 100 tot 16 500 euro";5.9;10.0
6468;'s-Hertogenbosch;"3e 10%-groep; 16 500 tot 19 700 euro";6.1;10.0
6469;'s-Hertogenbosch;"4e 10%-groep; 19 700 tot 23 200 euro";5.7;10.0
6470;'s-Hertogenbosch;"5e 10%-groep; 23 200 tot 27 300 euro";5.8;10.0
6471;'s-Hertogenbosch;"6e 10%-groep; 27 300 tot 31 600 euro";5.6;10.0
6472;'s-Hertogenbosch;"7e 10%-groep; 31 600 tot 36 300 euro";5.5;9.0
6473;'s-Hertogenbosch;"8e 10%-groep; 36 300 tot 42 600 euro";5.7;10.0
6474;'s-Hertogenbosch;"9e 10%-groep; 42 600 tot 53 100 euro";6.3;11.0
6475;'s-Hertogenbosch;"10e 10%-groep; meer dan 53 100  euro";6.2;10.0
6476;'s-Hertogenbosch;"1e 10%-groep; minder dan 13 100 euro";5.8;10.0
6477;'s-Hertogenbosch;"2e-4e 10%-groep; 13 100 tot 23 200 euro";17.8;30.0
6478;'s-Hertogenbosch;"5e-8e 10%-groep; 23 200 tot 42 600 euro";22.7;39.0
6479;'s-Hertogenbosch;"9e-10e 10%-groep; meer dan 42 600 euro";12.4;21.0
6480;Simpelveld;Totaal particulier huishouden;4.7;100.0
6481;Simpelveld;"1e 10%-groep; minder dan 13 100 euro";0.4;8.0
6482;Simpelveld;"2e 10%-groep; 13 100 tot 16 500 euro";0.5;10.0
6483;Simpelveld;"3e 10%-groep; 16 500 tot 19 700 euro";0.5;11.0
6484;Simpelveld;"4e 10%-groep; 19 700 tot 23 200 euro";0.4;9.0
6485;Simpelveld;"5e 10%-groep; 23 200 tot 27 300 euro";0.6;12.0
6486;Simpelveld;"6e 10%-groep; 27 300 tot 31 600 euro";0.5;11.0
6487;Simpelveld;"7e 10%-groep; 31 600 tot 36 300 euro";0.5;11.0
6488;Simpelveld;"8e 10%-groep; 36 300 tot 42 600 euro";0.5;11.0
6489;Simpelveld;"9e 10%-groep; 42 600 tot 53 100 euro";0.5;10.0
6490;Simpelveld;"10e 10%-groep; meer dan 53 100  euro";0.3;7.0
6491;Simpelveld;"1e 10%-groep; minder dan 13 100 euro";0.4;8.0
6492;Simpelveld;"2e-4e 10%-groep; 13 100 tot 23 200 euro";1.4;30.0
6493;Simpelveld;"5e-8e 10%-groep; 23 200 tot 42 600 euro";2.1;45.0
6494;Simpelveld;"9e-10e 10%-groep; meer dan 42 600 euro";0.8;17.0
6495;Sint Anthonis;Totaal particulier huishouden;4.2;100.0
6496;Sint Anthonis;"1e 10%-groep; minder dan 13 100 euro";0.3;6.0
6497;Sint Anthonis;"2e 10%-groep; 13 100 tot 16 500 euro";0.4;9.0
6498;Sint Anthonis;"3e 10%-groep; 16 500 tot 19 700 euro";0.4;9.0
6499;Sint Anthonis;"4e 10%-groep; 19 700 tot 23 200 euro";0.4;10.0
6500;Sint Anthonis;"5e 10%-groep; 23 200 tot 27 300 euro";0.3;7.0
6501;Sint Anthonis;"6e 10%-groep; 27 300 tot 31 600 euro";0.4;9.0
6502;Sint Anthonis;"7e 10%-groep; 31 600 tot 36 300 euro";0.5;12.0
6503;Sint Anthonis;"8e 10%-groep; 36 300 tot 42 600 euro";0.5;12.0
6504;Sint Anthonis;"9e 10%-groep; 42 600 tot 53 100 euro";0.5;12.0
6505;Sint Anthonis;"10e 10%-groep; meer dan 53 100  euro";0.6;13.0
6506;Sint Anthonis;"1e 10%-groep; minder dan 13 100 euro";0.3;6.0
6507;Sint Anthonis;"2e-4e 10%-groep; 13 100 tot 23 200 euro";1.2;28.0
6508;Sint Anthonis;"5e-8e 10%-groep; 23 200 tot 42 600 euro";1.7;41.0
6509;Sint Anthonis;"9e-10e 10%-groep; meer dan 42 600 euro";1.1;25.0
6510;Sint-Michielsgestel;Totaal particulier huishouden;10.5;100.0
6511;Sint-Michielsgestel;"1e 10%-groep; minder dan 13 100 euro";0.7;7.0
6512;Sint-Michielsgestel;"2e 10%-groep; 13 100 tot 16 500 euro";0.8;8.0
6513;Sint-Michielsgestel;"3e 10%-groep; 16 500 tot 19 700 euro";0.7;7.0
6514;Sint-Michielsgestel;"4e 10%-groep; 19 700 tot 23 200 euro";1.0;9.0
6515;Sint-Michielsgestel;"5e 10%-groep; 23 200 tot 27 300 euro";1.0;9.0
6516;Sint-Michielsgestel;"6e 10%-groep; 27 300 tot 31 600 euro";1.1;10.0
6517;Sint-Michielsgestel;"7e 10%-groep; 31 600 tot 36 300 euro";1.1;11.0
6518;Sint-Michielsgestel;"8e 10%-groep; 36 300 tot 42 600 euro";1.3;12.0
6519;Sint-Michielsgestel;"9e 10%-groep; 42 600 tot 53 100 euro";1.3;13.0
6520;Sint-Michielsgestel;"10e 10%-groep; meer dan 53 100  euro";1.6;15.0
6521;Sint-Michielsgestel;"1e 10%-groep; minder dan 13 100 euro";0.7;7.0
6522;Sint-Michielsgestel;"2e-4e 10%-groep; 13 100 tot 23 200 euro";2.5;24.0
6523;Sint-Michielsgestel;"5e-8e 10%-groep; 23 200 tot 42 600 euro";4.4;42.0
6524;Sint-Michielsgestel;"9e-10e 10%-groep; meer dan 42 600 euro";2.9;28.0
6525;Sint-Oedenrode;Totaal particulier huishouden;6.7;100.0
6526;Sint-Oedenrode;"1e 10%-groep; minder dan 13 100 euro";0.6;8.0
6527;Sint-Oedenrode;"2e 10%-groep; 13 100 tot 16 500 euro";0.5;7.0
6528;Sint-Oedenrode;"3e 10%-groep; 16 500 tot 19 700 euro";0.6;8.0
6529;Sint-Oedenrode;"4e 10%-groep; 19 700 tot 23 200 euro";0.6;9.0
6530;Sint-Oedenrode;"5e 10%-groep; 23 200 tot 27 300 euro";0.6;10.0
6531;Sint-Oedenrode;"6e 10%-groep; 27 300 tot 31 600 euro";0.7;10.0
6532;Sint-Oedenrode;"7e 10%-groep; 31 600 tot 36 300 euro";0.7;11.0
6533;Sint-Oedenrode;"8e 10%-groep; 36 300 tot 42 600 euro";0.8;12.0
6534;Sint-Oedenrode;"9e 10%-groep; 42 600 tot 53 100 euro";0.9;13.0
6535;Sint-Oedenrode;"10e 10%-groep; meer dan 53 100  euro";0.8;12.0
6536;Sint-Oedenrode;"1e 10%-groep; minder dan 13 100 euro";0.6;8.0
6537;Sint-Oedenrode;"2e-4e 10%-groep; 13 100 tot 23 200 euro";1.7;25.0
6538;Sint-Oedenrode;"5e-8e 10%-groep; 23 200 tot 42 600 euro";2.8;42.0
6539;Sint-Oedenrode;"9e-10e 10%-groep; meer dan 42 600 euro";1.7;25.0
6540;Sittard-Geleen;Totaal particulier huishouden;42.2;100.0
6541;Sittard-Geleen;"1e 10%-groep; minder dan 13 100 euro";5.3;13.0
6542;Sittard-Geleen;"2e 10%-groep; 13 100 tot 16 500 euro";4.7;11.0
6543;Sittard-Geleen;"3e 10%-groep; 16 500 tot 19 700 euro";4.2;10.0
6544;Sittard-Geleen;"4e 10%-groep; 19 700 tot 23 200 euro";4.5;11.0
6545;Sittard-Geleen;"5e 10%-groep; 23 200 tot 27 300 euro";4.3;10.0
6546;Sittard-Geleen;"6e 10%-groep; 27 300 tot 31 600 euro";4.2;10.0
6547;Sittard-Geleen;"7e 10%-groep; 31 600 tot 36 300 euro";4.2;10.0
6548;Sittard-Geleen;"8e 10%-groep; 36 300 tot 42 600 euro";3.9;9.0
6549;Sittard-Geleen;"9e 10%-groep; 42 600 tot 53 100 euro";3.6;9.0
6550;Sittard-Geleen;"10e 10%-groep; meer dan 53 100  euro";3.1;7.0
6551;Sittard-Geleen;"1e 10%-groep; minder dan 13 100 euro";5.3;13.0
6552;Sittard-Geleen;"2e-4e 10%-groep; 13 100 tot 23 200 euro";13.4;32.0
6553;Sittard-Geleen;"5e-8e 10%-groep; 23 200 tot 42 600 euro";16.7;40.0
6554;Sittard-Geleen;"9e-10e 10%-groep; meer dan 42 600 euro";6.7;16.0
6555;Skarsterlân;Totaal particulier huishouden;10.8;100.0
6556;Skarsterlân;"1e 10%-groep; minder dan 13 100 euro";0.9;9.0
6557;Skarsterlân;"2e 10%-groep; 13 100 tot 16 500 euro";0.9;8.0
6558;Skarsterlân;"3e 10%-groep; 16 500 tot 19 700 euro";1.0;9.0
6559;Skarsterlân;"4e 10%-groep; 19 700 tot 23 200 euro";1.0;10.0
6560;Skarsterlân;"5e 10%-groep; 23 200 tot 27 300 euro";1.2;12.0
6561;Skarsterlân;"6e 10%-groep; 27 300 tot 31 600 euro";1.3;12.0
6562;Skarsterlân;"7e 10%-groep; 31 600 tot 36 300 euro";1.2;11.0
6563;Skarsterlân;"8e 10%-groep; 36 300 tot 42 600 euro";1.1;11.0
6564;Skarsterlân;"9e 10%-groep; 42 600 tot 53 100 euro";1.1;10.0
6565;Skarsterlân;"10e 10%-groep; meer dan 53 100  euro";0.9;8.0
6566;Skarsterlân;"1e 10%-groep; minder dan 13 100 euro";0.9;9.0
6567;Skarsterlân;"2e-4e 10%-groep; 13 100 tot 23 200 euro";2.9;27.0
6568;Skarsterlân;"5e-8e 10%-groep; 23 200 tot 42 600 euro";4.9;46.0
6569;Skarsterlân;"9e-10e 10%-groep; meer dan 42 600 euro";2.0;18.0
6570;Sliedrecht;Totaal particulier huishouden;9.5;100.0
6571;Sliedrecht;"1e 10%-groep; minder dan 13 100 euro";0.6;7.0
6572;Sliedrecht;"2e 10%-groep; 13 100 tot 16 500 euro";1.0;11.0
6573;Sliedrecht;"3e 10%-groep; 16 500 tot 19 700 euro";0.8;9.0
6574;Sliedrecht;"4e 10%-groep; 19 700 tot 23 200 euro";1.0;11.0
6575;Sliedrecht;"5e 10%-groep; 23 200 tot 27 300 euro";1.0;11.0
6576;Sliedrecht;"6e 10%-groep; 27 300 tot 31 600 euro";1.1;12.0
6577;Sliedrecht;"7e 10%-groep; 31 600 tot 36 300 euro";1.1;11.0
6578;Sliedrecht;"8e 10%-groep; 36 300 tot 42 600 euro";1.0;11.0
6579;Sliedrecht;"9e 10%-groep; 42 600 tot 53 100 euro";0.9;9.0
6580;Sliedrecht;"10e 10%-groep; meer dan 53 100  euro";0.9;9.0
6581;Sliedrecht;"1e 10%-groep; minder dan 13 100 euro";0.6;7.0
6582;Sliedrecht;"2e-4e 10%-groep; 13 100 tot 23 200 euro";2.9;30.0
6583;Sliedrecht;"5e-8e 10%-groep; 23 200 tot 42 600 euro";4.2;44.0
6584;Sliedrecht;"9e-10e 10%-groep; meer dan 42 600 euro";1.8;18.0
6585;Slochteren;Totaal particulier huishouden;6.0;100.0
6586;Slochteren;"1e 10%-groep; minder dan 13 100 euro";0.5;8.0
6587;Slochteren;"2e 10%-groep; 13 100 tot 16 500 euro";0.6;10.0
6588;Slochteren;"3e 10%-groep; 16 500 tot 19 700 euro";0.6;10.0
6589;Slochteren;"4e 10%-groep; 19 700 tot 23 200 euro";0.6;10.0
6590;Slochteren;"5e 10%-groep; 23 200 tot 27 300 euro";0.6;10.0
6591;Slochteren;"6e 10%-groep; 27 300 tot 31 600 euro";0.7;11.0
6592;Slochteren;"7e 10%-groep; 31 600 tot 36 300 euro";0.7;11.0
6593;Slochteren;"8e 10%-groep; 36 300 tot 42 600 euro";0.7;11.0
6594;Slochteren;"9e 10%-groep; 42 600 tot 53 100 euro";0.6;11.0
6595;Slochteren;"10e 10%-groep; meer dan 53 100  euro";0.5;8.0
6596;Slochteren;"1e 10%-groep; minder dan 13 100 euro";0.5;8.0
6597;Slochteren;"2e-4e 10%-groep; 13 100 tot 23 200 euro";1.7;29.0
6598;Slochteren;"5e-8e 10%-groep; 23 200 tot 42 600 euro";2.6;44.0
6599;Slochteren;"9e-10e 10%-groep; meer dan 42 600 euro";1.1;19.0
6600;Sluis;Totaal particulier huishouden;10.8;100.0
6601;Sluis;"1e 10%-groep; minder dan 13 100 euro";1.3;12.0
6602;Sluis;"2e 10%-groep; 13 100 tot 16 500 euro";1.4;13.0
6603;Sluis;"3e 10%-groep; 16 500 tot 19 700 euro";1.1;10.0
6604;Sluis;"4e 10%-groep; 19 700 tot 23 200 euro";1.0;10.0
6605;Sluis;"5e 10%-groep; 23 200 tot 27 300 euro";1.0;10.0
6606;Sluis;"6e 10%-groep; 27 300 tot 31 600 euro";1.0;9.0
6607;Sluis;"7e 10%-groep; 31 600 tot 36 300 euro";1.0;9.0
6608;Sluis;"8e 10%-groep; 36 300 tot 42 600 euro";1.0;9.0
6609;Sluis;"9e 10%-groep; 42 600 tot 53 100 euro";0.9;9.0
6610;Sluis;"10e 10%-groep; meer dan 53 100  euro";0.9;9.0
6611;Sluis;"1e 10%-groep; minder dan 13 100 euro";1.3;12.0
6612;Sluis;"2e-4e 10%-groep; 13 100 tot 23 200 euro";3.5;33.0
6613;Sluis;"5e-8e 10%-groep; 23 200 tot 42 600 euro";4.0;37.0
6614;Sluis;"9e-10e 10%-groep; meer dan 42 600 euro";1.9;18.0
6615;Smallingerland;Totaal particulier huishouden;23.0;100.0
6616;Smallingerland;"1e 10%-groep; minder dan 13 100 euro";2.4;10.0
6617;Smallingerland;"2e 10%-groep; 13 100 tot 16 500 euro";2.7;12.0
6618;Smallingerland;"3e 10%-groep; 16 500 tot 19 700 euro";2.6;11.0
6619;Smallingerland;"4e 10%-groep; 19 700 tot 23 200 euro";2.5;11.0
6620;Smallingerland;"5e 10%-groep; 23 200 tot 27 300 euro";2.4;11.0
6621;Smallingerland;"6e 10%-groep; 27 300 tot 31 600 euro";2.6;11.0
6622;Smallingerland;"7e 10%-groep; 31 600 tot 36 300 euro";2.4;11.0
6623;Smallingerland;"8e 10%-groep; 36 300 tot 42 600 euro";2.1;9.0
6624;Smallingerland;"9e 10%-groep; 42 600 tot 53 100 euro";1.8;8.0
6625;Smallingerland;"10e 10%-groep; meer dan 53 100  euro";1.4;6.0
6626;Smallingerland;"1e 10%-groep; minder dan 13 100 euro";2.4;10.0
6627;Smallingerland;"2e-4e 10%-groep; 13 100 tot 23 200 euro";7.9;34.0
6628;Smallingerland;"5e-8e 10%-groep; 23 200 tot 42 600 euro";9.5;41.0
6629;Smallingerland;"9e-10e 10%-groep; meer dan 42 600 euro";3.2;14.0
6630;Sneek;Totaal particulier huishouden;14.1;100.0
6631;Sneek;"1e 10%-groep; minder dan 13 100 euro";1.5;11.0
6632;Sneek;"2e 10%-groep; 13 100 tot 16 500 euro";1.7;12.0
6633;Sneek;"3e 10%-groep; 16 500 tot 19 700 euro";1.7;12.0
6634;Sneek;"4e 10%-groep; 19 700 tot 23 200 euro";1.6;11.0
6635;Sneek;"5e 10%-groep; 23 200 tot 27 300 euro";1.5;10.0
6636;Sneek;"6e 10%-groep; 27 300 tot 31 600 euro";1.5;11.0
6637;Sneek;"7e 10%-groep; 31 600 tot 36 300 euro";1.4;10.0
6638;Sneek;"8e 10%-groep; 36 300 tot 42 600 euro";1.3;9.0
6639;Sneek;"9e 10%-groep; 42 600 tot 53 100 euro";1.1;8.0
6640;Sneek;"10e 10%-groep; meer dan 53 100  euro";0.9;6.0
6641;Sneek;"1e 10%-groep; minder dan 13 100 euro";1.5;11.0
6642;Sneek;"2e-4e 10%-groep; 13 100 tot 23 200 euro";5.0;35.0
6643;Sneek;"5e-8e 10%-groep; 23 200 tot 42 600 euro";5.6;40.0
6644;Sneek;"9e-10e 10%-groep; meer dan 42 600 euro";2.0;14.0
6645;Soest;Totaal particulier huishouden;19.2;100.0
6646;Soest;"1e 10%-groep; minder dan 13 100 euro";1.4;7.0
6647;Soest;"2e 10%-groep; 13 100 tot 16 500 euro";1.8;9.0
6648;Soest;"3e 10%-groep; 16 500 tot 19 700 euro";1.7;9.0
6649;Soest;"4e 10%-groep; 19 700 tot 23 200 euro";1.8;10.0
6650;Soest;"5e 10%-groep; 23 200 tot 27 300 euro";1.9;10.0
6651;Soest;"6e 10%-groep; 27 300 tot 31 600 euro";1.8;9.0
6652;Soest;"7e 10%-groep; 31 600 tot 36 300 euro";1.9;10.0
6653;Soest;"8e 10%-groep; 36 300 tot 42 600 euro";2.1;11.0
6654;Soest;"9e 10%-groep; 42 600 tot 53 100 euro";2.0;11.0
6655;Soest;"10e 10%-groep; meer dan 53 100  euro";2.8;15.0
6656;Soest;"1e 10%-groep; minder dan 13 100 euro";1.4;7.0
6657;Soest;"2e-4e 10%-groep; 13 100 tot 23 200 euro";5.3;28.0
6658;Soest;"5e-8e 10%-groep; 23 200 tot 42 600 euro";7.7;40.0
6659;Soest;"9e-10e 10%-groep; meer dan 42 600 euro";4.8;25.0
6660;Someren;Totaal particulier huishouden;6.8;100.0
6661;Someren;"1e 10%-groep; minder dan 13 100 euro";0.5;7.0
6662;Someren;"2e 10%-groep; 13 100 tot 16 500 euro";0.6;9.0
6663;Someren;"3e 10%-groep; 16 500 tot 19 700 euro";0.6;9.0
6664;Someren;"4e 10%-groep; 19 700 tot 23 200 euro";0.6;9.0
6665;Someren;"5e 10%-groep; 23 200 tot 27 300 euro";0.6;9.0
6666;Someren;"6e 10%-groep; 27 300 tot 31 600 euro";0.8;12.0
6667;Someren;"7e 10%-groep; 31 600 tot 36 300 euro";0.8;12.0
6668;Someren;"8e 10%-groep; 36 300 tot 42 600 euro";0.7;11.0
6669;Someren;"9e 10%-groep; 42 600 tot 53 100 euro";0.8;12.0
6670;Someren;"10e 10%-groep; meer dan 53 100  euro";0.8;11.0
6671;Someren;"1e 10%-groep; minder dan 13 100 euro";0.5;7.0
6672;Someren;"2e-4e 10%-groep; 13 100 tot 23 200 euro";1.8;27.0
6673;Someren;"5e-8e 10%-groep; 23 200 tot 42 600 euro";2.9;43.0
6674;Someren;"9e-10e 10%-groep; meer dan 42 600 euro";1.6;23.0
6675;Son en Breugel;Totaal particulier huishouden;6.1;100.0
6676;Son en Breugel;"1e 10%-groep; minder dan 13 100 euro";0.3;6.0
6677;Son en Breugel;"2e 10%-groep; 13 100 tot 16 500 euro";0.4;7.0
6678;Son en Breugel;"3e 10%-groep; 16 500 tot 19 700 euro";0.4;6.0
6679;Son en Breugel;"4e 10%-groep; 19 700 tot 23 200 euro";0.4;7.0
6680;Son en Breugel;"5e 10%-groep; 23 200 tot 27 300 euro";0.6;10.0
6681;Son en Breugel;"6e 10%-groep; 27 300 tot 31 600 euro";0.7;11.0
6682;Son en Breugel;"7e 10%-groep; 31 600 tot 36 300 euro";0.7;12.0
6683;Son en Breugel;"8e 10%-groep; 36 300 tot 42 600 euro";0.7;12.0
6684;Son en Breugel;"9e 10%-groep; 42 600 tot 53 100 euro";0.9;15.0
6685;Son en Breugel;"10e 10%-groep; meer dan 53 100  euro";0.9;15.0
6686;Son en Breugel;"1e 10%-groep; minder dan 13 100 euro";0.3;6.0
6687;Son en Breugel;"2e-4e 10%-groep; 13 100 tot 23 200 euro";1.2;20.0
6688;Son en Breugel;"5e-8e 10%-groep; 23 200 tot 42 600 euro";2.7;45.0
6689;Son en Breugel;"9e-10e 10%-groep; meer dan 42 600 euro";1.8;30.0
6690;Spijkenisse;Totaal particulier huishouden;30.8;100.0
6691;Spijkenisse;"1e 10%-groep; minder dan 13 100 euro";2.0;7.0
6692;Spijkenisse;"2e 10%-groep; 13 100 tot 16 500 euro";2.9;9.0
6693;Spijkenisse;"3e 10%-groep; 16 500 tot 19 700 euro";3.1;10.0
6694;Spijkenisse;"4e 10%-groep; 19 700 tot 23 200 euro";3.1;10.0
6695;Spijkenisse;"5e 10%-groep; 23 200 tot 27 300 euro";3.2;10.0
6696;Spijkenisse;"6e 10%-groep; 27 300 tot 31 600 euro";3.3;11.0
6697;Spijkenisse;"7e 10%-groep; 31 600 tot 36 300 euro";3.5;12.0
