ID;KinderenInHuishouden;LeeftijdReferentiepersoon;Perioden;Paren_1;Eenouderhuishoudens_2
2400;Één kind;70 tot 75 jaar;2070;28910;16272.0
2401;Één kind;75 tot 80 jaar;2022;9741;8863.0
2402;Één kind;75 tot 80 jaar;2023;10476;9406.0
2403;Één kind;75 tot 80 jaar;2024;10987;9775.0
2404;Één kind;75 tot 80 jaar;2025;11447;10079.0
2405;Één kind;75 tot 80 jaar;2026;11826;10490.0
2406;Één kind;75 tot 80 jaar;2027;11927;10305.0
2407;Één kind;75 tot 80 jaar;2028;12135;10294.0
2408;Één kind;75 tot 80 jaar;2029;12450;10384.0
2409;Één kind;75 tot 80 jaar;2030;12778;10543.0
2410;Één kind;75 tot 80 jaar;2031;13158;10726.0
2411;Één kind;75 tot 80 jaar;2032;13594;11037.0
2412;Één kind;75 tot 80 jaar;2033;13962;11265.0
2413;Één kind;75 tot 80 jaar;2034;14347;11597.0
2414;Één kind;75 tot 80 jaar;2035;14683;11923.0
2415;Één kind;75 tot 80 jaar;2036;14927;12261.0
2416;Één kind;75 tot 80 jaar;2037;15078;12552.0
2417;Één kind;75 tot 80 jaar;2038;15162;12829.0
2418;Één kind;75 tot 80 jaar;2039;15235;13049.0
2419;Één kind;75 tot 80 jaar;2040;15252;13291.0
2420;Één kind;75 tot 80 jaar;2041;15223;13436.0
2421;Één kind;75 tot 80 jaar;2042;15137;13490.0
2422;Één kind;75 tot 80 jaar;2043;15026;13499.0
2423;Één kind;75 tot 80 jaar;2044;15002;13506.0
2424;Één kind;75 tot 80 jaar;2045;14991;13570.0
2425;Één kind;75 tot 80 jaar;2046;14917;13629.0
2426;Één kind;75 tot 80 jaar;2047;14776;13622.0
2427;Één kind;75 tot 80 jaar;2048;14551;13507.0
2428;Één kind;75 tot 80 jaar;2049;14287;13191.0
2429;Één kind;75 tot 80 jaar;2050;13951;12698.0
2430;Één kind;75 tot 80 jaar;2051;13640;12179.0
2431;Één kind;75 tot 80 jaar;2052;13478;11743.0
2432;Één kind;75 tot 80 jaar;2053;13402;11401.0
2433;Één kind;75 tot 80 jaar;2054;13418;11272.0
2434;Één kind;75 tot 80 jaar;2055;13516;11212.0
2435;Één kind;75 tot 80 jaar;2056;13666;11304.0
2436;Één kind;75 tot 80 jaar;2057;13807;11381.0
2437;Één kind;75 tot 80 jaar;2058;13938;11412.0
2438;Één kind;75 tot 80 jaar;2059;14082;11409.0
2439;Één kind;75 tot 80 jaar;2060;14258;11470.0
2440;Één kind;75 tot 80 jaar;2061;14436;11524.0
2441;Één kind;75 tot 80 jaar;2062;14642;11662.0
2442;Één kind;75 tot 80 jaar;2063;14864;11868.0
2443;Één kind;75 tot 80 jaar;2064;15077;12092.0
2444;Één kind;75 tot 80 jaar;2065;15282;12292.0
2445;Één kind;75 tot 80 jaar;2066;15505;12536.0
2446;Één kind;75 tot 80 jaar;2067;15696;12725.0
2447;Één kind;75 tot 80 jaar;2068;15872;12879.0
2448;Één kind;75 tot 80 jaar;2069;16035;13010.0
2449;Één kind;75 tot 80 jaar;2070;16185;13120.0
2450;Één kind;80 tot 85 jaar;2022;4607;7092.0
2451;Één kind;80 tot 85 jaar;2023;4827;7378.0
2452;Één kind;80 tot 85 jaar;2024;5057;7609.0
2453;Één kind;80 tot 85 jaar;2025;5253;7880.0
2454;Één kind;80 tot 85 jaar;2026;5459;8021.0
2455;Één kind;80 tot 85 jaar;2027;5941;8739.0
2456;Één kind;80 tot 85 jaar;2028;6316;9347.0
2457;Één kind;80 tot 85 jaar;2029;6580;9773.0
2458;Één kind;80 tot 85 jaar;2030;6796;10104.0
2459;Één kind;80 tot 85 jaar;2031;6972;10526.0
2460;Één kind;80 tot 85 jaar;2032;7049;10336.0
2461;Één kind;80 tot 85 jaar;2033;7154;10304.0
2462;Één kind;80 tot 85 jaar;2034;7307;10376.0
2463;Één kind;80 tot 85 jaar;2035;7461;10528.0
2464;Één kind;80 tot 85 jaar;2036;7624;10717.0
2465;Één kind;80 tot 85 jaar;2037;7791;10994.0
2466;Één kind;80 tot 85 jaar;2038;7942;11220.0
2467;Één kind;80 tot 85 jaar;2039;8078;11504.0
2468;Één kind;80 tot 85 jaar;2040;8199;11785.0
2469;Één kind;80 tot 85 jaar;2041;8296;12060.0
2470;Één kind;80 tot 85 jaar;2042;8382;12342.0
2471;Één kind;80 tot 85 jaar;2043;8440;12599.0
2472;Één kind;80 tot 85 jaar;2044;8519;12824.0
2473;Één kind;80 tot 85 jaar;2045;8562;13049.0
2474;Één kind;80 tot 85 jaar;2046;8587;13190.0
2475;Één kind;80 tot 85 jaar;2047;8585;13235.0
2476;Één kind;80 tot 85 jaar;2048;8577;13239.0
2477;Één kind;80 tot 85 jaar;2049;8580;13232.0
2478;Één kind;80 tot 85 jaar;2050;8560;13277.0
2479;Één kind;80 tot 85 jaar;2051;8498;13314.0
2480;Één kind;80 tot 85 jaar;2052;8415;13283.0
2481;Één kind;80 tot 85 jaar;2053;8286;13155.0
2482;Één kind;80 tot 85 jaar;2054;8126;12831.0
2483;Één kind;80 tot 85 jaar;2055;7982;12327.0
2484;Één kind;80 tot 85 jaar;2056;7856;11801.0
2485;Één kind;80 tot 85 jaar;2057;7788;11356.0
2486;Één kind;80 tot 85 jaar;2058;7751;11009.0
2487;Één kind;80 tot 85 jaar;2059;7764;10870.0
2488;Één kind;80 tot 85 jaar;2060;7808;10800.0
2489;Één kind;80 tot 85 jaar;2061;7877;10877.0
2490;Één kind;80 tot 85 jaar;2062;7945;10951.0
2491;Één kind;80 tot 85 jaar;2063;8020;10982.0
2492;Één kind;80 tot 85 jaar;2064;8106;10975.0
2493;Één kind;80 tot 85 jaar;2065;8214;11036.0
2494;Één kind;80 tot 85 jaar;2066;8335;11072.0
2495;Één kind;80 tot 85 jaar;2067;8471;11192.0
2496;Één kind;80 tot 85 jaar;2068;8617;11382.0
2497;Één kind;80 tot 85 jaar;2069;8757;11584.0
2498;Één kind;80 tot 85 jaar;2070;8899;11770.0
2499;Één kind;85 tot 90 jaar;2022;1723;5225.0
2500;Één kind;85 tot 90 jaar;2023;1844;5252.0
2501;Één kind;85 tot 90 jaar;2024;2006;5413.0
2502;Één kind;85 tot 90 jaar;2025;2152;5590.0
2503;Één kind;85 tot 90 jaar;2026;2331;5817.0
2504;Één kind;85 tot 90 jaar;2027;2448;5987.0
2505;Één kind;85 tot 90 jaar;2028;2589;6230.0
2506;Één kind;85 tot 90 jaar;2029;2733;6471.0
2507;Één kind;85 tot 90 jaar;2030;2868;6763.0
2508;Één kind;85 tot 90 jaar;2031;2988;6932.0
2509;Één kind;85 tot 90 jaar;2032;3225;7663.0
2510;Één kind;85 tot 90 jaar;2033;3407;8278.0
2511;Één kind;85 tot 90 jaar;2034;3533;8702.0
2512;Één kind;85 tot 90 jaar;2035;3633;9009.0
2513;Één kind;85 tot 90 jaar;2036;3711;9341.0
2514;Één kind;85 tot 90 jaar;2037;3750;9209.0
2515;Één kind;85 tot 90 jaar;2038;3802;9227.0
2516;Één kind;85 tot 90 jaar;2039;3870;9325.0
2517;Één kind;85 tot 90 jaar;2040;3944;9490.0
2518;Één kind;85 tot 90 jaar;2041;4030;9694.0
2519;Één kind;85 tot 90 jaar;2042;4124;9955.0
2520;Één kind;85 tot 90 jaar;2043;4223;10186.0
2521;Één kind;85 tot 90 jaar;2044;4328;10464.0
2522;Één kind;85 tot 90 jaar;2045;4428;10745.0
2523;Één kind;85 tot 90 jaar;2046;4516;11016.0
2524;Één kind;85 tot 90 jaar;2047;4596;11294.0
2525;Één kind;85 tot 90 jaar;2048;4660;11553.0
2526;Één kind;85 tot 90 jaar;2049;4719;11788.0
2527;Één kind;85 tot 90 jaar;2050;4755;12017.0
2528;Één kind;85 tot 90 jaar;2051;4778;12168.0
2529;Één kind;85 tot 90 jaar;2052;4794;12225.0
2530;Één kind;85 tot 90 jaar;2053;4799;12246.0
2531;Één kind;85 tot 90 jaar;2054;4793;12258.0
2532;Één kind;85 tot 90 jaar;2055;4787;12336.0
2533;Één kind;85 tot 90 jaar;2056;4757;12392.0
2534;Één kind;85 tot 90 jaar;2057;4711;12357.0
2535;Één kind;85 tot 90 jaar;2058;4644;12229.0
2536;Één kind;85 tot 90 jaar;2059;4563;11904.0
2537;Één kind;85 tot 90 jaar;2060;4486;11436.0
2538;Één kind;85 tot 90 jaar;2061;4423;10956.0
2539;Één kind;85 tot 90 jaar;2062;4389;10564.0
2540;Één kind;85 tot 90 jaar;2063;4379;10265.0
2541;Één kind;85 tot 90 jaar;2064;4397;10156.0
2542;Één kind;85 tot 90 jaar;2065;4433;10114.0
2543;Één kind;85 tot 90 jaar;2066;4487;10206.0
2544;Één kind;85 tot 90 jaar;2067;4545;10291.0
2545;Één kind;85 tot 90 jaar;2068;4605;10328.0
2546;Één kind;85 tot 90 jaar;2069;4671;10339.0
2547;Één kind;85 tot 90 jaar;2070;4747;10410.0
2548;Één kind;90 tot 95 jaar;2022;349;2585.0
2549;Één kind;90 tot 95 jaar;2023;358;2587.0
2550;Één kind;90 tot 95 jaar;2024;378;2606.0
2551;Één kind;90 tot 95 jaar;2025;417;2658.0
2552;Één kind;90 tot 95 jaar;2026;454;2690.0
2553;Één kind;90 tot 95 jaar;2027;495;2756.0
2554;Één kind;90 tot 95 jaar;2028;531;2822.0
2555;Één kind;90 tot 95 jaar;2029;577;2949.0
2556;Één kind;90 tot 95 jaar;2030;620;3087.0
2557;Één kind;90 tot 95 jaar;2031;670;3245.0
2558;Één kind;90 tot 95 jaar;2032;709;3361.0
2559;Één kind;90 tot 95 jaar;2033;751;3515.0
2560;Één kind;90 tot 95 jaar;2034;798;3699.0
2561;Één kind;90 tot 95 jaar;2035;840;3913.0
2562;Één kind;90 tot 95 jaar;2036;881;4043.0
2563;Één kind;90 tot 95 jaar;2037;942;4565.0
2564;Één kind;90 tot 95 jaar;2038;990;4979.0
2565;Één kind;90 tot 95 jaar;2039;1021;5252.0
2566;Één kind;90 tot 95 jaar;2040;1049;5438.0
2567;Één kind;90 tot 95 jaar;2041;1075;5614.0
2568;Één kind;90 tot 95 jaar;2042;1098;5586.0
2569;Één kind;90 tot 95 jaar;2043;1125;5658.0
2570;Één kind;90 tot 95 jaar;2044;1164;5761.0
2571;Één kind;90 tot 95 jaar;2045;1205;5910.0
2572;Één kind;90 tot 95 jaar;2046;1247;6075.0
2573;Één kind;90 tot 95 jaar;2047;1290;6280.0
2574;Één kind;90 tot 95 jaar;2048;1334;6471.0
2575;Één kind;90 tot 95 jaar;2049;1377;6687.0
2576;Één kind;90 tot 95 jaar;2050;1410;6913.0
2577;Één kind;90 tot 95 jaar;2051;1442;7118.0
2578;Één kind;90 tot 95 jaar;2052;1480;7351.0
2579;Één kind;90 tot 95 jaar;2053;1512;7558.0
2580;Één kind;90 tot 95 jaar;2054;1541;7754.0
2581;Één kind;90 tot 95 jaar;2055;1566;7952.0
2582;Één kind;90 tot 95 jaar;2056;1586;8080.0
2583;Één kind;90 tot 95 jaar;2057;1600;8152.0
2584;Één kind;90 tot 95 jaar;2058;1613;8205.0
2585;Één kind;90 tot 95 jaar;2059;1621;8255.0
2586;Één kind;90 tot 95 jaar;2060;1627;8366.0
2587;Één kind;90 tot 95 jaar;2061;1624;8444.0
2588;Één kind;90 tot 95 jaar;2062;1616;8441.0
2589;Één kind;90 tot 95 jaar;2063;1604;8364.0
2590;Één kind;90 tot 95 jaar;2064;1590;8145.0
2591;Één kind;90 tot 95 jaar;2065;1577;7854.0
2592;Één kind;90 tot 95 jaar;2066;1573;7562.0
2593;Één kind;90 tot 95 jaar;2067;1578;7343.0
2594;Één kind;90 tot 95 jaar;2068;1590;7192.0
2595;Één kind;90 tot 95 jaar;2069;1610;7161.0
2596;Één kind;90 tot 95 jaar;2070;1633;7175.0
2597;Één kind;95 jaar of ouder;2022;38;667.0
2598;Één kind;95 jaar of ouder;2023;43;683.0
2599;Één kind;95 jaar of ouder;2024;46;720.0
2600;Één kind;95 jaar of ouder;2025;47;733.0
2601;Één kind;95 jaar of ouder;2026;54;779.0
2602;Één kind;95 jaar of ouder;2027;56;808.0
2603;Één kind;95 jaar of ouder;2028;58;833.0
2604;Één kind;95 jaar of ouder;2029;63;856.0
2605;Één kind;95 jaar of ouder;2030;71;885.0
2606;Één kind;95 jaar of ouder;2031;76;922.0
2607;Één kind;95 jaar of ouder;2032;84;961.0
2608;Één kind;95 jaar of ouder;2033;89;1000.0
2609;Één kind;95 jaar of ouder;2034;98;1064.0
2610;Één kind;95 jaar of ouder;2035;104;1129.0
2611;Één kind;95 jaar of ouder;2036;113;1205.0
2612;Één kind;95 jaar of ouder;2037;118;1259.0
2613;Één kind;95 jaar of ouder;2038;126;1332.0
2614;Één kind;95 jaar of ouder;2039;133;1419.0
2615;Één kind;95 jaar of ouder;2040;140;1527.0
2616;Één kind;95 jaar of ouder;2041;147;1597.0
2617;Één kind;95 jaar of ouder;2042;159;1838.0
2618;Één kind;95 jaar of ouder;2043;170;2023.0
2619;Één kind;95 jaar of ouder;2044;183;2144.0
2620;Één kind;95 jaar of ouder;2045;191;2235.0
2621;Één kind;95 jaar of ouder;2046;198;2311.0
2622;Één kind;95 jaar of ouder;2047;207;2372.0
2623;Één kind;95 jaar of ouder;2048;216;2464.0
2624;Één kind;95 jaar of ouder;2049;225;2557.0
2625;Één kind;95 jaar of ouder;2050;231;2655.0
2626;Één kind;95 jaar of ouder;2051;241;2763.0
2627;Één kind;95 jaar of ouder;2052;253;2877.0
2628;Één kind;95 jaar of ouder;2053;264;3004.0
2629;Één kind;95 jaar of ouder;2054;276;3133.0
2630;Één kind;95 jaar of ouder;2055;288;3278.0
2631;Één kind;95 jaar of ouder;2056;300;3408.0
2632;Één kind;95 jaar of ouder;2057;312;3558.0
2633;Één kind;95 jaar of ouder;2058;322;3701.0
2634;Één kind;95 jaar of ouder;2059;332;3841.0
2635;Één kind;95 jaar of ouder;2060;343;3989.0
2636;Één kind;95 jaar of ouder;2061;351;4100.0
2637;Één kind;95 jaar of ouder;2062;359;4191.0
2638;Één kind;95 jaar of ouder;2063;368;4276.0
2639;Één kind;95 jaar of ouder;2064;374;4359.0
2640;Één kind;95 jaar of ouder;2065;383;4488.0
2641;Één kind;95 jaar of ouder;2066;389;4581.0
2642;Één kind;95 jaar of ouder;2067;398;4632.0
2643;Één kind;95 jaar of ouder;2068;401;4634.0
2644;Één kind;95 jaar of ouder;2069;403;4576.0
2645;Één kind;95 jaar of ouder;2070;406;4510.0
2646;Twee kinderen;Totaal;2022;902060;175475.0
2647;Twee kinderen;Totaal;2023;899363;177040.0
2648;Twee kinderen;Totaal;2024;896949;178374.0
2649;Twee kinderen;Totaal;2025;894995;179292.0
2650;Twee kinderen;Totaal;2026;893134;179847.0
2651;Twee kinderen;Totaal;2027;893914;180650.0
2652;Twee kinderen;Totaal;2028;897437;181645.0
2653;Twee kinderen;Totaal;2029;902323;182801.0
2654;Twee kinderen;Totaal;2030;908374;183992.0
2655;Twee kinderen;Totaal;2031;915015;185227.0
2656;Twee kinderen;Totaal;2032;923624;186866.0
2657;Twee kinderen;Totaal;2033;932245;188483.0
2658;Twee kinderen;Totaal;2034;942267;190508.0
2659;Twee kinderen;Totaal;2035;952880;192753.0
2660;Twee kinderen;Totaal;2036;964902;195397.0
2661;Twee kinderen;Totaal;2037;978395;198494.0
2662;Twee kinderen;Totaal;2038;992674;201943.0
2663;Twee kinderen;Totaal;2039;1007891;205873.0
2664;Twee kinderen;Totaal;2040;1022079;209724.0
2665;Twee kinderen;Totaal;2041;1034539;213291.0
2666;Twee kinderen;Totaal;2042;1044818;216440.0
2667;Twee kinderen;Totaal;2043;1052706;219054.0
2668;Twee kinderen;Totaal;2044;1059222;221267.0
2669;Twee kinderen;Totaal;2045;1063510;223086.0
2670;Twee kinderen;Totaal;2046;1065915;224436.0
2671;Twee kinderen;Totaal;2047;1066906;225386.0
2672;Twee kinderen;Totaal;2048;1066747;226005.0
2673;Twee kinderen;Totaal;2049;1065758;226381.0
2674;Twee kinderen;Totaal;2050;1063559;226606.0
2675;Twee kinderen;Totaal;2051;1060984;226569.0
2676;Twee kinderen;Totaal;2052;1059105;226353.0
2677;Twee kinderen;Totaal;2053;1057089;226102.0
2678;Twee kinderen;Totaal;2054;1055015;225773.0
2679;Twee kinderen;Totaal;2055;1053162;225429.0
2680;Twee kinderen;Totaal;2056;1051475;224978.0
2681;Twee kinderen;Totaal;2057;1050264;224542.0
2682;Twee kinderen;Totaal;2058;1049712;224215.0
2683;Twee kinderen;Totaal;2059;1049712;223930.0
2684;Twee kinderen;Totaal;2060;1050351;223672.0
2685;Twee kinderen;Totaal;2061;1051513;223438.0
2686;Twee kinderen;Totaal;2062;1053167;223258.0
2687;Twee kinderen;Totaal;2063;1055327;223218.0
2688;Twee kinderen;Totaal;2064;1058008;223252.0
2689;Twee kinderen;Totaal;2065;1061104;223368.0
2690;Twee kinderen;Totaal;2066;1064554;223591.0
2691;Twee kinderen;Totaal;2067;1068128;223916.0
2692;Twee kinderen;Totaal;2068;1071884;224383.0
2693;Twee kinderen;Totaal;2069;1075770;224948.0
2694;Twee kinderen;Totaal;2070;1079540;225522.0
2695;Twee kinderen;15 tot 20 jaar;2022;53;22.0
2696;Twee kinderen;15 tot 20 jaar;2023;52;22.0
2697;Twee kinderen;15 tot 20 jaar;2024;51;23.0
2698;Twee kinderen;15 tot 20 jaar;2025;51;23.0
2699;Twee kinderen;15 tot 20 jaar;2026;51;23.0
2700;Twee kinderen;15 tot 20 jaar;2027;52;23.0
2701;Twee kinderen;15 tot 20 jaar;2028;53;23.0
2702;Twee kinderen;15 tot 20 jaar;2029;53;23.0
2703;Twee kinderen;15 tot 20 jaar;2030;52;23.0
2704;Twee kinderen;15 tot 20 jaar;2031;52;22.0
2705;Twee kinderen;15 tot 20 jaar;2032;52;22.0
2706;Twee kinderen;15 tot 20 jaar;2033;51;22.0
2707;Twee kinderen;15 tot 20 jaar;2034;52;22.0
2708;Twee kinderen;15 tot 20 jaar;2035;51;22.0
2709;Twee kinderen;15 tot 20 jaar;2036;52;22.0
2710;Twee kinderen;15 tot 20 jaar;2037;51;21.0
2711;Twee kinderen;15 tot 20 jaar;2038;52;21.0
2712;Twee kinderen;15 tot 20 jaar;2039;52;21.0
2713;Twee kinderen;15 tot 20 jaar;2040;53;22.0
2714;Twee kinderen;15 tot 20 jaar;2041;53;22.0
2715;Twee kinderen;15 tot 20 jaar;2042;53;22.0
2716;Twee kinderen;15 tot 20 jaar;2043;54;23.0
2717;Twee kinderen;15 tot 20 jaar;2044;56;23.0
2718;Twee kinderen;15 tot 20 jaar;2045;56;23.0
2719;Twee kinderen;15 tot 20 jaar;2046;57;24.0
2720;Twee kinderen;15 tot 20 jaar;2047;57;24.0
2721;Twee kinderen;15 tot 20 jaar;2048;58;24.0
2722;Twee kinderen;15 tot 20 jaar;2049;58;24.0
2723;Twee kinderen;15 tot 20 jaar;2050;58;24.0
2724;Twee kinderen;15 tot 20 jaar;2051;57;24.0
2725;Twee kinderen;15 tot 20 jaar;2052;58;24.0
2726;Twee kinderen;15 tot 20 jaar;2053;58;25.0
2727;Twee kinderen;15 tot 20 jaar;2054;58;24.0
2728;Twee kinderen;15 tot 20 jaar;2055;58;24.0
2729;Twee kinderen;15 tot 20 jaar;2056;58;24.0
2730;Twee kinderen;15 tot 20 jaar;2057;58;24.0
2731;Twee kinderen;15 tot 20 jaar;2058;57;24.0
2732;Twee kinderen;15 tot 20 jaar;2059;57;24.0
2733;Twee kinderen;15 tot 20 jaar;2060;57;24.0
2734;Twee kinderen;15 tot 20 jaar;2061;57;24.0
2735;Twee kinderen;15 tot 20 jaar;2062;57;24.0
2736;Twee kinderen;15 tot 20 jaar;2063;57;24.0
2737;Twee kinderen;15 tot 20 jaar;2064;57;24.0
2738;Twee kinderen;15 tot 20 jaar;2065;56;24.0
2739;Twee kinderen;15 tot 20 jaar;2066;56;24.0
2740;Twee kinderen;15 tot 20 jaar;2067;56;24.0
2741;Twee kinderen;15 tot 20 jaar;2068;56;24.0
2742;Twee kinderen;15 tot 20 jaar;2069;56;24.0
2743;Twee kinderen;15 tot 20 jaar;2070;56;24.0
2744;Twee kinderen;20 tot 25 jaar;2022;881;1257.0
2745;Twee kinderen;20 tot 25 jaar;2023;917;1321.0
2746;Twee kinderen;20 tot 25 jaar;2024;944;1341.0
2747;Twee kinderen;20 tot 25 jaar;2025;957;1319.0
2748;Twee kinderen;20 tot 25 jaar;2026;964;1296.0
2749;Twee kinderen;20 tot 25 jaar;2027;970;1291.0
2750;Twee kinderen;20 tot 25 jaar;2028;967;1273.0
2751;Twee kinderen;20 tot 25 jaar;2029;963;1253.0
2752;Twee kinderen;20 tot 25 jaar;2030;961;1237.0
2753;Twee kinderen;20 tot 25 jaar;2031;964;1231.0
2754;Twee kinderen;20 tot 25 jaar;2032;969;1234.0
2755;Twee kinderen;20 tot 25 jaar;2033;972;1237.0
2756;Twee kinderen;20 tot 25 jaar;2034;970;1228.0
2757;Twee kinderen;20 tot 25 jaar;2035;965;1215.0
2758;Twee kinderen;20 tot 25 jaar;2036;959;1197.0
2759;Twee kinderen;20 tot 25 jaar;2037;954;1187.0
2760;Twee kinderen;20 tot 25 jaar;2038;951;1182.0
2761;Twee kinderen;20 tot 25 jaar;2039;949;1182.0
2762;Twee kinderen;20 tot 25 jaar;2040;947;1174.0
2763;Twee kinderen;20 tot 25 jaar;2041;946;1171.0
2764;Twee kinderen;20 tot 25 jaar;2042;944;1167.0
2765;Twee kinderen;20 tot 25 jaar;2043;945;1169.0
2766;Twee kinderen;20 tot 25 jaar;2044;953;1176.0
2767;Twee kinderen;20 tot 25 jaar;2045;960;1187.0
2768;Twee kinderen;20 tot 25 jaar;2046;968;1203.0
2769;Twee kinderen;20 tot 25 jaar;2047;978;1221.0
2770;Twee kinderen;20 tot 25 jaar;2048;989;1245.0
2771;Twee kinderen;20 tot 25 jaar;2049;1000;1265.0
2772;Twee kinderen;20 tot 25 jaar;2050;1005;1283.0
2773;Twee kinderen;20 tot 25 jaar;2051;1011;1299.0
2774;Twee kinderen;20 tot 25 jaar;2052;1021;1311.0
2775;Twee kinderen;20 tot 25 jaar;2053;1029;1324.0
2776;Twee kinderen;20 tot 25 jaar;2054;1035;1333.0
2777;Twee kinderen;20 tot 25 jaar;2055;1039;1339.0
2778;Twee kinderen;20 tot 25 jaar;2056;1043;1343.0
2779;Twee kinderen;20 tot 25 jaar;2057;1045;1344.0
2780;Twee kinderen;20 tot 25 jaar;2058;1047;1344.0
2781;Twee kinderen;20 tot 25 jaar;2059;1047;1342.0
2782;Twee kinderen;20 tot 25 jaar;2060;1047;1339.0
2783;Twee kinderen;20 tot 25 jaar;2061;1046;1335.0
2784;Twee kinderen;20 tot 25 jaar;2062;1044;1330.0
2785;Twee kinderen;20 tot 25 jaar;2063;1042;1325.0
2786;Twee kinderen;20 tot 25 jaar;2064;1039;1321.0
2787;Twee kinderen;20 tot 25 jaar;2065;1037;1315.0
2788;Twee kinderen;20 tot 25 jaar;2066;1034;1311.0
2789;Twee kinderen;20 tot 25 jaar;2067;1031;1306.0
2790;Twee kinderen;20 tot 25 jaar;2068;1029;1302.0
2791;Twee kinderen;20 tot 25 jaar;2069;1027;1300.0
2792;Twee kinderen;20 tot 25 jaar;2070;1026;1298.0
2793;Twee kinderen;25 tot 30 jaar;2022;14031;6464.0
2794;Twee kinderen;25 tot 30 jaar;2023;13733;6253.0
2795;Twee kinderen;25 tot 30 jaar;2024;13642;6192.0
2796;Twee kinderen;25 tot 30 jaar;2025;13759;6148.0
2797;Twee kinderen;25 tot 30 jaar;2026;13944;6199.0
2798;Twee kinderen;25 tot 30 jaar;2027;14161;6285.0
2799;Twee kinderen;25 tot 30 jaar;2028;14336;6268.0
2800;Twee kinderen;25 tot 30 jaar;2029;14461;6190.0
2801;Twee kinderen;25 tot 30 jaar;2030;14531;6081.0
2802;Twee kinderen;25 tot 30 jaar;2031;14516;5977.0
2803;Twee kinderen;25 tot 30 jaar;2032;14466;5883.0
2804;Twee kinderen;25 tot 30 jaar;2033;14359;5780.0
2805;Twee kinderen;25 tot 30 jaar;2034;14265;5685.0
2806;Twee kinderen;25 tot 30 jaar;2035;14208;5627.0
2807;Twee kinderen;25 tot 30 jaar;2036;14183;5620.0
2808;Twee kinderen;25 tot 30 jaar;2037;14157;5616.0
2809;Twee kinderen;25 tot 30 jaar;2038;14119;5615.0
2810;Twee kinderen;25 tot 30 jaar;2039;14036;5570.0
2811;Twee kinderen;25 tot 30 jaar;2040;13945;5524.0
2812;Twee kinderen;25 tot 30 jaar;2041;13849;5453.0
2813;Twee kinderen;25 tot 30 jaar;2042;13772;5415.0
2814;Twee kinderen;25 tot 30 jaar;2043;13711;5392.0
2815;Twee kinderen;25 tot 30 jaar;2044;13680;5391.0
2816;Twee kinderen;25 tot 30 jaar;2045;13648;5362.0
2817;Twee kinderen;25 tot 30 jaar;2046;13635;5355.0
2818;Twee kinderen;25 tot 30 jaar;2047;13643;5351.0
2819;Twee kinderen;25 tot 30 jaar;2048;13678;5363.0
2820;Twee kinderen;25 tot 30 jaar;2049;13745;5400.0
2821;Twee kinderen;25 tot 30 jaar;2050;13822;5452.0
2822;Twee kinderen;25 tot 30 jaar;2051;13931;5534.0
2823;Twee kinderen;25 tot 30 jaar;2052;14081;5629.0
2824;Twee kinderen;25 tot 30 jaar;2053;14245;5741.0
2825;Twee kinderen;25 tot 30 jaar;2054;14396;5840.0
2826;Twee kinderen;25 tot 30 jaar;2055;14535;5922.0
2827;Twee kinderen;25 tot 30 jaar;2056;14666;5994.0
2828;Twee kinderen;25 tot 30 jaar;2057;14790;6058.0
2829;Twee kinderen;25 tot 30 jaar;2058;14900;6110.0
2830;Twee kinderen;25 tot 30 jaar;2059;14990;6149.0
2831;Twee kinderen;25 tot 30 jaar;2060;15057;6174.0
2832;Twee kinderen;25 tot 30 jaar;2061;15100;6188.0
2833;Twee kinderen;25 tot 30 jaar;2062;15122;6192.0
2834;Twee kinderen;25 tot 30 jaar;2063;15127;6188.0
2835;Twee kinderen;25 tot 30 jaar;2064;15116;6176.0
2836;Twee kinderen;25 tot 30 jaar;2065;15093;6159.0
2837;Twee kinderen;25 tot 30 jaar;2066;15061;6136.0
2838;Twee kinderen;25 tot 30 jaar;2067;15022;6112.0
2839;Twee kinderen;25 tot 30 jaar;2068;14978;6088.0
2840;Twee kinderen;25 tot 30 jaar;2069;14932;6065.0
2841;Twee kinderen;25 tot 30 jaar;2070;14887;6041.0
2842;Twee kinderen;30 tot 35 jaar;2022;77387;15529.0
2843;Twee kinderen;30 tot 35 jaar;2023;77057;15462.0
2844;Twee kinderen;30 tot 35 jaar;2024;77078;15382.0
2845;Twee kinderen;30 tot 35 jaar;2025;77323;15328.0
2846;Twee kinderen;30 tot 35 jaar;2026;77156;15162.0
2847;Twee kinderen;30 tot 35 jaar;2027;77700;14916.0
2848;Twee kinderen;30 tot 35 jaar;2028;78581;14787.0
2849;Twee kinderen;30 tot 35 jaar;2029;79760;14769.0
2850;Twee kinderen;30 tot 35 jaar;2030;81126;14771.0
2851;Twee kinderen;30 tot 35 jaar;2031;82402;14857.0
2852;Twee kinderen;30 tot 35 jaar;2032;83505;14946.0
2853;Twee kinderen;30 tot 35 jaar;2033;84067;14946.0
2854;Twee kinderen;30 tot 35 jaar;2034;84212;14880.0
2855;Twee kinderen;30 tot 35 jaar;2035;83986;14766.0
2856;Twee kinderen;30 tot 35 jaar;2036;83464;14517.0
2857;Twee kinderen;30 tot 35 jaar;2037;82911;14276.0
2858;Twee kinderen;30 tot 35 jaar;2038;82344;14029.0
2859;Twee kinderen;30 tot 35 jaar;2039;81841;13825.0
