ID;KolenEnKoolproducten;Perioden;TotaalAanbod_1;Productie_2;HerwonnenProducten_3;InvoerTotaal_4;WaaronderUitNietEULanden_5;Uitvoer_6;Beginvoorraad_7;Eindvoorraad_8;Voorraadmutatie_9;StatistischeVerschillen_10;TotaalVerbruik_11;TotaalEnergiebedrijven_12;Cokesfabrieken_13;IndustrieTotaal_14;WaaronderIjzerEnStaalindustrie_15;TotaalOverigeVerbruikers_16
671;Bruinkool en bruinkoolbriketten;1999 augustus;;;;;;;;;;;;;;;;
672;Bruinkool en bruinkoolbriketten;1999 september;;;;;;;;;;;;;;;;
673;Bruinkool en bruinkoolbriketten;1999 3e kwartaal;;;;;;;;;;;;;;;;
674;Bruinkool en bruinkoolbriketten;1999 oktober;;;;;;;;;;;;;;;;
675;Bruinkool en bruinkoolbriketten;1999 november;;;;;;;;;;;;;;;;
676;Bruinkool en bruinkoolbriketten;1999 december;;;;;;;;;;;;;;;;
677;Bruinkool en bruinkoolbriketten;1999 4e kwartaal;;;;;;;;;;;;;;;;
678;Bruinkool en bruinkoolbriketten;2000 januari;;;;;;;;;;;;;;;;
679;Bruinkool en bruinkoolbriketten;2000 februari;;;;;;;;;;;;;;;;
680;Bruinkool en bruinkoolbriketten;2000 maart;;;;;;;;;;;;;;;;
681;Bruinkool en bruinkoolbriketten;2000 1e kwartaal;;;;;;;;;;;;;;;;
682;Bruinkool en bruinkoolbriketten;2000 april;;;;;;;;;;;;;;;;
683;Bruinkool en bruinkoolbriketten;2000 mei;;;;;;;;;;;;;;;;
684;Bruinkool en bruinkoolbriketten;2000 juni;;;;;;;;;;;;;;;;
685;Bruinkool en bruinkoolbriketten;2000 2e kwartaal;;;;;;;;;;;;;;;;
686;Bruinkool en bruinkoolbriketten;2000 juli;;;;;;;;;;;;;;;;
687;Bruinkool en bruinkoolbriketten;2000 augustus;;;;;;;;;;;;;;;;
688;Bruinkool en bruinkoolbriketten;2000 september;;;;;;;;;;;;;;;;
689;Bruinkool en bruinkoolbriketten;2000 3e kwartaal;;;;;;;;;;;;;;;;
690;Bruinkool en bruinkoolbriketten;2000 oktober;;;;;;;;;;;;;;;;
691;Bruinkool en bruinkoolbriketten;2000 november;;;;;;;;;;;;;;;;
692;Bruinkool en bruinkoolbriketten;2000 december;;;;;;;;;;;;;;;;
693;Bruinkool en bruinkoolbriketten;2000 4e kwartaal;;;;;;;;;;;;;;;;
694;Bruinkool en bruinkoolbriketten;2001 januari;;;;;;;;;;;;;;;;
695;Bruinkool en bruinkoolbriketten;2001 februari;;;;;;;;;;;;;;;;
696;Bruinkool en bruinkoolbriketten;2001 maart;;;;;;;;;;;;;;;;
697;Bruinkool en bruinkoolbriketten;2001 1e kwartaal;;;;;;;;;;;;;;;;
698;Bruinkool en bruinkoolbriketten;2001 april;;;;;;;;;;;;;;;;
699;Bruinkool en bruinkoolbriketten;2001 mei;;;;;;;;;;;;;;;;
700;Bruinkool en bruinkoolbriketten;2001 juni;;;;;;;;;;;;;;;;
701;Bruinkool en bruinkoolbriketten;2001 2e kwartaal;;;;;;;;;;;;;;;;
702;Bruinkool en bruinkoolbriketten;2001 juli;;;;;;;;;;;;;;;;
703;Bruinkool en bruinkoolbriketten;2001 augustus;;;;;;;;;;;;;;;;
704;Bruinkool en bruinkoolbriketten;2001 september;;;;;;;;;;;;;;;;
705;Bruinkool en bruinkoolbriketten;2001 3e kwartaal;;;;;;;;;;;;;;;;
706;Bruinkool en bruinkoolbriketten;2001 oktober;;;;;;;;;;;;;;;;
707;Bruinkool en bruinkoolbriketten;2001 november;;;;;;;;;;;;;;;;
708;Bruinkool en bruinkoolbriketten;2001 december;;;;;;;;;;;;;;;;
709;Bruinkool en bruinkoolbriketten;2001 4e kwartaal;;;;;;;;;;;;;;;;
710;Bruinkool en bruinkoolbriketten;2002 januari;;;;;;;;;;;;;;;;
711;Bruinkool en bruinkoolbriketten;2002 februari;;;;;;;;;;;;;;;;
712;Bruinkool en bruinkoolbriketten;2002 maart;;;;;;;;;;;;;;;;
713;Bruinkool en bruinkoolbriketten;2002 1e kwartaal;;;;;;;;;;;;;;;;
714;Bruinkool en bruinkoolbriketten;2002 april;;;;;;;;;;;;;;;;
715;Bruinkool en bruinkoolbriketten;2002 mei;;;;;;;;;;;;;;;;
716;Bruinkool en bruinkoolbriketten;2002 juni;;;;;;;;;;;;;;;;
717;Bruinkool en bruinkoolbriketten;2002 2e kwartaal;;;;;;;;;;;;;;;;
718;Bruinkool en bruinkoolbriketten;2002 juli;;;;;;;;;;;;;;;;
719;Bruinkool en bruinkoolbriketten;2002 augustus;;;;;;;;;;;;;;;;
720;Bruinkool en bruinkoolbriketten;2002 september;;;;;;;;;;;;;;;;
721;Bruinkool en bruinkoolbriketten;2002 3e kwartaal;;;;;;;;;;;;;;;;
722;Bruinkool en bruinkoolbriketten;2002 oktober;;;;;;;;;;;;;;;;
723;Bruinkool en bruinkoolbriketten;2002 november;;;;;;;;;;;;;;;;
724;Bruinkool en bruinkoolbriketten;2002 december;;;;;;;;;;;;;;;;
725;Bruinkool en bruinkoolbriketten;2002 4e kwartaal;;;;;;;;;;;;;;;;
726;Bruinkool en bruinkoolbriketten;2003 januari;;;;;;;;;;;;;;;;
727;Bruinkool en bruinkoolbriketten;2003 februari;;;;;;;;;;;;;;;;
728;Bruinkool en bruinkoolbriketten;2003 maart;;;;;;;;;;;;;;;;
729;Bruinkool en bruinkoolbriketten;2003 1e kwartaal;;;;;;;;;;;;;;;;
730;Bruinkool en bruinkoolbriketten;2003 april;;;;;;;;;;;;;;;;
731;Bruinkool en bruinkoolbriketten;2003 mei;;;;;;;;;;;;;;;;
732;Bruinkool en bruinkoolbriketten;2003 juni;;;;;;;;;;;;;;;;
733;Bruinkool en bruinkoolbriketten;2003 2e kwartaal;;;;;;;;;;;;;;;;
734;Bruinkool en bruinkoolbriketten;2003 juli;;;;;;;;;;;;;;;;
735;Bruinkool en bruinkoolbriketten;2003 augustus;;;;;;;;;;;;;;;;
736;Bruinkool en bruinkoolbriketten;2003 september;;;;;;;;;;;;;;;;
737;Bruinkool en bruinkoolbriketten;2003 3e kwartaal;;;;;;;;;;;;;;;;
738;Bruinkool en bruinkoolbriketten;2003 oktober;;;;;;;;;;;;;;;;
739;Bruinkool en bruinkoolbriketten;2003 november;;;;;;;;;;;;;;;;
740;Bruinkool en bruinkoolbriketten;2003 december;;;;;;;;;;;;;;;;
741;Bruinkool en bruinkoolbriketten;2003 4e kwartaal;;;;;;;;;;;;;;;;
742;Bruinkool en bruinkoolbriketten;2004 januari;;;;;;;;;;;;;;;;
743;Bruinkool en bruinkoolbriketten;2004 februari;;;;;;;;;;;;;;;;
744;Bruinkool en bruinkoolbriketten;2004 maart;;;;;;;;;;;;;;;;
745;Bruinkool en bruinkoolbriketten;2004 1e kwartaal;;;;;;;;;;;;;;;;
746;Bruinkool en bruinkoolbriketten;2004 april;;;;;;;;;;;;;;;;
747;Bruinkool en bruinkoolbriketten;2004 mei;;;;;;;;;;;;;;;;
748;Bruinkool en bruinkoolbriketten;2004 juni;;;;;;;;;;;;;;;;
749;Bruinkool en bruinkoolbriketten;2004 2e kwartaal;;;;;;;;;;;;;;;;
750;Bruinkool en bruinkoolbriketten;2004 juli;;;;;;;;;;;;;;;;
751;Bruinkool en bruinkoolbriketten;2004 augustus;;;;;;;;;;;;;;;;
752;Bruinkool en bruinkoolbriketten;2004 september;;;;;;;;;;;;;;;;
753;Bruinkool en bruinkoolbriketten;2004 3e kwartaal;;;;;;;;;;;;;;;;
754;Bruinkool en bruinkoolbriketten;2004 oktober;;;;;;;;;;;;;;;;
755;Bruinkool en bruinkoolbriketten;2004 november;;;;;;;;;;;;;;;;
756;Bruinkool en bruinkoolbriketten;2004 december;;;;;;;;;;;;;;;;
757;Bruinkool en bruinkoolbriketten;2004 4e kwartaal;;;;;;;;;;;;;;;;
758;Bruinkool en bruinkoolbriketten;2005 januari;;;;;;;;;;;;;;;;
759;Bruinkool en bruinkoolbriketten;2005 februari;;;;;;;;;;;;;;;;
760;Bruinkool en bruinkoolbriketten;2005 maart;;;;;;;;;;;;;;;;
761;Bruinkool en bruinkoolbriketten;2005 1e kwartaal;;;;;;;;;;;;;;;;
762;Bruinkool en bruinkoolbriketten;2005 april;;;;;;;;;;;;;;;;
763;Bruinkool en bruinkoolbriketten;2005 mei;;;;;;;;;;;;;;;;
764;Bruinkool en bruinkoolbriketten;2005 juni;;;;;;;;;;;;;;;;
765;Bruinkool en bruinkoolbriketten;2005 2e kwartaal;;;;;;;;;;;;;;;;
766;Bruinkool en bruinkoolbriketten;2005 juli;;;;;;;;;;;;;;;;
767;Bruinkool en bruinkoolbriketten;2005 augustus;;;;;;;;;;;;;;;;
768;Bruinkool en bruinkoolbriketten;2005 september;;;;;;;;;;;;;;;;
769;Bruinkool en bruinkoolbriketten;2005 3e kwartaal;;;;;;;;;;;;;;;;
770;Bruinkool en bruinkoolbriketten;2005 oktober;;;;;;;;;;;;;;;;
771;Bruinkool en bruinkoolbriketten;2005 november;;;;;;;;;;;;;;;;
772;Bruinkool en bruinkoolbriketten;2005 december;;;;;;;;;;;;;;;;
773;Bruinkool en bruinkoolbriketten;2005 4e kwartaal;;;;;;;;;;;;;;;;
774;Bruinkool en bruinkoolbriketten;2006 januari;;;;;;;;;;;;;;;;
775;Bruinkool en bruinkoolbriketten;2006 februari;;;;;;;;;;;;;;;;
776;Bruinkool en bruinkoolbriketten;2006 maart;;;;;;;;;;;;;;;;
777;Bruinkool en bruinkoolbriketten;2006 1e kwartaal;;;;;;;;;;;;;;;;
778;Bruinkool en bruinkoolbriketten;2006 april;;;;;;;;;;;;;;;;
779;Bruinkool en bruinkoolbriketten;2006 mei;;;;;;;;;;;;;;;;
780;Bruinkool en bruinkoolbriketten;2006 juni;;;;;;;;;;;;;;;;
781;Bruinkool en bruinkoolbriketten;2006 2e kwartaal;;;;;;;;;;;;;;;;
782;Bruinkool en bruinkoolbriketten;2006 juli;;;;;;;;;;;;;;;;
783;Bruinkool en bruinkoolbriketten;2006 augustus;;;;;;;;;;;;;;;;
784;Bruinkool en bruinkoolbriketten;2006 september;;;;;;;;;;;;;;;;
785;Bruinkool en bruinkoolbriketten;2006 3e kwartaal;;;;;;;;;;;;;;;;
786;Bruinkool en bruinkoolbriketten;2006 oktober;;;;;;;;;;;;;;;;
787;Bruinkool en bruinkoolbriketten;2006 november;;;;;;;;;;;;;;;;
788;Bruinkool en bruinkoolbriketten;2006 december;;;;;;;;;;;;;;;;
789;Bruinkool en bruinkoolbriketten;2006 4e kwartaal;;;;;;;;;;;;;;;;
790;Bruinkool en bruinkoolbriketten;2007 januari;;;;;;;;;;;;;;;;
791;Bruinkool en bruinkoolbriketten;2007 februari;;;;;;;;;;;;;;;;
792;Bruinkool en bruinkoolbriketten;2007 maart;;;;;;;;;;;;;;;;
793;Bruinkool en bruinkoolbriketten;2007 1e kwartaal;;;;;;;;;;;;;;;;
794;Bruinkool en bruinkoolbriketten;2007 april;;;;;;;;;;;;;;;;
795;Bruinkool en bruinkoolbriketten;2007 mei;;;;;;;;;;;;;;;;
796;Bruinkool en bruinkoolbriketten;2007 juni;;;;;;;;;;;;;;;;
797;Bruinkool en bruinkoolbriketten;2007 2e kwartaal;;;;;;;;;;;;;;;;
798;Bruinkool en bruinkoolbriketten;2007 juli;;;;;;;;;;;;;;;;
799;Bruinkool en bruinkoolbriketten;2007 augustus;;;;;;;;;;;;;;;;
800;Bruinkool en bruinkoolbriketten;2007 september;;;;;;;;;;;;;;;;
801;Bruinkool en bruinkoolbriketten;2007 3e kwartaal;;;;;;;;;;;;;;;;
802;Bruinkool en bruinkoolbriketten;2007 oktober;;;;;;;;;;;;;;;;
803;Bruinkool en bruinkoolbriketten;2007 november;;;;;;;;;;;;;;;;
804;Bruinkool en bruinkoolbriketten;2007 december;;;;;;;;;;;;;;;;
805;Bruinkool en bruinkoolbriketten;2007 4e kwartaal;;;;;;;;;;;;;;;;
806;Bruinkool en bruinkoolbriketten;2008 januari;;;;;;;;;;;;;;;;
807;Bruinkool en bruinkoolbriketten;2008 februari;;;;;;;;;;;;;;;;
808;Bruinkool en bruinkoolbriketten;2008 maart;;;;;;;;;;;;;;;;
809;Bruinkool en bruinkoolbriketten;2008 1e kwartaal;;;;;;;;;;;;;;;;
810;Bruinkool en bruinkoolbriketten;2008 april;;;;;;;;;;;;;;;;
811;Bruinkool en bruinkoolbriketten;2008 mei;;;;;;;;;;;;;;;;
812;Bruinkool en bruinkoolbriketten;2008 juni;;;;;;;;;;;;;;;;
813;Bruinkool en bruinkoolbriketten;2008 2e kwartaal;;;;;;;;;;;;;;;;
814;Bruinkool en bruinkoolbriketten;2008 juli;;;;;;;;;;;;;;;;
815;Bruinkool en bruinkoolbriketten;2008 augustus;;;;;;;;;;;;;;;;
816;Bruinkool en bruinkoolbriketten;2008 september;;;;;;;;;;;;;;;;
817;Bruinkool en bruinkoolbriketten;2008 3e kwartaal;;;;;;;;;;;;;;;;
818;Bruinkool en bruinkoolbriketten;2008 oktober;;;;;;;;;;;;;;;;
819;Bruinkool en bruinkoolbriketten;2008 november;;;;;;;;;;;;;;;;
820;Bruinkool en bruinkoolbriketten;2008 december;;;;;;;;;;;;;;;;
821;Bruinkool en bruinkoolbriketten;2008 4e kwartaal;;;;;;;;;;;;;;;;
822;Bruinkool en bruinkoolbriketten;2009 januari;;;;;;;;;;;;;;;;
823;Bruinkool en bruinkoolbriketten;2009 februari;;;;;;;;;;;;;;;;
824;Bruinkool en bruinkoolbriketten;2009 maart;;;;;;;;;;;;;;;;
825;Bruinkool en bruinkoolbriketten;2009 1e kwartaal;;;;;;;;;;;;;;;;
826;Bruinkool en bruinkoolbriketten;2009 april;;;;;;;;;;;;;;;;
827;Bruinkool en bruinkoolbriketten;2009 mei;;;;;;;;;;;;;;;;
828;Bruinkool en bruinkoolbriketten;2009 juni;;;;;;;;;;;;;;;;
829;Bruinkool en bruinkoolbriketten;2009 2e kwartaal;;;;;;;;;;;;;;;;
830;Bruinkool en bruinkoolbriketten;2009 juli;;;;;;;;;;;;;;;;
831;Bruinkool en bruinkoolbriketten;2009 augustus;;;;;;;;;;;;;;;;
832;Bruinkool en bruinkoolbriketten;2009 september;;;;;;;;;;;;;;;;
833;Bruinkool en bruinkoolbriketten;2009 3e kwartaal;;;;;;;;;;;;;;;;
834;Bruinkool en bruinkoolbriketten;2009 oktober;;;;;;;;;;;;;;;;
835;Bruinkool en bruinkoolbriketten;2009 november;;;;;;;;;;;;;;;;
836;Bruinkool en bruinkoolbriketten;2009 december;;;;;;;;;;;;;;;;
837;Bruinkool en bruinkoolbriketten;2009 4e kwartaal;;;;;;;;;;;;;;;;
838;Bruinkool en bruinkoolbriketten;2010 januari;;;;;;;;;;;;;;;;
839;Bruinkool en bruinkoolbriketten;2010 februari;;;;;;;;;;;;;;;;
840;Bruinkool en bruinkoolbriketten;2010 maart;;;;;;;;;;;;;;;;
841;Bruinkool en bruinkoolbriketten;2010 1e kwartaal;;;;;;;;;;;;;;;;
842;Bruinkool en bruinkoolbriketten;2010 april;;;;;;;;;;;;;;;;
843;Bruinkool en bruinkoolbriketten;2010 mei;;;;;;;;;;;;;;;;
844;Bruinkool en bruinkoolbriketten;2010 juni;;;;;;;;;;;;;;;;
845;Bruinkool en bruinkoolbriketten;2010 2e kwartaal;;;;;;;;;;;;;;;;
846;Bruinkool en bruinkoolbriketten;2010 juli;;;;;;;;;;;;;;;;
847;Bruinkool en bruinkoolbriketten;2010 augustus;;;;;;;;;;;;;;;;
848;Bruinkool en bruinkoolbriketten;2010 september;;;;;;;;;;;;;;;;
849;Bruinkool en bruinkoolbriketten;2010 3e kwartaal;;;;;;;;;;;;;;;;
850;Bruinkool en bruinkoolbriketten;2010 oktober;;;;;;;;;;;;;;;;
851;Bruinkool en bruinkoolbriketten;2010 november;;;;;;;;;;;;;;;;
852;Bruinkool en bruinkoolbriketten;2010 december;;;;;;;;;;;;;;;;
853;Bruinkool en bruinkoolbriketten;2010 4e kwartaal;;;;;;;;;;;;;;;;
854;Bruinkool en bruinkoolbriketten;2011 januari;;;;;;;;;;;;;;;;
855;Bruinkool en bruinkoolbriketten;2011 februari;;;;;;;;;;;;;;;;
856;Bruinkool en bruinkoolbriketten;2011 maart;;;;;;;;;;;;;;;;
857;Bruinkool en bruinkoolbriketten;2011 1e kwartaal;;;;;;;;;;;;;;;;
858;Bruinkool en bruinkoolbriketten;2011 april;;;;;;;;;;;;;;;;
859;Bruinkool en bruinkoolbriketten;2011 mei;;;;;;;;;;;;;;;;
860;Bruinkool en bruinkoolbriketten;2011 juni;;;;;;;;;;;;;;;;
861;Bruinkool en bruinkoolbriketten;2011 2e kwartaal;;;;;;;;;;;;;;;;
862;Bruinkool en bruinkoolbriketten;2011 juli;;;;;;;;;;;;;;;;
863;Bruinkool en bruinkoolbriketten;2011 augustus;;;;;;;;;;;;;;;;
864;Bruinkool en bruinkoolbriketten;2011 september;;;;;;;;;;;;;;;;
865;Bruinkool en bruinkoolbriketten;2011 3e kwartaal;;;;;;;;;;;;;;;;
866;Bruinkool en bruinkoolbriketten;2011 oktober;;;;;;;;;;;;;;;;
867;Bruinkool en bruinkoolbriketten;2011 november;;;;;;;;;;;;;;;;
868;Bruinkool en bruinkoolbriketten;2011 december;;;;;;;;;;;;;;;;
869;Bruinkool en bruinkoolbriketten;2011 4e kwartaal;;;;;;;;;;;;;;;;
870;Bruinkool en bruinkoolbriketten;2012 januari;;;;;;;;;;;;;;;;
871;Bruinkool en bruinkoolbriketten;2012 februari;;;;;;;;;;;;;;;;
872;Bruinkool en bruinkoolbriketten;2012 maart;;;;;;;;;;;;;;;;
873;Bruinkool en bruinkoolbriketten;2012 1e kwartaal;;;;;;;;;;;;;;;;
874;Bruinkool en bruinkoolbriketten;2012 april;;;;;;;;;;;;;;;;
875;Bruinkool en bruinkoolbriketten;2012 mei;;;;;;;;;;;;;;;;
876;Bruinkool en bruinkoolbriketten;2012 juni;;;;;;;;;;;;;;;;
877;Bruinkool en bruinkoolbriketten;2012 2e kwartaal;;;;;;;;;;;;;;;;
878;Bruinkool en bruinkoolbriketten;2012 juli;;;;;;;;;;;;;;;;
879;Bruinkool en bruinkoolbriketten;2012 augustus;;;;;;;;;;;;;;;;
880;Bruinkool en bruinkoolbriketten;2012 september;;;;;;;;;;;;;;;;
881;Bruinkool en bruinkoolbriketten;2012 3e kwartaal;;;;;;;;;;;;;;;;
882;Bruinkool en bruinkoolbriketten;2012 oktober;;;;;;;;;;;;;;;;
883;Bruinkool en bruinkoolbriketten;2012 november;;;;;;;;;;;;;;;;
884;Bruinkool en bruinkoolbriketten;2012 december;;;;;;;;;;;;;;;;
885;Bruinkool en bruinkoolbriketten;2012 4e kwartaal;;;;;;;;;;;;;;;;
886;Bruinkool en bruinkoolbriketten;2013 januari;;;;;;;;;;;;;;;;
887;Bruinkool en bruinkoolbriketten;2013 februari;;;;;;;;;;;;;;;;
888;Bruinkool en bruinkoolbriketten;2013 maart;;;;;;;;;;;;;;;;
889;Bruinkool en bruinkoolbriketten;2013 1e kwartaal;;;;;;;;;;;;;;;;
890;Bruinkool en bruinkoolbriketten;2013 april;;;;;;;;;;;;;;;;
891;Bruinkool en bruinkoolbriketten;2013 mei;;;;;;;;;;;;;;;;
892;Bruinkool en bruinkoolbriketten;2013 juni;;;;;;;;;;;;;;;;
893;Bruinkool en bruinkoolbriketten;2013 2e kwartaal;;;;;;;;;;;;;;;;
894;Bruinkool en bruinkoolbriketten;2013 juli;;;;;;;;;;;;;;;;
895;Bruinkool en bruinkoolbriketten;2013 augustus;;;;;;;;;;;;;;;;
896;Bruinkool en bruinkoolbriketten;2013 september;;;;;;;;;;;;;;;;
897;Bruinkool en bruinkoolbriketten;2013 3e kwartaal;;;;;;;;;;;;;;;;
898;Bruinkool en bruinkoolbriketten;2013 oktober;;;;;;;;;;;;;;;;
899;Bruinkool en bruinkoolbriketten;2013 november;;;;;;;;;;;;;;;;
900;Bruinkool en bruinkoolbriketten;2013 december;;;;;;;;;;;;;;;;
901;Bruinkool en bruinkoolbriketten;2013 4e kwartaal;;;;;;;;;;;;;;;;
902;Bruinkool en bruinkoolbriketten;2014 januari;;;;;;;;;;;;;;;;
903;Bruinkool en bruinkoolbriketten;2014 februari;;;;;;;;;;;;;;;;
904;Bruinkool en bruinkoolbriketten;2014 maart;;;;;;;;;;;;;;;;
905;Bruinkool en bruinkoolbriketten;2014 1e kwartaal;;;;;;;;;;;;;;;;
906;Bruinkool en bruinkoolbriketten;2014 april;;;;;;;;;;;;;;;;
907;Bruinkool en bruinkoolbriketten;2014 mei;;;;;;;;;;;;;;;;
908;Bruinkool en bruinkoolbriketten;2014 juni;;;;;;;;;;;;;;;;
909;Bruinkool en bruinkoolbriketten;2014 2e kwartaal;;;;;;;;;;;;;;;;
910;Bruinkool en bruinkoolbriketten;2014 juli;;;;;;;;;;;;;;;;
911;Bruinkool en bruinkoolbriketten;2014 augustus;;;;;;;;;;;;;;;;
912;Bruinkool en bruinkoolbriketten;2014 september;;;;;;;;;;;;;;;;
913;Bruinkool en bruinkoolbriketten;2014 3e kwartaal;;;;;;;;;;;;;;;;
914;Bruinkool en bruinkoolbriketten;2014 oktober;;;;;;;;;;;;;;;;
915;Bruinkool en bruinkoolbriketten;2014 november;;;;;;;;;;;;;;;;
916;Bruinkool en bruinkoolbriketten;2014 december;;;;;;;;;;;;;;;;
917;Bruinkool en bruinkoolbriketten;2014 4e kwartaal;;;;;;;;;;;;;;;;
918;Bruinkool en bruinkoolbriketten;2015 januari;7.0;;;7.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;;;7.0;;1.0
919;Bruinkool en bruinkoolbriketten;2015 februari;6.0;;;6.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;;;6.0;;1.0
920;Bruinkool en bruinkoolbriketten;2015 maart;7.0;;;7.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;;;6.0;;1.0
921;Bruinkool en bruinkoolbriketten;2015 1e kwartaal;20.0;;;20.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;;;18.0;;2.0
922;Bruinkool en bruinkoolbriketten;2015 april;3.0;;;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;;;3.0;;0.0
923;Bruinkool en bruinkoolbriketten;2015 mei;3.0;;;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;;;3.0;;0.0
924;Bruinkool en bruinkoolbriketten;2015 juni;4.0;;;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;;;4.0;;0.0
925;Bruinkool en bruinkoolbriketten;2015 2e kwartaal;10.0;;;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;;;10.0;;0.0
926;Bruinkool en bruinkoolbriketten;2015 juli;3.0;;;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;;;3.0;;0.0
927;Bruinkool en bruinkoolbriketten;2015 augustus;3.0;;;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;;;3.0;;0.0
928;Bruinkool en bruinkoolbriketten;2015 september;3.0;;;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;;;3.0;;0.0
929;Bruinkool en bruinkoolbriketten;2015 3e kwartaal;8.0;;;8.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;;;8.0;;0.0
930;Bruinkool en bruinkoolbriketten;2015 oktober;4.0;;;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;;;4.0;;0.0
931;Bruinkool en bruinkoolbriketten;2015 november;5.0;;;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;;;5.0;;0.0
932;Bruinkool en bruinkoolbriketten;2015 december;6.0;;;6.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;;;5.0;;0.0
933;Bruinkool en bruinkoolbriketten;2015 4e kwartaal;14.0;;;14.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;;;14.0;;1.0
934;Bruinkool en bruinkoolbriketten;2016 januari;6.0;;;6.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;;;6.0;;0.0
935;Bruinkool en bruinkoolbriketten;2016 februari;8.0;;;8.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;;;7.0;;1.0
936;Bruinkool en bruinkoolbriketten;2016 maart;6.0;;;6.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;;;6.0;;0.0
937;Bruinkool en bruinkoolbriketten;2016 1e kwartaal;20.0;;;20.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;;;19.0;;1.0
938;Bruinkool en bruinkoolbriketten;2016 april;5.0;;;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;;;5.0;;0.0
939;Bruinkool en bruinkoolbriketten;2016 mei;4.0;;;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;;;4.0;;0.0
940;Bruinkool en bruinkoolbriketten;2016 juni;7.0;;;7.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;;;6.0;;1.0
941;Bruinkool en bruinkoolbriketten;2016 2e kwartaal;16.0;;;16.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;;;15.0;;1.0
942;Bruinkool en bruinkoolbriketten;2016 juli;7.0;;;7.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;;;6.0;;1.0
943;Bruinkool en bruinkoolbriketten;2016 augustus;6.0;;;6.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;;;6.0;;1.0
944;Bruinkool en bruinkoolbriketten;2016 september;5.0;;;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;;;4.0;;0.0
945;Bruinkool en bruinkoolbriketten;2016 3e kwartaal;18.0;;;18.0;0.0;0.0;0.0;0.0;0.0;0.0;18.0;;;16.0;;2.0
946;Bruinkool en bruinkoolbriketten;2016 oktober;7.0;;;7.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;;;7.0;;1.0
947;Bruinkool en bruinkoolbriketten;2016 november;6.0;;;6.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;;;5.0;;0.0
948;Bruinkool en bruinkoolbriketten;2016 december;8.0;;;8.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;;;8.0;;1.0
949;Bruinkool en bruinkoolbriketten;2016 4e kwartaal;22.0;;;22.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;;;20.0;;2.0
950;Bruinkool en bruinkoolbriketten;2017 januari;8.0;;;8.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;;;7.0;;1.0
951;Bruinkool en bruinkoolbriketten;2017 februari;8.0;;;7.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;;;7.0;;1.0
952;Bruinkool en bruinkoolbriketten;2017 maart;6.0;;;6.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;;;6.0;;0.0
953;Bruinkool en bruinkoolbriketten;2017 1e kwartaal;22.0;;;22.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;;;20.0;;2.0
954;Bruinkool en bruinkoolbriketten;2017 april;7.0;;;7.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;;;7.0;;1.0
955;Bruinkool en bruinkoolbriketten;2017 mei;7.0;;;7.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;;;7.0;;1.0
956;Bruinkool en bruinkoolbriketten;2017 juni;6.0;;;6.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;;;6.0;;0.0
957;Bruinkool en bruinkoolbriketten;2017 2e kwartaal;20.0;;;21.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;;;19.0;;1.0
958;Bruinkool en bruinkoolbriketten;2017 juli;9.0;;;9.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;;;8.0;;0.0
