ID;RegioS;AutochtonenAllochtonen;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
1336;Het Bildt;Herkomst: Nederland;7.1;16.8
1337;Het Bildt;Herkomst: Niet-Nederland;0.3;14.6
1338;Het Bildt;Herkomst: Westers land;0.2;15.4
1339;Het Bildt;Herkomst: Niet-westers land;;
1340;Heumen;Totaal Herkomst (land);11.5;20.1
1341;Heumen;Herkomst: Nederland;10.3;19.9
1342;Heumen;Herkomst: Niet-Nederland;1.2;21.7
1343;Heumen;Herkomst: Westers land;1.0;22.5
1344;Heumen;Herkomst: Niet-westers land;0.2;17.6
1345;Heusden;Totaal Herkomst (land);29.9;18.6
1346;Heusden;Herkomst: Nederland;26.7;18.8
1347;Heusden;Herkomst: Niet-Nederland;3.2;16.7
1348;Heusden;Herkomst: Westers land;1.7;18.3
1349;Heusden;Herkomst: Niet-westers land;1.4;14.8
1350;Hillegom;Totaal Herkomst (land);14.6;19.2
1351;Hillegom;Herkomst: Nederland;13.1;19.5
1352;Hillegom;Herkomst: Niet-Nederland;1.5;16.6
1353;Hillegom;Herkomst: Westers land;1.1;17.4
1354;Hillegom;Herkomst: Niet-westers land;0.4;14.6
1355;Hilvarenbeek;Totaal Herkomst (land);10.5;19.4
1356;Hilvarenbeek;Herkomst: Nederland;9.9;19.4
1357;Hilvarenbeek;Herkomst: Niet-Nederland;0.6;19.5
1358;Hilvarenbeek;Herkomst: Westers land;0.5;20.0
1359;Hilvarenbeek;Herkomst: Niet-westers land;;
1360;Hilversum;Totaal Herkomst (land);60.0;20.6
1361;Hilversum;Herkomst: Nederland;49.3;20.8
1362;Hilversum;Herkomst: Niet-Nederland;10.8;19.7
1363;Hilversum;Herkomst: Westers land;6.3;22.6
1364;Hilversum;Herkomst: Niet-westers land;4.5;15.8
1365;Hof van Twente;Totaal Herkomst (land);24.8;18.3
1366;Hof van Twente;Herkomst: Nederland;23.0;18.4
1367;Hof van Twente;Herkomst: Niet-Nederland;1.8;16.9
1368;Hof van Twente;Herkomst: Westers land;1.3;17.7
1369;Hof van Twente;Herkomst: Niet-westers land;0.4;14.5
1370;Hoogeveen;Totaal Herkomst (land);38.2;16.6
1371;Hoogeveen;Herkomst: Nederland;35.2;16.7
1372;Hoogeveen;Herkomst: Niet-Nederland;3.0;15.1
1373;Hoogeveen;Herkomst: Westers land;2.3;15.8
1374;Hoogeveen;Herkomst: Niet-westers land;0.7;12.7
1375;Hoogezand-Sappemeer;Totaal Herkomst (land);24.1;16.4
1376;Hoogezand-Sappemeer;Herkomst: Nederland;20.7;16.6
1377;Hoogezand-Sappemeer;Herkomst: Niet-Nederland;3.3;15.1
1378;Hoogezand-Sappemeer;Herkomst: Westers land;1.4;16.0
1379;Hoogezand-Sappemeer;Herkomst: Niet-westers land;1.9;14.5
1380;Hoorn;Totaal Herkomst (land);48.0;18.6
1381;Hoorn;Herkomst: Nederland;39.4;19.0
1382;Hoorn;Herkomst: Niet-Nederland;8.6;16.5
1383;Hoorn;Herkomst: Westers land;3.9;18.2
1384;Hoorn;Herkomst: Niet-westers land;4.7;15.0
1385;Horst aan de Maas;Totaal Herkomst (land);20.6;17.3
1386;Horst aan de Maas;Herkomst: Nederland;19.1;17.4
1387;Horst aan de Maas;Herkomst: Niet-Nederland;1.5;16.7
1388;Horst aan de Maas;Herkomst: Westers land;1.1;17.8
1389;Horst aan de Maas;Herkomst: Niet-westers land;0.3;13.1
1390;Houten;Totaal Herkomst (land);30.5;20.9
1391;Houten;Herkomst: Nederland;27.0;21.0
1392;Houten;Herkomst: Niet-Nederland;3.5;20.1
1393;Houten;Herkomst: Westers land;2.1;22.2
1394;Houten;Herkomst: Niet-westers land;1.4;16.7
1395;Huizen;Totaal Herkomst (land);29.1;20.8
1396;Huizen;Herkomst: Nederland;24.4;21.0
1397;Huizen;Herkomst: Niet-Nederland;4.7;19.7
1398;Huizen;Herkomst: Westers land;3.0;22.1
1399;Huizen;Herkomst: Niet-westers land;1.7;15.4
1400;Hulst;Totaal Herkomst (land);19.0;18.0
1401;Hulst;Herkomst: Nederland;15.4;18.4
1402;Hulst;Herkomst: Niet-Nederland;3.6;16.4
1403;Hulst;Herkomst: Westers land;3.4;16.5
1404;Hulst;Herkomst: Niet-westers land;0.2;13.7
1405;IJsselstein;Totaal Herkomst (land);22.8;20.2
1406;IJsselstein;Herkomst: Nederland;19.1;20.7
1407;IJsselstein;Herkomst: Niet-Nederland;3.7;17.8
1408;IJsselstein;Herkomst: Westers land;1.6;20.0
1409;IJsselstein;Herkomst: Niet-westers land;2.1;16.1
1410;Jacobswoude;Totaal Herkomst (land);7.5;20.6
1411;Jacobswoude;Herkomst: Nederland;7.0;20.4
1412;Jacobswoude;Herkomst: Niet-Nederland;0.5;22.6
1413;Jacobswoude;Herkomst: Westers land;0.4;24.5
1414;Jacobswoude;Herkomst: Niet-westers land;;
1415;Kampen;Totaal Herkomst (land);33.5;16.9
1416;Kampen;Herkomst: Nederland;31.3;17.0
1417;Kampen;Herkomst: Niet-Nederland;2.3;15.5
1418;Kampen;Herkomst: Westers land;1.2;17.7
1419;Kampen;Herkomst: Niet-westers land;1.1;13.3
1420;Kapelle;Totaal Herkomst (land);8.2;18.7
1421;Kapelle;Herkomst: Nederland;7.7;18.7
1422;Kapelle;Herkomst: Niet-Nederland;0.5;18.4
1423;Kapelle;Herkomst: Westers land;0.4;19.2
1424;Kapelle;Herkomst: Niet-westers land;;
1425;Katwijk;Totaal Herkomst (land);41.2;18.3
1426;Katwijk;Herkomst: Nederland;38.3;18.4
1427;Katwijk;Herkomst: Niet-Nederland;2.8;16.4
1428;Katwijk;Herkomst: Westers land;1.8;17.5
1429;Katwijk;Herkomst: Niet-westers land;1.0;14.6
1430;Kerkrade;Totaal Herkomst (land);34.3;15.7
1431;Kerkrade;Herkomst: Nederland;24.7;16.0
1432;Kerkrade;Herkomst: Niet-Nederland;9.6;14.8
1433;Kerkrade;Herkomst: Westers land;8.8;15.0
1434;Kerkrade;Herkomst: Niet-westers land;0.8;12.9
1435;Kessel;Totaal Herkomst (land);3.0;17.1
1436;Kessel;Herkomst: Nederland;2.8;17.2
1437;Kessel;Herkomst: Niet-Nederland;0.2;15.3
1438;Kessel;Herkomst: Westers land;0.2;15.3
1439;Kessel;Herkomst: Niet-westers land;;
1440;Koggenland;Totaal Herkomst (land);14.8;18.9
1441;Koggenland;Herkomst: Nederland;13.9;18.9
1442;Koggenland;Herkomst: Niet-Nederland;0.9;19.0
1443;Koggenland;Herkomst: Westers land;0.7;20.2
1444;Koggenland;Herkomst: Niet-westers land;0.2;15.4
1445;Kollumerland en Nieuwkruisland;Totaal Herkomst (land);8.8;16.4
1446;Kollumerland en Nieuwkruisland;Herkomst: Nederland;8.5;16.3
1447;Kollumerland en Nieuwkruisland;Herkomst: Niet-Nederland;0.3;18.1
1448;Kollumerland en Nieuwkruisland;Herkomst: Westers land;0.2;17.1
1449;Kollumerland en Nieuwkruisland;Herkomst: Niet-westers land;;
1450;Korendijk;Totaal Herkomst (land);7.3;19.4
1451;Korendijk;Herkomst: Nederland;6.9;19.6
1452;Korendijk;Herkomst: Niet-Nederland;0.4;17.4
1453;Korendijk;Herkomst: Westers land;0.3;18.9
1454;Korendijk;Herkomst: Niet-westers land;;
1455;Krimpen aan den IJssel;Totaal Herkomst (land);19.6;20.1
1456;Krimpen aan den IJssel;Herkomst: Nederland;17.3;20.3
1457;Krimpen aan den IJssel;Herkomst: Niet-Nederland;2.3;18.5
1458;Krimpen aan den IJssel;Herkomst: Westers land;1.7;19.1
1459;Krimpen aan den IJssel;Herkomst: Niet-westers land;0.6;16.8
1460;Laarbeek;Totaal Herkomst (land);15.1;18.4
1461;Laarbeek;Herkomst: Nederland;14.1;18.6
1462;Laarbeek;Herkomst: Niet-Nederland;1.0;15.3
1463;Laarbeek;Herkomst: Westers land;0.8;16.2
1464;Laarbeek;Herkomst: Niet-westers land;0.2;11.9
1465;Landerd;Totaal Herkomst (land);10.3;18.1
1466;Landerd;Herkomst: Nederland;9.8;18.2
1467;Landerd;Herkomst: Niet-Nederland;0.5;17.1
1468;Landerd;Herkomst: Westers land;0.4;17.6
1469;Landerd;Herkomst: Niet-westers land;;
1470;Landgraaf;Totaal Herkomst (land);27.8;16.7
1471;Landgraaf;Herkomst: Nederland;20.9;17.1
1472;Landgraaf;Herkomst: Niet-Nederland;6.9;15.6
1473;Landgraaf;Herkomst: Westers land;6.3;16.1
1474;Landgraaf;Herkomst: Niet-westers land;0.6;11.3
1475;Landsmeer;Totaal Herkomst (land);7.3;21.5
1476;Landsmeer;Herkomst: Nederland;6.5;21.2
1477;Landsmeer;Herkomst: Niet-Nederland;0.7;24.2
1478;Landsmeer;Herkomst: Westers land;0.5;25.8
1479;Landsmeer;Herkomst: Niet-westers land;;
1480;Langedijk;Totaal Herkomst (land);17.8;19.4
1481;Langedijk;Herkomst: Nederland;16.3;19.5
1482;Langedijk;Herkomst: Niet-Nederland;1.5;18.1
1483;Langedijk;Herkomst: Westers land;1.0;20.6
1484;Langedijk;Herkomst: Niet-westers land;0.5;13.6
1485;Lansingerland;Totaal Herkomst (land);31.8;21.7
1486;Lansingerland;Herkomst: Nederland;28.2;21.7
1487;Lansingerland;Herkomst: Niet-Nederland;3.6;21.5
1488;Lansingerland;Herkomst: Westers land;2.1;24.3
1489;Lansingerland;Herkomst: Niet-westers land;1.4;17.4
1490;Laren (NH.);Totaal Herkomst (land);7.7;28.1
1491;Laren (NH.);Herkomst: Nederland;6.7;28.0
1492;Laren (NH.);Herkomst: Niet-Nederland;1.0;29.2
1493;Laren (NH.);Herkomst: Westers land;0.9;29.6
1494;Laren (NH.);Herkomst: Niet-westers land;;
1495;Leek;Totaal Herkomst (land);13.2;17.7
1496;Leek;Herkomst: Nederland;12.4;17.6
1497;Leek;Herkomst: Niet-Nederland;0.8;18.8
1498;Leek;Herkomst: Westers land;0.6;20.4
1499;Leek;Herkomst: Niet-westers land;;
1500;Leerdam;Totaal Herkomst (land);14.3;17.6
1501;Leerdam;Herkomst: Nederland;11.7;18.2
1502;Leerdam;Herkomst: Niet-Nederland;2.6;15.0
1503;Leerdam;Herkomst: Westers land;1.2;16.2
1504;Leerdam;Herkomst: Niet-westers land;1.3;13.8
1505;Leeuwarden;Totaal Herkomst (land);66.0;16.7
1506;Leeuwarden;Herkomst: Nederland;57.5;16.9
1507;Leeuwarden;Herkomst: Niet-Nederland;8.5;15.1
1508;Leeuwarden;Herkomst: Westers land;4.6;16.7
1509;Leeuwarden;Herkomst: Niet-westers land;4.0;13.3
1510;Leeuwarderadeel;Totaal Herkomst (land);7.1;17.5
1511;Leeuwarderadeel;Herkomst: Nederland;6.8;17.5
1512;Leeuwarderadeel;Herkomst: Niet-Nederland;0.4;18.5
1513;Leeuwarderadeel;Herkomst: Westers land;0.3;18.6
1514;Leeuwarderadeel;Herkomst: Niet-westers land;;
1515;Leiden;Totaal Herkomst (land);82.1;19.1
1516;Leiden;Herkomst: Nederland;65.1;19.3
1517;Leiden;Herkomst: Niet-Nederland;17.0;18.3
1518;Leiden;Herkomst: Westers land;8.5;21.3
1519;Leiden;Herkomst: Niet-westers land;8.5;15.3
1520;Leiderdorp;Totaal Herkomst (land);18.2;21.0
1521;Leiderdorp;Herkomst: Nederland;15.1;21.3
1522;Leiderdorp;Herkomst: Niet-Nederland;3.1;19.7
1523;Leiderdorp;Herkomst: Westers land;1.9;21.8
1524;Leiderdorp;Herkomst: Niet-westers land;1.2;16.5
1525;Leidschendam-Voorburg;Totaal Herkomst (land);52.5;21.3
1526;Leidschendam-Voorburg;Herkomst: Nederland;40.7;21.6
1527;Leidschendam-Voorburg;Herkomst: Niet-Nederland;11.7;20.3
1528;Leidschendam-Voorburg;Herkomst: Westers land;7.0;22.6
1529;Leidschendam-Voorburg;Herkomst: Niet-westers land;4.7;17.0
1530;Lelystad;Totaal Herkomst (land);49.4;17.8
1531;Lelystad;Herkomst: Nederland;38.2;18.4
1532;Lelystad;Herkomst: Niet-Nederland;11.2;15.6
1533;Lelystad;Herkomst: Westers land;4.4;17.3
1534;Lelystad;Herkomst: Niet-westers land;6.8;14.5
1535;Lemsterland;Totaal Herkomst (land);9.0;18.1
1536;Lemsterland;Herkomst: Nederland;8.3;18.2
1537;Lemsterland;Herkomst: Niet-Nederland;0.7;16.3
1538;Lemsterland;Herkomst: Westers land;0.5;17.4
1539;Lemsterland;Herkomst: Niet-westers land;0.2;13.4
1540;Leudal;Totaal Herkomst (land);26.1;18.2
1541;Leudal;Herkomst: Nederland;23.9;18.3
1542;Leudal;Herkomst: Niet-Nederland;2.2;17.5
1543;Leudal;Herkomst: Westers land;2.0;17.8
1544;Leudal;Herkomst: Niet-westers land;;
1545;Leusden;Totaal Herkomst (land);19.9;21.3
1546;Leusden;Herkomst: Nederland;17.6;21.4
1547;Leusden;Herkomst: Niet-Nederland;2.3;20.5
1548;Leusden;Herkomst: Westers land;1.7;21.5
1549;Leusden;Herkomst: Niet-westers land;0.6;17.7
1550;Liesveld;Totaal Herkomst (land);6.3;19.6
1551;Liesveld;Herkomst: Nederland;6.0;19.6
1552;Liesveld;Herkomst: Niet-Nederland;0.3;18.9
1553;Liesveld;Herkomst: Westers land;;
1554;Liesveld;Herkomst: Niet-westers land;;
1555;Lingewaal;Totaal Herkomst (land);7.3;19.4
1556;Lingewaal;Herkomst: Nederland;6.8;19.5
1557;Lingewaal;Herkomst: Niet-Nederland;0.5;19.1
1558;Lingewaal;Herkomst: Westers land;0.3;21.2
1559;Lingewaal;Herkomst: Niet-westers land;0.3;16.7
1560;Lingewaard;Totaal Herkomst (land);31.0;18.2
1561;Lingewaard;Herkomst: Nederland;28.2;18.2
1562;Lingewaard;Herkomst: Niet-Nederland;2.8;18.4
1563;Lingewaard;Herkomst: Westers land;2.3;17.8
1564;Lingewaard;Herkomst: Niet-westers land;0.5;21.4
1565;Lisse;Totaal Herkomst (land);15.5;19.1
1566;Lisse;Herkomst: Nederland;14.1;19.3
1567;Lisse;Herkomst: Niet-Nederland;1.4;17.7
1568;Lisse;Herkomst: Westers land;1.0;18.8
1569;Lisse;Herkomst: Niet-westers land;0.4;14.3
1570;Lith;Totaal Herkomst (land);4.5;18.4
1571;Lith;Herkomst: Nederland;4.4;18.4
1572;Lith;Herkomst: Niet-Nederland;;
1573;Lith;Herkomst: Westers land;;
1574;Lith;Herkomst: Niet-westers land;;
1575;Littenseradiel;Totaal Herkomst (land);7.2;18.1
1576;Littenseradiel;Herkomst: Nederland;6.9;18.1
1577;Littenseradiel;Herkomst: Niet-Nederland;0.3;18.3
1578;Littenseradiel;Herkomst: Westers land;0.3;18.7
1579;Littenseradiel;Herkomst: Niet-westers land;;
1580;Lochem;Totaal Herkomst (land);23.4;20.0
1581;Lochem;Herkomst: Nederland;21.5;20.1
1582;Lochem;Herkomst: Niet-Nederland;1.9;18.5
1583;Lochem;Herkomst: Westers land;1.3;20.0
1584;Lochem;Herkomst: Niet-westers land;0.6;14.9
1585;Loenen;Totaal Herkomst (land);5.7;24.6
1586;Loenen;Herkomst: Nederland;5.0;23.7
1587;Loenen;Herkomst: Niet-Nederland;0.7;31.5
1588;Loenen;Herkomst: Westers land;0.5;34.9
1589;Loenen;Herkomst: Niet-westers land;;
1590;Loon op Zand;Totaal Herkomst (land);16.3;18.3
1591;Loon op Zand;Herkomst: Nederland;15.1;18.3
1592;Loon op Zand;Herkomst: Niet-Nederland;1.2;18.7
1593;Loon op Zand;Herkomst: Westers land;0.8;19.6
1594;Loon op Zand;Herkomst: Niet-westers land;0.3;16.4
1595;Lopik;Totaal Herkomst (land);9.2;19.9
1596;Lopik;Herkomst: Nederland;8.8;19.9
1597;Lopik;Herkomst: Niet-Nederland;0.5;19.1
1598;Lopik;Herkomst: Westers land;0.2;21.5
1599;Lopik;Herkomst: Niet-westers land;0.2;16.3
1600;Loppersum;Totaal Herkomst (land);7.3;17.3
1601;Loppersum;Herkomst: Nederland;6.9;17.3
1602;Loppersum;Herkomst: Niet-Nederland;0.4;18.4
1603;Loppersum;Herkomst: Westers land;0.3;20.1
1604;Loppersum;Herkomst: Niet-westers land;;
1605;Losser;Totaal Herkomst (land);15.9;16.9
1606;Losser;Herkomst: Nederland;13.5;17.1
1607;Losser;Herkomst: Niet-Nederland;2.4;15.7
1608;Losser;Herkomst: Westers land;2.1;16.2
1609;Losser;Herkomst: Niet-westers land;0.3;12.2
1610;Maarssen;Totaal Herkomst (land);28.0;20.1
1611;Maarssen;Herkomst: Nederland;23.4;20.4
1612;Maarssen;Herkomst: Niet-Nederland;4.6;18.7
1613;Maarssen;Herkomst: Westers land;2.7;20.7
1614;Maarssen;Herkomst: Niet-westers land;2.0;16.0
1615;Maasbree;Totaal Herkomst (land);9.1;17.9
1616;Maasbree;Herkomst: Nederland;8.5;18.0
1617;Maasbree;Herkomst: Niet-Nederland;0.7;17.0
1618;Maasbree;Herkomst: Westers land;0.6;16.5
1619;Maasbree;Herkomst: Niet-westers land;;
1620;Maasdonk;Totaal Herkomst (land);7.7;18.5
1621;Maasdonk;Herkomst: Nederland;7.4;18.5
1622;Maasdonk;Herkomst: Niet-Nederland;0.2;18.6
1623;Maasdonk;Herkomst: Westers land;;
1624;Maasdonk;Herkomst: Niet-westers land;;
1625;Maasdriel;Totaal Herkomst (land);16.4;18.8
1626;Maasdriel;Herkomst: Nederland;15.3;18.9
1627;Maasdriel;Herkomst: Niet-Nederland;1.1;17.6
1628;Maasdriel;Herkomst: Westers land;0.9;18.2
1629;Maasdriel;Herkomst: Niet-westers land;0.2;15.2
1630;Maasgouw;Totaal Herkomst (land);17.7;17.8
1631;Maasgouw;Herkomst: Nederland;15.5;18.1
1632;Maasgouw;Herkomst: Niet-Nederland;2.3;16.0
1633;Maasgouw;Herkomst: Westers land;2.1;16.3
1634;Maasgouw;Herkomst: Niet-westers land;;
1635;Maassluis;Totaal Herkomst (land);22.6;18.5
1636;Maassluis;Herkomst: Nederland;18.2;19.2
1637;Maassluis;Herkomst: Niet-Nederland;4.3;15.7
1638;Maassluis;Herkomst: Westers land;1.7;17.6
1639;Maassluis;Herkomst: Niet-westers land;2.6;14.5
1640;Maastricht;Totaal Herkomst (land);85.5;16.9
1641;Maastricht;Herkomst: Nederland;69.3;17.2
1642;Maastricht;Herkomst: Niet-Nederland;16.1;15.7
1643;Maastricht;Herkomst: Westers land;12.0;16.6
1644;Maastricht;Herkomst: Niet-westers land;4.1;13.2
1645;Margraten;Totaal Herkomst (land);9.4;18.9
1646;Margraten;Herkomst: Nederland;8.4;19.1
1647;Margraten;Herkomst: Niet-Nederland;1.0;17.4
1648;Margraten;Herkomst: Westers land;0.9;17.4
1649;Margraten;Herkomst: Niet-westers land;;
1650;Marum;Totaal Herkomst (land);6.7;18.0
1651;Marum;Herkomst: Nederland;6.4;18.1
1652;Marum;Herkomst: Niet-Nederland;0.3;15.8
1653;Marum;Herkomst: Westers land;0.3;15.7
1654;Marum;Herkomst: Niet-westers land;;
1655;Medemblik;Totaal Herkomst (land);18.3;19.2
1656;Medemblik;Herkomst: Nederland;16.9;19.3
1657;Medemblik;Herkomst: Niet-Nederland;1.4;18.0
1658;Medemblik;Herkomst: Westers land;0.9;19.0
1659;Medemblik;Herkomst: Niet-westers land;0.5;16.1
1660;Meerlo-Wanssum;Totaal Herkomst (land);5.5;17.2
1661;Meerlo-Wanssum;Herkomst: Nederland;5.1;17.1
1662;Meerlo-Wanssum;Herkomst: Niet-Nederland;0.4;17.3
1663;Meerlo-Wanssum;Herkomst: Westers land;0.3;17.1
1664;Meerlo-Wanssum;Herkomst: Niet-westers land;;
1665;Meerssen;Totaal Herkomst (land);14.1;18.7
1666;Meerssen;Herkomst: Nederland;12.6;18.9
1667;Meerssen;Herkomst: Niet-Nederland;1.5;17.4
1668;Meerssen;Herkomst: Westers land;1.4;18.3
1669;Meerssen;Herkomst: Niet-westers land;;
1670;Meijel;Totaal Herkomst (land);4.2;17.6
1671;Meijel;Herkomst: Nederland;4.1;17.6
1672;Meijel;Herkomst: Niet-Nederland;;
1673;Meijel;Herkomst: Westers land;;
1674;Meijel;Herkomst: Niet-westers land;;
1675;Menaldumadeel;Totaal Herkomst (land);9.4;17.7
1676;Menaldumadeel;Herkomst: Nederland;9.0;17.7
1677;Menaldumadeel;Herkomst: Niet-Nederland;0.4;18.1
1678;Menaldumadeel;Herkomst: Westers land;0.3;19.1
1679;Menaldumadeel;Herkomst: Niet-westers land;;
1680;Menterwolde;Totaal Herkomst (land);8.6;16.6
1681;Menterwolde;Herkomst: Nederland;8.2;16.5
1682;Menterwolde;Herkomst: Niet-Nederland;0.4;19.1
1683;Menterwolde;Herkomst: Westers land;0.4;19.3
1684;Menterwolde;Herkomst: Niet-westers land;;
1685;Meppel;Totaal Herkomst (land);22.1;17.6
1686;Meppel;Herkomst: Nederland;20.2;17.8
1687;Meppel;Herkomst: Niet-Nederland;1.9;16.0
1688;Meppel;Herkomst: Westers land;1.2;17.3
1689;Meppel;Herkomst: Niet-westers land;0.8;14.1
1690;Middelburg (Z.);Totaal Herkomst (land);33.3;18.0
1691;Middelburg (Z.);Herkomst: Nederland;28.7;18.2
1692;Middelburg (Z.);Herkomst: Niet-Nederland;4.6;16.7
1693;Middelburg (Z.);Herkomst: Westers land;3.0;18.0
1694;Middelburg (Z.);Herkomst: Niet-westers land;1.6;14.4
1695;Middelharnis;Totaal Herkomst (land);12.4;18.2
1696;Middelharnis;Herkomst: Nederland;11.9;18.2
1697;Middelharnis;Herkomst: Niet-Nederland;0.6;17.5
1698;Middelharnis;Herkomst: Westers land;0.4;19.5
1699;Middelharnis;Herkomst: Niet-westers land;;
1700;Midden-Delfland;Totaal Herkomst (land);12.0;20.5
1701;Midden-Delfland;Herkomst: Nederland;11.2;20.6
1702;Midden-Delfland;Herkomst: Niet-Nederland;0.9;19.2
1703;Midden-Delfland;Herkomst: Westers land;0.5;20.5
1704;Midden-Delfland;Herkomst: Niet-westers land;0.3;16.8
1705;Midden-Drenthe;Totaal Herkomst (land);23.5;17.3
1706;Midden-Drenthe;Herkomst: Nederland;22.4;17.4
1707;Midden-Drenthe;Herkomst: Niet-Nederland;1.2;17.2
1708;Midden-Drenthe;Herkomst: Westers land;1.0;17.8
1709;Midden-Drenthe;Herkomst: Niet-westers land;;
1710;Mill en Sint Hubert;Totaal Herkomst (land);7.8;16.8
1711;Mill en Sint Hubert;Herkomst: Nederland;7.4;16.9
1712;Mill en Sint Hubert;Herkomst: Niet-Nederland;0.4;15.4
1713;Mill en Sint Hubert;Herkomst: Westers land;0.3;16.4
1714;Mill en Sint Hubert;Herkomst: Niet-westers land;;
1715;Millingen aan de Rijn;Totaal Herkomst (land);4.1;17.0
1716;Millingen aan de Rijn;Herkomst: Nederland;3.5;17.2
1717;Millingen aan de Rijn;Herkomst: Niet-Nederland;0.6;16.2
1718;Millingen aan de Rijn;Herkomst: Westers land;0.6;16.7
1719;Millingen aan de Rijn;Herkomst: Niet-westers land;;
1720;Moerdijk;Totaal Herkomst (land);25.7;18.8
1721;Moerdijk;Herkomst: Nederland;23.7;18.9
1722;Moerdijk;Herkomst: Niet-Nederland;2.0;17.6
1723;Moerdijk;Herkomst: Westers land;1.3;19.3
1724;Moerdijk;Herkomst: Niet-westers land;0.6;13.9
1725;Montferland;Totaal Herkomst (land);24.6;17.3
1726;Montferland;Herkomst: Nederland;22.0;17.5
1727;Montferland;Herkomst: Niet-Nederland;2.5;15.6
1728;Montferland;Herkomst: Westers land;2.2;16.1
1729;Montferland;Herkomst: Niet-westers land;0.3;12.2
1730;Montfoort;Totaal Herkomst (land);9.1;20.1
1731;Montfoort;Herkomst: Nederland;8.4;20.0
1732;Montfoort;Herkomst: Niet-Nederland;0.8;21.1
1733;Montfoort;Herkomst: Westers land;0.5;23.0
1734;Montfoort;Herkomst: Niet-westers land;0.2;16.5
1735;Mook en Middelaar;Totaal Herkomst (land);5.7;20.5
1736;Mook en Middelaar;Herkomst: Nederland;5.0;20.7
1737;Mook en Middelaar;Herkomst: Niet-Nederland;0.7;19.4
1738;Mook en Middelaar;Herkomst: Westers land;0.5;20.3
1739;Mook en Middelaar;Herkomst: Niet-westers land;;
1740;Moordrecht;Totaal Herkomst (land);5.4;18.9
1741;Moordrecht;Herkomst: Nederland;4.2;19.4
1742;Moordrecht;Herkomst: Niet-Nederland;1.1;17.0
1743;Moordrecht;Herkomst: Westers land;0.9;18.0
1744;Moordrecht;Herkomst: Niet-westers land;0.3;13.7
1745;Muiden;Totaal Herkomst (land);4.5;25.7
1746;Muiden;Herkomst: Nederland;3.9;25.8
1747;Muiden;Herkomst: Niet-Nederland;0.6;25.2
1748;Muiden;Herkomst: Westers land;0.5;28.4
1749;Muiden;Herkomst: Niet-westers land;;
1750;Naarden;Totaal Herkomst (land);11.6;26.9
1751;Naarden;Herkomst: Nederland;9.6;26.8
1752;Naarden;Herkomst: Niet-Nederland;2.0;27.3
1753;Naarden;Herkomst: Westers land;1.4;30.3
1754;Naarden;Herkomst: Niet-westers land;0.5;18.7
1755;Neder-Betuwe;Totaal Herkomst (land);14.0;18.1
1756;Neder-Betuwe;Herkomst: Nederland;13.1;18.2
1757;Neder-Betuwe;Herkomst: Niet-Nederland;0.9;17.0
1758;Neder-Betuwe;Herkomst: Westers land;0.7;17.8
1759;Neder-Betuwe;Herkomst: Niet-westers land;;
1760;Nederlek;Totaal Herkomst (land);10.0;19.9
1761;Nederlek;Herkomst: Nederland;9.4;20.0
1762;Nederlek;Herkomst: Niet-Nederland;0.7;19.0
1763;Nederlek;Herkomst: Westers land;0.5;19.3
1764;Nederlek;Herkomst: Niet-westers land;;
1765;Nederweert;Totaal Herkomst (land);11.6;17.4
1766;Nederweert;Herkomst: Nederland;10.9;17.4
1767;Nederweert;Herkomst: Niet-Nederland;0.7;17.0
1768;Nederweert;Herkomst: Westers land;0.6;17.6
1769;Nederweert;Herkomst: Niet-westers land;;
1770;Neerijnen;Totaal Herkomst (land);7.9;19.5
1771;Neerijnen;Herkomst: Nederland;7.5;19.5
1772;Neerijnen;Herkomst: Niet-Nederland;0.4;20.1
1773;Neerijnen;Herkomst: Westers land;0.3;21.7
1774;Neerijnen;Herkomst: Niet-westers land;;
1775;Niedorp;Totaal Herkomst (land);8.2;18.7
1776;Niedorp;Herkomst: Nederland;7.7;18.9
1777;Niedorp;Herkomst: Niet-Nederland;0.4;16.6
1778;Niedorp;Herkomst: Westers land;0.3;17.8
1779;Niedorp;Herkomst: Niet-westers land;;
1780;Nieuwegein;Totaal Herkomst (land);45.0;18.8
1781;Nieuwegein;Herkomst: Nederland;36.1;19.2
1782;Nieuwegein;Herkomst: Niet-Nederland;8.8;17.2
1783;Nieuwegein;Herkomst: Westers land;4.3;18.8
1784;Nieuwegein;Herkomst: Niet-westers land;4.5;15.6
1785;Nieuwerkerk aan den IJssel;Totaal Herkomst (land);14.8;21.2
1786;Nieuwerkerk aan den IJssel;Herkomst: Nederland;13.1;21.4
1787;Nieuwerkerk aan den IJssel;Herkomst: Niet-Nederland;1.7;20.0
1788;Nieuwerkerk aan den IJssel;Herkomst: Westers land;1.0;22.3
1789;Nieuwerkerk aan den IJssel;Herkomst: Niet-westers land;0.7;16.9
1790;Nieuwkoop;Totaal Herkomst (land);18.8;19.9
1791;Nieuwkoop;Herkomst: Nederland;17.5;20.0
1792;Nieuwkoop;Herkomst: Niet-Nederland;1.3;18.5
1793;Nieuwkoop;Herkomst: Westers land;0.9;19.3
1794;Nieuwkoop;Herkomst: Niet-westers land;0.4;16.6
1795;Nieuw-Lekkerland;Totaal Herkomst (land);5.8;18.5
1796;Nieuw-Lekkerland;Herkomst: Nederland;5.4;18.6
