ID;Geslacht;Leerweg;OpleidingsrichtingEnSector;Herkomstgroepering;Regiokenmerken;Perioden;TotaalDeelnemers_1;EntreeopleidingNiveau1_2;BasisberoepsopleidingNiveau2_3;VakopleidingNiveau3_4;MiddenkaderopleidingNiveau4a_5;SpecialistenopleidingNiveau4b_6;KorteOpleiding_7;LangeOpleiding_8;PrimaireOpleiding_9;VoortgezetteOpleiding_10
124;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Zuid-Nederland (LD);2006/'07;105167.0;5121.0;24959.0;26339.0;47286.0;1462.0;;;;
125;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Zuid-Nederland (LD);2007/'08;109151.0;5538.0;26630.0;27298.0;48383.0;1302.0;;;;
126;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Zuid-Nederland (LD);2008/'09;111081.0;4637.0;27309.0;29512.0;48328.0;1295.0;;;;
127;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Zuid-Nederland (LD);2009/'10;114661.0;6193.0;26858.0;30862.0;49513.0;1235.0;;;;
128;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Zuid-Nederland (LD);2010/'11;115412.0;5710.0;27228.0;30810.0;50569.0;1095.0;;;;
129;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Zuid-Nederland (LD);2011/'12;111590.0;4534.0;25541.0;30089.0;50528.0;898.0;;;;
130;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Zuid-Nederland (LD);2012/'13;108685.0;4158.0;23902.0;29961.0;49913.0;751.0;;;;
131;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Zuid-Nederland (LD);2013/'14;105766.0;3518.0;22255.0;28758.0;50968.0;267.0;;;;
132;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Zuid-Nederland (LD);2014/'15;100389.0;2447.0;18853.0;26611.0;52349.0;129.0;;;;
133;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Zuid-Nederland (LD);2015/'16;97632.0;2166.0;16924.0;25697.0;52845.0;;;;;
134;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Zuid-Nederland (LD);2016/'17;98048.0;1990.0;16008.0;25564.0;54462.0;24.0;;;;
135;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);1990/'91;;;;;;;;;;
136;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);1991/'92;;;;;;;;;;
137;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);1992/'93;;;;;;;;;;
138;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);1993/'94;;;;;;;;;;
139;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);1994/'95;;;;;;;;;;
140;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);1995/'96;;;;;;;;;;
141;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);1996/'97;;;;;;;;;;
142;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);1997/'98;;;;;;;;;;
143;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);1998/'99;;;;;;;;;;
144;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);1999/'00;;;;;;;;;;
145;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);2000/'01;;;;;;;;;;
146;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);2001/'02;;;;;;;;;;
147;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);2002/'03;;;;;;;;;;
148;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);2003/'04;;;;;;;;;;
149;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);2004/'05;;;;;;;;;;
150;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);2005/'06;2641.0;366.0;761.0;649.0;818.0;47.0;;;;
151;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);2006/'07;2803.0;394.0;782.0;732.0;851.0;44.0;;;;
152;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);2007/'08;2878.0;576.0;772.0;733.0;753.0;44.0;;;;
153;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);2008/'09;3879.0;749.0;1069.0;921.0;1086.0;54.0;;;;
154;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);2009/'10;4376.0;1180.0;1126.0;966.0;1051.0;53.0;;;;
155;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);2010/'11;4930.0;1575.0;1102.0;1073.0;1126.0;54.0;;;;
156;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);2011/'12;4809.0;2123.0;845.0;868.0;932.0;41.0;;;;
157;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);2012/'13;4579.0;1897.0;1254.0;651.0;731.0;46.0;;;;
158;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);2013/'14;2751.0;977.0;586.0;542.0;631.0;15.0;;;;
159;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);2014/'15;1394.0;123.0;256.0;396.0;611.0;8.0;;;;
160;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);2015/'16;1360.0;186.0;215.0;354.0;605.0;;;;;
161;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Niet in te delen (LD);2016/'17;1340.0;100.0;247.0;370.0;623.0;;;;;
162;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);1990/'91;;;;;;;;;;
163;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);1991/'92;;;;;;;;;;
164;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);1992/'93;;;;;;;;;;
165;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);1993/'94;;;;;;;;;;
166;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);1994/'95;;;;;;;;;;
167;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);1995/'96;;;;;;;;;;
168;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);1996/'97;;;;;;;;;;
169;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);1997/'98;;;;;;;;;;
170;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);1998/'99;;;;;;;;;;
171;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);1999/'00;;;;;;;;;;
172;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);2000/'01;;;;;;;;;;
173;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);2001/'02;;;;;;;;;;
174;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);2002/'03;;;;;;;;;;
175;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);2003/'04;;;;;;;;;;
176;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);2004/'05;;;;;;;;;;
177;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);2005/'06;19018.0;951.0;5013.0;4780.0;7915.0;359.0;;;;
178;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);2006/'07;19447.0;783.0;5190.0;4863.0;8262.0;349.0;;;;
179;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);2007/'08;19854.0;934.0;5241.0;4856.0;8424.0;399.0;;;;
180;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);2008/'09;20126.0;969.0;5400.0;5280.0;8134.0;343.0;;;;
181;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);2009/'10;20403.0;1031.0;5417.0;5541.0;8143.0;271.0;;;;
182;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);2010/'11;20505.0;1192.0;5262.0;5670.0;8152.0;229.0;;;;
183;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);2011/'12;19938.0;888.0;5208.0;5376.0;8340.0;126.0;;;;
184;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);2012/'13;19775.0;918.0;4927.0;5204.0;8658.0;68.0;;;;
185;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);2013/'14;19636.0;861.0;4507.0;5372.0;8873.0;23.0;;;;
186;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);2014/'15;18993.0;645.0;4002.0;5223.0;9115.0;8.0;;;;
187;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);2015/'16;18992.0;568.0;3847.0;5130.0;9446.0;1.0;;;;
188;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Groningen (PV);2016/'17;19444.0;529.0;3658.0;5183.0;10071.0;3.0;;;;
189;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);1990/'91;;;;;;;;;;
190;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);1991/'92;;;;;;;;;;
191;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);1992/'93;;;;;;;;;;
192;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);1993/'94;;;;;;;;;;
193;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);1994/'95;;;;;;;;;;
194;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);1995/'96;;;;;;;;;;
195;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);1996/'97;;;;;;;;;;
196;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);1997/'98;;;;;;;;;;
197;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);1998/'99;;;;;;;;;;
198;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);1999/'00;;;;;;;;;;
199;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);2000/'01;;;;;;;;;;
200;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);2001/'02;;;;;;;;;;
201;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);2002/'03;;;;;;;;;;
202;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);2003/'04;;;;;;;;;;
203;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);2004/'05;;;;;;;;;;
204;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);2005/'06;23150.0;904.0;5419.0;5862.0;10581.0;384.0;;;;
205;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);2006/'07;23798.0;872.0;5658.0;5932.0;11061.0;275.0;;;;
206;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);2007/'08;23853.0;756.0;5897.0;5834.0;11160.0;206.0;;;;
207;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);2008/'09;23953.0;833.0;5897.0;6492.0;10529.0;202.0;;;;
208;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);2009/'10;24325.0;783.0;5707.0;7113.0;10561.0;161.0;;;;
209;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);2010/'11;25277.0;949.0;6273.0;6809.0;11147.0;99.0;;;;
210;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);2011/'12;24605.0;779.0;5765.0;6531.0;11468.0;62.0;;;;
211;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);2012/'13;24636.0;797.0;5519.0;6488.0;11803.0;29.0;;;;
212;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);2013/'14;24351.0;669.0;5151.0;6489.0;12036.0;6.0;;;;
213;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);2014/'15;23877.0;639.0;4655.0;6384.0;12196.0;3.0;;;;
214;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);2015/'16;23706.0;637.0;4178.0;6525.0;12361.0;5.0;;;;
215;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Friesland (PV);2016/'17;24453.0;663.0;3942.0;7025.0;12819.0;4.0;;;;
216;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);1990/'91;;;;;;;;;;
217;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);1991/'92;;;;;;;;;;
218;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);1992/'93;;;;;;;;;;
219;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);1993/'94;;;;;;;;;;
220;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);1994/'95;;;;;;;;;;
221;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);1995/'96;;;;;;;;;;
222;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);1996/'97;;;;;;;;;;
223;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);1997/'98;;;;;;;;;;
224;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);1998/'99;;;;;;;;;;
225;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);1999/'00;;;;;;;;;;
226;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);2000/'01;;;;;;;;;;
227;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);2001/'02;;;;;;;;;;
228;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);2002/'03;;;;;;;;;;
229;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);2003/'04;;;;;;;;;;
230;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);2004/'05;;;;;;;;;;
231;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);2005/'06;16774.0;763.0;4126.0;4433.0;7177.0;275.0;;;;
232;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);2006/'07;16912.0;576.0;4167.0;4698.0;7201.0;270.0;;;;
233;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);2007/'08;17357.0;589.0;4419.0;4861.0;7234.0;254.0;;;;
234;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);2008/'09;17372.0;644.0;4465.0;4722.0;7318.0;223.0;;;;
235;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);2009/'10;17485.0;608.0;4352.0;4563.0;7767.0;195.0;;;;
236;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);2010/'11;17990.0;889.0;4439.0;4696.0;7802.0;164.0;;;;
237;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);2011/'12;17572.0;732.0;4280.0;4584.0;7882.0;94.0;;;;
238;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);2012/'13;17465.0;642.0;4291.0;4578.0;7912.0;42.0;;;;
239;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);2013/'14;17003.0;609.0;3677.0;4665.0;8037.0;15.0;;;;
240;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);2014/'15;16593.0;350.0;3442.0;4443.0;8354.0;4.0;;;;
241;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);2015/'16;16520.0;272.0;3304.0;4378.0;8566.0;;;;;
242;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Drenthe (PV);2016/'17;17049.0;337.0;3150.0;4325.0;9233.0;4.0;;;;
243;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Overijssel (PV);1990/'91;;;;;;;;;;
244;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Overijssel (PV);1991/'92;;;;;;;;;;
245;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Overijssel (PV);1992/'93;;;;;;;;;;
246;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Overijssel (PV);1993/'94;;;;;;;;;;
247;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Overijssel (PV);1994/'95;;;;;;;;;;
248;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Overijssel (PV);1995/'96;;;;;;;;;;
249;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Overijssel (PV);1996/'97;;;;;;;;;;
250;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Overijssel (PV);1997/'98;;;;;;;;;;
251;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Overijssel (PV);1998/'99;;;;;;;;;;
252;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Overijssel (PV);1999/'00;;;;;;;;;;
253;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Overijssel (PV);2000/'01;;;;;;;;;;
254;Totaal mannen en vrouwen;Totaal leerweg (incl. extraneï);Totaal opleidingsrichting en sector;Totaal herkomstgroepering;Overijssel (PV);2001/'02;;;;;;;;;;
