ID;Bedrijfstakken;LandenEnRegioS;Perioden;RDUitgavenVanBedrijven_1;RDGefinancierdVanuitHetBuitenland_2
8059;Papier-, karton- en grafische industrie;Verenigd Koninkrijk;1997;;
8060;Papier-, karton- en grafische industrie;Verenigd Koninkrijk;1998;;
8061;Papier-, karton- en grafische industrie;Verenigd Koninkrijk;1999;;
8062;Papier-, karton- en grafische industrie;Verenigd Koninkrijk;2000;;
8063;Papier-, karton- en grafische industrie;Verenigd Koninkrijk;2001;;
8064;Papier-, karton- en grafische industrie;Verenigd Koninkrijk;2002;;
8065;Papier-, karton- en grafische industrie;Verenigd Koninkrijk;2003;;
8066;Papier-, karton- en grafische industrie;Verenigd Koninkrijk;2004;;
8067;Papier-, karton- en grafische industrie;Verenigd Koninkrijk;2005;;
8068;Papier-, karton- en grafische industrie;Verenigd Koninkrijk;2006;;
8069;Papier-, karton- en grafische industrie;Verenigd Koninkrijk;2007;;
8070;Papier-, karton- en grafische industrie;Verenigd Koninkrijk;2008;;
8071;Papier-, karton- en grafische industrie;Verenigd Koninkrijk;2009;;
8072;Papier-, karton- en grafische industrie;Verenigd Koninkrijk;2010;;
8073;Papier-, karton- en grafische industrie;Verenigd Koninkrijk;2011;;
8074;Papier-, karton- en grafische industrie;Verenigde Staten;1990;0.82;
8075;Papier-, karton- en grafische industrie;Verenigde Staten;1991;0.94;
8076;Papier-, karton- en grafische industrie;Verenigde Staten;1992;0.9;
8077;Papier-, karton- en grafische industrie;Verenigde Staten;1993;1.15;
8078;Papier-, karton- en grafische industrie;Verenigde Staten;1994;1.09;
8079;Papier-, karton- en grafische industrie;Verenigde Staten;1995;1.07;
8080;Papier-, karton- en grafische industrie;Verenigde Staten;1996;1.23;
8081;Papier-, karton- en grafische industrie;Verenigde Staten;1997;1.04;
8082;Papier-, karton- en grafische industrie;Verenigde Staten;1998;1.06;
8083;Papier-, karton- en grafische industrie;Verenigde Staten;1999;1.31;
8084;Papier-, karton- en grafische industrie;Verenigde Staten;2000;1.4;
8085;Papier-, karton- en grafische industrie;Verenigde Staten;2001;1.56;
8086;Papier-, karton- en grafische industrie;Verenigde Staten;2002;1.52;
8087;Papier-, karton- en grafische industrie;Verenigde Staten;2003;1.65;
8088;Papier-, karton- en grafische industrie;Verenigde Staten;2004;;
8089;Papier-, karton- en grafische industrie;Verenigde Staten;2005;;
8090;Papier-, karton- en grafische industrie;Verenigde Staten;2006;;
8091;Papier-, karton- en grafische industrie;Verenigde Staten;2007;;
8092;Papier-, karton- en grafische industrie;Verenigde Staten;2008;;
8093;Papier-, karton- en grafische industrie;Verenigde Staten;2009;;
8094;Papier-, karton- en grafische industrie;Verenigde Staten;2010;;
8095;Papier-, karton- en grafische industrie;Verenigde Staten;2011;;
8096;Papier-, karton- en grafische industrie;Zuid-Korea;1990;;
8097;Papier-, karton- en grafische industrie;Zuid-Korea;1991;;
8098;Papier-, karton- en grafische industrie;Zuid-Korea;1992;;
8099;Papier-, karton- en grafische industrie;Zuid-Korea;1993;;
8100;Papier-, karton- en grafische industrie;Zuid-Korea;1994;;
8101;Papier-, karton- en grafische industrie;Zuid-Korea;1995;0.62;
8102;Papier-, karton- en grafische industrie;Zuid-Korea;1996;0.93;
8103;Papier-, karton- en grafische industrie;Zuid-Korea;1997;0.81;
8104;Papier-, karton- en grafische industrie;Zuid-Korea;1998;0.73;
8105;Papier-, karton- en grafische industrie;Zuid-Korea;1999;0.44;
8106;Papier-, karton- en grafische industrie;Zuid-Korea;2000;0.59;
8107;Papier-, karton- en grafische industrie;Zuid-Korea;2001;0.39;
8108;Papier-, karton- en grafische industrie;Zuid-Korea;2002;0.9;
8109;Papier-, karton- en grafische industrie;Zuid-Korea;2003;0.54;
8110;Papier-, karton- en grafische industrie;Zuid-Korea;2004;;
8111;Papier-, karton- en grafische industrie;Zuid-Korea;2005;;
8112;Papier-, karton- en grafische industrie;Zuid-Korea;2006;;
8113;Papier-, karton- en grafische industrie;Zuid-Korea;2007;;
8114;Papier-, karton- en grafische industrie;Zuid-Korea;2008;;
8115;Papier-, karton- en grafische industrie;Zuid-Korea;2009;;
8116;Papier-, karton- en grafische industrie;Zuid-Korea;2010;;
8117;Papier-, karton- en grafische industrie;Zuid-Korea;2011;;
8118;Papier-, karton- en grafische industrie;Zweden;1990;2.14;
8119;Papier-, karton- en grafische industrie;Zweden;1991;2.28;
8120;Papier-, karton- en grafische industrie;Zweden;1992;2.24;
8121;Papier-, karton- en grafische industrie;Zweden;1993;2.08;
8122;Papier-, karton- en grafische industrie;Zweden;1994;2.14;
8123;Papier-, karton- en grafische industrie;Zweden;1995;1.91;
8124;Papier-, karton- en grafische industrie;Zweden;1996;2.75;
8125;Papier-, karton- en grafische industrie;Zweden;1997;3.0;
8126;Papier-, karton- en grafische industrie;Zweden;1998;2.66;
8127;Papier-, karton- en grafische industrie;Zweden;1999;2.28;
8128;Papier-, karton- en grafische industrie;Zweden;2000;1.85;
8129;Papier-, karton- en grafische industrie;Zweden;2001;1.88;
8130;Papier-, karton- en grafische industrie;Zweden;2002;2.0;
8131;Papier-, karton- en grafische industrie;Zweden;2003;;
8132;Papier-, karton- en grafische industrie;Zweden;2004;;
8133;Papier-, karton- en grafische industrie;Zweden;2005;;
8134;Papier-, karton- en grafische industrie;Zweden;2006;;
8135;Papier-, karton- en grafische industrie;Zweden;2007;;
8136;Papier-, karton- en grafische industrie;Zweden;2008;;
8137;Papier-, karton- en grafische industrie;Zweden;2009;;
8138;Papier-, karton- en grafische industrie;Zweden;2010;;
8139;Papier-, karton- en grafische industrie;Zweden;2011;;
8140;Papier-, karton- en grafische industrie;EU-15;1990;;
8141;Papier-, karton- en grafische industrie;EU-15;1991;;
8142;Papier-, karton- en grafische industrie;EU-15;1992;;
8143;Papier-, karton- en grafische industrie;EU-15;1993;;
8144;Papier-, karton- en grafische industrie;EU-15;1994;;
8145;Papier-, karton- en grafische industrie;EU-15;1995;;
8146;Papier-, karton- en grafische industrie;EU-15;1996;;
8147;Papier-, karton- en grafische industrie;EU-15;1997;;
8148;Papier-, karton- en grafische industrie;EU-15;1998;;
8149;Papier-, karton- en grafische industrie;EU-15;1999;;
8150;Papier-, karton- en grafische industrie;EU-15;2000;;
8151;Papier-, karton- en grafische industrie;EU-15;2001;;
8152;Papier-, karton- en grafische industrie;EU-15;2002;;
8153;Papier-, karton- en grafische industrie;EU-15;2003;;
8154;Papier-, karton- en grafische industrie;EU-15;2004;;
8155;Papier-, karton- en grafische industrie;EU-15;2005;;
8156;Papier-, karton- en grafische industrie;EU-15;2006;;
8157;Papier-, karton- en grafische industrie;EU-15;2007;;
8158;Papier-, karton- en grafische industrie;EU-15;2008;;
8159;Papier-, karton- en grafische industrie;EU-15;2009;;
8160;Papier-, karton- en grafische industrie;EU-15;2010;;
8161;Papier-, karton- en grafische industrie;EU-15;2011;;
8162;Papier-, karton- en grafische industrie;EU-27;1990;;
8163;Papier-, karton- en grafische industrie;EU-27;1991;;
8164;Papier-, karton- en grafische industrie;EU-27;1992;;
8165;Papier-, karton- en grafische industrie;EU-27;1993;;
8166;Papier-, karton- en grafische industrie;EU-27;1994;;
8167;Papier-, karton- en grafische industrie;EU-27;1995;;
8168;Papier-, karton- en grafische industrie;EU-27;1996;;
8169;Papier-, karton- en grafische industrie;EU-27;1997;;
8170;Papier-, karton- en grafische industrie;EU-27;1998;;
8171;Papier-, karton- en grafische industrie;EU-27;1999;;
8172;Papier-, karton- en grafische industrie;EU-27;2000;;
8173;Papier-, karton- en grafische industrie;EU-27;2001;;
8174;Papier-, karton- en grafische industrie;EU-27;2002;;
8175;Papier-, karton- en grafische industrie;EU-27;2003;;
8176;Papier-, karton- en grafische industrie;EU-27;2004;;
8177;Papier-, karton- en grafische industrie;EU-27;2005;;
8178;Papier-, karton- en grafische industrie;EU-27;2006;;
8179;Papier-, karton- en grafische industrie;EU-27;2007;;
8180;Papier-, karton- en grafische industrie;EU-27;2008;;
8181;Papier-, karton- en grafische industrie;EU-27;2009;;
8182;Papier-, karton- en grafische industrie;EU-27;2010;;
8183;Papier-, karton- en grafische industrie;EU-27;2011;;
8184;Papier-, karton- en grafische industrie;OESO;1990;;
8185;Papier-, karton- en grafische industrie;OESO;1991;;
8186;Papier-, karton- en grafische industrie;OESO;1992;;
8187;Papier-, karton- en grafische industrie;OESO;1993;;
8188;Papier-, karton- en grafische industrie;OESO;1994;;
8189;Papier-, karton- en grafische industrie;OESO;1995;;
8190;Papier-, karton- en grafische industrie;OESO;1996;;
8191;Papier-, karton- en grafische industrie;OESO;1997;;
8192;Papier-, karton- en grafische industrie;OESO;1998;;
8193;Papier-, karton- en grafische industrie;OESO;1999;;
8194;Papier-, karton- en grafische industrie;OESO;2000;;
8195;Papier-, karton- en grafische industrie;OESO;2001;;
8196;Papier-, karton- en grafische industrie;OESO;2002;;
8197;Papier-, karton- en grafische industrie;OESO;2003;;
8198;Papier-, karton- en grafische industrie;OESO;2004;;
8199;Papier-, karton- en grafische industrie;OESO;2005;;
8200;Papier-, karton- en grafische industrie;OESO;2006;;
8201;Papier-, karton- en grafische industrie;OESO;2007;;
8202;Papier-, karton- en grafische industrie;OESO;2008;;
8203;Papier-, karton- en grafische industrie;OESO;2009;;
8204;Papier-, karton- en grafische industrie;OESO;2010;;
8205;Papier-, karton- en grafische industrie;OESO;2011;;
8206;Papier-, karton- en grafische industrie;Groningen (PV);1990;;
8207;Papier-, karton- en grafische industrie;Groningen (PV);1991;;
8208;Papier-, karton- en grafische industrie;Groningen (PV);1992;;
8209;Papier-, karton- en grafische industrie;Groningen (PV);1993;;
8210;Papier-, karton- en grafische industrie;Groningen (PV);1994;;
8211;Papier-, karton- en grafische industrie;Groningen (PV);1995;;
8212;Papier-, karton- en grafische industrie;Groningen (PV);1996;;
8213;Papier-, karton- en grafische industrie;Groningen (PV);1997;;
8214;Papier-, karton- en grafische industrie;Groningen (PV);1998;;
8215;Papier-, karton- en grafische industrie;Groningen (PV);1999;;
8216;Papier-, karton- en grafische industrie;Groningen (PV);2000;;
8217;Papier-, karton- en grafische industrie;Groningen (PV);2001;;
8218;Papier-, karton- en grafische industrie;Groningen (PV);2002;;
8219;Papier-, karton- en grafische industrie;Groningen (PV);2003;;
8220;Papier-, karton- en grafische industrie;Groningen (PV);2004;;
8221;Papier-, karton- en grafische industrie;Groningen (PV);2005;;
8222;Papier-, karton- en grafische industrie;Groningen (PV);2006;;
8223;Papier-, karton- en grafische industrie;Groningen (PV);2007;;
8224;Papier-, karton- en grafische industrie;Groningen (PV);2008;;
8225;Papier-, karton- en grafische industrie;Groningen (PV);2009;;
8226;Papier-, karton- en grafische industrie;Groningen (PV);2010;;
8227;Papier-, karton- en grafische industrie;Groningen (PV);2011;;
8228;Papier-, karton- en grafische industrie;Friesland (PV);1990;;
8229;Papier-, karton- en grafische industrie;Friesland (PV);1991;;
8230;Papier-, karton- en grafische industrie;Friesland (PV);1992;;
8231;Papier-, karton- en grafische industrie;Friesland (PV);1993;;
8232;Papier-, karton- en grafische industrie;Friesland (PV);1994;;
8233;Papier-, karton- en grafische industrie;Friesland (PV);1995;;
8234;Papier-, karton- en grafische industrie;Friesland (PV);1996;;
8235;Papier-, karton- en grafische industrie;Friesland (PV);1997;;
8236;Papier-, karton- en grafische industrie;Friesland (PV);1998;;
8237;Papier-, karton- en grafische industrie;Friesland (PV);1999;;
8238;Papier-, karton- en grafische industrie;Friesland (PV);2000;;
8239;Papier-, karton- en grafische industrie;Friesland (PV);2001;;
8240;Papier-, karton- en grafische industrie;Friesland (PV);2002;;
8241;Papier-, karton- en grafische industrie;Friesland (PV);2003;;
8242;Papier-, karton- en grafische industrie;Friesland (PV);2004;;
8243;Papier-, karton- en grafische industrie;Friesland (PV);2005;;
8244;Papier-, karton- en grafische industrie;Friesland (PV);2006;;
8245;Papier-, karton- en grafische industrie;Friesland (PV);2007;;
8246;Papier-, karton- en grafische industrie;Friesland (PV);2008;;
8247;Papier-, karton- en grafische industrie;Friesland (PV);2009;;
8248;Papier-, karton- en grafische industrie;Friesland (PV);2010;;
8249;Papier-, karton- en grafische industrie;Friesland (PV);2011;;
8250;Papier-, karton- en grafische industrie;Drenthe (PV);1990;;
8251;Papier-, karton- en grafische industrie;Drenthe (PV);1991;;
8252;Papier-, karton- en grafische industrie;Drenthe (PV);1992;;
8253;Papier-, karton- en grafische industrie;Drenthe (PV);1993;;
8254;Papier-, karton- en grafische industrie;Drenthe (PV);1994;;
8255;Papier-, karton- en grafische industrie;Drenthe (PV);1995;;
8256;Papier-, karton- en grafische industrie;Drenthe (PV);1996;;
8257;Papier-, karton- en grafische industrie;Drenthe (PV);1997;;
8258;Papier-, karton- en grafische industrie;Drenthe (PV);1998;;
8259;Papier-, karton- en grafische industrie;Drenthe (PV);1999;;
8260;Papier-, karton- en grafische industrie;Drenthe (PV);2000;;
8261;Papier-, karton- en grafische industrie;Drenthe (PV);2001;;
8262;Papier-, karton- en grafische industrie;Drenthe (PV);2002;;
8263;Papier-, karton- en grafische industrie;Drenthe (PV);2003;;
8264;Papier-, karton- en grafische industrie;Drenthe (PV);2004;;
8265;Papier-, karton- en grafische industrie;Drenthe (PV);2005;;
8266;Papier-, karton- en grafische industrie;Drenthe (PV);2006;;
8267;Papier-, karton- en grafische industrie;Drenthe (PV);2007;;
8268;Papier-, karton- en grafische industrie;Drenthe (PV);2008;;
8269;Papier-, karton- en grafische industrie;Drenthe (PV);2009;;
8270;Papier-, karton- en grafische industrie;Drenthe (PV);2010;;
8271;Papier-, karton- en grafische industrie;Drenthe (PV);2011;;
8272;Papier-, karton- en grafische industrie;Overijssel (PV);1990;;
8273;Papier-, karton- en grafische industrie;Overijssel (PV);1991;;
8274;Papier-, karton- en grafische industrie;Overijssel (PV);1992;;
8275;Papier-, karton- en grafische industrie;Overijssel (PV);1993;;
8276;Papier-, karton- en grafische industrie;Overijssel (PV);1994;;
8277;Papier-, karton- en grafische industrie;Overijssel (PV);1995;;
8278;Papier-, karton- en grafische industrie;Overijssel (PV);1996;;
8279;Papier-, karton- en grafische industrie;Overijssel (PV);1997;;
8280;Papier-, karton- en grafische industrie;Overijssel (PV);1998;;
8281;Papier-, karton- en grafische industrie;Overijssel (PV);1999;;
8282;Papier-, karton- en grafische industrie;Overijssel (PV);2000;;
8283;Papier-, karton- en grafische industrie;Overijssel (PV);2001;;
8284;Papier-, karton- en grafische industrie;Overijssel (PV);2002;;
8285;Papier-, karton- en grafische industrie;Overijssel (PV);2003;;
8286;Papier-, karton- en grafische industrie;Overijssel (PV);2004;;
8287;Papier-, karton- en grafische industrie;Overijssel (PV);2005;;
8288;Papier-, karton- en grafische industrie;Overijssel (PV);2006;;
8289;Papier-, karton- en grafische industrie;Overijssel (PV);2007;;
8290;Papier-, karton- en grafische industrie;Overijssel (PV);2008;;
8291;Papier-, karton- en grafische industrie;Overijssel (PV);2009;;
8292;Papier-, karton- en grafische industrie;Overijssel (PV);2010;;
8293;Papier-, karton- en grafische industrie;Overijssel (PV);2011;;
8294;Papier-, karton- en grafische industrie;Flevoland (PV);1990;;
8295;Papier-, karton- en grafische industrie;Flevoland (PV);1991;;
8296;Papier-, karton- en grafische industrie;Flevoland (PV);1992;;
8297;Papier-, karton- en grafische industrie;Flevoland (PV);1993;;
8298;Papier-, karton- en grafische industrie;Flevoland (PV);1994;;
8299;Papier-, karton- en grafische industrie;Flevoland (PV);1995;;
8300;Papier-, karton- en grafische industrie;Flevoland (PV);1996;;
8301;Papier-, karton- en grafische industrie;Flevoland (PV);1997;;
8302;Papier-, karton- en grafische industrie;Flevoland (PV);1998;;
8303;Papier-, karton- en grafische industrie;Flevoland (PV);1999;;
8304;Papier-, karton- en grafische industrie;Flevoland (PV);2000;;
8305;Papier-, karton- en grafische industrie;Flevoland (PV);2001;;
8306;Papier-, karton- en grafische industrie;Flevoland (PV);2002;;
8307;Papier-, karton- en grafische industrie;Flevoland (PV);2003;;
8308;Papier-, karton- en grafische industrie;Flevoland (PV);2004;;
8309;Papier-, karton- en grafische industrie;Flevoland (PV);2005;;
8310;Papier-, karton- en grafische industrie;Flevoland (PV);2006;;
8311;Papier-, karton- en grafische industrie;Flevoland (PV);2007;;
8312;Papier-, karton- en grafische industrie;Flevoland (PV);2008;;
8313;Papier-, karton- en grafische industrie;Flevoland (PV);2009;;
8314;Papier-, karton- en grafische industrie;Flevoland (PV);2010;;
8315;Papier-, karton- en grafische industrie;Flevoland (PV);2011;;
8316;Papier-, karton- en grafische industrie;Gelderland (PV);1990;;
8317;Papier-, karton- en grafische industrie;Gelderland (PV);1991;;
8318;Papier-, karton- en grafische industrie;Gelderland (PV);1992;;
8319;Papier-, karton- en grafische industrie;Gelderland (PV);1993;;
8320;Papier-, karton- en grafische industrie;Gelderland (PV);1994;;
8321;Papier-, karton- en grafische industrie;Gelderland (PV);1995;;
8322;Papier-, karton- en grafische industrie;Gelderland (PV);1996;;
8323;Papier-, karton- en grafische industrie;Gelderland (PV);1997;;
8324;Papier-, karton- en grafische industrie;Gelderland (PV);1998;;
8325;Papier-, karton- en grafische industrie;Gelderland (PV);1999;;
8326;Papier-, karton- en grafische industrie;Gelderland (PV);2000;;
8327;Papier-, karton- en grafische industrie;Gelderland (PV);2001;;
8328;Papier-, karton- en grafische industrie;Gelderland (PV);2002;;
8329;Papier-, karton- en grafische industrie;Gelderland (PV);2003;;
8330;Papier-, karton- en grafische industrie;Gelderland (PV);2004;;
8331;Papier-, karton- en grafische industrie;Gelderland (PV);2005;;
8332;Papier-, karton- en grafische industrie;Gelderland (PV);2006;;
8333;Papier-, karton- en grafische industrie;Gelderland (PV);2007;;
8334;Papier-, karton- en grafische industrie;Gelderland (PV);2008;;
8335;Papier-, karton- en grafische industrie;Gelderland (PV);2009;;
8336;Papier-, karton- en grafische industrie;Gelderland (PV);2010;;
8337;Papier-, karton- en grafische industrie;Gelderland (PV);2011;;
8338;Papier-, karton- en grafische industrie;Utrecht (PV);1990;;
8339;Papier-, karton- en grafische industrie;Utrecht (PV);1991;;
8340;Papier-, karton- en grafische industrie;Utrecht (PV);1992;;
8341;Papier-, karton- en grafische industrie;Utrecht (PV);1993;;
8342;Papier-, karton- en grafische industrie;Utrecht (PV);1994;;
8343;Papier-, karton- en grafische industrie;Utrecht (PV);1995;;
8344;Papier-, karton- en grafische industrie;Utrecht (PV);1996;;
8345;Papier-, karton- en grafische industrie;Utrecht (PV);1997;;
8346;Papier-, karton- en grafische industrie;Utrecht (PV);1998;;
8347;Papier-, karton- en grafische industrie;Utrecht (PV);1999;;
8348;Papier-, karton- en grafische industrie;Utrecht (PV);2000;;
8349;Papier-, karton- en grafische industrie;Utrecht (PV);2001;;
8350;Papier-, karton- en grafische industrie;Utrecht (PV);2002;;
8351;Papier-, karton- en grafische industrie;Utrecht (PV);2003;;
8352;Papier-, karton- en grafische industrie;Utrecht (PV);2004;;
8353;Papier-, karton- en grafische industrie;Utrecht (PV);2005;;
8354;Papier-, karton- en grafische industrie;Utrecht (PV);2006;;
8355;Papier-, karton- en grafische industrie;Utrecht (PV);2007;;
8356;Papier-, karton- en grafische industrie;Utrecht (PV);2008;;
8357;Papier-, karton- en grafische industrie;Utrecht (PV);2009;;
8358;Papier-, karton- en grafische industrie;Utrecht (PV);2010;;
8359;Papier-, karton- en grafische industrie;Utrecht (PV);2011;;
8360;Papier-, karton- en grafische industrie;Noord-Holland (PV);1990;;
8361;Papier-, karton- en grafische industrie;Noord-Holland (PV);1991;;
8362;Papier-, karton- en grafische industrie;Noord-Holland (PV);1992;;
8363;Papier-, karton- en grafische industrie;Noord-Holland (PV);1993;;
8364;Papier-, karton- en grafische industrie;Noord-Holland (PV);1994;;
8365;Papier-, karton- en grafische industrie;Noord-Holland (PV);1995;;
8366;Papier-, karton- en grafische industrie;Noord-Holland (PV);1996;;
8367;Papier-, karton- en grafische industrie;Noord-Holland (PV);1997;;
8368;Papier-, karton- en grafische industrie;Noord-Holland (PV);1998;;
8369;Papier-, karton- en grafische industrie;Noord-Holland (PV);1999;;
8370;Papier-, karton- en grafische industrie;Noord-Holland (PV);2000;;
8371;Papier-, karton- en grafische industrie;Noord-Holland (PV);2001;;
8372;Papier-, karton- en grafische industrie;Noord-Holland (PV);2002;;
8373;Papier-, karton- en grafische industrie;Noord-Holland (PV);2003;;
8374;Papier-, karton- en grafische industrie;Noord-Holland (PV);2004;;
8375;Papier-, karton- en grafische industrie;Noord-Holland (PV);2005;;
8376;Papier-, karton- en grafische industrie;Noord-Holland (PV);2006;;
8377;Papier-, karton- en grafische industrie;Noord-Holland (PV);2007;;
8378;Papier-, karton- en grafische industrie;Noord-Holland (PV);2008;;
8379;Papier-, karton- en grafische industrie;Noord-Holland (PV);2009;;
8380;Papier-, karton- en grafische industrie;Noord-Holland (PV);2010;;
8381;Papier-, karton- en grafische industrie;Noord-Holland (PV);2011;;
8382;Papier-, karton- en grafische industrie;Zuid-Holland (PV);1990;;
8383;Papier-, karton- en grafische industrie;Zuid-Holland (PV);1991;;
8384;Papier-, karton- en grafische industrie;Zuid-Holland (PV);1992;;
8385;Papier-, karton- en grafische industrie;Zuid-Holland (PV);1993;;
8386;Papier-, karton- en grafische industrie;Zuid-Holland (PV);1994;;
8387;Papier-, karton- en grafische industrie;Zuid-Holland (PV);1995;;
8388;Papier-, karton- en grafische industrie;Zuid-Holland (PV);1996;;
8389;Papier-, karton- en grafische industrie;Zuid-Holland (PV);1997;;
8390;Papier-, karton- en grafische industrie;Zuid-Holland (PV);1998;;
8391;Papier-, karton- en grafische industrie;Zuid-Holland (PV);1999;;
8392;Papier-, karton- en grafische industrie;Zuid-Holland (PV);2000;;
8393;Papier-, karton- en grafische industrie;Zuid-Holland (PV);2001;;
8394;Papier-, karton- en grafische industrie;Zuid-Holland (PV);2002;;
8395;Papier-, karton- en grafische industrie;Zuid-Holland (PV);2003;;
8396;Papier-, karton- en grafische industrie;Zuid-Holland (PV);2004;;
8397;Papier-, karton- en grafische industrie;Zuid-Holland (PV);2005;;
8398;Papier-, karton- en grafische industrie;Zuid-Holland (PV);2006;;
8399;Papier-, karton- en grafische industrie;Zuid-Holland (PV);2007;;
8400;Papier-, karton- en grafische industrie;Zuid-Holland (PV);2008;;
8401;Papier-, karton- en grafische industrie;Zuid-Holland (PV);2009;;
8402;Papier-, karton- en grafische industrie;Zuid-Holland (PV);2010;;
8403;Papier-, karton- en grafische industrie;Zuid-Holland (PV);2011;;
8404;Papier-, karton- en grafische industrie;Zeeland (PV);1990;;
8405;Papier-, karton- en grafische industrie;Zeeland (PV);1991;;
8406;Papier-, karton- en grafische industrie;Zeeland (PV);1992;;
8407;Papier-, karton- en grafische industrie;Zeeland (PV);1993;;
8408;Papier-, karton- en grafische industrie;Zeeland (PV);1994;;
8409;Papier-, karton- en grafische industrie;Zeeland (PV);1995;;
8410;Papier-, karton- en grafische industrie;Zeeland (PV);1996;;
8411;Papier-, karton- en grafische industrie;Zeeland (PV);1997;;
8412;Papier-, karton- en grafische industrie;Zeeland (PV);1998;;
8413;Papier-, karton- en grafische industrie;Zeeland (PV);1999;;
8414;Papier-, karton- en grafische industrie;Zeeland (PV);2000;;
8415;Papier-, karton- en grafische industrie;Zeeland (PV);2001;;
8416;Papier-, karton- en grafische industrie;Zeeland (PV);2002;;
8417;Papier-, karton- en grafische industrie;Zeeland (PV);2003;;
8418;Papier-, karton- en grafische industrie;Zeeland (PV);2004;;
8419;Papier-, karton- en grafische industrie;Zeeland (PV);2005;;
8420;Papier-, karton- en grafische industrie;Zeeland (PV);2006;;
8421;Papier-, karton- en grafische industrie;Zeeland (PV);2007;;
8422;Papier-, karton- en grafische industrie;Zeeland (PV);2008;;
8423;Papier-, karton- en grafische industrie;Zeeland (PV);2009;;
8424;Papier-, karton- en grafische industrie;Zeeland (PV);2010;;
8425;Papier-, karton- en grafische industrie;Zeeland (PV);2011;;
8426;Papier-, karton- en grafische industrie;Noord-Brabant (PV);1990;;
8427;Papier-, karton- en grafische industrie;Noord-Brabant (PV);1991;;
8428;Papier-, karton- en grafische industrie;Noord-Brabant (PV);1992;;
8429;Papier-, karton- en grafische industrie;Noord-Brabant (PV);1993;;
8430;Papier-, karton- en grafische industrie;Noord-Brabant (PV);1994;;
8431;Papier-, karton- en grafische industrie;Noord-Brabant (PV);1995;;
8432;Papier-, karton- en grafische industrie;Noord-Brabant (PV);1996;;
8433;Papier-, karton- en grafische industrie;Noord-Brabant (PV);1997;;
8434;Papier-, karton- en grafische industrie;Noord-Brabant (PV);1998;;
8435;Papier-, karton- en grafische industrie;Noord-Brabant (PV);1999;;
8436;Papier-, karton- en grafische industrie;Noord-Brabant (PV);2000;;
8437;Papier-, karton- en grafische industrie;Noord-Brabant (PV);2001;;
8438;Papier-, karton- en grafische industrie;Noord-Brabant (PV);2002;;
8439;Papier-, karton- en grafische industrie;Noord-Brabant (PV);2003;;
8440;Papier-, karton- en grafische industrie;Noord-Brabant (PV);2004;;
8441;Papier-, karton- en grafische industrie;Noord-Brabant (PV);2005;;
8442;Papier-, karton- en grafische industrie;Noord-Brabant (PV);2006;;
8443;Papier-, karton- en grafische industrie;Noord-Brabant (PV);2007;;
8444;Papier-, karton- en grafische industrie;Noord-Brabant (PV);2008;;
8445;Papier-, karton- en grafische industrie;Noord-Brabant (PV);2009;;
8446;Papier-, karton- en grafische industrie;Noord-Brabant (PV);2010;;
8447;Papier-, karton- en grafische industrie;Noord-Brabant (PV);2011;;
8448;Papier-, karton- en grafische industrie;Limburg (PV);1990;;
8449;Papier-, karton- en grafische industrie;Limburg (PV);1991;;
8450;Papier-, karton- en grafische industrie;Limburg (PV);1992;;
8451;Papier-, karton- en grafische industrie;Limburg (PV);1993;;
8452;Papier-, karton- en grafische industrie;Limburg (PV);1994;;
8453;Papier-, karton- en grafische industrie;Limburg (PV);1995;;
8454;Papier-, karton- en grafische industrie;Limburg (PV);1996;;
8455;Papier-, karton- en grafische industrie;Limburg (PV);1997;;
8456;Papier-, karton- en grafische industrie;Limburg (PV);1998;;
8457;Papier-, karton- en grafische industrie;Limburg (PV);1999;;
8458;Papier-, karton- en grafische industrie;Limburg (PV);2000;;
8459;Papier-, karton- en grafische industrie;Limburg (PV);2001;;
8460;Papier-, karton- en grafische industrie;Limburg (PV);2002;;
8461;Papier-, karton- en grafische industrie;Limburg (PV);2003;;
8462;Papier-, karton- en grafische industrie;Limburg (PV);2004;;
8463;Papier-, karton- en grafische industrie;Limburg (PV);2005;;
8464;Papier-, karton- en grafische industrie;Limburg (PV);2006;;
8465;Papier-, karton- en grafische industrie;Limburg (PV);2007;;
8466;Papier-, karton- en grafische industrie;Limburg (PV);2008;;
8467;Papier-, karton- en grafische industrie;Limburg (PV);2009;;
8468;Papier-, karton- en grafische industrie;Limburg (PV);2010;;
8469;Papier-, karton- en grafische industrie;Limburg (PV);2011;;
8470;Papier- en kartonindustrie;Australië;1990;2.15;
8471;Papier- en kartonindustrie;Australië;1991;3.54;
8472;Papier- en kartonindustrie;Australië;1992;2.24;
8473;Papier- en kartonindustrie;Australië;1993;5.48;
8474;Papier- en kartonindustrie;Australië;1994;3.23;
8475;Papier- en kartonindustrie;Australië;1995;8.37;
8476;Papier- en kartonindustrie;Australië;1996;9.65;
8477;Papier- en kartonindustrie;Australië;1997;5.49;
8478;Papier- en kartonindustrie;Australië;1998;3.46;
8479;Papier- en kartonindustrie;Australië;1999;4.41;
8480;Papier- en kartonindustrie;Australië;2000;;
8481;Papier- en kartonindustrie;Australië;2001;;
8482;Papier- en kartonindustrie;Australië;2002;;
8483;Papier- en kartonindustrie;Australië;2003;;
8484;Papier- en kartonindustrie;Australië;2004;;
8485;Papier- en kartonindustrie;Australië;2005;;
8486;Papier- en kartonindustrie;Australië;2006;;
