ID;Achtergrondkenmerken;Perioden;TotaalAantalVakanties_1;GemiddeldeVakantieduur_2;Belgie_3;Frankrijk_4;Spanje_5;Oostenrijk_6;GrootBrittannie_7;Duitsland_8;Italie_9;Griekenland_10;Turkije_11;OverigeLanden_12;TotaalSeizoenrecreatieveLogiesvormen_13;TotaalToeristischeLogiesvormen_14;WoningVanFamilieVriendenOfKennissen_15;WoningVanAndereParticulier_16;HotelMotel_17;Appartement_18;ZomerhuisjeVakantiebungalow_19;TentBungalowtent_20;CaravanVouwwagenCamper_21;OverigeToeristischeLogiesvormen_22;GeboektBijEenReisbureau_23;GeboektBijEenBankBoekingscentraleEd_24;RechtstreeksBijEenReisorganisatie_25;LogiesGereserveerd_26;LogiesNietVoorafGeboekt_27;Auto_28;TreinAutoslaaptrein_29;Touringcar_30;Vliegtuig_31;OverigeVervoermiddelen_32;TotaalGemUitgavenPerVakantieganger_33;MetEigenVervoer_34;MetOverigVervoer_35
786;Onderwijsniveau: n.v.t. (0 tot 16 jaar);2004;2204.0;13.6;272.0;495.0;220.0;176.0;50.0;280.0;124.0;64.0;94.0;429.0;64.0;2140.0;168.0;112.0;357.0;296.0;484.0;266.0;381.0;76.0;744.0;265.0;94.0;581.0;521.0;1621.0;30.0;47.0;463.0;43.0;437.0;371.0;622.0
787;Onderwijsniveau: n.v.t. (0 tot 16 jaar);2005;2492.0;13.6;2492.0;2492.0;2492.0;2492.0;2492.0;2492.0;2492.0;2492.0;2492.0;2492.0;2492.0;2492.0;2492.0;2492.0;2492.0;2492.0;2492.0;2492.0;2492.0;2492.0;2492.0;2492.0;2492.0;2492.0;2492.0;2492.0;2492.0;2492.0;2492.0;2492.0;479.0;393.0;692.0
788;Onderwijsniveau: n.v.t. (0 tot 16 jaar);2006;2390.0;13.4;238.0;613.0;184.0;222.0;39.0;273.0;194.0;95.0;90.0;442.0;71.0;2319.0;150.0;142.0;395.0;333.0;471.0;278.0;458.0;92.0;880.0;192.0;95.0;611.0;613.0;1703.0;26.0;80.0;529.0;53.0;493.0;385.0;759.0
789;Onderwijsniveau: n.v.t. (0 tot 16 jaar);2007;2314.0;13.5;271.0;475.0;205.0;225.0;33.0;291.0;158.0;111.0;93.0;452.0;75.0;2238.0;130.0;132.0;440.0;282.0;453.0;264.0;423.0;115.0;942.0;209.0;106.0;524.0;532.0;1588.0;23.0;112.0;555.0;37.0;498.0;383.0;748.0
790;Onderwijsniveau: n.v.t. (0 tot 16 jaar);2008;2587.0;12.8;264.0;583.0;243.0;189.0;43.0;318.0;221.0;88.0;127.0;510.0;89.0;2499.0;181.0;185.0;513.0;302.0;484.0;245.0;507.0;81.0;998.0;271.0;144.0;696.0;478.0;1812.0;50.0;69.0;638.0;18.0;493.0;390.0;734.0
791;Onderwijsniveau: n.v.t. (0 tot 16 jaar);2009;2418.0;13.1;206.0;495.0;195.0;224.0;83.0;333.0;171.0;65.0;110.0;536.0;107.0;2311.0;133.0;129.0;476.0;293.0;490.0;193.0;531.0;66.0;992.0;230.0;91.0;717.0;387.0;1750.0;23.0;71.0;540.0;33.0;525.0;399.0;854.0
792;Onderwijsniveau: n.v.t. (0 tot 16 jaar);2010;2415.0;13.3;196.0;493.0;173.0;220.0;50.0;378.0;181.0;58.0;111.0;555.0;153.0;2263.0;193.0;144.0;456.0;264.0;422.0;235.0;486.0;62.0;864.0;284.0;141.0;721.0;406.0;1781.0;54.0;64.0;510.0;6.0;528.0;421.0;829.0
793;Onderwijsniveau: n.v.t. (0 tot 16 jaar);2011;2511.0;12.9;258.0;557.0;211.0;230.0;82.0;390.0;158.0;73.0;127.0;416.0;112.0;2399.0;180.0;165.0;444.0;302.0;507.0;245.0;510.0;47.0;904.0;513.0;156.0;628.0;311.0;1822.0;32.0;64.0;557.0;37.0;510.0;400.0;776.0
794;Onderwijsniveau: n.v.t. (0 tot 16 jaar);2012;2446.0;13.1;193.0;575.0;191.0;212.0;60.0;336.0;210.0;78.0;123.0;467.0;106.0;2340.0;143.0;194.0;416.0;292.0;550.0;222.0;432.0;92.0;873.0;444.0;88.0;628.0;413.0;1790.0;27.0;41.0;562.0;26.0;518.0;395.0;839.0
795;Onderwijsniveau: n.v.t. (0 tot 16 jaar);2013;2425.0;13.0;247.0;552.0;198.0;164.0;54.0;317.0;241.0;80.0;116.0;455.0;123.0;2302.0;96.0;230.0;437.0;244.0;474.0;274.0;491.0;56.0;780.0;439.0;81.0;710.0;414.0;1770.0;20.0;28.0;565.0;41.0;507.0;397.0;804.0
796;Onderwijsniveau: n.v.t. (0 tot 16 jaar);2014;2481.0;12.8;179.0;548.0;223.0;207.0;105.0;373.0;216.0;74.0;131.0;425.0;128.0;2353.0;100.0;231.0;468.0;287.0;496.0;228.0;444.0;98.0;839.0;449.0;142.0;640.0;410.0;1714.0;14.0;36.0;660.0;56.0;566.0;417.0;881.0
797;Onderwijsniveau: n.v.t. (0 tot 16 jaar);2015;2508.0;12.8;185.0;583.0;285.0;223.0;98.0;331.0;201.0;62.0;130.0;410.0;147.0;2361.0;104.0;238.0;533.0;223.0;503.0;259.0;432.0;69.0;929.0;582.0;106.0;517.0;375.0;1722.0;21.0;29.0;704.0;32.0;572.0;421.0;893.0
798;Onderwijsniveau: n.v.t. (0 tot 16 jaar);2016;2585.0;13.0;168.0;551.0;295.0;206.0;87.0;410.0;264.0;36.0;113.0;454.0;135.0;2450.0;130.0;217.0;449.0;266.0;562.0;270.0;478.0;78.0;983.0;506.0;111.0;615.0;370.0;1847.0;20.0;38.0;632.0;48.0;544.0;411.0;849.0
799;Onderwijsniveau: basis/lager onderwijs;2000;487.0;12.6;12.0;40.0;60.0;38.0;5.0;188.0;2.0;27.0;7.0;108.0;87.0;398.0;;;183.0;94.0;49.0;10.0;25.0;29.0;165.0;;53.0;;151.0;277.0;6.0;90.0;109.0;3.0;533.0;336.0;
800;Onderwijsniveau: basis/lager onderwijs;2001;515.0;14.0;28.0;52.0;106.0;48.0;;116.0;13.0;23.0;18.0;;27.0;488.0;;;238.0;89.0;47.0;1.0;58.0;40.0;178.0;;92.0;;106.0;218.0;13.0;134.0;144.0;7.0;638.0;;821.0
801;Onderwijsniveau: basis/lager onderwijs;2002;913.0;13.5;48.0;118.0;174.0;51.0;39.0;146.0;34.0;40.0;55.0;206.0;40.0;873.0;104.0;42.0;322.0;146.0;98.0;11.0;100.0;50.0;403.0;74.0;61.0;;;458.0;30.0;78.0;312.0;34.0;707.0;485.0;937.0
802;Onderwijsniveau: basis/lager onderwijs;2003;820.0;12.4;94.0;64.0;131.0;55.0;16.0;137.0;38.0;37.0;66.0;179.0;23.0;797.0;44.0;31.0;366.0;140.0;80.0;17.0;74.0;45.0;405.0;81.0;40.0;16.0;137.0;391.0;5.0;105.0;276.0;40.0;672.0;454.0;863.0
803;Onderwijsniveau: basis/lager onderwijs;2004;949.0;13.0;92.0;79.0;96.0;73.0;21.0;163.0;26.0;55.0;94.0;249.0;52.0;898.0;61.0;26.0;398.0;144.0;79.0;21.0;91.0;77.0;468.0;81.0;60.0;170.0;169.0;391.0;23.0;124.0;388.0;21.0;709.0;475.0;875.0
804;Onderwijsniveau: basis/lager onderwijs;2005;984.0;13.3;167.0;88.0;113.0;77.0;33.0;160.0;16.0;32.0;76.0;222.0;81.0;903.0;63.0;47.0;414.0;129.0;75.0;16.0;101.0;56.0;414.0;65.0;52.0;277.0;174.0;537.0;25.0;64.0;339.0;19.0;752.0;531.0;1016.0
805;Onderwijsniveau: basis/lager onderwijs;2006;882.0;12.8;66.0;81.0;157.0;70.0;12.0;150.0;48.0;46.0;47.0;205.0;63.0;818.0;53.0;24.0;379.0;122.0;75.0;11.0;102.0;54.0;437.0;45.0;61.0;158.0;181.0;410.0;24.0;124.0;281.0;42.0;752.0;531.0;1016.0
806;Onderwijsniveau: basis/lager onderwijs;2007;709.0;13.5;43.0;80.0;95.0;62.0;21.0;110.0;28.0;37.0;46.0;187.0;40.0;669.0;57.0;25.0;296.0;97.0;80.0;29.0;62.0;23.0;344.0;65.0;47.0;125.0;128.0;328.0;18.0;89.0;260.0;14.0;752.0;531.0;1016.0
807;Onderwijsniveau: basis/lager onderwijs;2008;806.0;13.6;62.0;88.0;102.0;55.0;10.0;127.0;38.0;19.0;37.0;269.0;64.0;743.0;99.0;56.0;309.0;93.0;53.0;15.0;81.0;36.0;385.0;46.0;43.0;169.0;163.0;367.0;13.0;81.0;328.0;16.0;752.0;531.0;1016.0
808;Onderwijsniveau: basis/lager onderwijs;2009;677.0;13.9;37.0;78.0;99.0;46.0;5.0;139.0;37.0;22.0;40.0;172.0;28.0;648.0;64.0;25.0;254.0;107.0;53.0;13.0;97.0;35.0;316.0;62.0;57.0;122.0;119.0;318.0;9.0;76.0;262.0;12.0;752.0;531.0;1016.0
809;Onderwijsniveau: basis/lager onderwijs;2010;671.0;13.7;46.0;77.0;82.0;30.0;16.0;122.0;28.0;34.0;47.0;191.0;62.0;614.0;48.0;39.0;270.0;84.0;46.0;23.0;76.0;27.0;333.0;48.0;42.0;131.0;116.0;314.0;2.0;62.0;265.0;27.0;752.0;531.0;1016.0
810;Onderwijsniveau: basis/lager onderwijs;2011;686.0;13.4;70.0;66.0;99.0;58.0;8.0;98.0;38.0;31.0;47.0;164.0;50.0;637.0;56.0;30.0;293.0;90.0;59.0;12.0;65.0;33.0;303.0;75.0;51.0;140.0;116.0;301.0;18.0;61.0;281.0;26.0;797.0;502.0;1032.0
811;Onderwijsniveau: basis/lager onderwijs;2012;557.0;14.2;28.0;44.0;93.0;50.0;7.0;108.0;28.0;22.0;39.0;140.0;28.0;529.0;32.0;26.0;231.0;82.0;43.0;8.0;64.0;42.0;275.0;86.0;26.0;99.0;70.0;246.0;12.0;39.0;242.0;17.0;953.0;572.0;1252.0
812;Onderwijsniveau: basis/lager onderwijs;2013;585.0;14.9;75.0;48.0;87.0;49.0;11.0;89.0;48.0;18.0;47.0;114.0;63.0;524.0;56.0;26.0;224.0;70.0;34.0;18.0;60.0;38.0;234.0;101.0;38.0;104.0;107.0;266.0;17.0;60.0;229.0;13.0;801.0;507.0;1053.0
813;Onderwijsniveau: basis/lager onderwijs;2014;467.0;13.3;10.0;53.0;76.0;31.0;14.0;95.0;30.0;16.0;34.0;107.0;12.0;454.0;30.0;29.0;223.0;60.0;35.0;9.0;45.0;23.0;239.0;61.0;29.0;54.0;83.0;183.0;3.0;47.0;220.0;13.0;826.0;504.0;1029.0
814;Onderwijsniveau: basis/lager onderwijs;2015;470.0;13.3;14.0;43.0;86.0;21.0;7.0;92.0;19.0;24.0;31.0;133.0;19.0;451.0;57.0;27.0;202.0;60.0;41.0;4.0;43.0;17.0;247.0;66.0;30.0;51.0;76.0;191.0;2.0;34.0;222.0;20.0;838.0;442.0;1098.0
815;Onderwijsniveau: basis/lager onderwijs;2016;482.0;16.0;20.0;54.0;75.0;23.0;3.0;156.0;28.0;9.0;8.0;106.0;29.0;453.0;64.0;21.0;225.0;35.0;30.0;2.0;63.0;14.0;217.0;62.0;12.0;72.0;120.0;289.0;3.0;33.0;144.0;14.0;716.0;453.0;1072.0
816;Onderwijsniveau: uitgeb. l.o.: algemeen;2000;1326.0;13.4;108.0;192.0;241.0;71.0;38.0;138.0;25.0;51.0;58.0;404.0;63.0;1264.0;;;622.0;216.0;171.0;65.0;104.0;37.0;626.0;;177.0;;216.0;582.0;19.0;186.0;517.0;24.0;687.0;439.0;882.0
817;Onderwijsniveau: uitgeb. l.o.: algemeen;2001;1181.0;13.2;68.0;126.0;167.0;95.0;;163.0;67.0;77.0;58.0;;32.0;1151.0;;;548.0;175.0;177.0;29.0;135.0;21.0;539.0;;169.0;;173.0;543.0;28.0;173.0;424.0;15.0;777.0;534.0;984.0
818;Onderwijsniveau: uitgeb. l.o.: algemeen;2002;1542.0;13.7;87.0;321.0;212.0;106.0;56.0;165.0;49.0;93.0;70.0;383.0;97.0;1449.0;215.0;83.0;475.0;212.0;128.0;94.0;187.0;57.0;643.0;149.0;113.0;;;845.0;32.0;108.0;505.0;53.0;748.0;538.0;998.0
819;Onderwijsniveau: uitgeb. l.o.: algemeen;2003;1573.0;13.2;123.0;264.0;250.0;115.0;40.0;217.0;67.0;73.0;93.0;331.0;92.0;1482.0;135.0;72.0;514.0;246.0;189.0;84.0;182.0;61.0;700.0;193.0;102.0;40.0;217.0;870.0;24.0;120.0;537.0;22.0;683.0;472.0;944.0
820;Onderwijsniveau: uitgeb. l.o.: algemeen;2004;1604.0;12.7;109.0;264.0;185.0;122.0;52.0;203.0;69.0;61.0;113.0;424.0;38.0;1565.0;188.0;69.0;572.0;221.0;167.0;77.0;172.0;100.0;674.0;166.0;108.0;260.0;393.0;861.0;52.0;92.0;569.0;29.0;656.0;492.0;848.0
821;Onderwijsniveau: uitgeb. l.o.: algemeen;2005;1700.0;12.9;92.0;273.0;198.0;96.0;82.0;208.0;69.0;115.0;145.0;422.0;66.0;1634.0;213.0;56.0;650.0;243.0;166.0;58.0;175.0;76.0;820.0;165.0;118.0;275.0;320.0;776.0;44.0;113.0;741.0;25.0;753.0;503.0;963.0
822;Onderwijsniveau: uitgeb. l.o.: algemeen;2006;1625.0;12.9;99.0;239.0;191.0;145.0;43.0;190.0;92.0;111.0;101.0;414.0;81.0;1543.0;136.0;88.0;653.0;222.0;160.0;56.0;163.0;66.0;840.0;64.0;80.0;351.0;287.0;815.0;41.0;109.0;630.0;29.0;753.0;503.0;963.0
823;Onderwijsniveau: uitgeb. l.o.: algemeen;2007;1693.0;13.2;72.0;267.0;228.0;113.0;47.0;218.0;103.0;104.0;103.0;437.0;94.0;1599.0;137.0;70.0;696.0;237.0;167.0;61.0;162.0;69.0;830.0;102.0;132.0;314.0;315.0;822.0;28.0;123.0;681.0;39.0;753.0;503.0;963.0
824;Onderwijsniveau: uitgeb. l.o.: algemeen;2008;1809.0;13.8;82.0;222.0;276.0;125.0;21.0;244.0;116.0;104.0;116.0;502.0;96.0;1712.0;170.0;56.0;731.0;275.0;164.0;45.0;206.0;64.0;902.0;137.0;158.0;334.0;278.0;843.0;33.0;136.0;758.0;38.0;753.0;503.0;963.0
825;Onderwijsniveau: uitgeb. l.o.: algemeen;2009;1590.0;12.9;89.0;201.0;200.0;132.0;29.0;246.0;102.0;84.0;86.0;419.0;98.0;1493.0;93.0;70.0;629.0;267.0;143.0;58.0;139.0;93.0;779.0;111.0;122.0;351.0;227.0;718.0;34.0;146.0;661.0;30.0;753.0;503.0;963.0
826;Onderwijsniveau: uitgeb. l.o.: algemeen;2010;1738.0;13.3;100.0;262.0;222.0;110.0;48.0;231.0;88.0;100.0;125.0;452.0;65.0;1669.0;189.0;97.0;655.0;243.0;173.0;66.0;154.0;92.0;783.0;192.0;160.0;295.0;304.0;826.0;34.0;106.0;746.0;24.0;753.0;503.0;963.0
827;Onderwijsniveau: uitgeb. l.o.: algemeen;2011;1494.0;13.2;80.0;196.0;192.0;100.0;32.0;219.0;94.0;65.0;105.0;384.0;36.0;1456.0;159.0;48.0;623.0;180.0;145.0;24.0;170.0;108.0;684.0;221.0;139.0;199.0;250.0;675.0;45.0;92.0;624.0;58.0;826.0;518.0;1080.0
828;Onderwijsniveau: uitgeb. l.o.: algemeen;2012;1454.0;13.2;95.0;213.0;230.0;89.0;33.0;256.0;80.0;82.0;91.0;286.0;100.0;1355.0;128.0;80.0;553.0;170.0;158.0;22.0;192.0;54.0;578.0;267.0;99.0;286.0;223.0;746.0;32.0;59.0;590.0;26.0;871.0;611.0;1132.0
829;Onderwijsniveau: uitgeb. l.o.: algemeen;2013;1376.0;15.9;61.0;166.0;234.0;82.0;38.0;248.0;58.0;82.0;92.0;315.0;64.0;1312.0;152.0;75.0;511.0;175.0;170.0;16.0;163.0;51.0;601.0;219.0;111.0;228.0;216.0;662.0;28.0;61.0;594.0;30.0;964.0;690.0;1216.0
830;Onderwijsniveau: uitgeb. l.o.: algemeen;2014;1300.0;12.9;45.0;162.0;156.0;104.0;38.0;280.0;42.0;71.0;91.0;313.0;41.0;1256.0;74.0;67.0;544.0;193.0;146.0;29.0;153.0;50.0;570.0;191.0;101.0;251.0;188.0;623.0;26.0;66.0;535.0;49.0;813.0;585.0;1020.0
831;Onderwijsniveau: uitgeb. l.o.: algemeen;2015;1324.0;13.7;42.0;139.0;171.0;101.0;45.0;219.0;57.0;83.0;93.0;374.0;31.0;1292.0;132.0;57.0;618.0;180.0;94.0;15.0;149.0;48.0;627.0;224.0;122.0;145.0;205.0;562.0;39.0;73.0;612.0;38.0;867.0;590.0;1068.0
832;Onderwijsniveau: uitgeb. l.o.: algemeen;2016;1158.0;14.8;36.0;152.0;168.0;83.0;35.0;203.0;63.0;57.0;55.0;302.0;49.0;1108.0;100.0;66.0;492.0;132.0;116.0;32.0;145.0;28.0;520.0;201.0;102.0;187.0;148.0;523.0;15.0;47.0;533.0;39.0;817.0;563.0;1001.0
833;Onderwijsniveau: uitgebr. l.o.: beroeps;2000;964.0;12.7;92.0;84.0;113.0;105.0;24.0;129.0;18.0;79.0;75.0;245.0;19.0;946.0;;;419.0;193.0;105.0;23.0;143.0;35.0;430.0;;100.0;;152.0;471.0;15.0;114.0;347.0;17.0;651.0;437.0;866.0
834;Onderwijsniveau: uitgebr. l.o.: beroeps;2001;935.0;12.6;87.0;76.0;154.0;88.0;;145.0;21.0;57.0;71.0;;24.0;910.0;;;414.0;182.0;97.0;27.0;106.0;58.0;465.0;;86.0;;156.0;414.0;9.0;137.0;340.0;34.0;709.0;435.0;935.0
835;Onderwijsniveau: uitgebr. l.o.: beroeps;2002;1607.0;12.6;120.0;230.0;222.0;148.0;50.0;266.0;87.0;70.0;105.0;307.0;28.0;1575.0;93.0;73.0;566.0;237.0;236.0;51.0;225.0;93.0;756.0;212.0;68.0;;;852.0;26.0;166.0;504.0;60.0;659.0;454.0;888.0
836;Onderwijsniveau: uitgebr. l.o.: beroeps;2003;1238.0;12.9;93.0;163.0;167.0;86.0;26.0;215.0;36.0;65.0;121.0;262.0;35.0;1203.0;120.0;44.0;423.0;224.0;116.0;27.0;164.0;85.0;606.0;155.0;53.0;26.0;215.0;625.0;29.0;101.0;460.0;22.0;681.0;446.0;905.0
837;Onderwijsniveau: uitgebr. l.o.: beroeps;2004;1381.0;13.4;121.0;158.0;181.0;115.0;38.0;246.0;34.0;60.0;112.0;312.0;24.0;1355.0;128.0;38.0;540.0;190.0;137.0;58.0;178.0;84.0;684.0;79.0;78.0;245.0;293.0;711.0;27.0;128.0;473.0;40.0;679.0;452.0;922.0
838;Onderwijsniveau: uitgebr. l.o.: beroeps;2005;1231.0;13.0;71.0;126.0;193.0;96.0;29.0;182.0;44.0;56.0;109.0;326.0;22.0;1209.0;77.0;45.0;595.0;163.0;119.0;33.0;149.0;28.0;667.0;90.0;74.0;213.0;188.0;553.0;13.0;146.0;438.0;82.0;665.0;467.0;825.0
839;Onderwijsniveau: uitgebr. l.o.: beroeps;2006;1162.0;12.6;81.0;136.0;111.0;108.0;28.0;212.0;38.0;45.0;94.0;309.0;60.0;1102.0;63.0;42.0;459.0;194.0;124.0;27.0;146.0;48.0;539.0;97.0;49.0;240.0;235.0;610.0;16.0;90.0;413.0;32.0;665.0;467.0;825.0
840;Onderwijsniveau: uitgebr. l.o.: beroeps;2007;1256.0;13.3;102.0;107.0;146.0;102.0;16.0;196.0;58.0;56.0;90.0;382.0;62.0;1194.0;91.0;49.0;552.0;143.0;105.0;33.0;177.0;45.0;575.0;77.0;47.0;290.0;268.0;665.0;26.0;81.0;468.0;17.0;665.0;467.0;825.0
841;Onderwijsniveau: uitgebr. l.o.: beroeps;2008;1254.0;13.3;99.0;136.0;126.0;74.0;33.0;258.0;49.0;71.0;95.0;311.0;68.0;1186.0;115.0;32.0;549.0;144.0;117.0;22.0;156.0;50.0;557.0;99.0;47.0;321.0;232.0;677.0;27.0;92.0;448.0;12.0;665.0;467.0;825.0
842;Onderwijsniveau: uitgebr. l.o.: beroeps;2009;1207.0;13.2;80.0;152.0;145.0;119.0;31.0;206.0;55.0;69.0;89.0;258.0;33.0;1171.0;89.0;50.0;538.0;167.0;115.0;22.0;135.0;54.0;584.0;111.0;67.0;246.0;198.0;607.0;26.0;107.0;441.0;26.0;665.0;467.0;825.0
843;Onderwijsniveau: uitgebr. l.o.: beroeps;2010;1234.0;12.7;63.0;149.0;153.0;78.0;49.0;274.0;36.0;52.0;99.0;284.0;99.0;1141.0;106.0;42.0;546.0;130.0;103.0;14.0;140.0;57.0;537.0;114.0;75.0;255.0;252.0;622.0;16.0;122.0;434.0;37.0;665.0;467.0;825.0
844;Onderwijsniveau: uitgebr. l.o.: beroeps;2011;1193.0;12.5;53.0;125.0;125.0;80.0;33.0;275.0;41.0;70.0;103.0;271.0;83.0;1111.0;55.0;46.0;579.0;127.0;92.0;29.0;149.0;31.0;575.0;158.0;47.0;244.0;167.0;567.0;14.0;110.0;465.0;37.0;738.0;508.0;947.0
845;Onderwijsniveau: uitgebr. l.o.: beroeps;2012;1071.0;13.1;40.0;109.0;120.0;89.0;39.0;224.0;48.0;64.0;84.0;256.0;67.0;1004.0;77.0;76.0;440.0;143.0;90.0;17.0;124.0;38.0;451.0;152.0;79.0;230.0;158.0;537.0;8.0;72.0;430.0;22.0;858.0;590.0;1110.0
846;Onderwijsniveau: uitgebr. l.o.: beroeps;2013;976.0;15.5;49.0;104.0;118.0;71.0;41.0;161.0;48.0;59.0;87.0;237.0;93.0;885.0;44.0;53.0;415.0;105.0;83.0;5.0;134.0;46.0;446.0;124.0;36.0;208.0;159.0;503.0;9.0;63.0;369.0;31.0;855.0;588.0;1129.0
847;Onderwijsniveau: uitgebr. l.o.: beroeps;2014;896.0;13.3;43.0;101.0;119.0;62.0;11.0;214.0;35.0;61.0;39.0;211.0;86.0;813.0;57.0;63.0;351.0;89.0;82.0;15.0;126.0;31.0;398.0;141.0;55.0;159.0;142.0;452.0;10.0;92.0;324.0;15.0;742.0;481.0;980.0
848;Onderwijsniveau: uitgebr. l.o.: beroeps;2015;991.0;13.2;44.0;121.0;158.0;87.0;21.0;164.0;42.0;70.0;57.0;226.0;59.0;933.0;49.0;46.0;466.0;110.0;83.0;6.0;142.0;29.0;498.0;117.0;37.0;172.0;166.0;470.0;6.0;89.0;396.0;28.0;767.0;560.0;947.0
849;Onderwijsniveau: uitgebr. l.o.: beroeps;2016;979.0;13.7;48.0;67.0;177.0;108.0;28.0;198.0;45.0;46.0;61.0;199.0;40.0;939.0;75.0;76.0;426.0;113.0;87.0;15.0;104.0;44.0;507.0;122.0;43.0;175.0;131.0;451.0;12.0;84.0;404.0;24.0;733.0;493.0;911.0
850;Onderwijsniveau: mid. onderw.: algemeen;2000;898.0;13.1;42.0;202.0;111.0;48.0;25.0;99.0;76.0;38.0;15.0;242.0;17.0;881.0;;;295.0;194.0;108.0;78.0;133.0;42.0;389.0;;120.0;;115.0;419.0;21.0;96.0;347.0;16.0;708.0;511.0;881.0
851;Onderwijsniveau: mid. onderw.: algemeen;2001;953.0;13.0;49.0;187.0;146.0;63.0;;99.0;62.0;29.0;60.0;;40.0;913.0;;;399.0;133.0;107.0;84.0;96.0;36.0;403.0;;137.0;;174.0;429.0;48.0;123.0;339.0;14.0;710.0;433.0;941.0
852;Onderwijsniveau: mid. onderw.: algemeen;2002;1118.0;12.5;62.0;172.0;149.0;96.0;41.0;101.0;115.0;58.0;51.0;274.0;42.0;1075.0;121.0;45.0;362.0;180.0;107.0;140.0;75.0;45.0;498.0;115.0;88.0;;;566.0;48.0;110.0;357.0;36.0;695.0;483.0;908.0
853;Onderwijsniveau: mid. onderw.: algemeen;2003;1287.0;12.9;72.0;172.0;160.0;130.0;68.0;142.0;105.0;61.0;56.0;322.0;26.0;1260.0;107.0;54.0;421.0;238.0;133.0;122.0;107.0;79.0;592.0;155.0;123.0;68.0;142.0;606.0;70.0;127.0;452.0;32.0;736.0;551.0;902.0
854;Onderwijsniveau: mid. onderw.: algemeen;2004;1224.0;13.1;83.0;190.0;134.0;104.0;40.0;99.0;89.0;43.0;77.0;366.0;21.0;1201.0;126.0;43.0;415.0;195.0;113.0;97.0;141.0;72.0;586.0;82.0;109.0;166.0;281.0;585.0;37.0;88.0;475.0;39.0;749.0;534.0;948.0
855;Onderwijsniveau: mid. onderw.: algemeen;2005;1100.0;12.9;54.0;188.0;121.0;109.0;23.0;104.0;69.0;42.0;88.0;300.0;25.0;1075.0;92.0;50.0;393.0;165.0;97.0;75.0;140.0;64.0;499.0;72.0;91.0;190.0;248.0;537.0;49.0;49.0;434.0;32.0;734.0;514.0;943.0
856;Onderwijsniveau: mid. onderw.: algemeen;2006;1191.0;13.0;54.0;190.0;126.0;98.0;39.0;143.0;70.0;67.0;51.0;354.0;28.0;1164.0;73.0;52.0;462.0;200.0;113.0;78.0;117.0;70.0;590.0;73.0;60.0;204.0;263.0;592.0;27.0;72.0;475.0;25.0;734.0;514.0;943.0
857;Onderwijsniveau: mid. onderw.: algemeen;2007;1212.0;12.6;49.0;167.0;131.0;92.0;43.0;155.0;105.0;71.0;44.0;355.0;37.0;1174.0;97.0;69.0;472.0;148.0;108.0;66.0;123.0;92.0;578.0;66.0;100.0;202.0;266.0;542.0;53.0;98.0;481.0;36.0;734.0;514.0;943.0
858;Onderwijsniveau: mid. onderw.: algemeen;2008;1332.0;12.8;47.0;188.0;197.0;83.0;42.0;149.0;110.0;82.0;65.0;370.0;51.0;1281.0;84.0;77.0;550.0;179.0;136.0;78.0;119.0;59.0;657.0;103.0;94.0;241.0;237.0;602.0;24.0;100.0;565.0;40.0;734.0;514.0;943.0
859;Onderwijsniveau: mid. onderw.: algemeen;2009;1285.0;12.7;66.0;190.0;166.0;77.0;39.0;161.0;107.0;62.0;38.0;378.0;26.0;1255.0;128.0;69.0;487.0;185.0;136.0;65.0;141.0;44.0;621.0;112.0;148.0;186.0;215.0;622.0;43.0;64.0;519.0;36.0;734.0;514.0;943.0
860;Onderwijsniveau: mid. onderw.: algemeen;2010;1222.0;12.4;56.0;160.0;151.0;84.0;43.0;118.0;108.0;62.0;61.0;377.0;36.0;1181.0;88.0;61.0;489.0;174.0;97.0;65.0;121.0;86.0;563.0;129.0;92.0;187.0;247.0;512.0;45.0;51.0;569.0;44.0;734.0;514.0;943.0
861;Onderwijsniveau: mid. onderw.: algemeen;2011;1285.0;13.1;47.0;237.0;159.0;93.0;68.0;175.0;69.0;54.0;49.0;333.0;88.0;1198.0;88.0;53.0;477.0;179.0;132.0;66.0;132.0;71.0;488.0;233.0;96.0;292.0;176.0;640.0;34.0;60.0;506.0;44.0;810.0;567.0;1053.0
862;Onderwijsniveau: mid. onderw.: algemeen;2012;1346.0;12.5;63.0;226.0;172.0;103.0;39.0;200.0;75.0;47.0;57.0;364.0;116.0;1233.0;88.0;45.0;513.0;184.0;155.0;56.0;113.0;79.0;531.0;264.0;87.0;277.0;186.0;635.0;37.0;64.0;561.0;49.0;989.0;628.0;1308.0
863;Onderwijsniveau: mid. onderw.: algemeen;2013;1147.0;14.0;47.0;145.0;167.0;80.0;58.0;178.0;101.0;43.0;57.0;272.0;82.0;1066.0;68.0;48.0;436.0;155.0;120.0;73.0;94.0;72.0;391.0;217.0;122.0;254.0;164.0;544.0;30.0;35.0;508.0;30.0;979.0;672.0;1262.0
864;Onderwijsniveau: mid. onderw.: algemeen;2014;1247.0;13.1;49.0;134.0;143.0;105.0;59.0;207.0;72.0;81.0;90.0;308.0;93.0;1156.0;74.0;64.0;476.0;227.0;95.0;40.0;120.0;59.0;502.0;223.0;84.0;248.0;191.0;582.0;12.0;16.0;603.0;36.0;832.0;586.0;1043.0
