ID;Persoonskenmerken;Land;Perioden;AndereMensen_1;Rechtssysteem_2;Politie_3;Politici_4;Parlement_5;PolitiekePartijen_6;EuropeesParlement_7;VerenigdeNaties_8;AndereMensen_9;Rechtssysteem_10;Politie_11;Politici_12;Parlement_13;PolitiekePartijen_14;EuropeesParlement_15;VerenigdeNaties_16
893;Geslacht: Vrouwen;Montenegro;2008;;;;;;;;;;;;;;;;
894;Geslacht: Vrouwen;Montenegro;2010;;;;;;;;;;;;;;;;
895;Geslacht: Vrouwen;Montenegro;2012;;;;;;;;;;;;;;;;
896;Geslacht: Vrouwen;Montenegro;2014;;;;;;;;;;;;;;;;
897;Geslacht: Vrouwen;Montenegro;2016;;;;;;;;;;;;;;;;
898;Geslacht: Vrouwen;Montenegro;2018;3.6;4.6;5.4;3.2;4.3;3.1;5.0;5.2;20.0;36.0;46.0;16.0;33.0;16.0;42.0;42.0
899;Geslacht: Vrouwen;Montenegro;2020;4.0;3.8;5.1;3.1;3.9;3.2;5.1;5.5;27.0;27.0;42.0;16.0;28.0;19.0;46.0;54.0
900;Geslacht: Vrouwen;Nederland;2002;5.7;5.2;5.8;4.8;5.1;;4.8;5.3;57.0;49.0;62.0;39.0;46.0;;38.0;48.0
901;Geslacht: Vrouwen;Nederland;2004;5.8;5.3;6.0;4.6;4.5;4.8;4.7;5.3;61.0;54.0;68.0;37.0;36.0;40.0;40.0;55.0
902;Geslacht: Vrouwen;Nederland;2006;5.7;5.6;6.2;5.0;5.2;5.0;4.9;5.4;60.0;58.0;72.0;44.0;49.0;45.0;41.0;52.0
903;Geslacht: Vrouwen;Nederland;2008;5.8;5.7;6.3;5.2;5.3;5.2;5.2;5.6;61.0;59.0;72.0;50.0;54.0;50.0;49.0;58.0
904;Geslacht: Vrouwen;Nederland;2010;6.0;5.7;6.3;5.3;5.2;5.3;5.1;5.5;66.0;60.0;74.0;53.0;52.0;53.0;47.0;56.0
905;Geslacht: Vrouwen;Nederland;2012;5.8;5.9;6.4;5.1;5.2;5.1;4.9;5.6;63.0;63.0;77.0;49.0;49.0;47.0;46.0;58.0
906;Geslacht: Vrouwen;Nederland;2014;6.0;5.8;6.4;5.0;5.1;4.9;4.7;5.5;65.0;64.0;78.0;48.0;51.0;48.0;41.0;60.0
907;Geslacht: Vrouwen;Nederland;2016;6.0;6.0;6.7;5.1;5.5;5.2;4.9;5.7;67.0;69.0;83.0;51.0;58.0;53.0;44.0;61.0
908;Geslacht: Vrouwen;Nederland;2018;6.0;6.3;6.9;5.4;5.8;5.3;5.5;5.8;67.0;73.0;85.0;58.0;64.0;56.0;57.0;62.0
909;Geslacht: Vrouwen;Nederland;2020;6.3;6.3;7.1;5.3;5.6;5.3;5.5;5.9;71.0;73.0;86.0;52.0;59.0;52.0;60.0;67.0
910;Geslacht: Vrouwen;Noorwegen;2002;6.6;6.2;7.0;4.6;5.5;;4.8;6.7;72.0;62.0;80.0;30.0;51.0;;33.0;74.0
911;Geslacht: Vrouwen;Noorwegen;2004;6.6;6.2;7.2;4.2;5.3;4.2;4.6;6.8;72.0;64.0;84.0;24.0;46.0;22.0;28.0;76.0
912;Geslacht: Vrouwen;Noorwegen;2006;6.9;6.5;7.3;4.6;5.6;4.5;4.8;6.8;79.0;69.0;85.0;30.0;51.0;29.0;34.0;78.0
913;Geslacht: Vrouwen;Noorwegen;2008;6.6;6.7;7.1;4.7;5.7;4.7;5.0;6.8;73.0;73.0;79.0;33.0;51.0;33.0;36.0;77.0
914;Geslacht: Vrouwen;Noorwegen;2010;6.6;6.7;7.3;5.0;5.8;4.9;5.1;6.8;72.0;74.0;83.0;39.0;58.0;35.0;38.0;75.0
915;Geslacht: Vrouwen;Noorwegen;2012;6.7;7.1;7.3;5.2;6.2;5.2;5.0;6.7;72.0;80.0;84.0;47.0;65.0;43.0;37.0;76.0
916;Geslacht: Vrouwen;Noorwegen;2014;6.6;7.1;7.5;5.3;6.6;5.4;5.2;6.9;73.0;79.0;88.0;48.0;74.0;46.0;42.0;76.0
917;Geslacht: Vrouwen;Noorwegen;2016;6.8;7.3;7.5;5.5;6.7;5.5;5.3;6.9;75.0;83.0;87.0;51.0;75.0;51.0;45.0;78.0
918;Geslacht: Vrouwen;Noorwegen;2018;6.5;7.3;7.6;5.3;6.6;5.4;5.5;7.1;70.0;84.0;86.0;48.0;71.0;48.0;50.0;81.0
919;Geslacht: Vrouwen;Noorwegen;2020;6.7;7.4;7.8;5.5;6.8;5.6;6.0;7.4;74.0;83.0;88.0;57.0;75.0;54.0;59.0;87.0
920;Geslacht: Vrouwen;Oekraïne;2002;;;;;;;;;;;;;;;;
921;Geslacht: Vrouwen;Oekraïne;2004;;;;;;;;;;;;;;;;
922;Geslacht: Vrouwen;Oekraïne;2006;;;;;;;;;;;;;;;;
923;Geslacht: Vrouwen;Oekraïne;2008;;;;;;;;;;;;;;;;
924;Geslacht: Vrouwen;Oekraïne;2010;4.3;2.3;2.6;1.9;2.1;2.0;4.0;3.9;31.0;6.0;11.0;3.0;7.0;5.0;25.0;25.0
925;Geslacht: Vrouwen;Oekraïne;2012;4.6;1.9;2.1;1.7;1.9;1.9;3.7;3.7;41.0;7.0;9.0;4.0;7.0;6.0;27.0;28.0
926;Geslacht: Vrouwen;Oekraïne;2014;;;;;;;;;;;;;;;;
927;Geslacht: Vrouwen;Oekraïne;2016;;;;;;;;;;;;;;;;
928;Geslacht: Vrouwen;Oekraïne;2018;;;;;;;;;;;;;;;;
929;Geslacht: Vrouwen;Oekraïne;2020;;;;;;;;;;;;;;;;
930;Geslacht: Vrouwen;Oostenrijk;2002;5.0;6.0;6.4;3.5;5.0;;4.3;4.5;42.0;58.0;67.0;16.0;38.0;;27.0;32.0
931;Geslacht: Vrouwen;Oostenrijk;2004;5.1;5.7;6.3;3.0;4.6;3.1;3.9;4.2;43.0;56.0;63.0;13.0;30.0;11.0;25.0;29.0
932;Geslacht: Vrouwen;Oostenrijk;2006;5.1;6.0;6.4;3.2;4.8;3.2;3.9;4.5;43.0;60.0;67.0;16.0;37.0;16.0;25.0;36.0
933;Geslacht: Vrouwen;Oostenrijk;2008;;;;;;;;;;;;;;;;
934;Geslacht: Vrouwen;Oostenrijk;2010;;;;;;;;;;;;;;;;
935;Geslacht: Vrouwen;Oostenrijk;2012;;;;;;;;;;;;;;;;
936;Geslacht: Vrouwen;Oostenrijk;2014;4.9;5.7;6.6;3.4;4.6;3.3;3.5;4.4;40.0;55.0;69.0;18.0;35.0;17.0;21.0;30.0
937;Geslacht: Vrouwen;Oostenrijk;2016;5.3;6.3;7.1;3.9;4.9;3.8;3.8;4.4;50.0;67.0;80.0;22.0;39.0;21.0;24.0;35.0
938;Geslacht: Vrouwen;Oostenrijk;2018;5.7;6.6;7.3;4.1;5.4;4.1;4.6;5.1;55.0;70.0;82.0;24.0;48.0;23.0;37.0;46.0
939;Geslacht: Vrouwen;Oostenrijk;2020;;;;;;;;;;;;;;;;
940;Geslacht: Vrouwen;Polen;2002;3.7;3.7;5.0;2.7;3.4;;4.8;5.5;20.0;20.0;40.0;7.0;13.0;;34.0;47.0
941;Geslacht: Vrouwen;Polen;2004;3.6;3.2;4.8;2.0;2.5;1.9;4.2;4.9;18.0;13.0;34.0;4.0;7.0;3.0;26.0;37.0
942;Geslacht: Vrouwen;Polen;2006;4.0;3.8;5.2;2.2;2.7;2.2;4.8;5.2;21.0;19.0;43.0;5.0;8.0;4.0;34.0;40.0
943;Geslacht: Vrouwen;Polen;2008;4.1;3.9;5.2;2.3;3.0;2.2;4.5;5.1;25.0;20.0;41.0;4.0;9.0;4.0;29.0;41.0
944;Geslacht: Vrouwen;Polen;2010;4.4;4.3;5.4;2.7;3.5;2.6;4.7;5.2;29.0;27.0;49.0;10.0;16.0;8.0;36.0;44.0
945;Geslacht: Vrouwen;Polen;2012;4.1;3.7;5.3;2.2;2.9;2.2;4.3;4.9;26.0;20.0;46.0;6.0;12.0;5.0;29.0;36.0
946;Geslacht: Vrouwen;Polen;2014;3.9;3.6;5.2;2.1;2.8;2.0;3.7;4.5;22.0;20.0;43.0;5.0;10.0;5.0;20.0;32.0
947;Geslacht: Vrouwen;Polen;2016;3.9;4.0;5.8;2.5;3.3;2.4;4.1;4.9;24.0;23.0;54.0;7.0;14.0;5.0;26.0;37.0
948;Geslacht: Vrouwen;Polen;2018;4.0;4.4;5.9;3.2;3.9;3.3;4.7;5.5;27.0;31.0;55.0;15.0;23.0;16.0;37.0;47.0
949;Geslacht: Vrouwen;Polen;2020;;;;;;;;;;;;;;;;
950;Geslacht: Vrouwen;Portugal;2002;4.2;4.6;4.8;3.0;4.7;;5.1;5.8;24.0;28.0;44.0;6.0;26.0;;32.0;40.0
951;Geslacht: Vrouwen;Portugal;2004;3.8;3.9;5.1;2.0;3.7;2.0;3.9;4.6;20.0;21.0;38.0;4.0;18.0;3.0;23.0;38.0
952;Geslacht: Vrouwen;Portugal;2006;4.0;4.0;5.0;2.5;3.7;2.4;4.5;4.8;26.0;24.0;42.0;6.0;19.0;6.0;31.0;37.0
953;Geslacht: Vrouwen;Portugal;2008;3.5;3.9;5.4;2.3;3.5;2.3;4.3;4.9;17.0;24.0;47.0;6.0;17.0;5.0;29.0;38.0
954;Geslacht: Vrouwen;Portugal;2010;3.6;3.6;5.1;1.9;2.8;1.9;3.6;4.2;18.0;18.0;41.0;5.0;11.0;4.0;19.0;30.0
955;Geslacht: Vrouwen;Portugal;2012;3.5;3.5;5.3;1.8;2.5;1.8;3.2;4.0;19.0;19.0;48.0;3.0;8.0;3.0;15.0;27.0
956;Geslacht: Vrouwen;Portugal;2014;3.4;3.6;5.5;2.0;3.0;2.0;3.2;4.2;17.0;24.0;51.0;7.0;16.0;7.0;19.0;33.0
957;Geslacht: Vrouwen;Portugal;2016;3.7;4.0;6.2;2.4;3.7;2.5;4.0;5.2;20.0;27.0;60.0;10.0;25.0;10.0;30.0;50.0
958;Geslacht: Vrouwen;Portugal;2018;3.8;4.0;6.2;2.8;4.1;2.9;4.7;5.8;24.0;26.0;61.0;12.0;27.0;13.0;41.0;55.0
959;Geslacht: Vrouwen;Portugal;2020;3.7;4.1;6.4;3.0;4.5;3.1;5.1;5.8;22.0;27.0;66.0;13.0;31.0;13.0;43.0;56.0
960;Geslacht: Vrouwen;Rusland;2002;;;;;;;;;;;;;;;;
961;Geslacht: Vrouwen;Rusland;2004;;;;;;;;;;;;;;;;
962;Geslacht: Vrouwen;Rusland;2006;;;;;;;;;;;;;;;;
963;Geslacht: Vrouwen;Rusland;2008;;;;;;;;;;;;;;;;
964;Geslacht: Vrouwen;Rusland;2010;4.3;4.1;3.8;3.2;3.8;3.2;4.0;4.4;31.0;28.0;23.0;15.0;23.0;15.0;28.0;34.0
965;Geslacht: Vrouwen;Rusland;2012;4.4;3.7;3.6;3.1;3.5;3.1;3.6;3.8;33.0;22.0;21.0;14.0;19.0;15.0;23.0;25.0
966;Geslacht: Vrouwen;Rusland;2014;;;;;;;;;;;;;;;;
967;Geslacht: Vrouwen;Rusland;2016;4.5;4.5;4.6;3.6;4.4;3.6;2.9;3.0;32.0;34.0;34.0;21.0;33.0;22.0;15.0;19.0
968;Geslacht: Vrouwen;Rusland;2018;;;;;;;;;;;;;;;;
969;Geslacht: Vrouwen;Rusland;2020;;;;;;;;;;;;;;;;
970;Geslacht: Vrouwen;Servië;2002;;;;;;;;;;;;;;;;
971;Geslacht: Vrouwen;Servië;2004;;;;;;;;;;;;;;;;
972;Geslacht: Vrouwen;Servië;2006;;;;;;;;;;;;;;;;
973;Geslacht: Vrouwen;Servië;2008;;;;;;;;;;;;;;;;
974;Geslacht: Vrouwen;Servië;2010;;;;;;;;;;;;;;;;
975;Geslacht: Vrouwen;Servië;2012;;;;;;;;;;;;;;;;
976;Geslacht: Vrouwen;Servië;2014;;;;;;;;;;;;;;;;
977;Geslacht: Vrouwen;Servië;2016;;;;;;;;;;;;;;;;
978;Geslacht: Vrouwen;Servië;2018;3.8;3.9;5.0;2.5;3.7;2.4;3.3;3.8;25.0;27.0;40.0;13.0;25.0;12.0;20.0;27.0
979;Geslacht: Vrouwen;Servië;2020;;;;;;;;;;;;;;;;
980;Geslacht: Vrouwen;Slovenië;2002;3.8;4.3;5.0;3.1;3.9;;4.6;4.8;21.0;30.0;40.0;13.0;20.0;;36.0;39.0
981;Geslacht: Vrouwen;Slovenië;2004;4.0;3.9;4.8;3.2;3.9;3.2;4.4;4.5;25.0;22.0;37.0;11.0;19.0;11.0;32.0;31.0
982;Geslacht: Vrouwen;Slovenië;2006;3.9;4.2;5.2;3.3;4.1;3.3;5.0;5.1;25.0;28.0;44.0;16.0;23.0;15.0;40.0;42.0
983;Geslacht: Vrouwen;Slovenië;2008;4.1;4.2;5.1;3.4;4.2;3.4;4.7;4.9;24.0;26.0;41.0;14.0;27.0;15.0;36.0;39.0
984;Geslacht: Vrouwen;Slovenië;2010;3.7;3.0;5.0;2.2;2.8;2.2;3.7;4.1;21.0;14.0;38.0;6.0;10.0;6.0;21.0;27.0
985;Geslacht: Vrouwen;Slovenië;2012;4.5;3.4;5.4;2.3;2.9;2.2;3.8;4.3;33.0;19.0;50.0;8.0;14.0;6.0;22.0;29.0
986;Geslacht: Vrouwen;Slovenië;2014;4.0;3.0;5.5;1.9;2.6;2.0;3.4;4.1;24.0;15.0;49.0;5.0;10.0;4.0;21.0;28.0
987;Geslacht: Vrouwen;Slovenië;2016;4.3;3.7;6.1;2.6;3.3;2.6;4.0;4.4;30.0;22.0;61.0;8.0;15.0;8.0;27.0;32.0
988;Geslacht: Vrouwen;Slovenië;2018;4.4;3.9;6.3;2.7;3.5;2.7;3.9;4.4;32.0;25.0;66.0;10.0;19.0;9.0;27.0;34.0
989;Geslacht: Vrouwen;Slovenië;2020;4.5;4.4;6.4;2.7;3.7;2.7;4.5;5.0;35.0;32.0;67.0;11.0;22.0;10.0;34.0;43.0
990;Geslacht: Vrouwen;Slowakije;2002;;;;;;;;;;;;;;;;
991;Geslacht: Vrouwen;Slowakije;2004;4.0;3.6;4.3;2.5;3.0;2.7;4.7;5.1;19.0;18.0;27.0;7.0;11.0;8.0;34.0;41.0
992;Geslacht: Vrouwen;Slowakije;2006;4.3;4.3;4.7;3.6;4.2;3.6;5.2;5.3;28.0;27.0;35.0;16.0;24.0;15.0;38.0;42.0
993;Geslacht: Vrouwen;Slowakije;2008;4.2;4.3;5.0;3.8;4.2;3.8;5.2;5.3;28.0;29.0;40.0;20.0;26.0;20.0;43.0;44.0
994;Geslacht: Vrouwen;Slowakije;2010;4.5;3.7;4.7;2.8;3.2;2.8;4.6;4.8;32.0;20.0;32.0;7.0;13.0;7.0;33.0;37.0
995;Geslacht: Vrouwen;Slowakije;2012;3.8;3.2;4.1;2.7;3.0;2.7;3.7;4.1;22.0;15.0;27.0;10.0;14.0;10.0;21.0;25.0
996;Geslacht: Vrouwen;Slowakije;2014;;;;;;;;;;;;;;;;
997;Geslacht: Vrouwen;Slowakije;2016;;;;;;;;;;;;;;;;
998;Geslacht: Vrouwen;Slowakije;2018;4.1;4.4;5.3;3.2;3.7;3.4;4.5;5.1;27.0;32.0;47.0;21.0;26.0;23.0;37.0;44.0
999;Geslacht: Vrouwen;Slowakije;2020;4.2;4.2;5.2;3.0;3.3;3.0;4.3;4.6;28.0;30.0;47.0;14.0;20.0;15.0;32.0;37.0
1000;Geslacht: Vrouwen;Spanje;2002;4.8;4.3;5.5;3.3;4.7;;4.9;4.7;41.0;28.0;52.0;15.0;35.0;;36.0;36.0
1001;Geslacht: Vrouwen;Spanje;2004;4.8;4.7;5.9;3.6;5.0;3.6;5.0;5.1;37.0;36.0;60.0;19.0;41.0;19.0;44.0;44.0
1002;Geslacht: Vrouwen;Spanje;2006;5.0;5.1;6.1;3.6;5.0;3.6;5.1;5.1;40.0;44.0;62.0;18.0;40.0;17.0;42.0;42.0
1003;Geslacht: Vrouwen;Spanje;2008;5.0;4.4;6.1;3.3;5.0;3.2;5.0;5.1;39.0;31.0;65.0;15.0;40.0;14.0;38.0;43.0
1004;Geslacht: Vrouwen;Spanje;2010;5.0;4.5;6.3;2.8;4.3;2.7;4.6;5.2;38.0;35.0;69.0;11.0;30.0;10.0;34.0;46.0
1005;Geslacht: Vrouwen;Spanje;2012;5.1;3.6;5.8;1.9;3.4;1.9;3.9;4.7;44.0;23.0;58.0;6.0;20.0;7.0;24.0;37.0
1006;Geslacht: Vrouwen;Spanje;2014;4.7;4.0;6.4;2.1;3.6;2.1;3.9;4.9;36.0;27.0;67.0;7.0;23.0;6.0;27.0;43.0
1007;Geslacht: Vrouwen;Spanje;2016;5.0;3.9;6.6;2.4;3.9;2.4;4.2;4.9;42.0;28.0;71.0;10.0;26.0;8.0;31.0;42.0
1008;Geslacht: Vrouwen;Spanje;2018;5.0;4.5;6.7;2.6;3.9;2.5;4.4;5.1;41.0;37.0;73.0;10.0;28.0;9.0;34.0;47.0
1009;Geslacht: Vrouwen;Spanje;2020;;;;;;;;;;;;;;;;
1010;Geslacht: Vrouwen;Tsjechië;2002;;;;;;;;;;;;;;;;
1011;Geslacht: Vrouwen;Tsjechië;2004;;;;;;;;;;;;;;;;
1012;Geslacht: Vrouwen;Tsjechië;2006;;;;;;;;;;;;;;;;
1013;Geslacht: Vrouwen;Tsjechië;2008;;;;;;;;;;;;;;;;
1014;Geslacht: Vrouwen;Tsjechië;2010;4.6;4.3;5.1;2.7;3.3;2.7;4.1;4.9;38.0;32.0;43.0;12.0;18.0;11.0;27.0;41.0
1015;Geslacht: Vrouwen;Tsjechië;2012;4.4;4.0;5.1;2.5;3.1;2.6;3.8;4.7;31.0;26.0;39.0;11.0;15.0;11.0;24.0;33.0
1016;Geslacht: Vrouwen;Tsjechië;2014;4.5;4.6;5.7;3.1;3.8;3.2;4.0;4.6;31.0;38.0;56.0;15.0;24.0;16.0;28.0;37.0
1017;Geslacht: Vrouwen;Tsjechië;2016;5.2;5.3;5.9;3.7;4.4;3.6;4.3;5.1;49.0;46.0;58.0;22.0;30.0;20.0;34.0;47.0
1018;Geslacht: Vrouwen;Tsjechië;2018;4.9;5.2;5.9;3.6;4.1;3.5;4.1;4.8;44.0;46.0;58.0;22.0;29.0;21.0;30.0;41.0
1019;Geslacht: Vrouwen;Tsjechië;2020;5.1;5.5;6.5;3.8;4.7;3.8;4.7;5.0;48.0;54.0;70.0;27.0;39.0;27.0;44.0;49.0
1020;Geslacht: Vrouwen;Verenigd Koninkrijk;2002;4.9;5.0;6.1;3.8;4.4;;3.8;5.2;41.0;41.0;63.0;20.0;31.0;;21.0;48.0
1021;Geslacht: Vrouwen;Verenigd Koninkrijk;2004;5.1;5.1;6.2;3.6;4.2;3.6;3.6;5.0;41.0;43.0;64.0;19.0;25.0;17.0;18.0;43.0
1022;Geslacht: Vrouwen;Verenigd Koninkrijk;2006;5.3;5.1;6.1;3.4;4.1;3.5;3.6;5.0;44.0;43.0;63.0;15.0;25.0;16.0;18.0;41.0
1023;Geslacht: Vrouwen;Verenigd Koninkrijk;2008;5.2;5.1;6.3;3.5;4.2;3.6;3.7;5.1;44.0;44.0;68.0;15.0;27.0;16.0;20.0;42.0
1024;Geslacht: Vrouwen;Verenigd Koninkrijk;2010;5.4;5.2;6.3;3.4;4.1;3.6;3.5;4.9;47.0;45.0;67.0;17.0;28.0;19.0;18.0;41.0
1025;Geslacht: Vrouwen;Verenigd Koninkrijk;2012;5.3;5.5;6.7;3.7;4.2;3.7;3.6;5.2;46.0;50.0;74.0;21.0;28.0;19.0;20.0;46.0
1026;Geslacht: Vrouwen;Verenigd Koninkrijk;2014;5.3;5.5;6.4;3.5;4.2;3.5;3.1;4.8;48.0;55.0;68.0;19.0;31.0;18.0;16.0;41.0
1027;Geslacht: Vrouwen;Verenigd Koninkrijk;2016;5.4;5.9;6.7;3.7;4.6;3.7;3.8;5.2;48.0;59.0;74.0;18.0;34.0;17.0;23.0;46.0
1028;Geslacht: Vrouwen;Verenigd Koninkrijk;2018;5.2;5.7;6.7;3.6;4.2;3.6;3.7;5.1;44.0;56.0;73.0;21.0;30.0;20.0;23.0;45.0
1029;Geslacht: Vrouwen;Verenigd Koninkrijk;2020;5.4;5.7;6.2;3.3;4.0;3.6;4.0;5.1;49.0;56.0;67.0;16.0;29.0;20.0;27.0;44.0
1030;Geslacht: Vrouwen;Zweden;2002;6.2;6.0;6.8;4.8;5.8;;4.1;6.7;61.0;59.0;74.0;37.0;55.0;;27.0;71.0
1031;Geslacht: Vrouwen;Zweden;2004;6.0;5.7;6.5;4.2;5.3;4.4;4.0;6.4;59.0;52.0;68.0;27.0;46.0;28.0;24.0;67.0
1032;Geslacht: Vrouwen;Zweden;2006;6.2;5.9;6.6;4.4;5.4;4.5;4.4;6.4;64.0;60.0;71.0;30.0;48.0;33.0;30.0;70.0
1033;Geslacht: Vrouwen;Zweden;2008;6.4;6.2;6.7;4.7;5.7;4.8;4.8;6.4;67.0;64.0;75.0;34.0;55.0;34.0;37.0;72.0
1034;Geslacht: Vrouwen;Zweden;2010;6.4;6.5;7.0;5.1;6.2;5.1;5.1;6.5;69.0;71.0;82.0;42.0;64.0;44.0;46.0;70.0
1035;Geslacht: Vrouwen;Zweden;2012;6.0;6.3;6.8;4.8;5.8;4.8;4.7;6.3;62.0;65.0;76.0;37.0;57.0;36.0;34.0;69.0
1036;Geslacht: Vrouwen;Zweden;2014;6.2;6.3;6.9;4.9;6.1;5.1;4.9;6.5;64.0;67.0;78.0;42.0;65.0;44.0;38.0;70.0
1037;Geslacht: Vrouwen;Zweden;2016;6.2;6.1;6.8;4.7;5.8;4.7;4.8;6.1;66.0;65.0;77.0;38.0;58.0;35.0;37.0;63.0
1038;Geslacht: Vrouwen;Zweden;2018;6.2;6.4;6.9;4.9;6.0;5.0;5.4;6.5;66.0;69.0;80.0;41.0;61.0;40.0;48.0;70.0
1039;Geslacht: Vrouwen;Zweden;2020;;;;;;;;;;;;;;;;
1040;Geslacht: Vrouwen;Zwitserland;2002;5.6;5.9;6.7;4.9;5.6;;4.9;5.5;49.0;59.0;73.0;36.0;51.0;;36.0;50.0
1041;Geslacht: Vrouwen;Zwitserland;2004;5.7;6.0;6.9;4.7;5.4;4.6;4.7;5.3;53.0;58.0;77.0;32.0;44.0;28.0;34.0;47.0
1042;Geslacht: Vrouwen;Zwitserland;2006;5.7;6.3;7.1;5.0;5.7;4.8;5.0;5.5;52.0;66.0;82.0;39.0;52.0;33.0;39.0;52.0
1043;Geslacht: Vrouwen;Zwitserland;2008;5.8;6.3;6.9;5.0;5.8;4.7;4.9;5.6;54.0;69.0;78.0;41.0;56.0;34.0;40.0;55.0
1044;Geslacht: Vrouwen;Zwitserland;2010;5.7;6.2;7.1;5.1;5.8;4.9;5.0;5.6;54.0;63.0;80.0;43.0;55.0;36.0;39.0;53.0
1045;Geslacht: Vrouwen;Zwitserland;2012;5.5;6.5;7.3;5.3;6.1;5.1;4.9;5.6;51.0;69.0;83.0;47.0;61.0;42.0;38.0;52.0
1046;Geslacht: Vrouwen;Zwitserland;2014;5.7;6.5;7.3;5.3;6.2;5.2;4.9;5.6;52.0;72.0;83.0;48.0;65.0;44.0;37.0;51.0
1047;Geslacht: Vrouwen;Zwitserland;2016;6.0;6.6;7.2;5.5;6.3;5.3;4.9;5.4;61.0;69.0;83.0;50.0;64.0;46.0;37.0;51.0
1048;Geslacht: Vrouwen;Zwitserland;2018;6.0;6.6;7.3;5.4;6.3;5.3;5.1;5.6;60.0;72.0;84.0;49.0;67.0;45.0;45.0;51.0
1049;Geslacht: Vrouwen;Zwitserland;2020;6.1;6.8;7.4;5.8;6.6;5.5;5.3;5.6;62.0;76.0;85.0;56.0;70.0;50.0;47.0;54.0
1050;Leeftijd: 15 tot 25 jaar;België;2002;5.0;5.3;5.8;4.7;5.4;;5.8;5.7;41.0;52.0;62.0;36.0;46.0;;56.0;57.0
1051;Leeftijd: 15 tot 25 jaar;België;2004;4.8;5.3;5.7;4.4;4.9;4.6;5.6;5.6;41.0;50.0;59.0;35.0;40.0;37.0;54.0;53.0
1052;Leeftijd: 15 tot 25 jaar;België;2006;5.1;5.7;6.0;4.8;5.6;5.1;6.1;6.0;46.0;59.0;62.0;33.0;52.0;42.0;63.0;60.0
1053;Leeftijd: 15 tot 25 jaar;België;2008;5.5;5.8;6.4;4.5;5.0;4.8;6.1;6.0;52.0;58.0;70.0;34.0;43.0;39.0;69.0;67.0
1054;Leeftijd: 15 tot 25 jaar;België;2010;5.3;5.7;6.2;4.1;4.7;4.3;5.8;6.1;48.0;57.0;68.0;29.0;39.0;29.0;62.0;63.0
1055;Leeftijd: 15 tot 25 jaar;België;2012;5.2;5.6;6.3;4.7;5.3;4.9;6.2;6.4;48.0;55.0;69.0;31.0;48.0;37.0;68.0;70.0
1056;Leeftijd: 15 tot 25 jaar;België;2014;5.1;5.9;6.4;4.8;5.5;4.9;6.1;6.3;48.0;65.0;74.0;39.0;56.0;42.0;66.0;67.0
1057;Leeftijd: 15 tot 25 jaar;België;2016;5.1;6.2;6.7;4.8;5.6;5.0;6.0;6.3;45.0;66.0;79.0;38.0;58.0;45.0;61.0;69.0
1058;Leeftijd: 15 tot 25 jaar;België;2018;4.9;6.1;7.0;4.7;5.4;4.8;5.9;6.0;36.0;68.0;81.0;37.0;48.0;38.0;58.0;61.0
1059;Leeftijd: 15 tot 25 jaar;België;2020;5.2;6.2;6.6;4.7;5.7;4.8;6.1;6.3;50.0;66.0;77.0;41.0;58.0;42.0;68.0;70.0
1060;Leeftijd: 15 tot 25 jaar;Bulgarije;2002;;;;;;;;;;;;;;;;
1061;Leeftijd: 15 tot 25 jaar;Bulgarije;2004;;;;;;;;;;;;;;;;
1062;Leeftijd: 15 tot 25 jaar;Bulgarije;2006;;;;;;;;;;;;;;;;
1063;Leeftijd: 15 tot 25 jaar;Bulgarije;2008;3.3;2.6;3.5;1.5;1.8;1.6;4.5;4.6;18.0;16.0;21.0;4.0;6.0;4.0;29.0;33.0
1064;Leeftijd: 15 tot 25 jaar;Bulgarije;2010;3.7;3.0;4.0;2.0;2.5;2.1;5.1;5.1;24.0;15.0;25.0;6.0;10.0;6.0;50.0;45.0
1065;Leeftijd: 15 tot 25 jaar;Bulgarije;2012;3.6;;;;2.1;;;;25.0;;;;8.0;;;
1066;Leeftijd: 15 tot 25 jaar;Bulgarije;2014;;;;;;;;;;;;;;;;
1067;Leeftijd: 15 tot 25 jaar;Bulgarije;2016;;;;;;;;;;;;;;;;
1068;Leeftijd: 15 tot 25 jaar;Bulgarije;2018;4.1;3.6;4.3;2.5;3.1;2.6;3.9;4.0;30.0;19.0;33.0;10.0;13.0;12.0;28.0;28.0
1069;Leeftijd: 15 tot 25 jaar;Bulgarije;2020;3.7;3.7;5.0;2.0;2.4;2.2;4.5;4.9;25.0;26.0;43.0;7.0;9.0;9.0;36.0;39.0
1070;Leeftijd: 15 tot 25 jaar;Cyprus;2002;;;;;;;;;;;;;;;;
1071;Leeftijd: 15 tot 25 jaar;Cyprus;2004;;;;;;;;;;;;;;;;
1072;Leeftijd: 15 tot 25 jaar;Cyprus;2006;;;;;;;;;;;;;;;;
1073;Leeftijd: 15 tot 25 jaar;Cyprus;2008;5.0;5.9;5.4;4.1;5.1;4.0;5.8;4.6;43.0;56.0;49.0;27.0;45.0;21.0;61.0;34.0
1074;Leeftijd: 15 tot 25 jaar;Cyprus;2010;3.9;5.3;4.7;3.1;4.1;3.2;4.8;4.2;27.0;56.0;44.0;15.0;27.0;20.0;43.0;37.0
1075;Leeftijd: 15 tot 25 jaar;Cyprus;2012;3.8;4.4;4.0;2.2;2.8;2.3;3.7;3.8;20.0;37.0;32.0;9.0;13.0;13.0;27.0;32.0
