ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;OprichtingenVanVestigingen_1
8951;06 Winning van aardolie en aardgas;Buitenland (CR);2016;
8952;06 Winning van aardolie en aardgas;Buitenland (CR);2017;
8953;06 Winning van aardolie en aardgas;Buitenland (CR);2018;
8954;06 Winning van aardolie en aardgas;Buitenland (CR);2019;
8955;06 Winning van aardolie en aardgas;Buitenland (CR);2020;
8956;06 Winning van aardolie en aardgas;Buitenland (CR);2021;
8957;06 Winning van aardolie en aardgas;Buitenland (CR);2022;
8958;06 Winning van aardolie en aardgas;Buitenland (CR);2023;
8959;06 Winning van aardolie en aardgas;Niet in te delen (CR);2007;0.0
8960;06 Winning van aardolie en aardgas;Niet in te delen (CR);2008;0.0
8961;06 Winning van aardolie en aardgas;Niet in te delen (CR);2009;0.0
8962;06 Winning van aardolie en aardgas;Niet in te delen (CR);2010;0.0
8963;06 Winning van aardolie en aardgas;Niet in te delen (CR);2011;0.0
8964;06 Winning van aardolie en aardgas;Niet in te delen (CR);2012;0.0
8965;06 Winning van aardolie en aardgas;Niet in te delen (CR);2013;0.0
8966;06 Winning van aardolie en aardgas;Niet in te delen (CR);2014;0.0
8967;06 Winning van aardolie en aardgas;Niet in te delen (CR);2015;0.0
8968;06 Winning van aardolie en aardgas;Niet in te delen (CR);2016;0.0
8969;06 Winning van aardolie en aardgas;Niet in te delen (CR);2017;0.0
8970;06 Winning van aardolie en aardgas;Niet in te delen (CR);2018;0.0
8971;06 Winning van aardolie en aardgas;Niet in te delen (CR);2019;0.0
8972;06 Winning van aardolie en aardgas;Niet in te delen (CR);2020;0.0
8973;06 Winning van aardolie en aardgas;Niet in te delen (CR);2021;0.0
8974;06 Winning van aardolie en aardgas;Niet in te delen (CR);2022;0.0
8975;06 Winning van aardolie en aardgas;Niet in te delen (CR);2023;0.0
8976;08 Delfstoffenwinning (geen olie en gas);Nederland, Buitenland, Niet in te delen;2007;10.0
8977;08 Delfstoffenwinning (geen olie en gas);Nederland, Buitenland, Niet in te delen;2008;10.0
8978;08 Delfstoffenwinning (geen olie en gas);Nederland, Buitenland, Niet in te delen;2009;5.0
8979;08 Delfstoffenwinning (geen olie en gas);Nederland, Buitenland, Niet in te delen;2010;10.0
8980;08 Delfstoffenwinning (geen olie en gas);Nederland, Buitenland, Niet in te delen;2011;0.0
8981;08 Delfstoffenwinning (geen olie en gas);Nederland, Buitenland, Niet in te delen;2012;10.0
8982;08 Delfstoffenwinning (geen olie en gas);Nederland, Buitenland, Niet in te delen;2013;10.0
8983;08 Delfstoffenwinning (geen olie en gas);Nederland, Buitenland, Niet in te delen;2014;5.0
8984;08 Delfstoffenwinning (geen olie en gas);Nederland, Buitenland, Niet in te delen;2015;10.0
8985;08 Delfstoffenwinning (geen olie en gas);Nederland, Buitenland, Niet in te delen;2016;5.0
8986;08 Delfstoffenwinning (geen olie en gas);Nederland, Buitenland, Niet in te delen;2017;5.0
8987;08 Delfstoffenwinning (geen olie en gas);Nederland, Buitenland, Niet in te delen;2018;5.0
8988;08 Delfstoffenwinning (geen olie en gas);Nederland, Buitenland, Niet in te delen;2019;5.0
8989;08 Delfstoffenwinning (geen olie en gas);Nederland, Buitenland, Niet in te delen;2020;5.0
8990;08 Delfstoffenwinning (geen olie en gas);Nederland, Buitenland, Niet in te delen;2021;10.0
8991;08 Delfstoffenwinning (geen olie en gas);Nederland, Buitenland, Niet in te delen;2022;0.0
8992;08 Delfstoffenwinning (geen olie en gas);Nederland, Buitenland, Niet in te delen;2023;5.0
8993;08 Delfstoffenwinning (geen olie en gas);Nederland;2007;10.0
8994;08 Delfstoffenwinning (geen olie en gas);Nederland;2008;10.0
8995;08 Delfstoffenwinning (geen olie en gas);Nederland;2009;5.0
8996;08 Delfstoffenwinning (geen olie en gas);Nederland;2010;10.0
8997;08 Delfstoffenwinning (geen olie en gas);Nederland;2011;0.0
8998;08 Delfstoffenwinning (geen olie en gas);Nederland;2012;10.0
8999;08 Delfstoffenwinning (geen olie en gas);Nederland;2013;10.0
9000;08 Delfstoffenwinning (geen olie en gas);Nederland;2014;5.0
9001;08 Delfstoffenwinning (geen olie en gas);Nederland;2015;10.0
9002;08 Delfstoffenwinning (geen olie en gas);Nederland;2016;5.0
9003;08 Delfstoffenwinning (geen olie en gas);Nederland;2017;5.0
9004;08 Delfstoffenwinning (geen olie en gas);Nederland;2018;5.0
9005;08 Delfstoffenwinning (geen olie en gas);Nederland;2019;5.0
9006;08 Delfstoffenwinning (geen olie en gas);Nederland;2020;5.0
9007;08 Delfstoffenwinning (geen olie en gas);Nederland;2021;10.0
9008;08 Delfstoffenwinning (geen olie en gas);Nederland;2022;0.0
9009;08 Delfstoffenwinning (geen olie en gas);Nederland;2023;5.0
9010;08 Delfstoffenwinning (geen olie en gas);Buitenland;2007;
9011;08 Delfstoffenwinning (geen olie en gas);Buitenland;2008;
9012;08 Delfstoffenwinning (geen olie en gas);Buitenland;2009;
9013;08 Delfstoffenwinning (geen olie en gas);Buitenland;2010;
9014;08 Delfstoffenwinning (geen olie en gas);Buitenland;2011;
9015;08 Delfstoffenwinning (geen olie en gas);Buitenland;2012;
9016;08 Delfstoffenwinning (geen olie en gas);Buitenland;2013;
9017;08 Delfstoffenwinning (geen olie en gas);Buitenland;2014;
9018;08 Delfstoffenwinning (geen olie en gas);Buitenland;2015;
9019;08 Delfstoffenwinning (geen olie en gas);Buitenland;2016;
9020;08 Delfstoffenwinning (geen olie en gas);Buitenland;2017;
9021;08 Delfstoffenwinning (geen olie en gas);Buitenland;2018;
9022;08 Delfstoffenwinning (geen olie en gas);Buitenland;2019;
9023;08 Delfstoffenwinning (geen olie en gas);Buitenland;2020;
9024;08 Delfstoffenwinning (geen olie en gas);Buitenland;2021;
9025;08 Delfstoffenwinning (geen olie en gas);Buitenland;2022;
9026;08 Delfstoffenwinning (geen olie en gas);Buitenland;2023;
9027;08 Delfstoffenwinning (geen olie en gas);"Nederland; niet in te delen";2007;0.0
9028;08 Delfstoffenwinning (geen olie en gas);"Nederland; niet in te delen";2008;0.0
9029;08 Delfstoffenwinning (geen olie en gas);"Nederland; niet in te delen";2009;0.0
9030;08 Delfstoffenwinning (geen olie en gas);"Nederland; niet in te delen";2010;0.0
9031;08 Delfstoffenwinning (geen olie en gas);"Nederland; niet in te delen";2011;0.0
9032;08 Delfstoffenwinning (geen olie en gas);"Nederland; niet in te delen";2012;0.0
9033;08 Delfstoffenwinning (geen olie en gas);"Nederland; niet in te delen";2013;0.0
9034;08 Delfstoffenwinning (geen olie en gas);"Nederland; niet in te delen";2014;0.0
9035;08 Delfstoffenwinning (geen olie en gas);"Nederland; niet in te delen";2015;0.0
9036;08 Delfstoffenwinning (geen olie en gas);"Nederland; niet in te delen";2016;0.0
9037;08 Delfstoffenwinning (geen olie en gas);"Nederland; niet in te delen";2017;0.0
9038;08 Delfstoffenwinning (geen olie en gas);"Nederland; niet in te delen";2018;0.0
9039;08 Delfstoffenwinning (geen olie en gas);"Nederland; niet in te delen";2019;0.0
9040;08 Delfstoffenwinning (geen olie en gas);"Nederland; niet in te delen";2020;0.0
9041;08 Delfstoffenwinning (geen olie en gas);"Nederland; niet in te delen";2021;0.0
9042;08 Delfstoffenwinning (geen olie en gas);"Nederland; niet in te delen";2022;0.0
9043;08 Delfstoffenwinning (geen olie en gas);"Nederland; niet in te delen";2023;0.0
9044;08 Delfstoffenwinning (geen olie en gas);Noord-Nederland (LD);2007;0.0
9045;08 Delfstoffenwinning (geen olie en gas);Noord-Nederland (LD);2008;0.0
9046;08 Delfstoffenwinning (geen olie en gas);Noord-Nederland (LD);2009;5.0
9047;08 Delfstoffenwinning (geen olie en gas);Noord-Nederland (LD);2010;0.0
9048;08 Delfstoffenwinning (geen olie en gas);Noord-Nederland (LD);2011;0.0
9049;08 Delfstoffenwinning (geen olie en gas);Noord-Nederland (LD);2012;0.0
9050;08 Delfstoffenwinning (geen olie en gas);Noord-Nederland (LD);2013;0.0
9051;08 Delfstoffenwinning (geen olie en gas);Noord-Nederland (LD);2014;0.0
9052;08 Delfstoffenwinning (geen olie en gas);Noord-Nederland (LD);2015;0.0
9053;08 Delfstoffenwinning (geen olie en gas);Noord-Nederland (LD);2016;0.0
9054;08 Delfstoffenwinning (geen olie en gas);Noord-Nederland (LD);2017;0.0
9055;08 Delfstoffenwinning (geen olie en gas);Noord-Nederland (LD);2018;0.0
9056;08 Delfstoffenwinning (geen olie en gas);Noord-Nederland (LD);2019;0.0
9057;08 Delfstoffenwinning (geen olie en gas);Noord-Nederland (LD);2020;0.0
9058;08 Delfstoffenwinning (geen olie en gas);Noord-Nederland (LD);2021;0.0
9059;08 Delfstoffenwinning (geen olie en gas);Noord-Nederland (LD);2022;0.0
9060;08 Delfstoffenwinning (geen olie en gas);Noord-Nederland (LD);2023;0.0
9061;08 Delfstoffenwinning (geen olie en gas);Oost-Nederland (LD);2007;0.0
9062;08 Delfstoffenwinning (geen olie en gas);Oost-Nederland (LD);2008;5.0
9063;08 Delfstoffenwinning (geen olie en gas);Oost-Nederland (LD);2009;0.0
9064;08 Delfstoffenwinning (geen olie en gas);Oost-Nederland (LD);2010;5.0
9065;08 Delfstoffenwinning (geen olie en gas);Oost-Nederland (LD);2011;0.0
9066;08 Delfstoffenwinning (geen olie en gas);Oost-Nederland (LD);2012;5.0
9067;08 Delfstoffenwinning (geen olie en gas);Oost-Nederland (LD);2013;0.0
9068;08 Delfstoffenwinning (geen olie en gas);Oost-Nederland (LD);2014;0.0
9069;08 Delfstoffenwinning (geen olie en gas);Oost-Nederland (LD);2015;5.0
9070;08 Delfstoffenwinning (geen olie en gas);Oost-Nederland (LD);2016;5.0
9071;08 Delfstoffenwinning (geen olie en gas);Oost-Nederland (LD);2017;0.0
9072;08 Delfstoffenwinning (geen olie en gas);Oost-Nederland (LD);2018;0.0
9073;08 Delfstoffenwinning (geen olie en gas);Oost-Nederland (LD);2019;0.0
9074;08 Delfstoffenwinning (geen olie en gas);Oost-Nederland (LD);2020;5.0
9075;08 Delfstoffenwinning (geen olie en gas);Oost-Nederland (LD);2021;0.0
9076;08 Delfstoffenwinning (geen olie en gas);Oost-Nederland (LD);2022;0.0
9077;08 Delfstoffenwinning (geen olie en gas);Oost-Nederland (LD);2023;0.0
9078;08 Delfstoffenwinning (geen olie en gas);West-Nederland (LD);2007;5.0
9079;08 Delfstoffenwinning (geen olie en gas);West-Nederland (LD);2008;5.0
9080;08 Delfstoffenwinning (geen olie en gas);West-Nederland (LD);2009;0.0
9081;08 Delfstoffenwinning (geen olie en gas);West-Nederland (LD);2010;0.0
9082;08 Delfstoffenwinning (geen olie en gas);West-Nederland (LD);2011;0.0
9083;08 Delfstoffenwinning (geen olie en gas);West-Nederland (LD);2012;5.0
9084;08 Delfstoffenwinning (geen olie en gas);West-Nederland (LD);2013;0.0
9085;08 Delfstoffenwinning (geen olie en gas);West-Nederland (LD);2014;0.0
9086;08 Delfstoffenwinning (geen olie en gas);West-Nederland (LD);2015;0.0
9087;08 Delfstoffenwinning (geen olie en gas);West-Nederland (LD);2016;0.0
9088;08 Delfstoffenwinning (geen olie en gas);West-Nederland (LD);2017;0.0
9089;08 Delfstoffenwinning (geen olie en gas);West-Nederland (LD);2018;0.0
9090;08 Delfstoffenwinning (geen olie en gas);West-Nederland (LD);2019;5.0
9091;08 Delfstoffenwinning (geen olie en gas);West-Nederland (LD);2020;0.0
9092;08 Delfstoffenwinning (geen olie en gas);West-Nederland (LD);2021;5.0
9093;08 Delfstoffenwinning (geen olie en gas);West-Nederland (LD);2022;0.0
9094;08 Delfstoffenwinning (geen olie en gas);West-Nederland (LD);2023;5.0
9095;08 Delfstoffenwinning (geen olie en gas);Zuid-Nederland (LD);2007;5.0
9096;08 Delfstoffenwinning (geen olie en gas);Zuid-Nederland (LD);2008;5.0
9097;08 Delfstoffenwinning (geen olie en gas);Zuid-Nederland (LD);2009;0.0
9098;08 Delfstoffenwinning (geen olie en gas);Zuid-Nederland (LD);2010;5.0
9099;08 Delfstoffenwinning (geen olie en gas);Zuid-Nederland (LD);2011;0.0
9100;08 Delfstoffenwinning (geen olie en gas);Zuid-Nederland (LD);2012;5.0
9101;08 Delfstoffenwinning (geen olie en gas);Zuid-Nederland (LD);2013;5.0
9102;08 Delfstoffenwinning (geen olie en gas);Zuid-Nederland (LD);2014;0.0
9103;08 Delfstoffenwinning (geen olie en gas);Zuid-Nederland (LD);2015;0.0
9104;08 Delfstoffenwinning (geen olie en gas);Zuid-Nederland (LD);2016;0.0
9105;08 Delfstoffenwinning (geen olie en gas);Zuid-Nederland (LD);2017;0.0
9106;08 Delfstoffenwinning (geen olie en gas);Zuid-Nederland (LD);2018;0.0
9107;08 Delfstoffenwinning (geen olie en gas);Zuid-Nederland (LD);2019;0.0
9108;08 Delfstoffenwinning (geen olie en gas);Zuid-Nederland (LD);2020;0.0
9109;08 Delfstoffenwinning (geen olie en gas);Zuid-Nederland (LD);2021;0.0
9110;08 Delfstoffenwinning (geen olie en gas);Zuid-Nederland (LD);2022;0.0
9111;08 Delfstoffenwinning (geen olie en gas);Zuid-Nederland (LD);2023;0.0
9112;08 Delfstoffenwinning (geen olie en gas);Buitenland (LD);2007;
9113;08 Delfstoffenwinning (geen olie en gas);Buitenland (LD);2008;
9114;08 Delfstoffenwinning (geen olie en gas);Buitenland (LD);2009;
9115;08 Delfstoffenwinning (geen olie en gas);Buitenland (LD);2010;
9116;08 Delfstoffenwinning (geen olie en gas);Buitenland (LD);2011;
9117;08 Delfstoffenwinning (geen olie en gas);Buitenland (LD);2012;
9118;08 Delfstoffenwinning (geen olie en gas);Buitenland (LD);2013;
9119;08 Delfstoffenwinning (geen olie en gas);Buitenland (LD);2014;
9120;08 Delfstoffenwinning (geen olie en gas);Buitenland (LD);2015;
9121;08 Delfstoffenwinning (geen olie en gas);Buitenland (LD);2016;
9122;08 Delfstoffenwinning (geen olie en gas);Buitenland (LD);2017;
9123;08 Delfstoffenwinning (geen olie en gas);Buitenland (LD);2018;
9124;08 Delfstoffenwinning (geen olie en gas);Buitenland (LD);2019;
9125;08 Delfstoffenwinning (geen olie en gas);Buitenland (LD);2020;
9126;08 Delfstoffenwinning (geen olie en gas);Buitenland (LD);2021;
9127;08 Delfstoffenwinning (geen olie en gas);Buitenland (LD);2022;
9128;08 Delfstoffenwinning (geen olie en gas);Buitenland (LD);2023;
9129;08 Delfstoffenwinning (geen olie en gas);Niet in te delen (LD);2007;0.0
9130;08 Delfstoffenwinning (geen olie en gas);Niet in te delen (LD);2008;0.0
9131;08 Delfstoffenwinning (geen olie en gas);Niet in te delen (LD);2009;0.0
9132;08 Delfstoffenwinning (geen olie en gas);Niet in te delen (LD);2010;0.0
9133;08 Delfstoffenwinning (geen olie en gas);Niet in te delen (LD);2011;0.0
9134;08 Delfstoffenwinning (geen olie en gas);Niet in te delen (LD);2012;0.0
9135;08 Delfstoffenwinning (geen olie en gas);Niet in te delen (LD);2013;0.0
9136;08 Delfstoffenwinning (geen olie en gas);Niet in te delen (LD);2014;0.0
9137;08 Delfstoffenwinning (geen olie en gas);Niet in te delen (LD);2015;0.0
9138;08 Delfstoffenwinning (geen olie en gas);Niet in te delen (LD);2016;0.0
9139;08 Delfstoffenwinning (geen olie en gas);Niet in te delen (LD);2017;0.0
9140;08 Delfstoffenwinning (geen olie en gas);Niet in te delen (LD);2018;0.0
9141;08 Delfstoffenwinning (geen olie en gas);Niet in te delen (LD);2019;0.0
9142;08 Delfstoffenwinning (geen olie en gas);Niet in te delen (LD);2020;0.0
9143;08 Delfstoffenwinning (geen olie en gas);Niet in te delen (LD);2021;0.0
9144;08 Delfstoffenwinning (geen olie en gas);Niet in te delen (LD);2022;0.0
9145;08 Delfstoffenwinning (geen olie en gas);Niet in te delen (LD);2023;0.0
9146;08 Delfstoffenwinning (geen olie en gas);Groningen (PV);2007;0.0
9147;08 Delfstoffenwinning (geen olie en gas);Groningen (PV);2008;0.0
9148;08 Delfstoffenwinning (geen olie en gas);Groningen (PV);2009;0.0
9149;08 Delfstoffenwinning (geen olie en gas);Groningen (PV);2010;0.0
9150;08 Delfstoffenwinning (geen olie en gas);Groningen (PV);2011;0.0
9151;08 Delfstoffenwinning (geen olie en gas);Groningen (PV);2012;0.0
9152;08 Delfstoffenwinning (geen olie en gas);Groningen (PV);2013;0.0
9153;08 Delfstoffenwinning (geen olie en gas);Groningen (PV);2014;0.0
9154;08 Delfstoffenwinning (geen olie en gas);Groningen (PV);2015;0.0
9155;08 Delfstoffenwinning (geen olie en gas);Groningen (PV);2016;0.0
9156;08 Delfstoffenwinning (geen olie en gas);Groningen (PV);2017;0.0
9157;08 Delfstoffenwinning (geen olie en gas);Groningen (PV);2018;0.0
9158;08 Delfstoffenwinning (geen olie en gas);Groningen (PV);2019;0.0
9159;08 Delfstoffenwinning (geen olie en gas);Groningen (PV);2020;0.0
9160;08 Delfstoffenwinning (geen olie en gas);Groningen (PV);2021;0.0
9161;08 Delfstoffenwinning (geen olie en gas);Groningen (PV);2022;0.0
9162;08 Delfstoffenwinning (geen olie en gas);Groningen (PV);2023;0.0
9163;08 Delfstoffenwinning (geen olie en gas);Fryslân (PV);2007;0.0
9164;08 Delfstoffenwinning (geen olie en gas);Fryslân (PV);2008;0.0
9165;08 Delfstoffenwinning (geen olie en gas);Fryslân (PV);2009;0.0
9166;08 Delfstoffenwinning (geen olie en gas);Fryslân (PV);2010;0.0
9167;08 Delfstoffenwinning (geen olie en gas);Fryslân (PV);2011;0.0
9168;08 Delfstoffenwinning (geen olie en gas);Fryslân (PV);2012;0.0
9169;08 Delfstoffenwinning (geen olie en gas);Fryslân (PV);2013;0.0
9170;08 Delfstoffenwinning (geen olie en gas);Fryslân (PV);2014;0.0
9171;08 Delfstoffenwinning (geen olie en gas);Fryslân (PV);2015;0.0
9172;08 Delfstoffenwinning (geen olie en gas);Fryslân (PV);2016;0.0
9173;08 Delfstoffenwinning (geen olie en gas);Fryslân (PV);2017;0.0
9174;08 Delfstoffenwinning (geen olie en gas);Fryslân (PV);2018;0.0
9175;08 Delfstoffenwinning (geen olie en gas);Fryslân (PV);2019;0.0
9176;08 Delfstoffenwinning (geen olie en gas);Fryslân (PV);2020;0.0
9177;08 Delfstoffenwinning (geen olie en gas);Fryslân (PV);2021;0.0
9178;08 Delfstoffenwinning (geen olie en gas);Fryslân (PV);2022;0.0
9179;08 Delfstoffenwinning (geen olie en gas);Fryslân (PV);2023;0.0
9180;08 Delfstoffenwinning (geen olie en gas);Drenthe (PV);2007;0.0
9181;08 Delfstoffenwinning (geen olie en gas);Drenthe (PV);2008;0.0
9182;08 Delfstoffenwinning (geen olie en gas);Drenthe (PV);2009;0.0
9183;08 Delfstoffenwinning (geen olie en gas);Drenthe (PV);2010;0.0
9184;08 Delfstoffenwinning (geen olie en gas);Drenthe (PV);2011;0.0
9185;08 Delfstoffenwinning (geen olie en gas);Drenthe (PV);2012;0.0
9186;08 Delfstoffenwinning (geen olie en gas);Drenthe (PV);2013;0.0
9187;08 Delfstoffenwinning (geen olie en gas);Drenthe (PV);2014;0.0
9188;08 Delfstoffenwinning (geen olie en gas);Drenthe (PV);2015;0.0
9189;08 Delfstoffenwinning (geen olie en gas);Drenthe (PV);2016;0.0
9190;08 Delfstoffenwinning (geen olie en gas);Drenthe (PV);2017;0.0
9191;08 Delfstoffenwinning (geen olie en gas);Drenthe (PV);2018;0.0
9192;08 Delfstoffenwinning (geen olie en gas);Drenthe (PV);2019;0.0
9193;08 Delfstoffenwinning (geen olie en gas);Drenthe (PV);2020;0.0
9194;08 Delfstoffenwinning (geen olie en gas);Drenthe (PV);2021;0.0
9195;08 Delfstoffenwinning (geen olie en gas);Drenthe (PV);2022;0.0
9196;08 Delfstoffenwinning (geen olie en gas);Drenthe (PV);2023;0.0
9197;08 Delfstoffenwinning (geen olie en gas);Overijssel (PV);2007;0.0
9198;08 Delfstoffenwinning (geen olie en gas);Overijssel (PV);2008;5.0
9199;08 Delfstoffenwinning (geen olie en gas);Overijssel (PV);2009;0.0
9200;08 Delfstoffenwinning (geen olie en gas);Overijssel (PV);2010;0.0
9201;08 Delfstoffenwinning (geen olie en gas);Overijssel (PV);2011;0.0
9202;08 Delfstoffenwinning (geen olie en gas);Overijssel (PV);2012;0.0
9203;08 Delfstoffenwinning (geen olie en gas);Overijssel (PV);2013;0.0
9204;08 Delfstoffenwinning (geen olie en gas);Overijssel (PV);2014;0.0
9205;08 Delfstoffenwinning (geen olie en gas);Overijssel (PV);2015;0.0
9206;08 Delfstoffenwinning (geen olie en gas);Overijssel (PV);2016;0.0
9207;08 Delfstoffenwinning (geen olie en gas);Overijssel (PV);2017;0.0
9208;08 Delfstoffenwinning (geen olie en gas);Overijssel (PV);2018;0.0
9209;08 Delfstoffenwinning (geen olie en gas);Overijssel (PV);2019;0.0
9210;08 Delfstoffenwinning (geen olie en gas);Overijssel (PV);2020;0.0
9211;08 Delfstoffenwinning (geen olie en gas);Overijssel (PV);2021;0.0
9212;08 Delfstoffenwinning (geen olie en gas);Overijssel (PV);2022;0.0
9213;08 Delfstoffenwinning (geen olie en gas);Overijssel (PV);2023;0.0
9214;08 Delfstoffenwinning (geen olie en gas);Flevoland (PV);2007;0.0
9215;08 Delfstoffenwinning (geen olie en gas);Flevoland (PV);2008;0.0
9216;08 Delfstoffenwinning (geen olie en gas);Flevoland (PV);2009;0.0
9217;08 Delfstoffenwinning (geen olie en gas);Flevoland (PV);2010;0.0
9218;08 Delfstoffenwinning (geen olie en gas);Flevoland (PV);2011;0.0
9219;08 Delfstoffenwinning (geen olie en gas);Flevoland (PV);2012;0.0
9220;08 Delfstoffenwinning (geen olie en gas);Flevoland (PV);2013;0.0
9221;08 Delfstoffenwinning (geen olie en gas);Flevoland (PV);2014;0.0
9222;08 Delfstoffenwinning (geen olie en gas);Flevoland (PV);2015;0.0
9223;08 Delfstoffenwinning (geen olie en gas);Flevoland (PV);2016;0.0
9224;08 Delfstoffenwinning (geen olie en gas);Flevoland (PV);2017;0.0
9225;08 Delfstoffenwinning (geen olie en gas);Flevoland (PV);2018;0.0
9226;08 Delfstoffenwinning (geen olie en gas);Flevoland (PV);2019;0.0
9227;08 Delfstoffenwinning (geen olie en gas);Flevoland (PV);2020;0.0
9228;08 Delfstoffenwinning (geen olie en gas);Flevoland (PV);2021;0.0
9229;08 Delfstoffenwinning (geen olie en gas);Flevoland (PV);2022;0.0
9230;08 Delfstoffenwinning (geen olie en gas);Flevoland (PV);2023;0.0
9231;08 Delfstoffenwinning (geen olie en gas);Gelderland (PV);2007;0.0
9232;08 Delfstoffenwinning (geen olie en gas);Gelderland (PV);2008;0.0
9233;08 Delfstoffenwinning (geen olie en gas);Gelderland (PV);2009;0.0
9234;08 Delfstoffenwinning (geen olie en gas);Gelderland (PV);2010;5.0
9235;08 Delfstoffenwinning (geen olie en gas);Gelderland (PV);2011;0.0
9236;08 Delfstoffenwinning (geen olie en gas);Gelderland (PV);2012;5.0
9237;08 Delfstoffenwinning (geen olie en gas);Gelderland (PV);2013;0.0
9238;08 Delfstoffenwinning (geen olie en gas);Gelderland (PV);2014;0.0
9239;08 Delfstoffenwinning (geen olie en gas);Gelderland (PV);2015;0.0
9240;08 Delfstoffenwinning (geen olie en gas);Gelderland (PV);2016;0.0
9241;08 Delfstoffenwinning (geen olie en gas);Gelderland (PV);2017;0.0
9242;08 Delfstoffenwinning (geen olie en gas);Gelderland (PV);2018;0.0
9243;08 Delfstoffenwinning (geen olie en gas);Gelderland (PV);2019;0.0
9244;08 Delfstoffenwinning (geen olie en gas);Gelderland (PV);2020;0.0
9245;08 Delfstoffenwinning (geen olie en gas);Gelderland (PV);2021;0.0
9246;08 Delfstoffenwinning (geen olie en gas);Gelderland (PV);2022;0.0
9247;08 Delfstoffenwinning (geen olie en gas);Gelderland (PV);2023;0.0
9248;08 Delfstoffenwinning (geen olie en gas);Utrecht (PV);2007;0.0
9249;08 Delfstoffenwinning (geen olie en gas);Utrecht (PV);2008;0.0
9250;08 Delfstoffenwinning (geen olie en gas);Utrecht (PV);2009;0.0
9251;08 Delfstoffenwinning (geen olie en gas);Utrecht (PV);2010;0.0
9252;08 Delfstoffenwinning (geen olie en gas);Utrecht (PV);2011;0.0
9253;08 Delfstoffenwinning (geen olie en gas);Utrecht (PV);2012;0.0
9254;08 Delfstoffenwinning (geen olie en gas);Utrecht (PV);2013;0.0
9255;08 Delfstoffenwinning (geen olie en gas);Utrecht (PV);2014;0.0
9256;08 Delfstoffenwinning (geen olie en gas);Utrecht (PV);2015;0.0
9257;08 Delfstoffenwinning (geen olie en gas);Utrecht (PV);2016;0.0
9258;08 Delfstoffenwinning (geen olie en gas);Utrecht (PV);2017;0.0
9259;08 Delfstoffenwinning (geen olie en gas);Utrecht (PV);2018;0.0
9260;08 Delfstoffenwinning (geen olie en gas);Utrecht (PV);2019;0.0
9261;08 Delfstoffenwinning (geen olie en gas);Utrecht (PV);2020;0.0
9262;08 Delfstoffenwinning (geen olie en gas);Utrecht (PV);2021;0.0
9263;08 Delfstoffenwinning (geen olie en gas);Utrecht (PV);2022;0.0
9264;08 Delfstoffenwinning (geen olie en gas);Utrecht (PV);2023;0.0
9265;08 Delfstoffenwinning (geen olie en gas);Noord-Holland (PV);2007;0.0
9266;08 Delfstoffenwinning (geen olie en gas);Noord-Holland (PV);2008;0.0
9267;08 Delfstoffenwinning (geen olie en gas);Noord-Holland (PV);2009;0.0
9268;08 Delfstoffenwinning (geen olie en gas);Noord-Holland (PV);2010;0.0
9269;08 Delfstoffenwinning (geen olie en gas);Noord-Holland (PV);2011;0.0
9270;08 Delfstoffenwinning (geen olie en gas);Noord-Holland (PV);2012;0.0
9271;08 Delfstoffenwinning (geen olie en gas);Noord-Holland (PV);2013;0.0
9272;08 Delfstoffenwinning (geen olie en gas);Noord-Holland (PV);2014;0.0
9273;08 Delfstoffenwinning (geen olie en gas);Noord-Holland (PV);2015;0.0
9274;08 Delfstoffenwinning (geen olie en gas);Noord-Holland (PV);2016;0.0
9275;08 Delfstoffenwinning (geen olie en gas);Noord-Holland (PV);2017;0.0
9276;08 Delfstoffenwinning (geen olie en gas);Noord-Holland (PV);2018;0.0
9277;08 Delfstoffenwinning (geen olie en gas);Noord-Holland (PV);2019;0.0
9278;08 Delfstoffenwinning (geen olie en gas);Noord-Holland (PV);2020;0.0
9279;08 Delfstoffenwinning (geen olie en gas);Noord-Holland (PV);2021;0.0
9280;08 Delfstoffenwinning (geen olie en gas);Noord-Holland (PV);2022;0.0
9281;08 Delfstoffenwinning (geen olie en gas);Noord-Holland (PV);2023;5.0
9282;08 Delfstoffenwinning (geen olie en gas);Zuid-Holland (PV);2007;5.0
9283;08 Delfstoffenwinning (geen olie en gas);Zuid-Holland (PV);2008;5.0
9284;08 Delfstoffenwinning (geen olie en gas);Zuid-Holland (PV);2009;0.0
9285;08 Delfstoffenwinning (geen olie en gas);Zuid-Holland (PV);2010;0.0
9286;08 Delfstoffenwinning (geen olie en gas);Zuid-Holland (PV);2011;0.0
9287;08 Delfstoffenwinning (geen olie en gas);Zuid-Holland (PV);2012;0.0
9288;08 Delfstoffenwinning (geen olie en gas);Zuid-Holland (PV);2013;0.0
9289;08 Delfstoffenwinning (geen olie en gas);Zuid-Holland (PV);2014;0.0
9290;08 Delfstoffenwinning (geen olie en gas);Zuid-Holland (PV);2015;0.0
9291;08 Delfstoffenwinning (geen olie en gas);Zuid-Holland (PV);2016;0.0
9292;08 Delfstoffenwinning (geen olie en gas);Zuid-Holland (PV);2017;0.0
9293;08 Delfstoffenwinning (geen olie en gas);Zuid-Holland (PV);2018;0.0
9294;08 Delfstoffenwinning (geen olie en gas);Zuid-Holland (PV);2019;0.0
