ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;BbpVolumemutaties_1;BrutoToegevoegdeWaardeVolumemutaties_2
372;A-U Alle economische activiteiten;Noord-Holland (PV);2004;2.7;2.8
373;A-U Alle economische activiteiten;Noord-Holland (PV);2005;1.9;1.9
374;A-U Alle economische activiteiten;Noord-Holland (PV);2006;3.7;3.6
375;A-U Alle economische activiteiten;Noord-Holland (PV);2007;3.5;3.6
376;A-U Alle economische activiteiten;Noord-Holland (PV);2008;2.2;2.5
377;A-U Alle economische activiteiten;Noord-Holland (PV);2009;-4.6;-4.2
378;A-U Alle economische activiteiten;Noord-Holland (PV);2010;2.1;2.3
379;A-U Alle economische activiteiten;Noord-Holland (PV);2011;1.6;2.0
380;A-U Alle economische activiteiten;Noord-Holland (PV);2012;-1.0;-0.7
381;A-U Alle economische activiteiten;Noord-Holland (PV);2013;1.2;1.6
382;A-U Alle economische activiteiten;Noord-Holland (PV);2014;3.3;3.3
383;A-U Alle economische activiteiten;Noord-Holland (PV);2015;3.3;3.1
384;A-U Alle economische activiteiten;Noord-Holland (PV);2016;3.6;3.4
385;A-U Alle economische activiteiten;Noord-Holland (PV);2017;3.7;3.7
386;A-U Alle economische activiteiten;Noord-Holland (PV);2018;4.2;4.1
387;A-U Alle economische activiteiten;Noord-Holland (PV);2019;3.6;3.7
388;A-U Alle economische activiteiten;Noord-Holland (PV);2020;-7.5;-7.6
389;A-U Alle economische activiteiten;Noord-Holland (PV);2021;7.2;7.6
390;A-U Alle economische activiteiten;Noord-Holland (PV);2022;6.7;7.2
391;A-U Alle economische activiteiten;Noord-Holland (PV);2023;1.0;1.0
392;A-U Alle economische activiteiten;Zuid-Holland (PV);1996;3.0;2.7
393;A-U Alle economische activiteiten;Zuid-Holland (PV);1997;4.0;4.2
394;A-U Alle economische activiteiten;Zuid-Holland (PV);1998;4.7;4.6
395;A-U Alle economische activiteiten;Zuid-Holland (PV);1999;4.4;4.1
396;A-U Alle economische activiteiten;Zuid-Holland (PV);2000;4.5;4.7
397;A-U Alle economische activiteiten;Zuid-Holland (PV);2001;2.4;2.5
398;A-U Alle economische activiteiten;Zuid-Holland (PV);2002;-1.0;-1.0
399;A-U Alle economische activiteiten;Zuid-Holland (PV);2003;0.9;0.8
400;A-U Alle economische activiteiten;Zuid-Holland (PV);2004;1.7;1.8
401;A-U Alle economische activiteiten;Zuid-Holland (PV);2005;3.1;3.1
402;A-U Alle economische activiteiten;Zuid-Holland (PV);2006;3.2;3.1
403;A-U Alle economische activiteiten;Zuid-Holland (PV);2007;4.4;4.5
404;A-U Alle economische activiteiten;Zuid-Holland (PV);2008;1.9;2.2
405;A-U Alle economische activiteiten;Zuid-Holland (PV);2009;-4.7;-4.3
406;A-U Alle economische activiteiten;Zuid-Holland (PV);2010;0.9;1.1
407;A-U Alle economische activiteiten;Zuid-Holland (PV);2011;-0.2;0.1
408;A-U Alle economische activiteiten;Zuid-Holland (PV);2012;0.2;0.4
409;A-U Alle economische activiteiten;Zuid-Holland (PV);2013;-1.2;-0.8
410;A-U Alle economische activiteiten;Zuid-Holland (PV);2014;0.2;0.2
411;A-U Alle economische activiteiten;Zuid-Holland (PV);2015;2.6;2.4
412;A-U Alle economische activiteiten;Zuid-Holland (PV);2016;1.2;1.0
413;A-U Alle economische activiteiten;Zuid-Holland (PV);2017;1.6;1.7
414;A-U Alle economische activiteiten;Zuid-Holland (PV);2018;1.5;1.4
415;A-U Alle economische activiteiten;Zuid-Holland (PV);2019;0.8;0.9
416;A-U Alle economische activiteiten;Zuid-Holland (PV);2020;-2.7;-2.8
417;A-U Alle economische activiteiten;Zuid-Holland (PV);2021;4.7;5.1
418;A-U Alle economische activiteiten;Zuid-Holland (PV);2022;3.5;4.0
419;A-U Alle economische activiteiten;Zuid-Holland (PV);2023;0.4;0.4
420;A-U Alle economische activiteiten;Zeeland (PV);1996;-0.6;-0.9
421;A-U Alle economische activiteiten;Zeeland (PV);1997;0.3;0.4
422;A-U Alle economische activiteiten;Zeeland (PV);1998;3.0;3.0
423;A-U Alle economische activiteiten;Zeeland (PV);1999;3.7;3.4
424;A-U Alle economische activiteiten;Zeeland (PV);2000;4.0;4.2
425;A-U Alle economische activiteiten;Zeeland (PV);2001;1.9;1.9
426;A-U Alle economische activiteiten;Zeeland (PV);2002;3.9;3.9
427;A-U Alle economische activiteiten;Zeeland (PV);2003;2.4;2.4
428;A-U Alle economische activiteiten;Zeeland (PV);2004;1.5;1.6
429;A-U Alle economische activiteiten;Zeeland (PV);2005;0.8;0.8
430;A-U Alle economische activiteiten;Zeeland (PV);2006;1.2;1.1
431;A-U Alle economische activiteiten;Zeeland (PV);2007;8.2;8.3
432;A-U Alle economische activiteiten;Zeeland (PV);2008;4.8;5.1
433;A-U Alle economische activiteiten;Zeeland (PV);2009;-7.6;-7.2
434;A-U Alle economische activiteiten;Zeeland (PV);2010;6.2;6.4
435;A-U Alle economische activiteiten;Zeeland (PV);2011;2.9;3.2
436;A-U Alle economische activiteiten;Zeeland (PV);2012;-1.8;-1.6
437;A-U Alle economische activiteiten;Zeeland (PV);2013;-1.0;-0.6
438;A-U Alle economische activiteiten;Zeeland (PV);2014;1.9;1.9
439;A-U Alle economische activiteiten;Zeeland (PV);2015;2.6;2.3
440;A-U Alle economische activiteiten;Zeeland (PV);2016;1.4;1.2
441;A-U Alle economische activiteiten;Zeeland (PV);2017;1.2;1.2
442;A-U Alle economische activiteiten;Zeeland (PV);2018;2.9;2.9
443;A-U Alle economische activiteiten;Zeeland (PV);2019;-0.7;-0.6
444;A-U Alle economische activiteiten;Zeeland (PV);2020;-0.1;-0.3
445;A-U Alle economische activiteiten;Zeeland (PV);2021;3.6;3.9
446;A-U Alle economische activiteiten;Zeeland (PV);2022;4.7;5.2
447;A-U Alle economische activiteiten;Zeeland (PV);2023;0.1;0.1
448;A-U Alle economische activiteiten;Noord-Brabant (PV);1996;4.1;3.8
449;A-U Alle economische activiteiten;Noord-Brabant (PV);1997;4.9;5.0
450;A-U Alle economische activiteiten;Noord-Brabant (PV);1998;3.2;3.2
451;A-U Alle economische activiteiten;Noord-Brabant (PV);1999;6.9;6.6
452;A-U Alle economische activiteiten;Noord-Brabant (PV);2000;5.4;5.7
453;A-U Alle economische activiteiten;Noord-Brabant (PV);2001;2.3;2.4
454;A-U Alle economische activiteiten;Noord-Brabant (PV);2002;-1.4;-1.4
455;A-U Alle economische activiteiten;Noord-Brabant (PV);2003;0.2;0.1
456;A-U Alle economische activiteiten;Noord-Brabant (PV);2004;2.4;2.5
457;A-U Alle economische activiteiten;Noord-Brabant (PV);2005;2.9;2.9
458;A-U Alle economische activiteiten;Noord-Brabant (PV);2006;3.6;3.5
459;A-U Alle economische activiteiten;Noord-Brabant (PV);2007;2.7;2.8
460;A-U Alle economische activiteiten;Noord-Brabant (PV);2008;2.4;2.7
461;A-U Alle economische activiteiten;Noord-Brabant (PV);2009;-3.3;-2.9
462;A-U Alle economische activiteiten;Noord-Brabant (PV);2010;2.3;2.5
463;A-U Alle economische activiteiten;Noord-Brabant (PV);2011;3.1;3.5
464;A-U Alle economische activiteiten;Noord-Brabant (PV);2012;-0.4;-0.2
465;A-U Alle economische activiteiten;Noord-Brabant (PV);2013;-0.9;-0.5
466;A-U Alle economische activiteiten;Noord-Brabant (PV);2014;2.3;2.3
467;A-U Alle economische activiteiten;Noord-Brabant (PV);2015;3.4;3.2
468;A-U Alle economische activiteiten;Noord-Brabant (PV);2016;2.2;1.9
469;A-U Alle economische activiteiten;Noord-Brabant (PV);2017;4.1;4.1
470;A-U Alle economische activiteiten;Noord-Brabant (PV);2018;2.3;2.3
471;A-U Alle economische activiteiten;Noord-Brabant (PV);2019;1.8;1.8
472;A-U Alle economische activiteiten;Noord-Brabant (PV);2020;-2.6;-2.8
473;A-U Alle economische activiteiten;Noord-Brabant (PV);2021;7.5;7.9
474;A-U Alle economische activiteiten;Noord-Brabant (PV);2022;4.4;4.9
475;A-U Alle economische activiteiten;Noord-Brabant (PV);2023;1.2;1.2
476;A-U Alle economische activiteiten;Limburg (PV);1996;2.7;2.4
477;A-U Alle economische activiteiten;Limburg (PV);1997;5.5;5.7
478;A-U Alle economische activiteiten;Limburg (PV);1998;5.1;5.1
479;A-U Alle economische activiteiten;Limburg (PV);1999;5.3;5.0
480;A-U Alle economische activiteiten;Limburg (PV);2000;2.9;3.1
481;A-U Alle economische activiteiten;Limburg (PV);2001;2.0;2.1
482;A-U Alle economische activiteiten;Limburg (PV);2002;0.2;0.2
483;A-U Alle economische activiteiten;Limburg (PV);2003;-0.6;-0.7
484;A-U Alle economische activiteiten;Limburg (PV);2004;2.9;3.0
485;A-U Alle economische activiteiten;Limburg (PV);2005;0.3;0.4
486;A-U Alle economische activiteiten;Limburg (PV);2006;3.1;3.0
487;A-U Alle economische activiteiten;Limburg (PV);2007;4.5;4.5
488;A-U Alle economische activiteiten;Limburg (PV);2008;0.6;1.0
489;A-U Alle economische activiteiten;Limburg (PV);2009;-4.9;-4.6
490;A-U Alle economische activiteiten;Limburg (PV);2010;2.1;2.3
491;A-U Alle economische activiteiten;Limburg (PV);2011;2.9;3.2
492;A-U Alle economische activiteiten;Limburg (PV);2012;-1.8;-1.6
493;A-U Alle economische activiteiten;Limburg (PV);2013;0.3;0.7
494;A-U Alle economische activiteiten;Limburg (PV);2014;0.8;0.8
495;A-U Alle economische activiteiten;Limburg (PV);2015;3.4;3.1
496;A-U Alle economische activiteiten;Limburg (PV);2016;3.5;3.3
497;A-U Alle economische activiteiten;Limburg (PV);2017;2.6;2.6
498;A-U Alle economische activiteiten;Limburg (PV);2018;1.5;1.4
499;A-U Alle economische activiteiten;Limburg (PV);2019;1.1;1.2
500;A-U Alle economische activiteiten;Limburg (PV);2020;-3.9;-4.0
501;A-U Alle economische activiteiten;Limburg (PV);2021;6.0;6.4
502;A-U Alle economische activiteiten;Limburg (PV);2022;2.9;3.4
503;A-U Alle economische activiteiten;Limburg (PV);2023;-0.8;-0.8
504;A-U Alle economische activiteiten;Oost-Groningen (CR);1996;4.2;3.9
505;A-U Alle economische activiteiten;Oost-Groningen (CR);1997;4.2;4.3
506;A-U Alle economische activiteiten;Oost-Groningen (CR);1998;0.9;0.9
507;A-U Alle economische activiteiten;Oost-Groningen (CR);1999;4.5;4.2
508;A-U Alle economische activiteiten;Oost-Groningen (CR);2000;1.8;2.0
509;A-U Alle economische activiteiten;Oost-Groningen (CR);2001;-1.0;-1.0
510;A-U Alle economische activiteiten;Oost-Groningen (CR);2002;0.3;0.3
511;A-U Alle economische activiteiten;Oost-Groningen (CR);2003;0.7;0.7
512;A-U Alle economische activiteiten;Oost-Groningen (CR);2004;-2.2;-2.1
513;A-U Alle economische activiteiten;Oost-Groningen (CR);2005;1.7;1.7
514;A-U Alle economische activiteiten;Oost-Groningen (CR);2006;0.5;0.4
515;A-U Alle economische activiteiten;Oost-Groningen (CR);2007;3.7;3.8
516;A-U Alle economische activiteiten;Oost-Groningen (CR);2008;-0.3;0.0
517;A-U Alle economische activiteiten;Oost-Groningen (CR);2009;-2.0;-1.7
518;A-U Alle economische activiteiten;Oost-Groningen (CR);2010;-4.7;-4.5
519;A-U Alle economische activiteiten;Oost-Groningen (CR);2011;9.1;9.5
520;A-U Alle economische activiteiten;Oost-Groningen (CR);2012;-2.3;-2.1
521;A-U Alle economische activiteiten;Oost-Groningen (CR);2013;-0.4;0.0
522;A-U Alle economische activiteiten;Oost-Groningen (CR);2014;3.0;3.0
523;A-U Alle economische activiteiten;Oost-Groningen (CR);2015;-0.1;-0.4
524;A-U Alle economische activiteiten;Oost-Groningen (CR);2016;0.5;0.3
525;A-U Alle economische activiteiten;Oost-Groningen (CR);2017;2.0;2.0
526;A-U Alle economische activiteiten;Oost-Groningen (CR);2018;-3.9;-3.9
527;A-U Alle economische activiteiten;Oost-Groningen (CR);2019;2.1;2.1
528;A-U Alle economische activiteiten;Oost-Groningen (CR);2020;-1.9;-2.0
529;A-U Alle economische activiteiten;Oost-Groningen (CR);2021;5.1;5.5
530;A-U Alle economische activiteiten;Oost-Groningen (CR);2022;2.3;2.7
531;A-U Alle economische activiteiten;Oost-Groningen (CR);2023;-0.3;-0.2
532;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);1996;6.4;6.1
533;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);1997;6.4;6.5
534;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);1998;-0.8;-0.8
535;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);1999;0.5;0.2
536;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2000;8.7;8.9
537;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2001;-15.3;-15.3
538;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2002;0.5;0.5
539;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2003;6.0;6.0
540;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2004;-2.2;-2.2
541;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2005;8.5;8.5
542;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2006;-10.0;-10.1
543;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2007;5.3;5.4
544;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2008;-2.8;-2.5
545;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2009;-16.7;-16.4
546;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2010;10.7;10.8
547;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2011;9.9;10.3
548;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2012;-5.6;-5.4
549;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2013;-3.4;-3.0
550;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2014;4.2;4.3
551;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2015;3.2;2.9
552;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2016;-0.7;-0.9
553;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2017;7.0;7.0
554;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2018;-4.9;-4.9
555;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2019;-0.7;-0.6
556;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2020;0.1;-0.1
557;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2021;0.7;1.1
558;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2022;-0.7;-0.2
559;A-U Alle economische activiteiten;Delfzijl en omgeving (CR);2023;-3.4;-3.4
560;A-U Alle economische activiteiten;Overig Groningen (CR);1996;7.2;6.9
561;A-U Alle economische activiteiten;Overig Groningen (CR);1997;0.1;0.2
562;A-U Alle economische activiteiten;Overig Groningen (CR);1998;0.7;0.7
563;A-U Alle economische activiteiten;Overig Groningen (CR);1999;2.3;2.0
564;A-U Alle economische activiteiten;Overig Groningen (CR);2000;0.9;1.1
565;A-U Alle economische activiteiten;Overig Groningen (CR);2001;4.6;4.7
566;A-U Alle economische activiteiten;Overig Groningen (CR);2002;1.0;1.0
567;A-U Alle economische activiteiten;Overig Groningen (CR);2003;-1.2;-1.3
568;A-U Alle economische activiteiten;Overig Groningen (CR);2004;2.9;3.0
569;A-U Alle economische activiteiten;Overig Groningen (CR);2005;-2.0;-2.0
570;A-U Alle economische activiteiten;Overig Groningen (CR);2006;1.1;1.0
571;A-U Alle economische activiteiten;Overig Groningen (CR);2007;0.2;0.2
572;A-U Alle economische activiteiten;Overig Groningen (CR);2008;4.0;4.3
573;A-U Alle economische activiteiten;Overig Groningen (CR);2009;-4.0;-3.7
574;A-U Alle economische activiteiten;Overig Groningen (CR);2010;5.2;5.3
575;A-U Alle economische activiteiten;Overig Groningen (CR);2011;-3.1;-2.8
576;A-U Alle economische activiteiten;Overig Groningen (CR);2012;-0.8;-0.5
577;A-U Alle economische activiteiten;Overig Groningen (CR);2013;4.2;4.6
578;A-U Alle economische activiteiten;Overig Groningen (CR);2014;-4.0;-4.0
579;A-U Alle economische activiteiten;Overig Groningen (CR);2015;-6.6;-6.8
580;A-U Alle economische activiteiten;Overig Groningen (CR);2016;2.7;2.5
581;A-U Alle economische activiteiten;Overig Groningen (CR);2017;-1.4;-1.4
582;A-U Alle economische activiteiten;Overig Groningen (CR);2018;-2.3;-2.4
583;A-U Alle economische activiteiten;Overig Groningen (CR);2019;-1.6;-1.5
584;A-U Alle economische activiteiten;Overig Groningen (CR);2020;-9.3;-9.4
585;A-U Alle economische activiteiten;Overig Groningen (CR);2021;6.7;7.1
586;A-U Alle economische activiteiten;Overig Groningen (CR);2022;1.8;2.2
587;A-U Alle economische activiteiten;Overig Groningen (CR);2023;-10.5;-10.5
588;A-U Alle economische activiteiten;Noord-Friesland (CR);1996;2.8;2.5
589;A-U Alle economische activiteiten;Noord-Friesland (CR);1997;1.2;1.4
590;A-U Alle economische activiteiten;Noord-Friesland (CR);1998;5.1;5.1
591;A-U Alle economische activiteiten;Noord-Friesland (CR);1999;1.6;1.3
592;A-U Alle economische activiteiten;Noord-Friesland (CR);2000;1.4;1.6
593;A-U Alle economische activiteiten;Noord-Friesland (CR);2001;3.2;3.3
594;A-U Alle economische activiteiten;Noord-Friesland (CR);2002;1.2;1.1
595;A-U Alle economische activiteiten;Noord-Friesland (CR);2003;1.6;1.5
596;A-U Alle economische activiteiten;Noord-Friesland (CR);2004;0.6;0.7
597;A-U Alle economische activiteiten;Noord-Friesland (CR);2005;1.5;1.6
598;A-U Alle economische activiteiten;Noord-Friesland (CR);2006;1.3;1.2
599;A-U Alle economische activiteiten;Noord-Friesland (CR);2007;3.0;3.1
600;A-U Alle economische activiteiten;Noord-Friesland (CR);2008;2.3;2.6
601;A-U Alle economische activiteiten;Noord-Friesland (CR);2009;-3.1;-2.7
602;A-U Alle economische activiteiten;Noord-Friesland (CR);2010;0.9;1.1
603;A-U Alle economische activiteiten;Noord-Friesland (CR);2011;2.3;2.6
604;A-U Alle economische activiteiten;Noord-Friesland (CR);2012;-2.7;-2.4
605;A-U Alle economische activiteiten;Noord-Friesland (CR);2013;-0.8;-0.4
606;A-U Alle economische activiteiten;Noord-Friesland (CR);2014;-1.6;-1.6
607;A-U Alle economische activiteiten;Noord-Friesland (CR);2015;-2.5;-2.8
608;A-U Alle economische activiteiten;Noord-Friesland (CR);2016;0.4;0.2
609;A-U Alle economische activiteiten;Noord-Friesland (CR);2017;-0.7;-0.6
610;A-U Alle economische activiteiten;Noord-Friesland (CR);2018;0.7;0.7
611;A-U Alle economische activiteiten;Noord-Friesland (CR);2019;3.4;3.5
612;A-U Alle economische activiteiten;Noord-Friesland (CR);2020;-2.5;-2.6
613;A-U Alle economische activiteiten;Noord-Friesland (CR);2021;3.9;4.2
614;A-U Alle economische activiteiten;Noord-Friesland (CR);2022;3.1;3.6
615;A-U Alle economische activiteiten;Noord-Friesland (CR);2023;0.8;0.8
616;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);1996;4.6;4.3
617;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);1997;3.3;3.5
618;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);1998;3.2;3.2
619;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);1999;7.5;7.2
620;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2000;3.9;4.1
621;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2001;6.4;6.4
622;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2002;-2.9;-2.9
623;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2003;4.7;4.7
624;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2004;1.4;1.5
625;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2005;1.5;1.5
626;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2006;-0.2;-0.3
627;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2007;7.8;7.9
628;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2008;2.1;2.4
629;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2009;-4.1;-3.7
630;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2010;-3.4;-3.3
631;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2011;-1.2;-0.9
632;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2012;-1.5;-1.3
633;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2013;-1.1;-0.7
634;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2014;23.9;23.9
635;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2015;2.0;1.7
636;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2016;1.0;0.8
637;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2017;5.5;5.5
638;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2018;2.7;2.6
639;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2019;2.4;2.5
640;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2020;-2.3;-2.5
641;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2021;5.2;5.6
642;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2022;4.6;5.1
643;A-U Alle economische activiteiten;Zuidwest-Friesland (CR);2023;1.1;1.1
644;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);1996;4.4;4.1
645;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);1997;3.2;3.3
646;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);1998;6.1;6.0
647;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);1999;7.6;7.3
648;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2000;6.2;6.5
649;A-U Alle economische activiteiten;Zuidoost-Friesland (CR);2001;2.2;2.2
