ID;Geslacht;Leeftijd;TypeZorg;Perioden;AantalInVerslagjaar_1;PercentageInVerslagjaar_2;TotaalUrenInVerslagjaar_3;GemiddeldPerPersoonInVerslagjaar_4;GemiddeldInBevolkingInVerslagjaar_5
3034;Vrouwen;5;4;2007;335;0.05;61;183;0.1
3035;Vrouwen;5;4;2008;340;0.05;71;211;0.11
3036;Vrouwen;5;4;2009;355;0.06;85;240;0.13
3037;Vrouwen;5;4;2010;390;0.06;98;249;0.15
3038;Vrouwen;5;5;2004;215;0.03;25;117;0.04
3039;Vrouwen;5;5;2005;320;0.05;41;128;0.06
3040;Vrouwen;5;5;2006;305;0.05;41;136;0.06
3041;Vrouwen;5;5;2007;250;0.04;37;148;0.06
3042;Vrouwen;5;5;2008;160;0.02;22;140;0.03
3043;Vrouwen;5;5;2009;135;0.02;19;143;0.03
3044;Vrouwen;5;5;2010;120;0.02;18;152;0.03
3045;Vrouwen;5;6;2004;485;0.08;66;137;0.1
3046;Vrouwen;5;6;2005;405;0.06;39;96;0.06
3047;Vrouwen;5;6;2006;430;0.07;43;100;0.07
3048;Vrouwen;5;6;2007;470;0.07;54;115;0.08
3049;Vrouwen;5;6;2008;490;0.08;50;103;0.08
3050;Vrouwen;5;6;2009;385;0.06;48;125;0.08
3051;Vrouwen;5;6;2010;365;0.06;45;123;0.07
3052;Vrouwen;5;7;2004;720;0.11;207;286;0.32
3053;Vrouwen;5;7;2005;615;0.1;192;312;0.3
3054;Vrouwen;5;7;2006;535;0.08;170;319;0.26
3055;Vrouwen;5;7;2007;430;0.07;155;358;0.24
3056;Vrouwen;5;7;2008;340;0.05;121;356;0.19
3057;Vrouwen;5;7;2009;310;0.05;116;372;0.18
3058;Vrouwen;5;7;2010;260;0.04;103;396;0.16
3059;Vrouwen;5;8;2004;7030;1.09;557;79;0.87
3060;Vrouwen;5;8;2005;6370;0.99;690;108;1.07
3061;Vrouwen;5;8;2006;5935;0.92;658;111;1.02
3062;Vrouwen;5;8;2007;5270;0.83;593;113;0.93
3063;Vrouwen;5;8;2008;5115;0.8;581;114;0.91
3064;Vrouwen;5;8;2009;5170;0.81;627;121;0.98
3065;Vrouwen;5;8;2010;5450;0.85;684;125;1.07
3066;Vrouwen;5;9;2004;5230;0.81;426;81;0.66
3067;Vrouwen;5;9;2005;2400;0.37;156;65;0.24
3068;Vrouwen;5;9;2006;1785;0.28;121;68;0.19
3069;Vrouwen;5;9;2007;1575;0.25;125;79;0.2
3070;Vrouwen;5;9;2008;1570;0.25;127;81;0.2
3071;Vrouwen;5;9;2009;1520;0.24;129;85;0.2
3072;Vrouwen;5;9;2010;1515;0.24;134;88;0.21
3073;Vrouwen;5;Totaal verpleging;2004;2585;0.4;100;39;0.16
3074;Vrouwen;5;Totaal verpleging;2005;2460;0.38;83;34;0.13
3075;Vrouwen;5;Totaal verpleging;2006;2370;0.37;73;31;0.11
3076;Vrouwen;5;Totaal verpleging;2007;2245;0.35;74;33;0.12
3077;Vrouwen;5;Totaal verpleging;2008;2055;0.32;59;29;0.09
3078;Vrouwen;5;Totaal verpleging;2009;1645;0.26;54;33;0.08
3079;Vrouwen;5;Totaal verpleging;2010;1400;0.22;42;30;0.07
3080;Vrouwen;6;0;2004;10445;1.75;1155;111;1.94
3081;Vrouwen;6;0;2005;9120;1.51;1040;114;1.73
3082;Vrouwen;6;0;2006;8970;1.47;1043;116;1.7
3083;Vrouwen;6;0;2007;8770;1.42;987;112;1.59
3084;Vrouwen;6;0;2008;8755;1.39;999;114;1.59
3085;Vrouwen;6;0;2009;8695;1.37;1042;120;1.64
3086;Vrouwen;6;0;2010;8890;1.39;1107;125;1.73
3087;Vrouwen;6;1;2004;3515;0.59;308;88;0.52
3088;Vrouwen;6;1;2005;4395;0.73;468;107;0.78
3089;Vrouwen;6;1;2006;4690;0.77;502;107;0.82
3090;Vrouwen;6;1;2007;4755;0.77;519;109;0.84
3091;Vrouwen;6;1;2008;4910;0.78;536;109;0.85
3092;Vrouwen;6;1;2009;5060;0.79;581;115;0.91
3093;Vrouwen;6;1;2010;5350;0.83;634;118;0.99
3094;Vrouwen;6;2;2004;1090;0.18;80;73;0.13
3095;Vrouwen;6;2;2005;390;0.06;20;51;0.03
3096;Vrouwen;6;2;2006;305;0.05;14;46;0.02
3097;Vrouwen;6;2;2007;450;0.07;25;55;0.04
3098;Vrouwen;6;2;2008;560;0.09;37;66;0.06
3099;Vrouwen;6;2;2009;650;0.1;34;53;0.05
3100;Vrouwen;6;2;2010;785;0.12;43;56;0.07
3101;Vrouwen;6;3;2004;1475;0.25;30;20;0.05
3102;Vrouwen;6;3;2005;1425;0.24;20;14;0.03
3103;Vrouwen;6;3;2006;1525;0.25;21;14;0.03
3104;Vrouwen;6;3;2007;1455;0.24;23;16;0.04
3105;Vrouwen;6;3;2008;1310;0.21;20;15;0.03
3106;Vrouwen;6;3;2009;1045;0.16;16;15;0.02
3107;Vrouwen;6;3;2010;950;0.15;14;15;0.02
3108;Vrouwen;6;4;2004;2540;0.43;367;144;0.62
3109;Vrouwen;6;4;2005;1000;0.17;161;161;0.27
3110;Vrouwen;6;4;2006;665;0.11;119;180;0.19
3111;Vrouwen;6;4;2007;465;0.08;100;216;0.16
3112;Vrouwen;6;4;2008;475;0.08;105;221;0.17
3113;Vrouwen;6;4;2009;550;0.09;126;228;0.2
3114;Vrouwen;6;4;2010;595;0.09;146;245;0.23
3115;Vrouwen;6;5;2004;270;0.05;32;119;0.05
3116;Vrouwen;6;5;2005;395;0.07;53;133;0.09
3117;Vrouwen;6;5;2006;385;0.06;50;131;0.08
3118;Vrouwen;6;5;2007;295;0.05;37;126;0.06
3119;Vrouwen;6;5;2008;215;0.03;28;129;0.04
3120;Vrouwen;6;5;2009;195;0.03;27;137;0.04
3121;Vrouwen;6;5;2010;165;0.03;27;162;0.04
3122;Vrouwen;6;6;2004;645;0.11;83;128;0.14
3123;Vrouwen;6;6;2005;625;0.1;54;86;0.09
3124;Vrouwen;6;6;2006;575;0.09;55;95;0.09
3125;Vrouwen;6;6;2007;700;0.11;66;95;0.11
3126;Vrouwen;6;6;2008;735;0.12;70;96;0.11
3127;Vrouwen;6;6;2009;690;0.11;73;105;0.11
3128;Vrouwen;6;6;2010;605;0.09;79;131;0.12
3129;Vrouwen;6;7;2004;900;0.15;255;283;0.43
3130;Vrouwen;6;7;2005;890;0.15;265;298;0.44
3131;Vrouwen;6;7;2006;830;0.14;282;339;0.46
3132;Vrouwen;6;7;2007;650;0.1;217;334;0.35
3133;Vrouwen;6;7;2008;545;0.09;203;373;0.32
3134;Vrouwen;6;7;2009;505;0.08;186;367;0.29
3135;Vrouwen;6;7;2010;435;0.07;164;377;0.26
3136;Vrouwen;6;8;2004;7230;1.21;598;83;1.0
3137;Vrouwen;6;8;2005;6680;1.11;730;109;1.21
3138;Vrouwen;6;8;2006;6570;1.07;746;114;1.22
3139;Vrouwen;6;8;2007;6165;1.0;713;116;1.15
3140;Vrouwen;6;8;2008;6150;0.98;712;116;1.13
3141;Vrouwen;6;8;2009;6310;0.99;761;121;1.2
3142;Vrouwen;6;8;2010;6550;1.02;812;124;1.27
3143;Vrouwen;6;9;2004;5180;0.87;411;79;0.69
3144;Vrouwen;6;9;2005;2900;0.48;190;65;0.31
3145;Vrouwen;6;9;2006;2375;0.39;182;76;0.3
3146;Vrouwen;6;9;2007;2265;0.37;174;77;0.28
3147;Vrouwen;6;9;2008;2315;0.37;202;87;0.32
3148;Vrouwen;6;9;2009;2400;0.38;207;86;0.32
3149;Vrouwen;6;9;2010;2420;0.38;225;93;0.35
3150;Vrouwen;6;Totaal verpleging;2004;3295;0.55;147;45;0.25
3151;Vrouwen;6;Totaal verpleging;2005;3335;0.55;121;36;0.2
3152;Vrouwen;6;Totaal verpleging;2006;3310;0.54;115;35;0.19
3153;Vrouwen;6;Totaal verpleging;2007;3100;0.5;100;32;0.16
3154;Vrouwen;6;Totaal verpleging;2008;2805;0.45;86;31;0.14
3155;Vrouwen;6;Totaal verpleging;2009;2435;0.38;75;31;0.12
3156;Vrouwen;6;Totaal verpleging;2010;2160;0.34;71;33;0.11
3157;Vrouwen;7;0;2004;12765;2.32;1448;113;2.63
3158;Vrouwen;7;0;2005;11410;2.05;1344;118;2.42
3159;Vrouwen;7;0;2006;11300;2.01;1327;117;2.36
3160;Vrouwen;7;0;2007;11075;1.95;1296;117;2.28
3161;Vrouwen;7;0;2008;11375;1.97;1339;118;2.32
3162;Vrouwen;7;0;2009;11240;1.92;1386;123;2.36
3163;Vrouwen;7;0;2010;11425;1.92;1467;128;2.47
3164;Vrouwen;7;1;2004;4170;0.76;368;88;0.67
3165;Vrouwen;7;1;2005;5100;0.92;559;110;1.01
3166;Vrouwen;7;1;2006;5380;0.96;588;109;1.04
3167;Vrouwen;7;1;2007;5425;0.96;590;109;1.04
3168;Vrouwen;7;1;2008;5615;0.97;623;111;1.08
3169;Vrouwen;7;1;2009;5880;1.0;674;115;1.15
3170;Vrouwen;7;1;2010;6170;1.04;734;119;1.23
3171;Vrouwen;7;2;2004;1045;0.19;65;62;0.12
3172;Vrouwen;7;2;2005;450;0.08;19;43;0.03
3173;Vrouwen;7;2;2006;465;0.08;20;43;0.04
3174;Vrouwen;7;2;2007;665;0.12;26;39;0.05
3175;Vrouwen;7;2;2008;810;0.14;40;49;0.07
3176;Vrouwen;7;2;2009;940;0.16;56;60;0.1
3177;Vrouwen;7;2;2010;1050;0.18;57;54;0.1
3178;Vrouwen;7;3;2004;2040;0.37;44;21;0.08
3179;Vrouwen;7;3;2005;1900;0.34;29;15;0.05
3180;Vrouwen;7;3;2006;1955;0.35;28;14;0.05
3181;Vrouwen;7;3;2007;1850;0.33;31;17;0.06
3182;Vrouwen;7;3;2008;1815;0.31;34;19;0.06
3183;Vrouwen;7;3;2009;1475;0.25;26;18;0.04
3184;Vrouwen;7;3;2010;1245;0.21;18;14;0.03
3185;Vrouwen;7;4;2004;2905;0.53;403;139;0.73
3186;Vrouwen;7;4;2005;1200;0.22;186;155;0.33
3187;Vrouwen;7;4;2006;820;0.15;142;173;0.25
3188;Vrouwen;7;4;2007;630;0.11;134;213;0.24
3189;Vrouwen;7;4;2008;760;0.13;158;208;0.27
3190;Vrouwen;7;4;2009;825;0.14;195;236;0.33
3191;Vrouwen;7;4;2010;965;0.16;235;243;0.39
3192;Vrouwen;7;5;2004;380;0.07;45;117;0.08
3193;Vrouwen;7;5;2005;490;0.09;57;116;0.1
3194;Vrouwen;7;5;2006;510;0.09;69;134;0.12
3195;Vrouwen;7;5;2007;385;0.07;55;142;0.1
3196;Vrouwen;7;5;2008;310;0.05;44;141;0.08
3197;Vrouwen;7;5;2009;275;0.05;41;150;0.07
3198;Vrouwen;7;5;2010;240;0.04;34;143;0.06
3199;Vrouwen;7;6;2004;885;0.16;123;139;0.22
3200;Vrouwen;7;6;2005;925;0.17;76;82;0.14
3201;Vrouwen;7;6;2006;955;0.17;83;87;0.15
3202;Vrouwen;7;6;2007;1115;0.2;113;101;0.2
3203;Vrouwen;7;6;2008;1130;0.2;113;100;0.2
3204;Vrouwen;7;6;2009;1060;0.18;108;101;0.18
3205;Vrouwen;7;6;2010;1010;0.17;105;104;0.18
3206;Vrouwen;7;7;2004;1340;0.24;400;299;0.73
3207;Vrouwen;7;7;2005;1345;0.24;417;310;0.75
3208;Vrouwen;7;7;2006;1215;0.22;398;327;0.71
3209;Vrouwen;7;7;2007;1000;0.18;347;347;0.61
3210;Vrouwen;7;7;2008;930;0.16;326;351;0.57
3211;Vrouwen;7;7;2009;780;0.13;285;366;0.49
3212;Vrouwen;7;7;2010;745;0.13;283;380;0.48
3213;Vrouwen;7;8;2004;8795;1.6;735;84;1.33
3214;Vrouwen;7;8;2005;8135;1.46;905;111;1.63
3215;Vrouwen;7;8;2006;7925;1.41;910;115;1.62
3216;Vrouwen;7;8;2007;7445;1.31;867;116;1.53
3217;Vrouwen;7;8;2008;7620;1.32;893;117;1.55
3218;Vrouwen;7;8;2009;7765;1.32;945;122;1.61
3219;Vrouwen;7;8;2010;8120;1.36;1018;125;1.71
3220;Vrouwen;7;9;2004;6180;1.12;486;79;0.88
3221;Vrouwen;7;9;2005;3925;0.71;260;66;0.47
3222;Vrouwen;7;9;2006;3455;0.61;252;73;0.45
3223;Vrouwen;7;9;2007;3410;0.6;271;80;0.48
3224;Vrouwen;7;9;2008;3630;0.63;305;84;0.53
3225;Vrouwen;7;9;2009;3605;0.62;322;89;0.55
3226;Vrouwen;7;9;2010;3770;0.63;348;92;0.58
3227;Vrouwen;7;Totaal verpleging;2004;4645;0.84;227;49;0.41
3228;Vrouwen;7;Totaal verpleging;2005;4660;0.84;179;38;0.32
3229;Vrouwen;7;Totaal verpleging;2006;4635;0.82;165;36;0.29
3230;Vrouwen;7;Totaal verpleging;2007;4355;0.77;158;36;0.28
3231;Vrouwen;7;Totaal verpleging;2008;4185;0.73;141;34;0.24
3232;Vrouwen;7;Totaal verpleging;2009;3595;0.61;118;33;0.2
3233;Vrouwen;7;Totaal verpleging;2010;3240;0.54;102;31;0.17
3234;Vrouwen;8;0;2004;16860;3.05;1880;112;3.41
3235;Vrouwen;8;0;2005;16045;2.82;1883;117;3.31
3236;Vrouwen;8;0;2006;15375;2.79;1850;120;3.35
3237;Vrouwen;8;0;2007;15010;2.77;1803;120;3.33
3238;Vrouwen;8;0;2008;14895;2.77;1831;123;3.4
3239;Vrouwen;8;0;2009;14600;2.71;1862;128;3.45
3240;Vrouwen;8;0;2010;15115;2.78;1955;129;3.59
3241;Vrouwen;8;1;2004;5570;1.01;484;87;0.88
3242;Vrouwen;8;1;2005;7065;1.24;760;108;1.34
3243;Vrouwen;8;1;2006;7045;1.28;783;111;1.42
3244;Vrouwen;8;1;2007;7015;1.3;784;112;1.45
3245;Vrouwen;8;1;2008;7140;1.33;790;111;1.47
3246;Vrouwen;8;1;2009;7255;1.34;841;116;1.56
3247;Vrouwen;8;1;2010;7685;1.41;901;117;1.65
3248;Vrouwen;8;2;2004;1165;0.21;76;65;0.14
3249;Vrouwen;8;2;2005;630;0.11;39;61;0.07
3250;Vrouwen;8;2;2006;610;0.11;20;33;0.04
3251;Vrouwen;8;2;2007;890;0.16;33;37;0.06
3252;Vrouwen;8;2;2008;1130;0.21;50;44;0.09
3253;Vrouwen;8;2;2009;1260;0.23;62;50;0.12
3254;Vrouwen;8;2;2010;1595;0.29;87;55;0.16
3255;Vrouwen;8;3;2004;2655;0.48;56;21;0.1
3256;Vrouwen;8;3;2005;2525;0.44;37;15;0.06
3257;Vrouwen;8;3;2006;2445;0.44;37;15;0.07
3258;Vrouwen;8;3;2007;2305;0.43;38;17;0.07
3259;Vrouwen;8;3;2008;2110;0.39;34;16;0.06
3260;Vrouwen;8;3;2009;1730;0.32;29;17;0.05
3261;Vrouwen;8;3;2010;1555;0.29;25;16;0.05
3262;Vrouwen;8;4;2004;3665;0.66;500;136;0.9
3263;Vrouwen;8;4;2005;1640;0.29;250;152;0.44
3264;Vrouwen;8;4;2006;1225;0.22;207;169;0.38
3265;Vrouwen;8;4;2007;980;0.18;189;193;0.35
3266;Vrouwen;8;4;2008;1155;0.21;265;229;0.49
3267;Vrouwen;8;4;2009;1335;0.25;321;240;0.6
3268;Vrouwen;8;4;2010;1455;0.27;365;252;0.67
3269;Vrouwen;8;5;2004;575;0.1;70;122;0.13
3270;Vrouwen;8;5;2005;690;0.12;79;114;0.14
3271;Vrouwen;8;5;2006;670;0.12;86;129;0.16
3272;Vrouwen;8;5;2007;530;0.1;75;140;0.14
3273;Vrouwen;8;5;2008;380;0.07;59;156;0.11
3274;Vrouwen;8;5;2009;345;0.06;55;160;0.1
3275;Vrouwen;8;5;2010;285;0.05;48;168;0.09
3276;Vrouwen;8;6;2004;1245;0.23;153;123;0.28
3277;Vrouwen;8;6;2005;1475;0.26;129;87;0.23
3278;Vrouwen;8;6;2006;1370;0.25;111;81;0.2
3279;Vrouwen;8;6;2007;1680;0.31;148;88;0.27
3280;Vrouwen;8;6;2008;1575;0.29;153;97;0.28
3281;Vrouwen;8;6;2009;1510;0.28;150;99;0.28
3282;Vrouwen;8;6;2010;1425;0.26;149;105;0.27
3283;Vrouwen;8;7;2004;1980;0.36;541;273;0.98
3284;Vrouwen;8;7;2005;2020;0.36;590;292;1.04
3285;Vrouwen;8;7;2006;2010;0.36;606;301;1.1
3286;Vrouwen;8;7;2007;1605;0.3;536;334;0.99
3287;Vrouwen;8;7;2008;1405;0.26;479;342;0.89
3288;Vrouwen;8;7;2009;1170;0.22;403;345;0.75
3289;Vrouwen;8;7;2010;1120;0.21;380;339;0.7
3290;Vrouwen;8;8;2004;11795;2.14;978;83;1.77
3291;Vrouwen;8;8;2005;11420;2.01;1251;110;2.2
3292;Vrouwen;8;8;2006;10955;1.98;1254;114;2.27
3293;Vrouwen;8;8;2007;10135;1.87;1203;119;2.22
3294;Vrouwen;8;8;2008;10080;1.87;1201;119;2.23
3295;Vrouwen;8;8;2009;10105;1.87;1243;123;2.3
3296;Vrouwen;8;8;2010;10545;1.94;1312;124;2.41
3297;Vrouwen;8;9;2004;8055;1.46;626;78;1.13
3298;Vrouwen;8;9;2005;5765;1.01;390;68;0.68
3299;Vrouwen;8;9;2006;5220;0.95;363;70;0.66
3300;Vrouwen;8;9;2007;5155;0.95;389;75;0.72
3301;Vrouwen;8;9;2008;5260;0.98;449;85;0.83
3302;Vrouwen;8;9;2009;5270;0.98;468;89;0.87
3303;Vrouwen;8;9;2010;5595;1.03;502;90;0.92
3304;Vrouwen;8;Totaal verpleging;2004;6460;1.17;276;43;0.5
3305;Vrouwen;8;Totaal verpleging;2005;6710;1.18;242;36;0.42
3306;Vrouwen;8;Totaal verpleging;2006;6495;1.18;233;36;0.42
3307;Vrouwen;8;Totaal verpleging;2007;6120;1.13;211;35;0.39
3308;Vrouwen;8;Totaal verpleging;2008;5470;1.02;182;33;0.34
3309;Vrouwen;8;Totaal verpleging;2009;4750;0.88;151;32;0.28
3310;Vrouwen;8;Totaal verpleging;2010;4385;0.81;141;32;0.26
3311;Vrouwen;9;0;2004;19510;4.72;2245;115;5.44
3312;Vrouwen;9;0;2005;18565;4.42;2281;123;5.43
3313;Vrouwen;9;0;2006;19860;4.29;2496;126;5.4
3314;Vrouwen;9;0;2007;20680;4.15;2592;125;5.2
3315;Vrouwen;9;0;2008;21300;4.09;2641;124;5.07
3316;Vrouwen;9;0;2009;21405;4.0;2777;130;5.18
3317;Vrouwen;9;0;2010;22565;4.08;2977;132;5.39
3318;Vrouwen;9;1;2004;6320;1.53;573;91;1.39
3319;Vrouwen;9;1;2005;8085;1.93;877;108;2.09
3320;Vrouwen;9;1;2006;9160;1.98;1023;112;2.21
3321;Vrouwen;9;1;2007;9715;1.95;1089;112;2.19
3322;Vrouwen;9;1;2008;9925;1.9;1118;113;2.15
3323;Vrouwen;9;1;2009;10305;1.92;1193;116;2.23
3324;Vrouwen;9;1;2010;10825;1.96;1282;118;2.32
3325;Vrouwen;9;2;2004;1250;0.3;99;80;0.24
3326;Vrouwen;9;2;2005;725;0.17;57;79;0.14
3327;Vrouwen;9;2;2006;775;0.17;48;62;0.1
3328;Vrouwen;9;2;2007;1175;0.24;62;53;0.12
3329;Vrouwen;9;2;2008;1680;0.32;80;48;0.15
3330;Vrouwen;9;2;2009;2045;0.38;107;52;0.2
3331;Vrouwen;9;2;2010;2450;0.44;139;57;0.25
3332;Vrouwen;9;3;2004;2855;0.69;56;19;0.13
3333;Vrouwen;9;3;2005;2600;0.62;35;14;0.08
3334;Vrouwen;9;3;2006;2790;0.6;37;13;0.08
3335;Vrouwen;9;3;2007;2870;0.58;45;16;0.09
3336;Vrouwen;9;3;2008;2755;0.53;45;16;0.09
3337;Vrouwen;9;3;2009;2320;0.43;39;17;0.07
3338;Vrouwen;9;3;2010;2085;0.38;30;14;0.05
3339;Vrouwen;9;4;2004;4100;0.99;559;136;1.35
3340;Vrouwen;9;4;2005;1970;0.47;296;150;0.71
3341;Vrouwen;9;4;2006;1620;0.35;269;166;0.58
3342;Vrouwen;9;4;2007;1505;0.3;282;188;0.57
3343;Vrouwen;9;4;2008;1875;0.36;384;205;0.74
3344;Vrouwen;9;4;2009;2150;0.4;492;229;0.92
3345;Vrouwen;9;4;2010;2615;0.47;621;237;1.12
3346;Vrouwen;9;5;2004;685;0.17;80;116;0.19
3347;Vrouwen;9;5;2005;810;0.19;103;127;0.25
3348;Vrouwen;9;5;2006;890;0.19;109;122;0.23
3349;Vrouwen;9;5;2007;750;0.15;97;129;0.19
3350;Vrouwen;9;5;2008;580;0.11;82;141;0.16
3351;Vrouwen;9;5;2009;480;0.09;72;150;0.13
3352;Vrouwen;9;5;2010;465;0.08;71;153;0.13
3353;Vrouwen;9;6;2004;1535;0.37;173;112;0.42
3354;Vrouwen;9;6;2005;1565;0.37;136;87;0.32
3355;Vrouwen;9;6;2006;1720;0.37;145;84;0.31
3356;Vrouwen;9;6;2007;2180;0.44;198;91;0.4
3357;Vrouwen;9;6;2008;2290;0.44;200;88;0.38
3358;Vrouwen;9;6;2009;2115;0.4;201;95;0.38
3359;Vrouwen;9;6;2010;2255;0.41;207;92;0.37
3360;Vrouwen;9;7;2004;2760;0.67;705;256;1.71
3361;Vrouwen;9;7;2005;2810;0.67;777;276;1.85
3362;Vrouwen;9;7;2006;2905;0.63;865;298;1.87
3363;Vrouwen;9;7;2007;2495;0.5;819;328;1.64
3364;Vrouwen;9;7;2008;2200;0.42;732;333;1.4
3365;Vrouwen;9;7;2009;1995;0.37;673;338;1.26
3366;Vrouwen;9;7;2010;1870;0.34;627;336;1.14
3367;Vrouwen;9;8;2004;13865;3.36;1191;86;2.88
3368;Vrouwen;9;8;2005;13675;3.26;1515;111;3.61
3369;Vrouwen;9;8;2006;14575;3.15;1681;115;3.63
3370;Vrouwen;9;8;2007;14460;2.9;1712;118;3.44
3371;Vrouwen;9;8;2008;14575;2.8;1740;119;3.34
3372;Vrouwen;9;8;2009;14925;2.79;1836;123;3.43
3373;Vrouwen;9;8;2010;15775;2.85;1972;125;3.57
3374;Vrouwen;9;9;2004;9645;2.34;742;77;1.8
3375;Vrouwen;9;9;2005;7075;1.69;501;71;1.19
3376;Vrouwen;9;9;2006;7020;1.52;531;76;1.15
3377;Vrouwen;9;9;2007;7350;1.48;593;81;1.19
3378;Vrouwen;9;9;2008;8045;1.54;655;81;1.26
3379;Vrouwen;9;9;2009;8305;1.55;725;87;1.35
3380;Vrouwen;9;9;2010;9190;1.66;812;88;1.47
3381;Vrouwen;9;Totaal verpleging;2004;7840;1.9;312;40;0.76
3382;Vrouwen;9;Totaal verpleging;2005;7790;1.86;265;34;0.63
3383;Vrouwen;9;Totaal verpleging;2006;8305;1.8;284;34;0.61
3384;Vrouwen;9;Totaal verpleging;2007;8290;1.67;287;35;0.58
3385;Vrouwen;9;Totaal verpleging;2008;7820;1.5;245;31;0.47
3386;Vrouwen;9;Totaal verpleging;2009;6910;1.29;215;31;0.4
3387;Vrouwen;9;Totaal verpleging;2010;6675;1.21;193;29;0.35
3388;Vrouwen;65 tot 70 jaar;0;2004;28390;8.07;3409;120;9.68
3389;Vrouwen;65 tot 70 jaar;0;2005;27075;7.52;3391;125;9.41
3390;Vrouwen;65 tot 70 jaar;0;2006;27550;7.55;3594;130;9.85
3391;Vrouwen;65 tot 70 jaar;0;2007;27460;7.38;3580;130;9.62
3392;Vrouwen;65 tot 70 jaar;0;2008;28185;7.36;3732;132;9.75
3393;Vrouwen;65 tot 70 jaar;0;2009;28495;7.2;3897;137;9.84
3394;Vrouwen;65 tot 70 jaar;0;2010;29100;7.22;4031;139;10.0
3395;Vrouwen;65 tot 70 jaar;1;2004;9460;2.69;866;91;2.46
3396;Vrouwen;65 tot 70 jaar;1;2005;11930;3.31;1271;107;3.53
3397;Vrouwen;65 tot 70 jaar;1;2006;13005;3.57;1412;109;3.87
3398;Vrouwen;65 tot 70 jaar;1;2007;13175;3.54;1467;111;3.94
3399;Vrouwen;65 tot 70 jaar;1;2008;13485;3.52;1522;113;3.98
3400;Vrouwen;65 tot 70 jaar;1;2009;13930;3.52;1635;117;4.13
3401;Vrouwen;65 tot 70 jaar;1;2010;14075;3.49;1687;120;4.18
3402;Vrouwen;65 tot 70 jaar;2;2004;1610;0.46;147;91;0.42
3403;Vrouwen;65 tot 70 jaar;2;2005;1045;0.29;91;87;0.25
3404;Vrouwen;65 tot 70 jaar;2;2006;1065;0.29;73;69;0.2
3405;Vrouwen;65 tot 70 jaar;2;2007;1640;0.44;69;42;0.18
3406;Vrouwen;65 tot 70 jaar;2;2008;2265;0.59;117;52;0.31
3407;Vrouwen;65 tot 70 jaar;2;2009;2645;0.67;141;53;0.36
3408;Vrouwen;65 tot 70 jaar;2;2010;3175;0.79;176;55;0.44
3409;Vrouwen;65 tot 70 jaar;3;2004;3475;0.99;72;21;0.2
3410;Vrouwen;65 tot 70 jaar;3;2005;3025;0.84;42;14;0.12
3411;Vrouwen;65 tot 70 jaar;3;2006;3070;0.84;44;14;0.12
3412;Vrouwen;65 tot 70 jaar;3;2007;2870;0.77;41;14;0.11
3413;Vrouwen;65 tot 70 jaar;3;2008;2725;0.71;40;15;0.1
3414;Vrouwen;65 tot 70 jaar;3;2009;2335;0.59;35;15;0.09
3415;Vrouwen;65 tot 70 jaar;3;2010;2115;0.52;32;15;0.08
3416;Vrouwen;65 tot 70 jaar;4;2004;6030;1.71;805;133;2.29
3417;Vrouwen;65 tot 70 jaar;4;2005;3030;0.84;457;151;1.27
3418;Vrouwen;65 tot 70 jaar;4;2006;2475;0.68;420;170;1.15
3419;Vrouwen;65 tot 70 jaar;4;2007;2305;0.62;448;194;1.2
3420;Vrouwen;65 tot 70 jaar;4;2008;2890;0.76;618;214;1.61
3421;Vrouwen;65 tot 70 jaar;4;2009;3395;0.86;769;227;1.94
3422;Vrouwen;65 tot 70 jaar;4;2010;3775;0.94;879;233;2.18
3423;Vrouwen;65 tot 70 jaar;5;2004;1035;0.29;116;113;0.33
3424;Vrouwen;65 tot 70 jaar;5;2005;1305;0.36;154;118;0.43
3425;Vrouwen;65 tot 70 jaar;5;2006;1275;0.35;162;126;0.44
3426;Vrouwen;65 tot 70 jaar;5;2007;1060;0.28;142;134;0.38
3427;Vrouwen;65 tot 70 jaar;5;2008;810;0.21;116;143;0.3
3428;Vrouwen;65 tot 70 jaar;5;2009;645;0.16;91;141;0.23
3429;Vrouwen;65 tot 70 jaar;5;2010;575;0.14;84;146;0.21
3430;Vrouwen;65 tot 70 jaar;6;2004;2180;0.62;232;106;0.66
3431;Vrouwen;65 tot 70 jaar;6;2005;2320;0.64;179;77;0.5
3432;Vrouwen;65 tot 70 jaar;6;2006;2180;0.6;179;82;0.49
3433;Vrouwen;65 tot 70 jaar;6;2007;2655;0.71;237;89;0.64
3434;Vrouwen;65 tot 70 jaar;6;2008;2690;0.7;253;94;0.66
3435;Vrouwen;65 tot 70 jaar;6;2009;2600;0.66;257;99;0.65
3436;Vrouwen;65 tot 70 jaar;6;2010;2590;0.64;255;99;0.63
3437;Vrouwen;65 tot 70 jaar;7;2004;4600;1.31;1171;254;3.33
3438;Vrouwen;65 tot 70 jaar;7;2005;4415;1.23;1197;271;3.32
3439;Vrouwen;65 tot 70 jaar;7;2006;4475;1.23;1304;291;3.57
3440;Vrouwen;65 tot 70 jaar;7;2007;3760;1.01;1176;313;3.16
3441;Vrouwen;65 tot 70 jaar;7;2008;3315;0.87;1066;322;2.79
3442;Vrouwen;65 tot 70 jaar;7;2009;2940;0.74;969;329;2.45
3443;Vrouwen;65 tot 70 jaar;7;2010;2795;0.69;918;328;2.28
3444;Vrouwen;65 tot 70 jaar;8;2004;21125;6.0;1840;87;5.23
