ID;Geslacht;HerkomstVan;DoorstroomNaar;Perioden;LeerlingenStudenten_1
2527;Totaal mannen en vrouwen;9;6;2002/'03;419.0
2528;Totaal mannen en vrouwen;9;6;2003/'04;539.0
2529;Totaal mannen en vrouwen;9;6;2004/'05;638.0
2530;Totaal mannen en vrouwen;9;6;2005/'06;526.0
2531;Totaal mannen en vrouwen;9;6;2006/'07;675.0
2532;Totaal mannen en vrouwen;9;6;2007/'08;505.0
2533;Totaal mannen en vrouwen;9;6;2008/'09;485.0
2534;Totaal mannen en vrouwen;9;7;1995/'96;17.0
2535;Totaal mannen en vrouwen;9;7;1996/'97;5.0
2536;Totaal mannen en vrouwen;9;7;1997/'98;6.0
2537;Totaal mannen en vrouwen;9;7;1998/'99;34.0
2538;Totaal mannen en vrouwen;9;7;1999/'00;1.0
2539;Totaal mannen en vrouwen;9;7;2000/'01;11.0
2540;Totaal mannen en vrouwen;9;7;2001/'02;4.0
2541;Totaal mannen en vrouwen;9;7;2002/'03;
2542;Totaal mannen en vrouwen;9;7;2003/'04;9.0
2543;Totaal mannen en vrouwen;9;7;2004/'05;1.0
2544;Totaal mannen en vrouwen;9;7;2005/'06;5.0
2545;Totaal mannen en vrouwen;9;7;2006/'07;49.0
2546;Totaal mannen en vrouwen;9;7;2007/'08;53.0
2547;Totaal mannen en vrouwen;9;7;2008/'09;42.0
2548;Totaal mannen en vrouwen;9;8;1995/'96;31.0
2549;Totaal mannen en vrouwen;9;8;1996/'97;46.0
2550;Totaal mannen en vrouwen;9;8;1997/'98;64.0
2551;Totaal mannen en vrouwen;9;8;1998/'99;54.0
2552;Totaal mannen en vrouwen;9;8;1999/'00;61.0
2553;Totaal mannen en vrouwen;9;8;2000/'01;106.0
2554;Totaal mannen en vrouwen;9;8;2001/'02;
2555;Totaal mannen en vrouwen;9;8;2002/'03;
2556;Totaal mannen en vrouwen;9;8;2003/'04;
2557;Totaal mannen en vrouwen;9;8;2004/'05;
2558;Totaal mannen en vrouwen;9;8;2005/'06;
2559;Totaal mannen en vrouwen;9;8;2006/'07;
2560;Totaal mannen en vrouwen;9;8;2007/'08;
2561;Totaal mannen en vrouwen;9;8;2008/'09;
2562;Totaal mannen en vrouwen;9;9;1995/'96;
2563;Totaal mannen en vrouwen;9;9;1996/'97;
2564;Totaal mannen en vrouwen;9;9;1997/'98;
2565;Totaal mannen en vrouwen;9;9;1998/'99;31.0
2566;Totaal mannen en vrouwen;9;9;1999/'00;9.0
2567;Totaal mannen en vrouwen;9;9;2000/'01;7.0
2568;Totaal mannen en vrouwen;9;9;2001/'02;13.0
2569;Totaal mannen en vrouwen;9;9;2002/'03;15.0
2570;Totaal mannen en vrouwen;9;9;2003/'04;39.0
2571;Totaal mannen en vrouwen;9;9;2004/'05;51.0
2572;Totaal mannen en vrouwen;9;9;2005/'06;44.0
2573;Totaal mannen en vrouwen;9;9;2006/'07;33.0
2574;Totaal mannen en vrouwen;9;9;2007/'08;89.0
2575;Totaal mannen en vrouwen;9;9;2008/'09;123.0
2576;Totaal mannen en vrouwen;9;10;1995/'96;127298.0
2577;Totaal mannen en vrouwen;9;10;1996/'97;118109.0
2578;Totaal mannen en vrouwen;9;10;1997/'98;112581.0
2579;Totaal mannen en vrouwen;9;10;1998/'99;110869.0
2580;Totaal mannen en vrouwen;9;10;1999/'00;110174.0
2581;Totaal mannen en vrouwen;9;10;2000/'01;112316.0
2582;Totaal mannen en vrouwen;9;10;2001/'02;113229.0
2583;Totaal mannen en vrouwen;9;10;2002/'03;116948.0
2584;Totaal mannen en vrouwen;9;10;2003/'04;112632.0
2585;Totaal mannen en vrouwen;9;10;2004/'05;113259.0
2586;Totaal mannen en vrouwen;9;10;2005/'06;113079.0
2587;Totaal mannen en vrouwen;9;10;2006/'07;110689.0
2588;Totaal mannen en vrouwen;9;10;2007/'08;107556.0
2589;Totaal mannen en vrouwen;9;10;2008/'09;105940.0
2590;Totaal mannen en vrouwen;9;11;1995/'96;240.0
2591;Totaal mannen en vrouwen;9;11;1996/'97;256.0
2592;Totaal mannen en vrouwen;9;11;1997/'98;399.0
2593;Totaal mannen en vrouwen;9;11;1998/'99;313.0
2594;Totaal mannen en vrouwen;9;11;1999/'00;214.0
2595;Totaal mannen en vrouwen;9;11;2000/'01;391.0
2596;Totaal mannen en vrouwen;9;11;2001/'02;635.0
2597;Totaal mannen en vrouwen;9;11;2002/'03;331.0
2598;Totaal mannen en vrouwen;9;11;2003/'04;1191.0
2599;Totaal mannen en vrouwen;9;11;2004/'05;696.0
2600;Totaal mannen en vrouwen;9;11;2005/'06;685.0
2601;Totaal mannen en vrouwen;9;11;2006/'07;736.0
2602;Totaal mannen en vrouwen;9;11;2007/'08;612.0
2603;Totaal mannen en vrouwen;9;11;2008/'09;678.0
2604;Totaal mannen en vrouwen;9;12;1995/'96;310.0
2605;Totaal mannen en vrouwen;9;12;1996/'97;136.0
2606;Totaal mannen en vrouwen;9;12;1997/'98;126.0
2607;Totaal mannen en vrouwen;9;12;1998/'99;107.0
2608;Totaal mannen en vrouwen;9;12;1999/'00;42.0
2609;Totaal mannen en vrouwen;9;12;2000/'01;68.0
2610;Totaal mannen en vrouwen;9;12;2001/'02;45.0
2611;Totaal mannen en vrouwen;9;12;2002/'03;59.0
2612;Totaal mannen en vrouwen;9;12;2003/'04;143.0
2613;Totaal mannen en vrouwen;9;12;2004/'05;140.0
2614;Totaal mannen en vrouwen;9;12;2005/'06;146.0
2615;Totaal mannen en vrouwen;9;12;2006/'07;162.0
2616;Totaal mannen en vrouwen;9;12;2007/'08;192.0
2617;Totaal mannen en vrouwen;9;12;2008/'09;245.0
2618;Totaal mannen en vrouwen;9;13;1995/'96;
2619;Totaal mannen en vrouwen;9;13;1996/'97;
2620;Totaal mannen en vrouwen;9;13;1997/'98;
2621;Totaal mannen en vrouwen;9;13;1998/'99;
2622;Totaal mannen en vrouwen;9;13;1999/'00;
2623;Totaal mannen en vrouwen;9;13;2000/'01;
2624;Totaal mannen en vrouwen;9;13;2001/'02;
2625;Totaal mannen en vrouwen;9;13;2002/'03;
2626;Totaal mannen en vrouwen;9;13;2003/'04;
2627;Totaal mannen en vrouwen;9;13;2004/'05;
2628;Totaal mannen en vrouwen;9;13;2005/'06;
2629;Totaal mannen en vrouwen;9;13;2006/'07;
2630;Totaal mannen en vrouwen;9;13;2007/'08;
2631;Totaal mannen en vrouwen;9;13;2008/'09;
2632;Totaal mannen en vrouwen;9;14;1995/'96;48.0
2633;Totaal mannen en vrouwen;9;14;1996/'97;5.0
2634;Totaal mannen en vrouwen;9;14;1997/'98;
2635;Totaal mannen en vrouwen;9;14;1998/'99;
2636;Totaal mannen en vrouwen;9;14;1999/'00;
2637;Totaal mannen en vrouwen;9;14;2000/'01;
2638;Totaal mannen en vrouwen;9;14;2001/'02;
2639;Totaal mannen en vrouwen;9;14;2002/'03;
2640;Totaal mannen en vrouwen;9;14;2003/'04;
2641;Totaal mannen en vrouwen;9;14;2004/'05;
2642;Totaal mannen en vrouwen;9;14;2005/'06;
2643;Totaal mannen en vrouwen;9;14;2006/'07;
2644;Totaal mannen en vrouwen;9;14;2007/'08;
2645;Totaal mannen en vrouwen;9;14;2008/'09;
2646;Totaal mannen en vrouwen;9;15;1995/'96;
2647;Totaal mannen en vrouwen;9;15;1996/'97;
2648;Totaal mannen en vrouwen;9;15;1997/'98;
2649;Totaal mannen en vrouwen;9;15;1998/'99;
2650;Totaal mannen en vrouwen;9;15;1999/'00;
2651;Totaal mannen en vrouwen;9;15;2000/'01;
2652;Totaal mannen en vrouwen;9;15;2001/'02;
2653;Totaal mannen en vrouwen;9;15;2002/'03;
2654;Totaal mannen en vrouwen;9;15;2003/'04;
2655;Totaal mannen en vrouwen;9;15;2004/'05;
2656;Totaal mannen en vrouwen;9;15;2005/'06;
2657;Totaal mannen en vrouwen;9;15;2006/'07;
2658;Totaal mannen en vrouwen;9;15;2007/'08;
2659;Totaal mannen en vrouwen;9;15;2008/'09;
2660;Totaal mannen en vrouwen;9;16;1995/'96;2288.0
2661;Totaal mannen en vrouwen;9;16;1996/'97;2010.0
2662;Totaal mannen en vrouwen;9;16;1997/'98;1793.0
2663;Totaal mannen en vrouwen;9;16;1998/'99;2053.0
2664;Totaal mannen en vrouwen;9;16;1999/'00;1932.0
2665;Totaal mannen en vrouwen;9;16;2000/'01;1930.0
2666;Totaal mannen en vrouwen;9;16;2001/'02;2538.0
2667;Totaal mannen en vrouwen;9;16;2002/'03;2663.0
2668;Totaal mannen en vrouwen;9;16;2003/'04;5171.0
2669;Totaal mannen en vrouwen;9;16;2004/'05;6246.0
2670;Totaal mannen en vrouwen;9;16;2005/'06;4775.0
2671;Totaal mannen en vrouwen;9;16;2006/'07;4470.0
2672;Totaal mannen en vrouwen;9;16;2007/'08;3922.0
2673;Totaal mannen en vrouwen;9;16;2008/'09;4275.0
2674;Totaal mannen en vrouwen;9;17;1995/'96;126.0
2675;Totaal mannen en vrouwen;9;17;1996/'97;96.0
2676;Totaal mannen en vrouwen;9;17;1997/'98;251.0
2677;Totaal mannen en vrouwen;9;17;1998/'99;430.0
2678;Totaal mannen en vrouwen;9;17;1999/'00;529.0
2679;Totaal mannen en vrouwen;9;17;2000/'01;812.0
2680;Totaal mannen en vrouwen;9;17;2001/'02;1112.0
2681;Totaal mannen en vrouwen;9;17;2002/'03;797.0
2682;Totaal mannen en vrouwen;9;17;2003/'04;149.0
2683;Totaal mannen en vrouwen;9;17;2004/'05;77.0
2684;Totaal mannen en vrouwen;9;17;2005/'06;39.0
2685;Totaal mannen en vrouwen;9;17;2006/'07;24.0
2686;Totaal mannen en vrouwen;9;17;2007/'08;19.0
2687;Totaal mannen en vrouwen;9;17;2008/'09;13.0
2688;Totaal mannen en vrouwen;9;18;1995/'96;2187.0
2689;Totaal mannen en vrouwen;9;18;1996/'97;2035.0
2690;Totaal mannen en vrouwen;9;18;1997/'98;1864.0
2691;Totaal mannen en vrouwen;9;18;1998/'99;2216.0
2692;Totaal mannen en vrouwen;9;18;1999/'00;2322.0
2693;Totaal mannen en vrouwen;9;18;2000/'01;2513.0
2694;Totaal mannen en vrouwen;9;18;2001/'02;2338.0
2695;Totaal mannen en vrouwen;9;18;2002/'03;3259.0
2696;Totaal mannen en vrouwen;9;18;2003/'04;1918.0
2697;Totaal mannen en vrouwen;9;18;2004/'05;1560.0
2698;Totaal mannen en vrouwen;9;18;2005/'06;1244.0
2699;Totaal mannen en vrouwen;9;18;2006/'07;1504.0
2700;Totaal mannen en vrouwen;9;18;2007/'08;1424.0
2701;Totaal mannen en vrouwen;9;18;2008/'09;1000.0
2702;Totaal mannen en vrouwen;9;19;1995/'96;
2703;Totaal mannen en vrouwen;9;19;1996/'97;
2704;Totaal mannen en vrouwen;9;19;1997/'98;
2705;Totaal mannen en vrouwen;9;19;1998/'99;
2706;Totaal mannen en vrouwen;9;19;1999/'00;
2707;Totaal mannen en vrouwen;9;19;2000/'01;
2708;Totaal mannen en vrouwen;9;19;2001/'02;
2709;Totaal mannen en vrouwen;9;19;2002/'03;
2710;Totaal mannen en vrouwen;9;19;2003/'04;
2711;Totaal mannen en vrouwen;9;19;2004/'05;
2712;Totaal mannen en vrouwen;9;19;2005/'06;
2713;Totaal mannen en vrouwen;9;19;2006/'07;
2714;Totaal mannen en vrouwen;9;19;2007/'08;
2715;Totaal mannen en vrouwen;9;19;2008/'09;
2716;Totaal mannen en vrouwen;9;20;1995/'96;
2717;Totaal mannen en vrouwen;9;20;1996/'97;
2718;Totaal mannen en vrouwen;9;20;1997/'98;
2719;Totaal mannen en vrouwen;9;20;1998/'99;
2720;Totaal mannen en vrouwen;9;20;1999/'00;
2721;Totaal mannen en vrouwen;9;20;2000/'01;
2722;Totaal mannen en vrouwen;9;20;2001/'02;
2723;Totaal mannen en vrouwen;9;20;2002/'03;
2724;Totaal mannen en vrouwen;9;20;2003/'04;
2725;Totaal mannen en vrouwen;9;20;2004/'05;
2726;Totaal mannen en vrouwen;9;20;2005/'06;
2727;Totaal mannen en vrouwen;9;20;2006/'07;
2728;Totaal mannen en vrouwen;9;20;2007/'08;
2729;Totaal mannen en vrouwen;9;20;2008/'09;
2730;Totaal mannen en vrouwen;9;21;1995/'96;
2731;Totaal mannen en vrouwen;9;21;1996/'97;
2732;Totaal mannen en vrouwen;9;21;1997/'98;
2733;Totaal mannen en vrouwen;9;21;1998/'99;
2734;Totaal mannen en vrouwen;9;21;1999/'00;
2735;Totaal mannen en vrouwen;9;21;2000/'01;
2736;Totaal mannen en vrouwen;9;21;2001/'02;
2737;Totaal mannen en vrouwen;9;21;2002/'03;
2738;Totaal mannen en vrouwen;9;21;2003/'04;
2739;Totaal mannen en vrouwen;9;21;2004/'05;
2740;Totaal mannen en vrouwen;9;21;2005/'06;
2741;Totaal mannen en vrouwen;9;21;2006/'07;
2742;Totaal mannen en vrouwen;9;21;2007/'08;
2743;Totaal mannen en vrouwen;9;21;2008/'09;
2744;Totaal mannen en vrouwen;9;22;1995/'96;
2745;Totaal mannen en vrouwen;9;22;1996/'97;
2746;Totaal mannen en vrouwen;9;22;1997/'98;
2747;Totaal mannen en vrouwen;9;22;1998/'99;
2748;Totaal mannen en vrouwen;9;22;1999/'00;
2749;Totaal mannen en vrouwen;9;22;2000/'01;
2750;Totaal mannen en vrouwen;9;22;2001/'02;
2751;Totaal mannen en vrouwen;9;22;2002/'03;
2752;Totaal mannen en vrouwen;9;22;2003/'04;
2753;Totaal mannen en vrouwen;9;22;2004/'05;
2754;Totaal mannen en vrouwen;9;22;2005/'06;
2755;Totaal mannen en vrouwen;9;22;2006/'07;
2756;Totaal mannen en vrouwen;9;22;2007/'08;
2757;Totaal mannen en vrouwen;9;22;2008/'09;
2758;Totaal mannen en vrouwen;9;2;1995/'96;10082.0
2759;Totaal mannen en vrouwen;9;2;1996/'97;9299.0
2760;Totaal mannen en vrouwen;9;2;1997/'98;9948.0
2761;Totaal mannen en vrouwen;9;2;1998/'99;9914.0
2762;Totaal mannen en vrouwen;9;2;1999/'00;9947.0
2763;Totaal mannen en vrouwen;9;2;2000/'01;11092.0
2764;Totaal mannen en vrouwen;9;2;2001/'02;10830.0
2765;Totaal mannen en vrouwen;9;2;2002/'03;9264.0
2766;Totaal mannen en vrouwen;9;2;2003/'04;7043.0
2767;Totaal mannen en vrouwen;9;2;2004/'05;4797.0
2768;Totaal mannen en vrouwen;9;2;2005/'06;4306.0
2769;Totaal mannen en vrouwen;9;2;2006/'07;3431.0
2770;Totaal mannen en vrouwen;9;2;2007/'08;3477.0
2771;Totaal mannen en vrouwen;9;2;2008/'09;2527.0
2772;Totaal mannen en vrouwen;10;1;1995/'96;107354.0
2773;Totaal mannen en vrouwen;10;1;1996/'97;109769.0
2774;Totaal mannen en vrouwen;10;1;1997/'98;102780.0
2775;Totaal mannen en vrouwen;10;1;1998/'99;96768.0
2776;Totaal mannen en vrouwen;10;1;1999/'00;96059.0
2777;Totaal mannen en vrouwen;10;1;2000/'01;94220.0
2778;Totaal mannen en vrouwen;10;1;2001/'02;99116.0
2779;Totaal mannen en vrouwen;10;1;2002/'03;97031.0
2780;Totaal mannen en vrouwen;10;1;2003/'04;100206.0
2781;Totaal mannen en vrouwen;10;1;2004/'05;99132.0
2782;Totaal mannen en vrouwen;10;1;2005/'06;101549.0
2783;Totaal mannen en vrouwen;10;1;2006/'07;101883.0
2784;Totaal mannen en vrouwen;10;1;2007/'08;99980.0
2785;Totaal mannen en vrouwen;10;1;2008/'09;97323.0
2786;Totaal mannen en vrouwen;10;3;1995/'96;91383.0
2787;Totaal mannen en vrouwen;10;3;1996/'97;92299.0
2788;Totaal mannen en vrouwen;10;3;1997/'98;78581.0
2789;Totaal mannen en vrouwen;10;3;1998/'99;75294.0
2790;Totaal mannen en vrouwen;10;3;1999/'00;74017.0
2791;Totaal mannen en vrouwen;10;3;2000/'01;72046.0
2792;Totaal mannen en vrouwen;10;3;2001/'02;75498.0
2793;Totaal mannen en vrouwen;10;3;2002/'03;74387.0
2794;Totaal mannen en vrouwen;10;3;2003/'04;87450.0
2795;Totaal mannen en vrouwen;10;3;2004/'05;87267.0
2796;Totaal mannen en vrouwen;10;3;2005/'06;93594.0
2797;Totaal mannen en vrouwen;10;3;2006/'07;95229.0
2798;Totaal mannen en vrouwen;10;3;2007/'08;95014.0
2799;Totaal mannen en vrouwen;10;3;2008/'09;92637.0
2800;Totaal mannen en vrouwen;10;4;1995/'96;
2801;Totaal mannen en vrouwen;10;4;1996/'97;
2802;Totaal mannen en vrouwen;10;4;1997/'98;
2803;Totaal mannen en vrouwen;10;4;1998/'99;
2804;Totaal mannen en vrouwen;10;4;1999/'00;
2805;Totaal mannen en vrouwen;10;4;2000/'01;
2806;Totaal mannen en vrouwen;10;4;2001/'02;
2807;Totaal mannen en vrouwen;10;4;2002/'03;
2808;Totaal mannen en vrouwen;10;4;2003/'04;
2809;Totaal mannen en vrouwen;10;4;2004/'05;
2810;Totaal mannen en vrouwen;10;4;2005/'06;
2811;Totaal mannen en vrouwen;10;4;2006/'07;
2812;Totaal mannen en vrouwen;10;4;2007/'08;
2813;Totaal mannen en vrouwen;10;4;2008/'09;
2814;Totaal mannen en vrouwen;10;5;1995/'96;
2815;Totaal mannen en vrouwen;10;5;1996/'97;
2816;Totaal mannen en vrouwen;10;5;1997/'98;
2817;Totaal mannen en vrouwen;10;5;1998/'99;
2818;Totaal mannen en vrouwen;10;5;1999/'00;
2819;Totaal mannen en vrouwen;10;5;2000/'01;
2820;Totaal mannen en vrouwen;10;5;2001/'02;
2821;Totaal mannen en vrouwen;10;5;2002/'03;
2822;Totaal mannen en vrouwen;10;5;2003/'04;
2823;Totaal mannen en vrouwen;10;5;2004/'05;
2824;Totaal mannen en vrouwen;10;5;2005/'06;
2825;Totaal mannen en vrouwen;10;5;2006/'07;
2826;Totaal mannen en vrouwen;10;5;2007/'08;
2827;Totaal mannen en vrouwen;10;5;2008/'09;
2828;Totaal mannen en vrouwen;10;6;1995/'96;
2829;Totaal mannen en vrouwen;10;6;1996/'97;
2830;Totaal mannen en vrouwen;10;6;1997/'98;
2831;Totaal mannen en vrouwen;10;6;1998/'99;
2832;Totaal mannen en vrouwen;10;6;1999/'00;
2833;Totaal mannen en vrouwen;10;6;2000/'01;
2834;Totaal mannen en vrouwen;10;6;2001/'02;
2835;Totaal mannen en vrouwen;10;6;2002/'03;
2836;Totaal mannen en vrouwen;10;6;2003/'04;
2837;Totaal mannen en vrouwen;10;6;2004/'05;
2838;Totaal mannen en vrouwen;10;6;2005/'06;
2839;Totaal mannen en vrouwen;10;6;2006/'07;
2840;Totaal mannen en vrouwen;10;6;2007/'08;
2841;Totaal mannen en vrouwen;10;6;2008/'09;
2842;Totaal mannen en vrouwen;10;7;1995/'96;
2843;Totaal mannen en vrouwen;10;7;1996/'97;
2844;Totaal mannen en vrouwen;10;7;1997/'98;
2845;Totaal mannen en vrouwen;10;7;1998/'99;
2846;Totaal mannen en vrouwen;10;7;1999/'00;
2847;Totaal mannen en vrouwen;10;7;2000/'01;
2848;Totaal mannen en vrouwen;10;7;2001/'02;
2849;Totaal mannen en vrouwen;10;7;2002/'03;
2850;Totaal mannen en vrouwen;10;7;2003/'04;
2851;Totaal mannen en vrouwen;10;7;2004/'05;
2852;Totaal mannen en vrouwen;10;7;2005/'06;
2853;Totaal mannen en vrouwen;10;7;2006/'07;
2854;Totaal mannen en vrouwen;10;7;2007/'08;
2855;Totaal mannen en vrouwen;10;7;2008/'09;
2856;Totaal mannen en vrouwen;10;8;1995/'96;
2857;Totaal mannen en vrouwen;10;8;1996/'97;
2858;Totaal mannen en vrouwen;10;8;1997/'98;
2859;Totaal mannen en vrouwen;10;8;1998/'99;
2860;Totaal mannen en vrouwen;10;8;1999/'00;
2861;Totaal mannen en vrouwen;10;8;2000/'01;
2862;Totaal mannen en vrouwen;10;8;2001/'02;
2863;Totaal mannen en vrouwen;10;8;2002/'03;
2864;Totaal mannen en vrouwen;10;8;2003/'04;
2865;Totaal mannen en vrouwen;10;8;2004/'05;
2866;Totaal mannen en vrouwen;10;8;2005/'06;
2867;Totaal mannen en vrouwen;10;8;2006/'07;
2868;Totaal mannen en vrouwen;10;8;2007/'08;
2869;Totaal mannen en vrouwen;10;8;2008/'09;
2870;Totaal mannen en vrouwen;10;9;1995/'96;
2871;Totaal mannen en vrouwen;10;9;1996/'97;
2872;Totaal mannen en vrouwen;10;9;1997/'98;
2873;Totaal mannen en vrouwen;10;9;1998/'99;
2874;Totaal mannen en vrouwen;10;9;1999/'00;
2875;Totaal mannen en vrouwen;10;9;2000/'01;
2876;Totaal mannen en vrouwen;10;9;2001/'02;
2877;Totaal mannen en vrouwen;10;9;2002/'03;
2878;Totaal mannen en vrouwen;10;9;2003/'04;
2879;Totaal mannen en vrouwen;10;9;2004/'05;
2880;Totaal mannen en vrouwen;10;9;2005/'06;
2881;Totaal mannen en vrouwen;10;9;2006/'07;
2882;Totaal mannen en vrouwen;10;9;2007/'08;
2883;Totaal mannen en vrouwen;10;9;2008/'09;
2884;Totaal mannen en vrouwen;10;10;1995/'96;4061.0
2885;Totaal mannen en vrouwen;10;10;1996/'97;4125.0
2886;Totaal mannen en vrouwen;10;10;1997/'98;2852.0
2887;Totaal mannen en vrouwen;10;10;1998/'99;2229.0
2888;Totaal mannen en vrouwen;10;10;1999/'00;1775.0
2889;Totaal mannen en vrouwen;10;10;2000/'01;1159.0
2890;Totaal mannen en vrouwen;10;10;2001/'02;524.0
2891;Totaal mannen en vrouwen;10;10;2002/'03;193.0
2892;Totaal mannen en vrouwen;10;10;2003/'04;53.0
2893;Totaal mannen en vrouwen;10;10;2004/'05;35.0
2894;Totaal mannen en vrouwen;10;10;2005/'06;42.0
2895;Totaal mannen en vrouwen;10;10;2006/'07;51.0
2896;Totaal mannen en vrouwen;10;10;2007/'08;54.0
2897;Totaal mannen en vrouwen;10;10;2008/'09;73.0
2898;Totaal mannen en vrouwen;10;11;1995/'96;98.0
2899;Totaal mannen en vrouwen;10;11;1996/'97;121.0
2900;Totaal mannen en vrouwen;10;11;1997/'98;139.0
2901;Totaal mannen en vrouwen;10;11;1998/'99;94.0
2902;Totaal mannen en vrouwen;10;11;1999/'00;82.0
2903;Totaal mannen en vrouwen;10;11;2000/'01;56.0
2904;Totaal mannen en vrouwen;10;11;2001/'02;65.0
2905;Totaal mannen en vrouwen;10;11;2002/'03;83.0
2906;Totaal mannen en vrouwen;10;11;2003/'04;183.0
2907;Totaal mannen en vrouwen;10;11;2004/'05;157.0
2908;Totaal mannen en vrouwen;10;11;2005/'06;54.0
2909;Totaal mannen en vrouwen;10;11;2006/'07;34.0
2910;Totaal mannen en vrouwen;10;11;2007/'08;33.0
2911;Totaal mannen en vrouwen;10;11;2008/'09;43.0
2912;Totaal mannen en vrouwen;10;12;1995/'96;10177.0
2913;Totaal mannen en vrouwen;10;12;1996/'97;10600.0
2914;Totaal mannen en vrouwen;10;12;1997/'98;8488.0
2915;Totaal mannen en vrouwen;10;12;1998/'99;5553.0
2916;Totaal mannen en vrouwen;10;12;1999/'00;4829.0
2917;Totaal mannen en vrouwen;10;12;2000/'01;4176.0
2918;Totaal mannen en vrouwen;10;12;2001/'02;4420.0
2919;Totaal mannen en vrouwen;10;12;2002/'03;5145.0
2920;Totaal mannen en vrouwen;10;12;2003/'04;6609.0
2921;Totaal mannen en vrouwen;10;12;2004/'05;6532.0
2922;Totaal mannen en vrouwen;10;12;2005/'06;7384.0
2923;Totaal mannen en vrouwen;10;12;2006/'07;8864.0
2924;Totaal mannen en vrouwen;10;12;2007/'08;9599.0
2925;Totaal mannen en vrouwen;10;12;2008/'09;8851.0
2926;Totaal mannen en vrouwen;10;13;1995/'96;234.0
2927;Totaal mannen en vrouwen;10;13;1996/'97;262.0
2928;Totaal mannen en vrouwen;10;13;1997/'98;218.0
2929;Totaal mannen en vrouwen;10;13;1998/'99;232.0
2930;Totaal mannen en vrouwen;10;13;1999/'00;212.0
2931;Totaal mannen en vrouwen;10;13;2000/'01;183.0
2932;Totaal mannen en vrouwen;10;13;2001/'02;112.0
2933;Totaal mannen en vrouwen;10;13;2002/'03;140.0
2934;Totaal mannen en vrouwen;10;13;2003/'04;217.0
2935;Totaal mannen en vrouwen;10;13;2004/'05;147.0
2936;Totaal mannen en vrouwen;10;13;2005/'06;107.0
2937;Totaal mannen en vrouwen;10;13;2006/'07;226.0
2938;Totaal mannen en vrouwen;10;13;2007/'08;264.0
2939;Totaal mannen en vrouwen;10;13;2008/'09;232.0
2940;Totaal mannen en vrouwen;10;14;1995/'96;11.0
2941;Totaal mannen en vrouwen;10;14;1996/'97;22.0
2942;Totaal mannen en vrouwen;10;14;1997/'98;
2943;Totaal mannen en vrouwen;10;14;1998/'99;
2944;Totaal mannen en vrouwen;10;14;1999/'00;
2945;Totaal mannen en vrouwen;10;14;2000/'01;
2946;Totaal mannen en vrouwen;10;14;2001/'02;
2947;Totaal mannen en vrouwen;10;14;2002/'03;
2948;Totaal mannen en vrouwen;10;14;2003/'04;
2949;Totaal mannen en vrouwen;10;14;2004/'05;
2950;Totaal mannen en vrouwen;10;14;2005/'06;
2951;Totaal mannen en vrouwen;10;14;2006/'07;
2952;Totaal mannen en vrouwen;10;14;2007/'08;
2953;Totaal mannen en vrouwen;10;14;2008/'09;
2954;Totaal mannen en vrouwen;10;15;1995/'96;
2955;Totaal mannen en vrouwen;10;15;1996/'97;
2956;Totaal mannen en vrouwen;10;15;1997/'98;
2957;Totaal mannen en vrouwen;10;15;1998/'99;
2958;Totaal mannen en vrouwen;10;15;1999/'00;
2959;Totaal mannen en vrouwen;10;15;2000/'01;
2960;Totaal mannen en vrouwen;10;15;2001/'02;
2961;Totaal mannen en vrouwen;10;15;2002/'03;
2962;Totaal mannen en vrouwen;10;15;2003/'04;
2963;Totaal mannen en vrouwen;10;15;2004/'05;
2964;Totaal mannen en vrouwen;10;15;2005/'06;
2965;Totaal mannen en vrouwen;10;15;2006/'07;
2966;Totaal mannen en vrouwen;10;15;2007/'08;
2967;Totaal mannen en vrouwen;10;15;2008/'09;
2968;Totaal mannen en vrouwen;10;16;1995/'96;62488.0
2969;Totaal mannen en vrouwen;10;16;1996/'97;63698.0
2970;Totaal mannen en vrouwen;10;16;1997/'98;58029.0
2971;Totaal mannen en vrouwen;10;16;1998/'99;58167.0
2972;Totaal mannen en vrouwen;10;16;1999/'00;57353.0
2973;Totaal mannen en vrouwen;10;16;2000/'01;56812.0
2974;Totaal mannen en vrouwen;10;16;2001/'02;61199.0
2975;Totaal mannen en vrouwen;10;16;2002/'03;60850.0
2976;Totaal mannen en vrouwen;10;16;2003/'04;69190.0
2977;Totaal mannen en vrouwen;10;16;2004/'05;70405.0
2978;Totaal mannen en vrouwen;10;16;2005/'06;75482.0
2979;Totaal mannen en vrouwen;10;16;2006/'07;74370.0
2980;Totaal mannen en vrouwen;10;16;2007/'08;72784.0
2981;Totaal mannen en vrouwen;10;16;2008/'09;73680.0
2982;Totaal mannen en vrouwen;10;17;1995/'96;732.0
2983;Totaal mannen en vrouwen;10;17;1996/'97;536.0
2984;Totaal mannen en vrouwen;10;17;1997/'98;153.0
2985;Totaal mannen en vrouwen;10;17;1998/'99;252.0
2986;Totaal mannen en vrouwen;10;17;1999/'00;382.0
2987;Totaal mannen en vrouwen;10;17;2000/'01;417.0
2988;Totaal mannen en vrouwen;10;17;2001/'02;481.0
2989;Totaal mannen en vrouwen;10;17;2002/'03;372.0
2990;Totaal mannen en vrouwen;10;17;2003/'04;222.0
2991;Totaal mannen en vrouwen;10;17;2004/'05;126.0
2992;Totaal mannen en vrouwen;10;17;2005/'06;73.0
2993;Totaal mannen en vrouwen;10;17;2006/'07;28.0
