ID;Afzet;Producten;Perioden;Indexcijfers_1;MaandOpMaandOntwikkeling_2;JaarOpJaarOntwikkeling_3;Indexcijfers_4;MaandOpMaandOntwikkeling_5;JaarOpJaarOntwikkeling_6
7855;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2002 april;97.6;0.0;-3.0;97.6;0.0;-3.0
7856;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2002 mei;98.1;0.5;-2.9;98.1;0.5;-2.9
7857;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2002 juni;96.5;-1.6;-7.2;96.5;-1.6;-7.2
7858;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2002 juli;97.1;0.6;-9.5;97.1;0.6;-9.5
7859;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2002 augustus;97.3;0.3;-8.0;97.3;0.3;-8.0
7860;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2002 september;97.8;0.4;-7.7;97.8;0.4;-7.7
7861;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2002 oktober;97.9;0.2;-4.6;97.9;0.2;-4.6
7862;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2002 november;97.7;-0.2;-2.6;97.7;-0.2;-2.6
7863;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2002 december;98.4;0.8;-1.0;98.4;0.8;-1.0
7864;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2002;97.6;;-5.0;97.6;;-5.0
7865;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2003 januari;98.4;-0.1;0.3;98.4;-0.1;0.3
7866;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2003 februari;97.4;-1.0;0.3;97.4;-1.0;0.3
7867;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2003 maart;97.0;-0.4;-0.6;97.0;-0.4;-0.6
7868;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2003 april;97.3;0.3;-0.4;97.3;0.3;-0.4
7869;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2003 mei;97.4;0.2;-0.7;97.4;0.2;-0.7
7870;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2003 juni;97.9;0.5;1.4;97.9;0.5;1.4
7871;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2003 juli;98.0;0.1;1.0;98.0;0.1;1.0
7872;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2003 augustus;98.8;0.8;1.5;98.8;0.8;1.5
7873;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2003 september;99.3;0.6;1.6;99.3;0.6;1.6
7874;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2003 oktober;98.7;-0.6;0.8;98.7;-0.6;0.8
7875;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2003 november;98.8;0.2;1.2;98.8;0.2;1.2
7876;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2003 december;98.3;-0.6;-0.2;98.3;-0.6;-0.2
7877;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2003;98.1;;0.5;98.1;;0.5
7878;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2004 januari;98.8;0.5;0.4;98.8;0.5;0.4
7879;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2004 februari;98.5;-0.3;1.2;98.5;-0.3;1.2
7880;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2004 maart;97.8;-0.8;0.8;97.8;-0.8;0.8
7881;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2004 april;96.8;-1.0;-0.5;96.8;-1.0;-0.5
7882;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2004 mei;97.3;0.5;-0.2;97.3;0.5;-0.2
7883;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2004 juni;97.1;-0.2;-0.8;97.1;-0.2;-0.8
7884;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2004 juli;96.3;-0.9;-1.8;96.3;-0.9;-1.8
7885;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2004 augustus;96.5;0.3;-2.2;96.5;0.3;-2.2
7886;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2004 september;96.6;0.1;-2.7;96.6;0.1;-2.7
7887;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2004 oktober;97.6;1.0;-1.1;97.6;1.0;-1.1
7888;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2004 november;97.7;0.1;-1.1;97.7;0.1;-1.1
7889;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2004 december;96.7;-1.1;-1.6;96.7;-1.1;-1.6
7890;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2004;97.3;;-0.8;97.3;;-0.8
7891;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2005 januari;96.0;-0.7;-2.8;96.0;-0.7;-2.8
7892;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2005 februari;96.1;0.1;-2.4;96.1;0.1;-2.4
7893;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2005 maart;94.9;-1.3;-3.0;94.9;-1.3;-3.0
7894;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2005 april;94.4;-0.5;-2.5;94.4;-0.5;-2.5
7895;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2005 mei;94.2;-0.2;-3.2;94.2;-0.2;-3.2
7896;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2005 juni;93.8;-0.5;-3.4;93.8;-0.5;-3.4
7897;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2005 juli;93.2;-0.6;-3.2;93.2;-0.6;-3.2
7898;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2005 augustus;91.8;-1.5;-4.9;91.8;-1.5;-4.9
7899;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2005 september;91.5;-0.4;-5.3;91.5;-0.4;-5.3
7900;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2005 oktober;90.8;-0.8;-7.0;90.8;-0.8;-7.0
7901;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2005 november;89.8;-1.1;-8.1;89.8;-1.1;-8.1
7902;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2005 december;89.7;-0.1;-7.2;89.7;-0.1;-7.2
7903;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2005;93.0;;-4.4;93.0;;-4.4
7904;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2006 januari;88.1;-1.8;-8.3;88.1;-1.8;-8.3
7905;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2006 februari;85.6;-2.8;-10.9;85.6;-2.8;-10.9
7906;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2006 maart;86.1;0.6;-9.2;86.1;0.6;-9.2
7907;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2006 april;86.1;0.0;-8.8;86.1;0.0;-8.8
7908;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2006 mei;86.1;0.1;-8.6;86.1;0.1;-8.6
7909;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2006 juni;85.7;-0.5;-8.6;85.7;-0.5;-8.6
7910;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2006 juli;85.0;-0.8;-8.8;85.0;-0.8;-8.8
7911;Totale Nederlandse afzet;15513000 Boter en zuivelpasta's;2006 augustus;84.8;-0.2;-7.6;84.8;-0.2;-7.6
7912;Totale Nederlandse afzet;15514000 Kaas en wrongel;2000 januari;96.1;;;96.1;;
7913;Totale Nederlandse afzet;15514000 Kaas en wrongel;2000 februari;98.0;2.0;;98.0;2.0;
7914;Totale Nederlandse afzet;15514000 Kaas en wrongel;2000 maart;98.5;0.4;;98.5;0.4;
7915;Totale Nederlandse afzet;15514000 Kaas en wrongel;2000 april;99.2;0.8;;99.2;0.8;
7916;Totale Nederlandse afzet;15514000 Kaas en wrongel;2000 mei;99.7;0.5;;99.7;0.5;
7917;Totale Nederlandse afzet;15514000 Kaas en wrongel;2000 juni;99.9;0.2;;99.9;0.2;
7918;Totale Nederlandse afzet;15514000 Kaas en wrongel;2000 juli;99.9;0.0;;99.9;0.0;
7919;Totale Nederlandse afzet;15514000 Kaas en wrongel;2000 augustus;101.7;1.8;;101.7;1.8;
7920;Totale Nederlandse afzet;15514000 Kaas en wrongel;2000 september;101.0;-0.7;;101.0;-0.7;
7921;Totale Nederlandse afzet;15514000 Kaas en wrongel;2000 oktober;101.4;0.4;;101.4;0.4;
7922;Totale Nederlandse afzet;15514000 Kaas en wrongel;2000 november;101.8;0.5;;101.8;0.5;
7923;Totale Nederlandse afzet;15514000 Kaas en wrongel;2000 december;102.8;1.0;;102.8;1.0;
7924;Totale Nederlandse afzet;15514000 Kaas en wrongel;2000;100.0;;;100.0;;
7925;Totale Nederlandse afzet;15514000 Kaas en wrongel;2001 januari;105.8;2.9;10.0;105.8;2.9;10.0
7926;Totale Nederlandse afzet;15514000 Kaas en wrongel;2001 februari;106.8;1.0;9.0;106.8;1.0;9.0
7927;Totale Nederlandse afzet;15514000 Kaas en wrongel;2001 maart;107.5;0.6;9.1;107.5;0.6;9.1
7928;Totale Nederlandse afzet;15514000 Kaas en wrongel;2001 april;106.9;-0.5;7.8;106.9;-0.5;7.8
7929;Totale Nederlandse afzet;15514000 Kaas en wrongel;2001 mei;107.0;0.0;7.3;107.0;0.0;7.3
7930;Totale Nederlandse afzet;15514000 Kaas en wrongel;2001 juni;107.1;0.1;7.2;107.1;0.1;7.2
7931;Totale Nederlandse afzet;15514000 Kaas en wrongel;2001 juli;107.2;0.1;7.3;107.2;0.1;7.3
7932;Totale Nederlandse afzet;15514000 Kaas en wrongel;2001 augustus;108.6;1.2;6.8;108.6;1.2;6.8
7933;Totale Nederlandse afzet;15514000 Kaas en wrongel;2001 september;109.1;0.5;8.0;109.1;0.5;8.0
7934;Totale Nederlandse afzet;15514000 Kaas en wrongel;2001 oktober;111.4;2.1;9.9;111.4;2.1;9.9
7935;Totale Nederlandse afzet;15514000 Kaas en wrongel;2001 november;111.4;0.0;9.4;111.4;0.0;9.4
7936;Totale Nederlandse afzet;15514000 Kaas en wrongel;2001 december;111.0;-0.4;7.9;111.0;-0.4;7.9
7937;Totale Nederlandse afzet;15514000 Kaas en wrongel;2001;108.3;;8.3;108.3;;8.3
7938;Totale Nederlandse afzet;15514000 Kaas en wrongel;2002 januari;112.0;1.0;5.9;112.0;1.0;5.9
7939;Totale Nederlandse afzet;15514000 Kaas en wrongel;2002 februari;109.9;-1.9;2.9;109.9;-1.9;2.9
7940;Totale Nederlandse afzet;15514000 Kaas en wrongel;2002 maart;109.8;-0.1;2.2;109.8;-0.1;2.2
7941;Totale Nederlandse afzet;15514000 Kaas en wrongel;2002 april;109.1;-0.6;2.0;109.1;-0.6;2.0
7942;Totale Nederlandse afzet;15514000 Kaas en wrongel;2002 mei;108.7;-0.4;1.6;108.7;-0.4;1.6
7943;Totale Nederlandse afzet;15514000 Kaas en wrongel;2002 juni;107.4;-1.3;0.2;107.4;-1.3;0.2
7944;Totale Nederlandse afzet;15514000 Kaas en wrongel;2002 juli;105.4;-1.9;-1.8;105.4;-1.9;-1.8
7945;Totale Nederlandse afzet;15514000 Kaas en wrongel;2002 augustus;105.3;0.0;-3.0;105.3;0.0;-3.0
7946;Totale Nederlandse afzet;15514000 Kaas en wrongel;2002 september;105.4;0.1;-3.4;105.4;0.1;-3.4
7947;Totale Nederlandse afzet;15514000 Kaas en wrongel;2002 oktober;104.7;-0.7;-6.0;104.7;-0.7;-6.0
7948;Totale Nederlandse afzet;15514000 Kaas en wrongel;2002 november;105.7;0.9;-5.1;105.7;0.9;-5.1
7949;Totale Nederlandse afzet;15514000 Kaas en wrongel;2002 december;106.5;0.7;-4.0;106.5;0.7;-4.0
7950;Totale Nederlandse afzet;15514000 Kaas en wrongel;2002;107.5;;-0.7;107.5;;-0.7
7951;Totale Nederlandse afzet;15514000 Kaas en wrongel;2003 januari;107.6;1.1;-3.9;107.6;1.1;-3.9
7952;Totale Nederlandse afzet;15514000 Kaas en wrongel;2003 februari;107.1;-0.5;-2.6;107.1;-0.5;-2.6
7953;Totale Nederlandse afzet;15514000 Kaas en wrongel;2003 maart;107.1;0.1;-2.5;107.1;0.1;-2.5
7954;Totale Nederlandse afzet;15514000 Kaas en wrongel;2003 april;106.3;-0.7;-2.6;106.3;-0.7;-2.6
7955;Totale Nederlandse afzet;15514000 Kaas en wrongel;2003 mei;106.6;0.2;-2.0;106.6;0.2;-2.0
7956;Totale Nederlandse afzet;15514000 Kaas en wrongel;2003 juni;106.0;-0.5;-1.2;106.0;-0.5;-1.2
7957;Totale Nederlandse afzet;15514000 Kaas en wrongel;2003 juli;105.5;-0.5;0.2;105.5;-0.5;0.2
7958;Totale Nederlandse afzet;15514000 Kaas en wrongel;2003 augustus;104.8;-0.7;-0.5;104.8;-0.7;-0.5
7959;Totale Nederlandse afzet;15514000 Kaas en wrongel;2003 september;104.8;0.0;-0.6;104.8;0.0;-0.6
7960;Totale Nederlandse afzet;15514000 Kaas en wrongel;2003 oktober;105.7;0.8;1.0;105.7;0.8;1.0
7961;Totale Nederlandse afzet;15514000 Kaas en wrongel;2003 november;105.9;0.2;0.2;105.9;0.2;0.2
7962;Totale Nederlandse afzet;15514000 Kaas en wrongel;2003 december;106.1;0.2;-0.3;106.1;0.2;-0.3
7963;Totale Nederlandse afzet;15514000 Kaas en wrongel;2003;106.1;;-1.3;106.1;;-1.3
7964;Totale Nederlandse afzet;15514000 Kaas en wrongel;2004 januari;106.3;0.2;-1.2;106.3;0.2;-1.2
7965;Totale Nederlandse afzet;15514000 Kaas en wrongel;2004 februari;106.0;-0.3;-0.9;106.0;-0.3;-0.9
7966;Totale Nederlandse afzet;15514000 Kaas en wrongel;2004 maart;105.1;-0.9;-1.9;105.1;-0.9;-1.9
7967;Totale Nederlandse afzet;15514000 Kaas en wrongel;2004 april;104.7;-0.4;-1.5;104.7;-0.4;-1.5
7968;Totale Nederlandse afzet;15514000 Kaas en wrongel;2004 mei;104.7;0.0;-1.8;104.7;0.0;-1.8
7969;Totale Nederlandse afzet;15514000 Kaas en wrongel;2004 juni;104.6;-0.1;-1.4;104.6;-0.1;-1.4
7970;Totale Nederlandse afzet;15514000 Kaas en wrongel;2004 juli;104.2;-0.4;-1.3;104.2;-0.4;-1.3
7971;Totale Nederlandse afzet;15514000 Kaas en wrongel;2004 augustus;103.3;-0.9;-1.5;103.3;-0.9;-1.5
7972;Totale Nederlandse afzet;15514000 Kaas en wrongel;2004 september;103.2;-0.1;-1.6;103.2;-0.1;-1.6
7973;Totale Nederlandse afzet;15514000 Kaas en wrongel;2004 oktober;103.8;0.6;-1.8;103.8;0.6;-1.8
7974;Totale Nederlandse afzet;15514000 Kaas en wrongel;2004 november;103.5;-0.3;-2.3;103.5;-0.3;-2.3
7975;Totale Nederlandse afzet;15514000 Kaas en wrongel;2004 december;104.2;0.7;-1.8;104.2;0.7;-1.8
7976;Totale Nederlandse afzet;15514000 Kaas en wrongel;2004;104.5;;-1.6;104.5;;-1.6
7977;Totale Nederlandse afzet;15514000 Kaas en wrongel;2005 januari;110.4;6.0;3.9;110.4;6.0;3.9
7978;Totale Nederlandse afzet;15514000 Kaas en wrongel;2005 februari;111.1;0.6;4.7;111.1;0.6;4.7
7979;Totale Nederlandse afzet;15514000 Kaas en wrongel;2005 maart;110.2;-0.8;4.8;110.2;-0.8;4.8
7980;Totale Nederlandse afzet;15514000 Kaas en wrongel;2005 april;109.4;-0.7;4.4;109.4;-0.7;4.4
7981;Totale Nederlandse afzet;15514000 Kaas en wrongel;2005 mei;110.6;1.2;5.7;110.6;1.2;5.7
7982;Totale Nederlandse afzet;15514000 Kaas en wrongel;2005 juni;114.1;3.2;9.2;114.1;3.2;9.2
7983;Totale Nederlandse afzet;15514000 Kaas en wrongel;2005 juli;112.6;-1.4;8.1;112.6;-1.4;8.1
7984;Totale Nederlandse afzet;15514000 Kaas en wrongel;2005 augustus;110.6;-1.8;7.1;110.6;-1.8;7.1
7985;Totale Nederlandse afzet;15514000 Kaas en wrongel;2005 september;110.6;0.0;7.2;110.6;0.0;7.2
7986;Totale Nederlandse afzet;15514000 Kaas en wrongel;2005 oktober;119.0;7.6;14.7;119.0;7.6;14.7
7987;Totale Nederlandse afzet;15514000 Kaas en wrongel;2005 november;120.7;1.5;16.7;120.7;1.5;16.7
7988;Totale Nederlandse afzet;15514000 Kaas en wrongel;2005 december;120.4;-0.3;15.6;120.4;-0.3;15.6
7989;Totale Nederlandse afzet;15514000 Kaas en wrongel;2005;113.3;;8.5;113.3;;8.5
7990;Totale Nederlandse afzet;15514000 Kaas en wrongel;2006 januari;120.3;-0.1;8.9;120.3;-0.1;8.9
7991;Totale Nederlandse afzet;15514000 Kaas en wrongel;2006 februari;121.3;0.9;9.2;121.3;0.9;9.2
7992;Totale Nederlandse afzet;15514000 Kaas en wrongel;2006 maart;120.8;-0.4;9.7;120.8;-0.4;9.7
7993;Totale Nederlandse afzet;15514000 Kaas en wrongel;2006 april;117.8;-2.5;7.7;117.8;-2.5;7.7
7994;Totale Nederlandse afzet;15514000 Kaas en wrongel;2006 mei;114.2;-3.0;3.3;114.2;-3.0;3.3
7995;Totale Nederlandse afzet;15514000 Kaas en wrongel;2006 juni;115.0;0.6;0.7;115.0;0.6;0.7
7996;Totale Nederlandse afzet;15514000 Kaas en wrongel;2006 juli;111.5;-3.0;-1.0;111.5;-3.0;-1.0
7997;Totale Nederlandse afzet;15514000 Kaas en wrongel;2006 augustus;110.5;-0.9;0.0;110.5;-0.9;0.0
7998;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2000 januari;98.0;;;98.0;;
7999;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2000 februari;96.8;-1.2;;96.8;-1.2;
8000;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2000 maart;96.5;-0.3;;96.5;-0.3;
8001;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2000 april;96.8;0.4;;96.8;0.4;
8002;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2000 mei;97.4;0.5;;97.4;0.5;
8003;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2000 juni;98.6;1.3;;98.6;1.3;
8004;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2000 juli;99.2;0.6;;99.2;0.6;
8005;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2000 augustus;99.8;0.6;;99.8;0.6;
8006;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2000 september;99.8;0.1;;99.8;0.1;
8007;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2000 oktober;102.9;3.1;;102.9;3.1;
8008;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2000 november;105.7;2.7;;105.7;2.7;
8009;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2000 december;108.4;2.6;;108.4;2.6;
8010;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2000;100.0;;;100.0;;
8011;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2001 januari;110.9;2.3;13.1;110.9;2.3;13.1
8012;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2001 februari;112.2;1.2;15.9;112.2;1.2;15.9
8013;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2001 maart;111.9;-0.3;16.0;111.9;-0.3;16.0
8014;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2001 april;111.8;-0.1;15.5;111.8;-0.1;15.5
8015;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2001 mei;111.8;0.0;14.9;111.8;0.0;14.9
8016;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2001 juni;111.9;0.1;13.5;111.9;0.1;13.5
8017;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2001 juli;113.8;1.7;14.7;113.8;1.7;14.7
8018;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2001 augustus;114.0;0.1;14.2;114.0;0.1;14.2
8019;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2001 september;113.4;-0.5;13.6;113.4;-0.5;13.6
8020;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2001 oktober;114.9;1.3;11.7;114.9;1.3;11.7
8021;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2001 november;115.1;0.2;8.9;115.1;0.2;8.9
8022;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2001 december;114.3;-0.8;5.4;114.3;-0.8;5.4
8023;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2001;113.0;;13.0;113.0;;13.0
8024;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2002 januari;115.6;1.2;4.3;115.6;1.2;4.3
8025;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2002 februari;117.6;1.7;4.9;117.6;1.7;4.9
8026;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2002 maart;116.7;-0.8;4.3;116.7;-0.8;4.3
8027;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2002 april;115.2;-1.3;3.0;115.2;-1.3;3.0
8028;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2002 mei;112.7;-2.2;0.8;112.7;-2.2;0.8
8029;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2002 juni;111.6;-0.9;-0.3;111.6;-0.9;-0.3
8030;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2002 juli;110.3;-1.2;-3.1;110.3;-1.2;-3.1
8031;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2002 augustus;110.0;-0.3;-3.5;110.0;-0.3;-3.5
8032;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2002 september;110.6;0.5;-2.5;110.6;0.5;-2.5
8033;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2002 oktober;108.9;-1.5;-5.2;108.9;-1.5;-5.2
8034;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2002 november;108.9;0.0;-5.4;108.9;0.0;-5.4
8035;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2002 december;107.9;-0.9;-5.5;107.9;-0.9;-5.5
8036;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2002;112.2;;-0.7;112.2;;-0.7
8037;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2003 januari;107.0;-0.8;-7.4;107.0;-0.8;-7.4
8038;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2003 februari;107.5;0.4;-8.6;107.5;0.4;-8.6
8039;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2003 maart;106.7;-0.7;-8.6;106.7;-0.7;-8.6
8040;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2003 april;107.5;0.7;-6.7;107.5;0.7;-6.7
8041;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2003 mei;106.5;-0.9;-5.5;106.5;-0.9;-5.5
8042;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2003 juni;106.6;0.1;-4.5;106.6;0.1;-4.5
8043;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2003 juli;107.4;0.7;-2.6;107.4;0.7;-2.6
8044;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2003 augustus;106.8;-0.6;-2.9;106.8;-0.6;-2.9
8045;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2003 september;108.2;1.3;-2.2;108.2;1.3;-2.2
8046;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2003 oktober;109.1;0.9;0.1;109.1;0.9;0.1
8047;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2003 november;109.1;0.0;0.2;109.1;0.0;0.2
8048;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2003 december;108.9;-0.2;0.9;108.9;-0.2;0.9
8049;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2003;107.6;;-4.1;107.6;;-4.1
8050;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2004 januari;109.3;0.4;2.1;109.3;0.4;2.1
8051;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2004 februari;109.9;0.6;2.2;109.9;0.6;2.2
8052;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2004 maart;109.9;0.0;3.0;109.9;0.0;3.0
8053;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2004 april;108.8;-1.0;1.2;108.8;-1.0;1.2
8054;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2004 mei;108.5;-0.3;1.9;108.5;-0.3;1.9
8055;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2004 juni;109.4;0.9;2.6;109.4;0.9;2.6
8056;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2004 juli;110.3;0.7;2.7;110.3;0.7;2.7
8057;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2004 augustus;110.8;0.5;3.8;110.8;0.5;3.8
8058;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2004 september;113.8;2.7;5.2;113.8;2.7;5.2
8059;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2004 oktober;113.5;-0.3;4.1;113.5;-0.3;4.1
8060;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2004 november;114.1;0.5;4.6;114.1;0.5;4.6
8061;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2004 december;113.0;-0.9;3.8;113.0;-0.9;3.8
8062;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2004;110.9;;3.1;110.9;;3.1
8063;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2005 januari;114.1;1.0;4.4;114.1;1.0;4.4
8064;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2005 februari;114.5;0.4;4.2;114.5;0.4;4.2
8065;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2005 maart;114.7;0.1;4.4;114.7;0.1;4.4
8066;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2005 april;115.7;0.9;6.4;115.7;0.9;6.4
8067;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2005 mei;116.6;0.7;7.5;116.6;0.7;7.5
8068;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2005 juni;116.8;0.2;6.8;116.8;0.2;6.8
8069;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2005 juli;119.5;2.3;8.4;119.5;2.3;8.4
8070;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2005 augustus;119.7;0.1;8.0;119.7;0.1;8.0
8071;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2005 september;119.9;0.2;5.4;119.9;0.2;5.4
8072;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2005 oktober;120.5;0.5;6.1;120.5;0.5;6.1
8073;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2005 november;121.0;0.4;6.0;121.0;0.4;6.0
8074;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2005 december;120.6;-0.3;6.7;120.6;-0.3;6.7
8075;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2005;117.8;;6.2;117.8;;6.2
8076;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2006 januari;121.2;0.6;6.3;121.2;0.6;6.3
8077;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2006 februari;121.6;0.3;6.2;121.6;0.3;6.2
8078;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2006 maart;121.7;0.1;6.1;121.7;0.1;6.1
8079;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2006 april;120.1;-1.3;3.8;120.1;-1.3;3.8
8080;Totale Nederlandse afzet;15515000 Andere zuivelproducten;2006 mei;120.7;0.5;3.5;120.7;0.5;3.5
